,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DXCM,DXCM_6m,DXCM_12m,DXCM_6m_ret,DXCM_12m_ret
735,735,735,735,2022-01-04,128.0675048828125,142.47000122070312,132.33999633789062,-0.10109143128018527,-0.03228420412049582
736,736,736,736,2022-01-05,121.95249938964844,132.375,138.8350067138672,-0.0787346599459986,-0.12160122813270613
737,737,737,737,2022-01-06,120.75,133.85000610351562,136.22250366210938,-0.09787079197728588,-0.11358258177729474
738,738,738,738,2022-01-07,117.87249755859376,135.32749938964844,141.47500610351562,-0.1289834062535693,-0.1668316488896433
739,739,739,739,2022-01-10,115.58499908447266,134.2375030517578,143.19749450683594,-0.13895151163600927,-0.1928280625122608
740,740,740,740,2022-01-11,120.2925033569336,130.19749450683594,143.00250244140625,-0.07607666481924724,-0.1588084033269127
741,741,741,741,2022-01-12,122.59500122070312,128.0675048828125,142.47000122070312,-0.0427313990939151,-0.13950305207909164
742,742,742,742,2022-01-13,113.94499969482422,121.95249938964844,132.375,-0.06566080838769517,-0.13922568691350923
743,743,743,743,2022-01-14,111.83499908447266,120.75,133.85000610351562,-0.07383023532527822,-0.1644752036994097
744,744,744,744,2022-01-18,107.46749877929688,117.87249755859376,135.32749938964844,-0.08827333767255263,-0.20587094815174456
745,745,745,745,2022-01-19,108.80750274658205,115.58499908447266,134.2375030517578,-0.058636470057307655,-0.18944035554185445
746,746,746,746,2022-01-20,108.66000366210938,120.2925033569336,130.19749450683594,-0.09670178415281705,-0.16542169975164733
747,747,747,747,2022-01-21,105.5250015258789,122.59500122070312,128.0675048828125,-0.13923895366739913,-0.17602047746273342
748,748,748,748,2022-01-24,106.7074966430664,113.94499969482422,121.95249938964844,-0.06351751345949208,-0.1250077105666606
749,749,749,749,2022-01-25,101.55750274658205,111.83499908447266,120.75,-0.09189874745854543,-0.15894407663286092
750,750,750,750,2022-01-26,98.9574966430664,107.46749877929688,117.87249755859376,-0.0791867516495125,-0.16047001045451514
751,751,751,751,2022-01-27,95.87999725341795,108.80750274658205,115.58499908447266,-0.11881079123075622,-0.17048061588557661
752,752,752,752,2022-01-28,103.34750366210938,108.66000366210938,120.2925033569336,-0.04889103461214506,-0.14086496848889063
753,753,753,753,2022-01-31,107.62000274658205,105.5250015258789,122.59500122070312,0.019853126656334208,-0.12215015559371922
754,754,754,754,2022-02-01,108.76000213623048,106.7074966430664,113.94499969482422,0.01923487625269349,-0.04550438871807072
755,755,755,755,2022-02-02,108.9175033569336,101.55750274658205,111.83499908447266,0.07247126417353011,-0.026087501689300185
756,756,756,756,2022-02-03,104.68250274658205,98.9574966430664,107.46749877929688,0.0578531824038091,-0.025914774832847876
757,757,757,757,2022-02-04,105.0875015258789,95.87999725341795,108.80750274658205,0.09603154501689048,-0.03418883006043438
758,758,758,758,2022-02-07,105.21499633789062,103.34750366210938,108.66000366210938,0.018070031782160267,-0.03170446537928884
759,759,759,759,2022-02-08,106.38249969482422,107.62000274658205,105.5250015258789,-0.011498820109416275,0.008126019014887298
760,760,760,760,2022-02-09,111.97000122070312,108.76000213623048,106.7074966430664,0.029514518402195877,0.049317102764013354
761,761,761,761,2022-02-10,110.56749725341795,108.9175033569336,101.55750274658205,0.015149024221360996,0.08871815733120858
762,762,762,762,2022-02-11,105.13999938964844,104.68250274658205,98.9574966430664,0.004370325804818664,0.06247634546457803
763,763,763,763,2022-02-14,101.75,105.0875015258789,95.87999725341795,-0.031759262304442704,0.06122239168475563
764,764,764,764,2022-02-15,104.37750244140624,105.21499633789062,103.34750366210938,-0.007959833917541959,0.009966363412747814
765,765,765,765,2022-02-16,103.40750122070312,106.38249969482422,107.62000274658205,-0.02796511157996262,-0.03914236590198106
766,766,766,766,2022-02-17,96.8125,111.97000122070312,108.76000213623048,-0.13537109096593025,-0.1098519851191736
767,767,767,767,2022-02-18,95.30999755859376,110.56749725341795,108.9175033569336,-0.13799262960483205,-0.12493405907172395
768,768,768,768,2022-02-22,97.73999786376952,105.13999938964844,104.68250274658205,-0.07038236226780392,-0.06631963031700827
769,769,769,769,2022-02-23,94.07749938964844,101.75,105.0875015258789,-0.07540541140394652,-0.10476985346843681
770,770,770,770,2022-02-24,102.18000030517578,104.37750244140624,105.21499633789062,-0.02105340791674959,-0.02884566020387591
771,771,771,771,2022-02-25,102.83499908447266,103.40750122070312,106.38249969482422,-0.005536369503877481,-0.03334665589291619
772,772,772,772,2022-02-28,103.47750091552734,96.8125,111.97000122070312,0.06884442520880407,-0.07584621070456443
773,773,773,773,2022-03-01,102.10250091552734,95.30999755859376,110.56749725341795,0.07126748012723172,-0.07655953646566716
774,774,774,774,2022-03-02,105.0199966430664,97.73999786376952,105.13999938964844,0.07448331224074489,-0.001141361492093096
775,775,775,775,2022-03-03,105.9875030517578,94.07749938964844,101.75,0.12659779160137674,0.04164622163889731
776,776,776,776,2022-03-04,108.01499938964844,102.18000030517578,104.37750244140624,0.057105099501326695,0.034849434630649156
777,777,777,777,2022-03-07,105.20249938964844,102.83499908447266,103.40750122070312,0.02302232047701014,0.017358490900135415
778,778,778,778,2022-03-08,100.1999969482422,103.47750091552734,96.8125,-0.03167359028085437,0.03499028481076505
779,779,779,779,2022-03-09,103.05999755859376,102.10250091552734,95.30999755859376,0.009377798138936688,0.08131361030867224
780,780,780,780,2022-03-10,101.3949966430664,105.0199966430664,97.73999786376952,-0.034517235915750066,0.03739511826459463
781,781,781,781,2022-03-11,97.56500244140624,105.9875030517578,94.07749938964844,-0.07946692173924064,0.03707053306458885
782,782,782,782,2022-03-14,101.82250213623048,108.01499938964844,102.18000030517578,-0.05732997535906492,-0.003498709805026201
783,783,783,783,2022-03-15,104.0199966430664,105.20249938964844,102.83499908447266,-0.011240253353699159,0.01152329040835931
784,784,784,784,2022-03-16,109.33000183105467,100.1999969482422,103.47750091552734,0.09111781597686597,0.05655819732547407
785,785,785,785,2022-03-17,113.68250274658205,103.05999755859376,102.10250091552734,0.1030710793676175,0.1134154572828261
786,786,786,786,2022-03-18,117.0124969482422,101.3949966430664,105.0199966430664,0.154026340768598,0.11419254131129852
787,787,787,787,2022-03-21,115.08499908447266,97.56500244140624,105.9875030517578,0.17957255372989156,0.08583555391688202
788,788,788,788,2022-03-22,116.17749786376952,101.82250213623048,108.01499938964844,0.14098058313606532,0.0755681944197033
789,789,789,789,2022-03-23,112.32749938964844,104.0199966430664,105.20249938964844,0.07986447812614661,0.06772652780434862
790,790,790,790,2022-03-24,117.09750366210938,109.33000183105467,100.1999969482422,0.07104638892312165,0.16863779669170542
791,791,791,791,2022-03-25,120.24250030517578,113.68250274658205,103.05999755859376,0.05770454907398648,0.1667232985990812
792,792,792,792,2022-03-28,123.7699966430664,117.0124969482422,101.3949966430664,0.05775023925703615,0.22067163805690648
793,793,793,793,2022-03-29,128.82249450683594,115.08499908447266,97.56500244140624,0.1193682541742902,0.3203760701405378
794,794,794,794,2022-03-30,129.7550048828125,116.17749786376952,101.82250213623048,0.11686864727422575,0.2743254404533344
795,795,795,795,2022-03-31,127.9000015258789,112.32749938964844,104.0199966430664,0.13863481534661104,0.2295712906505294
796,796,796,796,2022-04-01,132.8925018310547,117.09750366210938,109.33000183105467,0.13488757381645433,0.215517237769836
797,797,797,797,2022-04-04,130.5500030517578,120.24250030517578,113.68250274658205,0.08572262486576343,0.14837375935306718
798,798,798,798,2022-04-05,129.10499572753906,123.7699966430664,117.0124969482422,0.04310413855676165,0.10334365212841923
799,799,799,799,2022-04-06,127.38500213623048,128.82249450683594,115.08499908447266,-0.01115870621903825,0.1068775526750414
800,800,800,800,2022-04-07,128.1300048828125,129.7550048828125,116.17749786376952,-0.012523601702050802,0.10288142918225507
801,801,801,801,2022-04-08,126.49749755859376,127.9000015258789,112.32749938964844,-0.010965629011359779,0.12614896838210177
802,802,802,802,2022-04-11,123.12249755859376,132.8925018310547,117.09750366210938,-0.07351810025280026,0.05145279538895897
803,803,803,803,2022-04-12,122.60749816894533,130.5500030517578,120.24250030517578,-0.06083879507581169,0.019668568582382973
804,804,804,804,2022-04-13,124.6999969482422,129.10499572753906,123.7699966430664,-0.03411950679734421,0.007513939810936288
805,805,805,805,2022-04-14,123.02749633789062,127.38500213623048,128.82249450683594,-0.03420736919782574,-0.044984365433459295
806,806,806,806,2022-04-18,120.15750122070312,128.1300048828125,129.7550048828125,-0.0622219882798023,-0.07396634658352719
807,807,807,807,2022-04-19,122.94750213623048,126.49749755859376,127.9000015258789,-0.02806376008125311,-0.03872165231089808
808,808,808,808,2022-04-20,124.09750366210938,123.12249755859376,132.8925018310547,0.007918992246332524,-0.06618129727233468
809,809,809,809,2022-04-21,118.10250091552734,122.60749816894533,130.5500030517578,-0.03674324426072528,-0.09534662462853816
810,810,810,810,2022-04-22,110.1624984741211,124.6999969482422,129.10499572753906,-0.11657978211623388,-0.14672164424523038
811,811,811,811,2022-04-25,110.62249755859376,123.02749633789062,127.38500213623048,-0.10083110807381612,-0.13158931033113497
812,812,812,812,2022-04-26,105.875,120.15750122070312,128.1300048828125,-0.11886483220443544,-0.17369081428793276
813,813,813,813,2022-04-27,103.25499725341795,122.94750213623048,126.49749755859376,-0.16017002818806747,-0.18373881502604317
814,814,814,814,2022-04-28,103.30750274658205,124.09750366210938,123.12249755859376,-0.16752956588179246,-0.16093723896870915
815,815,815,815,2022-04-29,102.1449966430664,118.10250091552734,122.60749816894533,-0.13511571853905546,-0.16689437295003684
816,816,816,816,2022-05-02,101.78500366210938,110.1624984741211,124.6999969482422,-0.0760467030799935,-0.18376097712050377
817,817,817,817,2022-05-03,98.8499984741211,110.62249755859376,123.02749633789062,-0.10642047815126476,-0.19652109149134356
818,818,818,818,2022-05-04,101.50749969482422,105.875,120.15750122070312,-0.0412514786793462,-0.15521296079237634
819,819,819,819,2022-05-05,94.82250213623048,103.25499725341795,122.94750213623048,-0.08166670225646966,-0.2287561724420919
820,820,820,820,2022-05-06,87.97250366210938,103.30750274658205,124.09750366210938,-0.14844032308176214,-0.29110174607831396
821,821,821,821,2022-05-09,82.50499725341797,102.1449966430664,118.10250091552734,-0.19227568686773855,-0.3014119378180691
822,822,822,822,2022-05-10,81.85749816894531,101.78500366210938,110.1624984741211,-0.1957803681897622,-0.25693861974113696
823,823,823,823,2022-05-11,78.73500061035156,98.8499984741211,110.62249755859376,-0.20349011810086803,-0.2882550805847811
824,824,824,824,2022-05-12,77.87999725341797,101.50749969482422,105.875,-0.23276607652085624,-0.2644156103573273
825,825,825,825,2022-05-13,83.68499755859375,94.82250213623048,103.25499725341795,-0.11745634555852147,-0.18953077541413033
826,826,826,826,2022-05-16,81.1500015258789,87.97250366210938,103.30750274658205,-0.07755266534683136,-0.21448104572865812
827,827,827,827,2022-05-17,83.04000091552734,82.50499725341797,102.1449966430664,0.006484500089928957,-0.18703799848659453
828,828,828,828,2022-05-18,77.12249755859375,81.85749816894531,101.78500366210938,-0.057844433512724946,-0.24229999721163764
829,829,829,829,2022-05-19,79.02999877929688,78.73500061035156,98.8499984741211,0.003746722126862112,-0.20050581690209224
830,830,830,830,2022-05-20,80.30750274658203,77.87999725341797,101.50749969482422,0.031169819963720258,-0.20885153325595274
831,831,831,831,2022-05-23,80.9800033569336,83.68499755859375,94.82250213623048,-0.03232352608681377,-0.1459832683956127
832,832,832,832,2022-05-24,72.03250122070312,81.1500015258789,87.97250366210938,-0.11235366769855437,-0.18119300665387073
833,833,833,833,2022-05-25,70.33000183105469,83.04000091552734,82.50499725341797,-0.15305875414671466,-0.14756676356181442
834,834,834,834,2022-05-26,70.15750122070312,77.12249755859375,81.85749816894531,-0.09031082444651084,-0.14293127947906026
835,835,835,835,2022-05-27,72.2699966430664,79.02999877929688,78.73500061035156,-0.08553716614761431,-0.08211092801382647
836,836,836,836,2022-05-31,74.48500061035156,80.30750274658203,77.87999725341797,-0.07250259237426326,-0.043592665161751865
837,837,837,837,2022-06-01,70.9625015258789,80.9800033569336,83.68499755859375,-0.12370340103470712,-0.152028397011148
838,838,838,838,2022-06-02,77.9574966430664,72.03250122070312,81.1500015258789,0.08225447293867338,-0.03934078647915251
839,839,839,839,2022-06-03,73.19750213623047,70.33000183105469,83.04000091552734,0.04077207778358982,-0.11852719979265391
840,840,840,840,2022-06-06,74.08000183105469,70.15750122070312,77.12249755859375,0.05590992469945677,-0.03945017114140437
841,841,841,841,2022-06-07,77.0999984741211,72.2699966430664,79.02999877929688,0.06683273910900445,-0.024421110147876846
842,842,842,842,2022-06-08,76.47250366210938,74.48500061035156,80.30750274658203,0.026683265563155478,-0.047753932737447435
843,843,843,843,2022-06-09,74.11250305175781,70.9625015258789,80.9800033569336,0.044389662964885,-0.08480489034936278
844,844,844,844,2022-06-10,73.4625015258789,77.9574966430664,72.03250122070312,-0.05765956207865597,0.01985215397136275
845,845,845,845,2022-06-13,68.05999755859375,73.19750213623047,70.33000183105469,-0.07018688381025795,-0.03227647111276777
846,846,846,846,2022-06-14,69.30999755859375,74.08000183105469,70.15750122070312,-0.06438990489416174,-0.012080014928742666
847,847,847,847,2022-06-15,71.51000213623047,77.0999984741211,72.2699966430664,-0.07250319647888093,-0.010516044584718443
848,848,848,848,2022-06-16,67.98999786376953,76.47250366210938,74.48500061035156,-0.11092229745503623,-0.08719880101174882
849,849,849,849,2022-06-17,68.80999755859375,74.11250305175781,70.9625015258789,-0.07154670635615912,-0.030332977572671616
850,850,850,850,2022-06-21,70.45999908447266,73.4625015258789,77.9574966430664,-0.04087122516987185,-0.09617417030361486
851,851,851,851,2022-06-22,71.5199966430664,68.05999755859375,73.19750213623047,0.050837484698613045,-0.022917523743392176
852,852,852,852,2022-06-23,75.20999908447266,69.30999755859375,74.08000183105469,0.0851248266296809,0.015253742244702106
853,853,853,853,2022-06-24,77.66999816894531,71.51000213623047,77.0999984741211,0.08614174029780775,0.007392992297082124
854,854,854,854,2022-06-27,76.5999984741211,67.98999786376953,76.47250366210938,0.12663628299567353,0.0016671980895910377
855,855,855,855,2022-06-28,74.69999694824219,68.80999755859375,74.11250305175781,0.08559801771004172,0.007927055116113024
856,856,856,856,2022-06-29,75.44999694824219,70.45999908447266,73.4625015258789,0.07082029418971691,0.027054556829420484
857,857,857,857,2022-06-30,74.52999877929688,71.5199966430664,68.05999755859375,0.042086161598307026,0.09506320089319753
858,858,858,858,2022-07-01,77.62999725341797,75.20999908447266,69.30999755859375,0.03217654831011596,0.12004039803623723
859,859,859,859,2022-07-05,78.45999908447266,77.66999816894531,71.51000213623047,0.010171249313138286,0.09718915872778267
860,860,860,860,2022-07-06,78.3499984741211,76.5999984741211,67.98999786376953,0.02284595345770435,0.15237536308075383
861,861,861,861,2022-07-07,81.91999816894531,74.69999694824219,68.80999755859375,0.0966533000758445,0.1905246486775125
862,862,862,862,2022-07-08,81.23999786376953,75.44999694824219,70.45999908447266,0.07673957786239827,0.15299459153232475
863,863,863,863,2022-07-11,78.43000030517578,74.52999877929688,71.5199966430664,0.052327942972706154,0.09661638683506957
864,864,864,864,2022-07-12,78.05000305175781,77.62999725341797,75.20999908447266,0.005410354414528307,0.03776098925483806
865,865,865,865,2022-07-13,76.3499984741211,78.45999908447266,77.66999816894531,-0.026892692263223994,-0.01699497522779647
866,866,866,866,2022-07-14,76.5,78.3499984741211,76.5999984741211,-0.023611978432037217,-0.0013054631346354206
867,867,867,867,2022-07-15,79.13999938964844,81.91999816894531,74.69999694824219,-0.033935532732357054,0.05943778611507344
868,868,868,868,2022-07-18,76.98999786376953,81.23999786376953,75.44999694824219,-0.05231413234558158,0.020410881084379273
869,869,869,869,2022-07-19,80.63999938964844,78.43000030517578,74.52999877929688,0.02817798133205951,0.08198042010499562
870,870,870,870,2022-07-20,82.19000244140625,78.05000305175781,77.62999725341797,0.0530429113103692,0.05874024667426503
871,871,871,871,2022-07-21,83.98999786376953,76.3499984741211,78.45999908447266,0.10006548189045517,0.07048175941657986
872,872,872,872,2022-07-22,83.77999877929688,76.5,78.3499984741211,0.09516338273590685,0.06930440856318976
873,873,873,873,2022-07-25,82.5999984741211,79.13999938964844,81.91999816894531,0.04371997866006083,0.008300785160827218
874,874,874,874,2022-07-26,82.69999694824219,76.98999786376953,81.23999786376953,0.07416546620219755,0.01797143184224237
875,875,875,875,2022-07-27,85.80000305175781,80.63999938964844,78.43000030517578,0.06398814113547413,0.09396917911392211
876,876,876,876,2022-07-28,86.98999786376953,82.19000244140625,78.05000305175781,0.05840120793018877,0.1145418893332173
877,877,877,877,2022-07-29,82.08000183105469,83.98999786376953,76.3499984741211,-0.022740755819673053,0.07504916138113327
878,878,878,878,2022-08-01,83.83000183105469,83.77999877929688,76.5,0.0005968375804055182,0.09581701739940773
879,879,879,879,2022-08-02,88.30000305175781,82.5999984741211,79.13999938964844,0.06900732061662884,0.11574429786143647
880,880,880,880,2022-08-03,90.38999938964844,82.69999694824219,76.98999786376953,0.0929867318643196,0.17404860238585318
881,881,881,881,2022-08-04,89.54000091552734,85.80000305175781,80.63999938964844,0.043589717141541584,0.11036708324952427
882,882,882,882,2022-08-05,89.08999633789062,86.98999786376953,82.19000244140625,0.024140688880229577,0.08395174220129054
883,883,883,883,2022-08-08,91.4000015258789,82.08000183105469,83.98999786376953,0.11354775203352907,0.08822483451098884
884,884,884,884,2022-08-09,85.12000274658203,83.83000183105469,83.77999877929688,0.015388296401652513,0.015994318295649013
885,885,885,885,2022-08-10,89.7300033569336,88.30000305175781,82.5999984741211,0.01619479338338836,0.08631967329934476
886,886,886,886,2022-08-11,88.23999786376953,90.38999938964844,82.69999694824219,-0.023785834056827437,0.0669891308338808
887,887,887,887,2022-08-12,89.83000183105469,89.54000091552734,85.80000305175781,0.003238786157718776,0.046969681071757474
888,888,888,888,2022-08-15,92.3000030517578,89.08999633789062,86.98999786376953,0.036031056749543655,0.061041560160789876
889,889,889,889,2022-08-16,90.79000091552734,91.4000015258789,82.08000183105469,-0.006673967179079865,0.10611597088411928
890,890,890,890,2022-08-17,88.13999938964844,85.12000274658203,83.83000183105469,0.035479282725794814,0.051413544846149906
891,891,891,891,2022-08-18,87.52999877929688,89.7300033569336,88.30000305175781,-0.024518048538184067,-0.008720319885035521
892,892,892,892,2022-08-19,85.11000061035156,88.23999786376953,90.38999938964844,-0.03547141125558795,-0.058413528210528365
893,893,893,893,2022-08-22,84.30000305175781,89.83000183105469,89.54000091552734,-0.06156071097156679,-0.05852130679240197
894,894,894,894,2022-08-23,83.62999725341797,92.3000030517578,89.08999633789062,-0.09393288745048112,-0.061286331899314206
895,895,895,895,2022-08-24,85.91999816894531,90.79000091552734,91.4000015258789,-0.05364029846318841,-0.05995627205084886
896,896,896,896,2022-08-25,88.37000274658203,88.13999938964844,85.12000274658203,0.0026095230148208692,0.038181389745437944
897,897,897,897,2022-08-26,84.48999786376953,87.52999877929688,89.7300033569336,-0.03473096033272638,-0.05839747349969493
898,898,898,898,2022-08-29,83.37999725341797,85.11000061035156,88.23999786376953,-0.02032667541448918,-0.05507707080699098
899,899,899,899,2022-08-30,82.73999786376953,84.30000305175781,89.83000183105469,-0.018505398950347418,-0.07892690440571837
900,900,900,900,2022-08-31,82.20999908447266,83.62999725341797,92.3000030517578,-0.01697953145499209,-0.1093174824883495
901,901,901,901,2022-09-01,83.08000183105469,85.91999816894531,90.79000091552734,-0.03305396180649722,-0.08492123589299416
902,902,902,902,2022-09-02,82.0,88.37000274658203,88.13999938964844,-0.07208331502318988,-0.06966189507790654
903,903,903,903,2022-09-06,82.02999877929688,84.48999786376953,87.52999877929688,-0.02911586160102786,-0.06283560009943578
904,904,904,904,2022-09-07,88.37000274658203,83.37999725341797,85.11000061035156,0.05984655382031101,0.03830339693164064
905,905,905,905,2022-09-08,91.58999633789062,82.73999786376953,84.30000305175781,0.10696155067217328,0.08647678555428961
906,906,906,906,2022-09-09,92.88999938964844,82.20999908447266,83.62999725341797,0.12991120817556312,0.11072584527499796
907,907,907,907,2022-09-12,94.18000030517578,83.08000183105469,85.91999816894531,0.1336061414236993,0.09613596732146967
908,908,908,908,2022-09-13,89.16999816894531,82.0,88.37000274658203,0.08743900206030863,0.0090527939062921
909,909,909,909,2022-09-14,90.56999969482422,82.02999877929688,84.48999786376953,0.10410826578828036,0.07196120232903769
910,910,910,910,2022-09-15,90.9800033569336,88.37000274658203,83.37999725341797,0.029534916026156877,0.09114903278800579
911,911,911,911,2022-09-16,90.08999633789062,91.58999633789062,82.73999786376953,-0.01637733442488909,0.08883247116132131
912,912,912,912,2022-09-19,87.94000244140625,92.88999938964844,82.20999908447266,-0.05328880375462475,0.06969959154294458
913,913,913,913,2022-09-20,87.37000274658203,94.18000030517578,83.08000183105469,-0.07230831956388828,0.05163698629004809
914,914,914,914,2022-09-21,84.45999908447266,89.16999816894531,82.0,-0.052820446127506804,0.02999998883503241
915,915,915,915,2022-09-22,80.95999908447266,90.56999969482422,82.02999877929688,-0.10610578163555784,-0.013044004763465566
916,916,916,916,2022-09-23,80.66000366210938,90.9800033569336,88.37000274658203,-0.11343151587208344,-0.08724679014192815
917,917,917,917,2022-09-26,80.3499984741211,90.08999633789062,91.58999633789062,-0.10811408879670492,-0.12272080263332819
918,918,918,918,2022-09-27,79.63999938964844,87.94000244140625,92.88999938964844,-0.09438256562806036,-0.14264183536507336
919,919,919,919,2022-09-28,83.33000183105469,87.37000274658203,94.18000030517578,-0.046240137215577626,-0.11520491016100387
920,920,920,920,2022-09-29,82.0999984741211,84.45999908447266,89.16999816894531,-0.027942228699188165,-0.07928675384100703
921,921,921,921,2022-09-30,80.54000091552734,80.95999908447266,90.56999969482422,-0.005187724477455746,-0.11074305855242328
922,922,922,922,2022-10-03,84.9800033569336,80.66000366210938,90.9800033569336,0.05355813908614504,-0.06594855768976782
923,923,923,923,2022-10-04,90.97000122070312,80.3499984741211,90.08999633789062,0.132171785292597,0.009768064364349183
924,924,924,924,2022-10-05,91.08000183105467,79.63999938964844,87.94000244140625,0.14364644059619613,0.03570615536132804
925,925,925,925,2022-10-06,95.20999908447266,83.33000183105469,87.37000274658203,0.1425656665351307,0.08973327333673842
926,926,926,926,2022-10-07,102.13999938964844,82.0999984741211,84.45999908447266,0.24409258572451975,0.20932986617124083
927,927,927,927,2022-10-10,100.22000122070312,80.54000091552734,80.95999908447266,0.2443506342372248,0.23789528599345489
928,928,928,928,2022-10-11,99.68000030517578,84.9800033569336,80.66000366210938,0.1729818353442416,0.2358045596271301
929,929,929,929,2022-10-12,98.31999969482422,90.97000122070312,80.3499984741211,0.08079584891165603,0.22364656579913755
930,930,930,930,2022-10-13,101.72000122070312,91.08000183105467,79.63999938964844,0.11682036864014012,0.277247639380628
931,931,931,931,2022-10-14,97.41000366210938,95.20999908447266,83.33000183105469,0.023106864812432404,0.16896677693108453
932,932,932,932,2022-10-17,99.7300033569336,102.13999938964844,82.0999984741211,-0.02359502689559534,0.2147381877037391
933,933,933,933,2022-10-18,96.93000030517578,100.22000122070312,80.54000091552734,-0.03282778762177574,0.2035013558894634
934,934,934,934,2022-10-19,96.83999633789062,99.68000030517578,84.9800033569336,-0.0284912114625836,0.13956216183167958
935,935,935,935,2022-10-20,94.36000061035156,98.31999969482422,90.97000122070312,-0.04027663849434615,0.03726502521885133
936,936,936,936,2022-10-21,95.68000030517578,101.72000122070312,91.08000183105467,-0.05937869487852521,0.05050503273653528
937,937,937,937,2022-10-24,98.97000122070312,97.41000366210938,95.20999908447266,0.016014757211230357,0.0394916728535466
938,938,938,938,2022-10-25,100.9499969482422,99.7300033569336,102.13999938964844,0.012232964506601496,-0.011650699515539986
939,939,939,939,2022-10-26,102.61000061035156,96.93000030517578,100.22000122070312,0.05859899192502627,0.023847529041485682
940,940,940,940,2022-10-27,101.25,96.83999633789062,99.68000030517578,0.045539072995440355,0.015750398174333657
941,941,941,941,2022-10-28,120.87000274658205,94.36000061035156,98.31999969482422,0.2809453366336907,0.22935316437907716
942,942,942,942,2022-10-31,120.77999877929688,95.68000030517578,101.72000122070312,0.26233275913527887,0.18737708739541836
943,943,943,943,2022-11-01,119.04000091552734,98.97000122070312,97.41000366210938,0.2027887182709851,0.22205108757050196
944,944,944,944,2022-11-02,115.9499969482422,100.9499969482422,99.7300033569336,0.14858841459589756,0.1626390559043427
945,945,945,945,2022-11-03,112.5999984741211,102.61000061035156,96.93000030517578,0.09735891047993728,0.1616630364140066
946,946,946,946,2022-11-04,114.87999725341795,101.25,96.83999633789062,0.13461725682388104,0.18628667490426998
947,947,947,947,2022-11-07,115.33000183105467,120.87000274658205,94.36000061035156,-0.04583437403524038,0.22223400895572532
948,948,948,948,2022-11-08,115.3499984741211,120.77999877929688,95.68000030517578,-0.044957777447059755,0.2055810838859422
949,949,949,949,2022-11-09,113.1500015258789,119.04000091552734,98.97000122070312,-0.049479161158844986,0.1432757414396144
950,950,950,950,2022-11-10,119.83999633789062,115.9499969482422,100.9499969482422,0.033548939129207866,0.18712233740168882
951,951,951,951,2022-11-11,115.95999908447266,112.5999984741211,102.61000061035156,0.02984014792081724,0.13010426269088549
952,952,952,952,2022-11-14,112.98999786376952,114.87999725341795,101.25,-0.016451944941112906,0.11595059618537795
953,953,953,953,2022-11-15,116.30999755859376,115.33000183105467,120.87000274658205,0.008497318234457873,-0.037726525063036975
954,954,954,954,2022-11-16,114.88999938964844,115.3499984741211,120.77999877929688,-0.0039878551413753405,-0.04876634748449804
955,955,955,955,2022-11-17,112.63999938964844,113.1500015258789,119.04000091552734,-0.004507310025213096,-0.05376345326492771
956,956,956,956,2022-11-18,113.72000122070312,119.83999633789062,115.9499969482422,-0.05106805160384087,-0.019232391429337414
957,957,957,957,2022-11-21,112.66000366210938,115.95999908447266,112.5999984741211,-0.028458049744889635,0.000532905762002045
958,958,958,958,2022-11-22,111.01000213623048,112.98999786376952,114.87999725341795,-0.017523637180047458,-0.033687284207106205
959,959,959,959,2022-11-23,112.91999816894533,116.30999755859376,115.33000183105467,-0.0291462424624388,-0.020896589125522835
960,960,960,960,2022-11-25,112.0,114.88999938964844,115.3499984741211,-0.025154490425637777,-0.029042033103040432
961,961,961,961,2022-11-28,112.56999969482422,112.63999938964844,113.1500015258789,-0.000621446157701655,-0.005125955132417981
962,962,962,962,2022-11-29,110.38999938964844,113.72000122070312,119.83999633789062,-0.029282463905289213,-0.0788551171313272
963,963,963,963,2022-11-30,116.27999877929688,112.66000366210938,115.95999908447266,0.03213203443561574,0.0027595696563529337
964,964,964,964,2022-12-01,118.02999877929688,111.01000213623048,112.98999786376952,0.06323751471017469,0.04460572626617809
965,965,965,965,2022-12-02,118.11000061035156,112.91999816894533,116.30999755859376,0.04596176519274486,0.015475909977996638
966,966,966,966,2022-12-05,116.55999755859376,112.0,114.88999938964844,0.04071426391601585,0.014535626928515732
967,967,967,967,2022-12-06,116.83000183105467,112.56999969482422,112.63999938964844,0.03784313891604563,0.03719817528506919
968,968,968,968,2022-12-07,117.91000366210938,110.38999938964844,113.72000122070312,0.06812215159017487,0.03684490323979572
969,969,969,969,2022-12-08,122.66999816894533,116.27999877929688,112.66000366210938,0.05495355569943605,0.08885135967914559
970,970,970,970,2022-12-09,116.45999908447266,118.02999877929688,111.01000213623048,-0.013301700508867587,0.049094647719707174
971,971,971,971,2022-12-12,116.77999877929688,118.11000061035156,112.91999816894533,-0.011260704632814367,0.034183498697692105
972,972,972,972,2022-12-13,119.55999755859376,116.55999755859376,112.0,0.025737817972172783,0.06749997820173004
973,973,973,973,2022-12-14,121.48999786376952,116.83000183105467,112.56999969482422,0.039886980738505606,0.07923956820758016
974,974,974,974,2022-12-15,116.23999786376952,117.91000366210938,110.38999938964844,-0.014163393660181156,0.05299391708004353
975,975,975,975,2022-12-16,114.62999725341795,122.66999816894533,116.27999877929688,-0.0655417056781431,-0.014189899752326984
