,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CI,CI_6m,CI_12m,CI_6m_ret,CI_12m_ret
725,725,725,725,2021-12-20,209.64015197753903,207.6499938964844,190.12559509277344,0.009584195230204262,0.10264034611038708
726,726,726,726,2021-12-21,212.770263671875,207.8528747558593,192.11538696289065,0.023658026966389523,0.10751287044475033
727,727,727,727,2021-12-22,214.7893829345703,209.2730255126953,199.5832061767578,0.02635961996707681,0.07618966068891275
728,728,728,728,2021-12-23,218.2286071777344,210.0845489501953,200.9163818359375,0.03876562207090162,0.08616632045431505
729,729,729,729,2021-12-27,220.1317901611328,211.2534942626953,201.244873046875,0.042026741045983806,0.09385042624096362
730,730,730,730,2021-12-28,222.7209014892578,212.17127990722656,204.1334686279297,0.0497221941944459,0.09105529331501772
731,731,731,731,2021-12-29,223.79324340820312,209.64015197753903,207.6499938964844,0.0675113583784297,0.07774259564758901
732,732,732,732,2021-12-30,222.9237823486328,212.770263671875,207.8528747558593,0.047720571951803015,0.0725075734962799
733,733,733,733,2021-12-31,221.841796875,214.7893829345703,209.2730255126953,0.03283409004707649,0.06005920414975896
734,734,734,734,2022-01-03,226.2567749023437,218.2286071777344,210.0845489501953,0.03678787959303076,0.07697960670102555
735,735,735,735,2022-01-04,225.3872985839844,220.1317901611328,211.2534942626953,0.023874372797334953,0.06690447592650761
736,736,736,736,2022-01-05,228.4980926513672,222.7209014892578,212.17127990722656,0.025939151303174812,0.07695109701595637
737,737,737,737,2022-01-06,219.82264709472656,223.79324340820312,209.64015197753903,-0.017742252862541164,0.0485713019244447
738,738,738,738,2022-01-07,225.2713623046875,222.9237823486328,212.770263671875,0.010530863649098166,0.05875397443738262
739,739,739,739,2022-01-10,225.7640838623047,221.841796875,214.7893829345703,0.017680559040525345,0.051095174155221246
740,740,740,740,2022-01-11,231.99530029296875,226.2567749023437,218.2286071777344,0.02536288866091141,0.06308381514813122
741,741,741,741,2022-01-12,230.6814422607422,225.3872985839844,220.1317901611328,0.023489095037824814,0.04792425524676469
742,742,742,742,2022-01-13,232.3914031982422,228.4980926513672,222.7209014892578,0.0170387004184549,0.04341982114979359
743,743,743,743,2022-01-14,233.9564666748047,219.82264709472656,223.79324340820312,0.06429646702410752,0.0454134499854566
744,744,744,744,2022-01-18,231.8407440185547,225.2713623046875,222.9237823486328,0.02916208099714801,0.04000004654495126
745,745,745,745,2022-01-19,230.7007751464844,225.7640838623047,221.841796875,0.021866592771198512,0.03993376539623017
746,746,746,746,2022-01-20,232.23684692382807,231.99530029296875,226.2567749023437,0.0010411703623058877,0.026430466111193596
747,747,747,747,2022-01-21,228.2372436523437,230.6814422607422,225.3872985839844,-0.010595558032083896,0.01264465693614647
748,748,748,748,2022-01-24,228.4014892578125,232.3914031982422,228.4980926513672,-0.017168939493971247,-0.00042277549205660403
749,749,749,749,2022-01-25,226.7784576416016,233.9564666748047,219.82264709472656,-0.030680960159910398,0.03164282952100761
750,750,750,750,2022-01-26,226.0828857421875,231.8407440185547,225.2713623046875,-0.024835402856999034,0.003602426110436374
751,751,751,751,2022-01-27,219.7164001464844,230.7007751464844,225.7640838623047,-0.047613082327206846,-0.02678762543783897
752,752,752,752,2022-01-28,225.53219604492188,232.23684692382807,231.99530029296875,-0.02886988420534864,-0.02785877231084044
753,753,753,753,2022-01-31,222.6436309814453,228.2372436523437,230.6814422607422,-0.024507887413058205,-0.034843770701813215
754,754,754,754,2022-02-01,218.24794006347656,228.4014892578125,232.3914031982422,-0.04445482920155097,-0.060860526422745975
755,755,755,755,2022-02-02,222.2185516357422,226.7784576416016,233.9564666748047,-0.020107315541698534,-0.05017136395455135
756,756,756,756,2022-02-03,210.18115234375,226.0828857421875,231.8407440185547,-0.07033585645474716,-0.09342443998140049
757,757,757,757,2022-02-04,213.86192321777344,219.7164001464844,230.7007751464844,-0.026645607359340517,-0.07299001018968865
758,758,758,758,2022-02-07,216.86642456054688,225.53219604492188,232.23684692382807,-0.03842365585199614,-0.06618425356215152
759,759,759,759,2022-02-08,223.90921020507807,222.6436309814453,228.2372436523437,0.00568432709282507,-0.01896287116864326
760,760,760,760,2022-02-09,224.4985198974609,218.24794006347656,228.4014892578125,0.028639811363930345,-0.017088195760168845
761,761,761,761,2022-02-10,222.46006774902344,222.2185516357422,226.7784576416016,0.0010868404618042948,-0.019042328524003338
762,762,762,762,2022-02-11,219.7840118408203,210.18115234375,226.0828857421875,0.045688490095272094,-0.027860905440450168
763,763,763,763,2022-02-14,217.6006622314453,213.86192321777344,219.7164001464844,0.017482022780954676,-0.009629403693254268
764,764,764,764,2022-02-15,220.6631622314453,216.86642456054688,225.53219604492188,0.017507263646698856,-0.021589085278568176
765,765,765,765,2022-02-16,221.23312377929688,223.90921020507807,222.6436309814453,-0.0119516585464714,-0.006335268590126342
766,766,766,766,2022-02-17,219.40724182128903,224.4985198974609,218.24794006347656,-0.022678448296662768,0.005311856586024621
767,767,767,767,2022-02-18,220.89498901367188,222.46006774902344,222.2185516357422,-0.007035324367145601,-0.005956130180525543
768,768,768,768,2022-02-22,220.00621032714844,219.7840118408203,210.18115234375,0.0010109856693718555,0.0467456661733856
769,769,769,769,2022-02-23,217.45574951171875,217.6006622314453,213.86192321777344,-0.0006659571631837391,0.01680442333947285
770,770,770,770,2022-02-24,216.8181304931641,220.6631622314453,216.86642456054688,-0.017424891855072344,-0.000222690384095392
771,771,771,771,2022-02-25,224.94290161132807,221.23312377929688,223.90921020507807,0.016768636489226996,0.004616564925146394
772,772,772,772,2022-02-28,229.71536254882807,219.40724182128903,224.4985198974609,0.046981679556115985,0.023237759668749414
773,773,773,773,2022-03-01,229.05841064453125,220.89498901367188,222.46006774902344,0.03695611959017375,0.0296607969343603
774,774,774,774,2022-03-02,232.35275268554688,220.00621032714844,219.7840118408203,0.05611906291208402,0.057186784149838576
775,775,775,775,2022-03-03,229.74432373046875,217.45574951171875,217.6006622314453,0.05651068893944222,0.055807098078162864
776,776,776,776,2022-03-04,233.43478393554688,216.8181304931641,220.6631622314453,0.07663867133522162,0.05787835892021653
777,777,777,777,2022-03-07,229.7829742431641,224.94290161132807,221.23312377929688,0.02151689427479253,0.038646339742490765
778,778,778,778,2022-03-08,222.3768920898437,229.71536254882807,219.40724182128903,-0.03194592811538466,0.013534878082891666
779,779,779,779,2022-03-09,224.4734649658203,229.05841064453125,220.89498901367188,-0.020016491277529136,0.016199896467216535
780,780,780,780,2022-03-10,222.726303100586,232.35275268554688,220.00621032714844,-0.041430322962382915,0.012363709048907268
781,781,781,781,2022-03-11,220.20263671875,229.74432373046875,217.45574951171875,-0.04153176390513502,0.012631936443157743
782,782,782,782,2022-03-14,219.56198120117188,233.43478393554688,216.8181304931641,-0.059429029815048384,0.012655079636406663
783,783,783,783,2022-03-15,226.24009704589844,229.7829742431641,224.94290161132807,-0.015418362517653161,0.005766776480956803
784,784,784,784,2022-03-16,230.5303649902344,222.3768920898437,229.71536254882807,0.03666510860803185,0.0035478795687122755
785,785,785,785,2022-03-17,235.27688598632807,224.4734649658203,229.05841064453125,0.04812783115435382,0.027147989564317188
786,786,786,786,2022-03-18,234.0829620361328,222.726303100586,232.35275268554688,0.0509893029132622,0.007446476663556023
787,787,787,787,2022-03-21,236.363998413086,220.20263671875,229.74432373046875,0.07339313432008443,0.028813224088109823
788,788,788,788,2022-03-22,236.38340759277344,219.56198120117188,233.43478393554688,0.07661356624482751,0.012631466517178058
789,789,789,789,2022-03-23,231.50100708007807,226.24009704589844,229.7829742431641,0.023253658846832614,0.0074767629872172225
790,790,790,790,2022-03-24,234.99539184570312,230.5303649902344,222.3768920898437,0.01936849774934357,0.056743754430929716
791,791,791,791,2022-03-25,236.43194580078125,235.27688598632807,224.4734649658203,0.00490936374651052,0.05327347193033183
792,792,792,792,2022-03-28,236.5095977783203,234.0829620361328,222.726303100586,0.010366562867625273,0.06188444959511408
793,793,793,793,2022-03-29,236.198974609375,236.363998413086,220.20263671875,-0.0006981765616546065,0.0726437163922613
794,794,794,794,2022-03-30,238.61593627929688,236.38340759277344,219.56198120117188,0.009444523662885507,0.0867816685470102
795,795,795,795,2022-03-31,232.5784606933593,231.50100708007807,226.24009704589844,0.004654207024285206,0.02801609321346321
796,796,796,796,2022-04-01,239.0236053466797,234.99539184570312,230.5303649902344,0.017141670180585766,0.036842176330242005
797,797,797,797,2022-04-04,235.15069580078125,236.43194580078125,235.27688598632807,-0.005419106947077257,-0.0005363475677511165
798,798,798,798,2022-04-05,237.89764404296875,236.5095977783203,234.0829620361328,0.005868879223875911,0.016296282196937906
799,799,799,799,2022-04-06,242.2850036621093,236.198974609375,236.363998413086,0.02576653460413758,0.025050368451947413
800,800,800,800,2022-04-07,247.6430206298828,238.61593627929688,236.38340759277344,0.03783102038926622,0.04763284001940926
801,801,801,801,2022-04-08,250.33172607421875,232.5784606933593,231.50100708007807,0.07633237114018954,0.08134184482241569
802,802,802,802,2022-04-11,246.6626434326172,239.0236053466797,234.99539184570312,0.03195934591839933,0.049648852665905574
803,803,803,803,2022-04-12,247.3421173095703,235.15069580078125,236.43194580078125,0.051845143248555825,0.04614508192552802
804,804,804,804,2022-04-13,251.3897399902344,237.89764404296875,236.5095977783203,0.056713869536382244,0.062915595610886
805,805,805,805,2022-04-14,251.603271484375,242.2850036621093,236.198974609375,0.038459944616551445,0.06521745871452467
806,806,806,806,2022-04-18,251.360595703125,247.6430206298828,238.61593627929688,0.015011830593030684,0.053410763851541976
807,807,807,807,2022-04-19,253.369873046875,250.33172607421875,232.5784606933593,0.012136483937938758,0.08939526167441603
808,808,808,808,2022-04-20,260.9797668457031,246.6626434326172,239.0236053466797,0.05804333892577085,0.09185771199115766
809,809,809,809,2022-04-21,256.8448181152344,247.3421173095703,235.15069580078125,0.03841925875394114,0.09225625397609827
810,810,810,810,2022-04-22,247.57508850097656,251.3897399902344,237.89764404296875,-0.015174252892763307,0.04067902604474671
811,811,811,811,2022-04-25,246.89561462402344,251.603271484375,242.2850036621093,-0.018710634534193304,0.019029700114432613
812,812,812,812,2022-04-26,245.1872711181641,251.360595703125,247.6430206298828,-0.024559635402249147,-0.009916489895303693
813,813,813,813,2022-04-27,243.41094970703125,253.369873046875,250.33172607421875,-0.03930587018923626,-0.027646421313515912
814,814,814,814,2022-04-28,246.7791442871093,260.9797668457031,246.6626434326172,-0.05441273371582689,0.000472308464998461
815,815,815,815,2022-04-29,239.5380401611328,256.8448181152344,247.3421173095703,-0.06738223523877684,-0.03155175201589311
816,816,816,816,2022-05-02,238.8876953125,247.57508850097656,251.3897399902344,-0.03508993267891847,-0.04973172205922194
817,817,817,817,2022-05-03,240.03309631347656,246.89561462402344,251.603271484375,-0.027795221559512973,-0.04598578986130941
818,818,818,818,2022-05-04,248.1671600341797,245.1872711181641,251.360595703125,0.012153522091199687,-0.01270459938246249
819,819,819,819,2022-05-05,244.68251037597656,243.41094970703125,253.369873046875,0.005223925507360061,-0.03428727561974676
820,820,820,820,2022-05-06,259.067626953125,246.7791442871093,260.9797668457031,0.049795466717880155,-0.007326774468721986
821,821,821,821,2022-05-09,253.73873901367188,239.5380401611328,256.8448181152344,0.05928368973456788,-0.012093213031726169
822,822,822,822,2022-05-10,253.00099182128903,238.8876953125,247.57508850097656,0.05907921079956324,0.021916192590964556
823,823,823,823,2022-05-11,252.5642242431641,240.03309631347656,246.89561462402344,0.0522058337876965,0.022959539511355542
824,824,824,824,2022-05-12,252.39920043945312,248.1671600341797,245.1872711181641,0.017053184654611586,0.02941396300223653
825,825,825,825,2022-05-13,251.5838623046875,244.68251037597656,243.41094970703125,0.02820533399835723,0.033576602069435024
826,826,826,826,2022-05-16,258.66961669921875,259.067626953125,246.7791442871093,-0.0015363179822474038,0.048182647064679784
827,827,827,827,2022-05-17,263.3869934082031,253.73873901367188,239.5380401611328,0.03802436487245009,0.09956227925647032
828,828,828,828,2022-05-18,250.01144409179688,253.00099182128903,238.8876953125,-0.011816347864769927,0.04656476242840957
829,829,829,829,2022-05-19,249.34165954589844,252.5642242431641,240.03309631347656,-0.01275938707044677,0.03878033227661715
830,830,830,830,2022-05-20,251.87503051757807,252.39920043945312,248.1671600341797,-0.0020767495339225617,0.014941019927405819
831,831,831,831,2022-05-23,255.6412048339844,251.5838623046875,244.68251037597656,0.016127197079052413,0.04478740405748183
832,832,832,832,2022-05-24,257.1845092773437,258.66961669921875,259.067626953125,-0.005741329193686973,-0.00726882666865214
833,833,833,833,2022-05-25,257.9513854980469,263.3869934082031,253.73873901367188,-0.020637343704106192,0.016602299281340827
834,834,834,834,2022-05-26,260.9894714355469,250.01144409179688,253.00099182128903,0.04391009933016976,0.03157489445693806
835,835,835,835,2022-05-27,264.40625,249.34165954589844,252.5642242431641,0.060417462856135806,0.04688718599129316
836,836,836,836,2022-05-31,260.4168395996094,251.87503051757807,252.39920043945312,0.03391288554676786,0.031765707443592195
837,837,837,837,2022-06-01,256.8156433105469,255.6412048339844,251.5838623046875,0.004594089115348865,0.02079537597496328
838,838,838,838,2022-06-02,255.69940185546875,257.1845092773437,258.66961669921875,-0.0057744823980570015,-0.011482658387373612
839,839,839,839,2022-06-03,246.51705932617188,257.9513854980469,263.3869934082031,-0.044327446234870393,-0.06404998919550231
840,840,840,840,2022-06-06,250.7393951416016,260.9894714355469,250.01144409179688,-0.03927390724831059,0.0029116709135019736
841,841,841,841,2022-06-07,255.69178771972656,264.40625,249.34165954589844,-0.032958609262350835,0.025467578042887018
842,842,842,842,2022-06-08,254.22946166992188,260.4168395996094,251.87503051757807,-0.02375951547219679,0.009347616345716014
843,843,843,843,2022-06-09,251.10983276367188,256.8156433105469,255.6412048339844,-0.02221753501197521,-0.01772551523239474
844,844,844,844,2022-06-10,246.92759704589844,255.69940185546875,257.1845092773437,-0.03430514403208684,-0.03988153197976774
845,845,845,845,2022-06-13,236.1454315185547,246.51705932617188,257.9513854980469,-0.042072657510871414,-0.08453513028197046
846,846,846,846,2022-06-14,239.5380096435547,250.7393951416016,260.9894714355469,-0.04467341676293457,-0.08219282438483255
847,847,847,847,2022-06-15,240.8931121826172,255.69178771972656,264.40625,-0.05787700758434511,-0.08892807116844936
848,848,848,848,2022-06-16,242.06298828125,254.22946166992188,260.4168395996094,-0.047856268540851454,-0.07047874226021023
849,849,849,849,2022-06-17,238.3779144287109,251.10983276367188,256.8156433105469,-0.050702587767414986,-0.07179363626046986
850,850,850,850,2022-06-21,245.84548950195312,246.92759704589844,255.69940185546875,-0.004382286779165412,-0.038537095832103074
851,851,851,851,2022-06-22,249.4720458984375,236.1454315185547,246.51705932617188,0.05643392842361927,0.011986945570187979
852,852,852,852,2022-06-23,253.15708923339844,239.5380096435547,250.7393951416016,0.05685560972185444,0.009642258610504717
853,853,853,853,2022-06-24,258.4701843261719,240.8931121826172,255.69178771972656,0.07296627115776477,0.010866194144220298
854,854,854,854,2022-06-27,261.151123046875,242.06298828125,254.22946166992188,0.07885606511412124,0.027226039545093395
855,855,855,855,2022-06-28,259.5230407714844,238.3779144287109,251.10983276367188,0.0887042173913184,0.03350409625628026
856,856,856,856,2022-06-29,260.6247253417969,245.84548950195312,246.92759704589844,0.06011595278719284,0.05547022066291141
857,857,857,857,2022-06-30,256.900634765625,249.4720458984375,236.1454315185547,0.029777239531725952,0.08789161455973171
858,858,858,858,2022-07-01,261.2973327636719,253.15708923339844,239.5380096435547,0.03215491043495344,0.09083870719513865
859,859,859,859,2022-07-05,258.1875,258.4701843261719,240.8931121826172,-0.001093682534056395,0.07179278668736777
860,860,860,860,2022-07-06,264.280517578125,261.151123046875,242.06298828125,0.011983078972585215,0.09178408254243609
861,861,861,861,2022-07-07,268.8526611328125,259.5230407714844,238.3779144287109,0.03594910237485638,0.12784215675825683
862,862,862,862,2022-07-08,272.1770324707031,260.6247253417969,245.84548950195312,0.044325445767879224,0.10710606496012542
863,863,863,863,2022-07-11,272.8789367675781,256.900634765625,249.4720458984375,0.0621964286562795,0.09382570614212149
864,864,864,864,2022-07-12,272.3330383300781,261.2973327636719,253.15708923339844,0.04223428325763812,0.07574723328802535
865,865,865,865,2022-07-13,266.8736877441406,258.1875,258.4701843261719,0.03364294454278616,0.03251246730788915
866,866,866,866,2022-07-14,258.2557373046875,264.280517578125,261.151123046875,-0.022796914160183923,-0.011087012410311514
867,867,867,867,2022-07-15,267.22467041015625,268.8526611328125,259.5230407714844,-0.006055326794225158,0.029676092017792532
868,868,868,868,2022-07-18,261.6093139648437,272.1770324707031,260.6247253417969,-0.03882663577426182,0.0037778020552561298
869,869,869,869,2022-07-19,267.70233154296875,272.8789367675781,256.900634765625,-0.01897033639140311,0.04204620509092294
870,870,870,870,2022-07-20,260.0202331542969,272.3330383300781,261.2973327636719,-0.04521230788332653,-0.0048875340435643455
871,871,871,871,2022-07-21,259.6595458984375,266.8736877441406,258.1875,-0.027032046158928624,0.005701460754054644
872,872,872,872,2022-07-22,262.43798828125,258.2557373046875,264.280517578125,0.01619422290560113,-0.006971869564052602
873,873,873,873,2022-07-25,265.78179931640625,267.22467041015625,268.8526611328125,-0.005399468138684083,-0.011422099388814555
874,874,874,874,2022-07-26,267.926513671875,261.6093139648437,272.1770324707031,0.024147457180673015,-0.015616743118417431
875,875,875,875,2022-07-27,267.8291015625,267.70233154296875,272.8789367675781,0.0004735484326960915,-0.01850577133177289
876,876,876,876,2022-07-28,266.35699462890625,260.0202331542969,272.3330383300781,0.02437026302814327,-0.0219438806904092
877,877,877,877,2022-07-29,268.4432067871094,259.6595458984375,266.8736877441406,0.03382760629223114,0.0058811307185648865
878,878,878,878,2022-08-01,266.5422058105469,262.43798828125,258.2557373046875,0.0156388088331878,0.03208629009501185
879,879,879,879,2022-08-02,264.6217041015625,265.78179931640625,267.22467041015625,-0.00436484069950438,-0.009740741019901078
880,880,880,880,2022-08-03,264.9141540527344,267.926513671875,261.6093139648437,-0.011243230757034373,0.012632730990360663
881,881,881,881,2022-08-04,273.0641784667969,267.8291015625,267.70233154296875,0.019546333366149193,0.020029137934375774
882,882,882,882,2022-08-05,274.69219970703125,266.35699462890625,260.0202331542969,0.03129335908650632,0.056426249506621895
883,883,883,883,2022-08-08,274.69219970703125,268.4432067871094,259.6595458984375,0.0232786405538572,0.05789370753376266
884,884,884,884,2022-08-09,277.880126953125,266.5422058105469,262.43798828125,0.0425370575294064,0.058841095273623134
885,885,885,885,2022-08-10,279.8591003417969,264.6217041015625,265.78179931640625,0.05758180830997217,0.052965632190005385
886,886,886,886,2022-08-11,278.8159484863281,264.9141540527344,267.926513671875,0.05247660127222353,0.0406433639777406
887,887,887,887,2022-08-12,283.6123962402344,273.0641784667969,267.8291015625,0.03862907918813718,0.05893046941372515
888,888,888,888,2022-08-15,283.56365966796875,274.69219970703125,266.35699462890625,0.03229600247258291,0.06460001196152243
889,889,889,889,2022-08-16,283.3101501464844,274.69219970703125,268.4432067871094,0.03137311670533216,0.05538208076602702
890,890,890,890,2022-08-17,284.2752990722656,277.880126953125,266.5422058105469,0.023014139907239217,0.06653015122986972
891,891,891,891,2022-08-18,283.5831604003906,279.8591003417969,264.6217041015625,0.013306910706299968,0.07165495499776031
892,892,892,892,2022-08-19,285.62066650390625,278.8159484863281,264.9141540527344,0.0244057703819327,0.0781631035352306
893,893,893,893,2022-08-22,284.1778259277344,283.6123962402344,273.0641784667969,0.0019936705693959222,0.04069976341583326
894,894,894,894,2022-08-23,279.1376647949219,283.56365966796875,274.69219970703125,-0.015608469993049767,0.016183441294044254
895,895,895,895,2022-08-24,281.50665283203125,283.3101501464844,274.69219970703125,-0.0063658055086294185,0.02480759603755711
896,896,896,896,2022-08-25,284.5189819335937,284.2752990722656,277.880126953125,0.0008572072991333002,0.02389107509508448
897,897,897,897,2022-08-26,277.7143249511719,283.5831604003906,279.8591003417969,-0.020695288961913527,-0.00766376861787077
898,898,898,898,2022-08-29,279.97607421875,285.62066650390625,278.8159484863281,-0.01976254853770898,0.004160901622450641
899,899,899,899,2022-08-30,277.9093322753906,284.1778259277344,283.6123962402344,-0.022058348964700047,-0.02010865547644458
900,900,900,900,2022-08-31,276.3300476074219,279.1376647949219,283.56365966796875,-0.010058181111326281,-0.02550965828631524
901,901,901,901,2022-09-01,280.8047180175781,281.50665283203125,283.3101501464844,-0.0024934928087542163,-0.00884342522712589
902,902,902,902,2022-09-02,280.4732666015625,284.5189819335937,284.2752990722656,-0.014219491805209206,-0.013374473558241173
903,903,903,903,2022-09-06,279.171630859375,277.7143249511719,283.5831604003906,0.005247499956868795,-0.01555638753297972
904,904,904,904,2022-09-07,283.8204040527344,279.97607421875,285.62066650390625,0.013730922703704795,-0.0063029838604037325
905,905,905,905,2022-09-08,284.5152587890625,277.9093322753906,284.1778259277344,0.023770078030793895,0.0011874003899725594
906,906,906,906,2022-09-09,286.5998840332031,276.3300476074219,279.1376647949219,0.03716510931294548,0.02673311480112739
907,907,907,907,2022-09-12,287.8819885253906,280.8047180175781,281.50665283203125,0.025203531328734652,0.022647193695856993
908,908,908,908,2022-09-13,280.7081604003906,280.4732666015625,284.5189819335937,0.0008374908656154645,-0.01339390963409437
909,909,909,909,2022-09-14,278.0265197753906,279.171630859375,277.7143249511719,-0.00410181751082439,0.001124158158833266
910,910,910,910,2022-09-15,283.7812194824219,283.8204040527344,279.97607421875,-0.00013806114624947963,0.01359096585052777
911,911,911,911,2022-09-16,284.1629333496094,284.5152587890625,277.9093322753906,-0.0012383358310997794,0.022502306860360477
912,912,912,912,2022-09-19,283.1549072265625,286.5998840332031,276.3300476074219,-0.012020161202303647,0.024698217505598974
913,913,913,913,2022-09-20,281.9413146972656,287.8819885253906,280.8047180175781,-0.020635795447137006,0.004047640964552235
914,914,914,914,2022-09-21,278.8780212402344,280.7081604003906,280.4732666015625,-0.006519721968701653,-0.005687691310681364
915,915,915,915,2022-09-22,276.8717041015625,278.0265197753906,279.171630859375,-0.004153616981434238,-0.008238397113390916
916,916,916,916,2022-09-23,271.8510131835937,283.7812194824219,283.8204040527344,-0.042040154456264744,-0.04217241149060147
917,917,917,917,2022-09-26,270.90167236328125,284.1629333496094,284.5152587890625,-0.046667807197825595,-0.04784835261111342
918,918,918,918,2022-09-27,271.70416259765625,283.1549072265625,286.5998840332031,-0.040439859372608744,-0.05197392694625502
919,919,919,919,2022-09-28,276.5291442871094,281.9413146972656,287.8819885253906,-0.01919608843410403,-0.03943575732692961
920,920,920,920,2022-09-29,274.58154296875,278.8780212402344,280.7081604003906,-0.015406299328921458,-0.021825576509431954
921,921,921,921,2022-09-30,271.5574035644531,276.8717041015625,278.0265197753906,-0.01919409047000331,-0.023267982551318123
922,922,922,922,2022-10-03,281.099609375,271.8510131835937,283.7812194824219,0.03402082663992245,-0.009449568623014493
923,923,923,923,2022-10-04,286.77606201171875,270.90167236328125,284.1629333496094,0.05859834496388716,0.00919588150117523
924,924,924,924,2022-10-05,287.7644958496094,271.70416259765625,283.1549072265625,0.05910963269169911,0.01627938808547147
925,925,925,925,2022-10-06,286.834716796875,276.5291442871094,281.9413146972656,0.037267581817943096,0.017356101587536532
926,926,926,926,2022-10-07,282.23492431640625,274.58154296875,278.8780212402344,0.02787289074461663,0.012037173317721361
927,927,927,927,2022-10-10,279.6413879394531,271.5574035644531,276.8717041015625,0.029768970644474813,0.010003491858722624
928,928,928,928,2022-10-11,284.75018310546875,281.099609375,271.8510131835937,0.01298676201857929,0.047449409037749746
929,929,929,929,2022-10-12,282.21533203125,286.77606201171875,270.90167236328125,-0.015903454243968218,0.041762974622013616
930,930,930,930,2022-10-13,291.297607421875,287.7644958496094,271.70416259765625,0.012277788341589213,0.07211315659242601
931,931,931,931,2022-10-14,289.0074462890625,286.834716796875,276.5291442871094,0.007574848388126387,0.04512472648813248
932,932,932,932,2022-10-17,283.7421264648437,282.23492431640625,274.58154296875,0.005340239703105487,0.03336197836551702
933,933,933,933,2022-10-18,287.4806823730469,279.6413879394531,271.5574035644531,0.028033384082942314,0.05863687971524745
934,934,934,934,2022-10-19,286.834716796875,284.75018310546875,281.099609375,0.007320570152659522,0.020402402673651787
935,935,935,935,2022-10-20,288.03857421875,282.21533203125,286.77606201171875,0.02063403907075889,0.004402432330560702
936,936,936,936,2022-10-21,294.91876220703125,291.297607421875,287.7644958496094,0.012431117499402733,0.024861532470499048
937,937,937,937,2022-10-24,300.4091796875,289.0074462890625,286.834716796875,0.03945134820863272,0.04732503457814663
938,938,938,938,2022-10-25,304.2946472167969,283.7421264648437,282.23492431640625,0.07243380109967457,0.07816085466325928
939,939,939,939,2022-10-26,308.2388000488281,287.4806823730469,279.6413879394531,0.07220700015190817,0.10226459080358596
940,940,940,940,2022-10-27,309.8340148925781,286.834716796875,284.75018310546875,0.0801831045855943,0.0880906607804306
941,941,941,941,2022-10-28,317.8397216796875,288.03857421875,282.21533203125,0.10346234889464867,0.12623123411485238
942,942,942,942,2022-10-31,316.1758728027344,294.91876220703125,291.297607421875,0.07207785098725172,0.08540497672138159
943,943,943,943,2022-11-01,318.1920471191406,300.4091796875,289.0074462890625,0.05919548613707226,0.10098217608167781
944,944,944,944,2022-11-02,314.02276611328125,304.2946472167969,283.7421264648437,0.031969405263818196,0.1067188719056471
945,945,945,945,2022-11-03,317.3307800292969,308.2388000488281,287.4806823730469,0.029496546116285494,0.10383340337809299
946,946,946,946,2022-11-04,315.2657470703125,309.8340148925781,286.834716796875,0.01753110348332032,0.09911990637301837
947,947,947,947,2022-11-07,317.4579772949219,317.8397216796875,288.03857421875,-0.0012010593979513429,0.10213702507022338
948,948,948,948,2022-11-08,320.7561950683594,316.1758728027344,294.91876220703125,0.014486628043508976,0.08760864404818847
949,949,949,949,2022-11-09,318.06475830078125,318.1920471191406,300.4091796875,-0.0004000377115387366,0.05877176799872563
950,950,950,950,2022-11-10,316.449951171875,314.02276611328125,304.2946472167969,0.007729328317928941,0.03994583561116016
951,951,951,951,2022-11-11,297.3459167480469,317.3307800292969,308.2388000488281,-0.06297801706914452,-0.035339104937651244
952,952,952,952,2022-11-14,300.3113098144531,315.2657470703125,309.8340148925781,-0.047434386370315496,-0.03073486002312109
953,953,953,953,2022-11-15,298.66717529296875,317.4579772949219,317.8397216796875,-0.05919146263726194,-0.06032142957273434
954,954,954,954,2022-11-16,300.15478515625,320.7561950683594,316.1758728027344,-0.06422762904928092,-0.050671442777925346
955,955,955,955,2022-11-17,305.4494934082031,318.06475830078125,318.1920471191406,-0.03966256733368856,-0.04004673852255747
956,956,956,956,2022-11-18,312.407958984375,316.449951171875,314.02276611328125,-0.012772927196012307,-0.0051423250259623465
957,957,957,957,2022-11-21,308.5715026855469,297.3459167480469,317.3307800292969,0.03775261506957861,-0.02760298683582263
958,958,958,958,2022-11-22,312.54498291015625,300.3113098144531,315.2657470703125,0.04073663793502047,-0.008630065858532543
959,959,959,959,2022-11-23,313.0245056152344,298.66717529296875,317.4579772949219,0.04807133662473029,-0.01396553873827766
960,960,960,960,2022-11-25,316.9980163574219,300.15478515625,320.7561950683594,0.05611515136233414,-0.011716620812690981
961,961,961,961,2022-11-28,312.7015686035156,305.4494934082031,318.06475830078125,0.023742305526173624,-0.016861942599103896
962,962,962,962,2022-11-29,313.8662109375,312.407958984375,316.449951171875,0.0046677810573896306,-0.008164767366235726
963,963,963,963,2022-11-30,321.8817443847656,308.5715026855469,297.3459167480469,0.0431350321833921,0.0825161075190044
964,964,964,964,2022-12-01,316.5576171875,312.54498291015625,300.3113098144531,0.012838581633854762,0.05409822022049271
965,965,965,965,2022-12-02,320.2276916503906,313.0245056152344,298.66717529296875,0.02301157227610262,0.07218910593798178
966,966,966,966,2022-12-05,321.5141906738281,316.9980163574219,300.15478515625,0.014246695825737232,0.07116130268074583
967,967,967,967,2022-12-06,323.72381591796875,312.7015686035156,305.4494934082031,0.03524845546402933,0.05982764058915557
