,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ORCL,ORCL_6m,ORCL_12m,ORCL_6m_ret,ORCL_12m_ret
724,724,724,724,2021-12-17,93.18984985351562,85.61852264404297,86.56375122070312,0.08843094900095716,0.0765458813807478
725,725,725,725,2021-12-20,88.38665008544922,98.98648834228516,86.79523468017578,-0.10708368823210279,0.018335285469732288
726,726,726,726,2021-12-21,88.26126861572266,97.30825805664062,85.10735321044922,-0.09297247347344306,0.03705808354155482
727,727,727,727,2021-12-22,86.66984558105469,96.34376525878906,85.78250885009766,-0.10041043809891848,0.010344028670315808
728,728,728,728,2021-12-23,86.5348129272461,99.97027587890624,86.85309600830078,-0.13439457712344904,-0.0036646141091420947
729,729,729,729,2021-12-27,86.36119842529297,99.55555725097656,85.78250885009766,-0.13253261987596543,0.0067460089819306734
730,730,730,730,2021-12-28,85.50279235839844,93.18984985351562,85.61852264404297,-0.08248814122139281,-0.0013516968299683851
731,731,731,731,2021-12-29,85.07842254638672,88.38665008544922,98.98648834228516,-0.03742904087737475,-0.1405046893653381
732,732,732,732,2021-12-30,84.88552856445312,88.26126861572266,97.30825805664062,-0.038247128148214515,-0.12766367151446234
733,733,733,733,2021-12-31,84.11392974853516,86.66984558105469,96.34376525878906,-0.029490254832970852,-0.126939563524462
734,734,734,734,2022-01-03,84.77943420410156,86.5348129272461,99.97027587890624,-0.02028523161678708,-0.1519535836152468
735,735,735,735,2022-01-04,85.68605041503906,86.36119842529297,99.55555725097656,-0.00781772396127578,-0.13931424039918627
736,736,736,736,2022-01-05,83.39056396484375,85.50279235839844,93.18984985351562,-0.024703618856106502,-0.10515400447661727
737,737,737,737,2022-01-06,83.58415222167969,85.07842254638672,88.38665008544922,-0.017563446523615522,-0.054335104443110294
738,738,738,738,2022-01-07,84.71682739257812,84.88552856445312,88.26126861572266,-0.001987396140755715,-0.04015851209409349
739,739,739,739,2022-01-10,86.4303207397461,84.11392974853516,86.66984558105469,0.027538732266295884,-0.0027636467989848867
740,740,740,740,2022-01-11,85.6558609008789,84.77943420410156,86.5348129272461,0.01033772759874041,-0.010157207216778374
741,741,741,741,2022-01-12,85.49129486083984,85.68605041503906,86.36119842529297,-0.0022728968514230674,-0.010072851932521942
742,742,742,742,2022-01-13,84.98788452148438,83.39056396484375,85.50279235839844,0.01915469185835028,-0.0060221172047311144
743,743,743,743,2022-01-14,84.89107513427734,83.58415222167969,85.07842254638672,0.01563601326159847,-0.002202055544779591
744,744,744,744,2022-01-18,82.81938934326172,84.71682739257812,84.88552856445312,-0.022397416283351457,-0.024340299885422745
745,745,745,745,2022-01-19,80.71864318847656,86.4303207397461,84.11392974853516,-0.06608418784500636,-0.0403653303348096
746,746,746,746,2022-01-20,80.0797119140625,85.6558609008789,84.77943420410156,-0.06509944478019003,-0.05543469750841645
747,747,747,747,2022-01-21,79.59566497802734,85.49129486083984,85.68605041503906,-0.06896175677780092,-0.07107791066937508
748,748,748,748,2022-01-24,79.7892837524414,84.98788452148438,83.39056396484375,-0.061168727734701944,-0.04318570400747723
749,749,749,749,2022-01-25,78.48236846923828,84.89107513427734,83.58415222167969,-0.07549329131362781,-0.06103769215617083
750,750,750,750,2022-01-26,77.04962158203125,82.81938934326172,84.71682739257812,-0.06966687157419738,-0.09050392993374279
751,751,751,751,2022-01-27,77.23355102539062,80.71864318847656,86.4303207397461,-0.043175802087608295,-0.10640675211709838
752,752,752,752,2022-01-28,77.91120910644531,80.0797119140625,85.6558609008789,-0.027079303306489333,-0.09041590047639259
753,753,753,753,2022-01-31,78.56951141357422,79.59566497802734,85.49129486083984,-0.01289207854141805,-0.0809647749344854
754,754,754,754,2022-02-01,78.45333099365234,79.7892837524414,84.98788452148438,-0.01674351110775807,-0.07688805957018663
755,755,755,755,2022-02-02,79.8667221069336,78.48236846923828,84.89107513427734,0.017639040012380924,-0.05918588048739426
756,756,756,756,2022-02-03,79.3246078491211,77.04962158203125,82.81938934326172,0.029526248414702083,-0.04219762451587028
757,757,757,757,2022-02-04,79.48918151855469,77.23355102539062,80.71864318847656,0.029205318973648087,-0.01523144618587191
758,758,758,758,2022-02-07,78.16291046142578,77.91120910644531,80.0797119140625,0.0032306180056400624,-0.023936168185691442
759,759,759,759,2022-02-08,78.21131134033203,78.56951141357422,79.59566497802734,-0.004559021264071372,-0.017392324545281057
760,760,760,760,2022-02-09,80.7863998413086,78.45333099365234,79.7892837524414,0.029738301970186898,0.012496867273064982
761,761,761,761,2022-02-10,79.23747253417969,79.8667221069336,78.48236846923828,-0.007878745441829982,0.009621321064455124
762,762,762,762,2022-02-11,77.20451354980469,79.3246078491211,77.04962158203125,-0.026726817274015602,0.002010288494519452
763,763,763,763,2022-02-14,76.43004608154297,79.48918151855469,77.23355102539062,-0.03848492811940252,-0.0104035737471595
764,764,764,764,2022-02-15,77.22386169433594,78.16291046142578,77.91120910644531,-0.012013994381046889,-0.008822189001973957
765,765,765,765,2022-02-16,76.66238403320312,78.21131134033203,78.56951141357422,-0.019804389935220934,-0.024273122564455796
766,766,766,766,2022-02-17,73.11920928955078,80.7863998413086,78.45333099365234,-0.09490694679820777,-0.06799101627097448
767,767,767,767,2022-02-18,72.18985748291016,79.23747253417969,79.8667221069336,-0.0889429562285633,-0.09612094275942462
768,768,768,768,2022-02-22,71.75420379638672,77.20451354980469,79.3246078491211,-0.07059573984495049,-0.09543575767980617
769,769,769,769,2022-02-23,70.15686798095703,76.43004608154297,79.48918151855469,-0.08207738215796845,-0.1174035681247928
770,770,770,770,2022-02-24,72.42218017578125,77.22386169433594,78.16291046142578,-0.06217872835161353,-0.07344570783962356
771,771,771,771,2022-02-25,73.91303253173828,76.66238403320312,78.21131134033203,-0.03586310986981667,-0.0549572527928861
772,772,772,772,2022-02-28,73.54515838623047,73.11920928955078,80.7863998413086,0.005825406221133145,-0.08963441209538159
773,773,773,773,2022-03-01,73.5838851928711,72.18985748291016,79.23747253417969,0.0193105757313754,-0.07134992018921194
774,774,774,774,2022-03-02,75.78143310546875,71.75420379638672,77.20451354980469,0.05612534312985895,-0.01843260683739567
775,775,775,775,2022-03-03,75.75238800048828,70.15686798095703,76.43004608154297,0.07975726654516646,-0.008866383258904431
776,776,776,776,2022-03-04,74.0485610961914,72.42218017578125,77.22386169433594,0.02245694504725826,-0.04111812759005584
777,777,777,777,2022-03-07,71.94783020019531,73.91303253173828,76.66238403320312,-0.02658803548209321,-0.06149761571419299
778,778,778,778,2022-03-08,70.98942565917969,73.54515838623047,73.11920928955078,-0.03475052312252924,-0.029127552814981694
779,779,779,779,2022-03-09,73.6709976196289,73.5838851928711,72.18985748291016,0.00118385196064974,0.02051728855496604
780,780,780,780,2022-03-10,74.20344543457031,75.78143310546875,71.75420379638672,-0.020822879777191217,0.03413377208022106
781,781,781,781,2022-03-11,75.33611297607422,75.75238800048828,70.15686798095703,-0.005495206625187543,0.07382377726045308
782,782,782,782,2022-03-14,74.61005401611328,74.0485610961914,72.42218017578125,0.007582766114691664,0.03020999692389381
783,783,783,783,2022-03-15,78.02738189697266,71.94783020019531,73.91303253173828,0.08449944466512682,0.05566473495006008
784,784,784,784,2022-03-16,77.40779876708984,70.98942565917969,73.54515838623047,0.0904130868550026,0.0525206616671392
785,785,785,785,2022-03-17,78.02738189697266,73.6709976196289,73.5838851928711,0.05913296165522586,0.060386818288470145
786,786,786,786,2022-03-18,79.07290649414062,74.20344543457031,75.78143310546875,0.0656231126607727,0.04343377069804122
787,787,787,787,2022-03-21,78.37590026855469,75.33611297607422,75.75238800048828,0.04034966993115052,0.034632733532433235
788,788,788,788,2022-03-22,79.1890869140625,74.61005401611328,74.0485610961914,0.0613728666777309,0.06942100888622793
789,789,789,789,2022-03-23,77.82408905029297,78.02738189697266,71.94783020019531,-0.0026054039202304535,0.08167388556050859
790,790,790,790,2022-03-24,79.61503601074219,77.40779876708984,70.98942565917969,0.028514403959394752,0.12150556609619678
791,791,791,791,2022-03-25,79.1213150024414,78.02738189697266,73.6709976196289,0.014019861731528804,0.07398185933293666
792,792,792,792,2022-03-28,80.93162536621094,79.07290649414062,74.20344543457031,0.023506393712845908,0.09067206909648506
793,793,793,793,2022-03-29,81.59959411621094,78.37590026855469,75.33611297607422,0.041131187477404074,0.08314048724714418
794,794,794,794,2022-03-30,80.69928741455078,79.1890869140625,74.61005401611328,0.01907081593360438,0.08161411325506385
795,795,795,795,2022-03-31,80.08939361572266,77.82408905029297,78.02738189697266,0.02910801260989726,0.02642677055950271
796,796,796,796,2022-04-01,79.39237976074219,79.61503601074219,77.40779876708984,-0.002796660796208883,0.02563799804750544
797,797,797,797,2022-04-04,81.3866195678711,79.1213150024414,78.02738189697266,0.028630774973340545,0.04305203621126208
798,798,798,798,2022-04-05,80.29268646240234,80.93162536621094,79.07290649414062,-0.007894798861599939,0.015426016600921466
799,799,799,799,2022-04-06,79.49887084960938,81.59959411621094,78.37590026855469,-0.025744285732718142,0.014328008701741668
800,800,800,800,2022-04-07,79.24618530273438,80.69928741455078,79.1890869140625,-0.018006380952930168,0.0007210386038905003
801,801,801,801,2022-04-08,78.66305541992188,80.08939361572266,77.82408905029297,-0.017809326945893766,0.010780291550688492
802,802,802,802,2022-04-11,77.51624298095703,79.39237976074219,79.61503601074219,-0.023631194649147758,-0.02636176700971371
803,803,803,803,2022-04-12,77.09835052490234,81.3866195678711,79.1213150024414,-0.05269009900813748,-0.02556788240282204
804,804,804,804,2022-04-13,77.50653076171875,80.29268646240234,80.93162536621094,-0.034699993529151985,-0.04232084292134053
805,805,805,805,2022-04-14,77.21495819091797,79.49887084960938,81.59959411621094,-0.02872886915604067,-0.05373355067242791
806,806,806,806,2022-04-18,76.01956939697266,79.24618530273438,80.69928741455078,-0.04071635616825564,-0.05798958290100509
807,807,807,807,2022-04-19,77.32186889648438,78.66305541992188,80.08939361572266,-0.017049763911126115,-0.03455544603717631
808,808,808,808,2022-04-20,78.03134155273438,77.51624298095703,79.39237976074219,0.006645040471116248,-0.017143184422855895
809,809,809,809,2022-04-21,77.24413299560547,77.09835052490234,81.3866195678711,0.0018908636788026456,-0.050898865123781944
810,810,810,810,2022-04-22,74.06611633300781,77.50653076171875,80.29268646240234,-0.04438870369889125,-0.07754840949692432
811,811,811,811,2022-04-25,74.81446075439453,77.21495819091797,79.49887084960938,-0.031088502704205156,-0.05892423433379945
812,812,812,812,2022-04-26,72.41394805908203,76.01956939697266,79.24618530273438,-0.047430173131633335,-0.08621534547753928
813,813,813,813,2022-04-27,72.65689849853516,77.32186889648438,78.66305541992188,-0.060331837092485574,-0.07635295742486026
814,814,814,814,2022-04-28,73.99808502197266,78.03134155273438,77.51624298095703,-0.05168764820012739,-0.04538607424315777
815,815,815,815,2022-04-29,71.33515167236328,77.24413299560547,77.09835052490234,-0.07649747746639035,-0.07475126008924904
816,816,816,816,2022-05-02,71.91828155517578,74.06611633300781,77.50653076171875,-0.028998884836558436,-0.07210036562884148
817,817,817,817,2022-05-03,71.22826385498047,74.81446075439453,77.21495819091797,-0.04793454184194479,-0.0775328314124718
818,818,818,818,2022-05-04,73.09424591064453,72.41394805908203,76.01956939697266,0.00939456927562432,-0.038481189903249
819,819,819,819,2022-05-05,70.75204467773438,72.65689849853516,77.32186889648438,-0.026217108907273023,-0.08496721965612908
820,820,820,820,2022-05-06,70.45075988769531,73.99808502197266,78.03134155273438,-0.047938066684077296,-0.09714790895804382
821,821,821,821,2022-05-09,69.52748107910156,71.33515167236328,77.24413299560547,-0.025340530592325772,-0.09989952139074332
822,822,822,822,2022-05-10,70.48963928222656,71.91828155517578,74.06611633300781,-0.019864799909785957,-0.048287627701459224
823,823,823,823,2022-05-11,69.03182983398438,71.22826385498047,74.81446075439453,-0.03083655142104824,-0.0772929572986395
824,824,824,824,2022-05-12,68.74027252197266,73.09424591064453,72.41394805908203,-0.05956656826304052,-0.05073160123947462
825,825,825,825,2022-05-13,69.16789245605469,70.75204467773438,72.65689849853516,-0.02239019704512113,-0.04802029971800692
826,826,826,826,2022-05-16,67.74896240234375,70.45075988769531,73.99808502197266,-0.03835015391826102,-0.08444978836646
827,827,827,827,2022-05-17,69.85791778564453,69.52748107910156,71.33515167236328,0.004752605752637917,-0.0207083583911557
828,828,828,828,2022-05-18,66.37863159179688,70.48963928222656,71.91828155517578,-0.058320736668406314,-0.07702700681368313
829,829,829,829,2022-05-19,65.15408325195312,69.03182983398438,71.22826385498047,-0.05617331296819017,-0.08527767313540413
830,830,830,830,2022-05-20,66.69934844970703,68.74027252197266,73.09424591064453,-0.029690369231708313,-0.08748838408915338
831,831,831,831,2022-05-23,68.06969451904297,69.16789245605469,70.75204467773438,-0.015877279153900026,-0.03791198079022495
832,832,832,832,2022-05-24,67.08809661865234,67.74896240234375,70.45075988769531,-0.00975462590506837,-0.04773068841845496
833,833,833,833,2022-05-25,67.86558532714844,69.85791778564453,69.52748107910156,-0.028519780171654463,-0.02390271769032426
834,834,834,834,2022-05-26,69.64411163330078,66.37863159179688,70.48963928222656,0.04919474781561273,-0.011995062785616684
835,835,835,835,2022-05-27,70.73259735107422,65.15408325195312,69.03182983398438,0.08562032985022272,0.024637439296916197
836,836,836,836,2022-05-31,69.89679718017578,66.69934844970703,68.74027252197266,0.0479382303543745,0.016824557363130044
837,837,837,837,2022-06-01,69.58580017089844,68.06969451904297,69.16789245605469,0.022272843481489835,0.006041932174082998
838,838,838,838,2022-06-02,71.08248138427734,67.08809661865234,67.74896240234375,0.05953939621107773,0.04920398576935647
839,839,839,839,2022-06-03,69.77045440673828,67.86558532714844,69.85791778564453,0.028068262734453064,-0.0012520181201882696
840,840,840,840,2022-06-06,70.91725158691406,69.64411163330078,66.37863159179688,0.018280654656301465,0.06837471466763523
841,841,841,841,2022-06-07,70.64513397216797,70.73259735107422,65.15408325195312,-0.0012365356593952992,0.08427792159979841
842,842,842,842,2022-06-08,69.37198638916016,69.89679718017578,66.69934844970703,-0.007508366794873322,0.040069925742503454
843,843,843,843,2022-06-09,67.27275085449219,69.58580017089844,68.06969451904297,-0.033240248883041446,-0.011707760262209321
844,844,844,844,2022-06-10,65.25125885009766,71.08248138427734,67.08809661865234,-0.08203459446858152,-0.027379488480583802
845,845,845,845,2022-06-13,62.248191833496094,69.77045440673828,67.86558532714844,-0.10781444147389274,-0.08277234280929724
846,846,846,846,2022-06-14,68.7305679321289,70.91725158691406,69.64411163330078,-0.030834297802774024,-0.013117314296174576
847,847,847,847,2022-06-15,67.73925018310547,70.64513397216797,70.73259735107422,-0.041133530728490464,-0.04231920331034311
848,848,848,848,2022-06-16,66.777099609375,69.37198638916016,69.89679718017578,-0.0374053982716952,-0.04463291161623628
849,849,849,849,2022-06-17,65.81495666503906,67.27275085449219,69.58580017089844,-0.021669906030842512,-0.05418984184414655
850,850,850,850,2022-06-21,65.77606964111328,65.25125885009766,71.08248138427734,0.008042922087086124,-0.07465147023325192
851,851,851,851,2022-06-22,64.65841674804688,62.248191833496094,69.77045440673828,0.038719597205292944,-0.07326937601538253
852,852,852,852,2022-06-23,65.72748565673828,68.7305679321289,70.91725158691406,-0.0436935466378825,-0.07318058461156463
853,853,853,853,2022-06-24,68.71111297607422,67.73925018310547,70.64513397216797,0.014347114713282316,-0.02737656349913209
854,854,854,854,2022-06-27,68.42928314208984,66.777099609375,69.37198638916016,0.024741768396345343,-0.013589105576161109
855,855,855,855,2022-06-28,66.65074920654297,65.81495666503906,67.27275085449219,0.012699127734104865,-0.009245967201409355
856,856,856,856,2022-06-29,67.26303100585938,65.77606964111328,65.25125885009766,0.022606418608762002,0.030831162359386433
857,857,857,857,2022-06-30,67.90447235107422,64.65841674804688,62.248191833496094,0.05020314084825461,0.09086658344563281
858,858,858,858,2022-07-01,68.87632751464844,65.72748565673828,68.7305679321289,0.047907535583438854,0.0021207388052353338
859,859,859,859,2022-07-05,69.96482849121094,68.71111297607422,67.73925018310547,0.018246182616387996,0.032855077404747135
860,860,860,860,2022-07-06,69.64411163330078,68.42928314208984,66.777099609375,0.017753050089512223,0.0429340603395012
861,861,861,861,2022-07-07,69.80933380126953,66.65074920654297,65.81495666503906,0.04739008386745169,0.06069102432991924
862,862,862,862,2022-07-08,69.84821319580078,67.26303100585938,65.77606964111328,0.03843392352801067,0.061909195500823966
863,863,863,863,2022-07-11,69.86772918701172,67.90447235107422,64.65841674804688,0.028912040223024293,0.08056665629880588
864,864,864,864,2022-07-12,68.7353286743164,68.87632751464844,65.72748565673828,-0.0020471306386369292,0.045762331960887526
865,865,865,865,2022-07-13,68.36434936523438,69.96482849121094,68.71111297607422,-0.022875481302403466,-0.0050466888952969136
866,866,866,866,2022-07-14,67.79814910888672,69.64411163330078,68.42928314208984,-0.02650565110419767,-0.009223157166393325
867,867,867,867,2022-07-15,69.05746459960938,69.80933380126953,66.65074920654297,-0.010770324836511858,0.03610935243365798
868,868,868,868,2022-07-18,68.54007720947266,69.84821319580078,67.26303100585938,-0.018728267001778764,0.018985855744473312
869,869,869,869,2022-07-19,70.52178955078125,69.86772918701172,67.90447235107422,0.009361408641446411,0.038544106287656366
870,870,870,870,2022-07-20,70.86346435546875,68.7353286743164,68.87632751464844,0.03096130799397101,0.028850795513127414
871,871,871,871,2022-07-21,72.76708984375,68.36434936523438,69.96482849121094,0.06440111724012931,0.04005242938444553
872,872,872,872,2022-07-22,73.11852264404297,67.79814910888672,69.64411163330078,0.07847372834045219,0.04988807997201694
873,873,873,873,2022-07-25,73.07948303222656,69.05746459960938,69.80933380126953,0.05824161741147882,0.04684401143644146
874,874,874,874,2022-07-26,72.26921081542969,68.54007720947266,69.84821319580078,0.054408074192271894,0.034660838249967574
875,875,875,875,2022-07-27,74.06546783447266,70.52178955078125,69.86772918701172,0.05024940952667789,0.06008122342469502
876,876,876,876,2022-07-28,75.20762634277344,70.86346435546875,68.7353286743164,0.061303268571704095,0.09416260594496095
877,877,877,877,2022-07-29,75.98859405517578,72.76708984375,68.36434936523438,0.04427144493950763,0.11152369269557627
878,878,878,878,2022-08-01,75.59811401367188,73.11852264404297,67.79814910888672,0.033911945700819235,0.11504687085569376
879,879,879,879,2022-08-02,74.5340347290039,73.07948303222656,69.05746459960938,0.019903694394443283,0.0793045351599182
880,880,880,880,2022-08-03,75.52977752685547,72.26921081542969,68.54007720947266,0.0451169547119179,0.10197975552348515
881,881,881,881,2022-08-04,75.55906677246094,74.06546783447266,70.52178955078125,0.02016592862582467,0.07142866415850735
882,882,882,882,2022-08-05,75.51025390625,75.20762634277344,70.86346435546875,0.00402389462602204,0.06557384109068964
883,883,883,883,2022-08-08,74.65118408203125,75.98859405517578,72.76708984375,-0.01760014104450236,0.025892120219825898
884,884,884,884,2022-08-09,74.94404602050781,75.59811401367188,73.11852264404297,-0.008651908869654834,0.024966633767368185
885,885,885,885,2022-08-10,75.69573211669922,74.5340347290039,73.07948303222656,0.015586133125881307,0.03580004915085322
886,886,886,886,2022-08-11,75.32477569580078,75.52977752685547,72.26921081542969,-0.0027141855539266624,0.0422803133712748
887,887,887,887,2022-08-12,77.2674331665039,75.55906677246094,74.06546783447266,0.022609680969029933,0.043231554807528605
888,888,888,888,2022-08-15,77.22838592529297,75.51025390625,75.20762634277344,0.02275362523844926,0.026869078054790885
889,889,889,889,2022-08-16,77.62863159179688,74.65118408203125,75.98859405517578,0.03988479950289636,0.02158268036161126
890,890,890,890,2022-08-17,77.36505889892578,74.94404602050781,75.59811401367188,0.03230427241352141,0.023372869922844375
891,891,891,891,2022-08-18,77.43339538574219,75.69573211669922,74.5340347290039,0.022955894876134364,0.0388998216355787
892,892,892,892,2022-08-19,76.78909301757812,75.32477569580078,75.52977752685547,0.019440048884990846,0.01667309943121298
893,893,893,893,2022-08-22,74.64141845703125,77.2674331665039,75.55906677246094,-0.03398604822052065,-0.012144780959154722
894,894,894,894,2022-08-23,74.59262084960938,77.22838592529297,75.51025390625,-0.034129485474852506,-0.012152429758479077
895,895,895,895,2022-08-24,74.35832214355469,77.62863159179688,74.65118408203125,-0.042127619425765706,-0.003923071577200288
896,896,896,896,2022-08-25,75.06119537353516,77.36505889892578,74.94404602050781,-0.029779121972886013,0.0015631575721877233
897,897,897,897,2022-08-26,72.87445831298828,77.43339538574219,75.69573211669922,-0.058875593018272054,-0.03727124006623539
898,898,898,898,2022-08-29,72.42540740966797,76.78909301757812,75.32477569580078,-0.056826893461435324,-0.03849156216331684
899,899,899,899,2022-08-30,72.37659454345703,74.64141845703125,77.2674331665039,-0.030342723388597004,-0.06329754234889085
900,900,900,900,2022-08-31,72.38636016845703,74.59262084960938,77.22838592529297,-0.029577465653077395,-0.06269748744354031
901,901,901,901,2022-09-01,73.5090103149414,74.35832214355469,77.62863159179688,-0.011421879947393299,-0.053068322761608444
902,902,902,902,2022-09-02,72.90375518798828,75.06119537353516,77.36505889892578,-0.02874241710128078,-0.05766561512951229
903,903,903,903,2022-09-06,72.073974609375,72.87445831298828,77.43339538574219,-0.010984420634391312,-0.06921329937385157
904,904,904,904,2022-09-07,72.71827697753906,72.42540740966797,76.78909301757812,0.004043740702962095,-0.053012945980586035
905,905,905,905,2022-09-08,72.87445831298828,72.37659454345703,74.64141845703125,0.006878795177801766,-0.023672649590122052
906,906,906,906,2022-09-09,74.10450744628906,72.38636016845703,74.59262084960938,0.0237357877068769,-0.006543722391849305
907,907,907,907,2022-09-12,75.24667358398438,73.5090103149414,74.35832214355469,0.02363877926798552,0.011946900021690299
908,908,908,908,2022-09-13,74.23140716552734,72.90375518798828,75.06119537353516,0.018211023206083254,-0.01105482272002789
909,909,909,909,2022-09-14,70.4046401977539,72.073974609375,72.87445831298828,-0.023161403553342508,-0.033891409588621024
910,910,910,910,2022-09-15,68.5693588256836,72.71827697753906,72.42540740966797,-0.05705468177053985,-0.053241655406547794
911,911,911,911,2022-09-16,67.19290161132812,72.87445831298828,72.37659454345703,-0.07796362172955651,-0.07162112233695195
912,912,912,912,2022-09-19,67.42719268798828,74.10450744628906,72.38636016845703,-0.09010672884021931,-0.06850969532005491
913,913,913,913,2022-09-20,66.49002075195312,75.24667358398438,73.5090103149414,-0.11637262373143664,-0.09548475122867495
914,914,914,914,2022-09-21,65.1623764038086,74.23140716552734,72.90375518798828,-0.12217242145896379,-0.10618628305521316
915,915,915,915,2022-09-22,64.45948791503906,70.4046401977539,72.073974609375,-0.08444262006049585,-0.10564821401351554
916,916,916,916,2022-09-23,63.01470184326172,68.5693588256836,72.71827697753906,-0.08100785945137501,-0.13344066358000406
917,917,917,917,2022-09-26,61.940860748291016,67.19290161132812,72.87445831298828,-0.07816362647080066,-0.15003332879317732
918,918,918,918,2022-09-27,60.93535232543945,67.42719268798828,74.10450744628906,-0.09627926217526339,-0.17771058164571985
919,919,919,919,2022-09-28,61.56989669799805,66.49002075195312,75.24667358398438,-0.07399793229588592,-0.18175922249534915
920,920,920,920,2022-09-29,59.93962097167969,65.1623764038086,74.23140716552734,-0.08014986132125845,-0.19253018014300394
921,921,921,921,2022-09-30,59.61746597290039,64.45948791503906,70.4046401977539,-0.07511728837375664,-0.15321680779213265
922,922,922,922,2022-10-03,61.57965469360352,63.01470184326172,68.5693588256836,-0.022773211769336443,-0.10193626208244466
923,923,923,923,2022-10-04,64.1275863647461,61.940860748291016,67.19290161132812,0.03530344251012707,-0.0456196290541685
924,924,924,924,2022-10-05,65.05498504638672,60.93535232543945,67.42719268798828,0.06760661198683815,-0.035181764908687296
925,925,925,925,2022-10-06,63.746856689453125,61.56989669799805,66.49002075195312,0.03535753847587442,-0.04125677855829846
926,926,926,926,2022-10-07,61.78466796875,59.93962097167969,65.1623764038086,0.030781759496645078,-0.051835255579493755
927,927,927,927,2022-10-10,61.081787109375,59.61746597290039,64.45948791503906,0.02456194862660266,-0.05240036672515991
928,928,928,928,2022-10-11,61.23878860473633,61.57965469360352,63.01470184326172,-0.005535368630486981,-0.028182522277780064
929,929,929,929,2022-10-12,62.58307647705078,64.1275863647461,61.940860748291016,-0.024084952752009392,0.010368208013277869
930,930,930,930,2022-10-13,63.97642135620117,65.05498504638672,60.93535232543945,-0.016579262748527057,0.049906481454643714
931,931,931,931,2022-10-14,63.10313034057617,63.746856689453125,61.56989669799805,-0.010098166126259467,0.02490232605226983
932,932,932,932,2022-10-17,65.76227569580078,61.78466796875,59.93962097167969,0.0643785563282886,0.09714200106257231
933,933,933,933,2022-10-18,65.77207946777344,61.081787109375,59.61746597290039,0.07678708466731421,0.10323507372270191
934,934,934,934,2022-10-19,65.0557861328125,61.23878860473633,61.57965469360352,0.06232973602258607,0.056449349326573195
935,935,935,935,2022-10-20,67.95042419433594,62.58307647705078,64.1275863647461,0.08576356451976852,0.05961300036845674
936,936,936,936,2022-10-21,71.33567810058594,63.97642135620117,65.05498504638672,0.11503076584122574,0.09654437780165259
937,937,937,937,2022-10-24,71.55155181884766,63.10313034057617,63.746856689453125,0.133882763543967,0.1224326270299978
938,938,938,938,2022-10-25,71.76741027832031,65.76227569580078,61.78466796875,0.09131579646509991,0.1615731319397795
939,939,939,939,2022-10-26,73.41588592529297,65.77207946777344,61.081787109375,0.11621658490005315,0.2019276023118337
940,940,940,940,2022-10-27,73.73970031738281,65.0557861328125,61.23878860473633,0.1334841172596386,0.20413388307422586
941,941,941,941,2022-10-28,75.9082260131836,67.95042419433594,62.58307647705078,0.11711187844962678,0.2129193751128413
942,942,942,942,2022-10-31,76.60490417480469,71.33567810058594,63.97642135620117,0.07386522725401101,0.1973927667553017
943,943,943,943,2022-11-01,75.66292572021484,71.55155181884766,63.10313034057617,0.05746030375101108,0.19903601155523898
944,944,944,944,2022-11-02,73.71027374267578,71.76741027832031,65.76227569580078,0.02707166744377254,0.12085953478313893
945,945,945,945,2022-11-03,73.6219482421875,73.41588592529297,65.77207946777344,0.002806781043331874,0.11934956045080325
946,946,946,946,2022-11-04,74.5737533569336,73.73970031738281,65.0557861328125,0.011310773382057882,0.14630469924212441
947,947,947,947,2022-11-07,75.29985046386719,75.9082260131836,67.95042419433594,-0.008014619511866106,0.10815865179166706
948,948,948,948,2022-11-08,74.22051239013672,76.60490417480469,71.33567810058594,-0.031125837312282578,0.04044027289518515
949,949,949,949,2022-11-09,74.2401351928711,75.66292572021484,71.55155181884766,-0.01880432872243032,0.03757547258835592
950,950,950,950,2022-11-10,75.72179412841797,73.71027374267578,71.76741027832031,0.02728955250884635,0.055099993642827805
951,951,951,951,2022-11-11,76.28108978271484,73.6219482421875,73.41588592529297,0.03611886949500165,0.03902702829653881
952,952,952,952,2022-11-14,77.0562744140625,74.5737533569336,73.73970031738281,0.03328947445151087,0.044976777535097545
953,953,953,953,2022-11-15,77.69407653808594,75.29985046386719,75.9082260131836,0.03179589414148465,0.023526442636035094
954,954,954,954,2022-11-16,78.39073944091797,74.22051239013672,76.60490417480469,0.05618698815848422,0.02331228379371364
955,955,955,955,2022-11-17,77.71369171142578,74.2401351928711,75.66292572021484,0.04678812221355222,0.02710397426071287
956,956,956,956,2022-11-18,78.23375701904297,75.72179412841797,73.71027374267578,0.03317357861813086,0.06136842324258307
957,957,957,957,2022-11-21,78.32206726074219,76.28108978271484,73.6219482421875,0.02675600838741321,0.06384127465756717
958,958,958,958,2022-11-22,80.57890319824219,77.0562744140625,74.5737533569336,0.045715015564479655,0.08052631885867467
959,959,959,959,2022-11-23,81.0106430053711,77.69407653808594,75.29985046386719,0.04268750740166616,0.07584068900965812
960,960,960,960,2022-11-25,81.1676254272461,78.39073944091797,74.22051239013672,0.035423648330566326,0.09360098459833033
961,961,961,961,2022-11-28,79.86260223388672,77.71369171142578,74.2401351928711,0.027651633517044694,0.07573352373899667
962,962,962,962,2022-11-29,79.33272552490234,78.23375701904297,75.72179412841797,0.014047241852284786,0.04768681775237038
