,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HD,HD_6m,HD_12m,HD_6m_ret,HD_12m_ret
486,486,486,486,2021-01-08,250.1538848876953,246.59341430664065,251.92013549804688,0.014438628018780708,-0.007011152986479918
487,487,487,487,2021-01-11,252.1433258056641,246.9280548095703,251.0370330810547,0.021120609402264012,0.004406890533366958
488,488,488,488,2021-01-12,256.8844299316406,245.3477020263672,250.8232269287109,0.047021952151944824,0.024165238112706433
489,489,489,489,2021-01-13,254.7648468017578,247.32781982421875,251.8551483154297,0.030069512531282205,0.011553063361182225
490,490,490,490,2021-01-14,249.45664978027344,248.7408599853516,250.3026428222656,0.0028776526500873256,-0.0033798805815761224
491,491,491,491,2021-01-15,256.19647216796875,247.52301025390625,247.45797729492188,0.035041032771722325,0.03531304574850003
492,492,492,492,2021-01-19,253.96534729003903,250.1538848876953,246.59341430664065,0.015236470958885473,0.029895092714160354
493,493,493,493,2021-01-20,254.9972076416016,252.1433258056641,246.9280548095703,0.011318490492733035,0.032678153311717306
494,494,494,494,2021-01-21,259.4129333496094,256.8844299316406,245.3477020263672,0.009842960971365944,0.05732774836313981
495,495,495,495,2021-01-22,264.0145874023437,254.7648468017578,247.32781982421875,0.03630697373167591,0.0674682192645557
496,496,496,496,2021-01-25,265.0186462402344,249.45664978027344,248.7408599853516,0.062383570346464134,0.06544074124308086
497,497,497,497,2021-01-26,262.7131652832031,256.19647216796875,247.52301025390625,0.02543631089097076,0.06136865826621518
498,498,498,498,2021-01-27,254.7648468017578,253.96534729003903,250.1538848876953,0.0031480653571438477,0.018432501722420058
499,499,499,499,2021-01-28,258.4833068847656,254.9972076416016,252.1433258056641,0.013671127128826122,0.025144354143991743
500,500,500,500,2021-01-29,251.7621307373047,259.4129333496094,256.8844299316406,-0.02949275702454568,-0.0199400921095102
501,501,501,501,2021-02-01,251.06494140625,264.0145874023437,254.7648468017578,-0.049048979162500395,-0.014522825428842867
502,502,502,502,2021-02-02,253.00787353515625,265.0186462402344,249.45664978027344,-0.045320481692411096,0.014235835196258817
503,503,503,503,2021-02-03,254.8763885498047,262.7131652832031,256.19647216796875,-0.029830163726094372,-0.005152622153589137
504,504,504,504,2021-02-04,259.1991577148437,254.7648468017578,253.96534729003903,0.0174055053856641,0.020608364411336177
505,505,505,505,2021-02-05,259.236328125,258.4833068847656,254.9972076416016,0.0029132296754856846,0.016624183937560932
506,506,506,506,2021-02-08,260.32403564453125,251.7621307373047,259.4129333496094,0.034007914066156,0.003512169895145467
507,507,507,507,2021-02-09,257.29345703125,251.06494140625,264.0145874023437,0.02480838459608581,-0.025457420505523243
508,508,508,508,2021-02-10,259.07830810546875,253.00787353515625,265.0186462402344,0.023993065850059336,-0.022414793143954226
509,509,509,509,2021-02-11,257.56304931640625,254.8763885498047,262.7131652832031,0.010541034349584644,-0.019603570157000205
510,510,510,510,2021-02-12,257.9813842773437,259.1991577148437,254.7648468017578,-0.0046982152574729374,0.012625515317224334
511,511,511,511,2021-02-16,256.0106201171875,259.236328125,258.4833068847656,-0.012443117178612018,-0.009566137161346688
512,512,512,512,2021-02-17,261.1513977050781,260.32403564453125,251.7621307373047,0.0031782008084595414,0.03729419885459451
513,513,513,513,2021-02-18,263.1314697265625,257.29345703125,251.06494140625,0.022690093882190787,0.048061383053827456
514,514,514,514,2021-02-19,259.9614562988281,259.07830810546875,253.00787353515625,0.0034088079384857473,0.02748366154188342
515,515,515,515,2021-02-22,256.43817138671875,257.56304931640625,254.8763885498047,-0.004367388616779544,0.006127608939377582
516,516,516,516,2021-02-23,248.43405151367188,257.9813842773437,259.1991577148437,-0.03700783601272539,-0.0415321804903972
517,517,517,517,2021-02-24,241.6756896972656,256.0106201171875,259.236328125,-0.05599349907187512,-0.06773988258029529
518,518,518,518,2021-02-25,237.28781127929688,261.1513977050781,260.32403564453125,-0.09137835996853716,-0.08849057793760551
519,519,519,519,2021-02-26,240.1603546142578,263.1314697265625,257.29345703125,-0.0872990035596104,-0.06658973226400877
520,520,520,520,2021-03-01,243.20953369140625,259.9614562988281,259.07830810546875,-0.06444002447872654,-0.06125088020724012
521,521,521,521,2021-03-02,241.97315979003903,256.43817138671875,257.56304931640625,-0.056407404242740156,-0.06052843980432787
522,522,522,522,2021-03-03,239.24929809570312,248.43405151367188,257.9813842773437,-0.03697058982859802,-0.0726102243156529
523,523,523,523,2021-03-04,233.2718048095703,241.6756896972656,256.0106201171875,-0.0347733977638478,-0.08881981262030703
524,524,524,524,2021-03-05,235.67955017089844,237.28781127929688,261.1513977050781,-0.006777681077370867,-0.09753670766466815
525,525,525,525,2021-03-08,240.80181884765625,240.1603546142578,263.1314697265625,0.0026709830372657617,-0.0848611946800224
526,526,526,526,2021-03-09,246.31451416015625,243.20953369140625,259.9614562988281,0.01276668896002131,-0.052496021267801285
527,527,527,527,2021-03-10,249.05538940429688,241.97315979003903,256.43817138671875,0.029268657814788712,-0.028789715440952657
528,528,528,528,2021-03-11,251.49693298339844,239.24929809570312,248.43405151367188,0.051191936549782824,0.012328750632471186
529,529,529,529,2021-03-12,255.47262573242188,233.2718048095703,241.6756896972656,0.09517147149855942,0.05708863830052158
530,530,530,530,2021-03-15,260.5615539550781,235.67955017089844,237.28781127929688,0.10557557397804351,0.098082335330689
531,531,531,531,2021-03-16,263.8729553222656,240.80181884765625,240.1603546142578,0.09580964373531331,0.09873653270580252
532,532,532,532,2021-03-17,261.955322265625,246.31451416015625,243.20953369140625,0.06349933603709168,0.07707670126946642
533,533,533,533,2021-03-18,264.8833312988281,249.05538940429688,241.97315979003903,0.0635518947507594,0.0946806312264894
534,534,534,534,2021-03-19,270.4398803710937,251.49693298339844,239.24929809570312,0.07532078885807203,0.13036854245195695
535,535,535,535,2021-03-22,270.2901916503906,255.47262573242188,233.2718048095703,0.05800060133835405,0.15869207541408614
536,536,536,536,2021-03-23,271.2630920410156,260.5615539550781,235.67955017089844,0.04107105566227354,0.15098272991574557
537,537,537,537,2021-03-24,273.8543395996094,263.8729553222656,240.80181884765625,0.03782647700729158,0.13726026202843533
538,538,538,538,2021-03-25,277.9983825683594,261.955322265625,246.31451416015625,0.061243498181214884,0.12863175568940255
539,539,539,539,2021-03-26,284.200439453125,264.8833312988281,249.05538940429688,0.07292685447429781,0.14111338900511172
540,540,540,540,2021-03-29,282.69439697265625,270.4398803710937,251.49693298339844,0.04531327474611757,0.12404709520380974
541,541,541,541,2021-03-30,285.1452331542969,270.2901916503906,255.47262573242188,0.05495960254125931,0.1161478938763234
542,542,542,542,2021-03-31,285.5474853515625,271.2630920410156,260.5615539550781,0.0526588162181203,0.0958926250523977
543,543,543,543,2021-04-01,287.8861083984375,273.8543395996094,263.8729553222656,0.051238073566200804,0.09100270638514218
544,544,544,544,2021-04-05,295.0423583984375,277.9983825683594,261.955322265625,0.06130962228129877,0.12630793620318936
545,545,545,545,2021-04-06,293.52685546875,284.200439453125,264.8833312988281,0.03281633214069424,0.10813637849339663
546,546,546,546,2021-04-07,292.3014221191406,282.69439697265625,270.4398803710937,0.03398378336947938,0.08083697462833084
547,547,547,547,2021-04-08,294.13494873046875,285.1452331542969,270.2901916503906,0.031526795930365115,0.0882190986453566
548,548,548,548,2021-04-09,298.6252136230469,285.5474853515625,271.2630920410156,0.0457987863398035,0.10086931243080444
549,549,549,549,2021-04-12,300.0844421386719,287.8861083984375,273.8543395996094,0.04237208182116148,0.0957812192328682
550,550,550,550,2021-04-13,299.7196044921875,295.0423583984375,277.9983825683594,0.015852795236383166,0.07813434640572736
551,551,551,551,2021-04-14,299.3641052246094,293.52685546875,284.200439453125,0.019886595202805335,0.05335553245682223
552,552,552,552,2021-04-15,301.9085693359375,292.3014221191406,282.69439697265625,0.03286726129194495,0.06796799854911795
553,553,553,553,2021-04-16,306.9039306640625,294.13494873046875,285.1452331542969,0.04341198483453468,0.07630742155171011
554,554,554,554,2021-04-19,305.7532653808594,298.6252136230469,285.5474853515625,0.02386955766839627,0.07076154077988028
555,555,555,555,2021-04-20,303.0498046875,300.0844421386719,287.8861083984375,0.009881760372828063,0.05267255295304407
556,556,556,556,2021-04-21,304.9113464355469,299.7196044921875,295.0423583984375,0.01732199651122479,0.033449393811385786
557,557,557,557,2021-04-22,300.711181640625,299.3641052246094,293.52685546875,0.004499792702284511,0.02447587346105662
558,558,558,558,2021-04-23,302.984375,301.9085693359375,292.3014221191406,0.0035633492167141956,0.0365477280384392
559,559,559,559,2021-04-26,299.33612060546875,306.9039306640625,294.13494873046875,-0.0246585634866876,0.017682944163721626
560,560,560,560,2021-04-27,299.8973693847656,305.7532653808594,298.6252136230469,-0.01915235799296988,0.004260041361827449
561,561,561,561,2021-04-28,299.0741577148437,303.0498046875,300.0844421386719,-0.013118790743838038,-0.003366667117521982
562,562,562,562,2021-04-29,304.3407592773437,304.9113464355469,299.7196044921875,-0.0018713215000799588,0.01541825998664903
563,563,563,563,2021-04-30,302.7785339355469,300.711181640625,299.3641052246094,0.00687487669611353,0.01140560491838416
564,564,564,564,2021-05-03,308.9525451660156,302.984375,301.9085693359375,0.01969794701794636,0.023331486898737985
565,565,565,565,2021-05-04,311.29119873046875,299.33612060546875,306.9039306640625,0.03993864188798324,0.014295248864728771
566,566,566,566,2021-05-05,310.6176452636719,299.8973693847656,305.7532653808594,0.03574648187444507,0.01590949446362644
567,567,567,567,2021-05-06,315.7906799316406,299.0741577148437,303.0498046875,0.055894238220125736,0.04204218266129156
568,568,568,568,2021-05-07,317.3529357910156,304.3407592773437,304.9113464355469,0.04275528701633435,0.040803956628418625
569,569,569,569,2021-05-10,319.1022033691406,302.7785339355469,300.711181640625,0.05391290201923171,0.06115842326905696
570,570,570,570,2021-05-11,309.3174133300781,308.9525451660156,302.984375,0.0011809844902441746,0.020902194478108482
571,571,571,571,2021-05-12,296.5390319824219,311.29119873046875,299.33612060546875,-0.047390246843503014,-0.009344307053185563
572,572,572,572,2021-05-13,304.4156188964844,310.6176452636719,299.8973693847656,-0.019966754824642496,0.015065985810371885
573,573,573,573,2021-05-14,302.7410888671875,315.7906799316406,299.0741577148437,-0.041323547190429966,0.012260942838933309
574,574,574,574,2021-05-17,299.354736328125,317.3529357910156,304.3407592773437,-0.056713511781541714,-0.016383027239131542
575,575,575,575,2021-05-18,296.3052062988281,319.1022033691406,302.7785339355469,-0.07144105189377437,-0.02137974430544254
576,576,576,576,2021-05-19,294.1537170410156,309.3174133300781,308.9525451660156,-0.04902309289933526,-0.04790000392146909
577,577,577,577,2021-05-20,295.51007080078125,296.5390319824219,311.29119873046875,-0.0034699013305662385,-0.05069570869349116
578,578,578,578,2021-05-21,295.388427734375,304.4156188964844,310.6176452636719,-0.02965416556099587,-0.049028822932352556
579,579,579,579,2021-05-24,294.5184936523437,302.7410888671875,315.7906799316406,-0.027160486360181757,-0.06736166591079173
580,580,580,580,2021-05-25,296.3052062988281,299.354736328125,317.3529357910156,-0.010187011125002754,-0.06632278173108797
581,581,581,581,2021-05-26,296.8477478027344,296.3052062988281,319.1022033691406,0.0018310225145321546,-0.06974083955372157
582,582,582,582,2021-05-27,298.1947937011719,294.1537170410156,309.3174133300781,0.013737975847481154,-0.03595859511807409
583,583,583,583,2021-05-28,298.3258056640625,295.51007080078125,296.5390319824219,0.009528388848647706,0.006025424948937319
584,584,584,584,2021-06-01,295.8935852050781,295.388427734375,304.4156188964844,0.0017101464487883078,-0.02799473207813341
585,585,585,585,2021-06-02,294.54888916015625,294.5184936523437,302.7410888671875,0.00010320407196040549,-0.027060085361010122
586,586,586,586,2021-06-03,292.85626220703125,296.3052062988281,299.354736328125,-0.011639836285288085,-0.021708272268559425
587,587,587,587,2021-06-04,292.4613037109375,296.8477478027344,296.3052062988281,-0.014776747084204955,-0.012972781126275534
588,588,588,588,2021-06-07,291.473876953125,298.1947937011719,294.1537170410156,-0.022538679044752374,-0.009110339025622305
589,589,589,589,2021-06-08,292.3578491210937,298.3258056640625,295.51007080078125,-0.020004828377767514,-0.01066705331275375
590,590,590,590,2021-06-09,289.0102233886719,295.8935852050781,295.388427734375,-0.023262963986311225,-0.02159260061277235
591,591,591,591,2021-06-10,289.9223022460937,294.54888916015625,294.5184936523437,-0.01570736500570169,-0.015605781997769741
592,592,592,592,2021-06-11,292.235595703125,292.85626220703125,296.3052062988281,-0.002119355410837964,-0.013734522746113531
593,593,593,593,2021-06-14,290.8720703125,292.4613037109375,296.8477478027344,-0.005433995466313957,-0.020130445773856476
594,594,594,594,2021-06-15,288.1732482910156,291.473876953125,298.1947937011719,-0.011323926166598386,-0.033607378873955374
595,595,595,595,2021-06-16,284.7221069335937,292.3578491210937,298.3258056640625,-0.026117794375814074,-0.045600140759487595
596,596,596,596,2021-06-17,285.0418701171875,289.0102233886719,295.8935852050781,-0.013730840469776684,-0.036674384408737715
597,597,597,597,2021-06-18,284.5622863769531,289.9223022460937,294.54888916015625,-0.018487766645115977,-0.033904737551982644
598,598,598,598,2021-06-21,289.254638671875,292.235595703125,292.85626220703125,-0.01020052681836292,-0.012298263687494981
599,599,599,599,2021-06-22,294.0599060058594,290.8720703125,292.4613037109375,0.010959579893437432,0.00546603011966984
600,600,600,600,2021-06-23,293.0819091796875,288.1732482910156,291.473876953125,0.017033714676092382,0.005516899982158874
601,601,601,601,2021-06-24,293.2418212890625,284.7221069335937,292.3578491210937,0.029922911315965584,0.0030235964952753935
602,602,602,602,2021-06-25,294.92510986328125,285.0418701171875,289.0102233886719,0.034672940301824884,0.020466011220145797
603,603,603,603,2021-06-28,295.5362854003906,284.5622863769531,289.9223022460937,0.03856448851026051,0.019363750600778662
604,604,604,604,2021-06-29,299.2601013183594,289.254638671875,292.235595703125,0.03459050023337529,0.024037132089721247
605,605,605,605,2021-06-30,299.871337890625,294.0599060058594,290.8720703125,0.019762748222635462,0.030938919534132525
606,606,606,606,2021-07-01,302.36328125,293.0819091796875,288.1732482910156,0.031668184830276,0.04924132633107692
607,607,607,607,2021-07-02,303.4540710449219,293.2418212890625,284.7221069335937,0.034825352369479035,0.06579033961594383
608,608,608,608,2021-07-06,300.2192687988281,294.92510986328125,285.0418701171875,0.01795085856881129,0.05324620791815904
609,609,609,609,2021-07-07,304.1875915527344,295.5362854003906,284.5622863769531,0.029273245214620713,0.06896664145361853
610,610,610,610,2021-07-08,299.5422058105469,299.2601013183594,289.254638671875,0.0009426732496069512,0.035565781022242726
611,611,611,611,2021-07-09,302.8804931640625,299.871337890625,294.0599060058594,0.010034821249021997,0.029995885117460874
612,612,612,612,2021-07-12,302.5513610839844,302.36328125,293.0819091796875,0.0006220326529293718,0.032309916128228755
613,613,613,613,2021-07-13,298.1410827636719,303.4540710449219,293.2418212890625,-0.01750837701058061,0.01670723996008716
614,614,614,614,2021-07-14,300.18170166015625,300.2192687988281,294.92510986328125,-0.0001251323368489654,0.01782347999908107
615,615,615,615,2021-07-15,303.4634704589844,304.1875915527344,295.5362854003906,-0.002380508324003938,0.02682305168671273
616,616,616,616,2021-07-16,302.36328125,299.5422058105469,299.2601013183594,0.009417956417258289,0.010369507722445714
617,617,617,617,2021-07-19,299.8525390625,302.8804931640625,299.871337890625,-0.009997190871986361,-6.268964635713914e-05
618,618,618,618,2021-07-20,305.9460754394531,302.5513610839844,302.36328125,0.011220291137696847,0.011849303178089299
619,619,619,619,2021-07-21,306.8957824707031,298.1410827636719,303.4540710449219,0.029364284941471253,0.011341786959489397
620,620,620,620,2021-07-22,307.1779479980469,300.18170166015625,300.2192687988281,0.02330670490305664,0.023178656143758802
621,621,621,621,2021-07-23,312.98931884765625,303.4634704589844,304.1875915527344,0.031390428555582606,0.028935195055108
622,622,622,622,2021-07-26,311.4283447265625,302.36328125,299.5422058105469,0.029980702151023886,0.039681015514499096
623,623,623,623,2021-07-27,307.7421264648437,299.8525390625,302.8804931640625,0.026311557764395754,0.01605132522729935
624,624,624,624,2021-07-28,306.1059265136719,305.9460754394531,302.5513610839844,0.0005224812051900507,0.011748634734123131
625,625,625,625,2021-07-29,307.9019775390625,306.8957824707031,298.1410827636719,0.0032786213621407434,0.0327391806755053
626,626,626,626,2021-07-30,308.6166381835937,307.1779479980469,300.18170166015625,0.00468357248599105,0.028099436030870617
627,627,627,627,2021-08-02,307.7045593261719,312.98931884765625,303.4634704589844,-0.01688479191859149,0.013975615782594542
628,628,628,628,2021-08-03,312.1430053710937,311.4283447265625,302.36328125,0.002294783556579194,0.032344284929913814
629,629,629,629,2021-08-04,310.6102294921875,307.7421264648437,299.8525390625,0.009319825856443087,0.035876602757214604
630,630,630,630,2021-08-05,313.2432556152344,306.1059265136719,305.9460754394531,0.02331653353743124,0.023851197193164753
631,631,631,631,2021-08-06,310.1682434082031,307.9019775390625,306.8957824707031,0.007360348534471761,0.010663101692550692
632,632,632,632,2021-08-09,309.15264892578125,308.6166381835937,307.1779479980469,0.0017368173839955592,0.006428524380099443
633,633,633,633,2021-08-10,311.71044921875,307.7045593261719,312.98931884765625,0.013018623777790062,-0.004085984894355854
634,634,634,634,2021-08-11,316.9012756347656,312.1430053710937,311.4283447265625,0.0152438791893319,0.017573644149213363
635,635,635,635,2021-08-12,314.0989990234375,310.6102294921875,307.7421264648437,0.011231985298596703,0.020656491302044833
636,636,636,636,2021-08-13,311.5599670410156,313.2432556152344,306.1059265136719,-0.0053737424319404425,0.017817494059855
637,637,637,637,2021-08-16,315.0675048828125,310.1682434082031,307.9019775390625,0.01579549673033931,0.023272105626021666
638,638,638,638,2021-08-17,301.6203918457031,309.15264892578125,308.6166381835937,-0.024364200359436095,-0.022669699142171873
639,639,639,639,2021-08-18,302.3726501464844,311.71044921875,307.7045593261719,-0.029956644365529805,-0.017328014870379604
640,640,640,640,2021-08-19,303.64215087890625,316.9012756347656,312.1430053710937,-0.041839922320605516,-0.027233845852419947
641,641,641,641,2021-08-20,309.60406494140625,314.0989990234375,310.6102294921875,-0.014310564809204784,-0.003239315564159684
642,642,642,642,2021-08-23,308.1935119628906,311.5599670410156,313.2432556152344,-0.010805159308807544,-0.016120837597686344
643,643,643,643,2021-08-24,305.5228576660156,315.0675048828125,310.1682434082031,-0.030293975319184208,-0.014976986976948048
644,644,644,644,2021-08-25,304.5637512207031,301.6203918457031,309.15264892578125,0.009758489328220543,-0.014843468820413652
645,645,645,645,2021-08-26,302.3069152832031,302.3726501464844,311.71044921875,-0.0002173968553352834,-0.030167528740583593
646,646,646,646,2021-08-27,304.0935363769531,303.64215087890625,316.9012756347656,0.0014865706119533417,-0.04041554970758032
647,647,647,647,2021-08-30,307.5917053222656,309.60406494140625,314.0989990234375,-0.0064997842309385545,-0.020717333456660603
648,648,648,648,2021-08-31,306.7264709472656,308.1935119628906,311.5599670410156,-0.004760129459836393,-0.015513854811499916
649,649,649,649,2021-09-01,305.8853759765625,305.5228576660156,315.0675048828125,0.0011865505360753037,-0.029143370115763734
650,650,650,650,2021-09-02,309.76043701171875,304.5637512207031,301.6203918457031,0.017062719283523098,0.02698771497578245
651,651,651,651,2021-09-03,312.2177734375,302.3069152832031,302.3726501464844,0.03278409342708,0.03255956941292859
652,652,652,652,2021-09-07,310.90411376953125,304.0935363769531,303.64215087890625,0.022396324084099417,0.023916188413251938
653,653,653,653,2021-09-08,313.38970947265625,307.5917053222656,309.60406494140625,0.01884967653570513,0.012227373474461567
654,654,654,654,2021-09-09,313.5693359375,306.7264709472656,308.1935119628906,0.022309339552929686,0.017443014748657948
655,655,655,655,2021-09-10,313.7395324707031,305.8853759765625,305.5228576660156,0.025676796313212513,0.02689381366571797
656,656,656,656,2021-09-13,317.0475158691406,309.76043701171875,304.5637512207031,0.023524885642985494,0.040989003446411765
657,657,657,657,2021-09-14,314.8453369140625,312.2177734375,302.3069152832031,0.008415803647669362,0.04147580156779851
658,658,658,658,2021-09-15,315.0815734863281,310.90411376953125,304.0935363769531,0.013436489038847421,0.036133741086013416
659,659,659,659,2021-09-16,317.9359741210937,313.38970947265625,307.5917053222656,0.014506745151547928,0.03362986914094557
660,660,660,660,2021-09-17,317.25543212890625,313.5693359375,306.7264709472656,0.011755282704495551,0.03432687485082053
661,661,661,661,2021-09-20,313.04010009765625,313.7395324707031,305.8853759765625,-0.0022293409043445678,0.023390213076554422
662,662,662,662,2021-09-21,315.8849792480469,317.0475158691406,309.76043701171875,-0.0036667583340207477,0.01977186723847635
663,663,663,663,2021-09-22,317.5011901855469,314.8453369140625,312.2177734375,0.008435421967863732,0.01692221647049985
664,664,664,664,2021-09-23,317.48223876953125,315.0815734863281,310.90411376953125,0.007619186538394329,0.021158050693649733
665,665,665,665,2021-09-24,318.9755554199219,317.9359741210937,313.38970947265625,0.0032697819166327413,0.017823960961146357
666,666,666,666,2021-09-27,322.6805114746094,317.25543212890625,313.5693359375,0.01710003611064681,0.029056334573879905
667,667,667,667,2021-09-28,315.48797607421875,313.04010009765625,313.7395324707031,0.007819688199048214,0.0055729145439422645
668,668,668,668,2021-09-29,318.4462585449219,315.8849792480469,317.0475158691406,0.008108265555937688,0.004411776171615145
669,669,669,669,2021-09-30,310.251953125,317.5011901855469,314.8453369140625,-0.022832157121396746,-0.014589334033288437
670,670,670,670,2021-10-01,311.7641296386719,317.48223876953125,315.0815734863281,-0.018010800078206324,-0.010528841185313498
671,671,671,671,2021-10-04,308.56005859375,318.9755554199219,317.9359741210937,-0.03265296242672944,-0.02948994857616405
672,672,672,672,2021-10-05,311.4049377441406,322.6805114746094,317.25543212890625,-0.03494346057324871,-0.01844095890023556
673,673,673,673,2021-10-06,312.2366943359375,315.48797607421875,313.04010009765625,-0.01030556466442445,-0.0025664627677671747
674,674,674,674,2021-10-07,318.96612548828125,318.4462585449219,315.8849792480469,0.0016325107593815336,0.009754013146079155
675,675,675,675,2021-10-08,315.9983825683594,310.251953125,317.5011901855469,0.01852181552921328,-0.004733234594520019
676,676,676,676,2021-10-11,318.4841003417969,311.7641296386719,317.48223876953125,0.021554662850127526,0.003155646048574434
677,677,677,677,2021-10-12,319.2685852050781,308.56005859375,318.9755554199219,0.034704837236976926,0.0009186590639225223
678,678,678,678,2021-10-13,319.72222900390625,311.4049377441406,322.6805114746094,0.026708925426864427,-0.009167837428991743
679,679,679,679,2021-10-14,325.1756896972656,312.2366943359375,315.48797607421875,0.04143970134210728,0.030707077155827545
680,680,680,680,2021-10-15,331.1867980957031,318.96612548828125,318.4462585449219,0.03831338700532583,0.0400084447812219
681,681,681,681,2021-10-18,335.534423828125,315.9983825683594,310.251953125,0.06182323181840799,0.08149012584278159
682,682,682,682,2021-10-19,338.3509521484375,318.4841003417969,311.7641296386719,0.06237941481323417,0.08527864491844905
683,683,683,683,2021-10-20,338.57781982421875,319.2685852050781,308.56005859375,0.0604795946545682,0.0972833663801902
684,684,684,684,2021-10-21,344.6172180175781,319.72222900390625,311.4049377441406,0.07786442966831597,0.10665303034059681
685,685,685,685,2021-10-22,345.9120483398437,325.1756896972656,312.2366943359375,0.0637697075752599,0.10785200655395943
686,686,686,686,2021-10-25,350.8929748535156,331.1867980957031,318.96612548828125,0.05950169774617042,0.1000947963247194
687,687,687,687,2021-10-26,348.94598388671875,335.534423828125,315.9983825683594,0.03997074251154542,0.10426509481019863
688,688,688,688,2021-10-27,351.89483642578125,338.3509521484375,318.4841003417969,0.04002910052814612,0.10490550720782599
689,689,689,689,2021-10-28,351.1859741210937,338.57781982421875,319.2685852050781,0.03723857133766417,0.09997033969224955
690,690,690,690,2021-10-29,351.3466491699219,344.6172180175781,319.72222900390625,0.01952726329536003,0.09891217218315229
691,691,691,691,2021-11-01,346.37518310546875,345.9120483398437,325.1756896972656,0.0013388801224121227,0.0651939676915565
692,692,692,692,2021-11-02,347.1407775878906,350.8929748535156,331.1867980957031,-0.010693281241071828,0.04817214811677761
693,693,693,693,2021-11-03,348.72857666015625,348.94598388671875,335.534423828125,-0.0006230397729211079,0.03932279937628658
694,694,694,694,2021-11-04,351.7624816894531,351.89483642578125,338.3509521484375,-0.00037612014337140565,0.03963792463374505
695,695,695,695,2021-11-05,348.1898803710937,351.1859741210937,338.57781982421875,-0.008531359367350166,0.028389516335905585
696,696,696,696,2021-11-08,348.36944580078125,351.3466491699219,344.6172180175781,-0.008473692224401308,0.010888103051809095
697,697,697,697,2021-11-09,350.3164367675781,346.37518310546875,345.9120483398437,0.011378568252995436,0.012732682914262883
698,698,698,698,2021-11-10,348.3599548339844,347.1407775878906,350.8929748535156,0.003512054258117514,-0.007218782366870347
699,699,699,699,2021-11-11,347.46209716796875,348.72857666015625,348.94598388671875,-0.003631705506663141,-0.004252482582610018
700,700,700,700,2021-11-12,352.18780517578125,351.7624816894531,351.89483642578125,0.00120912123511685,0.0008325463168932234
701,701,701,701,2021-11-15,350.7228698730469,348.1898803710937,351.1859741210937,0.007274736127464543,-0.0013186866280916476
702,702,702,702,2021-11-16,370.80706787109375,348.36944580078125,351.3466491699219,0.06440754876977262,0.05538808680016816
703,703,703,703,2021-11-17,373.1887817382813,350.3164367675781,346.37518310546875,0.06529052756345011,0.07741200854060026
704,704,704,704,2021-11-18,383.5854187011719,348.3599548339844,347.1407775878906,0.10111800560995787,0.10498519179025001
705,705,705,705,2021-11-19,386.2695617675781,347.46209716796875,348.72857666015625,0.11168833929200983,0.10765101462850968
706,706,706,706,2021-11-22,386.3641052246094,352.18780517578125,351.7624816894531,0.09703998703694561,0.09836644138104433
707,707,707,707,2021-11-23,385.9671325683594,350.7228698730469,348.1898803710937,0.10049034643241272,0.10849612331353065
708,708,708,708,2021-11-24,389.5019226074219,370.80706787109375,348.36944580078125,0.05041666234589459,0.1180714247545196
709,709,709,709,2021-11-26,380.6082458496094,373.1887817382813,350.3164367675781,0.01988126244515942,0.08646984812228142
710,710,710,710,2021-11-29,384.5021667480469,383.5854187011719,348.3599548339844,0.002389944982734482,0.10374961706286401
711,711,711,711,2021-11-30,378.6328430175781,386.2695617675781,347.46209716796875,-0.019770438848596306,0.08970977296133964
712,712,712,712,2021-12-01,380.01849365234375,386.3641052246094,352.18780517578125,-0.016423915903307496,0.07902229454728515
713,713,713,713,2021-12-02,386.9939880371094,385.9671325683594,350.7228698730469,0.00266047386448931,0.10341817223721894
714,714,714,714,2021-12-03,387.0319519042969,389.5019226074219,370.80706787109375,-0.006341356896495953,0.04375559539993312
715,715,715,715,2021-12-06,394.51995849609375,380.6082458496094,373.1887817382813,0.036551264451536225,0.05715921217795894
716,716,716,716,2021-12-07,394.9754943847656,384.5021667480469,383.5854187011719,0.027238670006199506,0.029693713911651765
717,717,717,717,2021-12-08,390.2966613769531,378.6328430175781,386.2695617675781,0.030805088820130333,0.010425619846790246
718,718,718,718,2021-12-09,390.382080078125,380.01849365234375,386.3641052246094,0.027271268632684587,0.010399451706777585
719,719,719,719,2021-12-10,394.2352600097656,386.9939880371094,385.9671325683594,0.018711587767513027,0.021421843322220857
720,720,720,720,2021-12-13,384.5928955078125,387.0319519042969,389.5019226074219,-0.006301951000385331,-0.012603344976443553
721,721,721,721,2021-12-14,381.7077941894531,394.51995849609375,380.6082458496094,-0.03247532610385662,0.0028889241151075495
722,722,722,722,2021-12-15,387.0319519042969,394.9754943847656,384.5021667480469,-0.02011148183469469,0.006579378154473847
723,723,723,723,2021-12-16,379.173828125,390.2966613769531,378.6328430175781,-0.028498407372259282,0.0014287854775365538
724,724,724,724,2021-12-17,368.2122802734375,390.382080078125,380.01849365234375,-0.05679000378360288,-0.031067470599752012
725,725,725,725,2021-12-20,369.5599365234375,394.2352600097656,386.9939880371094,-0.06259035147114156,-0.045049928558580365
726,726,726,726,2021-12-21,370.5754089355469,384.5928955078125,387.0319519042969,-0.03644759624006333,-0.04251985627486199
727,727,727,727,2021-12-22,375.4820251464844,381.7077941894531,394.51995849609375,-0.016310301067309907,-0.04825594482515361
