,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AMGN,AMGN_6m,AMGN_12m,AMGN_6m_ret,AMGN_12m_ret
724,724,724,724,2021-12-17,208.4621124267578,199.1586303710937,188.13121032714844,0.04671392868252244,0.10806767289837338
725,725,725,725,2021-12-20,206.1104736328125,197.58462524414065,188.4778594970703,0.0431503634361079,0.09355270790315973
726,726,726,726,2021-12-21,206.98182678222656,198.05308532714844,189.6677398681641,0.045082566829642845,0.09128640920220432
727,727,727,727,2021-12-22,207.5532989501953,200.2548217773437,195.6171112060547,0.03644594975578941,0.06101811682295799
728,728,728,728,2021-12-23,209.6707305908203,205.41717529296875,197.98748779296875,0.02070691163864513,0.05901000577404414
729,729,729,729,2021-12-27,210.96368408203125,208.5370941162109,200.0580596923828,0.011636250980212148,0.05451229711223515
730,730,730,730,2021-12-28,211.5258331298828,208.4621124267578,199.1586303710937,0.014696774715843963,0.06209724748430556
731,731,731,731,2021-12-29,213.24038696289065,206.1104736328125,197.58462524414065,0.03459267840401048,0.07923572848547966
732,732,732,732,2021-12-30,212.18165588378903,206.98182678222656,198.05308532714844,0.025122152907817386,0.07133729087483154
733,733,733,733,2021-12-31,210.7763061523437,207.5532989501953,200.2548217773437,0.015528576122135096,0.05254047958305086
734,734,734,734,2022-01-03,212.3877716064453,209.6707305908203,205.41717529296875,0.012958608995966125,0.033933853406050485
735,735,735,735,2022-01-04,213.4652099609375,210.96368408203125,208.5370941162109,0.011857613739498118,0.023631842889209498
736,736,736,736,2022-01-05,210.93556213378903,211.5258331298828,208.4621124267578,-0.0027905385709146024,0.011865224228216897
737,737,737,737,2022-01-06,210.96368408203125,213.24038696289065,206.1104736328125,-0.010676696442384559,0.023546646435177232
738,738,738,738,2022-01-07,212.94992065429688,212.18165588378903,206.98182678222656,0.003620787891902566,0.02883390278678699
739,739,739,739,2022-01-10,215.8356170654297,210.7763061523437,207.5532989501953,0.02400322410731137,0.039904536122173706
740,740,740,740,2022-01-11,217.71876525878903,212.3877716064453,209.6707305908203,0.02510028525663932,0.03838415903493342
741,741,741,741,2022-01-12,217.1378936767578,213.4652099609375,210.96368408203125,0.017205069231151837,0.0292666940359545
742,742,742,742,2022-01-13,216.28530883789065,210.93556213378903,211.5258331298828,0.02536199515143145,0.022500682954811335
743,743,743,743,2022-01-14,220.51077270507807,210.96368408203125,213.24038696289065,0.04525465444248944,0.034094787792017245
744,744,744,744,2022-01-18,219.0772705078125,212.94992065429688,212.18165588378903,0.028773665821002048,0.03249863705371481
745,745,745,745,2022-01-19,216.70692443847656,215.8356170654297,210.7763061523437,0.0040369026432867106,0.028137025429444407
746,746,746,746,2022-01-20,214.4583435058593,217.71876525878903,212.3877716064453,-0.014975382342694576,0.009749016545315792
747,747,747,747,2022-01-21,213.3527984619141,217.1378936767578,213.4652099609375,-0.01743175799834551,-0.0005266033703758
748,748,748,748,2022-01-24,211.81626892089844,216.28530883789065,210.93556213378903,-0.020662706778396323,0.004175240903905975
749,749,749,749,2022-01-25,210.8418884277344,220.51077270507807,210.96368408203125,-0.043847673103369456,-0.0005773299552802591
750,750,750,750,2022-01-26,208.4996032714844,219.0772705078125,212.94992065429688,-0.04828281460604966,-0.020898422357419566
751,751,751,751,2022-01-27,209.86746215820312,216.70692443847656,215.8356170654297,-0.03156088481249786,-0.027651390388535035
752,752,752,752,2022-01-28,214.6831817626953,214.4583435058593,217.71876525878903,0.001048400603867794,-0.01394268193871806
753,753,753,753,2022-01-31,212.8093719482422,213.3527984619141,217.1378936767578,-0.0025470793802074843,-0.019934437307194686
754,754,754,754,2022-02-01,214.25222778320312,211.81626892089844,216.28530883789065,0.011500338830037649,-0.009399996077456008
755,755,755,755,2022-02-02,214.48643493652344,210.8418884277344,220.51077270507807,0.017285685192665934,-0.02731992498439917
756,756,756,756,2022-02-03,209.9049530029297,208.4996032714844,219.0772705078125,0.00674029930702269,-0.041867955920857236
757,757,757,757,2022-02-04,208.09671020507807,209.86746215820312,216.70692443847656,-0.008437477324570786,-0.039732067887119804
758,758,758,758,2022-02-07,209.42713928222656,214.6831817626953,214.4583435058593,-0.024482786389287914,-0.02346005355345504
759,759,759,759,2022-02-08,225.80430603027344,212.8093719482422,213.3527984619141,0.061063730243946956,0.05836111669555666
760,760,760,760,2022-02-09,222.225326538086,214.25222778320312,211.81626892089844,0.03721360957306197,0.04914191752227848
761,761,761,761,2022-02-10,214.38340759277344,214.48643493652344,210.8418884277344,-0.0004803443340390956,0.01679703777768471
762,762,762,762,2022-02-11,213.80252075195312,209.9049530029297,208.4996032714844,0.018568250502259742,0.02543370537527534
763,763,763,763,2022-02-14,211.9220733642578,208.09671020507807,209.86746215820312,0.01838262198095242,0.009790041700251217
764,764,764,764,2022-02-15,211.6102600097656,209.42713928222656,214.6831817626953,0.010424249383443218,-0.014313751676768183
765,765,765,765,2022-02-16,210.40069580078125,225.80430603027344,212.8093719482422,-0.06821663634451258,-0.011318468380456248
766,766,766,766,2022-02-17,209.4746551513672,222.225326538086,214.25222778320312,-0.05737721971367449,-0.022298823593424943
767,767,767,767,2022-02-18,208.61477661132807,214.38340759277344,214.48643493652344,-0.026908010494930745,-0.027375429718588307
768,768,768,768,2022-02-22,209.21951293945312,213.80252075195312,209.9049530029297,-0.02143570523107663,-0.0032654782732401966
769,769,769,769,2022-02-23,208.83209228515625,211.9220733642578,208.09671020507807,-0.014580742015440795,0.0035338476968398425
770,770,770,770,2022-02-24,207.19737243652344,211.6102600097656,209.42713928222656,-0.020853845050039177,-0.010646981348001239
771,771,771,771,2022-02-25,214.53009033203125,210.40069580078125,225.80430603027344,0.019626334958321223,-0.0499291439408186
772,772,772,772,2022-02-28,214.0103912353516,209.4746551513672,222.225326538086,0.02165291109183043,-0.03696669245900053
773,773,773,773,2022-03-01,212.81033325195312,208.61477661132807,214.38340759277344,0.020111502688238803,-0.007337668332095926
774,774,774,774,2022-03-02,216.0042266845703,209.21951293945312,213.80252075195312,0.03242868530661691,0.010297848336276338
775,775,775,775,2022-03-03,219.8312225341797,208.83209228515625,211.9220733642578,0.05266973159472221,0.03732102581087626
776,776,776,776,2022-03-04,220.0863494873047,207.19737243652344,211.6102600097656,0.06220627655271005,0.0400551914503009
777,777,777,777,2022-03-07,221.4565277099609,214.53009033203125,210.40069580078125,0.03228655414822934,0.05254655583291368
778,778,778,778,2022-03-08,218.3760223388672,214.0103912353516,209.4746551513672,0.020399154818209864,0.04249376699566754
779,779,779,779,2022-03-09,218.7162170410156,212.81033325195312,208.61477661132807,0.027751865705084366,0.04842150011505475
780,780,780,780,2022-03-10,214.4545135498047,216.0042266845703,209.21951293945312,-0.007174457456467609,0.025021569627047935
781,781,781,781,2022-03-11,216.2499389648437,219.8312225341797,208.83209228515625,-0.016291059695940913,0.03552062615720253
782,782,782,782,2022-03-14,216.590072631836,220.0863494873047,207.19737243652344,-0.015885932333437935,0.045332139519240755
783,783,783,783,2022-03-15,218.8106842041016,221.4565277099609,214.53009033203125,-0.011947462254644159,0.019953349506566687
784,784,784,784,2022-03-16,218.9146270751953,218.3760223388672,214.0103912353516,0.002466409684357851,0.02291587717556398
785,785,785,785,2022-03-17,222.8739471435547,218.7162170410156,212.81033325195312,0.019009701972668047,0.04728912237399174
786,786,786,786,2022-03-18,223.24246215820312,214.4545135498047,216.0042266845703,0.04097814712749104,0.03350969369781254
787,787,787,787,2022-03-21,223.30862426757807,216.2499389648437,219.8312225341797,0.03264132853180568,0.01581850700419829
788,788,788,788,2022-03-22,223.4503631591797,216.590072631836,220.0863494873047,0.03167407648920717,0.015284971919937496
789,789,789,789,2022-03-23,221.28643798828125,218.8106842041016,221.4565277099609,0.01131459276399105,-0.0007680501606275314
790,790,790,790,2022-03-24,223.828353881836,218.9146270751953,218.3760223388672,0.02244585879112071,0.024967629158974658
791,791,791,791,2022-03-25,225.64260864257807,222.8739471435547,218.7162170410156,0.012422544377697298,0.031668395216727596
792,792,792,792,2022-03-28,227.2301177978516,223.24246215820312,214.4545135498047,0.017862442481137775,0.059572559404677206
793,793,793,793,2022-03-29,228.2412109375,223.30862426757807,216.2499389648437,0.02208865280550687,0.055450984310362106
794,794,794,794,2022-03-30,229.21450805664065,223.4503631591797,216.590072631836,0.025796086504253024,0.05828723021051818
795,795,795,795,2022-03-31,228.5057983398437,221.28643798828125,218.8106842041016,0.03262450431754327,0.04430823006201434
796,796,796,796,2022-04-01,229.7342071533203,223.828353881836,218.9146270751953,0.0263856351041305,0.04942374213491263
797,797,797,797,2022-04-04,231.3878631591797,225.64260864257807,222.8739471435547,0.0254617447970662,0.038200588829438775
798,798,798,798,2022-04-05,231.09494018554688,227.2301177978516,223.24246215820312,0.017008407270789228,0.035174661448497124
799,799,799,799,2022-04-06,236.1692657470703,228.2412109375,223.30862426757807,0.03473542213084935,0.05759133361585733
800,800,800,800,2022-04-07,237.78512573242188,229.21450805664065,223.4503631591797,0.0373912530600522,0.0641518875627447
801,801,801,801,2022-04-08,238.1442108154297,228.5057983398437,221.28643798828125,0.042180165867175656,0.07618077718816729
802,802,802,802,2022-04-11,237.05751037597656,229.7342071533203,223.828353881836,0.03187728685858615,0.05910402442187701
803,803,803,803,2022-04-12,236.273178100586,231.3878631591797,225.64260864257807,0.021113099341971697,0.04711242048635822
804,804,804,804,2022-04-13,239.5521545410156,231.09494018554688,227.2301177978516,0.036596276615482815,0.0542271282635427
805,805,805,805,2022-04-14,240.0340881347656,236.1692657470703,228.2412109375,0.016364628883736243,0.05166848330687701
806,806,806,806,2022-04-18,238.0591278076172,237.78512573242188,229.21450805664065,0.0011523095666785554,0.038586648925341915
807,807,807,807,2022-04-19,239.4198760986328,238.1442108154297,228.5057983398437,0.005356692395902085,0.04776280443683634
808,808,808,808,2022-04-20,241.3191833496093,237.05751037597656,229.7342071533203,0.017977380117059516,0.05042773707860304
809,809,809,809,2022-04-21,241.3947906494141,236.273178100586,231.3878631591797,0.021676656614183054,0.04324741736065163
810,810,810,810,2022-04-22,236.566146850586,239.5521545410156,231.09494018554688,-0.01246495860640795,0.023675146935914215
811,811,811,811,2022-04-25,238.28594970703125,240.0340881347656,236.1692657470703,-0.007282875700358349,0.008962571625335203
812,812,812,812,2022-04-26,236.1125640869141,238.0591278076172,237.78512573242188,-0.008176807747847348,-0.007033920394961535
813,813,813,813,2022-04-27,235.09201049804688,239.4198760986328,238.1442108154297,-0.018076467464225976,-0.012816605144134186
814,814,814,814,2022-04-28,225.0189819335937,241.3191833496093,237.05751037597656,-0.06754623146722993,-0.05078315562873159
815,815,815,815,2022-04-29,220.35093688964844,241.3947906494141,236.273178100586,-0.08717608902475593,-0.0673891185573301
816,816,816,816,2022-05-02,218.20591735839844,236.566146850586,239.5521545410156,-0.07761139848882848,-0.08910893422568777
817,817,817,817,2022-05-03,219.4060211181641,238.28594970703125,240.0340881347656,-0.07923223594206763,-0.0859380731165984
818,818,818,818,2022-05-04,223.1007232666016,236.1125640869141,238.0591278076172,-0.05510863375962827,-0.0628348288039765
819,819,819,819,2022-05-05,221.4470977783203,235.09201049804688,239.4198760986328,-0.0580407334592935,-0.07506802949354263
820,820,820,820,2022-05-06,223.47869873046875,225.0189819335937,241.3191833496093,-0.006845125641798067,-0.07392899466800484
821,821,821,821,2022-05-09,226.06784057617188,220.35093688964844,241.3947906494141,0.025944539956217483,-0.06349329259346803
822,822,822,822,2022-05-10,227.45692443847656,218.20591735839844,236.566146850586,0.042395766311339456,-0.038506026890917644
823,823,823,823,2022-05-11,227.3907470703125,219.4060211181641,238.28594970703125,0.0363924650356251,-0.04572322728265865
824,824,824,824,2022-05-12,231.24612426757807,223.1007232666016,236.1125640869141,0.036509971288810394,-0.020610677107147368
825,825,825,825,2022-05-13,229.99880981445312,221.4470977783203,235.09201049804688,0.03861740398464608,-0.021664711926210112
826,826,826,826,2022-05-16,232.29440307617188,223.47869873046875,225.0189819335937,0.03944762698092985,0.032332477376176394
827,827,827,827,2022-05-17,233.70416259765625,226.06784057617188,220.35093688964844,0.03377889575988302,0.060599813626819765
828,828,828,828,2022-05-18,232.380126953125,227.45692443847656,218.20591735839844,0.021644548860415558,0.06495795240715552
829,829,829,829,2022-05-19,233.1516876220703,227.3907470703125,219.4060211181641,0.025334982298010678,0.06264944979109432
830,830,830,830,2022-05-20,235.75210571289065,231.24612426757807,223.1007232666016,0.019485651746961485,0.056707043621597286
831,831,831,831,2022-05-23,237.2190093994141,229.99880981445312,221.4470977783203,0.031392334555060186,0.0712220290052401
832,832,832,832,2022-05-24,239.9337310791016,232.29440307617188,223.47869873046875,0.03288640579267299,0.07363132344205559
833,833,833,833,2022-05-25,241.00054931640625,233.70416259765625,226.06784057617188,0.031220610868242904,0.06605410438820436
834,834,834,834,2022-05-26,241.03868103027344,232.380126953125,227.45692443847656,0.037260303583942056,0.059711334905834024
835,835,835,835,2022-05-27,243.1437530517578,233.1516876220703,227.3907470703125,0.04285650055376933,0.06927725153466446
836,836,836,836,2022-05-31,244.55349731445312,235.75210571289065,231.24612426757807,0.037333247034837536,0.05754636143210301
837,837,837,837,2022-06-01,241.3910980224609,237.2190093994141,229.99880981445312,0.017587497029051935,0.049531944174834086
838,838,838,838,2022-06-02,236.4950561523437,239.9337310791016,232.29440307617188,-0.014331769490235735,0.01808331591525425
839,839,839,839,2022-06-03,236.65701293945312,241.00054931640625,233.70416259765625,-0.018022931438428258,0.012634992500670572
840,840,840,840,2022-06-06,233.7898864746093,241.03868103027344,232.380126953125,-0.030073158899976415,0.006066609653624377
841,841,841,841,2022-06-07,234.71383666992188,243.1437530517578,233.1516876220703,-0.0346705036671926,0.006700140426964207
842,842,842,842,2022-06-08,233.8279571533203,244.55349731445312,235.75210571289065,-0.04385764374222645,-0.008161744955583417
843,843,843,843,2022-06-09,230.27505493164065,241.3910980224609,237.2190093994141,-0.04604992968624688,-0.02927233565873999
844,844,844,844,2022-06-10,228.6176147460937,236.4950561523437,239.9337310791016,-0.03330911662345937,-0.047163507532324345
845,845,845,845,2022-06-13,225.53143310546875,236.65701293945312,241.00054931640625,-0.047011409870328924,-0.06418705789184043
846,846,846,846,2022-06-14,224.51220703125,233.7898864746093,241.03868103027344,-0.03968383570076672,-0.06856357630395338
847,847,847,847,2022-06-15,224.3979034423828,234.71383666992188,243.1437530517578,-0.04395110818305259,-0.07709780479280748
848,848,848,848,2022-06-16,219.7590789794922,233.8279571533203,244.55349731445312,-0.06016764780869721,-0.10138648028852204
849,849,849,849,2022-06-17,223.57872009277344,230.27505493164065,241.3910980224609,-0.02907972312005347,-0.07379053360132637
850,850,850,850,2022-06-21,227.09356689453125,228.6176147460937,236.4950561523437,-0.006666362315323249,-0.03975342829896733
851,851,851,851,2022-06-22,228.741455078125,225.53143310546875,236.65701293945312,0.01423314669913478,-0.03344738346441167
852,852,852,852,2022-06-23,231.55142211914065,224.51220703125,233.7898864746093,0.03135337352463363,-0.009574684299749392
853,853,853,853,2022-06-24,233.72320556640625,224.3979034423828,234.71383666992188,0.041556993095605455,-0.0042205909867544245
854,854,854,854,2022-06-27,233.2278747558593,219.7590789794922,233.8279571533203,0.06128891620274768,-0.002566341530613303
855,855,855,855,2022-06-28,231.9515075683593,223.57872009277344,230.27505493164065,0.03744894626873063,0.007280218160044871
856,856,856,856,2022-06-29,233.7803649902344,227.09356689453125,228.6176147460937,0.029445123378632365,0.022582469202447664
857,857,857,857,2022-06-30,231.75143432617188,228.741455078125,225.53143310546875,0.013158870774074849,0.027579309611331926
858,858,858,858,2022-07-01,233.8946533203125,231.55142211914065,224.51220703125,0.01011970118657346,0.04179036148246751
859,859,859,859,2022-07-05,235.0186462402344,233.72320556640625,224.3979034423828,0.0055426275310950235,0.04732995556074182
860,860,860,860,2022-07-06,233.60890197753903,233.2278747558593,219.7590789794922,0.0016337121884706374,0.06302275684063696
861,861,861,861,2022-07-07,235.6759033203125,231.9515075683593,223.57872009277344,0.016056786140334012,0.05410704213048256
862,862,862,862,2022-07-08,236.6855926513672,233.7803649902344,227.09356689453125,0.012427167102994963,0.04223820995022165
863,863,863,863,2022-07-11,236.0188140869141,231.75143432617188,228.741455078125,0.018413606686620287,0.031814779731568876
864,864,864,864,2022-07-12,235.24725341796875,233.8946533203125,231.55142211914065,0.005782945776891646,0.015961168646705604
865,865,865,865,2022-07-13,235.36154174804688,235.0186462402344,233.72320556640625,0.0014590140539825214,0.007009728356541567
866,866,866,866,2022-07-14,233.93276977539065,233.60890197753903,233.2278747558593,0.0013863675361256433,0.0030223446501376205
867,867,867,867,2022-07-15,236.8856201171875,235.6759033203125,231.9515075683593,0.005132967689237322,0.021272172794022826
868,868,868,868,2022-07-18,232.26580810546875,236.6855926513672,233.7803649902344,-0.018673652656199802,-0.006478546155186837
869,869,869,869,2022-07-19,235.5806427001953,236.0188140869141,231.75143432617188,-0.0018565104159764534,0.016522911218034286
870,870,870,870,2022-07-20,234.9234161376953,235.24725341796875,233.8946533203125,-0.0013765826192158048,0.004398402455031647
871,871,871,871,2022-07-21,234.11373901367188,235.36154174804688,235.0186462402344,-0.005301642422578801,-0.003850363539399937
872,872,872,872,2022-07-22,234.2756805419922,233.93276977539065,233.60890197753903,0.0014658517784009728,0.0028542515238449973
873,873,873,873,2022-07-25,236.9141998291016,236.8856201171875,235.6759033203125,0.00012064772821562819,0.0052542346983437405
874,874,874,874,2022-07-26,239.2193298339844,232.26580810546875,236.6855926513672,0.02993777596984115,0.010705075683881349
875,875,875,875,2022-07-27,239.77178955078125,235.5806427001953,236.0188140869141,0.01779070980768016,0.01590117075363806
876,876,876,876,2022-07-28,237.89529418945312,234.9234161376953,235.24725341796875,0.012650412209295858,0.01125641525250698
877,877,877,877,2022-07-29,235.72352600097656,234.11373901367188,235.36154174804688,0.006876089349077796,0.0015379923595044698
878,878,878,878,2022-08-01,233.9803771972656,234.2756805419922,233.93276977539065,-0.0012604950887066257,0.0002035089907268528
879,879,879,879,2022-08-02,232.3325042724609,236.9141998291016,236.8856201171875,-0.019339050001838998,-0.01922073548607195
880,880,880,880,2022-08-03,235.40919494628903,239.2193298339844,232.26580810546875,-0.01592737046098891,0.013533575460202618
881,881,881,881,2022-08-04,235.2567749023437,239.77178955078125,235.5806427001953,-0.01883046649022624,-0.0013747640474169875
882,882,882,882,2022-08-05,234.5614471435547,237.89529418945312,234.9234161376953,-0.014013925988983433,-0.0015407957201186706
883,883,883,883,2022-08-08,235.5520477294922,235.72352600097656,234.11373901367188,-0.0007274550588712847,0.006143632244224317
884,884,884,884,2022-08-09,236.5712738037109,233.9803771972656,234.2756805419922,0.011073136292369279,0.009798683569749667
885,885,885,885,2022-08-10,240.12423706054688,232.3325042724609,236.9141998291016,0.033536989636837156,0.013549366115500172
886,886,886,886,2022-08-11,236.561767578125,235.40919494628903,239.2193298339844,0.004896039137719077,-0.011109312352407863
887,887,887,887,2022-08-12,236.599853515625,235.2567749023437,239.77178955078125,0.005708990161234828,-0.013228979276915576
888,888,888,888,2022-08-15,239.16217041015625,234.5614471435547,237.89529418945312,0.019614149395087432,0.005325352168144226
889,889,889,889,2022-08-16,241.1339111328125,235.5520477294922,235.72352600097656,0.023696942807861054,0.022952249288064275
890,890,890,890,2022-08-17,240.52919006347656,236.5712738037109,233.9803771972656,0.016730333299256106,0.027988726852464785
891,891,891,891,2022-08-18,239.68446350097656,240.12423706054688,232.3325042724609,-0.0018314417776137404,0.03164412681530715
892,892,892,892,2022-08-19,240.79795837402344,236.561767578125,235.40919494628903,0.0179073348972143,0.022891049047442324
893,893,893,893,2022-08-22,236.9967803955078,236.599853515625,235.2567749023437,0.0016776294405296266,0.007396197171734675
894,894,894,894,2022-08-23,234.6642608642578,239.16217041015625,234.5614471435547,-0.01880694400031846,0.0004383231854816483
895,895,895,895,2022-08-24,234.68345642089844,241.1339111328125,235.5520477294922,-0.026750508386028105,-0.0036874708454720517
896,896,896,896,2022-08-25,235.82571411132807,240.52919006347656,236.5712738037109,-0.019554699165233225,-0.003151522500578152
897,897,897,897,2022-08-26,230.9974822998047,239.68446350097656,240.12423706054688,-0.03624340549355831,-0.03800846958418813
898,898,898,898,2022-08-29,229.7784118652344,240.79795837402344,236.561767578125,-0.04576262433119449,-0.028674776073654318
899,899,899,899,2022-08-30,229.5288543701172,236.9967803955078,236.599853515625,-0.031510664461044224,-0.029885898238905084
900,900,900,900,2022-08-31,230.66151428222656,234.6642608642578,239.16217041015625,-0.017057333602012115,-0.035543481284482814
901,901,901,901,2022-09-01,235.6529541015625,234.68345642089844,241.1339111328125,0.004131086594043154,-0.02272993045856242
902,902,902,902,2022-09-02,232.64849853515625,235.82571411132807,240.52919006347656,-0.013472727468014423,-0.03276397150067556
903,903,903,903,2022-09-06,232.5045166015625,230.9974822998047,239.68446350097656,0.00652402912254213,-0.029955829403956358
904,904,904,904,2022-09-07,234.971420288086,229.7784118652344,240.79795837402344,0.02260007100187167,-0.024196791888439817
905,905,905,905,2022-09-08,235.60494995117188,229.5288543701172,236.9967803955078,0.026472033756840485,-0.005872782077516847
906,906,906,906,2022-09-09,237.75509643554688,230.66151428222656,234.6642608642578,0.030753210718286184,0.013171309341719395
907,907,907,907,2022-09-12,228.0890045166016,235.6529541015625,234.68345642089844,-0.0320978347748655,-0.028099347115758677
908,908,908,908,2022-09-13,217.7606201171875,232.64849853515625,235.82571411132807,-0.06399301311510075,-0.07660358015755842
909,909,909,909,2022-09-14,218.9700622558593,232.5045166015625,230.9974822998047,-0.05821157603100191,-0.05206732092575528
910,910,910,910,2022-09-15,218.5285186767578,234.971420288086,229.7784118652344,-0.06997830455792631,-0.048959748207654474
911,911,911,911,2022-09-16,221.86892700195312,235.60494995117188,229.5288543701172,-0.05830107963379161,-0.03337239402507697
912,912,912,912,2022-09-19,221.5041656494141,237.75509643554688,230.66151428222656,-0.06835155599088605,-0.039700375076910155
913,913,913,913,2022-09-20,218.57652282714844,228.0890045166016,235.6529541015625,-0.0417051304582321,-0.07246432084638499
914,914,914,914,2022-09-21,215.4568786621093,217.7606201171875,232.64849853515625,-0.010579238127805035,-0.07389525391864538
915,915,915,915,2022-09-22,218.6148834228516,218.9700622558593,232.5045166015625,-0.0016220428918392038,-0.059739197249717324
916,916,916,916,2022-09-23,217.8661956787109,218.5285186767578,234.971420288086,-0.0030308309508407794,-0.07279704309742552
917,917,917,917,2022-09-26,217.77020263671875,221.86892700195312,235.60494995117188,-0.018473629546143178,-0.07569767663263993
918,918,918,918,2022-09-27,216.92550659179688,221.5041656494141,237.75509643554688,-0.020670758241468468,-0.08760943574303859
919,919,919,919,2022-09-28,221.71533203125,218.57652282714844,228.0890045166016,0.014360230291446952,-0.027943795444500208
920,920,920,920,2022-09-29,219.24842834472656,215.4568786621093,217.7606201171875,0.017597719349510266,0.006832310758200455
921,921,921,921,2022-09-30,216.3591461181641,218.6148834228516,218.9700622558593,-0.010318315337773165,-0.01192362147956294
922,922,922,922,2022-10-03,221.197021484375,217.8661956787109,218.5285186767578,0.015288401191785095,0.012211233681423295
923,923,923,923,2022-10-04,223.6735076904297,217.77020263671875,221.86892700195312,0.027107955919748905,0.008133544038190887
924,924,924,924,2022-10-05,224.4414520263672,216.92550659179688,221.5041656494141,0.03464758733381035,0.013260637190914526
925,925,925,925,2022-10-06,221.6769561767578,221.71533203125,218.57652282714844,-0.00017308615575029052,0.01418465857863982
926,926,926,926,2022-10-07,219.84356689453125,219.24842834472656,215.4568786621093,0.0027144484195296137,0.020359935870515322
927,927,927,927,2022-10-10,222.83840942382807,216.3591461181641,218.6148834228516,0.029946796435059708,0.019319480608313455
928,928,928,928,2022-10-11,235.59536743164065,221.197021484375,217.8661956787109,0.06509285636236628,0.0813764232569385
929,929,929,929,2022-10-12,236.55523681640625,223.6735076904297,217.77020263671875,0.05759166232509405,0.08626081048849654
930,930,930,930,2022-10-13,241.56588745117188,224.4414520263672,216.92550659179688,0.07629800676388832,0.11358913595044617
931,931,931,931,2022-10-14,241.2587127685547,221.6769561767578,221.71533203125,0.08833465114968031,0.08814627548874299
932,932,932,932,2022-10-17,242.784912109375,219.84356689453125,219.24842834472656,0.10435304311565208,0.10735075248814008
933,933,933,933,2022-10-18,242.00743103027344,222.83840942382807,216.3591461181641,0.08602207158096697,0.11854495348258398
934,934,934,934,2022-10-19,238.2350616455078,235.59536743164065,221.197021484375,0.011204355342993244,0.07702653519833391
935,935,935,935,2022-10-20,237.52471923828125,236.55523681640625,223.6735076904297,0.004098334219620137,0.061926026425185965
936,936,936,936,2022-10-21,241.83462524414065,241.56588745117188,224.4414520263672,0.0011124823782211468,0.07749536933012768
937,937,937,937,2022-10-24,250.83837890625,241.2587127685547,221.6769561767578,0.03970702665103465,0.1315491841481251
938,938,938,938,2022-10-25,249.56173706054688,242.784912109375,219.84356689453125,0.027912875195963194,0.1351787117804213
939,939,939,939,2022-10-26,255.9642028808593,242.00743103027344,222.83840942382807,0.05767084006953471,0.14865387678309783
940,940,940,940,2022-10-27,256.5113830566406,238.2350616455078,235.59536743164065,0.07671549806689604,0.08877940111054539
941,941,941,941,2022-10-28,262.8274230957031,237.52471923828125,236.55523681640625,0.10652661305553868,0.11106152893874466
942,942,942,942,2022-10-31,259.5062255859375,241.83462524414065,241.56588745117188,0.07307307762052995,0.07426685250992615
943,943,943,943,2022-11-01,261.1476135253906,250.83837890625,241.2587127685547,0.041099111962422885,0.08243806214748339
944,944,944,944,2022-11-02,258.2199401855469,249.56173706054688,242.784912109375,0.03469363223297095,0.06357490645554775
945,945,945,945,2022-11-03,255.21548461914065,255.9642028808593,242.00743103027344,-0.002925089732438657,0.054577057954947605
946,946,946,946,2022-11-04,258.2487487792969,256.5113830566406,238.2350616455078,0.006773055066615186,0.08400815142638107
947,947,947,947,2022-11-07,265.9086303710937,262.8274230957031,237.52471923828125,0.011723309687774242,0.11949876721815267
948,948,948,948,2022-11-08,280.6622009277344,259.5062255859375,241.83462524414065,0.0815239607220557,0.16055424505236138
949,949,949,949,2022-11-09,278.0320739746094,261.1476135253906,250.83837890625,0.0646548525612971,0.10841122154805083
950,950,950,950,2022-11-10,279.3375244140625,258.2199401855469,249.56173706054688,0.08178138455667416,0.11931231006895748
951,951,951,951,2022-11-11,273.5877685546875,255.21548461914065,255.9642028808593,0.07198734027821185,0.06885168111585993
952,952,952,952,2022-11-14,273.8565673828125,258.2487487792969,256.5113830566406,0.06043715091473412,0.06761955013256404
953,953,953,953,2022-11-15,272.2247619628906,265.9086303710937,262.8274230957031,0.023753014646355597,0.035754788280847105
954,954,954,954,2022-11-16,274.2640686035156,280.6622009277344,259.5062255859375,-0.02279655864975616,0.05686893632033874
955,955,955,955,2022-11-17,277.67578125,278.0320739746094,261.1476135253906,-0.0012814806562279069,0.06329051796218077
956,956,956,956,2022-11-18,277.6661682128906,279.3375244140625,258.2199401855469,-0.005983285649422521,0.07530877752264376
957,957,957,957,2022-11-21,278.50701904296875,273.5877685546875,255.21548461914065,0.017980520526442945,0.09126223065417127
958,958,958,958,2022-11-22,277.4341735839844,273.8565673828125,258.2487487792969,0.013063795531223832,0.07429048502799773
959,959,959,959,2022-11-23,273.9064636230469,272.2247619628906,265.9086303710937,0.006177621932811128,0.030077373723416345
960,960,960,960,2022-11-25,274.2350769042969,274.2640686035156,280.6622009277344,-0.00010570724545277965,-0.02289985613378831
961,961,961,961,2022-11-28,273.152587890625,277.67578125,278.0320739746094,-0.01628947738622777,-0.017550083392285143
962,962,962,962,2022-11-29,272.543701171875,277.6661682128906,279.3375244140625,-0.018448293769402047,-0.0243211980074578
963,963,963,963,2022-11-30,276.80596923828125,278.50701904296875,273.5877685546875,-0.006107744826442052,0.011762955268778574
964,964,964,964,2022-12-01,276.3613586425781,277.4341735839844,273.8565673828125,-0.003866917069181741,0.009146361848114015
