,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FSLR,FSLR_6m,FSLR_12m,FSLR_6m_ret,FSLR_12m_ret
730,730,730,730,2021-12-28,87.3499984741211,93.16000366210938,96.63999938964844,-0.062365875478720745,-0.09612997696813352
731,731,731,731,2021-12-29,87.18000030517578,85.76000213623047,97.1999969482422,0.01655781405753265,-0.10308638845330365
732,732,732,732,2021-12-30,88.04000091552734,89.12000274658203,97.06999969482422,-0.0121185120934717,-0.09302563930860253
733,733,733,733,2021-12-31,87.16000366210938,87.91999816894531,95.31999969482422,-0.00864415972092658,-0.08560633716785382
734,734,734,734,2022-01-03,88.58000183105469,87.37000274658203,95.18000030517578,0.013849136390464256,-0.06934228254842933
735,735,735,735,2022-01-04,87.27999877929688,87.86000061035156,91.1999969482422,-0.006601432130952545,-0.042982437501286386
736,736,736,736,2022-01-05,83.51000213623047,87.3499984741211,93.16000366210938,-0.04396103497389625,-0.10358524201951935
737,737,737,737,2022-01-06,83.97000122070312,87.18000030517578,85.76000213623047,-0.036820361014406666,-0.02087221164808173
738,738,738,738,2022-01-07,84.68000030517578,88.04000091552734,89.12000274658203,-0.03816447723092842,-0.04982049264553612
739,739,739,739,2022-01-10,84.30000305175781,87.16000366210938,87.91999816894531,-0.03281322269602971,-0.0411737396790135
740,740,740,740,2022-01-11,84.44999694824219,88.58000183105469,87.37000274658203,-0.046624574367129745,-0.033421148066223205
741,741,741,741,2022-01-12,84.12000274658203,87.27999877929688,87.86000061035156,-0.03620527127532924,-0.04256769676517491
742,742,742,742,2022-01-13,82.77999877929688,83.51000213623047,87.3499984741211,-0.008741508062025116,-0.05231825729428208
743,743,743,743,2022-01-14,83.0199966430664,83.97000122070312,87.18000030517578,-0.011313618718901353,-0.047717408207698764
744,744,744,744,2022-01-18,81.5,84.68000030517578,88.04000091552734,-0.03755314470613447,-0.07428442580097594
745,745,745,745,2022-01-19,81.37000274658203,84.30000305175781,87.16000366210938,-0.03475682323969598,-0.06642956255455512
746,746,746,746,2022-01-20,81.48999786376953,84.44999694824219,88.58000183105469,-0.03505031606202169,-0.08004068436132628
747,747,747,747,2022-01-21,76.81999969482422,84.12000274658203,87.27999877929688,-0.08678082279371335,-0.11984417083829979
748,748,748,748,2022-01-24,77.93000030517578,82.77999877929688,83.51000213623047,-0.05858901359798119,-0.0668183653252935
749,749,749,749,2022-01-25,75.94000244140625,83.0199966430664,83.97000122070312,-0.08528058886944623,-0.09562937552175532
750,750,750,750,2022-01-26,76.37000274658203,81.5,84.68000030517578,-0.06294475157568058,-0.09813412291740187
751,751,751,751,2022-01-27,72.22000122070312,81.37000274658203,84.30000305175781,-0.11244932059761115,-0.1432977626778721
752,752,752,752,2022-01-28,73.41999816894531,81.48999786376953,84.44999694824219,-0.09903055474753109,-0.1306098185658544
753,753,753,753,2022-01-31,78.37999725341797,76.81999969482422,84.12000274658203,0.02030717996343423,-0.06823591661612605
754,754,754,754,2022-02-01,77.69999694824219,77.93000030517578,82.77999877929688,-0.002951409675771788,-0.06136750309212602
755,755,755,755,2022-02-02,76.37000274658203,75.94000244140625,83.0199966430664,0.005662368861622857,-0.08010111015873866
756,756,756,756,2022-02-03,71.27999877929688,76.37000274658203,81.5,-0.06664925735534244,-0.12539878798408743
757,757,757,757,2022-02-04,71.0,72.22000122070312,81.37000274658203,-0.016892844088645442,-0.1274425758455271
758,758,758,758,2022-02-07,69.73999786376953,73.41999816894531,81.48999786376953,-0.05012258780922063,-0.14418947488062273
759,759,759,759,2022-02-08,70.38999938964844,78.37999725341797,76.81999969482422,-0.10193924653934716,-0.08370216520072449
760,760,760,760,2022-02-09,74.16999816894531,77.69999694824219,77.93000030517578,-0.04543113150504097,-0.04824845529970756
761,761,761,761,2022-02-10,71.22000122070312,76.37000274658203,75.94000244140625,-0.06743487417393601,-0.06215434644402307
762,762,762,762,2022-02-11,69.30999755859375,71.27999877929688,76.37000274658203,-0.02763750356958916,-0.0924447418368628
763,763,763,763,2022-02-14,68.2300033569336,71.0,72.22000122070312,-0.03901403722628738,-0.055247823266800666
764,764,764,764,2022-02-15,72.0999984741211,69.73999786376953,73.41999816894531,0.03383998684602196,-0.01797874867535132
765,765,765,765,2022-02-16,71.66999816894531,70.38999938964844,78.37999725341797,0.018184384009031662,-0.08560856493497837
766,766,766,766,2022-02-17,69.94999694824219,74.16999816894531,77.69999694824219,-0.05689633712934383,-0.09974260366010645
767,767,767,767,2022-02-18,68.56999969482422,71.22000122070312,76.37000274658203,-0.03720867004293971,-0.10213438223435056
768,768,768,768,2022-02-22,65.8499984741211,69.30999755859375,71.27999877929688,-0.04992063492063492,-0.07617845676440882
769,769,769,769,2022-02-23,64.9000015258789,68.2300033569336,71.0,-0.048805535207646855,-0.08591547146649425
770,770,770,770,2022-02-24,69.04000091552734,72.0999984741211,69.73999786376953,-0.042441021128344136,-0.010037237879036986
771,771,771,771,2022-02-25,70.68000030517578,71.66999816894531,70.38999938964844,-0.013813281555216994,0.004119916437589799
772,772,772,772,2022-02-28,75.29000091552734,69.94999694824219,74.16999816894531,0.076340303077302,0.015100482327515818
773,773,773,773,2022-03-01,75.62000274658203,68.56999969482422,71.22000122070312,0.1028146869350206,0.061780419130347486
774,774,774,774,2022-03-02,69.51000213623047,65.8499984741211,69.30999755859375,0.05558092250446678,0.0028856526429341667
775,775,775,775,2022-03-03,67.37000274658203,64.9000015258789,68.2300033569336,0.038058569532054776,-0.01260443453084148
776,776,776,776,2022-03-04,71.8499984741211,69.04000091552734,72.0999984741211,0.04070100697176793,-0.003467406453409705
777,777,777,777,2022-03-07,75.0,70.68000030517578,71.66999816894531,0.061120538712106764,0.046462981946852944
778,778,778,778,2022-03-08,79.5199966430664,75.29000091552734,69.94999694824219,0.05618270256477964,0.1368120101835788
779,779,779,779,2022-03-09,78.88999938964844,75.62000274658203,68.56999969482422,0.04324248246888884,0.15050313170124152
780,780,780,780,2022-03-10,76.5,69.51000213623047,65.8499984741211,0.10056103652637005,0.16173123420897784
781,781,781,781,2022-03-11,75.38999938964844,67.37000274658203,64.9000015258789,0.11904403022268384,0.1616332452563447
782,782,782,782,2022-03-14,71.98999786376953,71.8499984741211,69.04000091552734,0.0019484953739958843,0.04272880806956536
783,783,783,783,2022-03-15,74.95999908447266,75.0,70.68000030517578,-0.0005333455403645493,0.060554594804995476
784,784,784,784,2022-03-16,77.58999633789062,79.5199966430664,75.29000091552734,-0.024270628604761924,0.030548484452056268
785,785,785,785,2022-03-17,78.22000122070312,78.88999938964844,75.62000274658203,-0.008492814984521702,0.03438241708128764
786,786,786,786,2022-03-18,77.5999984741211,76.5,69.51000213623047,0.014379065021190796,0.11638607523037181
787,787,787,787,2022-03-21,77.38999938964844,75.38999938964844,67.37000274658203,0.02652871755129116,0.14873083322792002
788,788,788,788,2022-03-22,79.08000183105469,71.98999786376953,71.8499984741211,0.0984859588508662,0.10062635366008665
789,789,789,789,2022-03-23,77.98999786376953,74.95999908447266,75.0,0.040421542373317854,0.039866638183593706
790,790,790,790,2022-03-24,79.52999877929688,77.58999633789062,79.5199966430664,0.02500325471028364,0.00012578139653807163
791,791,791,791,2022-03-25,79.6500015258789,78.22000122070312,78.88999938964844,0.01828177298464806,0.00963369428457872
792,792,792,792,2022-03-28,84.08999633789062,77.5999984741211,76.5,0.08363399473434119,0.09921563840379899
793,793,793,793,2022-03-29,84.58999633789062,77.38999938964844,75.38999938964844,0.09303523717568662,0.12203206025632896
794,794,794,794,2022-03-30,81.94000244140625,79.08000183105469,71.98999786376953,0.03616591482207632,0.1382137084719135
795,795,795,795,2022-03-31,83.73999786376953,77.98999786376953,74.95999908447266,0.07372740296831282,0.11712912068478909
796,796,796,796,2022-04-01,84.01000213623047,79.52999877929688,77.58999633789062,0.056330987372023245,0.08274270010765128
797,797,797,797,2022-04-04,83.95999908447266,79.6500015258789,78.22000122070312,0.05411170716918812,0.07338273810011509
798,798,798,798,2022-04-05,80.33000183105469,84.08999633789062,77.5999984741211,-0.04471393353054176,0.03518045632235456
799,799,799,799,2022-04-06,78.12999725341797,84.58999633789062,77.38999938964844,-0.07636835753802973,0.009561931381388611
800,800,800,800,2022-04-07,78.54000091552734,81.94000244140625,79.08000183105469,-0.04149379331920555,-0.006828539491956387
801,801,801,801,2022-04-08,77.61000061035156,83.73999786376953,77.98999786376953,-0.07320273954855372,-0.004872384457321521
802,802,802,802,2022-04-11,78.86000061035156,84.01000213623047,79.52999877929688,-0.06130224252973682,-0.008424471007532852
803,803,803,803,2022-04-12,79.0999984741211,83.95999908447266,79.6500015258789,-0.057884714904080536,-0.006905248477353965
804,804,804,804,2022-04-13,79.69999694824219,80.33000183105469,84.08999633789062,-0.007842709678228199,-0.052205964809518224
805,805,805,805,2022-04-14,78.12000274658203,78.12999725341797,84.58999633789062,-0.0001279215050209448,-0.07648650988781835
806,806,806,806,2022-04-18,78.66000366210938,78.54000091552734,81.94000244140625,0.0015279188335011185,-0.040029273633990226
807,807,807,807,2022-04-19,78.7300033569336,77.61000061035156,83.73999786376953,0.014431165285065717,-0.05982797509723292
808,808,808,808,2022-04-20,76.93000030517578,78.86000061035156,84.01000213623047,-0.02447375463147583,-0.0842757011191807
809,809,809,809,2022-04-21,74.43000030517578,79.0999984741211,83.95999908447266,-0.05903916888788796,-0.11350641833271924
810,810,810,810,2022-04-22,72.37000274658203,79.69999694824219,80.33000183105469,-0.09196981784604474,-0.09909123494374683
811,811,811,811,2022-04-25,72.44999694824219,78.12000274658203,78.12999725341797,-0.07258071683296152,-0.0726993537034496
812,812,812,812,2022-04-26,71.44000244140625,78.66000366210938,78.54000091552734,-0.09178745085898099,-0.09039977580032632
813,813,813,813,2022-04-27,72.13999938964844,78.7300033569336,77.61000061035156,-0.0837038446119257,-0.07048062334345018
814,814,814,814,2022-04-28,72.26000213623047,76.93000030517578,78.86000061035156,-0.060704512549327516,-0.08369259983564781
815,815,815,815,2022-04-29,73.02999877929688,74.43000030517578,79.0999984741211,-0.018809640200707523,-0.07673830356406541
816,816,816,816,2022-05-02,73.63999938964844,72.37000274658203,79.69999694824219,0.017548660976476116,-0.07603510402301727
817,817,817,817,2022-05-03,75.11000061035156,72.44999694824219,78.12000274658203,0.036715027938643896,-0.038530491940646616
818,818,818,818,2022-05-04,78.69999694824219,71.44000244140625,78.66000366210938,0.10162365983666422,0.0005084322943158526
819,819,819,819,2022-05-05,76.41000366210938,72.13999938964844,78.7300033569336,0.05919052271400016,-0.0294677962136769
820,820,820,820,2022-05-06,72.13999938964844,72.26000213623047,76.93000030517578,-0.0016607077641070944,-0.06226440785812759
821,821,821,821,2022-05-09,68.25,73.02999877929688,74.43000030517578,-0.06545253812398999,-0.08303103963236225
822,822,822,822,2022-05-10,67.58000183105469,73.63999938964844,72.37000274658203,-0.08229220001114779,-0.06618765695367579
823,823,823,823,2022-05-11,61.720001220703125,75.11000061035156,72.44999694824219,-0.17827185835228243,-0.1481020866737165
824,824,824,824,2022-05-12,61.400001525878906,78.69999694824219,71.44000244140625,-0.21982205963414192,-0.14053752201033254
825,825,825,825,2022-05-13,64.25,76.41000366210938,72.13999938964844,-0.1591415139290112,-0.10937066060996659
826,826,826,826,2022-05-16,62.77000045776367,72.13999938964844,72.26000213623047,-0.12988631842474474,-0.1313313229713925
827,827,827,827,2022-05-17,65.4000015258789,68.25,73.02999877929688,-0.04175821940104163,-0.10447757607769514
828,828,828,828,2022-05-18,65.36000061035156,67.58000183105469,73.63999938964844,-0.03284997278119306,-0.11243887626187021
829,829,829,829,2022-05-19,66.47000122070312,61.720001220703125,75.11000061035156,0.07696046510133048,-0.115031278384222
830,830,830,830,2022-05-20,65.7699966430664,61.400001525878906,78.69999694824219,0.07117255714310744,-0.16429480059166102
831,831,831,831,2022-05-23,66.05999755859375,64.25,76.41000366210938,0.028171168227140164,-0.13545354806268706
832,832,832,832,2022-05-24,64.58999633789062,62.77000045776367,72.13999938964844,0.028994676865608415,-0.1046576533911252
833,833,833,833,2022-05-25,66.04000091552734,65.4000015258789,68.25,0.009785923160799737,-0.0323809389666323
834,834,834,834,2022-05-26,68.08000183105469,65.36000061035156,67.58000183105469,0.04161568536265192,0.007398638450025086
835,835,835,835,2022-05-27,72.01000213623047,66.47000122070312,61.720001220703125,0.08334588256035458,0.16672068554781072
836,836,836,836,2022-05-31,70.61000061035156,65.7699966430664,61.400001525878906,0.07358984665229418,0.14999998136141457
837,837,837,837,2022-06-01,70.87000274658203,66.05999755859375,64.25,0.07281267583641537,0.10303506220361136
838,838,838,838,2022-06-02,74.23999786376953,64.58999633789062,62.77000045776367,0.1494039645922367,0.18273056113363784
839,839,839,839,2022-06-03,74.93000030517578,66.04000091552734,65.4000015258789,0.1346153735070319,0.14571863236923366
840,840,840,840,2022-06-06,71.98999786376953,68.08000183105469,65.36000061035156,0.05743237261388123,0.10143814552486297
841,841,841,841,2022-06-07,72.0,72.01000213623047,66.47000122070312,-0.00013889926307109057,0.08319540661561575
842,842,842,842,2022-06-08,71.69000244140625,70.61000061035156,65.7699966430664,0.015295309753847519,0.09001073590542652
843,843,843,843,2022-06-09,69.83000183105469,70.87000274658203,66.05999755859375,-0.014674768946266181,0.05706939769589048
844,844,844,844,2022-06-10,68.0,74.23999786376953,64.58999633789062,-0.08405169778183363,0.05279460993108853
845,845,845,845,2022-06-13,63.130001068115234,74.93000030517578,66.04000091552734,-0.15748030413721303,-0.04406420059161309
846,846,846,846,2022-06-14,61.95000076293945,71.98999786376953,68.08000183105469,-0.13946377828527368,-0.09004114135201202
847,847,847,847,2022-06-15,64.02999877929688,72.0,72.01000213623047,-0.11069446139865446,-0.11081798528261122
848,848,848,848,2022-06-16,62.0099983215332,71.69000244140625,70.61000061035156,-0.13502585842125925,-0.12179581099674408
849,849,849,849,2022-06-17,66.70999908447266,69.83000183105469,70.87000274658203,-0.04467997515065947,-0.058699075785064836
850,850,850,850,2022-06-21,68.19999694824219,68.0,74.23999786376953,0.002941131591796875,-0.08135777329372706
851,851,851,851,2022-06-22,67.5999984741211,63.130001068115234,74.93000030517578,0.07080623048276014,-0.0978246603656876
852,852,852,852,2022-06-23,69.5999984741211,61.95000076293945,71.98999786376953,0.12348664434170797,-0.033199047931230075
853,853,853,853,2022-06-24,70.06999969482422,64.02999877929688,72.0,0.09433079854251525,-0.026805559794108036
854,854,854,854,2022-06-27,70.62000274658203,62.0099983215332,71.69000244140625,0.1388486479293931,-0.014925368369163472
855,855,855,855,2022-06-28,67.75,66.70999908447266,69.83000183105469,0.01558988052466348,-0.029786650100439682
856,856,856,856,2022-06-29,66.83999633789062,68.19999694824219,68.0,-0.019941358815363075,-0.01705887738396139
857,857,857,857,2022-06-30,68.12999725341797,67.5999984741211,63.130001068115234,0.0078402188056228,0.07920158562816915
858,858,858,858,2022-07-01,68.1500015258789,69.5999984741211,61.95000076293945,-0.02083328994297795,0.10008072133307389
859,859,859,859,2022-07-05,66.2300033569336,70.06999969482422,64.02999877929688,-0.05480228849172197,0.03435896641541181
860,860,860,860,2022-07-06,66.16000366210938,70.62000274658203,62.0099983215332,-0.0631548982018203,0.06692477750213177
861,861,861,861,2022-07-07,70.63999938964844,67.75,66.70999908447266,0.04265681755938644,0.05891171277336338
862,862,862,862,2022-07-08,72.51000213623047,66.83999633789062,68.19999694824219,0.08482953484432798,0.06319655983649386
863,863,863,863,2022-07-11,69.29000091552734,68.12999725341797,67.5999984741211,0.017026327739227742,0.025000036679782234
864,864,864,864,2022-07-12,68.41999816894531,68.1500015258789,69.5999984741211,0.003961799516084774,-0.01695402774490773
865,865,865,865,2022-07-13,69.16000366210938,66.2300033569336,70.06999969482422,0.04423977286223457,-0.01298695642469172
866,866,866,866,2022-07-14,71.04000091552734,66.16000366210938,70.62000274658203,0.0737605348140693,0.005947297544754537
867,867,867,867,2022-07-15,65.2699966430664,70.63999938964844,67.75,-0.07601929208636082,-0.0366052156004959
868,868,868,868,2022-07-18,67.01000213623047,72.51000213623047,66.83999633789062,-0.07585160444026329,0.002543474082201236
869,869,869,869,2022-07-19,70.6500015258789,69.29000091552734,68.12999725341797,0.019627660447133932,0.036988175165888704
870,870,870,870,2022-07-20,72.9800033569336,68.41999816894531,68.1500015258789,0.06664725679659544,0.07087309938240538
871,871,871,871,2022-07-21,73.26000213623047,69.16000366210938,66.2300033569336,0.05928279723859187,0.10614522758529965
872,872,872,872,2022-07-22,72.58999633789062,71.04000091552734,66.16000366210938,0.0218186289750526,0.09718851753123148
873,873,873,873,2022-07-25,74.1500015258789,65.2699966430664,70.63999938964844,0.13605033460279503,0.04968859239181733
874,874,874,874,2022-07-26,73.56999969482422,67.01000213623047,72.51000213623047,0.0978957968880132,0.014618639185836058
875,875,875,875,2022-07-27,76.76000213623047,70.6500015258789,69.29000091552734,0.0864826677762136,0.10780778066102115
876,876,876,876,2022-07-28,88.5,72.9800033569336,68.41999816894531,0.21266094723455375,0.2934814727920976
877,877,877,877,2022-07-29,99.16999816894533,73.26000213623047,69.16000366210938,0.3536717892054382,0.43392123941250604
878,878,878,878,2022-08-01,99.48999786376952,72.58999633789062,71.04000091552734,0.3705744990076214,0.40047855548413724
879,879,879,879,2022-08-02,99.72000122070312,74.1500015258789,65.2699966430664,0.34484152621224284,0.5278076658411521
880,880,880,880,2022-08-03,97.88999938964844,73.56999969482422,67.01000213623047,0.33056952284499164,0.46082668659880555
881,881,881,881,2022-08-04,99.16999816894533,76.76000213623047,70.6500015258789,0.29194887192606545,0.4036800570007011
882,882,882,882,2022-08-05,101.9000015258789,88.5,72.9800033569336,0.15141244662010056,0.39627290817598615
883,883,883,883,2022-08-08,106.73999786376952,99.16999816894533,73.26000213623047,0.07633356695164983,0.4570023853573113
884,884,884,884,2022-08-09,109.01000213623048,99.48999786376952,72.58999633789062,0.09568805384332801,0.501722105464955
885,885,885,885,2022-08-10,114.51000213623048,99.72000122070312,74.1500015258789,0.14831529015722444,0.5443020873878961
886,886,886,886,2022-08-11,114.58000183105467,97.88999938964844,73.56999969482422,0.17049752319409195,0.5574283309276074
887,887,887,887,2022-08-12,117.97000122070312,99.16999816894533,76.76000213623047,0.18957349398888002,0.5368681336320817
888,888,888,888,2022-08-15,118.22000122070312,101.9000015258789,88.5,0.16015701128993154,0.33581922283280363
889,889,889,889,2022-08-16,116.98999786376952,106.73999786376952,99.16999816894533,0.09602773285682376,0.17969143918371522
890,890,890,890,2022-08-17,116.3000030517578,109.01000213623048,99.48999786376952,0.06687460574871795,0.16896176046768052
891,891,891,891,2022-08-18,117.81999969482422,114.51000213623048,99.72000122070312,0.02890575056191058,0.18150820550093716
892,892,892,892,2022-08-19,115.41000366210938,114.58000183105467,97.88999938964844,0.007243862958551173,0.17897644684543357
893,893,893,893,2022-08-22,114.4800033569336,117.97000122070312,99.16999816894533,-0.02958377407524393,0.15438142049681436
894,894,894,894,2022-08-23,114.41999816894533,118.22000122070312,101.9000015258789,-0.03214348682558066,0.1228655196819286
895,895,895,895,2022-08-24,118.44000244140624,116.98999786376952,106.73999786376952,0.01239426108311581,0.10961218673218664
896,896,896,896,2022-08-25,121.69000244140624,116.3000030517578,109.01000213623048,0.04634565131739232,0.11631960422612853
897,897,897,897,2022-08-26,121.75,117.81999969482422,114.51000213623048,0.033355969405493235,0.06322589929878975
898,898,898,898,2022-08-29,121.69000244140624,115.41000366210938,114.58000183105467,0.05441468312992237,0.06205271859599959
899,899,899,899,2022-08-30,122.30999755859376,114.4800033569336,117.97000122070312,0.06839617376012197,0.036788982732747444
900,900,900,900,2022-08-31,127.5500030517578,114.41999816894533,118.22000122070312,0.11475271012874466,0.078920671076941
901,901,901,901,2022-09-01,127.83999633789062,118.44000244140624,116.98999786376952,0.07936502619657304,0.09274295813523747
902,902,902,902,2022-09-02,126.41000366210938,121.69000244140624,116.3000030517578,0.03878709118257939,0.08693035550353567
903,903,903,903,2022-09-06,127.5999984741211,121.75,117.81999969482422,0.04804926878128213,0.08300796812620015
904,904,904,904,2022-09-07,134.8000030517578,121.69000244140624,115.41000366210938,0.10773276643382479,0.16800969391195353
905,905,905,905,2022-09-08,137.52999877929688,122.30999755859376,114.4800033569336,0.12443791615163624,0.20134516724721285
906,906,906,906,2022-09-09,135.82000732421875,127.5500030517578,114.41999816894533,0.06483735064361484,0.18703032247628193
907,907,907,907,2022-09-12,136.7899932861328,127.83999633789062,118.44000244140624,0.07000936486720999,0.1549306861404749
908,908,908,908,2022-09-13,136.75999450683594,126.41000366210938,121.69000244140624,0.08187635902924129,0.12383919601518545
909,909,909,909,2022-09-14,135.75999450683594,127.5999984741211,121.75,0.06394981293334268,0.11507182346477163
910,910,910,910,2022-09-15,132.02000427246094,134.8000030517578,121.69000244140624,-0.020623135878041987,0.08488784307510056
911,911,911,911,2022-09-16,135.80999755859375,137.52999877929688,122.30999755859376,-0.012506371235146418,0.11037527814136938
912,912,912,912,2022-09-19,137.0399932861328,135.82000732421875,127.5500030517578,0.00898237296513904,0.07440211687430631
913,913,913,913,2022-09-20,133.30999755859375,136.7899932861328,127.83999633789062,-0.025440426188630072,0.04278787059916289
914,914,914,914,2022-09-21,135.57000732421875,136.75999450683594,126.41000366210938,-0.008701281298733154,0.0724626484988784
915,915,915,915,2022-09-22,131.77000427246094,135.75999450683594,127.5999984741211,-0.029390029432964426,0.032680296616034665
916,916,916,916,2022-09-23,129.85000610351562,132.02000427246094,134.8000030517578,-0.016436889098010443,-0.036721044778771916
917,917,917,917,2022-09-26,128.2100067138672,135.80999755859375,137.52999877929688,-0.055960466691324595,-0.06776697555553735
918,918,918,918,2022-09-27,132.30999755859375,137.0399932861328,135.82000732421875,-0.03451544045002297,-0.02584309804406193
919,919,919,919,2022-09-28,136.19000244140625,133.30999755859375,136.7899932861328,0.02160381768476638,-0.004386218833065669
920,920,920,920,2022-09-29,130.92999267578125,135.57000732421875,136.75999450683594,-0.034225967380386746,-0.042629438909221884
921,921,921,921,2022-09-30,132.27000427246094,131.77000427246094,135.75999450683594,0.003794490276908258,-0.0257070593369777
922,922,922,922,2022-10-03,136.6199951171875,129.85000610351562,132.02000427246094,0.052136994189086794,0.03484313509968673
923,923,923,923,2022-10-04,143.05999755859375,128.2100067138672,135.80999755859375,0.11582552115349354,0.0533834042436534
924,924,924,924,2022-10-05,134.58999633789062,132.30999755859375,137.0399932861328,0.017232248668791472,-0.017877970433979207
925,925,925,925,2022-10-06,132.05999755859375,136.19000244140625,133.30999755859375,-0.030325316166943894,-0.009376641083881143
926,926,926,926,2022-10-07,129.4199981689453,130.92999267578125,135.57000732421875,-0.01153283885515144,-0.0453640836690784
927,927,927,927,2022-10-10,131.05999755859375,132.27000427246094,131.77000427246094,-0.009148005403966875,-0.005388227144617064
928,928,928,928,2022-10-11,131.32000732421875,136.6199951171875,129.85000610351562,-0.03879364648214645,0.01132076358572709
929,929,929,929,2022-10-12,126.87999725341795,143.05999755859375,128.2100067138672,-0.11309940291693965,-0.010373679048449658
930,930,930,930,2022-10-13,126.54000091552734,134.58999633789062,132.30999755859375,-0.05981124631398027,-0.04360967991486164
931,931,931,931,2022-10-14,123.36000061035156,132.05999755859375,136.19000244140625,-0.06587912395183926,-0.09420663485614234
932,932,932,932,2022-10-17,118.27999877929688,129.4199981689453,130.92999267578125,-0.08607633709827633,-0.09661647142843155
933,933,933,933,2022-10-18,121.30999755859376,131.05999755859375,132.27000427246094,-0.07439340898538471,-0.08286086308193374
934,934,934,934,2022-10-19,120.20999908447266,131.32000732421875,136.6199951171875,-0.08460255574244946,-0.12011416058563729
935,935,935,935,2022-10-20,118.72000122070312,126.87999725341795,143.05999755859375,-0.0643127065680561,-0.17013838077217625
936,936,936,936,2022-10-21,122.5999984741211,126.54000091552734,134.58999633789062,-0.03113641862573102,-0.08908535693595254
937,937,937,937,2022-10-24,124.56999969482422,123.36000061035156,132.05999755859375,0.00980868254284939,-0.05671662882203443
938,938,938,938,2022-10-25,127.1500015258789,118.27999877929688,129.4199981689453,0.07499156948025432,-0.01753976723213324
939,939,939,939,2022-10-26,131.39999389648438,121.30999755859376,131.05999755859375,0.08317530740215417,0.0025942037557158404
940,940,940,940,2022-10-27,131.17999267578125,120.20999908447266,131.32000732421875,0.09125691435701522,-0.0010662095692076656
941,941,941,941,2022-10-28,132.6699981689453,118.72000122070312,126.87999725341795,0.11750334235853677,0.045633677812610296
942,942,942,942,2022-10-31,145.57000732421875,122.5999984741211,126.54000091552734,0.18735733389871334,0.150387278892111
943,943,943,943,2022-11-01,148.57000732421875,124.56999969482422,123.36000061035156,0.19266282161186932,0.20436127260971926
944,944,944,944,2022-11-02,150.07000732421875,127.1500015258789,118.27999877929688,0.18025957942025594,0.26876909767508583
945,945,945,945,2022-11-03,157.72999572753906,131.39999389648438,121.30999755859376,0.20038054074642653,0.3002225612225746
946,946,946,946,2022-11-04,153.6199951171875,131.17999267578125,120.20999908447266,0.17106269015327658,0.2779302577752898
947,947,947,947,2022-11-07,147.25,132.6699981689453,118.72000122070312,0.10989675158122902,0.24031332956490603
948,948,948,948,2022-11-08,147.25999450683594,145.57000732421875,122.5999984741211,0.011609446297912163,0.2011418951030426
949,949,949,949,2022-11-09,151.16000366210938,148.57000732421875,124.56999969482422,0.017432834422889787,0.21345431510336543
950,950,950,950,2022-11-10,157.02000427246094,150.07000732421875,127.1500015258789,0.046311698600953966,0.23491940533325573
951,951,951,951,2022-11-11,150.4199981689453,157.72999572753906,131.39999389648438,-0.04634500574780309,0.14474889768598254
952,952,952,952,2022-11-14,153.6300048828125,153.6199951171875,131.17999267578125,6.51592627467501e-05,0.17113899573479707
953,953,953,953,2022-11-15,159.6300048828125,147.25,132.6699981689453,0.08407473604626481,0.20321102800902757
954,954,954,954,2022-11-16,158.5800018310547,147.25999450683594,145.57000732421875,0.07687089329405938,0.08937276809954131
955,955,955,955,2022-11-17,164.97999572753906,151.16000366210938,148.57000732421875,0.09142624854866876,0.11045290162441335
956,956,956,956,2022-11-18,166.60000610351562,157.02000427246094,150.07000732421875,0.06101134613670922,0.11014858381118509
957,957,957,957,2022-11-21,165.38999938964844,150.4199981689453,157.72999572753906,0.09952134957407366,0.04856402630823098
958,958,958,958,2022-11-22,167.66000366210938,153.6300048828125,153.6199951171875,0.09132329840123887,0.09139440822278111
959,959,959,959,2022-11-23,169.47000122070312,159.6300048828125,147.25,0.06164252356638311,0.15089983851071742
960,960,960,960,2022-11-25,171.42999267578125,158.5800018310547,147.25999450683594,0.08103159727805065,0.16413146183991834
961,961,961,961,2022-11-28,165.6199951171875,164.97999572753906,151.16000366210938,0.003879254492801465,0.09566016872691274
962,962,962,962,2022-11-29,161.80999755859375,166.60000610351562,157.02000427246094,-0.0287515508369528,0.030505624479675975
963,963,963,963,2022-11-30,172.52999877929688,165.38999938964844,150.4199981689453,0.043170683934927956,0.14698843823624141
964,964,964,964,2022-12-01,168.5399932861328,167.66000366210938,153.6300048828125,0.005248655641192146,0.09705127858775708
965,965,965,965,2022-12-02,168.32000732421875,169.47000122070312,159.6300048828125,-0.006785825740254325,0.05443840240301778
966,966,966,966,2022-12-05,167.13999938964844,171.42999267578125,158.5800018310547,-0.02502475336533616,0.05397904817603205
967,967,967,967,2022-12-06,157.47000122070312,165.6199951171875,164.97999572753906,-0.04920899732376938,-0.045520637054922264
968,968,968,968,2022-12-07,154.74000549316406,161.80999755859375,166.60000610351562,-0.04369317206663659,-0.07118847644568782
969,969,969,969,2022-12-08,152.7100067138672,172.52999877929688,165.38999938964844,-0.11487852666586829,-0.07666722729654274
970,970,970,970,2022-12-09,150.9600067138672,168.5399932861328,167.66000366210938,-0.10430750725390037,-0.09960632579907513
971,971,971,971,2022-12-12,150.27999877929688,168.32000732421875,169.47000122070312,-0.10717685218592654,-0.11323539448385822
