,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DG,DG_6m,DG_12m,DG_6m_ret,DG_12m_ret
727,727,727,727,2021-12-22,214.318588256836,219.4084014892578,219.4862823486328,-0.023197895786461142,-0.023544496888367905
728,728,728,728,2021-12-23,215.3988037109375,220.0604553222656,218.48388671875,-0.021183504344301163,-0.01412041434334177
729,729,729,729,2021-12-27,218.66876220703125,219.61279296875,215.4766998291016,-0.004298614616012331,0.014813956128255867
730,730,730,730,2021-12-28,222.20152282714844,216.5374755859375,216.37203979492188,0.026157353252061144,0.026941942395846352
731,731,731,731,2021-12-29,227.320541381836,214.4937286376953,216.44015502929688,0.059800409203602634,0.05026972167464194
732,732,732,732,2021-12-30,229.51026916503903,215.77835083007807,219.94366455078125,0.06363899938124296,0.04349570438319672
733,733,733,733,2021-12-31,229.51026916503903,214.318588256836,219.4084014892578,0.07088363651405527,0.046041389514775766
734,734,734,734,2022-01-03,229.5784912109375,215.3988037109375,220.0604553222656,0.06582992688775069,0.04325191400123796
735,735,735,735,2022-01-04,227.8431091308593,218.66876220703125,219.61279296875,0.04195545276440504,0.03747648782591839
736,736,736,736,2022-01-05,227.94061279296875,222.20152282714844,216.5374755859375,0.025828310683022604,0.05266126418152339
737,737,737,737,2022-01-06,229.8904724121093,227.320541381836,214.4937286376953,0.011305318096865413,0.07178178994883733
738,738,738,738,2022-01-07,232.298583984375,229.51026916503903,215.77835083007807,0.012148976294088731,0.0765611243701938
739,739,739,739,2022-01-10,230.3876953125,229.51026916503903,214.318588256836,0.0038230365493145957,0.07497766379651138
740,740,740,740,2022-01-11,222.919677734375,229.5784912109375,215.3988037109375,-0.02900451798180148,0.03491604360779288
741,741,741,741,2022-01-12,222.8709411621093,227.8431091308593,218.66876220703125,-0.021822770887024223,0.019217097644241843
742,742,742,742,2022-01-13,217.4697723388672,227.94061279296875,222.20152282714844,-0.04593670397653926,-0.02129486075557685
743,743,743,743,2022-01-14,211.63961791992188,229.8904724121093,227.320541381836,-0.07938934702552758,-0.06898155075028822
744,744,744,744,2022-01-18,207.76914978027344,232.298583984375,229.51026916503903,-0.1055944198340506,-0.09472830764331386
745,745,745,745,2022-01-19,214.42794799804688,230.3876953125,229.51026916503903,-0.06927343620849702,-0.06571523453770423
746,746,746,746,2022-01-20,206.78445434570312,222.919677734375,229.5784912109375,-0.07238133283100368,-0.09928646514316164
747,747,747,747,2022-01-21,204.91256713867188,222.8709411621093,227.8431091308593,-0.08057745854976694,-0.1006418060202009
748,748,748,748,2022-01-24,211.1521759033203,217.4697723388672,227.94061279296875,-0.029050457760642856,-0.0736526794586485
749,749,749,749,2022-01-25,206.6966857910156,211.63961791992188,229.8904724121093,-0.023355419828704038,-0.10089059532452371
750,750,750,750,2022-01-26,199.5796356201172,207.76914978027344,232.298583984375,-0.039416410804092306,-0.1408486776073442
751,751,751,751,2022-01-27,200.19386291503903,214.42794799804688,230.3876953125,-0.06638166906833198,-0.1310566189592104
752,752,752,752,2022-01-28,199.2091522216797,206.78445434570312,222.919677734375,-0.03663380860999843,-0.10636353754713446
753,753,753,753,2022-01-31,203.2551422119141,204.91256713867188,222.8709411621093,-0.00808844938063824,-0.08801416123570494
754,754,754,754,2022-02-01,203.8791046142578,211.1521759033203,217.4697723388672,-0.034444690223758845,-0.06249451396597794
755,755,755,755,2022-02-02,201.5100250244141,206.6966857910156,211.63961791992188,-0.025093100775914534,-0.047862460701193155
756,756,756,756,2022-02-03,200.2230987548828,199.5796356201172,207.76914978027344,0.0032240921412964862,-0.03631940080310747
757,757,757,757,2022-02-04,197.2885284423828,200.19386291503903,214.42794799804688,-0.014512605083649488,-0.0799309032039992
758,758,758,758,2022-02-07,195.56288146972656,199.2091522216797,206.78445434570312,-0.018303731085083652,-0.05426700431366227
759,759,759,759,2022-02-08,197.68826293945312,203.2551422119141,204.91256713867188,-0.027388626983207764,-0.03525554484088722
760,760,760,760,2022-02-09,200.632568359375,203.8791046142578,211.1521759033203,-0.01592383025727573,-0.04982002908064698
761,761,761,761,2022-02-10,197.03504943847656,201.5100250244141,206.6966857910156,-0.022207210710213365,-0.04674306370982462
762,762,762,762,2022-02-11,195.6018981933593,200.2230987548828,199.5796356201172,-0.023080256924706277,-0.0199305776583798
763,763,763,763,2022-02-14,195.5823974609375,197.2885284423828,200.19386291503903,-0.008647897548405004,-0.023034999110130627
764,764,764,764,2022-02-15,194.15899658203125,195.56288146972656,199.2091522216797,-0.007178687883634183,-0.02535102219615204
765,765,765,765,2022-02-16,192.4040985107422,197.68826293945312,203.2551422119141,-0.026729783296893794,-0.05338631821604101
766,766,766,766,2022-02-17,192.17987060546875,200.632568359375,203.8791046142578,-0.042130237493474665,-0.05738319300020556
767,767,767,767,2022-02-18,194.9584350585937,197.03504943847656,201.5100250244141,-0.010539314633619457,-0.03251247656302281
768,768,768,768,2022-02-22,187.12966918945312,195.6018981933593,200.2230987548828,-0.04331363387655407,-0.06539420100304671
769,769,769,769,2022-02-23,183.6198883056641,195.5823974609375,197.2885284423828,-0.0611635265267807,-0.06928248816408289
770,770,770,770,2022-02-24,186.0182647705078,194.15899658203125,195.56288146972656,-0.04192817203854893,-0.048805870661587036
771,771,771,771,2022-02-25,194.0030212402344,192.4040985107422,197.68826293945312,0.008310232172122678,-0.01864168182987891
772,772,772,772,2022-02-28,193.3692626953125,192.17987060546875,200.632568359375,0.006188952495891131,-0.03620202703607123
773,773,773,773,2022-03-01,196.01133728027344,194.9584350585937,197.03504943847656,0.00540064974035781,-0.005195584040101342
774,774,774,774,2022-03-02,200.2621154785156,187.12966918945312,195.6018981933593,0.07017832258211798,0.023825010535171387
775,775,775,775,2022-03-03,201.1200408935547,183.6198883056641,195.5823974609375,0.09530641124647055,0.02831360850724396
776,776,776,776,2022-03-04,205.6925048828125,186.0182647705078,194.15899658203125,0.10576509858629723,0.0594023892985478
777,777,777,777,2022-03-07,198.61444091796875,194.0030212402344,192.4040985107422,0.023769834347187935,0.0322775993614286
778,778,778,778,2022-03-08,194.26622009277344,193.3692626953125,192.17987060546875,0.004638572775003347,0.01085623317744755
779,779,779,779,2022-03-09,202.02674865722656,196.01133728027344,194.9584350585937,0.03068909921445906,0.0362554900305212
780,780,780,780,2022-03-10,200.91531372070312,200.2621154785156,187.12966918945312,0.0032617164790591513,0.07366894085241604
781,781,781,781,2022-03-11,200.39862060546875,201.1200408935547,183.6198883056641,-0.003587013431783026,0.09137753243741131
782,782,782,782,2022-03-14,203.4598999023437,205.6925048828125,186.0182647705078,-0.010854090097939029,0.09376302457908503
783,783,783,783,2022-03-15,208.8805694580078,198.61444091796875,194.0030212402344,0.05168873165813337,0.07668719859445128
784,784,784,784,2022-03-16,207.1646728515625,194.26622009277344,193.3692626953125,0.06639575708339462,0.0713423114095808
785,785,785,785,2022-03-17,216.3778381347656,202.02674865722656,196.01133728027344,0.07103559094488099,0.10390470845760524
786,786,786,786,2022-03-18,223.8751220703125,200.91531372070312,200.2621154785156,0.11427604956746262,0.11791050212055776
787,787,787,787,2022-03-21,222.67593383789065,200.39862060546875,201.1200408935547,0.11116500285837772,0.1071792390681976
788,788,788,788,2022-03-22,220.3945770263672,203.4598999023437,205.6925048828125,0.08323348793620644,0.07147597406104222
789,789,789,789,2022-03-23,215.99758911132807,208.8805694580078,198.61444091796875,0.03407219576137277,0.08752207600321893
790,790,790,790,2022-03-24,215.3639068603516,207.1646728515625,194.26622009277344,0.03957834072734978,0.10860193170744137
791,791,791,791,2022-03-25,215.91961669921875,216.3778381347656,202.02674865722656,-0.0021176911623520533,0.06876746833937242
792,792,792,792,2022-03-28,220.6285400390625,223.8751220703125,200.91531372070312,-0.01450175437639889,0.09811709198913121
793,793,793,793,2022-03-29,222.79293823242188,222.67593383789065,200.39862060546875,0.0005254469691207131,0.11174886114132265
794,794,794,794,2022-03-30,221.7692413330078,220.3945770263672,203.4598999023437,0.006237287347030218,0.08998992646439019
795,795,795,795,2022-03-31,217.050537109375,215.99758911132807,208.8805694580078,0.0048748136605554215,0.039113105027270834
796,796,796,796,2022-04-01,220.6285400390625,215.3639068603516,207.1646728515625,0.024445290092757643,0.06499113484057739
797,797,797,797,2022-04-04,221.13674926757807,215.91961669921875,216.3778381347656,0.024162383428212975,0.021993523800013737
798,798,798,798,2022-04-05,224.1566619873047,220.6285400390625,223.8751220703125,0.015991230996758254,0.0012575757162680556
799,799,799,799,2022-04-06,233.5779571533203,222.79293823242188,222.67593383789065,0.04840826197842629,0.048959144922083864
800,800,800,800,2022-04-07,236.2069396972656,221.7692413330078,220.3945770263672,0.06510234817721261,0.0717456975767905
801,801,801,801,2022-04-08,240.2237091064453,217.050537109375,215.99758911132807,0.106763946800984,0.11215921480785962
802,802,802,802,2022-04-11,235.30780029296875,220.6285400390625,215.3639068603516,0.06653382310061651,0.09260555180004881
803,803,803,803,2022-04-12,238.29840087890625,221.13674926757807,215.91961669921875,0.0776065112115869,0.10364405292022028
804,804,804,804,2022-04-13,239.822998046875,224.1566619873047,220.6285400390625,0.06989012024303598,0.08699898029699193
805,805,805,805,2022-04-14,243.1263122558593,233.5779571533203,222.79293823242188,0.040878665174177486,0.09126579228568388
806,806,806,806,2022-04-18,244.5043182373047,236.2069396972656,221.7692413330078,0.03512758156332496,0.10251681778609667
807,807,807,807,2022-04-19,249.5668029785156,240.2237091064453,217.050537109375,0.038893304523619276,0.14980965401967739
808,808,808,808,2022-04-20,253.163314819336,235.30780029296875,220.6285400390625,0.07588152413195104,0.1474640351357679
809,809,809,809,2022-04-21,250.0261383056641,238.29840087890625,221.13674926757807,0.049214503259371156,0.13064038036992898
810,810,810,810,2022-04-22,243.1654052734375,239.822998046875,224.1566619873047,0.013936975410128172,0.08480115254040221
811,811,811,811,2022-04-25,242.8526611328125,243.1263122558593,233.5779571533203,-0.001125551243334022,0.039707102898431046
812,812,812,812,2022-04-26,239.4418487548828,244.5043182373047,236.2069396972656,-0.020705030974170646,0.013695232924838097
813,813,813,813,2022-04-27,237.97589111328125,249.5668029785156,240.2237091064453,-0.0464441252878981,-0.009357186272434204
814,814,814,814,2022-04-28,240.9860076904297,253.163314819336,235.30780029296875,-0.0481005991630199,0.024130978192781205
815,815,815,815,2022-04-29,232.1413116455078,250.0261383056641,238.29840087890625,-0.07153182775751055,-0.02583772786846028
816,816,816,816,2022-05-02,230.81216430664065,243.1654052734375,239.822998046875,-0.05080180280128965,-0.03757285086759332
817,817,817,817,2022-05-03,231.5842742919922,242.8526611328125,243.1263122558593,-0.04640009620754293,-0.04747342176489966
818,818,818,818,2022-05-04,236.4219512939453,239.4418487548828,244.5043182373047,-0.012612237487478528,-0.03305613169381738
819,819,819,819,2022-05-05,228.3395538330078,237.97589111328125,249.5668029785156,-0.04049291394684329,-0.08505638126612203
820,820,820,820,2022-05-06,228.2613677978516,240.9860076904297,253.163314819336,-0.052802401328313486,-0.09836317335019529
821,821,821,821,2022-05-09,226.1210479736328,232.1413116455078,250.0261383056641,-0.025933616163366313,-0.09561036495634956
822,822,822,822,2022-05-10,222.33883666992188,230.81216430664065,243.1654052734375,-0.03671092319667224,-0.08564774491707128
823,823,823,823,2022-05-11,223.1891326904297,231.5842742919922,242.8526611328125,-0.036250913958767006,-0.08096896427101175
824,824,824,824,2022-05-12,226.5999450683593,236.4219512939453,239.4418487548828,-0.041544392015334664,-0.053632661764442924
825,825,825,825,2022-05-13,227.059310913086,228.3395538330078,237.97589111328125,-0.00560675055386195,-0.0458726308330063
826,826,826,826,2022-05-16,228.85752868652344,228.2613677978516,240.9860076904297,0.0026117467639106273,-0.050328561065198785
827,827,827,827,2022-05-17,222.38772583007807,226.1210479736328,232.1413116455078,-0.016510281448855135,-0.042015726310377643
828,828,828,828,2022-05-18,197.6714324951172,222.33883666992188,230.81216430664065,-0.11094509868028701,-0.14358312488025993
829,829,829,829,2022-05-19,196.7625732421875,223.1891326904297,231.5842742919922,-0.11840432878466645,-0.15036297760831496
830,830,830,830,2022-05-20,183.3440399169922,226.5999450683593,236.4219512939453,-0.19089106636066444,-0.2245050050828864
831,831,831,831,2022-05-23,190.00930786132807,227.059310913086,228.3395538330078,-0.16317323831719,-0.1678651172267417
832,832,832,832,2022-05-24,191.504623413086,228.85752868652344,228.2613677978516,-0.16321466673093987,-0.16102919534468663
833,833,833,833,2022-05-25,190.908432006836,222.38772583007807,226.1210479736328,-0.14155139950167372,-0.15572462750527694
834,834,834,834,2022-05-26,217.09068298339844,197.6714324951172,222.33883666992188,0.09824004532754604,-0.023604304875961435
835,835,835,835,2022-05-27,223.1988983154297,196.7625732421875,223.1891326904297,0.1343564715465615,4.375493054831203e-05
836,836,836,836,2022-05-31,215.34127807617188,183.3440399169922,226.5999450683593,0.17452019805861285,-0.0496852150109347
837,837,837,837,2022-06-01,213.85577392578125,190.00930786132807,227.059310913086,0.12550156796453749,-0.05815016761131109
838,838,838,838,2022-06-02,219.6219177246093,191.504623413086,228.85752868652344,0.14682305737795565,-0.04035528573134506
839,839,839,839,2022-06-03,221.80133056640625,190.908432006836,222.38772583007807,0.1618205033419584,-0.002636814875834781
840,840,840,840,2022-06-06,227.19610595703125,217.09068298339844,197.6714324951172,0.04654931678668861,0.1493623691053252
841,841,841,841,2022-06-07,229.004135131836,223.1988983154297,196.7625732421875,0.026009253899641704,0.16386023702771757
842,842,842,842,2022-06-08,228.42752075195312,215.34127807617188,183.3440399169922,0.06076978270349209,0.24589553527549723
843,843,843,843,2022-06-09,232.3172302246093,213.85577392578125,190.00930786132807,0.08632666754761131,0.22266236764652736
844,844,844,844,2022-06-10,228.06591796875,219.6219177246093,191.504623413086,0.03844789414291938,0.19091598888868222
845,845,845,845,2022-06-13,225.6910400390625,221.80133056640625,190.908432006836,0.017536907748584074,0.18219524232947992
846,846,846,846,2022-06-14,224.8016967773437,227.19610595703125,217.09068298339844,-0.010538953427927211,0.035519782277044776
847,847,847,847,2022-06-15,226.9810791015625,229.004135131836,223.1988983154297,-0.008834146287833744,0.01694533805802112
848,848,848,848,2022-06-16,226.96153259277344,228.42752075195312,215.34127807617188,-0.006417738783636273,0.0539620393285265
849,849,849,849,2022-06-17,225.56399536132807,232.3172302246093,213.85577392578125,-0.029069022804516287,0.05474821287551568
850,850,850,850,2022-06-21,233.5486602783203,228.06591796875,219.6219177246093,0.02404016504702633,0.0634123529108519
851,851,851,851,2022-06-22,235.06349182128903,225.6910400390625,221.80133056640625,0.041527797384443677,0.05979297428476049
852,852,852,852,2022-06-23,238.0833740234375,224.8016967773437,227.19610595703125,0.059081748209617535,0.04792013498886871
853,853,853,853,2022-06-24,242.27603149414065,226.9810791015625,229.004135131836,0.06738426151253973,0.05795483280100644
854,854,854,854,2022-06-27,241.1619415283203,226.96153259277344,228.42752075195312,0.06256747023746101,0.05574818977348772
855,855,855,855,2022-06-28,238.0540466308593,225.56399536132807,232.3172302246093,0.05537253961796318,0.024693891196548412
856,856,856,856,2022-06-29,241.4453125,233.5486602783203,228.06591796875,0.03381159289147373,0.05866459421211401
857,857,857,857,2022-06-30,239.8718719482422,235.06349182128903,225.6910400390625,0.020455665359590647,0.06283294147045138
858,858,858,858,2022-07-01,241.30194091796875,238.0833740234375,224.8016967773437,0.013518654579443234,0.07339910853505627
859,859,859,859,2022-07-05,244.9261474609375,242.27603149414065,226.9810791015625,0.010938415783242394,0.07905975436545298
860,860,860,860,2022-07-06,247.9919891357422,241.1619415283203,226.96153259277344,0.02832141574303848,0.09266088531708472
861,861,861,861,2022-07-07,249.6375732421875,238.0540466308593,225.56399536132807,0.048659230016326216,0.106726154776148
862,862,862,862,2022-07-08,247.6981658935547,241.4453125,233.5486602783203,0.025897596970554826,0.0605848288676647
863,863,863,863,2022-07-11,248.6776733398437,239.8718719482422,235.06349182128903,0.03671043761855319,0.05791703940527304
864,864,864,864,2022-07-12,242.4675750732422,241.30194091796875,238.0833740234375,0.0048306041420100865,0.01841456199025937
865,865,865,865,2022-07-13,241.5762176513672,244.9261474609375,242.27603149414065,-0.013677305768689196,-0.0028884980427392737
866,866,866,866,2022-07-14,243.260971069336,247.9919891357422,241.1619415283203,-0.019077301984204764,0.00870381755808336
867,867,867,867,2022-07-15,239.1372528076172,249.6375732421875,238.0540466308593,-0.04206225969190691,0.004550253155064299
868,868,868,868,2022-07-18,239.1470184326172,247.6981658935547,241.4453125,-0.034522449651937515,-0.009518901168904748
869,869,869,869,2022-07-19,240.3224334716797,248.6776733398437,239.8718719482422,-0.03359867315770526,0.0018783424658257442
870,870,870,870,2022-07-20,241.2138061523437,242.4675750732422,241.30194091796875,-0.005170872519840053,-0.0003652468160421085
871,871,871,871,2022-07-21,241.8798370361328,241.5762176513672,244.9261474609375,0.0012568264695815845,-0.01243766929903034
872,872,872,872,2022-07-22,242.73204040527344,243.260971069336,247.9919891357422,-0.002174334262243005,-0.02121015581511243
873,873,873,873,2022-07-25,242.6438751220703,239.1372528076172,249.6375732421875,0.014663638865476836,-0.02801540661241808
874,874,874,874,2022-07-26,236.443588256836,239.1470184326172,247.6981658935547,-0.011304469499555658,-0.0454366611723529
875,875,875,875,2022-07-27,239.4409027099609,240.3224334716797,248.6776733398437,-0.0036681168253177576,-0.03714354612470494
876,876,876,876,2022-07-28,240.12652587890625,241.2138061523437,242.4675750732422,-0.0045075374862695305,-0.00965510210438969
877,877,877,877,2022-07-29,243.3393096923828,241.8798370361328,241.5762176513672,0.006033874812111595,0.007298284815271172
878,878,878,878,2022-08-01,246.91452026367188,242.73204040527344,243.260971069336,0.01723085197741203,0.015019052083346862
879,879,879,879,2022-08-02,245.48443603515625,242.6438751220703,239.1372528076172,0.011706707666356175,0.026542009465356342
880,880,880,880,2022-08-03,246.826400756836,236.443588256836,239.1470184326172,0.043912429922699836,0.03211155369843155
881,881,881,881,2022-08-04,246.1309356689453,239.4409027099609,240.3224334716797,0.027940226098663423,0.024169621259890084
882,882,882,882,2022-08-05,247.89405822753903,240.12652587890625,241.2138061523437,0.032347664716349867,0.02769431891877816
883,883,883,883,2022-08-08,250.0685272216797,243.3393096923828,241.8798370361328,0.02765363942966559,0.03385437284019521
884,884,884,884,2022-08-09,248.75601196289065,246.91452026367188,242.73204040527344,0.007458012988674323,0.024817372883939814
885,885,885,885,2022-08-10,249.17721557617188,245.48443603515625,242.6438751220703,0.015042825527589843,0.02692563515487345
886,886,886,886,2022-08-11,246.7088317871093,246.826400756836,236.443588256836,-0.00047632250588347524,0.043415190938156156
887,887,887,887,2022-08-12,248.1095428466797,246.1309356689453,239.4409027099609,0.008038839865280867,0.036203672967351164
888,888,888,888,2022-08-15,247.7569274902344,247.89405822753903,240.12652587890625,-0.000553182832558119,0.03177658771099745
889,889,889,889,2022-08-16,251.51821899414065,250.0685272216797,243.3393096923828,0.0057971780318275545,0.03361113053249465
890,890,890,890,2022-08-17,250.3036346435547,248.75601196289065,246.91452026367188,0.006221448351949377,0.013725860983241134
891,891,891,891,2022-08-18,252.3802185058593,249.17721557617188,245.48443603515625,0.012854317046127717,0.02809050782231859
892,892,892,892,2022-08-19,248.6580505371093,246.7088317871093,246.826400756836,0.007900887600497564,0.007420801724033366
893,893,893,893,2022-08-22,243.63319396972656,248.1095428466797,246.1309356689453,-0.018041824694019493,-0.010148020168331495
894,894,894,894,2022-08-23,242.5263519287109,247.7569274902344,247.89405822753903,-0.021111722745793537,-0.02165322693576288
895,895,895,895,2022-08-24,242.37939453125,251.51821899414065,250.0685272216797,-0.03633464207657877,-0.03074810243359194
896,896,896,896,2022-08-25,241.03749084472656,250.3036346435547,248.75601196289065,-0.03701961344677873,-0.031028480707897543
897,897,897,897,2022-08-26,231.4774932861328,252.3802185058593,249.17721557617188,-0.08282235962657747,-0.07103266744959824
898,898,898,898,2022-08-29,233.7401428222656,248.6580505371093,246.7088317871093,-0.059993664723987594,-0.05256678032521622
899,899,899,899,2022-08-30,233.83807373046875,243.63319396972656,248.1095428466797,-0.04020437478020722,-0.05752083919250961
900,900,900,900,2022-08-31,232.5549468994141,242.5263519287109,247.7569274902344,-0.04111472815221273,-0.061358448156488055
901,901,901,901,2022-09-01,237.7953186035156,242.37939453125,251.51821899414065,-0.018912812025955406,-0.054560263846909374
902,902,902,902,2022-09-02,237.62879943847656,241.03749084472656,250.3036346435547,-0.014141747801572624,-0.05063783921127529
903,903,903,903,2022-09-06,234.8959503173828,231.4774932861328,252.3802185058593,0.014767988812736998,-0.06927749049425025
904,904,904,904,2022-09-07,240.85137939453125,233.7401428222656,248.6580505371093,0.030423685407230172,-0.03139520769874682
905,905,905,905,2022-09-08,242.3402404785156,233.83807373046875,243.63319396972656,0.03635920623365552,-0.005306967700680509
906,906,906,906,2022-09-09,242.1932830810547,232.5549468994141,242.5263519287109,0.04144541455748696,-0.0013733305474125101
907,907,907,907,2022-09-12,242.0659637451172,237.7953186035156,242.37939453125,0.01795933228072588,-0.0012931412207666249
908,908,908,908,2022-09-13,235.4053192138672,237.62879943847656,241.03749084472656,-0.009356947600053234,-0.02336637180847334
909,909,909,909,2022-09-14,236.13015747070312,234.8959503173828,231.4774932861328,0.005254271738838856,0.020099855577834003
910,910,910,910,2022-09-15,235.91465759277344,240.85137939453125,233.7401428222656,-0.020496962957688214,0.00930312929671362
911,911,911,911,2022-09-16,238.79440307617188,242.3402404785156,233.83807373046875,-0.014631649268574853,0.021195561811786057
912,912,912,912,2022-09-19,240.5771026611328,242.1932830810547,232.5549468994141,-0.006673101744861354,0.03449574334442573
913,913,913,913,2022-09-20,240.72401428222656,242.0659637451172,237.7953186035156,-0.005543734617327822,0.012316035891329236
914,914,914,914,2022-09-21,235.3563232421875,235.4053192138672,237.62879943847656,-0.00020813451388146387,-0.009563134610194535
915,915,915,915,2022-09-22,235.27798461914065,236.13015747070312,234.8959503173828,-0.0036089115456089393,0.0016263979912878312
916,916,916,916,2022-09-23,236.6688690185547,235.91465759277344,240.85137939453125,0.0031969672146574535,-0.017365523861606502
917,917,917,917,2022-09-26,233.5736389160156,238.79440307617188,242.3402404785156,-0.021863008901808034,-0.036174766292175864
918,918,918,918,2022-09-27,231.01712036132807,240.5771026611328,242.1932830810547,-0.03973770651511477,-0.046145634501293276
919,919,919,919,2022-09-28,236.07135009765625,240.72401428222656,242.0659637451172,-0.019327794106638208,-0.024764380562700472
920,920,920,920,2022-09-29,234.5629425048828,235.3563232421875,235.4053192138672,-0.003370976935632486,-0.003578409832868168
921,921,921,921,2022-09-30,234.94493103027344,235.27798461914065,236.13015747070312,-0.0014155748120945333,-0.005019377673420422
922,922,922,922,2022-10-03,241.9841461181641,236.6688690185547,235.91465759277344,0.022458708328016996,0.025727475296882796
923,923,923,923,2022-10-04,240.63916015625,233.5736389160156,238.79440307617188,0.030249651771597774,0.007725294463830856
924,924,924,924,2022-10-05,238.2730865478516,231.01712036132807,240.5771026611328,0.031408781198443814,-0.009577038245932146
925,925,925,925,2022-10-06,237.2618865966797,236.07135009765625,240.72401428222656,0.005043121490731384,-0.014382145029734561
926,926,926,926,2022-10-07,235.1314697265625,234.5629425048828,235.3563232421875,0.0024237725516589315,-0.0009553748653424732
927,927,927,927,2022-10-10,235.23947143554688,234.94493103027344,235.27798461914065,0.0012536572037618043,-0.00016369225389334385
928,928,928,928,2022-10-11,235.2590789794922,241.9841461181641,236.6688690185547,-0.027791354295532922,-0.005956803887679718
929,929,929,929,2022-10-12,233.3446502685547,240.63916015625,233.5736389160156,-0.03031306244153653,-0.0009803702529258551
930,930,930,930,2022-10-13,237.7429656982422,238.2730865478516,231.01712036132807,-0.002224845689833832,0.029114055817137663
931,931,931,931,2022-10-14,232.2843780517578,237.2618865966797,236.07135009765625,-0.020978963862759437,-0.01604164183553769
932,932,932,932,2022-10-17,232.08799743652344,235.1314697265625,234.5629425048828,-0.012943704615883012,-0.010551304660188832
933,933,933,933,2022-10-18,233.2563018798828,235.23947143554688,234.94493103027344,-0.008430428548244051,-0.007187340211962434
934,934,934,934,2022-10-19,234.02207946777344,235.2590789794922,241.9841461181641,-0.005258030920994083,-0.03290325741630473
935,935,935,935,2022-10-20,232.89306640625,233.3446502685547,240.63916015625,-0.001935265547270748,-0.03218966416343194
936,936,936,936,2022-10-21,235.0038299560547,237.7429656982422,238.2730865478516,-0.011521416560707709,-0.013720628876565777
937,937,937,937,2022-10-24,240.5115203857422,232.2843780517578,237.2618865966797,0.03541840567578425,0.013696400360275973
938,938,938,938,2022-10-25,245.89157104492188,232.08799743652344,235.1314697265625,0.05947560305083743,0.045762063797212926
939,939,939,939,2022-10-26,246.0093994140625,233.2563018798828,235.23947143554688,0.05467418213955488,0.04578282680534951
940,940,940,940,2022-10-27,248.9153594970703,234.02207946777344,235.2590789794922,0.06364049094499125,0.05804783635478117
941,941,941,941,2022-10-28,255.6895294189453,232.89306640625,233.3446502685547,0.097883820091621,0.09575912335969172
942,942,942,942,2022-10-31,250.3978576660156,235.0038299560547,237.7429656982422,0.0655054333065106,0.05322930136168891
943,943,943,943,2022-11-01,249.5044403076172,240.5115203857422,232.2843780517578,0.03739080734033773,0.07413353579904713
944,944,944,944,2022-11-02,245.1257781982422,245.89157104492188,232.08799743652344,-0.003114351758482181,0.05617602334340721
945,945,945,945,2022-11-03,244.69381713867188,246.0093994140625,233.2563018798828,-0.005347691098486651,0.04903411040392336
946,946,946,946,2022-11-04,243.5746154785156,248.9153594970703,234.02207946777344,-0.021456064540756326,0.04081895192311369
947,947,947,947,2022-11-07,246.73590087890625,255.6895294189453,232.89306640625,-0.03501757995482335,0.05943858564045579
948,948,948,948,2022-11-08,246.4217071533203,250.3978576660156,235.0038299560547,-0.01587933119619067,0.04858591963969583
949,949,949,949,2022-11-09,237.9393005371093,249.5044403076172,240.5115203857422,-0.04635244068702382,-0.010694788526169008
950,950,950,950,2022-11-10,249.3080902099609,245.1257781982422,245.89157104492188,0.01706190202621749,0.0138944135031569
951,951,951,951,2022-11-11,244.5956268310547,244.69381713867188,246.0093994140625,-0.0004012782536370052,-0.005746823439978677
952,952,952,952,2022-11-14,242.42593383789065,243.5746154785156,248.9153594970703,-0.00471593330186848,-0.026070812473330096
953,953,953,953,2022-11-15,252.5675506591797,246.73590087890625,255.6895294189453,0.02363518952653565,-0.012210037567280563
954,954,954,954,2022-11-16,251.5170440673828,246.4217071533203,250.3978576660156,0.02067730547330493,0.004469632495258891
955,955,955,955,2022-11-17,251.2617645263672,237.9393005371093,249.5044403076172,0.0559910193868125,0.007043258294655574
956,956,956,956,2022-11-18,252.9994964599609,249.3080902099609,245.1257781982422,0.014806604337994855,0.03212113519676807
957,957,957,957,2022-11-21,253.00930786132807,244.5956268310547,244.69381713867188,0.034398329762799884,0.033983248207467565
958,958,958,958,2022-11-22,252.7638702392578,242.42593383789065,243.5746154785156,0.04264369012714653,0.03772665202689307
959,959,959,959,2022-11-23,251.65447998046875,252.5675506591797,246.73590087890625,-0.003615154347135663,0.019934590321237566
960,960,960,960,2022-11-25,252.53810119628903,251.5170440673828,246.4217071533203,0.004059594182542536,0.024820841124857385
961,961,961,961,2022-11-28,248.4833984375,251.2617645263672,237.9393005371093,-0.01105765572451689,0.04431423424625147
962,962,962,962,2022-11-29,248.2379608154297,252.9994964599609,249.3080902099609,-0.018820336447921582,-0.004292397385219138
963,963,963,963,2022-11-30,251.01632690429688,253.00930786132807,244.5956268310547,-0.007877105288646269,0.026250265208858536
964,964,964,964,2022-12-01,232.0290985107422,252.7638702392578,242.42593383789065,-0.08203218169150828,-0.04288664650086815
965,965,965,965,2022-12-02,239.51011657714844,251.65447998046875,252.5675506591797,-0.04825808546807053,-0.05169877938774192
966,966,966,966,2022-12-05,241.4441680908203,252.53810119628903,251.5170440673828,-0.04392973992009941,-0.04004848265417715
967,967,967,967,2022-12-06,240.97293090820312,248.4833984375,251.2617645263672,-0.030225228633074863,-0.0409486641851724
