,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LMT,LMT_6m,LMT_12m,LMT_6m_ret,LMT_12m_ret
486,486,486,486,2021-01-08,309.4873046875,326.1172790527344,321.6881408691406,-0.050993846181775715,-0.03792752865765048
487,487,487,487,2021-01-11,310.942138671875,326.87237548828125,320.3714294433594,-0.048735341408431054,-0.029432371007201308
488,488,488,488,2021-01-12,314.7820129394531,317.3511047363281,323.760009765625,-0.008095424148624075,-0.0277304069538149
489,489,489,489,2021-01-13,318.1338195800781,321.1725158691406,324.1006774902344,-0.009461258790589011,-0.018410507365681283
490,490,490,490,2021-01-14,319.92938232421875,320.4726867675781,326.1356506347656,-0.0016953221469179214,-0.019029714471470616
491,491,491,491,2021-01-15,319.7728271484375,315.42657470703125,325.8778686523437,0.013778967246000251,-0.01873413966144244
492,492,492,492,2021-01-19,314.4596252441406,309.4873046875,326.1172790527344,0.016066315100263573,-0.035746814282443085
493,493,493,493,2021-01-20,314.6162414550781,310.942138671875,326.87237548828125,0.011816033680402072,-0.037495166163536875
494,494,494,494,2021-01-21,312.774658203125,314.7820129394531,317.3511047363281,-0.006376967723102478,-0.014420767613225971
495,495,495,495,2021-01-22,312.96795654296875,318.1338195800781,321.1725158691406,-0.01623801909500877,-0.025545645784693316
496,496,496,496,2021-01-25,316.3106384277344,319.92938232421875,320.4726867675781,-0.011311070806297896,-0.012987217044372557
497,497,497,497,2021-01-26,304.5056457519531,319.7728271484375,315.42657470703125,-0.04774383593699594,-0.034622729442569944
498,498,498,498,2021-01-27,306.1814880371094,314.4596252441406,309.4873046875,-0.026324960479757187,-0.010681590489563408
499,499,499,499,2021-01-28,301.9642333984375,314.6162414550781,310.942138671875,-0.04021409701586276,-0.02887323446022716
500,500,500,500,2021-01-29,296.3380432128906,312.774658203125,314.7820129394531,-0.05255098058347152,-0.05859283239957591
501,501,501,501,2021-02-01,298.3729858398437,312.96795654296875,318.1338195800781,-0.04663407354650784,-0.06211484766479025
502,502,502,502,2021-02-02,306.3564453125,316.3106384277344,319.92938232421875,-0.03146967539477352,-0.04242479047442993
503,503,503,503,2021-02-03,306.0710754394531,304.5056457519531,319.7728271484375,0.0051408888778869954,-0.042848392814265224
504,504,504,504,2021-02-04,310.52783203125,306.1814880371094,314.4596252441406,0.014195319325163824,-0.012503332374825704
505,505,505,505,2021-02-05,310.3528137207031,301.9642333984375,314.6162414550781,0.02778004609306506,-0.013551200391489493
506,506,506,506,2021-02-08,311.0895080566406,296.3380432128906,312.774658203125,0.049779180168077364,-0.005387745145867928
507,507,507,507,2021-02-09,315.2331848144531,298.3729858398437,312.96795654296875,0.056507122878943994,0.00723789200819791
508,508,508,508,2021-02-10,315.0950927734375,306.3564453125,316.3106384277344,0.028524444628620804,-0.003842885779431593
509,509,509,509,2021-02-11,312.2865600585937,306.0710754394531,304.5056457519531,0.020307324402400573,0.02555261097844741
510,510,510,510,2021-02-12,310.9882507324219,310.52783203125,306.1814880371094,0.0014826970521777394,0.015699063735459706
511,511,511,511,2021-02-16,308.5020446777344,310.3528137207031,301.9642333984375,-0.005963435680767848,0.021650945894212237
512,512,512,512,2021-02-17,310.3160400390625,311.0895080566406,296.3380432128906,-0.002486319845403817,0.047169093359133774
513,513,513,513,2021-02-18,311.1632080078125,315.2331848144531,298.3729858398437,-0.01291100367188891,0.04286655553607721
514,514,514,514,2021-02-19,308.861083984375,315.0950927734375,306.3564453125,-0.019784531501875646,0.008175570353416761
515,515,515,515,2021-02-22,313.51129150390625,312.2865600585937,306.0710754394531,0.0039218192581926825,0.024308785316516923
516,516,516,516,2021-02-23,318.8151550292969,310.9882507324219,310.52783203125,0.025167845661183463,0.026687859003932557
517,517,517,517,2021-02-24,319.0914306640625,308.5020446777344,310.3528137207031,0.034325172779292146,0.028157041138423766
518,518,518,518,2021-02-25,314.6346435546875,310.3160400390625,311.0895080566406,0.013916791136808104,0.011395869697416572
519,519,519,519,2021-02-26,306.4322204589844,311.1632080078125,315.2331848144531,-0.015204199683882091,-0.027918901877824198
520,520,520,520,2021-03-01,309.41998291015625,308.861083984375,315.0950927734375,0.0018095478995647785,-0.018010784659733825
521,521,521,521,2021-03-02,314.17071533203125,313.51129150390625,312.2865600585937,0.0021033495315647688,0.006033417746457159
522,522,522,522,2021-03-03,316.3234558105469,318.8151550292969,310.9882507324219,-0.007815498038419855,0.017155648374367338
523,523,523,523,2021-03-04,313.8552551269531,319.0914306640625,308.5020446777344,-0.016409640102876932,0.017352268944637927
524,524,524,524,2021-03-05,315.8780517578125,314.6346435546875,310.3160400390625,0.0039519112996495576,0.017923700360606087
525,525,525,525,2021-03-08,316.8244934082031,306.4322204589844,311.1632080078125,0.033913773602700426,0.018193942132928687
526,526,526,526,2021-03-09,313.15936279296875,309.41998291015625,308.861083984375,0.012085127300579979,0.013916543816867577
527,527,527,527,2021-03-10,316.25848388671875,314.17071533203125,313.51129150390625,0.006645331511821562,0.008762658498308928
528,528,528,528,2021-03-11,315.228515625,316.3234558105469,318.8151550292969,-0.0034614574589203473,-0.011249902483359997
529,529,529,529,2021-03-12,315.6553039550781,313.8552551269531,319.0914306640625,0.0057352833789476865,-0.01076847066006581
530,530,530,530,2021-03-15,321.4267883300781,315.8780517578125,314.6346435546875,0.017566071910940728,0.021587402768665775
531,531,531,531,2021-03-16,322.0948181152344,316.8244934082031,306.4322204589844,0.016634839845670824,0.05111276364081441
532,532,532,532,2021-03-17,325.7042236328125,313.15936279296875,309.41998291015625,0.04005903169542857,0.052628277493585784
533,533,533,533,2021-03-18,332.598388671875,316.25848388671875,314.17071533203125,0.05166629708820425,0.05865496827216532
534,534,534,534,2021-03-19,329.4621887207031,315.228515625,316.3234558105469,0.04515350734524182,0.041535752941525006
535,535,535,535,2021-03-22,331.8653869628906,315.6553039550781,313.8552551269531,0.05135374823329242,0.05738355991092936
536,536,536,536,2021-03-23,328.10748291015625,321.4267883300781,315.8780517578125,0.02078449843831187,0.03871567234345297
537,537,537,537,2021-03-24,330.4364318847656,322.0948181152344,316.8244934082031,0.025898006737093526,0.042963655777157994
538,538,538,538,2021-03-25,335.16864013671875,325.7042236328125,313.15936279296875,0.029058316770789183,0.07028139649875476
539,539,539,539,2021-03-26,338.4069519042969,332.598388671875,316.25848388671875,0.017464195348680267,0.07003280274217571
540,540,540,540,2021-03-29,345.9042663574219,329.4621887207031,315.228515625,0.04990581074132705,0.09731274047844751
541,541,541,541,2021-03-30,343.81646728515625,331.8653869628906,315.6553039550781,0.036011831277848794,0.08921492202800385
542,542,542,542,2021-03-31,342.8515014648437,328.10748291015625,321.4267883300781,0.044936550742199044,0.06665503284923524
543,543,543,543,2021-04-01,344.2618408203125,330.4364318847656,322.0948181152344,0.04183984452528011,0.06882141983776813
544,544,544,544,2021-04-05,351.434326171875,335.16864013671875,325.7042236328125,0.04852985657763598,0.07899836929369908
545,545,545,545,2021-04-06,351.63848876953125,338.4069519042969,332.598388671875,0.03909948300641397,0.057246519364350545
546,546,546,546,2021-04-07,352.7705078125,345.9042663574219,329.4621887207031,0.01985012074983561,0.07074656786049638
547,547,547,547,2021-04-08,358.1800537109375,343.81646728515625,331.8653869628906,0.04177690073776574,0.07929319471629448
548,548,548,548,2021-04-09,358.3749694824219,342.8515014648437,328.10748291015625,0.045277526717117045,0.09224869333612129
549,549,549,549,2021-04-12,359.87811279296875,344.2618408203125,330.4364318847656,0.04536161177621523,0.08909937908562826
550,550,550,550,2021-04-13,359.1914367675781,351.434326171875,335.16864013671875,0.022072717483804905,0.07167375987520863
551,551,551,551,2021-04-14,360.638916015625,351.63848876953125,338.4069519042969,0.025595682877572523,0.06569594385169553
552,552,552,552,2021-04-15,362.4575805664063,352.7705078125,345.9042663574219,0.027459984719173436,0.04785518948147338
553,553,553,553,2021-04-16,363.5525207519531,358.1800537109375,343.81646728515625,0.014999347354365478,0.05740287433768576
554,554,554,554,2021-04-19,363.4782409667969,358.3749694824219,342.8515014648437,0.014240033258308582,0.06016231346173129
555,555,555,555,2021-04-20,359.39556884765625,359.87811279296875,344.2618408203125,-0.0013408538284463978,0.04395993465695436
556,556,556,556,2021-04-21,359.3121032714844,359.1914367675781,351.434326171875,0.000335939255657447,0.022416071831744322
557,557,557,557,2021-04-22,352.6777038574219,360.638916015625,351.63848876953125,-0.0220752997101904,0.00295535079657272
558,558,558,558,2021-04-23,350.0796813964844,362.4575805664063,352.7705078125,-0.034149924939021026,-0.007627696636833936
559,559,559,559,2021-04-26,345.1526794433594,363.5525207519531,358.1800537109375,-0.050611232925951044,-0.03637102103427459
560,560,560,560,2021-04-27,346.3031616210937,363.4782409667969,358.3749694824219,-0.04725201514131927,-0.03368485215014516
561,561,561,561,2021-04-28,346.0434265136719,359.39556884765625,359.87811279296875,-0.03715166098679479,-0.038442699868373786
562,562,562,562,2021-04-29,352.91900634765625,359.3121032714844,359.1914367675781,-0.01779260109976788,-0.017462639077280073
563,563,563,563,2021-04-30,353.1138610839844,352.6777038574219,360.638916015625,0.0012367020137422635,-0.020865898264053717
564,564,564,564,2021-05-03,357.52130126953125,350.0796813964844,362.4575805664063,0.02125693168869991,-0.013618915871924098
565,565,565,565,2021-05-04,359.5347595214844,345.1526794433594,363.5525207519531,0.04166874816478172,-0.01105139148026979
566,566,566,566,2021-05-05,358.5048217773437,346.3031616210937,363.4782409667969,0.03523404204319802,-0.01368285258623636
567,567,567,567,2021-05-06,359.4048767089844,346.0434265136719,359.39556884765625,0.03861206187306254,2.589865355862031e-05
568,568,568,568,2021-05-07,362.1884765625,352.91900634765625,359.3121032714844,0.026265148796527304,0.00800522238139667
569,569,569,569,2021-05-10,364.78662109375,353.1138610839844,352.6777038574219,0.03305664630080707,0.03433422953559728
570,570,570,570,2021-05-11,359.85028076171875,357.52130126953125,350.0796813964844,0.006514239805901045,0.027909644245158738
571,571,571,571,2021-05-12,353.1695251464844,359.5347595214844,345.1526794433594,-0.01770408620148911,0.02322695485387527
572,572,572,572,2021-05-13,359.8038330078125,358.5048217773437,346.3031616210937,0.003623413554185273,0.03898512310289126
573,573,573,573,2021-05-14,362.5967712402344,359.4048767089844,346.0434265136719,0.008881055150051553,0.047836032874066126
574,574,574,574,2021-05-17,362.9122924804688,362.1884765625,352.91900634765625,0.0019984509856263433,0.028316089394653687
575,575,575,575,2021-05-18,359.29351806640625,364.78662109375,353.1138610839844,-0.015058400472236722,0.01750046561030394
576,576,576,576,2021-05-19,357.73468017578125,359.85028076171875,357.52130126953125,-0.005879113339745778,0.000596828512013925
577,577,577,577,2021-05-20,360.3141784667969,353.1695251464844,359.5347595214844,0.020230095780062296,0.002167854219018661
578,578,578,578,2021-05-21,359.29351806640625,359.8038330078125,358.5048217773437,-0.0014183143551869115,0.0021999600595397073
579,579,579,579,2021-05-24,359.7481689453125,362.5967712402344,359.4048767089844,-0.007856115996781932,0.000955168553837149
580,580,580,580,2021-05-25,358.0223083496094,362.9122924804688,362.1884765625,-0.013474286300518723,-0.011502763015630357
581,581,581,581,2021-05-26,356.4263916015625,359.29351806640625,364.78662109375,-0.007979900334060153,-0.022918136271337985
582,582,582,582,2021-05-27,359.45123291015625,357.73468017578125,359.85028076171875,0.004798396212331246,-0.0011089274425958306
583,583,583,583,2021-05-28,357.0318298339844,360.3141784667969,353.1695251464844,-0.00910968490548858,0.0109361210764094
584,584,584,584,2021-06-01,356.7702941894531,359.29351806640625,359.8038330078125,-0.007022736982654876,-0.008431090889166604
585,585,585,585,2021-06-02,359.73150634765625,359.7481689453125,362.5967712402344,-4.6317393928907435e-05,-0.007902069515891452
586,586,586,586,2021-06-03,361.8426818847656,358.0223083496094,362.9122924804688,0.010670769519271595,-0.002947297784796743
587,587,587,587,2021-06-04,368.148193359375,356.4263916015625,359.29351806640625,0.03288701968768892,0.024644684214236712
588,588,588,588,2021-06-07,365.728759765625,359.45123291015625,357.73468017578125,0.017464196198870185,0.02234639254409343
589,589,589,589,2021-06-08,362.9449462890625,357.0318298339844,360.3141784667969,0.01656187477129878,0.007301316405199598
590,590,590,590,2021-06-09,361.3288879394531,356.7702941894531,359.29351806640625,0.012777391571674013,0.005664922328686872
591,591,591,591,2021-06-10,362.1883544921875,359.73150634765625,359.7481689453125,0.006829671855755892,0.006783038129225094
592,592,592,592,2021-06-11,362.1883544921875,361.8426818847656,358.0223083496094,0.0009553118654255233,0.011636275297431942
593,593,593,593,2021-06-14,363.48675537109375,368.148193359375,356.4263916015625,-0.012661852135536389,0.01980875697168849
594,594,594,594,2021-06-15,364.13134765625,365.728759765625,359.45123291015625,-0.004367750871981491,0.01302016606871259
595,595,595,595,2021-06-16,358.33966064453125,362.9449462890625,357.0318298339844,-0.012688661714725824,0.0036630650302382772
596,596,596,596,2021-06-17,357.6856689453125,361.3288879394531,356.7702941894531,-0.01008283343996319,0.002565725820696585
597,597,597,597,2021-06-18,354.2200622558594,362.1883544921875,359.73150634765625,-0.022000409835098655,-0.015320993559208684
598,598,598,598,2021-06-21,357.3120422363281,362.1883544921875,361.8426818847656,-0.013463470582029902,-0.012521020529801308
599,599,599,599,2021-06-22,357.2933349609375,363.48675537109375,368.148193359375,-0.017038916325391895,-0.029485024221866274
600,600,600,600,2021-06-23,352.4824523925781,364.13134765625,365.728759765625,-0.03199091574688795,-0.03621893826872047
601,601,601,601,2021-06-24,352.856201171875,358.33966064453125,362.9449462890625,-0.015302407394128137,-0.027796902038008997
602,602,602,602,2021-06-25,356.8543701171875,357.6856689453125,361.3288879394531,-0.0023241043751520696,-0.012383504257803546
603,603,603,603,2021-06-28,355.0420837402344,354.2200622558594,362.1883544921875,0.0023206519674237036,-0.01973081316204295
604,604,604,604,2021-06-29,348.8300170898437,357.3120422363281,362.1883544921875,-0.023738425084689374,-0.036882294078927846
605,605,605,605,2021-06-30,353.43536376953125,357.2933349609375,363.48675537109375,-0.01079776982637537,-0.027652703855194805
606,606,606,606,2021-07-01,355.1822204589844,352.4824523925781,364.13134765625,0.007659297783707553,-0.024576645913259476
607,607,607,607,2021-07-02,356.3685607910156,352.856201171875,358.33966064453125,0.009954082165697153,-0.005500646648965102
608,608,608,608,2021-07-06,353.7343139648437,356.8543701171875,357.6856689453125,-0.00874321968179681,-0.011047003901833552
609,609,609,609,2021-07-07,358.2275695800781,355.0420837402344,354.2200622558594,0.008972135940297221,0.011313609112642675
610,610,610,610,2021-07-08,354.9019470214844,348.8300170898437,357.3120422363281,0.017406558020139684,-0.0067450713380931004
611,611,611,611,2021-07-09,357.8819580078125,353.43536376953125,357.2933349609375,0.012581067697517545,0.001647450397974426
612,612,612,612,2021-07-12,354.1078796386719,355.1822204589844,352.4824523925781,-0.0030247595696771823,0.004611370679762139
613,613,613,613,2021-07-13,352.9589233398437,356.3685607910156,352.856201171875,-0.00956772798252381,0.00029111623269639786
614,614,614,614,2021-07-14,352.0060729980469,353.7343139648437,356.8543701171875,-0.004885703474525216,-0.013586206377544152
615,615,615,615,2021-07-15,353.3419494628906,358.2275695800781,355.0420837402344,-0.013638314111095728,-0.004788542978999777
616,616,616,616,2021-07-16,352.30499267578125,354.9019470214844,348.8300170898437,-0.007317385456738323,0.009961802068892966
617,617,617,617,2021-07-19,347.52215576171875,357.8819580078125,353.43536376953125,-0.0289475398641571,-0.01673066312534699
618,618,618,618,2021-07-20,354.95806884765625,354.1078796386719,355.1822204589844,0.0024009327605245545,-0.000631089053496181
619,619,619,619,2021-07-21,355.80810546875,352.9589233398437,356.3685607910156,0.008072276801918354,-0.0015726845292458602
620,620,620,620,2021-07-22,354.9112854003906,352.0060729980469,353.7343139648437,0.008253301931980817,0.0033272752715303167
621,621,621,621,2021-07-23,355.69598388671875,353.3419494628906,358.2275695800781,0.006662199117332346,-0.007066976157996341
622,622,622,622,2021-07-26,343.8135681152344,352.30499267578125,354.9019470214844,-0.02410248147792038,-0.031243499787220852
623,623,623,623,2021-07-27,350.0537109375,347.52215576171875,357.8819580078125,0.007284586417900307,-0.021873824301982814
624,624,624,624,2021-07-28,348.2601623535156,354.95806884765625,354.1078796386719,-0.01886957103379805,-0.01651394284454555
625,625,625,625,2021-07-29,348.06402587890625,355.80810546875,352.9589233398437,-0.02176476440760533,-0.013868178808513765
626,626,626,626,2021-07-30,347.1952514648437,354.9112854003906,352.0060729980469,-0.021740739877691206,-0.013666870836145706
627,627,627,627,2021-08-02,344.047119140625,355.69598388671875,353.3419494628906,-0.03274949753102541,-0.026305482087237486
628,628,628,628,2021-08-03,345.1214294433594,343.8135681152344,352.30499267578125,0.003803984046629072,-0.020390182886317332
629,629,629,629,2021-08-04,337.82574462890625,350.0537109375,347.52215576171875,-0.03493168598568863,-0.027901562453073958
630,630,630,630,2021-08-05,337.0223693847656,348.2601623535156,354.95806884765625,-0.032268384913180626,-0.050529065365713444
631,631,631,631,2021-08-06,338.208740234375,348.06402587890625,355.80810546875,-0.028314576950736026,-0.04946308126170762
632,632,632,632,2021-08-09,337.26519775390625,347.1952514648437,354.9112854003906,-0.02860077627514135,-0.049719714115534774
633,633,633,633,2021-08-10,338.3861999511719,344.047119140625,355.69598388671875,-0.0164539066729964,-0.04866454702805878
634,634,634,634,2021-08-11,339.3764343261719,345.1214294433594,343.8135681152344,-0.016646300771451683,-0.012905638987392498
635,635,635,635,2021-08-12,336.0601806640625,337.82574462890625,350.0537109375,-0.005226256414481267,-0.0399753804522186
636,636,636,636,2021-08-13,334.4067687988281,337.0223693847656,348.2601623535156,-0.007760910917314678,-0.03977886376973849
637,637,637,637,2021-08-16,336.5272521972656,338.208740234375,348.06402587890625,-0.004971746253346732,-0.03314555031221278
638,638,638,638,2021-08-17,337.78839111328125,337.26519775390625,347.1952514648437,0.0015512817891063513,-0.027093862349424902
639,639,639,639,2021-08-18,333.1175537109375,338.3861999511719,344.047119140625,-0.01556992052570294,-0.03176764117946351
640,640,640,640,2021-08-19,330.7168884277344,339.3764343261719,345.1214294433594,-0.025516049503056748,-0.04173760243998137
641,641,641,641,2021-08-20,333.65008544921875,336.0601806640625,337.82574462890625,-0.007171617922960505,-0.012360393623269794
642,642,642,642,2021-08-23,333.8182067871094,334.4067687988281,337.0223693847656,-0.001760018237169203,-0.009507269809732377
643,643,643,643,2021-08-24,335.35955810546875,336.5272521972656,338.208740234375,-0.0034698351594788512,-0.008424330272871705
644,644,644,644,2021-08-25,335.1260070800781,337.78839111328125,337.26519775390625,-0.007881810338207451,-0.006342755457943938
645,645,645,645,2021-08-26,337.8070068359375,333.1175537109375,338.3861999511719,0.014077472269952152,-0.0017116333801967532
646,646,646,646,2021-08-27,338.1527099609375,330.7168884277344,339.3764343261719,0.022483948638226003,-0.0036058024113078124
647,647,647,647,2021-08-30,338.208740234375,333.65008544921875,336.0601806640625,0.013662981021025589,0.006393377418493662
648,648,648,648,2021-08-31,338.5380249023437,333.8182067871094,334.4067687988281,0.014138887631867103,0.012353984694612574
649,649,649,649,2021-09-01,335.5836181640625,335.35955810546875,336.5272521972656,0.0006681188985919739,-0.0028040345233317776
650,650,650,650,2021-09-02,336.8914489746094,335.1260070800781,337.78839111328125,0.005267994298363776,-0.0026553373717661533
651,651,651,651,2021-09-03,334.96258544921875,337.8070068359375,333.1175537109375,-0.008420255735252402,0.005538680618080827
652,652,652,652,2021-09-07,328.5644226074219,338.1527099609375,330.7168884277344,-0.028354903187448155,-0.0065084847361305265
653,653,653,653,2021-09-08,330.6908874511719,338.208740234375,333.65008544921875,-0.022228440276242822,-0.008869166012838492
654,654,654,654,2021-09-09,328.31036376953125,338.5380249023437,333.8182067871094,-0.030211262488941237,-0.01649952850262215
655,655,655,655,2021-09-10,325.4405822753906,335.5836181640625,335.35955810546875,-0.030225062665940605,-0.029577137702926803
656,656,656,656,2021-09-13,325.8452453613281,336.8914489746094,335.1260070800781,-0.03278861380098064,-0.027693349733171724
657,657,657,657,2021-09-14,323.9916076660156,334.96258544921875,337.8070068359375,-0.0327528454214967,-0.04089731382224282
658,658,658,658,2021-09-15,324.67852783203125,328.5644226074219,338.1527099609375,-0.011826888451746953,-0.03984644136213711
659,659,659,659,2021-09-16,321.31939697265625,330.6908874511719,338.208740234375,-0.0283391252500097,-0.049937630973151736
660,660,660,660,2021-09-17,320.8302001953125,328.31036376953125,338.5380249023437,-0.022783817995674638,-0.05230675257864836
661,661,661,661,2021-09-20,318.4591064453125,325.4405822753906,335.5836181640625,-0.02145238243265657,-0.05102904549523646
662,662,662,662,2021-09-21,316.19146728515625,325.8452453613281,336.8914489746094,-0.029626880286274693,-0.061444069751420805
663,663,663,663,2021-09-22,321.5358581542969,323.9916076660156,334.96258544921875,-0.007579670132228378,-0.040084259789538224
664,664,664,664,2021-09-23,323.8598937988281,324.67852783203125,328.5644226074219,-0.002521367947148745,-0.014318436461438933
665,665,665,665,2021-09-24,328.8655090332031,321.31939697265625,330.6908874511719,0.023484769770027336,-0.005519893311962787
666,666,666,666,2021-09-27,332.4786071777344,320.8302001953125,328.31036376953125,0.03630707762339913,0.012696045779198029
667,667,667,667,2021-09-28,331.340087890625,318.4591064453125,325.4405822753906,0.04044783516820072,0.018127750306942803
668,668,668,668,2021-09-29,329.5900573730469,316.19146728515625,325.8452453613281,0.04237492618928629,0.011492609037661916
669,669,669,669,2021-09-30,324.7067565917969,321.5358581542969,323.9916076660156,0.009861725705188285,0.00220730694518001
670,670,670,670,2021-10-01,327.2471008300781,323.8598937988281,324.67852783203125,0.010458865380083227,0.00791112678500161
671,671,671,671,2021-10-04,325.5440673828125,328.8655090332031,321.31939697265625,-0.010099695952168974,0.013147884783674568
672,672,672,672,2021-10-05,327.2000732421875,332.4786071777344,320.8302001953125,-0.015876311502728058,0.01985434364656813
673,673,673,673,2021-10-06,329.30767822265625,331.340087890625,318.4591064453125,-0.006133908157348156,0.034065823704767295
674,674,674,674,2021-10-07,330.9919738769531,329.5900573730469,316.19146728515625,0.004253515761610149,0.04680868436733965
675,675,675,675,2021-10-08,332.8455505371094,324.7067565917969,321.5358581542969,0.025065058795632478,0.03517396923544758
676,676,676,676,2021-10-11,335.978759765625,327.2471008300781,323.8598937988281,0.026682158263277467,0.0374200887446865
677,677,677,677,2021-10-12,336.9573059082031,325.5440673828125,328.8655090332031,0.03505896641627193,0.024605185562901477
678,678,678,678,2021-10-13,340.3822326660156,327.2000732421875,332.4786071777344,0.040287764281980776,0.023771831683763622
679,679,679,679,2021-10-14,340.67388916015625,329.30767822265625,331.340087890625,0.03451547500758512,0.02816985209653322
680,680,680,680,2021-10-15,344.0140991210937,330.9919738769531,329.5900573730469,0.03934272209567702,0.04376358274582581
681,681,681,681,2021-10-18,343.43072509765625,332.8455505371094,324.7067565917969,0.03180206117661988,0.05766424050546659
682,682,682,682,2021-10-19,349.1420288085937,335.978759765625,327.2471008300781,0.039178872652995134,0.06690640779697676
683,683,683,683,2021-10-20,349.1985168457031,336.9573059082031,325.5440673828125,0.036328670495825,0.07266128255095783
684,684,684,684,2021-10-21,351.0897216796875,340.3822326660156,327.2000732421875,0.0314572500738548,0.07301235663177041
685,685,685,685,2021-10-22,352.46343994140625,340.67388916015625,329.30767822265625,0.03460655822585679,0.07031649502898496
686,686,686,686,2021-10-25,354.0911865234375,344.0140991210937,330.9919738769531,0.029292658144213668,0.06978783314870207
687,687,687,687,2021-10-26,312.296142578125,343.43072509765625,332.8455505371094,-0.09065753365741513,-0.06173856891228979
688,688,688,688,2021-10-27,311.38348388671875,349.1420288085937,335.978759765625,-0.10814666183478838,-0.0732048534736649
689,689,689,689,2021-10-28,311.8069152832031,349.1985168457031,336.9573059082031,-0.10707835159283297,-0.07463969524926017
690,690,690,690,2021-10-29,312.68194580078125,351.0897216796875,340.3822326660156,-0.10939589941612449,-0.08137994350725708
691,691,691,691,2021-11-01,311.3740539550781,352.46343994140625,340.67388916015625,-0.11657772503485431,-0.08600552063825417
692,692,692,692,2021-11-02,307.027099609375,354.0911865234375,344.0140991210937,-0.13291516057247954,-0.10751594078909887
693,693,693,693,2021-11-03,311.7692565917969,312.296142578125,343.43072509765625,-0.0016871357487110439,-0.09219171784020275
694,694,694,694,2021-11-04,315.6739807128906,311.38348388671875,349.1420288085937,0.013778819520603669,-0.09585797564936216
695,695,695,695,2021-11-05,319.8045959472656,311.8069152832031,349.1985168457031,0.025649465332731713,-0.08417538872716779
696,696,696,696,2021-11-08,321.5829162597656,312.68194580078125,351.0897216796875,0.028466531497969738,-0.08404348973463271
697,697,697,697,2021-11-09,318.186279296875,311.3740539550781,352.46343994140625,0.021877947938397257,-0.09725025849554636
698,698,698,698,2021-11-10,317.6781311035156,307.027099609375,354.0911865234375,0.03469085141895212,-0.10283524924027354
699,699,699,699,2021-11-11,316.041015625,311.7692565917969,312.296142578125,0.013701668599082506,0.011991416275460853
700,700,700,700,2021-11-12,319.0236511230469,315.6739807128906,311.38348388671875,0.010611170431568784,0.024536199354451282
701,701,701,701,2021-11-15,320.7737731933594,319.8045959472656,311.8069152832031,0.0030305294494690216,0.0287577262422547
702,702,702,702,2021-11-16,320.2561950683594,321.5829162597656,312.68194580078125,-0.0041255959950763366,0.0242234940945516
703,703,703,703,2021-11-17,321.78045654296875,318.186279296875,311.3740539550781,0.011295827255770163,0.0334209047147902
704,704,704,704,2021-11-18,321.8651123046875,317.6781311035156,307.027099609375,0.013179947850447293,0.048328022881988675
705,705,705,705,2021-11-19,321.26300048828125,316.041015625,311.7692565917969,0.016523123914642168,0.030451186881824688
706,706,706,706,2021-11-22,324.5937805175781,319.0236511230469,315.6739807128906,0.017459926168241546,0.028256366852104087
707,707,707,707,2021-11-23,324.781982421875,320.7737731933594,319.8045959472656,0.012495439351581705,0.015563836597989766
708,708,708,708,2021-11-24,323.27655029296875,320.2561950683594,321.5829162597656,0.009431059480253579,0.005266554743956098
709,709,709,709,2021-11-26,322.4673767089844,321.78045654296875,318.186279296875,0.002134747937757142,0.013454688937466708
710,710,710,710,2021-11-29,321.0654296875,321.8651123046875,317.6781311035156,-0.0024845271718374473,0.010662674740052003
711,711,711,711,2021-11-30,316.2175598144531,321.26300048828125,316.041015625,-0.01570501634536081,0.000558611638125539
712,712,712,712,2021-12-01,311.56903076171875,324.5937805175781,319.0236511230469,-0.04012630721109589,-0.02336698340416421
713,713,713,713,2021-12-02,313.5707397460937,324.781982421875,320.7737731933594,-0.03451928765315093,-0.022455181966898996
714,714,714,714,2021-12-03,316.68243408203125,323.27655029296875,320.2561950683594,-0.02039775605425631,-0.011159069024614165
715,715,715,715,2021-12-06,322.5168762207031,322.4673767089844,321.78045654296875,0.00015350238595890353,0.0022885780126178368
716,716,716,716,2021-12-07,321.76739501953125,321.0654296875,321.8651123046875,0.0021863622399784788,-0.0003035970082515549
717,717,717,717,2021-12-08,323.5793762207031,316.2175598144531,321.26300048828125,0.023280858945877947,0.007210216330238106
718,718,718,718,2021-12-09,325.9701232910156,311.56903076171875,324.5937805175781,0.04622119372419431,0.0042402006940578385
719,719,719,719,2021-12-10,327.1844787597656,313.5707397460937,324.781982421875,0.04341520839825597,0.0073972586778841
720,720,720,720,2021-12-13,327.8200988769531,316.68243408203125,323.27655029296875,0.035169821866522843,0.014054680365361394
721,721,721,721,2021-12-14,327.90545654296875,322.5168762207031,322.4673767089844,0.0167079018791505,0.016863968967912202
722,722,722,722,2021-12-15,326.748046875,321.76739501953125,321.0654296875,0.015479044591097946,0.0176992496296815
723,723,723,723,2021-12-16,327.1465148925781,323.5793762207031,316.2175598144531,0.011023998851651173,0.03456150595981389
724,724,724,724,2021-12-17,326.4823913574219,325.9701232910156,311.56903076171875,0.0015715184607545396,0.047865349644164557
725,725,725,725,2021-12-20,320.10723876953125,327.1844787597656,313.5707397460937,-0.021630732659023266,0.020845372973034237
726,726,726,726,2021-12-21,323.28533935546875,327.8200988769531,316.68243408203125,-0.013833073496773318,0.02085024163900151
