,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FAST,FAST_6m,FAST_12m,FAST_6m_ret,FAST_12m_ret
484,484,484,484,2021-01-06,45.184715270996094,46.058963775634766,45.61722946166992,-0.018981071934170424,-0.009481377886775166
485,485,485,485,2021-01-07,45.74607467651367,45.75527572631836,45.40557098388672,-0.00020109265344003813,0.007499161121611975
486,486,486,486,2021-01-08,46.70314025878906,45.157108306884766,45.6540412902832,0.03423673503178204,0.022979323162988896
487,487,487,487,2021-01-11,46.45466995239258,44.93624496459961,45.52521133422852,0.03379065137706028,0.02041634933532377
488,488,488,488,2021-01-12,47.50376129150391,43.8503532409668,45.175514221191406,0.08331536191877142,0.051537810038260634
489,489,489,489,2021-01-13,46.65713119506836,44.43010711669922,45.57122421264648,0.050124211326335155,0.023828786721962425
490,490,490,490,2021-01-14,46.30743789672852,45.184715270996094,46.058963775634766,0.024847398484175054,0.005394696291999512
491,491,491,491,2021-01-15,46.45466995239258,45.74607467651367,45.75527572631836,0.015489750342289055,0.015285542813851416
492,492,492,492,2021-01-19,46.399452209472656,46.70314025878906,45.157108306884766,-0.006502518837783189,0.02751159117951052
493,493,493,493,2021-01-20,44.81661224365234,46.45466995239258,44.93624496459961,-0.03526142173475666,-0.0026622767665949176
494,494,494,494,2021-01-21,44.32887268066406,47.50376129150391,43.8503532409668,-0.06683446793523029,0.010912556098868764
495,495,495,495,2021-01-22,43.91476058959961,46.65713119506836,44.43010711669922,-0.058777094416782694,-0.011599038592142286
496,496,496,496,2021-01-25,44.29206848144531,46.30743789672852,45.184715270996094,-0.043521505546857076,-0.019755503253636064
497,497,497,497,2021-01-26,43.81352996826172,46.45466995239258,45.74607467651367,-0.0568541330040131,-0.042245038987883565
498,498,498,498,2021-01-27,44.00678634643555,46.399452209472656,46.70314025878906,-0.05156668342193571,-0.057733888929365706
499,499,499,499,2021-01-28,42.93007659912109,44.81661224365234,46.45466995239258,-0.04209456159414304,-0.07587166923978894
500,500,500,500,2021-01-29,41.9546012878418,44.32887268066406,47.50376129150391,-0.05356038286662557,-0.11681517111055773
501,501,501,501,2021-02-01,42.71841812133789,43.91476058959961,46.65713119506836,-0.027242377100538007,-0.08441824374634477
502,502,502,502,2021-02-02,43.0239486694336,44.29206848144531,46.30743789672852,-0.028630855489238383,-0.07090630310010937
503,503,503,503,2021-02-03,43.514644622802734,43.81352996826172,46.45466995239258,-0.006821759070211764,-0.06328804687672573
504,504,504,504,2021-02-04,43.625755310058594,44.00678634643555,46.399452209472656,-0.008658460842319915,-0.05977865615507849
505,505,505,505,2021-02-05,43.79239654541016,42.93007659912109,44.81661224365234,0.020086615599160806,-0.022853483272539
506,506,506,506,2021-02-08,43.94978713989258,41.9546012878418,44.32887268066406,0.047555829177406084,-0.008551662107501246
507,507,507,507,2021-02-09,43.80166244506836,42.71841812133789,43.91476058959961,0.02535778175712422,-0.0025754015964745136
508,508,508,508,2021-02-10,44.12570190429688,43.0239486694336,44.29206848144531,0.02560790603690033,-0.003756125709462488
509,509,509,509,2021-02-11,43.57945251464844,43.514644622802734,43.81352996826172,0.0014893351975520108,-0.005342583758552344
510,510,510,510,2021-02-12,43.87572860717773,43.625755310058594,44.00678634643555,0.005729947718784878,-0.002978125651486807
511,511,511,511,2021-02-16,43.17208862304688,43.79239654541016,42.93007659912109,-0.014164740258507114,0.0056373536480192055
512,512,512,512,2021-02-17,43.46835708618164,43.94978713989258,41.9546012878418,-0.010954092955639205,0.03608080524837498
513,513,513,513,2021-02-18,43.78313827514648,43.80166244506836,42.71841812133789,-0.00042291020221241205,0.02492414749030125
514,514,514,514,2021-02-19,43.72759246826172,44.12570190429688,43.0239486694336,-0.00902216664787825,0.016354700593254057
515,515,515,515,2021-02-22,42.88507080078125,43.57945251464844,43.514644622802734,-0.015933695211838295,-0.014468090627392405
516,516,516,516,2021-02-23,43.32947540283203,43.87572860717773,43.625755310058594,-0.012450008733446594,-0.006791398913802871
517,517,517,517,2021-02-24,43.42206573486328,43.17208862304688,43.79239654541016,0.005790248278211729,-0.008456509343188645
518,518,518,518,2021-02-25,42.84804534912109,43.46835708618164,43.94978713989258,-0.014270420568937237,-0.025068194011148126
519,519,519,519,2021-02-26,42.93136215209961,43.78313827514648,43.80166244506836,-0.019454432838825975,-0.019869115562912598
520,520,520,520,2021-03-01,44.875633239746094,43.72759246826172,44.12570190429688,0.02625437868132452,0.01699534065374686
521,521,521,521,2021-03-02,43.95906066894531,42.88507080078125,43.57945251464844,0.025043443979682056,0.00871071416441671
522,522,522,522,2021-03-03,43.00543594360352,43.32947540283203,43.87572860717773,-0.007478499479071199,-0.019835400828690286
523,523,523,523,2021-03-04,40.894508361816406,43.42206573486328,43.17208862304688,-0.058209054089693346,-0.052755850686700856
524,524,524,524,2021-03-05,41.82961654663086,42.84804534912109,43.46835708618164,-0.023768384162969003,-0.037699619893656555
525,525,525,525,2021-03-08,41.34817123413086,42.93136215209961,43.78313827514648,-0.03687725799055086,-0.055614264690519666
526,526,526,526,2021-03-09,42.301795959472656,44.875633239746094,43.72759246826172,-0.05735489606403599,-0.03260633454320472
527,527,527,527,2021-03-10,42.72768020629883,43.95906066894531,42.88507080078125,-0.028011983056689505,-0.003670055605447531
528,528,528,528,2021-03-11,42.93136215209961,43.00543594360352,43.32947540283203,-0.001722428569287171,-0.009188046867200317
529,529,529,529,2021-03-12,43.65352630615234,40.894508361816406,43.42206573486328,0.06746671019798955,0.005330482725127927
530,530,530,530,2021-03-15,44.56085205078125,41.82961654663086,42.84804534912109,0.06529429934184705,0.039973975188469124
531,531,531,531,2021-03-16,44.18125534057617,41.34817123413086,42.93136215209961,0.06851776080744143,0.02911375567465968
532,532,532,532,2021-03-17,44.82008361816406,42.301795959472656,44.875633239746094,0.059531459635994155,-0.0012378571080047251
533,533,533,533,2021-03-18,43.977569580078125,42.72768020629883,43.95906066894531,0.02925245105150931,0.00042104883159810313
534,534,534,534,2021-03-19,44.09793472290039,42.93136215209961,43.00543594360352,0.02717296895141086,0.025403736884089367
535,535,535,535,2021-03-22,44.421974182128906,43.65352630615234,40.894508361816406,0.01760334023389687,0.0862576898859635
536,536,536,536,2021-03-23,44.16273498535156,44.56085205078125,41.82961654663086,-0.008934233685118809,0.05577671112810201
537,537,537,537,2021-03-24,44.65343475341797,44.18125534057617,41.34817123413086,0.010687324504520035,0.07993735685603376
538,538,538,538,2021-03-25,45.570011138916016,44.82008361816406,42.301795959472656,0.016731952736652955,0.07725948994162057
539,539,539,539,2021-03-26,46.81064987182617,43.977569580078125,42.72768020629883,0.06442102914735504,0.09555795320068516
540,540,540,540,2021-03-29,46.9217529296875,44.09793472290039,42.93136215209961,0.0640351577580951,0.0929481520630655
541,541,541,541,2021-03-30,46.8661994934082,44.421974182128906,43.65352630615234,0.05502288802514799,0.07359481487760333
542,542,542,542,2021-03-31,46.55141067504883,44.16273498535156,44.56085205078125,0.05408803803681028,0.04467056918030088
543,543,543,543,2021-04-01,47.31987380981445,44.65343475341797,44.18125534057617,0.059714086298644276,0.07103959462092879
544,544,544,544,2021-04-05,47.62539291381836,45.570011138916016,44.82008361816406,0.04510382428120763,0.06259045207397596
545,545,545,545,2021-04-06,47.46799850463867,46.81064987182617,43.977569580078125,0.014042715378069115,0.07936839070210278
546,546,546,546,2021-04-07,46.22737121582031,46.9217529296875,44.09793472290039,-0.014798716384439525,0.04828880323536078
547,547,547,547,2021-04-08,46.495872497558594,46.8661994934082,44.421974182128906,-0.007901792760082849,0.04668631580682936
548,548,548,548,2021-04-09,46.34772491455078,46.55141067504883,44.16273498535156,-0.004375501355262323,0.049475874397814534
549,549,549,549,2021-04-12,46.949520111083984,47.31987380981445,44.65343475341797,-0.007826599458379269,0.0514201286047824
550,550,550,550,2021-04-13,46.27366638183594,47.62539291381836,45.570011138916016,-0.028382475173033606,0.015441190935303828
551,551,551,551,2021-04-14,46.34772491455078,47.46799850463867,46.81064987182617,-0.023600607259191997,-0.009889308491613402
552,552,552,552,2021-04-15,46.65325164794922,46.22737121582031,46.9217529296875,0.009212733082757607,-0.00572231992569916
553,553,553,553,2021-04-16,46.79213333129883,46.495872497558594,46.8661994934082,0.006371766305832693,-0.001580374831114506
554,554,554,554,2021-04-19,47.03285217285156,46.34772491455078,46.55141067504883,0.014782327710020748,0.01034214625982921
555,555,555,555,2021-04-20,47.33838272094727,46.949520111083984,47.31987380981445,0.008282568361577036,0.0003911445581450401
556,556,556,556,2021-04-21,48.19941711425781,46.27366638183594,47.62539291381836,0.04161655825002453,0.01205290214567234
557,557,557,557,2021-04-22,47.91240692138672,46.34772491455078,47.46799850463867,0.033759629188286455,0.009362274179405716
558,558,558,558,2021-04-23,48.57332992553711,46.65325164794922,46.22737121582031,0.041156365521465066,0.050748261214428325
559,559,559,559,2021-04-26,48.331298828125,46.79213333129883,46.495872497558594,0.03289368078024002,0.039475037932942936
560,560,560,560,2021-04-27,48.32199096679688,47.03285217285156,46.34772491455078,0.027409326340821938,0.04259682769512341
561,561,561,561,2021-04-28,48.11719512939453,47.33838272094727,46.949520111083984,0.016452028220698578,0.02487086163070029
562,562,562,562,2021-04-29,49.21562957763672,48.19941711425781,46.27366638183594,0.021083501092346246,0.06357748209369474
563,563,563,563,2021-04-30,48.66641616821289,47.91240692138672,46.34772491455078,0.015737244176927456,0.050028156893072495
564,564,564,564,2021-05-03,49.33665084838867,48.57332992553711,46.65325164794922,0.01571481559987209,0.05751794581626779
565,565,565,565,2021-05-04,49.60660934448242,48.331298828125,46.79213333129883,0.02638684552824988,0.06014848678209361
566,566,566,566,2021-05-05,50.43508529663086,48.32199096679688,47.03285217285156,0.04372945500705727,0.07233737625087389
567,567,567,567,2021-05-06,49.224945068359375,48.11719512939453,47.33838272094727,0.0230219142239263,0.03985269962713156
568,568,568,568,2021-05-07,49.569374084472656,49.21562957763672,48.19941711425781,0.007187645670120091,0.028422687497803745
569,569,569,569,2021-05-10,50.03480911254883,48.66641616821289,47.91240692138672,0.028117807968562225,0.044297548955210875
570,570,570,570,2021-05-11,49.234256744384766,49.33665084838867,48.57332992553711,-0.0020754165968533966,0.013606784213906264
571,571,571,571,2021-05-12,48.4057731628418,49.60660934448242,48.331298828125,-0.024207181210505135,0.0015409131664687603
572,572,572,572,2021-05-13,49.5600700378418,50.43508529663086,48.32199096679688,-0.01734933635271385,0.025621441630905295
573,573,573,573,2021-05-14,50.17444610595703,49.224945068359375,48.11719512939453,0.01928902178111258,0.0427550062099471
574,574,574,574,2021-05-17,49.96033477783203,49.569374084472656,49.21562957763672,0.007887142022272142,0.015131477674598326
575,575,575,575,2021-05-18,48.77812194824219,50.03480911254883,48.66641616821289,-0.02511625779324622,0.002295336061796549
576,576,576,576,2021-05-19,48.34061050415039,49.234256744384766,49.33665084838867,-0.018150903442577082,-0.020188649353177768
577,577,577,577,2021-05-20,48.72227096557617,48.4057731628418,49.60660934448242,0.006538430894795333,-0.01782702729721264
578,578,578,578,2021-05-21,48.75019836425781,49.5600700378418,50.43508529663086,-0.016341213258286413,-0.033407040405770805
579,579,579,579,2021-05-24,49.19701766967773,50.17444610595703,49.224945068359375,-0.019480602420905546,-0.0005673424041989783
580,580,580,580,2021-05-25,49.04806900024414,49.96033477783203,49.569374084472656,-0.018259801133131637,-0.010516676755694787
581,581,581,581,2021-05-26,49.25286865234375,48.77812194824219,50.03480911254883,0.00973277947448059,-0.01562792931709145
582,582,582,582,2021-05-27,49.10393142700195,48.34061050415039,49.234256744384766,0.01579046923261407,-0.0026470454923172015
583,583,583,583,2021-05-28,49.37388610839844,48.72227096557617,48.4057731628418,0.013374071649547181,0.01999994798760496
584,584,584,584,2021-06-01,48.90843963623047,48.75019836425781,49.5600700378418,0.003245961601843872,-0.013148294607206457
585,585,585,585,2021-06-02,48.80604934692383,49.19701766967773,50.17444610595703,-0.007946992343701997,-0.027272782566317932
586,586,586,586,2021-06-03,48.964298248291016,49.04806900024414,49.96033477783203,-0.001707931701708909,-0.019936546341618344
587,587,587,587,2021-06-04,49.40180587768555,49.25286865234375,48.77812194824219,0.003023929964223626,0.012786140682192304
588,588,588,588,2021-06-07,49.13185501098633,49.10393142700195,48.34061050415039,0.0005686628987311426,0.01636811158535134
589,589,589,589,2021-06-08,49.36457824707031,49.37388610839844,48.72227096557617,-0.00018851790008367342,0.013183032497560587
590,590,590,590,2021-06-09,48.973609924316406,48.90843963623047,48.75019836425781,0.0013324957526892334,0.004582782584581002
591,591,591,591,2021-06-10,49.03877639770508,48.80604934692383,49.19701766967773,0.00476840584098448,-0.003216480987427439
592,592,592,592,2021-06-11,48.8712043762207,48.964298248291016,49.04806900024414,-0.0019012602120477284,-0.003605944691167262
593,593,593,593,2021-06-14,49.08531188964844,49.40180587768555,49.25286865234375,-0.006406526692986136,-0.0034019696167958413
594,594,594,594,2021-06-15,47.996185302734375,49.13185501098633,49.10393142700195,-0.023114732956816098,-0.022559214549131457
595,595,595,595,2021-06-16,47.48419952392578,49.36457824707031,49.37388610839844,-0.03809165984834739,-0.03827299678870577
596,596,596,596,2021-06-17,46.8232650756836,48.973609924316406,48.90843963623047,-0.04390823653710518,-0.04263424832310969
597,597,597,597,2021-06-18,47.20492935180664,49.03877639770508,48.80604934692383,-0.03739585651619681,-0.03280576929585277
598,598,598,598,2021-06-21,47.90309143066406,48.8712043762207,48.964298248291016,-0.01980947590535942,-0.021673073149046762
599,599,599,599,2021-06-22,47.98687362670898,49.08531188964844,49.40180587768555,-0.022378145735508892,-0.028641306240500874
600,600,600,600,2021-06-23,48.02410888671875,47.996185302734375,49.13185501098633,0.0005817875693296948,-0.022546393251788976
601,601,601,601,2021-06-24,48.107887268066406,47.48419952392578,49.36457824707031,0.013134637424526252,-0.025457342564827568
602,602,602,602,2021-06-25,48.19166564941406,46.8232650756836,48.973609924316406,0.029224800353384595,-0.015966645630386633
603,603,603,603,2021-06-28,48.079959869384766,47.20492935180664,49.03877639770508,0.018536846248762284,-0.01955221151001607
604,604,604,604,2021-06-29,48.19166564941406,47.90309143066406,48.8712043762207,0.0060241251687835895,-0.013904685498957847
605,605,605,605,2021-06-30,48.4057731628418,47.98687362670898,49.08531188964844,0.008729460881145235,-0.013844034002154282
606,606,606,606,2021-07-01,48.46162796020508,48.02410888671875,47.996185302734375,0.009110404828507335,0.009697492718117928
607,607,607,607,2021-07-02,48.964298248291016,48.107887268066406,47.48419952392578,0.01780188299379115,0.03117034169691446
608,608,608,608,2021-07-06,48.8339729309082,48.19166564941406,46.8232650756836,0.013328181809834305,0.04294249561568497
609,609,609,609,2021-07-07,49.9882698059082,48.079959869384766,47.20492935180664,0.0396903396281445,0.05896291960015487
610,610,610,610,2021-07-08,49.33665084838867,48.19166564941406,47.90309143066406,0.023758987857032787,0.02992624014255063
611,611,611,611,2021-07-09,50.11858367919922,48.4057731628418,47.98687362670898,0.03538442636987438,0.044422774216817285
612,612,612,612,2021-07-12,50.28615188598633,48.46162796020508,48.02410888671875,0.037648836875217695,0.04710223784898071
613,613,613,613,2021-07-13,49.4855842590332,48.964298248291016,48.107887268066406,0.010646246947088267,0.028637653183354317
614,614,614,614,2021-07-14,49.55075073242188,48.8339729309082,48.19166564941406,0.01467785147294487,0.02820166235578836
615,615,615,615,2021-07-15,49.83001327514648,49.9882698059082,48.079959869384766,-0.0031658733414098306,0.03639881169859449
616,616,616,616,2021-07-16,49.885868072509766,49.33665084838867,48.19166564941406,0.011132032975015527,0.03515550666832579
617,617,617,617,2021-07-19,49.802093505859375,50.11858367919922,48.4057731628418,-0.006314826758985204,0.02884615308839744
618,618,618,618,2021-07-20,50.40716171264648,50.28615188598633,48.46162796020508,0.002406424475162039,0.04014586043289747
619,619,619,619,2021-07-21,50.490943908691406,49.4855842590332,48.964298248291016,0.020316212584166493,0.031178750947455258
620,620,620,620,2021-07-22,50.18374633789063,49.55075073242188,48.8339729309082,0.012774692534669674,0.027640049047251036
621,621,621,621,2021-07-23,50.86329650878906,49.83001327514648,49.9882698059082,0.0207361621185429,0.01750464071427893
622,622,622,622,2021-07-26,50.85393524169922,49.885868072509766,49.33665084838867,0.019405639444468603,0.03075369663768135
623,623,623,623,2021-07-27,50.891361236572266,49.802093505859375,50.11858367919922,0.021871926540291575,0.015418982354319377
624,624,624,624,2021-07-28,50.545166015625,50.40716171264648,50.28615188598633,0.0027377915813875386,0.005150804345218862
625,625,625,625,2021-07-29,51.32177734375,50.490943908691406,49.4855842590332,0.01645509809761303,0.03710561595282402
626,626,626,626,2021-07-30,51.24692535400391,50.18374633789063,49.55075073242188,0.021185724337015932,0.034231057986215285
627,627,627,627,2021-08-02,51.19077301025391,50.86329650878906,49.83001327514648,0.006438365657410072,0.02730803477000343
628,628,628,628,2021-08-03,52.33230209350586,50.85393524169922,49.885868072509766,0.029070844660894712,0.04904062243519891
629,629,629,629,2021-08-04,51.74282836914063,50.891361236572266,49.802093505859375,0.01673107403455476,0.03896894139707041
630,630,630,630,2021-08-05,51.8831787109375,50.545166015625,50.40716171264648,0.026471625296450307,0.02928189067072018
631,631,631,631,2021-08-06,51.70539474487305,51.32177734375,50.490943908691406,0.007474748946311838,0.024052844771091486
632,632,632,632,2021-08-09,51.42470169067383,51.24692535400391,50.18374633789063,0.0034690146860882898,0.024728232611964884
633,633,633,633,2021-08-10,51.34048843383789,51.19077301025391,50.86329650878906,0.0029246564327909397,0.009381852097737564
634,634,634,634,2021-08-11,52.08902359008789,52.33230209350586,50.85393524169922,-0.00464872542742889,0.024286976858693965
635,635,635,635,2021-08-12,51.76154327392578,51.74282836914063,50.891361236572266,0.00036169079609704724,0.017098816306138964
636,636,636,636,2021-08-13,51.71475982666016,51.8831787109375,50.545166015625,-0.0032461173054887382,0.02313957798998234
637,637,637,637,2021-08-16,52.042240142822266,51.70539474487305,51.32177734375,0.006514705082734551,0.014038149813998979
638,638,638,638,2021-08-17,51.34048843383789,51.42470169067383,51.24692535400391,-0.0016376032153281317,0.0018257306011562058
639,639,639,639,2021-08-18,50.722938537597656,51.34048843383789,51.19077301025391,-0.012028516188272498,-0.009139039032728502
640,640,640,640,2021-08-19,51.51826477050781,52.08902359008789,52.33230209350586,-0.010957372210921745,-0.015555159823535947
641,641,641,641,2021-08-20,51.90188980102539,51.76154327392578,51.74282836914063,0.0027114053836625462,0.0030740768701313925
642,642,642,642,2021-08-23,51.97674560546875,51.71475982666016,51.8831787109375,0.005065976902662195,0.001803414841880624
643,643,643,643,2021-08-24,51.55569076538086,52.042240142822266,51.70539474487305,-0.009349124405600984,-0.002895326111150731
644,644,644,644,2021-08-25,51.93931579589844,51.34048843383789,51.42470169067383,0.01166384232655382,0.01000713836552869
645,645,645,645,2021-08-26,51.99545669555664,50.722938537597656,51.34048843383789,0.02508762691293498,0.012757343798214915
646,646,646,646,2021-08-27,52.08902359008789,51.51826477050781,52.08902359008789,0.01107876637776073,0.0
647,647,647,647,2021-08-30,52.51943588256836,51.90188980102539,51.76154327392578,0.011898335184141295,0.014642001777878999
648,648,648,648,2021-08-31,52.257442474365234,51.97674560546875,51.71475982666016,0.005400431782072834,0.010493767147407462
649,649,649,649,2021-09-01,51.892539978027344,51.55569076538086,52.042240142822266,0.0065336960410329326,-0.0028765127016840975
650,650,650,650,2021-09-02,52.59429550170898,51.93931579589844,51.34048843383789,0.01261048005299803,0.02442140903055212
651,651,651,651,2021-09-03,52.29487228393555,51.99545669555664,50.722938537597656,0.005758495211072745,0.03099058910344321
652,652,652,652,2021-09-07,50.53580474853516,52.08902359008789,51.51826477050781,-0.029818543994521995,-0.019070130299401522
653,653,653,653,2021-09-08,50.41416931152344,52.51943588256836,51.90188980102539,-0.04008547570374188,-0.028664090945539344
654,654,654,654,2021-09-09,49.97439956665039,52.257442474365234,51.97674560546875,-0.0436883781450802,-0.0385238824688493
655,655,655,655,2021-09-10,50.13347244262695,51.892539978027344,51.55569076538086,-0.03389827393581479,-0.02758605891299415
656,656,656,656,2021-09-13,49.946327209472656,52.59429550170898,51.93931579589844,-0.05034706268002542,-0.03837148325668094
657,657,657,657,2021-09-14,49.62820053100586,52.29487228393555,51.99545669555664,-0.05099298719864853,-0.0455281348601575
658,658,658,658,2021-09-15,50.30188751220703,50.53580474853516,52.08902359008789,-0.004628742680404474,-0.03430926430767145
659,659,659,659,2021-09-16,50.067970275878906,50.41416931152344,52.51943588256836,-0.006867097888795248,-0.04667730270696058
660,660,660,660,2021-09-17,49.553348541259766,49.97439956665039,52.257442474365234,-0.008425334352023084,-0.051745623303933286
661,661,661,661,2021-09-20,49.497215270996094,50.13347244262695,51.892539978027344,-0.01269126475049176,-0.046159326717202354
662,662,662,662,2021-09-21,49.282005310058594,49.946327209472656,52.59429550170898,-0.01330071571885405,-0.06297812643089318
663,663,663,663,2021-09-22,49.80598068237305,49.62820053100586,52.29487228393555,0.0035822405298802096,-0.04759341581425114
664,664,664,664,2021-09-23,50.404815673828125,50.30188751220703,50.53580474853516,0.002046208735131838,-0.0025920053189780745
665,665,665,665,2021-09-24,50.62001419067383,50.067970275878906,50.41416931152344,0.011025889640684738,0.0040830758884158325
666,666,666,666,2021-09-27,50.50773620605469,49.553348541259766,49.97439956665039,0.019259801666082543,0.010672197045469067
667,667,667,667,2021-09-28,49.282005310058594,49.497215270996094,50.13347244262695,-0.004347920580162534,-0.01698400471945727
668,668,668,668,2021-09-29,49.422359466552734,49.282005310058594,49.946327209472656,0.002847979817604873,-0.010490616071176295
669,669,669,669,2021-09-30,48.290184020996094,49.80598068237305,49.62820053100586,-0.03043402901839487,-0.02696081050075194
670,670,670,670,2021-10-01,48.35568237304688,50.404815673828125,50.30188751220703,-0.040653522354714644,-0.03869049921213896
671,671,671,671,2021-10-04,48.000125885009766,50.62001419067383,50.067970275878906,-0.051755977305647405,-0.041300743358980485
672,672,672,672,2021-10-05,48.37439727783203,50.50773620605469,49.553348541259766,-0.04223786470095092,-0.023791555931807484
673,673,673,673,2021-10-06,48.64574813842773,49.282005310058594,49.497215270996094,-0.012910537378254872,-0.017202323967249522
674,674,674,674,2021-10-07,49.32878875732422,49.422359466552734,49.282005310058594,-0.0018932869704822997,0.0009493008040417639
675,675,675,675,2021-10-08,49.32878875732422,48.290184020996094,49.80598068237305,0.02150757462171926,-0.009581016546828303
676,676,676,676,2021-10-11,48.870304107666016,48.35568237304688,50.404815673828125,0.010642425240719566,-0.030443749186427005
677,677,677,677,2021-10-12,50.36738204956055,48.000125885009766,50.62001419067383,0.04931770742063968,-0.004990756031036936
678,678,678,678,2021-10-13,50.1989631652832,48.37439727783203,50.50773620605469,0.03771759422597065,-0.006113381116742089
679,679,679,679,2021-10-14,52.042240142822266,48.64574813842773,49.282005310058594,0.06982094292659213,0.056008979654898594
680,680,680,680,2021-10-15,52.15452194213867,49.32878875732422,49.422359466552734,0.05728365232553778,0.0552819109624858
681,681,681,681,2021-10-18,52.07966613769531,49.32878875732422,48.290184020996094,0.05576616514758137,0.07847313472757911
682,682,682,682,2021-10-19,52.64107894897461,48.870304107666016,48.35568237304688,0.07715881679396164,0.08862239897407331
683,683,683,683,2021-10-20,52.40715789794922,50.36738204956055,48.000125885009766,0.040497952551545646,0.09181292614725733
684,684,684,684,2021-10-21,52.49137115478516,50.1989631652832,48.37439727783203,0.04566644099707928,0.08510646351432216
685,685,685,685,2021-10-22,52.444583892822266,52.042240142822266,48.64574813842773,0.007731099754657578,0.07809183535597941
686,686,686,686,2021-10-25,52.80193328857422,52.15452194213867,49.32878875732422,0.012413331046420062,0.07040806431182278
687,687,687,687,2021-10-26,52.6890754699707,52.07966613769531,49.32878875732422,0.011701483082939834,0.0681201950685959
688,688,688,688,2021-10-27,52.25650787353516,52.64107894897461,48.870304107666016,-0.007305531784639441,0.0692895988207689
689,689,689,689,2021-10-28,52.83013534545898,52.40715789794922,50.36738204956055,0.008070986187295404,0.04889579715449832
690,690,690,690,2021-10-29,53.67646408081055,52.49137115478516,50.1989631652832,0.022576909308213988,0.0692743574021133
691,691,691,691,2021-11-01,53.39435958862305,52.444583892822266,52.042240142822266,0.01811008163858796,0.025981192240958295
692,692,692,692,2021-11-02,53.996192932128906,52.80193328857422,52.15452194213867,0.02261772570007614,0.03531181806312822
693,693,693,693,2021-11-03,53.85513687133789,52.6890754699707,52.07966613769531,0.022130989981628435,0.034091438469446844
694,694,694,694,2021-11-04,55.04000473022461,52.25650787353516,52.64107894897461,0.05326603269062158,0.04557136421111907
695,695,695,695,2021-11-05,54.757904052734375,52.83013534545898,52.40715789794922,0.036489944511207906,0.04485544053662838
696,696,696,696,2021-11-08,54.757904052734375,53.67646408081055,52.49137115478516,0.020147377261954258,0.04317915207940981
697,697,697,697,2021-11-09,55.31271743774414,53.39435958862305,52.444583892822266,0.03592809922061213,0.054688841669204624
698,698,698,698,2021-11-10,55.35033798217773,53.996192932128906,52.80193328857422,0.025078528253851706,0.048263473226934916
699,699,699,699,2021-11-11,55.76409912109375,53.85513687133789,52.6890754699707,0.03544624265492913,0.05836169307764005
700,700,700,700,2021-11-12,56.648048400878906,55.04000473022461,52.25650787353516,0.02921590720306133,0.08403815536184722
701,701,701,701,2021-11-15,57.02419662475586,54.757904052734375,52.83013534545898,0.04138749667699004,0.07938766864539915
702,702,702,702,2021-11-16,57.69186782836914,54.757904052734375,53.67646408081055,0.05358064422643394,0.07480753094155679
703,703,703,703,2021-11-17,57.57902145385742,55.31271743774414,53.39435958862305,0.040972566908578756,0.07837273257840538
704,704,704,704,2021-11-18,57.45676803588867,55.35033798217773,53.996192932128906,0.038056317820303054,0.0640892425158488
705,705,705,705,2021-11-19,57.39094161987305,55.76409912109375,53.85513687133789,0.029173653379507725,0.06565399243125758
706,706,706,706,2021-11-22,57.400352478027344,56.648048400878906,55.04000473022461,0.013280317652333506,0.04288422138355252
707,707,707,707,2021-11-23,57.296905517578125,57.02419662475586,54.757904052734375,0.0047823364284604875,0.04636776203849169
708,708,708,708,2021-11-24,57.25929641723633,57.69186782836914,54.757904052734375,-0.007497961626406258,0.04568093698569986
709,709,709,709,2021-11-26,56.52580261230469,57.57902145385742,55.31271743774414,-0.0182917113726353,0.021931397167855637
710,710,710,710,2021-11-29,57.30630493164063,57.45676803588867,55.35033798217773,-0.0026187185494676024,0.035337940485434816
711,711,711,711,2021-11-30,55.641849517822266,57.39094161987305,55.76409912109375,-0.030476797429737856,-0.002192263574562814
712,712,712,712,2021-12-01,54.98359298706055,57.400352478027344,56.648048400878906,-0.042103565337720306,-0.029382396407367395
713,713,713,713,2021-12-02,56.10263442993164,57.296905517578125,57.02419662475586,-0.02084355301317442,-0.01616089746758731
714,714,714,714,2021-12-03,56.54460525512695,57.25929641723633,57.69186782836914,-0.012481661613540806,-0.01988603622013496
715,715,715,715,2021-12-06,58.30310821533203,56.52580261230469,57.57902145385742,0.03144237712496367,0.012575530865089002
716,716,716,716,2021-12-07,59.44095230102539,57.30630493164063,57.45676803588867,0.03724978206030083,0.03453351681558825
717,717,717,717,2021-12-08,59.12122344970703,55.641849517822266,57.39094161987305,0.06253160098084654,0.030149040615058187
718,718,718,718,2021-12-09,59.0648078918457,54.98359298706055,57.400352478027344,0.07422604968259527,0.028997303012302966
719,719,719,719,2021-12-10,60.27788162231445,56.10263442993164,57.296905517578125,0.07442158883995753,0.052026825494472684
720,720,720,720,2021-12-13,60.26848220825195,56.54460525512695,57.25929641723633,0.06585733398125293,0.05255366341018797
721,721,721,721,2021-12-14,59.27168655395508,58.30310821533203,56.52580261230469,0.016612807932053553,0.04857753122912145
722,722,722,722,2021-12-15,59.85472106933594,59.44095230102539,57.30630493164063,0.006961005035974299,0.0444700830167859
723,723,723,723,2021-12-16,59.676048278808594,59.12122344970703,55.641849517822266,0.00938452888366803,0.07250295948006125
