,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ROP,ROP_6m,ROP_12m,ROP_6m_ret,ROP_12m_ret
487,487,487,487,2021-01-11,431.1240539550781,423.2461853027344,405.4067993164063,0.01861297024262365,0.06343567666362793
488,488,488,488,2021-01-12,422.7283325195313,411.9161376953125,411.8277587890625,0.026248534191239736,0.026468768794315478
489,489,489,489,2021-01-13,406.1727294921875,411.5528869628906,412.4757995605469,-0.013072821601147533,-0.015281066368195928
490,490,490,490,2021-01-14,400.5296325683594,415.6961059570313,415.4506530761719,-0.03648452119548995,-0.03591526550104318
491,491,491,491,2021-01-15,404.6685180664063,423.308349609375,411.96527099609375,-0.04403369685518688,-0.017712058378233086
492,492,492,492,2021-01-19,407.4311218261719,423.8195495605469,414.1448974609375,-0.03866840911743674,-0.01621117554731888
493,493,493,493,2021-01-20,413.4182434082031,431.1240539550781,423.2461853027344,-0.04106894612918044,-0.023220390958755166
494,494,494,494,2021-01-21,414.2931823730469,422.7283325195313,411.9161376953125,-0.019954068600534836,0.005770700538789475
495,495,495,495,2021-01-22,412.1401977539063,406.1727294921875,411.5528869628906,0.0146919471161433,0.001427060311372852
496,496,496,496,2021-01-25,412.0320739746094,400.5296325683594,415.6961059570313,0.028718078441516637,-0.008814208095566545
497,497,497,497,2021-01-26,410.2624816894531,404.6685180664063,423.308349609375,0.013823570090838677,-0.030818829659184588
498,498,498,498,2021-01-27,412.906982421875,407.4311218261719,423.8195495605469,0.013439966419745764,-0.025748144817734242
499,499,499,499,2021-01-28,415.689208984375,413.4182434082031,431.1240539550781,0.005493143112045962,-0.03580140061568304
500,500,500,500,2021-01-29,386.2745361328125,414.2931823730469,422.7283325195313,-0.06762999593607899,-0.08623457095825138
501,501,501,501,2021-02-01,384.7506713867188,412.1401977539063,406.1727294921875,-0.06645681861768338,-0.05274125156617815
502,502,502,502,2021-02-02,391.2785339355469,412.0320739746094,400.5296325683594,-0.050368748818183984,-0.02309716405622897
503,503,503,503,2021-02-03,394.9062194824219,410.2624816894531,404.6685180664063,-0.03743033519368977,-0.024124185964924605
504,504,504,504,2021-02-04,396.9314880371094,412.906982421875,407.4311218261719,-0.03869029845671912,-0.025770328349001503
505,505,505,505,2021-02-05,398.1111755371094,415.689208984375,413.4182434082031,-0.042286480060939824,-0.03702562263557341
506,506,506,506,2021-02-08,400.2838439941406,386.2745361328125,414.2931823730469,0.03626774884407946,-0.03381503479893533
507,507,507,507,2021-02-09,396.9117736816406,384.7506713867188,412.1401977539063,0.03160774808031075,-0.036949620918459325
508,508,508,508,2021-02-10,395.0635070800781,391.2785339355469,412.0320739746094,0.009673347286551337,-0.04118263593133986
509,509,509,509,2021-02-11,393.254638671875,394.9062194824219,410.2624816894531,-0.004182210178182322,-0.04145600384305226
510,510,510,510,2021-02-12,389.33197021484375,396.9314880371094,412.906982421875,-0.01914566632102299,-0.05709521323362898
511,511,511,511,2021-02-16,377.318359375,398.1111755371094,415.689208984375,-0.05222866736673959,-0.09230658092646638
512,512,512,512,2021-02-17,380.5823059082031,400.2838439941406,386.2745361328125,-0.04921891897846842,-0.014736229526277178
513,513,513,513,2021-02-18,388.869873046875,396.9117736816406,384.7506713867188,-0.020261179355228642,0.010706158472212124
514,514,514,514,2021-02-19,382.342041015625,395.0635070800781,391.2785339355469,-0.03220106599690187,-0.02283921080473572
515,515,515,515,2021-02-22,377.4363403320313,393.254638671875,394.9062194824219,-0.0402240604033719,-0.04423804510672735
516,516,516,516,2021-02-23,381.2901306152344,389.33197021484375,396.9314880371094,-0.020655482248662205,-0.03940568559885249
517,517,517,517,2021-02-24,372.4224548339844,377.318359375,398.1111755371094,-0.012975526950571248,-0.06452649983630132
518,518,518,518,2021-02-25,372.7075805664063,380.5823059082031,400.2838439941406,-0.02069125447911968,-0.06889177227981746
519,519,519,519,2021-02-26,371.2427673339844,388.869873046875,396.9117736816406,-0.04532905975661894,-0.06467181890211482
520,520,520,520,2021-03-01,378.4194641113281,382.342041015625,395.0635070800781,-0.01025933976257809,-0.0421300440827006
521,521,521,521,2021-03-02,374.6540832519531,377.4363403320313,393.254638671875,-0.007371460516045203,-0.04729901084635868
522,522,522,522,2021-03-03,374.16253662109375,381.2901306152344,389.33197021484375,-0.018693360834280748,-0.038962722700062624
523,523,523,523,2021-03-04,365.6094970703125,372.4224548339844,377.318359375,-0.01829362777469712,-0.031031785265054013
524,524,524,524,2021-03-05,370.5741882324219,372.7075805664063,380.5823059082031,-0.005724037946162275,-0.02629685489948974
525,525,525,525,2021-03-08,378.8717651367188,371.2427673339844,388.869873046875,0.020549889382413422,-0.025710677538012816
526,526,526,526,2021-03-09,383.0892333984375,378.4194641113281,382.342041015625,0.012340193171817226,0.001954251174753674
527,527,527,527,2021-03-10,379.5401611328125,374.6540832519531,377.4363403320313,0.013041571143303177,0.005573975200507952
528,528,528,528,2021-03-11,380.89691162109375,374.16253662109375,381.2901306152344,0.017998528288843074,-0.001031285529227155
529,529,529,529,2021-03-12,379.844970703125,365.6094970703125,372.4224548339844,0.03893627968333324,0.0199303661011776
530,530,530,530,2021-03-15,384.2591552734375,370.5741882324219,372.7075805664063,0.03692908862943378,0.030993667178639495
531,531,531,531,2021-03-16,381.4277648925781,378.8717651367188,371.2427673339844,0.006746345310099766,0.027434871342371325
532,532,532,532,2021-03-17,386.9036560058594,383.0892333984375,378.4194641113281,0.009957008119449329,0.022420072694874005
533,533,533,533,2021-03-18,394.4933471679688,379.5401611328125,374.6540832519531,0.0393981653760318,0.052953550496002144
534,534,534,534,2021-03-19,388.3292541503906,380.89691162109375,374.16253662109375,0.019512740330880796,0.03786246922856207
535,535,535,535,2021-03-22,394.5130004882813,379.844970703125,365.6094970703125,0.03861583255401424,0.07905566909387529
536,536,536,536,2021-03-23,397.8260803222656,384.2591552734375,370.5741882324219,0.03530670606709152,0.07353963917409034
537,537,537,537,2021-03-24,399.418701171875,381.4277648925781,378.8717651367188,0.047167348408324816,0.054231900938149114
538,538,538,538,2021-03-25,396.5382080078125,386.9036560058594,383.0892333984375,0.024901682505184652,0.03510663687952609
539,539,539,539,2021-03-26,403.4298095703125,394.4933471679688,379.5401611328125,0.02265301168320777,0.06294366415979957
540,540,540,540,2021-03-29,401.4537658691406,388.3292541503906,380.89691162109375,0.03379738090416229,0.05396960075248991
541,541,541,541,2021-03-30,396.2039489746094,394.5130004882813,379.844970703125,0.004286166702327288,0.04306751315201707
542,542,542,542,2021-03-31,396.52838134765625,397.8260803222656,384.2591552734375,-0.0032619756189894433,0.031929560833724446
543,543,543,543,2021-04-01,403.9839172363281,399.418701171875,381.4277648925781,0.011429650266897795,0.059136104971546866
544,544,544,544,2021-04-05,408.4042663574219,396.5382080078125,386.9036560058594,0.029924123602675934,0.05557096713306042
545,545,545,545,2021-04-06,409.1918029785156,403.4298095703125,394.4933471679688,0.01428251773050726,0.03725907145472962
546,546,546,546,2021-04-07,408.3057556152344,401.4537658691406,388.3292541503906,0.017067942384994872,0.05144217503919313
547,547,547,547,2021-04-08,411.7120666503906,396.2039489746094,394.5130004882813,0.039141754432071796,0.043595689218916434
548,548,548,548,2021-04-09,415.0396423339844,396.52838134765625,397.8260803222656,0.04668331916977819,0.04326906370184336
549,549,549,549,2021-04-12,419.0465393066406,403.9839172363281,399.418701171875,0.03728520227576526,0.0491410093648057
550,550,550,550,2021-04-13,415.0790710449219,408.4042663574219,396.5382080078125,0.016343621351052384,0.04675681349915228
551,551,551,551,2021-04-14,412.4996337890625,409.1918029785156,403.4298095703125,0.008083814940742062,0.022481789901470428
552,552,552,552,2021-04-15,418.3573913574219,408.3057556152344,401.4537658691406,0.024617913423830462,0.04210603293678217
553,553,553,553,2021-04-16,416.7231750488281,411.7120666503906,396.2039489746094,0.012171390649797775,0.051789554665780724
554,554,554,554,2021-04-19,418.8594665527344,415.0396423339844,396.52838134765625,0.009203516553910607,0.05631648642445941
555,555,555,555,2021-04-20,419.9325866699219,419.0465393066406,403.9839172363281,0.0021144366560033045,0.039478476130186735
556,556,556,556,2021-04-21,422.9844055175781,415.0790710449219,408.4042663574219,0.019045369964704184,0.0357002616309503
557,557,557,557,2021-04-22,424.4414978027344,412.4996337890625,409.1918029785156,0.028949999067825916,0.0372678404435669
558,558,558,558,2021-04-23,427.4835510253906,418.3573913574219,408.3057556152344,0.021814266597173226,0.04696920174749719
559,559,559,559,2021-04-26,425.6622924804688,416.7231750488281,411.7120666503906,0.021450972652512723,0.03388345147028238
560,560,560,560,2021-04-27,438.9429321289063,418.8594665527344,415.0396423339844,0.047947980599462925,0.05759278718654737
561,561,561,561,2021-04-28,435.4775695800781,419.9325866699219,419.0465393066406,0.0370178057231243,0.03921051418447341
562,562,562,562,2021-04-29,438.93310546875,422.9844055175781,415.0790710449219,0.03770517244402072,0.05746865136750423
563,563,563,563,2021-04-30,439.5139770507813,424.4414978027344,412.4996337890625,0.03551132329443463,0.06548937513853148
564,564,564,564,2021-05-03,438.1652526855469,427.4835510253906,418.3573913574219,0.024987398075398293,0.04734674643575798
565,565,565,565,2021-05-04,441.4239501953125,425.6622924804688,416.7231750488281,0.03702855055117871,0.059273821628927026
566,566,566,566,2021-05-05,443.1664123535156,438.9429321289063,418.8594665527344,0.009621934687785272,0.05803126762498745
567,567,567,567,2021-05-06,439.2777404785156,435.4775695800781,419.9325866699219,0.008726444629747254,0.046067284184829305
568,568,568,568,2021-05-07,437.5646667480469,438.93310546875,422.9844055175781,-0.003117647549600311,0.03446997345594305
569,569,569,569,2021-05-10,437.5055847167969,439.5139770507813,424.4414978027344,-0.004569575574049134,0.03077947604485698
570,570,570,570,2021-05-11,433.5676574707031,438.1652526855469,427.4835510253906,-0.010492833894665932,0.014232375563267397
571,571,571,571,2021-05-12,422.7186584472656,441.4239501953125,425.6622924804688,-0.04237489094049052,-0.006915421180602288
572,572,572,572,2021-05-13,430.6536254882813,443.1664123535156,438.9429321289063,-0.028234962119044416,-0.018884702392680586
573,573,573,573,2021-05-14,431.5494384765625,439.2777404785156,435.4775695800781,-0.01759320195358527,-0.009020283426545816
574,574,574,574,2021-05-17,426.3218994140625,437.5646667480469,438.93310546875,-0.025693956090056203,-0.028731498940412825
575,575,575,575,2021-05-18,426.0953979492188,437.5055847167969,439.5139770507813,-0.026080093983175123,-0.030530494596789803
576,576,576,576,2021-05-19,424.5891418457031,433.5676574707031,438.1652526855469,-0.02070845338736249,-0.03098399692041931
577,577,577,577,2021-05-20,430.7126770019531,422.7186584472656,441.4239501953125,0.01891096689237992,-0.024265274207754373
578,578,578,578,2021-05-21,432.9967041015625,430.6536254882813,443.1664123535156,0.0054407497687372075,-0.02294783171392667
579,579,579,579,2021-05-24,437.54498291015625,431.5494384765625,439.2777404785156,0.013893065079076283,-0.003944560374199324
580,580,580,580,2021-05-25,438.9528198242188,426.3218994140625,437.5646667480469,0.029627660290302282,0.003172452397696146
581,581,581,581,2021-05-26,437.5351867675781,426.0953979492188,437.5055847167969,0.026847952062891478,6.766096666033228e-05
582,582,582,582,2021-05-27,440.5476989746094,424.5891418457031,433.5676574707031,0.03758588139944852,0.01609908253910275
583,583,583,583,2021-05-28,443.0286560058594,430.7126770019531,422.7186584472656,0.02859441957834541,0.04804613459267837
584,584,584,584,2021-06-01,441.4632568359375,432.9967041015625,430.6536254882813,0.019553388407291594,0.025100523269483865
585,585,585,585,2021-06-02,442.2902221679688,437.54498291015625,431.5494384765625,0.010845146083612978,0.024888883483020985
586,586,586,586,2021-06-03,440.1637268066406,438.9528198242188,426.3218994140625,0.0027586267310157897,0.032468018676972354
587,587,587,587,2021-06-04,444.0524597167969,437.5351867675781,426.0953979492188,0.01489542589103987,0.042143289634210435
588,588,588,588,2021-06-07,439.8487243652344,440.5476989746094,424.5891418457031,-0.0015866037003526845,0.03593964380058656
589,589,589,589,2021-06-08,442.7135620117188,443.0286560058594,430.7126770019531,-0.0007112271178603136,0.02786285533386157
590,590,590,590,2021-06-09,443.95404052734375,441.4632568359375,432.9967041015625,0.0056421087210252185,0.025305819471575397
591,591,591,591,2021-06-10,446.6318054199219,442.2902221679688,437.54498291015625,0.009816141154267433,0.02076774472267573
592,592,592,592,2021-06-11,452.1154479980469,440.1637268066406,438.9528198242188,0.027152898940844716,0.029986430384703056
593,593,593,593,2021-06-14,457.07720947265625,444.0524597167969,437.5351867675781,0.029331556375492562,0.044663888290792375
594,594,594,594,2021-06-15,455.571044921875,439.8487243652344,440.5476989746094,0.035744836089567356,0.034101519500006505
595,595,595,595,2021-06-16,446.7991943359375,442.7135620117188,443.0286560058594,0.009228613430438681,0.008510822672446405
596,596,596,596,2021-06-17,447.8427429199219,443.95404052734375,441.4632568359375,0.008759245411887662,0.014450774747840844
597,597,597,597,2021-06-18,442.43792724609375,446.6318054199219,442.2902221679688,-0.00939001236126713,0.000333955106221806
598,598,598,598,2021-06-21,451.1899719238281,452.1154479980469,440.1637268066406,-0.002046990604538612,0.02505032660728812
599,599,599,599,2021-06-22,452.8537902832031,457.07720947265625,444.0524597167969,-0.009240056388560292,0.019820474752058503
600,600,600,600,2021-06-23,450.3433227539063,455.571044921875,439.8487243652344,-0.011475097520443178,0.023859563089144276
601,601,601,601,2021-06-24,454.438720703125,446.7991943359375,442.7135620117188,0.01709834409737887,0.026484751535792883
602,602,602,602,2021-06-25,458.8394165039063,447.8427429199219,443.95404052734375,0.024554765613229446,0.03352909224315481
603,603,603,603,2021-06-28,460.7788696289063,442.43792724609375,446.6318054199219,0.04145427246026068,0.03167500396816436
604,604,604,604,2021-06-29,460.3751831054688,451.1899719238281,452.1154479980469,0.02035774674351898,0.018269084022666693
605,605,605,605,2021-06-30,462.9053955078125,452.8537902832031,457.07720947265625,0.022196138003666377,0.01275098804834407
606,606,606,606,2021-07-01,463.14166259765625,450.3433227539063,455.571044921875,0.02841907317618575,0.0166178640196053
607,607,607,607,2021-07-02,465.2681274414063,454.438720703125,446.7991943359375,0.02383029052085539,0.04133609312550024
608,608,608,608,2021-07-06,466.803955078125,458.8394165039063,447.8427429199219,0.0173580086796028,0.04233899612747227
609,609,609,609,2021-07-07,474.9089660644531,460.7788696289063,442.43792724609375,0.030665677978954697,0.07339117380933358
610,610,610,610,2021-07-08,468.4233703613281,460.3751831054688,451.1899719238281,0.01748180082507944,0.038195437642416064
611,611,611,611,2021-07-09,474.2781372070313,462.9053955078125,452.8537902832031,0.024568177017558313,0.04730963366880503
612,612,612,612,2021-07-12,475.4215393066406,463.14166259765625,450.3433227539063,0.02651429940487171,0.055686884396060066
613,613,613,613,2021-07-13,474.8104248046875,465.2681274414063,454.438720703125,0.020509243596280813,0.04482827535039835
614,614,614,614,2021-07-14,479.4922790527344,466.803955078125,458.8394165039063,0.027181269217150916,0.04501109060374775
615,615,615,615,2021-07-15,479.6204223632813,474.9089660644531,460.7788696289063,0.009920756682847642,0.04089066139154607
616,616,616,616,2021-07-16,479.0093383789063,468.4233703613281,460.3751831054688,0.022599145745893168,0.04047602033571951
617,617,617,617,2021-07-19,474.8104248046875,474.2781372070313,462.9053955078125,0.001122311057369707,0.02571806121165432
618,618,618,618,2021-07-20,484.5093078613281,475.4215393066406,463.14166259765625,0.019115180536290355,0.046136305561079505
619,619,619,619,2021-07-21,486.7073059082031,474.8104248046875,465.2681274414063,0.025056065499002855,0.04607919004616701
620,620,620,620,2021-07-22,484.54876708984375,479.4922790527344,466.803955078125,0.010545504605619094,0.03801341402248615
621,621,621,621,2021-07-23,489.5065307617188,479.6204223632813,474.9089660644531,0.02061235914376769,0.030737606026340014
622,622,622,622,2021-07-26,482.7548522949219,479.0093383789063,468.4233703613281,0.007819292059506378,0.030595147126281974
623,623,623,623,2021-07-27,486.2440490722656,474.8104248046875,474.2781372070313,0.024080398555447413,0.02522973531038164
624,624,624,624,2021-07-28,481.3551635742188,484.5093078613281,475.4215393066406,-0.006509976662846806,0.012480764494246177
625,625,625,625,2021-07-29,484.7951049804688,486.7073059082031,474.8104248046875,-0.003928851908573949,0.021028772019671793
626,626,626,626,2021-07-30,484.29248046875,484.54876708984375,479.4922790527344,-0.0005289181161949319,0.010011008780993702
627,627,627,627,2021-08-02,481.3453674316406,489.5065307617188,479.6204223632813,-0.01667222563380033,0.003596479607477665
628,628,628,628,2021-08-03,485.2287902832031,482.7548522949219,479.0093383789063,0.005124625835495333,0.012983988841104965
629,629,629,629,2021-08-04,483.080078125,486.2440490722656,474.8104248046875,-0.006506960760347291,0.017416747586606274
630,630,630,630,2021-08-05,482.7942810058594,481.3551635742188,484.5093078613281,0.0029897205650701864,-0.003539719108883732
631,631,631,631,2021-08-06,480.9609069824219,484.7951049804688,486.7073059082031,-0.007908904109502957,-0.011806683105071492
632,632,632,632,2021-08-09,478.398193359375,484.29248046875,484.54876708984375,-0.01217092428044697,-0.01269340497429916
633,633,633,633,2021-08-10,472.5236511230469,481.3453674316406,489.5065307617188,-0.01832720725175896,-0.03469387755102049
634,634,634,634,2021-08-11,473.5881958007813,485.2287902832031,482.7548522949219,-0.023989908916220326,-0.018988222387748332
635,635,635,635,2021-08-12,472.622314453125,483.080078125,486.2440490722656,-0.02164809551340885,-0.02801419296571417
636,636,636,636,2021-08-13,473.86419677734375,482.7942810058594,481.3551635742188,-0.018496665308276983,-0.01556224460386424
637,637,637,637,2021-08-16,478.2306823730469,480.9609069824219,484.7951049804688,-0.005676604001985552,-0.013540612394769114
638,638,638,638,2021-08-17,478.96002197265625,478.398193359375,484.29248046875,0.001174395349062607,-0.011010822408253018
639,639,639,639,2021-08-18,471.4000854492188,472.5236511230469,481.3453674316406,-0.002377797748658095,-0.020661426608274636
640,640,640,640,2021-08-19,470.246826171875,473.5881958007813,485.2287902832031,-0.0070554326702684245,-0.030876082399364457
641,641,641,641,2021-08-20,473.0559692382813,472.622314453125,483.080078125,0.0009175503819749409,-0.02075040834974129
642,642,642,642,2021-08-23,475.3229675292969,473.86419677734375,482.7942810058594,0.003078457418547176,-0.01547514908626646
643,643,643,643,2021-08-24,472.5631103515625,478.2306823730469,480.9609069824219,-0.011851125890461667,-0.017460455743789405
644,644,644,644,2021-08-25,472.622314453125,478.96002197265625,478.398193359375,-0.013232226550827009,-0.012073371067083283
645,645,645,645,2021-08-26,471.23248291015625,471.4000854492188,472.5236511230469,-0.0003555420209625515,-0.002732494362603699
646,646,646,646,2021-08-27,471.6858215332031,470.246826171875,473.5881958007813,0.003060085217464481,-0.004016937678021026
647,647,647,647,2021-08-30,475.7270812988281,473.0559692382813,472.622314453125,0.00564650323480298,0.006569234567977755
648,648,648,648,2021-08-31,476.3480529785156,475.3229675292969,473.86419677734375,0.0021566082837256584,0.005241704729042729
649,649,649,649,2021-09-01,476.3086242675781,472.5631103515625,478.2306823730469,0.007925954933784674,-0.0040191024463993585
650,650,650,650,2021-09-02,479.26556396484375,472.622314453125,478.96002197265625,0.01405614865943372,0.0006379279651129721
651,651,651,651,2021-09-03,479.2458801269531,471.23248291015625,471.4000854492188,0.01700518853732058,0.016643600457258545
652,652,652,652,2021-09-07,469.9018249511719,471.6858215332031,470.246826171875,-0.003782171311048521,-0.0007336598601029864
653,653,653,653,2021-09-08,475.5397338867188,475.7270812988281,473.0559692382813,-0.0003938127961894411,0.00525046677338592
654,654,654,654,2021-09-09,472.0407104492188,476.3480529785156,475.3229675292969,-0.009042427070634185,-0.0069053197600340566
655,655,655,655,2021-09-10,467.1617126464844,476.3086242675781,472.5631103515625,-0.019203749743475718,-0.011430002864717403
656,656,656,656,2021-09-13,465.1017456054688,479.26556396484375,472.622314453125,-0.029553173489455853,-0.015912428629948017
657,657,657,657,2021-09-14,461.9968566894531,479.2458801269531,471.23248291015625,-0.03599201193535706,-0.019598874346834827
658,658,658,658,2021-09-15,467.9897155761719,469.9018249511719,471.6858215332031,-0.004069167799462536,-0.007835948820800187
659,659,659,659,2021-09-16,466.9251403808594,475.5397338867188,475.7270812988281,-0.018115402125180924,-0.01850208084420535
660,660,660,660,2021-09-17,459.95654296875,472.0407104492188,476.3480529785156,-0.025599841736041906,-0.034410784104758174
661,661,661,661,2021-09-20,454.890380859375,467.1617126464844,476.3086242675781,-0.02626784570505991,-0.04496715431331533
662,662,662,662,2021-09-21,451.874267578125,465.1017456054688,479.26556396484375,-0.028439966420947926,-0.057152648648731263
663,663,663,663,2021-09-22,454.3580322265625,461.9968566894531,479.2458801269531,-0.0165343645790762,-0.05193127146715959
664,664,664,664,2021-09-23,456.09283447265625,467.9897155761719,469.9018249511719,-0.025421244757202865,-0.0293869692460772
665,665,665,665,2021-09-24,459.3159790039063,466.9251403808594,475.5397338867188,-0.016296319728568154,-0.03411650746870554
666,666,666,666,2021-09-27,455.107177734375,459.95654296875,472.0407104492188,-0.010543094360774163,-0.03587303454977209
667,667,667,667,2021-09-28,446.4136352539063,454.890380859375,467.1617126464844,-0.018634699615882155,-0.044413051906671885
668,668,668,668,2021-09-29,449.0059814453125,451.874267578125,465.1017456054688,-0.0063475314675150996,-0.034606974306671034
669,669,669,669,2021-09-30,439.7309265136719,454.3580322265625,461.9968566894531,-0.032192906640631236,-0.048194981964451045
670,670,670,670,2021-10-01,441.16009521484375,456.09283447265625,467.9897155761719,-0.0327405697462404,-0.05732950846643392
671,671,671,671,2021-10-04,439.10009765625,459.3159790039063,466.9251403808594,-0.044013015596577776,-0.05959208515076564
672,672,672,672,2021-10-05,441.0472412109375,455.107177734375,459.95654296875,-0.030893682216639573,-0.04111106157065192
673,673,673,673,2021-10-06,447.8766479492188,446.4136352539063,454.890380859375,0.0032772580848261512,-0.015418512251030525
674,674,674,674,2021-10-07,447.412841796875,449.0059814453125,451.874267578125,-0.003548147940723001,-0.00987315742753303
675,675,675,675,2021-10-08,445.67584228515625,439.7309265136719,454.3580322265625,0.013519439759712926,-0.019108696942936265
676,676,676,676,2021-10-11,446.31732177734375,441.16009521484375,456.09283447265625,0.011690147450866828,-0.021433164383332537
677,677,677,677,2021-10-12,446.248291015625,439.10009765625,459.3159790039063,0.016279188726054272,-0.0284503230578228
678,678,678,678,2021-10-13,450.46234130859375,441.0472412109375,455.107177734375,0.0213471465591899,-0.010206027619481417
679,679,679,679,2021-10-14,456.7291870117188,447.8766479492188,446.4136352539063,0.01976557407722601,0.023107609049498157
680,680,680,680,2021-10-15,460.9728393554688,447.412841796875,449.0059814453125,0.030307573435163215,0.026651889740167745
681,681,681,681,2021-10-18,462.39398193359375,445.67584228515625,439.7309265136719,0.03751188209510525,0.05153846148507646
682,682,682,682,2021-10-19,467.920654296875,446.31732177734375,441.16009521484375,0.04840352696485439,0.06065951878308251
683,683,683,683,2021-10-20,468.7200622558594,446.248291015625,439.10009765625,0.05035710319268771,0.06745606470531329
684,684,684,684,2021-10-21,474.9375305175781,450.46234130859375,441.0472412109375,0.05433348576461228,0.07684049720749098
685,685,685,685,2021-10-22,480.8195495605469,456.7291870117188,447.8766479492188,0.052745397565778784,0.07355351470582416
686,686,686,686,2021-10-25,481.5301208496094,460.9728393554688,447.412841796875,0.04459542892566892,0.07625458159786924
687,687,687,687,2021-10-26,481.92486572265625,462.39398193359375,445.67584228515625,0.042238620207361244,0.08133495244354494
688,688,688,688,2021-10-27,474.8881530761719,467.920654296875,446.31732177734375,0.01489034244441867,0.0640146145012972
689,689,689,689,2021-10-28,480.1878356933594,468.7200622558594,446.248291015625,0.024466145917261928,0.07605529334463279
690,690,690,690,2021-10-29,481.480712890625,474.9375305175781,450.46234130859375,0.01377693265452451,0.06885896719340145
691,691,691,691,2021-11-01,472.9143676757813,480.8195495605469,456.7291870117188,-0.016441057548493232,0.03543714990048841
692,692,692,692,2021-11-02,472.7268981933594,481.5301208496094,460.9728393554688,-0.018281769457573316,0.02549837611761485
693,693,693,693,2021-11-03,472.2235412597656,481.92486572265625,462.39398193359375,-0.020130367102646374,0.021257974174031302
694,694,694,694,2021-11-04,481.26361083984375,474.8881530761719,467.920654296875,0.013425177533643806,0.0285154254689155
695,695,695,695,2021-11-05,477.95745849609375,480.1878356933594,468.7200622558594,-0.004644801536975884,0.019707703988125713
696,696,696,696,2021-11-08,482.1025085449219,481.480712890625,474.9375305175781,0.0012914238050447668,0.015086148318359971
697,697,697,697,2021-11-09,482.9709167480469,472.9143676757813,480.8195495605469,0.02126505295597214,0.0044743754480580655
698,698,698,698,2021-11-10,479.5463562011719,472.7268981933594,481.5301208496094,0.01442578798429861,-0.004119710403447607
699,699,699,699,2021-11-11,473.06243896484375,472.2235412597656,481.92486572265625,0.0017764842956371485,-0.018389644088032453
700,700,700,700,2021-11-12,481.3426208496094,481.26361083984375,474.8881530761719,0.00016417200051277447,0.01359155357240982
701,701,701,701,2021-11-15,479.27001953125,477.95745849609375,480.1878356933594,0.0027461879960744007,-0.001911369039126365
702,702,702,702,2021-11-16,485.84283447265625,482.1025085449219,481.480712890625,0.00775836230146032,0.009059805440269297
703,703,703,703,2021-11-17,484.3526306152344,482.9709167480469,472.9143676757813,0.0028608634997959737,0.024186752869591155
704,704,704,704,2021-11-18,480.28656005859375,479.5463562011719,472.7268981933594,0.0015435501653804362,0.01599160507710784
705,705,705,705,2021-11-19,491.90240478515625,473.06243896484375,472.2235412597656,0.03982553732555516,0.041672771062816416
706,706,706,706,2021-11-22,486.4053649902344,481.3426208496094,481.26361083984375,0.01051796354889345,0.01068386230452334
707,707,707,707,2021-11-23,479.2799682617188,479.27001953125,477.95745849609375,2.075809056134581e-05,0.0027670030922550826
708,708,708,708,2021-11-24,478.51995849609375,485.84283447265625,482.1025085449219,-0.015072520282224389,-0.00743109605390968
709,709,709,709,2021-11-26,469.1444091796875,484.3526306152344,482.9709167480469,-0.03139906851797025,-0.028628033467224867
710,710,710,710,2021-11-29,475.1744384765625,480.28656005859375,479.5463562011719,-0.010643898886963599,-0.009116778113470558
711,711,711,711,2021-11-30,458.0713806152344,491.90240478515625,473.06243896484375,-0.06877588692557413,-0.031689386251871565
712,712,712,712,2021-12-01,453.5611572265625,486.4053649902344,481.3426208496094,-0.06752435340496565,-0.0577166085438483
713,713,713,713,2021-12-02,461.1504821777344,479.2799682617188,479.27001953125,-0.03782650493351003,-0.03780653204896367
714,714,714,714,2021-12-03,459.96624755859375,478.51995849609375,485.84283447265625,-0.038773118253648486,-0.053261229924589704
715,715,715,715,2021-12-06,465.986328125,469.1444091796875,484.3526306152344,-0.006731575593556527,-0.03791927890823088
716,716,716,716,2021-12-07,465.74945068359375,475.1744384765625,480.28656005859375,-0.01983479545571898,-0.030267574785408313
717,717,717,717,2021-12-08,465.6803588867188,458.0713806152344,491.90240478515625,0.016610900819136187,-0.053307415542906744
718,718,718,718,2021-12-09,461.6932678222656,453.5611572265625,486.4053649902344,0.017929468752195143,-0.050805560437157005
719,719,719,719,2021-12-10,467.2199401855469,461.1504821777344,479.2799682617188,0.013161556243311612,-0.02516280436236873
720,720,720,720,2021-12-13,469.7365417480469,459.96624755859375,478.51995849609375,0.021241328556849126,-0.01835538224079858
721,721,721,721,2021-12-14,460.1833190917969,465.986328125,469.1444091796875,-0.012453174445166248,-0.019100920553565492
722,722,722,722,2021-12-15,472.9834899902344,465.74945068359375,475.1744384765625,0.015532040447976847,-0.0046108298530376235
723,723,723,723,2021-12-16,480.5727233886719,465.6803588867188,458.0713806152344,0.03197979948640217,0.04912191358302276
724,724,724,724,2021-12-17,469.29248046875,461.6932678222656,453.5611572265625,0.016459440013774973,0.034684017781375864
725,725,725,725,2021-12-20,460.8840026855469,467.2199401855469,461.1504821777344,-0.013560931276785482,-0.0005778579931849936
726,726,726,726,2021-12-21,466.03564453125,469.7365417480469,459.96624755859375,-0.007878665779384786,0.013195309449054893
727,727,727,727,2021-12-22,466.7660217285156,460.1833190917969,465.986328125,0.014304522488364446,0.001673211329295654
