,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,COF,COF_6m,COF_12m,COF_6m_ret,COF_12m_ret
726,726,726,726,2021-12-21,137.39328002929688,139.81544494628906,135.8518829345703,-0.01732401536842143,0.011346159224520536
727,727,727,727,2021-12-22,137.6038818359375,141.6153106689453,139.71969604492188,-0.02832623685997726,-0.015143278069429167
728,728,728,728,2021-12-23,138.91551208496094,141.10789489746094,142.2471923828125,-0.015536925230818177,-0.02342176490123904
729,729,729,729,2021-12-27,139.67184448242188,141.71102905273438,142.46737670898438,-0.014389737933196867,-0.019622262240940103
730,730,730,730,2021-12-28,139.96859741210938,137.93898010253906,142.81202697753906,0.014713877890510485,-0.019910294851265498
731,731,731,731,2021-12-29,139.3845977783203,132.4532012939453,143.99917602539062,0.05233090945829666,-0.032045865639235616
732,732,732,732,2021-12-30,139.28887939453125,137.39328002929688,139.81544494628906,0.013796885588801544,-0.0037661472375966065
733,733,733,733,2021-12-31,138.90591430664062,137.6038818359375,141.6153106689453,0.009462178343598637,-0.01913208642135067
734,734,734,734,2022-01-03,142.01739501953125,138.91551208496094,141.10789489746094,0.02232927689654418,0.006445423360126101
735,735,735,735,2022-01-04,144.70761108398438,139.67184448242188,141.71102905273438,0.036054271497762524,0.021145722046340465
736,736,736,736,2022-01-05,141.94082641601562,139.96859741210938,137.93898010253906,0.014090510588596006,0.029011714531322008
737,737,737,737,2022-01-06,144.3055419921875,139.3845977783203,132.4532012939453,0.035304791865838236,0.08948323319071028
738,738,738,738,2022-01-07,148.09674072265625,139.28887939453125,137.39328002929688,0.0632344905523794,0.07790381517259815
739,739,739,739,2022-01-10,150.45188903808594,138.90591430664062,137.6038818359375,0.08312082886519212,0.09336951131558102
740,740,740,740,2022-01-11,151.75392150878906,142.01739501953125,138.91551208496094,0.06855868950362587,0.09241883236176052
741,741,741,741,2022-01-12,152.02198791503906,144.70761108398438,139.67184448242188,0.05054590270866699,0.08842256990578723
742,742,742,742,2022-01-13,154.4920196533203,141.94082641601562,139.96859741210938,0.08842553304937284,0.10376200454770323
743,743,743,743,2022-01-14,153.71656799316406,144.3055419921875,139.3845977783203,0.06521597071778484,0.102823198856143
744,744,744,744,2022-01-18,150.3848876953125,148.09674072265625,139.28887939453125,0.015450353339924616,0.07966183911460845
745,745,745,745,2022-01-19,145.14804077148438,150.45188903808594,138.90591430664062,-0.035252786126593105,0.044937801935949206
746,746,746,746,2022-01-20,143.86514282226562,151.75392150878906,142.01739501953125,-0.05198401865395319,0.013010714655625533
747,747,747,747,2022-01-21,140.27499389648438,152.02198791503906,144.70761108398438,-0.07727167747023389,-0.030631541453112865
748,748,748,748,2022-01-24,141.97911071777344,154.4920196533203,141.94082641601562,-0.08099388540343899,0.000269720155394948
749,749,749,749,2022-01-25,145.67459106445312,153.71656799316406,144.3055419921875,-0.052316916996667406,0.009487155194217944
750,750,750,750,2022-01-26,138.72401428222656,150.3848876953125,148.09674072265625,-0.07754019430936088,-0.06328786436956224
751,751,751,751,2022-01-27,135.64125061035156,145.14804077148438,150.45188903808594,-0.0654971993462864,-0.09844102671243404
752,752,752,752,2022-01-28,136.5411834716797,143.86514282226562,151.75392150878906,-0.05090850505486333,-0.10024609503239956
753,753,753,753,2022-01-31,140.4760284423828,140.27499389648438,152.02198791503906,0.001433145996404761,-0.0759492730690311
754,754,754,754,2022-02-01,144.07577514648438,141.97911071777344,154.4920196533203,0.014767414854983008,-0.0674225408549255
755,755,755,755,2022-02-02,143.24282836914062,145.67459106445312,153.71656799316406,-0.01669311495946868,-0.06813669964638569
756,756,756,756,2022-02-03,141.9695281982422,138.72401428222656,150.3848876953125,0.02339547289492927,-0.05595881092866373
757,757,757,757,2022-02-04,143.9417266845703,135.64125061035156,145.14804077148438,0.061194334591200716,-0.008310922286668965
758,758,758,758,2022-02-07,145.6841583251953,136.5411834716797,143.86514282226562,0.06696129783738103,0.012643893213083235
759,759,759,759,2022-02-08,149.33175659179688,140.4760284423828,140.27499389648438,0.06304084937200716,0.0645643421092994
760,760,760,760,2022-02-09,152.0698699951172,144.07577514648438,141.97911071777344,0.055485350264505406,0.07107214030521858
761,761,761,761,2022-02-10,150.79653930664062,143.24282836914062,145.67459106445312,0.05273360644648739,0.035160203332380124
762,762,762,762,2022-02-11,149.92202758789062,141.9695281982422,138.72401428222656,0.05601553721122321,0.08072152008867262
763,763,763,763,2022-02-14,149.09552001953125,143.9417266845703,135.64125061035156,0.03580472079687369,0.09919010145246276
764,764,764,764,2022-02-15,152.69940185546875,145.6841583251953,136.5411834716797,0.04815378426125139,0.11833952198854703
765,765,765,765,2022-02-16,152.6705780029297,149.33175659179688,140.4760284423828,0.022358415164562606,0.08680875801915588
766,766,766,766,2022-02-17,148.34591674804688,152.0698699951172,144.07577514648438,-0.02448843579066573,0.02963816503656469
767,767,767,767,2022-02-18,147.96148681640625,150.79653930664062,143.24282836914062,-0.018800514277515168,0.03294167324807007
768,768,768,768,2022-02-22,146.97161865234375,149.92202758789062,141.9695281982422,-0.019679622687981735,0.03523354988625993
769,769,769,769,2022-02-23,143.64642333984375,149.09552001953125,143.9417266845703,-0.03654768888410387,-0.002051547883496485
770,770,770,770,2022-02-24,142.0126495361328,152.69940185546875,145.6841583251953,-0.06998555455672995,-0.025201839591007413
771,771,771,771,2022-02-25,147.60589599609375,152.6705780029297,149.33175659179688,-0.033173923051098564,-0.011557224230749674
772,772,772,772,2022-02-28,147.2983856201172,148.34591674804688,152.0698699951172,-0.0070614085705428264,-0.03137692151083715
773,773,773,773,2022-03-01,135.19891357421875,147.96148681640625,150.79653930664062,-0.08625604890023564,-0.10343490509887987
774,774,774,774,2022-03-02,135.6986541748047,146.97161865234375,149.92202758789062,-0.07670164199664198,-0.09487180531058115
775,775,775,775,2022-03-03,133.12303161621094,143.64642333984375,149.09552001953125,-0.07325898883494097,-0.10712923098714133
776,776,776,776,2022-03-04,128.89447021484375,142.0126495361328,152.69940185546875,-0.0923733157865726,-0.15589407261173538
777,777,777,777,2022-03-07,119.9376220703125,147.60589599609375,152.6705780029297,-0.1874469426784514,-0.2144025152769714
778,778,778,778,2022-03-08,121.16773986816406,147.2983856201172,148.34591674804688,-0.17739940354366213,-0.18320812244561246
779,779,779,779,2022-03-09,126.77058410644533,135.19891357421875,147.96148681640625,-0.06234021594520145,-0.14321904413041653
780,780,780,780,2022-03-10,125.18487548828124,135.6986541748047,146.97161865234375,-0.07747887221475158,-0.14823775749247414
781,781,781,781,2022-03-11,125.02149963378906,133.12303161621094,143.64642333984375,-0.0608574781092599,-0.1296581096348719
782,782,782,782,2022-03-14,128.4620361328125,128.89447021484375,142.0126495361328,-0.0033549467351893236,-0.09541835496754514
783,783,783,783,2022-03-15,129.03866577148438,119.9376220703125,147.60589599609375,0.07588147525416544,-0.1257892179666098
784,784,784,784,2022-03-16,132.4695587158203,121.16773986816406,147.2983856201172,0.09327415746099699,-0.10067202598228364
785,785,785,785,2022-03-17,132.1908416748047,126.77058410644533,135.19891357421875,0.04275642970776361,-0.022249231298465677
786,786,786,786,2022-03-18,132.8251495361328,125.18487548828124,135.6986541748047,0.06103192592596218,-0.02117563107862719
787,787,787,787,2022-03-21,129.20204162597656,125.02149963378906,133.12303161621094,0.03343858459891358,-0.029453881440579366
788,788,788,788,2022-03-22,132.7866973876953,128.4620361328125,128.89447021484375,0.03366489731185407,0.030197006639337776
789,789,789,789,2022-03-23,128.76954650878906,129.03866577148438,119.9376220703125,-0.0020855707170120974,0.07363764835439968
790,790,790,790,2022-03-24,129.80747985839844,132.4695587158203,121.16773986816406,-0.020095778103501383,0.07130396258636829
791,791,791,791,2022-03-25,130.58590698242188,132.1908416748047,126.77058410644533,-0.012141042995482465,0.03009627906086587
792,792,792,792,2022-03-28,128.05836486816406,132.8251495361328,125.18487548828124,-0.03588766648948527,0.022953966033634865
793,793,793,793,2022-03-29,130.40330505371094,129.20204162597656,125.02149963378906,0.009297557628476838,0.04304703939471355
794,794,794,794,2022-03-30,129.2308349609375,132.7866973876953,128.4620361328125,-0.026778754925847803,0.005984638351288263
795,795,795,795,2022-03-31,126.1747589111328,128.76954650878906,129.03866577148438,-0.020150630859596563,-0.022194176010958522
796,796,796,796,2022-04-01,125.7903289794922,129.80747985839844,132.4695587158203,-0.030946990753447978,-0.050420864997796966
797,797,797,797,2022-04-04,126.53993225097656,130.58590698242188,132.1908416748047,-0.030983241797983174,-0.042748115922656815
798,798,798,798,2022-04-05,125.33863067626952,128.05836486816406,132.8251495361328,-0.02123823925672097,-0.05636371489893721
799,799,799,799,2022-04-06,124.2430419921875,130.40330505371094,129.20204162597656,-0.04724008382292255,-0.03838174359616342
800,800,800,800,2022-04-07,124.27189636230467,129.2308349609375,132.7866973876953,-0.038372719638712804,-0.06412390090951736
801,801,801,801,2022-04-08,126.6264190673828,126.1747589111328,128.76954650878906,0.0035796395423914884,-0.016643123312234276
802,802,802,802,2022-04-11,126.11708068847656,125.7903289794922,129.80747985839844,0.002597590066225397,-0.02842978828298326
803,803,803,803,2022-04-12,127.078125,126.53993225097656,130.58590698242188,0.0042531455442540445,-0.02686187249052885
804,804,804,804,2022-04-13,127.45291137695312,125.33863067626952,128.05836486816406,0.016868547943087675,-0.004727949570762169
805,805,805,805,2022-04-14,127.42408752441406,124.2430419921875,130.40330505371094,0.025603409907064112,-0.02284618114602066
806,806,806,806,2022-04-18,132.60409545898438,124.27189636230467,129.2308349609375,0.06704813671135956,0.026102597720323528
807,807,807,807,2022-04-19,136.0734405517578,126.6264190673828,126.1747589111328,0.07460545401151952,0.07845215418716855
808,808,808,808,2022-04-20,136.3233184814453,126.11708068847656,125.7903289794922,0.08092668921015789,0.08373449364036811
809,809,809,809,2022-04-21,134.52618408203125,127.078125,126.53993225097656,0.058610080075003124,0.06311250282017644
810,810,810,810,2022-04-22,130.00929260253906,127.45291137695312,125.33863067626952,0.02005745649877877,0.03726434460843242
811,811,811,811,2022-04-25,131.143310546875,127.42408752441406,124.2430419921875,0.02918775480144875,0.055538470758961234
812,812,812,812,2022-04-26,127.078125,132.60409545898438,124.27189636230467,-0.04167269826665054,0.022581361674195444
813,813,813,813,2022-04-27,119.50513458251952,136.0734405517578,126.6264190673828,-0.12176002827632082,-0.056238536454811805
814,814,814,814,2022-04-28,124.33916473388672,136.3233184814453,126.11708068847656,-0.0879097859489808,-0.014097344664847578
815,815,815,815,2022-04-29,119.7646255493164,134.52618408203125,127.078125,-0.10973000262694999,-0.057551206792542775
816,816,816,816,2022-05-02,121.70592498779295,130.00929260253906,127.45291137695312,-0.0638674932270491,-0.045091056195357915
817,817,817,817,2022-05-03,123.6375961303711,131.143310546875,127.42408752441406,-0.057232918592680426,-0.029715664185686164
818,818,818,818,2022-05-04,129.06747436523438,127.078125,132.60409545898438,0.015654538223902614,-0.0266705268906563
819,819,819,819,2022-05-05,125.25214385986328,119.50513458251952,136.0734405517578,0.04809006154773532,-0.07952541398244772
820,820,820,820,2022-05-06,122.09033966064452,124.33916473388672,136.3233184814453,-0.018086216664356614,-0.10440604717774693
821,821,821,821,2022-05-09,118.41917419433594,119.7646255493164,134.52618408203125,-0.011234129851025565,-0.11973141137991095
822,822,822,822,2022-05-10,116.31448364257812,121.70592498779295,130.00929260253906,-0.044298922552501785,-0.10533715464346338
823,823,823,823,2022-05-11,114.93059539794922,123.6375961303711,131.143310546875,-0.07042356859834675,-0.12362594082243195
824,824,824,824,2022-05-12,109.70255279541016,129.06747436523438,127.078125,-0.15003719306558583,-0.13673141781553544
825,825,825,825,2022-05-13,112.51394653320312,125.25214385986328,119.50513458251952,-0.10170043349447278,-0.05850115205291795
826,826,826,826,2022-05-16,110.10830688476562,122.09033966064452,124.33916473388672,-0.09814071128955393,-0.11445193378593366
827,827,827,827,2022-05-17,116.33010864257812,118.41917419433594,119.7646255493164,-0.017641277824902546,-0.028677223270105134
828,828,828,828,2022-05-18,110.51408386230467,116.31448364257812,121.70592498779295,-0.04986825026965214,-0.09195806306562981
829,829,829,829,2022-05-19,109.48999786376952,114.93059539794922,123.6375961303711,-0.04733811319206638,-0.11442796292871527
830,830,830,830,2022-05-20,109.8474578857422,109.70255279541016,129.06747436523438,0.0013208907781963042,-0.14891448503209637
831,831,831,831,2022-05-23,114.774658203125,112.51394653320312,125.25214385986328,0.020092723965155157,-0.08365114826665865
832,832,832,832,2022-05-24,112.87140655517578,110.10830688476562,122.09033966064452,0.025094379784641463,-0.07550911178634745
833,833,833,833,2022-05-25,116.14655303955078,116.33010864257812,118.41917419433594,-0.0015778855978835216,-0.01919132750457786
834,834,834,834,2022-05-26,120.19457244873048,110.51408386230467,116.31448364257812,0.0875950670548673,0.03335860405893598
835,835,835,835,2022-05-27,122.17510986328124,109.48999786376952,114.93059539794922,0.11585635443426434,0.06303382002196845
836,836,836,836,2022-05-31,123.52767181396484,109.8474578857422,109.70255279541016,0.12453828419454283,0.12602367644386403
837,837,837,837,2022-06-01,120.7259292602539,114.774658203125,112.51394653320312,0.05185178636382015,0.07298635395948372
838,838,838,838,2022-06-02,122.0881576538086,112.87140655517578,110.10830688476562,0.08165709438667546,0.1088006083099664
839,839,839,839,2022-06-03,119.84677124023438,116.14655303955078,116.33010864257812,0.03185818350910141,0.030230029342284137
840,840,840,840,2022-06-06,121.42154693603516,120.19457244873048,110.51408386230467,0.01020823538290827,0.09869749350065349
841,841,841,841,2022-06-07,123.88513946533205,122.17510986328124,109.48999786376952,0.013996546464860149,0.13147448974721287
842,842,842,842,2022-06-08,120.92881774902344,123.52767181396484,109.8474578857422,-0.021038638766343265,0.10087952945445045
843,843,843,843,2022-06-09,115.29635620117188,120.7259292602539,114.774658203125,-0.04497437371036739,0.004545411035976166
844,844,844,844,2022-06-10,108.76541900634766,122.0881576538086,112.87140655517578,-0.10912392244658731,-0.03637757049497703
845,845,845,845,2022-06-13,103.3841552734375,119.84677124023438,116.14655303955078,-0.13736386718168114,-0.10988184696077352
846,846,846,846,2022-06-14,102.96871185302734,121.42154693603516,120.19457244873048,-0.15197331568118433,-0.1433164596766705
847,847,847,847,2022-06-15,104.50482940673828,123.88513946533205,122.17510986328124,-0.15643773048354315,-0.14463077198225316
848,848,848,848,2022-06-16,98.6501693725586,120.92881774902344,123.52767181396484,-0.18422944002232877,-0.20139214214991652
849,849,849,849,2022-06-17,103.62567138671876,115.29635620117188,120.7259292602539,-0.10122336211640393,-0.14164527851072828
850,850,850,850,2022-06-21,102.852783203125,108.76541900634766,122.0881576538086,-0.054361357288363776,-0.15755315519812452
851,851,851,851,2022-06-22,102.05089569091795,103.3841552734375,119.84677124023438,-0.012896169427445092,-0.14848856890474227
852,852,852,852,2022-06-23,100.67901611328124,102.96871185302734,121.42154693603516,-0.02223681056643989,-0.17083072441566804
853,853,853,853,2022-06-24,106.35977935791016,104.50482940673828,123.88513946533205,0.017749896934928344,-0.14146458714143173
854,854,854,854,2022-06-27,105.88638305664062,98.6501693725586,120.92881774902344,0.07335226822322038,-0.12439081909824001
855,855,855,855,2022-06-28,104.84297943115234,103.62567138671876,115.29635620117188,0.011747166779655593,-0.09066528305352706
856,856,856,856,2022-06-29,102.03157806396484,102.852783203125,108.76541900634766,-0.007984277270731255,-0.061911598409691404
857,857,857,857,2022-06-30,100.65969848632812,102.05089569091795,103.3841552734375,-0.0136323860282751,-0.026352749895799277
858,858,858,858,2022-07-01,103.2005844116211,100.67901611328124,102.96871185302734,0.02504561919340431,0.0022518739374415286
859,859,859,859,2022-07-05,103.0459976196289,106.35977935791016,104.50482940673828,-0.031156342729238617,-0.013959467666623593
860,860,860,860,2022-07-06,102.44701385498048,105.88638305664062,98.6501693725586,-0.03248169502418796,0.03848796719327319
861,861,861,861,2022-07-07,105.15213012695312,104.84297943115234,103.62567138671876,0.002948701930049591,0.01473050760306105
862,862,862,862,2022-07-08,104.929931640625,102.03157806396484,102.852783203125,0.028406436827264736,0.020195354688631317
863,863,863,863,2022-07-11,103.5387191772461,100.65969848632812,102.05089569091795,0.028601523094260006,0.014579230062167436
864,864,864,864,2022-07-12,103.41312408447266,103.2005844116211,100.67901611328124,0.0020594812913445892,0.02715668146890793
865,865,865,865,2022-07-13,101.95429229736328,103.0459976196289,106.35977935791016,-0.010594349586438123,-0.04142061112896833
866,866,866,866,2022-07-14,99.94476318359376,102.44701385498048,105.88638305664062,-0.024424827793700254,-0.056113163010474865
867,867,867,867,2022-07-15,104.48551940917967,105.15213012695312,104.84297943115234,-0.006339488481770461,-0.003409479813642702
868,868,868,868,2022-07-18,106.74623107910156,104.929931640625,102.03157806396484,0.01730964092016385,0.04620778296872996
869,869,869,869,2022-07-19,109.19050598144533,103.5387191772461,100.65969848632812,0.05458621517737772,0.0847489871656617
870,870,870,870,2022-07-20,110.87154388427734,103.41312408447266,103.2005844116211,0.07212256534975481,0.07433058171512097
871,871,871,871,2022-07-21,110.3981475830078,101.95429229736328,103.0459976196289,0.0828200078228869,0.07134823412082136
872,872,872,872,2022-07-22,105.23908233642578,99.94476318359376,102.44701385498048,0.05297245182428023,0.027253781016961964
873,873,873,873,2022-07-25,107.17132568359376,104.48551940917967,105.15213012695312,0.025705057405094545,0.019202612007981346
874,874,874,874,2022-07-26,102.75616455078124,106.74623107910156,104.929931640625,-0.037378992101028796,-0.02071636811209132
875,875,875,875,2022-07-27,105.24874877929688,109.19050598144533,103.5387191772461,-0.03609981624975955,0.01651584658994487
876,876,876,876,2022-07-28,104.0604248046875,110.87154388427734,103.41312408447266,-0.06143252669683197,0.006259367231630009
877,877,877,877,2022-07-29,106.1085968017578,110.3981475830078,101.95429229736328,-0.03885527859989413,0.040746734745388924
878,878,878,878,2022-08-01,106.01199340820312,105.23908233642578,99.94476318359376,0.007344334962048782,0.06070583421628761
879,879,879,879,2022-08-02,103.31651306152344,107.17132568359376,104.48551940917967,-0.03596869402783209,-0.01118821396750913
880,880,880,880,2022-08-03,105.36468505859376,102.75616455078124,106.74623107910156,0.02538553788199649,-0.012942340039003741
881,881,881,881,2022-08-04,103.26820373535156,105.24874877929688,109.19050598144533,-0.018817753815757454,-0.05423825261053494
882,882,882,882,2022-08-05,103.30707550048828,104.0604248046875,110.87154388427734,-0.0072395370825478755,-0.0682273207242835
883,883,883,883,2022-08-08,104.75471496582033,106.1085968017578,110.3981475830078,-0.012759398170790304,-0.051118906799991426
884,884,884,884,2022-08-09,103.35565185546876,106.01199340820312,105.23908233642578,-0.025056990886927477,-0.017896682859093294
885,885,885,885,2022-08-10,109.53482818603516,103.31651306152344,107.17132568359376,0.060187040195682995,0.02205349693461156
886,886,886,886,2022-08-11,111.99291229248048,105.36468505859376,102.75616455078124,0.06290748394683421,0.08988996214562417
887,887,887,887,2022-08-12,112.44954681396484,103.26820373535156,105.24874877929688,0.08890774455748818,0.06841694669233367
888,888,888,888,2022-08-15,110.42868041992188,103.30707550048828,104.0604248046875,0.0689362745478157,0.061197670749346234
889,889,889,889,2022-08-16,112.1775131225586,104.75471496582033,106.1085968017578,0.07085884543870136,0.05719533104503616
890,890,890,890,2022-08-17,110.38011169433594,103.35565185546876,106.01199340820312,0.06796396435765395,0.041204001035177296
891,891,891,891,2022-08-18,110.61328125,109.53482818603516,103.31651306152344,0.009845754832729536,0.07062538187028666
892,892,892,892,2022-08-19,109.01991271972656,111.99291229248048,105.36468505859376,-0.02654631897587978,0.034691202836131474
893,893,893,893,2022-08-22,105.9011688232422,112.44954681396484,103.26820373535156,-0.05823392068939326,0.025496377322861363
894,894,894,894,2022-08-23,106.6881332397461,110.42868041992188,103.30707550048828,-0.03387296819949115,0.03272823011277515
895,895,895,895,2022-08-24,107.22250366210938,112.1775131225586,104.75471496582033,-0.04417114734069438,0.0235577815957424
896,896,896,896,2022-08-25,110.42868041992188,110.38011169433594,103.35565185546876,0.0004400133759643321,0.06843388278701923
897,897,897,897,2022-08-26,106.6978530883789,110.61328125,109.53482818603516,-0.03539745062594912,-0.02590021041378643
898,898,898,898,2022-08-29,104.15234375,109.01991271972656,111.99291229248048,-0.044648439429962994,-0.07000950669095973
899,899,899,899,2022-08-30,103.7928695678711,105.9011688232422,112.44954681396484,-0.019908177395945748,-0.07698276686179317
900,900,900,900,2022-08-31,102.81157684326172,106.6881332397461,110.42868041992188,-0.03633540374891653,-0.06897758397270493
901,901,901,901,2022-09-01,101.83028411865234,107.22250366210938,112.1775131225586,-0.05028999845451798,-0.0922397788637146
902,902,902,902,2022-09-02,101.25706481933594,110.42868041992188,110.38011169433594,-0.08305465179615901,-0.08265118357792112
903,903,903,903,2022-09-06,99.26534271240234,106.6978530883789,110.61328125,-0.06965941826233502,-0.10259110306971075
904,904,904,904,2022-09-07,101.90801239013672,104.15234375,109.01991271972656,-0.02154854397948469,-0.06523487454877575
905,905,905,905,2022-09-08,103.41394805908205,103.7928695678711,105.9011688232422,-0.0036507470153455124,-0.023486244692082048
906,906,906,906,2022-09-09,105.24049377441406,102.81157684326172,106.6881332397461,0.023624936079477576,-0.013568889260429207
907,907,907,907,2022-09-12,106.66870880126952,101.83028411865234,107.22250366210938,0.0475145947445208,-0.005164912606266281
908,908,908,908,2022-09-13,98.16747283935548,101.25706481933594,110.42868041992188,-0.030512359660957444,-0.11103281804999643
909,909,909,909,2022-09-14,97.7885513305664,99.26534271240234,106.6978530883789,-0.014877210328226975,-0.08350029077373122
910,910,910,910,2022-09-15,99.84827423095705,101.90801239013672,104.15234375,-0.020211739105403526,-0.041324749535873506
911,911,911,911,2022-09-16,98.78926849365234,103.41394805908205,103.7928695678711,-0.04472007550458812,-0.048207560837759234
912,912,912,912,2022-09-19,99.5665283203125,105.24049377441406,102.81157684326172,-0.05391428005140175,-0.03156306539190967
913,913,913,913,2022-09-20,98.48809814453124,106.66870880126952,101.83028411865234,-0.07669175664232775,-0.03282113963491251
914,914,914,914,2022-09-21,96.66152954101562,98.16747283935548,101.25706481933594,-0.015340552779679162,-0.04538483597682519
915,915,915,915,2022-09-22,92.75582122802734,97.7885513305664,99.26534271240234,-0.0514654326509687,-0.065576980913014
916,916,916,916,2022-09-23,91.11386108398438,99.84827423095705,101.90801239013672,-0.08747685640283853,-0.10592053610886698
917,917,917,917,2022-09-26,88.70437622070312,98.78926849365234,103.41394805908205,-0.10208489673751575,-0.14223972795212403
918,918,918,918,2022-09-27,88.79181671142578,99.5665283203125,105.24049377441406,-0.10821620268031962,-0.1562960840743154
919,919,919,919,2022-09-28,92.33805084228516,98.48809814453124,106.66870880126952,-0.06244457369073053,-0.13434734628393485
920,920,920,920,2022-09-29,91.0167007446289,96.66152954101562,98.16747283935548,-0.05839788407229263,-0.07284258102913921
921,921,921,921,2022-09-30,89.54964447021484,92.75582122802734,97.7885513305664,-0.034565774043771924,-0.08425226417866238
922,922,922,922,2022-10-03,92.8529815673828,91.11386108398438,99.84827423095705,0.019087331638765637,-0.07005922453295066
923,923,923,923,2022-10-04,97.03073120117188,88.70437622070312,98.78926849365234,0.09386633822611135,-0.017800893956345654
924,924,924,924,2022-10-05,96.1271743774414,88.79181671142578,99.5665283203125,0.08261299225192786,-0.034543274741953955
925,925,925,925,2022-10-06,93.9800033569336,92.33805084228516,98.48809814453124,0.017781970700821104,-0.0457729905697033
926,926,926,926,2022-10-07,91.20130157470705,91.0167007446289,96.66152954101562,0.002028208324053482,-0.056488118822821676
927,927,927,927,2022-10-10,90.40462493896484,89.54964447021484,92.75582122802734,0.009547558494599873,-0.025348234298766092
928,928,928,928,2022-10-11,91.0944366455078,92.8529815673828,91.11386108398438,-0.01893902481310017,-0.00021318862185715215
929,929,929,929,2022-10-12,90.83210754394533,97.03073120117188,88.70437622070312,-0.06388309745265208,0.02398676834103708
930,930,930,930,2022-10-13,95.03900146484376,96.1271743774414,88.79181671142578,-0.011320138344282915,0.0703576634063181
931,931,931,931,2022-10-14,92.6781005859375,93.9800033569336,92.33805084228516,-0.013852976425756225,0.003682661054142722
932,932,932,932,2022-10-17,94.69895935058594,91.20130157470705,91.0167007446289,0.038350963368804614,0.04045695543599814
933,933,933,933,2022-10-18,96.7586898803711,90.40462493896484,89.54964447021484,0.07028473317262351,0.08050333926846642
934,934,934,934,2022-10-19,92.52265167236328,91.0944366455078,92.8529815673828,0.01567840012462396,-0.003557558297466179
935,935,935,935,2022-10-20,92.27975463867188,90.83210754394533,97.03073120117188,0.015937614284972534,-0.048963627334209114
936,936,936,936,2022-10-21,93.5136489868164,95.03900146484376,96.1271743774414,-0.016049752780616156,-0.027188205703030932
937,937,937,937,2022-10-24,94.7863998413086,92.6781005859375,93.9800033569336,0.022748623914838895,0.008580511338271979
938,938,938,938,2022-10-25,98.6921157836914,94.69895935058594,91.20130157470705,0.04216684597686404,0.08213494851110537
939,939,939,939,2022-10-26,99.02244567871094,96.7586898803711,90.40462493896484,0.02339589137821796,0.09532499853369525
940,940,940,940,2022-10-27,99.22647094726562,92.52265167236328,91.0944366455078,0.07245597865743814,0.08927037260687465
941,941,941,941,2022-10-28,104.05517578125,92.27975463867188,90.83210754394533,0.12760568326915966,0.14557702771464642
942,942,942,942,2022-10-31,103.00588989257812,93.5136489868164,95.03900146484376,0.10150647534992396,0.08382756873430974
943,943,943,943,2022-11-01,103.77342224121094,94.7863998413086,92.6781005859375,0.09481341642839491,0.11971891509564436
944,944,944,944,2022-11-02,100.27577209472656,98.6921157836914,94.69895935058594,0.016046431859928267,0.05888990525750826
945,945,945,945,2022-11-03,96.01057434082033,99.02244567871094,96.7586898803711,-0.03041604675835774,-0.007731765906253019
946,946,946,946,2022-11-04,99.61510467529295,99.22647094726562,92.52265167236328,0.003916633578895157,0.07665639575533478
947,947,947,947,2022-11-07,101.76227569580078,104.05517578125,92.27975463867188,-0.022035425611787618,0.10275841211605319
948,948,948,948,2022-11-08,102.53953552246094,103.00588989257812,93.5136489868164,-0.004527453435949513,0.09651945607338042
949,949,949,949,2022-11-09,98.58524322509766,103.77342224121094,94.7863998413086,-0.04999525797707505,0.04007793723729436
950,950,950,950,2022-11-10,110.8509750366211,100.27577209472656,98.6921157836914,0.10546119686722077,0.12319990463654551
951,951,951,951,2022-11-11,113.61686706542967,96.01057434082033,99.02244567871094,0.18337868349907138,0.1473849821289197
952,952,952,952,2022-11-14,109.04288482666016,99.61510467529295,99.22647094726562,0.0946420744333718,0.09892938633896908
953,953,953,953,2022-11-15,101.2143096923828,101.76227569580078,104.05517578125,-0.005384765618410725,-0.02730153562797699
954,954,954,954,2022-11-16,99.45508575439452,102.53953552246094,103.00588989257812,-0.030080590402038476,-0.03447185536561681
955,955,955,955,2022-11-17,97.18762969970705,98.58524322509766,103.77342224121094,-0.014176701093078115,-0.06346319124174082
956,956,956,956,2022-11-18,96.71849822998048,110.8509750366211,100.27577209472656,-0.1274907758093401,-0.035474908748502676
957,957,957,957,2022-11-21,99.01526641845705,113.61686706542967,96.01057434082033,-0.1285161351840819,0.031295428636543665
958,958,958,958,2022-11-22,99.24983978271484,109.04288482666016,99.61510467529295,-0.08980911555589166,-0.0036667621217558732
959,959,959,959,2022-11-23,99.3280258178711,101.2143096923828,101.76227569580078,-0.018636533512352393,-0.023920945765859458
960,960,960,960,2022-11-25,99.4159927368164,99.45508575439452,102.53953552246094,-0.0003930720815489286,-0.030461838643303873
961,961,961,961,2022-11-28,97.324462890625,97.18762969970705,98.58524322509766,0.001407928059782293,-0.012788732808559855
962,962,962,962,2022-11-29,99.76783752441406,96.71849822998048,110.8509750366211,0.03152798430743586,-0.09998231868096397
963,963,963,963,2022-11-30,100.90155792236328,99.01526641845705,113.61686706542967,0.019050511826473437,-0.11191392151082546
964,964,964,964,2022-12-01,97.07035064697266,99.24983978271484,109.04288482666016,-0.02195962371842297,-0.10979656489022294
965,965,965,965,2022-12-02,95.4772720336914,99.3280258178711,101.2143096923828,-0.03876804912281728,-0.056682080588483785
