,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SPGI,SPGI_6m,SPGI_12m,SPGI_6m_ret,SPGI_12m_ret
487,487,487,487,2021-01-11,310.8720703125,320.15338134765625,310.6091003417969,-0.028990201496818302,0.0008466267421454177
488,488,488,488,2021-01-12,307.6191711425781,324.5554504394531,305.44732666015625,-0.05218300686043942,0.0071103731899355704
489,489,489,489,2021-01-13,303.9085693359375,319.88067626953125,308.3204040527344,-0.049931452940082166,-0.014309253162636204
490,490,490,490,2021-01-14,298.19171142578125,320.27996826171875,309.7422790527344,-0.06896546467085929,-0.03729089765296978
491,491,491,491,2021-01-15,297.9677124023437,320.4845275878906,313.1022033691406,-0.07025866538712033,-0.04833722281076924
492,492,492,492,2021-01-19,304.9701232910156,318.32244873046875,315.1864624023437,-0.041945912054599854,-0.0324136355142266
493,493,493,493,2021-01-20,313.5405578613281,310.8720703125,320.15338134765625,0.008583876789399758,-0.020655173025167062
494,494,494,494,2021-01-21,309.4305725097656,307.6191711425781,324.5554504394531,0.005888454092309869,-0.04660183000842588
495,495,495,495,2021-01-22,306.91796875,303.9085693359375,319.88067626953125,0.009902318386869613,-0.04052357169774423
496,496,496,496,2021-01-25,306.7134094238281,298.19171142578125,320.27996826171875,0.028577917063157265,-0.042358436937288024
497,497,497,497,2021-01-26,310.6869812011719,297.9677124023437,320.4845275878906,0.04268673507032017,-0.030571043352574434
498,498,498,498,2021-01-27,298.3086242675781,304.9701232910156,318.32244873046875,-0.021843120078620992,-0.06287280253940497
499,499,499,499,2021-01-28,310.6479797363281,313.5405578613281,310.8720703125,-0.009225530963937745,-0.0007208449956491725
500,500,500,500,2021-01-29,308.7294311523437,309.4305725097656,307.6191711425781,-0.0022659084774171445,0.003609202916846188
501,501,501,501,2021-02-01,313.4430847167969,306.91796875,303.9085693359375,0.021260130168891722,0.03137297313364007
502,502,502,502,2021-02-02,321.4877014160156,306.7134094238281,298.19171142578125,0.048169696981757326,0.07812420365021677
503,503,503,503,2021-02-03,315.7902526855469,310.6869812011719,297.9677124023437,0.01642576545899943,0.05981366282779499
504,504,504,504,2021-02-04,319.88067626953125,298.3086242675781,304.9701232910156,0.07231454355340161,0.048891848216513045
505,505,505,505,2021-02-05,315.5662841796875,310.6479797363281,313.5405578613281,0.01583240440685918,0.006460811105832409
506,506,506,506,2021-02-08,316.94921875,308.7294311523437,309.4305725097656,0.02662456756058429,0.024298330249823863
507,507,507,507,2021-02-09,323.7178955078125,313.4430847167969,306.91796875,0.03278046730652595,0.054737514477351645
508,508,508,508,2021-02-10,324.3119506835937,321.4877014160156,306.7134094238281,0.008784937200205345,0.0573778019449005
509,509,509,509,2021-02-11,330.5352478027344,315.7902526855469,310.6869812011719,0.04669236935526966,0.0638850927220238
510,510,510,510,2021-02-12,330.5937194824219,319.88067626953125,298.3086242675781,0.033490748293478756,0.10822716002298516
511,511,511,511,2021-02-16,329.5028991699219,315.5662841796875,310.6479797363281,0.044163827661318544,0.060695451647866605
512,512,512,512,2021-02-17,330.0872497558594,316.94921875,308.7294311523437,0.041451533017414555,0.06917972971931063
513,513,513,513,2021-02-18,329.6294860839844,323.7178955078125,313.4430847167969,0.018261550128078063,0.05164063958154408
514,514,514,514,2021-02-19,330.38916015625,324.3119506835937,321.4877014160156,0.01873877746363206,0.027688333647064134
515,515,515,515,2021-02-22,324.5943908691406,330.5352478027344,315.7902526855469,-0.017973444505801406,0.027879702140017004
516,516,516,516,2021-02-23,317.4293518066406,330.5937194824219,319.88067626953125,-0.039820380424623325,-0.007663246468896268
517,517,517,517,2021-02-24,323.8818054199219,329.5028991699219,315.5662841796875,-0.017059314998928876,0.026351108014756708
518,518,518,518,2021-02-25,322.6713256835937,330.0872497558594,316.94921875,-0.022466557183746683,0.018053702596778187
519,519,519,519,2021-02-26,321.5097351074219,329.6294860839844,323.7178955078125,-0.024632963127860785,-0.006821249090745218
520,520,520,520,2021-03-01,329.4849548339844,330.38916015625,324.3119506835937,-0.0027367887064999596,0.015950704682596184
521,521,521,521,2021-03-02,325.0044250488281,324.5943908691406,330.5352478027344,0.0012632201640625507,-0.01673292875925625
522,522,522,522,2021-03-03,318.7471618652344,317.4293518066406,330.5937194824219,0.004151506630037494,-0.0358341883679294
523,523,523,523,2021-03-04,319.7330627441406,323.8818054199219,329.5028991699219,-0.012809434202092018,-0.02965022902800929
524,524,524,524,2021-03-05,326.5467529296875,322.6713256835937,330.0872497558594,0.012010448210368674,-0.010725942394898658
525,525,525,525,2021-03-08,334.5512390136719,321.5097351074219,329.6294860839844,0.04056332509462779,0.014931167075367568
526,526,526,526,2021-03-09,333.9655456542969,329.4849548339844,330.38916015625,0.013598772127759506,0.010824766455278079
527,527,527,527,2021-03-10,336.1424255371094,325.0044250488281,324.5943908691406,0.03427030412465282,0.035576815227914116
528,528,528,528,2021-03-11,336.91357421875,318.7471618652344,317.4293518066406,0.05699317367160228,0.061381287840004184
529,529,529,529,2021-03-12,337.3723449707031,319.7330627441406,323.8818054199219,0.05516877758956684,0.041652662560931475
530,530,530,530,2021-03-15,343.1122436523437,326.5467529296875,322.6713256835937,0.05072930774547646,0.06334903767927003
531,531,531,531,2021-03-16,340.30084228515625,334.5512390136719,321.5097351074219,0.01718601697137756,0.05844646405949705
532,532,532,532,2021-03-17,341.84326171875,333.9655456542969,329.4849548339844,0.023588409543922495,0.03750795507792626
533,533,533,533,2021-03-18,340.1544189453125,336.1424255371094,325.0044250488281,0.01193539732984461,0.046614731150839805
534,534,534,534,2021-03-19,339.0904235839844,336.91357421875,318.7471618652344,0.006461150668334303,0.06382256582209545
535,535,535,535,2021-03-22,337.3040771484375,337.3723449707031,319.7330627441406,-0.00020235156580938884,0.05495526253522831
536,536,536,536,2021-03-23,338.5632629394531,343.1122436523437,326.5467529296875,-0.013257995880496143,0.03679874291187035
537,537,537,537,2021-03-24,343.4050598144531,340.30084228515625,334.5512390136719,0.009121980152772213,0.026464767629867936
538,538,538,538,2021-03-25,342.9267883300781,341.84326171875,333.9655456542969,0.0031696591176910704,0.02683283587899643
539,539,539,539,2021-03-26,350.9801330566406,340.1544189453125,336.1424255371094,0.03182588115390206,0.04414113302069089
540,540,540,540,2021-03-29,353.117919921875,339.0904235839844,336.91357421875,0.04136801089700004,0.048096446516589175
541,541,541,541,2021-03-30,344.3714904785156,337.3040771484375,337.3723449707031,0.02095264720730894,0.020746055840529243
542,542,542,542,2021-03-31,344.4593811035156,338.5632629394531,343.1122436523437,0.017415115015349203,0.003926229611721288
543,543,543,543,2021-04-01,354.0062561035156,343.4050598144531,340.30084228515625,0.030870821457291475,0.04027440463069687
544,544,544,544,2021-04-05,358.4184875488281,342.9267883300781,341.84326171875,0.04517494621574669,0.048487794513601745
545,545,545,545,2021-04-06,357.1300048828125,350.9801330566406,340.1544189453125,0.017521994115773598,0.04990552817198357
546,546,546,546,2021-04-07,352.5908203125,353.117919921875,339.0904235839844,-0.001492701388509543,0.039813559421184586
547,547,547,547,2021-04-08,356.89569091796875,344.3714904785156,337.3040771484375,0.03636828479050447,0.058082943838563716
548,548,548,548,2021-04-09,360.3025512695313,344.4593811035156,338.5632629394531,0.04599430596217258,0.06421041710590414
549,549,549,549,2021-04-12,362.26458740234375,354.0062561035156,343.4050598144531,0.023328207217934827,0.05491918959516995
550,550,550,550,2021-04-13,364.0802612304688,358.4184875488281,342.9267883300781,0.015796544760736886,0.06168509903644437
551,551,551,551,2021-04-14,363.1627197265625,357.1300048828125,350.9801330566406,0.016892209451092155,0.03471018876147003
552,552,552,552,2021-04-15,366.1302490234375,352.5908203125,353.117919921875,0.038399833265476246,0.03684981239253271
553,553,553,553,2021-04-16,369.0587463378906,356.89569091796875,344.3714904785156,0.03408014086311151,0.07168786192222609
554,554,554,554,2021-04-19,367.467529296875,360.3025512695313,344.4593811035156,0.019886004143178537,0.06679495306427752
555,555,555,555,2021-04-20,370.0250854492188,362.26458740234375,354.0062561035156,0.02142218234059956,0.045250130667236155
556,556,556,556,2021-04-21,373.6369323730469,364.0802612304688,358.4184875488281,0.026248803245415564,0.04245998840153442
557,557,557,557,2021-04-22,374.173828125,363.1627197265625,357.1300048828125,0.030320040577755725,0.04772442250485276
558,558,558,558,2021-04-23,378.8887023925781,366.1302490234375,352.5908203125,0.03484676123639252,0.07458470432318798
559,559,559,559,2021-04-26,374.779052734375,369.0587463378906,356.89569091796875,0.015499717736664032,0.050108091163579394
560,560,560,560,2021-04-27,374.9840393066406,367.467529296875,360.3025512695313,0.020454895767656023,0.04074766605281832
561,561,561,561,2021-04-28,371.0207824707031,370.0250854492188,362.26458740234375,0.002690890592662143,0.024170717682196363
562,562,562,562,2021-04-29,383.3400268554688,373.6369323730469,364.0802612304688,0.02596931309973982,0.05289977973512894
563,563,563,563,2021-04-30,381.0850830078125,374.173828125,363.1627197265625,0.01847070629564085,0.04935077943778032
564,564,564,564,2021-05-03,384.5113830566406,378.8887023925781,366.1302490234375,0.014839926945714677,0.050203811573150015
565,565,565,565,2021-05-04,387.6643981933594,374.779052734375,369.0587463378906,0.034381178363554143,0.05041379466030693
566,566,566,566,2021-05-05,382.7152404785156,374.9840393066406,367.467529296875,0.020617413973592846,0.04149403679507713
567,567,567,567,2021-05-06,380.28460693359375,371.0207824707031,370.0250854492188,0.024968478588182963,0.027726556624991128
568,568,568,568,2021-05-07,381.3974609375,383.3400268554688,373.6369323730469,-0.0050674747792543995,0.020770239481317843
569,569,569,569,2021-05-10,381.0557861328125,381.0850830078125,374.173828125,-7.687751713802982e-05,0.01839240879646309
570,570,570,570,2021-05-11,370.6205749511719,384.5113830566406,378.8887023925781,-0.03612586965578224,-0.021822047976609693
571,571,571,571,2021-05-12,360.8784790039063,387.6643981933594,374.779052734375,-0.06909563868718427,-0.0370900498014779
572,572,572,572,2021-05-13,370.64984130859375,382.7152404785156,374.9840393066406,-0.031525787044269005,-0.011558353273011246
573,573,573,573,2021-05-14,370.1227416992188,380.28460693359375,371.0207824707031,-0.026721736954631536,-0.0024204594834393856
574,574,574,574,2021-05-17,366.0130615234375,381.3974609375,383.3400268554688,-0.040336921426395,-0.04519998987364848
575,575,575,575,2021-05-18,361.2981567382813,381.0557861328125,381.0850830078125,-0.0518497031498818,-0.051922594590577464
576,576,576,576,2021-05-19,361.8351440429688,370.6205749511719,384.5113830566406,-0.0237046497198935,-0.058974168289658846
577,577,577,577,2021-05-20,365.6030883789063,360.8784790039063,387.6643981933594,0.013091967656372328,-0.05690826889770084
578,578,578,578,2021-05-21,368.5022583007813,370.64984130859375,382.7152404785156,-0.005794102056621231,-0.03713722547334042
579,579,579,579,2021-05-24,370.0153198242188,370.1227416992188,380.28460693359375,-0.0002902331116073631,-0.02700421453337498
580,580,580,580,2021-05-25,370.3185424804688,366.0130615234375,381.3974609375,0.0117631893766601,-0.029048222895345144
581,581,581,581,2021-05-26,370.3968505859375,361.2981567382813,381.0557861328125,0.025183338685691448,-0.027972113099366425
582,582,582,582,2021-05-27,372.2259826660156,361.8351440429688,370.6205749511719,0.028717051934051163,0.004331674557072951
583,583,583,583,2021-05-28,371.1793212890625,365.6030883789063,360.8784790039063,0.015252149359244571,0.02854379766171844
584,584,584,584,2021-06-01,365.3006286621094,368.5022583007813,370.64984130859375,-0.00868822257273294,-0.014431984181077162
585,585,585,585,2021-06-02,371.531494140625,370.0153198242188,370.1227416992188,0.004097598761928278,0.0038061763914820634
586,586,586,586,2021-06-03,373.0182495117188,370.3185424804688,366.0130615234375,0.007290229144797378,0.019139174867486952
587,587,587,587,2021-06-04,376.17767333984375,370.3968505859375,361.2981567382813,0.01560710558084244,0.04118348329227972
588,588,588,588,2021-06-07,372.9009094238281,372.2259826660156,361.8351440429688,0.0018132177473975108,0.030582339949668524
589,589,589,589,2021-06-08,375.9918823242188,371.1793212890625,365.6030883789063,0.01296559576229317,0.028415498324635857
590,590,590,590,2021-06-09,376.2070007324219,365.3006286621094,368.5022583007813,0.02985588092267011,0.020908263811376004
591,591,591,591,2021-06-10,378.28076171875,371.531494140625,370.0153198242188,0.018166071206793477,0.02233810723960783
592,592,592,592,2021-06-11,383.9148559570313,373.0182495117188,370.3185424804688,0.029211992870526116,0.03671518413712582
593,593,593,593,2021-06-14,387.7101135253906,376.17767333984375,370.3968505859375,0.030656897000711503,0.046742468009824956
594,594,594,594,2021-06-15,387.3677368164063,372.9009094238281,372.2259826660156,0.03879536634794212,0.04067892854211852
595,595,595,595,2021-06-16,384.1789855957031,375.9918823242188,371.1793212890625,0.021774680934266932,0.035022598407406624
596,596,596,596,2021-06-17,391.4172973632813,376.2070007324219,365.3006286621094,0.04043065812504065,0.07149363196231717
597,597,597,597,2021-06-18,382.17376708984375,378.28076171875,371.531494140625,0.010291312075733305,0.028644335990505976
598,598,598,598,2021-06-21,390.791259765625,383.9148559570313,373.0182495117188,0.017911273038528464,0.04764648988935827
599,599,599,599,2021-06-22,395.0364074707031,387.7101135253906,376.17767333984375,0.018896318898404818,0.050132518401277304
600,600,600,600,2021-06-23,392.0726623535156,387.3677368164063,372.9009094238281,0.0121458890091799,0.05141245957085472
601,601,601,601,2021-06-24,402.196533203125,384.1789855957031,375.9918823242188,0.046898836956123624,0.06969472510129848
602,602,602,602,2021-06-25,403.3507690429688,391.4172973632813,376.2070007324219,0.030487849566371628,0.07215115151419793
603,603,603,603,2021-06-28,401.8248596191406,382.17376708984375,378.28076171875,0.05141926061261337,0.062239744346014536
604,604,604,604,2021-06-29,401.609619140625,390.791259765625,383.9148559570313,0.027683217330623622,0.04609033203334589
605,605,605,605,2021-06-30,401.4825134277344,395.0364074707031,387.7101135253906,0.01631775156701054,0.03552241590273031
606,606,606,606,2021-07-01,403.1943664550781,392.0726623535156,387.3677368164063,0.028366436044792387,0.040856860637758396
607,607,607,607,2021-07-02,405.5711975097656,402.196533203125,384.1789855957031,0.008390585268760464,0.05568293091537013
608,608,608,608,2021-07-06,406.5884399414063,403.3507690429688,391.4172973632813,0.008026936222582437,0.03875950981298715
609,609,609,609,2021-07-07,410.0022277832031,401.8248596191406,382.17376708984375,0.020350578039928235,0.072816250328394
610,610,610,610,2021-07-08,407.9480590820313,401.609619140625,390.791259765625,0.01578258995630999,0.043902720154734176
611,611,611,611,2021-07-09,405.6200256347656,401.4825134277344,395.0364074707031,0.010305585096861192,0.026791500641234922
612,612,612,612,2021-07-12,402.7540893554688,403.1943664550781,392.0726623535156,-0.0010919723494161593,0.02724348833156376
613,613,613,613,2021-07-13,400.0153198242188,405.5711975097656,402.196533203125,-0.013698896074623379,-0.005423252561465031
614,614,614,614,2021-07-14,401.609619140625,406.5884399414063,403.3507690429688,-0.012245357495896392,-0.00431671397695621
615,615,615,615,2021-07-15,402.5291137695313,410.0022277832031,401.8248596191406,-0.018227008311826443,0.0017526395730174116
616,616,616,616,2021-07-16,405.3657531738281,407.9480590820313,401.609619140625,-0.006329986993966585,0.009352699373188722
617,617,617,617,2021-07-19,400.2108459472656,405.6200256347656,401.4825134277344,-0.01333558341710328,-0.0031674293099632767
618,618,618,618,2021-07-20,407.2828979492188,402.7540893554688,403.1943664550781,0.011244599902132668,0.010140348760542928
619,619,619,619,2021-07-21,407.9480590820313,400.0153198242188,405.5711975097656,0.019831088622551896,0.005860528525841513
620,620,620,620,2021-07-22,409.4544067382813,401.609619140625,406.5884399414063,0.01953336579547771,0.007048815252317597
621,621,621,621,2021-07-23,409.3566284179688,402.5291137695313,410.0022277832031,0.016961542444720257,-0.0015746240422276347
622,622,622,622,2021-07-26,404.3680419921875,405.3657531738281,407.9480590820313,-0.0024612616478550953,-0.00877566888760195
623,623,623,623,2021-07-27,403.7713623046875,400.2108459472656,405.6200256347656,0.008896601362700318,-0.004557623424004009
624,624,624,624,2021-07-28,402.5975646972656,407.2828979492188,402.7540893554688,-0.011503879184579402,-0.00038863580119985475
625,625,625,625,2021-07-29,414.31585693359375,407.9480590820313,400.0153198242188,0.01560933484005611,0.0357499735651603
626,626,626,626,2021-07-30,419.3533630371094,409.4544067382813,401.609619140625,0.02417596717955317,0.044181570985408536
627,627,627,627,2021-08-02,424.7625427246094,409.3566284179688,402.5291137695313,0.037634456698989904,0.05523433757839413
628,628,628,628,2021-08-03,426.5231628417969,404.3680419921875,405.3657531738281,0.05478949508585895,0.052193382155043766
629,629,629,629,2021-08-04,429.8977966308594,403.7713623046875,400.2108459472656,0.06470601128580467,0.07417827623668516
630,630,630,630,2021-08-05,432.0693359375,402.5975646972656,407.2828979492188,0.07320404747702769,0.06085803777445031
631,631,631,631,2021-08-06,431.9323425292969,414.31585693359375,407.9480590820313,0.04251945780227939,0.05879249309638879
632,632,632,632,2021-08-09,426.5818481445313,419.3533630371094,409.4544067382813,0.017237217450864373,0.04182991103377631
633,633,633,633,2021-08-10,424.9972839355469,424.7625427246094,409.3566284179688,0.0005526410342864274,0.0382078960783514
634,634,634,634,2021-08-11,424.126708984375,426.5231628417969,404.3680419921875,-0.0056185784646606285,0.04886307754401931
635,635,635,635,2021-08-12,427.2078857421875,429.8977966308594,403.7713623046875,-0.006257093918026313,0.05804404577810218
636,636,636,636,2021-08-13,432.0888366699219,432.0693359375,402.5975646972656,4.513334041522654e-05,0.0732524847606375
637,637,637,637,2021-08-16,436.3634338378906,431.9323425292969,414.31585693359375,0.010258762478045247,0.053214417298613315
638,638,638,638,2021-08-17,434.4755554199219,426.5818481445313,419.3533630371094,0.018504555010310897,0.03606073949971944
639,639,639,639,2021-08-18,420.6053466796875,424.9972839355469,424.7625427246094,-0.010334036055923201,-0.009787106034011006
640,640,640,640,2021-08-19,424.4592895507813,424.126708984375,426.5231628417969,0.0007841537902735229,-0.004838830503986258
641,641,641,641,2021-08-20,427.9610595703125,427.2078857421875,429.8977966308594,0.0017630148067526719,-0.004505110460498396
642,642,642,642,2021-08-23,429.4282836914063,432.0888366699219,432.0693359375,-0.006157421235457594,-0.006112565800031056
643,643,643,643,2021-08-24,428.039306640625,436.3634338378906,431.9323425292969,-0.019076133680710816,-0.009013068727095397
644,644,644,644,2021-08-25,429.0387878417969,434.4755554199219,426.5818481445313,-0.012513402676637031,0.0057595973854778215
645,645,645,645,2021-08-26,428.3626708984375,420.6053466796875,424.9972839355469,0.0184432373006842,0.007918608165507823
646,646,646,646,2021-08-27,429.4797058105469,424.4592895507813,424.126708984375,0.01182779216607277,0.012621220764403862
647,647,647,647,2021-08-30,435.1336059570313,427.9610595703125,427.2078857421875,0.01675981079661848,0.018552373397964006
648,648,648,648,2021-08-31,434.8886413574219,429.4282836914063,432.0888366699219,0.012715412266462334,0.006479696881497521
649,649,649,649,2021-09-01,439.5920715332031,428.039306640625,436.3634338378906,0.026989962635084908,0.007398964819109732
650,650,650,650,2021-09-02,440.3563537597656,429.0387878417969,434.4755554199219,0.026378887500824177,0.013535395182727727
651,651,651,651,2021-09-03,442.982421875,428.3626708984375,420.6053466796875,0.034129376740273276,0.053202070235102816
652,652,652,652,2021-09-07,437.7302551269531,429.4797058105469,424.4592895507813,0.019210568519961058,0.03126557929788021
653,653,653,653,2021-09-08,441.5419921875,435.1336059570313,427.9610595703125,0.014727398993635843,0.03173403821091392
654,654,654,654,2021-09-09,442.3063354492188,434.8886413574219,429.4282836914063,0.01705653674615193,0.029988829909179504
655,655,655,655,2021-09-10,441.1794128417969,439.5920715332031,428.039306640625,0.0036109416238045977,0.030698363438393494
656,656,656,656,2021-09-13,440.3760070800781,440.3563537597656,429.0387878417969,4.4630491066399713e-05,0.02642469529459346
657,657,657,657,2021-09-14,442.5022583007813,442.982421875,428.3626708984375,-0.001083933696931605,0.03300844906183764
658,658,658,658,2021-09-15,443.051025390625,437.7302551269531,429.4797058105469,0.01215536326619393,0.03159944322506525
659,659,659,659,2021-09-16,444.9127502441406,441.5419921875,435.1336059570313,0.007634059990401232,0.022473888831457067
660,660,660,660,2021-09-17,437.4363708496094,442.3063354492188,434.8886413574219,-0.011010388523292058,0.005858349126423024
661,661,661,661,2021-09-20,435.9175109863281,441.1794128417969,439.5920715332031,-0.011926897997290742,-0.008359023705907465
662,662,662,662,2021-09-21,436.2408752441406,440.3760070800781,440.3563537597656,-0.009390002564752753,-0.009345791154111938
663,663,663,663,2021-09-22,436.6720581054688,442.5022583007813,442.982421875,-0.01317552642036357,-0.014245178720233342
664,664,664,664,2021-09-23,442.5806884765625,443.051025390625,437.7302551269531,-0.0010615863345487808,0.011080872964110311
665,665,665,665,2021-09-24,443.9623107910156,444.9127502441406,441.5419921875,-0.0021362378412473904,0.005481513981319797
666,666,666,666,2021-09-27,436.36822509765625,437.4363708496094,442.3063354492188,-0.002441831139643247,-0.013425334153379542
667,667,667,667,2021-09-28,417.5350646972656,435.9175109863281,441.1794128417969,-0.042169552325322934,-0.053593498373438186
668,668,668,668,2021-09-29,418.0347595214844,436.2408752441406,440.3760070800781,-0.041734089480879755,-0.050732208838369375
669,669,669,669,2021-09-30,416.3396606445313,436.6720581054688,442.5022583007813,-0.0465621673828891,-0.05912421273670998
670,670,670,670,2021-10-01,419.73968505859375,442.5806884765625,443.051025390625,-0.0516086761412734,-0.0526154754104865
671,671,671,671,2021-10-04,407.4815368652344,443.9623107910156,444.9127502441406,-0.08217088036320652,-0.08413158166037349
672,672,672,672,2021-10-05,416.5747680664063,436.36822509765625,437.4363708496094,-0.04535952870266913,-0.04769059953264676
673,673,673,673,2021-10-06,419.15185546875,417.5350646972656,435.9175109863281,0.00387222752813976,-0.038460614898546575
674,674,674,674,2021-10-07,424.0903930664063,418.0347595214844,436.2408752441406,0.014485956985619275,-0.027852690720314377
675,675,675,675,2021-10-08,421.0724182128906,416.3396606445313,436.6720581054688,0.011367539573416074,-0.03572392508982203
676,676,676,676,2021-10-11,419.8671569824219,419.73968505859375,442.5806884765625,0.0003036928085804469,-0.05132065651649742
677,677,677,677,2021-10-12,422.0032958984375,407.4815368652344,443.9623107910156,0.035637833176245026,-0.04946143931329072
678,678,678,678,2021-10-13,421.7680969238281,416.5747680664063,436.36822509765625,0.012466738879859163,-0.0334582752228596
679,679,679,679,2021-10-14,432.8897399902344,419.15185546875,417.5350646972656,0.032775435304040146,0.03677457677501095
680,680,680,680,2021-10-15,434.9866638183594,424.0903930664063,418.0347595214844,0.025693274193661964,0.04055142284407043
681,681,681,681,2021-10-18,438.8473510742188,421.0724182128906,416.3396606445313,0.042213481796713914,0.05406088479498572
682,682,682,682,2021-10-19,442.0122985839844,419.8671569824219,419.73968505859375,0.052743209925537604,0.0530629204676738
683,683,683,683,2021-10-20,431.6942443847656,422.0032958984375,407.4815368652344,0.02296415355168313,0.05942037940123668
684,684,684,684,2021-10-21,436.4760437011719,421.7680969238281,416.5747680664063,0.034872117840624606,0.04777359830779071
685,685,685,685,2021-10-22,441.4244079589844,432.8897399902344,419.15185546875,0.019715569994665394,0.05313719168754805
686,686,686,686,2021-10-25,438.36724853515625,434.9866638183594,424.0903930664063,0.007771697382907616,0.03366465192837875
687,687,687,687,2021-10-26,455.2700500488281,438.8473510742188,421.0724182128906,0.03742234955824508,0.0812155590268262
688,688,688,688,2021-10-27,453.2907409667969,442.0122985839844,419.8671569824219,0.025516127987713855,0.07960514040819411
689,689,689,689,2021-10-28,460.0616760253906,431.6942443847656,422.0032958984375,0.06571185974706051,0.09018503053614202
690,690,690,690,2021-10-29,464.6180725097656,436.4760437011719,421.7680969238281,0.06447554044423298,0.10159605692906704
691,691,691,691,2021-11-01,453.8590087890625,441.4244079589844,432.8897399902344,0.02816926433128608,0.048440207428573245
692,692,692,692,2021-11-02,451.89935302734375,438.36724853515625,434.9866638183594,0.030869332819470907,0.03888093731546394
693,693,693,693,2021-11-03,445.8926696777344,455.2700500488281,438.8473510742188,-0.02059740228923035,0.016054144080555277
694,694,694,694,2021-11-04,453.437744140625,453.2907409667969,442.0122985839844,0.0003243021763792431,0.025848705099932312
695,695,695,695,2021-11-05,451.0272216796875,460.0616760253906,431.6942443847656,-0.019637485181887904,0.04478395889311537
696,696,696,696,2021-11-08,452.3695983886719,464.6180725097656,436.4760437011719,-0.026362457351110313,0.03641334940797192
697,697,697,697,2021-11-09,452.6832580566406,453.8590087890625,441.4244079589844,-0.002590563830734305,0.02550572622323677
698,698,698,698,2021-11-10,445.069580078125,451.89935302734375,438.36724853515625,-0.015113482467866035,0.015289307231243221
699,699,699,699,2021-11-11,442.4336853027344,445.8926696777344,455.2700500488281,-0.007757437182136173,-0.028195056416992603
700,700,700,700,2021-11-12,444.2366333007813,453.437744140625,453.2907409667969,-0.020291894441390235,-0.01997417297054116
701,701,701,701,2021-11-15,450.0375061035156,451.0272216796875,460.0616760253906,-0.002194358851525746,-0.02178875234398303
702,702,702,702,2021-11-16,460.90435791015625,452.3695983886719,464.6180725097656,0.01886678404535802,-0.007993048095500721
703,703,703,703,2021-11-17,456.1323547363281,452.6832580566406,453.8590087890625,0.007619227392005712,0.005008925466371439
704,704,704,704,2021-11-18,454.5939331054688,445.069580078125,451.89935302734375,0.021399694460519925,0.00596278808560724
705,705,705,705,2021-11-19,452.0267028808594,442.4336853027344,445.8926696777344,0.02168238517273169,0.013756748249659001
706,706,706,706,2021-11-22,448.9107055664063,444.2366333007813,453.437744140625,0.01052158222723687,-0.00998381505006496
707,707,707,707,2021-11-23,449.1164245605469,450.0375061035156,451.0272216796875,-0.00204667728906327,-0.004236544996163549
708,708,708,708,2021-11-24,454.96630859375,460.90435791015625,452.3695983886719,-0.012883474010379703,0.0057402403130704105
709,709,709,709,2021-11-26,446.1325988769531,456.1323547363281,452.6832580566406,-0.021922926000624177,-0.014470734366915483
710,710,710,710,2021-11-29,456.3405151367188,454.5939331054688,445.069580078125,0.0038420707010289323,0.02532398430064653
711,711,711,711,2021-11-30,447.3104248046875,452.0267028808594,442.4336853027344,-0.010433627142188873,0.011022532108097227
712,712,712,712,2021-12-01,440.7636413574219,448.9107055664063,444.2366333007813,-0.018148518420172177,-0.00781788732179578
713,713,713,713,2021-12-02,452.4536437988281,449.1164245605469,450.0375061035156,0.007430632806508131,0.005368747410036345
714,714,714,714,2021-12-03,447.3987731933594,454.96630859375,460.90435791015625,-0.016633177572600966,-0.029302358472014123
715,715,715,715,2021-12-06,448.0956726074219,446.1325988769531,456.1323547363281,0.004400202395902886,-0.017619188916234485
716,716,716,716,2021-12-07,461.768310546875,456.3405151367188,454.5939331054688,0.011894178207100481,0.01578194718173176
717,717,717,717,2021-12-08,464.2613830566406,447.3104248046875,452.0267028808594,0.03789528996413294,0.02706627749601309
718,718,718,718,2021-12-09,459.0200500488281,440.7636413574219,448.9107055664063,0.04141995159850742,0.02251972242378697
719,719,719,719,2021-12-10,464.9189758300781,452.4536437988281,449.1164245605469,0.02755051749962778,0.035185868085304994
720,720,720,720,2021-12-13,470.01312255859375,447.3987731933594,454.96630859375,0.05054629274868572,0.03307236971315919
721,721,721,721,2021-12-14,461.6505432128906,448.0956726074219,446.1325988769531,0.03024994757613797,0.034783255863841234
722,722,722,722,2021-12-15,470.12109375,461.768310546875,456.3405151367188,0.01808868866127411,0.030198016954844586
723,723,723,723,2021-12-16,468.0205993652344,464.2613830566406,447.3104248046875,0.00809719792726149,0.046299333554745026
724,724,724,724,2021-12-17,459.00042724609375,459.0200500488281,440.7636413574219,-4.2749336836789276e-05,0.04137543158620782
725,725,725,725,2021-12-20,451.8352661132813,464.9189758300781,452.4536437988281,-0.02814191374623254,-0.0013667205337433153
726,726,726,726,2021-12-21,461.7977294921875,470.01312255859375,447.3987731933594,-0.017479071694178283,0.032183718779678294
727,727,727,727,2021-12-22,464.5165710449219,461.6505432128906,448.0956726074219,0.006208219342892729,0.036645965228694344
728,728,728,728,2021-12-23,464.9876708984375,470.12109375,461.768310546875,-0.01091936294671414,0.006971808757837428
