,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WMB,WMB_6m,WMB_12m,WMB_6m_ret,WMB_12m_ret
483,483,483,483,2021-01-05,17.499370574951172,17.52471923828125,18.37813949584961,-0.0014464518937744586,-0.047815989267950276
484,484,484,484,2021-01-06,18.166893005371094,17.017738342285156,18.420387268066406,0.06752687342891828,-0.013761614183582904
485,485,485,485,2021-01-07,18.20069694519043,16.967037200927734,17.896509170532227,0.07270920253509194,0.016997045164487634
486,486,486,486,2021-01-08,17.997905731201172,16.84874153137207,17.490921020507812,0.06820474975471469,0.028985592588230746
487,487,487,487,2021-01-11,18.17534637451172,16.941688537597656,17.414871215820312,0.07281787964501185,0.043668147140850655
488,488,488,488,2021-01-12,18.95272254943848,16.983938217163086,17.533170700073242,0.11592036588344645,0.08096378422639261
489,489,489,489,2021-01-13,18.79218101501465,17.499370574951172,17.52471923828125,0.07387753945356312,0.07232422725293852
490,490,490,490,2021-01-14,19.17241477966309,18.166893005371094,17.017738342285156,0.05534913284262255,0.12661356015940495
491,491,491,491,2021-01-15,19.011869430541992,18.20069694519043,16.967037200927734,0.044568210096257665,0.1205179316458651
492,492,492,492,2021-01-19,18.969621658325195,17.997905731201172,16.84874153137207,0.053990499874630116,0.12587765816242613
493,493,493,493,2021-01-20,18.95272254943848,18.17534637451172,16.941688537597656,0.04277091390219212,0.11870328080804105
494,494,494,494,2021-01-21,18.310544967651367,18.95272254943848,16.983938217163086,-0.033883131044206594,0.0781094898913186
495,495,495,495,2021-01-22,18.25139617919922,18.79218101501465,17.499370574951172,-0.028777119344654656,0.04297443733916384
496,496,496,496,2021-01-25,18.302091598510746,19.17241477966309,18.166893005371094,-0.04539455207674359,0.007442031672652005
497,497,497,497,2021-01-26,18.116199493408203,19.011869430541992,18.20069694519043,-0.047111092383946285,-0.004642539350920627
498,498,498,498,2021-01-27,17.92185401916504,18.969621658325195,17.997905731201172,-0.055233976619682434,-0.0042255867528125934
499,499,499,499,2021-01-28,18.133100509643555,18.95272254943848,18.17534637451172,-0.04324560957703716,-0.0023243499187123318
500,500,500,500,2021-01-29,17.93875503540039,18.310544967651367,18.95272254943848,-0.020304689615071814,-0.05349983420023896
501,501,501,501,2021-02-01,17.98945426940918,18.25139617919922,18.79218101501465,-0.01435188339665594,-0.0427159968799844
502,502,502,502,2021-02-02,18.09930229187012,18.302091598510746,19.17241477966309,-0.01108011647461793,-0.05597169162703808
503,503,503,503,2021-02-03,18.521785736083984,18.116199493408203,19.011869430541992,0.022388042416035425,-0.02577777510246848
504,504,504,504,2021-02-04,18.60628318786621,17.92185401916504,18.969621658325195,0.038189640869146,-0.01915370148141704
505,505,505,505,2021-02-05,18.665433883666992,18.133100509643555,18.95272254943848,0.02935699682138382,-0.015158173978545353
506,506,506,506,2021-02-08,19.011869430541992,17.93875503540039,18.310544967651367,0.05982100725629591,0.03830167065642409
507,507,507,507,2021-02-09,18.80907440185547,17.98945426940918,18.25139617919922,0.045561144889205485,0.030555373253681628
508,508,508,508,2021-02-10,19.27381134033203,18.09930229187012,18.302091598510746,0.06489250411544756,0.053093371136900824
509,509,509,509,2021-02-11,18.82597541809082,18.521785736083984,18.116199493408203,0.016423345261694422,0.039179074228061994
510,510,510,510,2021-02-12,19.299161911010746,18.60628318786621,17.92185401916504,0.03723896471684274,0.07685074827486371
511,511,511,511,2021-02-16,19.35831069946289,18.665433883666992,18.133100509643555,0.03712085237955254,0.06756760594624978
512,512,512,512,2021-02-17,19.510398864746094,19.011869430541992,17.93875503540039,0.026222010203963864,0.08761164452294579
513,513,513,513,2021-02-18,18.80907440185547,18.80907440185547,17.98945426940918,0.0,0.045561144889205485
514,514,514,514,2021-02-19,19.13016700744629,19.27381134033203,18.09930229187012,-0.0074528244751028705,0.0569560471974222
515,515,515,515,2021-02-22,19.35831069946289,18.82597541809082,18.521785736083984,0.028276637441081665,0.04516437968231091
516,516,516,516,2021-02-23,20.14413452148437,19.299161911010746,18.60628318786621,0.04378286551353017,0.08265225881443339
517,517,517,517,2021-02-24,20.20327949523925,19.35831069946289,18.665433883666992,0.043648891109068,0.0823900275320113
518,518,518,518,2021-02-25,19.814592361450195,19.510398864746094,19.011869430541992,0.0155913520176032,0.042222198813266276
519,519,519,519,2021-02-26,19.299161911010746,18.80907440185547,18.80907440185547,0.026055907839193315,0.026055907839193315
520,520,520,520,2021-03-01,19.93288993835449,19.13016700744629,19.27381134033203,0.0419611041866883,0.034195550967300425
521,521,521,521,2021-03-02,20.0427360534668,19.35831069946289,18.82597541809082,0.03535563431280697,0.06463201020685139
522,522,522,522,2021-03-03,20.059633255004883,20.14413452148437,19.299161911010746,-0.00419483231654183,0.03940437141782138
523,523,523,523,2021-03-04,20.372276306152344,20.20327949523925,19.35831069946289,0.008364820718978594,0.052378826976756
524,524,524,524,2021-03-05,20.49901962280273,19.814592361450195,19.510398864746094,0.034541576675789054,0.050671478574587425
525,525,525,525,2021-03-08,20.38072204589844,19.299161911010746,18.80907440185547,0.05604181880409187,0.0835579471091854
526,526,526,526,2021-03-09,19.907543182373047,19.93288993835449,19.13016700744629,-0.0012716046724700059,0.04063614157807249
527,527,527,527,2021-03-10,20.6173152923584,20.0427360534668,19.35831069946289,0.02866770471650315,0.0650369039138543
528,528,528,528,2021-03-11,20.53996467590332,20.059633255004883,20.14413452148437,0.023945174609739883,0.019649896300919956
529,529,529,529,2021-03-12,20.565752029418945,20.372276306152344,20.20327949523925,0.00949701056274077,0.017941272072443004
530,530,530,530,2021-03-15,20.34230613708496,20.49901962280273,19.814592361450195,-0.007644925884330855,0.026632582997843768
531,531,531,531,2021-03-16,19.95556831359864,20.38072204589844,19.299161911010746,-0.020860582433847696,0.03401217138933865
532,532,532,532,2021-03-17,20.093076705932617,19.907543182373047,19.93288993835449,0.00931975994525791,0.008036304222495128
533,533,533,533,2021-03-18,19.560237884521484,20.6173152923584,20.0427360534668,-0.05127134124144228,-0.024073468196067926
534,534,534,534,2021-03-19,19.72352600097656,20.53996467590332,20.059633255004883,-0.039748786709676076,-0.016755403738224595
535,535,535,535,2021-03-22,19.75790405273437,20.565752029418945,20.372276306152344,-0.03928122713572357,-0.03015727080200825
536,536,536,536,2021-03-23,19.77509307861328,20.34230613708496,20.49901962280273,-0.027883419640294616,-0.03531517884807367
537,537,537,537,2021-03-24,20.18760681152344,19.95556831359864,20.38072204589844,0.011627756938732636,-0.009475387277256164
538,538,538,538,2021-03-25,20.5743465423584,20.093076705932617,19.907543182373047,0.023952023050988647,0.03349501010128497
539,539,539,539,2021-03-26,21.107181549072266,19.560237884521484,20.6173152923584,0.07908613758603189,0.023759943996948696
540,540,540,540,2021-03-29,20.660287857055664,19.72352600097656,20.53996467590332,0.04749464451907448,0.00585800331455788
541,541,541,541,2021-03-30,20.35089683532715,19.75790405273437,20.565752029418945,0.030012939682775297,-0.01044723255363822
542,542,542,542,2021-03-31,20.359495162963867,19.77509307861328,20.34230613708496,0.029552431537357204,0.0008449890471153854
543,543,543,543,2021-04-01,20.53996467590332,20.18760681152344,19.95556831359864,0.017454167186312874,0.029284876938656
544,544,544,544,2021-04-05,20.411056518554688,20.5743465423584,20.093076705932617,-0.007936583719319157,0.015825342095478367
545,545,545,545,2021-04-06,20.42824935913086,21.107181549072266,19.560237884521484,-0.032165933114421286,0.04437632505974043
546,546,546,546,2021-04-07,20.729040145874023,20.660287857055664,19.72352600097656,0.0033277507696911623,0.05098044562862025
547,547,547,547,2021-04-08,20.35089683532715,20.35089683532715,19.75790405273437,0.0,0.030012939682775297
548,548,548,548,2021-04-09,20.28214836120605,20.359495162963867,19.77509307861328,-0.0037990530285111346,0.02564110725431412
549,549,549,549,2021-04-12,20.15323257446289,20.53996467590332,20.18760681152344,-0.01882827490419825,-0.0017027395758930641
550,550,550,550,2021-04-13,20.368087768554688,20.411056518554688,20.5743465423584,-0.0021051703012501255,-0.010025046160229922
551,551,551,551,2021-04-14,20.325115203857425,20.42824935913086,21.107181549072266,-0.0050486046777834526,-0.03705214471181795
552,552,552,552,2021-04-15,20.48840713500977,20.729040145874023,20.660287857055664,-0.011608497507403892,-0.008319376924227906
553,553,553,553,2021-04-16,20.29933357238769,20.35089683532715,20.35089683532715,-0.0025337096127354686,-0.0025337096127354686
554,554,554,554,2021-04-19,20.359495162963867,20.28214836120605,20.359495162963867,0.0038135408725121778,0.0
555,555,555,555,2021-04-20,20.15323257446289,20.15323257446289,20.53996467590332,0.0,-0.01882827490419825
556,556,556,556,2021-04-21,20.24776840209961,20.368087768554688,20.411056518554688,-0.005907249017300109,-0.00799998355335707
557,557,557,557,2021-04-22,19.97275733947754,20.325115203857425,20.42824935913086,-0.017336082026881416,-0.022297163679849463
558,558,558,558,2021-04-23,20.29073905944824,20.48840713500977,20.729040145874023,-0.009647801034945447,-0.021144302068083265
559,559,559,559,2021-04-26,20.60012626647949,20.29933357238769,20.35089683532715,0.014817860547941875,0.012246606779495961
560,560,560,560,2021-04-27,20.5743465423584,20.359495162963867,20.28214836120605,0.010552883442088934,0.01440666816693037
561,561,561,561,2021-04-28,20.99545669555664,20.15323257446289,20.15323257446289,0.04179101878479652,0.04179101878479652
562,562,562,562,2021-04-29,21.124372482299805,20.24776840209961,20.368087768554688,0.043293861466199735,0.03713086482829819
563,563,563,563,2021-04-30,20.935300827026367,19.97275733947754,20.325115203857425,0.048192819408379606,0.030021262711127816
564,564,564,564,2021-05-03,21.28765869140625,20.29073905944824,20.48840713500977,0.04913175557761673,0.039009941140360826
565,565,565,565,2021-05-04,21.124372482299805,20.60012626647949,20.29933357238769,0.025448689441936567,0.040643645121156924
566,566,566,566,2021-05-05,21.41657066345215,20.5743465423584,20.359495162963867,0.04093564378143344,0.051920516300974606
567,567,567,567,2021-05-06,21.45953941345215,20.99545669555664,20.15323257446289,0.022103959186261735,0.06481872494462948
568,568,568,568,2021-05-07,21.743148803710938,21.124372482299805,20.24776840209961,0.029292056932323396,0.07385408465341126
569,569,569,569,2021-05-10,21.94940948486328,20.935300827026367,19.97275733947754,0.04844012828933186,0.09896741405247789
570,570,570,570,2021-05-11,22.0439395904541,21.28765869140625,20.29073905944824,0.035526729830235304,0.08640397601434313
571,571,571,571,2021-05-12,21.7259578704834,21.124372482299805,20.60012626647949,0.02847826077142246,0.0546516846275773
572,572,572,572,2021-05-13,21.811899185180664,21.41657066345215,20.5743465423584,0.018459002047566564,0.060150276961379756
573,573,573,573,2021-05-14,22.24160385131836,21.45953941345215,20.99545669555664,0.03644367303503104,0.059353181682656464
574,574,574,574,2021-05-17,22.80022621154785,21.743148803710938,21.124372482299805,0.048616574231258536,0.07933271062381864
575,575,575,575,2021-05-18,22.62834358215332,21.94940948486328,20.935300827026367,0.03093177052249385,0.08087023774415147
576,576,576,576,2021-05-19,22.37051773071289,22.0439395904541,21.28765869140625,0.014814871857125267,0.05086792563729836
577,577,577,577,2021-05-20,22.636938095092773,21.7259578704834,21.124372482299805,0.04193049761212242,0.07160286602881838
578,578,578,578,2021-05-21,22.679906845092773,21.811899185180664,21.41657066345215,0.03979514358391345,0.058988724268378645
579,579,579,579,2021-05-24,22.78303909301757,22.24160385131836,21.45953941345215,0.024343354252625904,0.06167418853061557
580,580,580,580,2021-05-25,22.293174743652344,22.80022621154785,21.743148803710938,-0.022238878824750286,0.025296517303304844
581,581,581,581,2021-05-26,22.36192512512207,22.62834358215332,21.94940948486328,-0.011773661473010844,0.01879392885459019
582,582,582,582,2021-05-27,22.60256004333496,22.37051773071289,22.0439395904541,0.010372684057441184,0.0253412258996919
583,583,583,583,2021-05-28,22.636938095092773,22.636938095092773,21.7259578704834,0.0,0.04193049761212242
584,584,584,584,2021-06-01,23.10961151123047,22.679906845092773,21.811899185180664,0.018946491670915666,0.05949561361128475
585,585,585,585,2021-06-02,23.453378677368164,22.78303909301757,22.24160385131836,0.029422746527087984,0.05448234912150807
586,586,586,586,2021-06-03,23.73698616027832,22.293174743652344,22.80022621154785,0.06476472881176698,0.04108555503085398
587,587,587,587,2021-06-04,24.02059364318848,22.36192512512207,22.62834358215332,0.07417378015468845,0.06152682170396284
588,588,588,588,2021-06-07,24.2612247467041,22.60256004333496,22.37051773071289,0.07338393085513539,0.08451780324223002
589,589,589,589,2021-06-08,24.20966148376465,22.636938095092773,22.636938095092773,0.06947597692166729,0.06947597692166729
590,590,590,590,2021-06-09,24.17528533935547,23.10961151123047,22.679906845092773,0.046113878963613075,0.06593406685822645
591,591,591,591,2021-06-10,24.166563034057617,23.453378677368164,22.78303909301757,0.03040859769077353,0.06072604867996123
592,592,592,592,2021-06-11,24.2363338470459,23.73698616027832,22.293174743652344,0.021036692838587445,0.08716385735714205
593,593,593,593,2021-06-14,24.000864028930664,24.02059364318848,22.36192512512207,-0.000821362475502796,0.07329149411950042
594,594,594,594,2021-06-15,24.20144844055176,24.2612247467041,22.60256004333496,-0.002463861852665117,0.0707392611346378
595,595,595,595,2021-06-16,23.95725440979004,24.20966148376465,22.636938095092773,-0.010425882003508247,0.058325746580695226
596,596,596,596,2021-06-17,23.48630714416504,24.17528533935547,23.10961151123047,-0.028499278726974442,0.016300387946872608
597,597,597,597,2021-06-18,22.72755622863769,24.166563034057617,23.453378677368164,-0.05954536453495485,-0.030947457878675255
598,598,598,598,2021-06-21,23.32932472229004,24.2363338470459,23.73698616027832,-0.037423528264627026,-0.017174102695078686
599,599,599,599,2021-06-22,23.31188201904297,24.000864028930664,24.02059364318848,-0.02870655027490654,-0.02950433426721244
600,600,600,600,2021-06-23,23.31188201904297,24.20144844055176,24.2612247467041,-0.0367567430393233,-0.039130041354985656
601,601,601,601,2021-06-24,23.34676551818848,23.95725440979004,24.20966148376465,-0.025482423033921786,-0.03564262830171494
602,602,602,602,2021-06-25,23.3554916381836,23.48630714416504,24.17528533935547,-0.005569862693971417,-0.03391040435155934
603,603,603,603,2021-06-28,22.88454246520996,22.72755622863769,24.166563034057617,0.00690730824700192,-0.053049354475475985
604,604,604,604,2021-06-29,22.79733085632324,23.32932472229004,24.2363338470459,-0.022803654726384126,-0.05937378977382157
605,605,605,605,2021-06-30,23.154897689819336,23.31188201904297,24.000864028930664,-0.006734090756610578,-0.035247328516656684
606,606,606,606,2021-07-01,23.37292861938477,23.31188201904297,24.20144844055176,0.0026186903439169296,-0.0342343072234772
607,607,607,607,2021-07-02,23.49502944946289,23.34676551818848,23.95725440979004,0.006350512714872858,-0.0192937367705317
608,608,608,608,2021-07-06,23.0415267944336,23.3554916381836,23.48630714416504,-0.013442870251410333,-0.01893785800386838
609,609,609,609,2021-07-07,22.91942977905273,22.88454246520996,22.72755622863769,0.0015244925213517835,0.008442330908118967
610,610,610,610,2021-07-08,22.88454246520996,22.79733085632324,23.32932472229004,0.0038255184098683337,-0.019065372117483936
611,611,611,611,2021-07-09,23.285717010498047,23.154897689819336,23.31188201904297,0.00564974729887191,-0.0011223893688011577
612,612,612,612,2021-07-12,23.11129379272461,23.37292861938477,23.31188201904297,-0.01119392571297928,-0.008604548794237332
613,613,613,613,2021-07-13,22.84965705871582,23.49502944946289,23.34676551818848,-0.027468464857013597,-0.021292390977473263
614,614,614,614,2021-07-14,22.32638359069824,23.0415267944336,23.3554916381836,-0.031037144808829575,-0.04406278674960051
615,615,615,615,2021-07-15,22.29149627685547,22.91942977905273,22.88454246520996,-0.027397431273406436,-0.025914705931135207
616,616,616,616,2021-07-16,22.04730224609375,22.88454246520996,22.79733085632324,-0.03658540346126726,-0.03289984318587258
617,617,617,617,2021-07-19,21.55891227722168,23.285717010498047,23.154897689819336,-0.07415724980673177,-0.06892647222964732
618,618,618,618,2021-07-20,21.82927131652832,23.11129379272461,23.37292861938477,-0.05547168789831525,-0.06604466765778716
619,619,619,619,2021-07-21,22.04730224609375,22.84965705871582,23.49502944946289,-0.0351145231878226,-0.061618445998680604
620,620,620,620,2021-07-22,22.02985954284668,22.32638359069824,23.0415267944336,-0.013281329089727678,-0.04390625936434567
621,621,621,621,2021-07-23,21.93392372131348,22.29149627685547,22.91942977905273,-0.016040760615663285,-0.042998716252528935
622,622,622,622,2021-07-26,22.31766128540039,22.04730224609375,22.88454246520996,0.012262681224617378,-0.024771357376769387
623,623,623,623,2021-07-27,22.038583755493164,21.55891227722168,23.285717010498047,0.02224933577833088,-0.053557863579748455
624,624,624,624,2021-07-28,22.064743041992188,21.82927131652832,23.11129379272461,0.010786971404106227,-0.04528308800530556
625,625,625,625,2021-07-29,22.1955623626709,22.04730224609375,22.84965705871582,0.0067246375507650225,-0.028626018078263593
626,626,626,626,2021-07-30,21.846710205078125,22.02985954284668,22.32638359069824,-0.008313686131876663,-0.021484598420138168
627,627,627,627,2021-08-02,21.75078392028809,21.93392372131348,22.29149627685547,-0.008349614202744382,-0.02425644065574828
628,628,628,628,2021-08-03,21.907760620117188,22.31766128540039,22.04730224609375,-0.01836664962521628,-0.00632919277011712
629,629,629,629,2021-08-04,21.70717430114746,22.038583755493164,21.55891227722168,-0.015037692894539934,0.006877064205248917
630,630,630,630,2021-08-05,21.872879028320312,22.064743041992188,21.82927131652832,-0.008695501837784003,0.0019976714366536363
631,631,631,631,2021-08-06,21.855432510375977,22.1955623626709,22.04730224609375,-0.015324227732430029,-0.008702640058910971
632,632,632,632,2021-08-09,21.59380149841309,21.846710205078125,22.02985954284668,-0.011576512174645393,-0.019793954817800108
633,633,633,633,2021-08-10,21.78566551208496,21.75078392028809,21.93392372131348,0.0016036935461591906,-0.006759310878994951
634,634,634,634,2021-08-11,21.78566551208496,21.907760620117188,22.31766128540039,-0.005573144154227716,-0.02383743379345249
635,635,635,635,2021-08-12,21.803110122680664,21.70717430114746,22.038583755493164,0.004419544441955914,-0.010684608204636015
636,636,636,636,2021-08-13,21.65484619140625,21.872879028320312,22.064743041992188,-0.00996818190379789,-0.018577005397518054
637,637,637,637,2021-08-16,21.462980270385746,21.855432510375977,22.1955623626709,-0.01795673637682127,-0.03300579099168166
638,638,638,638,2021-08-17,21.34960174560547,21.59380149841309,21.846710205078125,-0.011308789368354888,-0.022754385205197014
639,639,639,639,2021-08-18,20.965869903564453,21.78566551208496,21.75078392028809,-0.03763004660407321,-0.03608670012079451
640,640,640,640,2021-08-19,20.83504867553711,21.78566551208496,21.907760620117188,-0.04363496887531504,-0.04896492905783545
641,641,641,641,2021-08-20,20.965869903564453,21.803110122680664,21.70717430114746,-0.03840003625195065,-0.03415020247678302
642,642,642,642,2021-08-23,21.36704444885254,21.65484619140625,21.872879028320312,-0.013290408068930337,-0.023126108767521414
643,643,643,643,2021-08-24,21.4891414642334,21.462980270385746,21.855432510375977,0.0012188984716046125,-0.016759725343741372
644,644,644,644,2021-08-25,21.44553565979004,21.34960174560547,21.59380149841309,0.00449347558458868,-0.006866129552684175
645,645,645,645,2021-08-26,21.06180191040039,20.965869903564453,21.78566551208496,0.004575627306531604,-0.033226600366329295
646,646,646,646,2021-08-27,21.462980270385746,20.83504867553711,21.78566551208496,0.03013823507817892,-0.014811814746729435
647,647,647,647,2021-08-30,21.41937065124512,20.965869903564453,21.803110122680664,0.021630428394653345,-0.017600217091797266
648,648,648,648,2021-08-31,21.532751083374023,21.36704444885254,21.65484619140625,0.0077552435910426265,-0.005638234829886679
649,649,649,649,2021-09-01,21.49786376953125,21.4891414642334,21.462980270385746,0.0004058936143340741,0.0016252868290447253
650,650,650,650,2021-09-02,21.899044036865234,21.44553565979004,21.34960174560547,0.02114698295578199,0.025735481991970177
651,651,651,651,2021-09-03,21.77694320678711,21.06180191040039,20.965869903564453,0.033954421346712005,0.03868541143073512
652,652,652,652,2021-09-07,21.4717025756836,21.462980270385746,20.83504867553711,0.00040638835744033486,0.030556871263468732
653,653,653,653,2021-09-08,21.58507537841797,21.41937065124512,20.965869903564453,0.007736208961079516,0.029533974869711654
654,654,654,654,2021-09-09,21.40771484375,21.532751083374023,21.36704444885254,-0.005806793527677323,0.001903416965075122
655,655,655,655,2021-09-10,21.531869888305664,21.49786376953125,21.4891414642334,0.0015818371136304687,0.001988372785547643
656,656,656,656,2021-09-13,22.00188064575196,21.899044036865234,21.44553565979004,0.004695940549441779,0.025942228479984175
657,657,657,657,2021-09-14,21.948671340942383,21.77694320678711,21.06180191040039,0.00788577774780408,0.04210795611481144
658,658,658,658,2021-09-15,22.87982749938965,21.4717025756836,21.462980270385746,0.06558049687688627,0.06601353638473229
659,659,659,659,2021-09-16,22.533966064453125,21.58507537841797,21.41937065124512,0.04396049906705035,0.05203679563494612
660,660,660,660,2021-09-17,22.418685913085938,21.40771484375,21.532751083374023,0.04722461396346045,0.04114359685307312
661,661,661,661,2021-09-20,22.143768310546875,21.531869888305664,21.49786376953125,0.02841826675599335,0.030045056938683423
662,662,662,662,2021-09-21,21.913198471069336,22.00188064575196,21.899044036865234,-0.004030663383302491,0.0006463494105164447
663,663,663,663,2021-09-22,22.19698143005371,21.948671340942383,21.77694320678711,0.011313217335763737,0.01928820860109015
664,664,664,664,2021-09-23,22.58717536926269,22.87982749938965,21.4717025756836,-0.01279083638785139,0.051950831083248605
665,665,665,665,2021-09-24,22.52510070800781,22.533966064453125,21.58507537841797,-0.0003934219311397813,0.04354978211147387
666,666,666,666,2021-09-27,23.092660903930664,22.418685913085938,21.40771484375,0.030063090827786798,0.07870742265013808
667,667,667,667,2021-09-28,23.12813377380371,22.143768310546875,21.531869888305664,0.04445338523470688,0.07413494015050714
668,668,668,668,2021-09-29,23.296630859375,21.913198471069336,22.00188064575196,0.0631323807034434,0.05884725194493878
669,669,669,669,2021-09-30,23.003984451293945,22.19698143005371,21.948671340942383,0.0363564308860298,0.048080956425959664
670,670,670,670,2021-10-01,23.411914825439453,22.58717536926269,22.87982749938965,0.03651361636387218,0.02325574028318167
671,671,671,671,2021-10-04,24.24552154541016,22.52510070800781,22.533966064453125,0.07637794208798954,0.07595447139937694
672,672,672,672,2021-10-05,24.192312240600582,23.092660903930664,22.418685913085938,0.04761908301709594,0.0791137506627615
673,673,673,673,2021-10-06,23.997211456298828,23.12813377380371,22.143768310546875,0.03757664543948147,0.08370043976973762
674,674,674,674,2021-10-07,24.511564254760746,23.296630859375,21.913198471069336,0.05215060506900859,0.11857537762558379
675,675,675,675,2021-10-08,25.11459922790528,23.003984451293945,22.19698143005371,0.09174996536274471,0.13144209752328062
676,676,676,676,2021-10-11,25.38951110839844,23.411914825439453,22.58717536926269,0.08446965135932105,0.12406756016731735
677,677,677,677,2021-10-12,25.65555763244629,24.24552154541016,22.52510070800781,0.05815655829037247,0.13897637861950085
678,678,678,678,2021-10-13,25.65555763244629,24.192312240600582,23.092660903930664,0.06048389989734115,0.11098317076484632
679,679,679,679,2021-10-14,26.04575538635254,23.997211456298828,23.12813377380371,0.08536591569334218,0.12615032587944897
680,680,680,680,2021-10-15,26.20538711547852,24.511564254760746,23.296630859375,0.06910300962896687,0.12485737846221578
681,681,681,681,2021-10-18,25.97481346130371,25.11459922790528,23.003984451293945,0.03425156123704465,0.12914410615690808
682,682,682,682,2021-10-19,25.71763801574707,25.38951110839844,23.411914825439453,0.012923719009307444,0.0984850324076103
683,683,683,683,2021-10-20,25.85952377319336,25.65555763244629,24.24552154541016,0.007950173746725131,0.06656908678001772
684,684,684,684,2021-10-21,25.291963577270508,25.65555763244629,24.192312240600582,-0.014172136126791801,0.045454577707724875
685,685,685,685,2021-10-22,25.4072494506836,26.04575538635254,23.997211456298828,-0.024514778941811866,0.05875841019914274
686,686,686,686,2021-10-25,25.54026985168457,26.20538711547852,24.511564254760746,-0.025380936402999765,0.04196817413331844
687,687,687,687,2021-10-26,25.35403823852539,25.97481346130371,25.11459922790528,-0.02389912149718143,0.00953385751639102
688,688,688,688,2021-10-27,25.09686279296875,25.71763801574707,25.38951110839844,-0.024138111843638788,-0.011526347009213844
689,689,689,689,2021-10-28,25.20328521728516,25.85952377319336,25.65555763244629,-0.025377054955222023,-0.017628633204571087
690,690,690,690,2021-10-29,24.91063499450684,25.291963577270508,25.65555763244629,-0.015077065155445712,-0.02903552706246204
691,691,691,691,2021-11-01,25.30970001220703,25.4072494506836,26.04575538635254,-0.003839433255690139,-0.028260089339976924
692,692,692,692,2021-11-02,25.17667961120605,25.54026985168457,26.20538711547852,-0.014235959235745388,-0.03925557366274701
693,693,693,693,2021-11-03,25.09686279296875,25.35403823852539,25.97481346130371,-0.010143372157807362,-0.033800075971398114
694,694,694,694,2021-11-04,25.079126358032227,25.09686279296875,25.71763801574707,-0.0007067192056169347,-0.024827772182028474
695,695,695,695,2021-11-05,25.327436447143555,25.20328521728516,25.85952377319336,0.004925993924524086,-0.02057606824922975
696,696,696,696,2021-11-08,25.25649070739746,24.91063499450684,25.291963577270508,0.013883857756612272,-0.0014025352268388636
697,697,697,697,2021-11-09,25.30083465576172,25.30970001220703,25.4072494506836,-0.00035027505031814954,-0.0041883634483314
698,698,698,698,2021-11-10,24.963842391967773,25.17667961120605,25.54026985168457,-0.00845374459718451,-0.02256935666945492
699,699,699,699,2021-11-11,25.620086669921875,25.09686279296875,25.35403823852539,0.020848178565956665,0.010493335574142337
700,700,700,700,2021-11-12,25.39838409423828,25.079126358032227,25.09686279296875,0.01273001824897313,0.012014302494971929
701,701,701,701,2021-11-15,25.37177848815918,25.327436447143555,25.20328521728516,0.0017507512498615707,0.00668536936440578
702,702,702,702,2021-11-16,25.025917053222656,25.25649070739746,24.91063499450684,-0.009129283115617892,0.004627824972797345
703,703,703,703,2021-11-17,25.01704978942871,25.30083465576172,25.30970001220703,-0.011216423102009432,-0.011562769319161115
704,704,704,704,2021-11-18,24.80421638488769,24.963842391967773,25.17667961120605,-0.006394288370104473,-0.014793977286527427
705,705,705,705,2021-11-19,24.316465377807617,25.620086669921875,25.09686279296875,-0.05088278228366483,-0.031095417048690788
706,706,706,706,2021-11-22,24.476093292236328,25.39838409423828,25.079126358032227,-0.03631297166701164,-0.024045218210033914
707,707,707,707,2021-11-23,24.901763916015625,25.37177848815918,25.327436447143555,-0.018525093633578238,-0.01680677521454954
708,708,708,708,2021-11-24,25.31856918334961,25.025917053222656,25.25649070739746,0.011693962283362946,0.0024579216753166655
709,709,709,709,2021-11-26,25.04365539550781,25.01704978942871,25.30083465576172,0.0010634989458404576,-0.010164852810313985
710,710,710,710,2021-11-29,24.839689254760746,24.80421638488769,24.963842391967773,0.0014301145145092509,-0.004973318420203432
711,711,711,711,2021-11-30,23.757774353027344,24.316465377807617,25.620086669921875,-0.022975832058641288,-0.07268954008188022
712,712,712,712,2021-12-01,23.62475204467773,24.476093292236328,25.39838409423828,-0.034782562617075685,-0.06983247607326737
713,713,713,713,2021-12-02,24.165706634521484,24.901763916015625,25.37177848815918,-0.029558439473468145,-0.04753596024813789
714,714,714,714,2021-12-03,24.04155540466309,25.31856918334961,25.025917053222656,-0.05043783356945497,-0.03933368940950788
715,715,715,715,2021-12-06,24.227787017822266,25.04365539550781,25.01704978942871,-0.03257784715532741,-0.03154899471559425
716,716,716,716,2021-12-07,24.61798477172852,24.839689254760746,24.80421638488769,-0.008925412905064212,-0.0075080627530985655
717,717,717,717,2021-12-08,24.511564254760746,23.757774353027344,24.316465377807617,0.03172813625268511,0.008023323863968645
718,718,718,718,2021-12-09,23.962465286254883,23.62475204467773,24.476093292236328,0.014294890415716965,-0.02098488512234775
719,719,719,719,2021-12-10,23.980466842651367,24.165706634521484,24.901763916015625,-0.007665399347581925,-0.03699726157839456
720,720,720,720,2021-12-13,23.620399475097656,24.04155540466309,25.31856918334961,-0.017517832040257475,-0.06707210411276832
721,721,721,721,2021-12-14,23.296337127685547,24.227787017822266,25.04365539550781,-0.038445520816718926,-0.06977089567107231
722,722,722,722,2021-12-15,23.38635635375977,24.61798477172852,24.839689254760746,-0.05002961978362919,-0.05850849767464106
