,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,O,O_6m,O_12m,O_6m_ret,O_12m_ret
724,724,724,724,2021-12-17,60.98870468139648,60.61077880859375,59.315059661865234,0.006235291481671901,0.028216190442564182
725,725,725,725,2021-12-20,60.52081680297852,60.23286819458008,60.7547607421875,0.004780589353112541,-0.003850627281732133
726,726,726,726,2021-12-21,61.84352493286133,61.33063125610352,60.51181411743164,0.008362765330362842,0.022007451517571663
727,727,727,727,2021-12-22,62.21243667602539,60.54779052734375,61.2586555480957,0.027493094862476974,0.01556973654410121
728,728,728,728,2021-12-23,62.2844123840332,60.484806060791016,61.53756713867188,0.029753031222973014,0.012136411627686527
729,729,729,729,2021-12-27,63.83209228515625,60.88972473144531,61.95148086547852,0.04832289136941048,0.030356198002131407
730,730,730,730,2021-12-28,64.24600219726562,60.98870468139648,60.61077880859375,0.05340820948543157,0.05997651672075954
731,731,731,731,2021-12-29,64.69590759277344,60.52081680297852,60.23286819458008,0.06898602845012225,0.07409641167635717
732,732,732,732,2021-12-30,64.70491027832031,61.84352493286133,61.33063125610352,0.04626814769315568,0.055017842684946805
733,733,733,733,2021-12-31,64.63898468017578,62.21243667602539,60.54779052734375,0.03900422702918349,0.06756966880541126
734,734,734,734,2022-01-03,64.28685760498047,62.2844123840332,60.484806060791016,0.032150021880283486,0.06285961370807991
735,735,735,735,2022-01-04,65.23490142822266,63.83209228515625,60.88972473144531,0.021976549613941243,0.07136141140302055
736,736,736,736,2022-01-05,64.17851257324219,64.24600219726562,60.98870468139648,-0.0010504875278654069,0.05230161729961624
737,737,737,737,2022-01-06,64.4764633178711,64.69590759277344,60.52081680297852,-0.0033919344061703605,0.0653600979605069
738,738,738,738,2022-01-07,64.4764633178711,64.70491027832031,61.84352493286133,-0.003530596974272604,0.042574196536632414
739,739,739,739,2022-01-10,64.67508697509766,64.63898468017578,62.21243667602539,0.0005585219987676027,0.03958453374679172
740,740,740,740,2022-01-11,64.3681411743164,64.28685760498047,62.2844123840332,0.0012643885914505049,0.03345506059261427
741,741,741,741,2022-01-12,64.89179229736328,65.23490142822266,63.83209228515625,-0.005259594532182943,0.01660136734157236
742,742,742,742,2022-01-13,64.73828125,64.17851257324219,64.24600219726562,0.008722057497343672,0.007662407556860096
743,743,743,743,2022-01-14,64.5577163696289,64.4764633178711,64.69590759277344,0.0012601970948256103,-0.002136011817229222
744,744,744,744,2022-01-18,62.95957946777344,64.4764633178711,64.70491027832031,-0.023526163999091687,-0.026973699569932896
745,745,745,745,2022-01-19,61.91221618652344,64.67508697509766,64.63898468017578,-0.04271924349538225,-0.042184581133877574
746,746,746,746,2022-01-20,60.78357696533203,64.3681411743164,64.28685760498047,-0.05568848414119898,-0.05449450743377182
747,747,747,747,2022-01-21,61.325321197509766,64.89179229736328,65.23490142822266,-0.054960280392786,-0.05993080613472779
748,748,748,748,2022-01-24,61.76773834228516,64.73828125,64.17851257324219,-0.045885415095335724,-0.03756357282674305
749,749,749,749,2022-01-25,62.22823333740234,64.5577163696289,64.4764633178711,-0.036083727294332735,-0.03486900280781391
750,750,750,750,2022-01-26,61.334354400634766,62.95957946777344,64.4764633178711,-0.025813785302847503,-0.04873264995546711
751,751,751,751,2022-01-27,61.18085861206055,61.91221618652344,64.67508697509766,-0.01181281529738043,-0.05402742425970786
752,752,752,752,2022-01-28,62.74288177490234,60.78357696533203,64.3681411743164,0.03223411499273565,-0.02524943815004188
753,753,753,753,2022-01-31,62.89422225952149,61.325321197509766,64.89179229736328,0.025583250627563503,-0.03078309239307231
754,754,754,754,2022-02-01,62.64049530029297,61.76773834228516,64.73828125,0.014129657025345965,-0.032404103247752336
755,755,755,755,2022-02-02,63.247589111328125,62.22823333740234,64.5577163696289,0.016380920994475634,-0.02029389098585166
756,756,756,756,2022-02-03,62.22367477416992,61.334354400634766,62.95957946777344,0.014499547312850636,-0.011688526191319215
757,757,757,757,2022-02-04,61.78873825073242,61.18085861206055,61.91221618652344,0.009935781426775314,-0.001994403421434865
758,758,758,758,2022-02-07,61.65281677246094,62.74288177490234,60.78357696533203,-0.017373524639052063,0.014300570162639081
759,759,759,759,2022-02-08,61.20882034301758,62.89422225952149,61.325321197509766,-0.026797404530251034,-0.0018997186189531057
760,760,760,760,2022-02-09,62.12399291992188,62.64049530029297,61.76773834228516,-0.008245502815630967,0.0057676480829287335
761,761,761,761,2022-02-10,60.92789840698242,63.247589111328125,62.22823333740234,-0.03667634983307577,-0.02089622122758139
762,762,762,762,2022-02-11,61.15444564819336,62.22367477416992,61.334354400634766,-0.017183638379718702,-0.002933246044561688
763,763,763,763,2022-02-14,60.610748291015625,61.78873825073242,61.18085861206055,-0.019064800367611268,-0.009318442630233625
764,764,764,764,2022-02-15,60.7557487487793,61.65281677246094,62.74288177490234,-0.01455031693024511,-0.03167105127960368
765,765,765,765,2022-02-16,61.109134674072266,61.20882034301758,62.89422225952149,-0.0016286160783146597,-0.02838237792469056
766,766,766,766,2022-02-17,60.81917572021485,62.12399291992188,62.64049530029297,-0.021003434234965312,-0.029075753174473973
767,767,767,767,2022-02-18,60.37516784667969,60.92789840698242,63.247589111328125,-0.009071879627467805,-0.04541550602968303
768,768,768,768,2022-02-22,59.84056854248047,61.15444564819336,62.22367477416992,-0.02148457224633027,-0.038299027505825145
769,769,769,769,2022-02-23,59.12472915649414,60.610748291015625,61.78873825073242,-0.024517419375628458,-0.04311480003731427
770,770,770,770,2022-02-24,59.56871032714844,60.7557487487793,61.65281677246094,-0.019537878243245377,-0.03380391285290685
771,771,771,771,2022-02-25,61.07289505004883,61.109134674072266,61.20882034301758,-0.0005930312091101397,-0.0022206814672627306
772,772,772,772,2022-02-28,60.10612869262695,60.81917572021485,62.12399291992188,-0.011724049514714174,-0.03248123844672968
773,773,773,773,2022-03-01,59.86058807373047,60.37516784667969,60.92789840698242,-0.008523036726887034,-0.01751759639110806
774,774,774,774,2022-03-02,60.115234375,59.84056854248047,61.15444564819336,0.004589960276272231,-0.01699322530322145
775,775,775,775,2022-03-03,60.588157653808594,59.12472915649414,60.610748291015625,0.024751546741820674,-0.00037271668547245174
776,776,776,776,2022-03-04,60.77003479003906,59.56871032714844,60.7557487487793,0.020167038304052642,0.00023513892189597208
777,777,777,777,2022-03-07,58.81471252441406,61.07289505004883,61.109134674072266,-0.036975200271482156,-0.03754630403286818
778,778,778,778,2022-03-08,59.02387237548828,60.10612869262695,60.81917572021485,-0.018005756495700354,-0.02951870562970904
779,779,779,779,2022-03-09,59.26941680908203,59.86058807373047,60.37516784667969,-0.009875801151841168,-0.01831466606280363
780,780,780,780,2022-03-10,58.95112228393555,60.115234375,59.84056854248047,-0.019364676910393452,-0.014863599731902766
781,781,781,781,2022-03-11,59.4331169128418,60.588157653808594,59.12472915649414,-0.019063803648998845,0.005215884465726628
782,782,782,782,2022-03-14,59.00568771362305,60.77003479003906,59.56871032714844,-0.029033175355450247,-0.009451650210879126
783,783,783,783,2022-03-15,59.22396469116211,58.81471252441406,61.07289505004883,0.00695832979848654,-0.030274156110849715
784,784,784,784,2022-03-16,59.66049957275391,59.02387237548828,60.10612869262695,0.010785927314555854,-0.007414037961950837
785,785,785,785,2022-03-17,60.46992111206055,59.26941680908203,59.86058807373047,0.020255038223938815,0.010179202342275095
786,786,786,786,2022-03-18,60.82460403442383,58.95112228393555,60.115234375,0.03178025587816191,0.011800164580558103
787,787,787,787,2022-03-21,60.55176162719727,59.4331169128418,60.588157653808594,0.01882190893666169,-0.0006007118886051099
788,788,788,788,2022-03-22,61.34300231933594,59.00568771362305,60.77003479003906,0.03961168314920349,0.009428454850757939
789,789,789,789,2022-03-23,60.84278106689453,59.22396469116211,58.81471252441406,0.02733380624168169,0.03448233367864573
790,790,790,790,2022-03-24,60.7336540222168,59.66049957275391,59.02387237548828,0.017987687953470832,0.028967629162849784
791,791,791,791,2022-03-25,61.7977294921875,60.46992111206055,59.26941680908203,0.021958162929736735,0.04265796458314486
792,792,792,792,2022-03-28,62.49801635742188,60.82460403442383,58.95112228393555,0.02751209563240198,0.06016669294950616
793,793,793,793,2022-03-29,64.22598266601562,60.55176162719727,59.4331169128418,0.06067901147847121,0.08064301524354733
794,794,794,794,2022-03-30,63.91676330566406,61.34300231933594,59.00568771362305,0.04195687998656772,0.08323054577172839
795,795,795,795,2022-03-31,63.247779846191406,60.84278106689453,59.22396469116211,0.03952808759107618,0.06794234692007639
796,796,796,796,2022-04-01,64.70804595947266,60.7336540222168,59.66049957275391,0.06543969733489119,0.08460449414379156
797,797,797,797,2022-04-04,64.40687561035156,61.7977294921875,60.46992111206055,0.042220744024162205,0.06510599693019614
798,798,798,798,2022-04-05,64.4981460571289,62.49801635742188,60.82460403442383,0.0320030909184128,0.06039565864869467
799,799,799,799,2022-04-06,65.51119232177734,64.22598266601562,60.55176162719727,0.020010743353589433,0.08190398695770562
800,800,800,800,2022-04-07,65.36516571044922,63.91676330566406,61.34300231933594,0.022660759554713028,0.06556841431032234
801,801,801,801,2022-04-08,65.85801696777344,63.247779846191406,60.84278106689453,0.04127001972132005,0.08242943226682597
802,802,802,802,2022-04-11,65.2739028930664,64.70804595947266,60.7336540222168,0.008744769297285737,0.07475672168825476
803,803,803,803,2022-04-12,65.31040954589844,64.40687561035156,61.7977294921875,0.014028532310945696,0.05684157140684287
804,804,804,804,2022-04-13,65.8853988647461,64.4981460571289,62.49801635742188,0.021508413689727446,0.054199840326963455
805,805,805,805,2022-04-14,66.26870727539062,65.51119232177734,64.22598266601562,0.011563137942788959,0.0318052682821135
806,806,806,806,2022-04-18,66.85281372070312,65.36516571044922,63.91676330566406,0.022759033715967325,0.0459355302614155
807,807,807,807,2022-04-19,67.64683532714844,65.85801696777344,63.247779846191406,0.027161740388422784,0.06955272567123849
808,808,808,808,2022-04-20,68.3860855102539,65.2739028930664,64.70804595947266,0.047678819240914105,0.05684052881282864
809,809,809,809,2022-04-21,68.04840087890625,65.31040954589844,64.40687561035156,0.04192274021928499,0.05653938704596029
810,810,810,810,2022-04-22,67.11747741699219,65.8853988647461,64.4981460571289,0.01870032774295538,0.04061095581791174
811,811,811,811,2022-04-25,66.39649200439453,66.26870727539062,65.51119232177734,0.0019282816016445992,0.013513716530585862
812,812,812,812,2022-04-26,65.64810180664062,66.85281372070312,65.36516571044922,-0.0180203621510312,0.004328545535166928
813,813,813,813,2022-04-27,65.40167236328125,67.64683532714844,65.85801696777344,-0.03318947520618376,-0.006929218726939412
814,814,814,814,2022-04-28,66.3599624633789,68.3860855102539,65.2739028930664,-0.02962770908376089,0.01663849597122624
815,815,815,815,2022-04-29,63.51830291748047,68.04840087890625,65.31040954589844,-0.06657170341867691,-0.027439831427768402
816,816,816,816,2022-05-02,61.7050666809082,67.11747741699219,65.8853988647461,-0.08064085457886594,-0.0634485372460073
817,817,817,817,2022-05-03,61.97064971923828,66.39649200439453,66.26870727539062,-0.06665777289654584,-0.06485802625198422
818,818,818,818,2022-05-04,62.804012298583984,65.64810180664062,66.85281372070312,-0.04332325581071028,-0.060562917202470756
819,819,819,819,2022-05-05,61.44864654541016,65.40167236328125,67.64683532714844,-0.06044227425735449,-0.09162570210066845
820,820,820,820,2022-05-06,60.55120086669922,66.3599624633789,68.3860855102539,-0.08753413023530998,-0.11456840357355902
821,821,821,821,2022-05-09,59.12257766723633,63.51830291748047,68.04840087890625,-0.06920407265847184,-0.1311687430767644
822,822,822,822,2022-05-10,58.15186309814453,61.7050666809082,67.11747741699219,-0.057583660044290164,-0.13358091906740555
823,823,823,823,2022-05-11,58.42659378051758,61.97064971923828,66.39649200439453,-0.05718926547934,-0.12003492930544368
824,824,824,824,2022-05-12,59.88268280029297,62.804012298583984,65.64810180664062,-0.04651501379246881,-0.08782308776160919
825,825,825,825,2022-05-13,61.73255157470703,61.44864654541016,65.40167236328125,0.00462019987839879,-0.05610132976712978
826,826,826,826,2022-05-16,62.32780075073242,60.55120086669922,66.3599624633789,0.029340456648321522,-0.06076196494040598
827,827,827,827,2022-05-17,62.831485748291016,59.12257766723633,63.51830291748047,0.06273251653420431,-0.010812901756549254
828,828,828,828,2022-05-18,61.86991500854492,58.15186309814453,61.7050666809082,0.06393693533301459,0.0026715525402345452
829,829,829,829,2022-05-19,61.49444961547852,58.42659378051758,61.97064971923828,0.052507867333247304,-0.007684284510767747
830,830,830,830,2022-05-20,62.26371765136719,59.88268280029297,62.804012298583984,0.039761659627289836,-0.008602868311153755
831,831,831,831,2022-05-23,61.55855941772461,61.73255157470703,61.44864654541016,-0.002818483159113594,0.0017886947637359984
832,832,832,832,2022-05-24,62.67580795288086,62.32780075073242,60.55120086669922,0.005583498823265476,0.0350877778767571
833,833,833,833,2022-05-25,63.353458404541016,62.831485748291016,59.12257766723633,0.008307501406875417,0.07156116841044446
834,834,834,834,2022-05-26,62.33696365356445,61.86991500854492,58.15186309814453,0.00754888130935738,0.07196846897848497
835,835,835,835,2022-05-27,63.50916290283203,61.49444961547852,58.42659378051758,0.03276252247074973,0.08699067998739363
836,836,836,836,2022-05-31,62.69764709472656,62.26371765136719,59.88268280029297,0.006969218346213557,0.04700798566125397
837,837,837,837,2022-06-01,62.56897735595703,61.55855941772461,61.73255157470703,0.01641393086176568,0.013549185314943202
838,838,838,838,2022-06-02,62.89983367919922,62.67580795288086,62.32780075073242,0.0035743572142983293,0.00917781345686386
839,839,839,839,2022-06-03,61.907257080078125,63.353458404541016,62.831485748291016,-0.022827503989257036,-0.01470964210388781
840,840,840,840,2022-06-06,61.55801773071289,62.33696365356445,61.86991500854492,-0.012495730898613,-0.005041178378683009
841,841,841,841,2022-06-07,62.55057907104492,63.50916290283203,61.49444961547852,-0.015093630398714697,0.01717438666693205
842,842,842,842,2022-06-08,61.67748641967773,62.69764709472656,62.26371765136719,-0.016271115780589485,-0.009415294392987272
843,843,843,843,2022-06-09,60.914669036865234,62.56897735595703,61.55855941772461,-0.02643975319718561,-0.01045980261640067
844,844,844,844,2022-06-10,60.62057876586914,62.89983367919922,62.67580795288086,-0.03623626295984661,-0.03279142709347793
845,845,845,845,2022-06-13,58.09318923950195,61.907257080078125,63.353458404541016,-0.061609381847472444,-0.08303049742683055
846,846,846,846,2022-06-14,57.70719528198242,61.55801773071289,62.33696365356445,-0.06255598524266959,-0.07427003338359262
847,847,847,847,2022-06-15,59.55447769165039,62.55057907104492,63.50916290283203,-0.04789885919347858,-0.0622695219150069
848,848,848,848,2022-06-16,59.03062057495117,61.67748641967773,62.69764709472656,-0.042914619229393436,-0.05848746627182155
849,849,849,849,2022-06-17,59.61882019042969,60.914669036865234,62.56897735595703,-0.02127318209102158,-0.047150477604001706
850,850,850,850,2022-06-21,60.17025375366211,60.62057876586914,62.89983367919922,-0.0074285831870113395,-0.043395662053074324
851,851,851,851,2022-06-22,61.0157585144043,58.09318923950195,61.907257080078125,0.05030829453782282,-0.014400550237925414
852,852,852,852,2022-06-23,62.48626708984375,57.70719528198242,61.55801773071289,0.08281587390460943,0.015079260076104273
853,853,853,853,2022-06-24,63.58911895751953,59.55447769165039,62.55057907104492,0.0677470682684671,0.016603201791226097
854,854,854,854,2022-06-27,63.81888198852539,59.03062057495117,61.67748641967773,0.08111487507563231,0.03471924186852826
855,855,855,855,2022-06-28,63.53396224975586,59.61882019042969,60.914669036865234,0.06566956620108777,0.042999383470432084
856,856,856,856,2022-06-29,63.74534225463867,60.17025375366211,60.62057876586914,0.059416211133378694,0.05154624967930599
857,857,857,857,2022-06-30,62.95952224731445,61.0157585144043,58.09318923950195,0.03185674947319206,0.08376770274652978
858,858,858,858,2022-07-01,64.70276641845703,62.48626708984375,57.70719528198242,0.03547178335083401,0.12122528399259758
859,859,859,859,2022-07-05,63.909549713134766,63.58911895751953,59.55447769165039,0.0050390815420684465,0.07312753281177642
860,860,860,860,2022-07-06,64.10322570800781,63.81888198852539,59.03062057495117,0.004455479485421687,0.08593176022291615
861,861,861,861,2022-07-07,63.44834899902344,63.53396224975586,59.61882019042969,-0.001347519463619662,0.0642335557188447
862,862,862,862,2022-07-08,63.62360000610352,63.74534225463867,60.17025375366211,-0.0019098218666523392,0.057392914887470114
863,863,863,863,2022-07-11,64.15856170654297,62.95952224731445,61.0157585144043,0.019044608606121782,0.051508057404493934
864,864,864,864,2022-07-12,63.97409057617188,64.70276641845703,62.48626708984375,-0.01126189624679308,0.023810407560254987
865,865,865,865,2022-07-13,62.76583480834961,63.909549713134766,63.58911895751953,-0.01789583731881772,-0.012946934360262397
866,866,866,866,2022-07-14,63.134765625,64.10322570800781,63.81888198852539,-0.015107821366418861,-0.010719654469164674
867,867,867,867,2022-07-15,64.850341796875,63.44834899902344,63.53396224975586,0.022096600147517576,0.02071930508511932
868,868,868,868,2022-07-18,64.07555389404297,63.62360000610352,63.74534225463867,0.007103557294716012,0.005180168899011184
869,869,869,869,2022-07-19,64.63817596435547,64.15856170654297,62.95952224731445,0.007475452146296968,0.026662427812698564
870,870,870,870,2022-07-20,64.79499053955078,63.97409057617188,64.70276641845703,0.012831756668763905,0.0014253505097030494
871,871,871,871,2022-07-21,65.09937286376953,62.76583480834961,63.909549713134766,0.0371784755599156,0.01861729829071579
872,872,872,872,2022-07-22,65.80957794189453,63.134765625,64.10322570800781,0.04236671017014704,0.02661882011459471
873,873,873,873,2022-07-25,66.04937744140625,64.850341796875,63.44834899902344,0.01848927255135968,0.04099442276146292
874,874,874,874,2022-07-26,66.80570983886719,64.07555389404297,63.62360000610352,0.04260838617702589,0.05001461458418577
875,875,875,875,2022-07-27,66.28919219970703,64.63817596435547,64.15856170654297,0.025542432327638753,0.03320882570450112
876,876,876,876,2022-07-28,67.82951354980469,64.79499053955078,63.97409057617188,0.04683267927019208,0.06026538148349725
877,877,877,877,2022-07-29,68.47547912597656,65.09937286376953,62.76583480834961,0.05186081084486105,0.09096739229328965
878,878,878,878,2022-08-01,68.17933654785156,65.80957794189453,63.134765625,0.036009326910580786,0.07990163379737036
879,879,879,879,2022-08-02,67.37418365478516,66.04937744140625,64.850341796875,0.02005781529968509,0.0389179422649053
880,880,880,880,2022-08-03,66.6338119506836,66.80570983886719,64.07555389404297,-0.0025731017393304523,0.039925648725113394
881,881,881,881,2022-08-04,67.06877136230469,66.28919219970703,64.63817596435547,0.011760275494820505,0.037603093863440185
882,882,882,882,2022-08-05,67.33715057373047,67.82951354980469,64.79499053955078,-0.0072588310059558125,0.03923389775985786
883,883,883,883,2022-08-08,67.7999038696289,68.47547912597656,65.09937286376953,-0.009865944203249488,0.041483210775481005
884,884,884,884,2022-08-09,68.06829071044922,68.17933654785156,65.80957794189453,-0.001628731563329433,0.03432194581993797
885,885,885,885,2022-08-10,68.60505676269531,67.37418365478516,66.04937744140625,0.018269209972427314,0.03869346571141041
886,886,886,886,2022-08-11,68.35517883300781,66.6338119506836,66.80570983886719,0.025833234388544568,0.02319366110887655
887,887,887,887,2022-08-12,69.10480499267578,67.06877136230469,66.28919219970703,0.030357401649308002,0.04247468855083136
888,888,888,888,2022-08-15,69.17884826660156,67.33715057373047,67.82951354980469,0.02735039539361761,0.01989303248955343
889,889,889,889,2022-08-16,68.20709991455078,67.7999038696289,68.47547912597656,0.006005849885935888,-0.003919347697181275
890,890,890,890,2022-08-17,68.0960464477539,68.06829071044922,68.17933654785156,0.0004077631010708238,-0.001221632598891631
891,891,891,891,2022-08-18,67.5500259399414,68.60505676269531,67.37418365478516,-0.0153783244637965,0.002609935669977581
892,892,892,892,2022-08-19,67.47599029541016,68.35517883300781,66.6338119506836,-0.012862061845314132,0.012638903884860664
893,893,893,893,2022-08-22,66.43946838378906,69.10480499267578,67.06877136230469,-0.03856948310857988,-0.009382950749405206
894,894,894,894,2022-08-23,65.34740447998047,69.17884826660156,67.33715057373047,-0.05538461368792191,-0.02954900937739169
895,895,895,895,2022-08-24,65.37517547607422,68.20709991455078,67.7999038696289,-0.041519496387097066,-0.03576300636380181
896,896,896,896,2022-08-25,65.72684478759766,68.0960464477539,68.06829071044922,-0.034792058918927116,-0.03439848273569368
897,897,897,897,2022-08-26,64.69956970214844,67.5500259399414,68.60505676269531,-0.04219770752312224,-0.05692710194899986
898,898,898,898,2022-08-29,64.77361297607422,67.47599029541016,68.35517883300781,-0.04004946511351548,-0.052396408261667804
899,899,899,899,2022-08-30,63.82963943481445,66.43946838378906,69.10480499267578,-0.039281303906570586,-0.07633572742764305
900,900,900,900,2022-08-31,63.41910171508789,65.34740447998047,69.17884826660156,-0.02950848285769825,-0.08325878062202985
901,901,901,901,2022-09-01,63.57700347900391,65.37517547607422,68.20709991455078,-0.02750542517057397,-0.06788291015667591
902,902,902,902,2022-09-02,62.87111282348633,65.72684478759766,68.0960464477539,-0.04344848704269755,-0.07672888364049679
903,903,903,903,2022-09-06,62.92682266235352,64.69956970214844,67.5500259399414,-0.027399672794671592,-0.068441176938975
904,904,904,904,2022-09-07,63.409812927246094,64.77361297607422,67.47599029541016,-0.02105487074392287,-0.06026109954611003
905,905,905,905,2022-09-08,61.635772705078125,63.82963943481445,66.43946838378906,-0.034370658351858596,-0.07230183798224099
906,906,906,906,2022-09-09,62.035194396972656,63.41910171508789,65.34740447998047,-0.021821616527028076,-0.05068617658751118
907,907,907,907,2022-09-12,62.78750228881836,63.57700347900391,65.37517547607422,-0.012418030844223216,-0.03958189279664548
908,908,908,908,2022-09-13,61.21782302856445,62.87111282348633,65.72684478759766,-0.02629649326493655,-0.06860243746074413
909,909,909,909,2022-09-14,60.75342178344727,62.92682266235352,64.69956970214844,-0.03453854472468865,-0.06099187269509965
910,910,910,910,2022-09-15,58.91437911987305,63.409812927246094,64.77361297607422,-0.07089492303866174,-0.09045711034160508
911,911,911,911,2022-09-16,59.731727600097656,61.635772705078125,63.82963943481445,-0.030891883421193755,-0.0642007674021371
912,912,912,912,2022-09-19,59.41593170166016,62.035194396972656,63.41910171508789,-0.042222205004330826,-0.06312246476482875
913,913,913,913,2022-09-20,58.59857940673828,62.78750228881836,63.57700347900391,-0.06671587066501405,-0.07830542176951982
914,914,914,914,2022-09-21,58.08774185180664,61.21782302856445,62.87111282348633,-0.05113022681805113,-0.07608217441783216
915,915,915,915,2022-09-22,58.05058288574219,60.75342178344727,62.92682266235352,-0.04448866941748941,-0.07749064024376018
916,916,916,916,2022-09-23,57.409706115722656,58.91437911987305,63.409812927246094,-0.025539995950544347,-0.09462426294188442
917,917,917,917,2022-09-26,56.56448745727539,59.731727600097656,61.635772705078125,-0.053024418848670374,-0.08227827810431454
918,918,918,918,2022-09-27,55.25487518310547,59.41593170166016,62.035194396972656,-0.07003267304547589,-0.10929794417147942
919,919,919,919,2022-09-28,56.07221221923828,58.59857940673828,62.78750228881836,-0.043113113203039344,-0.10695265498363338
920,920,920,920,2022-09-29,53.82450485229492,58.08774185180664,61.21782302856445,-0.07339305787420836,-0.12077068099628085
921,921,921,921,2022-09-30,54.28904342651367,58.05058288574219,60.75342178344727,-0.06479761739226886,-0.10640352703055267
922,922,922,922,2022-10-03,55.2404899597168,57.409706115722656,58.91437911987305,-0.03778483296244883,-0.06235980443214029
923,923,923,923,2022-10-04,56.21993255615234,56.56448745727539,59.731727600097656,-0.006091364327897475,-0.058792792123085635
924,924,924,924,2022-10-05,55.52034378051758,55.25487518310547,59.41593170166016,0.004804437554738694,-0.0655647030951757
925,925,925,925,2022-10-06,54.5875358581543,56.07221221923828,58.59857940673828,-0.026477934476332177,-0.06844950149291085
926,926,926,926,2022-10-07,54.130462646484375,53.82450485229492,58.08774185180664,0.005684358732682471,-0.06812589161097138
927,927,927,927,2022-10-10,53.49615478515625,54.28904342651367,58.05058288574219,-0.014604947726343465,-0.07845619930380665
928,928,928,928,2022-10-11,54.158451080322266,55.2404899597168,57.409706115722656,-0.01958778570182107,-0.05663249745342236
929,929,929,929,2022-10-12,53.6640625,56.21993255615234,56.56448745727539,-0.04546199079124724,-0.05127642957016376
930,930,930,930,2022-10-13,53.682716369628906,55.52034378051758,55.25487518310547,-0.033098271476004526,-0.028452852499742165
931,931,931,931,2022-10-14,51.80778884887695,54.5875358581543,56.07221221923828,-0.05092274207981318,-0.07605234752800094
932,932,932,932,2022-10-17,53.62674331665039,54.130462646484375,53.82450485229492,-0.0093056535120285,-0.0036741914521504215
933,933,933,933,2022-10-18,54.69013977050781,53.49615478515625,54.28904342651367,0.022319080504882516,0.007388163774465273
934,934,934,934,2022-10-19,53.94390487670898,54.158451080322266,55.2404899597168,-0.003961453832848627,-0.023471643425924227
935,935,935,935,2022-10-20,53.60809326171875,53.6640625,56.21993255615234,-0.001042955670403245,-0.04645753162056687
936,936,936,936,2022-10-21,53.75734329223633,53.682716369628906,55.52034378051758,0.0013901480337468186,-0.031754134939270595
937,937,937,937,2022-10-24,55.04460525512695,51.80778884887695,54.5875358581543,0.062477408863979456,0.008373145806770843
938,938,938,938,2022-10-25,56.42514419555664,53.62674331665039,54.130462646484375,0.05218293533848417,0.04239168551095496
939,939,939,939,2022-10-26,56.52775573730469,54.69013977050781,53.49615478515625,0.03360049863664516,0.056669511375603054
940,940,940,940,2022-10-27,57.03147888183594,53.94390487670898,54.158451080322266,0.0572367538498324,0.053048559259065486
941,941,941,941,2022-10-28,58.12284851074219,53.60809326171875,53.6640625,0.08421779202222446,0.08308700092808263
942,942,942,942,2022-10-31,58.317649841308594,53.75734329223633,53.682716369628906,0.08483132293724926,0.08633939906777721
943,943,943,943,2022-11-01,58.26145553588867,55.04460525512695,51.80778884887695,0.05844079117021361,0.12456942923846892
944,944,944,944,2022-11-02,57.19381332397461,56.42514419555664,53.62674331665039,0.013622811946282898,0.0665166255996883
945,945,945,945,2022-11-03,57.71826553344727,56.52775573730469,54.69013977050781,0.021060623769942444,0.05536876986685635
946,946,946,946,2022-11-04,59.01068115234375,57.03147888183594,53.94390487670898,0.034703681358299265,0.09392676127571975
947,947,947,947,2022-11-07,59.12306213378906,58.12284851074219,53.60809326171875,0.017208613285049523,0.10287567672190501
948,948,948,948,2022-11-08,59.319732666015625,58.317649841308594,53.75734329223633,0.017183182577381828,0.10347217762494276
949,949,949,949,2022-11-09,59.23545455932617,58.26145553588867,55.04460525512695,0.016717725543906603,0.07613551382147254
950,950,950,950,2022-11-10,61.22088241577149,57.19381332397461,56.42514419555664,0.07041092135237648,0.08499292803920744
951,951,951,951,2022-11-11,60.85564041137695,57.71826553344727,56.52775573730469,0.05435670751595256,0.07656211745226149
952,952,952,952,2022-11-14,60.01276397705078,59.01068115234375,57.03147888183594,0.016981380406710267,0.05227437817966796
953,953,953,953,2022-11-15,60.6308708190918,59.12306213378906,58.12284851074219,0.025502885521909047,0.04315036810155792
954,954,954,954,2022-11-16,59.78799819946289,59.319732666015625,58.317649841308594,0.00789392521513399,0.02521275055073957
955,955,955,955,2022-11-17,60.32182693481445,59.23545455932617,58.26145553588867,0.018339901053688212,0.03536422802991268
956,956,956,956,2022-11-18,60.593406677246094,61.22088241577149,57.19381332397461,-0.010249374294607483,0.05943987917040028
957,957,957,957,2022-11-21,61.15533447265625,60.85564041137695,57.71826553344727,0.004924671883385079,0.0595490683485147
958,958,958,958,2022-11-22,61.15533447265625,60.01276397705078,59.01068115234375,0.019038791415146195,0.03634347678136107
959,959,959,959,2022-11-23,60.424835205078125,60.6308708190918,59.12306213378906,-0.0033981965165639227,0.022018025188602186
960,960,960,960,2022-11-25,60.7338981628418,59.78799819946289,59.319732666015625,0.015820900379089897,0.023839714598652417
961,961,961,961,2022-11-28,57.82129287719727,60.32182693481445,59.23545455932617,-0.041453221573002574,-0.02387356850131994
962,962,962,962,2022-11-29,58.34573745727539,60.593406677246094,61.22088241577149,-0.03709428703923234,-0.04696346810178309
963,963,963,963,2022-11-30,59.30293273925781,61.15533447265625,60.85564041137695,-0.03029010877582039,-0.0255146057394684
