,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LDOS,LDOS_6m,LDOS_12m,LDOS_6m_ret,LDOS_12m_ret
725,725,725,725,2021-12-20,81.9519271850586,85.16073608398438,86.59136962890625,-0.03767944062579842,-0.05357857790828735
726,726,726,726,2021-12-21,83.88331604003906,86.6590347290039,85.64405059814453,-0.03203034395253701,-0.020558749216184502
727,727,727,727,2021-12-22,83.86389923095703,85.66908264160156,87.36466979980469,-0.021071585629048428,-0.040070781207891426
728,728,728,728,2021-12-23,84.77620697021484,85.17411804199219,86.82335662841797,-0.004671736918733571,-0.023578328893277045
729,729,729,729,2021-12-27,85.28087615966797,86.39697265625,87.46134948730469,-0.012918236163466879,-0.024930707568755484
730,730,730,730,2021-12-28,85.65938568115234,84.17446899414062,85.60539245605469,0.017640939167850034,0.0006307222424728476
731,731,731,731,2021-12-29,85.75643920898438,81.9519271850586,85.16073608398438,0.0464237041715283,0.006995044340769141
732,732,732,732,2021-12-30,86.24170684814453,83.88331604003906,86.6590347290039,0.028115135636504363,-0.0048157457807419535
733,733,733,733,2021-12-31,86.280517578125,83.86389923095703,85.66908264160156,0.028815955009589,0.007137171517073382
734,734,734,734,2022-01-03,87.6004638671875,84.77620697021484,85.17411804199219,0.03331426349335165,0.02848689109993585
735,735,735,735,2022-01-04,89.17272186279297,85.28087615966797,86.39697265625,0.045635620532772814,0.032127852645797095
736,736,736,736,2022-01-05,88.86213684082031,85.65938568115234,84.17446899414062,0.037389378107257176,0.055689901019821075
737,737,737,737,2022-01-06,88.2895278930664,85.75643920898438,81.9519271850586,0.02953817471256026,0.07733315036871136
738,738,738,738,2022-01-07,88.81361389160156,86.24170684814453,83.88331604003906,0.029822079565118953,0.058775667013559296
739,739,739,739,2022-01-10,87.06665802001953,86.280517578125,83.86389923095703,0.009111447913866533,0.038189957996613844
740,740,740,740,2022-01-11,88.13424682617188,87.6004638671875,84.77620697021484,0.00609338050759245,0.03961064048473939
741,741,741,741,2022-01-12,87.16370391845703,89.17272186279297,85.28087615966797,-0.022529512415547237,0.022077959837841332
742,742,742,742,2022-01-13,89.75503540039062,88.86213684082031,85.65938568115234,0.010048132886673278,0.047813204433702294
743,743,743,743,2022-01-14,91.29817962646484,88.2895278930664,85.75643920898438,0.03407710750296933,0.06462185777065099
744,744,744,744,2022-01-18,90.47322082519533,88.81361389160156,86.24170684814453,0.018686402465497576,0.049065749411728365
745,745,745,745,2022-01-19,90.87115478515624,87.06665802001953,86.280517578125,0.04369636841076319,0.05320595350942958
746,746,746,746,2022-01-20,90.31794738769533,88.13424682617188,87.6004638671875,0.024776981027935685,0.03102133710876065
747,747,747,747,2022-01-21,89.46387481689453,87.16370391845703,89.17272186279297,0.02638909081455898,0.00326504504987013
748,748,748,748,2022-01-24,90.29853057861328,89.75503540039062,88.86213684082031,0.006055316849892245,0.016164294364944265
749,749,749,749,2022-01-25,90.5702896118164,91.29817962646484,88.2895278930664,-0.00797266733714197,0.025832754723894125
750,750,750,750,2022-01-26,91.02645111083984,90.47322082519533,88.81361389160156,0.006114851229994667,0.02491551826659233
751,751,751,751,2022-01-27,86.00877380371094,90.87115478515624,87.06665802001953,-0.05350851976010729,-0.012150279341896275
752,752,752,752,2022-01-28,84.43651580810547,90.31794738769533,88.13424682617188,-0.06511919003587907,-0.04195566594401701
753,753,753,753,2022-01-31,86.81431579589844,89.46387481689453,87.16370391845703,-0.029615965398535837,-0.004008412984439658
754,754,754,754,2022-02-01,85.96024322509766,90.29853057861328,89.75503540039062,-0.04804383112013921,-0.04227943489036223
755,755,755,755,2022-02-02,87.33840942382812,90.5702896118164,91.29817962646484,-0.03568366847274196,-0.043371841791781884
756,756,756,756,2022-02-03,87.3287124633789,91.02645111083984,90.47322082519533,-0.04062268277336578,-0.03475623320509358
757,757,757,757,2022-02-04,86.44550323486328,86.00877380371094,90.87115478515624,0.005077731164369936,-0.048702490474082594
758,758,758,758,2022-02-07,85.96996307373047,84.43651580810547,90.31794738769533,0.01816094909825483,-0.048140867233185336
759,759,759,759,2022-02-08,83.88331604003906,86.81431579589844,89.46387481689453,-0.03376171002430284,-0.06237778978696351
760,760,760,760,2022-02-09,85.82437133789062,85.96024322509766,90.29853057861328,-0.0015806363745531904,-0.049548527667651054
761,761,761,761,2022-02-10,85.18380737304688,87.33840942382812,90.5702896118164,-0.024669581974244403,-0.059472949262456276
762,762,762,762,2022-02-11,86.36787414550781,87.3287124633789,91.02645111083984,-0.011002547624574421,-0.05117827739608827
763,763,763,763,2022-02-14,84.78589630126953,86.44550323486328,86.00877380371094,-0.01919830264721545,-0.01421805530250031
764,764,764,764,2022-02-15,82.01016998291016,85.96996307373047,84.43651580810547,-0.0460601929935025,-0.02873574071565843
765,765,765,765,2022-02-16,86.1058349609375,83.88331604003906,86.81431579589844,0.026495363152281515,-0.008160875639757204
766,766,766,766,2022-02-17,89.10478210449219,85.82437133789062,85.96024322509766,0.03822236872189344,0.03658131668101694
767,767,767,767,2022-02-18,90.26941680908205,85.18380737304688,87.33840942382812,0.05970159814251641,0.03355920269890178
768,768,768,768,2022-02-22,88.01777648925781,86.36787414550781,87.3287124633789,0.019103195025621966,0.007890463587996388
769,769,769,769,2022-02-23,88.36717224121094,84.78589630126953,86.44550323486328,0.04223905267470518,0.02222983191070904
770,770,770,770,2022-02-24,92.66665649414062,82.01016998291016,85.96996307373047,0.12994103674521273,0.07789573452144993
771,771,771,771,2022-02-25,94.28742980957033,86.1058349609375,83.88331604003906,0.09501789109117253,0.12403078777387844
772,772,772,772,2022-02-28,98.83924102783205,89.10478210449219,85.82437133789062,0.10924732313384,0.15164538332243493
773,773,773,773,2022-03-01,101.66349792480467,90.26941680908205,85.18380737304688,0.12622305004828904,0.19346036600111116
774,774,774,774,2022-03-02,100.97442626953124,88.01777648925781,86.36787414550781,0.14720492038167676,0.16912019971008108
775,775,775,775,2022-03-03,101.9837646484375,88.36717224121094,84.78589630126953,0.1540910732105143,0.20283878684326018
776,776,776,776,2022-03-04,104.5362777709961,92.66665649414062,82.01016998291016,0.12808945230052626,0.27467456527379563
777,777,777,777,2022-03-07,103.7113265991211,94.28742980957033,86.1058349609375,0.09994860193542188,0.20446339840000904
778,778,778,778,2022-03-08,99.18862915039062,98.83924102783205,89.10478210449219,0.0035349130459247924,0.11316841596754279
779,779,779,779,2022-03-09,99.85830688476562,101.66349792480467,90.26941680908205,-0.01775653087772222,0.10622523568490405
780,780,780,780,2022-03-10,99.9844741821289,100.97442626953124,88.01777648925781,-0.00980398823717843,0.1359577368366216
781,781,781,781,2022-03-11,98.96540069580078,101.9837646484375,88.36717224121094,-0.02959651433776489,0.11993400021515277
782,782,782,782,2022-03-14,99.78353881835938,104.5362777709961,92.66665649414062,-0.045464972103257506,0.07680089682170377
783,783,783,783,2022-03-15,101.26399230957033,103.7113265991211,94.28742980957033,-0.02359756036108318,0.0739924984071616
784,784,784,784,2022-03-16,99.40369415283205,99.18862915039062,98.83924102783205,0.0021682425121063442,0.005710820106773706
785,785,785,785,2022-03-17,101.28346252441406,99.85830688476562,101.66349792480467,0.014271778524074463,-0.0037381696296905353
786,786,786,786,2022-03-18,102.73469543457033,99.9844741821289,100.97442626953124,0.02750648313088777,0.017432821656647945
787,787,787,787,2022-03-21,103.6015167236328,98.96540069580078,101.9837646484375,0.04684582687723848,0.015862839352636993
788,788,788,788,2022-03-22,103.65021514892578,99.78353881835938,104.5362777709961,0.03875064340627454,-0.008476125618432473
789,789,789,789,2022-03-23,104.04954528808594,101.26399230957033,103.7113265991211,0.02750783289286085,0.0032611547846859157
790,790,790,790,2022-03-24,104.74107360839844,99.40369415283205,99.18862915039062,0.05369397486737504,0.05597863893843269
791,791,791,791,2022-03-25,105.7052993774414,101.28346252441406,99.85830688476562,0.04365803402467083,0.05855289034114186
792,792,792,792,2022-03-28,106.21177673339844,102.73469543457033,99.9844741821289,0.03384524852212745,0.06228269541054998
793,793,793,793,2022-03-29,104.56575775146484,103.6015167236328,98.96540069580078,0.00930720956918285,0.056589040374609434
794,794,794,794,2022-03-30,105.59815979003906,103.65021514892578,99.78353881835938,0.018793445226471084,0.05827234672709203
795,795,795,795,2022-03-31,105.20857238769533,104.04954528808594,101.26399230957033,0.011139184668230273,0.038953432391507725
796,796,796,796,2022-04-01,105.48129272460938,104.74107360839844,99.40369415283205,0.0070671331762210965,0.06114057051474453
797,797,797,797,2022-04-04,104.43914794921876,105.7052993774414,101.28346252441406,-0.011978126316085635,0.03115696626232567
798,798,798,798,2022-04-05,104.409912109375,106.21177673339844,102.73469543457033,-0.016964828943086818,0.01630624072732645
799,799,799,799,2022-04-06,104.6826400756836,104.56575775146484,103.6015167236328,0.0011177877608514741,0.01043540081497829
800,800,800,800,2022-04-07,105.25728607177734,105.59815979003906,103.65021514892578,-0.0032280270692167656,0.015504752407339506
801,801,801,801,2022-04-08,105.17935943603516,105.20857238769533,104.04954528808594,-0.0002776670284292404,0.010858424655495247
802,802,802,802,2022-04-11,105.35467529296876,105.48129272460938,104.74107360839844,-0.0012003780800372565,0.005858271864430442
803,803,803,803,2022-04-12,105.48129272460938,104.43914794921876,105.7052993774414,0.00997848791238054,-0.002119161992363061
804,804,804,804,2022-04-13,105.9001007080078,104.409912109375,106.21177673339844,0.014272482071163273,-0.0029344770888540817
805,805,805,805,2022-04-14,106.22151184082033,104.6826400756836,104.56575775146484,0.014700353029156954,0.01583457266470467
806,806,806,806,2022-04-18,106.4163055419922,105.25728607177734,105.59815979003906,0.011011299202836167,0.007747727361725465
807,807,807,807,2022-04-19,106.75719451904295,105.17935943603516,105.20857238769533,0.015001375664085215,0.014719543248252975
808,808,808,808,2022-04-20,107.01042938232422,105.35467529296876,105.48129272460938,0.015716000118183304,0.014496756896098306
809,809,809,809,2022-04-21,106.92276763916016,105.48129272460938,104.43914794921876,0.013665692534828855,0.02378054339498248
810,810,810,810,2022-04-22,105.43258666992188,105.9001007080078,104.409912109375,-0.004414670382372643,0.009794803384908235
811,811,811,811,2022-04-25,104.38069915771484,106.22151184082033,104.6826400756836,-0.017329942411891675,-0.0028843456541643997
812,812,812,812,2022-04-26,103.8547592163086,106.4163055419922,105.25728607177734,-0.024070994690497116,-0.013324748412307907
813,813,813,813,2022-04-27,103.47491455078124,106.75719451904295,105.17935943603516,-0.03074528122482867,-0.016205127074295222
814,814,814,814,2022-04-28,102.29639434814452,107.01042938232422,105.35467529296876,-0.04405210839158036,-0.029028431214085382
815,815,815,815,2022-04-29,100.81595611572266,106.92276763916016,105.48129272460938,-0.05711422981536163,-0.044229042784553085
816,816,816,816,2022-05-02,100.81595611572266,105.43258666992188,105.9001007080078,-0.04378751105341383,-0.048008874007621216
817,817,817,817,2022-05-03,99.85172271728516,104.38069915771484,106.22151184082033,-0.04338902188791238,-0.05996703504917822
818,818,818,818,2022-05-04,102.05290222167967,103.8547592163086,106.4163055419922,-0.01734977778799729,-0.04100314606947819
819,819,819,819,2022-05-05,101.35164642333984,103.47491455078124,106.75719451904295,-0.020519641274015066,-0.050634040357241616
820,820,820,820,2022-05-06,100.52377319335938,102.29639434814452,107.01042938232422,-0.01732828577273593,-0.06061704664121548
821,821,821,821,2022-05-09,96.79344940185548,100.81595611572266,106.92276763916016,-0.03989950469001058,-0.09473490502498783
822,822,822,822,2022-05-10,98.59530639648438,100.81595611572266,105.43258666992188,-0.022026768428296095,-0.06484978211568493
823,823,823,823,2022-05-11,98.57582092285156,99.85172271728516,104.38069915771484,-0.012777964763273197,-0.055612563258388925
824,824,824,824,2022-05-12,97.95247650146484,102.05290222167967,103.8547592163086,-0.04017941313719697,-0.05683208703561171
825,825,825,825,2022-05-13,98.99461364746094,101.35164642333984,103.47491455078124,-0.023255989015054768,-0.043298425737008484
826,826,826,826,2022-05-16,100.5140151977539,100.52377319335938,102.29639434814452,-9.707152144700082e-05,-0.017423675211118872
827,827,827,827,2022-05-17,101.68279266357422,96.79344940185548,100.81595611572266,0.05051316273914108,0.008598207875512909
828,828,828,828,2022-05-18,99.04332733154295,98.59530639648438,100.81595611572266,0.00454403917826407,-0.017582819748740652
829,829,829,829,2022-05-19,98.87774658203124,98.57582092285156,99.85172271728516,0.003062877451621482,-0.009754224651802756
830,830,830,830,2022-05-20,97.98169708251952,97.95247650146484,102.05290222167967,0.0002983138568655175,-0.03989308535603109
831,831,831,831,2022-05-23,99.19916534423828,98.99461364746094,101.35164642333984,0.002066291177273527,-0.021237751482701905
832,832,832,832,2022-05-24,99.31603240966795,100.5140151977539,100.52377319335938,-0.011918564647218743,-0.012014479215461837
833,833,833,833,2022-05-25,99.72511291503906,101.68279266357422,96.79344940185548,-0.01925281256792677,0.030287829716784342
834,834,834,834,2022-05-26,100.9328384399414,99.04332733154295,98.59530639648438,0.019077621474421935,0.023708350112094045
835,835,835,835,2022-05-27,102.61781311035156,98.87774658203124,98.57582092285156,0.037825159427733235,0.04100389070726984
836,836,836,836,2022-05-31,101.78018951416016,97.98169708251952,97.95247650146484,0.03876736722003882,0.039077245919740156
837,837,837,837,2022-06-01,102.01395416259766,99.19916534423828,98.99461364746094,0.028375126026429554,0.030500048476265418
838,838,838,838,2022-06-02,102.9002685546875,99.31603240966795,100.5140151977539,0.036089199880991574,0.023740503771924937
839,839,839,839,2022-06-03,103.02687072753906,99.72511291503906,101.68279266357422,0.033108589361166674,0.013218343327880744
840,840,840,840,2022-06-06,103.1632308959961,100.9328384399414,99.04332733154295,0.022097787900632992,0.04159698260804534
841,841,841,841,2022-06-07,104.28330993652344,102.61781311035156,98.87774658203124,0.01623009471446113,0.05466916006229594
842,842,842,842,2022-06-08,101.20555114746094,101.78018951416016,97.98169708251952,-0.0056458763679082535,0.03290261508969694
843,843,843,843,2022-06-09,100.15365600585938,102.01395416259766,99.19916534423828,-0.018235722475507532,0.009621962627496261
844,844,844,844,2022-06-10,98.09857177734376,102.9002685546875,99.31603240966795,-0.04666359811094001,-0.01225845014934035
845,845,845,845,2022-06-13,96.81293487548828,103.02687072753906,99.72511291503906,-0.06031373959211006,-0.029202053067934997
846,846,846,846,2022-06-14,95.7083511352539,103.1632308959961,100.9328384399414,-0.07226295353484824,-0.05176201705450156
847,847,847,847,2022-06-15,96.5685577392578,104.28330993652344,102.61781311035156,-0.07397878147482617,-0.058949369390561945
848,848,848,848,2022-06-16,93.21568298339844,101.20555114746094,101.78018951416016,-0.07894693594841362,-0.08414708767633194
849,849,849,849,2022-06-17,92.03289031982422,100.15365600585938,102.01395416259766,-0.08108306785685448,-0.09784018200946165
850,850,850,850,2022-06-21,94.72105407714844,98.09857177734376,102.9002685546875,-0.034429835613319026,-0.07948681371217348
851,851,851,851,2022-06-22,95.24890899658205,96.81293487548828,103.02687072753906,-0.01615513341184971,-0.07549449649428175
852,852,852,852,2022-06-23,95.34666442871094,95.7083511352539,103.1632308959961,-0.00377905064973727,-0.07576891882307779
853,853,853,853,2022-06-24,99.28604125976562,96.5685577392578,104.28330993652344,0.02814045880073346,-0.04792011952631359
854,854,854,854,2022-06-27,99.4033432006836,93.21568298339844,101.20555114746094,0.06638003412351945,-0.017807402127097194
855,855,855,855,2022-06-28,97.02799224853516,92.03289031982422,100.15365600585938,0.054275182615176165,-0.031208683556607775
856,856,856,856,2022-06-29,97.115966796875,94.72105407714844,98.09857177734376,0.02528384785262161,-0.010016506485935439
857,857,857,857,2022-06-30,98.44537353515624,95.24890899658205,96.81293487548828,0.0335590672087267,0.016861782588942775
858,858,858,858,2022-07-01,100.14624786376952,95.34666442871094,95.7083511352539,0.05033824165550271,0.04636896024093051
859,859,859,859,2022-07-05,97.34078979492188,99.28604125976562,96.5685577392578,-0.01959239627405751,0.007996723506518144
860,860,860,860,2022-07-06,99.0025634765625,99.4033432006836,93.21568298339844,-0.004031853569672839,0.06208054597631052
861,861,861,861,2022-07-07,99.2371597290039,97.02799224853516,92.03289031982422,0.022768351990732905,0.07827929106805276
862,862,862,862,2022-07-08,99.34468841552734,97.115966796875,94.72105407714844,0.022949075133174235,0.04881316390982149
863,863,863,863,2022-07-11,98.92435455322266,98.44537353515624,95.24890899658205,0.004865449750113049,0.03858779691400449
864,864,864,864,2022-07-12,97.56562042236328,100.14624786376952,95.34666442871094,-0.025768588403997983,0.02327250782130319
865,865,865,865,2022-07-13,96.7640609741211,97.34078979492188,99.28604125976562,-0.005924842216873727,-0.025401156634356936
866,866,866,866,2022-07-14,96.00160217285156,99.0025634765625,99.4033432006836,-0.030311955552760783,-0.03422159575623451
867,867,867,867,2022-07-15,96.47080993652344,99.2371597290039,97.02799224853516,-0.027876148410885593,-0.005742490379317622
868,868,868,868,2022-07-18,95.67901611328124,99.34468841552734,97.115966796875,-0.03689852332027821,-0.014796235171084193
869,869,869,869,2022-07-19,97.8979721069336,98.92435455322266,98.44537353515624,-0.01037542727394658,-0.00556045864387078
870,870,870,870,2022-07-20,97.78067016601562,97.56562042236328,100.14624786376952,0.0022041549340985345,-0.023621231431174783
871,871,871,871,2022-07-21,98.621337890625,96.7640609741211,97.34078979492188,0.019193871131562235,0.01315530825670308
872,872,872,872,2022-07-22,99.16875457763672,96.00160217285156,99.0025634765625,0.03299062029280164,0.0016786545240676798
873,873,873,873,2022-07-25,100.63500213623048,96.47080993652344,99.2371597290039,0.043165307749017945,0.014085876813119125
874,874,874,874,2022-07-26,101.18241119384766,95.67901611328124,99.34468841552734,0.05751935277062792,0.018498450270775457
875,875,875,875,2022-07-27,100.92826080322266,97.8979721069336,98.92435455322266,0.030953538986273177,0.020256955519703412
876,876,876,876,2022-07-28,103.48934936523438,97.78067016601562,97.56562042236328,0.0583824920562146,0.060715331048244
877,877,877,877,2022-07-29,104.59393310546876,98.621337890625,96.7640609741211,0.060560882082816736,0.0809171509806903
878,878,878,878,2022-08-01,102.7855453491211,99.16875457763672,96.00160217285156,0.036471071829916824,0.07066489540513077
879,879,879,879,2022-08-02,98.22056579589844,100.63500213623048,96.47080993652344,-0.023992013604407725,0.018137671493857255
880,880,880,880,2022-08-03,97.69269561767578,101.18241119384766,95.67901611328124,-0.034489349828659366,0.021046197862344407
881,881,881,881,2022-08-04,97.07685089111328,100.92826080322266,97.8979721069336,-0.03815987595009063,-0.00838752017174993
882,882,882,882,2022-08-05,98.28897857666016,103.48934936523438,97.78067016601562,-0.05025029938318659,0.005198454968466715
883,883,883,883,2022-08-08,96.13844299316406,104.59393310546876,98.621337890625,-0.08084111440554098,-0.02517604151968178
884,884,884,884,2022-08-09,95.9136199951172,102.7855453491211,99.16875457763672,-0.06685692361375062,-0.032824195447278215
885,885,885,885,2022-08-10,96.4219207763672,98.22056579589844,100.63500213623048,-0.01831230562516617,-0.041864970143886904
886,886,886,886,2022-08-11,95.95272064208984,97.69269561767578,101.18241119384766,-0.01781069674231739,-0.051685767220338796
887,887,887,887,2022-08-12,97.80998992919922,97.07685089111328,100.92826080322266,0.0075521510159848315,-0.030895914080032116
888,888,888,888,2022-08-15,98.69953918457033,98.28897857666016,103.48934936523438,0.004177076757288178,-0.0462831219834986
889,889,889,889,2022-08-16,98.94390869140624,96.13844299316406,104.59393310546876,0.02918151793285917,-0.05401866290241941
890,890,890,890,2022-08-17,98.87548828125,95.9136199951172,102.7855453491211,0.030880580737997265,-0.038040923503302015
891,891,891,891,2022-08-18,99.30558776855467,96.4219207763672,98.22056579589844,0.029906757394675854,0.011046790087840597
892,892,892,892,2022-08-19,100.2733383178711,95.95272064208984,97.69269561767578,0.04502861041217843,0.026415922745081755
893,893,893,893,2022-08-22,98.36717987060548,97.80998992919922,97.07685089111328,0.00569665677104747,0.013291829799253696
894,894,894,894,2022-08-23,97.9957275390625,98.69953918457033,98.28897857666016,-0.007130850369946318,-0.0029835597219980414
895,895,895,895,2022-08-24,97.34078979492188,98.94390869140624,96.13844299316406,-0.016202300047436835,0.012506410176034377
896,896,896,896,2022-08-25,97.4971923828125,98.87548828125,95.9136199951172,-0.01393971268710159,0.016510401627797044
897,897,897,897,2022-08-26,95.01429748535156,99.30558776855467,96.4219207763672,-0.043212979044085165,-0.014598581729981963
898,898,898,898,2022-08-29,95.04364013671876,100.2733383178711,95.95272064208984,-0.05215442378684898,-0.009474254604640242
899,899,899,899,2022-08-30,93.6555633544922,98.36717987060548,97.80998992919922,-0.04789825755207233,-0.04247446071423011
900,900,900,900,2022-08-31,92.91265106201172,97.9957275390625,98.69953918457033,-0.051870388686329094,-0.05863135907592232
901,901,901,901,2022-09-01,92.92242431640624,97.34078979492188,98.94390869140624,-0.0453906886087968,-0.0608575551000341
902,902,902,902,2022-09-02,91.60279083251952,97.4971923828125,98.87548828125,-0.06045714144412728,-0.07355409894961418
903,903,903,903,2022-09-06,91.4952621459961,95.01429748535156,99.30558776855467,-0.03703690320815145,-0.07864940733004488
904,904,904,904,2022-09-07,92.87355041503906,95.04364013671876,100.2733383178711,-0.022832561111485905,-0.07379616582998727
905,905,905,905,2022-09-08,92.44345092773438,93.6555633544922,98.36717987060548,-0.01294223624676627,-0.0602205832337912
906,906,906,906,2022-09-09,93.53826141357422,92.91265106201172,97.9957275390625,0.006733317200743327,-0.04548633126593682
907,907,907,907,2022-09-12,94.0856704711914,92.92242431640624,97.34078979492188,0.01251846541179602,-0.03344044496236753
908,908,908,908,2022-09-13,90.66436767578124,91.60279083251952,97.4971923828125,-0.0102444821627109,-0.07008227149970525
909,909,909,909,2022-09-14,91.2041015625,91.4952621459961,95.01429748535156,-0.003182247655966086,-0.040101290265699086
910,910,910,910,2022-09-15,90.67417907714844,92.87355041503906,95.04364013671876,-0.023681353066206,-0.04597320823660511
911,911,911,911,2022-09-16,91.5475616455078,92.44345092773438,93.6555633544922,-0.00969121417726948,-0.0225080244406356
912,912,912,912,2022-09-19,91.45923614501952,93.53826141357422,92.91265106201172,-0.022226469009963834,-0.01564280967531717
913,913,913,913,2022-09-20,91.37093353271484,94.0856704711914,92.92242431640624,-0.028853883113983847,-0.016696624039946206
914,914,914,914,2022-09-21,90.12464141845705,90.66436767578124,91.60279083251952,-0.005953014079955521,-0.016136510696109885
915,915,915,915,2022-09-22,88.9863052368164,91.2041015625,91.4952621459961,-0.02431684855931382,-0.0274217139809515
916,916,916,916,2022-09-23,87.03348541259766,90.67417907714844,92.87355041503906,-0.04015138269355778,-0.06288189669010136
917,917,917,917,2022-09-26,86.73908233642578,91.5475616455078,92.44345092773438,-0.05252438429437911,-0.061706573413922605
918,918,918,918,2022-09-27,86.55262756347656,91.45923614501952,93.53826141357422,-0.05364803805886742,-0.07468210061347047
919,919,919,919,2022-09-28,87.26898956298828,91.37093353271484,94.0856704711914,-0.044893313564076553,-0.07245185025588308
920,920,920,920,2022-09-29,86.45449829101562,90.12464141845705,90.66436767578124,-0.04072297065128516,-0.04643356031357593
921,921,921,921,2022-09-30,85.83626556396484,88.9863052368164,91.2041015625,-0.035399151189258404,-0.05885520394997479
922,922,922,922,2022-10-03,89.09425354003906,87.03348541259766,90.67417907714844,0.023677876597403502,-0.0174242055807875
923,923,923,923,2022-10-04,91.6162567138672,86.73908233642578,91.5475616455078,0.056228106708863246,0.0007503757295623803
924,924,924,924,2022-10-05,90.75269317626952,86.55262756347656,91.45923614501952,0.04852614797526145,-0.007725222717033131
925,925,925,925,2022-10-06,89.91857147216797,87.26898956298828,91.37093353271484,0.030361093011937568,-0.01589523062087206
926,926,926,926,2022-10-07,89.7419204711914,86.45449829101562,90.12464141845705,0.03802488297497186,-0.004246573869721493
927,927,927,927,2022-10-10,90.17371368408205,85.83626556396484,88.9863052368164,0.050531649899015596,0.013343721195139269
928,928,928,928,2022-10-11,89.5652847290039,89.09425354003906,87.03348541259766,0.005286886305783556,0.029089945144719964
929,929,929,929,2022-10-12,87.78909301757812,91.6162567138672,86.73908233642578,-0.04177384924426619,0.012105393011650367
930,930,930,930,2022-10-13,89.40828704833984,90.75269317626952,86.55262756347656,-0.014813952962458354,0.03299333093924828
931,931,931,931,2022-10-14,87.0531005859375,89.91857147216797,87.26898956298828,-0.03186739779465253,-0.002473833811206916
932,932,932,932,2022-10-17,89.42790985107422,89.7419204711914,86.45449829101562,-0.0034990405650834333,0.03439279180187649
933,933,933,933,2022-10-18,91.9793472290039,90.17371368408205,85.83626556396484,0.020023945683858457,0.07156743859576764
934,934,934,934,2022-10-19,91.44943237304688,89.5652847290039,89.09425354003906,0.021036584093310218,0.02643468842745733
935,935,935,935,2022-10-20,91.6064453125,87.78909301757812,91.6162567138672,0.04348321828723667,-0.00010709236241601694
936,936,936,936,2022-10-21,93.60832977294922,89.40828704833984,90.75269317626952,0.04697598917579704,0.031466136119323584
937,937,937,937,2022-10-24,94.2854461669922,87.0531005859375,89.91857147216797,0.08307970115222996,0.0485647694722986
938,938,938,938,2022-10-25,95.4924774169922,89.42790985107422,89.7419204711914,0.06781515497809809,0.06407882643481888
939,939,939,939,2022-10-26,95.6887435913086,91.9793472290039,90.17371368408205,0.040328578904450074,0.06116006186179823
940,940,940,940,2022-10-27,97.29811096191406,91.44943237304688,89.5652847290039,0.0639553295968951,0.08633731535948597
941,941,941,941,2022-10-28,99.83972930908205,91.6064453125,87.78909301757812,0.08987668900911472,0.13726803498346896
942,942,942,942,2022-10-31,99.69254302978516,93.60832977294922,89.40828704833984,0.0649964941324499,0.11502575791307779
943,943,943,943,2022-11-01,101.61592864990234,94.2854461669922,87.0531005859375,0.0777477625754337,0.16728672460768523
944,944,944,944,2022-11-02,102.41080474853516,95.4924774169922,89.42790985107422,0.07244892496957966,0.14517721502248637
945,945,945,945,2022-11-03,104.68746185302734,95.6887435913086,91.9793472290039,0.09404155519224622,0.138162696375564
946,946,946,946,2022-11-04,103.78465270996094,97.29811096191406,91.44943237304688,0.06666667712167551,0.13488569602701705
947,947,947,947,2022-11-07,105.81598663330078,99.83972930908205,91.6064453125,0.0598585088879553,0.1551150824849421
948,948,948,948,2022-11-08,106.6010513305664,99.69254302978516,93.60832977294922,0.0692981449847978,0.13879877559114195
949,949,949,949,2022-11-09,104.8150405883789,101.61592864990234,94.2854461669922,0.031482386481931135,0.11167783416687005
950,950,950,950,2022-11-10,105.22720336914062,102.41080474853516,95.4924774169922,0.027500991008917453,0.10194233321269142
951,951,951,951,2022-11-11,101.44910430908205,104.68746185302734,95.6887435913086,-0.030933575870734975,0.060198937738970004
952,952,952,952,2022-11-14,102.2243423461914,103.78465270996094,97.29811096191406,-0.015034114611627736,0.05063028804542413
953,953,953,953,2022-11-15,102.7346420288086,105.81598663330078,99.83972930908205,-0.029119840040526257,0.028995598643547282
954,954,954,954,2022-11-16,104.0299835205078,106.6010513305664,99.69254302978516,-0.024118597124204832,0.04350817382025007
955,955,955,955,2022-11-17,103.2841796875,104.8150405883789,101.61592864990234,-0.014605355226553596,0.016417219817429274
956,956,956,956,2022-11-18,104.3145751953125,105.22720336914062,102.41080474853516,-0.008672930046678129,0.018589546791004663
957,957,957,957,2022-11-21,105.66879272460938,101.44910430908205,104.68746185302734,0.04159414165620756,0.00937391024877221
958,958,958,958,2022-11-22,105.46271514892578,102.2243423461914,103.78465270996094,0.031679076904866266,0.016168695420260226
959,959,959,959,2022-11-23,105.52159881591795,102.7346420288086,105.81598663330078,0.027127721789577564,-0.0027820731701251322
960,960,960,960,2022-11-25,106.85618591308594,104.0299835205078,106.6010513305664,0.027167190620779103,0.0023933589709952408
961,961,961,961,2022-11-28,106.09075927734376,103.2841796875,104.8150405883789,0.027173373486001795,0.012171141486981396
962,962,962,962,2022-11-29,106.47348022460938,104.3145751953125,105.22720336914062,0.020696101434096503,0.01184367554744159
963,963,963,963,2022-11-30,107.28797149658205,105.66879272460938,101.44910430908205,0.015323150101586913,0.057554645033739193
964,964,964,964,2022-12-01,107.57256317138672,105.46271514892578,102.2243423461914,0.02000562966240338,0.05231846644787508
