,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MRK,MRK_6m,MRK_12m,MRK_6m_ret,MRK_12m_ret
725,725,725,725,2021-12-20,72.01522827148438,67.79997253417969,68.98567962646484,0.0621719387154569,0.04391561642102482
726,726,726,726,2021-12-21,71.19525909423828,68.54688262939453,68.47217559814453,0.03863598698080062,0.03976919781365229
727,727,727,727,2021-12-22,71.77960968017578,69.47992706298828,68.54688262939453,0.033098518009419875,0.04716081792164495
728,728,728,728,2021-12-23,71.37433624267578,70.95963287353516,67.48255920410156,0.005844215257986285,0.05767085724777421
729,729,729,729,2021-12-27,72.166015625,71.54398345947266,68.35081481933594,0.00869440217680495,0.0558179272002588
730,730,730,730,2021-12-28,72.39220428466797,71.33663940429688,68.02405548095703,0.014796952718626466,0.06421476597986397
731,731,731,731,2021-12-29,72.52416229248047,72.01522827148438,67.79997253417969,0.007067033365186326,0.06967834324592381
732,732,732,732,2021-12-30,72.70323181152344,71.19525909423828,68.54688262939453,0.02118080243642506,0.06063513062440218
733,733,733,733,2021-12-31,72.23198699951172,71.77960968017578,69.47992706298828,0.0063023095465630785,0.03960942466201067
734,734,734,734,2022-01-03,72.44876861572266,71.37433624267578,70.95963287353516,0.015053483221108444,0.02098567427542153
735,735,735,735,2022-01-04,72.5807113647461,72.166015625,71.54398345947266,0.005746413130260697,0.014490776933894223
736,736,736,736,2022-01-05,74.3431625366211,72.39220428466797,71.33663940429688,0.02694983902246384,0.0421455672348805
737,737,737,737,2022-01-06,74.29602813720703,72.52416229248047,72.01522827148438,0.02443138657128996,0.03167107736053354
738,738,738,738,2022-01-07,75.68148803710938,72.70323181152344,71.19525909423828,0.04096456445439456,0.06301302923742225
739,739,739,739,2022-01-10,77.63243103027344,72.23198699951172,71.77960968017578,0.07476527027836322,0.08153877370155294
740,740,740,740,2022-01-11,76.9726791381836,72.44876861572266,71.37433624267578,0.06244289045761886,0.07843635668250859
741,741,741,741,2022-01-12,76.52971649169922,72.5807113647461,72.166015625,0.05440846545451783,0.06046753210506384
742,742,742,742,2022-01-13,76.64281463623047,74.3431625366211,72.39220428466797,0.030932933455401157,0.05871641005498085
743,743,743,743,2022-01-14,76.6993637084961,74.29602813720703,72.52416229248047,0.03234810300828839,0.05756979858902178
744,744,744,744,2022-01-18,76.85015869140625,75.68148803710938,72.70323181152344,0.015441961893294609,0.05703909959096931
745,745,745,745,2022-01-19,76.61454010009766,77.63243103027344,72.23198699951172,-0.013111671458270413,0.060673301159714255
746,746,746,746,2022-01-20,76.10559844970703,76.9726791381836,72.44876861572266,-0.011264785092382601,0.05047469962368378
747,747,747,747,2022-01-21,75.3798828125,76.52971649169922,72.5807113647461,-0.015024669264571688,0.03856632699129925
748,748,748,748,2022-01-24,74.29602813720703,76.64281463623047,74.3431625366211,-0.03061978490954409,-0.0006340112231685291
749,749,749,749,2022-01-25,74.8897933959961,76.6993637084961,74.29602813720703,-0.023593029003180055,0.007991884272635863
750,750,750,750,2022-01-26,74.58820343017578,76.85015869140625,75.68148803710938,-0.029433319328765584,-0.01444586563093897
751,751,751,751,2022-01-27,75.94538879394531,76.61454010009766,77.63243103027344,-0.008733998863376224,-0.021731152998033076
752,752,752,752,2022-01-28,76.2469711303711,76.10559844970703,76.9726791381836,0.0018575858221190344,-0.009428124575340369
753,753,753,753,2022-01-31,76.79362487792969,75.3798828125,76.52971649169922,0.01875489869022795,0.0034484432757448946
754,754,754,754,2022-02-01,77.20831298828125,74.29602813720703,76.64281463623047,0.03919839221682109,0.00737836096879807
755,755,755,755,2022-02-02,77.29314422607422,74.8897933959961,76.6993637084961,0.03209183416183148,0.0077416615845060655
756,756,756,756,2022-02-03,74.4656753540039,74.58820343017578,76.85015869140625,-0.0016427272750519917,-0.031027695687360857
757,757,757,757,2022-02-04,74.04155731201172,75.94538879394531,76.61454010009766,-0.025068427618417544,-0.0335834788634678
758,758,758,758,2022-02-07,73.11792755126953,76.2469711303711,76.10559844970703,-0.04103826726115267,-0.0392569135424623
759,759,759,759,2022-02-08,72.48645782470703,76.79362487792969,75.3798828125,-0.05608756013366056,-0.038384577951521615
760,760,760,760,2022-02-09,72.12831115722656,77.20831298828125,74.29602813720703,-0.06579604752956769,-0.02917675459012714
761,761,761,761,2022-02-10,72.1565933227539,77.29314422607422,74.8897933959961,-0.06645545287039234,-0.03649629608122695
762,762,762,762,2022-02-11,72.23198699951172,74.4656753540039,74.58820343017578,-0.029996214280920808,-0.03158966595662527
763,763,763,763,2022-02-14,72.07177734375,74.04155731201172,75.94538879394531,-0.02660370796850009,-0.051005222459327704
764,764,764,764,2022-02-15,73.3346939086914,73.11792755126953,76.2469711303711,0.0029646129845499747,-0.03819531685658861
765,765,765,765,2022-02-16,72.77863311767578,72.48645782470703,76.79362487792969,0.004030756940493818,-0.05228287851545088
766,766,766,766,2022-02-17,71.96809387207031,72.12831115722656,77.20831298828125,-0.002221281527124752,-0.06787117751175709
767,767,767,767,2022-02-18,71.97750854492188,72.1565933227539,77.29314422607422,-0.0024818906988997025,-0.06877240839892185
768,768,768,768,2022-02-22,71.58167266845703,72.23198699951172,74.4656753540039,-0.009003135010796304,-0.038729289324733296
769,769,769,769,2022-02-23,71.47798919677734,72.07177734375,74.04155731201172,-0.00823884423080834,-0.03462336839339397
770,770,770,770,2022-02-24,69.28202056884766,73.3346939086914,73.11792755126953,-0.05526270205599704,-0.05246192159552354
771,771,771,771,2022-02-25,71.9303970336914,72.77863311767578,72.48645782470703,-0.011655015320401252,-0.007671236913801782
772,772,772,772,2022-02-28,72.17544555664062,71.96809387207031,72.12831115722656,0.002881161267643151,0.0006534798702180211
773,773,773,773,2022-03-01,71.9492416381836,71.97750854492188,72.1565933227539,-0.00039271860487699595,-0.0028736346191239326
774,774,774,774,2022-03-02,72.26026916503906,71.58167266845703,72.23198699951172,0.00948003128852637,0.00039154627613302573
775,775,775,775,2022-03-03,72.71266174316406,71.47798919677734,72.07177734375,0.01727346502414462,0.008892307405675925
776,776,776,776,2022-03-04,73.35354614257812,69.28202056884766,73.3346939086914,0.05876741960324994,0.00025707114711881474
777,777,777,777,2022-03-07,73.2593002319336,71.9303970336914,72.77863311767578,0.01847484864597293,0.006604508681560706
778,778,778,778,2022-03-08,72.52416229248047,72.17544555664062,71.96809387207031,0.004831514833755879,0.0077265964748018945
779,779,779,779,2022-03-09,73.31584930419922,71.9492416381836,71.97750854492188,0.01899405240277563,0.01859387448013816
780,780,780,780,2022-03-10,73.41008758544922,72.26026916503906,71.58167266845703,0.015912180146797184,0.025543059400984003
781,781,781,781,2022-03-11,73.7588119506836,72.71266174316406,71.47798919677734,0.014387455808106075,0.03190944204693835
782,782,782,782,2022-03-14,73.95850372314453,73.35354614257812,69.28202056884766,0.008247148398123016,0.0674992316318157
783,783,783,783,2022-03-15,74.77623748779297,73.2593002319336,71.9303970336914,0.02070641203310508,0.03956380850739083
784,784,784,784,2022-03-16,74.28180694580078,72.52416229248047,72.17544555664062,0.024235297558239388,0.029183905591648296
785,785,785,785,2022-03-17,75.06150817871094,73.31584930419922,71.9492416381836,0.0238101159719053,0.04325641896516741
786,786,786,786,2022-03-18,75.22315979003906,73.41008758544922,72.26026916503906,0.024697861890975448,0.04100303886542278
787,787,787,787,2022-03-21,75.17560577392578,73.7588119506836,72.71266174316406,0.019208468598836514,0.033872285400049496
788,788,788,788,2022-03-22,75.40382385253906,73.95850372314453,73.35354614257812,0.01954231165634357,0.02795062839873874
789,789,789,789,2022-03-23,75.81269073486328,74.77623748779297,73.2593002319336,0.013860730118167686,0.0348541481401794
790,790,790,790,2022-03-24,76.45928955078125,74.28180694580078,72.52416229248047,0.029313807707575856,0.0542595341181733
791,791,791,791,2022-03-25,77.34358978271484,75.06150817871094,73.31584930419922,0.0304028210913454,0.054936831759308635
792,792,792,792,2022-03-28,77.21997833251953,75.22315979003906,73.41008758544922,0.026545262762877053,0.05189873588742966
793,793,793,793,2022-03-29,77.56228637695312,75.17560577392578,73.7588119506836,0.03174807277516023,0.05156637323297186
794,794,794,794,2022-03-30,78.35150909423828,75.40382385253906,73.95850372314453,0.03909198620303078,0.05939824563701945
795,795,795,795,2022-03-31,78.01870727539062,75.81269073486328,74.77623748779297,0.029098248843882235,0.0433623019361864
796,796,796,796,2022-04-01,79.41647338867188,76.45928955078125,74.28180694580078,0.03867658011557351,0.06912414565544389
797,797,797,797,2022-04-04,79.38795471191406,77.34358978271484,75.06150817871094,0.026432247778291007,0.057638683769881904
798,798,798,798,2022-04-05,79.60664367675781,77.21997833251953,75.22315979003906,0.030907355787656243,0.05827306243122221
799,799,799,799,2022-04-06,80.79524230957031,77.56228637695312,75.17560577392578,0.041682060749279604,0.07475345862252669
800,800,800,800,2022-04-07,82.53532409667969,78.35150909423828,75.40382385253906,0.053398014292350915,0.09457743493336768
801,801,801,801,2022-04-08,83.3720932006836,78.01870727539062,75.81269073486328,0.06861669607516796,0.09971157061629055
802,802,802,802,2022-04-11,82.37367248535156,79.41647338867188,76.45928955078125,0.037236595513463255,0.07735335979864444
803,803,803,803,2022-04-12,81.42280578613281,79.38795471191406,77.34358978271484,0.025631735716115767,0.05274148788384281
804,804,804,804,2022-04-13,81.89823913574219,79.60664367675781,77.21997833251953,0.028786485061339517,0.060583554984662724
805,805,805,805,2022-04-14,82.63992309570312,80.79524230957031,77.56228637695312,0.022831552123636634,0.06546527901553412
806,806,806,806,2022-04-18,81.8411865234375,82.53532409667969,78.35150909423828,-0.008410187769167687,0.04453873919648399
807,807,807,807,2022-04-19,81.574951171875,83.3720932006836,78.01870727539062,-0.021555678402876643,0.04558193823862711
808,808,808,808,2022-04-20,82.2120361328125,82.37367248535156,79.41647338867188,-0.0019622331706505847,0.03520129545993411
809,809,809,809,2022-04-21,81.99333190917969,81.42280578613281,79.38795471191406,0.0070069572957904835,0.03281829348948606
810,810,810,810,2022-04-22,80.43389892578125,81.89823913574219,79.60664367675781,-0.01787999626626735,0.010391786549656556
811,811,811,811,2022-04-25,81.24214172363281,82.63992309570312,80.79524230957031,-0.016914117531929174,0.005531259035651992
812,812,812,812,2022-04-26,80.32930755615234,81.8411865234375,82.53532409667969,-0.018473326591522343,-0.026728150215334145
813,813,813,813,2022-04-27,80.26274871826172,81.574951171875,83.3720932006836,-0.016085850310207706,-0.037294787296960674
814,814,814,814,2022-04-28,84.22787475585938,82.2120361328125,82.37367248535156,0.02451999388252979,0.02250964676653866
815,815,815,815,2022-04-29,84.33247375488281,81.99333190917969,81.42280578613281,0.02852843995038623,0.03573529480662474
816,816,816,816,2022-05-02,83.34357452392578,80.43389892578125,81.89823913574219,0.036174742701822415,0.017647942171113318
817,817,817,817,2022-05-03,82.82060241699219,81.24214172363281,82.63992309570312,0.019429087661535727,0.0021863442573613057
818,818,818,818,2022-05-04,84.17080688476562,80.32930755615234,81.8411865234375,0.04782189023511707,0.028465134247057433
819,819,819,819,2022-05-05,83.68587493896484,80.26274871826172,81.574951171875,0.04264900312246955,0.025877107332154203
820,820,820,820,2022-05-06,84.04720306396484,84.22787475585938,82.2120361328125,-0.002145034436856208,0.022322363214404062
821,821,821,821,2022-05-09,83.33405303955078,84.33247375488281,81.99333190917969,-0.011839101485793035,0.01635158736878939
822,822,822,822,2022-05-10,83.4957046508789,83.34357452392578,80.43389892578125,0.0018253371999235046,0.03806611100529733
823,823,823,823,2022-05-11,84.80790710449219,82.82060241699219,81.24214172363281,0.023995293797721473,0.043890588125917285
824,824,824,824,2022-05-12,86.36732482910156,84.17080688476562,80.32930755615234,0.026095959224236687,0.07516580755695523
825,825,825,825,2022-05-13,85.96795654296875,83.68587493896484,80.26274871826172,0.02726961516108073,0.07108164018570373
826,826,826,826,2022-05-16,87.78410339355469,84.04720306396484,84.22787475585938,0.04446192369716151,0.042221516902845924
827,827,827,827,2022-05-17,88.43070983886719,83.33405303955078,84.33247375488281,0.061159353390594084,0.048596180113204435
828,828,828,828,2022-05-18,87.5749282836914,83.4957046508789,83.34357452392578,0.0488554908287675,0.05077000577352142
829,829,829,829,2022-05-19,87.56541442871094,84.80790710449219,82.82060241699219,0.032514743239934196,0.057290237854455306
830,830,830,830,2022-05-20,88.95368957519531,86.36732482910156,84.17080688476562,0.029946102316026346,0.056823533805226756
831,831,831,831,2022-05-23,89.21993255615234,85.96795654296875,83.68587493896484,0.03782776913579644,0.06612893300361256
832,832,832,832,2022-05-24,89.9901351928711,87.78410339355469,84.04720306396484,0.025130196858379916,0.07070945745075341
833,833,833,833,2022-05-25,89.14386749267578,88.43070983886719,83.33405303955078,0.008064592663657999,0.06971717132692001
834,834,834,834,2022-05-26,87.77461242675781,87.5749282836914,83.4957046508789,0.0022801519450812435,0.05124704071628994
835,835,835,835,2022-05-27,88.50678253173828,87.56541442871094,84.80790710449219,0.010750455635583522,0.04361474718022107
836,836,836,836,2022-05-31,87.50836944580078,88.95368957519531,86.36732482910156,-0.01624800653347558,0.013211531316467795
837,837,837,837,2022-06-01,86.66209411621094,89.21993255615234,85.96795654296875,-0.028668912502613497,0.008074375629659736
838,838,838,838,2022-06-02,85.57810974121094,89.9901351928711,87.78410339355469,-0.049027878913662004,-0.025129762303931158
839,839,839,839,2022-06-03,85.4925308227539,89.14386749267578,88.43070983886719,-0.040960043271870306,-0.03322577667268578
840,840,840,840,2022-06-06,85.42596435546875,87.77461242675781,87.5749282836914,-0.02675771508816238,-0.02453857479918542
841,841,841,841,2022-06-07,86.0345230102539,88.50678253173828,87.56541442871094,-0.027932995085408585,-0.017482831874259697
842,842,842,842,2022-06-08,85.08364868164062,87.50836944580078,88.95368957519531,-0.027708444112444996,-0.04350624366494904
843,843,843,843,2022-06-09,83.67637634277344,86.66209411621094,89.21993255615234,-0.0344524074093312,-0.062133606858422175
844,844,844,844,2022-06-10,82.89665222167969,85.57810974121094,89.9901351928711,-0.031333451131837387,-0.07882511739746045
845,845,845,845,2022-06-13,80.82377624511719,85.4925308227539,89.14386749267578,-0.05461008736910766,-0.09333329909925869
846,846,846,846,2022-06-14,81.00591278076172,85.42596435546875,87.77461242675781,-0.05174131317165598,-0.07711454894368386
847,847,847,847,2022-06-15,81.13053131103516,86.0345230102539,88.50678253173828,-0.057000277651731435,-0.08334108426162734
848,848,848,848,2022-06-16,81.3797836303711,85.08364868164062,87.50836944580078,-0.043532042979590235,-0.07003428191203465
849,849,849,849,2022-06-17,81.12094116210938,83.67637634277344,86.66209411621094,-0.030539505800250333,-0.06393975371367167
850,850,850,850,2022-06-21,84.38993835449219,82.89665222167969,85.57810974121094,0.01801382918117378,-0.013884057387009263
851,851,851,851,2022-06-22,85.47322082519531,80.82377624511719,85.4925308227539,0.057525703401652306,-0.00022586765618892723
852,852,852,852,2022-06-23,88.1957778930664,81.00591278076172,85.42596435546875,0.08875728777680325,0.032423555982020735
853,853,853,853,2022-06-24,89.279052734375,81.13053131103516,86.0345230102539,0.10043717564353605,0.037711951093567286
854,854,854,854,2022-06-27,90.50613403320312,81.3797836303711,85.08364868164062,0.11214517900765286,0.0637312272755477
855,855,855,855,2022-06-28,88.09033203125,81.12094116210938,83.67637634277344,0.0859135849424284,0.052750320716508536
856,856,856,856,2022-06-29,88.68470001220703,84.38993835449219,82.89665222167969,0.050891868645217775,0.06982245525487718
857,857,857,857,2022-06-30,87.40010070800781,85.47322082519531,80.82377624511719,0.02254366764478477,0.08136621138495648
858,858,858,858,2022-07-01,88.5984115600586,88.1957778930664,81.00591278076172,0.004565226098242059,0.09372771096161303
859,859,859,859,2022-07-05,88.80931854248047,89.279052734375,81.13053131103516,-0.005261415500140809,0.09464731843067398
860,860,860,860,2022-07-06,89.279052734375,90.50613403320312,81.3797836303711,-0.013557990427234046,0.0970667253169728
861,861,861,861,2022-07-07,89.16402435302734,88.09033203125,81.12094116210938,0.012188537572959124,0.09914928347348617
862,862,862,862,2022-07-08,88.94352722167969,88.68470001220703,84.38993835449219,0.0029185102891144954,0.05395890737660558
863,863,863,863,2022-07-11,90.4006805419922,87.40010070800781,85.47322082519531,0.03433153748882889,0.05764916390449626
864,864,864,864,2022-07-12,89.72962188720703,88.5984115600586,88.1957778930664,0.012767839820487348,0.017391353994296033
865,865,865,865,2022-07-13,89.89258575439453,88.80931854248047,89.279052734375,0.012197675082890047,0.006872082546002467
866,866,866,866,2022-07-14,89.998046875,89.279052734375,90.50613403320312,0.008053335229308178,-0.005613842239872158
867,867,867,867,2022-07-15,91.03338623046876,89.16402435302734,88.09033203125,0.02096542737954543,0.03340950285185351
868,868,868,868,2022-07-18,88.52172088623047,88.94352722167969,88.68470001220703,-0.004742406205658134,-0.0018377366778500326
869,869,869,869,2022-07-19,88.5408935546875,90.4006805419922,87.40010070800781,-0.020572710029995944,0.013052534693191342
870,870,870,870,2022-07-20,85.94296264648438,89.72962188720703,88.5984115600586,-0.042200771173232066,-0.029971744039385628
871,871,871,871,2022-07-21,86.41268920898438,89.89258575439453,88.80931854248047,-0.03871171928370121,-0.026986237174533745
872,872,872,872,2022-07-22,86.38394165039062,89.998046875,89.279052734375,-0.040157596193493794,-0.03242766354833504
873,873,873,873,2022-07-25,86.78656768798828,91.03338623046876,89.16402435302734,-0.046651220154865336,-0.02666385554364381
874,874,874,874,2022-07-26,87.51515197753906,88.52172088623047,88.94352722167969,-0.011370869190230337,-0.016059350115277038
875,875,875,875,2022-07-27,87.45762634277344,88.5408935546875,90.4006805419922,-0.012234654162881053,-0.03255566420046674
876,876,876,876,2022-07-28,86.22095489501953,85.94296264648438,89.72962188720703,0.0032346132827494323,-0.039102661065461786
877,877,877,877,2022-07-29,85.64576721191406,86.41268920898438,89.89258575439453,-0.008875108552813926,-0.047243257125606286
878,878,878,878,2022-08-01,84.86927795410156,86.38394165039062,89.998046875,-0.017534088713144658,-0.05698755805247513
879,879,879,879,2022-08-02,83.98731231689453,86.78656768798828,91.03338623046876,-0.03225447722690822,-0.077400986663681
880,880,880,880,2022-08-03,83.99689483642578,87.51515197753906,88.52172088623047,-0.04020169149699071,-0.051115432511982806
881,881,881,881,2022-08-04,83.22998046875,87.45762634277344,88.5408935546875,-0.048339362166702204,-0.05998260095101937
882,882,882,882,2022-08-05,83.79557800292969,86.22095489501953,85.94296264648438,-0.028129784633479482,-0.0249861603257463
883,883,883,883,2022-08-08,84.83091735839844,85.64576721191406,86.41268920898438,-0.00951418709928109,-0.018304856208797182
884,884,884,884,2022-08-09,85.81832885742188,84.86927795410156,86.38394165039062,0.011182502387183879,-0.006547661314852626
885,885,885,885,2022-08-10,85.50198364257812,83.98731231689453,86.78656768798828,0.018034525500334464,-0.01480164591862243
886,886,886,886,2022-08-11,85.25272369384766,83.99689483642578,87.51515197753906,0.014950896219050103,-0.025851846595342343
887,887,887,887,2022-08-12,87.25630950927734,83.22998046875,87.45762634277344,0.0483759459974773,-0.002301878542953717
888,888,888,888,2022-08-15,86.85367584228516,83.79557800292969,86.22095489501953,0.036494740083403254,0.0073383662711230535
889,889,889,889,2022-08-16,86.8440933227539,84.83091735839844,85.64576721191406,0.02373163024808611,0.013991655978453865
890,890,890,890,2022-08-17,87.27548217773438,85.81832885742188,84.86927795410156,0.016979511716353812,0.028351887533839104
891,891,891,891,2022-08-18,87.62059783935547,85.50198364257812,83.98731231689453,0.024778538538166917,0.04325993322362898
892,892,892,892,2022-08-19,88.27246856689453,85.25272369384766,83.99689483642578,0.0354210955639509,0.05090156890674269
893,893,893,893,2022-08-22,87.3905258178711,87.25630950927734,83.22998046875,0.0015381845662345572,0.04998854169722211
894,894,894,894,2022-08-23,86.47021484375,86.85367584228516,83.79557800292969,-0.0044150232539549306,0.03191859170333311
895,895,895,895,2022-08-24,86.28807067871094,86.8440933227539,84.83091735839844,-0.006402538419930548,0.017177149153724702
896,896,896,896,2022-08-25,86.53731536865234,87.27548217773438,85.81832885742188,-0.008457894366928564,0.00837800643292641
897,897,897,897,2022-08-26,85.56908416748047,87.62059783935547,85.50198364257812,-0.02341360048280272,0.0007847832534837451
898,898,898,898,2022-08-29,83.9681396484375,88.27246856689453,85.25272369384766,-0.048761850533217244,-0.015067953136878587
899,899,899,899,2022-08-30,83.28749084472656,87.3905258178711,87.25630950927734,-0.046950569695570765,-0.04548460377101793
900,900,900,900,2022-08-31,81.8303451538086,86.47021484375,86.85367584228516,-0.05365858866345552,-0.057836708000686965
901,901,901,901,2022-09-01,83.54633331298828,86.28807067871094,86.8440933227539,-0.03177423419201675,-0.03797333685676907
902,902,902,902,2022-09-02,82.66437530517578,86.53731536865234,87.27548217773438,-0.044754566824469766,-0.0528339317927593
903,903,903,903,2022-09-06,82.84651184082031,85.56908416748047,87.62059783935547,-0.03181724279450493,-0.05448588706605284
904,904,904,904,2022-09-07,83.27790832519531,83.9681396484375,88.27246856689453,-0.008220157385075866,-0.05658117783252259
905,905,905,905,2022-09-08,83.80516052246094,83.28749084472656,87.3905258178711,0.006215455316086693,-0.04102693354749176
906,906,906,906,2022-09-09,83.72847747802734,81.8303451538086,86.47021484375,0.02319594669497005,-0.03170730373085029
907,907,907,907,2022-09-12,84.51457214355469,83.54633331298828,86.28807067871094,0.011589243862314191,-0.020553229678292095
908,908,908,908,2022-09-13,82.71231079101562,82.66437530517578,86.53731536865234,0.0005798808212471585,-0.044200638318187324
909,909,909,909,2022-09-14,84.02658081054688,82.84651184082031,85.56908416748047,0.014244039290319588,-0.01802640956066004
910,910,910,910,2022-09-15,83.83330535888672,83.27790832519531,83.9681396484375,0.006669200089927996,-0.00160577916951965
911,911,911,911,2022-09-16,84.77069091796875,83.80516052246094,83.28749084472656,0.011521132940841339,0.01780819734391237
912,912,912,912,2022-09-19,83.72699737548828,83.72847747802734,81.8303451538086,-1.767740897296033e-05,0.023177859241760856
913,913,913,913,2022-09-20,83.10852813720703,84.51457214355469,83.54633331298828,-0.016636705016495612,-0.005240267985683
914,914,914,914,2022-09-21,81.68794250488281,82.71231079101562,82.66437530517578,-0.012384713670024583,-0.011812014506711321
915,915,915,915,2022-09-22,84.56775665283203,84.02658081054688,82.84651184082031,0.006440531520678361,0.020776309995028885
916,916,916,916,2022-09-23,83.86229705810547,83.83330535888672,83.27790832519531,0.0003458255533959065,0.007017332023135703
917,917,917,917,2022-09-26,83.282470703125,84.77069091796875,83.80516052246094,-0.017555834436738027,-0.006236964598329786
918,918,918,918,2022-09-27,82.95390319824219,83.72699737548828,83.72847747802734,-0.009233511310324682,-0.009251025494741882
919,919,919,919,2022-09-28,83.86229705810547,83.10852813720703,84.51457214355469,0.009069694022904695,-0.007717900817639789
920,920,920,920,2022-09-29,83.72699737548828,81.68794250488281,82.71231079101562,0.024961515837953474,0.012267660941505998
921,921,921,921,2022-09-30,83.2244873046875,84.56775665283203,84.02658081054688,-0.015883942075688773,-0.009545711584621586
922,922,922,922,2022-10-03,84.60639953613281,83.86229705810547,83.83330535888672,0.008872908376356348,0.009221802408201807
923,923,923,923,2022-10-04,85.41816711425781,83.282470703125,84.77069091796875,0.025644008794430295,0.007637972385002856
924,924,924,924,2022-10-05,85.41816711425781,82.95390319824219,83.72699737548828,0.029706425147067117,0.020198619224157666
925,925,925,925,2022-10-06,84.5000991821289,83.86229705810547,83.10852813720703,0.007605350036876901,0.016744022257553226
926,926,926,926,2022-10-07,84.65473175048828,83.72699737548828,81.68794250488281,0.011080468714761205,0.03631856984803039
927,927,927,927,2022-10-10,87.43790435791016,83.2244873046875,84.56775665283203,0.050627131384987756,0.033939030886921406
928,928,928,928,2022-10-11,87.98873138427734,84.60639953613281,83.86229705810547,0.0399772578278792,0.04920488075008023
929,929,929,929,2022-10-12,87.3799057006836,85.41816711425781,83.282470703125,0.02296629221511748,0.04919924880908755
930,930,930,930,2022-10-13,89.38031768798828,85.41816711425781,82.95390319824219,0.046385338243450924,0.0774697059689684
931,931,931,931,2022-10-14,89.08073425292969,84.5000991821289,83.86229705810547,0.054208635435182506,0.062226261119565196
932,932,932,932,2022-10-17,90.95550537109376,84.65473175048828,83.72699737548828,0.07442907785918473,0.0863342556426332
933,933,933,933,2022-10-18,91.42903900146484,87.43790435791016,83.2244873046875,0.0456453602458009,0.0985833852810678
934,934,934,934,2022-10-19,90.12442779541016,87.98873138427734,84.60639953613281,0.024272385537705832,0.06521998678032337
935,935,935,935,2022-10-20,89.815185546875,87.3799057006836,85.41816711425781,0.027870021450164595,0.051476384721948154
936,936,936,936,2022-10-21,92.45339965820312,89.38031768798828,85.41816711425781,0.0343820882461221,0.08236225128238561
937,937,937,937,2022-10-24,94.09624481201172,89.08073425292969,84.5000991821289,0.0563029773064212,0.11356372031232276
938,938,938,938,2022-10-25,94.4248046875,90.95550537109376,84.65473175048828,0.03814281831816202,0.11541083097171789
939,939,939,939,2022-10-26,95.10128021240234,91.42903900146484,87.43790435791016,0.04016493283800848,0.08764363591244861
940,940,940,940,2022-10-27,96.38655853271484,90.12442779541016,87.98873138427734,0.0694831677768899,0.0954420755512575
941,941,941,941,2022-10-28,97.38191986083984,89.815185546875,87.3799057006836,0.08424782811382969,0.11446583834065649
942,942,942,942,2022-10-31,97.79745483398438,92.45339965820312,89.38031768798828,0.05780268973924185,0.09417215516484179
943,943,943,943,2022-11-01,96.4058837890625,94.09624481201172,89.08073425292969,0.024545495749219715,0.08223045754578417
944,944,944,944,2022-11-02,96.05799102783205,94.4248046875,90.95550537109376,0.017296157992988226,0.05609870052307886
945,945,945,945,2022-11-03,95.42984008789062,95.10128021240234,91.42903900146484,0.0034548417724185043,0.0437585380981822
946,946,946,946,2022-11-04,95.86470794677734,96.38655853271484,90.12442779541016,-0.005414142738174199,0.06369283325047115
947,947,947,947,2022-11-07,96.7054672241211,97.38191986083984,89.815185546875,-0.006946388381800395,0.07671622159762759
948,948,948,948,2022-11-08,98.08738708496094,97.79745483398438,92.45339965820312,0.002964619595353879,0.06093867232126082
949,949,949,949,2022-11-09,98.17434692382812,96.4058837890625,94.09624481201172,0.018343933640347698,0.04333969033476048
950,950,950,950,2022-11-10,98.46426391601562,96.05799102783205,94.4248046875,0.025050210424309105,0.04277964081455354
951,951,951,951,2022-11-11,94.6664047241211,95.42984008789062,95.10128021240234,-0.00799996482301979,-0.004572761663249825
952,952,952,952,2022-11-14,96.9760513305664,95.86470794677734,96.38655853271484,0.01159283126806221,0.006115923286663216
953,953,953,953,2022-11-15,96.25125885009766,96.7054672241211,97.38191986083984,-0.004696822083189778,-0.011610584514640032
954,954,954,954,2022-11-16,96.5701675415039,98.08738708496094,97.79745483398438,-0.01546803914903816,-0.01254927640564718
955,955,955,955,2022-11-17,98.8701400756836,98.17434692382812,96.4058837890625,0.007087321420078618,0.02556126441424378
956,956,956,956,2022-11-18,100.72559356689452,98.46426391601562,96.05799102783205,0.022965993558918818,0.048591506954482
957,957,957,957,2022-11-21,102.05919647216795,94.6664047241211,95.42984008789062,0.07809308666143067,0.06946837989219845
958,958,958,958,2022-11-22,103.30582427978516,96.9760513305664,95.86470794677734,0.06527150633966516,0.07762101916733544
959,959,959,959,2022-11-23,103.228515625,96.25125885009766,96.7054672241211,0.0724900313851351,0.06745273652172457
960,960,960,960,2022-11-25,103.88565063476562,96.5701675415039,98.08738708496094,0.07575303304840664,0.0591132430185175
961,961,961,961,2022-11-28,104.8037109375,98.8701400756836,98.17434692382812,0.060013780270507855,0.0675264386409975
962,962,962,962,2022-11-29,105.18059539794922,100.72559356689452,98.46426391601562,0.04422909484366566,0.06821085350988088
963,963,963,963,2022-11-30,106.41756439208984,102.05919647216795,94.6664047241211,0.042704313482523126,0.12413231179756146
964,964,964,964,2022-12-01,106.10832214355467,103.30582427978516,96.9760513305664,0.02712816903894466,0.09417037183601873
965,965,965,965,2022-12-02,106.34024810791016,103.228515625,96.25125885009766,0.030144117292301376,0.10481929668603263
