,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PG,PG_6m,PG_12m,PG_6m_ret,PG_12m_ret
484,484,484,484,2021-01-06,129.28977966308594,127.9245834350586,127.52790832519533,0.010671883318817965,0.013815574653650353
485,485,485,485,2021-01-07,128.08139038085938,127.68475341796876,128.2566375732422,0.003106376856070181,-0.0013663791262478187
486,486,486,486,2021-01-08,128.02606201171875,127.08517456054688,126.85454559326172,0.007403597267937823,0.009235115801157878
487,487,487,487,2021-01-11,127.1589126586914,128.3489227294922,125.95975494384766,-0.00927167946168772,0.009520165511423206
488,488,488,488,2021-01-12,126.42098999023438,127.1313018798828,125.76605224609376,-0.005587230517937636,0.005207587679217696
489,489,489,489,2021-01-13,126.61467742919922,127.9430160522461,127.0390167236328,-0.010382267544048251,-0.0033402281076899687
490,490,490,490,2021-01-14,125.2679214477539,129.28977966308594,127.9245834350586,-0.03110731742147388,-0.020767407764539225
491,491,491,491,2021-01-15,124.32703399658205,128.08139038085938,127.68475341796876,-0.02931227068283282,-0.026296948786010632
492,492,492,492,2021-01-19,123.2385482788086,128.02606201171875,127.08517456054688,-0.03739483709552771,-0.03026809614134529
493,493,493,493,2021-01-20,121.69805145263672,127.1589126586914,128.3489227294922,-0.042945170667763155,-0.05181867627259196
494,494,494,494,2021-01-21,121.57836151123048,126.42098999023438,127.1313018798828,-0.038305573143968985,-0.04367878159462957
495,495,495,495,2021-01-22,120.64107513427734,126.61467742919922,127.9430160522461,-0.04717938248717024,-0.05707182105967368
496,496,496,496,2021-01-25,122.71983337402344,125.2679214477539,129.28977966308594,-0.02034110604120798,-0.05081566622035405
497,497,497,497,2021-01-26,123.50860595703124,124.32703399658205,128.08139038085938,-0.0065828646694274795,-0.035702176641201566
498,498,498,498,2021-01-27,119.13770294189452,123.2385482788086,128.02606201171875,-0.03327567059323466,-0.06942616940768387
499,499,499,499,2021-01-28,120.97516632080078,121.69805145263672,127.1589126586914,-0.005939989368829557,-0.04863006617938359
500,500,500,500,2021-01-29,118.97994232177734,121.57836151123048,126.42098999023438,-0.021372382035376614,-0.058859273836028514
501,501,501,501,2021-02-01,119.68522644042967,120.64107513427734,126.61467742919922,-0.007923078377607085,-0.0547286549195245
502,502,502,502,2021-02-02,119.5181655883789,122.71983337402344,125.2679214477539,-0.026089244889100693,-0.045899666833484454
503,503,503,503,2021-02-03,119.66665649414062,123.50860595703124,124.32703399658205,-0.03110673489608673,-0.037484828139385584
504,504,504,504,2021-02-04,119.74089813232422,119.13770294189452,123.2385482788086,0.005063008397298896,-0.028381137195575112
505,505,505,505,2021-02-05,120.2420425415039,120.97516632080078,121.69805145263672,-0.006060117969606926,-0.011964110302123188
506,506,506,506,2021-02-08,119.87081909179688,118.97994232177734,121.57836151123048,0.0074876214648866846,-0.01404478887697358
507,507,507,507,2021-02-09,119.40680694580078,119.68522644042967,120.64107513427734,-0.0023262645099098034,-0.010230911711477941
508,508,508,508,2021-02-10,118.9892120361328,119.5181655883789,122.71983337402344,-0.004425716790766532,-0.03039949807070319
509,509,509,509,2021-02-11,119.09130096435548,119.66665649414062,123.50860595703124,-0.004807985337279885,-0.03576515950809567
510,510,510,510,2021-02-12,118.43241119384766,119.74089813232422,119.13770294189452,-0.01092765261398465,-0.005919971013633174
511,511,511,511,2021-02-16,118.71080017089844,120.2420425415039,120.97516632080078,-0.012734666995339206,-0.018717611380650756
512,512,512,512,2021-02-17,119.21194458007812,119.87081909179688,118.97994232177734,-0.00549653799574179,0.0019499274732655003
513,513,513,513,2021-02-18,120.20489501953124,119.40680694580078,119.68522644042967,0.00668377368212103,0.004341960946702361
514,514,514,514,2021-02-19,117.9684066772461,118.9892120361328,119.5181655883789,-0.00857897402141572,-0.012966722702808076
515,515,515,515,2021-02-22,117.46727752685548,119.09130096435548,119.66665649414062,-0.013636793152390525,-0.018379212988146265
516,516,516,516,2021-02-23,118.33960723876952,118.43241119384766,119.74089813232422,-0.0007836026822610753,-0.011702692358346534
517,517,517,517,2021-02-24,118.46953582763672,118.71080017089844,120.2420425415039,-0.0020323706260457763,-0.014741156058251215
518,518,518,518,2021-02-25,117.46727752685548,119.21194458007812,119.87081909179688,-0.014635002049234291,-0.020051098200144613
519,519,519,519,2021-02-26,114.63685607910156,120.20489501953124,119.40680694580078,-0.046321232920880306,-0.03994705987627922
520,520,520,520,2021-03-01,115.34214782714844,117.9684066772461,118.9892120361328,-0.02226239146624176,-0.030650377009613927
521,521,521,521,2021-03-02,114.98023223876952,117.46727752685548,119.09130096435548,-0.021172239115845426,-0.03452031082284024
522,522,522,522,2021-03-03,114.29349517822266,118.33960723876952,118.43241119384766,-0.03419068353322463,-0.034947494304160664
523,523,523,523,2021-03-04,113.35620880126952,118.46953582763672,118.71080017089844,-0.04316153507857634,-0.045106185468553384
524,524,524,524,2021-03-05,116.91049194335938,117.46727752685548,119.21194458007812,-0.004739920727019564,-0.019305554026700755
525,525,525,525,2021-03-08,118.1447296142578,114.63685607910156,120.20489501953124,0.0305998755996566,-0.01713878128622548
526,526,526,526,2021-03-09,117.09608459472656,115.34214782714844,117.9684066772461,0.015206382060845458,-0.007394539835620106
527,527,527,527,2021-03-10,118.1725616455078,114.98023223876952,117.46727752685548,0.027764158626058855,0.0060040901049320805
528,528,528,528,2021-03-11,117.77352142333984,114.29349517822266,118.33960723876952,0.030448156648728242,-0.004783570172643081
529,529,529,529,2021-03-12,118.91497802734376,113.35620880126952,118.46953582763672,0.04903806580034442,0.0037599725245409665
530,530,530,530,2021-03-15,119.3047332763672,116.91049194335938,117.46727752685548,0.02047926831210134,0.015642277476735078
531,531,531,531,2021-03-16,119.65738677978516,118.1447296142578,114.63685607910156,0.012803424837199096,0.043795083644123434
532,532,532,532,2021-03-17,119.17481231689452,117.09608459472656,115.34214782714844,0.017752324762715155,0.03322865545637055
533,533,533,533,2021-03-18,119.43465423583984,118.1725616455078,114.98023223876952,0.010680081507567385,0.038740763610741524
534,534,534,534,2021-03-19,118.7943344116211,117.77352142333984,114.29349517822266,0.008667593326108669,0.03937966221419775
535,535,535,535,2021-03-22,120.80809783935548,118.91497802734376,113.35620880126952,0.015919944177060774,0.0657386932474977
536,536,536,536,2021-03-23,123.05389404296876,119.3047332763672,116.91049194335938,0.0314250798240896,0.052547910777637874
537,537,537,537,2021-03-24,123.01676177978516,119.65738677978516,118.1447296142578,0.028074948738288308,0.041237829071466336
538,538,538,538,2021-03-25,123.87054443359376,119.17481231689452,117.09608459472656,0.039402051703785856,0.05785385448466385
539,539,539,539,2021-03-26,125.69869232177734,119.43465423583984,118.1725616455078,0.052447408384239225,0.06368763248821097
540,540,540,540,2021-03-29,127.66610717773438,118.7943344116211,117.77352142333984,0.07468178352153299,0.08399668817607475
541,541,541,541,2021-03-30,125.69869232177734,120.80809783935548,118.91497802734376,0.0404823399249703,0.05704676069379344
542,542,542,542,2021-03-31,125.6801528930664,123.05389404296876,119.3047332763672,0.021342346542731816,0.0534381113105602
543,543,543,543,2021-04-01,124.61295318603516,123.01676177978516,119.65738677978516,0.012975397686921575,0.04141463005012902
544,544,544,544,2021-04-05,126.6267318725586,123.87054443359376,119.17481231689452,0.022250547550006106,0.06252931647879478
545,545,545,545,2021-04-06,126.67312622070312,125.69869232177734,119.43465423583984,0.007752140304143396,0.06060612835676604
546,546,546,546,2021-04-07,126.89586639404295,127.66610717773438,118.7943344116211,-0.006033244067034205,0.06819796602715189
547,547,547,547,2021-04-08,127.3783950805664,125.69869232177734,120.80809783935548,0.01336292946062767,0.05438623203841653
548,548,548,548,2021-04-09,126.5524673461914,125.6801528930664,123.05389404296876,0.006940749458406614,0.02843122788134589
549,549,549,549,2021-04-12,127.0628890991211,124.61295318603516,123.01676177978516,0.01966036315204267,0.03289086186953116
550,550,550,550,2021-04-13,125.38319396972656,126.6267318725586,123.87054443359376,-0.0098205006513441,0.01221153538195452
551,551,551,551,2021-04-14,125.83792114257812,126.67312622070312,125.69869232177734,-0.006593388061409522,0.0011076393734021917
552,552,552,552,2021-04-15,127.35984802246094,126.89586639404295,127.66610717773438,0.003656396710175036,-0.0023989072906176467
553,553,553,553,2021-04-16,127.36913299560548,127.3783950805664,125.69869232177734,-7.271315480983365e-05,0.013289244645059428
554,554,554,554,2021-04-19,126.77521514892578,126.5524673461914,125.6801528930664,0.0017601221643908094,0.00871308818975658
555,555,555,555,2021-04-20,127.8331298828125,127.0628890991211,124.61295318603516,0.006061886276570894,0.025841428314197223
556,556,556,556,2021-04-21,126.99794006347656,125.38319396972656,126.6267318725586,0.012878489075177635,0.0029315152134825606
557,557,557,557,2021-04-22,125.73709106445312,125.83792114257812,126.67312622070312,-0.0008012694202946813,-0.007389374401474358
558,558,558,558,2021-04-23,125.09268951416016,127.35984802246094,126.89586639404295,-0.017801202996889143,-0.014209894546789226
559,559,559,559,2021-04-26,122.58970642089844,127.36913299560548,127.3783950805664,-0.037524213773771575,-0.0375941984246162
560,560,560,560,2021-04-27,122.51499938964844,126.77521514892578,126.5524673461914,-0.033604484553804714,-0.031903510387499945
561,561,561,561,2021-04-28,122.720458984375,127.8331298828125,127.0628890991211,-0.039994881632988255,-0.03417543978052151
562,562,562,562,2021-04-29,123.75713348388672,126.99794006347656,125.38319396972656,-0.025518575954617928,-0.012968727581085915
563,563,563,563,2021-04-30,124.6070327758789,125.73709106445312,125.83792114257812,-0.00898746964008379,-0.009781537675790042
564,564,564,564,2021-05-03,126.0826416015625,125.09268951416016,127.35984802246094,0.007913748527169417,-0.010028328713718282
565,565,565,565,2021-05-04,125.65303802490234,122.58970642089844,127.36913299560548,0.02498848960031186,-0.013473397599105486
566,566,566,566,2021-05-05,124.64439392089844,122.51499938964844,126.77521514892578,0.017380684339536545,-0.016807869152690613
567,567,567,567,2021-05-06,126.21340942382812,122.720458984375,127.8331298828125,0.028462657884109177,-0.012670584381914263
568,568,568,568,2021-05-07,126.22274017333984,123.75713348388672,126.99794006347656,0.019922946015666687,-0.0061040351500918355
569,569,569,569,2021-05-10,128.57627868652344,124.6070327758789,125.73709106445312,0.03185410824912038,0.022580350778235614
570,570,570,570,2021-05-11,127.94123077392578,126.0826416015625,125.09268951416016,0.014741039279908774,0.0227714446849685
571,571,571,571,2021-05-12,126.58699035644533,125.65303802490234,122.58970642089844,0.00743278750934695,0.03260701124303744
572,572,572,572,2021-05-13,128.62298583984375,124.64439392089844,122.51499938964844,0.03191954161588839,0.04985500943251364
573,573,573,573,2021-05-14,128.89382934570312,126.21340942382812,122.720458984375,0.021237203987367836,0.05030432914298455
574,574,574,574,2021-05-17,128.63232421875,126.22274017333984,123.75713348388672,0.019089936108985572,0.039393209891194214
575,575,575,575,2021-05-18,127.31548309326172,128.57627868652344,124.6070327758789,-0.009805818041565884,0.021735934618187125
576,576,576,576,2021-05-19,127.57696533203124,127.94123077392578,126.0826416015625,-0.002847130981084689,0.011851938629196868
577,577,577,577,2021-05-20,128.88449096679688,126.58699035644533,125.65303802490234,0.018149579225181123,0.025717268700292895
578,578,578,578,2021-05-21,128.88449096679688,128.62298583984375,124.64439392089844,0.002033113484698257,0.03401755115107119
579,579,579,579,2021-05-24,128.84716796875,128.89382934570312,126.21340942382812,-0.0003620140482285539,0.020867501772950714
580,580,580,580,2021-05-25,129.2860870361328,128.63232421875,126.22274017333984,0.005082414714601802,0.024269373795768656
581,581,581,581,2021-05-26,128.99655151367188,127.31548309326172,128.57627868652344,0.013203959012422217,0.0032686653513520625
582,582,582,582,2021-05-27,126.06398010253906,127.57696533203124,127.94123077392578,-0.011859391901621774,-0.014672757640606493
583,583,583,583,2021-05-28,125.94257354736328,128.88449096679688,126.58699035644533,-0.022826000222101905,-0.0050907032963457555
584,584,584,584,2021-06-01,124.10269927978516,128.88449096679688,128.62298583984375,-0.03710137388247592,-0.035143691701319035
585,585,585,585,2021-06-02,124.64439392089844,128.84716796875,128.89382934570312,-0.03261828811690204,-0.03296849388660317
586,586,586,586,2021-06-03,126.87650299072266,129.2860870361328,128.63232421875,-0.01863761291450272,-0.013649922278022641
587,587,587,587,2021-06-04,126.96991729736328,128.99655151367188,127.31548309326172,-0.015710762749295615,-0.0027142480042691153
588,588,588,588,2021-06-07,127.40885925292967,126.06398010253906,127.57696533203124,0.010668226953462145,-0.0013176836324962915
589,589,589,589,2021-06-08,125.93319702148438,125.94257354736328,128.88449096679688,-7.445080416257355e-05,-0.022898751612192125
590,590,590,590,2021-06-09,125.88651275634766,124.10269927978516,128.88449096679688,0.014373687977091931,-0.02326096947709211
591,591,591,591,2021-06-10,126.82048797607422,124.64439392089844,128.84716796875,0.017458419000831782,-0.015729332857104983
592,592,592,592,2021-06-11,125.951904296875,126.87650299072266,129.2860870361328,-0.007287391061804871,-0.025789184402541188
593,593,593,593,2021-06-14,125.99861907958984,126.96991729736328,128.99655151367188,-0.0076498294907025866,-0.023240407583797196
594,594,594,594,2021-06-15,125.7557601928711,127.40885925292967,126.06398010253906,-0.012974757562006611,-0.00244494826688213
595,595,595,595,2021-06-16,124.00930786132812,125.93319702148438,125.94257354736328,-0.015277061217051746,-0.015350374631721397
596,596,596,596,2021-06-17,125.1393814086914,125.88651275634766,124.10269927978516,-0.0059349594432115405,0.008353421278687101
597,597,597,597,2021-06-18,123.30884552001952,126.82048797607422,124.64439392089844,-0.027689867087699604,-0.010714869388562143
598,598,598,598,2021-06-21,124.28014373779295,125.951904296875,126.87650299072266,-0.0132730074103653,-0.020463672876604666
599,599,599,599,2021-06-22,124.32684326171876,125.99861907958984,126.96991729736328,-0.013268207461980763,-0.020816537427951864
600,600,600,600,2021-06-23,124.14940643310548,125.7557601928711,127.40885925292967,-0.01277359985182347,-0.02558262305255854
601,601,601,601,2021-06-24,124.23345947265624,124.00930786132812,125.93319702148438,0.0018075386049147824,-0.01349713649005635
602,602,602,602,2021-06-25,126.00794219970705,125.1393814086914,125.88651275634766,0.006940747039327455,0.0009645945439318293
603,603,603,603,2021-06-28,126.38152313232422,123.30884552001952,126.82048797607422,0.024918549835955206,-0.0034613085847202685
604,604,604,604,2021-06-29,125.52228546142578,124.28014373779295,125.951904296875,0.009994691720452975,-0.0034109753071822624
605,605,605,605,2021-06-30,126.0172882080078,124.32684326171876,125.99861907958984,0.013596781692031712,0.00014816930974581588
606,606,606,606,2021-07-01,126.30681610107422,124.14940643310548,125.7557601928711,0.01737752704545703,0.0043819536167406525
607,607,607,607,2021-07-02,126.92321014404295,124.23345947265624,124.00930786132812,0.021650774942629125,0.02349744815907906
608,608,608,608,2021-07-06,126.9979248046875,126.00794219970705,125.1393814086914,0.007856509579463378,0.014851786664393796
609,609,609,609,2021-07-07,127.95055389404295,126.38152313232422,123.30884552001952,0.012415032853148267,0.037642947303969665
610,610,610,610,2021-07-08,127.93186950683594,125.52228546142578,124.28014373779295,0.019196464090439402,0.029383018551599083
611,611,611,611,2021-07-09,127.97856903076172,126.0172882080078,124.32684326171876,0.015563585367085242,0.029371981731698638
612,612,612,612,2021-07-12,128.08131408691406,126.30681610107422,124.14940643310548,0.014049107091891555,0.031670772875802555
613,613,613,613,2021-07-13,127.92253112792967,126.92321014404295,124.23345947265624,0.007873429790757891,0.02969467058981312
614,614,614,614,2021-07-14,128.86582946777344,126.9979248046875,126.00794219970705,0.014708151065921937,0.022680215375130874
615,615,615,615,2021-07-15,129.96788024902344,127.95055389404295,126.38152313232422,0.01576645269274146,0.02837722657404762
616,616,616,616,2021-07-16,131.22866821289062,127.93186950683594,125.52228546142578,0.025769956452317277,0.04546111258640573
617,617,617,617,2021-07-19,131.163330078125,127.97856903076172,126.0172882080078,0.0248851121831013,0.04083599911801783
618,618,618,618,2021-07-20,130.4628448486328,128.08131408691406,126.30681610107422,0.018593896999703485,0.03290423174179957
619,619,619,619,2021-07-21,130.00521850585938,127.92253112792967,126.92321014404295,0.016280848725912955,0.024282464636047996
620,620,620,620,2021-07-22,129.50714111328125,128.86582946777344,126.9979248046875,0.004976584158550734,0.019757931576068755
621,621,621,621,2021-07-23,131.37734985351562,129.96788024902344,127.95055389404295,0.010844753348224101,0.026782189331594708
622,622,622,622,2021-07-26,131.83787536621094,131.22866821289062,127.93186950683594,0.004642332819624562,0.030531921986540533
623,623,623,623,2021-07-27,132.3735809326172,131.163330078125,127.97856903076172,0.009227051903693884,0.03434178030853796
624,624,624,624,2021-07-28,130.4093475341797,130.4628448486328,128.08131408691406,-0.00041005785605241485,0.01817621457011165
625,625,625,625,2021-07-29,131.0860137939453,130.00521850585938,127.92253112792967,0.008313476185859647,0.02472967535994086
626,626,626,626,2021-07-30,133.67051696777344,129.50714111328125,128.86582946777344,0.03214784774571178,0.03728441837408525
627,627,627,627,2021-08-02,133.3416290283203,131.37734985351562,129.96788024902344,0.0149514294282449,0.025958327340821707
628,628,628,628,2021-08-03,135.2869873046875,131.83787536621094,131.22866821289062,0.02616176822400873,0.030925552678878976
629,629,629,629,2021-08-04,133.85848999023438,132.3735809326172,131.163330078125,0.011217563558796995,0.020548120503680822
630,630,630,630,2021-08-05,133.92428588867188,130.4093475341797,130.4628448486328,0.026953116635837215,0.02653200644256337
631,631,631,631,2021-08-06,132.89987182617188,131.0860137939453,130.00521850585938,0.013837159127271681,0.022265670206015997
632,632,632,632,2021-08-09,133.62353515625,133.67051696777344,129.50714111328125,-0.000351474749923808,0.031785073839041056
633,633,633,633,2021-08-10,133.70811462402344,133.3416290283203,131.37734985351562,0.0027484709641973915,0.01774099396209916
634,634,634,634,2021-08-11,134.0370635986328,135.2869873046875,131.83787536621094,-0.009239053444509482,0.016681004804674826
635,635,635,635,2021-08-12,134.34718322753906,133.85848999023438,132.3735809326172,0.0036508198870339736,0.014909336749955537
636,636,636,636,2021-08-13,134.9956817626953,133.92428588867188,130.4093475341797,0.008000011849337518,0.03516875373763817
637,637,637,637,2021-08-16,135.9355010986328,132.89987182617188,131.0860137939453,0.022841476299024777,0.036994696568547925
638,638,638,638,2021-08-17,136.1610565185547,133.62353515625,133.67051696777344,0.018990078052773418,0.01863192876991482
639,639,639,639,2021-08-18,134.67613220214844,133.70811462402344,133.3416290283203,0.007239781825111979,0.010008151119442976
640,640,640,640,2021-08-19,136.26443481445312,134.0370635986328,135.2869873046875,0.016617576929990552,0.0072249928041066
641,641,641,641,2021-08-20,136.35842895507812,134.34718322753906,133.85848999023438,0.014970509088625183,0.018675983607958857
642,642,642,642,2021-08-23,135.66294860839844,134.9956817626953,133.92428588867188,0.004942875483054943,0.012982430394826716
643,643,643,643,2021-08-24,134.56333923339844,135.9355010986328,132.89987182617188,-0.010094212726951657,0.01251669685131307
644,644,644,644,2021-08-25,134.0840301513672,136.1610565185547,133.62353515625,-0.015254188093821508,0.0034462117364184586
645,645,645,645,2021-08-26,133.84910583496094,134.67613220214844,133.70811462402344,-0.006140853272695201,0.0010544701145025481
646,646,646,646,2021-08-27,133.74571228027344,136.26443481445312,134.0370635986328,-0.018484078678411953,-0.0021736623478398887
647,647,647,647,2021-08-30,134.32838439941406,136.35842895507812,134.34718322753906,-0.014887561929397441,-0.00013992722194378082
648,648,648,648,2021-08-31,133.82090759277344,135.66294860839844,134.9956817626953,-0.013578070022215116,-0.008702309248580065
649,649,649,649,2021-09-01,135.18362426757812,134.56333923339844,135.9355010986328,0.00460961386447023,-0.005531129285418546
650,650,650,650,2021-09-02,135.2869873046875,134.0840301513672,136.1610565185547,0.00897166614071998,-0.006419377435927021
651,651,651,651,2021-09-03,135.38099670410156,133.84910583496094,134.67613220214844,0.01144490924750352,0.005233774466400165
652,652,652,652,2021-09-07,134.8734893798828,133.74571228027344,136.26443481445312,0.008432248633481798,-0.010207692392107393
653,653,653,653,2021-09-08,135.89791870117188,134.32838439941406,136.35842895507812,0.011684308634956286,-0.003377204162846148
654,654,654,654,2021-09-09,135.3246307373047,133.82090759277344,135.66294860839844,0.011236832656278173,-0.0024938118665718267
655,655,655,655,2021-09-10,135.4561767578125,135.18362426757812,134.56333923339844,0.002016164988259961,0.006635072594813218
656,656,656,656,2021-09-13,136.9128875732422,135.2869873046875,134.0840301513672,0.012018157111392425,0.021097646145342708
657,657,657,657,2021-09-14,136.67794799804688,135.38099670410156,133.84910583496094,0.009580009938765732,0.021134561530608664
658,658,658,658,2021-09-15,136.3865966796875,134.8734893798828,133.74571228027344,0.01121871545521369,0.019745563086762008
659,659,659,659,2021-09-16,135.43740844726562,135.89791870117188,134.32838439941406,-0.003388648320059029,0.00825606630207032
660,660,660,660,2021-09-17,135.653564453125,135.3246307373047,133.82090759277344,0.0024307010041568766,0.013694847040855995
661,661,661,661,2021-09-20,134.29080200195312,135.4561767578125,135.18362426757812,-0.008603334183445832,-0.006604514936348949
662,662,662,662,2021-09-21,134.49755859375,136.9128875732422,135.2869873046875,-0.017641355918376123,-0.005835215394068727
663,663,663,663,2021-09-22,134.9580841064453,136.67794799804688,135.38099670410156,-0.012583331230771377,-0.0031238697302591323
664,664,664,664,2021-09-23,135.51258850097656,136.3865966796875,134.8734893798828,-0.0064083143064535,0.004738508094008553
665,665,665,665,2021-09-24,134.91110229492188,135.43740844726562,135.89791870117188,-0.003885973294805556,-0.007261453417987451
666,666,666,666,2021-09-27,133.1348419189453,135.653564453125,135.3246307373047,-0.018567315531543116,-0.016181746119893314
667,667,667,667,2021-09-28,132.1291961669922,134.29080200195312,135.4561767578125,-0.01609645487804523,-0.024561305881006468
668,668,668,668,2021-09-29,133.47317504882812,134.49755859375,136.9128875732422,-0.007616372784996273,-0.025123365560265287
669,669,669,669,2021-09-30,131.3867645263672,134.9580841064453,136.67794799804688,-0.026462435382983984,-0.038712781024158316
670,670,670,670,2021-10-01,131.1800079345703,135.51258850097656,136.3865966796875,-0.03197179401805195,-0.038175223019496496
671,671,671,671,2021-10-04,130.43756103515625,134.91110229492188,135.43740844726562,-0.033159178034038006,-0.03691629564852561
672,672,672,672,2021-10-05,130.945068359375,133.1348419189453,135.653564453125,-0.016447787280984505,-0.03470971155628588
673,673,673,673,2021-10-06,132.69313049316406,132.1291961669922,134.29080200195312,0.004268052349755802,-0.011897103040354406
674,674,674,674,2021-10-07,133.75511169433594,133.47317504882812,134.49755859375,0.002112309424007197,-0.00552015149699947
675,675,675,675,2021-10-08,133.20062255859375,131.3867645263672,134.9580841064453,0.013805485193012279,-0.013022276949822498
676,676,676,676,2021-10-11,133.75511169433594,131.1800079345703,135.51258850097656,0.019630306479704096,-0.012969103653628133
677,677,677,677,2021-10-12,133.5577392578125,130.43756103515625,134.91110229492188,0.023920856829079185,-0.010031517155280945
678,678,678,678,2021-10-13,133.86790466308594,130.945068359375,133.1348419189453,0.022321087310362087,0.005506167533416484
679,679,679,679,2021-10-14,135.38099670410156,132.69313049316406,132.1291961669922,0.020256257433582503,0.02461076455047495
680,680,680,680,2021-10-15,135.72874450683594,133.75511169433594,133.47317504882812,0.01475556924516086,0.016899046997141287
681,681,681,681,2021-10-18,133.77391052246094,133.20062255859375,131.3867645263672,0.004303943576652536,0.018168846798984006
682,682,682,682,2021-10-19,132.19500732421875,133.75511169433594,131.1800079345703,-0.011663885965587761,0.007737454857867476
683,683,683,683,2021-10-20,132.7119140625,133.5577392578125,130.43756103515625,-0.00633303019362863,0.017436335126894464
684,684,684,684,2021-10-21,131.75682067871094,133.86790466308594,130.945068359375,-0.015769903844301658,0.006199182065475872
685,685,685,685,2021-10-22,133.17527770996094,135.38099670410156,132.69313049316406,-0.016292678055559007,0.0036335506970477383
686,686,686,686,2021-10-25,133.19419860839844,135.72874450683594,133.75511169433594,-0.018673611898840203,-0.0041935824271099875
687,687,687,687,2021-10-26,135.0854949951172,133.77391052246094,133.20062255859375,0.009804486297319004,0.014150627829793372
688,688,688,688,2021-10-27,134.1209259033203,132.19500732421875,133.75511169433594,0.01456876941182883,0.0027349549811626073
689,689,689,689,2021-10-28,134.92471313476562,132.7119140625,133.5577392578125,0.01667370324584061,0.010235077986116448
690,690,690,690,2021-10-29,135.21786499023438,131.75682067871094,133.86790466308594,0.02626842613304392,0.010084271734483119
691,691,691,691,2021-11-01,134.8868865966797,133.17527770996094,135.38099670410156,0.012852301989911608,-0.0036497744842419744
692,692,692,692,2021-11-02,136.22972106933594,133.19419860839844,135.72874450683594,0.02279020026887335,0.0036910130151153187
693,693,693,693,2021-11-03,137.16592407226562,135.0854949951172,133.77391052246094,0.015400832467050929,0.02535631601526034
694,694,694,694,2021-11-04,137.42123413085938,134.1209259033203,132.19500732421875,0.024606959766428016,0.039534222301019994
695,695,695,695,2021-11-05,138.10208129882812,134.92471313476562,132.7119140625,0.02354919340009176,0.040615548908364385
696,696,696,696,2021-11-08,137.07135009765625,135.21786499023438,131.75682067871094,0.013707398113080194,0.040335896020933903
697,697,697,697,2021-11-09,137.48744201660156,134.8868865966797,133.17527770996094,0.01927952735463223,0.032379615652328386
698,698,698,698,2021-11-10,138.8397216796875,136.22972106933594,133.19419860839844,0.01915881930803609,0.04238565290585483
699,699,699,699,2021-11-11,138.44248962402344,137.16592407226562,135.0854949951172,0.00930672512427555,0.02485088890578213
700,700,700,700,2021-11-12,138.5938262939453,137.42123413085938,134.1209259033203,0.00853283097406421,0.03334975776896476
701,701,701,701,2021-11-15,139.38815307617188,138.10208129882812,134.92471313476562,0.009312472087664725,0.03308096669398197
702,702,702,702,2021-11-16,139.18959045410156,137.07135009765625,135.21786499023438,0.015453560170934244,0.02937278638554175
703,703,703,703,2021-11-17,139.1044921875,137.48744201660156,134.8868865966797,0.01176143906076299,0.03126772140149714
704,704,704,704,2021-11-18,139.12339782714844,138.8397216796875,136.22972106933594,0.0020431915595120476,0.021241156005448403
705,705,705,705,2021-11-19,138.8397216796875,138.44248962402344,137.16592407226562,0.0028692929225908603,0.012202721767397895
706,706,706,706,2021-11-22,139.7664337158203,138.5938262939453,137.42123413085938,0.008460747879115438,0.01706577298474654
707,707,707,707,2021-11-23,141.31729125976562,139.38815307617188,138.10208129882812,0.013840044085665859,0.023281401197570384
708,708,708,708,2021-11-24,140.57969665527344,139.18959045410156,137.07135009765625,0.009987141974027614,0.025595039044393086
709,709,709,709,2021-11-26,139.45436096191406,139.1044921875,137.48744201660156,0.0025151507971610254,0.014306171650753319
710,710,710,710,2021-11-29,140.9201202392578,139.12339782714844,138.8397216796875,0.012914595532964812,0.01498417408506425
711,711,711,711,2021-11-30,136.72146606445312,138.8397216796875,138.44248962402344,-0.015256841411144029,-0.01243132483563536
712,712,712,712,2021-12-01,138.44248962402344,139.7664337158203,138.5938262939453,-0.009472546852621111,-0.0010919438041987473
713,713,713,713,2021-12-02,139.2557830810547,141.31729125976562,139.38815307617188,-0.014587798565439014,-0.0009496502550316865
714,714,714,714,2021-12-03,141.73336791992188,140.57969665527344,139.18959045410156,0.00820652834013047,0.01827563007780486
715,715,715,715,2021-12-06,143.87997436523438,139.45436096191406,139.1044921875,0.031735209804797604,0.03433017944019712
716,716,716,716,2021-12-07,143.50172424316406,140.9201202392578,139.12339782714844,0.01831962674686305,0.03147081284957842
717,717,717,717,2021-12-08,144.14474487304688,136.72146606445312,138.8397216796875,0.05429490351642574,0.038209693372898146
718,718,718,718,2021-12-09,144.9864044189453,138.44248962402344,139.7664337158203,0.047268109759464494,0.03734781352251204
719,719,719,719,2021-12-10,147.01007080078125,139.2557830810547,141.31729125976562,0.05568377519526879,0.04028367293391799
720,720,720,720,2021-12-13,149.09994506835938,141.73336791992188,140.57969665527344,0.05197489664254329,0.06060795844494615
721,721,721,721,2021-12-14,149.64842224121094,143.87997436523438,139.45436096191406,0.04009208301172995,0.07309962348241617
722,722,722,722,2021-12-15,150.2252655029297,143.50172424316406,140.9201202392578,0.0468533830880844,0.06603134632494889
723,723,723,723,2021-12-16,152.3529815673828,144.14474487304688,136.72146606445312,0.0569444047479164,0.11433109922593054
