,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BK,BK_6m,BK_12m,BK_6m_ret,BK_12m_ret
728,728,728,728,2021-12-23,53.92465972900391,52.80181121826172,52.0872688293457,0.02126534080622311,0.035275239822577076
729,729,729,729,2021-12-27,54.30513000488281,54.21233367919922,52.26358413696289,0.0017117198132940992,0.039062492586995345
730,730,730,730,2021-12-28,54.24945068359375,53.35859680175781,52.96884536743164,0.016695601744283417,0.024176576009517836
731,731,731,731,2021-12-29,54.16593170166016,52.41205596923828,52.64405059814453,0.03346321185055712,0.028908890676609067
732,732,732,732,2021-12-30,53.79474639892578,53.72050094604492,52.0872688293457,0.0013820692579809002,0.032781092346659824
733,733,733,733,2021-12-31,53.89682388305664,53.73905944824219,52.69044876098633,0.0029357498332549525,0.022895518076580634
734,734,734,734,2022-01-03,54.29584884643555,53.92465972900391,52.80181121826172,0.006883476303736202,0.028295196579489756
735,735,735,735,2022-01-04,56.23531723022461,54.30513000488281,54.21233367919922,0.03554336809741998,0.03731592819811769
736,736,736,736,2022-01-05,55.84556579589844,54.24945068359375,53.35859680175781,0.02942177463904505,0.04660859061531197
737,737,737,737,2022-01-06,56.88490676879883,54.16593170166016,52.41205596923828,0.05019714388214491,0.08534011339272318
738,738,738,738,2022-01-07,57.84072113037109,53.79474639892578,53.72050094604492,0.07521133572117922,0.07669735225411212
739,739,739,739,2022-01-10,58.27686309814453,53.89682388305664,53.73905944824219,0.08126711185415192,0.08444144159748168
740,740,740,740,2022-01-11,58.52741622924805,54.29584884643555,53.92465972900391,0.07793537577394916,0.08535531839004817
741,741,741,741,2022-01-12,58.972843170166016,56.23531723022461,54.30513000488281,0.048679834573247094,0.08595344794982562
742,742,742,742,2022-01-13,59.06564712524414,55.84556579589844,54.24945068359375,0.057660465669097105,0.08877871353464073
743,743,743,743,2022-01-14,59.01924514770508,56.88490676879883,54.16593170166016,0.037520293169873487,0.08960084860676676
744,744,744,744,2022-01-18,58.388214111328125,57.84072113037109,53.79474639892578,0.009465528268968182,0.08538877901456332
745,745,745,745,2022-01-19,54.973270416259766,58.27686309814453,53.89682388305664,-0.05668789475372338,0.0199723556167013
746,746,746,746,2022-01-20,55.60429000854492,58.52741622924805,54.29584884643555,-0.04994456289089255,0.024098364606289335
747,747,747,747,2022-01-21,53.061641693115234,58.972843170166016,56.23531723022461,-0.10023599269233163,-0.056435629661632514
748,748,748,748,2022-01-24,54.65776443481445,59.06564712524414,55.84556579589844,-0.07462684157312482,-0.021269394340547976
749,749,749,749,2022-01-25,54.76911926269531,59.01924514770508,56.88490676879883,-0.07201254225419429,-0.03719418078160619
750,750,750,750,2022-01-26,54.67631149291992,58.388214111328125,57.84072113037109,-0.06357280617164895,-0.054709028096636136
751,751,751,751,2022-01-27,54.16593170166016,54.973270416259766,58.27686309814453,-0.014686023016029504,-0.07054139804266946
752,752,752,752,2022-01-28,54.585968017578125,55.60429000854492,58.52741622924805,-0.01831373066377262,-0.0673436222817616
753,753,753,753,2022-01-31,55.31402969360352,53.061641693115234,58.972843170166016,0.042448517019414655,-0.06204234491467531
754,754,754,754,2022-02-01,56.64881134033203,54.65776443481445,59.06564712524414,0.03642752180053255,-0.040917790670902066
755,755,755,755,2022-02-02,56.984840393066406,54.76911926269531,59.01924514770508,0.04045566480161167,-0.034470192723530246
756,756,756,756,2022-02-03,56.72348403930664,54.67631149291992,58.388214111328125,0.03744167246270469,-0.028511405895158326
757,757,757,757,2022-02-04,57.69422912597656,54.16593170166016,54.973270416259766,0.06513868244249665,0.04949603123688284
758,758,758,758,2022-02-07,58.10493469238281,54.585968017578125,55.60429000854492,0.06446650673432197,0.0449721538293828
759,759,759,759,2022-02-08,59.38371276855469,55.31402969360352,53.061641693115234,0.07357415645712351,0.11914578730909753
760,760,760,760,2022-02-09,59.42104721069336,56.64881134033203,54.65776443481445,0.048937229304008234,0.08714741309187013
761,761,761,761,2022-02-10,59.24369812011719,56.984840393066406,54.76911926269531,0.039639625406858725,0.08169893760679159
762,762,762,762,2022-02-11,58.17961120605469,56.72348403930664,54.67631149291992,0.02567062287180777,0.06407344638799217
763,763,763,763,2022-02-14,57.37686920166016,57.69422912597656,54.16593170166016,-0.005500722154089921,0.05927965049480699
764,764,764,764,2022-02-15,58.08626556396485,58.10493469238281,54.585968017578125,-0.00032130022203447073,0.0641244934093601
765,765,765,765,2022-02-16,58.33828353881836,59.38371276855469,55.31402969360352,-0.017604645802643537,0.05467426368982409
766,766,766,766,2022-02-17,53.531211853027344,59.42104721069336,56.64881134033203,-0.09912035607151137,-0.05503380236126976
767,767,767,767,2022-02-18,52.62580108642578,59.24369812011719,56.984840393066406,-0.11170634588464678,-0.07649471818422449
768,768,768,768,2022-02-22,51.93507766723633,58.17961120605469,56.72348403930664,-0.10733199155804085,-0.08441664776359958
769,769,769,769,2022-02-23,49.79756164550781,57.37686920166016,57.69422912597656,-0.13209691747930097,-0.13687101119292555
770,770,770,770,2022-02-24,49.00416564941406,58.08626556396485,58.10493469238281,-0.15635537637635766,-0.1566264395812461
771,771,771,771,2022-02-25,50.7496452331543,58.33828353881836,59.38371276855469,-0.1300799037156205,-0.14539453888730858
772,772,772,772,2022-02-28,49.610877990722656,53.531211853027344,59.42104721069336,-0.07323454348592295,-0.16509586553037514
773,773,773,773,2022-03-01,47.212013244628906,52.62580108642578,59.24369812011719,-0.10287326235482808,-0.20308801201258442
774,774,774,774,2022-03-02,48.66812896728516,51.93507766723633,58.17961120605469,-0.06290447317482584,-0.16348480234910323
775,775,775,775,2022-03-03,48.87348556518555,49.79756164550781,57.37686920166016,-0.018556653173110282,-0.1482022939695109
776,776,776,776,2022-03-04,47.52936935424805,49.00416564941406,58.08626556396485,-0.030095325073321577,-0.1817451355706713
777,777,777,777,2022-03-07,46.67996597290039,50.7496452331543,58.33828353881836,-0.08019128491552918,-0.19983991401050583
778,778,778,778,2022-03-08,47.35201644897461,49.610877990722656,53.531211853027344,-0.045531577614297825,-0.1154316367994438
779,779,779,779,2022-03-09,48.70546722412109,47.212013244628906,52.62580108642578,0.031632922996819746,-0.07449452134451018
780,780,780,780,2022-03-10,46.670631408691406,48.66812896728516,51.93507766723633,-0.04104323714471292,-0.10136590710956117
781,781,781,781,2022-03-11,46.670631408691406,48.87348556518555,49.79756164550781,-0.04507258140113746,-0.06279283831356997
782,782,782,782,2022-03-14,47.165340423583984,47.52936935424805,49.00416564941406,-0.007659031365446212,-0.037523855400077855
783,783,783,783,2022-03-15,47.18400955200195,46.67996597290039,50.7496452331543,0.010797856609282563,-0.07025932230207876
784,784,784,784,2022-03-16,48.45344924926758,47.35201644897461,49.610877990722656,0.02326052579999094,-0.02333014025011848
785,785,785,785,2022-03-17,49.01349258422852,48.70546722412109,47.212013244628906,0.0063242460787829025,0.03815722346482575
786,786,786,786,2022-03-18,48.81747817993164,46.670631408691406,48.66812896728516,0.045999951285005114,0.003068727231056556
787,787,787,787,2022-03-21,48.70546722412109,46.670631408691406,48.87348556518555,0.043599920421276694,-0.0034378219421318246
788,788,788,788,2022-03-22,49.1815071105957,47.165340423583984,47.52936935424805,0.04274678543406796,0.034760355098210294
789,789,789,789,2022-03-23,48.285430908203125,47.18400955200195,46.67996597290039,0.02334310641801829,0.034393018543217746
790,790,790,790,2022-03-24,48.57479476928711,48.45344924926758,47.35201644897461,0.0025043732056158063,0.025823152043168873
791,791,791,791,2022-03-25,49.22817993164063,49.01349258422852,48.70546722412109,0.004380168318818933,0.010732115659916719
792,792,792,792,2022-03-28,49.01349258422852,48.81747817993164,46.670631408691406,0.004015250512826807,0.05019990312581912
793,793,793,793,2022-03-29,49.22817993164063,48.70546722412109,46.670631408691406,0.010732115659916719,0.05479995546991767
794,794,794,794,2022-03-30,48.38810729980469,49.1815071105957,47.165340423583984,-0.01613207600586286,0.025925115036576463
795,795,795,795,2022-03-31,46.32526779174805,48.285430908203125,47.18400955200195,-0.04059533237223467,-0.01819984711785627
796,796,796,796,2022-04-01,46.1572494506836,48.57479476928711,48.45344924926758,-0.04976954262155886,-0.04738981092494021
797,797,797,797,2022-04-04,46.213260650634766,49.22817993164063,49.01349258422852,-0.061243769019948546,-0.05713185871791582
798,798,798,798,2022-04-05,45.69987487792969,49.01349258422852,48.81747817993164,-0.06760623517298758,-0.06386244063060942
799,799,799,799,2022-04-06,44.99048614501953,49.22817993164063,48.70546722412109,-0.08608268257135765,-0.07627441621711273
800,800,800,800,2022-04-07,44.57978439331055,48.38810729980469,49.1815071105957,-0.07870369640412678,-0.09356611839765594
801,801,801,801,2022-04-08,45.12116622924805,46.32526779174805,48.285430908203125,-0.02599232815907193,-0.06553249333056088
802,802,802,802,2022-04-11,44.869140625,46.1572494506836,48.57479476928711,-0.027906966749824846,-0.07628759240028993
803,803,803,803,2022-04-12,44.47711181640625,46.213260650634766,49.22817993164063,-0.03756819600662975,-0.09651114710785214
804,804,804,804,2022-04-13,45.12116622924805,45.69987487792969,49.01349258422852,-0.012663243613411312,-0.07941336456061776
805,805,805,805,2022-04-14,44.14108276367188,44.99048614501953,49.22817993164063,-0.01887962220745376,-0.10333709625326004
806,806,806,806,2022-04-18,43.13299560546875,44.57978439331055,48.38810729980469,-0.03245392070713771,-0.10860337358880634
807,807,807,807,2022-04-19,43.42235565185547,45.12116622924805,46.32526779174805,-0.03764997049857699,-0.06266368826927049
808,808,808,808,2022-04-20,43.88905715942383,44.869140625,46.1572494506836,-0.021843152151438616,-0.04914054278046198
809,809,809,809,2022-04-21,43.07699203491211,44.47711181640625,46.213260650634766,-0.03147955710958905,-0.06786512294452385
810,810,810,810,2022-04-22,41.26617050170898,45.12116622924805,45.69987487792969,-0.0854365267943854,-0.09701786685551572
811,811,811,811,2022-04-25,41.41551971435547,44.14108276367188,44.99048614501953,-0.06174662873380066,-0.07946049791817622
812,812,812,812,2022-04-26,40.379432678222656,43.13299560546875,44.57978439331055,-0.06383889847189228,-0.09422099662999217
813,813,813,813,2022-04-27,39.84316635131836,43.42235565185547,45.12116622924805,-0.08242734063609392,-0.11697392419144581
814,814,814,814,2022-04-28,40.88747024536133,43.88905715942383,44.869140625,-0.06839032570600578,-0.0887396175673617
815,815,815,815,2022-04-29,39.570343017578125,43.07699203491211,44.47711181640625,-0.08140422187538054,-0.11032121013348195
816,816,816,816,2022-05-02,40.17245101928711,41.26617050170898,45.12116622924805,-0.026504021796172506,-0.10967613702221035
817,817,817,817,2022-05-03,40.55818176269531,41.41551971435547,44.14108276367188,-0.020700885986056683,-0.08116930479841555
818,818,818,818,2022-05-04,42.14814758300781,40.379432678222656,43.13299560546875,0.04380237134285081,-0.022832822266025787
819,819,819,819,2022-05-05,41.48957824707031,39.84316635131836,43.42235565185547,0.04132231563211275,-0.04451111359046145
820,820,820,820,2022-05-06,41.169700622558594,40.88747024536133,43.88905715942383,0.006902612842115907,-0.06195978480438458
821,821,821,821,2022-05-09,40.65225982666016,39.570343017578125,43.07699203491211,0.027341608047254606,-0.056288336156034346
822,822,822,822,2022-05-10,40.41706085205078,40.17245101928711,41.26617050170898,0.006088994486451282,-0.020576410152307045
823,823,823,823,2022-05-11,39.91843032836914,40.55818176269531,41.41551971435547,-0.015773671464597183,-0.03614802847608367
824,824,824,824,2022-05-12,40.27593994140625,42.14814758300781,40.379432678222656,-0.04441968980758604,-0.0025630062126212882
825,825,825,825,2022-05-13,40.88747024536133,41.48957824707031,39.84316635131836,-0.014512270964130658,0.026210364026663546
826,826,826,826,2022-05-16,40.68048858642578,41.169700622558594,40.88747024536133,-0.011882817429688886,-0.005062227075763648
827,827,827,827,2022-05-17,41.95057678222656,40.65225982666016,39.570343017578125,0.03193714103723577,0.06015196187688043
828,828,828,828,2022-05-18,40.7275276184082,40.41706085205078,40.17245101928711,0.007681577032380149,0.013817344599028836
829,829,829,829,2022-05-19,40.75575637817383,39.91843032836914,40.55818176269531,0.020975926230486497,0.004871387396863991
830,830,830,830,2022-05-20,41.17911529541016,40.27593994140625,42.14814758300781,0.022424687178445923,-0.022991100277638732
831,831,831,831,2022-05-23,42.035255432128906,40.88747024536133,41.48957824707031,0.02807180732581016,0.013152150687314457
832,832,832,832,2022-05-24,41.71538162231445,40.68048858642578,41.169700622558594,0.025439542931989134,0.013254432058144694
833,833,833,833,2022-05-25,42.0728874206543,41.95057678222656,40.65225982666016,0.002915588957517201,0.034945845570495626
834,834,834,834,2022-05-26,42.95724487304688,40.7275276184082,40.41706085205078,0.05474717924274097,0.0628493009497797
835,835,835,835,2022-05-27,43.728702545166016,40.75575637817383,39.91843032836914,0.07294542982851637,0.09545145401393706
836,836,836,836,2022-05-31,43.85100936889648,41.17911529541016,40.27593994140625,0.06488468861748764,0.08876439464085184
837,837,837,837,2022-06-01,42.94783401489258,42.035255432128906,40.88747024536133,0.021709837929666964,0.05039107964291323
838,838,838,838,2022-06-02,43.71929168701172,41.71538162231445,40.68048858642578,0.04803767787240698,0.07469927737298421
839,839,839,839,2022-06-03,42.891387939453125,42.0728874206543,41.95057678222656,0.019454346230513675,0.0224266560650761
840,840,840,840,2022-06-06,43.23007583618164,42.95724487304688,40.7275276184082,0.006351221172146149,0.06144611185880877
841,841,841,841,2022-06-07,43.59698867797852,43.728702545166016,40.75575637817383,-0.0030120689506268894,0.06971364421361281
842,842,842,842,2022-06-08,42.65618896484375,43.85100936889648,41.17911529541016,-0.02724727255423709,0.03586948526789313
843,843,843,843,2022-06-09,41.433135986328125,42.94783401489258,42.035255432128906,-0.035268321751434906,-0.01432415337104298
844,844,844,844,2022-06-10,40.25712585449219,43.71929168701172,41.71538162231445,-0.07919080339419327,-0.03495726782569364
845,845,845,845,2022-06-13,39.0152587890625,42.891387939453125,42.0728874206543,-0.09037080254577667,-0.07267456119711801
846,846,846,846,2022-06-14,38.19676208496094,43.23007583618164,42.95724487304688,-0.11643083325354808,-0.11081909005465251
847,847,847,847,2022-06-15,39.391578674316406,43.59698867797852,43.728702545166016,-0.09646102015725533,-0.09918254186412068
848,848,848,848,2022-06-16,38.77064895629883,42.65618896484375,43.85100936889648,-0.091089712954603,-0.11585503927307883
849,849,849,849,2022-06-17,38.69538116455078,41.433135986328125,42.94783401489258,-0.06607645684074537,-0.09901437285212611
850,850,850,850,2022-06-21,39.81494522094727,40.25712585449219,43.71929168701172,-0.010983909659699975,-0.08930488842353235
851,851,851,851,2022-06-22,39.73027038574219,39.0152587890625,42.891387939453125,0.018326460438092385,-0.07370051904529817
852,852,852,852,2022-06-23,39.51388549804688,38.19676208496094,43.23007583618164,0.034482593319199895,-0.08596307700724581
853,853,853,853,2022-06-24,41.0191764831543,39.391578674316406,43.59698867797852,0.041318420424188096,-0.05912821671847068
854,854,854,854,2022-06-27,40.51114654541016,38.77064895629883,42.65618896484375,0.04489214485610438,-0.0502867806873577
855,855,855,855,2022-06-28,40.32298278808594,38.69538116455078,41.433135986328125,0.042061909575559886,-0.026793849217894294
856,856,856,856,2022-06-29,39.89961624145508,39.81494522094727,40.25712585449219,0.002126614014861472,-0.008880654181058878
857,857,857,857,2022-06-30,39.24105072021485,39.73027038574219,39.0152587890625,-0.012313524694835709,0.005787272420083145
858,858,858,858,2022-07-01,39.90902328491211,39.51388549804688,38.19676208496094,0.009999972968610216,0.044827391288889684
859,859,859,859,2022-07-05,39.58915328979492,41.0191764831543,39.391578674316406,-0.03486230870448248,0.005015656191696083
860,860,860,860,2022-07-06,39.118751525878906,40.51114654541016,38.77064895629883,-0.034370664329889555,0.008978507684316739
861,861,861,861,2022-07-07,39.78672409057617,40.32298278808594,38.69538116455078,-0.01329908306456462,0.02820344168169564
862,862,862,862,2022-07-08,39.41039657592773,39.89961624145508,39.81494522094727,-0.012261262428360342,-0.010160723386019033
863,863,863,863,2022-07-11,39.24105072021485,39.24105072021485,39.73027038574219,0.0,-0.012313524694835709
864,864,864,864,2022-07-12,39.29750442504883,39.90902328491211,39.51388549804688,-0.015322821996860858,-0.00547607683402207
865,865,865,865,2022-07-13,38.82709884643555,39.58915328979492,41.0191764831543,-0.019249071526766248,-0.05344031315740794
866,866,866,866,2022-07-14,38.04622650146485,39.118751525878906,40.51114654541016,-0.027417158845279843,-0.06084547721161904
867,867,867,867,2022-07-15,40.840423583984375,39.78672409057617,40.32298278808594,0.026483695692297138,0.012832403758863853
868,868,868,868,2022-07-18,40.23830795288086,39.41039657592773,39.89961624145508,0.021007435826180698,0.008488595714208458
869,869,869,869,2022-07-19,41.0003662109375,39.24105072021485,39.24105072021485,0.044833546972694815,0.044833546972694815
870,870,870,870,2022-07-20,40.57700347900391,39.29750442504883,39.90902328491211,0.032559295371934915,0.016737573087746815
871,871,871,871,2022-07-21,40.906280517578125,38.82709884643555,39.58915328979492,0.05354975604450685,0.03326990143339903
872,872,872,872,2022-07-22,40.53621673583984,38.04622650146485,39.118751525878906,0.06544644405875877,0.03623492966086128
873,873,873,873,2022-07-25,40.82088088989258,40.840423583984375,39.78672409057617,-0.00047851350149707983,0.025992509384841656
874,874,874,874,2022-07-26,39.957401275634766,40.23830795288086,39.41039657592773,-0.006981075784176505,0.013879705540470466
875,875,875,875,2022-07-27,40.68803787231445,41.0003662109375,39.24105072021485,-0.007617696315593614,0.03687432231151222
876,876,876,876,2022-07-28,40.83037185668945,40.57700347900391,39.29750442504883,0.0062441372196604394,0.03900673729967319
877,877,877,877,2022-07-29,41.23838424682617,40.906280517578125,38.82709884643555,0.008118648898066905,0.06210315661047616
878,878,878,878,2022-08-01,41.07707977294922,40.53621673583984,38.04622650146485,0.013342711300218246,0.0796623883676788
879,879,879,879,2022-08-02,40.75445938110352,40.82088088989258,40.840423583984375,-0.001627145405514785,-0.002104880295966449
880,880,880,880,2022-08-03,41.4756088256836,39.957401275634766,40.23830795288086,0.037995652909855515,0.030749326593245918
881,881,881,881,2022-08-04,40.85883712768555,40.68803787231445,41.0003662109375,0.0041977756682956,-0.003451898027539979
882,882,882,882,2022-08-05,41.27634811401367,40.83037185668945,40.57700347900391,0.010922659702673032,0.017234999508320747
883,883,883,883,2022-08-08,40.87781524658203,41.23838424682617,40.906280517578125,-0.008743528797976352,-0.0006958655403505043
884,884,884,884,2022-08-09,40.9821891784668,41.07707977294922,40.53621673583984,-0.0023100618400072603,0.011001826971994033
885,885,885,885,2022-08-10,41.74129486083984,40.75445938110352,40.82088088989258,0.02421417176727103,0.022547626383416786
886,886,886,886,2022-08-11,42.10187530517578,41.4756088256836,39.957401275634766,0.01509963318740648,0.053669006518916706
887,887,887,887,2022-08-12,42.60477828979492,40.85883712768555,40.68803787231445,0.042731053667857344,0.04710820471352051
888,888,888,888,2022-08-15,42.42449188232422,41.27634811401367,40.83037185668945,0.027816021057365248,0.039042505692330476
889,889,889,889,2022-08-16,42.72813034057617,40.87781524658203,41.23838424682617,0.045264529986074775,0.03612522946663832
890,890,890,890,2022-08-17,42.519378662109375,40.9821891784668,41.07707977294922,0.03750872060417554,0.035112011300033164
891,891,891,891,2022-08-18,42.377044677734375,41.74129486083984,40.75445938110352,0.015230716225120622,0.03981368717120537
892,892,892,892,2022-08-19,41.64640808105469,42.10187530517578,41.4756088256836,-0.010818217022867449,0.004118065055751963
893,893,893,893,2022-08-22,41.02964019775391,42.60477828979492,40.85883712768555,-0.03697092568648108,0.004180321371716866
894,894,894,894,2022-08-23,40.77344131469727,42.42449188232422,41.27634811401367,-0.03891739168512798,-0.012183897614373884
895,895,895,895,2022-08-24,40.78292846679688,42.72813034057617,40.87781524658203,-0.04552508753073281,-0.0023212292343114393
896,896,896,896,2022-08-25,41.27634811401367,42.519378662109375,40.9821891784668,-0.029234447614433612,0.007177726262154849
897,897,897,897,2022-08-26,39.85301971435547,42.377044677734375,41.74129486083984,-0.059561136992289376,-0.04523757954274388
898,898,898,898,2022-08-29,39.62528610229492,41.64640808105469,42.10187530517578,-0.04853052332451191,-0.0588237266138214
899,899,899,899,2022-08-30,39.54938125610352,41.02964019775391,42.60477828979492,-0.03607779484577167,-0.07171489106007756
900,900,900,900,2022-08-31,39.40704345703125,40.77344131469727,42.42449188232422,-0.03351195811802832,-0.07112515180294143
901,901,901,901,2022-09-01,39.2457389831543,40.78292846679688,42.72813034057617,-0.03769198391170159,-0.08150114057564717
902,902,902,902,2022-09-02,39.01800537109375,41.27634811401367,42.519378662109375,-0.054712755515141986,-0.08234770594462681
903,903,903,903,2022-09-06,39.03698348999024,39.85301971435547,42.377044677734375,-0.02047614535144704,-0.07881769984538489
904,904,904,904,2022-09-07,40.26103973388672,39.62528610229492,41.64640808105469,0.016044139844203498,-0.03326501398323911
905,905,905,905,2022-09-08,41.57999038696289,39.54938125610352,41.02964019775391,0.051343638417756354,0.013413478318513361
906,906,906,906,2022-09-09,41.88362884521485,39.40704345703125,40.77344131469727,0.06284626226486711,0.027228202837943805
907,907,907,907,2022-09-12,42.01647186279297,39.2457389831543,40.78292846679688,0.07059958485755535,0.03024656252923008
908,908,908,908,2022-09-13,41.85516357421875,39.01800537109375,41.27634811401367,0.0727140758770537,0.014022932905940921
909,909,909,909,2022-09-14,41.48509979248047,39.03698348999024,39.85301971435547,0.06271274272813532,0.040952482141199065
910,910,910,910,2022-09-15,42.16829299926758,40.26103973388672,39.62528610229492,0.047372181095849175,0.06417636683827954
911,911,911,911,2022-09-16,41.64640808105469,41.57999038696289,39.54938125610352,0.0015973475095516498,0.05302299956026579
912,912,912,912,2022-09-19,41.95005035400391,41.88362884521485,39.40704345703125,0.0015858584993799774,0.06453178604341403
913,913,913,913,2022-09-20,41.05810546875,42.01647186279297,39.2457389831543,-0.022809301960730166,0.0461799556475071
914,914,914,914,2022-09-21,40.13768768310547,41.85516357421875,39.01800537109375,-0.04103378757719589,0.02869655435644658
915,915,915,915,2022-09-22,38.83771514892578,41.48509979248047,39.03698348999024,-0.06381531337269553,-0.005104603974217303
916,916,916,916,2022-09-23,38.11656951904297,42.16829299926758,40.26103973388672,-0.0960845979773235,-0.05326415385737793
917,917,917,917,2022-09-26,37.45235443115234,41.64640808105469,41.57999038696289,-0.10070625158692281,-0.09926976695753986
918,918,918,918,2022-09-27,36.949440002441406,41.95005035400391,41.88362884521485,-0.11920391773940331,-0.11780709978612969
919,919,919,919,2022-09-28,37.566219329833984,41.05810546875,42.01647186279297,-0.08504742483974925,-0.10591685440632714
920,920,920,920,2022-09-29,36.89250946044922,40.13768768310547,41.85516357421875,-0.08085115037711033,-0.11856730902435997
921,921,921,921,2022-09-30,36.5509147644043,38.83771514892578,41.48509979248047,-0.0588809196357869,-0.11893872867025224
922,922,922,922,2022-10-03,37.63263702392578,38.11656951904297,42.16829299926758,-0.012696118806688972,-0.10756081531259942
923,923,923,923,2022-10-04,39.25522994995117,37.45235443115234,41.64640808105469,0.048137841964328576,-0.05741619124630537
924,924,924,924,2022-10-05,39.2457389831543,36.949440002441406,41.95005035400391,0.06214705772431639,-0.06446503277180227
925,925,925,925,2022-10-06,38.60049819946289,37.566219329833984,41.05810546875,0.027532152238900265,-0.0598568112490635
926,926,926,926,2022-10-07,37.46184539794922,36.89250946044922,40.13768768310547,0.01543229088577891,-0.06666657796240094
927,927,927,927,2022-10-10,37.20563507080078,36.5509147644043,38.83771514892578,0.0179125559679314,-0.04202307143627482
928,928,928,928,2022-10-11,36.51295471191406,37.63263702392578,38.11656951904297,-0.02975295914819509,-0.04207133085068804
929,929,929,929,2022-10-12,35.3837890625,39.25522994995117,37.45235443115234,-0.09862229548488444,-0.055231917994766566
930,930,930,930,2022-10-13,37.20563507080078,39.2457389831543,36.949440002441406,-0.0519828130444735,0.006933665796895694
931,931,931,931,2022-10-14,36.44654083251953,38.60049819946289,37.566219329833984,-0.055801284113305316,-0.029805461323738736
932,932,932,932,2022-10-17,38.29685974121094,37.46184539794922,36.89250946044922,0.022289727972328643,0.03806600042394126
933,933,933,933,2022-10-18,37.91730117797852,37.20563507080078,36.5509147644043,0.01912791182904061,0.0373830975881595
934,934,934,934,2022-10-19,37.02536010742188,36.51295471191406,37.63263702392578,0.014033523157758188,-0.016136974831654993
935,935,935,935,2022-10-20,36.45602416992188,35.3837890625,39.25522994995117,0.030303004167471892,-0.0713078431484967
936,936,936,936,2022-10-21,38.17350006103516,37.20563507080078,39.2457389831543,0.026013935480272643,-0.027321155108822825
937,937,937,937,2022-10-24,38.7523193359375,36.44654083251953,38.60049819946289,0.0632646734298754,0.003933139300174249
938,938,938,938,2022-10-25,39.47346878051758,38.29685974121094,37.46184539794922,0.03072338168866895,0.05369792548122798
939,939,939,939,2022-10-26,39.5021858215332,37.91730117797852,37.20563507080078,0.041798455963821146,0.06172588497312792
940,940,940,940,2022-10-27,39.875579833984375,37.02536010742188,36.51295471191406,0.07698020271222572,0.09209402932743482
941,941,941,941,2022-10-28,40.517032623291016,36.45602416992188,35.3837890625,0.11139471584835281,0.14507331455441164
942,942,942,942,2022-10-31,40.31597900390625,38.17350006103516,37.20563507080078,0.056124770834361515,0.08359873248196448
943,943,943,943,2022-11-01,40.43086242675781,38.7523193359375,36.44654083251953,0.043314648505791364,0.10931960902811544
944,944,944,944,2022-11-02,40.24896240234375,39.47346878051758,38.29685974121094,0.01964594563852784,0.05097291721368391
945,945,945,945,2022-11-03,39.76068115234375,39.5021858215332,37.91730117797852,0.006543823472918708,0.048615801154007654
946,946,946,946,2022-11-04,40.67979049682617,39.875579833984375,37.02536010742188,0.020167999216312404,0.09870073859650974
947,947,947,947,2022-11-07,40.612770080566406,40.517032623291016,36.45602416992188,0.0023628940985267466,0.11402082386356471
948,948,948,948,2022-11-08,40.88084411621094,40.31597900390625,38.17350006103516,0.014010948667523504,0.07092208078502193
949,949,949,949,2022-11-09,40.306400299072266,40.43086242675781,38.7523193359375,-0.003078394083505298,0.040102914864596606
950,950,950,950,2022-11-10,42.192474365234375,40.24896240234375,39.47346878051758,0.04828725628905772,0.06888185073967401
951,951,951,951,2022-11-11,42.62331008911133,39.76068115234375,39.5021858215332,0.07199647626255112,0.07901143196680405
952,952,952,952,2022-11-14,41.72335815429688,40.67979049682617,39.875579833984375,0.025653221039870555,0.046338594398011024
953,953,953,953,2022-11-15,41.962703704833984,40.612770080566406,40.517032623291016,0.03323914181646859,0.0356805764870336
954,954,954,954,2022-11-16,41.94355010986328,40.88084411621094,40.31597900390625,0.02599520671910338,0.04037037289357004
955,955,955,955,2022-11-17,42.01057052612305,40.306400299072266,40.43086242675781,0.042280387591198565,0.03907183781268442
956,956,956,956,2022-11-18,42.66160202026367,42.192474365234375,40.24896240234375,0.011118751912209346,0.05994290222446663
957,957,957,957,2022-11-21,42.74776458740234,42.62331008911133,39.76068115234375,0.0029198693867467096,0.07512656595629053
958,958,958,958,2022-11-22,43.31262969970703,41.72335815429688,40.67979049682617,0.03809069105925933,0.0647210610164346
959,959,959,959,2022-11-23,43.55198287963867,41.962703704833984,40.612770080566406,0.03787361238645848,0.07237164057614254
960,960,960,960,2022-11-25,43.724308013916016,41.94355010986328,40.88084411621094,0.04245606057161044,0.06955492136175168
961,961,961,961,2022-11-28,42.89137649536133,42.01057052612305,40.306400299072266,0.02096629391620808,0.06413314454053487
962,962,962,962,2022-11-29,42.9296760559082,42.66160202026367,42.192474365234375,0.006283731105953372,0.017472350265412828
963,963,963,963,2022-11-30,43.94451522827149,42.74776458740234,42.62331008911133,0.027995630939303684,0.030997243911792705
964,964,964,964,2022-12-01,43.81047821044922,43.31262969970703,41.72335815429688,0.011494303490548807,0.05002282051300777
965,965,965,965,2022-12-02,43.293487548828125,43.55198287963867,41.962703704833984,-0.005935328628433045,0.03171349142216595
966,966,966,966,2022-12-05,42.16375350952149,43.724308013916016,41.94355010986328,-0.035690776487482645,0.005249994315727369
967,967,967,967,2022-12-06,41.01487731933594,42.89137649536133,42.01057052612305,-0.04375003390782606,-0.023701016061373537
