,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,POOL,POOL_6m,POOL_12m,POOL_6m_ret,POOL_12m_ret
729,729,729,729,2021-12-27,548.3886108398438,539.247314453125,552.162353515625,0.016951955330531954,-0.006834480206326599
730,730,730,730,2021-12-28,548.6819458007812,528.5711059570312,537.125732421875,0.03804755806191351,0.021514912954923693
731,731,731,731,2021-12-29,554.9585571289062,526.2540893554688,550.1093139648438,0.054544883078425865,0.008815053737432965
732,732,732,732,2021-12-30,548.2908935546875,529.3728637695312,549.64990234375,0.03573668217604831,-0.0024724989184343737
733,733,733,733,2021-12-31,553.3649291992188,536.8715209960938,546.2279663085938,0.03072133193528992,0.013065905319452176
734,734,734,734,2022-01-03,537.9666748046875,537.3799438476562,554.8804321289062,0.001091836351074571,-0.030481805349173774
735,735,735,735,2022-01-04,537.6146240234375,548.3886108398438,539.247314453125,-0.019646627598458255,-0.0030277210213708328
736,736,736,736,2022-01-05,517.5625,548.6819458007812,528.5711059570312,-0.05671673004542466,-0.020827105062996343
737,737,737,737,2022-01-06,508.9002685546875,554.9585571289062,526.2540893554688,-0.08299410466342316,-0.032976125320062444
738,738,738,738,2022-01-07,491.9375915527344,548.2908935546875,529.3728637695312,-0.10277993427285026,-0.07071626594198599
739,739,739,739,2022-01-10,485.230712890625,553.3649291992188,536.8715209960938,-0.12312709518326648,-0.09618839160932968
740,740,740,740,2022-01-11,490.8523254394531,537.9666748046875,537.3799438476562,-0.08757856494055061,-0.08658235005025305
741,741,741,741,2022-01-12,501.3623352050781,537.6146240234375,548.3886108398438,-0.06743173864403462,-0.08575355998503698
742,742,742,742,2022-01-13,495.9069519042969,517.5625,548.6819458007812,-0.04184141643898687,-0.0961850381635233
743,743,743,743,2022-01-14,483.0700378417969,508.9002685546875,554.9585571289062,-0.05075696027091969,-0.12953853646122093
744,744,744,744,2022-01-18,482.88427734375,491.9375915527344,548.2908935546875,-0.01840337954334581,-0.11929181567633262
745,745,745,745,2022-01-19,479.7068176269531,485.230712890625,553.3649291992188,-0.011384059411171266,-0.13310946842774662
746,746,746,746,2022-01-20,465.7944641113281,490.8523254394531,537.9666748046875,-0.05104969464225528,-0.13415740058538383
747,747,747,747,2022-01-21,460.3684387207031,501.3623352050781,537.6146240234375,-0.08176501026469563,-0.1436831921063345
748,748,748,748,2022-01-24,466.9578857421875,495.9069519042969,517.5625,-0.058376003907475216,-0.09777488565692549
749,749,749,749,2022-01-25,449.7214965820313,483.0700378417969,508.9002685546875,-0.06903458846000099,-0.11628756286713715
750,750,750,750,2022-01-26,441.1863708496094,482.88427734375,491.9375915527344,-0.08635175848655186,-0.10316597384423432
751,751,751,751,2022-01-27,441.6654052734375,479.7068176269531,485.230712890625,-0.07930137941691451,-0.08978266721341577
752,752,752,752,2022-01-28,449.45745849609375,465.7944641113281,490.8523254394531,-0.035073421592511034,-0.08433262877240955
753,753,753,753,2022-01-31,465.6184997558594,460.3684387207031,501.3623352050781,0.01140404205324197,-0.071293419826996
754,754,754,754,2022-02-01,463.15478515625,466.9578857421875,495.9069519042969,-0.008144418805333675,-0.06604498408880455
755,755,755,755,2022-02-02,460.7496643066406,449.7214965820313,483.0700378417969,0.024522216101354966,-0.04620525345533033
756,756,756,756,2022-02-03,447.8247680664063,441.1863708496094,482.88427734375,0.015046696034632934,-0.07260437111392204
757,757,757,757,2022-02-04,438.6052856445313,441.6654052734375,479.7068176269531,-0.006928592532647326,-0.08568052500430512
758,758,758,758,2022-02-07,439.0745849609375,449.45745849609375,465.7944641113281,-0.02310090385394392,-0.057364097706417594
759,759,759,759,2022-02-08,442.0760803222656,465.6184997558594,460.3684387207031,-0.05056160664994602,-0.0397341712852195
760,760,760,760,2022-02-09,454.6587524414063,463.15478515625,466.9578857421875,-0.018343830155997387,-0.02633884912604667
761,761,761,761,2022-02-10,443.5523071289063,460.7496643066406,449.7214965820313,-0.037324730781114646,-0.013717799793899088
762,762,762,762,2022-02-11,436.58148193359375,447.8247680664063,441.1863708496094,-0.025106441033527993,-0.010437513985637858
763,763,763,763,2022-02-14,440.87347412109375,438.6052856445313,441.6654052734375,0.005171366034108171,-0.0017930567866266678
764,764,764,764,2022-02-15,449.3108215332031,439.0745849609375,449.45745849609375,0.023313206737247905,-0.00032625326406032773
765,765,765,765,2022-02-16,449.9072570800781,442.0760803222656,465.6184997558594,0.017714545315602015,-0.03374273720657406
766,766,766,766,2022-02-17,435.965576171875,454.6587524414063,463.15478515625,-0.04111473972326174,-0.05870436807686752
767,767,767,767,2022-02-18,444.6766357421875,443.5523071289063,460.7496643066406,0.0025348275619596627,-0.03488451497548162
768,768,768,768,2022-02-22,420.518310546875,436.58148193359375,447.8247680664063,-0.03679306624636458,-0.06097576433173546
769,769,769,769,2022-02-23,406.14642333984375,440.87347412109375,438.6052856445313,-0.07876874618161223,-0.07400472216605691
770,770,770,770,2022-02-24,426.33544921875,449.3108215332031,439.0745849609375,-0.05113469610202859,-0.029013603106453623
771,771,771,771,2022-02-25,439.3580932617188,449.9072570800781,442.0760803222656,-0.023447418667624897,-0.00614823371254436
772,772,772,772,2022-02-28,448.3429260253906,435.965576171875,454.6587524414063,0.028390658643736577,-0.013891355620234358
773,773,773,773,2022-03-01,452.1852416992188,444.6766357421875,443.5523071289063,0.016885541882584176,0.01946317138150655
774,774,774,774,2022-03-02,464.8656921386719,420.518310546875,436.58148193359375,0.10545885988680026,0.06478563882235466
775,775,775,775,2022-03-03,458.9703063964844,406.14642333984375,440.87347412109375,0.13006117996129718,0.04104767770723261
776,776,776,776,2022-03-04,455.4115295410156,426.33544921875,449.3108215332031,0.06820000629914036,0.013577923600848862
777,777,777,777,2022-03-07,441.4698791503906,439.3580932617188,449.9072570800781,0.004806525522255134,-0.018753593761626663
778,778,778,778,2022-03-08,427.2447204589844,448.3429260253906,435.965576171875,-0.047058187698965526,-0.02000354199858323
779,779,779,779,2022-03-09,447.363037109375,452.1852416992188,444.6766357421875,-0.010664223740967205,0.006041246944993528
780,780,780,780,2022-03-10,442.7986450195313,464.8656921386719,420.518310546875,-0.04746972618611278,0.05298303049796149
781,781,781,781,2022-03-11,433.0235595703125,458.9703063964844,406.14642333984375,-0.056532517386337466,0.0661759766575103
782,782,782,782,2022-03-14,432.0245056152344,455.4115295410156,426.33544921875,-0.05135360527510524,0.013344084820789526
783,783,783,783,2022-03-15,443.5137023925781,441.4698791503906,439.3580932617188,0.0046295870651942295,0.00945836481583573
784,784,784,784,2022-03-16,458.1077575683594,427.2447204589844,448.3429260253906,0.07223737504870553,0.021779827395817408
785,785,785,785,2022-03-17,465.3950500488281,447.363037109375,452.1852416992188,0.040307337539476906,0.029213267332586
786,786,786,786,2022-03-18,477.40338134765625,442.7986450195313,464.8656921386719,0.07815005018048016,0.026970562510868934
787,787,787,787,2022-03-21,466.0513000488281,433.0235595703125,458.9703063964844,0.07627238691421057,0.015427999488548227
788,788,788,788,2022-03-22,467.0895385742188,432.0245056152344,455.4115295410156,0.08116445364377944,0.02564276105388208
789,789,789,789,2022-03-23,450.6834106445313,443.5137023925781,441.4698791503906,0.016165697278968993,0.020870124847185867
790,790,790,790,2022-03-24,441.2706604003906,458.1077575683594,427.2447204589844,-0.03675357356387121,0.03282881980692087
791,791,791,791,2022-03-25,422.3865051269531,465.3950500488281,447.363037109375,-0.09241298315777668,-0.055830566923470215
792,792,792,792,2022-03-28,431.2115478515625,477.40338134765625,442.7986450195313,-0.09675640202987124,-0.026167869523308296
793,793,793,793,2022-03-29,445.1591796875,466.0513000488281,433.0235595703125,-0.04482794138572144,0.028025311438550027
794,794,794,794,2022-03-30,440.2128601074219,467.0895385742188,432.0245056152344,-0.057540741650599636,0.018953449134851086
795,795,795,795,2022-03-31,414.1687622070313,450.6834106445313,443.5137023925781,-0.08102061796612325,-0.0661646754705495
796,796,796,796,2022-04-01,416.3040466308594,441.2706604003906,458.1077575683594,-0.05657891178823804,-0.09125300815553639
797,797,797,797,2022-04-04,421.8967590332031,422.3865051269531,465.3950500488281,-0.0011594738179497854,-0.09346530654131635
798,798,798,798,2022-04-05,424.6392822265625,431.2115478515625,477.40338134765625,-0.015241395221777254,-0.11052309468807409
799,799,799,799,2022-04-06,411.2891540527344,445.1591796875,466.0513000488281,-0.07608520093540982,-0.11750239939327778
800,800,800,800,2022-04-07,416.9406433105469,440.2128601074219,467.0895385742188,-0.05286582675298501,-0.10736462952424586
801,801,801,801,2022-04-08,413.4244079589844,414.1687622070313,450.6834106445313,-0.0017972245035584589,-0.08267223022977943
802,802,802,802,2022-04-11,406.5191040039063,416.3040466308594,441.2706604003906,-0.023504317832465094,-0.07875338089541739
803,803,803,803,2022-04-12,402.53271484375,421.8967590332031,422.3865051269531,-0.04589758933874433,-0.047003846103548796
804,804,804,804,2022-04-13,412.7877197265625,424.6392822265625,431.2115478515625,-0.027909717720549287,-0.04272572990401946
805,805,805,805,2022-04-14,405.5592346191406,411.2891540527344,445.1591796875,-0.013931608400398199,-0.08895682011131023
806,806,806,806,2022-04-18,402.0625305175781,416.9406433105469,440.2128601074219,-0.035684006900443155,-0.08666336912677697
807,807,807,807,2022-04-19,420.9662780761719,413.4244079589844,414.1687622070313,0.018242440388124725,0.016412430123696087
808,808,808,808,2022-04-20,422.9546203613281,406.5191040039063,416.3040466308594,0.04042987450170088,0.015975280049021157
809,809,809,809,2022-04-21,418.419677734375,402.53271484375,421.8967590332031,0.03946750737214444,-0.008241545412190465
810,810,810,810,2022-04-22,407.2047119140625,412.7877197265625,424.6392822265625,-0.013525130583337819,-0.04105736572717256
811,811,811,811,2022-04-25,418.8604431152344,405.5592346191406,411.2891540527344,0.032797202876134524,0.01840867668863755
812,812,812,812,2022-04-26,406.95013427734375,402.0625305175781,416.9406433105469,0.012156327408758383,-0.02396146596282278
813,813,813,813,2022-04-27,396.6362915039063,420.9662780761719,413.4244079589844,-0.0577955713779601,-0.04060746325539544
814,814,814,814,2022-04-28,409.0852966308594,422.9546203613281,406.5191040039063,-0.032791517252182434,0.0063126003222924165
815,815,815,815,2022-04-29,396.9006958007813,418.419677734375,402.53271484375,-0.051429182418267105,-0.013991456682359016
816,816,816,816,2022-05-02,403.6198425292969,407.2047119140625,412.7877197265625,-0.008803604869685788,-0.02220966554755699
817,817,817,817,2022-05-03,397.8213806152344,418.8604431152344,405.5592346191406,-0.05022928960186357,-0.019079466927125588
818,818,818,818,2022-05-04,408.3605041503906,406.95013427734375,402.0625305175781,0.003465706862467055,0.015664164538548464
819,819,819,819,2022-05-05,392.3363952636719,396.6362915039063,420.9662780761719,-0.010840904708771637,-0.06800991980483428
820,820,820,820,2022-05-06,386.204833984375,409.0852966308594,422.9546203613281,-0.05593078713638222,-0.08688824901725378
821,821,821,821,2022-05-09,391.6311645507813,396.9006958007813,418.419677734375,-0.01327669945089982,-0.06402307207119406
822,822,822,822,2022-05-10,387.8112182617188,403.6198425292969,407.2047119140625,-0.039167113709060564,-0.047625906785765615
823,823,823,823,2022-05-11,373.57952880859375,397.8213806152344,418.8604431152344,-0.060936523243548146,-0.10810501457208077
824,824,824,824,2022-05-12,395.4608459472656,408.3605041503906,406.95013427734375,-0.03158889773133966,-0.02823266872851793
825,825,825,825,2022-05-13,403.7186584472656,392.3363952636719,396.6362915039063,0.0290114894284641,0.01785607392733901
826,826,826,826,2022-05-16,393.9193115234375,386.204833984375,409.0852966308594,0.01997509316357915,-0.03707291665656465
827,827,827,827,2022-05-17,397.8763427734375,391.6311645507813,396.9006958007813,0.01594658134477034,0.002458163926086776
828,828,828,828,2022-05-18,380.30029296875,387.8112182617188,403.6198425292969,-0.019367478142161332,-0.05777602363257006
829,829,829,829,2022-05-19,386.3389587402344,373.57952880859375,397.8213806152344,0.03415452118678064,-0.02886325983093807
830,830,830,830,2022-05-20,398.2396545410156,395.4608459472656,408.3605041503906,0.007026760353717965,-0.024784104991817935
831,831,831,831,2022-05-23,397.43450927734375,403.7186584472656,392.3363952636719,-0.015565664450811423,0.012994241867990919
832,832,832,832,2022-05-24,382.1561279296875,393.9193115234375,386.204833984375,-0.029861911436271704,-0.0104833127356746
833,833,833,833,2022-05-25,386.3684692382813,397.8763427734375,391.6311645507813,-0.02892324146477121,-0.013437886942773147
834,834,834,834,2022-05-26,393.6050720214844,380.30029296875,387.8112182617188,0.03498492980079737,0.014939881795414056
835,835,835,835,2022-05-27,398.6520385742188,386.3389587402344,373.57952880859375,0.03187118346576967,0.06711424966347956
836,836,836,836,2022-05-31,391.4056396484375,398.2396545410156,395.4608459472656,-0.01716055850956011,-0.010254381288024916
837,837,837,837,2022-06-01,385.9266357421875,397.43450927734375,403.7186584472656,-0.028955395836363196,-0.04407035031154538
838,838,838,838,2022-06-02,407.008056640625,382.1561279296875,393.9193115234375,0.06503082613268996,0.03322696992581631
839,839,839,839,2022-06-03,399.8990478515625,386.3684692382813,397.8763427734375,0.035019883066432556,0.005083753067663066
840,840,840,840,2022-06-06,404.1604919433594,393.6050720214844,380.30029296875,0.026817286341520585,0.06274041702242394
841,841,841,841,2022-06-07,403.3652038574219,398.6520385742188,386.3389587402344,0.011822754751386055,0.04407074340290795
842,842,842,842,2022-06-08,399.50634765625,391.4056396484375,398.2396545410156,0.020696451934337556,0.003180730750417915
843,843,843,843,2022-06-09,408.8540344238281,385.9266357421875,397.43450927734375,0.05940869729695697,0.028733099114237826
844,844,844,844,2022-06-10,378.06158447265625,407.008056640625,382.1561279296875,-0.07112014540175937,-0.010714321079222877
845,845,845,845,2022-06-13,362.1940612792969,399.8990478515625,386.3684692382813,-0.09428626243256588,-0.06256827325129266
846,846,846,846,2022-06-14,343.11572265625,404.1604919433594,393.6050720214844,-0.15104091197430658,-0.12827413301848534
847,847,847,847,2022-06-15,347.4164428710937,403.3652038574219,398.6520385742188,-0.13870497616374589,-0.12852209632834066
848,848,848,848,2022-06-16,326.1680908203125,399.50634765625,391.4056396484375,-0.18357219419962867,-0.16667503535902473
849,849,849,849,2022-06-17,326.9045104980469,408.8540344238281,385.9266357421875,-0.20043711698055633,-0.15293612769337195
850,850,850,850,2022-06-21,326.73760986328125,378.06158447265625,407.008056640625,-0.1357555930496479,-0.19722078093461415
851,851,851,851,2022-06-22,329.70294189453125,362.1940612792969,399.8990478515625,-0.0897063835613553,-0.17553456637157872
852,852,852,852,2022-06-23,346.64068603515625,343.11572265625,404.1604919433594,0.010273395085534265,-0.1423192198515637
853,853,853,853,2022-06-24,350.4799499511719,347.4164428710937,403.3652038574219,0.008817968011994415,-0.13111010419466784
854,854,854,854,2022-06-27,349.9693908691406,326.1680908203125,399.50634765625,0.07297249706115605,-0.12399541854021501
855,855,855,855,2022-06-28,346.6898193359375,326.9045104980469,408.8540344238281,0.06052320540865974,-0.15204500837443047
856,856,856,856,2022-06-29,343.6459350585937,326.73760986328125,378.06158447265625,0.05174894069399438,-0.09103186048925771
857,857,857,857,2022-06-30,344.8733215332031,329.70294189453125,362.1940612792969,0.046012266531503254,-0.047821711059854444
858,858,858,858,2022-07-01,345.5508728027344,346.64068603515625,343.11572265625,-0.00314392763552096,0.0070971686392933275
859,859,859,859,2022-07-05,356.8623352050781,350.4799499511719,347.4164428710937,0.0182104147606601,0.027188961627499175
860,860,860,860,2022-07-06,365.9842224121094,349.9693908691406,326.1680908203125,0.04576066353459174,0.12207243048104233
861,861,861,861,2022-07-07,380.6145629882813,346.6898193359375,326.9045104980469,0.09785330217461974,0.1642989030907096
862,862,862,862,2022-07-08,371.364990234375,343.6459350585937,326.73760986328125,0.08066167048085426,0.13658476717684098
863,863,863,863,2022-07-11,364.364013671875,344.8733215332031,329.70294189453125,0.0565155114116167,0.1051281847173553
864,864,864,864,2022-07-12,366.9759216308594,345.5508728027344,346.64068603515625,0.06200258924061797,0.05866372995130975
865,865,865,865,2022-07-13,361.2612609863281,356.8623352050781,350.4799499511719,0.012326674314682373,0.030761562927232422
866,866,866,866,2022-07-14,362.3315124511719,365.9842224121094,349.9693908691406,-0.009980512102033878,0.03532343657635373
867,867,867,867,2022-07-15,367.0838928222656,380.6145629882813,346.6898193359375,-0.03554953352226897,0.058825129406429255
868,868,868,868,2022-07-18,365.9645385742188,371.364990234375,343.6459350585937,-0.014542166876710394,0.06494650813145708
869,869,869,869,2022-07-19,379.4951477050781,364.364013671875,344.8733215332031,0.041527520461527745,0.10038998092968399
870,870,870,870,2022-07-20,389.5694580078125,366.9759216308594,345.5508728027344,0.06156680873378928,0.12738669952718418
871,871,871,871,2022-07-21,350.11669921875,361.2612609863281,356.8623352050781,-0.03084903633772096,-0.018902628046895464
872,872,872,872,2022-07-22,356.5382995605469,362.3315124511719,365.9842224121094,-0.015988708383198436,-0.02580964498771776
873,873,873,873,2022-07-25,348.5750732421875,367.0838928222656,380.6145629882813,-0.050421225071402676,-0.08417830756276201
874,874,874,874,2022-07-26,336.93951416015625,365.9645385742188,371.364990234375,-0.07931102977119786,-0.0926998424178117
875,875,875,875,2022-07-27,348.6830749511719,379.4951477050781,364.364013671875,-0.08119227067918044,-0.04303646389960036
876,876,876,876,2022-07-28,353.3765869140625,389.5694580078125,366.9759216308594,-0.09290479617892478,-0.037057839261935066
877,877,877,877,2022-07-29,351.2262268066406,350.11669921875,361.2612609863281,0.003169022187077708,-0.027777775431247487
878,878,878,878,2022-08-01,356.7444763183594,356.5382995605469,362.3315124511719,0.0005782738013464517,-0.015419680433027216
879,879,879,879,2022-08-02,353.41583251953125,348.5750732421875,367.0838928222656,0.013887278950610593,-0.03723415973839028
880,880,880,880,2022-08-03,356.5382995605469,336.93951416015625,365.9645385742188,0.05816707324827086,-0.025757247001023997
881,881,881,881,2022-08-04,364.0105590820313,348.6830749511719,379.4951477050781,0.043958210856680724,-0.04080312677694775
882,882,882,882,2022-08-05,366.8777160644531,353.3765869140625,389.5694580078125,0.03820606585255737,-0.05824825708719783
883,883,883,883,2022-08-08,374.7623901367188,351.2262268066406,350.11669921875,0.06701140613578227,0.07039278895569145
884,884,884,884,2022-08-09,363.1956176757813,356.7444763183594,356.5382995605469,0.018083367187625043,0.018672098126456316
885,885,885,885,2022-08-10,376.5758056640625,353.41583251953125,348.5750732421875,0.06553179290079303,0.08032913013955034
886,886,886,886,2022-08-11,369.5164489746094,356.5382995605469,336.93951416015625,0.03640043560554029,0.09668481565794762
887,887,887,887,2022-08-12,382.7883911132813,364.0105590820313,348.6830749511719,0.051585954205845885,0.09781179131475026
888,888,888,888,2022-08-15,382.8376159667969,366.8777160644531,353.3765869140625,0.04350196047213695,0.08337006509120815
889,889,889,889,2022-08-16,386.6085205078125,374.7623901367188,351.2262268066406,0.0316097097330712,0.1007393269656105
890,890,890,890,2022-08-17,380.6617126464844,363.1956176757813,356.7444763183594,0.048090048779979355,0.06704304597776378
891,891,891,891,2022-08-18,385.38763427734375,376.5758056640625,353.41583251953125,0.023399879866796702,0.09046510884892411
892,892,892,892,2022-08-19,374.51806640625,369.5164489746094,356.5382995605469,0.013535574520484372,0.05042871093474166
893,893,893,893,2022-08-22,368.778076171875,382.7883911132813,364.0105590820313,-0.0366006787736155,0.013097194493111752
894,894,894,894,2022-08-23,355.0631103515625,382.8376159667969,366.8777160644531,-0.07254905071199491,-0.03220311617622218
895,895,895,895,2022-08-24,358.1644592285156,386.6085205078125,374.7623901367188,-0.07357329125063106,-0.04428921189809898
896,896,896,896,2022-08-25,364.4459838867188,380.6617126464844,363.1956176757813,-0.04259879105526143,0.003442679784902314
897,897,897,897,2022-08-26,347.3047180175781,385.38763427734375,376.5758056640625,-0.09881717230283338,-0.07772960239669957
898,898,898,898,2022-08-29,338.89654541015625,374.51806640625,369.5164489746094,-0.09511295766825334,-0.08286479167415117
899,899,899,899,2022-08-30,337.89227294921875,368.778076171875,382.7883911132813,-0.08375173368023492,-0.1172870421526867
900,900,900,900,2022-08-31,333.9540710449219,355.0631103515625,382.8376159667969,-0.05945151352315847,-0.12768741336565692
901,901,901,901,2022-09-01,331.6698608398437,358.1644592285156,386.6085205078125,-0.07397327597981429,-0.14210410985201916
902,902,902,902,2022-09-02,334.653076171875,364.4459838867188,380.6617126464844,-0.0817484868322883,-0.12086489117789734
903,903,903,903,2022-09-06,330.29150390625,347.3047180175781,385.38763427734375,-0.04898641806088866,-0.1429628910497006
904,904,904,904,2022-09-07,340.2060546875,338.89654541015625,374.51806640625,0.0038640384361512403,-0.09161643935630814
905,905,905,905,2022-09-08,347.7575988769531,337.89227294921875,368.778076171875,0.029196660348657977,-0.05700034425345002
906,906,906,906,2022-09-09,350.4651794433594,333.9540710449219,355.0631103515625,0.049441255040776344,-0.012949615925040847
907,907,907,907,2022-09-12,351.8731384277344,331.6698608398437,358.1644592285156,0.06091381814655272,-0.017565452514000768
908,908,908,908,2022-09-13,330.01580810546875,334.653076171875,364.4459838867188,-0.013856941401681921,-0.0944726442422591
909,909,909,909,2022-09-14,325.0929870605469,330.29150390625,347.3047180175781,-0.01573917822354487,-0.06395459032004003
910,910,910,910,2022-09-15,323.36016845703125,340.2060546875,338.89654541015625,-0.049516714938958706,-0.04584401099256352
911,911,911,911,2022-09-16,326.5107727050781,347.7575988769531,337.89227294921875,-0.06109665537284992,-0.03368381331955206
912,912,912,912,2022-09-19,333.2451477050781,350.4651794433594,333.9540710449219,-0.049134786416247356,-0.0021228168820507376
913,913,913,913,2022-09-20,321.9226989746094,351.8731384277344,331.6698608398437,-0.0851171521274735,-0.029388144706766095
914,914,914,914,2022-09-21,319.3431091308594,330.01580810546875,334.653076171875,-0.03233996285171448,-0.04574877128322752
915,915,915,915,2022-09-22,310.0882568359375,325.0929870605469,330.29150390625,-0.04615519504213361,-0.06116792842496788
916,916,916,916,2022-09-23,307.6957397460937,323.36016845703125,340.2060546875,-0.04844266622473348,-0.09556065946935899
917,917,917,917,2022-09-26,307.1148376464844,326.5107727050781,347.7575988769531,-0.05940366039963152,-0.11687095080515941
918,918,918,918,2022-09-27,312.7662353515625,333.2451477050781,350.4651794433594,-0.061452994873430145,-0.10756830151193264
919,919,919,919,2022-09-28,324.0591735839844,321.9226989746094,351.8731384277344,0.0066366075339829855,-0.07904543372657091
920,920,920,920,2022-09-29,310.90545654296875,319.3431091308594,330.01580810546875,-0.026421902795569885,-0.057907382292404
921,921,921,921,2022-09-30,313.2978820800781,310.0882568359375,325.0929870605469,0.01035068298584041,-0.036282249848324066
922,922,922,922,2022-10-03,322.6906433105469,307.6957397460937,323.36016845703125,0.04873289300926542,-0.0020705244856814575
923,923,923,923,2022-10-04,327.6725158691406,307.1148376464844,326.5107727050781,0.06693808212001762,0.0035580546223259457
924,924,924,924,2022-10-05,325.75262451171875,312.7662353515625,333.2451477050781,0.04152107130604743,-0.022483517749492532
925,925,925,925,2022-10-06,323.7933654785156,324.0591735839844,321.9226989746094,-0.0008202455820922605,0.005810918303880808
926,926,926,926,2022-10-07,316.6355895996094,310.90545654296875,319.3431091308594,0.018430467963976405,-0.008478402864614543
927,927,927,927,2022-10-10,317.767822265625,313.2978820800781,310.0882568359375,0.014267380793861806,0.024765740915337675
928,928,928,928,2022-10-11,314.4891967773437,322.6906433105469,307.6957397460937,-0.025415817604944824,0.02207848908423582
929,929,929,929,2022-10-12,312.2247314453125,327.6725158691406,307.1148376464844,-0.04714397355803057,0.016638381388495604
930,930,930,930,2022-10-13,316.7438659667969,325.75262451171875,312.7662353515625,-0.02765521400917459,0.012717583184013836
931,931,931,931,2022-10-14,302.29052734375,323.7933654785156,324.0591735839844,-0.06640913751579747,-0.06717491129623188
932,932,932,932,2022-10-17,313.55389404296875,316.6355895996094,310.90545654296875,-0.009732625320285293,0.008518465804520092
933,933,933,933,2022-10-18,313.9772644042969,317.767822265625,313.2978820800781,-0.011928702643024591,0.002168486807852421
934,934,934,934,2022-10-19,293.51806640625,314.4891967773437,322.6906433105469,-0.06668315028303218,-0.09040416110306038
935,935,935,935,2022-10-20,279.5372314453125,312.2247314453125,327.6725158691406,-0.10469221912270377,-0.14690058547068208
936,936,936,936,2022-10-21,280.43316650390625,316.7438659667969,325.75262451171875,-0.11463741958209528,-0.13912231121926744
937,937,937,937,2022-10-24,288.3096923828125,302.29052734375,323.7933654785156,-0.04624966281209064,-0.10958740011014079
938,938,938,938,2022-10-25,293.9315490722656,313.55389404296875,316.6355895996094,-0.06258045377045807,-0.07170400698182211
939,939,939,939,2022-10-26,301.15826416015625,313.9772644042969,317.767822265625,-0.040827797733896,-0.052269477718183355
940,940,940,940,2022-10-27,299.5337219238281,293.51806640625,314.4891967773437,0.02049500935745474,-0.047554812714612704
941,941,941,941,2022-10-28,313.8492431640625,279.5372314453125,312.2247314453125,0.12274576642740587,0.005203020629499733
942,942,942,942,2022-10-31,299.5337219238281,280.43316650390625,316.7438659667969,0.06811090021213961,-0.054334577215688906
943,943,943,943,2022-11-01,301.0105895996094,288.3096923828125,302.29052734375,0.04405296648831647,-0.004234131169731148
944,944,944,944,2022-11-02,290.7415466308594,293.9315490722656,313.55389404296875,-0.010852875274787066,-0.07275415118583484
945,945,945,945,2022-11-03,287.0987243652344,301.15826416015625,313.9772644042969,-0.0466848878749182,-0.08560664444942745
946,946,946,946,2022-11-04,288.1029663085937,299.5337219238281,293.51806640625,-0.038161832136353935,-0.018448949885631283
947,947,947,947,2022-11-07,299.4647521972656,313.8492431640625,279.5372314453125,-0.045832485755836205,0.0712875370801962
948,948,948,948,2022-11-08,303.03875732421875,299.5337219238281,280.43316650390625,0.011701638726613783,0.08060954808638021
949,949,949,949,2022-11-09,296.72686767578125,301.0105895996094,288.3096923828125,-0.01423113362731232,0.029194909208229314
950,950,950,950,2022-11-10,335.1611328125,290.7415466308594,293.9315490722656,0.15278031879646714,0.14026933777733985
951,951,951,951,2022-11-11,347.06378173828125,287.0987243652344,301.15826416015625,0.20886563500282906,0.15242987837688027
952,952,952,952,2022-11-14,336.7218017578125,288.1029663085937,299.5337219238281,0.16875506723225486,0.12415323254802457
953,953,953,953,2022-11-15,342.0162658691406,299.4647521972656,313.8492431640625,0.14209189348549822,0.08974698304546824
954,954,954,954,2022-11-16,333.3238830566406,303.03875732421875,299.5337219238281,0.09993812672621294,0.1128092053067915
955,955,955,955,2022-11-17,315.692138671875,296.72686767578125,301.0105895996094,0.06391490984502335,0.04877419459492893
956,956,956,956,2022-11-18,318.0430603027344,335.1611328125,290.7415466308594,-0.0510741575734619,0.09390303514667075
957,957,957,957,2022-11-21,316.32427978515625,347.06378173828125,287.0987243652344,-0.08857018095972191,0.10179618695463932
958,958,958,958,2022-11-22,322.4385986328125,336.7218017578125,288.1029663085937,-0.04241840905589245,0.11917833670425004
959,959,959,959,2022-11-23,328.32574462890625,342.0162658691406,299.4647521972656,-0.040028860046885995,0.09637525692048432
960,960,960,960,2022-11-25,324.7994079589844,333.3238830566406,303.03875732421875,-0.02557415034135946,0.0718081437071234
961,961,961,961,2022-11-28,311.3755798339844,315.692138671875,296.72686767578125,-0.01367331747965117,0.049367663511378
962,962,962,962,2022-11-29,316.8280639648437,318.0430603027344,335.1611328125,-0.003820225905052488,-0.05469926865867358
963,963,963,963,2022-11-30,325.3821716308594,316.32427978515625,347.06378173828125,0.02863482958644581,-0.06247154341149852
964,964,964,964,2022-12-01,333.9955749511719,322.4385986328125,336.7218017578125,0.03584240958546103,-0.00809637746177616
965,965,965,965,2022-12-02,326.3896789550781,328.32574462890625,342.0162658691406,-0.005896783013517259,-0.04568960155842827
966,966,966,966,2022-12-05,316.19586181640625,324.7994079589844,333.3238830566406,-0.026488798722393514,-0.05138552054286449
967,967,967,967,2022-12-06,314.101806640625,311.3755798339844,315.692138671875,0.008755429080514743,-0.00503760416062482
968,968,968,968,2022-12-07,317.154052734375,316.8280639648437,318.0430603027344,0.0010289138072296922,-0.002795242781003182
