,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CRL,CRL_6m,CRL_12m,CRL_6m_ret,CRL_12m_ret
734,734,734,734,2022-01-03,362.1099853515625,369.2000122070313,362.9200134277344,-0.019203755744983675,-0.002231974116062796
735,735,735,735,2022-01-04,347.7699890136719,375.3399963378906,360.8800048828125,-0.07345342247885445,-0.03632790870028335
736,736,736,736,2022-01-05,335.32000732421875,371.9599914550781,362.9500122070313,-0.09850517521394342,-0.0761261990729788
737,737,737,737,2022-01-06,333.94000244140625,373.4200134277344,358.1600036621094,-0.10572548220950784,-0.06762341124932658
738,738,738,738,2022-01-07,328.67999267578125,375.8800048828125,361.0299987792969,-0.12557202190562577,-0.08960475919700972
739,739,739,739,2022-01-10,334.1099853515625,376.7799987792969,369.55999755859375,-0.11324914689202703,-0.095924917310377
740,740,740,740,2022-01-11,357.95001220703125,362.1099853515625,369.2000122070313,-0.01148814811194021,-0.030471288266619934
741,741,741,741,2022-01-12,359.8599853515625,347.7699890136719,375.3399963378906,0.03476434632033576,-0.041242636375987574
742,742,742,742,2022-01-13,351.8500061035156,335.32000732421875,371.9599914550781,0.0492961899625457,-0.05406491508103817
743,743,743,743,2022-01-14,355.010009765625,333.94000244140625,373.4200134277344,0.06309518826788563,-0.04930106314634408
744,744,744,744,2022-01-18,340.2300109863281,328.67999267578125,375.8800048828125,0.035140618741403395,-0.09484408171059511
745,745,745,745,2022-01-19,336.67999267578125,334.1099853515625,376.7799987792969,0.007692099718344281,-0.10642817090459378
746,746,746,746,2022-01-20,332.1000061035156,357.95001220703125,362.1099853515625,-0.07221680464300273,-0.08287531540703308
747,747,747,747,2022-01-21,324.6600036621094,359.8599853515625,347.7699890136719,-0.09781577036153322,-0.06645192535763622
748,748,748,748,2022-01-24,330.0899963378906,351.8500061035156,335.32000732421875,-0.06184456270614114,-0.015597074054907956
749,749,749,749,2022-01-25,317.8500061035156,355.010009765625,333.94000244140625,-0.1046731152359398,-0.048182296880451725
750,750,750,750,2022-01-26,310.8800048828125,340.2300109863281,328.67999267578125,-0.0862651887128647,-0.054155982078675335
751,751,751,751,2022-01-27,312.239990234375,336.67999267578125,334.1099853515625,-0.07259119333812536,-0.06545747231761156
752,752,752,752,2022-01-28,321.7300109863281,332.1000061035156,357.95001220703125,-0.03122551920084926,-0.10118731662384794
753,753,753,753,2022-01-31,329.760009765625,324.6600036621094,359.8599853515625,0.01570876007512001,-0.08364357475458561
754,754,754,754,2022-02-01,335.489990234375,330.0899963378906,351.8500061035156,0.01635915646155106,-0.046497131122196
755,755,755,755,2022-02-02,343.0799865722656,317.8500061035156,355.010009765625,0.07937700168089101,-0.033604751599076055
756,756,756,756,2022-02-03,337.04998779296875,310.8800048828125,340.2300109863281,0.08418033485306053,-0.009346686331815568
757,757,757,757,2022-02-04,335.6499938964844,312.239990234375,336.67999267578125,0.07497439275647322,-0.003059281221645782
758,758,758,758,2022-02-07,334.7699890136719,321.7300109863281,332.1000061035156,0.04053081025101468,0.008039695456446339
759,759,759,759,2022-02-08,337.04998779296875,329.760009765625,324.6600036621094,0.022106919612614906,0.03816295198392927
760,760,760,760,2022-02-09,346.9599914550781,335.489990234375,330.0899963378906,0.03418880310762806,0.05110725954845008
761,761,761,761,2022-02-10,339.6000061035156,343.0799865722656,317.8500061035156,-0.010143350253445926,0.06842850269732748
762,762,762,762,2022-02-11,330.9599914550781,337.04998779296875,310.8800048828125,-0.01806852561475647,0.06459079470175277
763,763,763,763,2022-02-14,327.44000244140625,335.6499938964844,312.239990234375,-0.02445997796624455,0.048680542795372705
764,764,764,764,2022-02-15,312.6300048828125,334.7699890136719,321.7300109863281,-0.06613491309687014,-0.028284604459552054
765,765,765,765,2022-02-16,305.2799987792969,337.04998779296875,329.760009765625,-0.09425898283428047,-0.07423583897794994
766,766,766,766,2022-02-17,291.6300048828125,346.9599914550781,335.489990234375,-0.15947079759894833,-0.1307341101918471
767,767,767,767,2022-02-18,293.6099853515625,339.6000061035156,343.0799865722656,-0.13542408694166697,-0.1441937832485104
768,768,768,768,2022-02-22,289.5799865722656,330.9599914550781,337.04998779296875,-0.12503023311332506,-0.1408396467584545
769,769,769,769,2022-02-23,283.57000732421875,327.44000244140625,335.6499938964844,-0.13397872828637614,-0.1551615895107904
770,770,770,770,2022-02-24,290.0299987792969,312.6300048828125,334.7699890136719,-0.07228994578427339,-0.1336439695989231
771,771,771,771,2022-02-25,296.1600036621094,305.2799987792969,337.04998779296875,-0.02987419796139623,-0.12131726928284547
772,772,772,772,2022-02-28,291.1600036621094,291.6300048828125,346.9599914550781,-0.0016116353353009538,-0.16082542416189027
773,773,773,773,2022-03-01,284.44000244140625,293.6099853515625,339.6000061035156,-0.031231849622472163,-0.16242639184551633
774,774,774,774,2022-03-02,286.989990234375,289.5799865722656,330.9599914550781,-0.008943975612915045,-0.13285594137039758
775,775,775,775,2022-03-03,284.1499938964844,283.57000732421875,327.44000244140625,0.0020453029491320773,-0.13220745242532916
776,776,776,776,2022-03-04,278.0,290.0299987792969,312.6300048828125,-0.04147846371040842,-0.1107699336018414
777,777,777,777,2022-03-07,266.4700012207031,296.1600036621094,305.2799987792969,-0.10024987194178903,-0.12712918538319162
778,778,778,778,2022-03-08,256.6600036621094,291.1600036621094,291.6300048828125,-0.11849154954688479,-0.11991221971400146
779,779,779,779,2022-03-09,268.489990234375,284.44000244140625,293.6099853515625,-0.05607513735806868,-0.08555565672301413
780,780,780,780,2022-03-10,266.57000732421875,286.989990234375,289.5799865722656,-0.07115224783094332,-0.07945983947445434
781,781,781,781,2022-03-11,259.5400085449219,284.1499938964844,283.57000732421875,-0.08660913559803873,-0.08474097456936713
782,782,782,782,2022-03-14,255.509994506836,278.0,290.0299987792969,-0.08089930033512227,-0.11902218535238296
783,783,783,783,2022-03-15,259.2300109863281,266.4700012207031,296.1600036621094,-0.027170001130365495,-0.12469608393817722
784,784,784,784,2022-03-16,270.7699890136719,256.6600036621094,291.1600036621094,0.05497539605016977,-0.07003027336165335
785,785,785,785,2022-03-17,281.70001220703125,268.489990234375,284.44000244140625,0.049201171191241455,-0.009632928599553892
786,786,786,786,2022-03-18,286.7699890136719,266.57000732421875,286.989990234375,0.07577739856113919,-0.0007665815122104291
787,787,787,787,2022-03-21,286.6099853515625,259.5400085449219,284.1499938964844,0.10429982243741542,0.008657369375043134
788,788,788,788,2022-03-22,295.3800048828125,255.509994506836,278.0,0.1560409034211372,0.06251800317558454
789,789,789,789,2022-03-23,278.7099914550781,259.2300109863281,266.4700012207031,0.07514554504947868,0.04593383937517692
790,790,790,790,2022-03-24,281.04998779296875,270.7699890136719,256.6600036621094,0.037965798265692685,0.09502837911187978
791,791,791,791,2022-03-25,279.1000061035156,281.70001220703125,268.489990234375,-0.009229698228073846,0.03951736100060477
792,792,792,792,2022-03-28,282.67999267578125,286.7699890136719,266.57000732421875,-0.014262288574749094,0.060434350860667285
793,793,793,793,2022-03-29,290.95001220703125,286.6099853515625,259.5400085449219,0.015142622648492754,0.12102181793938271
794,794,794,794,2022-03-30,289.8599853515625,295.3800048828125,255.509994506836,-0.018687857810280595,0.13443697539513466
795,795,795,795,2022-03-31,283.9700012207031,278.7099914550781,259.2300109863281,0.01887269895909993,0.09543644325841494
796,796,796,796,2022-04-01,288.6600036621094,281.04998779296875,270.7699890136719,0.027077090196304887,0.06607089180601244
797,797,797,797,2022-04-04,287.2699890136719,279.1000061035156,281.70001220703125,0.02927260025614653,0.019772724761357274
798,798,798,798,2022-04-05,288.6600036621094,282.67999267578125,286.7699890136719,0.021154701928929542,0.0065906988905570785
799,799,799,799,2022-04-06,286.0199890136719,290.95001220703125,286.6099853515625,-0.016944571185827373,-0.002058533784742078
800,800,800,800,2022-04-07,302.0199890136719,289.8599853515625,295.3800048828125,0.04195130158224791,0.02247946381304211
801,801,801,801,2022-04-08,302.3999938964844,283.9700012207031,278.7099914550781,0.0649011958888479,0.08499875558004377
802,802,802,802,2022-04-11,290.6700134277344,288.6600036621094,281.04998779296875,0.006963243054544543,0.034228877611096165
803,803,803,803,2022-04-12,286.6499938964844,287.2699890136719,279.1000061035156,-0.002158231423046386,0.027051191787393014
804,804,804,804,2022-04-13,289.82000732421875,288.6600036621094,282.67999267578125,0.004018581193767412,0.025258295010028187
805,805,805,805,2022-04-14,284.6300048828125,286.0199890136719,290.95001220703125,-0.0048597447180271924,-0.021721969613534897
806,806,806,806,2022-04-18,277.2300109863281,302.0199890136719,289.8599853515625,-0.08208058714359323,-0.04357267302665413
807,807,807,807,2022-04-19,288.54998779296875,302.3999938964844,283.9700012207031,-0.045800285658261886,0.016128416919314104
808,808,808,808,2022-04-20,296.8500061035156,290.6700134277344,288.6600036621094,0.021261197888641892,0.028372487831715754
809,809,809,809,2022-04-21,292.0,286.6499938964844,287.2699890136719,0.018663897496706827,0.016465385063606508
810,810,810,810,2022-04-22,273.0299987792969,289.82000732421875,288.6600036621094,-0.05793253785318919,-0.05414676326654588
811,811,811,811,2022-04-25,253.33999633789065,284.6300048828125,286.0199890136719,-0.10993222080646248,-0.11425772299508441
812,812,812,812,2022-04-26,231.6699981689453,277.2300109863281,302.0199890136719,-0.16434011835619644,-0.2329315720938655
813,813,813,813,2022-04-27,238.9499969482422,288.54998779296875,302.3999938964844,-0.17189392806460269,-0.20982142271458504
814,814,814,814,2022-04-28,242.1699981689453,296.8500061035156,290.6700134277344,-0.18420079774397125,-0.16685592946740968
815,815,815,815,2022-04-29,241.509994506836,292.0,286.6499938964844,-0.17291097771631514,-0.15747427298376093
816,816,816,816,2022-05-02,245.8800048828125,273.0299987792969,289.82000732421875,-0.09943960010940411,-0.15161134956514932
817,817,817,817,2022-05-03,251.19000244140625,253.33999633789065,284.6300048828125,-0.008486594803675862,-0.1174858653962857
818,818,818,818,2022-05-04,257.510009765625,231.6699981689453,277.2300109863281,0.11153801442099498,-0.07113227442636305
819,819,819,819,2022-05-05,248.19000244140625,238.9499969482422,288.54998779296875,0.03866920113485284,-0.13987172780793988
820,820,820,820,2022-05-06,241.9600067138672,242.1699981689453,296.8500061035156,-0.0008671241552045128,-0.18490819693804406
821,821,821,821,2022-05-09,228.8500061035156,241.509994506836,292.0,-0.052420142815091886,-0.2162671023852205
822,822,822,822,2022-05-10,229.25,245.8800048828125,273.0299987792969,-0.06763463702849049,-0.16034867587823687
823,823,823,823,2022-05-11,222.3099975585937,251.19000244140625,253.33999633789065,-0.11497274812738312,-0.12248361580423683
824,824,824,824,2022-05-12,226.7100067138672,257.510009765625,231.6699981689453,-0.11960701286831799,-0.021409727173481663
825,825,825,825,2022-05-13,235.8099975585937,248.19000244140625,238.9499969482422,-0.04988115863262976,-0.013140822053781531
826,826,826,826,2022-05-16,231.1999969482422,241.9600067138672,242.1699981689453,-0.044470199483625295,-0.04529876245467079
827,827,827,827,2022-05-17,236.2100067138672,228.8500061035156,241.509994506836,0.0321608058293974,-0.021945211020319877
828,828,828,828,2022-05-18,225.0200042724609,229.25,245.8800048828125,-0.01845145355524136,-0.0848381332198751
829,829,829,829,2022-05-19,231.7700042724609,222.3099975585937,251.19000244140625,0.04255322215715407,-0.07731198686331209
830,830,830,830,2022-05-20,232.63999938964844,226.7100067138672,257.510009765625,0.02615673106686267,-0.09657881027076276
831,831,831,831,2022-05-23,231.2400054931641,235.8099975585937,248.19000244140625,-0.019379975882040656,-0.06829443886340181
832,832,832,832,2022-05-24,223.3500061035156,231.1999969482422,241.9600067138672,-0.03395324804646915,-0.07691353981635107
833,833,833,833,2022-05-25,223.47999572753903,236.2100067138672,228.8500061035156,-0.053892767556408594,-0.023465196560001567
834,834,834,834,2022-05-26,230.2100067138672,225.0200042724609,229.25,0.023064626890336726,0.00418759744325925
835,835,835,835,2022-05-27,244.4100036621093,231.7700042724609,222.3099975585937,0.05453682166217355,0.09941076130726301
836,836,836,836,2022-05-31,234.0800018310547,232.63999938964844,226.7100067138672,0.006189831693536041,0.03250846852335565
837,837,837,837,2022-06-01,229.69000244140625,231.2400054931641,235.8099975585937,-0.00670300559997028,-0.025953077395146296
838,838,838,838,2022-06-02,245.25,223.3500061035156,231.1999969482422,0.09805235414381164,0.06076991019555744
839,839,839,839,2022-06-03,242.97999572753903,223.47999572753903,236.2100067138672,0.08725613197063908,0.028660889976065418
840,840,840,840,2022-06-06,245.0200042724609,230.2100067138672,225.0200042724609,0.06433255343674693,0.08888098666900479
841,841,841,841,2022-06-07,247.2100067138672,244.4100036621093,231.7700042724609,0.011456172046169,0.06661777692015547
842,842,842,842,2022-06-08,236.8999938964844,234.0800018310547,232.63999938964844,0.01204712937188468,0.01831153076862302
843,843,843,843,2022-06-09,225.7100067138672,229.69000244140625,231.2400054931641,-0.01732768377045213,-0.023914541809074596
844,844,844,844,2022-06-10,219.5,245.25,223.3500061035156,-0.10499490316004079,-0.017237546444172636
845,845,845,845,2022-06-13,210.67999267578125,242.97999572753903,223.47999572753903,-0.13293276656394704,-0.05727583361583388
846,846,846,846,2022-06-14,209.5,245.0200042724609,230.2100067138672,-0.1449677726434241,-0.08996136618686645
847,847,847,847,2022-06-15,212.88999938964844,247.2100067138672,244.4100036621093,-0.13882936123998568,-0.1289636422412418
848,848,848,848,2022-06-16,205.1100006103516,236.8999938964844,234.0800018310547,-0.13419161715987105,-0.12376111156053371
849,849,849,849,2022-06-17,204.1300048828125,225.7100067138672,229.69000244140625,-0.09560941557372638,-0.11128040962563923
850,850,850,850,2022-06-21,208.5800018310547,219.5,245.25,-0.049749422181983194,-0.14952088957775866
851,851,851,851,2022-06-22,209.82000732421875,210.67999267578125,242.97999572753903,-0.004081950737894413,-0.13647209229727542
852,852,852,852,2022-06-23,220.5800018310547,209.5,245.0200042724609,0.05288783690240906,-0.099746967656686
853,853,853,853,2022-06-24,226.32000732421875,212.88999938964844,247.2100067138672,0.06308425935024609,-0.08450304931963182
854,854,854,854,2022-06-27,225.4900054931641,205.1100006103516,236.8999938964844,0.09936134182715195,-0.04816373447567923
855,855,855,855,2022-06-28,217.5,204.1300048828125,225.7100067138672,0.06549745161110931,-0.03637413703272363
856,856,856,856,2022-06-29,219.4600067138672,208.5800018310547,219.5,0.05216226285981662,-0.0001822017591471825
857,857,857,857,2022-06-30,213.97000122070312,209.82000732421875,210.67999267578125,0.01977882828910449,0.015616141348480772
858,858,858,858,2022-07-01,218.8300018310547,220.5800018310547,209.5,-0.007933629456311042,0.04453461494536848
859,859,859,859,2022-07-05,222.72000122070312,226.32000732421875,212.88999938964844,-0.015906707259682795,0.04617408924438493
860,860,860,860,2022-07-06,226.009994506836,225.4900054931641,205.1100006103516,0.0023060401836199063,0.10189651325772364
861,861,861,861,2022-07-07,229.42999267578125,217.5,204.1300048828125,0.05485054103807463,0.12394056330666836
862,862,862,862,2022-07-08,231.4199981689453,219.4600067138672,208.5800018310547,0.05449736211241252,0.10950233069990345
863,863,863,863,2022-07-11,224.5599975585937,213.97000122070312,209.82000732421875,0.049492902170745534,0.0702506420734148
864,864,864,864,2022-07-12,217.5200042724609,218.8300018310547,220.5800018310547,-0.005986370916384431,-0.013872506724056821
865,865,865,865,2022-07-13,214.38999938964844,222.72000122070312,226.32000732421875,-0.037401229280706216,-0.052713006135068574
866,866,866,866,2022-07-14,210.42999267578125,226.009994506836,225.4900054931641,-0.06893501265309532,-0.06678793937871186
867,867,867,867,2022-07-15,219.75,229.42999267578125,217.5,-0.042191487533456584,0.010344827586206806
868,868,868,868,2022-07-18,212.6000061035156,231.4199981689453,219.4600067138672,-0.08132396601131431,-0.03125854552303775
869,869,869,869,2022-07-19,226.009994506836,224.5599975585937,213.97000122070312,0.006457058086954959,0.05626953880190899
870,870,870,870,2022-07-20,230.22000122070312,217.5200042724609,218.8300018310547,0.058385420645424846,0.05204953294494774
871,871,871,871,2022-07-21,238.0399932861328,214.38999938964844,222.72000122070312,0.11031295286074005,0.06878588353745752
872,872,872,872,2022-07-22,237.009994506836,210.42999267578125,226.009994506836,0.12631280119848554,0.04867041399652483
873,873,873,873,2022-07-25,235.32000732421875,219.75,229.42999267578125,0.07085327565059729,0.025672383020824086
874,874,874,874,2022-07-26,232.72999572753903,212.6000061035156,231.4199981689453,0.09468480266280932,0.005660692977956794
875,875,875,875,2022-07-27,237.3600006103516,226.009994506836,224.5599975585937,0.05021904508374431,0.05700037046187645
876,876,876,876,2022-07-28,245.8099975585937,230.22000122070312,217.5200042724609,0.06771781884817663,0.1300569728322427
877,877,877,877,2022-07-29,250.5399932861328,238.0399932861328,214.38999938964844,0.0525121843075107,0.16861791128037962
878,878,878,878,2022-08-01,249.67999267578125,237.009994506836,210.42999267578125,0.05345765352768628,0.18652284068875202
879,879,879,879,2022-08-02,243.6600036621093,235.32000732421875,219.75,0.035441084813497614,0.10880547741574187
880,880,880,880,2022-08-03,221.3800048828125,232.72999572753903,212.6000061035156,-0.048768921295448964,0.04129820567842257
881,881,881,881,2022-08-04,227.63999938964844,237.3600006103516,226.009994506836,-0.040950460042589176,0.007212092042076179
882,882,882,882,2022-08-05,223.3800048828125,245.8099975585937,230.22000122070312,-0.09124931003033987,-0.02971069542881888
883,883,883,883,2022-08-08,220.67999267578125,250.5399932861328,238.0399932861328,-0.1191825712881277,-0.07292892413034224
884,884,884,884,2022-08-09,214.47999572753903,249.67999267578125,237.009994506836,-0.14098044689528133,-0.09505927725190144
885,885,885,885,2022-08-10,226.5200042724609,243.6600036621093,235.32000732421875,-0.0703439182961556,-0.03739589825710565
886,886,886,886,2022-08-11,226.47000122070312,221.3800048828125,232.72999572753903,0.022992123162094202,-0.026898099178262358
887,887,887,887,2022-08-12,233.009994506836,227.63999938964844,237.3600006103516,0.023589857369467948,-0.01832661818474013
888,888,888,888,2022-08-15,231.88999938964844,223.3800048828125,245.8099975585937,0.038096491721810066,-0.05662909689272155
889,889,889,889,2022-08-16,228.1199951171875,220.67999267578125,250.5399932861328,0.03371398716845597,-0.08948670379878321
890,890,890,890,2022-08-17,220.0500030517578,214.47999572753903,249.67999267578125,0.025969822058811154,-0.11867186195611223
891,891,891,891,2022-08-18,220.1499938964844,226.5200042724609,243.6600036621093,-0.02812118248203188,-0.09648694661528012
892,892,892,892,2022-08-19,217.58999633789065,226.47000122070312,221.3800048828125,-0.039210512804998765,-0.017119922582566116
893,893,893,893,2022-08-22,211.8999938964844,233.009994506836,227.63999938964844,-0.09059697484234852,-0.06914428718751697
894,894,894,894,2022-08-23,210.8099975585937,231.88999938964844,223.3800048828125,-0.09090517869049486,-0.05627185535613699
895,895,895,895,2022-08-24,209.7400054931641,228.1199951171875,220.67999267578125,-0.08057158520708119,-0.04957398742843888
896,896,896,896,2022-08-25,213.8500061035156,220.0500030517578,214.47999572753903,-0.028175400419257923,-0.0029372884957706846
897,897,897,897,2022-08-26,204.8099975585937,220.1499938964844,226.5200042724609,-0.06967974909462704,-0.09584145463706673
898,898,898,898,2022-08-29,203.6199951171875,217.58999633789065,226.47000122070312,-0.06420332485786451,-0.10089639237140058
899,899,899,899,2022-08-30,205.44000244140625,211.8999938964844,233.009994506836,-0.03048603889169499,-0.11832107083552978
900,900,900,900,2022-08-31,205.25,210.8099975585937,231.88999938964844,-0.026374449138961364,-0.11488205381761563
901,901,901,901,2022-09-01,203.2400054931641,209.7400054931641,228.1199951171875,-0.030990749641283122,-0.10906536102301034
902,902,902,902,2022-09-02,200.2400054931641,213.8500061035156,220.0500030517578,-0.0636427412761611,-0.09002498197618392
903,903,903,903,2022-09-06,200.1600036621093,204.8099975585937,220.1499938964844,-0.022703940002509415,-0.09080168425430213
904,904,904,904,2022-09-07,208.38999938964844,203.6199951171875,217.58999633789065,0.023426011132726465,-0.04228134152801655
905,905,905,905,2022-09-08,213.6199951171875,205.44000244140625,211.8999938964844,0.039816942068593875,0.008117042332447255
906,906,906,906,2022-09-09,218.2400054931641,205.25,210.8099975585937,0.06328869911407597,0.035245045399259434
907,907,907,907,2022-09-12,223.3500061035156,203.2400054931641,209.7400054931641,0.09894705799458325,0.06488986485124837
908,908,908,908,2022-09-13,213.4600067138672,200.2400054931641,213.8500061035156,0.06602077935497475,-0.0018237053005255577
909,909,909,909,2022-09-14,202.32000732421875,200.1600036621093,204.8099975585937,0.010791385004947252,-0.012157561955258522
910,910,910,910,2022-09-15,203.6100006103516,208.38999938964844,203.6199951171875,-0.022937755138427662,-4.908411293380599e-05
911,911,911,911,2022-09-16,199.7100067138672,213.6199951171875,205.44000244140625,-0.06511557307961546,-0.02789133401209587
912,912,912,912,2022-09-19,199.8500061035156,218.2400054931641,205.25,-0.08426502440783945,-0.026309349069351562
913,913,913,913,2022-09-20,194.17999267578125,223.3500061035156,203.2400054931641,-0.13060225041684115,-0.04457790086847624
914,914,914,914,2022-09-21,190.8099975585937,213.4600067138672,200.2400054931641,-0.10610891240922116,-0.04709352614801199
915,915,915,915,2022-09-22,184.8300018310547,202.32000732421875,200.1600036621093,-0.086447236358272,-0.07658873676348066
916,916,916,916,2022-09-23,187.509994506836,203.6100006103516,208.38999938964844,-0.07907276683489717,-0.10019677020954798
917,917,917,917,2022-09-26,185.1600036621093,199.7100067138672,213.6199951171875,-0.07285565351066403,-0.13322718895984265
918,918,918,918,2022-09-27,182.44000244140625,199.8500061035156,218.2400054931641,-0.08711535216612176,-0.16403959929738543
919,919,919,919,2022-09-28,187.4199981689453,194.17999267578125,223.3500061035156,-0.03481303307145023,-0.16086862302532412
920,920,920,920,2022-09-29,190.009994506836,190.8099975585937,213.4600067138672,-0.004192668424053747,-0.10985670134670611
921,921,921,921,2022-09-30,196.8000030517578,184.8300018310547,202.32000732421875,0.06476221988919528,-0.027283531398924366
922,922,922,922,2022-10-03,203.7899932861328,187.509994506836,203.6100006103516,0.08682203219148033,0.0008840070489744001
923,923,923,923,2022-10-04,213.1300048828125,185.1600036621093,199.7100067138672,0.15105854756702475,0.06719742485499336
924,924,924,924,2022-10-05,215.42999267578125,182.44000244140625,199.8500061035156,0.18082651717224296,0.0779583992816879
925,925,925,925,2022-10-06,210.8099975585937,187.4199981689453,194.17999267578125,0.12479991259291356,0.08564221603705202
926,926,926,926,2022-10-07,205.3300018310547,190.009994506836,190.8099975585937,0.0806273762808174,0.07609666400211657
927,927,927,927,2022-10-10,201.3600006103516,196.8000030517578,184.8300018310547,0.023170718942491675,0.0894335260268313
928,928,928,928,2022-10-11,197.1100006103516,203.7899932861328,187.509994506836,-0.03277880610360551,0.05119730352914931
929,929,929,929,2022-10-12,197.3699951171875,213.1300048828125,185.1600036621093,-0.07394552341088945,0.06594292079060282
930,930,930,930,2022-10-13,199.72000122070312,215.42999267578125,182.44000244140625,-0.07292388241743764,0.09471606307858194
931,931,931,931,2022-10-14,197.22000122070312,210.8099975585937,187.4199981689453,-0.06446561593509481,0.05228899342387061
932,932,932,932,2022-10-17,205.58999633789065,205.3300018310547,190.009994506836,0.0012662275581620808,0.08199569644476856
933,933,933,933,2022-10-18,205.8600006103516,201.3600006103516,196.8000030517578,0.02234803330532298,0.04603657224644975
934,934,934,934,2022-10-19,199.6000061035156,197.1100006103516,203.7899932861328,0.012632568035379821,-0.020560318566448132
935,935,935,935,2022-10-20,199.4900054931641,197.3699951171875,213.1300048828125,0.010741300240281415,-0.06399849423898918
936,936,936,936,2022-10-21,200.17999267578125,199.72000122070312,215.42999267578125,0.00230318171573507,-0.07078865765432674
937,937,937,937,2022-10-24,200.8500061035156,197.22000122070312,210.8099975585937,0.01840586583685422,-0.04724629557623217
938,938,938,938,2022-10-25,219.1199951171875,205.58999633789065,205.3300018310547,0.06581058913518367,0.06716014787492774
939,939,939,939,2022-10-26,221.17999267578125,205.8600006103516,201.3600006103516,0.07441946963959789,0.09843063173099109
940,940,940,940,2022-10-27,208.97000122070312,199.6000061035156,197.1100006103516,0.046943861877078774,0.06016945144146413
941,941,941,941,2022-10-28,214.47000122070312,199.4900054931641,197.3699951171875,0.0750914597977308,0.08663933995318063
942,942,942,942,2022-10-31,212.25,200.17999267578125,199.72000122070312,0.060295772633820466,0.06273782647062198
943,943,943,943,2022-11-01,207.2899932861328,200.8500061035156,197.22000122070312,0.03206366436104635,0.05105968970236763
944,944,944,944,2022-11-02,215.75,219.1199951171875,205.58999633789065,-0.01537967867964396,0.04941876474092255
945,945,945,945,2022-11-03,217.1600036621093,221.17999267578125,205.8600006103516,-0.018175192814861463,0.05489168861485694
946,946,946,946,2022-11-04,220.33999633789065,208.97000122070312,199.6000061035156,0.05440970019988245,0.10390776352791775
947,947,947,947,2022-11-07,226.02999877929688,214.47000122070312,199.4900054931641,0.053900300707779625,0.13303921276919417
948,948,948,948,2022-11-08,222.47999572753903,212.25,200.17999267578125,0.048197859729276926,0.11139975955477066
949,949,949,949,2022-11-09,221.08999633789065,207.2899932861328,200.8500061035156,0.06657341646351922,0.10077166850542008
950,950,950,950,2022-11-10,237.6999969482422,215.75,219.1199951171875,0.10173810868246669,0.08479373058181161
951,951,951,951,2022-11-11,246.27999877929688,217.1600036621093,221.17999267578125,0.13409465198986137,0.11348226301964259
952,952,952,952,2022-11-14,242.9900054931641,220.33999633789065,208.97000122070312,0.1027957226637135,0.1627985073155589
953,953,953,953,2022-11-15,250.07000732421875,226.02999877929688,214.47000122070312,0.10635760153410145,0.16599060894712725
954,954,954,954,2022-11-16,239.38999938964844,222.47999572753903,212.25,0.07600684999481166,0.12786807721860272
955,955,955,955,2022-11-17,237.52999877929688,221.08999633789065,207.2899932861328,0.07435887065772562,0.14588261118529866
956,956,956,956,2022-11-18,242.1499938964844,237.6999969482422,215.75,0.018721064389458864,0.12236381875543167
957,957,957,957,2022-11-21,240.83999633789065,246.27999877929688,217.1600036621093,-0.022088689574346065,0.10904398727413134
958,958,958,958,2022-11-22,242.1300048828125,242.9900054931641,220.33999633789065,-0.0035392427297828988,0.09889266091984017
959,959,959,959,2022-11-23,241.0800018310547,250.07000732421875,226.02999877929688,-0.035949954932053885,0.06658409562021506
960,960,960,960,2022-11-25,242.9199981689453,239.38999938964844,222.47999572753903,0.014745807211232753,0.09187343956280092
961,961,961,961,2022-11-28,237.1100006103516,237.52999877929688,221.08999633789065,-0.0017681900016996988,0.0724592000443911
962,962,962,962,2022-11-29,239.5,242.1499938964844,237.6999969482422,-0.01094360505174008,0.007572583402892352
963,963,963,963,2022-11-30,228.57000732421875,240.83999633789065,246.27999877929688,-0.050946641754874955,-0.07190998677464211
964,964,964,964,2022-12-01,226.1999969482422,242.1300048828125,242.9900054931641,-0.06579113539555004,-0.06909752732770014
965,965,965,965,2022-12-02,222.6600036621093,241.0800018310547,250.07000732421875,-0.07640616404945055,-0.1096093208273956
966,966,966,966,2022-12-05,215.1100006103516,242.9199981689453,239.38999938964844,-0.11448212484857878,-0.10142444897949543
967,967,967,967,2022-12-06,211.2100067138672,237.1100006103516,237.52999877929688,-0.10923197600191681,-0.11080702311578394
968,968,968,968,2022-12-07,212.9900054931641,239.5,242.1499938964844,-0.1106889123458702,-0.12042118165729043
969,969,969,969,2022-12-08,210.07000732421875,228.57000732421875,240.83999633789065,-0.08093800326898704,-0.12776112556696195
970,970,970,970,2022-12-09,210.1699981689453,226.1999969482422,242.1300048828125,-0.07086648539153062,-0.1319952342516797
971,971,971,971,2022-12-12,201.94000244140625,222.6600036621093,241.0800018310547,-0.09305668229551467,-0.16235274221159657
972,972,972,972,2022-12-13,209.6100006103516,215.1100006103516,242.9199981689453,-0.025568313813371435,-0.13712332376780023
973,973,973,973,2022-12-14,214.3300018310547,211.2100067138672,237.1100006103516,0.014772004251740967,-0.0960735469641022
974,974,974,974,2022-12-15,218.5,212.9900054931641,239.5,0.025869732685709357,-0.08768267223382042
975,975,975,975,2022-12-16,215.4199981689453,210.07000732421875,228.57000732421875,0.025467656772484748,-0.05753164778360709
