,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PPG,PPG_6m,PPG_12m,PPG_6m_ret,PPG_12m_ret
719,719,719,719,2021-12-10,157.36109924316406,153.1807098388672,154.5292205810547,0.02729057339330976,0.01832584576212226
720,720,720,720,2021-12-13,156.82168579101562,154.49069213867188,152.920654296875,0.01508824654789831,0.025510167426875396
721,721,721,721,2021-12-14,156.4845733642578,158.382080078125,149.8769073486328,-0.011980564423268114,0.044087285576654756
722,722,722,722,2021-12-15,159.759521484375,160.1640625,151.5721435546875,-0.0025257914248085767,0.05401637621317579
723,723,723,723,2021-12-16,163.09225463867188,158.75779724121094,148.49948120117188,0.027302327651191227,0.09826817790515507
724,724,724,724,2021-12-17,158.5362091064453,158.01609802246094,147.83485412597656,0.0032915069445040857,0.07238722589295254
725,725,725,725,2021-12-20,154.77005004882812,157.36109924316406,153.1807098388672,-0.01646562718993272,0.010375589796083329
726,726,726,726,2021-12-21,157.90048217773438,156.82168579101562,154.49069213867188,0.00687912759818432,0.02207116811931842
727,727,727,727,2021-12-22,159.64390563964844,156.4845733642578,158.382080078125,0.020189416806195126,0.007966971774212128
728,728,728,728,2021-12-23,160.9153594970703,159.759521484375,160.1640625,0.007234861509073598,0.004690796333105762
729,729,729,729,2021-12-27,163.49679565429688,163.09225463867188,158.75779724121094,0.0024804428421278946,0.029850492356515046
730,730,730,730,2021-12-28,164.8934783935547,158.5362091064453,158.01609802246094,0.040099793750214774,0.043523289444320934
731,731,731,731,2021-12-29,164.91275024414062,154.77005004882812,157.36109924316406,0.06553399829044837,0.0479893127163995
732,732,732,732,2021-12-30,164.79714965820312,157.90048217773438,156.82168579101562,0.043677304751392754,0.05085689410210659
733,733,733,733,2021-12-31,166.09750366210938,159.64390563964844,156.4845733642578,0.04042495701043625,0.061430530123087745
734,734,734,734,2022-01-03,164.32518005371094,160.9153594970703,159.759521484375,0.021190149699182204,0.028578319006685726
735,735,735,735,2022-01-04,164.95123291015625,163.49679565429688,163.09225463867188,0.00889581505275916,0.01139832345565961
736,736,736,736,2022-01-05,166.73321533203125,164.8934783935547,158.5362091064453,0.011157123716473594,0.05170431582656465
737,737,737,737,2022-01-06,164.34442138671875,164.91275024414062,154.77005004882812,-0.003446239642359461,0.06186191278525799
738,738,738,738,2022-01-07,161.5414581298828,164.79714965820312,157.90048217773438,-0.019755751450026726,0.023058675324690414
739,739,739,739,2022-01-10,160.077392578125,166.09750366210938,159.64390563964844,-0.03624444047173059,0.0027153365907686133
740,740,740,740,2022-01-11,162.6009979248047,164.32518005371094,160.9153594970703,-0.010492501078305128,0.010475310952308803
741,741,741,741,2022-01-12,162.25424194335938,164.95123291015625,163.49679565429688,-0.01635023224267651,-0.0075998658320178825
742,742,742,742,2022-01-13,162.61065673828125,166.73321533203125,164.8934783935547,-0.024725478876781448,-0.013844220387085215
743,743,743,743,2022-01-14,158.93113708496094,164.34442138671875,164.91275024414062,-0.03293865563601828,-0.03627138077755887
744,744,744,744,2022-01-18,157.76565551757812,161.5414581298828,164.79714965820312,-0.023373582583790076,-0.0426675713457948
745,745,745,745,2022-01-19,155.60801696777344,160.077392578125,166.09750366210938,-0.027920092515064554,-0.06315258485566766
746,746,746,746,2022-01-20,153.82608032226562,162.6009979248047,164.32518005371094,-0.053965951713267124,-0.06389221498502906
747,747,747,747,2022-01-21,149.04852294921875,162.25424194335938,164.95123291015625,-0.08138905236604266,-0.0964085547005229
748,748,748,748,2022-01-24,149.32785034179688,162.61065673828125,166.73321533203125,-0.08168472265543336,-0.10439050764764213
749,749,749,749,2022-01-25,148.3260955810547,158.93113708496094,164.34442138671875,-0.06672727382700994,-0.09746802276891009
750,750,750,750,2022-01-26,147.84449768066406,157.76565551757812,161.5414581298828,-0.0628854094027369,-0.0847891346765367
751,751,751,751,2022-01-27,147.7481689453125,155.60801696777344,160.077392578125,-0.050510559646092745,-0.07702039266285077
752,752,752,752,2022-01-28,149.1352081298828,153.82608032226562,162.6009979248047,-0.030494648128298163,-0.08281492713316041
753,753,753,753,2022-01-31,150.4547882080078,149.04852294921875,162.25424194335938,0.009434949310220153,-0.0727220046393029
754,754,754,754,2022-02-01,151.5625,149.32785034179688,162.61065673828125,0.014964721269932202,-0.06794239049205153
755,755,755,755,2022-02-02,151.82257080078125,148.3260955810547,158.93113708496094,0.0235728932662147,-0.0447273354646649
756,756,756,756,2022-02-03,150.9749755859375,147.84449768066406,157.76565551757812,0.021174125208468064,-0.04304282772674828
757,757,757,757,2022-02-04,147.36289978027344,147.7481689453125,155.60801696777344,-0.002607607036955284,-0.05298645499227439
758,758,758,758,2022-02-07,147.20877075195312,149.1352081298828,153.82608032226562,-0.0129173882015301,-0.043018125121885964
759,759,759,759,2022-02-08,148.57656860351562,150.4547882080078,149.04852294921875,-0.012483614691580991,-0.00316644765318419
760,760,760,760,2022-02-09,151.21575927734375,151.5625,149.32785034179688,-0.0022877738402061754,0.01264271153187857
761,761,761,761,2022-02-10,148.15272521972656,151.82257080078125,148.3260955810547,-0.02417193676604379,-0.0011688459852526867
762,762,762,762,2022-02-11,144.38653564453125,150.9749755859375,147.84449768066406,-0.043639284694939384,-0.023389183164610028
763,763,763,763,2022-02-14,143.77969360351562,147.36289978027344,147.7481689453125,-0.024315524342290895,-0.02685972604686404
764,764,764,764,2022-02-15,146.06253051757812,147.20877075195312,149.1352081298828,-0.0077864941641718755,-0.020603301197854473
765,765,765,765,2022-02-16,146.28407287597656,148.57656860351562,150.4547882080078,-0.015429725892086688,-0.027720721830834183
766,766,766,766,2022-02-17,144.12774658203125,151.21575927734375,151.5625,-0.046873505309141916,-0.04905404317010309
767,767,767,767,2022-02-18,144.69822692871094,148.15272521972656,151.82257080078125,-0.023317143075783697,-0.04692545933383474
768,768,768,768,2022-02-22,141.8263397216797,144.38653564453125,150.9749755859375,-0.017731542012716317,-0.06059703489768242
769,769,769,769,2022-02-23,135.96644592285156,143.77969360351562,147.36289978027344,-0.05434180227292551,-0.07733597719924512
770,770,770,770,2022-02-24,133.16221618652344,146.06253051757812,147.20877075195312,-0.08832049044571477,-0.0954192776264543
771,771,771,771,2022-02-25,136.43060302734375,146.28407287597656,148.57656860351562,-0.06735845984399713,-0.08174886316417784
772,772,772,772,2022-02-28,129.0428924560547,144.12774658203125,151.21575927734375,-0.10466308177094075,-0.14663066156102134
773,773,773,773,2022-03-01,122.32242584228516,144.69822692871094,148.15272521972656,-0.15463770055350956,-0.17434913424057685
774,774,774,774,2022-03-02,124.5271224975586,141.8263397216797,144.38653564453125,-0.12197464348349618,-0.1375433869807987
775,775,775,775,2022-03-03,123.8212432861328,135.96644592285156,143.77969360351562,-0.08932499893106016,-0.13881271977404475
776,776,776,776,2022-03-04,119.85662841796876,133.16221618652344,146.06253051757812,-0.09992014363832169,-0.17941563799249372
777,777,777,777,2022-03-07,110.71871185302734,136.43060302734375,146.28407287597656,-0.18846131735680427,-0.24312531312347618
778,778,778,778,2022-03-08,113.8517074584961,129.0428924560547,144.12774658203125,-0.1177219814933389,-0.21006391788900514
779,779,779,779,2022-03-09,118.00003051757812,122.32242584228516,144.69822692871094,-0.03533608244722075,-0.18450949246452286
780,780,780,780,2022-03-10,117.1877899169922,124.5271224975586,141.8263397216797,-0.05893762285168258,-0.17372337080008005
781,781,781,781,2022-03-11,116.2594757080078,123.8212432861328,135.96644592285156,-0.06107003432884983,-0.14493995250876568
782,782,782,782,2022-03-14,117.92267608642578,119.85662841796876,133.16221618652344,-0.016135547587729837,-0.11444342499340254
783,783,783,783,2022-03-15,119.29579162597656,110.71871185302734,136.43060302734375,0.07746730095934273,-0.12559360598833524
784,784,784,784,2022-03-16,123.64717864990234,113.8517074584961,129.0428924560547,0.08603710396681685,-0.04181333588744407
785,785,785,785,2022-03-17,124.43042755126952,118.00003051757812,122.32242584228516,0.05449487602237091,0.01723315814307247
786,786,786,786,2022-03-18,126.60610961914062,117.1877899169922,124.5271224975586,0.08036946262763145,0.016695054698808942
787,787,787,787,2022-03-21,124.65283203125,116.2594757080078,123.8212432861328,0.0721950298857581,0.006716042603412742
788,788,788,788,2022-03-22,126.15164947509766,117.92267608642578,119.85662841796876,0.06978279039937019,0.05252125927634688
789,789,789,789,2022-03-23,124.48844146728516,119.29579162597656,110.71871185302734,0.04352751903930452,0.12436677941607854
790,790,790,790,2022-03-24,125.23301696777344,123.64717864990234,113.8517074584961,0.012825511549772406,0.09996608538722462
791,791,791,791,2022-03-25,125.18467712402344,124.43042755126952,118.00003051757812,0.006061616821521731,0.06088681990107658
792,792,792,792,2022-03-28,125.27169799804688,126.60610961914062,117.1877899169922,-0.010539867508037037,0.06898251163180702
793,793,793,793,2022-03-29,131.40232849121094,124.65283203125,116.2594757080078,0.05414635471955309,0.13025048230249436
794,794,794,794,2022-03-30,128.54974365234375,126.15164947509766,117.92267608642578,0.019009614120975016,0.09011894843812196
795,795,795,795,2022-03-31,126.74151611328124,124.48844146728516,119.29579162597656,0.018098665381622414,0.06241397442291152
796,796,796,796,2022-04-01,129.58441162109375,125.23301696777344,123.64717864990234,0.03474638524790996,0.04801753696299227
797,797,797,797,2022-04-04,128.96554565429688,125.18467712402344,124.43042755126952,0.03020232681135271,0.036447018565123335
798,798,798,798,2022-04-05,128.03724670410156,125.27169799804688,126.60610961914062,0.02207640472868655,0.01130385483975549
799,799,799,799,2022-04-06,129.71011352539062,131.40232849121094,124.65283203125,-0.012878120085470957,0.04057093137581336
800,800,800,800,2022-04-07,129.7197723388672,128.54974365234375,126.15164947509766,0.009101758224331569,0.028284393256973406
801,801,801,801,2022-04-08,128.15328979492188,126.74151611328124,124.48844146728516,0.011138999476531408,0.029439265882365673
802,802,802,802,2022-04-11,127.39904022216795,129.58441162109375,125.23301696777344,-0.01686446210301784,0.017295944047662104
803,803,803,803,2022-04-12,124.45944213867188,128.96554565429688,125.18467712402344,-0.034940367155922414,-0.005793320732321416
804,804,804,804,2022-04-13,126.27734375,128.03724670410156,125.27169799804688,-0.013745242102626287,0.008027717098308962
805,805,805,805,2022-04-14,124.03397369384766,129.71011352539062,131.40232849121094,-0.043760194770254945,-0.05607476581251092
806,806,806,806,2022-04-18,122.312744140625,129.7197723388672,128.54974365234375,-0.05710022508282542,-0.04851817930175262
807,807,807,807,2022-04-19,125.35871887207033,128.15328979492188,126.74151611328124,-0.021806470417759738,-0.01091037320379673
808,808,808,808,2022-04-20,127.3506851196289,127.39904022216795,129.58441162109375,-0.0003795562545425568,-0.017237617345489675
809,809,809,809,2022-04-21,128.75279235839844,124.45944213867188,128.96554565429688,0.034495978336002375,-0.0016496909683826333
810,810,810,810,2022-04-22,128.4627227783203,126.27734375,128.03724670410156,0.017306184652148282,0.003323064851605606
811,811,811,811,2022-04-25,125.0686264038086,124.03397369384766,129.71011352539062,0.008341688000053527,-0.03578354066179634
812,812,812,812,2022-04-26,121.74224090576172,122.312744140625,129.7197723388672,-0.004664299201785238,-0.06149819175033511
813,813,813,813,2022-04-27,125.3297119140625,125.35871887207033,128.15328979492188,-0.0002313916277130179,-0.02203281621078801
814,814,814,814,2022-04-28,126.5287628173828,127.3506851196289,127.39904022216795,-0.006454007699087105,-0.006831114294640672
815,815,815,815,2022-04-29,123.76321411132812,128.75279235839844,124.45944213867188,-0.038753165315290716,-0.005594015330456115
816,816,816,816,2022-05-02,126.66413116455078,128.4627227783203,126.27734375,-0.014000883484878712,0.0030629992923871807
817,817,817,817,2022-05-03,128.8108367919922,125.0686264038086,124.03397369384766,0.029921255999895147,0.038512537782069645
818,818,818,818,2022-05-04,132.80442810058594,121.74224090576172,122.312744140625,0.0908656445989624,0.08577752084360468
819,819,819,819,2022-05-05,127.22499084472656,125.3297119140625,125.35871887207033,0.0151223433112464,0.014887452499899867
820,820,820,820,2022-05-06,124.28538513183594,126.5287628173828,127.3506851196289,-0.017730179570195403,-0.024069756553830368
821,821,821,821,2022-05-09,123.50822448730467,123.76321411132812,128.75279235839844,-0.0020603022138232507,-0.04073362429682226
822,822,822,822,2022-05-10,121.46823120117188,126.66413116455078,128.4627227783203,-0.04102108399282234,-0.054447636060294125
823,823,823,823,2022-05-11,120.7493667602539,128.8108367919922,125.0686264038086,-0.06258378745536908,-0.03453511698136913
824,824,824,824,2022-05-12,119.79734802246094,132.80442810058594,121.74224090576172,-0.09794161432835247,-0.015975497648398673
825,825,825,825,2022-05-13,118.86477661132812,127.22499084472656,125.3297119140625,-0.06571204429168931,-0.05158342107390568
826,826,826,826,2022-05-16,117.0287628173828,124.28538513183594,126.5287628173828,-0.05838677095263989,-0.0750817425893211
827,827,827,827,2022-05-17,120.77851104736328,123.50822448730467,123.76321411132812,-0.022101470985213423,-0.024116237489437142
828,828,828,828,2022-05-18,116.14476776123048,121.46823120117188,126.66413116455078,-0.04382597315609904,-0.08304926822301795
829,829,829,829,2022-05-19,119.16590881347656,120.7493667602539,128.8108367919922,-0.01311359213933827,-0.07487668133148273
830,830,830,830,2022-05-20,116.2613296508789,119.79734802246094,132.80442810058594,-0.02951666652018925,-0.12456737087996272
831,831,831,831,2022-05-23,119.30192565917967,118.86477661132812,127.22499084472656,0.0036777004955890202,-0.06227601301395813
832,832,832,832,2022-05-24,117.990478515625,117.0287628173828,124.28538513183594,0.008217772068076279,-0.05064880806004346
833,833,833,833,2022-05-25,119.8847885131836,120.77851104736328,123.50822448730467,-0.007399681668779801,-0.029337608804290816
834,834,834,834,2022-05-26,122.69223022460938,116.14476776123048,121.46823120117188,0.0563732881780703,0.010076700807558181
835,835,835,835,2022-05-27,126.315673828125,119.16590881347656,120.7493667602539,0.05999840966126935,0.0460980228486243
836,836,836,836,2022-05-31,122.87680053710938,116.2613296508789,119.79734802246094,0.056901730834285624,0.025705514900639326
837,837,837,837,2022-06-01,121.7887954711914,119.30192565917967,118.86477661132812,0.020845177462736064,0.024599540277810306
838,838,838,838,2022-06-02,125.11111450195312,117.990478515625,117.0287628173828,0.060349242378783696,0.06906295076520985
839,839,839,839,2022-06-03,121.87621307373048,119.8847885131836,120.77851104736328,0.016611152968150744,0.009088554055255216
840,840,840,840,2022-06-06,123.49851989746094,122.69223022460938,116.14476776123048,0.006571644116139197,0.0633153974817724
841,841,841,841,2022-06-07,125.10138702392578,126.315673828125,119.16590881347656,-0.009613112667644641,0.049808525521671365
842,842,842,842,2022-06-08,123.38195037841795,122.87680053710938,116.2613296508789,0.004111026972549059,0.061246682357079196
843,843,843,843,2022-06-09,120.4482192993164,121.7887954711914,119.30192565917967,-0.011007385093911304,0.00960834147314138
844,844,844,844,2022-06-10,112.58929443359376,125.11111450195312,117.990478515625,-0.10008559286044794,-0.04577644018382365
845,845,845,845,2022-06-13,110.06359100341795,121.87621307373048,119.8847885131836,-0.0969231138086506,-0.08192196551012487
846,846,846,846,2022-06-14,108.32470703125,123.49851989746094,122.69223022460938,-0.12286635401630353,-0.11710214385260698
847,847,847,847,2022-06-15,110.37442779541016,125.10138702392578,126.315673828125,-0.1177201914292052,-0.12620164663338418
848,848,848,848,2022-06-16,105.40069580078124,123.38195037841795,122.87680053710938,-0.1457365078318782,-0.1422246075739112
849,849,849,849,2022-06-17,106.87727355957033,120.4482192993164,121.7887954711914,-0.11267037253595247,-0.12243755145068602
850,850,850,850,2022-06-21,107.4406967163086,112.58929443359376,125.11111450195312,-0.045729016627969576,-0.14123779374828183
851,851,851,851,2022-06-22,109.51956939697266,110.06359100341795,121.87621307373048,-0.0049427935385862876,-0.10138683640656376
852,852,852,852,2022-06-23,111.09329986572266,108.32470703125,123.49851989746094,0.02555827668819788,-0.10044832959972438
853,853,853,853,2022-06-24,117.5533447265625,110.37442779541016,125.10138702392578,0.06504148718631786,-0.060335400565300734
854,854,854,854,2022-06-27,117.83505249023438,105.40069580078124,123.38195037841795,0.11797224482232482,-0.04495712599104651
855,855,855,855,2022-06-28,115.863037109375,106.87727355957033,120.4482192993164,0.08407553121942501,-0.038067662740178254
856,856,856,856,2022-06-29,113.86188507080078,107.4406967163086,112.58929443359376,0.05976495453530983,0.011302945307625212
857,857,857,857,2022-06-30,111.07386779785156,109.51956939697266,110.06359100341795,0.014191969612709965,0.009179028098422082
858,858,858,858,2022-07-01,114.49331665039062,111.09329986572266,108.32470703125,0.030605057089649224,0.05694554629500237
859,859,859,859,2022-07-05,115.36760711669922,117.5533447265625,110.37442779541016,-0.01859358076920281,0.04523855227176732
860,860,860,860,2022-07-06,115.98932647705078,117.83505249023438,105.40069580078124,-0.015663641456234445,0.1004607284214063
861,861,861,861,2022-07-07,115.69790649414062,115.863037109375,106.87727355957033,-0.0014252225675605024,0.0825304823073909
862,862,862,862,2022-07-08,114.50304412841795,113.86188507080078,107.4406967163086,0.005631024439991528,0.06573251689494453
863,863,863,863,2022-07-11,110.90872192382812,111.07386779785156,109.51956939697266,-0.0014868112301985592,0.012684057602712517
864,864,864,864,2022-07-12,112.71559143066406,114.49331665039062,111.09329986572266,-0.015526890754286593,0.014602964957402875
865,865,865,865,2022-07-13,112.4047393798828,115.36760711669922,117.5533447265625,-0.025681972703302747,-0.043798033638734246
866,866,866,866,2022-07-14,111.5595932006836,115.98932647705078,117.83505249023438,-0.03819086989218479,-0.05325630325552633
867,867,867,867,2022-07-15,113.4636001586914,115.69790649414062,115.863037109375,-0.019311553710458673,-0.020709253015856244
868,868,868,868,2022-07-18,111.62759399414062,114.50304412841795,113.86188507080078,-0.025112433963348946,-0.019622818252752805
869,869,869,869,2022-07-19,116.3487548828125,110.90872192382812,111.07386779785156,0.0490496406830887,0.047489901896285325
870,870,870,870,2022-07-20,116.6693344116211,112.71559143066406,114.49331665039062,0.03507716129395577,0.01900563128828736
871,871,871,871,2022-07-21,119.43791961669922,112.4047393798828,115.36760711669922,0.06257013961882074,0.03528124229778551
872,872,872,872,2022-07-22,124.08138275146484,111.5595932006836,115.98932647705078,0.11224305495858089,0.06976552515817147
873,873,873,873,2022-07-25,123.24595642089844,113.4636001586914,115.69790649414062,0.08621581060820671,0.06523929564049702
874,874,874,874,2022-07-26,122.61450958251952,111.62759399414062,114.50304412841795,0.09842472810939196,0.07084060966103545
875,875,875,875,2022-07-27,123.30422973632812,116.3487548828125,110.90872192382812,0.05978125731144468,0.11176314718524316
876,876,876,876,2022-07-28,126.63626098632812,116.6693344116211,112.71559143066406,0.08542884576286958,0.123502608458806
877,877,877,877,2022-07-29,125.59680938720705,119.43791961669922,112.4047393798828,0.051565614925921155,0.11736222227018711
878,878,878,878,2022-08-01,125.6162338256836,124.08138275146484,111.5595932006836,0.012369712846390879,0.12600118216381118
879,879,879,879,2022-08-02,123.0322265625,123.24595642089844,113.4636001586914,-0.0017341733928253333,0.08433212405058366
880,880,880,880,2022-08-03,124.57681274414062,122.61450958251952,111.62759399414062,0.01600384137491062,0.11600374322033402
881,881,881,881,2022-08-04,124.46996307373048,123.30422973632812,116.3487548828125,0.00945412286257441,0.06980055952552089
882,882,882,882,2022-08-05,123.72195434570312,126.63626098632812,116.6693344116211,-0.023013208206926095,0.060449645741525115
883,883,883,883,2022-08-08,124.62538146972656,125.59680938720705,119.43791961669922,-0.007734495185189205,0.04343228574036595
884,884,884,884,2022-08-09,124.1568374633789,125.6162338256836,124.08138275146484,-0.011617896173593878,0.0006081066332506158
885,885,885,885,2022-08-10,130.3553924560547,123.0322265625,123.24595642089844,0.05952233896892478,0.057684943519580756
886,886,886,886,2022-08-11,130.16014099121094,124.57681274414062,122.61450958251952,0.04481835844153048,0.06153946571562319
887,887,887,887,2022-08-12,132.3174591064453,124.46996307373048,123.30422973632812,0.06304730747020715,0.07309748732375954
888,888,888,888,2022-08-15,133.13743591308594,123.72195434570312,126.63626098632812,0.07610194663652114,0.051337388486696556
889,889,889,889,2022-08-16,133.93788146972656,124.62538146972656,125.59680938720705,0.07472394379199665,0.06641149662333001
890,890,890,890,2022-08-17,130.9899139404297,124.1568374633789,125.6162338256836,0.055035845118608595,0.042778548210600675
891,891,891,891,2022-08-18,130.2968292236328,130.3553924560547,123.0322265625,-0.0004492582264413736,0.05904633984204466
892,892,892,892,2022-08-19,128.79354858398438,130.16014099121094,124.57681274414062,-0.010499315664684539,0.033848480683995374
893,893,893,893,2022-08-22,124.19588470458984,132.3174591064453,124.46996307373048,-0.06137946161225716,-0.0022019639306737337
894,894,894,894,2022-08-23,124.60586547851562,133.13743591308594,123.72195434570312,-0.06408092792278086,0.007144335356542131
895,895,895,895,2022-08-24,124.957275390625,133.93788146972656,124.62538146972656,-0.06705053104137249,0.0026631326378652176
896,896,896,896,2022-08-25,129.00830078125,130.9899139404297,124.1568374633789,-0.015127982755075875,0.03907528104766733
897,897,897,897,2022-08-26,123.03426361083984,130.2968292236328,130.3553924560547,-0.0557386212394162,-0.05616283843173531
898,898,898,898,2022-08-29,122.93663787841795,128.79354858398438,130.16014099121094,-0.04547518699469033,-0.055497044316206945
899,899,899,899,2022-08-30,124.7327651977539,124.19588470458984,132.3174591064453,0.004322852519961229,-0.05732194345260022
900,900,900,900,2022-08-31,123.95185089111328,124.60586547851562,133.13743591308594,-0.005248666143369496,-0.06899325466932638
901,901,901,901,2022-09-01,121.57003021240234,124.957275390625,133.93788146972656,-0.02710722659111997,-0.09234020369449902
902,902,902,902,2022-09-02,120.8086395263672,129.00830078125,130.9899139404297,-0.0635591756904571,-0.07772563633176077
903,903,903,903,2022-09-06,120.74031066894533,123.03426361083984,130.2968292236328,-0.018644830103184407,-0.07334421421940596
904,904,904,904,2022-09-07,124.79132843017578,122.93663787841795,128.79354858398438,0.015086556650362182,-0.031074694329109254
905,905,905,905,2022-09-08,124.71324920654295,124.7327651977539,124.19588470458984,-0.00015646242733424742,0.004165713728628839
906,906,906,906,2022-09-09,125.05489349365234,123.95185089111328,124.60586547851562,0.008898960318939109,0.00360358650383219
907,907,907,907,2022-09-12,128.442138671875,121.57003021240234,124.957275390625,0.05652798183455232,0.027888438431104445
908,908,908,908,2022-09-13,121.52122497558594,120.8086395263672,129.00830078125,0.0058984643152379945,-0.058035612904935086
909,909,909,909,2022-09-14,117.2944793701172,120.74031066894533,123.03426361083984,-0.028539195234275616,-0.04665191689103543
910,910,910,910,2022-09-15,117.56781005859376,124.79132843017578,122.93663787841795,-0.057884778232998535,-0.043671503568642134
911,911,911,911,2022-09-16,114.67839050292967,124.71324920654295,124.7327651977539,-0.08046345330153437,-0.08060732622165334
912,912,912,912,2022-09-19,116.38665771484376,125.05489349365234,123.95185089111328,-0.06931544649429144,-0.061033321583194744
913,913,913,913,2022-09-20,113.87794494628906,128.442138671875,121.57003021240234,-0.11339108703875123,-0.06327287451252561
914,914,914,914,2022-09-21,110.59807586669922,121.52122497558594,120.8086395263672,-0.08988675937953405,-0.0845184889069086
915,915,915,915,2022-09-22,109.25098419189452,117.2944793701172,120.74031066894533,-0.06857522384188108,-0.09515733737469911
916,916,916,916,2022-09-23,109.64144897460938,117.56781005859376,124.79132843017578,-0.06741948395597419,-0.12140170031159803
917,917,917,917,2022-09-26,108.51886749267578,114.67839050292967,124.71324920654295,-0.053711278848969646,-0.12985293717307422
918,918,918,918,2022-09-27,108.4114990234375,116.38665771484376,125.05489349365234,-0.06852296343921149,-0.13308871012760204
919,919,919,919,2022-09-28,110.59807586669922,113.87794494628906,128.442138671875,-0.02880161809327353,-0.13892685834795349
920,920,920,920,2022-09-29,108.94837951660156,110.59807586669922,121.52122497558594,-0.01491613969926553,-0.10346213561878026
921,921,921,921,2022-09-30,108.0503158569336,109.25098419189452,117.2944793701172,-0.010990000171092307,-0.07881158229121843
922,922,922,922,2022-10-03,111.4668426513672,109.64144897460938,117.56781005859376,0.01664875550103817,-0.051893178959325215
923,923,923,923,2022-10-04,116.30856323242188,108.51886749267578,114.67839050292967,0.0717819483351303,0.014215169242810077
924,924,924,924,2022-10-05,117.3628158569336,108.4114990234375,116.38665771484376,0.08256796478352268,0.008387199712199811
925,925,925,925,2022-10-06,114.92242431640624,110.59807586669922,113.87794494628906,0.03909967163370043,0.009171919730460498
926,926,926,926,2022-10-07,111.64256286621094,108.94837951660156,110.59807586669922,0.024728989651459976,0.009443988887931631
927,927,927,927,2022-10-10,108.10888671875,108.0503158569336,109.25098419189452,0.000542070250807658,-0.010453887272433793
928,928,928,928,2022-10-11,108.11864471435548,111.4668426513672,109.64144897460938,-0.03003761349447942,-0.013888946876345454
929,929,929,929,2022-10-12,107.07415771484376,116.30856323242188,108.51886749267578,-0.07939574921173087,-0.013312982444546151
930,930,930,930,2022-10-13,109.54383087158205,117.3628158569336,108.4114990234375,-0.06662233628479886,0.010444757782564595
931,931,931,931,2022-10-14,107.69890594482422,114.92242431640624,110.59807586669922,-0.06285560380882771,-0.02621356564439048
932,932,932,932,2022-10-17,110.60783386230467,111.64256286621094,108.94837951660156,-0.009268230478963968,0.015231565196894392
933,933,933,933,2022-10-18,113.9560317993164,108.10888671875,108.0503158569336,0.054085702461981855,0.05465709096308813
934,934,934,934,2022-10-19,111.90612030029295,108.11864471435548,111.4668426513672,0.03503073494811004,0.003940881776831828
935,935,935,935,2022-10-20,105.8246841430664,107.07415771484376,116.30856323242188,-0.011669235588151139,-0.09013849709763255
936,936,936,936,2022-10-21,109.90499877929688,109.54383087158205,117.3628158569336,0.003297017320292861,-0.06354497396115533
937,937,937,937,2022-10-24,109.28025817871094,107.69890594482422,114.92242431640624,0.014683085403828233,-0.049095432603833644
938,938,938,938,2022-10-25,110.26618194580078,110.60783386230467,111.64256286621094,-0.003088858217124235,-0.01232846044621505
939,939,939,939,2022-10-26,110.12952423095705,113.9560317993164,108.10888671875,-0.03357880673747993,0.01869076237427003
940,940,940,940,2022-10-27,109.68049621582033,111.90612030029295,108.11864471435548,-0.019888314227142434,0.014445718456711942
941,941,941,941,2022-10-28,111.43756103515624,105.8246841430664,107.07415771484376,0.053039391872898634,0.04075122712553059
942,942,942,942,2022-10-31,111.45708465576172,109.90499877929688,109.54383087158205,0.01412206809247718,0.017465646115869093
943,943,943,943,2022-11-01,111.28138732910156,109.28025817871094,107.69890594482422,0.018311899914420948,0.033263860508598864
944,944,944,944,2022-11-02,107.45487213134766,110.26618194580078,110.60783386230467,-0.025495666620931612,-0.028505772338712765
945,945,945,945,2022-11-03,107.09368896484376,110.12952423095705,113.9560317993164,-0.02756604359560033,-0.06021921548266662
946,946,946,946,2022-11-04,112.7065658569336,109.68049621582033,111.90612030029295,0.02758986096451288,0.007152830913025099
947,947,947,947,2022-11-07,113.56558227539062,111.43756103515624,105.8246841430664,0.01909608591992651,0.07314832257717074
948,948,948,948,2022-11-08,113.6827163696289,111.45708465576172,109.90499877929688,0.01996850824459573,0.03437257297020824
949,949,949,949,2022-11-09,112.05362701416016,111.28138732910156,109.28025817871094,0.006939522444798341,0.025378498199682076
950,950,950,950,2022-11-10,122.48566436767578,107.45487213134766,110.26618194580078,0.139880043949568,0.1108180423611771
951,951,951,951,2022-11-11,127.66734313964844,107.09368896484376,110.12952423095705,0.19210893166224285,0.15924720488133715
952,952,952,952,2022-11-14,125.5770034790039,112.7065658569336,109.68049621582033,0.11419421330260082,0.14493467673508453
953,953,953,953,2022-11-15,127.08832550048828,113.56558227539062,111.43756103515624,0.11907430890730342,0.14044424806097977
954,954,954,954,2022-11-16,126.58782958984376,113.6827163696289,111.45708465576172,0.11351869160352468,0.13575399877732108
955,955,955,955,2022-11-17,124.30121612548828,112.05362701416016,111.28138732910156,0.10930113944263842,0.11699915959784102
956,956,956,956,2022-11-18,126.07750701904295,122.48566436767578,107.45487213134766,0.029324596228544886,0.17330656598736516
957,957,957,957,2022-11-21,126.6467056274414,127.66734313964844,107.09368896484376,-0.007994507343123791,0.18257860805426573
958,958,958,958,2022-11-22,129.53196716308594,125.5770034790039,112.7065658569336,0.0314943307652924,0.1492850143931279
