,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EOG,EOG_6m,EOG_12m,EOG_6m_ret,EOG_12m_ret
484,484,484,484,2021-01-06,45.69876480102539,40.61927795410156,43.28351211547852,0.125051135883397,0.055800755703536264
485,485,485,485,2021-01-07,48.65348434448242,40.39517974853516,42.9681282043457,0.20443787222525556,0.13231565762182096
486,486,486,486,2021-01-08,48.86099243164063,41.96385955810547,41.565467834472656,0.16435887800036642,0.17551888568224827
487,487,487,487,2021-01-11,49.47517395019531,41.39117050170898,40.54458236694336,0.19530743756455404,0.2202659655592656
488,488,488,488,2021-01-12,51.82402801513672,41.38286209106445,41.565467834472656,0.25230652005402887,0.24680487710416288
489,489,489,489,2021-01-13,50.188961029052734,44.75258255004883,41.16706085205078,0.12147630749407945,0.2191533714156939
490,490,490,490,2021-01-14,51.98038864135742,45.69876480102539,40.61927795410156,0.13745719096965803,0.27969750471915167
491,491,491,491,2021-01-15,49.433143615722656,48.65348434448242,40.39517974853516,0.01602473659892456,0.22373867187743435
492,492,492,492,2021-01-19,50.510498046875,48.86099243164063,41.96385955810547,0.03375915087156933,0.20366664503143195
493,493,493,493,2021-01-20,50.27666091918945,49.47517395019531,41.39117050170898,0.01619978071832473,0.2146711559440826
494,494,494,494,2021-01-21,45.95888137817383,51.82402801513672,41.38286209106445,-0.11317427188889684,0.110577641465196
495,495,495,495,2021-01-22,45.81690216064453,50.188961029052734,44.75258255004883,-0.08711196204833493,0.023782305957548378
496,496,496,496,2021-01-25,46.10084915161133,51.98038864135742,45.69876480102539,-0.11311072586071669,0.008798582463588112
497,497,497,497,2021-01-26,44.672733306884766,49.433143615722656,48.65348434448242,-0.09629997124689837,-0.08181841632168929
498,498,498,498,2021-01-27,45.94216537475586,50.510498046875,48.86099243164063,-0.09044323158088075,-0.05973736740956259
499,499,499,499,2021-01-28,44.86481857299805,50.27666091918945,49.47517395019531,-0.107641244411397,-0.0931852282487845
500,500,500,500,2021-01-29,42.55977630615234,45.95888137817383,51.82402801513672,-0.07395969984673623,-0.1787636365563574
501,501,501,501,2021-02-01,42.86878204345703,45.81690216064453,50.188961029052734,-0.06434568855944722,-0.14585237142801766
502,502,502,502,2021-02-02,42.8103141784668,46.10084915161133,51.98038864135742,-0.07137688423748956,-0.17641411891242753
503,503,503,503,2021-02-03,46.66876602172852,44.672733306884766,49.433143615722656,0.044681230967708485,-0.055921541536656405
504,504,504,504,2021-02-04,47.996681213378906,45.94216537475586,50.510498046875,0.044719612623047134,-0.049768205238507224
505,505,505,505,2021-02-05,47.2784309387207,44.86481857299805,50.27666091918945,0.05379743956382099,-0.05963462818837262
506,506,506,506,2021-02-08,49.61687469482422,42.55977630615234,45.95888137817383,0.16581615321252818,0.07959274044445297
507,507,507,507,2021-02-09,48.623046875,42.86878204345703,45.81690216064453,0.1342297251578024,0.061246932507930785
508,508,508,508,2021-02-10,50.28500747680664,42.8103141784668,46.10084915161133,0.17460029064910598,0.09076098167812319
509,509,509,509,2021-02-11,49.808963775634766,46.66876602172852,44.672733306884766,0.06728692488771171,0.11497461848743495
510,510,510,510,2021-02-12,50.96148300170898,47.996681213378906,45.94216537475586,0.06177097485447902,0.10925296154436626
511,511,511,511,2021-02-16,52.69862365722656,47.2784309387207,44.86481857299805,0.11464409056914704,0.17460908866671088
512,512,512,512,2021-02-17,53.06609344482422,49.61687469482422,42.55977630615234,0.0695170498185329,0.24686025281465396
513,513,513,513,2021-02-18,50.58566665649414,48.623046875,42.86878204345703,0.040363981848764885,0.1800117531964014
514,514,514,514,2021-02-19,52.20587921142578,50.28500747680664,42.8103141784668,0.03819969074291407,0.2194696584984388
515,515,515,515,2021-02-22,55.2040901184082,49.808963775634766,46.66876602172852,0.10831637387751858,0.1828915744784363
516,516,516,516,2021-02-23,56.66563415527344,50.96148300170898,47.996681213378906,0.11193063501258727,0.18061567430787462
517,517,517,517,2021-02-24,60.44055938720703,52.69862365722656,47.2784309387207,0.14690963810245194,0.2783960505276972
518,518,518,518,2021-02-25,58.95397567749024,53.06609344482422,49.61687469482422,0.11095375314913625,0.18818398055289087
519,519,519,519,2021-02-26,53.91794967651367,50.58566665649414,48.623046875,0.06587405564203896,0.10889697667704357
520,520,520,520,2021-03-01,54.26872253417969,52.20587921142578,50.28500747680664,0.03951362095444666,0.07922271979795337
521,521,521,521,2021-03-02,53.84278106689453,55.2040901184082,49.808963775634766,-0.024659568676773325,0.08098577014029362
522,522,522,522,2021-03-03,55.94739532470703,56.66563415527344,50.96148300170898,-0.012675033841469285,0.0978368765844364
523,523,523,523,2021-03-04,59.655517578125,60.44055938720703,52.69862365722656,-0.012988658891337046,0.13201282003395232
524,524,524,524,2021-03-05,62.28627395629883,58.95397567749024,53.06609344482422,0.056523724490406435,0.17374899701372115
525,525,525,525,2021-03-08,62.29459762573242,53.91794967651367,50.58566665649414,0.1553591707302544,0.23146736502947918
526,526,526,526,2021-03-09,61.47614288330078,54.26872253417969,52.20587921142578,0.13280983985907713,0.1775712584847362
527,527,527,527,2021-03-10,62.7288932800293,53.84278106689453,55.2040901184082,0.16503813579195725,0.13630879787133554
528,528,528,528,2021-03-11,62.89592361450195,55.94739532470703,56.66563415527344,0.12419752965204389,0.10994828791920819
529,529,529,529,2021-03-12,62.63703918457031,59.655517578125,60.44055938720703,0.049978974745139126,0.036341155999098707
530,530,530,530,2021-03-15,62.10252380371094,62.28627395629883,58.95397567749024,-0.0029500906205565114,0.05340688376039204
531,531,531,531,2021-03-16,59.00408172607422,62.29459762573242,53.91794967651367,-0.05282185012940788,0.09433096176830391
532,532,532,532,2021-03-17,61.12538909912109,61.47614288330078,54.26872253417969,-0.005705526855279808,0.1263465628958358
533,533,533,533,2021-03-18,57.54255294799805,62.7288932800293,53.84278106689453,-0.08267865190732449,0.06871435330405573
534,534,534,534,2021-03-19,58.52804183959961,62.89592361450195,55.94739532470703,-0.06944618226252164,0.04612630310875132
535,535,535,535,2021-03-22,56.98300552368164,62.63703918457031,59.655517578125,-0.09026661755559895,-0.044799075809600186
536,536,536,536,2021-03-23,58.16891860961914,62.10252380371094,62.28627395629883,-0.0633405045908415,-0.06610373498290323
537,537,537,537,2021-03-24,60.58254623413086,59.00408172607422,62.29459762573242,0.02675178499319153,-0.027483143913820784
538,538,538,538,2021-03-25,61.0001220703125,61.12538909912109,61.47614288330078,-0.002049345299143246,-0.007743179559783098
539,539,539,539,2021-03-26,62.53681182861328,57.54255294799805,62.7288932800293,0.08679244532526398,-0.0030620889572934296
540,540,540,540,2021-03-29,61.501197814941406,58.52804183959961,62.89592361450195,0.05079882876467923,-0.022175138218957113
541,541,541,541,2021-03-30,61.18384552001953,56.98300552368164,62.63703918457031,0.07372092710329325,-0.02320022918498288
542,542,542,542,2021-03-31,60.57416915893555,58.16891860961914,62.10252380371094,0.04134941145216109,-0.024610185724594724
543,543,543,543,2021-04-01,62.92096328735352,60.58254623413086,59.00408172607422,0.03859885723827916,0.06638323056129214
544,544,544,544,2021-04-05,59.95616149902344,61.0001220703125,61.12538909912109,-0.017114073478176506,-0.019128346131288
545,545,545,545,2021-04-06,60.3820915222168,62.53681182861328,57.54255294799805,-0.03445523114132609,0.04934676041893504
546,546,546,546,2021-04-07,61.21725463867188,61.501197814941406,58.52804183959961,-0.004616872294486263,0.04594742476507685
547,547,547,547,2021-04-08,60.29022979736328,61.18384552001953,56.98300552368164,-0.014605419372730633,0.05803878267367257
548,548,548,548,2021-04-09,59.93946838378906,60.57416915893555,58.16891860961914,-0.010478076446763018,0.03043807271117349
549,549,549,549,2021-04-12,58.54473876953125,62.92096328735352,60.58254623413086,-0.06955113668296065,-0.033636873840267145
550,550,550,550,2021-04-13,58.79530334472656,59.95616149902344,61.0001220703125,-0.019361782430247554,-0.03614449694124422
551,551,551,551,2021-04-14,61.90209579467773,60.3820915222168,62.53681182861328,0.02517309742246443,-0.010149478609095763
552,552,552,552,2021-04-15,61.1655387878418,61.21725463867188,61.501197814941406,-0.0008447920628804617,-0.005457764060297077
553,553,553,553,2021-04-16,59.21711730957031,60.29022979736328,61.18384552001953,-0.017799110923937822,-0.03214456681716249
554,554,554,554,2021-04-19,59.872188568115234,59.93946838378906,60.57416915893555,-0.001122462669222224,-0.011588777866328503
555,555,555,555,2021-04-20,57.587833404541016,58.54473876953125,62.92096328735352,-0.016344856687416698,-0.08475919000884735
556,556,556,556,2021-04-21,57.91536331176758,58.79530334472656,59.95616149902344,-0.014966161970451086,-0.03403817282881094
557,557,557,557,2021-04-22,57.40305709838867,61.90209579467773,60.3820915222168,-0.0726799091134468,-0.04933639012375102
558,558,558,558,2021-04-23,57.99934768676758,61.1655387878418,61.21725463867188,-0.05176429675632288,-0.05256535875216306
559,559,559,559,2021-04-26,58.6460189819336,59.21711730957031,60.29022979736328,-0.00964414266657343,-0.02727159642542265
560,560,560,560,2021-04-27,60.19973373413086,59.872188568115234,59.93946838378906,0.0054707398184214995,0.004342136447980094
561,561,561,561,2021-04-28,62.97121047973633,57.587833404541016,58.54473876953125,0.09348115316960004,0.07560836043065189
562,562,562,562,2021-04-29,63.7690544128418,57.91536331176758,58.79530334472656,0.10107320003438236,0.08459436018134503
563,563,563,563,2021-04-30,61.84581756591797,57.40305709838867,61.90209579467773,0.07739588607475056,-0.0009091490043636741
564,564,564,564,2021-05-03,63.80265808105469,57.99934768676758,61.1655387878418,0.10005820109613262,0.04311446192536583
565,565,565,565,2021-05-04,62.99641036987305,58.6460189819336,59.21711730957031,0.07418050642584317,0.0638209563722203
566,566,566,566,2021-05-05,64.42412567138672,60.19973373413086,59.872188568115234,0.07017293391882218,0.07602757160100881
567,567,567,567,2021-05-06,64.65089416503906,62.97121047973633,57.587833404541016,0.02667383511459165,0.12264848915015958
568,568,568,568,2021-05-07,69.79071044921875,63.7690544128418,57.91536331176758,0.09442912540920956,0.20504657932514903
569,569,569,569,2021-05-10,71.00846862792969,61.84581756591797,57.40305709838867,0.14815312372976175,0.2370154520903196
570,570,570,570,2021-05-11,68.9844741821289,63.80265808105469,57.99934768676758,0.08121630441307404,0.18940086282845492
571,571,571,571,2021-05-12,68.32939910888672,62.99641036987305,58.6460189819336,0.08465543842421974,0.16511572814407338
572,572,572,572,2021-05-13,66.83446502685547,64.42412567138672,60.19973373413086,0.03741361377201091,0.11021197073772071
573,573,573,573,2021-05-14,69.37078857421875,64.65089416503906,62.97121047973633,0.07300586434475087,0.10162704584727278
574,574,574,574,2021-05-17,71.47037506103516,69.79071044921875,63.7690544128418,0.024067165973880922,0.12076893281708245
575,575,575,575,2021-05-18,69.6815414428711,71.00846862792969,61.84581756591797,-0.01868688637705218,0.1266977167631662
576,576,576,576,2021-05-19,67.64070892333984,68.9844741821289,63.80265808105469,-0.019479241883345044,0.060155030491195305
577,577,577,577,2021-05-20,67.6239013671875,68.32939910888672,62.99641036987305,-0.01032495164453251,0.07345642347151049
578,578,578,578,2021-05-21,67.2459945678711,66.83446502685547,64.42412567138672,0.006157444977681337,0.043801431017909565
579,579,579,579,2021-05-24,67.3047866821289,69.37078857421875,64.65089416503906,-0.02978201537783387,0.04104958719232954
580,580,580,580,2021-05-25,66.07860565185547,71.47037506103516,69.79071044921875,-0.07544062004117313,-0.05318909599099564
581,581,581,581,2021-05-26,66.85125732421875,69.6815414428711,71.00846862792969,-0.04061741545962749,-0.05854528880905607
582,582,582,582,2021-05-27,67.46435546875,67.64070892333984,68.9844741821289,-0.002607208845042064,-0.022035664276654154
583,583,583,583,2021-05-28,67.47273254394531,67.6239013671875,68.32939910888672,-0.002235434812040249,-0.012537305700233925
584,584,584,584,2021-06-01,71.04206085205078,67.2459945678711,66.83446502685547,0.056450444499684505,0.06295547998333806
585,585,585,585,2021-06-02,71.6131591796875,67.3047866821289,69.37078857421875,0.06401286906838344,0.0323244214395757
586,586,586,586,2021-06-03,72.9065170288086,66.07860565185547,71.47037506103516,0.10333013703295957,0.0200942273850806
587,587,587,587,2021-06-04,73.45240783691406,66.85125732421875,69.6815414428711,0.09874384980795048,0.05411571437659046
588,588,588,588,2021-06-07,73.09127044677734,67.46435546875,67.64070892333984,0.08340574721170757,0.08058108216480786
589,589,589,589,2021-06-08,73.39363098144531,67.47273254394531,67.6239013671875,0.08775246257654801,0.08532086285482188
590,590,590,590,2021-06-09,72.06666564941406,71.04206085205078,67.2459945678711,0.014422509497536762,0.07168711106915793
591,591,591,591,2021-06-10,72.36900329589844,71.6131591796875,67.3047866821289,0.010554542277829482,0.07524303787912023
592,592,592,592,2021-06-11,71.75592803955078,72.9065170288086,66.07860565185547,-0.015781702873052694,0.08591770863942094
593,593,593,593,2021-06-14,71.26880645751953,73.45240783691406,66.85125732421875,-0.029728111626275977,0.06608026999217564
594,594,594,594,2021-06-15,71.89030456542969,73.09127044677734,67.46435546875,-0.016431044008492934,0.06560425970021777
595,595,595,595,2021-06-16,71.14285278320312,73.39363098144531,67.47273254394531,-0.030667214145750687,0.0543941248691453
596,596,596,596,2021-06-17,68.3881607055664,72.06666564941406,71.04206085205078,-0.05104308504770627,-0.03735674492905372
597,597,597,597,2021-06-18,66.60770416259766,72.36900329589844,71.6131591796875,-0.07961003842687031,-0.069895743665357
598,598,598,598,2021-06-21,71.37800598144531,71.75592803955078,72.9065170288086,-0.005266771240101109,-0.020965355494342197
599,599,599,599,2021-06-22,71.3443832397461,71.26880645751953,73.45240783691406,0.0010604468628447883,-0.028699189846143724
600,600,600,600,2021-06-23,71.97428894042969,71.89030456542969,73.09127044677734,0.001168229506157692,-0.015282009732762947
601,601,601,601,2021-06-24,72.30181884765625,71.14285278320312,73.39363098144531,0.016290688651253493,-0.01487611553194701
602,602,602,602,2021-06-25,73.61198425292969,68.3881607055664,72.06666564941406,0.0763849106843737,0.021442904144243435
603,603,603,603,2021-06-28,69.6815414428711,66.60770416259766,72.36900329589844,0.04614837455994314,-0.03713553773898193
604,604,604,604,2021-06-29,69.12723541259766,71.37800598144531,71.75592803955078,-0.0315331107656992,-0.03663380432490859
605,605,605,605,2021-06-30,70.07626342773438,71.3443832397461,71.26880645751953,-0.017774627159510503,-0.01673302934427534
606,606,606,606,2021-07-01,72.21782684326172,71.97428894042969,71.89030456542969,0.0033836791779020547,0.004555861597914657
607,607,607,607,2021-07-02,72.03307342529297,72.30181884765625,71.14285278320312,-0.0037169939380022887,0.012513142322288617
608,608,608,608,2021-07-06,70.31140899658203,73.61198425292969,68.3881607055664,-0.04483747164058138,0.028122532777213438
609,609,609,609,2021-07-07,68.10263061523438,69.6815414428711,66.60770416259766,-0.022658953790957725,0.022443746882303772
610,610,610,610,2021-07-08,67.0948257446289,69.12723541259766,71.37800598144531,-0.029400997390362393,-0.06000700324872932
611,611,611,611,2021-07-09,69.36238861083984,70.07626342773438,71.3443832397461,-0.010187113039077933,-0.027780668062487024
612,612,612,612,2021-07-12,69.95867156982422,72.21782684326172,71.97428894042969,-0.03128251530388293,-0.028004686121647082
613,613,613,613,2021-07-13,69.47996520996094,72.03307342529297,72.30181884765625,-0.03544355521606213,-0.039028805674185096
614,614,614,614,2021-07-14,66.90164947509766,70.31140899658203,73.61198425292969,-0.048495110112928175,-0.09115818362911421
615,615,615,615,2021-07-15,65.14291381835938,68.10263061523438,69.6815414428711,-0.04345965449700151,-0.06513385798494065
616,616,616,616,2021-07-16,63.19349670410156,67.0948257446289,69.12723541259766,-0.05814649635392566,-0.08583792875672758
617,617,617,617,2021-07-19,60.14112854003906,69.36238861083984,70.07626342773438,-0.13294323127389673,-0.14177603658820714
618,618,618,618,2021-07-20,61.13292694091797,69.95867156982422,72.21782684326172,-0.12615654972947088,-0.15349257083575651
619,619,619,619,2021-07-21,63.432899475097656,69.47996520996094,72.03307342529297,-0.08703322917030398,-0.11939201732263638
620,620,620,620,2021-07-22,63.013938903808594,66.90164947509766,70.31140899658203,-0.05811083286871965,-0.10378785174292526
621,621,621,621,2021-07-23,61.99649429321289,65.14291381835938,68.10263061523438,-0.04830025770599966,-0.08966079969098228
622,622,622,622,2021-07-26,63.41578674316406,63.19349670410156,67.0948257446289,0.0035176094164144356,-0.05483342360061738
623,623,623,623,2021-07-27,62.1845817565918,60.14112854003906,69.36238861083984,0.03397763337933202,-0.10348269426705281
624,624,624,624,2021-07-28,62.67194366455078,61.13292694091797,69.95867156982422,0.025174922920347065,-0.1041576082244603
625,625,625,625,2021-07-29,63.022491455078125,63.432899475097656,69.47996520996094,-0.006469955234832847,-0.09294008330846204
626,626,626,626,2021-07-30,62.29571914672852,63.013938903808594,66.90164947509766,-0.011397791815179859,-0.06884628950865501
627,627,627,627,2021-08-02,61.23553466796875,61.99649429321289,65.14291381835938,-0.012274236372869396,-0.05998164529891503
628,628,628,628,2021-08-03,62.996849060058594,63.41578674316406,63.19349670410156,-0.006606204931308035,-0.0031118335635668126
629,629,629,629,2021-08-04,60.483131408691406,62.1845817565918,60.14112854003906,-0.027361289564676206,0.0056866719490415996
630,630,630,630,2021-08-05,60.483131408691406,62.67194366455078,61.13292694091797,-0.034924914210015756,-0.010629223312905611
631,631,631,631,2021-08-06,60.64556503295898,63.022491455078125,63.432899475097656,-0.03771552611202933,-0.043941463581259166
632,632,632,632,2021-08-09,59.3203125,62.29571914672852,63.013938903808594,-0.04776261816193794,-0.058616021598760115
633,633,633,633,2021-08-10,58.76457214355469,61.23553466796875,61.99649429321289,-0.040351775122273614,-0.05213072426922727
634,634,634,634,2021-08-11,59.38873291015625,62.996849060058594,63.41578674316406,-0.05727454950107924,-0.06350238702103483
635,635,635,635,2021-08-12,59.67086410522461,60.483131408691406,62.1845817565918,-0.013429650293372064,-0.04042348730761902
636,636,636,636,2021-08-13,58.14040756225586,60.483131408691406,62.67194366455078,-0.03873350787024399,-0.0723056576408384
637,637,637,637,2021-08-16,56.36199188232422,60.64556503295898,63.022491455078125,-0.07063291682263606,-0.10568448531587249
638,638,638,638,2021-08-17,56.40475082397461,59.3203125,62.29571914672852,-0.0491494658937508,-0.09456457688334241
639,639,639,639,2021-08-18,55.883182525634766,58.76457214355469,61.23553466796875,-0.04903276775130838,-0.08740598365565844
640,640,640,640,2021-08-19,54.94268798828125,59.38873291015625,62.996849060058594,-0.07486344132987333,-0.12785022095468357
641,641,641,641,2021-08-20,55.12223434448242,59.67086410522461,60.483131408691406,-0.07622865579290183,-0.08863458189664142
642,642,642,642,2021-08-23,57.83259963989258,58.14040756225586,60.483131408691406,-0.00529421679807951,-0.04382266108030819
643,643,643,643,2021-08-24,58.52516555786133,56.36199188232422,60.64556503295898,0.03838000757768656,-0.03496380112783648
644,644,644,644,2021-08-25,58.76457214355469,56.40475082397461,59.3203125,0.041837279397696436,-0.009368466432898681
645,645,645,645,2021-08-26,57.653053283691406,55.883182525634766,58.76457214355469,0.03167090129923733,-0.01891477839995115
646,646,646,646,2021-08-27,59.5340690612793,54.94268798828125,59.38873291015625,0.08356673546764481,0.00244720073996052
647,647,647,647,2021-08-30,57.61885070800781,55.12223434448242,59.67086410522461,0.04529236510847823,-0.03438886679432429
648,648,648,648,2021-08-31,57.72999572753906,57.83259963989258,58.14040756225586,-0.0017741535568589484,-0.007058977601375305
649,649,649,649,2021-09-01,56.73819351196289,58.52516555786133,56.36199188232422,-0.030533395828359233,0.006674739786062256
650,650,650,650,2021-09-02,58.44821166992188,58.76457214355469,56.40475082397461,-0.005383523815335134,0.036228523592354955
651,651,651,651,2021-09-03,58.13186264038086,57.653053283691406,55.883182525634766,0.008305012994427097,0.040238941540499784
652,652,652,652,2021-09-07,57.85825729370117,59.5340690612793,54.94268798828125,-0.02814878596410375,0.05306564735314345
653,653,653,653,2021-09-08,57.43930816650391,57.61885070800781,55.12223434448242,-0.003116038228769269,0.042035194138559495
654,654,654,654,2021-09-09,57.58465194702149,57.72999572753906,57.83259963989258,-0.0025176475190390457,-0.004287334382597097
655,655,655,655,2021-09-10,57.40510177612305,56.73819351196289,58.52516555786133,0.011754132849145948,-0.019138156570115528
656,656,656,656,2021-09-13,59.9273567199707,58.44821166992188,58.76457214355469,0.025306934254927915,0.019787169956338335
657,657,657,657,2021-09-14,59.44001388549805,58.13186264038086,57.653053283691406,0.022503170992640653,0.030995073114577387
658,658,658,658,2021-09-15,64.3904800415039,57.85825729370117,59.5340690612793,0.1129004407209111,0.08157364441570136
659,659,659,659,2021-09-16,63.24479675292969,57.43930816650391,57.61885070800781,0.10107170110052399,0.09764071958727882
660,660,660,660,2021-09-17,63.48420715332031,57.58465194702149,57.72999572753906,0.10245013222840127,0.0996745513881323
661,661,661,661,2021-09-20,61.15856552124024,57.40510177612305,56.73819351196289,0.0653855429044532,0.07790822611131154
662,662,662,662,2021-09-21,61.73998260498047,59.9273567199707,58.44821166992188,0.030247052168174582,0.056319446583727784
663,663,663,663,2021-09-22,63.783447265625,59.44001388549805,58.13186264038086,0.07307254989027934,0.09722008496796919
664,664,664,664,2021-09-23,65.72431182861328,64.3904800415039,57.85825729370117,0.020714735877875645,0.1359538794088162
665,665,665,665,2021-09-24,66.77596282958984,63.24479675292969,57.43930816650391,0.055833305788852705,0.16254817408352173
666,666,666,666,2021-09-27,69.94803619384766,63.48420715332031,57.58465194702149,0.10181790606467822,0.21469929623262485
667,667,667,667,2021-09-28,69.87964630126953,61.15856552124024,57.40510177612305,0.14259786353230397,0.217307245160832
668,668,668,668,2021-09-29,70.59783935546875,61.73998260498047,59.9273567199707,0.1434703473624519,0.17805695461188464
669,669,669,669,2021-09-30,68.6313247680664,63.783447265625,59.44001388549805,0.07600526014613962,0.15463170820037142
670,670,670,670,2021-10-01,71.74354553222656,65.72431182861328,64.3904800415039,0.09158306167296826,0.11419491648428659
671,671,671,671,2021-10-04,73.87252044677734,66.77596282958984,63.24479675292969,0.10627413393196128,0.1680410759380826
672,672,672,672,2021-10-05,74.47102355957031,69.94803619384766,63.48420715332031,0.06466210649843052,0.17306377284851027
673,673,673,673,2021-10-06,74.01786804199219,69.87964630126953,61.15856552124024,0.05921927141533745,0.21026167653140804
674,674,674,674,2021-10-07,73.35095977783203,70.59783935546875,61.73998260498047,0.03899723344932671,0.188062527440928
675,675,675,675,2021-10-08,77.40369415283203,68.6313247680664,63.783447265625,0.12781873895646179,0.21353889560853867
676,676,676,676,2021-10-11,77.08733367919922,71.74354553222656,65.72431182861328,0.07448458404627178,0.17288917197363496
677,677,677,677,2021-10-12,77.05316162109375,73.87252044677734,66.77596282958984,0.043055809590359706,0.1539056623972761
678,678,678,678,2021-10-13,77.30109405517578,74.47102355957031,69.94803619384766,0.038002304256522734,0.10512171979997453
679,679,679,679,2021-10-14,77.79325866699219,74.01786804199219,69.87964630126953,0.051006476204612294,0.11324631397825047
680,680,680,680,2021-10-15,76.977294921875,73.35095977783203,70.59783935546875,0.04943814170975469,0.09036332591263752
681,681,681,681,2021-10-18,76.71101379394531,77.40369415283203,68.6313247680664,-0.008948931526692183,0.11772596628702003
682,682,682,682,2021-10-19,77.44109344482422,77.08733367919922,71.74354553222656,0.004589077721862678,0.07941547731340326
683,683,683,683,2021-10-20,79.96636199951172,77.05316162109375,73.87252044677734,0.03780766833090543,0.0824913176899762
684,684,684,684,2021-10-21,78.07672119140625,77.30109405517578,74.47102355957031,0.010033844225760147,0.04841745768341288
685,685,685,685,2021-10-22,79.02151489257812,77.79325866699219,74.01786804199219,0.015788723170007568,0.06760052650729209
686,686,686,686,2021-10-25,80.77375793457031,76.977294921875,73.35095977783203,0.0493192572764265,0.10119565141643294
687,687,687,687,2021-10-26,81.59830474853516,76.71101379394531,77.40369415283203,0.06371042061466792,0.05419134889635835
688,688,688,688,2021-10-27,79.91481018066406,77.44109344482422,77.08733367919922,0.031943205161512056,0.036678872734546175
689,689,689,689,2021-10-28,80.57618713378906,79.96636199951172,77.05316162109375,0.007626020729579519,0.04572201112291374
690,690,690,690,2021-10-29,79.4166259765625,78.07672119140625,77.30109405517578,0.01716138645053311,0.027367425354635877
691,691,691,691,2021-11-01,80.27557373046875,79.02151489257812,77.79325866699219,0.01586984050603668,0.0319091281945465
692,692,692,692,2021-11-02,79.72584533691406,80.77375793457031,76.977294921875,-0.012973428802273812,0.03570598860129581
693,693,693,693,2021-11-03,78.11964416503906,81.59830474853516,76.71101379394531,-0.042631530081616575,0.018362817820104516
694,694,694,694,2021-11-04,78.07672119140625,79.91481018066406,77.44109344482422,-0.023000605083118297,0.008207887031384864
695,695,695,695,2021-11-05,81.70137786865234,80.57618713378906,79.96636199951172,0.013964308499668787,0.021696821335341232
696,696,696,696,2021-11-08,83.30757141113281,79.4166259765625,78.07672119140625,0.048994091435194065,0.06699628442263927
697,697,697,697,2021-11-09,83.41065216064453,80.27557373046875,79.02151489257812,0.03905395233551423,0.05554357283624589
698,698,698,698,2021-11-10,80.98847961425781,79.72584533691406,80.77375793457031,0.01583720149981449,0.002658309891455435
699,699,699,699,2021-11-11,81.52959442138672,78.11964416503906,81.59830474853516,0.04365035571774545,-0.0008420558167254732
700,700,700,700,2021-11-12,81.46088409423828,78.07672119140625,79.91481018066406,0.04334407043727806,0.019346525507337065
701,701,701,701,2021-11-15,80.05223083496094,81.70137786865234,80.57618713378906,-0.02018505778865398,-0.006502619663029563
702,702,702,702,2021-11-16,78.93563842773438,83.30757141113281,79.4166259765625,-0.05247941944943302,-0.006056509489210438
703,703,703,703,2021-11-17,77.37237548828125,83.41065216064453,80.27557373046875,-0.07239215275207145,-0.03616540009960201
704,704,704,704,2021-11-18,76.977294921875,80.98847961425781,79.72584533691406,-0.04952784286713108,-0.03447502379465461
705,705,705,705,2021-11-19,73.59309387207031,81.52959442138672,78.11964416503906,-0.0973450267432523,-0.05794381607020327
706,706,706,706,2021-11-22,74.47777557373047,81.46088409423828,78.07672119140625,-0.08572345608757914,-0.04609498916908805
707,707,707,707,2021-11-23,78.81537628173828,80.05223083496094,81.70137786865234,-0.015450594447175447,-0.035323781094044215
708,708,708,708,2021-11-24,79.92339324951172,78.93563842773438,83.30757141113281,0.012513420318778223,-0.04062269616431102
709,709,709,709,2021-11-26,75.0876235961914,77.37237548828125,83.41065216064453,-0.029529297474340743,-0.09978376081298834
710,710,710,710,2021-11-29,75.92079162597656,76.977294921875,80.98847961425781,-0.013724869092512137,-0.06257294879985742
711,711,711,711,2021-11-30,74.72689056396484,73.59309387207031,81.52959442138672,0.015406291979862319,-0.08343846066818406
712,712,712,712,2021-12-01,73.30964660644531,74.47777557373047,81.46088409423828,-0.01568426229551856,-0.10006320921294176
713,713,713,713,2021-12-02,74.34894561767578,78.81537628173828,80.05223083496094,-0.056669534230180174,-0.07124455068645486
714,714,714,714,2021-12-03,73.8593521118164,79.92339324951172,78.93563842773438,-0.07587316918294584,-0.06430918172107158
715,715,715,715,2021-12-06,75.21646118164062,75.0876235961914,77.37237548828125,0.001715829843571548,-0.027864134880635216
716,716,716,716,2021-12-07,77.78466033935547,75.92079162597656,76.977294921875,0.02455017490546263,0.010488357876174748
717,717,717,717,2021-12-08,77.37237548828125,74.72689056396484,73.59309387207031,0.03540204743367337,0.05135375369298378
718,718,718,718,2021-12-09,76.3416519165039,73.30964660644531,74.47777557373047,0.04135888590945713,0.0250259399990842
719,719,719,719,2021-12-10,77.02881622314453,74.34894561767578,78.81537628173828,0.03604450047280339,-0.022667658810730074
720,720,720,720,2021-12-13,75.61158752441406,73.8593521118164,79.92339324951172,0.023723947780437182,-0.05394923250614114
721,721,721,721,2021-12-14,74.96998596191406,75.21646118164062,75.0876235961914,-0.0032768787025402313,-0.0015666714252401404
722,722,722,722,2021-12-15,74.53932189941406,77.78466033935547,75.92079162597656,-0.041722087951310494,-0.018196197602473707
723,723,723,723,2021-12-16,75.75220489501953,77.37237548828125,74.72689056396484,-0.020939910181601018,0.013720821558566465
