,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MET,MET_6m,MET_12m,MET_6m_ret,MET_12m_ret
725,725,725,725,2021-12-20,55.02495956420898,56.94083023071289,55.71993637084961,-0.033646693571926956,-0.012472677678867838
726,726,726,726,2021-12-21,56.649696350097656,56.22706985473633,55.80445098876953,0.007516423965417296,0.015146558139210509
727,727,727,727,2021-12-22,57.17561340332031,57.10048294067383,56.03923797607422,0.0013157587953247507,0.020278209845238537
728,728,728,728,2021-12-23,58.02085113525391,57.119266510009766,56.8469123840332,0.015784247248450844,0.020650879739783967
729,729,729,729,2021-12-27,58.68765640258789,57.65459060668945,56.93144226074219,0.017918188040668692,0.03084787723807092
730,730,730,730,2021-12-28,58.80035400390625,56.58395385742188,57.17561340332031,0.03917011794667391,0.02841667109235746
731,731,731,731,2021-12-29,58.866092681884766,55.02495956420898,56.94083023071289,0.0698071047774882,0.03381163294196976
732,732,732,732,2021-12-30,58.77218246459961,56.649696350097656,56.22706985473633,0.03746685774597802,0.045264898498865946
733,733,733,733,2021-12-31,58.68765640258789,57.17561340332031,57.10048294067383,0.026445592959388753,0.027796147776247393
734,734,734,734,2022-01-03,59.382625579833984,58.02085113525391,57.119266510009766,0.023470432059081725,0.039625142410181
735,735,735,735,2022-01-04,60.988582611083984,58.68765640258789,57.65459060668945,0.039206305883337844,0.057826999885204344
736,736,736,736,2022-01-05,60.69743728637695,58.80035400390625,56.58395385742188,0.03226312689111821,0.07269699532344576
737,737,737,737,2022-01-06,62.40669631958008,58.866092681884766,55.02495956420898,0.060146741127000025,0.13415251576436527
738,738,738,738,2022-01-07,63.16740417480469,58.77218246459961,56.649696350097656,0.07478404792696725,0.11505282895829327
739,739,739,739,2022-01-10,63.39280700683594,58.68765640258789,57.17561340332031,0.08017274658186158,0.10873855536379051
740,740,740,740,2022-01-11,63.86238479614258,59.382625579833984,58.02085113525391,0.07543888759660855,0.1006799029416392
741,741,741,741,2022-01-12,63.50550842285156,60.988582611083984,58.68765640258789,0.04126880317612369,0.08209310638022393
742,742,742,742,2022-01-13,63.75907516479492,60.69743728637695,58.80035400390625,0.05044097436886563,0.08433148481655839
743,743,743,743,2022-01-14,64.20987701416016,62.40669631958008,58.866092681884766,0.028894025816494473,0.09077864843439598
744,744,744,744,2022-01-18,64.04083251953125,63.16740417480469,58.77218246459961,0.013827200217211733,0.08964530214791866
745,745,745,745,2022-01-19,62.69783782958984,63.39280700683594,58.68765640258789,-0.010962902733919977,0.06833091782525358
746,746,746,746,2022-01-20,62.41608810424805,63.86238479614258,59.382625579833984,-0.022647082418097986,0.0510833344735806
747,747,747,747,2022-01-21,61.61781311035156,63.50550842285156,60.988582611083984,-0.02972490669519212,0.010317185157098896
748,748,748,748,2022-01-24,61.42997741699219,63.75907516479492,60.69743728637695,-0.036529666432313035,0.01206871596833703
749,749,749,749,2022-01-25,61.44875717163086,64.20987701416016,62.40669631958008,-0.04300148156210282,-0.015349941664011268
750,750,750,750,2022-01-26,62.04042434692383,64.04083251953125,63.16740417480469,-0.031236448589223698,-0.017841161000729744
751,751,751,751,2022-01-27,61.33606719970703,62.69783782958984,63.39280700683594,-0.02171957880882658,-0.03244437191284366
752,752,752,752,2022-01-28,62.04042434692383,62.41608810424805,63.86238479614258,-0.006018700766648233,-0.028529477172434037
753,753,753,753,2022-01-31,62.97957611083984,61.61781311035156,63.50550842285156,0.022100151429416792,-0.008281680204964337
754,754,754,754,2022-02-01,63.946903228759766,61.42997741699219,63.75907516479492,0.040972273108330404,0.0029459032063965385
755,755,755,755,2022-02-02,64.36014556884766,61.44875717163086,64.20987701416016,0.04737912581510928,0.0023402716478395647
756,756,756,756,2022-02-03,63.60881805419922,62.04042434692383,64.04083251953125,0.025280189872736614,-0.006745922067772581
757,757,757,757,2022-02-04,64.7921371459961,61.33606719970703,62.69783782958984,0.05634645493386925,0.033403054856508296
758,758,758,758,2022-02-07,65.13262176513672,62.04042434692383,62.41608810424805,0.04984165486879388,0.043522972095775714
759,759,759,759,2022-02-08,66.51338195800781,62.97957611083984,61.61781311035156,0.05611034664553327,0.07945054523257356
760,760,760,760,2022-02-09,66.59850311279297,63.946903228759766,61.42997741699219,0.041465649627278056,0.08413686465675174
761,761,761,761,2022-02-10,66.67415618896484,64.36014556884766,61.44875717163086,0.035954092391569104,0.08503669167366668
762,762,762,762,2022-02-11,67.1753921508789,63.60881805419922,62.04042434692383,0.05607043497712394,0.08276809609232938
763,763,763,763,2022-02-14,66.32423400878906,64.7921371459961,61.33606719970703,0.023646339359677082,0.08132518168862735
764,764,764,764,2022-02-15,67.68608093261719,65.13262176513672,62.04042434692383,0.03920399790888274,0.09099964491092805
765,765,765,765,2022-02-16,67.64826202392578,66.51338195800781,62.97957611083984,0.01706243213785852,0.07413015776526288
766,766,766,766,2022-02-17,66.0216064453125,66.59850311279297,63.946903228759766,-0.008662306816467402,0.03244415463139494
767,767,767,767,2022-02-18,65.77571105957031,66.67415618896484,64.36014556884766,-0.013475163102899979,0.02199444202947598
768,768,768,768,2022-02-22,65.21772766113281,67.1753921508789,63.60881805419922,-0.02914258372097167,0.02529381391056007
769,769,769,769,2022-02-23,64.35711669921875,66.32423400878906,64.7921371459961,-0.029659103327294156,-0.006714093189997938
770,770,770,770,2022-02-24,62.62641906738281,67.68608093261719,65.13262176513672,-0.07475188097049623,-0.03847845564686592
771,771,771,771,2022-02-25,64.83943176269531,67.64826202392578,66.51338195800781,-0.04152110013169363,-0.025167118947121425
772,772,772,772,2022-02-28,63.88423156738281,66.0216064453125,66.59850311279297,-0.032373869601312055,-0.04075574402645654
773,773,773,773,2022-03-01,60.94301223754883,65.77571105957031,66.67415618896484,-0.07347239192358879,-0.08595750256175827
774,774,774,774,2022-03-02,62.806114196777344,65.21772766113281,67.1753921508789,-0.036977882407772,-0.06504283509485098
775,775,775,775,2022-03-03,62.94797134399414,64.35711669921875,66.32423400878906,-0.02189571919156097,-0.05090541512092717
776,776,776,776,2022-03-04,60.50797653198242,62.62641906738281,67.68608093261719,-0.03382665921104411,-0.10604993377856675
777,777,777,777,2022-03-07,58.6070556640625,64.83943176269531,67.64826202392578,-0.09612015295634568,-0.13365023859246516
778,778,778,778,2022-03-08,58.59759140014648,63.88423156738281,66.0216064453125,-0.08275344380811989,-0.11244826421052834
779,779,779,779,2022-03-09,60.94301223754883,60.94301223754883,65.77571105957031,0.0,-0.07347239192358879
780,780,780,780,2022-03-10,60.79169845581055,62.806114196777344,65.21772766113281,-0.03207356109717996,-0.06786543113430188
781,781,781,781,2022-03-11,60.71603393554688,62.94797134399414,64.35711669921875,-0.035456860019369096,-0.05657622576053145
782,782,782,782,2022-03-14,61.179443359375,60.50797653198242,62.62641906738281,0.01109716215741674,-0.023104876976135946
783,783,783,783,2022-03-15,61.7752571105957,58.6070556640625,64.83943176269531,0.05405836226773508,-0.0472578887383549
784,784,784,784,2022-03-16,63.85586166381836,58.59759140014648,63.88423156738281,0.08973526279885169,-0.00044408303689980055
785,785,785,785,2022-03-17,64.47059631347656,60.94301223754883,60.94301223754883,0.05788332322953815,0.05788332322953815
786,786,786,786,2022-03-18,64.73539733886719,60.79169845581055,62.806114196777344,0.06487232604503257,0.030718078434931018
787,787,787,787,2022-03-21,65.03803253173828,60.71603393554688,62.94797134399414,0.07118380954822268,0.0332029951580568
788,788,788,788,2022-03-22,66.50391387939453,61.179443359375,60.50797653198242,0.08703038516945938,0.09909333762372419
789,789,789,789,2022-03-23,65.65277099609375,61.7752571105957,58.6070556640625,0.06276807360843795,0.12021957513814563
790,790,790,790,2022-03-24,66.3809814453125,63.85586166381836,58.59759140014648,0.03954405618685608,0.13282781525976795
791,791,791,791,2022-03-25,67.42127990722656,64.47059631347656,60.94301223754883,0.04576789672307102,0.10630041791216671
792,792,792,792,2022-03-28,67.41182708740234,64.73539733886719,60.79169845581055,0.04134414645707629,0.10889856345112592
793,793,793,793,2022-03-29,67.62935638427734,65.03803253173828,60.71603393554688,0.039843207914915135,0.1138632087871434
794,794,794,794,2022-03-30,67.74282836914062,66.50391387939453,61.179443359375,0.018629196651386293,0.10728088798081337
795,795,795,795,2022-03-31,66.46609497070312,65.65277099609375,61.7752571105957,0.012388265754354366,0.07593392693954248
796,796,796,796,2022-04-01,66.67415618896484,66.3809814453125,63.85586166381836,0.004416547289133987,0.04413525167014343
797,797,797,797,2022-04-04,65.86083221435547,67.42127990722656,64.47059631347656,-0.023144735534809002,0.02156387532262216
798,798,798,798,2022-04-05,66.21074676513672,67.41182708740234,64.73539733886719,-0.017817056355828642,0.02279045911383837
799,799,799,799,2022-04-06,66.2674789428711,67.62935638427734,65.03803253173828,-0.02013737102077262,0.018903499433702065
800,800,800,800,2022-04-07,65.77571105957031,67.74282836914062,66.50391387939453,-0.029038015638366943,-0.010949773890673864
801,801,801,801,2022-04-08,66.77818298339844,66.46609497070312,65.65277099609375,0.004695446796338487,0.01714188099344116
802,802,802,802,2022-04-11,66.74982452392578,66.67415618896484,66.3809814453125,0.0011348975268090644,0.005556457144538562
803,803,803,803,2022-04-12,66.35260772705078,65.86083221435547,67.42127990722656,0.007466888834546603,-0.015850665867605973
804,804,804,804,2022-04-13,66.62686920166016,66.21074676513672,67.41182708740234,0.00628481714606699,-0.011644216151039166
805,805,805,805,2022-04-14,66.80655670166016,66.2674789428711,67.62935638427734,0.008134876524483525,-0.01216630952307085
806,806,806,806,2022-04-18,67.36454010009766,65.77571105957031,67.74282836914062,0.024155254499467205,-0.0055841817968039775
807,807,807,807,2022-04-19,67.9414291381836,66.77818298339844,66.46609497070312,0.01741955385450278,0.022196793239181112
808,808,808,808,2022-04-20,68.50886535644531,66.74982452392578,66.67415618896484,0.02635274092576867,0.027517546113078994
809,809,809,809,2022-04-21,67.69554138183594,66.35260772705078,65.86083221435547,0.020239350054024552,0.027857363865507967
810,810,810,810,2022-04-22,65.78517150878906,66.62686920166016,66.21074676513672,-0.0126330068177678,-0.006427585809555381
811,811,811,811,2022-04-25,65.33120727539062,66.80655670166016,66.2674789428711,-0.022083901627471092,-0.01412867491590597
812,812,812,812,2022-04-26,63.09928512573242,67.36454010009766,65.77571105957031,-0.06331602602834441,-0.04069018625148668
813,813,813,813,2022-04-27,63.26952362060547,67.9414291381836,66.77818298339844,-0.06876372158843036,-0.05254200108537321
814,814,814,814,2022-04-28,64.0923080444336,68.50886535644531,66.74982452392578,-0.06446694583296309,-0.039813085629006095
815,815,815,815,2022-04-29,62.11572647094727,67.69554138183594,66.35260772705078,-0.08242514642752885,-0.06385402776530524
816,816,816,816,2022-05-02,62.55076599121094,65.78517150878906,66.62686920166016,-0.04916617899439546,-0.06117806913772339
817,817,817,817,2022-05-03,63.023624420166016,65.33120727539062,66.80655670166016,-0.03532129515833771,-0.05662516477817714
818,818,818,818,2022-05-04,64.60299682617188,63.09928512573242,67.36454010009766,0.023830883304670314,-0.04099401955127102
819,819,819,819,2022-05-05,63.836952209472656,63.26952362060547,67.9414291381836,0.00896843466484376,-0.06041198986796392
820,820,820,820,2022-05-06,63.874786376953125,64.0923080444336,68.50886535644531,-0.003393881015014588,-0.06764203370441912
821,821,821,821,2022-05-09,62.5408821105957,62.11572647094727,67.69554138183594,0.006844573247441366,-0.07614473813224176
822,822,822,822,2022-05-10,61.75006866455078,62.55076599121094,65.78517150878906,-0.012800759734463707,-0.06133757428449027
823,823,823,823,2022-05-11,61.092655181884766,63.023624420166016,65.33120727539062,-0.03063881609549879,-0.06487790858722531
824,824,824,824,2022-05-12,59.93977737426758,64.60299682617188,63.09928512573242,-0.07218271103508844,-0.05007200549370994
825,825,825,825,2022-05-13,60.42570114135742,63.836952209472656,63.26952362060547,-0.05343693503602209,-0.044947746031738345
826,826,826,826,2022-05-16,60.61625289916992,63.874786376953125,64.0923080444336,-0.051014393356295096,-0.05423513759020515
827,827,827,827,2022-05-17,61.92156600952149,62.5408821105957,62.11572647094727,-0.009902580203122624,-0.0031257858912202563
828,828,828,828,2022-05-18,60.33042144775391,61.75006866455078,62.55076599121094,-0.02299021276411717,-0.0354966803087432
829,829,829,829,2022-05-19,59.44432830810547,61.092655181884766,63.023624420166016,-0.02698076992842935,-0.05679292717597595
830,830,830,830,2022-05-20,59.12038040161133,59.93977737426758,64.60299682617188,-0.013670337271022626,-0.08486628630112458
831,831,831,831,2022-05-23,60.9306755065918,60.42570114135742,63.836952209472656,0.008356946724590975,-0.045526557930652634
832,832,832,832,2022-05-24,60.86397933959961,60.61625289916992,63.874786376953125,0.004086798978514272,-0.047136079948438825
833,833,833,833,2022-05-25,61.54998016357422,61.92156600952149,62.5408821105957,-0.006000911635376527,-0.015844067329737976
834,834,834,834,2022-05-26,63.75093078613281,60.33042144775391,61.75006866455078,0.056696261293998296,0.03240258941980212
835,835,835,835,2022-05-27,64.5226821899414,59.44432830810547,61.092655181884766,0.08543041912281946,0.05614467071114815
836,836,836,836,2022-05-31,64.20825958251953,59.12038040161133,59.93977737426758,0.08605964891202778,0.07121284721495202
837,837,837,837,2022-06-01,63.512725830078125,60.9306755065918,60.42570114135742,0.042376853727922104,0.051087941561473116
838,838,838,838,2022-06-02,63.865264892578125,60.86397933959961,60.61625289916992,0.04931135928908614,0.053599683880372284
839,839,839,839,2022-06-03,63.06492233276367,61.54998016357422,61.92156600952149,0.024613203207594303,0.018464589914705565
840,840,840,840,2022-06-06,63.72233581542969,63.75093078613281,60.33042144775391,-0.0004485420110814653,0.05622228862785539
841,841,841,841,2022-06-07,64.49410247802734,64.5226821899414,59.44432830810547,-0.0004429405434499545,0.08494963798309607
842,842,842,842,2022-06-08,64.06533813476562,64.20825958251953,59.12038040161133,-0.0022259044036262443,0.08364218395691392
843,843,843,843,2022-06-09,62.89341354370117,63.512725830078125,60.9306755065918,-0.009750995226277315,0.032212642003239145
844,844,844,844,2022-06-10,60.47333908081055,63.865264892578125,60.86397933959961,-0.053110651266738196,-0.006418250384343516
845,845,845,845,2022-06-13,58.1580696105957,63.06492233276367,61.54998016357422,-0.07780637065208507,-0.05510823145619592
846,846,846,846,2022-06-14,58.93935775756836,63.72233581542969,63.75093078613281,-0.07505967878696596,-0.07547455337877318
847,847,847,847,2022-06-15,59.36811065673828,64.49410247802734,64.5226821899414,-0.07948000862614457,-0.07988774425138023
848,848,848,848,2022-06-16,58.39626693725586,64.06533813476562,64.20825958251953,-0.08848889840532026,-0.09051783498031407
849,849,849,849,2022-06-17,57.99609375,62.89341354370117,63.512725830078125,-0.07786697394470876,-0.08685868867976654
850,850,850,850,2022-06-21,59.57772064208984,60.47333908081055,63.865264892578125,-0.014810137034502069,-0.06713421227798821
851,851,851,851,2022-06-22,58.83454895019531,58.1580696105957,63.06492233276367,0.011631736474904564,-0.0670796573766742
852,852,852,852,2022-06-23,58.43437957763672,58.93935775756836,63.72233581542969,-0.008567758440951034,-0.08298434403141486
853,853,853,853,2022-06-24,61.187931060791016,59.36811065673828,64.49410247802734,0.03065316352367664,-0.05126315880374821
854,854,854,854,2022-06-27,60.5781478881836,58.39626693725586,64.06533813476562,0.03736336353952341,-0.05443177774612684
855,855,855,855,2022-06-28,60.730587005615234,57.99609375,62.89341354370117,0.04714961092729175,-0.03438876054299567
856,856,856,856,2022-06-29,59.95883560180664,59.57772064208984,60.47333908081055,0.006396937573465378,-0.008507938983100871
857,857,857,857,2022-06-30,59.825443267822266,58.83454895019531,58.1580696105957,0.016842048342475824,0.028669687085397744
858,858,858,858,2022-07-01,60.67341995239258,58.43437957763672,58.93935775756836,0.03831717545286906,0.029421124708498336
859,859,859,859,2022-07-05,59.39668655395508,61.187931060791016,59.36811065673828,-0.02927447416151907,0.0004813341186149511
860,860,860,860,2022-07-06,59.00604248046875,60.5781478881836,58.39626693725586,-0.02595169153432486,0.010442029519936114
861,861,861,861,2022-07-07,60.05411148071289,60.730587005615234,57.99609375,-0.011138959102104495,0.035485454237387914
862,862,862,862,2022-07-08,59.67300033569336,59.95883560180664,59.57772064208984,-0.004767191744875499,0.001599250400597052
863,863,863,863,2022-07-11,59.17755126953125,59.825443267822266,58.83454895019531,-0.010829706608116219,0.005829947292131044
864,864,864,864,2022-07-12,58.87266159057617,60.67341995239258,58.43437957763672,-0.02967952627739412,0.007500413559746066
865,865,865,865,2022-07-13,57.11953353881836,59.39668655395508,61.187931060791016,-0.03833804791565576,-0.0664901958840649
866,866,866,866,2022-07-14,55.17584991455078,59.00604248046875,60.5781478881836,-0.064911870122213,-0.08917898882621
867,867,867,867,2022-07-15,56.24296569824219,60.05411148071289,60.730587005615234,-0.06346186278511001,-0.0738939227931078
868,868,868,868,2022-07-18,56.309661865234375,59.67300033569336,59.95883560180664,-0.05636281821826217,-0.06086131760140967
869,869,869,869,2022-07-19,57.92939758300781,59.17755126953125,59.825443267822266,-0.021091675132662635,-0.031692965087218306
870,870,870,870,2022-07-20,58.38673782348633,58.87266159057617,60.67341995239258,-0.008253810070099288,-0.03768836717462931
871,871,871,871,2022-07-21,58.22476196289063,57.11953353881836,59.39668655395508,0.01934939512979672,-0.019730470823484225
872,872,872,872,2022-07-22,57.9770393371582,55.17584991455078,59.00604248046875,0.05076839644419695,-0.017438945234314773
873,873,873,873,2022-07-25,58.720211029052734,56.24296569824219,60.05411148071289,0.04404542505993714,-0.022211642446638424
874,874,874,874,2022-07-26,58.358158111572266,56.309661865234375,59.67300033569336,0.03637912533093424,-0.022034122915294718
875,875,875,875,2022-07-27,59.310943603515625,57.92939758300781,59.17755126953125,0.023848789701777617,0.0022541036444179152
876,876,876,876,2022-07-28,58.92982482910156,58.38673782348633,58.87266159057617,0.009301547335237137,0.0009709640600747971
877,877,877,877,2022-07-29,60.26372528076172,58.22476196289063,57.11953353881836,0.03501883475574563,0.05504582315621631
878,878,878,878,2022-08-01,59.92072296142578,57.9770393371582,55.17584991455078,0.033525058307381395,0.08599546820254234
879,879,879,879,2022-08-02,59.08226776123047,58.720211029052734,56.24296569824219,0.0061657941249326775,0.050482794207934445
880,880,880,880,2022-08-03,60.59720230102539,58.358158111572266,56.309661865234375,0.03836728680114265,0.07614218046722354
881,881,881,881,2022-08-04,60.78775787353516,59.310943603515625,57.92939758300781,0.0248995241062393,0.0493421373221008
882,882,882,882,2022-08-05,60.31136322021485,58.92982482910156,58.38673782348633,0.023443789203850374,0.03296340005408438
883,883,883,883,2022-08-08,60.4458122253418,60.26372528076172,58.22476196289063,0.0030215016368762004,0.038146145859157654
884,884,884,884,2022-08-09,61.367774963378906,59.92072296142578,57.9770393371582,0.02414944163615429,0.058484111382478554
885,885,885,885,2022-08-10,63.31732177734375,59.08226776123047,58.720211029052734,0.07168062731153846,0.07828838942721994
886,886,886,886,2022-08-11,64.0472183227539,60.59720230102539,58.358158111572266,0.056933585887184446,0.09748525990667822
887,887,887,887,2022-08-12,65.12281799316406,60.78775787353516,59.310943603515625,0.07131469018231762,0.0979899161358806
888,888,888,888,2022-08-15,64.67145538330078,60.31136322021485,58.92982482910156,0.07229304612409315,0.09743165826218103
889,889,889,889,2022-08-16,64.97876739501953,60.4458122253418,60.26372528076172,0.07499204664136028,0.07824013686991593
890,890,890,890,2022-08-17,64.79630279541016,61.367774963378906,59.92072296142578,0.055868537421752906,0.08136717304167118
891,891,891,891,2022-08-18,65.31490325927734,63.31732177734375,59.08226776123047,0.03154873620457477,0.10549079671814332
892,892,892,892,2022-08-19,64.71947479248047,64.0472183227539,60.59720230102539,0.010496263340256995,0.06802743913781839
893,893,893,893,2022-08-22,63.29813003540039,65.12281799316406,60.78775787353516,-0.028019179973987174,0.041297331069322984
894,894,894,894,2022-08-23,63.067626953125,64.67145538330078,60.31136322021485,-0.024799634099311074,0.04570057093298008
895,895,895,895,2022-08-24,63.422969818115234,64.97876739501953,60.4458122253418,-0.02394316850374023,0.04925333092844553
896,896,896,896,2022-08-25,64.6042251586914,64.79630279541016,61.367774963378906,-0.0029643301921904452,0.05273859443728979
897,897,897,897,2022-08-26,63.07723617553711,65.31490325927734,63.31732177734375,-0.034259670796073616,-0.003791783907899693
898,898,898,898,2022-08-29,62.837135314941406,64.71947479248047,64.0472183227539,-0.02908459136256414,-0.018893607552392222
899,899,899,899,2022-08-30,62.40497589111328,63.29813003540039,65.12281799316406,-0.014110276935315413,-0.041734098520369245
900,900,900,900,2022-08-31,61.78073501586914,63.067626953125,64.67145538330078,-0.020404952579115454,-0.0446985513206507
901,901,901,901,2022-09-01,62.2705192565918,63.422969818115234,64.97876739501953,-0.018170870346003065,-0.04167897063918935
902,902,902,902,2022-09-02,62.4818000793457,64.6042251586914,64.79630279541016,-0.03285272865872557,-0.03571967251545716
903,903,903,903,2022-09-06,62.47220993041992,63.07723617553711,65.31490325927734,-0.009591831884223079,-0.043522889677611865
904,904,904,904,2022-09-07,63.547813415527344,62.837135314941406,64.71947479248047,0.011309842452619678,-0.018103691056053806
905,905,905,905,2022-09-08,64.17206573486328,62.40497589111328,63.29813003540039,0.02831648948688459,0.01380665904307321
906,906,906,906,2022-09-09,64.95956420898438,61.78073501586914,63.067626953125,0.0514534052127853,0.029998548340268938
907,907,907,907,2022-09-12,65.8046875,62.2705192565918,63.422969818115234,0.05675507905828292,0.037552919529234785
908,908,908,908,2022-09-13,63.8359260559082,62.4818000793457,64.6042251586914,0.021672326578986212,-0.011892397144242173
909,909,909,909,2022-09-14,63.77831268310547,62.47220993041992,63.07723617553711,0.02090694012810257,0.011114572388957189
910,910,910,910,2022-09-15,63.08684158325195,63.547813415527344,62.837135314941406,-0.007253936957062224,0.003973864611411804
911,911,911,911,2022-09-16,62.501014709472656,64.17206573486328,62.40497589111328,-0.026040162588731763,0.001538960907972342
912,912,912,912,2022-09-19,63.65345764160156,64.95956420898438,61.78073501586914,-0.020106455196972628,0.03031240442917027
913,913,913,913,2022-09-20,62.89475631713867,65.8046875,62.2705192565918,-0.044220727936156945,0.010024600212094725
914,914,914,914,2022-09-21,61.96320343017578,63.8359260559082,62.4818000793457,-0.02933649970225649,-0.008299963325502091
915,915,915,915,2022-09-22,60.954811096191406,63.77831268310547,62.47220993041992,-0.04427055950732284,-0.02428918131627744
916,916,916,916,2022-09-23,59.40861511230469,63.08684158325195,63.547813415527344,-0.05830417847267455,-0.06513518059476264
917,917,917,917,2022-09-26,58.44824600219727,62.501014709472656,64.17206573486328,-0.06484324656350171,-0.08919488046893875
918,918,918,918,2022-09-27,58.35220336914063,63.65345764160156,64.95956420898438,-0.08328305278103576,-0.10171498100859944
919,919,919,919,2022-09-28,59.40861511230469,62.89475631713867,65.8046875,-0.055428169357323975,-0.09719782329633142
920,920,920,920,2022-09-29,58.64992141723633,61.96320343017578,63.8359260559082,-0.05347176758982575,-0.08123959279810422
921,921,921,921,2022-09-30,58.37141036987305,60.954811096191406,63.77831268310547,-0.04238222840591788,-0.08477650294854355
922,922,922,922,2022-10-03,60.13849639892578,59.40861511230469,63.08684158325195,0.012285781872567458,-0.0467347090190815
923,923,923,923,2022-10-04,62.86594772338867,58.44824600219727,62.501014709472656,0.07558313590839538,0.005838833427142864
924,924,924,924,2022-10-05,62.67387771606445,58.35220336914063,63.65345764160156,0.07406188793908197,-0.015389264964247418
925,925,925,925,2022-10-06,61.99201583862305,59.40861511230469,62.89475631713867,0.043485287806065864,-0.014353191448324809
926,926,926,926,2022-10-07,60.7435302734375,58.64992141723633,61.96320343017578,0.03569670351827425,-0.01968382990580353
927,927,927,927,2022-10-10,60.87798309326172,58.37141036987305,60.954811096191406,0.042941787897631034,-0.0012604091711226895
928,928,928,928,2022-10-11,60.81076431274414,60.13849639892578,59.40861511230469,0.011178661823516567,0.02360178229687504
929,929,929,929,2022-10-12,60.10008239746094,62.86594772338867,58.44824600219727,-0.043996240032801115,0.028261522085736512
930,930,930,930,2022-10-13,62.65467071533203,62.67387771606445,58.35220336914063,-0.000306459428271455,0.07373273154697602
931,931,931,931,2022-10-14,62.5394287109375,61.99201583862305,59.40861511230469,0.008830377023703706,0.05269965631608131
932,932,932,932,2022-10-17,63.64385223388672,60.7435302734375,58.64992141723633,0.04774701021480632,0.0851481246006025
933,933,933,933,2022-10-18,64.7098617553711,60.87798309326172,58.37141036987305,0.06294358760603402,0.10858828569215939
934,934,934,934,2022-10-19,64.67145538330078,60.81076431274414,60.13849639892578,0.06348696837128154,0.07537532954442083
935,935,935,935,2022-10-20,63.40376281738281,60.10008239746094,62.86594772338867,0.054969648761437506,0.008554950867209365
936,936,936,936,2022-10-21,65.3629150390625,62.65467071533203,62.67387771606445,0.04322493906376468,0.042905232945380734
937,937,937,937,2022-10-24,66.63060760498047,62.5394287109375,61.99201583862305,0.06541759300285177,0.07482563203675374
938,938,938,938,2022-10-25,68.11918640136719,63.64385223388672,60.7435302734375,0.07031840484818441,0.12142290865756578
939,939,939,939,2022-10-26,68.0423583984375,64.7098617553711,60.87798309326172,0.0514990536630191,0.11768417646491924
940,940,940,940,2022-10-27,68.33047485351562,64.67145538330078,60.81076431274414,0.05657858553713124,0.12365755677890022
941,941,941,941,2022-10-28,70.24161529541016,63.40376281738281,60.10008239746094,0.10784616202861508,0.16874407643703448
942,942,942,942,2022-10-31,70.308837890625,65.3629150390625,62.65467071533203,0.07566863945108171,0.12216435084415722
943,943,943,943,2022-11-01,71.0099105834961,66.63060760498047,62.5394287109375,0.0657250944562644,0.13544226493833
944,944,944,944,2022-11-02,70.65457153320312,68.11918640136719,63.64385223388672,0.037219838723514975,0.11015548325944358
945,945,945,945,2022-11-03,70.21280670166016,68.0423583984375,64.7098617553711,0.031898487270430875,0.08504028284115916
946,946,946,946,2022-11-04,71.17317962646484,68.33047485351562,64.67145538330078,0.041602297935779076,0.10053468264521093
947,947,947,947,2022-11-07,71.48257446289062,70.24161529541016,63.40376281738281,0.01766700783091979,0.12741848884862894
948,948,948,948,2022-11-08,70.97979736328125,70.308837890625,65.3629150390625,0.009543031755126163,0.08593377943535652
949,949,949,949,2022-11-09,70.36096954345703,71.0099105834961,66.63060760498047,-0.00913873901131046,0.05598571096022442
950,950,950,950,2022-11-10,72.24642944335938,70.65457153320312,68.11918640136719,0.0225301473862618,0.06058855456191048
951,951,951,951,2022-11-11,72.02403259277344,70.21280670166016,68.0423583984375,0.02579623257063801,0.058517580637348576
952,952,952,952,2022-11-14,71.34721374511719,71.17317962646484,68.33047485351562,0.0024452205109526393,0.04414924523894692
953,953,953,953,2022-11-15,71.82099151611328,71.48257446289062,70.24161529541016,0.004734259443863964,0.02248490747345233
954,954,954,954,2022-11-16,71.89834594726562,70.97979736328125,70.308837890625,0.012940986282098832,0.022607514280257757
955,955,955,955,2022-11-17,72.4107894897461,70.36096954345703,71.0099105834961,0.02913291217545022,0.019727935083128978
956,956,956,956,2022-11-18,73.00059509277344,72.24642944335938,70.65457153320312,0.010438794764318748,0.03320412973515574
957,957,957,957,2022-11-21,73.37769317626953,72.02403259277344,70.21280670166016,0.01879456807354485,0.045075629693272834
958,958,958,958,2022-11-22,74.37358856201172,71.34721374511719,71.17317962646484,0.04241756135994379,0.0449665021619583
959,959,959,959,2022-11-23,74.18022155761719,71.82099151611328,71.48257446289062,0.032848753431294675,0.037738527396310007
960,960,960,960,2022-11-25,74.40259552001953,71.89834594726562,70.97979736328125,0.03483041980674595,0.04822214607376352
961,961,961,961,2022-11-28,73.22299194335938,72.4107894897461,70.36096954345703,0.011216594368554711,0.04067627860265155
962,962,962,962,2022-11-29,73.5517349243164,73.00059509277344,72.24642944335938,0.007549799160438964,0.018067404728705494
963,963,963,963,2022-11-30,74.16087341308594,73.37769317626953,72.02403259277344,0.010673274164329838,0.02966844181572381
964,964,964,964,2022-12-01,74.11253356933594,74.37358856201172,71.34721374511719,-0.0035100497061281155,0.03875862390502949
965,965,965,965,2022-12-02,74.36393737792969,74.18022155761719,71.82099151611328,0.002476614607706429,0.035406721741594094
