,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MRO,MRO_6m,MRO_12m,MRO_6m_ret,MRO_12m_ret
481,481,481,481,2020-12-31,6.388366222381592,6.043567180633545,6.436254024505615,0.05705223942127202,-0.007440321954617302
482,482,482,482,2021-01-04,6.541611671447754,6.522454738616943,6.618232727050781,0.002937074092272285,-0.011577268247133898
483,483,483,483,2021-01-05,7.135431289672852,6.350055694580078,6.675699234008789,0.12368011130408041,0.06886650215186396
484,484,484,484,2021-01-06,7.183320999145508,6.350055694580078,6.618232727050781,0.13122173168916307,0.08538356014363702
485,485,485,485,2021-01-07,7.365298748016357,6.29258918762207,6.445833683013916,0.17047188818624548,0.14264486336739024
486,486,486,486,2021-01-08,7.231209754943848,6.512876510620117,6.273433685302734,0.11029431360358077,0.15267174528121186
487,487,487,487,2021-01-11,7.317409992218018,6.388366222381592,6.043567180633545,0.14542744380895511,0.21077664457283918
488,488,488,488,2021-01-12,8.035740852355957,6.541611671447754,6.522454738616943,0.22840383317610335,0.23201174624937293
489,489,489,489,2021-01-13,7.700519561767578,7.135431289672852,6.350055694580078,0.0791946904334404,0.21266960986502093
490,490,490,490,2021-01-14,8.303916931152344,7.183320999145508,6.350055694580078,0.15599970155031873,0.3076919842199073
491,491,491,491,2021-01-15,7.901653289794922,7.365298748016357,6.29258918762207,0.07282183114744889,0.2557077943905801
492,492,492,492,2021-01-19,8.208139419555664,7.231209754943848,6.512876510620117,0.13509906332670085,0.2602940353883869
493,493,493,493,2021-01-20,8.256030082702637,7.317409992218018,6.388366222381592,0.12827217437355998,0.29235391261347843
494,494,494,494,2021-01-21,7.901653289794922,8.035740852355957,6.541611671447754,-0.016686397063404912,0.2079061990615183
495,495,495,495,2021-01-22,7.805875301361084,7.700519561767578,7.135431289672852,0.01368164040730302,0.09395984411742142
496,496,496,496,2021-01-25,7.489809513092041,8.303916931152344,7.183320999145508,-0.0980389646006885,0.04266668773162041
497,497,497,497,2021-01-26,7.154586315155029,7.901653289794922,7.365298748016357,-0.09454565357919953,-0.02860881005242022
498,498,498,498,2021-01-27,7.221632480621338,8.208139419555664,7.231209754943848,-0.12018642575490379,-0.0013244359722744958
499,499,499,499,2021-01-28,7.240787029266357,8.256030082702637,7.317409992218018,-0.12296988301475964,-0.010471322917965264
500,500,500,500,2021-01-29,6.934298515319824,7.901653289794922,8.035740852355957,-0.12242435082850922,-0.13706792656376
501,501,501,501,2021-02-01,7.030076503753662,7.805875301361084,7.700519561767578,-0.09938652203067455,-0.08706465227912785
502,502,502,502,2021-02-02,7.068386554718018,7.489809513092041,8.303916931152344,-0.05626617841713921,-0.14878886514377376
503,503,503,503,2021-02-03,7.470654010772705,7.154586315155029,7.901653289794922,0.044176935142731244,-0.054545455642663776
504,504,504,504,2021-02-04,7.480231761932373,7.221632480621338,8.208139419555664,0.03580897837226771,-0.08868120050313366
505,505,505,505,2021-02-05,7.60474157333374,7.240787029266357,8.256030082702637,0.050264500612478225,-0.07888640216239318
506,506,506,506,2021-02-08,8.600828170776367,6.934298515319824,7.901653289794922,0.24033139787315294,0.08848463167631482
507,507,507,507,2021-02-09,8.514629364013672,7.030076503753662,7.805875301361084,0.2111716507590411,0.09079751280794923
508,508,508,508,2021-02-10,8.706184387207031,7.068386554718018,7.489809513092041,0.2317074511715569,0.16240397996621825
509,509,509,509,2021-02-11,8.38054084777832,7.470654010772705,7.154586315155029,0.12179480346614313,0.17135225974231982
510,510,510,510,2021-02-12,8.5912504196167,7.480231761932373,7.221632480621338,0.1485273041055235,0.1896548934981972
511,511,511,511,2021-02-16,9.17745590209961,7.60474157333374,7.240787029266357,0.20680707077287686,0.2674666255208831
512,512,512,512,2021-02-17,9.206286430358888,8.600828170776367,6.934298515319824,0.07039534421112248,0.3276449535622963
513,513,513,513,2021-02-18,8.764229774475098,8.514629364013672,7.030076503753662,0.029314301279670385,0.24667630143078756
514,514,514,514,2021-02-19,9.081355094909668,8.706184387207031,7.068386554718018,0.04309243763018822,0.284784727689805
515,515,515,515,2021-02-22,9.80210018157959,8.38054084777832,7.470654010772705,0.16962620427751096,0.31208059795634124
516,516,516,516,2021-02-23,10.724648475646973,8.5912504196167,7.480231761932373,0.24832218266610084,0.4337321111126198
517,517,517,517,2021-02-24,11.378121376037598,9.17745590209961,7.60474157333374,0.23979036210182403,0.4961877752605466
518,518,518,518,2021-02-25,10.859188079833984,9.206286430358888,8.600828170776367,0.17954054134405872,0.26257470376294734
519,519,519,519,2021-02-26,10.66698932647705,8.764229774475098,8.514629364013672,0.21710516508176703,0.25278375258001695
520,520,520,520,2021-03-01,10.76308822631836,9.081355094909668,8.706184387207031,0.1851852629737325,0.23625778499864603
521,521,521,521,2021-03-02,10.791919708251951,9.80210018157959,8.38054084777832,0.10098035199971345,0.2877354700935426
522,522,522,522,2021-03-03,11.176314353942873,10.724648475646973,8.5912504196167,0.04211474896557421,0.3008949580172413
523,523,523,523,2021-03-04,11.877837181091309,11.378121376037598,9.17745590209961,0.04391900811553273,0.2942407250765333
524,524,524,524,2021-03-05,12.473650932312012,10.859188079833984,9.206286430358888,0.14867251958515748,0.3549058055785206
525,525,525,525,2021-03-08,11.897055625915527,10.66698932647705,8.764229774475098,0.11531522736085154,0.3574559239152375
526,526,526,526,2021-03-09,11.531880378723145,10.76308822631836,9.081355094909668,0.07142858408657293,0.2698413681882188
527,527,527,527,2021-03-10,11.743298530578612,10.791919708251951,9.80210018157959,0.088156588266608,0.19803902358057734
528,528,528,528,2021-03-11,12.021987915039062,11.176314353942873,10.724648475646973,0.07566658688316563,0.12096801516040623
529,529,529,529,2021-03-12,11.724077224731444,11.877837181091309,11.378121376037598,-0.012945113998080404,0.030405357550714163
530,530,530,530,2021-03-15,11.57992935180664,12.473650932312012,10.859188079833984,-0.07164875667558213,0.06637156172947267
531,531,531,531,2021-03-16,11.012946128845217,11.897055625915527,10.66698932647705,-0.07431330279270465,0.03243246916067033
532,532,532,532,2021-03-17,11.205143928527832,11.531880378723145,10.76308822631836,-0.028333319412344626,0.04107145578613203
533,533,533,533,2021-03-18,10.263376235961914,11.743298530578612,10.791919708251951,-0.12602270910196978,-0.0489758529139066
534,534,534,534,2021-03-19,10.59011173248291,12.021987915039062,11.176314353942873,-0.11910477640431893,-0.052450441433150696
535,535,535,535,2021-03-22,10.407522201538086,11.724077224731444,11.877837181091309,-0.11229498048819919,-0.12378642316244759
536,536,536,536,2021-03-23,9.773269653320312,11.57992935180664,12.473650932312012,-0.15601646984180106,-0.2164868404323047
537,537,537,537,2021-03-24,10.03273582458496,11.012946128845217,11.897055625915527,-0.08900527549961235,-0.15670430230396615
538,538,538,538,2021-03-25,10.119226455688477,11.205143928527832,11.531880378723145,-0.09691240735200679,-0.12249987657182781
539,539,539,539,2021-03-26,10.657381057739258,10.263376235961914,11.743298530578612,0.038389396697432465,-0.09247124817713792
540,540,540,540,2021-03-29,10.474791526794434,10.59011173248291,12.021987915039062,-0.010889422944873828,-0.12869721706417148
541,541,541,541,2021-03-30,10.55167007446289,10.407522201538086,11.724077224731444,0.013850354592902292,-0.09999995119406158
542,542,542,542,2021-03-31,10.263376235961914,9.773269653320312,11.57992935180664,0.05014765784909003,-0.11369267254116056
543,543,543,543,2021-04-01,11.330072402954102,10.03273582458496,11.012946128845217,0.12931034974428934,0.028795770940735377
544,544,544,544,2021-04-05,10.75347900390625,10.119226455688477,11.205143928527832,0.06267796762876388,-0.04030871245407763
545,545,545,545,2021-04-06,10.705431938171388,10.657381057739258,10.263376235961914,0.004508694975979832,0.04307117775343294
546,546,546,546,2021-04-07,10.513230323791504,10.474791526794434,10.59011173248291,0.0036696479255691195,-0.00725973536762492
547,547,547,547,2021-04-08,10.474791526794434,10.55167007446289,10.407522201538086,-0.00728591276318602,0.006463529354413078
548,548,548,548,2021-04-09,10.484400749206545,10.263376235961914,9.773269653320312,0.021535263656240256,0.07276286453885339
549,549,549,549,2021-04-12,10.34986400604248,11.330072402954102,10.03273582458496,-0.0865138687601017,0.031609342357087344
550,550,550,550,2021-04-13,10.340254783630373,10.75347900390625,10.119226455688477,-0.03842702627919503,0.021842413440371855
551,551,551,551,2021-04-14,10.657381057739258,10.705431938171388,10.657381057739258,-0.004488457888448205,0.0
552,552,552,552,2021-04-15,10.417133331298828,10.513230323791504,10.474791526794434,-0.009140577114077675,-0.005504471888353679
553,553,553,553,2021-04-16,10.119226455688477,10.474791526794434,10.55167007446289,-0.03394483510210433,-0.04098342875797567
554,554,554,554,2021-04-19,10.215326309204102,10.484400749206545,10.263376235961914,-0.025664265077124826,-0.004681688135864115
555,555,555,555,2021-04-20,9.71561050415039,10.34986400604248,11.330072402954102,-0.06128133679068615,-0.1424935200222348
556,556,556,556,2021-04-21,10.03273582458496,10.340254783630373,10.75347900390625,-0.029739978896095143,-0.06702418622470718
557,557,557,557,2021-04-22,9.927026748657228,10.657381057739258,10.705431938171388,-0.06853037393756845,-0.07271123612851815
558,558,558,558,2021-04-23,10.25376319885254,10.417133331298828,10.513230323791504,-0.01568283012711691,-0.024680057123050658
559,559,559,559,2021-04-26,10.359471321105955,10.119226455688477,10.474791526794434,0.023741425935025484,-0.011009307955532122
560,560,560,560,2021-04-27,10.609330177307127,10.215326309204102,10.484400749206545,0.03856987590773531,0.011915743311322391
561,561,561,561,2021-04-28,11.291633605957031,9.71561050415039,10.34986400604248,0.16221555002985988,0.09099342748510741
562,562,562,562,2021-04-29,11.272414207458496,10.03273582458496,10.340254783630373,0.12356334349358011,0.09014859336965486
563,563,563,563,2021-04-30,10.82074737548828,9.927026748657228,10.657381057739258,0.09002903381437344,0.015328936524268144
564,564,564,564,2021-05-03,10.695818901062012,10.25376319885254,10.417133331298828,0.04311155754591045,0.02675261618528557
565,565,565,565,2021-05-04,10.87840747833252,10.359471321105955,10.119226455688477,0.050092918947447274,0.07502362220753267
566,566,566,566,2021-05-05,11.24358367919922,10.609330177307127,10.215326309204102,0.05978261504658722,0.1006582989981093
567,567,567,567,2021-05-06,11.051386833190918,11.291633605957031,9.71561050415039,-0.02127652925608292,0.1374876368777751
568,568,568,568,2021-05-07,11.426172256469728,11.272414207458496,10.03273582458496,0.013640205743104872,0.13888897866424332
569,569,569,569,2021-05-10,11.195533752441406,10.82074737548828,9.927026748657228,0.03463590489157076,0.12778317575861897
570,570,570,570,2021-05-11,11.041775703430176,10.695818901062012,10.25376319885254,0.03234505048826253,0.07685105353962318
571,571,571,571,2021-05-12,11.089824676513672,10.87840747833252,10.359471321105955,0.01943457244107205,0.07050102585058804
572,572,572,572,2021-05-13,10.63815975189209,11.24358367919922,10.609330177307127,-0.053846170810039284,0.0027173793352786024
573,573,573,573,2021-05-14,11.339683532714844,11.051386833190918,11.291633605957031,0.02608692500547316,0.00425535652631015
574,574,574,574,2021-05-17,11.772128105163574,11.426172256469728,11.272414207458496,0.03027749284087311,0.044330689815712976
575,575,575,575,2021-05-18,11.502169609069824,11.195533752441406,10.82074737548828,0.02738912350307099,0.06297367547135768
576,576,576,576,2021-05-19,11.193644523620604,11.041775703430176,10.695818901062012,0.013754021478922906,0.04654394648633797
577,577,577,577,2021-05-20,11.11651611328125,11.089824676513672,10.87840747833252,0.002406840283427192,0.021888188636341566
578,578,578,578,2021-05-21,11.184005737304688,10.63815975189209,11.24358367919922,0.05131018880549476,-0.00529883919526053
579,579,579,579,2021-05-24,11.540736198425291,11.339683532714844,11.051386833190918,0.01773000676168901,0.044279453123901025
580,580,580,580,2021-05-25,11.241851806640623,11.772128105163574,11.426172256469728,-0.04504506693996624,-0.016131425790884557
581,581,581,581,2021-05-26,11.473246574401855,11.502169609069824,11.195533752441406,-0.0025145720895266566,0.02480567948802692
582,582,582,582,2021-05-27,11.656432151794434,11.193644523620604,11.041775703430176,0.04134378460895949,0.05566644938941412
583,583,583,583,2021-05-28,11.675714492797852,11.11651611328125,11.089824676513672,0.05030338406549051,0.05283129656007923
584,584,584,584,2021-06-01,13.2665433883667,11.184005737304688,10.63815975189209,0.18620677599579794,0.24707126963449944
585,585,585,585,2021-06-02,13.391881942749023,11.540736198425291,11.339683532714844,0.1604010101692055,0.18097492792577619
586,586,586,586,2021-06-03,13.305108070373535,11.241851806640623,11.772128105163574,0.18353348711767703,0.13022114196476964
587,587,587,587,2021-06-04,13.305108070373535,11.473246574401855,11.502169609069824,0.15966374330860944,0.15674768522644955
588,588,588,588,2021-06-07,13.189413070678713,11.656432151794434,11.193644523620604,0.1315137341273236,0.1782947942331632
589,589,589,589,2021-06-08,13.102641105651855,11.675714492797852,11.11651611328125,0.12221321562241028,0.1786643380112336
590,590,590,590,2021-06-09,12.880887031555176,13.2665433883667,11.184005737304688,-0.029069844760746144,0.15172392916345467
591,591,591,591,2021-06-10,12.986943244934082,13.391881942749023,11.540736198425291,-0.030237624521040063,0.12531324012987333
592,592,592,592,2021-06-11,12.977301597595217,13.305108070373535,11.241851806640623,-0.024637640750039824,0.15437401424642982
593,593,593,593,2021-06-14,12.93873691558838,13.305108070373535,11.473246574401855,-0.027536127692262213,0.12773109439277675
594,594,594,594,2021-06-15,13.343674659729004,13.189413070678713,11.656432151794434,0.011695864571352965,0.14474776552230262
595,595,595,595,2021-06-16,13.170129776000977,13.102641105651855,11.675714492797852,0.005150768444692311,0.127993476041655
596,596,596,596,2021-06-17,12.427742004394531,12.880887031555176,13.2665433883667,-0.03517964454237854,-0.06322682249753953
597,597,597,597,2021-06-18,12.119216918945312,12.986943244934082,13.391881942749023,-0.06681528590857977,-0.0950325749020503
598,598,598,598,2021-06-21,12.95801830291748,12.977301597595217,13.305108070373535,-0.0014859248305756356,-0.02608695589845822
599,599,599,599,2021-06-22,12.986943244934082,12.93873691558838,13.305108070373535,0.0037257368829892723,-0.023912983175830793
600,600,600,600,2021-06-23,13.07371711730957,13.343674659729004,13.189413070678713,-0.020231124431874914,-0.00877188035200327
601,601,601,601,2021-06-24,13.353314399719238,13.170129776000977,13.102641105651855,0.013909097847468965,0.01913150883444814
602,602,602,602,2021-06-25,13.56542682647705,12.427742004394531,12.880887031555176,0.09154396846025814,0.053143839647449065
603,603,603,603,2021-06-28,12.909811973571776,12.119216918945312,12.986943244934082,0.06523482993282914,-0.005939139788910142
604,604,604,604,2021-06-29,12.851964950561523,12.95801830291748,12.977301597595217,-0.008184380503003297,-0.009658143959366594
605,605,605,605,2021-06-30,13.131562232971191,12.986943244934082,12.93873691558838,0.011135721879243832,0.01490294753195709
606,606,606,606,2021-07-01,13.661839485168455,13.07371711730957,13.343674659729004,0.04498509204243173,0.023843868615866848
607,607,607,607,2021-07-02,13.353314399719238,13.353314399719238,13.170129776000977,0.0,0.013909097847468965
608,608,608,608,2021-07-06,12.73626708984375,13.56542682647705,12.427742004394531,-0.061123011257923965,0.024825514187542863
609,609,609,609,2021-07-07,12.466307640075684,12.909811973571776,12.119216918945312,-0.03435405057827401,0.028639698707577654
610,610,610,610,2021-07-08,12.485591888427734,12.851964950561523,12.95801830291748,-0.028507163188130402,-0.03645823022054073
611,611,611,611,2021-07-09,12.784473419189451,13.131562232971191,12.986943244934082,-0.026431646716813084,-0.015590260304218173
612,612,612,612,2021-07-12,12.851964950561523,13.661839485168455,13.07371711730957,-0.05928005050023799,-0.016961676985839613
613,613,613,613,2021-07-13,12.649495124816896,13.353314399719238,13.353314399719238,-0.05270745927446596,-0.05270745927446596
614,614,614,614,2021-07-14,12.071011543273926,12.73626708984375,13.56542682647705,-0.05223316548538126,-0.11016352838130528
615,615,615,615,2021-07-15,11.801053047180176,12.466307640075684,12.909811973571776,-0.05336420471101655,-0.08588497870157885
616,616,616,616,2021-07-16,11.328624725341797,12.485591888427734,12.851964950561523,-0.09266418231708118,-0.11852975253820386
617,617,617,617,2021-07-19,10.721217155456545,12.784473419189451,13.131562232971191,-0.1613876611168017,-0.18355356619052277
618,618,618,618,2021-07-20,10.933329582214355,12.851964950561523,13.661839485168455,-0.14928731721006905,-0.19971760800704919
619,619,619,619,2021-07-21,11.444321632385254,12.649495124816896,13.353314399719238,-0.09527443431850702,-0.14296022022623256
620,620,620,620,2021-07-22,11.280418395996094,12.071011543273926,12.73626708984375,-0.06549518608640192,-0.11430733067843635
621,621,621,621,2021-07-23,11.087592124938965,11.801053047180176,12.466307640075684,-0.06045739472476064,-0.11059533864739024
622,622,622,622,2021-07-26,11.405755043029783,11.328624725341797,12.485591888427734,0.006808444939962355,-0.08648663636033127
623,623,623,623,2021-07-27,10.962254524230955,10.721217155456545,12.784473419189451,0.022482276525080502,-0.14253374661668516
624,624,624,624,2021-07-28,11.357549667358398,10.933329582214355,12.851964950561523,0.038800630855776674,-0.11627912844080945
625,625,625,625,2021-07-29,11.386473655700684,11.444321632385254,12.649495124816896,-0.0050547318174692935,-0.09984757942143518
626,626,626,626,2021-07-30,11.174362182617188,11.280418395996094,12.071011543273926,-0.009401797846128712,-0.07428121143305166
627,627,627,627,2021-08-02,10.894763946533203,11.087592124938965,11.801053047180176,-0.017391348476107793,-0.07679730758125247
628,628,628,628,2021-08-03,11.135798454284668,11.405755043029783,11.328624725341797,-0.02366845401524642,-0.017021154441260844
629,629,629,629,2021-08-04,10.653727531433104,10.962254524230955,10.721217155456545,-0.02814448361109334,-0.006294959149213075
630,630,630,630,2021-08-05,11.36719036102295,11.357549667358398,10.933329582214355,0.0008488357037308436,0.039682401920305255
631,631,631,631,2021-08-06,11.531094551086426,11.386473655700684,11.444321632385254,0.012701113598355906,0.0075821810578637905
632,632,632,632,2021-08-09,11.396113395690918,11.174362182617188,11.280418395996094,0.019844641640369032,0.010256268485208775
633,633,633,633,2021-08-10,11.907109260559082,10.894763946533203,11.087592124938965,0.0929203532076539,0.07391299448838873
634,634,634,634,2021-08-11,11.955312728881836,11.135798454284668,11.405755043029783,0.07359277181259039,0.0481824906618431
635,635,635,635,2021-08-12,11.955312728881836,10.653727531433104,10.962254524230955,0.12217181203559901,0.09058886586293236
636,636,636,636,2021-08-13,11.666072845458984,11.36719036102295,11.357549667358398,0.026293435311937285,0.027164589822334717
637,637,637,637,2021-08-16,11.251495361328123,11.531094551086426,11.386473655700684,-0.024247411077898073,-0.011854266602108421
638,638,638,638,2021-08-17,11.125616073608398,11.396113395690918,11.174362182617188,-0.02373592756498888,-0.004362316901148855
639,639,639,639,2021-08-18,10.786717414855955,11.907109260559082,10.894763946533203,-0.0940943617116452,-0.009917289829086129
640,640,640,640,2021-08-19,10.34130573272705,11.955312728881836,11.135798454284668,-0.135003327203281,-0.07134582444350224
641,641,641,641,2021-08-20,10.380035400390623,11.955312728881836,10.653727531433104,-0.13176379106216374,-0.025689800141309282
642,642,642,642,2021-08-23,10.941643714904783,11.666072845458984,11.36719036102295,-0.062097086153219516,-0.03743639655911157
643,643,643,643,2021-08-24,11.241809844970703,11.251495361328123,11.531094551086426,-0.0008608203662163749,-0.025087358778830504
644,644,644,644,2021-08-25,11.425786972045898,11.125616073608398,11.396113395690918,0.026980159700958017,0.0026038330196154202
645,645,645,645,2021-08-26,11.154664993286133,10.786717414855955,11.907109260559082,0.034111172498449305,-0.06319285821667342
646,646,646,646,2021-08-27,11.62912654876709,10.34130573272705,11.955312728881836,0.12453174186355231,-0.027283784833728397
647,647,647,647,2021-08-30,11.387054443359377,10.380035400390623,11.955312728881836,0.0970149911946212,-0.04753186289720812
648,648,648,648,2021-08-31,11.377370834350586,10.941643714904783,11.666072845458984,0.039822821031199496,-0.024747146270458598
649,649,649,649,2021-09-01,10.902911186218262,11.241809844970703,11.251495361328123,-0.030146272123972584,-0.030981141965179204
650,650,650,650,2021-09-02,11.348320960998535,11.425786972045898,11.125616073608398,-0.00677992782789405,0.020017308337506368
651,651,651,651,2021-09-03,11.261176109313965,11.154664993286133,10.786717414855955,0.00954857148035737,0.04398545694768674
652,652,652,652,2021-09-07,11.212761878967283,11.62912654876709,10.34130573272705,-0.03580360640618785,0.0842694499866048
653,653,653,653,2021-09-08,10.835129737854004,11.387054443359377,10.380035400390623,-0.048469488597838395,0.04384323558725578
654,654,654,654,2021-09-09,10.990056991577148,11.377370834350586,10.941643714904783,-0.034042473293043995,0.004424680416747373
655,655,655,655,2021-09-10,10.91259479522705,10.902911186218262,11.241809844970703,0.0008881672833425114,-0.029284879773245343
656,656,656,656,2021-09-13,11.696907043457031,11.348320960998535,11.425786972045898,0.03071697422521824,0.023728787528985995
657,657,657,657,2021-09-14,11.358004570007324,11.261176109313965,11.154664993286133,0.00859843232655555,0.018229106552601904
658,658,658,658,2021-09-15,12.229463577270508,11.212761878967283,11.62912654876709,0.09067361897788428,0.05162357000638762
659,659,659,659,2021-09-16,11.92929458618164,10.835129737854004,11.387054443359377,0.10098308694034586,0.047618999761477765
660,660,660,660,2021-09-17,11.619441986083984,10.990056991577148,11.377370834350586,0.0572685833193769,0.021276545808152525
661,661,661,661,2021-09-20,11.115934371948242,10.91259479522705,10.902911186218262,0.018633476321335385,0.019538193248721525
662,662,662,662,2021-09-21,11.0481538772583,11.696907043457031,11.348320960998535,-0.055463650671792486,-0.02645035197469625
663,663,663,663,2021-09-22,11.63881015777588,11.358004570007324,11.261176109313965,0.024723144460609747,0.03353415707170937
664,664,664,664,2021-09-23,12.326292037963867,12.229463577270508,11.212761878967283,0.007917637603772176,0.0993091774369459
665,665,665,665,2021-09-24,12.442487716674805,11.92929458618164,10.835129737854004,0.04301957058614536,0.1483469065631282
666,666,666,666,2021-09-27,13.226799964904783,11.619441986083984,10.990056991577148,0.13833349146592844,0.203524237867182
667,667,667,667,2021-09-28,13.323628425598145,11.115934371948242,10.91259479522705,0.19860625115070452,0.22094045235012594
668,668,668,668,2021-09-29,13.352678298950195,11.0481538772583,11.696907043457031,0.2085890952727918,0.1415563318868438
669,669,669,669,2021-09-30,13.23648166656494,11.63881015777588,11.358004570007324,0.13727103433521126,0.16538795040794785
670,670,670,670,2021-10-01,13.788406372070312,12.326292037963867,12.229463577270508,0.11861753150122234,0.12747433973287525
671,671,671,671,2021-10-04,14.359696388244627,12.442487716674805,11.92929458618164,0.1540856390800751,0.2037339076929372
672,672,672,672,2021-10-05,14.892253875732422,13.226799964904783,11.619441986083984,0.12591510533512684,0.2816668729503635
673,673,673,673,2021-10-06,14.611449241638184,13.323628425598145,11.115934371948242,0.09665691468592752,0.3144598333101978
674,674,674,674,2021-10-07,14.872886657714844,13.352678298950195,11.0481538772583,0.1138504444373658,0.34618750091175277
675,675,675,675,2021-10-08,15.56037139892578,13.23648166656494,11.63881015777588,0.17556702686567638,0.33693832857389694
676,676,676,676,2021-10-11,15.44417667388916,13.788406372070312,12.326292037963867,0.12008424013182295,0.2529458677696821
677,677,677,677,2021-10-12,15.376397132873535,14.359696388244627,12.442487716674805,0.07080238447528853,0.2357976542156317
678,678,678,678,2021-10-13,15.289251327514648,14.892253875732422,13.226799964904783,0.026657983075963454,0.15592973115812225
679,679,679,679,2021-10-14,15.628151893615724,14.611449241638184,13.323628425598145,0.06958260164092733,0.1729651559172869
680,680,680,680,2021-10-15,15.666885375976562,14.872886657714844,13.352678298950195,0.05338564977565108,0.1733140741665522
681,681,681,681,2021-10-18,15.90895652770996,15.56037139892578,13.23648166656494,0.02240210852603708,0.20190220698115202
682,682,682,682,2021-10-19,15.87022304534912,15.44417667388916,13.788406372070312,0.027586214562040023,0.1509831243076587
683,683,683,683,2021-10-20,15.967047691345217,15.376397132873535,14.359696388244627,0.038412805897742874,0.11193490862497812
684,684,684,684,2021-10-21,15.666885375976562,15.289251327514648,14.892253875732422,0.024699315903213614,0.052015732924513
685,685,685,685,2021-10-22,16.054197311401367,15.628151893615724,14.611449241638184,0.027261407534673765,0.09874092883625751
686,686,686,686,2021-10-25,16.247854232788086,15.666885375976562,14.872886657714844,0.037082600840520286,0.09244792935741364
687,687,687,687,2021-10-26,16.315635681152344,15.90895652770996,15.56037139892578,0.025562905570458927,0.04853767708132617
688,688,688,688,2021-10-27,15.686248779296877,15.87022304534912,15.44417667388916,-0.011592418425786288,0.015674005194266982
689,689,689,689,2021-10-28,15.92832088470459,15.967047691345217,15.376397132873535,-0.002425420615585594,0.035894218070830375
690,690,690,690,2021-10-29,15.802441596984863,15.666885375976562,15.289251327514648,0.008652403956191712,0.033565428318041546
691,691,691,691,2021-11-01,16.489925384521484,16.054197311401367,15.628151893615724,0.02714106876029687,0.05514238003137173
692,692,692,692,2021-11-02,16.383413314819336,16.247854232788086,15.666885375976562,0.0083431990519518,0.045735187412648814
693,693,693,693,2021-11-03,15.967047691345217,16.315635681152344,15.90895652770996,-0.02136527173193825,0.0036514754147498607
694,694,694,694,2021-11-04,16.044513702392578,15.686248779296877,15.87022304534912,0.022839426311314748,0.010982243699122707
695,695,695,695,2021-11-05,16.528657913208008,15.92832088470459,15.967047691345217,0.03768991300771063,0.03517307850011653
696,696,696,696,2021-11-08,16.67390251159668,15.802441596984863,15.666885375976562,0.05514723210735317,0.06427679219280358
697,697,697,697,2021-11-09,16.712631225585938,16.489925384521484,16.054197311401367,0.013505569969012754,0.0410131943324854
698,698,698,698,2021-11-10,16.073564529418945,16.383413314819336,16.247854232788086,-0.018912346252054957,-0.01072693666942337
699,699,699,699,2021-11-11,16.19944190979004,15.967047691345217,16.315635681152344,0.014554614161438773,-0.007121620857012068
700,700,700,700,2021-11-12,16.151025772094727,16.044513702392578,15.686248779296877,0.00663853524499558,0.029629581892853585
701,701,701,701,2021-11-15,16.21880531311035,16.528657913208008,15.92832088470459,-0.018746385927078446,0.018236977425831746
702,702,702,702,2021-11-16,16.24795913696289,16.67390251159668,15.802441596984863,-0.02554551187627163,0.028192955958339594
703,703,703,703,2021-11-17,15.635744094848633,16.712631225585938,16.489925384521484,-0.06443552282112597,-0.05180019131406388
704,704,704,704,2021-11-18,15.664898872375488,16.073564529418945,16.383413314819336,-0.025424706280644194,-0.04385621168416276
705,705,705,705,2021-11-19,14.877767562866213,16.19944190979004,15.967047691345217,-0.0815876469253598,-0.06822050948525926
706,706,706,706,2021-11-22,15.217885971069336,16.151025772094727,16.044513702392578,-0.057775884590416715,-0.05152089659158532
707,707,707,707,2021-11-23,16.043888092041016,16.21880531311035,16.528657913208008,-0.01078484004786362,-0.029329049201243018
708,708,708,708,2021-11-24,16.354854583740234,16.24795913696289,16.67390251159668,0.006579007608048748,-0.01913456838520844
709,709,709,709,2021-11-26,15.256755828857422,15.635744094848633,16.712631225585938,-0.024238582039474044,-0.08711227915444375
710,710,710,710,2021-11-29,15.402520179748535,15.664898872375488,16.073564529418945,-0.016749466100266286,-0.04174832212495361
711,711,711,711,2021-11-30,15.05268383026123,14.877767562866213,16.19944190979004,0.011756889375768687,-0.07078997448892188
712,712,712,712,2021-12-01,14.693130493164062,15.217885971069336,16.151025772094727,-0.034482810483853266,-0.09026642019540165
713,713,713,713,2021-12-02,15.140142440795898,16.043888092041016,16.21880531311035,-0.05632959081118516,-0.0665069252321886
714,714,714,714,2021-12-03,14.858330726623535,16.354854583740234,16.24795913696289,-0.0915033422922954,-0.08552633586934955
715,715,715,715,2021-12-06,15.159578323364258,15.256755828857422,15.635744094848633,-0.006369473732374842,-0.030453668760238473
716,716,716,716,2021-12-07,15.849535942077637,15.402520179748535,15.664898872375488,0.029022248119943583,0.011786674858638824
717,717,717,717,2021-12-08,15.73292064666748,15.05268383026123,14.877767562866213,0.045190400866504055,0.0574785887861069
718,718,718,718,2021-12-09,15.587157249450684,14.693130493164062,15.217885971069336,0.060846581108264575,0.024265609499464436
719,719,719,719,2021-12-10,15.762073516845703,15.140142440795898,16.043888092041016,0.041078284334629345,-0.017565229424350903
720,720,720,720,2021-12-13,14.955507278442385,14.858330726623535,16.354854583740234,0.0065402065418240785,-0.08556158650833012
721,721,721,721,2021-12-14,14.751437187194824,15.159578323364258,15.256755828857422,-0.02692298739869292,-0.03312097587003471
