,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ENPH,ENPH_6m,ENPH_12m,ENPH_6m_ret,ENPH_12m_ret
490,490,490,490,2021-01-14,208.8300018310547,203.3800048828125,175.49000549316406,0.02679711287932407,0.1899823083610841
491,491,491,491,2021-01-15,190.58999633789065,213.759994506836,170.1999969482422,-0.1083925840398745,0.11980023357961089
492,492,492,492,2021-01-19,201.27999877929688,207.4100036621093,172.92999267578125,-0.029555010725513364,0.16393920837473108
493,493,493,493,2021-01-20,199.3999938964844,201.67999267578125,175.47000122070312,-0.011305032041339591,0.13637654590132797
494,494,494,494,2021-01-21,212.08999633789065,206.4900054931641,172.24000549316406,0.027119912323853246,0.2313631535869185
495,495,495,495,2021-01-22,212.07000732421875,203.69000244140625,181.47999572753903,0.04114097296072794,0.1685585867139061
496,496,496,496,2021-01-25,202.72999572753903,208.8300018310547,203.3800048828125,-0.029210391466886088,-0.0031960327449495063
497,497,497,497,2021-01-26,187.33999633789065,190.58999633789065,213.759994506836,-0.017052311571684964,-0.12359655149645143
498,498,498,498,2021-01-27,179.02000427246094,201.27999877929688,207.4100036621093,-0.11059218323646747,-0.13687864080026912
499,499,499,499,2021-01-28,193.7400054931641,199.3999938964844,201.67999267578125,-0.02838509817737811,-0.03936923577432594
500,500,500,500,2021-01-29,182.3500061035156,212.08999633789065,206.4900054931641,-0.14022344640430318,-0.11690638165268319
501,501,501,501,2021-02-01,186.33999633789065,212.07000732421875,203.69000244140625,-0.12132791105623586,-0.08517848640365411
502,502,502,502,2021-02-02,192.6300048828125,202.72999572753903,208.8300018310547,-0.04981991346904835,-0.07757504576065721
503,503,503,503,2021-02-03,196.33999633789065,187.33999633789065,190.58999633789065,0.04804099592148714,0.03016947431913497
504,504,504,504,2021-02-04,195.6300048828125,179.02000427246094,201.27999877929688,0.09278293047670716,-0.028070319608256677
505,505,505,505,2021-02-05,193.1999969482422,193.7400054931641,199.3999938964844,-0.002787284657845057,-0.031093265486561883
506,506,506,506,2021-02-08,197.8699951171875,182.3500061035156,212.08999633789065,0.08511098708086462,-0.06704701525878942
507,507,507,507,2021-02-09,200.1000061035156,186.33999633789065,212.07000732421875,0.07384356571883743,-0.0564436309110089
508,508,508,508,2021-02-10,202.07000732421875,192.6300048828125,202.72999572753903,0.04900587760016473,-0.003255504450398572
509,509,509,509,2021-02-11,199.0800018310547,196.33999633789065,187.33999633789065,0.013955411756495284,0.06266683955725871
510,510,510,510,2021-02-12,206.509994506836,195.6300048828125,179.02000427246094,0.05561513751707414,0.1535582034314804
511,511,511,511,2021-02-16,193.5,193.1999969482422,193.7400054931641,0.001552810851431774,-0.0012388019322759902
512,512,512,512,2021-02-17,189.33999633789065,197.8699951171875,182.3500061035156,-0.04310910693784065,0.038332821499369896
513,513,513,513,2021-02-18,180.83999633789065,200.1000061035156,186.33999633789065,-0.09625191993078386,-0.029515939186919637
514,514,514,514,2021-02-19,189.7400054931641,202.07000732421875,192.6300048828125,-0.06101846579968362,-0.015002851665848027
515,515,515,515,2021-02-22,167.86000061035156,199.0800018310547,196.33999633789065,-0.1568213830297096,-0.145054478245617
516,516,516,516,2021-02-23,170.88999938964844,206.509994506836,195.6300048828125,-0.17248557486164884,-0.126463246310217
517,517,517,517,2021-02-24,180.8699951171875,193.5,193.1999969482422,-0.06527134306363047,-0.06381988626199542
518,518,518,518,2021-02-25,167.3699951171875,189.33999633789065,197.8699951171875,-0.11603465535879764,-0.15414161193028042
519,519,519,519,2021-02-26,176.05999755859375,180.83999633789065,200.1000061035156,-0.026432199049405636,-0.12013996907369151
520,520,520,520,2021-03-01,186.4499969482422,189.7400054931641,202.07000732421875,-0.017339561767011902,-0.07729999411003363
521,521,521,521,2021-03-02,171.69000244140625,167.86000061035156,199.0800018310547,0.02281664373363812,-0.13758287692247673
522,522,522,522,2021-03-03,161.1199951171875,170.88999938964844,206.509994506836,-0.05717130497604028,-0.2197956544333063
523,523,523,523,2021-03-04,149.8800048828125,180.8699951171875,193.5,-0.17133848106921368,-0.22542633135497414
524,524,524,524,2021-03-05,143.5500030517578,167.3699951171875,189.33999633789065,-0.14231936882564666,-0.24184004527187875
525,525,525,525,2021-03-08,132.05999755859375,176.05999755859375,180.83999633789065,-0.24991480523766652,-0.2697412064096367
526,526,526,526,2021-03-09,148.6999969482422,186.4499969482422,189.7400054931641,-0.20246715268372606,-0.21629602275098747
527,527,527,527,2021-03-10,152.42999267578125,171.69000244140625,167.86000061035156,-0.11217898242035373,-0.09192188656300282
528,528,528,528,2021-03-11,165.33999633789062,161.1199951171875,170.88999938964844,0.02619166676137108,-0.03247704998291434
529,529,529,529,2021-03-12,164.7100067138672,149.8800048828125,180.8699951171875,0.09894583231865983,-0.08934587736816213
530,530,530,530,2021-03-15,174.16000366210938,143.5500030517578,167.3699951171875,0.21323580605787207,0.04056885190304094
531,531,531,531,2021-03-16,166.30999755859375,132.05999755859375,176.05999755859375,0.2593518145780944,-0.05537884888789202
532,532,532,532,2021-03-17,163.82000732421875,148.6999969482422,186.4499969482422,0.10168130925543584,-0.12137296859439173
533,533,533,533,2021-03-18,148.47999572753906,152.42999267578125,171.69000244140625,-0.025913515305638235,-0.1351855459480712
534,534,534,534,2021-03-19,154.9499969482422,165.33999633789062,161.1199951171875,-0.06284020575647842,-0.038294428723496976
535,535,535,535,2021-03-22,161.11000061035156,164.7100067138672,149.8800048828125,-0.021856632607450077,0.07492657700618244
536,536,536,536,2021-03-23,155.97000122070312,174.16000366210938,143.5500030517578,-0.1044442010732669,0.08652036158067666
537,537,537,537,2021-03-24,147.97999572753906,166.30999755859375,132.05999755859375,-0.11021587457240345,0.12055125294002655
538,538,538,538,2021-03-25,148.47999572753906,163.82000732421875,148.6999969482422,-0.09363942687610816,-0.001479497143363817
539,539,539,539,2021-03-26,152.07000732421875,148.47999572753906,152.42999267578125,0.02417841931560516,-0.0023616438290342545
540,540,540,540,2021-03-29,142.13999938964844,154.9499969482422,165.33999633789062,-0.08267181549459901,-0.14031690735513513
541,541,541,541,2021-03-30,150.60000610351562,161.11000061035156,164.7100067138672,-0.06523489831183482,-0.08566571571369874
542,542,542,542,2021-03-31,162.16000366210938,155.97000122070312,174.16000366210938,0.03968713466025542,-0.068902157485489
543,543,543,543,2021-04-01,162.69000244140625,147.97999572753906,166.30999755859375,0.09940537328404364,-0.02176655144205697
544,544,544,544,2021-04-05,149.4199981689453,148.47999572753906,163.82000732421875,0.006330835590345529,-0.08790140710208949
545,545,545,545,2021-04-06,157.9199981689453,152.07000732421875,148.47999572753906,0.03846906400322703,0.06357760447898086
546,546,546,546,2021-04-07,150.00999450683594,142.13999938964844,154.9499969482422,0.05536791298002952,-0.03188126840077543
547,547,547,547,2021-04-08,153.1300048828125,150.60000610351562,161.11000061035156,0.016799460005053835,-0.0495313493719044
548,548,548,548,2021-04-09,151.35000610351562,162.16000366210938,155.97000122070312,-0.06666253893974006,-0.029621049439180536
549,549,549,549,2021-04-12,151.8699951171875,162.69000244140625,147.97999572753906,-0.06650689754655104,0.026287332760913884
550,550,550,550,2021-04-13,153.08999633789062,149.4199981689453,148.47999572753906,0.024561626381468304,0.031047957590266462
551,551,551,551,2021-04-14,151.91000366210938,157.9199981689453,152.07000732421875,-0.038057209831058536,-0.0010521710686068886
552,552,552,552,2021-04-15,145.7899932861328,150.00999450683594,142.13999938964844,-0.028131467070421246,0.02567886528885266
553,553,553,553,2021-04-16,150.00999450683594,153.1300048828125,150.60000610351562,-0.020374912012601665,-0.003917739527010022
554,554,554,554,2021-04-19,141.13999938964844,151.35000610351562,162.16000366210938,-0.06745957252809143,-0.1296250850873193
555,555,555,555,2021-04-20,147.0,151.8699951171875,162.69000244140625,-0.0320668682015145,-0.0964410978299487
556,556,556,556,2021-04-21,155.0800018310547,153.08999633789062,149.4199981689453,0.012998925734976519,0.03787982687370772
557,557,557,557,2021-04-22,160.8800048828125,151.91000366210938,157.9199981689453,0.05904812720994279,0.01874371041152445
558,558,558,558,2021-04-23,166.97000122070312,145.7899932861328,150.00999450683594,0.1452775149869281,0.11305917828757961
559,559,559,559,2021-04-26,172.64999389648438,150.00999450683594,153.1300048828125,0.15092327323974897,0.12747331281423357
560,560,560,560,2021-04-27,171.10000610351562,141.13999938964844,151.35000610351562,0.21227155195853387,0.13049223127544507
561,561,561,561,2021-04-28,146.91000366210938,147.0,151.8699951171875,-0.0006122199856505306,-0.03265945620957478
562,562,562,562,2021-04-29,143.39999389648438,155.0800018310547,153.08999633789062,-0.07531601622815687,-0.0632961177947845
563,563,563,563,2021-04-30,139.25,160.8800048828125,151.91000366210938,-0.13444806207314663,-0.08333884113562917
564,564,564,564,2021-05-03,136.41000366210938,166.97000122070312,145.7899932861328,-0.18302687509835458,-0.06433904970153836
565,565,565,565,2021-05-04,127.83000183105467,172.64999389648438,150.00999450683594,-0.2596003107437258,-0.14785676613547594
566,566,566,566,2021-05-05,126.87999725341795,171.10000610351562,141.13999938964844,-0.2584453960997788,-0.10103444946788309
567,567,567,567,2021-05-06,121.94000244140624,146.91000366210938,147.0,-0.16996801169601583,-0.17047617386798475
568,568,568,568,2021-05-07,122.95999908447266,143.39999389648438,155.0800018310547,-0.14253832414223577,-0.20711892163616175
569,569,569,569,2021-05-10,118.12000274658205,139.25,160.8800048828125,-0.15174145244824389,-0.2657881703035595
570,570,570,570,2021-05-11,121.41999816894533,136.41000366210938,166.97000122070312,-0.10988934162258823,-0.27280351391714497
571,571,571,571,2021-05-12,117.16999816894533,127.83000183105467,172.64999389648438,-0.08339203246040816,-0.32134374566386115
572,572,572,572,2021-05-13,114.61000061035156,126.87999725341795,171.10000610351562,-0.09670552418565614,-0.33015782278223627
573,573,573,573,2021-05-14,119.77999877929688,121.94000244140624,146.91000366210938,-0.017713659331336062,-0.18467091557094417
574,574,574,574,2021-05-17,118.41999816894533,122.95999908447266,143.39999389648438,-0.036922584168273986,-0.17419802504016324
575,575,575,575,2021-05-18,122.51000213623048,118.12000274658205,139.25,0.03716558827946237,-0.12021542451540046
576,576,576,576,2021-05-19,130.6699981689453,121.41999816894533,136.41000366210938,0.07618184927930427,-0.042079065604177956
577,577,577,577,2021-05-20,141.82000732421875,117.16999816894533,127.83000183105467,0.21037816455139824,0.10944226936375889
578,578,578,578,2021-05-21,142.27999877929688,114.61000061035156,126.87999725341795,0.24142743234961794,0.12137454176579499
579,579,579,579,2021-05-24,140.8699951171875,119.77999877929688,121.94000244140624,0.17607277135434307,0.15524021893371187
580,580,580,580,2021-05-25,138.52999877929688,118.41999816894533,122.95999908447266,0.16981929506248905,0.12662654367887338
581,581,581,581,2021-05-26,143.0399932861328,122.51000213623048,118.12000274658205,0.16757808172326283,0.2109718079927141
582,582,582,582,2021-05-27,142.30999755859375,130.6699981689453,121.41999816894533,0.08907935679771639,0.17204743621048157
583,583,583,583,2021-05-28,143.0500030517578,141.82000732421875,117.16999816894533,0.008672935157358452,0.22087569588843525
584,584,584,584,2021-06-01,139.44000244140625,142.27999877929688,114.61000061035156,-0.01996061542210159,0.21664777679804015
585,585,585,585,2021-06-02,139.1699981689453,140.8699951171875,119.77999877929688,-0.012067842742721657,0.16188011009564196
586,586,586,586,2021-06-03,134.1300048828125,138.52999877929688,118.41999816894533,-0.03176202941786177,0.1326634601991321
587,587,587,587,2021-06-04,134.6999969482422,143.0399932861328,122.51000213623048,-0.05830534626219919,0.09950203738023355
588,588,588,588,2021-06-07,137.47000122070312,142.30999755859375,130.6699981689453,-0.034010234143232565,0.05203951287246511
589,589,589,589,2021-06-08,139.14999389648438,143.0500030517578,141.82000732421875,-0.02726325810606489,-0.01882677541843858
590,590,590,590,2021-06-09,136.97000122070312,139.44000244140625,142.27999877929688,-0.01771372043500241,-0.03732075909580623
591,591,591,591,2021-06-10,143.5,139.1699981689453,140.8699951171875,0.031113040799197966,0.018669730772863602
592,592,592,592,2021-06-11,147.1300048828125,134.1300048828125,138.52999877929688,0.09692089410835347,0.062080460400616655
593,593,593,593,2021-06-14,147.64999389648438,134.6999969482422,143.0399932861328,0.09613954893568533,0.03222875298329919
594,594,594,594,2021-06-15,144.9199981689453,137.47000122070312,142.30999755859375,0.05419361956854485,0.018340247734716764
595,595,595,595,2021-06-16,152.02000427246094,139.14999389648438,143.0500030517578,0.09249019720080431,0.06270535497617313
596,596,596,596,2021-06-17,161.99000549316406,136.97000122070312,139.44000244140625,0.18266776702546417,0.1617183208328865
597,597,597,597,2021-06-18,165.85000610351562,143.5,139.1699981689453,0.15574917145307055,0.191708042578129
598,598,598,598,2021-06-21,163.0800018310547,147.1300048828125,134.1300048828125,0.1084075064154737,0.21583535297367207
599,599,599,599,2021-06-22,167.3000030517578,147.64999389648438,134.6999969482422,0.13308506581483392,0.24201935294803323
600,600,600,600,2021-06-23,170.24000549316406,144.9199981689453,137.47000122070312,0.17471713803571198,0.2383793117150692
601,601,601,601,2021-06-24,170.77000427246094,152.02000427246094,139.14999389648438,0.12333903087119324,0.2272368793598305
602,602,602,602,2021-06-25,175.38999938964844,161.99000549316406,136.97000122070312,0.08272111514342684,0.2804993635579971
603,603,603,603,2021-06-28,188.3300018310547,165.85000610351562,143.5,0.13554413566622436,0.31240419394463204
604,604,604,604,2021-06-29,185.7100067138672,163.0800018310547,147.1300048828125,0.1387662780765504,0.26221709067285937
605,605,605,605,2021-06-30,183.6300048828125,167.3000030517578,147.64999389648438,0.09760909463942236,0.2436844732384702
606,606,606,606,2021-07-01,183.1100006103516,170.24000549316406,144.9199981689453,0.07559912301403404,0.26352472346076783
607,607,607,607,2021-07-02,186.4100036621093,170.77000427246094,152.02000427246094,0.09158516717429466,0.22622022380694173
608,608,608,608,2021-07-06,188.8099975585937,175.38999938964844,161.99000549316406,0.07651518453530093,0.165565721068893
609,609,609,609,2021-07-07,181.8300018310547,188.3300018310547,165.85000610351562,-0.034513884865943756,0.09635209610764273
610,610,610,610,2021-07-08,179.72000122070312,185.7100067138672,163.0800018310547,-0.032254618903725385,0.10203580575677762
611,611,611,611,2021-07-09,183.8000030517578,183.6300048828125,167.3000030517578,0.0009257646595053348,0.09862522234919124
612,612,612,612,2021-07-12,185.72000122070312,183.1100006103516,170.24000549316406,0.014253730553501986,0.09093042309705912
613,613,613,613,2021-07-13,184.0599975585937,186.4100036621093,170.77000427246094,-0.012606652311295874,0.07782393250356057
614,614,614,614,2021-07-14,170.7899932861328,188.8099975585937,175.38999938964844,-0.09543988403934334,-0.0262272998433406
615,615,615,615,2021-07-15,165.2899932861328,181.8300018310547,188.3300018310547,-0.0909641334123168,-0.1223384926507376
616,616,616,616,2021-07-16,163.4499969482422,179.72000122070312,185.7100067138672,-0.09052973604468617,-0.11986435281283536
617,617,617,617,2021-07-19,165.27999877929688,183.8000030517578,183.6300048828125,-0.10076171906942644,-0.09992923604846649
618,618,618,618,2021-07-20,172.08999633789062,185.72000122070312,183.1100006103516,-0.07339007534581632,-0.06018242715159483
619,619,619,619,2021-07-21,179.7899932861328,184.0599975585937,186.4100036621093,-0.023198980381935352,-0.03551317121357955
620,620,620,620,2021-07-22,178.94000244140625,170.7899932861328,188.8099975585937,0.04771947699312418,-0.05227474839686108
621,621,621,621,2021-07-23,178.17999267578125,165.2899932861328,181.8300018310547,0.07798414854633462,-0.0200737453583969
622,622,622,622,2021-07-26,176.67999267578125,163.4499969482422,179.72000122070312,0.080942159526185,-0.01691524885529372
623,623,623,623,2021-07-27,172.86000061035156,165.27999877929688,183.8000030517578,0.04586157966504145,-0.05952123101067397
624,624,624,624,2021-07-28,181.4199981689453,172.08999633789062,185.72000122070312,0.05421582909872158,-0.023153150029585845
625,625,625,625,2021-07-29,182.0599975585937,179.7899932861328,184.0599975585937,0.012625865494350519,-0.0108660220934933
626,626,626,626,2021-07-30,189.6000061035156,178.94000244140625,170.7899932861328,0.05957306089564818,0.11013533319759228
627,627,627,627,2021-08-02,183.1100006103516,178.17999267578125,165.2899932861328,0.02766869534864691,0.10781056354313368
628,628,628,628,2021-08-03,192.6199951171875,176.67999267578125,163.4499969482422,0.0902196236257331,0.17846435431982433
629,629,629,629,2021-08-04,193.92999267578125,172.86000061035156,165.27999877929688,0.12189050093158404,0.17334217151551123
630,630,630,630,2021-08-05,183.4499969482422,181.4199981689453,172.08999633789062,0.011189498400316689,0.06601197543201032
631,631,631,631,2021-08-06,179.74000549316406,182.0599975585937,179.7899932861328,-0.012743008329893946,-0.0002780343447101874
632,632,632,632,2021-08-09,185.5599975585937,189.6000061035156,178.94000244140625,-0.021308061259851407,0.0369956132047955
633,633,633,633,2021-08-10,184.08999633789065,183.1100006103516,178.17999267578125,0.005351950872549249,0.03316872771940971
634,634,634,634,2021-08-11,182.2899932861328,192.6199951171875,176.67999267578125,-0.05362891752110188,0.03175232535042194
635,635,635,635,2021-08-12,181.2899932861328,193.92999267578125,172.86000061035156,-0.0651781563813103,0.04876774641915871
636,636,636,636,2021-08-13,175.0,183.4499969482422,181.4199981689453,-0.04606158129632587,-0.03538748888624044
637,637,637,637,2021-08-16,167.5399932861328,179.74000549316406,182.0599975585937,-0.06787588647033416,-0.07975395181353773
638,638,638,638,2021-08-17,163.47999572753906,185.5599975585937,189.6000061035156,-0.11899117332162334,-0.13776376337095597
639,639,639,639,2021-08-18,162.47000122070312,184.08999633789065,183.1100006103516,-0.11744253108411606,-0.11271912686827679
640,640,640,640,2021-08-19,162.88999938964844,182.2899932861328,192.6199951171875,-0.10642380059794632,-0.1543453248944987
641,641,641,641,2021-08-20,165.99000549316406,181.2899932861328,193.92999267578125,-0.08439510375413017,-0.14407254286513693
642,642,642,642,2021-08-23,172.24000549316406,175.0,183.4499969482422,-0.015771397181919666,-0.06110652298479391
643,643,643,643,2021-08-24,172.9199981689453,167.5399932861328,179.74000549316406,0.03211176494214296,-0.037943736039766196
644,644,644,644,2021-08-25,172.91000366210938,163.47999572753906,185.5599975585937,0.057682947033389054,-0.06817198783638634
645,645,645,645,2021-08-26,172.42999267578125,162.47000122070312,184.08999633789065,0.06130357223022509,-0.06333860554110649
646,646,646,646,2021-08-27,174.99000549316406,162.88999938964844,182.2899932861328,0.07428329638930897,-0.04004601493133131
647,647,647,647,2021-08-30,177.77999877929688,165.99000549316406,181.2899932861328,0.0710283324053409,-0.0193612148316209
648,648,648,648,2021-08-31,173.72999572753906,172.24000549316406,175.0,0.008650662952017552,-0.0072571672712054
649,649,649,649,2021-09-01,176.42999267578125,172.9199981689453,167.5399932861328,0.020298372334046855,0.05306195383728873
650,650,650,650,2021-09-02,176.88999938964844,172.91000366210938,163.47999572753906,0.023017729704734258,0.0820284072215105
651,651,651,651,2021-09-03,173.94000244140625,172.42999267578125,162.47000122070312,0.00875723383265603,0.07059765577967836
652,652,652,652,2021-09-07,168.72999572753906,174.99000549316406,162.88999938964844,-0.03577352745365536,0.03585239339292268
653,653,653,653,2021-09-08,163.3800048828125,177.77999877929688,165.99000549316406,-0.08099895373697863,-0.015723841942152705
654,654,654,654,2021-09-09,161.36000061035156,173.72999572753906,172.24000549316406,-0.0712024142139932,-0.06316769934871092
655,655,655,655,2021-09-10,158.22000122070312,176.42999267578125,172.9199981689453,-0.10321369501240041,-0.08501039268968813
656,656,656,656,2021-09-13,160.08999633789062,176.88999938964844,172.91000366210938,-0.09497429537975877,-0.07414265833497324
657,657,657,657,2021-09-14,157.9499969482422,173.94000244140625,172.42999267578125,-0.0919282814115775,-0.0839760850350767
658,658,658,658,2021-09-15,155.52999877929688,168.72999572753906,174.99000549316406,-0.07823147799729224,-0.11120638952507145
659,659,659,659,2021-09-16,156.7899932861328,163.3800048828125,177.77999877929688,-0.040335484145728295,-0.1180673058684284
660,660,660,660,2021-09-17,160.88999938964844,161.36000061035156,173.72999572753906,-0.0029127492496611174,-0.07390776868507842
661,661,661,661,2021-09-20,152.44000244140625,158.22000122070312,176.42999267578125,-0.036531403960958664,-0.13597455778655787
662,662,662,662,2021-09-21,154.2899932861328,160.08999633789062,176.88999938964844,-0.0362296407298065,-0.12776305150939005
663,663,663,663,2021-09-22,158.2100067138672,157.9499969482422,173.94000244140625,0.001646152394103595,-0.09043345697800542
664,664,664,664,2021-09-23,158.32000732421875,155.52999877929688,168.72999572753906,0.017938716432969404,-0.06169613386424844
665,665,665,665,2021-09-24,153.66000366210938,156.7899932861328,163.3800048828125,-0.019962942522176008,-0.059493211716298955
666,666,666,666,2021-09-27,155.05999755859375,160.88999938964844,161.36000061035156,-0.03623594911536676,-0.03904315213143139
667,667,667,667,2021-09-28,150.7100067138672,152.44000244140625,158.22000122070312,-0.011348699159225095,-0.04746551920676667
668,668,668,668,2021-09-29,148.39999389648438,154.2899932861328,160.08999633789062,-0.03817486321828634,-0.07302144236878483
669,669,669,669,2021-09-30,149.97000122070312,158.2100067138672,157.9499969482422,-0.052082707436240994,-0.05052229111567497
670,670,670,670,2021-10-01,155.36000061035156,158.32000732421875,155.52999877929688,-0.01869635281032722,-0.001093024948753074
671,671,671,671,2021-10-04,145.02999877929688,153.66000366210938,156.7899932861328,-0.05616298761640959,-0.0750047516449256
672,672,672,672,2021-10-05,147.41000366210938,155.05999755859375,160.88999938964844,-0.04933570241798568,-0.08378392553096348
673,673,673,673,2021-10-06,153.5800018310547,150.7100067138672,152.44000244140625,0.019043162294036575,0.007478348014896108
674,674,674,674,2021-10-07,157.22999572753906,148.39999389648438,154.2899932861328,0.05950136249475868,0.01905504290193316
675,675,675,675,2021-10-08,154.36000061035156,149.97000122070312,158.2100067138672,0.029272516862808518,-0.024334782505120556
676,676,676,676,2021-10-11,161.25999450683594,155.36000061035156,158.32000732421875,0.037976273643830494,0.018569903023036627
677,677,677,677,2021-10-12,169.83999633789062,145.02999877929688,153.66000366210938,0.17106803949125715,0.10529735969133669
678,678,678,678,2021-10-13,173.2100067138672,147.41000366210938,155.05999755859375,0.17502206370536522,0.1170515248358297
679,679,679,679,2021-10-14,173.77999877929688,153.5800018310547,150.7100067138672,0.13152752120984568,0.15307538343641358
680,680,680,680,2021-10-15,172.9199981689453,157.22999572753906,148.39999389648438,0.0997901346292418,0.1652291460979758
681,681,681,681,2021-10-18,179.97000122070312,154.36000061035156,149.97000122070312,0.1659108610332185,0.20004000637334496
682,682,682,682,2021-10-19,187.0599975585937,161.25999450683594,155.36000061035156,0.15999010250905155,0.2040422040660701
683,683,683,683,2021-10-20,180.10000610351562,169.83999633789062,145.02999877929688,0.06040985625796336,0.2418120914252191
684,684,684,684,2021-10-21,179.8000030517578,173.2100067138672,147.41000366210938,0.038046279559222684,0.2197272816293543
685,685,685,685,2021-10-22,176.6999969482422,173.77999877929688,153.5800018310547,0.016802843764855524,0.15054040136436897
686,686,686,686,2021-10-25,179.42999267578125,172.9199981689453,157.22999572753906,0.037647435668346274,0.14119441297137825
687,687,687,687,2021-10-26,173.4600067138672,179.97000122070312,154.36000061035156,-0.03617266468122382,0.12373675840886689
688,688,688,688,2021-10-27,216.22000122070312,187.0599975585937,161.25999450683594,0.15588583365064723,0.3408161266651748
689,689,689,689,2021-10-28,224.4600067138672,180.10000610351562,169.83999633789062,0.24630760192675893,0.3215968650123613
690,690,690,690,2021-10-29,231.6300048828125,179.8000030517578,173.2100067138672,0.2882647438895467,0.33727842448185874
691,691,691,691,2021-11-01,239.52999877929688,176.6999969482422,173.77999877929688,0.35557443642434494,0.37835194189121535
692,692,692,692,2021-11-02,237.6100006103516,179.42999267578125,172.9199981689453,0.32424906821290445,0.37410364981731736
693,693,693,693,2021-11-03,236.5800018310547,173.4600067138672,179.97000122070312,0.36388788581858966,0.3145524266620905
694,694,694,694,2021-11-04,242.6000061035156,216.22000122070312,187.0599975585937,0.12200538679992645,0.2969101318817502
695,695,695,695,2021-11-05,237.8999938964844,224.4600067138672,180.10000610351562,0.05987697933088798,0.32093273644725606
696,696,696,696,2021-11-08,241.6199951171875,231.6300048828125,179.8000030517578,0.043129085281629065,0.34382642389407514
697,697,697,697,2021-11-09,239.38999938964844,239.52999877929688,176.6999969482422,-0.0005844753908149647,0.354782136525837
698,698,698,698,2021-11-10,231.47999572753903,237.6100006103516,179.42999267578125,-0.025798597984370786,0.2900852988709022
699,699,699,699,2021-11-11,250.4900054931641,236.5800018310547,173.4600067138672,0.05879619390671387,0.44407930242019744
700,700,700,700,2021-11-12,251.6199951171875,242.6000061035156,216.22000122070312,0.03718049788433708,0.16372210571005597
701,701,701,701,2021-11-15,244.7100067138672,237.8999938964844,224.4600067138672,0.028625527499365866,0.09021651694866928
702,702,702,702,2021-11-16,251.58999633789065,241.6199951171875,231.6300048828125,0.04126314635453765,0.08617187339428001
703,703,703,703,2021-11-17,254.8600006103516,239.38999938964844,239.52999877929688,0.06462258766091167,0.06400034195791804
704,704,704,704,2021-11-18,254.47999572753903,231.47999572753903,237.6100006103516,0.099360637741984,0.07099867460903697
705,705,705,705,2021-11-19,267.739990234375,250.4900054931641,236.5800018310547,0.06886496212593074,0.13171015369917916
706,706,706,706,2021-11-22,261.1199951171875,251.6199951171875,242.6000061035156,0.037755346094715314,0.07633960654464933
707,707,707,707,2021-11-23,250.5,244.7100067138672,237.8999938964844,0.023660631471041027,0.05296345702723371
708,708,708,708,2021-11-24,255.1000061035156,251.58999633789065,241.6199951171875,0.01395130894199359,0.05579013019924206
709,709,709,709,2021-11-26,247.4199981689453,254.8600006103516,239.38999938964844,-0.0291925073514423,0.03354358494410903
710,710,710,710,2021-11-29,256.7099914550781,254.47999572753903,231.47999572753903,0.008762950978381312,0.10899428111807885
711,711,711,711,2021-11-30,250.0,267.739990234375,250.4900054931641,-0.0662582762434768,-0.001956187801582576
712,712,712,712,2021-12-01,236.8600006103516,261.1199951171875,251.6199951171875,-0.09290745619058516,-0.05865986325912498
713,713,713,713,2021-12-02,235.0,250.5,244.7100067138672,-0.06187624750498999,-0.03967964712297534
714,714,714,714,2021-12-03,217.1000061035156,255.1000061035156,251.58999633789065,-0.1489611881254922,-0.13708808273940376
715,715,715,715,2021-12-06,212.94000244140625,247.4199981689453,254.8600006103516,-0.1393581601435271,-0.16448245338049605
716,716,716,716,2021-12-07,222.5599975585937,256.7099914550781,254.47999572753903,-0.13302946918005087,-0.12543224891877447
717,717,717,717,2021-12-08,225.6100006103516,250.0,267.739990234375,-0.09755999755859368,-0.15735411653352027
718,718,718,718,2021-12-09,216.3500061035156,236.8600006103516,261.1199951171875,-0.0865912119141472,-0.17145369887732909
719,719,719,719,2021-12-10,215.0200042724609,235.0,250.5,-0.08502125841505992,-0.14163670949117402
720,720,720,720,2021-12-13,213.5200042724609,217.1000061035156,255.1000061035156,-0.01649010470017076,-0.16299490723721177
721,721,721,721,2021-12-14,202.32000732421875,212.94000244140625,247.4199981689453,-0.04987318021708842,-0.18228110572505551
722,722,722,722,2021-12-15,204.0399932861328,222.5599975585937,256.7099914550781,-0.08321353556622457,-0.20517315228130528
723,723,723,723,2021-12-16,190.8500061035156,225.6100006103516,250.0,-0.15407116002304155,-0.2365999755859376
724,724,724,724,2021-12-17,189.1100006103516,216.3500061035156,236.8600006103516,-0.12590711682314748,-0.20159587890296227
725,725,725,725,2021-12-20,178.72999572753906,215.0200042724609,235.0,-0.1687750340611902,-0.2394468266913231
726,726,726,726,2021-12-21,189.0,213.5200042724609,217.1000061035156,-0.11483703532139455,-0.12943346528565836
727,727,727,727,2021-12-22,189.3300018310547,202.32000732421875,212.94000244140625,-0.06420524428089569,-0.11087630477908073
728,728,728,728,2021-12-23,188.1699981689453,204.0399932861328,222.5599975585937,-0.07777884551746883,-0.15452012835592555
729,729,729,729,2021-12-27,188.69000244140625,190.8500061035156,225.6100006103516,-0.011317807665868096,-0.1636452199329117
730,730,730,730,2021-12-28,186.7899932861328,189.1100006103516,216.3500061035156,-0.012268030864211132,-0.13663051529214842
