,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GM,GM_6m,GM_12m,GM_6m_ret,GM_12m_ret
964,964,964,964,2022-12-01,40.00133514404297,39.45846939086914,39.41897964477539,0.013757901954996932,0.014773479793629418
965,965,965,965,2022-12-02,39.476959228515625,39.596675872802734,39.72501373291016,-0.003023401375198187,-0.006244289959528415
966,966,966,966,2022-12-05,38.37872695922852,39.942195892333984,37.977664947509766,-0.03914328940050926,0.01056047053638176
967,967,967,967,2022-12-06,37.61689376831055,38.876014709472656,38.145484924316406,-0.032388117726874555,-0.013857240432376905
968,968,968,968,2022-12-07,37.557525634765625,39.24127960205078,39.261024475097656,-0.04290772330464887,-0.043389057293003686
969,969,969,969,2022-12-08,37.79498291015625,40.04091644287109,39.01422119140625,-0.056090962251557186,-0.03125112443660838
970,970,970,970,2022-12-09,37.87413787841797,40.00133514404297,39.45846939086914,-0.053178156628149065,-0.04015187453818958
971,971,971,971,2022-12-12,38.0819091796875,39.476959228515625,39.596675872802734,-0.035338335983599034,-0.038254895385187226
972,972,972,972,2022-12-13,38.35894012451172,38.37872695922852,39.942195892333984,-0.0005155677711202733,-0.03963867615315908
973,973,973,973,2022-12-14,37.95328903198242,37.61689376831055,38.876014709472656,0.008942664584263627,-0.023735089215958127
974,974,974,974,2022-12-15,37.221134185791016,37.557525634765625,39.24127960205078,-0.008956698911581795,-0.05148011065760938
975,975,975,975,2022-12-16,35.766719818115234,37.79498291015625,40.04091644287109,-0.05366487654889196,-0.10674572423571071
976,976,976,976,2022-12-19,35.044456481933594,37.87413787841797,40.00133514404297,-0.07471276060640919,-0.12391783034890913
977,977,977,977,2022-12-20,34.8267936706543,38.0819091796875,39.476959228515625,-0.08547668904082806,-0.11779442106833671
978,978,978,978,2022-12-21,35.519371032714844,38.35894012451172,38.37872695922852,-0.07402626565227655,-0.07450366786661011
979,979,979,979,2022-12-22,33.174495697021484,37.95328903198242,37.61689376831055,-0.1259124955134705,-0.11809582414355158
980,980,980,980,2022-12-23,33.47132110595703,37.221134185791016,37.557525634765625,-0.10074419175720484,-0.1087985552761267
981,981,981,981,2022-12-27,32.96672058105469,35.766719818115234,37.79498291015625,-0.07828504406608727,-0.127748763389548
982,982,982,982,2022-12-28,32.18510055541992,35.044456481933594,37.87413787841797,-0.0815922463510812,-0.15020902498852295
983,983,983,983,2022-12-29,33.313011169433594,34.8267936706543,38.0819091796875,-0.0434660312268782,-0.1252273878326874
984,984,984,984,2022-12-30,33.2833251953125,35.519371032714844,38.35894012451172,-0.06295285565002973,-0.1323189564863877
985,985,985,985,2023-01-03,33.461421966552734,33.174495697021484,37.95328903198242,0.00864900169551075,-0.1183525112051419
986,986,986,986,2023-01-04,34.32219696044922,33.47132110595703,37.221134185791016,0.025421041846500403,-0.0778841722251562
987,987,987,987,2023-01-05,34.628910064697266,32.96672058105469,35.766719818115234,0.05042022543782543,-0.031811968198483975
988,988,988,988,2023-01-06,35.52926254272461,32.18510055541992,35.044456481933594,0.10390404036632828,0.013834029956804939
989,989,989,989,2023-01-09,35.539154052734375,33.313011169433594,34.8267936706543,0.06682502737379026,0.020454377420345837
990,990,990,990,2023-01-10,36.7165412902832,33.2833251953125,35.519371032714844,0.10315123488485534,0.03370471443499712
991,991,991,991,2023-01-11,37.41901397705078,33.461421966552734,33.174495697021484,0.11827327644515417,0.1279452239091725
992,992,992,992,2023-01-12,37.92360305786133,34.32219696044922,33.47132110595703,0.10492935815158178,0.13301781360258014
993,993,993,993,2023-01-13,36.12289810180664,34.628910064697266,32.96672058105469,0.043142796995867094,0.09573829198424266
994,994,994,994,2023-01-17,36.22184371948242,35.52926254272461,32.18510055541992,0.019493260686876734,0.12542272959848555
995,995,995,995,2023-01-18,36.05364227294922,35.539154052734375,33.313011169433594,0.014476659164464722,0.08226908968320146
996,996,996,996,2023-01-19,35.35116958618164,36.7165412902832,33.2833251953125,-0.03718682795601169,0.062128539703730334
997,997,997,997,2023-01-20,34.97520065307617,37.41901397705078,33.461421966552734,-0.06530939926619683,0.045239520545079515
998,998,998,998,2023-01-23,36.05364227294922,37.92360305786133,34.32219696044922,-0.049308626663427724,0.0504468089410246
999,999,999,999,2023-01-24,35.81618881225586,36.12289810180664,34.628910064697266,-0.008490716572252088,0.03428576716218901
1000,1000,1000,1000,2023-01-25,35.93491744995117,36.22184371948242,35.52926254272461,-0.007921360153650081,0.011417487394756787
1001,1001,1001,1001,2023-01-26,36.09321594238281,36.05364227294922,35.539154052734375,0.0010976330528271738,0.015590182276885356
1002,1002,1002,1002,2023-01-27,37.547637939453125,35.35116958618164,36.7165412902832,0.062132834047167185,0.022635483081024033
1003,1003,1003,1003,2023-01-30,35.905235290527344,34.97520065307617,37.41901397705078,0.02659125952346386,-0.040454798927941904
1004,1004,1004,1004,2023-01-31,38.90311050415039,36.05364227294922,37.92360305786133,0.07903412946822042,0.025828438421175104
1005,1005,1005,1005,2023-02-01,38.88331985473633,35.81618881225586,36.12289810180664,0.08563532704604615,0.07641750518327406
1006,1006,1006,1006,2023-02-02,41.05999374389648,35.93491744995117,36.22184371948242,0.1426210676866957,0.133569954690401
1007,1007,1007,1007,2023-02-03,40.69392013549805,36.09321594238281,36.05364227294922,0.12746728361527948,0.12870482897175672
1008,1008,1008,1008,2023-02-06,40.90168762207031,37.547637939453125,35.35116958618164,0.08932784768047752,0.15701087406336645
1009,1009,1009,1009,2023-02-07,40.9610595703125,35.905235290527344,34.97520065307617,0.1408102255527901,0.17114580632748577
1010,1010,1010,1010,2023-02-08,41.12925720214844,38.90311050415039,36.05364227294922,0.057222845915124276,0.1407795331959405
1011,1011,1011,1011,2023-02-09,41.18861770629883,38.88331985473633,35.81618881225586,0.059287577814210124,0.1500000159761441
1012,1012,1012,1012,2023-02-10,40.911582946777344,41.05999374389648,35.93491744995117,-0.003614486598434885,0.13849107915045278
1013,1013,1013,1013,2023-02-13,41.57448196411133,40.69392013549805,36.09321594238281,0.02163865819958577,0.15186416279664572
1014,1014,1014,1014,2023-02-14,41.98013687133789,40.90168762207031,37.547637939453125,0.02636686435123159,0.11805000727428783
1015,1015,1015,1015,2023-02-15,42.49462127685547,40.9610595703125,35.905235290527344,0.037439502850518336,0.18352159324427442
1016,1016,1016,1016,2023-02-16,42.64303207397461,41.12925720214844,38.90311050415039,0.03680530539090543,0.09613425562527245
1017,1017,1017,1017,2023-02-17,42.71228790283203,41.18861770629883,38.88331985473633,0.03699250621610917,0.09847328012114942
1018,1018,1018,1018,2023-02-21,40.69392013549805,40.911582946777344,41.05999374389648,-0.005320322402642241,-0.0089155787670534
1019,1019,1019,1019,2023-02-22,40.45646286010742,41.57448196411133,40.69392013549805,-0.026891955141353896,-0.005835202767390468
1020,1020,1020,1020,2023-02-23,38.83384704589844,41.98013687133789,40.90168762207031,-0.07494710736847543,-0.05055636323074553
1021,1021,1021,1021,2023-02-24,38.76459503173828,42.49462127685547,40.9610595703125,-0.0877764322410548,-0.05362323537563363
1022,1022,1022,1022,2023-02-27,38.89321899414063,42.64303207397461,41.12925720214844,-0.08793495437493803,-0.05436612183433753
1023,1023,1023,1023,2023-02-28,38.32925796508789,42.71228790283203,41.18861770629883,-0.1026175405942964,-0.06942111438650356
1024,1024,1024,1024,2023-03-01,38.30947113037109,40.69392013549805,40.911582946777344,-0.058594723663571546,-0.06360330324522989
1025,1025,1025,1025,2023-03-02,39.20200347900391,40.45646286010742,41.57448196411133,-0.031007638642093993,-0.0570657377560454
1026,1026,1026,1026,2023-03-03,40.66972351074219,38.83384704589844,41.98013687133789,0.04727516340768134,-0.03121508070857182
1027,1027,1027,1027,2023-03-06,40.11437225341797,38.76459503173828,42.49462127685547,0.03481984580451747,-0.05601294827244152
1028,1028,1028,1028,2023-03-07,39.41026306152344,38.89321899414063,42.64303207397461,0.013293938654465709,-0.075810017609516
1029,1029,1029,1029,2023-03-08,39.43009567260742,38.32925796508789,42.71228790283203,0.02872055880972768,-0.07684421489411675
1030,1030,1030,1030,2023-03-09,37.506195068359375,38.30947113037109,40.69392013549805,-0.020968080172082737,-0.07833418497221556
1031,1031,1031,1031,2023-03-10,36.21697998046875,39.20200347900391,40.45646286010742,-0.0761446669462672,-0.10479123927116885
1032,1032,1032,1032,2023-03-13,35.46328353881836,40.66972351074219,38.83384704589844,-0.12801758956017095,-0.08679447861800427
1033,1033,1033,1033,2023-03-14,35.30461120605469,40.11437225341797,38.76459503173828,-0.11990119194632198,-0.08925628715715339
1034,1034,1034,1034,2023-03-15,34.0451545715332,39.41026306152344,38.89321899414063,-0.13613480533268085,-0.12465063442904545
1035,1035,1035,1035,2023-03-16,34.32282638549805,39.43009567260742,38.32925796508789,-0.12952718475541158,-0.10452671907291011
1036,1036,1036,1036,2023-03-17,33.103031158447266,37.506195068359375,38.30947113037109,-0.11739830984952848,-0.13590477284861924
1037,1037,1037,1037,2023-03-20,33.34103775024414,36.21697998046875,39.20200347900391,-0.07940867051243805,-0.14950679068988992
1038,1038,1038,1038,2023-03-21,34.80876159667969,35.46328353881836,40.66972351074219,-0.018456326567229064,-0.1441111816881281
1039,1039,1039,1039,2023-03-22,33.76747131347656,35.30461120605469,40.11437225341797,-0.04353935194489578,-0.15822012369645433
1040,1040,1040,1040,2023-03-23,33.46004867553711,34.0451545715332,39.41026306152344,-0.017186172404261235,-0.15098134150227405
1041,1041,1041,1041,2023-03-24,33.430294036865234,34.32282638549805,39.43009567260742,-0.02600404578015525,-0.15216299969341252
1042,1042,1042,1042,2023-03-27,34.16415786743164,33.103031158447266,37.506195068359375,0.03205527324387014,-0.0891062715062535
1043,1043,1043,1043,2023-03-28,33.936065673828125,33.34103775024414,36.21697998046875,0.01784671275205363,-0.0629791414930424
1044,1044,1044,1044,2023-03-29,35.403785705566406,34.80876159667969,35.46328353881836,0.01709409015411434,-0.0016777305233686146
1045,1045,1045,1045,2023-03-30,35.69137954711914,33.76747131347656,35.30461120605469,0.05697519413823415,0.010955179163625095
1046,1046,1046,1046,2023-03-31,36.37565231323242,33.46004867553711,34.0451545715332,0.08713686181296354,0.06845314027881844
1047,1047,1047,1047,2023-04-03,35.969051361083984,33.430294036865234,34.32282638549805,0.07594181856190496,0.04796297825523754
1048,1048,1048,1048,2023-04-04,35.443450927734375,34.16415786743164,33.103031158447266,0.037445473272510243,0.07070107139387694
1049,1049,1049,1049,2023-04-05,34.79884719848633,33.936065673828125,33.34103775024414,0.025423734529238295,0.043724177368519745
1050,1050,1050,1050,2023-04-06,34.30299377441406,35.403785705566406,34.80876159667969,-0.031092492207105082,-0.014529899917895106
1051,1051,1051,1051,2023-04-10,35.433528900146484,35.69137954711914,33.76747131347656,-0.00722445168117547,0.049339127919981296
1052,1052,1052,1052,2023-04-11,35.11619186401367,36.37565231323242,33.46004867553711,-0.03462372133902858,0.04949613805216546
1053,1053,1053,1053,2023-04-12,34.33274459838867,35.969051361083984,33.430294036865234,-0.04549207445781245,0.02699499323961252
1054,1054,1054,1054,2023-04-13,34.24348831176758,35.443450927734375,34.16415786743164,-0.03385569363472529,0.00232203716666346
1055,1055,1055,1055,2023-04-14,34.203826904296875,34.79884719848633,33.936065673828125,-0.017098850740530747,0.007890167146725302
1056,1056,1056,1056,2023-04-17,34.84843063354492,34.30299377441406,35.403785705566406,0.015900561412155456,-0.015686318876745653
1057,1057,1057,1057,2023-04-18,35.0368537902832,35.433528900146484,35.69137954711914,-0.011194908386944258,-0.018338482993403016
1058,1058,1058,1058,2023-04-19,34.29307556152344,35.11619186401367,36.37565231323242,-0.02343979397531848,-0.05725194241950138
1059,1059,1059,1059,2023-04-20,33.2617073059082,34.33274459838867,35.969051361083984,-0.03119579587967858,-0.07526870886856196
1060,1060,1060,1060,2023-04-21,33.27162170410156,34.24348831176758,35.443450927734375,-0.028381063249681815,-0.061275896301998145
1061,1061,1061,1061,2023-04-24,34.00548553466797,34.203826904296875,34.79884719848633,-0.005798806378709331,-0.02279850419449725
1062,1062,1062,1062,2023-04-25,32.636932373046875,34.84843063354492,34.30299377441406,-0.063460483594038,-0.048568979498514464
1063,1063,1063,1063,2023-04-26,31.952661514282227,35.0368537902832,35.433528900146484,-0.08802708983123131,-0.09823654301194562
1064,1064,1064,1064,2023-04-27,32.448509216308594,34.29307556152344,35.11619186401367,-0.05378830317816208,-0.07596731040870242
1065,1065,1065,1065,2023-04-28,32.76585388183594,33.2617073059082,34.33274459838867,-0.014907635964441002,-0.04563837627552425
1066,1066,1066,1066,2023-05-01,33.20220184326172,33.27162170410156,34.24348831176758,-0.0020864585879589725,-0.030408305924488066
1067,1067,1067,1067,2023-05-02,32.80552291870117,34.00548553466797,34.203826904296875,-0.03528732488596453,-0.040881506900037556
1068,1068,1068,1068,2023-05-03,32.21050262451172,32.636932373046875,34.84843063354492,-0.013065864881569689,-0.0756971823716488
1069,1069,1069,1069,2023-05-04,31.42705535888672,31.952661514282227,35.0368537902832,-0.016449526596104436,-0.10302861247197925
1070,1070,1070,1070,2023-05-05,32.98402786254883,32.448509216308594,34.29307556152344,0.016503644055582134,-0.03817236213258601
1071,1071,1071,1071,2023-05-08,33.380706787109375,32.76585388183594,33.2617073059082,0.0187650505764565,0.0035776720691675923
1072,1072,1072,1072,2023-05-09,33.00386428833008,33.20220184326172,33.27162170410156,-0.0059736265645253805,-0.0080476214280375
1073,1073,1073,1073,2023-05-10,32.80552291870117,32.80552291870117,34.00548553466797,0.0,-0.03528732488596453
1074,1074,1074,1074,2023-05-11,32.84518814086914,32.21050262451172,32.636932373046875,0.019704303399302958,0.006380984751932495
1075,1075,1075,1075,2023-05-12,32.13116455078125,31.42705535888672,31.952661514282227,0.02240455505149419,0.005586484131196334
1076,1076,1076,1076,2023-05-15,32.10141372680664,32.98402786254883,32.448509216308594,-0.026758834288529654,-0.01069680850938759
1077,1077,1077,1077,2023-05-16,31.27829933166504,33.380706787109375,32.76585388183594,-0.06298271240488595,-0.04539953561214949
1078,1078,1078,1078,2023-05-17,32.17082977294922,33.00386428833008,33.20220184326172,-0.025240514507733347,-0.031063363664293075
1079,1079,1079,1079,2023-05-18,32.62701797485352,32.80552291870117,32.80552291870117,-0.005441307681332219,-0.005441307681332219
1080,1080,1080,1080,2023-05-19,32.389007568359375,32.84518814086914,32.21050262451172,-0.013888809847983241,0.005541824228219694
1081,1081,1081,1081,2023-05-22,32.587345123291016,32.13116455078125,31.42705535888672,0.014197449077477442,0.0369200916584187
1082,1082,1082,1082,2023-05-23,33.1427001953125,32.10141372680664,32.98402786254883,0.0324374022081253,0.004810580849158086
1083,1083,1083,1083,2023-05-24,32.01215744018555,31.27829933166504,33.380706787109375,0.023462212594710152,-0.040998213598410715
1084,1084,1084,1084,2023-05-25,32.141082763671875,32.17082977294922,33.00386428833008,-0.0009246578185048149,-0.026141833487155486
1085,1085,1085,1085,2023-05-26,33.01377868652344,32.62701797485352,32.80552291870117,0.01185400124424496,0.006348192294887811
1086,1086,1086,1086,2023-05-30,33.08319854736328,32.389007568359375,32.84518814086914,0.02143291910191336,0.0072464315160365445
1087,1087,1087,1087,2023-05-31,32.141082763671875,32.587345123291016,32.13116455078125,-0.013694345394838159,0.0003086789112467514
1088,1088,1088,1088,2023-06-01,32.83720397949219,33.1427001953125,32.10141372680664,-0.009217601885784799,0.022920805262576893
1089,1089,1089,1089,2023-06-02,34.09022903442383,32.01215744018555,31.27829933166504,0.06491507478435787,0.08990033866426006
1090,1090,1090,1090,2023-06-05,33.941062927246094,32.141082763671875,32.17082977294922,0.05600247436619288,0.055026033421909704
1091,1091,1091,1091,2023-06-06,35.044918060302734,33.01377868652344,32.62701797485352,0.06152398951557858,0.07410729620809198
1092,1092,1092,1092,2023-06-07,36.019493103027344,33.08319854736328,32.389007568359375,0.08875485698459107,0.11209005175615716
1093,1093,1093,1093,2023-06-08,35.65153884887695,32.141082763671875,32.587345123291016,0.10922021859116837,0.09403017379884315
1094,1094,1094,1094,2023-06-09,36.02943420410156,32.83720397949219,33.1427001953125,0.09721382571436399,0.08710014548535017
1095,1095,1095,1095,2023-06-12,36.46699905395508,34.09022903442383,32.01215744018555,0.06971997803626429,0.13916093040880995
1096,1096,1096,1096,2023-06-13,37.44157791137695,33.941062927246094,32.141082763671875,0.10313510191576314,0.16491339718324838
1097,1097,1097,1097,2023-06-14,37.15318298339844,35.044918060302734,33.01377868652344,0.060158934298774946,0.12538414145741972
1098,1098,1098,1098,2023-06-15,37.8194694519043,36.019493103027344,33.08319854736328,0.04997228427752831,0.14316242420636494
1099,1099,1099,1099,2023-06-16,37.74985885620117,35.65153884887695,32.141082763671875,0.05885636567382879,0.17450488938937458
1100,1100,1100,1100,2023-06-20,37.1134033203125,36.02943420410156,32.83720397949219,0.030085654691950126,0.13022422199804007
1101,1101,1101,1101,2023-06-21,36.80511474609375,36.46699905395508,34.09022903442383,0.009271826607898603,0.07963823619162169
1102,1102,1102,1102,2023-06-22,36.4570541381836,37.44157791137695,33.941062927246094,-0.02629493274892658,0.07412823859790807
1103,1103,1103,1103,2023-06-23,35.97970962524414,37.15318298339844,35.044918060302734,-0.03158473282568153,0.026674097606188774
1104,1104,1104,1104,2023-06-26,36.49683380126953,37.8194694519043,36.019493103027344,-0.03497234810014416,0.0132522880562711
1105,1105,1105,1105,2023-06-27,37.27251815795898,37.74985885620117,35.65153884887695,-0.012644833986280801,0.04546730271456667
1106,1106,1106,1106,2023-06-28,37.97858428955078,37.1134033203125,36.02943420410156,0.023311819769564535,0.054098825821342844
1107,1107,1107,1107,2023-06-29,37.988529205322266,36.80511474609375,36.46699905395508,0.03215353266502485,0.04172348125262504
1108,1108,1108,1108,2023-06-30,38.34653854370117,36.4570541381836,37.44157791137695,0.051827676431448255,0.024169938416223502
1109,1109,1109,1109,2023-07-03,38.74432373046875,35.97970962524414,37.15318298339844,0.07683814388776766,0.04282649881656986
1110,1110,1110,1110,2023-07-05,39.20177459716797,36.49683380126953,37.8194694519043,0.07411439607685488,0.03655009351787908
1111,1111,1111,1111,2023-07-06,39.24155426025391,37.27251815795898,37.74985885620117,0.052828094252989954,0.03951525778506859
1112,1112,1112,1112,2023-07-07,39.39072799682617,37.97858428955078,37.1134033203125,0.037182631572286295,0.06136124614762206
1113,1113,1113,1113,2023-07-10,39.42055892944336,37.988529205322266,36.80511474609375,0.03769637188060604,0.07106197607024711
1114,1114,1114,1114,2023-07-11,39.74872970581055,38.34653854370117,36.4570541381836,0.036566303383847476,0.09028912635536779
1115,1115,1115,1115,2023-07-12,40.18629837036133,38.74432373046875,35.97970962524414,0.03721770058303031,0.11691558350336861
1116,1116,1116,1116,2023-07-13,40.27579879760742,39.20177459716797,36.49683380126953,0.02739733625520735,0.10354226936273148
1117,1117,1117,1117,2023-07-14,39.778564453125,39.24155426025391,37.27251815795898,0.013684733008014538,0.06723576562617883
1118,1118,1118,1118,2023-07-17,38.53548431396485,39.39072799682617,37.97858428955078,-0.02171180189739652,0.014663527744168459
1119,1119,1119,1119,2023-07-18,38.91338348388672,39.42055892944336,37.988529205322266,-0.012865759880888672,0.024345619530720786
1120,1120,1120,1120,2023-07-19,39.01282501220703,39.74872970581055,38.34653854370117,-0.018513917276102076,0.01737540059180387
1121,1121,1121,1121,2023-07-20,39.04265975952149,40.18629837036133,38.74432373046875,-0.028458421333060757,0.007700122245729801
1122,1122,1122,1122,2023-07-21,38.33659362792969,40.27579879760742,39.20177459716797,-0.04814814920053012,-0.022069943979035722
1123,1123,1123,1123,2023-07-24,39.08243942260742,39.778564453125,39.24155426025391,-0.01750000383593253,-0.0040547537080520835
1124,1124,1124,1124,2023-07-25,37.710079193115234,38.53548431396485,39.39072799682617,-0.021419352462906494,-0.04266610162285789
1125,1125,1125,1125,2023-07-26,38.078033447265625,38.91338348388672,39.42055892944336,-0.02146690834445164,-0.03405648013719553
1126,1126,1126,1126,2023-07-27,38.75426864624024,39.01282501220703,39.74872970581055,-0.006627470988985973,-0.025018687815448137
1127,1127,1127,1127,2023-07-28,37.83935928344727,39.04265975952149,40.18629837036133,-0.030820146052697228,-0.058401474683843935
1128,1128,1128,1128,2023-07-31,38.15758895874024,38.33659362792969,40.27579879760742,-0.0046692898937957805,-0.05259262142785881
1129,1129,1129,1129,2023-08-01,37.908973693847656,39.08243942260742,39.778564453125,-0.03002539621620881,-0.046999955503182256
1130,1130,1130,1130,2023-08-02,37.183013916015625,37.710079193115234,38.53548431396485,-0.013976774601837438,-0.035096753603252484
1131,1131,1131,1131,2023-08-03,36.715614318847656,38.078033447265625,38.91338348388672,-0.03577966100336527,-0.05647849064446209
1132,1132,1132,1132,2023-08-04,36.3675537109375,38.75426864624024,39.01282501220703,-0.061585859278866506,-0.06780517177215006
1133,1133,1133,1133,2023-08-07,36.884674072265625,37.83935928344727,39.04265975952149,-0.02522995180838783,-0.05527250706144804
1134,1134,1134,1134,2023-08-08,36.63605880737305,38.15758895874024,38.33659362792969,-0.039874902814546864,-0.04435800522761457
1135,1135,1135,1135,2023-08-09,36.059268951416016,37.908973693847656,39.08243942260742,-0.04879332153304472,-0.07735367893751888
1136,1136,1136,1136,2023-08-10,33.97089767456055,37.183013916015625,37.710079193115234,-0.0863866562487432,-0.0991560240275855
1137,1137,1137,1137,2023-08-11,33.702392578125,36.715614318847656,38.078033447265625,-0.08206921759649932,-0.11491246981545045
1138,1138,1138,1138,2023-08-14,33.88139343261719,36.3675537109375,38.75426864624024,-0.06836204321250794,-0.12573776731807318
1139,1139,1139,1139,2023-08-15,33.11565399169922,36.884674072265625,37.83935928344727,-0.10218390633415986,-0.1248357631101441
1140,1140,1140,1140,2023-08-16,32.63831329345703,36.63605880737305,38.15758895874024,-0.10912051252389254,-0.1446442455064757
1141,1141,1141,1141,2023-08-17,32.73775863647461,36.059268951416016,37.908973693847656,-0.09211252506024459,-0.1364113705408041
1142,1142,1142,1142,2023-08-18,32.93665313720703,33.97089767456055,37.183013916015625,-0.030445016415566184,-0.11420162949673063
1143,1143,1143,1143,2023-08-21,33.08582305908203,33.702392578125,36.715614318847656,-0.018294532579955836,-0.09886233220132457
1144,1144,1144,1144,2023-08-22,32.747703552246094,33.88139343261719,36.3675537109375,-0.033460544727174746,-0.09953515673512958
1145,1145,1145,1145,2023-08-23,33.37421798706055,33.11565399169922,36.884674072265625,0.007807908472112324,-0.09517384045002764
1146,1146,1146,1146,2023-08-24,32.69798278808594,32.63831329345703,36.63605880737305,0.0018282039911929893,-0.1074918030892168
1147,1147,1147,1147,2023-08-25,32.76759719848633,32.73775863647461,36.059268951416016,0.0009114418107558642,-0.09128503845612279
1148,1148,1148,1148,2023-08-28,32.93665313720703,32.93665313720703,33.97089767456055,0.0,-0.030445016415566184
1149,1149,1149,1149,2023-08-29,33.2747688293457,33.08582305908203,33.702392578125,0.005710777390251609,-0.012688231192726995
1150,1150,1150,1150,2023-08-30,33.20515823364258,32.747703552246094,33.88139343261719,0.013969061392859361,-0.019958895737847815
1151,1151,1151,1151,2023-08-31,33.41455841064453,33.37421798706055,33.11565399169922,0.001208730152107984,0.009026076278615403
1152,1152,1152,1152,2023-09-01,33.44447708129883,32.69798278808594,32.63831329345703,0.022829980003686634,0.02469992185544112
1153,1153,1153,1153,2023-09-05,33.18521499633789,32.76759719848633,32.73775863647461,0.012744840438616345,0.013667898429819525
1154,1154,1154,1154,2023-09-06,32.726524353027344,32.93665313720703,32.93665313720703,-0.006379785563042417,-0.006379785563042417
1155,1155,1155,1155,2023-09-07,32.477237701416016,33.2747688293457,33.08582305908203,-0.02396804413638265,-0.01839414291067365
1156,1156,1156,1156,2023-09-08,32.85615539550781,33.20515823364258,32.747703552246094,-0.0105105006782098,0.0033117388854058127
1157,1157,1157,1157,2023-09-11,32.527095794677734,33.41455841064453,33.37421798706055,-0.026559160383340163,-0.02538253308920224
1158,1158,1158,1158,2023-09-12,33.37467575073242,33.44447708129883,32.69798278808594,-0.0020870809370626686,0.02069525105056469
1159,1159,1159,1159,2023-09-13,33.56413269042969,33.18521499633789,32.76759719848633,0.011418268470872128,0.024308632919235018
1160,1160,1160,1160,2023-09-14,33.56413269042969,32.726524353027344,32.93665313720703,0.025594173349021032,0.019051102448348622
1161,1161,1161,1161,2023-09-15,33.853309631347656,32.477237701416016,33.2747688293457,0.042370350045861205,0.017386771489505515
1162,1162,1162,1162,2023-09-18,33.24504470825195,32.85615539550781,33.20515823364258,0.0118361174051822,0.001201213206957874
1163,1163,1163,1163,2023-09-19,33.863277435302734,32.527095794677734,33.41455841064453,0.04107903297175497,0.013428847963325552
1164,1164,1164,1164,2023-09-20,33.105445861816406,33.37467575073242,33.44447708129883,-0.008066891523586084,-0.01013713620512846
1165,1165,1165,1165,2023-09-21,32.61683654785156,33.56413269042969,33.18521499633789,-0.028223465546250548,-0.017127460182163934
1166,1166,1166,1166,2023-09-22,32.48720932006836,33.56413269042969,32.726524353027344,-0.032085541440741494,-0.007312571001351853
1167,1167,1167,1167,2023-09-25,32.965843200683594,33.853309631347656,32.477237701416016,-0.026215056676239468,0.015044552241777476
1168,1168,1168,1168,2023-09-26,32.16811752319336,33.24504470825195,32.85615539550781,-0.032393615184138524,-0.020940912411454016
1169,1169,1169,1169,2023-09-27,32.25786209106445,33.863277435302734,32.527095794677734,-0.04740874084930191,-0.00827721310604479
1170,1170,1170,1170,2023-09-28,33.065555572509766,33.105445861816406,33.37467575073242,-0.0012049464451602265,-0.00926211779648145
1171,1171,1171,1171,2023-09-29,32.8760986328125,32.61683654785156,33.56413269042969,0.007948719508116042,-0.020499086449308757
1172,1172,1172,1172,2023-10-02,32.377525329589844,32.48720932006836,33.56413269042969,-0.003376220758080306,-0.03535343432777538
1173,1173,1173,1173,2023-10-03,31.290626525878903,32.965843200683594,33.853309631347656,-0.050816739757166385,-0.07569963272057001
1174,1174,1174,1174,2023-10-04,30.951595306396484,32.16811752319336,33.24504470825195,-0.037817637787469494,-0.06898620296594749
1175,1175,1175,1175,2023-10-05,30.22367477416992,32.25786209106445,33.863277435302734,-0.06306020253766331,-0.10747933858695269
1176,1176,1176,1176,2023-10-06,30.811994552612305,33.065555572509766,33.105445861816406,-0.0681543370700548,-0.06927716118904026
1177,1177,1177,1177,2023-10-09,30.90173721313477,32.8760986328125,32.61683654785156,-0.06005461419644209,-0.05258325197174174
1178,1178,1178,1178,2023-10-10,31.39034080505371,32.377525329589844,32.48720932006836,-0.030489807806093894,-0.033763088242149464
1179,1179,1179,1179,2023-10-11,30.891765594482425,31.290626525878903,32.965843200683594,-0.012746978110732332,-0.06291595799855532
1180,1180,1180,1180,2023-10-12,30.233646392822266,30.951595306396484,32.16811752319336,-0.023195861359231684,-0.060136286463649324
1181,1181,1181,1181,2023-10-13,29.57552528381348,30.22367477416992,32.25786209106445,-0.02144509214049528,-0.08315296282434015
1182,1182,1182,1182,2023-10-16,29.97438621520996,30.811994552612305,33.065555572509766,-0.027184489338140883,-0.0934860855587667
1183,1183,1183,1183,2023-10-17,30.24361801147461,30.90173721313477,32.8760986328125,-0.021297158704088215,-0.08007278025107589
1184,1184,1184,1184,2023-10-18,29.39603805541992,31.39034080505371,32.377525329589844,-0.06353237010133761,-0.09208508815357619
1185,1185,1185,1185,2023-10-19,29.2464656829834,30.891765594482425,31.290626525878903,-0.053260144890938,-0.06532821710057102
1186,1186,1186,1186,2023-10-20,29.57552528381348,30.233646392822266,30.951595306396484,-0.021767837741365814,-0.04445877535425857
1187,1187,1187,1187,2023-10-23,29.136777877807617,29.57552528381348,30.22367477416992,-0.014834813643901268,-0.03596177183891602
1188,1188,1188,1188,2023-10-24,28.47865867614746,29.97438621520996,30.811994552612305,-0.04990018905886784,-0.07572816723956677
1189,1189,1189,1189,2023-10-25,28.927377700805664,30.24361801147461,30.90173721313477,-0.043521258275698194,-0.06389153783528734
