,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WAT,WAT_6m,WAT_12m,WAT_6m_ret,WAT_12m_ret
489,489,489,489,2021-01-13,264.79998779296875,255.42999267578125,247.08999633789065,0.03668322196242979,0.0716742552007652
490,490,490,490,2021-01-14,262.8999938964844,262.4700012207031,247.0399932861328,0.0016382545577835472,0.06420013374912048
491,491,491,491,2021-01-15,268.3299865722656,260.7900085449219,245.8699951171875,0.02891206633802068,0.09134905397615989
492,492,492,492,2021-01-19,271.82000732421875,261.82000732421875,245.5599975585937,0.03819417813863524,0.10693928175072198
493,493,493,493,2021-01-20,271.1300048828125,266.04998779296875,247.4199981689453,0.019094220345527102,0.09582898265837558
494,494,494,494,2021-01-21,271.260009765625,266.510009765625,250.1499938964844,0.017822970342379563,0.08438943187772452
495,495,495,495,2021-01-22,273.6199951171875,264.79998779296875,255.42999267578125,0.0333081862946103,0.07121325984805127
496,496,496,496,2021-01-25,273.3500061035156,262.8999938964844,262.4700012207031,0.03974900132993486,0.04145237487031461
497,497,497,497,2021-01-26,270.5299987792969,268.3299865722656,260.7900085449219,0.008198905516058508,0.03734801915425856
498,498,498,498,2021-01-27,265.9599914550781,271.82000732421875,261.82000732421875,-0.02155844202502344,0.0158123291385166
499,499,499,499,2021-01-28,266.5599975585937,271.1300048828125,266.04998779296875,-0.016855409736720395,0.001916969701279747
500,500,500,500,2021-01-29,264.6700134277344,271.260009765625,266.510009765625,-0.024294020867965505,-0.006904042139012967
501,501,501,501,2021-02-01,268.8099975585937,273.6199951171875,264.79998779296875,-0.017579115724103977,0.015143542109073316
502,502,502,502,2021-02-02,291.3099975585937,273.3500061035156,262.8999938964844,0.06570327804666931,0.10806391906306256
503,503,503,503,2021-02-03,281.2699890136719,270.5299987792969,268.3299865722656,0.03969981252665766,0.04822421305462732
504,504,504,504,2021-02-04,286.45001220703125,265.9599914550781,271.82000732421875,0.07704174090189797,0.05382239897213403
505,505,505,505,2021-02-05,283.4800109863281,266.5599975585937,271.1300048828125,0.06347544111158387,0.04555012680670867
506,506,506,506,2021-02-08,284.5,264.6700134277344,271.260009765625,0.07492343509356414,0.04880922272993593
507,507,507,507,2021-02-09,282.7099914550781,268.8099975585937,273.6199951171875,0.05170936357549194,0.03322124296507467
508,508,508,508,2021-02-10,284.0199890136719,291.3099975585937,273.3500061035156,-0.02502491711928123,0.03903414183980525
509,509,509,509,2021-02-11,282.8299865722656,281.2699890136719,270.5299987792969,0.005546263801780471,0.0454662619615922
510,510,510,510,2021-02-12,283.95001220703125,286.45001220703125,265.9599914550781,-0.008727526247033768,0.06764183083902564
511,511,511,511,2021-02-16,282.510009765625,283.4800109863281,266.5599975585937,-0.0034217623222467797,0.05983648091655347
512,512,512,512,2021-02-17,282.5799865722656,284.5,264.6700134277344,-0.006748729095727102,0.06766906803146933
513,513,513,513,2021-02-18,280.79998779296875,282.7099914550781,268.8099975585937,-0.006756052915847799,0.044603959463083376
514,514,514,514,2021-02-19,281.7200012207031,284.0199890136719,291.3099975585937,-0.00809797859987249,-0.032920244475858174
515,515,515,515,2021-02-22,279.8099975585937,282.8299865722656,281.2699890136719,-0.010677753976063298,-0.0051907118146444775
516,516,516,516,2021-02-23,278.8800048828125,283.95001220703125,286.45001220703125,-0.017855281233522757,-0.026426975044942735
517,517,517,517,2021-02-24,279.8999938964844,282.510009765625,283.4800109863281,-0.009238666875223123,-0.0126288166752484
518,518,518,518,2021-02-25,278.2300109863281,282.5799865722656,284.5,-0.015393785096755486,-0.022038625707106796
519,519,519,519,2021-02-26,273.8800048828125,280.79998779296875,282.7099914550781,-0.024643814853931856,-0.0312333728525781
520,520,520,520,2021-03-01,277.0400085449219,281.7200012207031,284.0199890136719,-0.016612213032453083,-0.024575666286692277
521,521,521,521,2021-03-02,274.0299987792969,279.8099975585937,282.8299865722656,-0.020656870125187243,-0.03111405512413823
522,522,522,522,2021-03-03,265.7799987792969,278.8800048828125,283.95001220703125,-0.04697362978396513,-0.06399018364713582
523,523,523,523,2021-03-04,261.6300048828125,279.8999938964844,282.510009765625,-0.06527327406955452,-0.0739089029097939
524,524,524,524,2021-03-05,266.44000244140625,278.2300109863281,282.5799865722656,-0.04237504251653579,-0.0571165153153258
525,525,525,525,2021-03-08,264.6700134277344,273.8800048828125,280.79998779296875,-0.03362783441974482,-0.05744293114829779
526,526,526,526,2021-03-09,272.67999267578125,277.0400085449219,281.7200012207031,-0.015737856391358163,-0.0320886288007638
527,527,527,527,2021-03-10,272.45001220703125,274.0299987792969,279.8099975585937,-0.005765743091281528,-0.026303511010256964
528,528,528,528,2021-03-11,273.0799865722656,265.7799987792969,278.8800048828125,0.027466279729464027,-0.020797540910055923
529,529,529,529,2021-03-12,268.8299865722656,261.6300048828125,279.8999938964844,0.027519709341740306,-0.03954986625799206
530,530,530,530,2021-03-15,272.6300048828125,266.44000244140625,278.2300109863281,0.023232256360482095,-0.02012725400708415
531,531,531,531,2021-03-16,269.7699890136719,264.6700134277344,273.8800048828125,0.01926918550344192,-0.015006629895815915
532,532,532,532,2021-03-17,268.1300048828125,272.67999267578125,277.0400085449219,-0.016686181293758207,-0.032161432960195024
533,533,533,533,2021-03-18,268.760009765625,272.45001220703125,274.0299987792969,-0.013543777853099348,-0.019231431000794608
534,534,534,534,2021-03-19,268.70001220703125,273.0799865722656,265.7799987792969,-0.016039162811644858,0.010986580785407929
535,535,535,535,2021-03-22,271.6300048828125,268.8299865722656,261.6300048828125,0.010415572854236554,0.03822191573355327
536,536,536,536,2021-03-23,270.69000244140625,272.6300048828125,266.44000244140625,-0.0071158801550113004,0.0159510582534792
537,537,537,537,2021-03-24,269.04998779296875,269.7699890136719,264.6700134277344,-0.002668944841995091,0.01654881226818805
538,538,538,538,2021-03-25,273.0,268.1300048828125,272.67999267578125,0.018162812920978322,0.0011735636380159065
539,539,539,539,2021-03-26,281.2200012207031,268.760009765625,272.45001220703125,0.046361032156324145,0.032189350782659165
540,540,540,540,2021-03-29,284.0199890136719,268.70001220703125,273.0799865722656,0.05701516974564447,0.040061531343715595
541,541,541,541,2021-03-30,282.510009765625,271.6300048828125,268.8299865722656,0.0400545031374806,0.05088726658728593
542,542,542,542,2021-03-31,284.1700134277344,270.69000244140625,272.6300048828125,0.049798702814102036,0.042328461057990374
543,543,543,543,2021-04-01,284.7200012207031,269.04998779296875,269.7699890136719,0.0582420150109515,0.05541762544340534
544,544,544,544,2021-04-05,295.6499938964844,273.0,268.1300048828125,0.0829670106098328,0.10263673782313032
545,545,545,545,2021-04-06,302.2300109863281,281.2200012207031,268.760009765625,0.07471022571092378,0.12453490104383835
546,546,546,546,2021-04-07,296.3500061035156,284.0199890136719,268.70001220703125,0.04341249759449228,0.10290283825956914
547,547,547,547,2021-04-08,304.1300048828125,282.510009765625,271.6300048828125,0.07652824455715335,0.11964804850635424
548,548,548,548,2021-04-09,307.1400146484375,284.1700134277344,270.69000244140625,0.0808318968762145,0.13465592330075515
549,549,549,549,2021-04-12,307.0400085449219,284.7200012207031,269.04998779296875,0.0783928323564358,0.14120060388624167
550,550,550,550,2021-04-13,307.9100036621094,295.6499938964844,273.0,0.0414679858573499,0.12787547128977783
551,551,551,551,2021-04-14,296.6700134277344,302.2300109863281,281.2200012207031,-0.018396576635287487,0.05493923668290579
552,552,552,552,2021-04-15,299.6499938964844,296.3500061035156,284.0199890136719,0.011135440273337016,0.055031355141909044
553,553,553,553,2021-04-16,299.8999938964844,304.1300048828125,282.510009765625,-0.013908561859781066,0.06155528487392847
554,554,554,554,2021-04-19,298.8099975585937,307.1400146484375,284.1700134277344,-0.02712123687100365,0.051518398983298574
555,555,555,555,2021-04-20,296.2699890136719,307.0400085449219,284.7200012207031,-0.035076925584680896,0.040566127224815896
556,556,556,556,2021-04-21,301.2200012207031,307.9100036621094,295.6499938964844,-0.021727135727449887,0.018839869572833345
557,557,557,557,2021-04-22,304.6400146484375,296.6700134277344,302.2300109863281,0.026864869585629725,0.00797407131821326
558,558,558,558,2021-04-23,306.5,299.6499938964844,296.3500061035156,0.022860024171674098,0.034250020878821896
559,559,559,559,2021-04-26,304.3500061035156,299.8999938964844,304.1300048828125,0.01483832043213451,0.0007233788747278425
560,560,560,560,2021-04-27,304.2699890136719,298.8099975585937,307.1400146484375,0.018272452393456318,-0.009344355987124464
561,561,561,561,2021-04-28,300.44000244140625,296.2699890136719,307.0400085449219,0.014075045000733866,-0.021495589890038747
562,562,562,562,2021-04-29,302.1099853515625,301.2200012207031,307.9100036621094,0.002954598390719987,-0.018836732296985126
563,563,563,563,2021-04-30,299.8699951171875,304.6400146484375,296.6700134277344,-0.015657888989910718,0.010786333450018892
564,564,564,564,2021-05-03,301.6700134277344,306.5,299.6499938964844,-0.015758520627293993,0.0067412633819303736
565,565,565,565,2021-05-04,299.75,304.3500061035156,299.8999938964844,-0.015114197507034244,-0.0005001463805835993
566,566,566,566,2021-05-05,308.4599914550781,304.2699890136719,298.8099975585937,0.013770672733740996,0.03229474908915031
567,567,567,567,2021-05-06,309.010009765625,300.44000244140625,296.2699890136719,0.028524854395479915,0.0430013880054696
568,568,568,568,2021-05-07,314.6499938964844,302.1099853515625,301.2200012207031,0.041508090274901654,0.044585328402349855
569,569,569,569,2021-05-10,317.6300048828125,299.8699951171875,304.6400146484375,0.05922569798517019,0.042640459590857605
570,570,570,570,2021-05-11,315.8900146484375,301.6700134277344,306.5,0.04713760263782252,0.030636263127039154
571,571,571,571,2021-05-12,303.6400146484375,299.75,304.3500061035156,0.0129775301032109,-0.002332812356956704
572,572,572,572,2021-05-13,315.4800109863281,308.4599914550781,304.2699890136719,0.022758282194507373,0.03684235178433104
573,573,573,573,2021-05-14,312.239990234375,309.010009765625,300.44000244140625,0.01045267262118732,0.03927568798123038
574,574,574,574,2021-05-17,308.94000244140625,314.6499938964844,302.1099853515625,-0.018147120819448137,0.022607717126250204
575,575,575,575,2021-05-18,305.07000732421875,317.6300048828125,299.8699951171875,-0.039542856044811225,0.017340888690777767
576,576,576,576,2021-05-19,306.45001220703125,315.8900146484375,301.6700134277344,-0.029883826660087043,0.015845124031334867
577,577,577,577,2021-05-20,311.4599914550781,303.6400146484375,299.75,0.025754104957789625,0.03906585973337151
578,578,578,578,2021-05-21,312.2200012207031,315.4800109863281,308.4599914550781,-0.010333490719214744,0.012189618977450412
579,579,579,579,2021-05-24,317.20001220703125,312.239990234375,309.010009765625,0.01588528736800532,0.026504003697544132
580,580,580,580,2021-05-25,321.1400146484375,308.94000244140625,314.6499938964844,0.03948990778345429,0.020626158836310804
581,581,581,581,2021-05-26,319.739990234375,305.07000732421875,317.6300048828125,0.048087267046758475,0.006642903123528887
582,582,582,582,2021-05-27,323.739990234375,306.45001220703125,315.8900146484375,0.05642022300088212,0.024850344176513328
583,583,583,583,2021-05-28,322.25,311.4599914550781,303.6400146484375,0.03464332126419545,0.06128963395390974
584,584,584,584,2021-06-01,318.5,312.2200012207031,315.4800109863281,0.020114018175464876,0.009572679436107734
585,585,585,585,2021-06-02,317.2099914550781,317.20001220703125,312.239990234375,3.146042768853441e-05,0.015917247553628666
586,586,586,586,2021-06-03,316.2799987792969,321.1400146484375,308.94000244140625,-0.015133635322465366,0.023758646597676236
587,587,587,587,2021-06-04,319.260009765625,319.739990234375,305.07000732421875,-0.0015011587021008799,0.04651392172526991
588,588,588,588,2021-06-07,318.7099914550781,323.739990234375,306.45001220703125,-0.015537156146991138,0.04000645703927819
589,589,589,589,2021-06-08,323.0899963378906,322.25,311.4599914550781,0.002606660474447242,0.03734028511488585
590,590,590,590,2021-06-09,328.0,318.5,312.2200012207031,0.02982731554160134,0.05054128088399512
591,591,591,591,2021-06-10,333.7699890136719,317.2099914550781,317.20001220703125,0.052205157481424846,0.05223826030569523
592,592,592,592,2021-06-11,336.5799865722656,316.2799987792969,321.1400146484375,0.06418359640608906,0.048078629941929796
593,593,593,593,2021-06-14,336.17999267578125,319.260009765625,319.739990234375,0.05299750169956319,0.05141678533659633
594,594,594,594,2021-06-15,341.79998779296875,318.7099914550781,323.739990234375,0.07244829769055161,0.055785501029758544
595,595,595,595,2021-06-16,343.07000732421875,323.0899963378906,322.25,0.06184038878576992,0.06460824615738936
596,596,596,596,2021-06-17,346.5599975585937,328.0,318.5,0.05658535841034662,0.08810046329228793
597,597,597,597,2021-06-18,342.7099914550781,333.7699890136719,317.2099914550781,0.026784919961872378,0.08038838840803408
598,598,598,598,2021-06-21,342.44000244140625,336.5799865722656,316.2799987792969,0.01741047032777887,0.08271153333462622
599,599,599,599,2021-06-22,345.6199951171875,336.17999267578125,319.260009765625,0.028080203007531113,0.0825658853137099
600,600,600,600,2021-06-23,346.95001220703125,341.79998779296875,318.7099914550781,0.015067362779374704,0.08860726525397777
601,601,601,601,2021-06-24,344.5799865722656,343.07000732421875,323.0899963378906,0.004401373526715435,0.06651394496256868
602,602,602,602,2021-06-25,337.7799987792969,346.5599975585937,328.0,-0.025334715031016697,0.029817069449075806
603,603,603,603,2021-06-28,343.9599914550781,342.7099914550781,333.7699890136719,0.0036473987662068996,0.030530014012101203
604,604,604,604,2021-06-29,345.1499938964844,342.44000244140625,336.5799865722656,0.007913770107923712,0.02546202289534749
605,605,605,605,2021-06-30,345.6099853515625,345.6199951171875,336.17999267578125,-2.8961766582957793e-05,0.028050427988663085
606,606,606,606,2021-07-01,351.17999267578125,346.95001220703125,341.79998779296875,0.012191901772367952,0.027442964358717514
607,607,607,607,2021-07-02,355.489990234375,344.5799865722656,343.07000732421875,0.0316617449859391,0.036202473678845104
608,608,608,608,2021-07-06,359.07000732421875,337.7799987792969,346.5599975585937,0.06302921612251122,0.03609767386240237
609,609,609,609,2021-07-07,365.3999938964844,343.9599914550781,342.7099914550781,0.0623328380452246,0.06620758952801187
610,610,610,610,2021-07-08,365.6799926757813,345.1499938964844,342.44000244140625,0.05948138242023027,0.06786587451432924
611,611,611,611,2021-07-09,369.3999938964844,345.6099853515625,345.6199951171875,0.06883484144916152,0.0688038861039677
612,612,612,612,2021-07-12,369.6700134277344,351.17999267578125,346.95001220703125,0.052651122323541966,0.0654849414074834
613,613,613,613,2021-07-13,368.4400024414063,355.489990234375,344.5799865722656,0.0364286268608951,0.06924376574069169
614,614,614,614,2021-07-14,371.6400146484375,359.07000732421875,337.7799987792969,0.03500712136301809,0.10024280890374593
615,615,615,615,2021-07-15,372.260009765625,365.3999938964844,343.9599914550781,0.018773990103251093,0.08227706423304437
616,616,616,616,2021-07-16,370.6900024414063,365.6799926757813,345.1499938964844,0.013700530151965262,0.07399683904552457
617,617,617,617,2021-07-19,362.989990234375,369.3999938964844,345.6099853515625,-0.01735247365463044,0.05028791302176394
618,618,618,618,2021-07-20,372.1199951171875,369.6700134277344,351.17999267578125,0.006627482891392367,0.05962754962734618
619,619,619,619,2021-07-21,370.6700134277344,368.4400024414063,355.489990234375,0.006052575647462977,0.042701689528166886
620,620,620,620,2021-07-22,377.1700134277344,371.6400146484375,359.07000732421875,0.014879987518373383,0.050408014410327606
621,621,621,621,2021-07-23,384.7000122070313,372.260009765625,365.3999938964844,0.033417509576810334,0.05281887967413179
622,622,622,622,2021-07-26,382.30999755859375,370.6900024414063,365.6799926757813,0.03134693420555412,0.04547693397477426
623,623,623,623,2021-07-27,378.5199890136719,362.989990234375,369.3999938964844,0.04278354554424357,0.02468867154270482
624,624,624,624,2021-07-28,386.2200012207031,372.1199951171875,369.6700134277344,0.03789101980148968,0.044769624778354
625,625,625,625,2021-07-29,391.0199890136719,370.6700134277344,368.4400024414063,0.05490051757290293,0.06128538275606088
626,626,626,626,2021-07-30,389.80999755859375,377.1700134277344,371.6400146484375,0.03351269634610343,0.048891352367813834
627,627,627,627,2021-08-02,388.8500061035156,384.7000122070313,372.260009765625,0.01078761051416599,0.044565615168644435
628,628,628,628,2021-08-03,391.75,382.30999755859375,370.6900024414063,0.024692010414819165,0.05681296344624931
629,629,629,629,2021-08-04,394.25,378.5199890136719,362.989990234375,0.0415566190502028,0.0861181040982455
630,630,630,630,2021-08-05,397.3399963378906,386.2200012207031,372.1199951171875,0.02879186754192209,0.06777384056656466
631,631,631,631,2021-08-06,395.4700012207031,391.0199890136719,370.6700134277344,0.011380523584628488,0.0669058377925782
632,632,632,632,2021-08-09,393.6199951171875,389.80999755859375,377.1700134277344,0.009773986256012002,0.043614235235603926
633,633,633,633,2021-08-10,394.8800048828125,388.8500061035156,384.7000122070313,0.015507261629543745,0.02646215844231037
634,634,634,634,2021-08-11,397.7799987792969,391.75,382.30999755859375,0.015392466571274799,0.04046454793098153
635,635,635,635,2021-08-12,401.3299865722656,394.25,378.5199890136719,0.01795811432407257,0.060261011890101024
636,636,636,636,2021-08-13,405.2699890136719,397.3399963378906,386.2200012207031,0.019957700581035187,0.049324187594527835
637,637,637,637,2021-08-16,408.1300048828125,395.4700012207031,391.0199890136719,0.03201255119991786,0.04375739437848125
638,638,638,638,2021-08-17,406.1199951171875,393.6199951171875,389.80999755859375,0.031756516831108916,0.041840890846166934
639,639,639,639,2021-08-18,400.739990234375,394.8800048828125,388.8500061035156,0.01483991409821206,0.03057730215823673
640,640,640,640,2021-08-19,404.8599853515625,397.7799987792969,391.75,0.017798749544956083,0.0334651827736121
641,641,641,641,2021-08-20,402.25,401.3299865722656,394.25,0.0022924113784572597,0.02029169308814205
642,642,642,642,2021-08-23,402.7799987792969,405.2699890136719,397.3399963378906,-0.006144028183372341,0.013691051722817704
643,643,643,643,2021-08-24,402.2699890136719,408.1300048828125,395.4700012207031,-0.01435820890165429,0.017194699400660207
644,644,644,644,2021-08-25,407.1000061035156,406.1199951171875,393.6199951171875,0.002413106958807365,0.034246255661668945
645,645,645,645,2021-08-26,407.3500061035156,400.739990234375,394.8800048828125,0.016494525203922583,0.03157921663925167
646,646,646,646,2021-08-27,407.3500061035156,404.8599853515625,397.7799987792969,0.0061503256484853885,0.024058543299278812
647,647,647,647,2021-08-30,413.05999755859375,402.25,401.3299865722656,0.0268738286105501,0.02922784585949678
648,648,648,648,2021-08-31,414.0199890136719,402.7799987792969,405.2699890136719,0.027906028771140567,0.021590545160512287
649,649,649,649,2021-09-01,416.1199951171875,402.2699890136719,408.1300048828125,0.03442962806515726,0.01957707137133724
650,650,650,650,2021-09-02,421.25,407.1000061035156,406.1199951171875,0.034758029192675455,0.03725501099360229
651,651,651,651,2021-09-03,423.3999938964844,407.3500061035156,400.739990234375,0.039400975948163275,0.05654540154292209
652,652,652,652,2021-09-07,422.9800109863281,407.3500061035156,404.8599853515625,0.03836996354147737,0.04475627696086337
653,653,653,653,2021-09-08,424.7000122070313,413.05999755859375,402.25,0.028179961064340064,0.05581109311878518
654,654,654,654,2021-09-09,422.0199890136719,414.0199890136719,402.7799987792969,0.01932273854472233,0.04776798821362904
655,655,655,655,2021-09-10,420.1799926757813,416.1199951171875,402.2699890136719,0.009756795170225985,0.04452234606420191
656,656,656,656,2021-09-13,403.2099914550781,421.25,407.1000061035156,-0.04282494610070475,-0.00955542763477224
657,657,657,657,2021-09-14,409.489990234375,423.3999938964844,407.3500061035156,-0.032853103123828054,0.005253428498330548
658,658,658,658,2021-09-15,409.8399963378906,422.9800109863281,407.3500061035156,-0.031065332420311953,0.006112655448794246
659,659,659,659,2021-09-16,399.7300109863281,424.7000122070313,413.05999755859375,-0.05879444432069125,-0.03227130840810777
660,660,660,660,2021-09-17,396.5799865722656,422.0199890136719,414.0199890136719,-0.06028151060063203,-0.042123575924326584
661,661,661,661,2021-09-20,395.80999755859375,420.1799926757813,416.1199951171875,-0.057998942219964045,-0.04880803084906804
662,662,662,662,2021-09-21,392.1400146484375,403.2099914550781,421.25,-0.027454619283346693,-0.06910382279302674
663,663,663,663,2021-09-22,395.5799865722656,409.489990234375,423.3999938964844,-0.03396909324730468,-0.06570620624765611
664,664,664,664,2021-09-23,402.1099853515625,409.8399963378906,422.9800109863281,-0.018861045909133622,-0.04934045366848361
665,665,665,665,2021-09-24,393.5799865722656,399.7300109863281,424.7000122070313,-0.015385445788489549,-0.07327531137342047
666,666,666,666,2021-09-27,380.75,396.5799865722656,422.0199890136719,-0.03991625172285651,-0.09779155037211962
667,667,667,667,2021-09-28,366.8800048828125,395.80999755859375,420.1799926757813,-0.0730906062358837,-0.12685037060795057
668,668,668,668,2021-09-29,365.1700134277344,392.1400146484375,403.2099914550781,-0.06877645793144149,-0.09434284574662333
669,669,669,669,2021-09-30,357.29998779296875,395.5799865722656,409.489990234375,-0.09676930097246916,-0.12745122881156357
670,670,670,670,2021-10-01,355.70001220703125,402.1099853515625,409.8399963378906,-0.11541611707044597,-0.13210029429686
671,671,671,671,2021-10-04,347.5400085449219,393.5799865722656,399.7300109863281,-0.11697743685676532,-0.13056313263201869
672,672,672,672,2021-10-05,349.32000732421875,380.75,396.5799865722656,-0.08254758417802033,-0.11916884575171338
673,673,673,673,2021-10-06,343.6400146484375,366.8800048828125,395.80999755859375,-0.06334493546956377,-0.13180562197000412
674,674,674,674,2021-10-07,346.3099975585937,365.1700134277344,392.1400146484375,-0.05164721958440055,-0.11687156469081961
675,675,675,675,2021-10-08,343.3999938964844,357.29998779296875,395.5799865722656,-0.03890286697837364,-0.13190756470752063
676,676,676,676,2021-10-11,341.3800048828125,355.70001220703125,402.1099853515625,-0.04025866413488888,-0.1510282825124427
677,677,677,677,2021-10-12,338.7300109863281,347.5400085449219,393.5799865722656,-0.02534959239794976,-0.1393616989106392
678,678,678,678,2021-10-13,341.4200134277344,349.32000732421875,380.75,-0.02261534905199991,-0.103296090800435
679,679,679,679,2021-10-14,344.94000244140625,343.6400146484375,366.8800048828125,0.0037829930670290057,-0.05980157585424761
680,680,680,680,2021-10-15,344.7099914550781,346.3099975585937,365.1700134277344,-0.004620155683622285,-0.05602875707291666
681,681,681,681,2021-10-18,347.67999267578125,343.3999938964844,357.29998779296875,0.012463595967876051,-0.026924140626508053
682,682,682,682,2021-10-19,349.5400085449219,341.3800048828125,355.70001220703125,0.023902992399658762,-0.017317974278066695
683,683,683,683,2021-10-20,356.04998779296875,338.7300109863281,347.5400085449219,0.05113210003509172,0.024486329742801072
684,684,684,684,2021-10-21,361.010009765625,341.4200134277344,349.32000732421875,0.05737799650704156,0.0334650240361305
685,685,685,685,2021-10-22,364.489990234375,344.94000244140625,343.6400146484375,0.0566764876633572,0.06067388749028013
686,686,686,686,2021-10-25,366.5799865722656,344.7099914550781,346.3099975585937,0.06344462202813039,0.058531342313449475
687,687,687,687,2021-10-26,362.05999755859375,347.67999267578125,343.3999938964844,0.04135988606115215,0.05433897493817175
688,688,688,688,2021-10-27,361.1700134277344,349.5400085449219,341.3800048828125,0.03327231389398411,0.057970614159769784
689,689,689,689,2021-10-28,361.3399963378906,356.04998779296875,338.7300109863281,0.014857488347950198,0.06674928296351945
690,690,690,690,2021-10-29,367.5499877929688,361.010009765625,341.4200134277344,0.018115780311991125,0.07653322399849638
691,691,691,691,2021-11-01,364.6000061035156,364.489990234375,344.94000244140625,0.00030183509036807443,0.05699542970650073
692,692,692,692,2021-11-02,348.8800048828125,366.5799865722656,344.7099914550781,-0.048284091706582655,0.012097164373251923
693,693,693,693,2021-11-03,347.510009765625,362.05999755859375,347.67999267578125,-0.04018667594067493,-0.0004889062176055559
694,694,694,694,2021-11-04,346.4800109863281,361.1700134277344,349.5400085449219,-0.04067337235998281,-0.008754355678287085
695,695,695,695,2021-11-05,343.0599975585937,361.3399963378906,356.04998779296875,-0.05058946965340427,-0.03648361376135845
696,696,696,696,2021-11-08,349.9200134277344,367.5499877929688,361.010009765625,-0.04796619494152976,-0.030719359679501568
697,697,697,697,2021-11-09,350.1499938964844,364.6000061035156,364.489990234375,-0.03963250676120034,-0.03934263415209205
698,698,698,698,2021-11-10,351.489990234375,348.8800048828125,366.5799865722656,0.00748104022882945,-0.041164266710222774
699,699,699,699,2021-11-11,350.5,347.510009765625,362.05999755859375,0.008604040604158536,-0.031928403128056004
700,700,700,700,2021-11-12,356.8399963378906,346.4800109863281,361.1700134277344,0.029900672544054263,-0.011988861004126883
701,701,701,701,2021-11-15,345.6400146484375,343.0599975585937,361.3399963378906,0.007520600210472406,-0.04344933261905504
702,702,702,702,2021-11-16,349.010009765625,349.9200134277344,367.5499877929688,-0.0026006047873489146,-0.050442058612682916
703,703,703,703,2021-11-17,343.2300109863281,350.1499938964844,364.6000061035156,-0.019762910269254585,-0.05861216335558761
704,704,704,704,2021-11-18,342.3599853515625,351.489990234375,348.8800048828125,-0.025975149041156387,-0.018688429947253837
705,705,705,705,2021-11-19,349.7099914550781,350.5,347.510009765625,-0.0022539473464247006,0.006330700203245554
706,706,706,706,2021-11-22,346.4599914550781,356.8399963378906,346.4800109863281,-0.029088681171781317,-5.777975818288539e-05
707,707,707,707,2021-11-23,342.6400146484375,345.6400146484375,343.0599975585937,-0.008679550610051323,-0.0012242258297237019
708,708,708,708,2021-11-24,343.8699951171875,349.010009765625,349.9200134277344,-0.01472741326785798,-0.017289717873757215
709,709,709,709,2021-11-26,338.42999267578125,343.2300109863281,350.1499938964844,-0.01398484443931125,-0.033471373482782174
710,710,710,710,2021-11-29,341.2200012207031,342.3599853515625,351.489990234375,-0.0033297820412299117,-0.029218439497590842
711,711,711,711,2021-11-30,328.07000732421875,349.7099914550781,350.5,-0.06187979943272259,-0.06399427296941873
712,712,712,712,2021-12-01,328.5,346.4599914550781,356.8399963378906,-0.051838572701133456,-0.0794193381592112
713,713,713,713,2021-12-02,334.0,342.6400146484375,345.6400146484375,-0.025216011788064208,-0.03367669874761736
714,714,714,714,2021-12-03,331.3500061035156,343.8699951171875,349.010009765625,-0.0364090766610945,-0.05060027841026338
715,715,715,715,2021-12-06,336.3299865722656,338.42999267578125,343.2300109863281,-0.006205141828335092,-0.020103208324453115
716,716,716,716,2021-12-07,344.1000061035156,341.2200012207031,342.3599853515625,0.008440316723842045,0.005082430267562721
717,717,717,717,2021-12-08,346.54998779296875,328.07000732421875,349.7099914550781,0.05632938109605057,-0.00903606914106514
718,718,718,718,2021-12-09,343.7200012207031,328.5,346.4599914550781,0.04633181497930927,-0.00790853288100446
719,719,719,719,2021-12-10,340.9599914550781,334.0,342.6400146484375,0.020838297769695036,-0.004903172780573062
720,720,720,720,2021-12-13,344.5299987792969,331.3500061035156,343.8699951171875,0.03977664835673411,0.001919340656297841
721,721,721,721,2021-12-14,342.0400085449219,336.3299865722656,338.42999267578125,0.016977439421475227,0.010666950173648049
722,722,722,722,2021-12-15,351.04998779296875,344.1000061035156,341.2200012207031,0.02019756340068879,0.028808353956682353
723,723,723,723,2021-12-16,350.0799865722656,346.54998779296875,328.07000732421875,0.010186117165312814,0.06708927593705716
724,724,724,724,2021-12-17,348.3500061035156,343.7200012207031,328.5,0.0134702806539313,0.060426198184218016
725,725,725,725,2021-12-20,347.2200012207031,340.9599914550781,334.0,0.018359954019560476,0.03958084197815315
726,726,726,726,2021-12-21,349.4200134277344,344.5299987792969,331.3500061035156,0.01419329134114089,0.05453450125657633
727,727,727,727,2021-12-22,361.05999755859375,342.0400085449219,336.3299865722656,0.05560749777368179,0.07352901011998969
728,728,728,728,2021-12-23,361.7099914550781,351.04998779296875,344.1000061035156,0.03036605621076416,0.05117693995699879
729,729,729,729,2021-12-27,367.6099853515625,350.0799865722656,346.54998779296875,0.050074267172305786,0.060770446690002755
730,730,730,730,2021-12-28,367.5299987792969,348.3500061035156,343.7200012207031,0.05505954453774775,0.06927149270928035
731,731,731,731,2021-12-29,370.8200073242188,347.2200012207031,340.9599914550781,0.06796845233726856,0.08757630401652206
732,732,732,732,2021-12-30,372.010009765625,349.4200134277344,344.5299987792969,0.0646499784493959,0.07976086576986763
733,733,733,733,2021-12-31,372.6000061035156,361.05999755859375,342.0400085449219,0.031961470733265385,0.08934626591959094
