,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KMI,KMI_6m,KMI_12m,KMI_6m_ret,KMI_12m_ret
722,722,722,722,2021-12-15,13.756250381469728,14.0683012008667,13.877606391906738,-0.022181130112408076,-0.008744736448771384
723,723,723,723,2021-12-16,13.747584342956545,14.076970100402832,13.400859832763672,-0.023398910070630996,0.02587330324470427
724,724,724,724,2021-12-17,13.522212982177734,13.877606391906738,13.236166000366213,-0.02560912881462507,0.02161101498754303
725,725,725,725,2021-12-20,13.210162162780762,14.007624626159668,13.63489818572998,-0.05693059920306698,-0.03115065599783795
726,726,726,726,2021-12-21,13.57422161102295,13.808259963989258,13.513545036315918,-0.016949156054177683,0.004490056054423208
727,727,727,727,2021-12-22,13.496207237243652,13.71291160583496,13.678237915039062,-0.0158029435921615,-0.013308050271246485
728,728,728,728,2021-12-23,13.556883811950684,13.756250381469728,14.0683012008667,-0.01449279883620036,-0.03635246229192968
729,729,729,729,2021-12-27,13.71291160583496,13.747584342956545,14.076970100402832,-0.0025220967012542506,-0.02586199245798315
730,730,730,730,2021-12-28,13.747584342956545,13.522212982177734,13.877606391906738,0.01666675129846351,-0.009369198497085285
731,731,731,731,2021-12-29,13.721577644348145,13.210162162780762,14.007624626159668,0.03871379285625132,-0.02042080577154548
732,732,732,732,2021-12-30,13.695574760437012,13.57422161102295,13.808259963989258,0.00893997113731504,-0.008160709882788941
733,733,733,733,2021-12-31,13.747584342956545,13.496207237243652,13.71291160583496,0.018625759170265432,0.002528473756574945
734,734,734,734,2022-01-03,14.172319412231444,13.556883811950684,13.756250381469728,0.04539653867493065,0.03024581693585482
735,735,735,735,2022-01-04,14.37168312072754,13.71291160583496,13.747584342956545,0.04804023637199473,0.04539697754905925
736,736,736,736,2022-01-05,14.44969654083252,13.747584342956545,13.522212982177734,0.05107167778430077,0.0685896280347904
737,737,737,737,2022-01-06,14.753082275390623,13.721577644348145,13.210162162780762,0.07517390913626842,0.11679796913901574
738,738,738,738,2022-01-07,14.969783782958984,13.695574760437012,13.57422161102295,0.09303801007335855,0.10280973833540252
739,739,739,739,2022-01-10,15.108471870422363,13.747584342956545,13.496207237243652,0.09899102951589156,0.11946057176193636
740,740,740,740,2022-01-11,15.264498710632324,14.172319412231444,13.556883811950684,0.07706425932358485,0.12595924862735353
741,741,741,741,2022-01-12,15.29916763305664,14.37168312072754,13.71291160583496,0.06453555262371724,0.11567609219815256
742,742,742,742,2022-01-13,15.229825973510742,14.44969654083252,13.747584342956545,0.05398932984327409,0.1078183332851208
743,743,743,743,2022-01-14,15.507203102111816,14.753082275390623,13.721577644348145,0.05111615407846881,0.13013266433682746
744,744,744,744,2022-01-18,15.342512130737305,14.969783782958984,13.695574760437012,0.024898712845980997,0.12025324961591766
745,745,745,745,2022-01-19,15.108471870422363,15.108471870422363,13.747584342956545,0.0,0.09899102951589156
746,746,746,746,2022-01-20,15.108471870422363,15.264498710632324,14.172319412231444,-0.010221550223675657,0.06605499290278294
747,747,747,747,2022-01-21,15.056466102600098,15.29916763305664,14.37168312072754,-0.015863708162275558,0.04764807128852766
748,748,748,748,2022-01-24,15.013123512268066,15.229825973510742,14.44969654083252,-0.014228820580063584,0.03899230477563265
749,749,749,749,2022-01-25,15.169148445129396,15.507203102111816,14.753082275390623,-0.021799847126293348,0.028201982607580778
750,750,750,750,2022-01-26,15.186485290527344,15.342512130737305,14.969783782958984,-0.010169575808734455,0.014475927689419521
751,751,751,751,2022-01-27,15.151813507080078,15.108471870422363,15.108471870422363,0.002868697577719015,0.002868697577719015
752,752,752,752,2022-01-28,15.143009185791016,15.108471870422363,15.264498710632324,0.002285956889939822,-0.007958959356895612
753,753,753,753,2022-01-31,15.28387451171875,15.056466102600098,15.29916763305664,0.015103704120808414,-0.0009996047958090726
754,754,754,754,2022-02-01,15.327896118164062,15.013123512268066,15.229825973510742,0.020966496787878874,0.0064393476868280786
755,755,755,755,2022-02-02,15.327896118164062,15.169148445129396,15.507203102111816,0.010465167086266991,-0.011562819082658105
756,756,756,756,2022-02-03,15.204638481140137,15.186485290527344,15.342512130737305,0.0011953516739067194,-0.008986380354293555
757,757,757,757,2022-02-04,15.275070190429688,15.151813507080078,15.108471870422363,0.008134780915301842,0.01102681471932776
758,758,758,758,2022-02-07,15.371912956237791,15.143009185791016,15.108471870422363,0.015116134952989357,0.01743664667577427
759,759,759,759,2022-02-08,15.222243309020996,15.28387451171875,15.056466102600098,-0.004032433179852357,0.011010366263320526
760,760,760,760,2022-02-09,15.292679786682127,15.327896118164062,15.013123512268066,-0.0022975319776732395,0.01862079361337554
761,761,761,761,2022-02-10,15.143009185791016,15.327896118164062,15.169148445129396,-0.012062120655551012,-0.0017231856773590737
762,762,762,762,2022-02-11,15.442349433898926,15.204638481140137,15.186485290527344,0.015634107516179663,0.016848147446676176
763,763,763,763,2022-02-14,15.134204864501951,15.275070190429688,15.151813507080078,-0.009221910221793417,-0.0011621475257663771
764,764,764,764,2022-02-15,14.975732803344728,15.371912956237791,15.143009185791016,-0.02577298960909713,-0.011046442645180843
765,765,765,765,2022-02-16,15.081379890441896,15.222243309020996,15.28387451171875,-0.009253788401583418,-0.01324890629804587
766,766,766,766,2022-02-17,14.755629539489746,15.292679786682127,15.327896118164062,-0.03511812544849591,-0.037334972409955314
767,767,767,767,2022-02-18,14.614764213562012,15.143009185791016,15.327896118164062,-0.034883751686861975,-0.04652510032064783
768,768,768,768,2022-02-22,14.561939239501951,15.442349433898926,15.204638481140137,-0.05701271028515287,-0.042269945611359994
769,769,769,769,2022-02-23,14.76443576812744,15.134204864501951,15.275070190429688,-0.024432674176482427,-0.03342926847054206
770,770,770,770,2022-02-24,14.676392555236816,14.975732803344728,15.371912956237791,-0.01998835396162091,-0.045246183931762274
771,771,771,771,2022-02-25,15.028557777404783,15.081379890441896,15.222243309020996,-0.0035024721491558886,-0.012723849414588595
772,772,772,772,2022-02-28,15.319090843200684,14.755629539489746,15.292679786682127,0.03818619207015028,0.001727039138134323
773,773,773,773,2022-03-01,15.486368179321287,14.614764213562012,15.143009185791016,0.059638592386626055,0.022674422851995057
774,774,774,774,2022-03-02,15.970590591430664,14.561939239501951,15.442349433898926,0.09673514830411367,0.03420730503430702
775,775,775,775,2022-03-03,16.190692901611328,14.76443576812744,15.134204864501951,0.09660085599497181,0.06980796457879479
776,776,776,776,2022-03-04,16.586877822875977,14.676392555236816,14.975732803344728,0.1301740370086697,0.10758371831870628
777,777,777,777,2022-03-07,16.481229782104492,15.028557777404783,15.081379890441896,0.09666077252494443,0.09281974871210408
778,778,778,778,2022-03-08,16.437210083007812,15.319090843200684,14.755629539489746,0.07298861605115436,0.11396196543276838
779,779,779,779,2022-03-09,16.137868881225586,15.486368179321287,14.614764213562012,0.0420693021346501,0.1042168484832744
780,780,780,780,2022-03-10,16.331560134887695,15.970590591430664,14.561939239501951,0.02260214119136683,0.12152371097561798
781,781,781,781,2022-03-11,15.935375213623049,16.190692901611328,14.76443576812744,-0.015769410830025032,0.07930810658022991
782,782,782,782,2022-03-14,15.442349433898926,16.586877822875977,14.676392555236816,-0.06900203891286649,0.052189724128685944
783,783,783,783,2022-03-15,15.248659133911133,16.481229782104492,15.028557777404783,-0.07478632750643999,0.014645540827428416
784,784,784,784,2022-03-16,15.187028884887695,16.437210083007812,15.319090843200684,-0.07605799231175547,-0.008620743859065416
785,785,785,785,2022-03-17,15.459955215454102,16.137868881225586,15.486368179321287,-0.04200763252948181,-0.001705562179675879
786,786,786,786,2022-03-18,15.28387451171875,16.331560134887695,15.970590591430664,-0.06415098217903048,-0.04299879054443889
787,787,787,787,2022-03-21,15.908964157104492,15.935375213623049,16.190692901611328,-0.0016573852930665822,-0.01740066013350161
788,788,788,788,2022-03-22,15.78570556640625,15.442349433898926,16.586877822875977,0.022234708130201453,-0.04830157097828147
789,789,789,789,2022-03-23,15.952985763549805,15.248659133911133,16.481229782104492,0.04618941399721743,-0.03205125015174903
790,790,790,790,2022-03-24,16.111459732055664,15.187028884887695,16.437210083007812,0.060869762886133216,-0.01981786138323416
791,791,791,791,2022-03-25,16.789371490478516,15.459955215454102,16.137868881225586,0.08599095252847189,0.04037104366431388
792,792,792,792,2022-03-28,16.50764274597168,15.28387451171875,16.331560134887695,0.08006924116752057,0.010781738525263984
793,793,793,793,2022-03-29,16.63089942932129,15.908964157104492,15.935375213623049,0.045379150087178965,0.0436465540581461
794,794,794,794,2022-03-30,16.806978225708008,15.78570556640625,15.442349433898926,0.06469604130176743,0.08836924702749305
795,795,795,795,2022-03-31,16.64850616455078,15.952985763549805,15.248659133911133,0.04359813337200724,0.09180131960105009
796,796,796,796,2022-04-01,16.92143440246582,16.111459732055664,15.187028884887695,0.05027320204876373,0.11420308282313174
797,797,797,797,2022-04-04,16.991863250732422,16.789371490478516,15.459955215454102,0.012060711168892846,0.0990887757389487
798,798,798,798,2022-04-05,16.65730857849121,16.50764274597168,15.28387451171875,0.009066456963157554,0.089861642459796
799,799,799,799,2022-04-06,16.73654556274414,16.63089942932129,15.908964157104492,0.006352400474299635,0.052019817096016
800,800,800,800,2022-04-07,16.965452194213867,16.806978225708008,15.78570556640625,0.009429057762653459,0.07473512177487018
801,801,801,801,2022-04-08,17.15033531188965,16.64850616455078,15.952985763549805,0.030142593117897798,0.07505488728483733
802,802,802,802,2022-04-11,16.956649780273438,16.92143440246582,16.111459732055664,0.0020811106771472243,0.05245893682346914
803,803,803,803,2022-04-12,16.851001739501953,16.991863250732422,16.789371490478516,-0.008289939081542297,0.003670789526480478
804,804,804,804,2022-04-13,16.983062744140625,16.65730857849121,16.50764274597168,0.019556230474714553,0.028799993159832615
805,805,805,805,2022-04-14,17.053491592407227,16.73654556274414,16.63089942932129,0.01893736246078248,0.02541006064536
806,806,806,806,2022-04-18,17.21196746826172,16.965452194213867,16.806978225708008,0.014530427555118575,0.024096493558505294
807,807,807,807,2022-04-19,17.255985260009766,17.15033531188965,16.64850616455078,0.0061602263861788575,0.036488504701549296
808,808,808,808,2022-04-20,17.405658721923828,16.956649780273438,16.92143440246582,0.02647981455468562,0.028616032656631374
809,809,809,809,2022-04-21,17.423263549804688,16.851001739501953,16.991863250732422,0.03396010629808699,0.02538864000413077
810,810,810,810,2022-04-22,16.859804153442383,16.983062744140625,16.65730857849121,-0.007257736284391192,0.01215656022682099
811,811,811,811,2022-04-25,16.384384155273438,17.053491592407227,16.73654556274414,-0.0392358030323654,-0.02104146319504674
812,812,812,812,2022-04-26,16.234716415405273,17.21196746826172,16.965452194213867,-0.056777416914043255,-0.04307198950216096
813,813,813,813,2022-04-27,16.199495315551758,17.255985260009766,17.15033531188965,-0.06122455070162769,-0.05544148140816296
814,814,814,814,2022-04-28,16.560461044311523,17.405658721923828,16.956649780273438,-0.048558787180384644,-0.023364800305236022
815,815,815,815,2022-04-29,16.219106674194336,17.423263549804688,16.851001739501953,-0.06911201636640862,-0.03749896149059995
816,816,816,816,2022-05-02,16.245912551879883,16.859804153442383,16.983062744140625,-0.03641154997860152,-0.043405020835542096
817,817,817,817,2022-05-03,16.692720413208008,16.384384155273438,17.053491592407227,0.01881891043401418,-0.02115526766142406
818,818,818,818,2022-05-04,17.2288875579834,16.234716415405273,17.21196746826172,0.06123735808743458,0.0009830421625465213
819,819,819,819,2022-05-05,16.844633102416992,16.199495315551758,17.255985260009766,0.03982456084578723,-0.023838230700513496
820,820,820,820,2022-05-06,17.24675941467285,16.560461044311523,17.405658721923828,0.041441984527180065,-0.009129175160192626
821,821,821,821,2022-05-09,16.62122917175293,16.219106674194336,17.423263549804688,0.0247931347660717,-0.04603238513606411
822,822,822,822,2022-05-10,16.549741744995117,16.245912551879883,16.859804153442383,0.018701885298531673,-0.018390629311311302
823,823,823,823,2022-05-11,16.549741744995117,16.692720413208008,16.384384155273438,-0.008565330555692974,0.010092389689755787
824,824,824,824,2022-05-12,16.469316482543945,17.2288875579834,16.234716415405273,-0.044087064407561716,0.014450518329723216
825,825,825,825,2022-05-13,16.746334075927734,16.844633102416992,16.199495315551758,-0.0058356288256081745,0.03375653066494011
826,826,826,826,2022-05-16,17.327184677124023,17.24675941467285,16.560461044311523,0.004663210085875669,0.0462984472932817
827,827,827,827,2022-05-17,17.639949798583984,16.62122917175293,16.219106674194336,0.061290330354287326,0.0876030445406899
828,828,828,828,2022-05-18,17.24675941467285,16.549741744995117,16.245912551879883,0.04211652848833869,0.06160607227183168
829,829,829,829,2022-05-19,16.996549606323242,16.549741744995117,16.692720413208008,0.02699787514589147,0.01820129886527244
830,830,830,830,2022-05-20,17.0054874420166,16.469316482543945,17.2288875579834,0.03255575057052007,-0.012966601309280623
831,831,831,831,2022-05-23,17.121654510498047,16.746334075927734,16.844633102416992,0.022412095260288867,0.016445677765537514
832,832,832,832,2022-05-24,17.103782653808594,17.327184677124023,17.24675941467285,-0.012893151858095697,-0.008290065248003575
833,833,833,833,2022-05-25,17.327184677124023,17.639949798583984,16.62122917175293,-0.01773049952132333,0.04247312265995551
834,834,834,834,2022-05-26,17.532718658447266,17.24675941467285,16.549741744995117,0.016580462271140073,0.05939530227107115
835,835,835,835,2022-05-27,17.818674087524414,16.996549606323242,16.549741744995117,0.048370081001341436,0.07667384555490364
836,836,836,836,2022-05-31,17.595273971557617,17.0054874420166,16.469316482543945,0.034682130197796646,0.06836698354829052
837,837,837,837,2022-06-01,17.890165328979492,17.121654510498047,16.746334075927734,0.04488531280725461,0.06830338197396735
838,838,838,838,2022-06-02,17.836545944213867,17.103782653808594,17.327184677124023,0.04284217738478491,0.02939665482773557
839,839,839,839,2022-06-03,17.809738159179688,17.327184677124023,17.639949798583984,0.027849503023578137,0.009625217902226257
840,840,840,840,2022-06-06,17.684633255004883,17.532718658447266,17.24675941467285,0.008664634362590684,0.02538876027687298
841,841,841,841,2022-06-07,17.997394561767578,17.818674087524414,16.996549606323242,0.010029953596170982,0.05888518426539879
842,842,842,842,2022-06-08,17.7471866607666,17.595273971557617,17.0054874420166,0.008633721160270058,0.043615287199438635
843,843,843,843,2022-06-09,17.23782730102539,17.890165328979492,17.121654510498047,-0.03646349913253222,0.00678513811011161
844,844,844,844,2022-06-10,17.0054874420166,17.836545944213867,17.103782653808594,-0.04659301777353697,-0.005746986721098413
845,845,845,845,2022-06-13,16.201231002807617,17.809738159179688,17.327184677124023,-0.09031615973214047,-0.06498191687210042
846,846,846,846,2022-06-14,15.986764907836914,17.684633255004883,17.532718658447266,-0.09600811748173854,-0.08817535835296775
847,847,847,847,2022-06-15,15.727617263793944,17.997394561767578,17.818674087524414,-0.12611699377838792,-0.11735198777750278
848,848,848,848,2022-06-16,14.923362731933594,17.7471866607666,17.595273971557617,-0.15911389127807996,-0.15185391508783042
849,849,849,849,2022-06-17,14.34251308441162,17.23782730102539,17.890165328979492,-0.1679628276842955,-0.19830181439526373
850,850,850,850,2022-06-21,14.878682136535645,17.0054874420166,17.836545944213867,-0.1250658243542091,-0.16583164795074834
851,851,851,851,2022-06-22,14.601662635803224,16.201231002807617,17.809738159179688,-0.09873128571077061,-0.18013041487209747
852,852,852,852,2022-06-23,14.512300491333008,15.986764907836914,17.684633255004883,-0.09223031832920148,-0.17938357657341186
853,853,853,853,2022-06-24,14.726768493652344,15.727617263793944,17.997394561767578,-0.06363638899362223,-0.1817277526972224
854,854,854,854,2022-06-27,15.039532661437988,14.923362731933594,17.7471866607666,0.007784433816368397,-0.15256806901763065
855,855,855,855,2022-06-28,15.37017059326172,14.34251308441162,17.23782730102539,0.07165114668551542,-0.10834641020290148
856,856,856,856,2022-06-29,15.119958877563477,14.878682136535645,17.0054874420166,0.016216270958256507,-0.11087765469129818
857,857,857,857,2022-06-30,14.976980209350586,14.601662635803224,16.201231002807617,0.02570375599742203,-0.07556529459056982
858,858,858,858,2022-07-01,15.173575401306152,14.512300491333008,15.986764907836914,0.04556651168903714,-0.050866420518395516
859,859,859,859,2022-07-05,14.81612777709961,14.726768493652344,15.727617263793944,0.00606781341648599,-0.05795470931204849
860,860,860,860,2022-07-06,14.619535446166992,15.039532661437988,14.923362731933594,-0.027926214512495218,-0.020359170464741227
861,861,861,861,2022-07-07,15.093149185180664,15.37017059326172,14.34251308441162,-0.018023313820765385,0.05233644176241925
862,862,862,862,2022-07-08,15.164640426635742,15.119958877563477,14.878682136535645,0.0029551369440936615,0.019219329203754354
863,863,863,863,2022-07-11,15.0663423538208,14.976980209350586,14.601662635803224,0.005966633007528754,0.03182375388390257
864,864,864,864,2022-07-12,14.878682136535645,15.173575401306152,14.512300491333008,-0.019434659068232718,0.025246283001199243
865,865,865,865,2022-07-13,14.834001541137695,14.81612777709961,14.726768493652344,0.0012063721578934317,0.007281505615544415
866,866,866,866,2022-07-14,14.81612777709961,14.619535446166992,15.039532661437988,0.013447235150290782,-0.014854509735611532
867,867,867,867,2022-07-15,14.976980209350586,15.093149185180664,15.37017059326172,-0.007696801668411246,-0.025581393617290726
868,868,868,868,2022-07-18,15.12889575958252,15.164640426635742,15.119958877563477,-0.002357106139519116,0.0005910652331406752
869,869,869,869,2022-07-19,15.468466758728027,15.0663423538208,14.976980209350586,0.026690247404689282,0.03281613132336192
870,870,870,870,2022-07-20,15.477405548095703,14.878682136535645,15.173575401306152,0.04024035234208356,0.020023635745296753
871,871,871,871,2022-07-21,15.781230926513672,14.834001541137695,14.81612777709961,0.06385528427707898,0.06513868967205894
872,872,872,872,2022-07-22,15.772295951843262,14.81612777709961,14.619535446166992,0.06453563232773574,0.07885069330151007
873,873,873,873,2022-07-25,16.102935791015625,14.976980209350586,15.093149185180664,0.0751790792219964,0.06690363909119967
874,874,874,874,2022-07-26,16.08506202697754,15.12889575958252,15.164640426635742,0.06320132563471414,0.06069524726251574
875,875,875,875,2022-07-27,16.138675689697266,15.468466758728027,15.0663423538208,0.04332743131060979,0.0711740985763889
876,876,876,876,2022-07-28,16.120811462402344,15.477405548095703,14.878682136535645,0.041570656807258244,0.0834838270263576
877,877,877,877,2022-07-29,16.327739715576172,15.781230926513672,14.834001541137695,0.034630301755759874,0.10069691379605406
878,878,878,878,2022-08-01,16.246057510375977,15.772295951843262,14.81612777709961,0.03003757727975853,0.09651170365083672
879,879,879,879,2022-08-02,16.182523727416992,16.102935791015625,14.976980209350586,0.0049424488449971715,0.08049309682026218
880,880,880,880,2022-08-03,16.164371490478516,16.08506202697754,15.12889575958252,0.004930628390985348,0.06844357627622188
881,881,881,881,2022-08-04,15.701493263244627,16.138675689697266,15.468466758728027,-0.02708911405486203,0.015064615527270453
882,882,882,882,2022-08-05,15.855786323547363,16.120811462402344,15.477405548095703,-0.016439937869944354,0.024447299922189858
883,883,883,883,2022-08-08,16.046382904052734,16.327739715576172,15.781230926513672,-0.017231828558305073,0.0168017297746772
884,884,884,884,2022-08-09,16.37312126159668,16.246057510375977,15.772295951843262,0.007821205307167567,0.038093712645761
885,885,885,885,2022-08-10,16.46388053894043,16.182523727416992,16.102935791015625,0.017386460620277155,0.0224148411574856
886,886,886,886,2022-08-11,16.87230110168457,16.164371490478516,16.08506202697754,0.043795678144557204,0.04894224674960479
887,887,887,887,2022-08-12,16.96306037902832,15.701493263244627,16.138675689697266,0.0803469513779862,0.051081309593285384
888,888,888,888,2022-08-15,16.85414695739746,15.855786323547363,16.120811462402344,0.06296506609498365,0.045489986450460984
889,889,889,889,2022-08-16,16.926755905151367,16.046382904052734,16.327739715576172,0.054864264822964026,0.03668702465925233
890,890,890,890,2022-08-17,16.85414695739746,16.37312126159668,16.246057510375977,0.02937898572393971,0.037429970110170574
891,891,891,891,2022-08-18,17.180885314941406,16.46388053894043,16.182523727416992,0.04355016876520179,0.061693812679721516
892,892,892,892,2022-08-19,16.99028968811035,16.87230110168457,16.164371490478516,0.0069930346616444705,0.05109497750149683
893,893,893,893,2022-08-22,16.84507179260254,16.96306037902832,15.701493263244627,-0.006955619079895059,0.07283246951007505
894,894,894,894,2022-08-23,17.144580841064453,16.85414695739746,15.855786323547363,0.01723219124652986,0.08128228340231258
895,895,895,895,2022-08-24,17.42593765258789,16.926755905151367,16.046382904052734,0.02949069214642641,0.08597294211312456
896,896,896,896,2022-08-25,17.480392456054688,16.85414695739746,16.37312126159668,0.03715676030594728,0.06762737396046314
897,897,897,897,2022-08-26,17.235340118408203,17.180885314941406,16.46388053894043,0.0031694992701825075,0.046857700263502
898,898,898,898,2022-08-29,17.189960479736328,16.99028968811035,16.87230110168457,0.011752053395870155,0.01882727057425737
899,899,899,899,2022-08-30,16.772462844848633,16.84507179260254,16.96306037902832,-0.0043103970495270705,-0.011236034649462545
900,900,900,900,2022-08-31,16.627246856689453,17.144580841064453,16.85414695739746,-0.03017478170920862,-0.01346256807191415
901,901,901,901,2022-09-01,16.491106033325195,17.42593765258789,16.926755905151367,-0.0536459866837562,-0.025737351815511733
902,902,902,902,2022-09-02,16.53648567199707,17.480392456054688,16.85414695739746,-0.053998031590570816,-0.0188476632014275
903,903,903,903,2022-09-06,16.128067016601562,17.235340118408203,17.180885314941406,-0.06424434297203208,-0.06127846610001275
904,904,904,904,2022-09-07,16.200674057006836,17.189960479736328,16.99028968811035,-0.057550244161158615,-0.04647452430761567
905,905,905,905,2022-09-08,16.364044189453125,16.772462844848633,16.84507179260254,-0.024350547631169506,-0.028555984152032865
906,906,906,906,2022-09-09,16.6181697845459,16.627246856689453,17.144580841064453,-0.0005459155217811817,-0.030704224349288434
907,907,907,907,2022-09-12,17.008438110351562,16.491106033325195,17.42593765258789,0.031370368729722875,-0.02395851233717261
908,908,908,908,2022-09-13,16.491106033325195,16.53648567199707,17.480392456054688,-0.0027442129828540995,-0.056594062474085494
909,909,909,909,2022-09-14,16.817842483520508,16.128067016601562,17.235340118408203,0.04276863843688883,-0.024223347611329493
910,910,910,910,2022-09-15,16.636323928833008,16.200674057006836,17.189960479736328,0.02689084850995771,-0.03220697054864974
911,911,911,911,2022-09-16,16.200674057006836,16.364044189453125,16.772462844848633,-0.009983481500959512,-0.03409092589031504
912,912,912,912,2022-09-19,16.38219451904297,16.6181697845459,16.627246856689453,-0.014199834793021227,-0.014737998404582231
913,913,913,913,2022-09-20,16.246057510375977,17.008438110351562,16.491106033325195,-0.044823668994720345,-0.014859435289180989
914,914,914,914,2022-09-21,15.901168823242188,16.491106033325195,16.53648567199707,-0.03577305299540634,-0.03841909710179414
915,915,915,915,2022-09-22,15.719648361206056,16.817842483520508,16.128067016601562,-0.06529934641679225,-0.025323472116968282
916,916,916,916,2022-09-23,15.002643585205078,16.636323928833008,16.200674057006836,-0.09819959929949063,-0.07394942133803417
917,917,917,917,2022-09-26,14.60329818725586,16.200674057006836,16.364044189453125,-0.09859934618338351,-0.10759846293571451
918,918,918,918,2022-09-27,14.821122169494627,16.38219451904297,16.6181697845459,-0.09529079560944798,-0.10813751684751949
919,919,919,919,2022-09-28,15.283997535705566,16.246057510375977,17.008438110351562,-0.05921805792303547,-0.10138735629090356
920,920,920,920,2022-09-29,15.175085067749023,15.901168823242188,16.491106033325195,-0.045662288323854106,-0.07980186185915972
921,921,921,921,2022-09-30,15.102477073669434,15.719648361206056,16.817842483520508,-0.03926113824910471,-0.10199675799865104
922,922,922,922,2022-10-03,15.519974708557127,15.002643585205078,16.636323928833008,0.03448266436604652,-0.06710311875696862
923,923,923,923,2022-10-04,16.037307739257812,14.60329818725586,16.200674057006836,0.0981976491621186,-0.010083921025395015
924,924,924,924,2022-10-05,16.06453514099121,14.821122169494627,16.38219451904297,0.083894657724084,-0.019390526567274247
925,925,925,925,2022-10-06,15.78317928314209,15.283997535705566,16.246057510375977,0.032660417948273235,-0.02849172649661358
926,926,926,926,2022-10-07,15.647038459777832,15.175085067749023,15.901168823242188,0.031100543418490112,-0.0159818668859677
927,927,927,927,2022-10-10,15.492748260498049,15.102477073669434,15.719648361206056,0.025841534797562238,-0.0144341715217986
928,928,928,928,2022-10-11,15.57443141937256,15.519974708557127,15.002643585205078,0.0035088144045369862,0.038112472040017886
929,929,929,929,2022-10-12,15.474594116210938,16.037307739257812,14.60329818725586,-0.03508778606707197,0.059664324988956796
930,930,930,930,2022-10-13,16.01007652282715,16.06453514099121,14.821122169494627,-0.003389990291415401,0.08022026535748217
931,931,931,931,2022-10-14,15.601658821105955,15.78317928314209,15.283997535705566,-0.011500880702154603,0.020783913675613164
932,932,932,932,2022-10-17,15.883013725280762,15.647038459777832,15.175085067749023,0.01508114561803664,0.04665072086062105
933,933,933,933,2022-10-18,16.128067016601562,15.492748260498049,15.102477073669434,0.04100749237134327,0.06790872370998025
934,934,934,934,2022-10-19,16.327739715576172,15.57443141937256,15.519974708557127,0.04836826950013684,0.052046799185418324
935,935,935,935,2022-10-20,15.538126945495604,15.474594116210938,16.037307739257812,0.004105621692404249,-0.031126221550283106
936,936,936,936,2022-10-21,15.901168823242188,16.01007652282715,16.06453514099121,-0.006802447160679126,-0.010169377222261966
937,937,937,937,2022-10-24,15.683343887329102,15.601658821105955,15.78317928314209,0.005235665460947114,-0.006325430005070132
938,938,938,938,2022-10-25,15.892091751098633,15.883013725280762,15.647038459777832,0.0005715556238186092,0.01566132095544681
939,939,939,939,2022-10-26,16.09176254272461,16.128067016601562,15.492748260498049,-0.0022510120921237498,0.03866417191802385
940,940,940,940,2022-10-27,16.327739715576172,16.327739715576172,15.57443141937256,0.0,0.04836826950013684
941,941,941,941,2022-10-28,16.381206512451172,15.538126945495604,15.474594116210938,0.054258764258582115,0.058587151910529434
942,942,942,942,2022-10-31,16.703853607177734,15.901168823242188,16.01007652282715,0.050479608943104326,0.043333776909897814
943,943,943,943,2022-11-01,16.81447410583496,15.683343887329102,15.601658821105955,0.07212302597150355,0.07773630346846883
944,944,944,944,2022-11-02,16.501047134399414,15.892091751098633,15.883013725280762,0.03831813916243498,0.0389115957341859
945,945,945,945,2022-11-03,16.630107879638672,16.09176254272461,16.128067016601562,0.03345471544740497,0.031128396386270518
946,946,946,946,2022-11-04,16.749948501586914,16.327739715576172,16.327739715576172,0.025858373134645785,0.025858373134645785
947,947,947,947,2022-11-07,16.823694229125977,16.381206512451172,15.538126945495604,0.027011912482665767,0.0827363097328182
948,948,948,948,2022-11-08,16.879003524780273,16.703853607177734,15.901168823242188,0.010485599414453484,0.06149451731553346
949,949,949,949,2022-11-09,16.206056594848633,16.81447410583496,15.683343887329102,-0.03618415343571135,0.03332916189779156
950,950,950,950,2022-11-10,16.77760124206543,16.501047134399414,15.892091751098633,0.016759791388601508,0.055720134569798185
951,951,951,951,2022-11-11,17.229305267333984,16.630107879638672,16.09176254272461,0.03603087797337445,0.07069099619069874
952,952,952,952,2022-11-14,17.081809997558594,16.749948501586914,16.327739715576172,0.01981268753991916,0.04618338454177229
953,953,953,953,2022-11-15,17.201650619506836,16.823694229125977,16.381206512451172,0.022465719195402523,0.05008447371883462
954,954,954,954,2022-11-16,16.971187591552734,16.879003524780273,16.703853607177734,0.005461463802476585,0.016004329938579254
955,955,955,955,2022-11-17,16.86978530883789,16.206056594848633,16.81447410583496,0.04095559645276281,0.0032894994309538017
956,956,956,956,2022-11-18,16.98040771484375,16.77760124206543,16.501047134399414,0.012087930202431929,0.02905031277954606
957,957,957,957,2022-11-21,16.851350784301758,17.229305267333984,16.630107879638672,-0.02193672218164311,0.0133037564316687
958,958,958,958,2022-11-22,17.256961822509766,17.081809997558594,16.749948501586914,0.010253704085000592,0.030269545060082725
959,959,959,959,2022-11-23,17.19243049621582,17.201650619506836,16.823694229125977,-0.0005360022415848986,0.021917675277970172
960,960,960,960,2022-11-25,17.173994064331055,16.971187591552734,16.879003524780273,0.01195004602266403,0.017476774568931264
961,961,961,961,2022-11-28,17.01728057861328,16.86978530883789,16.206056594848633,0.008743162232071722,0.05005684010893252
