,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WRK,WRK_6m,WRK_12m,WRK_6m_ret,WRK_12m_ret
483,483,483,483,2021-01-05,40.30881118774414,41.20744705200195,40.9943733215332,-0.021807608297688907,-0.016723322696311493
484,484,484,484,2021-01-06,42.84723281860352,40.679386138916016,41.67066192626953,0.05329103719226569,0.028234994068867314
485,485,485,485,2021-01-07,42.458126068115234,39.90119171142578,41.33715057373047,0.06408165388096099,0.027117870458568616
486,486,486,486,2021-01-08,41.90227127075195,40.23470687866211,40.78129196166992,0.04144591874668824,0.02748758695863862
487,487,487,487,2021-01-11,43.032508850097656,40.32734298706055,40.60526657104492,0.0670801908249965,0.059776538464682005
488,488,488,488,2021-01-12,43.77365493774414,39.326805114746094,41.17965316772461,0.11307427109889079,0.06299231709053421
489,489,489,489,2021-01-13,43.486454010009766,40.30881118774414,41.20744705200195,0.07883246190182325,0.0553057061538369
490,490,490,490,2021-01-14,43.43087387084961,42.84723281860352,40.679386138916016,0.013621440962523046,0.06763837887173474
491,491,491,491,2021-01-15,42.31916427612305,42.458126068115234,39.90119171142578,-0.0032729139239271454,0.06059900621977854
492,492,492,492,2021-01-19,41.374210357666016,41.90227127075195,40.23470687866211,-0.012602202627009507,0.02832140625357016
493,493,493,493,2021-01-20,42.15240859985352,43.032508850097656,40.32734298706055,-0.02045198557467176,0.04525628215522581
494,494,494,494,2021-01-21,43.18073654174805,43.77365493774414,39.326805114746094,-0.013545096858815109,0.0979975722858013
495,495,495,495,2021-01-22,43.2363166809082,43.486454010009766,40.30881118774414,-0.005752074635563154,0.07262693706169543
496,496,496,496,2021-01-25,40.87393569946289,43.43087387084961,42.84723281860352,-0.05887374449315219,-0.04605424876548525
497,497,497,497,2021-01-26,40.614532470703125,42.31916427612305,42.458126068115234,-0.04028037496907033,-0.04342145469290015
498,498,498,498,2021-01-27,38.73389053344727,41.374210357666016,41.90227127075195,-0.06381559433748885,-0.07561357991389428
499,499,499,499,2021-01-28,37.705562591552734,42.15240859985352,43.032508850097656,-0.10549447009099833,-0.12378888428516144
500,500,500,500,2021-01-29,38.38185501098633,43.18073654174805,43.77365493774414,-0.11113477710418529,-0.12317454264274141
501,501,501,501,2021-02-01,38.36331558227539,43.2363166809082,43.486454010009766,-0.11270620331968695,-0.11780998346186433
502,502,502,502,2021-02-02,38.80800628662109,40.87393569946289,43.43087387084961,-0.050543931664230546,-0.1064419656389034
503,503,503,503,2021-02-03,39.4101791381836,40.614532470703125,42.31916427612305,-0.029653261019027433,-0.06873919151519559
504,504,504,504,2021-02-04,38.37257766723633,38.73389053344727,41.374210357666016,-0.009328080945004591,-0.07254839825295978
505,505,505,505,2021-02-05,39.91044998168945,37.705562591552734,42.15240859985352,0.058476448528862024,-0.05318696351249219
506,506,506,506,2021-02-08,39.57694625854492,38.38185501098633,43.18073654174805,0.031136880883336993,-0.08345828653753751
507,507,507,507,2021-02-09,40.531158447265625,38.36331558227539,43.2363166809082,0.056508224904101345,-0.06256680590086183
508,508,508,508,2021-02-10,40.65214920043945,38.80800628662109,40.87393569946289,0.047519650976095784,-0.005426110679778606
509,509,509,509,2021-02-11,40.10304641723633,39.4101791381836,40.614532470703125,0.017580921838069585,-0.012593670845177152
510,510,510,510,2021-02-12,41.1733283996582,38.37257766723633,38.73389053344727,0.07298833966041429,0.0629794175750158
511,511,511,511,2021-02-16,40.726600646972656,39.91044998168945,37.705562591552734,0.02044954806717647,0.08012181354102732
512,512,512,512,2021-02-17,40.94997024536133,39.57694625854492,38.38185501098633,0.03469251967665299,0.06690961741270485
513,513,513,513,2021-02-18,39.96343994140625,40.531158447265625,38.36331558227539,-0.014006964705882363,0.04170975148639511
514,514,514,514,2021-02-19,40.90343475341797,40.65214920043945,38.80800628662109,0.006181359606340253,0.053994746633487134
515,515,515,515,2021-02-22,40.801055908203125,40.10304641723633,39.4101791381836,0.017405398176104425,0.0352923229590687
516,516,516,516,2021-02-23,41.97371292114258,41.1733283996582,38.37257766723633,0.019439393233290803,0.09384658192980888
517,517,517,517,2021-02-24,41.7596549987793,40.726600646972656,39.91044998168945,0.02536559239896774,0.04633385536715928
518,518,518,518,2021-02-25,41.14540863037109,40.94997024536133,39.57694625854492,0.004772613602372466,0.0396307072703348
519,519,519,519,2021-02-26,40.568389892578125,39.96343994140625,40.531158447265625,0.015137584553753136,0.0009185882352942265
520,520,520,520,2021-03-01,42.96954345703125,40.90343475341797,40.65214920043945,0.05051186327184021,0.057005454869449856
521,521,521,521,2021-03-02,43.527957916259766,40.801055908203125,40.10304641723633,0.06683410385730704,0.08540277622279113
522,522,522,522,2021-03-03,44.58892822265625,41.97371292114258,41.1733283996582,0.06230602726108514,0.0829566118591083
523,523,523,523,2021-03-04,45.0356559753418,41.7596549987793,40.726600646972656,0.07844894735500718,0.10580444377671006
524,524,524,524,2021-03-05,47.16691207885742,41.14540863037109,40.94997024536133,0.14634691084442464,0.15181798170415828
525,525,525,525,2021-03-08,49.49362182617188,40.568389892578125,39.96343994140625,0.2200045887260269,0.23847251134383396
526,526,526,526,2021-03-09,49.2795524597168,42.96954345703125,40.90343475341797,0.14684840691862222,0.20477785684242322
527,527,527,527,2021-03-10,49.05619430541992,43.527957916259766,40.801055908203125,0.12700426699997092,0.20232658722827535
528,528,528,528,2021-03-11,47.82769012451172,44.58892822265625,41.97371292114258,0.07263601147088816,0.13946770004281506
529,529,529,529,2021-03-12,47.995216369628906,45.0356559753418,41.7596549987793,0.06571593840905843,0.14932023195670285
530,530,530,530,2021-03-15,47.52988052368164,47.16691207885742,41.14540863037109,0.007695404020033658,0.1551685134704901
531,531,531,531,2021-03-16,47.07384490966797,49.49362182617188,40.568389892578125,-0.04889068181355749,0.1603577325675427
532,532,532,532,2021-03-17,48.44195556640625,49.2795524597168,42.96954345703125,-0.016996844563376134,0.1273556028084708
533,533,533,533,2021-03-18,48.62808609008789,49.05619430541992,43.527957916259766,-0.008726894154623244,0.11716902005005347
534,534,534,534,2021-03-19,48.199974060058594,47.82769012451172,44.58892822265625,0.007783857731320287,0.08098525758166852
535,535,535,535,2021-03-22,46.77602767944336,47.995216369628906,45.0356559753418,-0.0254022959454151,0.03864430674784569
536,536,536,536,2021-03-23,44.97982025146485,47.52988052368164,47.16691207885742,-0.05365172906223126,-0.04636919677370477
537,537,537,537,2021-03-24,45.99425506591797,47.07384490966797,49.49362182617188,-0.022933963559205184,-0.07070338825766587
538,538,538,538,2021-03-25,48.26512145996094,48.44195556640625,49.2795524597168,-0.0036504328608885084,-0.020585231584339114
539,539,539,539,2021-03-26,49.86589050292969,48.62808609008789,49.05619430541992,0.02545451635807039,0.016505483333433046
540,540,540,540,2021-03-29,49.25163269042969,48.199974060058594,47.82769012451172,0.021818655525845276,0.029772346567667363
541,541,541,541,2021-03-30,49.53084564208984,46.77602767944336,47.995216369628906,0.058893798796368024,0.03199546514457774
542,542,542,542,2021-03-31,48.44195556640625,44.97982025146485,47.52988052368164,0.07697085705514017,0.019189508424498847
543,543,543,543,2021-04-01,48.572242736816406,45.99425506591797,47.07384490966797,0.056050210340480966,0.03183079329984162
544,544,544,544,2021-04-05,49.205108642578125,48.26512145996094,48.44195556640625,0.019475496055613828,0.015753969203941676
545,545,545,545,2021-04-06,49.91242218017578,49.86589050292969,48.62808609008789,0.0009331363939717452,0.02641140528764674
546,546,546,546,2021-04-07,49.13065719604492,49.25163269042969,48.199974060058594,-0.0024562737878184304,0.01930878914637324
547,547,547,547,2021-04-08,49.09342575073242,49.53084564208984,46.77602767944336,-0.008831262331320033,0.04954242987818924
548,548,548,548,2021-04-09,49.13996124267578,48.44195556640625,44.97982025146485,0.014409114332980977,0.09248905326773627
549,549,549,549,2021-04-12,50.52667617797852,48.572242736816406,45.99425506591797,0.04023766108046534,0.09854320078811551
550,550,550,550,2021-04-13,48.804908752441406,49.205108642578125,48.26512145996094,-0.008133299593823473,0.011183796417631564
551,551,551,551,2021-04-14,49.5122299194336,49.91242218017578,49.86589050292969,-0.008017888999607203,-0.007092234389663776
552,552,552,552,2021-04-15,49.90311050415039,49.13065719604492,49.25163269042969,0.01572242978601257,0.013227537406029777
553,553,553,553,2021-04-16,50.84310150146485,49.09342575073242,49.53084564208984,0.035639715990003484,0.026493709977362112
554,554,554,554,2021-04-19,50.41498947143555,49.13996124267578,48.44195556640625,0.025946870866728755,0.040729856628611616
555,555,555,555,2021-04-20,49.689064025878906,50.52667617797852,48.572242736816406,-0.016577622267278325,0.022992994066876493
556,556,556,556,2021-04-21,49.97757339477539,48.804908752441406,49.205108642578125,0.024027596246152694,0.015698873013539894
557,557,557,557,2021-04-22,48.86075592041016,49.5122299194336,49.91242218017578,-0.013157839993947262,-0.021070230893008413
558,558,558,558,2021-04-23,49.60529708862305,49.90311050415039,49.13065719604492,-0.005967832716611388,0.009660768238539452
559,559,559,559,2021-04-26,49.87519454956055,50.84310150146485,49.09342575073242,-0.019037134307717585,0.015924103622295238
560,560,560,560,2021-04-27,50.7407341003418,50.41498947143555,49.13996124267578,0.006461265435566688,0.032575785922187794
561,561,561,561,2021-04-28,51.09439086914063,49.689064025878906,50.52667617797852,0.028282417284612338,0.011235939786784277
562,562,562,562,2021-04-29,52.1646728515625,49.97757339477539,48.804908752441406,0.04376161762619213,0.06884070035174528
563,563,563,563,2021-04-30,51.88547134399414,48.86075592041016,49.5122299194336,0.06190480205650051,0.0479324285822369
564,564,564,564,2021-05-03,53.3931770324707,49.60529708862305,49.90311050415039,0.07636039225972913,0.06993685349593681
565,565,565,565,2021-05-04,53.821285247802734,49.87519454956055,50.84310150146485,0.07911930437325898,0.05857596524185449
566,566,566,566,2021-05-05,54.28662872314453,50.7407341003418,50.41498947143555,0.06988260390144507,0.07679539939014779
567,567,567,567,2021-05-06,55.96185302734375,51.09439086914063,49.689064025878906,0.09526411951302682,0.1262408363779577
568,568,568,568,2021-05-07,55.59888458251953,52.1646728515625,49.97757339477539,0.06583405096259831,0.11247667315379872
569,569,569,569,2021-05-10,55.54304122924805,51.88547134399414,48.86075592041016,0.07049314173142385,0.13676180777314895
570,570,570,570,2021-05-11,56.51095199584961,53.3931770324707,49.60529708862305,0.058392759836764396,0.13921204614275706
571,571,571,571,2021-05-12,54.379695892333984,53.821285247802734,49.87519454956055,0.010375275171528031,0.09031546409903934
572,572,572,572,2021-05-13,56.25967025756836,54.28662872314453,50.7407341003418,0.036344889723878504,0.1087673691577391
573,573,573,573,2021-05-14,56.3713493347168,55.96185302734375,51.09439086914063,0.007317418656114905,0.10327862561452461
574,574,574,574,2021-05-17,57.52539825439453,55.59888458251953,52.1646728515625,0.03465022160679654,0.1027654370245219
575,575,575,575,2021-05-18,55.79692840576172,55.54304122924805,51.88547134399414,0.004570998830722539,0.0753863646305748
576,576,576,576,2021-05-19,54.6103515625,56.51095199584961,53.3931770324707,-0.033632426392130044,0.022796443247590892
577,577,577,577,2021-05-20,54.04042816162109,54.379695892333984,53.821285247802734,-0.006238867745502086,0.004071677456407352
578,578,578,578,2021-05-21,54.13385009765625,56.25967025756836,54.28662872314453,-0.037785862415824156,-0.002814295694570257
579,579,579,579,2021-05-24,54.43283081054688,56.3713493347168,55.96185302734375,-0.034388364781895664,-0.027322580187789103
580,580,580,580,2021-05-25,53.72276306152344,57.52539825439453,55.59888458251953,-0.0661035874285425,-0.033743869775149316
581,581,581,581,2021-05-26,53.713417053222656,55.79692840576172,55.54304122924805,-0.03734096861726022,-0.032940655310425115
582,582,582,582,2021-05-27,54.245975494384766,54.6103515625,56.51095199584961,-0.006672289368037099,-0.04008031047912963
583,583,583,583,2021-05-28,54.488887786865234,54.04042816162109,54.379695892333984,0.008298594968620954,0.0020079533866359522
584,584,584,584,2021-06-01,55.54465866088867,54.13385009765625,56.25967025756836,0.026061485755906055,-0.012709132375042675
585,585,585,585,2021-06-02,54.90933227539063,54.43283081054688,56.3713493347168,0.008753935037885796,-0.025935463255369884
586,586,586,586,2021-06-03,54.9560432434082,53.72276306152344,57.52539825439453,0.02295638034239622,-0.0446647061811527
587,587,587,587,2021-06-04,55.09619140625,53.713417053222656,55.79692840576172,0.02574355587277566,-0.012558702056426396
588,588,588,588,2021-06-07,54.09648132324219,54.245975494384766,54.6103515625,-0.002755857366009584,-0.009409758856243622
589,589,589,589,2021-06-08,54.39546585083008,54.488887786865234,54.04042816162109,-0.001714513542661722,0.006569853372500489
590,590,590,590,2021-06-09,53.18085861206055,55.54465866088867,54.13385009765625,-0.042556748134138345,-0.0176043544635478
591,591,591,591,2021-06-10,52.46144485473633,54.90933227539063,54.43283081054688,-0.04458053520624217,-0.03621685527750618
592,592,592,592,2021-06-11,53.57326889038086,54.9560432434082,53.72276306152344,-0.025161461259189277,-0.002782696991429412
593,593,593,593,2021-06-14,51.63924789428711,55.09619140625,53.713417053222656,-0.06274378362150712,-0.03861547584806102
594,594,594,594,2021-06-15,52.74173355102539,54.09648132324219,54.245975494384766,-0.025043177283967655,-0.02773001922539098
595,595,595,595,2021-06-16,51.62990188598633,54.39546585083008,54.488887786865234,-0.050841810463170156,-0.05246915503325944
596,596,596,596,2021-06-17,49.31281661987305,53.18085861206055,55.54465866088867,-0.07273372587689453,-0.11219516315803246
597,597,597,597,2021-06-18,48.612091064453125,52.46144485473633,54.90933227539063,-0.07337490991607099,-0.11468435236754493
598,598,598,598,2021-06-21,50.303184509277344,53.57326889038086,54.9560432434082,-0.06103947824790401,-0.08466509703987746
599,599,599,599,2021-06-22,50.078948974609375,51.63924789428711,55.09619140625,-0.03021536879994624,-0.09106332585942556
600,600,600,600,2021-06-23,49.66786193847656,52.74173355102539,54.09648132324219,-0.05828158093391045,-0.08186520225416027
601,601,601,601,2021-06-24,49.85472106933594,51.62990188598633,54.39546585083008,-0.03438280437895269,-0.083476530818696
602,602,602,602,2021-06-25,49.77997589111328,49.31281661987305,53.18085861206055,0.00947338447205981,-0.06394937595415207
603,603,603,603,2021-06-28,49.49033737182617,48.612091064453125,52.46144485473633,0.01806641697861977,-0.05663411465576362
604,604,604,604,2021-06-29,49.11661529541016,50.303184509277344,53.57326889038086,-0.023588351819919917,-0.08318800938000803
605,605,605,605,2021-06-30,49.72392272949219,50.078948974609375,51.63924789428711,-0.0070893309940907034,-0.037090493043505646
606,606,606,606,2021-07-01,49.836036682128906,49.66786193847656,52.74173355102539,0.0033859871773957995,-0.055092934442235286
607,607,607,607,2021-07-02,49.238075256347656,49.85472106933594,51.62990188598633,-0.012368854940150498,-0.046326383399304394
608,608,608,608,2021-07-06,47.91135787963867,49.77997589111328,49.31281661987305,-0.037537543520751226,-0.028419766630600196
609,609,609,609,2021-07-07,48.798954010009766,49.49033737182617,48.612091064453125,-0.01397006766435982,0.0038439602466160405
610,610,610,610,2021-07-08,48.331790924072266,49.11661529541016,50.303184509277344,-0.01597879590475848,-0.03919023426521828
611,611,611,611,2021-07-09,49.39690399169922,49.72392272949219,50.078948974609375,-0.006576688238617345,-0.01361939491293962
612,612,612,612,2021-07-12,49.33150100708008,49.836036682128906,49.66786193847656,-0.010123912506665111,-0.0067722047672020835
613,613,613,613,2021-07-13,48.191654205322266,49.238075256347656,49.85472106933594,-0.021252273684083334,-0.033358262333887057
614,614,614,614,2021-07-14,47.892669677734375,47.91135787963867,49.77997589111328,-0.00039005786375845286,-0.03791295957047314
615,615,615,615,2021-07-15,46.98639297485352,48.798954010009766,49.49033737182617,-0.03714344030375005,-0.050594611593779426
616,616,616,616,2021-07-16,45.79047775268555,48.331790924072266,49.11661529541016,-0.052580571147860855,-0.06771919283769201
617,617,617,617,2021-07-19,44.83748245239258,49.39690399169922,49.72392272949219,-0.09230176733490858,-0.09827141562589092
618,618,618,618,2021-07-20,45.3139762878418,49.33150100708008,49.836036682128906,-0.08143933667580239,-0.09073876446336093
619,619,619,619,2021-07-21,45.54755783081055,48.191654205322266,49.238075256347656,-0.05486627131009969,-0.07495251198027564
620,620,620,620,2021-07-22,44.8094482421875,47.892669677734375,47.91135787963867,-0.06437773162977978,-0.06474267845306503
621,621,621,621,2021-07-23,45.00565719604492,46.98639297485352,48.798954010009766,-0.042155518936485836,-0.07773315823914495
622,622,622,622,2021-07-26,45.98667907714844,45.79047775268555,48.331790924072266,0.004284762555275767,-0.048521103854974545
623,623,623,623,2021-07-27,46.44449615478516,44.83748245239258,49.39690399169922,0.03584085489409161,-0.05976908669033565
624,624,624,624,2021-07-28,46.491207122802734,45.3139762878418,49.33150100708008,0.025979420289293786,-0.057575663142090505
625,625,625,625,2021-07-29,46.23894500732422,45.54755783081055,48.191654205322266,0.015179456582104178,-0.040519654911169045
626,626,626,626,2021-07-30,45.97733688354492,44.8094482421875,47.892669677734375,0.026063446151918246,-0.03999219101957696
627,627,627,627,2021-08-02,45.43544006347656,45.00565719604492,46.98639297485352,0.0095495298637569,-0.03300855445973494
628,628,628,628,2021-08-03,46.46317672729492,45.98667907714844,45.79047775268555,0.010361645148307064,0.014690804892725229
629,629,629,629,2021-08-04,45.53821563720703,46.44449615478516,44.83748245239258,-0.019513195160041796,0.015628290137798873
630,630,630,630,2021-08-05,45.26726150512695,46.491207122802734,45.3139762878418,-0.02632638929857911,-0.0010309133415726812
631,631,631,631,2021-08-06,45.603607177734375,46.23894500732422,45.54755783081055,-0.013740318458589584,0.0012305675560482232
632,632,632,632,2021-08-09,46.15485763549805,45.97733688354492,44.8094482421875,0.0038610490294983535,0.030025127424886833
633,633,633,633,2021-08-10,47.69646835327149,45.43544006347656,45.00565719604492,0.04976353891667196,0.059788287181439914
634,634,634,634,2021-08-11,48.71485900878906,46.46317672729492,45.98667907714844,0.04846165157216609,0.05932543915736477
635,635,635,635,2021-08-12,48.53652191162109,45.53821563720703,46.44449615478516,0.06584154061504965,0.04504356662334863
636,636,636,636,2021-08-13,48.07659530639648,45.26726150512695,46.491207122802734,0.062061050477978164,0.034100817804237016
637,637,637,637,2021-08-16,48.08597946166992,45.603607177734375,46.23894500732422,0.054433682718579846,0.039945428124563254
638,638,638,638,2021-08-17,47.1661262512207,46.15485763549805,45.97733688354492,0.021910339832678538,0.02585598575852366
639,639,639,639,2021-08-18,46.631107330322266,47.69646835327149,45.43544006347656,-0.02233626638891706,0.026315740866056814
640,640,640,640,2021-08-19,45.79572677612305,48.71485900878906,46.46317672729492,-0.05992283036556367,-0.014365138119791565
641,641,641,641,2021-08-20,46.396446228027344,48.53652191162109,45.53821563720703,-0.044092069215230345,0.01884638163378316
642,642,642,642,2021-08-23,46.57478332519531,48.07659530639648,45.26726150512695,-0.03123790217734812,0.028884491276775615
643,643,643,643,2021-08-24,47.60727310180664,48.08597946166992,45.603607177734375,-0.009955216993029481,0.04393656660235723
644,644,644,644,2021-08-25,48.09536361694336,47.1661262512207,46.15485763549805,0.019701371292890624,0.04204337486576604
645,645,645,645,2021-08-26,47.38200759887695,46.631107330322266,47.69646835327149,0.016102990290054908,-0.006592956779639003
646,646,646,646,2021-08-27,48.76179504394531,45.79572677612305,48.71485900878906,0.06476735880450568,0.0009634849840740589
647,647,647,647,2021-08-30,48.15168380737305,46.396446228027344,48.53652191162109,0.037831293602081706,-0.007928835629153252
648,648,648,648,2021-08-31,48.84627151489258,46.57478332519531,48.07659530639648,0.048770773099194864,0.016009374282660582
649,649,649,649,2021-09-01,48.574066162109375,47.60727310180664,48.08597946166992,0.020307675640973466,0.010150291330314198
650,650,650,650,2021-09-02,49.29681396484375,48.09536361694336,47.1661262512207,0.02498058560216676,0.045174108687119574
651,651,651,651,2021-09-03,49.37189865112305,47.38200759887695,46.631107330322266,0.0419967652931037,0.05877602908688728
652,652,652,652,2021-09-07,48.31125259399414,48.76179504394531,45.79572677612305,-0.009239660876822375,0.05492926949644206
653,653,653,653,2021-09-08,48.27370834350586,48.15168380737305,46.396446228027344,0.0025341696589669116,0.040461334177454455
654,654,654,654,2021-09-09,48.60222244262695,48.84627151489258,46.57478332519531,-0.0049962681837695255,0.043530833053492035
655,655,655,655,2021-09-10,48.68670272827149,48.574066162109375,47.60727310180664,0.002318862204910177,0.022673628547396962
656,656,656,656,2021-09-13,48.46142959594727,49.29681396484375,48.09536361694336,-0.01694601134856777,0.0076112529664909
657,657,657,657,2021-09-14,47.45710372924805,49.37189865112305,47.38200759887695,-0.038783092694196886,0.0015849081576879698
658,658,658,658,2021-09-15,47.78561782836914,48.31125259399414,48.76179504394531,-0.010880172576820057,-0.02001930434875121
659,659,659,659,2021-09-16,47.54157638549805,48.27370834350586,48.15168380737305,-0.015166267169659076,-0.01267053140479335
660,660,660,660,2021-09-17,46.65926742553711,48.60222244262695,48.84627151489258,-0.03997667018999851,-0.04477320420840469
661,661,661,661,2021-09-20,45.67370223999024,48.68670272827149,48.574066162109375,-0.06188549068720672,-0.059710132407683636
662,662,662,662,2021-09-21,45.232540130615234,48.46142959594727,49.29681396484375,-0.0666280275314467,-0.08244495956933384
663,663,663,663,2021-09-22,45.85203552246094,47.45710372924805,49.37189865112305,-0.03382145307358686,-0.07129284521817847
664,664,664,664,2021-09-23,47.12857818603516,47.78561782836914,48.31125259399414,-0.013749736263615087,-0.024480309337001183
665,665,665,665,2021-09-24,47.353851318359375,47.54157638549805,48.27370834350586,-0.003948650453162839,-0.01905503133508968
666,666,666,666,2021-09-27,48.5459098815918,46.65926742553711,48.60222244262695,0.04043446372289394,-0.0011586416876642192
667,667,667,667,2021-09-28,48.78995513916016,45.67370223999024,48.68670272827149,0.068228603032785,0.0021207517679917576
668,668,668,668,2021-09-29,48.69608688354492,45.232540130615234,48.46142959594727,0.07657201525557089,0.004842145383537666
669,669,669,669,2021-09-30,46.77190017700195,45.85203552246094,47.45710372924805,0.020061588194714153,-0.014438376942581876
670,670,670,670,2021-10-01,47.804386138916016,47.12857818603516,47.78561782836914,0.014339663509753464,0.00039276065477023003
671,671,671,671,2021-10-04,48.1235237121582,47.353851318359375,47.54157638549805,0.016253638772152357,0.012240808380886481
672,672,672,672,2021-10-05,48.46142959594727,48.5459098815918,46.65926742553711,-0.0017402142806794973,0.03862388481101231
673,673,673,673,2021-10-06,47.485260009765625,48.78995513916016,45.67370223999024,-0.026741060238183234,0.03966303761093504
674,674,674,674,2021-10-07,47.79500198364258,48.69608688354492,45.232540130615234,-0.01850425686271795,0.0566508501540679
675,675,675,675,2021-10-08,47.194278717041016,46.77190017700195,45.85203552246094,0.00903060466734562,0.02927336113404544
676,676,676,676,2021-10-11,48.05782318115234,47.804386138916016,47.12857818603516,0.005301543701447198,0.019717229563961602
677,677,677,677,2021-10-12,48.09536361694336,48.1235237121582,47.353851318359375,-0.0005851627861517272,0.015658964961451804
678,678,678,678,2021-10-13,46.8000602722168,48.46142959594727,48.5459098815918,-0.034282301153357064,-0.03596285688399492
679,679,679,679,2021-10-14,46.29320526123047,47.485260009765625,48.78995513916016,-0.02510367950580883,-0.05117344073812713
680,680,680,680,2021-10-15,43.71196365356445,47.79500198364258,48.69608688354492,-0.08542814437952129,-0.10235161691533523
681,681,681,681,2021-10-18,44.82892990112305,47.194278717041016,46.77190017700195,-0.050119397524850506,-0.04154140132271722
682,682,682,682,2021-10-19,45.24193572998047,48.05782318115234,47.804386138916016,-0.05859373697717174,-0.05360283053294013
683,683,683,683,2021-10-20,45.96467971801758,48.09536361694336,48.1235237121582,-0.04430123277361331,-0.04486047212696531
684,684,684,684,2021-10-21,45.598609924316406,46.8000602722168,48.46142959594727,-0.025671982918655356,-0.05907418942239129
685,685,685,685,2021-10-22,45.608001708984375,46.29320526123047,47.485260009765625,-0.014801384963074371,-0.039533495244528094
686,686,686,686,2021-10-25,45.58922958374024,43.71196365356445,47.79500198364258,0.04294627313139965,-0.046150691669753274
687,687,687,687,2021-10-26,45.96467971801758,44.82892990112305,47.194278717041016,0.025335198038400675,-0.026053984348307302
688,688,688,688,2021-10-27,44.77261734008789,45.24193572998047,48.05782318115234,-0.010373525852068632,-0.06835943918393839
689,689,689,689,2021-10-28,45.936519622802734,45.96467971801758,48.09536361694336,-0.0006126463925691938,-0.044886738175737406
690,690,690,690,2021-10-29,45.1480712890625,45.598609924316406,46.8000602722168,-0.0098805344286087,-0.03529886443618557
691,691,691,691,2021-11-01,44.85709762573242,45.608001708984375,46.29320526123047,-0.016464305716424987,-0.031021996152440834
692,692,692,692,2021-11-02,44.24698638916016,45.58922958374024,43.71196365356445,-0.029442111806574633,0.012239732349614618
693,693,693,693,2021-11-03,45.44842529296875,45.96467971801758,44.82892990112305,-0.011231546226709854,0.013819098363759608
694,694,694,694,2021-11-04,45.02605056762695,44.77261734008789,45.24193572998047,0.00566045146778027,-0.004771793223923737
695,695,695,695,2021-11-05,45.76755905151367,45.936519622802734,45.96467971801758,-0.003678131749563218,-0.00428852474798469
696,696,696,696,2021-11-08,46.10546875,45.1480712890625,45.598609924316406,0.02120572227344386,0.011115663975828749
697,697,697,697,2021-11-09,45.68092346191406,44.85709762573242,45.608001708984375,0.018365562637495447,0.0015988806831526148
698,698,698,698,2021-11-10,46.25642013549805,44.24698638916016,45.58922958374024,0.045414025006461634,0.014634828398060185
699,699,699,699,2021-11-11,46.87908554077149,45.44842529296875,45.96467971801758,0.03147876386432413,0.01989366244611257
700,700,700,700,2021-11-12,46.22811508178711,45.02605056762695,44.77261734008789,0.026697089773723537,0.03250865882249898
701,701,701,701,2021-11-15,46.35076141357422,45.76755905151367,45.936519622802734,0.012742701908225573,0.009017700822198549
702,702,702,702,2021-11-16,46.407371520996094,46.10546875,45.1480712890625,0.006548090263068795,0.027892669520052538
703,703,703,703,2021-11-17,46.23755645751953,45.68092346191406,44.85709762573242,0.012185239557811478,0.03077459097565871
704,704,704,704,2021-11-18,45.28468704223633,46.25642013549805,44.24698638916016,-0.021007529126016222,0.02345245942739238
705,705,705,705,2021-11-19,44.124267578125,46.87908554077149,45.44842529296875,-0.058764328076548855,-0.02913539261939202
706,706,706,706,2021-11-22,45.41676712036133,46.22811508178711,45.02605056762695,-0.017550963520583496,0.008677566604415654
707,707,707,707,2021-11-23,45.27525329589844,46.35076141357422,45.76755905151367,-0.023203677455896354,-0.010756653092665935
708,708,708,708,2021-11-24,44.1903076171875,46.407371520996094,46.10546875,-0.04777395985044164,-0.04153869778869779
709,709,709,709,2021-11-26,43.718597412109375,46.23755645751953,45.68092346191406,-0.054478636813872994,-0.04295723249642169
710,710,710,710,2021-11-29,43.51103591918945,45.28468704223633,46.25642013549805,-0.03916668611163454,-0.0593514199383911
711,711,711,711,2021-11-30,40.93546676635742,44.124267578125,46.87908554077149,-0.0722686400657323,-0.12678615006781246
712,712,712,712,2021-12-01,41.05811309814453,45.41676712036133,46.22811508178711,-0.09597015152279997,-0.1118367464149419
713,713,713,713,2021-12-02,42.42609024047852,45.27525329589844,46.35076141357422,-0.06292980928895264,-0.08467328374774707
714,714,714,714,2021-12-03,42.22796630859375,44.1903076171875,46.407371520996094,-0.04440659987237816,-0.09005908060342216
715,715,715,715,2021-12-06,42.9072380065918,43.718597412109375,46.23755645751953,-0.01855867876705586,-0.07202626406063317
716,716,716,716,2021-12-07,42.63364410400391,43.51103591918945,45.28468704223633,-0.02016481098760947,-0.05854170827679184
717,717,717,717,2021-12-08,42.05814743041992,40.93546676635742,44.124267578125,0.027425622638439506,-0.04682502987832882
718,718,718,718,2021-12-09,41.5487060546875,41.05811309814453,45.41676712036133,0.01194874580257177,-0.08516812866540846
719,719,719,719,2021-12-10,41.15245819091797,42.42609024047852,45.27525329589844,-0.030020019340490367,-0.09106067453749533
720,720,720,720,2021-12-13,40.58640670776367,42.22796630859375,44.1903076171875,-0.038873754630613266,-0.08155410323557277
721,721,721,721,2021-12-14,40.86000061035156,42.9072380065918,43.718597412109375,-0.04771310136359086,-0.06538628800945989
722,722,722,722,2021-12-15,41.09585952758789,42.63364410400391,43.51103591918945,-0.03606974277555608,-0.05550721421772464
