,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HLT,HLT_6m,HLT_12m,HLT_6m_ret,HLT_12m_ret
484,484,484,484,2021-01-06,109.95360565185548,106.5885772705078,103.92835235595705,0.03157025328152829,0.057975068008985664
485,485,485,485,2021-01-07,112.45503997802734,107.15438842773438,103.83899688720705,0.04946742385513936,0.08297502238180621
486,486,486,486,2021-01-08,113.31863403320312,109.3679656982422,103.22357177734376,0.03612271938806311,0.09779803277525323
487,487,487,487,2021-01-11,112.34584045410156,110.44000244140624,102.19122314453124,0.01725677264183756,0.09936878136010208
488,488,488,488,2021-01-12,111.50211334228516,106.66799926757812,105.7249984741211,0.045319253270895254,0.05464284655041318
489,489,489,489,2021-01-13,111.04549407958984,107.15438842773438,106.10220336914062,0.03631307787715721,0.04658989684927639
490,490,490,490,2021-01-14,111.28374481201172,109.95360565185548,106.5885772705078,0.012097276412815772,0.044049443774713426
491,491,491,491,2021-01-15,107.61100769042967,112.45503997802734,107.15438842773438,-0.043075279583237425,0.004261321159079179
492,492,492,492,2021-01-19,107.13453674316406,113.31863403320312,109.3679656982422,-0.05457264237960269,-0.020421235238482938
493,493,493,493,2021-01-20,106.9062271118164,112.34584045410156,110.44000244140624,-0.0484184667656431,-0.0319972405964466
494,494,494,494,2021-01-21,108.01798248291016,111.50211334228516,106.66799926757812,-0.031247218146256528,0.012655934531457635
495,495,495,495,2021-01-22,104.1864242553711,111.04549407958984,107.15438842773438,-0.06176810577566194,-0.02769801793386084
496,496,496,496,2021-01-25,104.3452606201172,111.28374481201172,109.95360565185548,-0.06234948512575211,-0.05100646766869932
497,497,497,497,2021-01-26,103.8985595703125,107.61100769042967,112.45503997802734,-0.034498776656724295,-0.07608801179019364
498,498,498,498,2021-01-27,97.94277954101562,107.13453674316406,113.31863403320312,-0.08579639658296223,-0.13568690289438423
499,499,499,499,2021-01-28,103.23350524902344,106.9062271118164,112.34584045410156,-0.03435461115797833,-0.0811096803250222
500,500,500,500,2021-01-29,100.64273834228516,108.01798248291016,111.50211334228516,-0.06827792901790086,-0.0973916518215604
501,501,501,501,2021-02-01,101.16883087158205,104.1864242553711,111.04549407958984,-0.028963402913153358,-0.08894249415405253
502,502,502,502,2021-02-02,105.01030731201172,104.3452606201172,111.28374481201172,0.006373520828278911,-0.05637335003955457
503,503,503,503,2021-02-03,105.81433868408205,103.8985595703125,107.61100769042967,0.018438938149792694,-0.016695959315948472
504,504,504,504,2021-02-04,109.7054443359375,97.94277954101562,107.13453674316406,0.12009731447325334,0.023997001069195223
505,505,505,505,2021-02-05,110.8469696044922,103.23350524902344,106.9062271118164,0.07374993551854403,0.03686167400290019
506,506,506,506,2021-02-08,111.49217987060548,100.64273834228516,108.01798248291016,0.1078015334938669,0.03216313902405088
507,507,507,507,2021-02-09,109.53669738769533,101.16883087158205,104.1864242553711,0.08271190290550035,0.051352881822781304
508,508,508,508,2021-02-10,108.53414154052734,105.01030731201172,104.3452606201172,0.03355703186398107,0.04014442913378047
509,509,509,509,2021-02-11,108.69296264648438,105.81433868408205,103.8985595703125,0.02720447907345247,0.04614503893027799
510,510,510,510,2021-02-12,111.3134994506836,109.7054443359375,97.94277954101562,0.01465793356455447,0.1365156264946381
511,511,511,511,2021-02-16,112.77267456054688,110.8469696044922,103.23350524902344,0.017372644132046977,0.09240381103511619
512,512,512,512,2021-02-17,110.6087417602539,111.49217987060548,100.64273834228516,-0.0079237674909296,0.09902357171636611
513,513,513,513,2021-02-18,113.27891540527344,109.53669738769533,101.16883087158205,0.0341640574056461,0.11970173451014032
514,514,514,514,2021-02-19,116.04835510253906,108.53414154052734,105.01030731201172,0.06923363888409129,0.10511394617416525
515,515,515,515,2021-02-22,119.07587432861328,108.69296264648438,105.81433868408205,0.09552515111671522,0.1253283421647109
516,516,516,516,2021-02-23,121.05120086669922,111.3134994506836,109.7054443359375,0.08747996841416183,0.10342017754396027
517,517,517,517,2021-02-24,126.32208251953124,112.77267456054688,110.8469696044922,0.12014797034639613,0.13960790241045884
518,518,518,518,2021-02-25,122.07361602783205,110.6087417602539,111.49217987060548,0.10365251502840911,0.09490742910854433
519,519,519,519,2021-02-26,122.7684555053711,113.27891540527344,109.53669738769533,0.08377145972970612,0.1207974900945128
520,520,520,520,2021-03-01,122.84786987304688,116.04835510253906,108.53414154052734,0.058592082278976276,0.13188226422903693
521,521,521,521,2021-03-02,123.3342514038086,119.07587432861328,108.69296264648438,0.03576187955121357,0.13470318961627625
522,522,522,522,2021-03-03,122.22251892089844,121.05120086669922,111.3134994506836,0.009676220027664773,0.09800266386421508
523,523,523,523,2021-03-04,119.8302764892578,126.32208251953124,112.77267456054688,-0.051390904114248626,0.06258255340855423
524,524,524,524,2021-03-05,121.96443176269533,122.07361602783205,110.6087417602539,-0.0008944132949402217,0.1026653935459736
525,525,525,525,2021-03-08,124.48570251464844,122.7684555053711,113.27891540527344,0.013987689282302762,0.09893091816143307
526,526,526,526,2021-03-09,123.20521545410156,122.84786987304688,116.04835510253906,0.0029088463757978023,0.06167136402096163
527,527,527,527,2021-03-10,123.59233856201172,123.3342514038086,119.07587432861328,0.0020925830032252346,0.037929297255751226
528,528,528,528,2021-03-11,123.7412338256836,122.22251892089844,121.05120086669922,0.012425819056863574,0.022222274043746326
529,529,529,529,2021-03-12,125.17061614990234,119.8302764892578,126.32208251953124,0.044565862794477384,-0.009115321301411128
530,530,530,530,2021-03-15,126.32208251953124,121.96443176269533,122.07361602783205,0.035728865324560655,0.034802495657461074
531,531,531,531,2021-03-16,123.04637908935548,124.48570251464844,122.7684555053711,-0.011562158514738519,0.0022638028868273707
532,532,532,532,2021-03-17,126.20294952392578,123.20521545410156,122.84786987304688,0.024331227040798264,0.02731084921819238
533,533,533,533,2021-03-18,124.7140121459961,123.59233856201172,123.3342514038086,0.009075591553934226,0.011187165985789616
534,534,534,534,2021-03-19,123.47322082519533,123.7412338256836,122.22251892089844,-0.0021659150487041146,0.010232990739671655
535,535,535,535,2021-03-22,122.0140609741211,125.17061614990234,119.8302764892578,-0.025218020593595347,0.018223979355159514
536,536,536,536,2021-03-23,118.02368927001952,126.32208251953124,121.96443176269533,-0.06569234043642902,-0.03231058789617669
537,537,537,537,2021-03-24,117.62663269042967,123.04637908935548,124.48570251464844,-0.044046370474583596,-0.05509925787189618
538,538,538,538,2021-03-25,119.51262664794922,126.20294952392578,123.20521545410156,-0.05301241295242631,-0.029971042967154027
539,539,539,539,2021-03-26,120.22732543945312,124.7140121459961,123.59233856201172,-0.03597580279343948,-0.027226712931483377
540,540,540,540,2021-03-29,118.1725845336914,123.47322082519533,123.7412338256836,-0.04292944053843206,-0.04500237406584162
541,541,541,541,2021-03-30,121.16038513183594,122.0140609741211,125.17061614990234,-0.00699653659151811,-0.03203811838126458
542,542,542,542,2021-03-31,120.02880096435548,118.02368927001952,126.32208251953124,0.01698906132097422,-0.04981933031544761
543,543,543,543,2021-04-01,120.75341796875,117.62663269042967,123.04637908935548,0.0265822901395929,-0.01863493373454206
544,544,544,544,2021-04-05,124.47577667236328,119.51262664794922,126.20294952392578,0.04152824821626688,-0.013685677379790984
545,545,545,545,2021-04-06,125.72650146484376,120.22732543945312,124.7140121459961,0.045739818342378724,0.008118488864446105
546,546,546,546,2021-04-07,123.60225677490234,118.1725845336914,123.47322082519533,0.04594697037926698,0.001045052108016975
547,547,547,547,2021-04-08,123.83056640625,121.16038513183594,122.0140609741211,0.02203840200333307,0.014887672925780082
548,548,548,548,2021-04-09,123.43352508544922,120.02880096435548,118.02368927001952,0.028365892966845774,0.04583686418285793
549,549,549,549,2021-04-12,124.3566665649414,120.75341796875,117.62663269042967,0.029839723436432264,0.05721522176209759
550,550,550,550,2021-04-13,125.18054962158205,124.47577667236328,119.51262664794922,0.0056619285138008735,0.047425306702771675
551,551,551,551,2021-04-14,125.5875244140625,125.72650146484376,120.22732543945312,-0.0011053918558302511,0.044583866063865774
552,552,552,552,2021-04-15,126.34192657470705,123.60225677490234,118.1725845336914,0.02216520855920967,0.06913060311959685
553,553,553,553,2021-04-16,127.10625457763672,123.83056640625,121.16038513183594,0.02645298544981367,0.049074368980678074
554,554,554,554,2021-04-19,125.00186157226562,123.43352508544922,120.02880096435548,0.012705919933265308,0.04143222766498322
555,555,555,555,2021-04-20,121.3192138671875,124.3566665649414,120.75341796875,-0.024425330636919984,0.0046855476884630765
556,556,556,556,2021-04-21,122.99677276611328,125.18054962158205,124.47577667236328,-0.017445017313554523,-0.011881861240705005
557,557,557,557,2021-04-22,124.57504272460938,125.5875244140625,125.72650146484376,-0.008061960725612938,-0.009158440955715053
558,558,558,558,2021-04-23,126.4610366821289,126.34192657470705,123.60225677490234,0.0009427599424125521,0.023128864972367102
559,559,559,559,2021-04-26,126.6297836303711,127.10625457763672,123.83056640625,-0.0037486034723381856,0.02260522022436473
560,560,560,560,2021-04-27,129.0518035888672,125.00186157226562,123.43352508544922,0.032399053627375274,0.04551663334194345
561,561,561,561,2021-04-28,128.15843200683594,121.3192138671875,124.3566665649414,0.056373742638454516,0.030571464698349482
562,562,562,562,2021-04-29,129.4290008544922,122.99677276611328,125.18054962158205,0.0522959094269102,0.03393858906797509
563,563,563,563,2021-04-30,127.7514419555664,124.57504272460938,125.5875244140625,0.025497877917480594,0.017230354301510653
564,564,564,564,2021-05-03,127.7216796875,126.4610366821289,126.34192657470705,0.00996862779592611,0.010920785761305396
565,565,565,565,2021-05-04,127.30477142333984,126.6297836303711,127.10625457763672,0.00533040311384414,0.0015618180738845577
566,566,566,566,2021-05-05,121.71627807617188,129.0518035888672,125.00186157226562,-0.056841712465056315,-0.026284276528108386
567,567,567,567,2021-05-06,119.87989807128906,128.15843200683594,121.3192138671875,-0.06459609255445087,-0.011863873413110904
568,568,568,568,2021-05-07,122.5302276611328,129.4290008544922,122.99677276611328,-0.05330160279236951,-0.0037931491573982568
569,569,569,569,2021-05-10,120.68392944335938,127.7514419555664,124.57504272460938,-0.05532236978323268,-0.0312350948965906
570,570,570,570,2021-05-11,120.9320831298828,127.7216796875,126.4610366821289,-0.05315931151414144,-0.04372060910858755
571,571,571,571,2021-05-12,117.41818237304688,127.30477142333984,126.6297836303711,-0.07766078945632027,-0.07274434965641763
572,572,572,572,2021-05-13,119.27440643310548,121.71627807617188,129.0518035888672,-0.020061997307691537,-0.07576335149030933
573,573,573,573,2021-05-14,122.69898223876952,119.87989807128906,128.15843200683594,0.023515903940826144,-0.042599224121087964
574,574,574,574,2021-05-17,120.81298065185548,122.5302276611328,129.4290008544922,-0.014014884670144445,-0.06656947164664495
575,575,575,575,2021-05-18,119.8997573852539,120.68392944335938,127.7514419555664,-0.00649773388820174,-0.06146063363451837
576,576,576,576,2021-05-19,119.6813735961914,120.9320831298828,127.7216796875,-0.010342247493976497,-0.06295177225182935
577,577,577,577,2021-05-20,119.69131469726562,117.41818237304688,127.30477142333984,0.01935928727798597,-0.05980495971165445
578,578,578,578,2021-05-21,120.0883560180664,119.27440643310548,121.71627807617188,0.006824176361903911,-0.013374727553587262
579,579,579,579,2021-05-24,122.67912292480467,122.69898223876952,119.87989807128906,-0.00016185394208245718,0.02335024385698925
580,580,580,580,2021-05-25,122.8875732421875,120.81298065185548,122.5302276611328,0.01717193449858123,0.0029163871468758096
581,581,581,581,2021-05-26,125.28974151611328,119.8997573852539,120.68392944335938,0.044954087050740554,0.03816425346769603
582,582,582,582,2021-05-27,125.33936309814452,119.6813735961914,120.9320831298828,0.04727543920947408,0.03644425742280677
583,583,583,583,2021-05-28,124.34673309326172,119.69131469726562,117.41818237304688,0.03889520645479583,0.059007477208276704
584,584,584,584,2021-06-01,125.6768569946289,120.0883560180664,119.27440643310548,0.046536576583009914,0.053678326750795424
585,585,585,585,2021-06-02,124.24747467041016,122.67912292480467,122.69898223876952,0.01278417801019649,0.012620254898506822
586,586,586,586,2021-06-03,122.22251892089844,122.8875732421875,120.81298065185548,-0.005411892380512429,0.011667109456597213
587,587,587,587,2021-06-04,123.83056640625,125.28974151611328,119.8997573852539,-0.011646405301870777,0.03278412823110122
588,588,588,588,2021-06-07,123.9794692993164,125.33936309814452,119.6813735961914,-0.010849694503100915,0.03591282063345047
589,589,589,589,2021-06-08,126.89779663085938,124.34673309326172,119.69131469726562,0.02051572626105358,0.060208896124343214
590,590,590,590,2021-06-09,125.51803588867188,125.6768569946289,120.0883560180664,-0.0012637259536480983,0.045214041149739925
591,591,591,591,2021-06-10,125.65699768066406,124.24747467041016,122.67912292480467,0.0113444801513507,0.024273688015235217
592,592,592,592,2021-06-11,127.66212463378906,122.22251892089844,122.8875732421875,0.04450575688438474,0.03885300413730075
593,593,593,593,2021-06-14,127.66212463378906,123.83056640625,125.28974151611328,0.030941942193568828,0.018935174492084705
594,594,594,594,2021-06-15,128.2974090576172,123.9794692993164,125.33936309814452,0.03482786127980786,0.023600295121624537
595,595,595,595,2021-06-16,125.9945068359375,126.89779663085938,124.34673309326172,-0.007118246485788182,0.013251443778904415
596,596,596,596,2021-06-17,125.3095932006836,125.51803588867188,125.6768569946289,-0.0016606592551620114,-0.0029222865906092244
597,597,597,597,2021-06-18,122.80817413330078,125.65699768066406,124.24747467041016,-0.022671427775181163,-0.011584143186228912
598,598,598,598,2021-06-21,125.80590057373048,127.66212463378906,122.22251892089844,-0.014540131345795237,0.029318505987846466
599,599,599,599,2021-06-22,125.17061614990234,127.66212463378906,123.83056640625,-0.01951642659115882,0.010821639459001275
600,600,600,600,2021-06-23,124.75371551513672,128.2974090576172,123.9794692993164,-0.027620928345396534,0.006244955073578362
601,601,601,601,2021-06-24,123.59233856201172,125.9945068359375,126.89779663085938,-0.019065658767598026,-0.026048191194864456
602,602,602,602,2021-06-25,123.56255340576172,125.3095932006836,125.51803588867188,-0.01394178809697344,-0.015579294792698706
603,603,603,603,2021-06-28,119.8302764892578,122.80817413330078,125.65699768066406,-0.024248366731767,-0.0463700494119228
604,604,604,604,2021-06-29,118.07331085205078,125.80590057373048,127.66212463378906,-0.06146444392843009,-0.07511087418640972
605,605,605,605,2021-06-30,119.73101043701172,125.17061614990234,127.66212463378906,-0.04345752925252233,-0.062125820164191214
606,606,606,606,2021-07-01,122.70889282226562,124.75371551513672,128.2974090576172,-0.016390876090764506,-0.0435590732221397
607,607,607,607,2021-07-02,125.87538146972656,123.59233856201172,125.9945068359375,0.018472365959556036,-0.0009454806340569721
608,608,608,608,2021-07-06,124.9026107788086,123.56255340576172,125.3095932006836,0.010845173850092982,-0.0032478153625733475
609,609,609,609,2021-07-07,123.53277587890624,119.8302764892578,122.80817413330078,0.03089786236102321,0.005900272931498307
610,610,610,610,2021-07-08,122.22251892089844,118.07331085205078,125.80590057373048,0.03514094793231237,-0.028483414819895136
611,611,611,611,2021-07-09,125.1209945678711,119.73101043701172,125.17061614990234,0.04501744461343993,-0.00039643155524471396
612,612,612,612,2021-07-12,124.9224624633789,122.70889282226562,124.75371551513672,0.018039194961358307,0.0013526406612049957
613,613,613,613,2021-07-13,122.55007934570312,125.87538146972656,123.59233856201172,-0.026417414471337164,-0.008433040659600821
614,614,614,614,2021-07-14,122.95706939697266,124.9026107788086,123.56255340576172,-0.015576466894525631,-0.004900222535874077
615,615,615,615,2021-07-15,121.99420928955078,123.53277587890624,119.8302764892578,-0.012454723682916669,0.018058314340007042
616,616,616,616,2021-07-16,118.86742401123048,122.22251892089844,118.07331085205078,-0.027450709896098213,0.006725594069050489
617,617,617,617,2021-07-19,116.14762115478516,125.1209945678711,119.73101043701172,-0.07171756781567451,-0.029928664839187324
618,618,618,618,2021-07-20,120.00894927978516,124.9224624633789,122.70889282226562,-0.03933250343215211,-0.022002835168524637
619,619,619,619,2021-07-21,124.00924682617188,122.55007934570312,125.87538146972656,0.011906703677869945,-0.014825255119512826
620,620,620,620,2021-07-22,122.30192565917967,122.95706939697266,124.9026107788086,-0.00532823156086959,-0.020821703432881034
621,621,621,621,2021-07-23,124.33683013916016,121.99420928955078,123.53277587890624,0.019202721696807812,0.0065088334211975685
622,622,622,622,2021-07-26,125.73641967773438,118.86742401123048,122.22251892089844,0.057787032264238425,0.028750027309698112
623,623,623,623,2021-07-27,127.5529327392578,116.14762115478516,125.1209945678711,0.09819668686346361,0.019436691498384118
624,624,624,624,2021-07-28,128.57534790039062,120.00894927978516,124.9224624633789,0.07138133174246897,0.029241221834564568
625,625,625,625,2021-07-29,133.5087127685547,124.00924682617188,122.55007934570312,0.07660288394218329,0.08942167546002322
626,626,626,626,2021-07-30,130.48118591308594,122.30192565917967,122.95706939697266,0.06687760809833465,0.06119303715528002
627,627,627,627,2021-08-02,126.92757415771484,124.33683013916016,121.99420928955078,0.02083649724426051,0.04043933639878605
628,628,628,628,2021-08-03,125.1507797241211,125.73641967773438,118.86742401123048,-0.004657679573780493,0.05286019921065144
629,629,629,629,2021-08-04,123.47322082519533,127.5529327392578,116.14762115478516,-0.03198446187358284,0.06307145680278414
630,630,630,630,2021-08-05,125.46841430664062,128.57534790039062,120.00894927978516,-0.024164302445885633,0.045492149207368104
631,631,631,631,2021-08-06,125.72650146484376,133.5087127685547,124.00924682617188,-0.05828991338716483,0.01384779508482148
632,632,632,632,2021-08-09,123.6916046142578,130.48118591308594,122.30192565917967,-0.05203494474177073,0.011362690714705082
633,633,633,633,2021-08-10,125.41877746582033,126.92757415771484,124.33683013916016,-0.011887067896056647,0.008701744490745345
634,634,634,634,2021-08-11,124.10851287841795,125.1507797241211,125.73641967773438,-0.008328089109797654,-0.012946979113042878
635,635,635,635,2021-08-12,122.52029418945312,123.47322082519533,127.5529327392578,-0.007717678613821,-0.03945529469002751
636,636,636,636,2021-08-13,121.30928802490234,125.46841430664062,128.57534790039062,-0.033148791309129955,-0.05651207633610611
637,637,637,637,2021-08-16,120.59459686279295,125.72650146484376,133.5087127685547,-0.04081800210980835,-0.09672863768935536
638,638,638,638,2021-08-17,119.10564422607422,123.6916046142578,130.48118591308594,-0.0370757611438971,-0.08718147070328608
639,639,639,639,2021-08-18,118.1229476928711,125.41877746582033,126.92757415771484,-0.05817175003908426,-0.06936732639279386
640,640,640,640,2021-08-19,118.35126495361328,124.10851287841795,125.1507797241211,-0.04638882370981856,-0.054330582562062135
641,641,641,641,2021-08-20,120.87252807617188,122.52029418945312,123.47322082519533,-0.013448923904257892,-0.021062808045684056
642,642,642,642,2021-08-23,122.1232452392578,121.30928802490234,125.46841430664062,0.006709768292336937,-0.02666144372564827
643,643,643,643,2021-08-24,125.92501831054688,120.59459686279295,125.72650146484376,0.044201163123573695,0.0015789578441314234
644,644,644,644,2021-08-25,126.38162994384766,119.10564422607422,123.6916046142578,0.06108850478960437,0.021747840833489906
645,645,645,645,2021-08-26,124.69416046142578,118.1229476928711,125.41877746582033,0.05563028096488387,-0.005777579873093686
646,646,646,646,2021-08-27,126.6198501586914,118.35126495361328,124.10851287841795,0.0698647809832782,0.02023501226490132
647,647,647,647,2021-08-30,124.79341888427734,120.87252807617188,122.52029418945312,0.032438229517584016,0.01855304633295507
648,648,648,648,2021-08-31,123.93975830078124,122.1232452392578,121.30928802490234,0.014874425077425757,0.021683997315513848
649,649,649,649,2021-09-01,124.39637756347656,125.92501831054688,120.59459686279295,-0.012139293426985942,0.031525298807616675
650,650,650,650,2021-09-02,123.47322082519533,126.38162994384766,119.10564422607422,-0.023012910341040582,0.036669770164972304
651,651,651,651,2021-09-03,122.1728744506836,124.69416046142578,118.1229476928711,-0.02021976010273674,0.03428568992658931
652,652,652,652,2021-09-07,122.4607391357422,126.6198501586914,118.35126495361328,-0.0328472274902919,0.03472268913846932
653,653,653,653,2021-09-08,121.85523223876952,124.79341888427734,120.87252807617188,-0.02354440379770706,0.00813008694563222
654,654,654,654,2021-09-09,124.82320404052734,123.93975830078124,122.1232452392578,0.007128025355690459,0.02210847571221941
655,655,655,655,2021-09-10,126.4610366821289,124.39637756347656,125.92501831054688,0.01659742155754329,0.004256647160138849
656,656,656,656,2021-09-13,129.25033569335938,123.47322082519533,126.38162994384766,0.04678840342508672,0.02269875575102409
657,657,657,657,2021-09-14,130.84848022460938,122.1728744506836,124.69416046142578,0.07101090002943145,0.04935531656342018
658,658,658,658,2021-09-15,130.43154907226562,122.4607391357422,126.6198501586914,0.06508869693892794,0.03010348621323633
659,659,659,659,2021-09-16,131.04698181152344,121.85523223876952,124.79341888427734,0.07543171847346808,0.050111319836866564
660,660,660,660,2021-09-17,130.24298095703125,124.82320404052734,123.93975830078124,0.04341962664845722,0.05085714820383247
661,661,661,661,2021-09-20,127.88050079345705,126.4610366821289,124.39637756347656,0.011224517436908998,0.028008237042132622
662,662,662,662,2021-09-21,126.8779525756836,129.25033569335938,123.47322082519533,-0.01835494743552657,0.027574657304100247
663,663,663,663,2021-09-22,128.2378387451172,130.84848022460938,122.1728744506836,-0.019951637764617947,0.04964247851008685
664,664,664,664,2021-09-23,133.49879455566406,130.43154907226562,122.4607391357422,0.023516131681446506,0.09013546298856379
665,665,665,665,2021-09-24,134.48146057128906,131.04698181152344,121.85523223876952,0.026207995882768342,0.10361662852341902
666,666,666,666,2021-09-27,137.77700805664062,130.24298095703125,124.82320404052734,0.05784593568305185,0.1037772112619979
667,667,667,667,2021-09-28,135.54360961914062,127.88050079345705,126.4610366821289,0.059923981984246755,0.07182111720182704
668,668,668,668,2021-09-29,134.16384887695312,126.8779525756836,129.25033569335938,0.05742444730043572,0.03801547715319553
669,669,669,669,2021-09-30,131.13632202148438,128.2378387451172,130.84848022460938,0.02260240272863734,0.0021998100121676245
670,670,670,670,2021-10-01,137.13180541992188,133.49879455566406,130.43154907226562,0.027213810254616,0.05136990548156395
671,671,671,671,2021-10-04,137.48916625976562,134.48146057128906,131.04698181152344,0.022365206889481737,0.04915935002232685
672,672,672,672,2021-10-05,138.7200164794922,137.77700805664062,130.24298095703125,0.006844454210124029,0.06508631375120033
673,673,673,673,2021-10-06,138.33291625976562,135.54360961914062,127.88050079345705,0.020578665777476246,0.0817358033590323
674,674,674,674,2021-10-07,140.1295623779297,134.16384887695312,126.8779525756836,0.04446587922837497,0.10444375506722814
675,675,675,675,2021-10-08,140.46702575683594,131.13632202148438,128.2378387451172,0.07115270271056473,0.09536332748109722
676,676,676,676,2021-10-11,141.79718017578125,137.13180541992188,133.49879455566406,0.03402109920140828,0.06216075319434489
677,677,677,677,2021-10-12,143.633544921875,137.48916625976562,134.48146057128906,0.04468991142546086,0.06805461742984553
678,678,678,678,2021-10-13,139.7920684814453,138.7200164794922,137.77700805664062,0.0077281709529757325,0.014625520275315385
679,679,679,679,2021-10-14,140.53651428222656,138.33291625976562,135.54360961914062,0.015929672286550733,0.03683614946595659
680,680,680,680,2021-10-15,143.45486450195312,140.1295623779297,134.16384887695312,0.023730197023345445,0.06925126032662599
681,681,681,681,2021-10-18,142.99822998046875,140.46702575683594,131.13632202148438,0.01801991755712562,0.0904547861045013
682,682,682,682,2021-10-19,139.9111785888672,141.79718017578125,137.13180541992188,-0.013300698819088241,0.020267895988347773
683,683,683,683,2021-10-20,139.2064208984375,143.633544921875,137.48916625976562,-0.030822354386960904,0.012490108751022522
684,684,684,684,2021-10-21,140.4571075439453,139.7920684814453,138.7200164794922,0.004757344745837777,0.012522281272291602
685,685,685,685,2021-10-22,140.61595153808594,140.53651428222656,138.33291625976562,0.0005652428215192629,0.01650391924097927
686,686,686,686,2021-10-25,141.12216186523438,143.45486450195312,140.1295623779297,-0.016260882088714346,0.007083440998892465
687,687,687,687,2021-10-26,143.3853759765625,142.99822998046875,140.46702575683594,0.00270734816890128,0.020776051916828964
688,688,688,688,2021-10-27,146.13497924804688,139.9111785888672,141.79718017578125,0.044483941325864196,0.030591575000914695
689,689,689,689,2021-10-28,144.96363830566406,139.2064208984375,143.633544921875,0.04135741275488236,0.009260325535462632
690,690,690,690,2021-10-29,142.88906860351562,140.4571075439453,139.7920684814453,0.017314617267121246,0.022154333616441146
691,691,691,691,2021-11-01,143.7129669189453,140.61595153808594,140.53651428222656,0.02202463765300866,0.02260232974285792
692,692,692,692,2021-11-02,140.29830932617188,141.12216186523438,143.45486450195312,-0.005837867902344418,-0.022003821109449206
693,693,693,693,2021-11-03,144.16957092285156,143.3853759765625,142.99822998046875,0.005469141751368367,0.008191296791175695
694,694,694,694,2021-11-04,146.35336303710938,146.13497924804688,139.9111785888672,0.001494397783379675,0.04604481581255726
695,695,695,695,2021-11-05,150.7209014892578,144.96363830566406,139.2064208984375,0.03971522273367767,0.08271515434780885
696,696,696,696,2021-11-08,150.05584716796875,142.88906860351562,140.4571075439453,0.05015624102316241,0.06833929440715725
697,697,697,697,2021-11-09,147.36582946777344,143.7129669189453,140.61595153808594,0.025417765892261857,0.04800222062899673
698,698,698,698,2021-11-10,145.45004272460938,140.29830932617188,141.12216186523438,0.03671985374007969,0.030667620182207367
699,699,699,699,2021-11-11,142.52178955078125,144.16957092285156,143.3853759765625,-0.011429467130425697,-0.006022834754936257
700,700,700,700,2021-11-12,142.41259765625,146.35336303710938,146.13497924804688,-0.026926373942361415,-0.02547221487251572
701,701,701,701,2021-11-15,141.8567352294922,150.7209014892578,144.96363830566406,-0.05881179167706474,-0.021432292349208293
702,702,702,702,2021-11-16,140.69534301757812,150.05584716796875,142.88906860351562,-0.06238013597639225,-0.015352648088319376
703,703,703,703,2021-11-17,143.4647674560547,147.36582946777344,143.7129669189453,-0.026471957751724617,-0.0017270498843059423
704,704,704,704,2021-11-18,142.53170776367188,145.45004272460938,140.29830932617188,-0.020064173968398102,0.015918926238146502
705,705,705,705,2021-11-19,143.3059539794922,142.52178955078125,144.16957092285156,0.005502066955393792,-0.005990285868448075
706,706,706,706,2021-11-22,142.80966186523438,142.41259765625,146.35336303710938,0.0027881255978687847,-0.02421332245693908
707,707,707,707,2021-11-23,144.65591430664062,141.8567352294922,150.7209014892578,0.019732436902766715,-0.040239854742704306
708,708,708,708,2021-11-24,144.2191619873047,140.69534301757812,150.05584716796875,0.02504573992393122,-0.03889675271454518
709,709,709,709,2021-11-26,135.2061004638672,143.4647674560547,147.36582946777344,-0.057565820086923014,-0.08251389788136321
710,710,710,710,2021-11-29,137.0524139404297,142.53170776367188,145.45004272460938,-0.03844263083079913,-0.057735485166405254
711,711,711,711,2021-11-30,134.07452392578125,143.3059539794922,142.52178955078125,-0.06441763093131503,-0.059269994094413136
712,712,712,712,2021-12-01,129.002197265625,142.80966186523438,142.41259765625,-0.09668438689140735,-0.09416582950754471
713,713,713,713,2021-12-02,138.5612030029297,144.65591430664062,141.8567352294922,-0.042132472307986,-0.023231411756594267
714,714,714,714,2021-12-03,137.71746826171875,144.2191619873047,140.69534301757812,-0.04508203789284437,-0.02116541096521818
715,715,715,715,2021-12-06,143.2464141845703,135.2061004638672,143.4647674560547,0.059467092779972974,-0.0015219992710144847
716,716,716,716,2021-12-07,142.09495544433594,137.0524139404297,142.53170776367188,0.03679279597437812,-0.003064246729296949
717,717,717,717,2021-12-08,143.3258514404297,134.07452392578125,143.3059539794922,0.06900138254281352,0.00013884601710500988
718,718,718,718,2021-12-09,143.2464141845703,129.002197265625,142.80966186523438,0.11041840542929227,0.003058282707427029
719,719,719,719,2021-12-10,145.05299377441406,138.5612030029297,144.65591430664062,0.04685143193616126,0.0027449929695353426
720,720,720,720,2021-12-13,141.3604278564453,137.71746826171875,144.2191619873047,0.02645241479318705,-0.019822151865721005
721,721,721,721,2021-12-14,140.93357849121094,143.2464141845703,135.2061004638672,-0.01614585402730795,0.04236109175321112
722,722,722,722,2021-12-15,139.2560272216797,142.09495544433594,137.0524139404297,-0.01997909224700356,0.016078617062577294
723,723,723,723,2021-12-16,137.97552490234375,143.3258514404297,134.07452392578125,-0.03732980815613496,0.029095766013847335
