,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BMY,BMY_6m,BMY_12m,BMY_6m_ret,BMY_12m_ret
366,366,366,366,2020-07-20,52.95676040649414,51.14878845214844,52.52926635742188,0.03534730751320003,0.008138207112269313
367,367,367,367,2020-07-21,53.25957489013672,51.43378829956055,52.67176055908203,0.03549780506040956,0.011159952217570934
368,368,368,368,2020-07-22,53.30411148071289,51.558475494384766,53.60691452026367,0.033857401127351805,-0.005648581759659432
369,369,369,369,2020-07-23,53.321922302246094,52.78754806518555,53.69598007202149,0.010123111541393559,-0.006966215520671781
370,370,370,370,2020-07-24,51.52285003662109,52.83208084106445,53.04582977294922,-0.024780981244746814,-0.028710640267989085
371,371,371,371,2020-07-27,51.700984954833984,53.78505706787109,51.75442123413086,-0.038748162159746746,-0.001032496896354762
372,372,372,372,2020-07-28,52.93004608154297,52.95676040649414,51.14878845214844,-0.0005044554226149023,0.034825020949635244
373,373,373,373,2020-07-29,52.6806640625,53.25957489013672,51.43378829956055,-0.010869610372048366,0.024242347378291562
374,374,374,374,2020-07-30,52.431297302246094,53.30411148071289,51.558475494384766,-0.016374237450381468,0.01692877455145836
375,375,375,375,2020-07-31,52.2442626953125,53.321922302246094,52.78754806518555,-0.020210441792121947,-0.010291922807290854
376,376,376,376,2020-08-03,52.636138916015625,51.52285003662109,52.83208084106445,0.021607672685094892,-0.00370876789120389
377,377,377,377,2020-08-04,52.96567153930664,51.700984954833984,53.78505706787109,0.02446155688479612,-0.01523444564780263
378,378,378,378,2020-08-05,53.16160583496094,52.93004608154297,52.95676040649414,0.004374826219898376,0.003868163892474019
379,379,379,379,2020-08-06,54.62224197387695,52.6806640625,53.25957489013672,0.03685560814255262,0.02558539166996976
380,380,380,380,2020-08-07,54.34614181518555,52.431297302246094,53.30411148071289,0.03652102105925614,0.019548779738120192
381,381,381,381,2020-08-10,55.05864715576172,52.2442626953125,53.321922302246094,0.05386973258408578,0.03257055969721612
382,382,382,382,2020-08-11,56.225372314453125,52.636138916015625,51.52285003662109,0.0681895266703425,0.0912706163282817
383,383,383,383,2020-08-12,56.679595947265625,52.96567153930664,51.700984954833984,0.07011946228611166,0.0962962503863507
384,384,384,384,2020-08-13,56.32333755493164,53.16160583496094,52.93004608154297,0.059473969424216344,0.06410898392495312
385,385,385,385,2020-08-14,56.25209045410156,54.62224197387695,52.6806640625,0.029838549670005987,0.06779387570673845
386,386,386,386,2020-08-17,56.66178131103516,54.34614181518555,52.431297302246094,0.042609087204835916,0.0806862356352156
387,387,387,387,2020-08-18,56.13630676269531,55.05864715576172,52.2442626953125,0.019572940175679898,0.07449706181291393
388,388,388,388,2020-08-19,56.189735412597656,56.225372314453125,52.636138916015625,-0.0006338224255085789,0.06751248419364542
389,389,389,389,2020-08-20,55.41490173339844,56.679595947265625,52.96567153930664,-0.022313042157954932,0.04624184161007361
390,390,390,390,2020-08-21,55.388179779052734,56.32333755493164,53.16160583496094,-0.01660337999265149,0.04188312051754317
391,391,391,391,2020-08-24,55.58412170410156,56.25209045410156,54.62224197387695,-0.011874558698312221,0.017609671362164736
392,392,392,392,2020-08-25,55.8513069152832,56.66178131103516,54.34614181518555,-0.014303722491585624,0.027695896154252386
393,393,393,393,2020-08-26,55.46834182739258,56.13630676269531,55.05864715576172,-0.011898982562682958,0.007441059539146089
394,394,394,394,2020-08-27,55.67317581176758,56.189735412597656,56.225372314453125,-0.009193131041408398,-0.009821126654302348
395,395,395,395,2020-08-28,55.54849624633789,55.41490173339844,56.679595947265625,0.0024108048333673082,-0.01995602971446908
396,396,396,396,2020-08-31,55.397090911865234,55.388179779052734,56.32333755493164,0.0001608850994569977,-0.016445166129635758
397,397,397,397,2020-09-01,54.30160903930664,55.58412170410156,56.25209045410156,-0.023073363857799123,-0.034673936542614414
398,398,398,398,2020-09-02,54.86271667480469,55.8513069152832,56.66178131103516,-0.017700395838149974,-0.03175093677967544
399,399,399,399,2020-09-03,53.48223876953125,55.46834182739258,56.13630676269531,-0.035806065089194816,-0.047278991907743206
400,400,400,400,2020-09-04,53.39317321777344,55.67317581176758,56.189735412597656,-0.04095334172605647,-0.04976998333039373
401,401,401,401,2020-09-08,52.12847900390625,55.54849624633789,55.41490173339844,-0.061568133676653924,-0.05930575759753565
402,402,402,402,2020-09-09,52.61833190917969,55.397090911865234,55.388179779052734,-0.05016073871291282,-0.0500079237288924
403,403,403,403,2020-09-10,51.91473007202149,54.30160903930664,55.58412170410156,-0.043955952862416825,-0.06601510502610508
404,404,404,404,2020-09-11,52.53817367553711,54.86271667480469,55.8513069152832,-0.042370176691142736,-0.059320603630127144
405,405,405,405,2020-09-14,53.17051315307617,53.48223876953125,55.46834182739258,-0.0058285820419444745,-0.041425948543167834
406,406,406,406,2020-09-15,53.01911544799805,53.39317321777344,55.67317581176758,-0.00700572277751188,-0.047672156744622884
407,407,407,407,2020-09-16,52.94785690307617,52.12847900390625,55.54849624633789,0.015718430977211595,-0.046817457159034626
408,408,408,408,2020-09-17,52.90332412719727,52.61833190917969,55.397090911865234,0.005416215369759003,-0.04501620470712897
409,409,409,409,2020-09-18,52.78754806518555,51.91473007202149,54.30160903930664,0.01681253070088573,-0.027882432968517223
410,410,410,410,2020-09-21,51.45160675048828,52.53817367553711,54.86271667480469,-0.020681474993005988,-0.06217537393446171
411,411,411,411,2020-09-22,52.33332443237305,53.17051315307617,53.48223876953125,-0.01574535717368175,-0.021482166109559664
412,412,412,412,2020-09-23,52.53817367553711,53.01911544799805,53.39317321777344,-0.009071101401769921,-0.016013274557574286
413,413,413,413,2020-09-24,51.87910842895508,52.94785690307617,52.12847900390625,-0.02018492412407724,-0.004783768483490269
414,414,414,414,2020-09-25,52.98348617553711,52.90332412719727,52.61833190917969,0.0015152554147088715,0.006939677734134175
415,415,415,415,2020-09-28,53.17942810058594,52.78754806518555,51.91473007202149,0.007423721119163673,0.024361063359280122
416,416,416,416,2020-09-29,53.34864807128906,51.45160675048828,52.53817367553711,0.03687039998576491,0.015426390737470985
417,417,417,417,2020-09-30,53.69598007202149,52.33332443237305,53.17051315307617,0.02603801028175301,0.009882675336092994
418,418,418,418,2020-10-01,53.678035736083984,52.53817367553711,53.01911544799805,0.021695882837237335,0.012427975882249864
419,419,419,419,2020-10-02,52.69098663330078,51.87910842895508,52.94785690307617,0.015649424767149034,-0.004851381808438582
420,420,420,420,2020-10-05,53.121700286865234,52.98348617553711,52.90332412719727,0.002608626221200616,0.004127834370916128
421,421,421,421,2020-10-06,51.81160736083984,53.17942810058594,52.78754806518555,-0.025720862156677238,-0.018488085545109167
422,422,422,422,2020-10-07,54.21643829345703,53.34864807128906,51.45160675048828,0.016266395748367524,0.05373654425170127
423,423,423,423,2020-10-08,55.29322814941406,53.69598007202149,52.33332443237305,0.029746138821755475,0.05655867937199188
424,424,424,424,2020-10-09,55.472694396972656,53.678035736083984,52.53817367553711,0.033433761803661755,0.05585501961979933
425,425,425,425,2020-10-12,55.48167037963867,52.69098663330078,51.87910842895508,0.05296320916819153,0.06944147769264508
426,426,426,426,2020-10-13,54.85354232788086,53.121700286865234,52.98348617553711,0.03260140454208771,0.03529507564202472
427,427,427,427,2020-10-14,54.73688888549805,51.81160736083984,53.17942810058594,0.0564599647388897,0.029286903611792425
428,428,428,428,2020-10-15,54.21643829345703,54.21643829345703,53.34864807128906,0.0,0.016266395748367524
429,429,429,429,2020-10-16,54.95225143432617,55.29322814941406,53.69598007202149,-0.006166699368076345,0.023396003958204403
430,430,430,430,2020-10-19,54.5305061340332,55.472694396972656,53.678035736083984,-0.016984721459480268,0.015881177212603514
431,431,431,431,2020-10-20,54.413841247558594,55.48167037963867,52.69098663330078,-0.01924652096401125,0.032697330688603365
432,432,432,432,2020-10-21,53.86647415161133,54.85354232788086,53.121700286865234,-0.017994611366562996,0.014020143570785626
433,433,433,433,2020-10-22,54.52151870727539,54.73688888549805,51.81160736083984,-0.003934644124060083,0.05230317074632507
434,434,434,434,2020-10-23,53.95621109008789,54.21643829345703,54.21643829345703,-0.004799784190186229,-0.004799784190186229
435,435,435,435,2020-10-26,53.54343795776367,54.95225143432617,55.29322814941406,-0.025637047432827798,-0.03164565083670079
436,436,436,436,2020-10-27,52.70892333984375,54.5305061340332,55.472694396972656,-0.03340483929696336,-0.04982218886558598
437,437,437,437,2020-10-28,51.82954406738281,54.413841247558594,55.48167037963867,-0.04749337890737004,-0.06582581755858885
438,438,438,438,2020-10-29,51.97311782836914,53.86647415161133,54.85354232788086,-0.0351490672642355,-0.05251118482548145
439,439,439,439,2020-10-30,52.448707580566406,54.52151870727539,54.73688888549805,-0.038018220619235765,-0.041803276574929105
440,440,440,440,2020-11-02,53.38192367553711,53.95621109008789,54.21643829345703,-0.010643583063902007,-0.015392280352371168
441,441,441,441,2020-11-03,54.95225143432617,53.54343795776367,54.95225143432617,0.02631159914822434,0.0
442,442,442,442,2020-11-04,58.7120475769043,52.70892333984375,54.5305061340332,0.11389199127356608,0.07668260831089801
443,443,443,443,2020-11-05,57.20452880859375,51.82954406738281,54.413841247558594,0.10370503615125393,0.051286354667349876
444,444,444,444,2020-11-06,57.24939727783203,51.97311782836914,53.86647415161133,0.10151939444708225,0.0628020151588018
445,445,445,445,2020-11-09,57.50064849853516,52.448707580566406,54.52151870727539,0.0963215520651004,0.054641357429066506
446,446,446,446,2020-11-10,57.89546203613281,53.38192367553711,53.95621109008789,0.08455181173368032,0.07300829443838741
447,447,447,447,2020-11-11,56.90841293334961,54.95225143432617,53.54343795776367,0.03559747686336845,0.06284570255351007
448,448,448,448,2020-11-12,56.30720138549805,58.7120475769043,52.70892333984375,-0.04096001230848323,0.06826696160067991
449,449,449,449,2020-11-13,57.08788299560547,57.20452880859375,51.82954406738281,-0.0020391010190570213,0.10145447008729946
450,450,450,450,2020-11-16,57.87752532958984,57.24939727783203,51.97311782836914,0.010971784536167206,0.11360502790536486
451,451,451,451,2020-11-17,57.716007232666016,57.50064849853516,52.448707580566406,0.0037453270485521273,0.10042763482796047
452,452,452,452,2020-11-18,55.6431770324707,57.89546203613281,53.38192367553711,-0.038902617311464716,0.04235990764734909
453,453,453,453,2020-11-19,55.7149772644043,56.90841293334961,54.95225143432617,-0.020971164146556864,0.01387979218630675
454,454,454,454,2020-11-20,55.28425598144531,56.30720138549805,58.7120475769043,-0.018167221578804904,-0.05838310426780935
455,455,455,455,2020-11-23,55.56242752075195,57.08788299560547,57.20452880859375,-0.02672117785434336,-0.028705791692407168
456,456,456,456,2020-11-24,56.72895431518555,57.87752532958984,57.24939727783203,-0.01984485355694854,-0.009090802478160076
457,457,457,457,2020-11-25,56.38796615600586,57.716007232666016,57.50064849853516,-0.0230099263676804,-0.019350779018738384
458,458,458,458,2020-11-27,56.5764045715332,55.6431770324707,57.89546203613281,0.016771643691694926,-0.02278343445599207
459,459,459,459,2020-11-30,55.993141174316406,55.7149772644043,56.90841293334961,0.00499262359189423,-0.01608324168353026
460,460,460,460,2020-12-01,56.00211334228516,55.28425598144531,56.30720138549805,0.012984842575810118,-0.005418277515235492
461,461,461,461,2020-12-02,55.79573440551758,55.56242752075195,57.08788299560547,0.004199004528347539,-0.022634375672808904
462,462,462,462,2020-12-03,55.436790466308594,56.72895431518555,57.87752532958984,-0.022777854174742984,-0.04217068455125217
463,463,463,463,2020-12-04,55.912376403808594,56.38796615600586,57.716007232666016,-0.008434241995561198,-0.031250097075956496
464,464,464,464,2020-12-07,54.916351318359375,56.5764045715332,55.6431770324707,-0.02934179479494703,-0.013062261230827765
465,465,465,465,2020-12-08,54.84456634521485,55.993141174316406,55.7149772644043,-0.02051277719043909,-0.015622566173881247
466,466,466,466,2020-12-09,54.66510391235352,56.00211334228516,55.28425598144531,-0.023874267418442452,-0.011199428446673654
467,467,467,467,2020-12-10,54.01902389526367,55.79573440551758,55.56242752075195,-0.03184312437472303,-0.02777782926982153
468,468,468,468,2020-12-11,54.485633850097656,55.436790466308594,56.72895431518555,-0.017157497903652952,-0.03954454109314309
469,469,469,469,2020-12-14,53.81263732910156,55.912376403808594,56.38796615600586,-0.03755410178852647,-0.0456716034016772
470,470,470,470,2020-12-15,56.14567947387695,54.916351318359375,56.5764045715332,0.022385466732685044,-0.007613157833521456
471,471,471,471,2020-12-16,55.939300537109375,54.84456634521485,55.993141174316406,0.01996066820920417,-0.0009615577207825465
472,472,472,472,2020-12-17,56.118770599365234,54.66510391235352,56.00211334228516,0.026592223977885965,0.0020830866929442138
473,473,473,473,2020-12-18,56.63922119140625,54.01902389526367,55.79573440551758,0.048505084083392935,0.015117406283396084
474,474,474,474,2020-12-21,55.6431770324707,54.485633850097656,55.436790466308594,0.02124492458980498,0.003722916937039189
475,475,475,475,2020-12-22,55.12273788452149,53.81263732910156,55.912376403808594,0.024345592790923076,-0.014122785867375809
476,476,476,476,2020-12-23,54.73688888549805,56.14567947387695,54.916351318359375,-0.02509170076095313,-0.0032679234609188645
477,477,477,477,2020-12-24,54.87148666381836,55.939300537109375,54.84456634521485,-0.01908879558804355,0.0004908475059144379
478,478,478,478,2020-12-28,54.84456634521485,56.118770599365234,54.66510391235352,-0.022705491238341535,0.003282943231006419
479,479,479,479,2020-12-29,55.1137580871582,56.63922119140625,54.01902389526367,-0.026932981636398345,0.020265715908104776
480,480,480,480,2020-12-30,55.56242752075195,55.6431770324707,54.485633850097656,-0.0014512023939903251,0.01976289151038979
481,481,481,481,2020-12-31,56.10511016845703,55.12273788452149,53.81263732910156,0.01782154373379541,0.04260101257136695
482,482,482,482,2021-01-04,55.51719665527344,54.73688888549805,56.14567947387695,0.014255610533651097,-0.011193787740977124
483,483,483,483,2021-01-05,55.67095565795898,54.87148666381836,55.939300537109375,0.014569843879731703,-0.004797072479881703
484,484,484,484,2021-01-06,55.80663299560547,54.84456634521485,56.118770599365234,0.017541694911670236,-0.00556208912679379
485,485,485,485,2021-01-07,56.403594970703125,55.1137580871582,56.63922119140625,0.02340317424018057,-0.004160124658261988
486,486,486,486,2021-01-08,56.52117919921875,55.56242752075195,55.6431770324707,0.01725539579977342,0.015779152334089108
487,487,487,487,2021-01-11,58.76430130004883,56.10511016845703,55.12273788452149,0.047396594064382125,0.06606281827212879
488,488,488,488,2021-01-12,59.18036651611328,55.51719665527344,54.73688888549805,0.06598261586559939,0.08117884887302185
489,489,489,489,2021-01-13,58.54722595214844,55.67095565795898,54.87148666381836,0.051665545529004264,0.06698814834105482
490,490,490,490,2021-01-14,59.7140007019043,55.80663299560547,54.84456634521485,0.07001618797906195,0.08878608549913891
491,491,491,491,2021-01-15,60.18434143066406,56.403594970703125,55.1137580871582,0.06703023915274753,0.09200213375918076
492,492,492,492,2021-01-19,60.365230560302734,56.52117919921875,55.56242752075195,0.06801081321277747,0.08643976251320162
493,493,493,493,2021-01-20,59.92203140258789,58.76430130004883,56.10511016845703,0.019701248494859547,0.06803161463671414
494,494,494,494,2021-01-21,58.04975509643555,59.18036651611328,55.51719665527344,-0.019104501817674535,0.04561754904318538
495,495,495,495,2021-01-22,58.39345550537109,58.54722595214844,55.67095565795898,-0.00262643437458554,0.048903414989659666
496,496,496,496,2021-01-25,58.637672424316406,59.7140007019043,55.80663299560547,-0.018024722258369263,0.05072944337878016
497,497,497,497,2021-01-26,58.28491973876953,60.18434143066406,56.403594970703125,-0.03156006440782899,0.033354696079985535
498,498,498,498,2021-01-27,56.096073150634766,60.365230560302734,56.52117919921875,-0.07072212546928369,-0.007521181521808362
499,499,499,499,2021-01-28,56.34027862548828,59.92203140258789,58.76430130004883,-0.05977355395439621,-0.041249919099413
500,500,500,500,2021-01-29,55.56242752075195,58.04975509643555,59.18036651611328,-0.0428482010225798,-0.061134109305934325
501,501,501,501,2021-02-01,56.26792144775391,58.39345550537109,58.54722595214844,-0.03640021024995965,-0.03893104186110263
502,502,502,502,2021-02-02,56.92819213867188,58.637672424316406,59.7140007019043,-0.02915327663885281,-0.046652519182885266
503,503,503,503,2021-02-03,56.10511016845703,58.28491973876953,60.18434143066406,-0.03739920343173353,-0.06777894657045547
504,504,504,504,2021-02-04,55.68000411987305,56.096073150634766,60.365230560302734,-0.00741707943877723,-0.07761465328537609
505,505,505,505,2021-02-05,55.10113143920898,56.34027862548828,59.92203140258789,-0.021993983993517485,-0.08045287935900503
506,506,506,506,2021-02-08,54.4770393371582,55.56242752075195,58.04975509643555,-0.019534570968634646,-0.061545750767460494
507,507,507,507,2021-02-09,54.05193710327149,56.26792144775391,58.39345550537109,-0.039382729759086854,-0.07434940036559845
508,508,508,508,2021-02-10,54.26900863647461,56.92819213867188,58.637672424316406,-0.046711188293486416,-0.07450268073788957
509,509,509,509,2021-02-11,54.25996398925781,56.10511016845703,58.28491973876953,-0.03288731050806459,-0.06905655472378436
510,510,510,510,2021-02-12,54.25996398925781,55.68000411987305,56.096073150634766,-0.02550359241278144,-0.032731509680658966
511,511,511,511,2021-02-16,53.726322174072266,55.10113143920898,56.34027862548828,-0.024950653992531713,-0.04639587370150966
512,512,512,512,2021-02-17,54.80265808105469,54.4770393371582,55.56242752075195,0.005977174014197617,-0.013674158484409227
513,513,513,513,2021-02-18,55.19157791137695,54.05193710327149,56.26792144775391,0.02108418068214779,-0.019128901666935927
514,514,514,514,2021-02-19,54.81169509887695,54.26900863647461,56.92819213867188,0.009999933222248014,-0.03717836383490514
515,515,515,515,2021-02-22,55.164459228515625,54.25996398925781,56.10511016845703,0.016669661620801746,-0.016765869225050634
516,516,516,516,2021-02-23,54.92023849487305,54.25996398925781,55.68000411987305,0.012168723623663835,-0.013645214956599205
517,517,517,517,2021-02-24,56.61162567138672,53.726322174072266,55.10113143920898,0.05370372250618849,0.027413125515293846
518,518,518,518,2021-02-25,56.168418884277344,54.80265808105469,54.4770393371582,0.02492143357723009,0.03104756733660219
519,519,519,519,2021-02-26,55.471981048583984,55.19157791137695,54.05193710327149,0.005080542137376076,0.02627184188791154
520,520,520,520,2021-03-01,55.74332046508789,54.81169509887695,54.26900863647461,0.016996835520783238,0.027166735963228605
521,521,521,521,2021-03-02,55.41770935058594,55.164459228515625,54.25996398925781,0.004590820350857339,0.02133700939346972
522,522,522,522,2021-03-03,54.9473762512207,54.92023849487305,54.25996398925781,0.0004941303441388101,0.012668866903394527
523,523,523,523,2021-03-04,53.67205429077149,56.61162567138672,53.726322174072266,-0.05192522464693994,-0.0010100799962623475
524,524,524,524,2021-03-05,54.65794372558594,56.168418884277344,54.80265808105469,-0.02689189385593005,-0.0026406448251965475
525,525,525,525,2021-03-08,54.676025390625,55.471981048583984,55.19157791137695,-0.01434878731411926,-0.009341144795312672
526,526,526,526,2021-03-09,54.78456497192383,55.74332046508789,54.81169509887695,-0.017199468656778905,-0.0004949696757997613
527,527,527,527,2021-03-10,55.11017990112305,55.41770935058594,55.164459228515625,-0.005549299187329937,-0.0009839546721146508
528,528,528,528,2021-03-11,54.5855827331543,54.9473762512207,54.92023849487305,-0.006584363854104325,-0.006093487043942636
529,529,529,529,2021-03-12,54.84788131713867,53.67205429077149,56.61162567138672,0.021907621049812365,-0.03115516174161903
530,530,530,530,2021-03-15,55.5262451171875,54.65794372558594,56.168418884277344,0.015886096922360204,-0.011433004165791072
531,531,531,531,2021-03-16,55.98753356933594,54.676025390625,55.471981048583984,0.023986896804240265,0.009293926609551084
532,532,532,532,2021-03-17,56.24079132080078,54.78456497192383,55.74332046508789,0.02658096034208257,0.008924313291032826
533,533,533,533,2021-03-18,56.37646865844727,55.11017990112305,55.41770935058594,0.02297740198990761,0.01730059432438802
534,534,534,534,2021-03-19,56.71111679077149,54.5855827331543,54.9473762512207,0.038939477261020095,0.03209872172034056
535,535,535,535,2021-03-22,57.326168060302734,54.84788131713867,53.67205429077149,0.045184730634064696,0.06808224163984611
536,536,536,536,2021-03-23,56.63875579833984,55.5262451171875,54.65794372558594,0.020035762886620567,0.03624014988011082
537,537,537,537,2021-03-24,56.34931945800781,55.98753356933594,54.676025390625,0.006461900812684274,0.030603798564877494
538,538,538,538,2021-03-25,56.79252624511719,56.24079132080078,54.78456497192383,0.009810226907535524,0.036651952501994156
539,539,539,539,2021-03-26,57.83267593383789,56.37646865844727,55.11017990112305,0.02583005480908973,0.049400964351766996
540,540,540,540,2021-03-29,57.95025634765625,56.71111679077149,54.5855827331543,0.021850029183103636,0.06164033515865186
541,541,541,541,2021-03-30,57.26285934448242,57.326168060302734,54.84788131713867,-0.00110435980569501,0.04403047062802634
542,542,542,542,2021-03-31,57.54543685913086,56.63875579833984,55.5262451171875,0.01600813873841478,0.03636463689705427
543,543,543,543,2021-04-01,57.36312484741211,56.34931945800781,55.98753356933594,0.01799143981072926,0.02456959952294757
544,544,544,544,2021-04-05,57.57278060913086,56.79252624511719,56.24079132080078,0.013738680344066445,0.023683686823187333
545,545,545,545,2021-04-06,56.49715805053711,57.83267593383789,56.37646865844727,-0.023092790740457003,0.0021407760181118007
546,546,546,546,2021-04-07,56.57008361816406,57.95025634765625,56.71111679077149,-0.02381650775127253,-0.002486869957573856
547,547,547,547,2021-04-08,56.433353424072266,57.26285934448242,57.326168060302734,-0.014485932590617034,-0.015574294714610915
548,548,548,548,2021-04-09,57.07142639160156,57.54543685913086,56.63875579833984,-0.008237151256487274,0.007639126021804499
549,549,549,549,2021-04-12,57.14435195922852,57.36312484741211,56.34931945800781,-0.0038138244519546616,0.01410899916569841
550,550,550,550,2021-04-13,57.95562362670898,57.57278060913086,56.79252624511719,0.006649722551656634,0.020479761308237032
551,551,551,551,2021-04-14,58.16527938842773,56.49715805053711,57.83267593383789,0.02952575661236745,0.005751133753007398
552,552,552,552,2021-04-15,58.73954772949219,56.57008361816406,57.95025634765625,0.03835002482887506,0.01362015341400391
553,553,553,553,2021-04-16,59.6693115234375,56.433353424072266,57.26285934448242,0.05734123356179821,0.04202465972714209
554,554,554,554,2021-04-19,59.79692077636719,57.07142639160156,57.54543685913086,0.04775584836559643,0.039125324962739905
555,555,555,555,2021-04-20,60.234474182128906,57.14435195922852,57.36312484741211,0.05407572431839158,0.05005566454677424
556,556,556,556,2021-04-21,60.453243255615234,57.95562362670898,57.57278060913086,0.04309538009621594,0.05003167496877059
557,557,557,557,2021-04-22,60.453243255615234,58.16527938842773,56.49715805053711,0.03933556051383302,0.07002272931214315
558,558,558,558,2021-04-23,60.1706657409668,58.73954772949219,56.57008361816406,0.024363790100414118,0.06364816688456565
559,559,559,559,2021-04-26,60.061283111572266,59.6693115234375,56.433353424072266,0.0065690650374070625,0.06428697689179796
560,560,560,560,2021-04-27,60.125091552734375,59.79692077636719,57.07142639160156,0.00548808821769442,0.053506024892032045
561,561,561,561,2021-04-28,60.18888854980469,60.234474182128906,57.14435195922852,-0.0007568030258948699,0.05327799662070509
562,562,562,562,2021-04-29,57.32666015625,60.453243255615234,57.95562362670898,-0.05171902996411726,-0.010852501122412539
563,563,563,563,2021-04-30,56.89823532104492,60.453243255615234,58.16527938842773,-0.05880590921381379,-0.021783512100431723
564,564,564,564,2021-05-03,57.86446762084961,60.1706657409668,58.73954772949219,-0.03832761515462224,-0.014897631024884728
565,565,565,565,2021-05-04,58.29288864135742,60.061283111572266,59.6693115234375,-0.029443168354059357,-0.023067517404477433
566,566,566,566,2021-05-05,58.95831680297852,60.125091552734375,59.79692077636719,-0.019405787494435667,-0.014024199950444571
567,567,567,567,2021-05-06,58.75778198242188,60.18888854980469,60.234474182128906,-0.023776922981367243,-0.024515731560003307
568,568,568,568,2021-05-07,58.73954772949219,57.32666015625,60.453243255615234,0.024646256547847134,-0.028347453897171526
569,569,569,569,2021-05-10,58.97654342651367,56.89823532104492,60.453243255615234,0.036526758584726204,-0.024427139878295923
570,570,570,570,2021-05-11,58.575477600097656,57.86446762084961,60.1706657409668,0.012287505760994133,-0.02651106018564575
571,571,571,571,2021-05-12,58.82158279418945,58.29288864135742,60.061283111572266,0.009069616640286604,-0.020640589963419442
572,572,572,572,2021-05-13,59.286468505859375,58.95831680297852,60.125091552734375,0.005565825496298249,-0.013947971224949618
573,573,573,573,2021-05-14,59.140621185302734,58.75778198242188,60.18888854980469,0.006515548919041603,-0.017416293767155033
574,574,574,574,2021-05-17,59.6693115234375,58.73954772949219,57.32666015625,0.015828582784243928,0.040864954644180385
575,575,575,575,2021-05-18,59.79692077636719,58.97654342651367,56.89823532104492,0.013910231122238104,0.050945085361024045
576,576,576,576,2021-05-19,59.75135803222656,58.575477600097656,57.86446762084961,0.020074619624218748,0.03260879238949532
577,577,577,577,2021-05-20,61.073089599609375,58.82158279418945,58.29288864135742,0.03827688236982185,0.0476936556593881
578,578,578,578,2021-05-21,61.1186637878418,59.286468505859375,58.95831680297852,0.030904105576828877,0.03664193793188697
579,579,579,579,2021-05-24,61.33743667602539,59.140621185302734,58.75778198242188,0.037145627602379605,0.04390320067519293
580,580,580,580,2021-05-25,60.85432434082031,59.6693115234375,58.73954772949219,0.019859669688284454,0.036002602898256963
581,581,581,581,2021-05-26,60.28003692626953,59.79692077636719,58.97654342651367,0.008079281401614846,0.02210189719545097
582,582,582,582,2021-05-27,59.89719772338867,59.75135803222656,58.575477600097656,0.0024407761758895585,0.0225643934534272
583,583,583,583,2021-05-28,59.90631866455078,61.073089599609375,58.82158279418945,-0.01910450155228527,0.01844112005888565
584,584,584,584,2021-06-01,59.34116363525391,61.1186637878418,59.286468505859375,-0.029082771815137076,0.0009225567110500155
585,585,585,585,2021-06-02,58.96743392944336,61.33743667602539,59.140621185302734,-0.038638764105843104,-0.0029283976459553163
586,586,586,586,2021-06-03,59.06769943237305,60.85432434082031,59.6693115234375,-0.02935904601357675,-0.010082437281485057
587,587,587,587,2021-06-04,59.1953239440918,60.28003692626953,59.79692077636719,-0.017994563996443502,-0.010060665741055241
588,588,588,588,2021-06-07,59.04035186767578,59.89719772338867,59.75135803222656,-0.014305274508331633,-0.011899414305651446
589,589,589,589,2021-06-08,58.06500625610352,59.90631866455078,61.073089599609375,-0.03073653079498684,-0.049253826246987376
590,590,590,590,2021-06-09,59.614627838134766,59.34116363525391,61.1186637878418,0.004608339070695022,-0.024608456018081815
591,591,591,591,2021-06-10,61.428592681884766,58.96743392944336,61.33743667602539,0.04173759291249257,0.0014861397997578685
592,592,592,592,2021-06-11,61.38300704956055,59.06769943237305,60.85432434082031,0.03919752486447026,0.00868767691477923
593,593,593,593,2021-06-14,61.33743667602539,59.1953239440918,60.28003692626953,0.036187195021633034,0.017541458228520934
594,594,594,594,2021-06-15,61.45592880249024,59.04035186767578,59.89719772338867,0.04091399963584852,0.02602343913149241
595,595,595,595,2021-06-16,61.00015640258789,58.06500625610352,59.90631866455078,0.0505493813871043,0.018259137974445006
596,596,596,596,2021-06-17,60.86343002319336,59.614627838134766,59.34116363525391,0.020947915475532763,0.025652789643563434
597,597,597,597,2021-06-18,60.58997344970703,61.428592681884766,58.96743392944336,-0.013651936265586029,0.02751585768858611
598,598,598,598,2021-06-21,60.91810989379883,61.38300704956055,59.06769943237305,-0.007573711000934846,0.0313269431382599
599,599,599,599,2021-06-22,60.10685348510742,61.33743667602539,59.1953239440918,-0.020062514144790766,0.015398674764860454
600,600,600,600,2021-06-23,59.48701858520508,61.45592880249024,59.04035186767578,-0.03203775869392411,0.007565448094387861
601,601,601,601,2021-06-24,60.024810791015625,61.00015640258789,58.06500625610352,-0.01598923132483787,0.03375190430994057
602,602,602,602,2021-06-25,60.83608627319336,60.86343002319336,59.614627838134766,-0.00044926403243428226,0.020489240298120937
603,603,603,603,2021-06-28,60.52615737915039,60.58997344970703,61.428592681884766,-0.0010532447354447694,-0.01469080217103036
604,604,604,604,2021-06-29,60.40766143798828,60.91810989379883,61.38300704956055,-0.008379256295056314,-0.015889505230409662
605,605,605,605,2021-06-30,60.90900802612305,60.10685348510742,61.33743667602539,0.013345475507454019,-0.006984782428474112
