,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AAPL,AAPL_6m,AAPL_12m,AAPL_6m_ret,AAPL_12m_ret
486,486,486,486,2021-01-08,129.75836181640625,131.39935302734375,126.00464630126952,-0.012488579076915363,0.02979029444804615
487,487,487,487,2021-01-11,126.74161529541016,130.38722229003906,129.59132385253906,-0.02795984860019074,-0.021989964084104585
488,488,488,488,2021-01-12,126.56477355957033,127.16415405273438,128.68724060058594,-0.004713439079030768,-0.016493220548595255
489,489,489,489,2021-01-13,128.6184539794922,128.7363739013672,129.67974853515625,-0.000915979829953506,-0.008183965250182057
490,490,490,490,2021-01-14,126.6728515625,124.40292358398438,134.3178253173828,0.018246580651966715,-0.05691704534985076
491,491,491,491,2021-01-15,124.93355560302734,128.64796447753906,132.52940368652344,-0.028872659506091303,-0.05731443643602918
492,492,492,492,2021-01-19,125.611572265625,129.75836181640625,131.39935302734375,-0.031957782856788075,-0.04404725463537351
493,493,493,493,2021-01-20,129.7386932373047,126.74161529541016,130.38722229003906,0.023647149635176445,-0.004973869688639887
494,494,494,494,2021-01-21,134.4947052001953,126.56477355957033,127.16415405273438,0.06265512446788835,0.05764636427668912
495,495,495,495,2021-01-22,136.65652465820312,128.6184539794922,128.7363739013672,0.06249546958473462,0.06152224516517801
496,496,496,496,2021-01-25,140.439697265625,126.6728515625,124.40292358398438,0.10868031731592054,0.1289099421430735
497,497,497,497,2021-01-26,140.675537109375,124.93355560302734,128.64796447753906,0.12600282950696884,0.09349213320771854
498,498,498,498,2021-01-27,139.59463500976562,125.611572265625,129.75836181640625,0.11131986083711531,0.07580454204004683
499,499,499,499,2021-01-28,134.7108612060547,129.7386932373047,126.74161529541016,0.0383244801121545,0.06287789446323333
500,500,500,500,2021-01-29,129.66990661621094,134.4947052001953,126.56477355957033,-0.03587352064754268,0.0245339439190726
501,501,501,501,2021-02-01,131.81207275390625,136.65652465820312,128.6184539794922,-0.03544983978199001,0.02483017541886534
502,502,502,502,2021-02-02,132.64732360839844,140.439697265625,126.6728515625,-0.055485548665689666,0.04716458161479564
503,503,503,503,2021-02-03,131.61557006835938,140.675537109375,124.93355560302734,-0.06440328736027157,0.053484545709752584
504,504,504,504,2021-02-04,135.00564575195312,139.59463500976562,125.611572265625,-0.03287367926060669,0.07478668817601375
505,505,505,505,2021-02-05,134.58741760253906,134.7108612060547,129.7386932373047,-0.0009163596937206142,0.037373001409576334
506,506,506,506,2021-02-08,134.7350311279297,129.66990661621094,134.4947052001953,0.03906168087797113,0.0017868802149247909
507,507,507,507,2021-02-09,133.84934997558594,131.81207275390625,136.65652465820312,0.015455922808249145,-0.020541826960976173
508,508,508,508,2021-02-10,133.2391815185547,132.64732360839844,140.439697265625,0.004461891081221747,-0.05127122805919604
509,509,509,509,2021-02-11,132.98330688476562,131.61557006835938,140.675537109375,0.010391907398918487,-0.05468065295978697
510,510,510,510,2021-02-12,133.21949768066406,135.00564575195312,139.59463500976562,-0.013230173163059855,-0.045668927954541916
511,511,511,511,2021-02-16,131.0741424560547,134.58741760253906,134.7108612060547,-0.026104038617188685,-0.02699647762207713
512,512,512,512,2021-02-17,128.76144409179688,134.7350311279297,129.66990661621094,-0.04433581219468419,-0.007005962664127452
513,513,513,513,2021-02-18,127.6494140625,133.84934997558594,131.81207275390625,-0.04632025418290642,-0.03158025364776684
514,514,514,514,2021-02-19,127.80687713623048,133.2391815185547,132.64732360839844,-0.04077107289620896,-0.03649109790151461
515,515,515,515,2021-02-22,123.99835205078124,132.98330688476562,131.61557006835938,-0.06756453155259667,-0.057874748509024077
516,516,516,516,2021-02-23,123.86058044433594,133.21949768066406,135.00564575195312,-0.07025185801827649,-0.08255258693472789
517,517,517,517,2021-02-24,123.35868072509766,131.0741424560547,134.58741760253906,-0.05886333937712995,-0.08343080711008133
518,518,518,518,2021-02-25,119.06794738769533,128.76144409179688,134.7350311279297,-0.0752826032083862,-0.11628070004569646
519,519,519,519,2021-02-26,119.33366394042967,127.6494140625,133.84934997558594,-0.06514522752136376,-0.10844793820667731
520,520,520,520,2021-03-01,125.75992584228516,127.80687713623048,133.2391815185547,-0.016015971439185206,-0.05613405599634358
521,521,521,521,2021-03-02,123.13233947753906,123.99835205078124,132.98330688476562,-0.006984065182475296,-0.0740767216426852
522,522,522,522,2021-03-03,120.12093353271484,123.86058044433594,133.21949768066406,-0.030192389686900634,-0.09832317623166054
523,523,523,523,2021-03-04,118.22160339355467,123.35868072509766,131.0741424560547,-0.04164341983350861,-0.09805548845615442
524,524,524,524,2021-03-05,119.49109649658205,119.06794738769533,128.76144409179688,0.0035538456668686713,-0.07199630029472015
525,525,525,525,2021-03-08,114.51148986816406,119.33366394042967,127.6494140625,-0.04040916798358596,-0.10292193106270986
526,526,526,526,2021-03-09,119.16635131835938,125.75992584228516,127.80687713623048,-0.05242985378501852,-0.06760611018342222
527,527,527,527,2021-03-10,118.07398223876952,123.13233947753906,123.99835205078124,-0.04108065566067032,-0.04777781086627264
528,528,528,528,2021-03-11,120.02252197265624,120.12093353271484,123.86058044433594,-0.0008192706896654744,-0.030986924636644653
529,529,529,529,2021-03-12,119.10730743408205,118.22160339355467,123.35868072509766,0.007491896701645073,-0.03446351133155934
530,530,530,530,2021-03-15,122.0202865600586,119.49109649658205,119.06794738769533,0.02116634743199386,0.02479541503096705
531,531,531,531,2021-03-16,123.57518005371094,114.51148986816406,119.33366394042967,0.07915092359711506,0.03554333264583742
532,532,532,532,2021-03-17,122.7780532836914,119.16635131835938,125.75992584228516,0.030308068723889692,-0.023710832672828586
533,533,533,533,2021-03-18,118.61526489257812,118.07398223876952,123.13233947753906,0.004584266944719584,-0.03668471340776325
534,534,534,534,2021-03-19,118.0838394165039,120.02252197265624,120.12093353271484,-0.01615265638722374,-0.016958693678950976
535,535,535,535,2021-03-22,121.42982482910156,119.10730743408205,118.22160339355467,0.019499369476594586,0.027137353440105594
536,536,536,536,2021-03-23,120.59331512451172,122.0202865600586,119.49109649658205,-0.011694542569726907,0.009224274111177877
537,537,537,537,2021-03-24,118.18224334716795,123.57518005371094,114.51148986816406,-0.043640937477889885,0.03205576561120638
538,538,538,538,2021-03-25,118.67428588867188,122.7780532836914,119.16635131835938,-0.03342427482163568,-0.004129231316086224
539,539,539,539,2021-03-26,119.28443908691406,118.61526489257812,118.07398223876952,0.005641552079675094,0.010251681405110569
540,540,540,540,2021-03-29,119.46160125732422,118.0838394165039,120.02252197265624,0.011667657891446748,-0.00467346216454112
541,541,541,541,2021-03-30,117.99525451660156,121.42982482910156,119.10730743408205,-0.028284404736099722,-0.009336563317879798
542,542,542,542,2021-03-31,120.2095184326172,120.59331512451172,122.0202865600586,-0.003182570207131752,-0.014839894074090143
543,543,543,543,2021-04-01,121.04600524902344,118.18224334716795,123.57518005371094,0.024231744302255276,-0.020466689213709532
544,544,544,544,2021-04-05,123.89993286132812,118.67428588867188,122.7780532836914,0.0440335236359326,0.009137460218924476
545,545,545,545,2021-04-06,124.20500946044922,119.28443908691406,118.61526489257812,0.04125073153883796,0.04712500176881407
546,546,546,546,2021-04-07,125.86817169189452,119.46160125732422,118.0838394165039,0.05362870049573787,0.06592207971773179
547,547,547,547,2021-04-08,128.28909301757812,117.99525451660156,121.42982482910156,0.08723942791723238,0.05648750789297585
548,548,548,548,2021-04-09,130.8871612548828,120.2095184326172,120.59331512451172,0.08882526909257105,0.08536000623038498
549,549,549,549,2021-04-12,129.1551055908203,121.04600524902344,118.18224334716795,0.06699188730032302,0.09284696188596508
550,550,550,550,2021-04-13,132.29440307617188,123.89993286132812,118.67428588867188,0.06775201584845925,0.11476889947563707
551,551,551,551,2021-04-14,129.9325408935547,124.20500946044922,119.28443908691406,0.04611353002577001,0.08926647841200896
552,552,552,552,2021-04-15,132.36331176757812,125.86817169189452,119.46160125732422,0.0516027204366063,0.10799880777140425
553,553,553,553,2021-04-16,132.02874755859375,128.28909301757812,117.99525451660156,0.029150214200230007,0.11893269012795527
554,554,554,554,2021-04-19,132.69790649414062,130.8871612548828,120.2095184326172,0.013834399202314884,0.10388851252676568
555,555,555,555,2021-04-20,130.9954071044922,129.1551055908203,121.04600524902344,0.01424877092743193,0.08219521028389343
556,556,556,556,2021-04-21,131.37918090820312,132.29440307617188,123.89993286132812,-0.006918071714959728,0.060365230829026784
557,557,557,557,2021-04-22,129.843994140625,129.9325408935547,124.20500946044922,-0.0006814825010019732,0.045400621960995924
558,558,558,558,2021-04-23,132.18618774414062,132.36331176757812,125.86817169189452,-0.0013381655465717346,0.05019550190743716
559,559,559,559,2021-04-26,132.57981872558594,132.02874755859375,128.28909301757812,0.004173872563228098,0.0334457560427206
560,560,560,560,2021-04-27,132.25506591796875,132.69790649414062,130.8871612548828,-0.00333720845996488,0.010451022468293436
561,561,561,561,2021-04-28,131.45794677734375,130.9954071044922,129.1551055908203,0.003530960993789689,0.017830043775575843
562,562,562,562,2021-04-29,131.35951232910156,131.37918090820312,132.29440307617188,-0.00014970849236228823,-0.007066744513235523
563,563,563,563,2021-04-30,129.3716278076172,129.843994140625,129.9325408935547,-0.003637952884414708,-0.004316956184186482
564,564,564,564,2021-05-03,130.43443298339844,132.18618774414062,132.36331176757812,-0.013252177028759471,-0.014572608968614231
565,565,565,565,2021-05-04,125.8189697265625,132.57981872558594,132.02874755859375,-0.050994556064502206,-0.04703352827970575
566,566,566,566,2021-05-05,126.06500244140624,132.25506591796875,132.69790649414062,-0.04680398012429943,-0.049984993945833445
567,567,567,567,2021-05-06,127.67894744873048,131.45794677734375,130.9954071044922,-0.028746830612027763,-0.025317373555824307
568,568,568,568,2021-05-07,128.359130859375,131.35951232910156,131.37918090820312,-0.022840991234875707,-0.02298728023687624
569,569,569,569,2021-05-10,125.0468978881836,129.3716278076172,129.843994140625,-0.03342873544008207,-0.036945076159980106
570,570,570,570,2021-05-11,124.1202621459961,130.43443298339844,132.18618774414062,-0.04840877284456013,-0.0610194282458385
571,571,571,571,2021-05-12,121.02487182617188,125.8189697265625,132.57981872558594,-0.0381031406536666,-0.0871546439758718
572,572,572,572,2021-05-13,123.19361114501952,126.06500244140624,132.25506591796875,-0.022777069295828678,-0.06851499192151633
573,573,573,573,2021-05-14,125.63835906982422,127.67894744873048,131.45794677734375,-0.01598218359158754,-0.04426957707909762
574,574,574,574,2021-05-17,124.47513580322266,128.359130859375,131.35951232910156,-0.03025881392425045,-0.05240866385550469
575,575,575,575,2021-05-18,123.0753173828125,125.0468978881836,129.3716278076172,-0.015766728632757188,-0.04866840227261926
576,576,576,576,2021-05-19,122.91759490966795,124.1202621459961,130.43443298339844,-0.009689531874445323,-0.05762924637152533
577,577,577,577,2021-05-20,125.50035095214844,121.02487182617188,125.8189697265625,0.03697982950483669,-0.0025323587938012038
578,578,578,578,2021-05-21,123.64708709716795,123.19361114501952,126.06500244140624,0.0036810021878050936,-0.019179909549933205
579,579,579,579,2021-05-24,125.29335021972656,125.63835906982422,127.67894744873048,-0.0027460470882616494,-0.018684342851133406
580,580,580,580,2021-05-25,125.09619140625,124.47513580322266,128.359130859375,0.004989394862032093,-0.025420392232943234
581,581,581,581,2021-05-26,125.0468978881836,123.0753173828125,125.0468978881836,0.016019300598175246,0.0
582,582,582,582,2021-05-27,123.49920654296876,122.91759490966795,124.1202621459961,0.004731719927714373,-0.005003660097791407
583,583,583,583,2021-05-28,122.83873748779295,125.50035095214844,121.02487182617188,-0.02120801610642764,0.014987544578657586
584,584,584,584,2021-06-01,122.51343536376952,123.64708709716795,123.19361114501952,-0.009168446746404602,-0.005521193631131682
585,585,585,585,2021-06-02,123.2823257446289,125.29335021972656,125.63835906982422,-0.016050528392535846,-0.01875249997404005
586,586,586,586,2021-06-03,121.78395080566406,125.09619140625,124.47513580322266,-0.026477549502921582,-0.021620261590338585
587,587,587,587,2021-06-04,124.1005401611328,125.0468978881836,123.0753173828125,-0.007568022422251741,0.008330043749807725
588,588,588,588,2021-06-07,124.11038970947266,123.49920654296876,122.91759490966795,0.004948883345993416,0.009704020003656
589,589,589,589,2021-06-08,124.9384536743164,122.83873748779295,125.50035095214844,0.017093273909072115,-0.004477256625730619
590,590,590,590,2021-06-09,125.32292175292967,122.51343536376952,123.64708709716795,0.022932067661135758,0.0135533694735952
591,591,591,591,2021-06-10,124.3174057006836,123.2823257446289,125.29335021972656,0.008396012565489608,-0.007789276265112721
592,592,592,592,2021-06-11,125.53977966308594,121.78395080566406,125.09619140625,0.03084009701257928,0.0035459773143322604
593,593,593,593,2021-06-14,128.62530517578125,124.1005401611328,125.0468978881836,0.03646047800254104,0.028616521865240108
594,594,594,594,2021-06-15,127.79722595214844,124.11038970947266,123.49920654296876,0.02970610479353275,0.03480200018681323
595,595,595,595,2021-06-16,128.29998779296875,124.9384536743164,122.83873748779295,0.026905520436606656,0.044458697776167844
596,596,596,596,2021-06-17,129.91665649414062,125.32292175292967,122.51343536376952,0.036655183879828135,0.060427830697827645
597,597,597,597,2021-06-18,128.60560607910156,124.3174057006836,123.2823257446289,0.03449396610433286,0.04317959044266795
598,598,598,598,2021-06-21,130.41944885253906,125.53977966308594,121.78395080566406,0.038869505765812384,0.07090834210704045
599,599,599,599,2021-06-22,132.07553100585938,128.62530517578125,124.1005401611328,0.026823849516726117,0.0642623378945153
600,600,600,600,2021-06-23,131.79949951171875,127.79722595214844,124.11038970947266,0.031317374299414835,0.06195379629574416
601,601,601,601,2021-06-24,131.51364135742188,128.29998779296875,124.9384536743164,0.025047964693799107,0.052627413656370026
602,602,602,602,2021-06-25,131.2178955078125,129.91665649414062,125.32292175292967,0.010015952140290496,0.047038272587552665
603,603,603,603,2021-06-28,132.86419677734375,128.60560607910156,124.3174057006836,0.0331135696808027,0.0687497541352986
604,604,604,604,2021-06-29,134.3921356201172,130.41944885253906,125.53977966308594,0.03046084615853517,0.07051434995973804
605,605,605,605,2021-06-30,135.01319885253906,132.07553100585938,128.62530517578125,0.02224233227992367,0.04966280677062751
606,606,606,606,2021-07-01,135.31878662109375,131.79949951171875,127.79722595214844,0.02670182453205827,0.05885542986482073
607,607,607,607,2021-07-02,137.97052001953125,131.51364135742188,128.29998779296875,0.04909664575829931,0.07537438150163633
608,608,608,608,2021-07-06,140.0012664794922,131.2178955078125,129.91665649414062,0.06693729492984235,0.07762368781255069
609,609,609,609,2021-07-07,142.51502990722656,132.86419677734375,128.60560607910156,0.07263682289108964,0.1081556570680886
610,610,610,610,2021-07-08,141.2039337158203,134.3921356201172,130.41944885253906,0.050685987422343315,0.0826907716461438
611,611,611,611,2021-07-09,143.04733276367188,135.01319885253906,132.07553100585938,0.059506285158887895,0.08307217600605932
612,612,612,612,2021-07-12,142.44601440429688,135.31878662109375,131.79949951171875,0.05266990608746802,0.08077811320999362
613,613,613,613,2021-07-13,143.56979370117188,137.97052001953125,131.51364135742188,0.04058311645739954,0.09167225710817584
614,614,614,614,2021-07-14,147.02989196777344,140.0012664794922,131.2178955078125,0.05020401361376847,0.12050182940953746
615,615,615,615,2021-07-15,146.3694305419922,142.51502990722656,132.86419677734375,0.027045572928516615,0.10164690031040302
616,616,616,616,2021-07-16,144.3091278076172,141.2039337158203,134.3921356201172,0.021990846926730923,0.07379146213980925
617,617,617,617,2021-07-19,140.42514038085938,143.04733276367188,135.01319885253906,-0.01833094215845754,0.04008453672911805
618,618,618,618,2021-07-20,144.0725555419922,142.44601440429688,135.31878662109375,0.011418649686321114,0.06468997498041329
619,619,619,619,2021-07-21,143.33322143554688,143.56979370117188,137.97052001953125,-0.0016477857878476332,0.038868458387026905
620,620,620,620,2021-07-22,144.7133331298828,147.02989196777344,140.0012664794922,-0.01575569978925362,0.033657314457800735
621,621,621,621,2021-07-23,146.4483184814453,146.3694305419922,142.51502990722656,0.0005389645854398939,0.027599114119957857
622,622,622,622,2021-07-26,146.8721923828125,144.3091278076172,141.2039337158203,0.017760931786741985,0.04014235664567134
623,623,623,623,2021-07-27,144.68374633789062,140.42514038085938,143.04733276367188,0.030326520916988953,0.01143966505773486
624,624,624,624,2021-07-28,142.91917419433594,144.0725555419922,142.44601440429688,-0.008005559027653097,0.003321677984587934
625,625,625,625,2021-07-29,143.56979370117188,143.33322143554688,143.56979370117188,0.0016505054672992792,0.0
626,626,626,626,2021-07-30,143.78668212890625,144.7133331298828,147.02989196777344,-0.006403356076007727,-0.02205816650928405
627,627,627,627,2021-08-02,143.45150756835938,146.4483184814453,146.3694305419922,-0.020463266114357115,-0.019935330504655346
628,628,628,628,2021-08-03,145.2653350830078,146.8721923828125,144.3091278076172,-0.010940514155440173,0.006626103905675196
629,629,629,629,2021-08-04,144.86117553710938,144.68374633789062,140.42514038085938,0.001226324336421225,0.0315900354040497
630,630,630,630,2021-08-05,144.96958923339844,142.91917419433594,144.0725555419922,0.014346675669105302,0.006226263482532524
631,631,631,631,2021-08-06,144.27854919433594,143.56979370117188,143.33322143554688,0.004936661639559636,0.0065953150938853344
632,632,632,632,2021-08-09,144.22915649414062,143.78668212890625,144.7133331298828,0.0030772972759582906,-0.0033457638302589743
633,633,633,633,2021-08-10,143.74542236328125,143.45150756835938,146.4483184814453,0.002048879094434186,-0.018456313778068445
634,634,634,634,2021-08-11,144.00210571289062,145.2653350830078,146.8721923828125,-0.008696013879673004,-0.019541389172166634
635,635,635,635,2021-08-12,146.99349975585938,144.86117553710938,144.68374633789062,0.014719777130372425,0.015964152687715227
636,636,636,636,2021-08-13,147.20083618164062,144.96958923339844,142.91917419433594,0.015391137962389667,0.02995862529601978
637,637,637,637,2021-08-16,149.19509887695312,144.27854919433594,143.56979370117188,0.03407678903115974,0.0391816762479289
638,638,638,638,2021-08-17,148.27694702148438,144.22915649414062,143.78668212890625,0.028064994802269316,0.031228656410282607
639,639,639,639,2021-08-18,144.4957275390625,143.74542236328125,143.45150756835938,0.005219680484050748,0.007279254072708241
640,640,640,640,2021-08-19,144.83140563964844,144.00210571289062,145.2653350830078,0.005758943056091592,-0.002987150672329464
641,641,641,641,2021-08-20,146.3024139404297,146.99349975585938,144.86117553710938,-0.004701471946565672,0.009949100564568436
642,642,642,642,2021-08-23,147.80307006835938,147.20083618164062,144.96958923339844,0.004091239576761829,0.019545346371914407
643,643,643,643,2021-08-24,147.7142333984375,149.19509887695312,144.27854919433594,-0.00992569789264297,0.023812855225442187
644,644,644,644,2021-08-25,146.47027587890625,148.27694702148438,144.22915649414062,-0.01218443715540185,0.01553860148143249
645,645,645,645,2021-08-26,145.66070556640625,144.4957275390625,143.74542236328125,0.008062370058857349,0.013324133538559435
646,646,646,646,2021-08-27,146.7072296142578,144.83140563964844,144.00210571289062,0.012951776352130295,0.018785307950708985
647,647,647,647,2021-08-30,151.1696319580078,146.3024139404297,146.99349975585938,0.03326820034261302,0.02841031888542389
648,648,648,648,2021-08-31,149.89605712890625,147.80307006835938,147.20083618164062,0.014160646727966242,0.018309820903053886
649,649,649,649,2021-09-01,150.5673828125,147.7142333984375,149.19509887695312,0.01931533169431643,0.009197915654579614
650,650,650,650,2021-09-02,151.69285583496094,146.47027587890625,148.27694702148438,0.035656244413524885,0.023037355988868802
651,651,651,651,2021-09-03,152.3345947265625,145.66070556640625,144.4957275390625,0.04581804773088671,0.05424981984592492
652,652,652,652,2021-09-07,154.69415283203125,146.7072296142578,144.83140563964844,0.054441238095584765,0.06809812518786207
653,653,653,653,2021-09-08,153.13429260253906,151.1696319580078,146.3024139404297,0.012996397616930055,0.04669696471919549
654,654,654,654,2021-09-09,152.10752868652344,149.89605712890625,147.80307006835938,0.014753367099678893,0.029122931047191658
655,655,655,655,2021-09-10,147.07249450683594,150.5673828125,147.7142333984375,-0.02321145682671666,-0.004344462120116521
656,656,656,656,2021-09-13,147.6450958251953,151.69285583496094,146.47027587890625,-0.026683919868774275,0.00802087617599856
657,657,657,657,2021-09-14,146.23333740234375,152.3345947265625,145.66070556640625,-0.04005168579842544,0.003931271880846632
658,658,658,658,2021-09-15,147.13172912597656,154.69415283203125,146.7072296142578,-0.04888629316368576,0.0028935146061641603
659,659,659,659,2021-09-16,146.894775390625,153.13429260253906,151.1696319580078,-0.040745394815704494,-0.0282785405508581
660,660,660,660,2021-09-17,144.19956970214844,152.10752868652344,149.89605712890625,-0.05198926741274201,-0.038002917060446784
661,661,661,661,2021-09-20,141.11929321289062,147.07249450683594,150.5673828125,-0.040478005856279364,-0.06274990919763135
662,662,662,662,2021-09-21,141.60305786132812,147.6450958251953,151.69285583496094,-0.040922713552373424,-0.06651465501190335
663,663,663,663,2021-09-22,143.99224853515625,146.23333740234375,152.3345947265625,-0.015325430623397529,-0.054763307089769064
664,664,664,664,2021-09-23,144.95974731445312,147.13172912597656,154.69415283203125,-0.014762157859667058,-0.06292678384649653
665,665,665,665,2021-09-24,145.048583984375,146.894775390625,153.13429260253906,-0.012568121645855523,-0.05280142338300775
666,666,666,666,2021-09-27,143.518310546875,144.19956970214844,152.10752868652344,-0.004724418780726047,-0.05646806712210706
667,667,667,667,2021-09-28,140.10240173339844,141.11929321289062,147.07249450683594,-0.00720589974864827,-0.04739222515270203
668,668,668,668,2021-09-29,141.01071166992188,141.60305786132812,147.6450958251953,-0.004183145479713657,-0.044934673367872824
669,669,669,669,2021-09-30,139.69764709472656,143.99224853515625,146.23333740234375,-0.029825226594618726,-0.044693572777013246
670,670,670,670,2021-10-01,140.83299255371094,144.95974731445312,147.13172912597656,-0.028468280589578066,-0.04281018519718849
671,671,671,671,2021-10-04,137.36770629882812,145.048583984375,146.894775390625,-0.05295382743187815,-0.06485641893295613
672,672,672,672,2021-10-05,139.31260681152344,143.518310546875,144.19956970214844,-0.029304300749679713,-0.03389027374158793
673,673,673,673,2021-10-06,140.19126892089844,140.10240173339844,141.11929321289062,0.0006343016707814897,-0.006576168792116754
674,674,674,674,2021-10-07,141.46482849121094,141.01071166992188,141.60305786132812,0.003220442021114378,-0.0009761750360826049
675,675,675,675,2021-10-08,141.07980346679688,139.69764709472656,143.99224853515625,0.009893913038729218,-0.020226401754177004
676,676,676,676,2021-10-11,140.99095153808594,140.83299255371094,144.95974731445312,0.0011216049699060981,-0.027378605784665888
677,677,677,677,2021-10-12,139.70750427246094,137.36770629882812,145.048583984375,0.017033100695026837,-0.036822694611685525
678,678,678,678,2021-10-13,139.1151580810547,139.31260681152344,143.518310546875,-0.0014173069831066032,-0.03068007454269872
679,679,679,679,2021-10-14,141.92886352539062,140.19126892089844,140.10240173339844,0.012394456643891383,0.01303662013923046
680,680,680,680,2021-10-15,142.99508666992188,141.46482849121094,141.01071166992188,0.010817234184863134,0.014072512481498878
681,681,681,681,2021-10-18,144.68333435058594,141.07980346679688,139.69764709472656,0.025542500026498605,0.03568912833928173
682,682,682,682,2021-10-19,146.8651885986328,140.99095153808594,140.83299255371094,0.04166392946826858,0.0428322649085322
683,683,683,683,2021-10-20,147.35877990722656,139.70750427246094,137.36770629882812,0.05476638978421611,0.07273233191114059
684,684,684,684,2021-10-21,147.5759735107422,139.1151580810547,139.31260681152344,0.060818788882501584,0.05931528300520772
685,685,685,685,2021-10-22,146.79605102539062,141.92886352539062,140.19126892089844,0.03429314784254078,0.047112649420548935
686,686,686,686,2021-10-25,146.74668884277344,142.99508666992188,141.46482849121094,0.026235881667119543,0.03733691552802232
687,687,687,687,2021-10-26,147.4180450439453,144.68333435058594,141.07980346679688,0.0189013524303554,0.04492664025180715
688,688,688,688,2021-10-27,146.9540252685547,146.8651885986328,140.99095153808594,0.0006048858192302387,0.04229401720760739
689,689,689,689,2021-10-28,150.62664794921875,147.35877990722656,139.70750427246094,0.022176269673578775,0.07815717368669794
690,690,690,690,2021-10-29,147.89193725585938,147.5759735107422,139.1151580810547,0.0021410242982011773,0.06309002768548733
691,691,691,691,2021-11-01,147.06263732910156,146.79605102539062,141.92886352539062,0.0018160318472384418,0.036171457138403085
692,692,692,692,2021-11-02,148.10916137695312,146.74668884277344,142.99508666992188,0.009284519772977395,0.035763989002196794
693,693,693,693,2021-11-03,149.56039428710938,147.4180450439453,144.68333435058594,0.014532476282163698,0.03370851216841397
694,694,694,694,2021-11-04,149.0371551513672,146.9540252685547,146.8651885986328,0.014175384981838013,0.014788845290425678
695,695,695,695,2021-11-05,149.57102966308594,150.62664794921875,147.35877990722656,-0.007008177507134672,0.01501267693212549
696,696,696,696,2021-11-08,148.74053955078125,147.89193725585938,147.5759735107422,0.005737988903707247,0.007891298375573896
697,697,697,697,2021-11-09,149.10635375976562,147.06263732910156,146.79605102539062,0.01389691132827009,0.015738180409058833
698,698,698,698,2021-11-10,146.2489776611328,148.10916137695312,146.74668884277344,-0.012559545260579452,-0.0033916348339135816
699,699,699,699,2021-11-11,146.19956970214844,149.56039428710938,147.4180450439453,-0.022471354137440946,-0.008265442276307766
700,700,700,700,2021-11-12,148.29563903808594,149.0371551513672,146.9540252685547,-0.004975377532724257,0.00912947955715726
701,701,701,701,2021-11-15,148.30551147460938,149.57102966308594,150.62664794921875,-0.008460984666129434,-0.01540986609083872
702,702,702,702,2021-11-16,149.29421997070312,148.74053955078125,147.89193725585938,0.0037224580574608535,0.009481806384196156
703,703,703,703,2021-11-17,151.75608825683594,149.10635375976562,147.06263732910156,0.017770768516943702,0.031914638639529036
704,704,704,704,2021-11-18,156.0865936279297,146.2489776611328,148.10916137695312,0.0672662204148271,0.05386184201443944
705,705,705,705,2021-11-19,158.73634338378906,146.19956970214844,149.56039428710938,0.0857510983594667,0.06135280092311546
706,706,706,706,2021-11-22,159.20101928710938,148.29563903808594,149.0371551513672,0.07353810482736223,0.06819684746008092
707,707,707,707,2021-11-23,159.5865936279297,148.30551147460938,149.57102966308594,0.07606650650506475,0.06696192429378978
708,708,708,708,2021-11-24,160.1106414794922,149.29421997070312,148.74053955078125,0.07245037022137657,0.07644252174323385
709,709,709,709,2021-11-26,155.03855895996094,151.75608825683594,149.10635375976562,0.021629911134567914,0.03978505979532598
710,710,710,710,2021-11-29,158.42982482910156,156.0865936279297,146.2489776611328,0.015012379645862106,0.08328842609889864
711,711,711,711,2021-11-30,163.4326629638672,158.73634338378906,146.19956970214844,0.029585660598993924,0.11787376185051457
712,712,712,712,2021-12-01,162.90866088867188,159.20101928710938,148.29563903808594,0.023289056930445806,0.0985397948676896
713,713,713,713,2021-12-02,161.91006469726562,159.5865936279297,148.30551147460938,0.014559312386559498,0.09173329492198556
714,714,714,714,2021-12-03,160.01174926757812,160.1106414794922,149.29421997070312,-0.0006176492143199486,0.07178797209281229
715,715,715,715,2021-12-06,163.45245361328125,155.03855895996094,151.75608825683594,0.05426969077733257,0.07707345050071446
716,716,716,716,2021-12-07,169.24623107910156,158.42982482910156,156.0865936279297,0.06827253808850497,0.08430985099553823
717,717,717,717,2021-12-08,173.10218811035156,163.4326629638672,158.73634338378906,0.059165193610179356,0.09050129554659758
718,718,718,718,2021-12-09,172.58804321289062,162.90866088867188,159.20101928710938,0.05941600815707049,0.08408880788406625
719,719,719,719,2021-12-10,177.42282104492188,161.91006469726562,159.5865936279297,0.09581094527175638,0.11176519914057881
720,720,720,720,2021-12-13,173.75473022460938,160.01174926757812,160.1106414794922,0.08588732402424815,0.08521662657172469
721,721,721,721,2021-12-14,172.3606414794922,163.45245361328125,155.03855895996094,0.05450017830437215,0.11172757690559232
722,722,722,722,2021-12-15,177.27450561523438,169.24623107910156,158.42982482910156,0.047435470113249334,0.11894654814180727
723,723,723,723,2021-12-16,170.3140411376953,173.10218811035156,163.4326629638672,-0.016106942396816093,0.04210528084798759
724,724,724,724,2021-12-17,169.20669555664062,172.58804321289062,162.90866088867188,-0.01959201572312308,0.03865991306792882
725,725,725,725,2021-12-20,167.8323974609375,177.42282104492188,161.91006469726562,-0.05405405870283264,0.03657791610883043
726,726,726,726,2021-12-21,171.0358123779297,173.75473022460938,160.01174926757812,-0.01564802203177429,0.06889533525389235
