,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MDLZ,MDLZ_6m,MDLZ_12m,MDLZ_6m_ret,MDLZ_12m_ret
543,543,543,543,2021-04-01,54.888790130615234,54.2464485168457,53.98483276367188,0.011841173594434595,0.016744654390254077
544,544,544,544,2021-04-05,55.245697021484375,54.7136116027832,54.11564254760742,0.00972491859181357,0.020882214839873736
545,545,545,545,2021-04-06,55.49929428100586,55.53580474853516,54.10630035400391,-0.000657422138647723,0.02574550316484281
546,546,546,546,2021-04-07,55.59322738647461,56.22720336914063,54.2838249206543,-0.011275253697109355,0.024121411262641113
547,547,547,547,2021-04-08,55.39598083496094,55.208126068115234,54.9752197265625,0.0034026651550158604,0.007653650326296724
548,548,548,548,2021-04-09,55.27388000488281,54.97332763671875,54.7509765625,0.005467239861305151,0.009550577454739972
549,549,549,549,2021-04-12,55.0484619140625,54.888790130615234,54.2464485168457,0.0029090053372884395,0.014784624968908977
550,550,550,550,2021-04-13,55.12360382080078,55.245697021484375,54.7136116027832,-0.0022100038060178795,0.007493422678694461
551,551,551,551,2021-04-14,54.77608871459961,55.49929428100586,55.53580474853516,-0.013030896622657773,-0.013679751961379383
552,552,552,552,2021-04-15,55.14238739013672,55.59322738647461,56.22720336914063,-0.008109620857298494,-0.019293436521854446
553,553,553,553,2021-04-16,55.19873809814453,55.39598083496094,55.208126068115234,-0.0035605965242143656,-0.00017004688692245917
554,554,554,554,2021-04-19,55.12360382080078,55.27388000488281,54.97332763671875,-0.0027187558403490852,0.0027336199306526865
555,555,555,555,2021-04-20,55.61199951171875,55.0484619140625,54.888790130615234,0.010237117951378938,0.013175903119426513
556,556,556,556,2021-04-21,55.95013046264648,55.12360382080078,55.245697021484375,0.014994060339970083,0.01275091960353314
557,557,557,557,2021-04-22,55.93134307861328,54.77608871459961,55.49929428100586,0.02109048658134216,0.007784762008321344
558,558,558,558,2021-04-23,55.89377212524414,55.14238739013672,55.59322738647461,0.013626264125840448,0.0054061394327800105
559,559,559,559,2021-04-26,55.19873809814453,55.19873809814453,55.39598083496094,0.0,-0.0035605965242143656
560,560,560,560,2021-04-27,55.15178298950195,55.12360382080078,55.27388000488281,0.0005111996812250386,-0.002208945986242883
561,561,561,561,2021-04-28,57.18051910400391,55.61199951171875,55.0484619140625,0.028204696936937834,0.03873054969764311
562,562,562,562,2021-04-29,57.20870590209961,55.95013046264648,55.12360382080078,0.022494593471830804,0.03782593910364063
563,563,563,563,2021-04-30,57.114776611328125,55.93134307861328,54.77608871459961,0.021158682548557683,0.04269541604026905
564,564,564,564,2021-05-03,57.678314208984375,55.89377212524414,55.14238739013672,0.031927386824806,0.04598870195636939
565,565,565,565,2021-05-04,57.04903411865234,55.19873809814453,55.19873809814453,0.0335206217435251,0.0335206217435251
566,566,566,566,2021-05-05,57.42472076416016,55.15178298950195,55.12360382080078,0.04121240785798097,0.04174467530896564
567,567,567,567,2021-05-06,57.969486236572266,57.18051910400391,55.61199951171875,0.013797830885958318,0.04239169146142174
568,568,568,568,2021-05-07,58.091575622558594,57.20870590209961,55.95013046264648,0.015432436489121626,0.03827417634605501
569,569,569,569,2021-05-10,58.2982063293457,57.114776611328125,55.93134307861328,0.02072020216538606,0.042317296893902956
570,570,570,570,2021-05-11,58.18550109863281,57.678314208984375,55.89377212524414,0.008793372285652357,0.04100150850891704
571,571,571,571,2021-05-12,57.81919860839844,57.04903411865234,55.19873809814453,0.013500044332815264,0.04747319595594135
572,572,572,572,2021-05-13,58.59876251220703,57.42472076416016,55.15178298950195,0.02044488388317256,0.06249987463435591
573,573,573,573,2021-05-14,58.57998275756836,57.969486236572266,57.18051910400391,0.010531342618850692,0.02447448318926604
574,574,574,574,2021-05-17,58.67390823364258,58.091575622558594,57.20870590209961,0.010024390022877139,0.025611527274368884
575,575,575,575,2021-05-18,58.40152740478516,58.2982063293457,57.114776611328125,0.001772285666144846,0.022529209948828344
576,576,576,576,2021-05-19,58.55180740356445,58.18550109863281,57.678314208984375,0.006295491110589468,0.015144221993298457
577,577,577,577,2021-05-20,59.2750129699707,57.81919860839844,57.04903411865234,0.02517873641646773,0.03901869480714981
578,578,578,578,2021-05-21,59.50982284545898,58.59876251220703,57.42472076416016,0.015547432986526832,0.03631018233179062
579,579,579,579,2021-05-24,59.81037521362305,58.57998275756836,57.969486236572266,0.021003632949955442,0.03175617202364278
580,580,580,580,2021-05-25,59.83854675292969,58.67390823364258,58.091575622558594,0.019849342822868765,0.030072710399899893
581,581,581,581,2021-05-26,59.7634162902832,58.40152740478516,58.2982063293457,0.023319405262446136,0.02513301957628067
582,582,582,582,2021-05-27,59.46286392211914,58.55180740356445,58.18550109863281,0.015559835963308455,0.021953283882887087
583,583,583,583,2021-05-28,59.66949462890625,59.2750129699707,57.81919860839844,0.006655108774677121,0.03200141242080523
584,584,584,584,2021-06-01,59.48163986206055,59.50982284545898,58.59876251220703,-0.0004735854023900643,0.015066484546829795
585,585,585,585,2021-06-02,59.754024505615234,59.81037521362305,58.57998275756836,-0.0009421560691861286,0.020041688180510553
586,586,586,586,2021-06-03,59.866737365722656,59.83854675292969,58.67390823364258,0.0004711112539106388,0.020329805325566053
587,587,587,587,2021-06-04,60.12970733642578,59.7634162902832,58.40152740478516,0.00612901786543496,0.029591348179345944
588,588,588,588,2021-06-07,59.80097579956055,59.46286392211914,58.55180740356445,0.005686101461312765,0.02133441223063004
589,589,589,589,2021-06-08,59.44407272338867,59.66949462890625,59.2750129699707,-0.0037778417082214855,0.002852125118953941
590,590,590,590,2021-06-09,59.46286392211914,59.48163986206055,59.50982284545898,-0.00031565942003197733,-0.0007890953307285731
591,591,591,591,2021-06-10,59.7634162902832,59.754024505615234,59.81037521362305,0.0001571740940575772,-0.0007851300576551257
592,592,592,592,2021-06-11,59.90430068969727,59.866737365722656,59.83854675292969,0.0006274489913347114,0.001098855843526314
593,593,593,593,2021-06-14,59.913700103759766,60.12970733642578,59.7634162902832,-0.0035923546319202027,0.0025146456277969076
594,594,594,594,2021-06-15,59.79158782958984,59.80097579956055,59.46286392211914,-0.00015698690272503146,0.005528221915130693
595,595,595,595,2021-06-16,58.92749786376953,59.44407272338867,59.66949462890625,-0.008690098708796778,-0.01243511059966751
596,596,596,596,2021-06-17,59.35015106201172,59.46286392211914,59.48163986206055,-0.0018955168431686875,-0.0022105779254532054
597,597,597,597,2021-06-18,58.36396026611328,59.7634162902832,59.754024505615234,-0.023416600171792035,-0.023263106560652225
598,598,598,598,2021-06-21,58.85235977172852,59.90430068969727,59.866737365722656,-0.017560357200692045,-0.01694392643777054
599,599,599,599,2021-06-22,59.04959487915039,59.913700103759766,60.12970733642578,-0.014422498078284218,-0.01796304198242904
600,600,600,600,2021-06-23,58.54241180419922,59.79158782958984,59.80097579956055,-0.020892170131872945,-0.02104587723751783
601,601,601,601,2021-06-24,58.84296417236328,58.92749786376953,59.44407272338867,-0.0014345372613933094,-0.010112169699787121
602,602,602,602,2021-06-25,59.34075546264648,59.35015106201172,59.46286392211914,-0.00015830792672155702,-0.0020535246945487806
603,603,603,603,2021-06-28,59.35015106201172,58.36396026611328,59.7634162902832,0.01689725631026162,-0.006915020156548102
604,604,604,604,2021-06-29,58.84514999389648,58.85235977172852,59.90430068969727,-0.00012250618089082455,-0.017680712129287124
605,605,605,605,2021-06-30,58.93953704833984,59.04959487915039,59.913700103759766,-0.0018638202520405711,-0.016259437386321518
606,606,606,606,2021-07-01,58.96786117553711,58.54241180419922,59.79158782958984,0.007267370069426793,-0.013776631194348021
607,607,607,607,2021-07-02,59.0905647277832,58.84296417236328,58.92749786376953,0.004207819216833553,0.002767245681984498
608,608,608,608,2021-07-06,58.84514999389648,59.34075546264648,59.35015106201172,-0.008351856407725955,-0.008508842169375308
609,609,609,609,2021-07-07,59.51533889770508,59.35015106201172,58.36396026611328,0.0027832757412995512,0.01972756177514401
610,610,610,610,2021-07-08,59.42095565795898,58.84514999389648,58.85235977172852,0.00978509977665487,0.009661394860560835
611,611,611,611,2021-07-09,59.48701858520508,58.93953704833984,59.04959487915039,0.009288867274546364,0.007407734243561004
612,612,612,612,2021-07-12,59.42095565795898,58.96786117553711,58.54241180419922,0.007683753037490693,0.015006963783763094
613,613,613,613,2021-07-13,59.53421401977539,59.0905647277832,58.84296417236328,0.007507954849238274,0.011747366182765617
614,614,614,614,2021-07-14,59.949554443359375,58.84514999389648,59.34075546264648,0.01876797747269654,0.010259373612055311
615,615,615,615,2021-07-15,60.52536392211914,59.51533889770508,59.35015106201172,0.01697083547066902,0.019801345726643715
616,616,616,616,2021-07-16,60.65750503540039,59.42095565795898,58.84514999389648,0.02080998805470724,0.030798715640828478
617,617,617,617,2021-07-19,60.43095397949219,59.48701858520508,58.93953704833984,0.015867922392766687,0.025304184692342524
618,618,618,618,2021-07-20,60.79909896850586,59.42095565795898,58.96786117553711,0.02319288364326888,0.031054845070901838
619,619,619,619,2021-07-21,60.43095397949219,59.53421401977539,59.0905647277832,0.01506259844832969,0.02268364260663014
620,620,620,620,2021-07-22,60.26105499267578,59.949554443359375,58.84514999389648,0.005196044444512271,0.024061541162290645
621,621,621,621,2021-07-23,61.252201080322266,60.52536392211914,59.51533889770508,0.012008802774624794,0.02918343766138176
622,622,622,622,2021-07-26,61.20499038696289,60.65750503540039,59.42095565795898,0.009025846863351505,0.030023662683468677
623,623,623,623,2021-07-27,61.57312774658203,60.43095397949219,59.48701858520508,0.01890047553241425,0.035068309204115744
624,624,624,624,2021-07-28,59.84572219848633,60.79909896850586,59.42095565795898,-0.01568077136329571,0.007148429974307424
625,625,625,625,2021-07-29,59.77964019775391,60.43095397949219,59.53421401977539,-0.010777817307985993,0.0041224392060841275
626,626,626,626,2021-07-30,59.71357345581055,60.26105499267578,59.949554443359375,-0.009085163492935422,-0.003936325961718112
627,627,627,627,2021-08-02,59.90235900878906,61.252201080322266,60.52536392211914,-0.022037445964808722,-0.010293286532431778
628,628,628,628,2021-08-03,59.82684326171875,61.20499038696289,60.65750503540039,-0.022516907796748864,-0.013694295095006859
629,629,629,629,2021-08-04,58.259910583496094,61.57312774658203,60.43095397949219,-0.05380946663489672,-0.03592601561002762
630,630,630,630,2021-08-05,58.392051696777344,59.84572219848633,60.79909896850586,-0.024290299261285453,-0.03959017999551895
631,631,631,631,2021-08-06,58.307106018066406,59.77964019775391,60.43095397949219,-0.024632703957673474,-0.03514503448260187
632,632,632,632,2021-08-09,58.543087005615234,59.71357345581055,60.26105499267578,-0.019601681534961224,-0.028508760546415157
633,633,633,633,2021-08-10,58.56196212768555,59.90235900878906,61.252201080322266,-0.022376362188121002,-0.043920690280320085
634,634,634,634,2021-08-11,58.96786117553711,59.82684326171875,61.20499038696289,-0.014357803944693104,-0.03655141839385545
635,635,635,635,2021-08-12,58.892337799072266,58.259910583496094,61.57312774658203,0.01085527267793851,-0.043538310389934276
636,636,636,636,2021-08-13,59.80796432495117,58.392051696777344,59.84572219848633,0.024248379480249938,-0.0006309201752119353
637,637,637,637,2021-08-16,60.11946487426758,58.307106018066406,59.77964019775391,0.031082984218760767,0.005684622312705612
638,638,638,638,2021-08-17,60.46871566772461,58.543087005615234,59.71357345581055,0.03289250295128232,0.01264607304858223
639,639,639,639,2021-08-18,59.439823150634766,58.56196212768555,59.90235900878906,0.014990293887953587,-0.0077214965455105755
640,640,640,640,2021-08-19,60.11002349853516,58.96786117553711,59.82684326171875,0.019369234363071586,0.004733330748834863
641,641,641,641,2021-08-20,59.93067169189453,58.892337799072266,58.259910583496094,0.017631052385198798,0.028677714944377763
642,642,642,642,2021-08-23,59.56254196166992,59.80796432495117,58.392051696777344,-0.004103506381655353,0.020045369718652672
643,643,643,643,2021-08-24,58.76018905639648,60.11946487426758,58.307106018066406,-0.022609579455070916,0.007770631562294961
644,644,644,644,2021-08-25,58.4014892578125,60.46871566772461,58.543087005615234,-0.034186709393192904,-0.0024186928815207454
645,645,645,645,2021-08-26,57.9955940246582,59.439823150634766,58.56196212768555,-0.024297332149130768,-0.009671262410785753
646,646,646,646,2021-08-27,58.42037582397461,60.11002349853516,58.96786117553711,-0.028109249942344983,-0.009284470229176667
647,647,647,647,2021-08-30,58.675235748291016,59.93067169189453,58.892337799072266,-0.020948137375428555,-0.003686422697668279
648,648,648,648,2021-08-31,58.590274810791016,59.56254196166992,59.80796432495117,-0.016323466374295825,-0.020359989307513482
649,649,649,649,2021-09-01,58.83570861816406,58.76018905639648,60.11946487426758,0.0012852164531858001,-0.021353421205400513
650,650,650,650,2021-09-02,58.44868850708008,58.4014892578125,60.46871566772461,0.0008081857135391335,-0.03340615288977811
651,651,651,651,2021-09-03,58.259910583496094,57.9955940246582,59.439823150634766,0.004557528261983412,-0.019850539665107858
652,652,652,652,2021-09-07,56.67408752441406,58.42037582397461,60.11002349853516,-0.02989176763980872,-0.057160782414347744
653,653,653,653,2021-09-08,57.44811630249024,58.675235748291016,59.93067169189453,-0.0209137539909503,-0.0414237871747406
654,654,654,654,2021-09-09,57.21213150024414,58.590274810791016,59.56254196166992,-0.023521707570025807,-0.03946121814173631
655,655,655,655,2021-09-10,56.85343170166016,58.83570861816406,58.76018905639648,-0.033691731825116866,-0.03244981654000911
656,656,656,656,2021-09-13,57.363162994384766,58.44868850708008,58.4014892578125,-0.01857228178120407,-0.017779105920468163
657,657,657,657,2021-09-14,56.966705322265625,58.259910583496094,57.9955940246582,-0.022197172091040107,-0.017740808068197778
658,658,658,658,2021-09-15,57.11773681640625,56.67408752441406,58.42037582397461,0.007828080016305083,-0.02229768277241695
659,659,659,659,2021-09-16,57.306522369384766,57.44811630249024,58.675235748291016,-0.002464727169815606,-0.02332693446308165
660,660,660,660,2021-09-17,57.52363204956055,57.21213150024414,58.590274810791016,0.005444659046046407,-0.018205116201878924
661,661,661,661,2021-09-20,57.0422248840332,56.85343170166016,58.83570861816406,0.003320699854385767,-0.03048291209969667
662,662,662,662,2021-09-21,56.843997955322266,57.363162994384766,58.44868850708008,-0.009050495334668396,-0.02745468876625745
663,663,663,663,2021-09-22,57.16493988037109,56.966705322265625,58.259910583496094,0.0034798318945079565,-0.01879458262394229
664,664,664,664,2021-09-23,57.32540130615234,57.11773681640625,56.67408752441406,0.0036357268568532053,0.01149226763391109
665,665,665,665,2021-09-24,56.97615432739258,57.306522369384766,57.44811630249024,-0.005764929162211385,-0.00821544735448887
666,666,666,666,2021-09-27,56.13604736328125,57.52363204956055,57.21213150024414,-0.02412199363704637,-0.01880867062186453
667,667,667,667,2021-09-28,55.4092025756836,57.0422248840332,56.85343170166016,-0.028628306691569905,-0.025402672851046026
668,668,668,668,2021-09-29,56.07392883300781,56.843997955322266,57.363162994384766,-0.013547061255608783,-0.022474948975584774
669,669,669,669,2021-09-30,55.24777603149414,57.16493988037109,56.966705322265625,-0.03353740689466289,-0.030174279538325965
670,670,670,670,2021-10-01,55.27626419067383,57.32540130615234,57.11773681640625,-0.03574570903629404,-0.03223994381380124
671,671,671,671,2021-10-04,55.1433219909668,56.97615432739258,57.306522369384766,-0.03216841076872412,-0.03774789132159295
672,672,672,672,2021-10-05,55.86502456665039,56.13604736328125,57.52363204956055,-0.004827963659018386,-0.028833497187402135
673,673,673,673,2021-10-06,57.16596221923828,55.4092025756836,57.0422248840332,0.0317051962831465,0.002169223508666329
674,674,674,674,2021-10-07,56.87159729003906,56.07392883300781,56.843997955322266,0.014225299950120673,0.0004855276847079981
675,675,675,675,2021-10-08,56.53923797607422,55.24777603149414,57.16493988037109,0.023375817767648632,-0.010945553438983291
676,676,676,676,2021-10-11,56.42527770996094,55.27626419067383,57.32540130615234,0.020786743389958895,-0.015702002527364645
677,677,677,677,2021-10-12,56.66268157958984,55.1433219909668,56.97615432739258,0.02755292089352057,-0.005501823552384488
678,678,678,678,2021-10-13,56.93807220458984,55.86502456665039,56.13604736328125,0.019207861202302556,0.014287162687431909
679,679,679,679,2021-10-14,57.57430267333984,57.16596221923828,55.4092025756836,0.007143069726273765,0.03907473843715614
680,680,680,680,2021-10-15,57.11849594116211,56.87159729003906,56.07392883300781,0.004341334917391082,0.018628391658895405
681,681,681,681,2021-10-18,56.73865509033203,56.53923797607422,55.24777603149414,0.0035270569854903844,0.026985322594488048
682,682,682,682,2021-10-19,56.77663803100586,56.42527770996094,55.27626419067383,0.006227002069019383,0.027143184553075628
683,683,683,683,2021-10-20,57.25143432617188,56.66268157958984,55.1433219909668,0.010390485062996335,0.03822969416950284
684,684,684,684,2021-10-21,57.12798690795898,56.93807220458984,55.86502456665039,0.0033354607210223097,0.022607388989900112
685,685,685,685,2021-10-22,57.469844818115234,57.57430267333984,57.16596221923828,-0.0018143138583417429,0.005315796097536518
686,686,686,686,2021-10-25,57.298919677734375,57.11849594116211,56.87159729003906,0.0031587620366986258,0.007513810198015225
687,687,687,687,2021-10-26,57.76422500610352,56.73865509033203,56.53923797607422,0.018075330022164104,0.021666139726674194
688,688,688,688,2021-10-27,57.34638977050781,56.77663803100586,56.42527770996094,0.010034967889271718,0.016324457724100183
689,689,689,689,2021-10-28,57.878173828125,57.25143432617188,56.66268157958984,0.010947140614547157,0.021451371778581585
690,690,690,690,2021-10-29,57.67876434326172,57.12798690795898,56.93807220458984,0.009641114016324837,0.013008732294455427
691,691,691,691,2021-11-01,57.84019470214844,57.469844818115234,57.57430267333984,0.006444247156144556,0.004618241410880852
692,692,692,692,2021-11-02,58.26750946044922,57.298919677734375,57.11849594116211,0.016904154356879086,0.020116312594622876
693,693,693,693,2021-11-03,59.198123931884766,57.76422500610352,56.73865509033203,0.024823304140750402,0.04334732357749904
694,694,694,694,2021-11-04,58.960716247558594,57.34638977050781,56.77663803100586,0.028150446497348547,0.03846790321328997
695,695,695,695,2021-11-05,59.12214279174805,57.878173828125,57.25143432617188,0.021492885510125737,0.03267531176456462
696,696,696,696,2021-11-08,58.76129913330078,57.67876434326172,57.12798690795898,0.018768342254986692,0.028590403998889347
697,697,697,697,2021-11-09,59.1031608581543,57.84019470214844,57.469844818115234,0.02183544095087475,0.028420401085269997
698,698,698,698,2021-11-10,59.56846237182617,58.26750946044922,57.298919677734375,0.02232724417816434,0.03960882171699498
699,699,699,699,2021-11-11,59.32156753540039,59.198123931884766,57.76422500610352,0.002085262087995643,0.02696032932376946
700,700,700,700,2021-11-12,59.61594009399414,58.960716247558594,57.34638977050781,0.011112888175992541,0.03957616743737047
701,701,701,701,2021-11-15,59.68240737915039,59.12214279174805,57.878173828125,0.009476391770437465,0.03117295228393413
702,702,702,702,2021-11-16,59.32156753540039,58.76129913330078,57.67876434326172,0.009534649682074514,0.028481941505575703
703,703,703,703,2021-11-17,59.03668594360352,59.1031608581543,57.84019470214844,-0.0011247268942233823,0.020686155148966767
704,704,704,704,2021-11-18,59.198123931884766,59.56846237182617,58.26750946044922,-0.006217021981023363,0.015971413229309617
705,705,705,705,2021-11-19,57.469844818115234,59.32156753540039,59.198123931884766,-0.03121499977525266,-0.029194829142865086
706,706,706,706,2021-11-22,57.89716339111328,59.61594009399414,58.960716247558594,-0.028830824443444647,-0.018038329995513802
707,707,707,707,2021-11-23,58.31498336791992,59.68240737915039,59.12214279174805,-0.022911676510357526,-0.013652404762649839
708,708,708,708,2021-11-24,58.229522705078125,59.32156753540039,58.76129913330078,-0.018408900433566355,-0.009049773168158137
709,709,709,709,2021-11-26,57.21344757080078,59.03668594360352,59.1031608581543,-0.030883142298069433,-0.031973134091571986
710,710,710,710,2021-11-29,57.583797454833984,59.198123931884766,59.56846237182617,-0.027269892520720318,-0.033317376980522284
711,711,711,711,2021-11-30,55.96947860717773,57.469844818115234,59.32156753540039,-0.026107016917932824,-0.056507086165959675
712,712,712,712,2021-12-01,55.60862350463867,57.89716339111328,59.61594009399414,-0.03952766858394796,-0.0672188777537901
713,713,713,713,2021-12-02,56.4632682800293,58.31498336791992,59.68240737915039,-0.03175367600137713,-0.05393782255917645
714,714,714,714,2021-12-03,57.22294616699219,58.229522705078125,59.32156753540039,-0.017286360789595778,-0.03537703832852768
715,715,715,715,2021-12-06,58.324485778808594,57.21344757080078,59.03668594360352,0.019419179496794392,-0.012063688084986368
716,716,716,716,2021-12-07,58.31498336791992,57.583797454833984,59.198123931884766,0.012697771689327064,-0.014918387700613822
717,717,717,717,2021-12-08,57.81169891357422,55.96947860717773,57.469844818115234,0.032914730532441316,0.005948408187648857
718,718,718,718,2021-12-09,57.91615676879883,55.60862350463867,57.89716339111328,0.04149596085520213,0.00032805368299726467
719,719,719,719,2021-12-10,59.12214279174805,56.4632682800293,58.31498336791992,0.047090340193062685,0.013841372786400408
720,720,720,720,2021-12-13,59.98628616333008,57.22294616699219,58.229522705078125,0.048290767627967135,0.030169635206347856
721,721,721,721,2021-12-14,60.1952018737793,58.324485778808594,57.21344757080078,0.03207428355331343,0.05211631931966054
722,722,722,722,2021-12-15,61.52463912963867,58.31498336791992,57.583797454833984,0.055039984174709344,0.06843664101687108
723,723,723,723,2021-12-16,62.3792839050293,57.81169891357422,55.96947860717773,0.07900797031208873,0.11452322689726735
724,724,724,724,2021-12-17,61.68606948852539,57.91615676879883,55.60862350463867,0.0650925912569793,0.10928963173094486
725,725,725,725,2021-12-20,61.51513671875,59.12214279174805,56.4632682800293,0.04047542619405786,0.08947176797605816
726,726,726,726,2021-12-21,61.07833099365234,59.98628616333008,57.22294616699219,0.01820490815765541,0.06737480477515234
727,727,727,727,2021-12-22,61.562625885009766,60.1952018737793,58.324485778808594,0.022716495146868354,0.0555193940068599
728,728,728,728,2021-12-23,61.66707992553711,61.52463912963867,58.31498336791992,0.002315182956186046,0.05748259476416551
729,729,729,729,2021-12-27,62.21784591674805,62.3792839050293,57.81169891357422,-0.0025880064369933065,0.07621549073935374
730,730,730,730,2021-12-28,62.68315505981445,61.68606948852539,57.91615676879883,0.01616386940449388,0.0823086088057512
731,731,731,731,2021-12-29,63.0250129699707,61.51513671875,59.12214279174805,0.024544792253716752,0.06601367937508851
732,732,732,732,2021-12-30,62.76725769042969,61.07833099365234,59.98628616333008,0.02765181479750778,0.04636012170394421
733,733,733,733,2021-12-31,63.30185317993164,61.562625885009766,60.1952018737793,0.028251350067011405,0.05160961687056953
734,734,734,734,2022-01-03,62.97726821899414,61.66707992553711,61.52463912963867,0.021246154269653816,0.02361052596008939
735,735,735,735,2022-01-04,63.43550491333008,62.21784591674805,62.3792839050293,0.019570896077169664,0.016932240035150814
736,736,736,736,2022-01-05,64.3519515991211,62.68315505981445,61.68606948852539,0.02662272723372361,0.04321692292441481
737,737,737,737,2022-01-06,64.32331085205078,63.0250129699707,61.51513671875,0.020599724155529797,0.04565013235912785
738,738,738,738,2022-01-07,64.48561096191406,62.76725769042969,61.07833099365234,0.02737658669045806,0.05578541379291835
739,739,739,739,2022-01-10,63.98919296264648,63.30185317993164,61.562625885009766,0.010858130499925789,0.03941623741276401
740,740,740,740,2022-01-11,64.2087631225586,62.97726821899414,61.66707992553711,0.019554593877938897,0.04121620806580362
741,741,741,741,2022-01-12,64.31376647949219,63.43550491333008,62.21784591674805,0.013844952717914749,0.03368680692592019
742,742,742,742,2022-01-13,64.5715103149414,64.3519515991211,62.68315505981445,0.0034118423818449983,0.03012540216466486
743,743,743,743,2022-01-14,65.0106430053711,64.32331085205078,63.0250129699707,0.010685584187375419,0.03150542842960591
744,744,744,744,2022-01-18,64.31376647949219,64.48561096191406,62.76725769042969,-0.002664850031790289,0.024638782160755435
745,745,745,745,2022-01-19,64.53334045410156,63.98919296264648,63.30185317993164,0.008503740495254153,0.019454205719214857
746,746,746,746,2022-01-20,64.68608093261719,64.2087631225586,62.97726821899414,0.007433842155587289,0.027133801797831314
747,747,747,747,2022-01-21,65.25885772705078,64.31376647949219,63.43550491333008,0.014695006983612924,0.028743411378405304
748,748,748,748,2022-01-24,64.5428695678711,64.5715103149414,64.3519515991211,-0.00044355083117342264,0.0029667782251472374
749,749,749,749,2022-01-25,63.94145584106445,65.0106430053711,64.32331085205078,-0.016446340397191617,-0.005936494964704608
750,750,750,750,2022-01-26,63.59779739379883,64.31376647949219,64.48561096191406,-0.011132439054423293,-0.013767622805645585
751,751,751,751,2022-01-27,64.40922546386719,64.53334045410156,63.98919296264648,-0.001923269264553995,0.0065641162479717075
752,752,752,752,2022-01-28,63.406864166259766,64.68608093261719,64.2087631225586,-0.019775765480211538,-0.012488933243710032
753,753,753,753,2022-01-31,63.98919296264648,65.25885772705078,64.31376647949219,-0.01945582268256607,-0.005046719149145229
754,754,754,754,2022-02-01,63.655059814453125,64.5428695678711,64.5715103149414,-0.013755349883915136,-0.014192799518214505
755,755,755,755,2022-02-02,64.81971740722656,63.94145584106445,65.0106430053711,0.01373540146388219,-0.002936836021276701
756,756,756,756,2022-02-03,64.85791015625,63.59779739379883,64.31376647949219,0.019813779943486542,0.008460765191404596
757,757,757,757,2022-02-04,63.979637145996094,64.40922546386719,64.53334045410156,-0.006669670606613498,-0.00858011229868505
758,758,758,758,2022-02-07,64.41878509521484,63.406864166259766,64.68608093261719,0.015959170071897955,-0.004132200212914161
759,759,759,759,2022-02-08,64.96292114257812,63.98919296264648,65.25885772705078,0.015217072365642403,-0.0045348109786172985
760,760,760,760,2022-02-09,64.87699127197266,63.655059814453125,64.5428695678711,0.01919614027669314,0.005176740766851262
761,761,761,761,2022-02-10,63.74098587036133,64.81971740722656,63.94145584106445,-0.016642027765844114,-0.0031352112344990024
762,762,762,762,2022-02-11,63.67416000366211,64.85791015625,63.59779739379883,-0.018251438409534027,0.0012007115496539544
763,763,763,763,2022-02-14,63.13956451416016,63.979637145996094,64.40922546386719,-0.013130312538643496,-0.01971240828566223
764,764,764,764,2022-02-15,62.88181686401367,64.41878509521484,63.406864166259766,-0.023859006793273685,-0.008280606668536139
765,765,765,765,2022-02-16,62.72906875610352,64.96292114257812,63.98919296264648,-0.03438657540617407,-0.019692766046894072
766,766,766,766,2022-02-17,63.06319046020508,64.87699127197266,63.655059814453125,-0.02795753588762917,-0.009298072391625611
767,767,767,767,2022-02-18,63.00590896606445,63.74098587036133,64.81971740722656,-0.011532248744817064,-0.027982356506847328
768,768,768,768,2022-02-22,63.45459365844727,63.67416000366211,64.85791015625,-0.003448280200354592,-0.021636782536193055
769,769,769,769,2022-02-23,63.273216247558594,63.13956451416016,63.979637145996094,0.00211676679158046,-0.011041339556607799
770,770,770,770,2022-02-24,61.7171630859375,62.88181686401367,64.41878509521484,-0.018521312458175565,-0.041938419131689386
771,771,771,771,2022-02-25,63.73143768310547,62.72906875610352,64.96292114257812,0.015979336962569146,-0.018956713119008928
772,772,772,772,2022-02-28,62.50950241088867,63.06319046020508,64.87699127197266,-0.008779892759561592,-0.036491964480275696
773,773,773,773,2022-03-01,61.42122268676758,63.00590896606445,63.74098587036133,-0.025151391437752357,-0.036393588080230965
774,774,774,774,2022-03-02,61.7648811340332,63.45459365844727,63.67416000366211,-0.026628687176048604,-0.029985144201652547
775,775,775,775,2022-03-03,61.96536636352539,63.273216247558594,63.13956451416016,-0.02066988153275151,-0.018596868059985394
776,776,776,776,2022-03-04,60.934356689453125,61.7171630859375,62.88181686401367,-0.0126837715368473,-0.030970163899240788
777,777,777,777,2022-03-07,59.69333267211914,63.73143768310547,62.72906875610352,-0.06336127283155246,-0.04839440699793596
778,778,778,778,2022-03-08,58.04181289672852,62.50950241088867,63.06319046020508,-0.07147216570039294,-0.07962454050981149
779,779,779,779,2022-03-09,58.50958251953125,61.42122268676758,63.00590896606445,-0.04740446444846835,-0.0713635676449802
780,780,780,780,2022-03-10,57.43084335327149,61.7648811340332,63.45459365844727,-0.07016993639729685,-0.09493009028785859
781,781,781,781,2022-03-11,56.438018798828125,61.96536636352539,63.273216247558594,-0.08920059525300927,-0.10802671104923023
