,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PRU,PRU_6m,PRU_12m,PRU_6m_ret,PRU_12m_ret
963,963,963,963,2022-11-30,102.32520294189452,101.33065032958984,103.2229461669922,0.009814923807059062,-0.00869712848193005
964,964,964,964,2022-12-01,102.04104614257812,102.82720947265624,101.36847686767578,-0.0076454795779240525,0.006634895735686097
965,965,965,965,2022-12-02,101.99368286132812,101.40641784667967,101.06876373291016,0.005791201652900924,0.00915138460446796
966,966,966,966,2022-12-05,99.2089385986328,102.07893371582033,100.90953826904295,-0.02811544961056678,-0.016852714813500147
967,967,967,967,2022-12-06,97.83551025390624,99.97616577148438,100.01976776123048,-0.021411658479392304,-0.02183825813851681
968,968,968,968,2022-12-07,97.21035766601562,100.9612274169922,100.52554321289062,-0.03715158627662729,-0.032978538995349416
969,969,969,969,2022-12-08,96.23475646972656,102.32520294189452,101.33065032958984,-0.05952049247951574,-0.05028975777110167
970,970,970,970,2022-12-09,96.0168914794922,102.04104614257812,102.82720947265624,-0.05903658273621182,-0.06623069932647574
971,971,971,971,2022-12-12,97.14405059814452,101.99368286132812,101.40641784667967,-0.047548359144724994,-0.04203251962789567
972,972,972,972,2022-12-13,97.76921081542967,99.2089385986328,102.07893371582033,-0.014512077273881485,-0.042219513307109824
973,973,973,973,2022-12-14,96.679931640625,97.83551025390624,99.97616577148438,-0.011811443618807038,-0.03297019950128499
974,974,974,974,2022-12-15,94.4824447631836,97.21035766601562,100.9612274169922,-0.028061957268013416,-0.06417099731810716
975,975,975,975,2022-12-16,92.70172882080078,96.23475646972656,102.32520294189452,-0.03671259510109737,-0.09404793583999471
976,976,976,976,2022-12-19,91.9913330078125,96.0168914794922,102.04104614257812,-0.04192552382868486,-0.09848696690862557
977,977,977,977,2022-12-20,93.06165313720705,97.14405059814452,101.99368286132812,-0.04202416345417914,-0.08757434258222818
978,978,978,978,2022-12-21,95.06022644042967,97.76921081542967,99.2089385986328,-0.027707949695063627,-0.0418179270618696
979,979,979,979,2022-12-22,93.45001220703124,96.679931640625,97.83551025390624,-0.03340837523137585,-0.04482521770974157
980,980,980,980,2022-12-23,94.30247497558594,94.4824447631836,97.21035766601562,-0.0019047960501947792,-0.029913301012843285
981,981,981,981,2022-12-27,94.10356903076172,92.70172882080078,96.23475646972656,0.015122050341378257,-0.022145714471000666
982,982,982,982,2022-12-28,93.1753158569336,91.9913330078125,96.0168914794922,0.012870591287339472,-0.029594538823052075
983,983,983,983,2022-12-29,94.60557556152344,93.06165313720705,97.14405059814452,0.016590318055494713,-0.026131039636405284
984,984,984,984,2022-12-30,94.207763671875,95.06022644042967,97.76921081542967,-0.008967607173636094,-0.03642708286024765
985,985,985,985,2023-01-03,94.2267074584961,93.45001220703124,96.679931640625,0.008311344569374102,-0.02537469918005253
986,986,986,986,2023-01-04,95.83692932128906,94.30247497558594,94.4824447631836,0.016271623264398682,0.0143358330904797
987,987,987,987,2023-01-05,94.1888198852539,94.10356903076172,92.70172882080078,0.0009059258365038403,0.016041675633987174
988,988,988,988,2023-01-06,95.67591094970705,93.1753158569336,91.9913330078125,0.02683752740492995,0.040053533538660924
989,989,989,989,2023-01-09,93.07113647460938,94.60557556152344,93.06165313720705,-0.01621933039153911,0.00010190381411279148
990,990,990,990,2023-01-10,94.10356903076172,94.207763671875,95.06022644042967,-0.001106009070294789,-0.01006369798905804
991,991,991,991,2023-01-11,94.71924591064452,94.2267074584961,93.45001220703124,0.00522716399026657,0.013581953320684459
992,992,992,992,2023-01-12,94.34037017822266,95.83692932128906,94.30247497558594,-0.015615683366161037,0.00040184738148729693
993,993,993,993,2023-01-13,95.66643524169922,94.1888198852539,94.10356903076172,0.015687799870997665,0.016607937690722663
994,994,994,994,2023-01-17,95.7422103881836,95.67591094970705,93.1753158569336,0.0006929585286248319,0.02754908322705707
995,995,995,995,2023-01-18,93.36475372314452,93.07113647460938,94.60557556152344,0.003154761611998236,-0.01311573690043244
996,996,996,996,2023-01-19,91.82083892822266,94.10356903076172,94.207763671875,-0.024257635773547115,-0.025336815678652425
997,997,997,997,2023-01-20,93.4215850830078,94.71924591064452,94.2267074584961,-0.013700075577680382,-0.00854452412913742
998,998,998,998,2023-01-23,94.70977020263672,94.34037017822266,95.83692932128906,0.003915609231935457,-0.011761219048177063
999,999,999,999,2023-01-24,95.55277252197266,95.66643524169922,94.1888198852539,-0.001188114927031525,0.014481046034767076
1000,1000,1000,1000,2023-01-25,96.16845703125,95.7422103881836,95.67591094970705,0.0044520242569938695,0.005148067853797178
1001,1001,1001,1001,2023-01-26,97.39979553222656,93.36475372314452,93.07113647460938,0.04321804158609144,0.046509145816631126
1002,1002,1002,1002,2023-01-27,98.03440856933594,91.82083892822266,94.10356903076172,0.06767058233883594,0.04177141822632957
1003,1003,1003,1003,2023-01-30,97.79761505126952,93.4215850830078,94.71924591064452,0.0468417439542852,0.032499932944240806
1004,1004,1004,1004,2023-01-31,99.39837646484376,94.70977020263672,94.34037017822266,0.049504990374018565,0.05361444180328956
1005,1005,1005,1005,2023-02-01,98.75428009033205,95.55277252197266,95.66643524169922,0.033505124800258246,0.0322772019343196
1006,1006,1006,1006,2023-02-02,97.39031982421876,96.16845703125,95.7422103881836,0.012705442415195556,0.017214031610017777
1007,1007,1007,1007,2023-02-03,96.48102569580078,97.39979553222656,93.36475372314452,-0.00943297500169582,0.03337739187849165
1008,1008,1008,1008,2023-02-06,96.70834350585938,98.03440856933594,91.82083892822266,-0.013526526888145485,0.053228707499147765
1009,1009,1009,1009,2023-02-07,97.37139129638672,97.79761505126952,93.4215850830078,-0.004358222382614851,0.0422793748347281
1010,1010,1010,1010,2023-02-08,98.8300552368164,99.39837646484376,94.70977020263672,-0.005717610772328574,0.04350432933544357
1011,1011,1011,1011,2023-02-09,97.53240966796876,98.75428009033205,95.55277252197266,-0.012372835093786505,0.020717736322521496
1012,1012,1012,1012,2023-02-10,97.5892333984375,97.39031982421876,96.16845703125,0.0020424368107401225,0.014773829289221219
1013,1013,1013,1013,2023-02-13,98.9153060913086,96.48102569580078,97.39979553222656,0.025230664557640115,0.015559689327895976
1014,1014,1014,1014,2023-02-14,97.81656646728516,96.70834350585938,98.03440856933594,0.011459434845543015,-0.0022220983961637186
1015,1015,1015,1015,2023-02-15,98.47012329101562,97.37139129638672,97.79761505126952,0.011283930320811653,0.006876530060508701
1016,1016,1016,1016,2023-02-16,97.66500854492188,98.8300552368164,99.39837646484376,-0.011788384506138838,-0.01743859388422675
1017,1017,1017,1017,2023-02-17,97.3486099243164,97.53240966796876,98.75428009033205,-0.0018844991554917145,-0.014234017651992947
1018,1018,1018,1018,2023-02-21,94.0598602294922,97.5892333984375,97.39031982421876,-0.03616559989292634,-0.03419702903469013
1019,1019,1019,1019,2023-02-22,94.299560546875,98.9153060913086,96.48102569580078,-0.04666361281006204,-0.022610302214280065
1020,1020,1020,1020,2023-02-23,94.46257019042967,97.81656646728516,96.70834350585938,-0.03428863226330103,-0.02322212576512217
1021,1021,1021,1021,2023-02-24,94.96114349365234,98.47012329101562,97.37139129638672,-0.03563496906562158,-0.02475314125273076
1022,1022,1022,1022,2023-02-27,94.9515609741211,97.66500854492188,98.8300552368164,-0.027783211318234913,-0.03924407664653906
1023,1023,1023,1023,2023-02-28,95.8816146850586,97.3486099243164,97.53240966796876,-0.015069503718628585,-0.0169256044070889
1024,1024,1024,1024,2023-03-01,95.83367156982422,94.0598602294922,97.5892333984375,0.01885832422038658,-0.01798929828094531
1025,1025,1025,1025,2023-03-02,93.97357177734376,94.299560546875,98.9153060913086,-0.0034569489787726893,-0.049959248060185146
1026,1026,1026,1026,2023-03-03,94.99950408935548,94.46257019042967,97.81656646728516,0.005684091570273608,-0.02879944041863136
1027,1027,1027,1027,2023-03-06,94.50091552734376,94.96114349365234,98.47012329101562,-0.004846487198622906,-0.04030875184284455
1028,1028,1028,1028,2023-03-07,92.00799560546876,94.9515609741211,97.66500854492188,-0.0310007053960345,-0.05792261756523698
1029,1029,1029,1029,2023-03-08,90.8286590576172,95.8816146850586,97.3486099243164,-0.052699942987389004,-0.06697528471919767
1030,1030,1030,1030,2023-03-09,86.9646224975586,95.83367156982422,94.0598602294922,-0.09254627237988744,-0.07543321576942885
1031,1031,1031,1031,2023-03-10,84.87440490722656,93.97357177734376,94.299560546875,-0.09682687055543981,-0.09994909398292817
1032,1032,1032,1032,2023-03-13,78.7955093383789,94.99950408935548,94.46257019042967,-0.17056925619038266,-0.16585469589136848
1033,1033,1033,1033,2023-03-14,80.2241439819336,94.50091552734376,94.96114349365234,-0.1510754839330546,-0.1551897857327702
1034,1034,1034,1034,2023-03-15,76.85870361328125,92.00799560546876,94.9515609741211,-0.16465190761407122,-0.1905482877292668
1035,1035,1035,1035,2023-03-16,78.80509948730469,90.8286590576172,95.8816146850586,-0.13237627523142625,-0.17809999606123628
1036,1036,1036,1036,2023-03-17,74.80683135986328,86.9646224975586,95.83367156982422,-0.13980157434750695,-0.21940973214869286
1037,1037,1037,1037,2023-03-20,77.00252532958984,84.87440490722656,93.97357177734376,-0.09274739052652226,-0.18059382150509573
1038,1038,1038,1038,2023-03-21,79.05438995361328,78.7955093383789,94.99950408935548,0.0032854742282664162,-0.16784418285746427
1039,1039,1039,1039,2023-03-22,75.43965911865234,80.2241439819336,94.50091552734376,-0.05963896435415639,-0.20170446288614063
1040,1040,1040,1040,2023-03-23,74.04937744140625,76.85870361328125,92.00799560546876,-0.036551828742913406,-0.19518540802768114
1041,1041,1041,1041,2023-03-24,74.38496398925781,78.80509948730469,90.8286590576172,-0.056089460286246395,-0.18104082168523838
1042,1042,1042,1042,2023-03-27,76.1300048828125,74.80683135986328,86.9646224975586,0.017687870197094835,-0.12458649625082041
1043,1043,1043,1043,2023-03-28,76.1300048828125,77.00252532958984,84.87440490722656,-0.011331062754666,-0.10302752677880078
1044,1044,1044,1044,2023-03-29,77.8462905883789,79.05438995361328,78.7955093383789,-0.015281875755960517,-0.012046609736649838
1045,1045,1045,1045,2023-03-30,78.38322448730469,75.43965911865234,80.2241439819336,0.03901880526822987,-0.022947200222460218
1046,1046,1046,1046,2023-03-31,79.33245086669922,74.04937744140625,76.85870361328125,0.07134527808114743,0.03218564895219633
1047,1047,1047,1047,2023-04-03,79.03521728515625,74.38496398925781,78.80509948730469,0.06251603881356993,0.0029200876510362406
1048,1048,1048,1048,2023-04-04,78.85303497314453,76.1300048828125,74.80683135986328,0.0357681586192411,0.05408869136318195
1049,1049,1049,1049,2023-04-05,79.4283218383789,76.1300048828125,77.00252532958984,0.043324796322337544,0.03150281758170981
1050,1050,1050,1050,2023-04-06,79.92691802978516,77.8462905883789,79.05438995361328,0.026727380658480016,0.011037060392014242
1051,1051,1051,1051,2023-04-10,80.68437957763672,78.38322448730469,75.43965911865234,0.02935774976576444,0.06952205935521816
1052,1052,1052,1052,2023-04-11,81.89249420166016,79.33245086669922,74.04937744140625,0.032269812756226646,0.10591738960209351
1053,1053,1053,1053,2023-04-12,81.34596252441406,79.03521728515625,74.38496398925781,0.029236906263200746,0.09358072064350953
1054,1054,1054,1054,2023-04-13,81.3747329711914,78.85303497314453,76.1300048828125,0.03197972023404949,0.06889173455922082
1055,1055,1055,1055,2023-04-14,82.05548858642578,79.4283218383789,76.1300048828125,0.03307594428839433,0.07783374916019548
1056,1056,1056,1056,2023-04-17,83.49371337890625,79.92691802978516,77.8462905883789,0.0446257085477999,0.07254581750579137
1057,1057,1057,1057,2023-04-18,83.41699981689453,80.68437957763672,78.38322448730469,0.03386802071928208,0.06422005936238473
1058,1058,1058,1058,2023-04-19,84.23200225830078,81.89249420166016,79.33245086669922,0.02856804008044489,0.06175973814087987
1059,1059,1059,1059,2023-04-20,82.88007354736328,81.34596252441406,79.03521728515625,0.018859092391817045,0.0486473801714864
1060,1060,1060,1060,2023-04-21,82.18013000488281,81.3747329711914,78.85303497314453,0.009897384658411612,0.04219362048488562
1061,1061,1061,1061,2023-04-24,82.33354187011719,82.05548858642578,79.4283218383789,0.0033886006711001393,0.03657662612650725
1062,1062,1062,1062,2023-04-25,80.42549896240234,83.49371337890625,79.92691802978516,-0.036747849536646116,0.006237960187973179
1063,1063,1063,1063,2023-04-26,80.25291442871094,83.41699981689453,80.68437957763672,-0.03793094207570347,-0.005347567288543353
1064,1064,1064,1064,2023-04-27,82.06507110595703,84.23200225830078,81.89249420166016,-0.025725746678783357,0.0021073592394427187
1065,1065,1065,1065,2023-04-28,83.41699981689453,82.88007354736328,81.34596252441406,0.00647835175030842,0.025459619976331282
1066,1066,1066,1066,2023-05-01,82.75541687011719,82.18013000488281,81.3747329711914,0.00700031583303895,0.01696698530998031
1067,1067,1067,1067,2023-05-02,80.09950256347656,82.33354187011719,82.05548858642578,-0.027134011921470247,-0.02383735758137684
1068,1068,1068,1068,2023-05-03,78.00928497314453,80.42549896240234,83.49371337890625,-0.030042884662578873,-0.06568672279399779
1069,1069,1069,1069,2023-05-04,75.85194396972656,80.25291442871094,83.41699981689453,-0.054838761810871994,-0.09068961798882402
1070,1070,1070,1070,2023-05-05,78.67086791992188,82.06507110595703,84.23200225830078,-0.04135990062876793,-0.06602163298131591
1071,1071,1071,1071,2023-05-08,79.16944885253906,83.41699981689453,82.88007354736328,-0.05091948851767747,-0.044771011124932425
1072,1072,1072,1072,2023-05-09,78.14351654052734,82.75541687011719,82.18013000488281,-0.05572928642034536,-0.0491190931933988
1073,1073,1073,1073,2023-05-10,77.04087829589844,80.09950256347656,82.33354187011719,-0.038185309142890755,-0.06428320043085278
1074,1074,1074,1074,2023-05-11,77.19428253173828,78.00928497314453,80.42549896240234,-0.01044750559740193,-0.04017651705430647
1075,1075,1075,1075,2023-05-12,75.68894958496094,75.85194396972656,80.25291442871094,-0.0021488491426229217,-0.056869770727195124
1076,1076,1076,1076,2023-05-15,76.1300048828125,78.67086791992188,82.06507110595703,-0.032297381537670145,-0.07232146567547071
1077,1077,1077,1077,2023-05-16,74.82601165771484,79.16944885253906,83.41699981689453,-0.05486254177308092,-0.1029884577248934
1078,1078,1078,1078,2023-05-17,77.74081420898438,78.14351654052734,82.75541687011719,-0.0051533684350398845,-0.060595461309839393
1079,1079,1079,1079,2023-05-18,78.99686431884766,77.04087829589844,80.09950256347656,0.02538893722676261,-0.013765856332941584
1080,1080,1080,1080,2023-05-19,78.6612777709961,77.19428253173828,78.00928497314453,0.01900393644638987,0.008357887116591467
1081,1081,1081,1081,2023-05-22,79.83940124511719,75.68894958496094,75.85194396972656,0.05483563562336613,0.05256895297214892
1082,1082,1082,1082,2023-05-23,79.63493347167969,76.1300048828125,78.67086791992188,0.04603872801876663,0.012254416116765476
1083,1083,1083,1083,2023-05-24,77.42473602294922,74.82601165771484,79.16944885253906,0.034730226931271035,-0.022037703367615236
1084,1084,1084,1084,2023-05-25,77.96025085449219,77.74081420898438,78.14351654052734,0.0028226697615736374,-0.0023452449307180823
1085,1085,1085,1085,2023-05-26,78.02840423583984,78.99686431884766,77.04087829589844,-0.012259474997626585,0.012818207187988095
1086,1086,1086,1086,2023-05-30,79.04100799560547,78.6612777709961,77.19428253173828,0.004827409818015882,0.02392308605378779
1087,1087,1087,1087,2023-05-31,76.61661529541016,79.83940124511719,75.68894958496094,-0.04036585820342853,0.012256289927869979
1088,1088,1088,1088,2023-06-01,78.01866912841797,79.63493347167969,76.1300048828125,-0.02029592130991742,0.024808408307771757
1089,1089,1089,1089,2023-06-02,80.85199737548828,77.42473602294922,74.82601165771484,0.04426571569482918,0.0805333009774567
1090,1090,1090,1090,2023-06-05,80.87146759033203,77.96025085449219,77.74081420898438,0.03734232129747039,0.040270396100197337
1091,1091,1091,1091,2023-06-06,81.71854400634766,78.02840423583984,78.99686431884766,0.047292262435028265,0.034453009128498246
1092,1092,1092,1092,2023-06-07,83.50032806396484,79.04100799560547,78.6612777709961,0.05641780363690829,0.06151756531411179
1093,1093,1093,1093,2023-06-08,82.60456085205078,76.61661529541016,79.83940124511719,0.07815466049437125,0.03463402234748991
1094,1094,1094,1094,2023-06-09,82.32220458984375,78.01866912841797,79.63493347167969,0.0551603290533218,0.033744878045509186
1095,1095,1095,1095,2023-06-12,82.38063049316406,80.85199737548828,77.42473602294922,0.018906559730077932,0.06400918782268605
1096,1096,1096,1096,2023-06-13,84.21109008789062,80.87146759033203,77.96025085449219,0.04129543579542805,0.08017982452449046
1097,1097,1097,1097,2023-06-14,83.28611755371094,81.71854400634766,78.02840423583984,0.019182592720221603,0.06738204336435905
1098,1098,1098,1098,2023-06-15,84.47398376464844,83.50032806396484,79.04100799560547,0.011660501500517784,0.06873616502139024
1099,1099,1099,1099,2023-06-16,84.73686218261719,82.60456085205078,76.61661529541016,0.025813360770544858,0.10598545571215667
1100,1100,1100,1100,2023-06-20,82.80903625488281,82.32220458984375,78.01866912841797,0.005913734544217064,0.06140026714093194
1101,1101,1101,1101,2023-06-21,83.14007568359375,82.38063049316406,80.85199737548828,0.009218734863806421,0.028299589155222682
1102,1102,1102,1102,2023-06-22,82.42931365966797,84.21109008789062,80.87146759033203,-0.021158453433663293,0.019263234806464302
1103,1103,1103,1103,2023-06-23,81.67959594726562,83.28611755371094,81.71854400634766,-0.019289188326124918,-0.0004766122494669345
1104,1104,1104,1104,2023-06-26,82.98429870605469,84.47398376464844,83.50032806396484,-0.017634838469843372,-0.006179968029764615
1105,1105,1105,1105,2023-06-27,84.37661743164062,84.73686218261719,82.60456085205078,-0.0042513345632293476,0.021452284974478486
1106,1106,1106,1106,2023-06-28,84.01636505126953,82.80903625488281,82.32220458984375,0.014579674525743824,0.020579629394847254
1107,1107,1107,1107,2023-06-29,85.52552032470703,83.14007568359375,82.38063049316406,0.028691874784809723,0.038175112435002934
1108,1108,1108,1108,2023-06-30,85.89551544189453,82.42931365966797,84.21109008789062,0.0420505961815687,0.020002417166739894
1109,1109,1109,1109,2023-07-03,86.8010025024414,81.67959594726562,83.28611755371094,0.0627011739686163,0.04220253088954151
1110,1110,1110,1110,2023-07-05,86.44075012207031,82.98429870605469,84.47398376464844,0.04165187234104373,0.023282509830499398
1111,1111,1111,1111,2023-07-06,86.32392120361328,84.37661743164062,84.73686218261719,0.02307871340718659,0.01872926351197446
1112,1112,1112,1112,2023-07-07,87.48255157470703,84.01636505126953,82.80903625488281,0.041256087683897213,0.05643726254027803
1113,1113,1113,1113,2023-07-10,87.06388854980469,85.52552032470703,83.14007568359375,0.017987241927989173,0.047195204405920954
1114,1114,1114,1114,2023-07-11,89.45906829833984,85.89551544189453,82.42931365966797,0.04148706528056101,0.08528221729100083
1115,1115,1115,1115,2023-07-12,89.48828125,86.8010025024414,81.67959594726562,0.030959075011639525,0.095601419328468
1116,1116,1116,1116,2023-07-13,90.36456298828124,86.44075012207031,82.98429870605469,0.04539309134487812,0.0889356709317839
1117,1117,1117,1117,2023-07-14,89.13777160644531,86.32392120361328,84.37661743164062,0.03259641549640646,0.05642741223493619
1118,1118,1118,1118,2023-07-17,90.06273651123047,87.48255157470703,84.01636505126953,0.029493709203486818,0.07196659194040644
1119,1119,1119,1119,2023-07-18,91.22138214111328,87.06388854980469,85.52552032470703,0.04775221576429245,0.06659838834983156
1120,1120,1120,1120,2023-07-19,91.8153076171875,89.45906829833984,85.89551544189453,0.026338741993039427,0.06891852438207335
1121,1121,1121,1121,2023-07-20,92.5163345336914,89.48828125,86.8010025024414,0.03383742811231394,0.06584407859908348
1122,1122,1122,1122,2023-07-21,92.27291870117188,90.36456298828124,86.44075012207031,0.021118408032782865,0.06747012920255169
1123,1123,1123,1123,2023-07-24,93.976806640625,89.13777160644531,86.32392120361328,0.05428714390061984,0.08865312569572414
1124,1124,1124,1124,2023-07-25,92.8765869140625,90.06273651123047,87.48255157470703,0.031243225687253684,0.06165841350373902
1125,1125,1125,1125,2023-07-26,94.27864837646484,91.22138214111328,87.06388854980469,0.033514798434232995,0.08286742008465398
1126,1126,1126,1126,2023-07-27,93.84049987792967,91.8153076171875,89.45906829833984,0.022057239836149822,0.04897694177831213
1127,1127,1127,1127,2023-07-28,93.74313354492188,92.5163345336914,89.48828125,0.01326035037395168,0.04754647463878814
1128,1128,1128,1128,2023-07-31,93.94760131835938,92.27291870117188,90.36456298828124,0.01814923209063113,0.039650923012185535
1129,1129,1129,1129,2023-08-01,93.80155181884766,93.976806640625,89.13777160644531,-0.001864873132447764,0.052321032132074397
1130,1130,1130,1130,2023-08-02,92.79869079589844,92.8765869140625,90.06273651123047,-0.000838705649639504,0.030378316167717134
1131,1131,1131,1131,2023-08-03,94.2397003173828,94.27864837646484,91.22138214111328,-0.00041311643466213077,0.03308783648553337
1132,1132,1132,1132,2023-08-04,93.96707916259766,93.84049987792967,91.8153076171875,0.0013488769223590769,0.02343586926029473
1133,1133,1133,1133,2023-08-07,95.5443878173828,93.74313354492188,92.5163345336914,0.019214786239226456,0.03272993141107072
1134,1134,1134,1134,2023-08-08,94.7459945678711,93.94760131835938,92.27291870117188,0.00849828242880002,0.026801751819603092
1135,1135,1135,1135,2023-08-09,92.56501770019533,93.80155181884766,93.976806640625,-0.013182448420899884,-0.015022737959467736
1136,1136,1136,1136,2023-08-10,92.12687683105467,92.79869079589844,92.8765869140625,-0.007239476754271834,-0.008072110613857153
1137,1137,1137,1137,2023-08-11,92.70133209228516,94.2397003173828,94.27864837646484,-0.016323993178211427,-0.016730365903012245
1138,1138,1138,1138,2023-08-14,92.6331787109375,93.96707916259766,93.84049987792967,-0.014195401874224634,-0.012865672801857353
1139,1139,1139,1139,2023-08-15,90.83191680908205,95.5443878173828,93.74313354492188,-0.04932232144611004,-0.03105525307029311
1140,1140,1140,1140,2023-08-16,90.72481536865234,94.7459945678711,93.94760131835938,-0.04244168017401717,-0.034304079130088816
1141,1141,1141,1141,2023-08-17,90.47166442871094,92.56501770019533,93.80155181884766,-0.02261495026408855,-0.03549927826959087
1142,1142,1142,1142,2023-08-18,90.3548355102539,92.12687683105467,92.79869079589844,-0.019234792079735774,-0.02633501900387314
1143,1143,1143,1143,2023-08-21,90.0192642211914,92.70133209228516,94.2397003173828,-0.028932355237611063,-0.04478405684629416
1144,1144,1144,1144,2023-08-22,89.04219055175781,92.6331787109375,93.96707916259766,-0.03876567995561708,-0.05241078742394423
1145,1145,1145,1145,2023-08-23,90.23639678955078,90.83191680908205,95.5443878173828,-0.006556285944983142,-0.05555523614822211
1146,1146,1146,1146,2023-08-24,92.2004165649414,90.72481536865234,94.7459945678711,0.016264581970137693,-0.02686739439002006
1147,1147,1147,1147,2023-08-25,92.5162353515625,90.47166442871094,92.56501770019533,0.02259901965728317,-0.0005270063123720137
1148,1148,1148,1148,2023-08-28,92.43728637695312,90.3548355102539,92.12687683105467,0.023047475599276446,0.003369370118425863
1149,1149,1149,1149,2023-08-29,93.19722747802734,90.0192642211914,92.70133209228516,0.0353031463246265,0.0053493879165460445
1150,1150,1150,1150,2023-08-30,93.20709991455078,89.04219055175781,92.6331787109375,0.04677456087933973,0.006195633266609546
1151,1151,1151,1151,2023-08-31,93.43409729003906,90.23639678955078,90.83191680908205,0.035436925833219446,0.028648305269462604
1152,1152,1152,1152,2023-09-01,94.83555603027344,92.2004165649414,90.72481536865234,0.02858055921554281,0.045309992033794266
1153,1153,1153,1153,2023-09-05,93.21696472167967,92.5162353515625,90.47166442871094,0.007574123260143395,0.030344310677869135
1154,1154,1154,1154,2023-09-06,93.0886688232422,92.43728637695312,90.3548355102539,0.0070467499839057535,0.03025663538149037
1155,1155,1155,1155,2023-09-07,93.04918670654295,93.19722747802734,90.0192642211914,-0.0015884675487721767,0.033658600873547995
1156,1156,1156,1156,2023-09-08,93.8486099243164,93.20709991455078,89.04219055175781,0.006882630296981107,0.05397912318615683
1157,1157,1157,1157,2023-09-11,94.01639556884766,93.43409729003906,90.23639678955078,0.006232181780501556,0.04188995697725595
1158,1158,1158,1158,2023-09-12,95.33889770507812,94.83555603027344,92.2004165649414,0.00530752067973328,0.03403977180435103
1159,1159,1159,1159,2023-09-13,95.31916809082033,93.21696472167967,92.5162353515625,0.022551725165234293,0.030296657971508045
1160,1160,1160,1160,2023-09-14,97.84574127197266,93.0886688232422,92.43728637695312,0.05110259399845152,0.058509451185793315
1161,1161,1161,1161,2023-09-15,97.40161895751952,93.04918670654295,93.19722747802734,0.04677560766547262,0.04511283858184978
1162,1162,1162,1162,2023-09-18,97.6187515258789,93.8486099243164,93.20709991455078,0.04017258864678874,0.04733171201949826
1163,1163,1163,1163,2023-09-19,97.6286163330078,94.01639556884766,93.43409729003906,0.038421179011430384,0.04489280856375233
1164,1164,1164,1164,2023-09-20,97.63848114013672,95.33889770507812,94.83555603027344,0.024120096732942464,0.029555635324883145
1165,1165,1165,1165,2023-09-21,95.70407104492188,95.31916809082033,93.21696472167967,0.004038043573091343,0.02668083358719109
1166,1166,1166,1166,2023-09-22,95.16124725341795,97.84574127197266,93.0886688232422,-0.027435982227298594,0.02226456191044246
1167,1167,1167,1167,2023-09-25,95.79289245605467,97.40161895751952,93.04918670654295,-0.01651642466196035,0.029486617203487997
1168,1168,1168,1168,2023-09-26,93.89796447753906,97.6187515258789,93.8486099243164,-0.03811549512957513,0.0005258954103044555
1169,1169,1169,1169,2023-09-27,93.28604888916016,97.6286163330078,94.01639556884766,-0.04448047721003534,-0.007768290576005699
1170,1170,1170,1170,2023-09-28,93.62162017822266,97.63848114013672,95.33889770507812,-0.04114014182736847,-0.018012349294909025
1171,1171,1171,1171,2023-09-29,93.6512222290039,95.70407104492188,95.31916809082033,-0.021449963345387846,-0.01749853565892645
1172,1172,1172,1172,2023-10-02,92.1609344482422,95.16124725341795,97.84574127197266,-0.03152872510367388,-0.05809968578937874
1173,1173,1173,1173,2023-10-03,90.14756774902344,95.79289245605467,97.40161895751952,-0.05893260514730825,-0.07447567387622012
1174,1174,1174,1174,2023-10-04,89.9995346069336,93.89796447753906,97.6187515258789,-0.0415177250358606,-0.07805075151904028
1175,1175,1175,1175,2023-10-05,90.64103698730467,93.28604888916016,97.6286163330078,-0.028353777797987867,-0.0715730654408615
1176,1176,1176,1176,2023-10-06,91.67733764648438,93.62162017822266,97.63848114013672,-0.02076745230468191,-0.061053218198842574
1177,1177,1177,1177,2023-10-09,92.1905517578125,93.6512222290039,95.70407104492188,-0.015596918400270887,-0.03671232841767191
1178,1178,1178,1178,2023-10-10,92.76296997070312,92.1609344482422,95.16124725341795,0.006532437263849777,-0.025202247258572896
1179,1179,1179,1179,2023-10-11,93.62162017822266,90.14756774902344,95.79289245605467,0.03853739502846265,-0.022666319203463847
1180,1180,1180,1180,2023-10-12,92.82219696044922,89.9995346069336,93.89796447753906,0.03136307721860332,-0.011456771433497659
1181,1181,1181,1181,2023-10-13,92.64454650878906,90.64103698730467,93.28604888916016,0.022103779789776734,-0.006876723668866158
1182,1182,1182,1182,2023-10-16,94.45064544677734,91.67733764648438,93.62162017822266,0.030250745402174317,0.008855062185171736
1183,1183,1183,1183,2023-10-17,95.6645965576172,92.1905517578125,93.6512222290039,0.03768330629944727,0.021498644445771653
1184,1184,1184,1184,2023-10-18,93.572265625,92.76296997070312,92.1609344482422,0.008724339621213772,0.0153137680863078
1185,1185,1185,1185,2023-10-19,92.07211303710938,93.62162017822266,90.14756774902344,-0.016550740503780692,0.02134883209987426
1186,1186,1186,1186,2023-10-20,89.30866241455078,92.82219696044922,89.9995346069336,-0.03785230969479769,-0.007676397388054812
1187,1187,1187,1187,2023-10-23,88.16381072998047,92.64454650878906,90.64103698730467,-0.04836480880591831,-0.02733007409956234
1188,1188,1188,1188,2023-10-24,88.7559814453125,94.45064544677734,91.67733764648438,-0.06029248370434659,-0.03186563087637728
1189,1189,1189,1189,2023-10-25,88.1440658569336,95.6645965576172,92.1905517578125,-0.07861352027083623,-0.04389263133503263
