,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ALL,ALL_6m,ALL_12m,ALL_6m_ret,ALL_12m_ret
484,484,484,484,2021-01-06,101.24404907226562,98.92443084716795,98.08677673339844,0.023448385856081666,0.032188562454740444
485,485,485,485,2021-01-07,101.3176727294922,98.97044372558594,98.85997772216795,0.023716464386220215,0.024860363758438808
486,486,486,486,2021-01-08,101.20722198486328,99.55036163330078,97.72779846191406,0.016643438802016908,0.03560321195923799
487,487,487,487,2021-01-11,100.47084045410156,101.18881225585938,97.7461929321289,-0.007095367420089871,0.027874717574571273
488,488,488,488,2021-01-12,101.05074310302734,99.48593139648438,97.5621109008789,0.015728974786461736,0.03575806396494241
489,489,489,489,2021-01-13,100.22230529785156,98.7035140991211,98.66667938232422,0.015387407556789245,0.01576647684168475
490,490,490,490,2021-01-14,100.38799285888672,101.24404907226562,98.92443084716795,-0.008455373142651323,0.014794747861424318
491,491,491,491,2021-01-15,99.78046417236328,101.3176727294922,98.97044372558594,-0.015172166076426907,0.00818446817337981
492,492,492,492,2021-01-19,101.50177001953124,101.20722198486328,99.55036163330078,0.002910346009813436,0.019602222977537442
493,493,493,493,2021-01-20,102.1737289428711,100.47084045410156,101.18881225585938,0.016949081754197737,0.009733454371628758
494,494,494,494,2021-01-21,101.9159927368164,101.05074310302734,99.48593139648438,0.008562526184561436,0.024426180729488545
495,495,495,495,2021-01-22,101.64905548095705,100.22230529785156,98.7035140991211,0.014235854771702972,0.029842315227783578
496,496,496,496,2021-01-25,102.1277084350586,100.38799285888672,101.24404907226562,0.0173299169216119,0.008728012864857249
497,497,497,497,2021-01-26,100.81141662597656,99.78046417236328,101.3176727294922,0.010332207433234597,-0.004996720610305427
498,498,498,498,2021-01-27,101.72269439697266,101.50177001953124,101.20722198486328,0.0021765568954994485,0.005093237438988929
499,499,499,499,2021-01-28,100.60891723632812,102.1737289428711,100.47084045410156,-0.015315205999948511,0.0013742970756738249
500,500,500,500,2021-01-29,98.65747833251952,101.9159927368164,101.05074310302734,-0.03197255226381923,-0.023683791895204087
501,501,501,501,2021-02-01,100.06580352783205,101.64905548095705,100.22230529785156,-0.015575668122382202,-0.001561546300041794
502,502,502,502,2021-02-02,101.98041534423828,102.1277084350586,100.38799285888672,-0.0014422441576075196,0.015862678792572416
503,503,503,503,2021-02-03,100.33277130126952,100.81141662597656,99.78046417236328,-0.004747927771741156,0.005535223086877705
504,504,504,504,2021-02-04,98.61146545410156,101.72269439697266,101.50177001953124,-0.030585396516627172,-0.028475410476817453
505,505,505,505,2021-02-05,98.41815185546876,100.60891723632812,102.1737289428711,-0.02177506170465293,-0.03675677814893297
506,506,506,506,2021-02-08,98.8415756225586,98.65747833251952,101.9159927368164,0.0018660246861224028,-0.030166189149499423
507,507,507,507,2021-02-09,99.30181884765624,100.06580352783205,101.64905548095705,-0.00763482281899952,-0.0230915734749797
508,508,508,508,2021-02-10,97.20311737060548,101.98041534423828,102.1277084350586,-0.046845249232481234,-0.048219931103071656
509,509,509,509,2021-02-11,96.17218017578124,100.33277130126952,100.81141662597656,-0.041467917924795095,-0.04601895901738484
510,510,510,510,2021-02-12,96.12615203857422,98.61146545410156,101.72269439697266,-0.025203087735108487,-0.05501763781991398
511,511,511,511,2021-02-16,95.0031509399414,98.41815185546876,100.60891723632812,-0.03469889294956918,-0.05571838411916208
512,512,512,512,2021-02-17,96.52197265625,98.8415756225586,98.65747833251952,-0.02346788739149952,-0.021645654362580702
513,513,513,513,2021-02-18,96.72445678710938,99.30181884765624,100.06580352783205,-0.02595483235308027,-0.03339149462576707
514,514,514,514,2021-02-19,95.2240753173828,97.20311737060548,101.98041534423828,-0.02035986197517936,-0.06625134839909441
515,515,515,515,2021-02-22,96.9361801147461,96.17218017578124,100.33277130126952,0.007944084636205995,-0.033853257938270875
516,516,516,516,2021-02-23,99.4214859008789,96.12615203857422,98.61146545410156,0.03428134584001974,0.008214262338027689
517,517,517,517,2021-02-24,99.74365997314452,95.0031509399414,98.41815185546876,0.0498984400654241,0.013468126485674192
518,518,518,518,2021-02-25,100.17628479003906,96.52197265625,98.8415756225586,0.03785989897661346,0.013503519739276992
519,519,519,519,2021-02-26,98.12359619140624,96.72445678710938,99.30181884765624,0.014465208188001233,-0.01186506621855099
520,520,520,520,2021-03-01,100.99552917480467,95.2240753173828,97.20311737060548,0.06060918773099733,0.039015331059186975
521,521,521,521,2021-03-02,101.70426177978516,96.9361801147461,96.17218017578124,0.049187843583220925,0.05752268061192445
522,522,522,522,2021-03-03,103.16938018798828,99.4214859008789,96.12615203857422,0.037697025478435675,0.07327067608602178
523,523,523,523,2021-03-04,101.39826965332033,99.74365997314452,95.0031509399414,0.01658862007491302,0.06731480640491339
524,524,524,524,2021-03-05,103.50321197509766,100.17628479003906,96.52197265625,0.03321072639129663,0.07232798011402441
525,525,525,525,2021-03-08,105.0425033569336,98.12359619140624,96.72445678710938,0.07051216459729925,0.08599734592598685
526,526,526,526,2021-03-09,103.47537994384766,100.99552917480467,95.2240753173828,0.024554064811629583,0.08665145446635392
527,527,527,527,2021-03-10,105.44122314453124,101.70426177978516,96.9361801147461,0.03674340975835921,0.08773858243348864
528,528,528,528,2021-03-11,105.4875946044922,103.16938018798828,99.4214859008789,0.022469984914902374,0.061014061987175294
529,529,529,529,2021-03-12,107.3236083984375,101.39826965332033,99.74365997314452,0.05843629053410715,0.07599428803127783
530,530,530,530,2021-03-15,108.74235534667967,103.50321197509766,100.17628479003906,0.05061817185772477,0.08550996450501591
531,531,531,531,2021-03-16,107.41632843017578,105.0425033569336,98.12359619140624,0.022598710020989676,0.09470435857897574
532,532,532,532,2021-03-17,107.41632843017578,103.47537994384766,100.99552917480467,0.03808585664016628,0.06357508404414514
533,533,533,533,2021-03-18,107.60179138183594,105.44122314453124,101.70426177978516,0.020490735718639685,0.05798704497575913
534,534,534,534,2021-03-19,105.00540924072266,105.4875946044922,103.16938018798828,-0.004571014872198131,0.017796259407480086
535,535,535,535,2021-03-22,104.078125,107.3236083984375,101.39826965332033,-0.030240162876267518,0.026429004714203508
536,536,536,536,2021-03-23,103.72576141357422,108.74235534667967,103.50321197509766,-0.04613284232360182,0.002150169393101642
537,537,537,537,2021-03-24,104.6437530517578,107.41632843017578,105.0425033569336,-0.02581148898810337,-0.0037960853219657364
538,538,538,538,2021-03-25,106.36852264404295,107.41632843017578,103.47537994384766,-0.009754622983729422,0.02795972048389972
539,539,539,539,2021-03-26,107.5925064086914,107.60179138183594,105.44122314453124,-8.629013537131414e-05,0.02040267743490931
540,540,540,540,2021-03-29,108.30653381347656,105.00540924072266,105.4875946044922,0.0314376620844945,0.02672294519136109
541,541,541,541,2021-03-30,108.59398651123048,104.078125,107.3236083984375,0.04338915128640619,0.011836893408174731
542,542,542,542,2021-03-31,106.54469299316406,103.72576141357422,108.74235534667967,0.02717677403543206,-0.02020981011961054
543,543,543,543,2021-04-01,107.5925064086914,104.6437530517578,107.41632843017578,0.028178971710572487,0.0016401415044655643
544,544,544,544,2021-04-05,108.94635772705078,106.36852264404295,107.41632843017578,0.024234942997510833,0.014243917281808516
545,545,545,545,2021-04-06,109.26163482666016,107.5925064086914,107.60179138183594,0.015513426294100352,0.015425797503074046
546,546,546,546,2021-04-07,107.91706848144533,108.30653381347656,105.00540924072266,-0.003595954171167204,0.027728659521222943
547,547,547,547,2021-04-08,108.5383529663086,108.59398651123048,104.078125,-0.0005123077870995418,0.04285461489922682
548,548,548,548,2021-04-09,108.58470153808594,106.54469299316406,103.72576141357422,0.019146974735313682,0.046844101776589486
549,549,549,549,2021-04-12,110.68038177490234,107.5925064086914,104.6437530517578,0.028699725187938396,0.05768742564268292
550,550,550,550,2021-04-13,110.52273559570312,108.94635772705078,106.36852264404295,0.01446930307300165,0.039054908805700395
551,551,551,551,2021-04-14,111.66329193115234,109.26163482666016,107.5925064086914,0.021980790497070135,0.037835214164432696
552,552,552,552,2021-04-15,112.74821472167967,107.91706848144533,108.30653381347656,0.04476721160253705,0.04101027659007617
553,553,553,553,2021-04-16,113.3138427734375,108.5383529663086,108.59398651123048,0.043998178308558566,0.04346332991209323
554,554,554,554,2021-04-19,113.90730285644533,108.58470153808594,106.54469299316406,0.049017967015293484,0.06910348752662565
555,555,555,555,2021-04-20,113.93513488769533,110.68038177490234,107.5925064086914,0.029406775262235563,0.0589504668188634
556,556,556,556,2021-04-21,114.89022827148438,110.52273559570312,108.94635772705078,0.039516689957419526,0.05455777199385681
557,557,557,557,2021-04-22,114.66768646240234,111.66329193115234,109.26163482666016,0.0269058387881167,0.04947804089073626
558,558,558,558,2021-04-23,115.95661926269533,112.74821472167967,107.91706848144533,0.028456366683371703,0.0744974904746627
559,559,559,559,2021-04-26,116.18842315673828,113.3138427734375,108.5383529663086,0.025368307286588898,0.07048264490252909
560,560,560,560,2021-04-27,116.68914794921876,113.90730285644533,108.58470153808594,0.024422008273511153,0.07463709248480277
561,561,561,561,2021-04-28,116.23477935791016,113.93513488769533,110.68038177490234,0.02018380434166822,0.05018412020211627
562,562,562,562,2021-04-29,118.57154846191406,114.89022827148438,110.52273559570312,0.03204206524623454,0.07282495156158486
563,563,563,563,2021-04-30,117.57936096191406,114.66768646240234,111.66329193115234,0.02539228434216656,0.05298132383925558
564,564,564,564,2021-05-03,118.81263732910156,115.95661926269533,112.74821472167967,0.024630056348366347,0.05378730494661932
565,565,565,565,2021-05-04,118.54373168945312,116.18842315673828,113.3138427734375,0.020271456215027017,0.04615401603202529
566,566,566,566,2021-05-05,118.18207550048828,116.68914794921876,113.90730285644533,0.012794056495460948,0.03752852132255602
567,567,567,567,2021-05-06,122.97610473632812,116.23477935791016,113.93513488769533,0.05799748935437021,0.07935190367347511
568,568,568,568,2021-05-07,122.6423110961914,118.57154846191406,114.89022827148438,0.03433169834654648,0.067473822111215
569,569,569,569,2021-05-10,124.7101593017578,117.57936096191406,114.66768646240234,0.06064668392060346,0.08757892610529128
570,570,570,570,2021-05-11,124.37633514404295,118.81263732910156,115.95661926269533,0.04682749192352653,0.07261091203662184
571,571,571,571,2021-05-12,123.0966796875,118.54373168945312,116.18842315673828,0.03840732810718461,0.05945735679227249
572,572,572,572,2021-05-13,127.51981353759766,118.18207550048828,116.68914794921876,0.07901145751219096,0.09281639105885175
573,573,573,573,2021-05-14,129.13330078125,122.97610473632812,116.23477935791016,0.05006823120738346,0.11096955226819594
574,574,574,574,2021-05-17,128.91073608398438,122.6423110961914,118.57154846191406,0.05111143888079939,0.08719787972905935
575,575,575,575,2021-05-18,127.1581573486328,124.7101593017578,117.57936096191406,0.019629499798421657,0.08146664778881951
576,576,576,576,2021-05-19,125.82288360595705,124.37633514404295,118.81263732910156,0.01163041554680655,0.05900253066041827
577,577,577,577,2021-05-20,126.19381713867188,123.0966796875,118.54373168945312,0.025160203013066207,0.06453386729261679
578,578,578,578,2021-05-21,127.4363250732422,127.51981353759766,118.18207550048828,-0.0006547097430537052,0.0783050181980911
579,579,579,579,2021-05-24,127.26016235351562,129.13330078125,122.97610473632812,-0.014505463861002377,0.03483650442801789
580,580,580,580,2021-05-25,125.32213592529295,128.91073608398438,122.6423110961914,-0.02783786880522876,0.021850736545560467
581,581,581,581,2021-05-26,125.71163177490234,127.1581573486328,124.7101593017578,-0.011375798485066757,0.00803040007928546
582,582,582,582,2021-05-27,126.38851928710938,125.82288360595705,124.37633514404295,0.0044954913203527624,0.01617819129930198
583,583,583,583,2021-05-28,126.67599487304688,126.19381713867188,123.0966796875,0.003820929941798612,0.02907726832789903
584,584,584,584,2021-06-01,127.98345947265624,127.4363250732422,127.51981353759766,0.004293394360670444,0.003635873690498226
585,585,585,585,2021-06-02,128.09474182128906,127.26016235351562,129.13330078125,0.006558057544002294,-0.008042533983702915
586,586,586,586,2021-06-03,127.09666442871094,125.32213592529295,128.91073608398438,0.014159737147121598,-0.014072308563125246
587,587,587,587,2021-06-04,127.06868743896484,125.71163177490234,127.1581573486328,0.010794988855863608,-0.0007036112470759637
588,588,588,588,2021-06-07,125.44572448730467,126.38851928710938,125.82288360595705,-0.007459497153084027,-0.0029975399374372325
589,589,589,589,2021-06-08,125.52964782714844,126.67599487304688,126.19381713867188,-0.009049441822401305,-0.005263089163818457
590,590,590,590,2021-06-09,124.08387756347656,127.98345947265624,127.4363250732422,-0.030469421011492637,-0.026306843891165776
591,591,591,591,2021-06-10,122.57283020019533,128.09474182128906,127.26016235351562,-0.04310802725062368,-0.03683267462993933
592,592,592,592,2021-06-11,122.8713150024414,127.09666442871094,125.32213592529295,-0.03324516379137199,-0.0195561694249492
593,593,593,593,2021-06-14,122.17174530029295,127.06868743896484,125.71163177490234,-0.03853775652655611,-0.02815878232292668
594,594,594,594,2021-06-15,123.22576904296876,125.44572448730467,126.38851928710938,-0.017696541300302182,-0.025024031153937143
595,595,595,595,2021-06-16,121.66807556152344,125.52964782714844,126.67599487304688,-0.030762232926378474,-0.039533293711585316
596,596,596,596,2021-06-17,118.03966522216795,124.08387756347656,127.98345947265624,-0.048710698440388556,-0.07769593267333719
597,597,597,597,2021-06-18,115.6984634399414,122.57283020019533,128.09474182128906,-0.056083935967099596,-0.0967742953777313
598,598,598,598,2021-06-21,119.54139709472656,122.8713150024414,127.09666442871094,-0.027100856759355696,-0.05944504812887641
599,599,599,599,2021-06-22,119.8585205078125,122.17174530029295,127.06868743896484,-0.018934204359564832,-0.05674227912848806
600,600,600,600,2021-06-23,119.22425842285156,123.22576904296876,125.44572448730467,-0.03247300180144852,-0.049594883284226565
601,601,601,601,2021-06-24,120.25961303710938,121.66807556152344,125.52964782714844,-0.011576270257532384,-0.0419823912618299
602,602,602,602,2021-06-25,121.98522186279295,118.03966522216795,124.08387756347656,0.03342568477468055,-0.016913202116931036
603,603,603,603,2021-06-28,121.02447509765624,115.6984634399414,122.57283020019533,0.04603355567016276,-0.012632123285480135
604,604,604,604,2021-06-29,120.8565902709961,119.54139709472656,122.8713150024414,0.011001989337863893,-0.016397030758605324
605,605,605,605,2021-06-30,121.66807556152344,119.8585205078125,122.17174530029295,0.015097425248069785,-0.004122636846445316
606,606,606,606,2021-07-01,123.86002349853516,119.22425842285156,123.22576904296876,0.03888273357291072,0.005147092694103739
607,607,607,607,2021-07-02,124.27042388916016,120.25961303710938,121.66807556152344,0.033351270229126095,0.021388916653989565
608,608,608,608,2021-07-06,122.84331512451172,121.98522186279295,118.03966522216795,0.007034403418833213,0.04069521794476949
609,609,609,609,2021-07-07,124.13985443115234,121.02447509765624,115.6984634399414,0.025741729769802824,0.0729602687903701
610,610,610,610,2021-07-08,121.63074493408205,120.8565902709961,119.54139709472656,0.006405564325040691,0.017478027613311742
611,611,611,611,2021-07-09,124.49430084228516,121.66807556152344,119.8585205078125,0.02322897989236794,0.03867710292795157
612,612,612,612,2021-07-12,125.52033996582033,123.86002349853516,119.22425842285156,0.013404780819412654,0.05280872891352795
613,613,613,613,2021-07-13,123.38433837890624,124.27042388916016,120.25961303710938,-0.007130300859392258,0.025983164778957457
614,614,614,614,2021-07-14,122.83402252197266,122.84331512451172,121.98522186279295,-7.564597658116234e-05,0.006958225317935884
615,615,615,615,2021-07-15,121.71470642089844,124.13985443115234,121.02447509765624,-0.019535611841714262,0.0057032374871714975
616,616,616,616,2021-07-16,121.6773910522461,121.63074493408205,120.8565902709961,0.00038350598106862144,0.0067915268783400595
617,617,617,617,2021-07-19,118.91644287109376,124.49430084228516,121.66807556152344,-0.04480412302774939,-0.022615897208288382
618,618,618,618,2021-07-20,119.23358917236328,125.52033996582033,123.86002349853516,-0.050085514388894636,-0.03735211891209267
619,619,619,619,2021-07-21,120.1290283203125,123.38433837890624,124.27042388916016,-0.026383494869477442,-0.03332567347272808
620,620,620,620,2021-07-22,119.62535095214844,122.83402252197266,122.84331512451172,-0.026122010042048838,-0.026195679993670118
621,621,621,621,2021-07-23,121.01513671875,121.71470642089844,124.13985443115234,-0.005747618531233845,-0.025170947128307697
622,622,622,622,2021-07-26,121.72405242919922,121.6773910522461,121.63074493408205,0.0003834843642651631,0.0007671374138811249
623,623,623,623,2021-07-27,122.61014556884766,118.91644287109376,124.49430084228516,0.031061328514155884,-0.015134470097747155
624,624,624,624,2021-07-28,121.64007568359376,119.23358917236328,125.52033996582033,0.020182957905860555,-0.030913430311638512
625,625,625,625,2021-07-29,123.60818481445312,120.1290283203125,123.38433837890624,0.028961829982206977,0.001814220819983392
626,626,626,626,2021-07-30,121.30429077148438,119.62535095214844,122.83402252197266,0.014034983437645643,-0.012453648582701482
627,627,627,627,2021-08-02,121.03379821777344,121.01513671875,121.71470642089844,0.0001542079737248958,-0.005594296886116346
628,628,628,628,2021-08-03,121.91991424560548,121.72405242919922,121.6773910522461,0.0016090642112016607,0.0019931656264331465
629,629,629,629,2021-08-04,120.25961303710938,122.61014556884766,118.91644287109376,-0.019170783305353933,0.011295075210680627
630,630,630,630,2021-08-05,119.32686614990234,121.64007568359376,119.23358917236328,-0.019016837343216242,0.0007823045350436875
631,631,631,631,2021-08-06,122.02251434326172,123.60818481445312,120.1290283203125,-0.012828199633961423,0.015762102211468898
632,632,632,632,2021-08-09,123.7574234008789,121.30429077148438,119.62535095214844,0.020222966671606057,0.034541779111547655
633,633,633,633,2021-08-10,125.29647064208984,121.03379821777344,121.01513671875,0.03521886024469523,0.035378499247495254
634,634,634,634,2021-08-11,126.49039459228516,121.91991424560548,121.72405242919922,0.037487562019380416,0.039156946124992764
635,635,635,635,2021-08-12,126.15461730957033,120.25961303710938,122.61014556884766,0.04901898587218878,0.028908470210830872
636,636,636,636,2021-08-13,125.97736358642578,119.32686614990234,121.64007568359376,0.05573344587939544,0.035656734661313694
637,637,637,637,2021-08-16,127.35783386230467,122.02251434326172,123.60818481445312,0.04372405820153946,0.030334957620161696
638,638,638,638,2021-08-17,125.66957092285156,123.7574234008789,121.30429077148438,0.01545077030069364,0.035986197385141194
639,639,639,639,2021-08-18,125.2778091430664,125.29647064208984,121.03379821777344,-0.0001489387444658652,0.03506467604740293
640,640,640,640,2021-08-19,125.01663208007812,126.49039459228516,121.91991424560548,-0.011651181237574582,0.025399606402563224
641,641,641,641,2021-08-20,125.51102447509766,126.15461730957033,120.25961303710938,-0.0051016193318819125,0.043667290334352016
642,642,642,642,2021-08-23,128.0947265625,125.97736358642578,119.32686614990234,0.016807487597735093,0.07347767267752747
643,643,643,643,2021-08-24,127.74027252197266,127.35783386230467,122.02251434326172,0.003002867181939317,0.046858222922913306
644,644,644,644,2021-08-25,128.59840393066406,125.66957092285156,123.7574234008789,0.023305824841325373,0.03911668808831048
645,645,645,645,2021-08-26,127.0593490600586,125.2778091430664,125.29647064208984,0.014220714180575023,0.01406965742079369
646,646,646,646,2021-08-27,128.26263427734375,125.01663208007812,126.49039459228516,0.025964562820620873,0.014010863755868908
647,647,647,647,2021-08-30,126.21717834472656,125.51102447509766,126.15461730957033,0.00562622982787464,0.0004959076131372253
648,648,648,648,2021-08-31,126.93026733398438,128.0947265625,125.97736358642578,-0.009090610205155225,0.007564087074301007
649,649,649,649,2021-09-01,125.98259735107422,127.74027252197266,127.35783386230467,-0.013759757484438584,-0.010798209026680827
650,650,650,650,2021-09-02,125.7011260986328,128.59840393066406,125.66957092285156,-0.022529656228030492,0.00025109639150922014
651,651,651,651,2021-09-03,125.7011260986328,127.0593490600586,125.2778091430664,-0.010689673538180844,0.0033790258503241244
652,652,652,652,2021-09-07,123.35540771484376,128.26263427734375,125.01663208007812,-0.03825920612147282,-0.013288026861660085
653,653,653,653,2021-09-08,124.6221160888672,126.21717834472656,125.51102447509766,-0.012637441882141442,-0.007082313206732027
654,654,654,654,2021-09-09,123.93716430664062,126.93026733398438,128.0947265625,-0.023580687965212954,-0.03245693532770699
655,655,655,655,2021-09-10,123.43049621582033,125.98259735107422,127.74027252197266,-0.020257568814381455,-0.03373858706470978
656,656,656,656,2021-09-13,125.04431915283205,125.7011260986328,128.59840393066406,-0.00522514766721649,-0.02763708311456381
657,657,657,657,2021-09-14,123.97468566894533,125.7011260986328,127.0593490600586,-0.013734486581550631,-0.024277342941960156
658,658,658,658,2021-09-15,123.56185913085938,123.35540771484376,128.26263427734375,0.0016736308512137477,-0.03664960705796694
659,659,659,659,2021-09-16,123.36481475830078,124.6221160888672,126.21717834472656,-0.01008891013911084,-0.022598854005715152
660,660,660,660,2021-09-17,122.94257354736328,123.93716430664062,126.93026733398438,-0.00802495978378659,-0.031416413676404686
661,661,661,661,2021-09-20,121.59146881103516,123.43049621582033,125.98259735107422,-0.014899295240372368,-0.034855040556136196
662,662,662,662,2021-09-21,121.6008529663086,125.04431915283205,125.7011260986328,-0.027537965817661547,-0.032619223547025955
663,663,663,663,2021-09-22,122.31392669677734,123.97468566894533,125.7011260986328,-0.013395952272085454,-0.026946452326907955
664,664,664,664,2021-09-23,122.73615264892578,123.56185913085938,123.35540771484376,-0.006682535272143464,-0.005020088518125521
665,665,665,665,2021-09-24,122.44530487060548,123.36481475830078,124.6221160888672,-0.007453583013088627,-0.017467294622966034
666,666,666,666,2021-09-27,122.3514633178711,122.94257354736328,123.93716430664062,-0.004808018999736152,-0.012794394624410232
667,667,667,667,2021-09-28,120.09021759033205,121.59146881103516,123.43049621582033,-0.012346682175837564,-0.027062020553233035
668,668,668,668,2021-09-29,121.34750366210938,121.6008529663086,125.04431915283205,-0.0020834500582772586,-0.029564041899451166
669,669,669,669,2021-09-30,119.45218658447266,122.31392669677734,123.97468566894533,-0.02339668253312721,-0.03647921396267373
670,670,670,670,2021-10-01,119.83687591552734,122.73615264892578,123.56185913085938,-0.023622027176389726,-0.03014670741872738
671,671,671,671,2021-10-04,118.79540252685548,122.44530487060548,123.36481475830078,-0.029808430364945737,-0.037039833767819386
672,672,672,672,2021-10-05,120.22158813476562,122.3514633178711,122.94257354736328,-0.01740784397136319,-0.022132165726540642
673,673,673,673,2021-10-06,119.62107849121094,120.09021759033205,121.59146881103516,-0.003906555492483976,-0.016205004669253564
674,674,674,674,2021-10-07,119.48033905029295,121.34750366210938,121.6008529663086,-0.015386922313750384,-0.017438314487836393
675,675,675,675,2021-10-08,119.0487289428711,119.45218658447266,122.31392669677734,-0.0033775659796420054,-0.026695224673808804
676,676,676,676,2021-10-11,120.06206512451172,119.83687591552734,122.73615264892578,0.001879131171135695,-0.021787284892846648
677,677,677,677,2021-10-12,118.9830551147461,118.79540252685548,122.44530487060548,0.0015796283685993728,-0.028275888238574187
678,678,678,678,2021-10-13,117.94155883789062,120.22158813476562,122.3514633178711,-0.018965223569656575,-0.036042923888237155
679,679,679,679,2021-10-14,118.9830551147461,119.62107849121094,120.09021759033205,-0.005333703595656214,-0.009219422679063283
680,680,680,680,2021-10-15,118.93614196777344,119.48033905029295,121.34750366210938,-0.0045546998514161,-0.01987153935239039
681,681,681,681,2021-10-18,118.26995849609376,119.0487289428711,119.45218658447266,-0.006541610764706607,-0.009897082022377712
682,682,682,682,2021-10-19,118.6921844482422,120.06206512451172,119.83687591552734,-0.011409771061732688,-0.009552080347054681
683,683,683,683,2021-10-20,120.4186019897461,118.9830551147461,118.79540252685548,0.01206513712070656,0.013663823922172913
684,684,684,684,2021-10-21,118.9455108642578,117.94155883789062,120.22158813476562,0.008512283848538083,-0.010614377087394433
685,685,685,685,2021-10-22,120.09960174560548,118.9830551147461,119.62107849121094,0.009384081033913638,0.004000325531504867
686,686,686,686,2021-10-25,121.0378646850586,118.93614196777344,119.48033905029295,0.017671018098557756,0.013035832063633679
687,687,687,687,2021-10-26,120.39984893798828,118.26995849609376,119.0487289428711,0.018008718942476465,0.011349302148077278
688,688,688,688,2021-10-27,117.19093322753906,118.6921844482422,120.06206512451172,-0.012648273579949021,-0.02391373073580827
689,689,689,689,2021-10-28,118.4294662475586,120.4186019897461,118.9830551147461,-0.0165185088459745,-0.004652669799524167
690,690,690,690,2021-10-29,116.03684997558594,118.9455108642578,117.94155883789062,-0.024453725639055568,-0.01614959884431144
691,691,691,691,2021-11-01,115.88673400878906,120.09960174560548,118.9830551147461,-0.03507811579375675,-0.026023210640968797
692,692,692,692,2021-11-02,117.45366668701172,121.0378646850586,118.93614196777344,-0.029612204473145498,-0.012464464175770962
693,693,693,693,2021-11-03,118.33563232421876,120.39984893798828,118.26995849609376,-0.01714467777142048,0.0005552874877112757
694,694,694,694,2021-11-04,109.87236785888672,117.19093322753906,118.6921844482422,-0.06244992822475903,-0.07430831802747317
695,695,695,695,2021-11-05,109.92868041992188,118.4294662475586,120.4186019897461,-0.07177931385646152,-0.08711213547153995
696,696,696,696,2021-11-08,109.83483123779295,116.03684997558594,118.9455108642578,-0.05344869960790799,-0.07659540541098753
697,697,697,697,2021-11-09,108.08026123046876,115.88673400878906,120.09960174560548,-0.06736295439759521,-0.10007810467678357
698,698,698,698,2021-11-10,107.06692504882812,117.45366668701172,121.0378646850586,-0.08843267248405262,-0.1154261905774937
699,699,699,699,2021-11-11,107.5829620361328,118.33563232421876,120.39984893798828,-0.09086587088684794,-0.10645268258149387
700,700,700,700,2021-11-12,107.62989044189452,109.87236785888672,117.19093322753906,-0.020409839713951605,-0.08158517491349548
701,701,701,701,2021-11-15,107.7143325805664,109.92868041992188,118.4294662475586,-0.020143495136089817,-0.09047692273301178
702,702,702,702,2021-11-16,108.2303695678711,109.83483123779295,116.03684997558594,-0.0146079495169269,-0.06727587321921713
703,703,703,703,2021-11-17,106.24122619628906,108.08026123046876,115.88673400878906,-0.01701545696913309,-0.0832321999148623
704,704,704,704,2021-11-18,106.08171844482422,107.06692504882812,117.45366668701172,-0.009201782936743563,-0.0968207171640818
705,705,705,705,2021-11-19,105.0308609008789,107.5829620361328,118.33563232421876,-0.023722168333650706,-0.11243250373553704
706,706,706,706,2021-11-22,106.54148864746094,107.62989044189452,109.87236785888672,-0.010112449152971714,-0.03031589540059565
707,707,707,707,2021-11-23,107.8081512451172,107.7143325805664,109.92868041992188,0.0008709951805216942,-0.01929004484275043
708,708,708,708,2021-11-24,107.62049865722656,108.2303695678711,109.83483123779295,-0.0056349332731612245,-0.020160567969302434
709,709,709,709,2021-11-26,108.01458740234376,106.24122619628906,108.08026123046876,0.01669183677133268,-0.0006076394281187003
710,710,710,710,2021-11-29,106.90901184082033,106.08171844482422,107.06692504882812,0.0077986424817053646,-0.001474901870356149
711,711,711,711,2021-11-30,102.7324447631836,105.0308609008789,107.5829620361328,-0.021883245723982037,-0.04508629601888181
712,712,712,712,2021-12-01,101.22999572753906,106.54148864746094,107.62989044189452,-0.04985375169195605,-0.059462057315858075
713,713,713,713,2021-12-02,103.63956451416016,107.8081512451172,107.7143325805664,-0.03866671195834881,-0.03782939529758933
714,714,714,714,2021-12-03,102.35445404052734,107.62049865722656,108.2303695678711,-0.048931613237285565,-0.05429082013490649
715,715,715,715,2021-12-06,103.73406219482422,108.01458740234376,106.24122619628906,-0.03962914001212636,-0.023598786377264314
716,716,716,716,2021-12-07,104.16873168945312,106.90901184082033,106.08171844482422,-0.025631891121089767,-0.018033142594367835
717,717,717,717,2021-12-08,103.0159149169922,102.7324447631836,105.0308609008789,0.0027593050517005224,-0.019184323222755206
718,718,718,718,2021-12-09,101.74026489257812,101.22999572753906,106.54148864746094,0.005040691361999583,-0.045064357705473346
719,719,719,719,2021-12-10,102.07098388671876,103.63956451416016,107.8081512451172,-0.015134959653627988,-0.053216452486548715
720,720,720,720,2021-12-13,102.24107360839844,102.35445404052734,107.62049865722656,-0.0011077234810320524,-0.04998513402136984
721,721,721,721,2021-12-14,104.61284637451172,103.73406219482422,108.01458740234376,0.008471510332228593,-0.03149334834896789
722,722,722,722,2021-12-15,107.2680892944336,104.16873168945312,106.90901184082033,0.029753243173011423,0.003358720162411677
723,723,723,723,2021-12-16,109.44140625,103.0159149169922,102.7324447631836,0.06237377339399752,0.06530518671371777
