,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MNST,MNST_6m,MNST_12m,MNST_6m_ret,MNST_12m_ret
730,730,730,730,2021-12-28,47.34999847412109,45.810001373291016,44.150001525878906,0.03361704987260605,0.0724801095729628
731,731,731,731,2021-12-29,47.89500045776367,45.81999969482422,44.775001525878906,0.04528591830553519,0.06968171581371085
732,732,732,732,2021-12-30,47.69499969482422,46.39500045776367,44.88999938964844,0.028020244083067025,0.062486084725200675
733,733,733,733,2021-12-31,48.02000045776367,46.7400016784668,45.185001373291016,0.027385509912948303,0.0627420382496311
734,734,734,734,2022-01-03,48.27000045776367,46.91999816894531,45.60499954223633,0.028772428420763996,0.0584365955986732
735,735,735,735,2022-01-04,48.869998931884766,47.400001525878906,45.810001373291016,0.03101260250388993,0.06679758713951589
736,736,736,736,2022-01-05,48.025001525878906,47.34999847412109,45.810001373291016,0.01425560873305498,0.048351890115404306
737,737,737,737,2022-01-06,47.7599983215332,47.89500045776367,45.81999969482422,-0.0028187104069352653,0.042339560009384325
738,738,738,738,2022-01-07,47.02999877929688,47.69499969482422,46.39500045776367,-0.013942780580403324,0.013686783387604207
739,739,739,739,2022-01-10,46.3650016784668,48.02000045776367,46.7400016784668,-0.034464780581427545,-0.008023106258739476
740,740,740,740,2022-01-11,47.290000915527344,48.27000045776367,46.91999816894531,-0.020302455623422477,0.007885821846151053
741,741,741,741,2022-01-12,46.9900016784668,48.869998931884766,47.400001525878906,-0.03846935327414924,-0.008649785531932186
742,742,742,742,2022-01-13,47.185001373291016,48.025001525878906,47.34999847412109,-0.017490892782902834,-0.003484627373752658
743,743,743,743,2022-01-14,44.95500183105469,47.7599983215332,47.89500045776367,-0.058731084360483465,-0.06138424884872129
744,744,744,744,2022-01-18,43.34999847412109,47.02999877929688,47.69499969482422,-0.07824793537514974,-0.09109972216174778
745,745,745,745,2022-01-19,43.3650016784668,46.3650016784668,48.02000045776367,-0.06470397695236763,-0.09693874916538603
746,746,746,746,2022-01-20,43.185001373291016,47.290000915527344,48.27000045776367,-0.08680480995483508,-0.10534491477624985
747,747,747,747,2022-01-21,42.810001373291016,46.9900016784668,48.869998931884766,-0.08895510014615027,-0.12400240824723985
748,748,748,748,2022-01-24,44.06999969482422,47.185001373291016,48.025001525878906,-0.06601677625954327,-0.08235297668701758
749,749,749,749,2022-01-25,43.165000915527344,44.95500183105469,47.7599983215332,-0.039817614116763766,-0.09621016682352235
750,750,750,750,2022-01-26,42.29499816894531,43.34999847412109,47.02999877929688,-0.024336801437388367,-0.10068043234642754
751,751,751,751,2022-01-27,41.584999084472656,43.3650016784668,46.3650016784668,-0.041046985474418096,-0.10309505922468476
752,752,752,752,2022-01-28,42.65499877929688,43.185001373291016,47.290000915527344,-0.01227283957716696,-0.0980123080248998
753,753,753,753,2022-01-31,43.36000061035156,42.810001373291016,46.9900016784668,0.012847447311779003,-0.07725049879661283
754,754,754,754,2022-02-01,43.23500061035156,44.06999969482422,47.185001373291016,-0.018947108923414002,-0.08371305813239505
755,755,755,755,2022-02-02,43.60499954223633,43.165000915527344,44.95500183105469,0.01019341173118593,-0.030030079720423597
756,756,756,756,2022-02-03,43.040000915527344,42.29499816894531,43.34999847412109,0.01761444092292308,-0.007151039665637016
757,757,757,757,2022-02-04,42.14500045776367,41.584999084472656,43.3650016784668,0.013466427452684782,-0.028133314273775856
758,758,758,758,2022-02-07,42.27000045776367,42.65499877929688,43.185001373291016,-0.009025866429518525,-0.02118793299595101
759,759,759,759,2022-02-08,42.36000061035156,43.36000061035156,42.810001373291016,-0.0230627303026667,-0.010511580203316884
760,760,760,760,2022-02-09,43.14500045776367,43.23500061035156,44.06999969482422,-0.002081650313804806,-0.02098931798198267
761,761,761,761,2022-02-10,41.915000915527344,43.60499954223633,43.165000915527344,-0.03875699219012796,-0.02895864643779844
762,762,762,762,2022-02-11,41.400001525878906,43.040000915527344,42.29499816894531,-0.038104074227767515,-0.021160815269252065
763,763,763,763,2022-02-14,41.28499984741211,42.14500045776367,41.584999084472656,-0.02040575634145325,-0.007214121526157857
764,764,764,764,2022-02-15,41.38999938964844,42.27000045776367,42.65499877929688,-0.02081857247658503,-0.02965653325167661
765,765,765,765,2022-02-16,41.61000061035156,42.36000061035156,43.36000061035156,-0.017705382181149476,-0.040359778029666615
766,766,766,766,2022-02-17,41.06999969482422,43.14500045776367,43.23500061035156,-0.04809365490610562,-0.05007519104808311
767,767,767,767,2022-02-18,40.6349983215332,41.915000915527344,43.60499954223633,-0.03053805477837801,-0.06811148381795862
768,768,768,768,2022-02-22,40.82500076293945,41.400001525878906,43.040000915527344,-0.013888906805474943,-0.051463757097384155
769,769,769,769,2022-02-23,39.70500183105469,41.28499984741211,42.14500045776367,-0.03827051040806684,-0.05789532803907005
770,770,770,770,2022-02-24,40.17499923706055,41.38999938964844,42.27000045776367,-0.029354920765999326,-0.04956236569707295
771,771,771,771,2022-02-25,42.28499984741211,41.61000061035156,42.36000061035156,0.01622204343089151,-0.001770556228961051
772,772,772,772,2022-02-28,42.20000076293945,41.06999969482422,43.14500045776367,0.027514026698608474,-0.02190287831261739
773,773,773,773,2022-03-01,41.6150016784668,40.6349983215332,41.915000915527344,0.024117224004271076,-0.0071573238818518625
774,774,774,774,2022-03-02,41.875,40.82500076293945,41.400001525878906,0.025719515430204787,0.011473392671837779
775,775,775,775,2022-03-03,41.67499923706055,39.70500183105469,41.28499984741211,0.049615849770973997,0.009446515467842032
776,776,776,776,2022-03-04,40.65999984741211,40.17499923706055,41.38999938964844,0.01207219961572914,-0.01763709961346116
777,777,777,777,2022-03-07,37.5,42.28499984741211,41.61000061035156,-0.11316069208180346,-0.09877434631253268
778,778,778,778,2022-03-08,36.244998931884766,42.20000076293945,41.06999969482422,-0.14111378491453586,-0.1174823666616076
779,779,779,779,2022-03-09,38.34000015258789,41.6150016784668,40.6349983215332,-0.07869761849783896,-0.056478362587482955
780,780,780,780,2022-03-10,37.69499969482422,41.875,40.82500076293945,-0.09982090281016787,-0.07666873263004614
781,781,781,781,2022-03-11,36.61000061035156,41.67499923706055,39.70500183105469,-0.12153566213397327,-0.07794990751725428
782,782,782,782,2022-03-14,36.6150016784668,40.65999984741211,40.17499923706055,-0.09948347722885609,-0.08861226200870043
783,783,783,783,2022-03-15,37.540000915527344,37.5,42.28499984741211,0.0010666910807290986,-0.1122147085020071
784,784,784,784,2022-03-16,38.595001220703125,36.244998931884766,42.20000076293945,0.06483659423565502,-0.0854265278924422
785,785,785,785,2022-03-17,39.13999938964844,38.34000015258789,41.6150016784668,0.020865916376543003,-0.05947380004790481
786,786,786,786,2022-03-18,40.29499816894531,37.69499969482422,41.875,0.06897462515374664,-0.03773138701026124
787,787,787,787,2022-03-21,39.5,36.61000061035156,41.67499923706055,0.07894016229082723,-0.052189544736125026
788,788,788,788,2022-03-22,40.650001525878906,36.6150016784668,40.65999984741211,0.11020072818363635,-0.0002459006780798356
789,789,789,789,2022-03-23,39.025001525878906,37.540000915527344,37.5,0.03955782030195243,0.040666707356770804
790,790,790,790,2022-03-24,39.27999877929688,38.595001220703125,36.244998931884766,0.017748349188451584,0.083735685938791
791,791,791,791,2022-03-25,39.34999847412109,39.13999938964844,38.34000015258789,0.005365331827986486,0.02634320076978458
792,792,792,792,2022-03-28,40.0099983215332,40.29499816894531,37.69499969482422,-0.007072834355698165,0.06141394469958961
793,793,793,793,2022-03-29,41.290000915527344,39.5,36.61000061035156,0.045316478874110055,0.1278339313617083
794,794,794,794,2022-03-30,40.02999877929688,40.650001525878906,36.6150016784668,-0.015252219515596188,0.09326770297100495
795,795,795,795,2022-03-31,39.95000076293945,39.025001525878906,37.540000915527344,0.023702734167662998,0.06419818296848478
796,796,796,796,2022-04-01,41.07500076293945,39.27999877929688,38.595001220703125,0.045697607928354866,0.06425701421939611
797,797,797,797,2022-04-04,41.29999923706055,39.34999847412109,39.13999938964844,0.0495552944994877,0.05518650692629734
798,798,798,798,2022-04-05,40.95000076293945,40.0099983215332,40.29499816894531,0.023494188473893063,0.01625518361479772
799,799,799,799,2022-04-06,40.40999984741211,41.290000915527344,39.5,-0.02131269190125651,0.023037970820559694
800,800,800,800,2022-04-07,40.88999938964844,40.02999877929688,40.650001525878906,0.021483902987185166,0.005904006267176687
801,801,801,801,2022-04-08,40.810001373291016,39.95000076293945,39.025001525878906,0.021526923502573903,0.04573990461546584
802,802,802,802,2022-04-11,41.084999084472656,41.07500076293945,39.27999877929688,0.0002434162227020753,0.045952147690165646
803,803,803,803,2022-04-12,41.345001220703125,41.29999923706055,39.34999847412109,0.0010896364279395776,0.050698928181511116
804,804,804,804,2022-04-13,42.005001068115234,40.95000076293945,40.0099983215332,0.025763132735532768,0.049862605105592595
805,805,805,805,2022-04-14,41.29499816894531,40.40999984741211,41.290000915527344,0.021900478220117536,0.00012102817406556277
806,806,806,806,2022-04-18,41.220001220703125,40.88999938964844,40.02999877929688,0.008070477769149376,0.029727766117787047
807,807,807,807,2022-04-19,41.900001525878906,40.810001373291016,39.95000076293945,0.02670914275688463,0.048811031932405324
808,808,808,808,2022-04-20,42.67499923706055,41.084999084472656,41.07500076293945,0.03870026014406802,0.03895309663791213
809,809,809,809,2022-04-21,43.43999862670898,41.345001220703125,41.29999923706055,0.050671117285075784,0.05181596680825362
810,810,810,810,2022-04-22,42.82500076293945,42.005001068115234,40.95000076293945,0.019521477775813034,0.04578754493447801
811,811,811,811,2022-04-25,43.34000015258789,41.29499816894531,40.40999984741211,0.04952178409782482,0.07250681307199813
812,812,812,812,2022-04-26,43.130001068115234,41.220001220703125,40.88999938964844,0.04633672466881911,0.05478116194430327
813,813,813,813,2022-04-27,43.375,41.900001525878906,40.810001373291016,0.03520282626266935,0.06285220633164945
814,814,814,814,2022-04-28,43.90499877929688,42.67499923706055,41.084999084472656,0.028822485394871533,0.06863818322171977
815,815,815,815,2022-04-29,42.84000015258789,43.43999862670898,41.345001220703125,-0.013812120006656214,0.03615912172560676
816,816,816,816,2022-05-02,42.375,42.82500076293945,42.005001068115234,-0.010507898538763882,0.008808449529254192
817,817,817,817,2022-05-03,41.959999084472656,43.34000015258789,41.29499816894531,-0.03184127972442641,0.016103667393486898
818,818,818,818,2022-05-04,43.32500076293945,43.130001068115234,41.220001220703125,0.004521207743914957,0.05106743037113426
819,819,819,819,2022-05-05,41.52000045776367,43.375,41.900001525878906,-0.04276656005155799,-0.009069237572235656
820,820,820,820,2022-05-06,43.334999084472656,43.90499877929688,42.67499923706055,-0.012982569426536639,0.015465726050650774
821,821,821,821,2022-05-09,41.78499984741211,42.84000015258789,43.43999862670898,-0.02462652430947876,-0.03809849980702573
822,822,822,822,2022-05-10,42.06999969482422,42.375,42.82500076293945,-0.007197647319782452,-0.017629913710792255
823,823,823,823,2022-05-11,42.45500183105469,41.959999084472656,43.34000015258789,0.011797015190241122,-0.020419896594770948
824,824,824,824,2022-05-12,42.84000015258789,43.32500076293945,43.130001068115234,-0.01119447436378207,-0.006723879164049706
825,825,825,825,2022-05-13,44.44499969482422,41.52000045776367,43.375,0.07044795772668677,0.024668580860500722
826,826,826,826,2022-05-16,44.55500030517578,43.334999084472656,43.90499877929688,0.028152792119020997,0.014804727114248406
827,827,827,827,2022-05-17,44.6150016784668,41.78499984741211,42.84000015258789,0.06772769753234686,0.041433275433162775
828,828,828,828,2022-05-18,43.310001373291016,42.06999969482422,42.375,0.029474725159538195,0.02206492916320979
829,829,829,829,2022-05-19,43.380001068115234,42.45500183105469,41.959999084472656,0.02178775638125008,0.033841802064482174
830,830,830,830,2022-05-20,43.81499862670898,42.84000015258789,43.32500076293945,0.022759067942304645,0.01130981777589879
831,831,831,831,2022-05-23,43.525001525878906,44.44499969482422,41.52000045776367,-0.020699700197150617,0.04829000592509214
832,832,832,832,2022-05-24,43.744998931884766,44.55500030517578,43.334999084472656,-0.01817980850057188,0.009461171248968947
833,833,833,833,2022-05-25,43.8650016784668,44.6150016784668,41.78499984741211,-0.016810489113171623,0.04977867269714764
834,834,834,834,2022-05-26,44.3650016784668,43.310001373291016,42.06999969482422,0.02435927665027493,0.05455198479416512
835,835,835,835,2022-05-27,44.834999084472656,43.380001068115234,42.45500183105469,0.033540755660028454,0.056059289854442085
836,836,836,836,2022-05-31,44.560001373291016,43.81499862670898,42.84000015258789,0.01700337258775808,0.040149421442035704
837,837,837,837,2022-06-01,44.025001525878906,43.525001525878906,44.44499969482422,0.01148765037268773,-0.009449840743147142
838,838,838,838,2022-06-02,45.16999816894531,43.744998931884766,44.55500030517578,0.03257513480065244,0.013803116587524533
839,839,839,839,2022-06-03,44.415000915527344,43.8650016784668,44.6150016784668,0.01253845243394891,-0.00448281419735963
840,840,840,840,2022-06-06,45.68000030517578,44.3650016784668,43.310001373291016,0.02964045028645268,0.054721746865294074
841,841,841,841,2022-06-07,45.42499923706055,44.834999084472656,43.380001068115234,0.013159365777531962,0.04714149650974564
842,842,842,842,2022-06-08,45.119998931884766,44.560001373291016,43.81499862670898,0.012567269778618329,0.029784328336833088
843,843,843,843,2022-06-09,44.650001525878906,44.025001525878906,43.525001525878906,0.014196478781099309,0.025847213338547448
844,844,844,844,2022-06-10,43.52000045776367,45.16999816894531,43.744998931884766,-0.03652862028044146,-0.00514341020950615
845,845,845,845,2022-06-13,42.244998931884766,44.415000915527344,43.8650016784668,-0.04885741166075164,-0.036931555558956886
846,846,846,846,2022-06-14,44.02999877929688,45.68000030517578,44.3650016784668,-0.0361208737928127,-0.007551062470319114
847,847,847,847,2022-06-15,43.935001373291016,45.42499923706055,44.834999084472656,-0.03280127438183633,-0.02007355257186405
848,848,848,848,2022-06-16,43.94499969482422,45.119998931884766,44.560001373291016,-0.026041650374025505,-0.013801653041138007
849,849,849,849,2022-06-17,44.060001373291016,44.650001525878906,44.025001525878906,-0.013213888744123103,0.0007949993458042925
850,850,850,850,2022-06-21,45.41999816894531,43.52000045776367,45.16999816894531,0.043658035183745,0.005534647113886182
851,851,851,851,2022-06-22,45.369998931884766,42.244998931884766,44.415000915527344,0.0739732531426669,0.02150169980123895
852,852,852,852,2022-06-23,46.09000015258789,44.02999877929688,45.68000030517578,0.04678631456741322,0.008975478210880183
853,853,853,853,2022-06-24,47.290000915527344,43.935001373291016,45.42499923706055,0.07636279588865347,0.04105672448630915
854,854,854,854,2022-06-27,47.10499954223633,43.94499969482422,45.119998931884766,0.07190806392892735,0.043993808894991604
855,855,855,855,2022-06-28,45.40499877929688,44.060001373291016,44.650001525878906,0.03052649487253989,0.01690923242142306
856,856,856,856,2022-06-29,46.67499923706055,45.41999816894531,43.52000045776367,0.027631024189985753,0.07249537559997998
857,857,857,857,2022-06-30,46.34999847412109,45.369998931884766,42.244998931884766,0.021600166746920557,0.09717125449228114
858,858,858,858,2022-07-01,47.29499816894531,46.09000015258789,44.02999877929688,0.026144456766502344,0.07415397411238733
859,859,859,859,2022-07-05,48.05500030517578,47.290000915527344,43.935001373291016,0.0161767683408367,0.09377486748843933
860,860,860,860,2022-07-06,48.69499969482422,47.10499954223633,43.94499969482422,0.0337543820834183,0.10808965827708139
861,861,861,861,2022-07-07,48.494998931884766,45.40499877929688,44.060001373291016,0.0680541842453879,0.10065813482434938
862,862,862,862,2022-07-08,48.7400016784668,46.67499923706055,45.41999816894531,0.0442421526547474,0.07309563283495346
863,863,863,863,2022-07-11,48.43000030517578,46.34999847412109,45.369998931884766,0.044875984887378984,0.06744548039079912
864,864,864,864,2022-07-12,48.375,47.29499816894531,46.09000015258789,0.022835434461732085,0.04957691125726349
865,865,865,865,2022-07-13,48.400001525878906,48.05500030517578,47.290000915527344,0.007179299105445347,0.02347220530476024
866,866,866,866,2022-07-14,48.875,48.69499969482422,47.10499954223633,0.0036964843680842296,0.037575638997228156
867,867,867,867,2022-07-15,48.57500076293945,48.494998931884766,45.40499877929688,0.0016496923974997912,0.06981614511325529
868,868,868,868,2022-07-18,47.5099983215332,48.7400016784668,46.67499923706055,-0.02523601384029095,0.017889643237736896
869,869,869,869,2022-07-19,48.130001068115234,48.43000030517578,46.34999847412109,-0.006194491744169639,0.03840350922531299
870,870,870,870,2022-07-20,48.20000076293945,48.375,47.29499816894531,-0.003617555288073282,0.019135270726966302
871,871,871,871,2022-07-21,47.8849983215332,48.400001525878906,48.05500030517578,-0.010640561737799481,-0.0035376544077196925
872,872,872,872,2022-07-22,47.53499984741211,48.875,48.69499969482422,-0.0274168829173993,-0.02382174462844089
873,873,873,873,2022-07-25,47.91999816894531,48.57500076293945,48.494998931884766,-0.013484355814851079,-0.011856908456624349
874,874,874,874,2022-07-26,47.94499969482422,47.5099983215332,48.7400016784668,0.009155996393581445,-0.016311078298419712
875,875,875,875,2022-07-27,48.69499969482422,48.130001068115234,48.43000030517578,0.011739011306261427,0.005471802353470556
876,876,876,876,2022-07-28,49.45500183105469,48.20000076293945,48.375,0.026037366146271834,0.022325619246608586
877,877,877,877,2022-07-29,49.810001373291016,47.8849983215332,48.400001525878906,0.040200545457514725,0.029132227333881433
878,878,878,878,2022-08-01,49.244998931884766,47.53499984741211,48.875,0.03597347407093232,0.00757031062679836
879,879,879,879,2022-08-02,48.45000076293945,47.91999816894531,48.57500076293945,0.011060154721324933,-0.0025733401551558677
880,880,880,880,2022-08-03,48.025001525878906,47.94499969482422,47.5099983215332,0.0016686167809762953,0.010839891023786574
881,881,881,881,2022-08-04,48.18000030517578,48.69499969482422,48.130001068115234,-0.010576022032569687,0.0010388372314762417
882,882,882,882,2022-08-05,45.68999862670898,49.45500183105469,48.20000076293945,-0.07612987695779483,-0.05207473229254378
883,883,883,883,2022-08-08,44.71500015258789,49.810001373291016,47.8849983215332,-0.10228871873581502,-0.06620023556563037
884,884,884,884,2022-08-09,44.40499877929688,49.244998931884766,47.53499984741211,-0.09828409498561519,-0.06584624125723293
885,885,885,885,2022-08-10,44.90999984741211,48.45000076293945,47.91999816894531,-0.07306503322565838,-0.06281298907652799
886,886,886,886,2022-08-11,44.650001525878906,48.025001525878906,47.94499969482422,-0.0702758957369598,-0.06872454249490834
887,887,887,887,2022-08-12,45.0099983215332,48.18000030517578,48.69499969482422,-0.06579497641269294,-0.07567514932508956
888,888,888,888,2022-08-15,45.89500045776367,45.68999862670898,49.45500183105469,0.004486798800971137,-0.07198465759747585
889,889,889,889,2022-08-16,46.13999938964844,44.71500015258789,49.810001373291016,0.031868483332166075,-0.07368002173174992
890,890,890,890,2022-08-17,45.755001068115234,44.40499877929688,49.244998931884766,0.030402034138727885,-0.07087009725793403
891,891,891,891,2022-08-18,45.630001068115234,44.90999984741211,48.45000076293945,0.016032091363826106,-0.05820432715000701
892,892,892,892,2022-08-19,45.29499816894531,44.650001525878906,48.025001525878906,0.01444561301285896,-0.056845461118049
893,893,893,893,2022-08-22,44.79499816894531,45.0099983215332,48.18000030517578,-0.004776719853487155,-0.07025741209608982
894,894,894,894,2022-08-23,45.08000183105469,45.89500045776367,45.68999862670898,-0.017757895600393647,-0.01335077290411002
895,895,895,895,2022-08-24,45.21500015258789,46.13999938964844,44.71500015258789,-0.020047664700838075,0.011181929962960302
896,896,896,896,2022-08-25,45.59000015258789,45.755001068115234,44.40499877929688,-0.003606183186002032,0.026686215648394462
897,897,897,897,2022-08-26,44.57500076293945,45.630001068115234,44.90999984741211,-0.023120760036821064,-0.0074593428103064685
898,898,898,898,2022-08-29,44.29499816894531,45.29499816894531,44.650001525878906,-0.022077492889393868,-0.00795080279510929
899,899,899,899,2022-08-30,44.26499938964844,44.79499816894531,45.0099983215332,-0.01183165087534932,-0.016551854247200737
900,900,900,900,2022-08-31,44.415000915527344,45.08000183105469,45.89500045776367,-0.014751572504800525,-0.03224751122071223
901,901,901,901,2022-09-01,44.5,45.21500015258789,46.13999938964844,-0.015813339603560017,-0.03554398377422552
902,902,902,902,2022-09-02,44.19499969482422,45.59000015258789,45.755001068115234,-0.030598825468187374,-0.034094663684274606
903,903,903,903,2022-09-06,44.29499816894531,44.57500076293945,45.630001068115234,-0.006281606039296839,-0.02925713057023749
904,904,904,904,2022-09-07,45.22499847412109,44.29499816894531,45.29499816894531,0.020995605454788846,-0.0015454177647415968
905,905,905,905,2022-09-08,45.709999084472656,44.26499938964844,44.79499816894531,0.03264429492259602,0.020426408146650532
906,906,906,906,2022-09-09,46.21500015258789,44.415000915527344,45.08000183105469,0.040526831024589205,0.02517742403353962
907,907,907,907,2022-09-12,46.77999877929688,44.5,45.21500015258789,0.051235927624649014,0.03461237689765695
908,908,908,908,2022-09-13,44.76499938964844,44.19499969482422,45.59000015258789,0.012897379766041217,-0.018096090374604246
909,909,909,909,2022-09-14,44.46500015258789,44.29499816894531,44.57500076293945,0.0038379498966039094,-0.002467764631941871
910,910,910,910,2022-09-15,43.685001373291016,45.22499847412109,44.29499816894531,-0.034051899453601875,-0.013771234244726926
911,911,911,911,2022-09-16,43.619998931884766,45.709999084472656,44.26499938964844,-0.04572304078863676,-0.014571342294302791
912,912,912,912,2022-09-19,43.92499923706055,46.21500015258789,44.415000915527344,-0.04955103122290283,-0.011032346467778509
913,913,913,913,2022-09-20,43.84999847412109,46.77999877929688,44.5,-0.06263361226235231,-0.014606775862447519
914,914,914,914,2022-09-21,43.52000045776367,44.76499938964844,44.19499969482422,-0.027811883142182303,-0.015273203795034718
915,915,915,915,2022-09-22,43.3849983215332,44.46500015258789,44.29499816894531,-0.024288807541853363,-0.02054407687164328
916,916,916,916,2022-09-23,43.54499816894531,43.685001373291016,45.22499847412109,-0.0032048346101529734,-0.037147603357844505
917,917,917,917,2022-09-26,43.95500183105469,43.619998931884766,45.709999084472656,0.0076800299718724485,-0.03839416514042604
918,918,918,918,2022-09-27,43.67499923706055,43.92499923706055,46.21500015258789,-0.005691519734599582,-0.05496053028542747
919,919,919,919,2022-09-28,44.70000076293945,43.84999847412109,46.77999877929688,0.019384317409270047,-0.04446340467366494
920,920,920,920,2022-09-29,44.005001068115234,43.52000045776367,44.76499938964844,0.011144315377989322,-0.01697751216118515
921,921,921,921,2022-09-30,43.47999954223633,43.3849983215332,44.46500015258789,0.00218972512109028,-0.0221522682327987
922,922,922,922,2022-10-03,44.53499984741211,43.54499816894531,43.685001373291016,0.02273514112058983,0.019457444143306857
923,923,923,923,2022-10-04,45.82500076293945,43.95500183105469,43.619998931884766,0.042543484335918924,0.050550249542599346
924,924,924,924,2022-10-05,46.09000015258789,43.67499923706055,43.92499923706055,0.05529481299860195,0.049288581744599824
925,925,925,925,2022-10-06,45.869998931884766,44.70000076293945,43.84999847412109,0.026174455234357685,0.04606614659190522
926,926,926,926,2022-10-07,45.14500045776367,44.005001068115234,43.52000045776367,0.025906132529887493,0.037339154019014
927,927,927,927,2022-10-10,45.5099983215332,43.47999954223633,43.3849983215332,0.04668810489119113,0.04898006412841793
928,928,928,928,2022-10-11,44.72999954223633,44.53499984741211,43.54499816894531,0.0043785718085176395,0.027213260377080717
929,929,929,929,2022-10-12,44.78499984741211,45.82500076293945,43.95500183105469,-0.022695055061917935,0.018882902554471448
930,930,930,930,2022-10-13,45.040000915527344,46.09000015258789,43.67499923706055,-0.022781497799617356,0.03125361653832659
931,931,931,931,2022-10-14,43.70000076293945,45.869998931884766,44.70000076293945,-0.04730756964192828,-0.02237136427140951
932,932,932,932,2022-10-17,44.68999862670898,45.14500045776367,44.005001068115234,-0.010078675965024764,0.015566357049587198
933,933,933,933,2022-10-18,45.2400016784668,45.5099983215332,43.47999954223633,-0.005932688486579352,0.04047843042226362
934,934,934,934,2022-10-19,44.119998931884766,44.72999954223633,44.53499984741211,-0.013637393619366556,-0.009318534118092248
935,935,935,935,2022-10-20,43.505001068115234,44.78499984741211,45.82500076293945,-0.02858097094245804,-0.05062737929511385
936,936,936,936,2022-10-21,43.79499816894531,45.040000915527344,46.09000015258789,-0.02764215633381173,-0.049793924409733736
937,937,937,937,2022-10-24,45.05500030517578,43.70000076293945,45.869998931884766,0.031006853972081805,-0.01776757457350775
938,938,938,938,2022-10-25,45.83000183105469,44.68999862670898,45.14500045776367,0.025509134915577825,0.015173360645590828
939,939,939,939,2022-10-26,46.005001068115234,45.2400016784668,45.5099983215332,0.016909800204816472,0.01087679114125173
940,940,940,940,2022-10-27,45.8650016784668,44.119998931884766,44.72999954223633,0.03955128714477252,0.025374517054460144
941,941,941,941,2022-10-28,46.77000045776367,43.505001068115234,44.78499984741211,0.07504882908832644,0.04432288974242926
942,942,942,942,2022-10-31,46.86000061035156,43.79499816894531,45.040000915527344,0.06998521679536496,0.04040851815783997
943,943,943,943,2022-11-01,47.17499923706055,45.05500030517578,43.70000076293945,0.04705357712851299,0.07951941449548272
944,944,944,944,2022-11-02,45.85499954223633,45.83000183105469,44.68999862670898,0.000545444254481886,0.026068492981136338
945,945,945,945,2022-11-03,45.54499816894531,46.005001068115234,45.2400016784668,-0.009998975948046107,0.006741743571236247
946,946,946,946,2022-11-04,48.970001220703125,45.8650016784668,44.119998931884766,0.06769866845320749,0.10992752507329162
947,947,947,947,2022-11-07,49.45000076293945,46.77000045776367,43.505001068115234,0.05730169508114491,0.1366509492900876
948,948,948,948,2022-11-08,48.93000030517578,46.86000061035156,43.79499816894531,0.044174128635562804,0.11725088140023399
949,949,949,949,2022-11-09,48.1150016784668,47.17499923706055,45.05500030517578,0.019925860235473714,0.06791702036542868
950,950,950,950,2022-11-10,49.650001525878906,45.85499954223633,45.83000183105469,0.08276092076169483,0.08335150648490175
951,951,951,951,2022-11-11,49.060001373291016,45.54499816894531,46.005001068115234,0.07717649238467628,0.06640583054552107
952,952,952,952,2022-11-14,48.459999084472656,48.970001220703125,45.8650016784668,-0.0104145828776262,0.05657903218227034
953,953,953,953,2022-11-15,49.06999969482422,49.45000076293945,46.77000045776367,-0.00768455130945167,0.0491768059557236
954,954,954,954,2022-11-16,49.595001220703125,48.93000030517578,46.86000061035156,0.013590862689142558,0.05836535584140368
955,955,955,955,2022-11-17,49.47999954223633,48.1150016784668,47.17499923706055,0.028369485943100736,0.048860632590429054
956,956,956,956,2022-11-18,49.84999847412109,49.650001525878906,45.85499954223633,0.004028135792461862,0.08712242878129417
957,957,957,957,2022-11-21,50.54999923706055,49.060001373291016,45.54499816894531,0.03037092992379553,0.10989134415045099
958,958,958,958,2022-11-22,51.58000183105469,48.459999084472656,48.970001220703125,0.0643830541792505,0.05329794864795967
959,959,959,959,2022-11-23,51.96500015258789,49.06999969482422,49.45000076293945,0.05899736041916115,0.050859440866446226
960,960,960,960,2022-11-25,51.685001373291016,49.595001220703125,48.93000030517578,0.04214134693307425,0.05630494688191967
961,961,961,961,2022-11-28,50.93999862670898,49.47999954223633,48.1150016784668,0.029506853233221886,0.05871343343434754
962,962,962,962,2022-11-29,49.89500045776367,49.84999847412109,49.650001525878906,0.0009027479442340614,0.004934520128001774
963,963,963,963,2022-11-30,51.43000030517578,50.54999923706055,49.060001373291016,0.017408527821896946,0.04830817092424766
964,964,964,964,2022-12-01,51.625,51.58000183105469,48.459999084472656,0.0008723956445890746,0.06531161731989088
965,965,965,965,2022-12-02,52.02000045776367,51.96500015258789,49.06999969482422,0.0010584105650779385,0.060118214413818594
966,966,966,966,2022-12-05,51.084999084472656,51.685001373291016,49.595001220703125,-0.011608827955423395,0.0300433073312949
967,967,967,967,2022-12-06,50.720001220703125,50.93999862670898,49.47999954223633,-0.004318755632837901,0.025060664711775704
968,968,968,968,2022-12-07,50.6150016784668,49.89500045776367,49.84999847412109,0.01443032797068744,0.015346102863831534
969,969,969,969,2022-12-08,50.77000045776367,51.43000030517578,50.54999923706055,-0.012832973818701077,0.004352150821435252
970,970,970,970,2022-12-09,50.02000045776367,51.625,51.58000183105469,-0.03108957951063107,-0.030244306279799127
971,971,971,971,2022-12-12,50.40999984741211,52.02000045776367,51.96500015258789,-0.030949646216530957,-0.02992399308399385
