,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NWSA,NWSA_6m,NWSA_12m,NWSA_6m_ret,NWSA_12m_ret
397,397,397,397,2020-09-01,14.634319305419922,14.335461616516112,14.778925895690918,0.0208474409055297,-0.009784648173461585
398,398,398,398,2020-09-02,14.692160606384276,14.451148986816406,14.576475143432615,0.016677678694458242,0.007936449780438393
399,399,399,399,2020-09-03,14.663241386413574,14.46078872680664,14.634319305419922,0.014000111849475916,0.0019763188427179834
400,400,400,400,2020-09-04,14.412586212158203,14.518631935119627,14.672881126403809,-0.007304112635082793,-0.0177398639028844
401,401,401,401,2020-09-08,14.113730430603027,14.711442947387695,14.59575653076172,-0.04062908845327129,-0.03302508500623347
402,402,402,402,2020-09-09,14.576475143432615,14.576475143432615,14.084809303283691,0.0,0.034907525516465254
403,403,403,403,2020-09-10,14.306540489196776,14.634319305419922,14.335461616516112,-0.022397954382596508,-0.00201745350746263
404,404,404,404,2020-09-11,14.518631935119627,14.692160606384276,14.451148986816406,-0.01181097021150479,0.0046697289166961475
405,405,405,405,2020-09-14,14.75964641571045,14.663241386413574,14.46078872680664,0.006574605624797281,0.02066676268838652
406,406,406,406,2020-09-15,14.866387367248535,14.412586212158203,14.518631935119627,0.03148644860889105,0.023952355406690273
407,407,407,407,2020-09-16,14.662604331970217,14.113730430603027,14.711442947387695,0.03888935700352181,-0.0033197705753365003
408,408,408,408,2020-09-17,14.759645462036133,14.576475143432615,14.576475143432615,0.012566159980456293,0.012566159980456293
409,409,409,409,2020-09-18,15.176915168762209,14.306540489196776,14.634319305419922,0.06083753652552648,0.03707694577508169
410,410,410,410,2020-09-21,14.138595581054688,14.518631935119627,14.692160606384276,-0.026175768885335238,-0.03767757787027215
411,411,411,411,2020-09-22,14.303561210632324,14.75964641571045,14.663241386413574,-0.030900821891821195,-0.024529376984444684
412,412,412,412,2020-09-23,13.818366050720217,14.866387367248535,14.412586212158203,-0.07049603179567132,-0.04122925286904533
413,413,413,413,2020-09-24,13.604880332946776,14.662604331970217,14.113730430603027,-0.07213752584983757,-0.036053550842440885
414,414,414,414,2020-09-25,13.682510375976562,14.759645462036133,14.576475143432615,-0.0729783848013228,-0.06132928287939532
415,415,415,415,2020-09-28,13.9154052734375,15.176915168762209,14.306540489196776,-0.08312031010894783,-0.027339608485687505
416,416,416,416,2020-09-29,13.478730201721191,14.138595581054688,14.518631935119627,-0.04667121112210726,-0.07162532517151154
417,417,417,417,2020-09-30,13.604880332946776,14.303561210632324,14.75964641571045,-0.048846638078228755,-0.07823805870678036
418,418,418,418,2020-10-01,13.76014232635498,13.818366050720217,14.866387367248535,-0.004213502823092519,-0.07441249938977601
419,419,419,419,2020-10-02,13.798959732055664,13.604880332946776,14.662604331970217,0.014265424932763837,-0.0589011733769198
420,420,420,420,2020-10-05,13.9154052734375,13.682510375976562,14.759645462036133,0.017021357270070148,-0.05719921869194866
421,421,421,421,2020-10-06,13.89599609375,13.9154052734375,15.176915168762209,-0.0013947980174568997,-0.08439917208265435
422,422,422,422,2020-10-07,13.808660507202148,13.478730201721191,14.138595581054688,0.02447784773070283,-0.023335774190658798
423,423,423,423,2020-10-08,14.012443542480469,13.604880332946776,14.303561210632324,0.029957132996363267,-0.020352810315200198
424,424,424,424,2020-10-09,13.828068733215332,13.76014232635498,13.818366050720217,0.004936461066267661,0.0007021584505362277
425,425,425,425,2020-10-12,13.78925323486328,13.798959732055664,13.604880332946776,-0.0007034223869670786,0.013551967926539676
426,426,426,426,2020-10-13,13.8862943649292,13.9154052734375,13.682510375976562,-0.002091991425062556,0.014893757311555733
427,427,427,427,2020-10-14,13.76014232635498,13.89599609375,13.9154052734375,-0.009776468450226616,-0.011157630268871399
428,428,428,428,2020-10-15,13.556361198425291,13.808660507202148,13.478730201721191,-0.018271092163158476,0.005759518555700893
429,429,429,429,2020-10-16,13.643695831298828,14.012443542480469,13.604880332946776,-0.026315732160756666,0.0028530569473701473
430,430,430,430,2020-10-19,13.36228084564209,13.828068733215332,13.76014232635498,-0.03368423288600009,-0.028914052723921446
431,431,431,431,2020-10-20,13.439913749694824,13.78925323486328,13.798959732055664,-0.025334184470934384,-0.02601978622538903
432,432,432,432,2020-10-21,13.536952018737791,13.8862943649292,13.9154052734375,-0.025157348462502505,-0.02719671093030407
433,433,433,433,2020-10-22,13.507840156555176,13.76014232635498,13.89599609375,-0.0183357238476064,-0.027932933672124793
434,434,434,434,2020-10-23,13.56606388092041,13.556361198425291,13.808660507202148,0.0007157291217827488,-0.017568440194123625
435,435,435,435,2020-10-26,13.245834350585938,13.643695831298828,14.012443542480469,-0.029160828974227893,-0.054709172570113096
436,436,436,436,2020-10-27,13.032349586486816,13.36228084564209,13.828068733215332,-0.02469123819253327,-0.05754376566101238
437,437,437,437,2020-10-28,12.585970878601074,13.439913749694824,13.78925323486328,-0.06353782375375294,-0.08726232927682798
438,438,438,438,2020-10-29,12.702414512634276,13.536952018737791,13.8862943649292,-0.061648848643945264,-0.08525527553879997
439,439,439,439,2020-10-30,12.74123191833496,13.507840156555176,13.76014232635498,-0.05675283608151016,-0.07404795559915744
440,440,440,440,2020-11-02,12.89649486541748,13.56606388092041,13.556361198425291,-0.04935617444973295,-0.048675770979343724
441,441,441,441,2020-11-03,13.100275993347168,13.245834350585938,13.643695831298828,-0.010988991209325394,-0.0398293720902988
442,442,442,442,2020-11-04,13.13909149169922,13.032349586486816,13.36228084564209,0.008190534216722112,-0.01670293840708037
443,443,443,443,2020-11-05,13.585471153259276,12.585970878601074,13.439913749694824,0.07941383976643168,0.01083023345799039
444,444,444,444,2020-11-06,14.711124420166016,12.702414512634276,13.536952018737791,0.15813606976325678,0.08673831448932812
445,445,445,445,2020-11-09,15.206024169921877,12.74123191833496,13.507840156555176,0.19345007353959387,0.12571839714453503
446,446,446,446,2020-11-10,15.788259506225586,12.89649486541748,13.56606388092041,0.22422872811452832,0.16380548144333273
447,447,447,447,2020-11-11,16.690723419189453,13.100275993347168,13.245834350585938,0.27407418192301103,0.26007339193783063
448,448,448,448,2020-11-12,15.904703140258787,13.13909149169922,13.032349586486816,0.21048728143089468,0.2204018189283612
449,449,449,449,2020-11-13,16.47723388671875,13.585471153259276,12.585970878601074,0.2128570073748024,0.3091746394180588
450,450,450,450,2020-11-16,16.875097274780273,14.711124420166016,12.702414512634276,0.14709771957661388,0.32849524458485413
451,451,451,451,2020-11-17,17.156511306762695,15.206024169921877,12.74123191833496,0.12827068502882955,0.34653473202022456
452,452,452,452,2020-11-18,17.030357360839844,15.788259506225586,12.89649486541748,0.07867224719257226,0.3205415532330027
453,453,453,453,2020-11-19,17.030357360839844,16.690723419189453,13.100275993347168,0.020348665130949906,0.2999998908029513
454,454,454,454,2020-11-20,17.00124740600586,15.904703140258787,13.13909149169922,0.06894465467710886,0.2939439090401801
455,455,455,455,2020-11-23,17.369997024536133,16.47723388671875,13.585471153259276,0.05418161470275562,0.27857155843792114
456,456,456,456,2020-11-24,17.632001876831055,16.875097274780273,14.711124420166016,0.04485334749340786,0.1985488922016796
457,457,457,457,2020-11-25,17.467037200927734,17.156511306762695,15.206024169921877,0.01809959429471175,0.14869192668246778
458,458,458,458,2020-11-27,17.18562126159668,17.030357360839844,15.788259506225586,0.009116890354506246,0.08850638379867592
459,459,459,459,2020-11-30,17.127399444580078,17.030357360839844,16.690723419189453,0.005698182468171664,0.026162798006021504
460,460,460,460,2020-12-01,17.534963607788086,17.00124740600586,15.904703140258787,0.03139276719152306,0.10250178536201027
461,461,461,461,2020-12-02,17.845487594604492,17.369997024536133,16.47723388671875,0.027374245913611928,0.0830390414612372
462,462,462,462,2020-12-03,18.020158767700195,17.632001876831055,16.875097274780273,0.022014340378399666,0.06785510473063816
463,463,463,463,2020-12-04,18.12690162658692,17.467037200927734,17.156511306762695,0.03777769624399374,0.056561051514110616
464,464,464,464,2020-12-07,17.95223045349121,17.18562126159668,17.030357360839844,0.04460759260461589,0.054131165489877064
465,465,465,465,2020-12-08,17.835783004760742,17.127399444580078,17.030357360839844,0.041359668318171394,0.04729352572324297
466,466,466,466,2020-12-09,17.729042053222656,17.534963607788086,17.00124740600586,0.011068083731201606,0.042808308698554454
467,467,467,467,2020-12-10,17.806673049926758,17.845487594604492,17.369997024536133,-0.002175034135210141,0.02513967185911392
468,468,468,468,2020-12-11,17.4282169342041,18.020158767700195,17.632001876831055,-0.03284886893211536,-0.011557674735432788
469,469,469,469,2020-12-14,17.224435806274414,18.12690162658692,17.467037200927734,-0.0497859942588782,-0.01388909818320161
470,470,470,470,2020-12-15,17.554370880126953,17.95223045349121,17.18562126159668,-0.022162124889995805,0.02145686867627461
471,471,471,471,2020-12-16,17.243846893310547,17.835783004760742,17.127399444580078,-0.03318812026879869,0.006798898402951448
472,472,472,472,2020-12-17,17.18562126159668,17.729042053222656,17.534963607788086,-0.030651446930670345,-0.019922615980579872
473,473,473,473,2020-12-18,16.836278915405273,17.806673049926758,17.845487594604492,-0.054496094346241475,-0.056552597616012945
474,474,474,474,2020-12-21,17.127399444580078,17.4282169342041,18.020158767700195,-0.017260370969657157,-0.049542256238070626
475,475,475,475,2020-12-22,17.117692947387695,17.224435806274414,18.12690162658692,-0.006197175924208542,-0.055674637618102873
476,476,476,476,2020-12-23,17.156511306762695,17.554370880126953,17.95223045349121,-0.02266441651945894,-0.04432424977999161
477,477,477,477,2020-12-24,17.2923641204834,17.243846893310547,17.835783004760742,0.0028135964946240932,-0.03046790175302616
478,478,478,478,2020-12-28,17.641706466674805,17.18562126159668,17.729042053222656,0.026538767387903617,-0.004926131162962477
479,479,479,479,2020-12-29,17.48644256591797,16.836278915405273,17.806673049926758,0.0386168258306645,-0.01798373469939718
480,480,480,480,2020-12-30,17.49614906311035,17.127399444580078,17.4282169342041,0.021529807821873526,0.0038978243823055703
481,481,481,481,2020-12-31,17.437923431396484,17.117692947387695,17.224435806274414,0.01870757262634859,0.012394462583459553
482,482,482,482,2021-01-04,17.622299194335938,17.156511306762695,17.554370880126953,0.027149335855340295,0.0038695954798291243
483,483,483,483,2021-01-05,17.73874282836914,17.2923641204834,17.243846893310547,0.02581363107875978,0.02869985671530051
484,484,484,484,2021-01-06,18.680025100708008,17.641706466674805,17.18562126159668,0.05885590693817444,0.08695663754971439
485,485,485,485,2021-01-07,18.18512535095215,17.48644256591797,16.836278915405273,0.03995568466258259,0.0801154722088071
486,486,486,486,2021-01-08,18.07838249206543,17.49614906311035,17.127399444580078,0.03327780455315654,0.0555240771117933
487,487,487,487,2021-01-11,18.107494354248047,17.437923431396484,17.117692947387695,0.03839740009673509,0.05782329487405624
488,488,488,488,2021-01-12,17.855192184448242,17.622299194335938,17.156511306762695,0.013215811827049118,0.04072394819628289
489,489,489,489,2021-01-13,17.73874282836914,17.73874282836914,17.2923641204834,0.0,0.02581363107875978
490,490,490,490,2021-01-14,18.136606216430664,18.680025100708008,17.641706466674805,-0.02909090760572619,0.0280528275816585
491,491,491,491,2021-01-15,18.14631080627441,18.18512535095215,17.48644256591797,-0.002134411719944773,0.03773599106101555
492,492,492,492,2021-01-19,18.194828033447266,18.07838249206543,17.49614906311035,0.006441148229546778,0.039933300054584064
493,493,493,493,2021-01-20,18.544170379638672,18.107494354248047,17.437923431396484,0.02411576206225252,0.0634391447235294
494,494,494,494,2021-01-21,18.64120864868164,17.855192184448242,17.622299194335938,0.044021730828414984,0.057819325566393465
495,495,495,495,2021-01-22,18.020158767700195,17.73874282836914,17.73874282836914,0.015864480479472975,0.015864480479472975
496,496,496,496,2021-01-25,18.194828033447266,18.136606216430664,18.680025100708008,0.0032101825623724878,-0.025974112167673313
497,497,497,497,2021-01-26,18.573278427124023,18.14631080627441,18.18512535095215,0.02352916939469485,0.021344536739833497
498,498,498,498,2021-01-27,19.00025177001953,18.194828033447266,18.07838249206543,0.0442666308849784,0.05099290704567783
499,499,499,499,2021-01-28,18.93232536315918,18.544170379638672,18.107494354248047,0.020931374959038296,0.04555191307943862
500,500,500,500,2021-01-29,18.82558250427246,18.64120864868164,17.855192184448242,0.009890659938719182,0.05434779473667173
501,501,501,501,2021-02-01,18.79646873474121,18.020158767700195,17.73874282836914,0.04308008475666125,0.05962800839981042
502,502,502,502,2021-02-02,19.20403861999512,18.194828033447266,18.136606216430664,0.055466893377208004,0.05885513479348892
503,503,503,503,2021-02-03,19.25255584716797,18.573278427124023,18.14631080627441,0.036572833531205884,0.06096253132130047
504,504,504,504,2021-02-04,19.698930740356445,19.00025177001953,18.194828033447266,0.03677209011721416,0.08266649754228017
505,505,505,505,2021-02-05,20.591691970825195,18.93232536315918,18.544170379638672,0.08764726867070505,0.11041322147442534
506,506,506,506,2021-02-08,21.05748176574707,18.82558250427246,18.64120864868164,0.11855671722073313,0.1296199813329333
507,507,507,507,2021-02-09,21.523271560668945,18.79646873474121,18.020158767700195,0.14506995246866916,0.19439966307332557
508,508,508,508,2021-02-10,21.950241088867188,19.20403861999512,18.194828033447266,0.1430012990086751,0.20640003019079955
509,509,509,509,2021-02-11,22.357805252075195,19.25255584716797,18.573278427124023,0.16129024268557068,0.20376191741272387
510,510,510,510,2021-02-12,23.017667770385746,19.698930740356445,19.00025177001953,0.16847295286085395,0.21144014558298063
511,511,511,511,2021-02-16,23.08559799194336,20.591691970825195,18.93232536315918,0.12111224394049747,0.2193746699951673
512,512,512,512,2021-02-17,22.49365997314453,21.05748176574707,18.82558250427246,0.06820275203721682,0.1948453636449019
513,513,513,513,2021-02-18,21.979352951049805,21.523271560668945,18.79646873474121,0.021190151743208485,0.16933415851806877
514,514,514,514,2021-02-19,21.83379554748535,21.950241088867188,19.20403861999512,-0.005304977786366738,0.1369377025076457
515,515,515,515,2021-02-22,22.668331146240234,22.357805252075195,19.25255584716797,0.013888925619665482,0.17741931648907405
516,516,516,516,2021-02-23,22.73625946044922,23.017667770385746,19.698930740356445,-0.012225752528176814,0.15418749170330925
517,517,517,517,2021-02-24,23.1050033569336,23.08559799194336,20.591691970825195,0.0008405831634517025,0.12205463201709343
518,518,518,518,2021-02-25,22.52276992797852,22.49365997314453,21.05748176574707,0.0012941404319590788,0.06958515640815821
519,519,519,519,2021-02-26,22.755664825439453,21.979352951049805,21.523271560668945,0.03532005132810645,0.05725864031853556
520,520,520,520,2021-03-01,23.638721466064453,21.83379554748535,21.950241088867188,0.08266661262141284,0.07692309029141531
521,521,521,521,2021-03-02,22.940040588378903,22.668331146240234,22.357805252075195,0.011986301081706952,0.02604170354555113
522,522,522,522,2021-03-03,23.08559799194336,22.73625946044922,23.017667770385746,0.01536481988613092,0.0029512208723863065
523,523,523,523,2021-03-04,22.833295822143555,23.1050033569336,23.08559799194336,-0.011759683848239222,-0.010928985677037928
524,524,524,524,2021-03-05,23.648426055908203,22.52276992797852,22.49365997314453,0.0499785830752264,0.05133740281227528
525,525,525,525,2021-03-08,23.522274017333984,22.755664825439453,21.979352951049805,0.033688718733346334,0.07019865733629271
526,526,526,526,2021-03-09,24.114213943481445,23.638721466064453,21.83379554748535,0.02011498287247071,0.10444443299088846
527,527,527,527,2021-03-10,24.76437187194824,22.940040588378903,22.668331146240234,0.07952607043308868,0.09246559493885176
528,528,528,528,2021-03-11,24.968156814575195,23.08559799194336,22.73625946044922,0.08154689444426921,0.09816466767580945
529,529,529,529,2021-03-12,25.43394470214844,22.833295822143555,23.1050033569336,0.11389721835438227,0.10079813922710157
530,530,530,530,2021-03-15,25.33690643310547,23.648426055908203,22.52276992797852,0.07139927085233744,0.12494628831736798
531,531,531,531,2021-03-16,25.79474258422852,23.522274017333984,22.755664825439453,0.09660922091205615,0.13355258051575625
532,532,532,532,2021-03-17,25.66810607910156,24.114213943481445,23.638721466064453,0.06443884670104127,0.0858500158712252
533,533,533,533,2021-03-18,26.447404861450195,24.76437187194824,22.940040588378903,0.06796186869606835,0.15289267948584517
534,534,534,534,2021-03-19,26.593521118164062,24.968156814575195,23.08559799194336,0.06509748859956122,0.15195288107524574
535,535,535,535,2021-03-22,26.01878929138184,25.43394470214844,22.833295822143555,0.022994647353463682,0.13951089207844536
536,536,536,536,2021-03-23,25.43431854248047,25.33690643310547,23.648426055908203,0.0038446725780112434,0.07551845024908488
537,537,537,537,2021-03-24,24.79139709472656,25.79474258422852,23.522274017333984,-0.03889728638406453,0.05395409799483386
538,538,538,538,2021-03-25,25.53173065185547,25.66810607910156,24.114213943481445,-0.005313030374185845,0.05878345077705527
539,539,539,539,2021-03-26,25.064151763916016,26.447404861450195,24.76437187194824,-0.05230203510630316,0.012105289547333697
540,540,540,540,2021-03-29,24.382266998291016,26.593521118164062,24.968156814575195,-0.08315010675147883,-0.02346548127822423
541,541,541,541,2021-03-30,25.02518653869629,26.01878929138184,25.43394470214844,-0.038187893431869235,-0.016071363221043078
542,542,542,542,2021-03-31,24.771913528442383,25.43431854248047,25.33690643310547,-0.026043749233215507,-0.022299206343709743
543,543,543,543,2021-04-01,25.385608673095703,24.79139709472656,25.79474258422852,0.02396845873988851,-0.015861135647966096
544,544,544,544,2021-04-05,25.73629570007324,25.53173065185547,25.66810607910156,0.008012188872237758,0.002656589495210193
545,545,545,545,2021-04-06,25.87267303466797,25.064151763916016,26.447404861450195,0.03225807433531225,-0.021731123707337985
546,546,546,546,2021-04-07,25.73629570007324,24.382266998291016,26.593521118164062,0.055533339122122216,-0.03223437070562707
547,547,547,547,2021-04-08,26.02853012084961,25.02518653869629,26.01878929138184,0.04009335077690057,0.00037437673823648154
548,548,548,548,2021-04-09,25.989564895629883,24.771913528442383,25.43431854248047,0.0491545138727143,0.02183059680651711
549,549,549,549,2021-04-12,26.06749725341797,25.385608673095703,24.79139709472656,0.026861226339037758,0.051473507274136354
550,550,550,550,2021-04-13,25.46354103088379,25.73629570007324,25.53173065185547,-0.010598054683863212,-0.0026707794274307695
551,551,551,551,2021-04-14,25.72655487060547,25.87267303466797,25.064151763916016,-0.005647586697621443,0.026428307366183956
552,552,552,552,2021-04-15,25.92137718200684,25.73629570007324,24.382266998291016,0.007191457702014015,0.0631241624834844
553,553,553,553,2021-04-16,26.00905036926269,26.02853012084961,25.02518653869629,-0.0007483999863409085,0.039314944927385964
554,554,554,554,2021-04-19,26.04801368713379,25.989564895629883,24.771913528442383,0.0022489330521164863,0.051513992135739706
555,555,555,555,2021-04-20,25.804481506347656,26.06749725341797,25.385608673095703,-0.010089796673358298,0.016500405353521597
556,556,556,556,2021-04-21,26.613006591796875,25.46354103088379,25.73629570007324,0.04514162266430044,0.03406515459492265
557,557,557,557,2021-04-22,26.19413375854492,25.72655487060547,25.87267303466797,0.018174951535143036,0.012424720223001673
558,558,558,558,2021-04-23,26.038272857666016,25.92137718200684,25.73629570007324,0.004509624424597236,0.011733512899912757
559,559,559,559,2021-04-26,25.97008514404297,26.00905036926269,26.02853012084961,-0.0014981410188574795,-0.002245419796480297
560,560,560,560,2021-04-27,25.86293029785156,26.04801368713379,25.989564895629883,-0.007105470363509947,-0.004872517038544855
561,561,561,561,2021-04-28,25.492765426635746,25.804481506347656,26.06749725341797,-0.012079920289630008,-0.022047833023435492
562,562,562,562,2021-04-29,25.83370780944824,26.613006591796875,25.46354103088379,-0.029282628389264542,0.014537128913668651
563,563,563,563,2021-04-30,25.52198982238769,26.19413375854492,25.72655487060547,-0.02566009406354064,-0.007951513494389717
564,564,564,564,2021-05-03,25.67784881591797,26.038272857666016,25.92137718200684,-0.013842087135281456,-0.009394885324916835
565,565,565,565,2021-05-04,24.84984397888184,25.97008514404297,26.00905036926269,-0.04313582951105921,-0.04456934697434378
566,566,566,566,2021-05-05,25.444061279296875,25.86293029785156,26.04801368713379,-0.01619572932110791,-0.023186121409911276
567,567,567,567,2021-05-06,25.327163696289062,25.492765426635746,25.804481506347656,-0.0064960284839735705,-0.018497477267317985
568,568,568,568,2021-05-07,26.729900360107425,25.83370780944824,26.613006591796875,0.03469082166871229,0.004392354840004442
569,569,569,569,2021-05-10,26.729900360107425,25.52198982238769,26.19413375854492,0.04732822738845255,0.02045368655826363
570,570,570,570,2021-05-11,26.92472648620605,25.67784881591797,26.038272857666016,0.04855849410232249,0.03404425606051875
571,571,571,571,2021-05-12,25.46354103088379,24.84984397888184,25.97008514404297,0.02469621348622897,-0.019504907679340877
572,572,572,572,2021-05-13,25.570697784423828,25.444061279296875,25.86293029785156,0.004977055499783445,-0.011299280865014971
573,573,573,573,2021-05-14,26.00905036926269,25.327163696289062,25.492765426635746,0.026923136011220317,0.020252214068839924
574,574,574,574,2021-05-17,26.21361541748047,26.729900360107425,25.83370780944824,-0.01931488466741449,0.01470588778174875
575,575,575,575,2021-05-18,25.79474258422852,26.729900360107425,25.52198982238769,-0.03498545685843879,0.010686970872528567
576,576,576,576,2021-05-19,25.33690643310547,26.92472648620605,25.67784881591797,-0.05897256018233077,-0.01327768479582081
577,577,577,577,2021-05-20,26.349992752075195,25.46354103088379,24.84984397888184,0.03481258636087814,0.06036853891188332
578,578,578,578,2021-05-21,25.804481506347656,25.570697784423828,25.444061279296875,0.009142641467775547,0.014165200401558664
579,579,579,579,2021-05-24,26.14542388916016,26.00905036926269,25.327163696289062,0.005243310230912179,0.0323076125966284
580,580,580,580,2021-05-25,25.95059967041016,26.21361541748047,26.729900360107425,-0.01003355481041035,-0.029154642523857688
581,581,581,581,2021-05-26,26.08698081970215,25.79474258422852,26.729900360107425,0.011329372042359953,-0.02405244807290008
582,582,582,582,2021-05-27,26.39869880676269,25.33690643310547,26.92472648620605,0.041906946156215596,-0.01953697393037035
583,583,583,583,2021-05-28,26.29154396057129,26.349992752075195,25.46354103088379,-0.002218171065694219,0.03251719502339623
584,584,584,584,2021-06-01,25.82396697998047,25.804481506347656,25.570697784423828,0.0007551197503432583,0.009904665007261393
585,585,585,585,2021-06-02,25.23949241638184,26.14542388916016,26.00905036926269,-0.03464971448230825,-0.02958808345383923
586,586,586,586,2021-06-03,25.22001266479492,25.95059967041016,26.21361541748047,-0.028152991256239934,-0.03790407148580388
587,587,587,587,2021-06-04,25.541467666625977,26.08698081970215,25.79474258422852,-0.02091131805732671,-0.009818858117134344
588,588,588,588,2021-06-07,25.181047439575195,26.39869880676269,25.33690643310547,-0.04612543126086066,-0.006151461068926167
589,589,589,589,2021-06-08,25.785001754760746,26.29154396057129,26.349992752075195,-0.01926635448150904,-0.02144178947715092
590,590,590,590,2021-06-09,25.843448638916016,25.82396697998047,25.804481506347656,0.000754402255495723,0.00151009166988203
591,591,591,591,2021-06-10,25.775259017944336,25.23949241638184,26.14542388916016,0.021227312844641633,-0.014157921966960085
592,592,592,592,2021-06-11,26.14542388916016,25.22001266479492,25.95059967041016,0.03669352734533082,0.007507503534577076
593,593,593,593,2021-06-14,25.62914085388184,25.541467666625977,26.08698081970215,0.003432582199276668,-0.017550515676176937
594,594,594,594,2021-06-15,25.327163696289062,25.181047439575195,26.39869880676269,0.005802628229206519,-0.04059045176117271
595,595,595,595,2021-06-16,25.258975982666016,25.785001754760746,26.29154396057129,-0.020400455159853115,-0.03927376724066822
596,596,596,596,2021-06-17,24.84010505676269,25.843448638916016,25.82396697998047,-0.038823904509495355,-0.0380987910951287
597,597,597,597,2021-06-18,24.479677200317383,25.775259017944336,25.23949241638184,-0.05026455085184556,-0.030104219353131456
598,598,598,598,2021-06-21,25.064151763916016,26.14542388916016,25.22001266479492,-0.04135607553459619,-0.006180048477789746
599,599,599,599,2021-06-22,24.859582901000977,25.62914085388184,25.541467666625977,-0.03002667772861778,-0.026697164568815768
600,600,600,600,2021-06-23,24.79139709472656,25.327163696289062,25.181047439575195,-0.021153833409344736,-0.015473953011035269
601,601,601,601,2021-06-24,24.908292770385746,25.258975982666016,25.785001754760746,-0.01388350867909005,-0.03400073394267389
602,602,602,602,2021-06-25,25.064151763916016,24.84010505676269,25.843448638916016,0.009019555538970048,-0.030154523333488337
603,603,603,603,2021-06-28,24.957000732421875,24.479677200317383,25.775259017944336,0.019498767414233065,-0.031745880223853495
604,604,604,604,2021-06-29,24.898548126220703,25.064151763916016,26.14542388916016,-0.006607190989552092,-0.047690019034512865
605,605,605,605,2021-06-30,25.10311508178711,24.859582901000977,25.62914085388184,0.009796310008738152,-0.020524518363441602
606,606,606,606,2021-07-01,25.46354103088379,24.79139709472656,25.327163696289062,0.02711198298300843,0.0053846272022439745
607,607,607,607,2021-07-02,25.083635330200195,24.908292770385746,25.258975982666016,0.007039525407494862,-0.006941716583686808
608,608,608,608,2021-07-06,24.87906837463379,25.064151763916016,24.84010505676269,-0.0073843867139634645,0.0015685649389187706
609,609,609,609,2021-07-07,24.693986892700195,24.957000732421875,24.479677200317383,-0.01053867980938894,0.00875459633838771
610,610,610,610,2021-07-08,24.15821647644043,24.898548126220703,25.064151763916016,-0.029733928501663454,-0.03614466174673536
611,611,611,611,2021-07-09,24.859582901000977,25.10311508178711,24.859582901000977,-0.009701273327740179,0.0
612,612,612,612,2021-07-12,25.16156005859375,25.46354103088379,24.79139709472656,-0.011859347131798259,0.014931105433583225
613,613,613,613,2021-07-13,24.577091217041016,25.083635330200195,24.908292770385746,-0.020194206561012784,-0.01329683878368837
614,614,614,614,2021-07-14,24.35304450988769,24.87906837463379,25.064151763916016,-0.02114322999660312,-0.028371486923889466
615,615,615,615,2021-07-15,24.26537132263184,24.693986892700195,24.957000732421875,-0.017357082593862483,-0.027712841667369648
616,616,616,616,2021-07-16,23.59322738647461,24.15821647644043,24.898548126220703,-0.023387036477498624,-0.0524255765086743
617,617,617,617,2021-07-19,23.262025833129883,24.859582901000977,25.10311508178711,-0.06426322896217085,-0.07334106714082589
618,618,618,618,2021-07-20,23.69063949584961,25.16156005859375,25.46354103088379,-0.05845903669402086,-0.06962509781667414
619,619,619,619,2021-07-21,23.97313499450684,24.577091217041016,25.083635330200195,-0.02457395048098332,-0.04427190560996297
620,620,620,620,2021-07-22,23.77831077575684,24.35304450988769,24.87906837463379,-0.02360007734956926,-0.04424432548283286
621,621,621,621,2021-07-23,24.10951232910156,24.26537132263184,24.693986892700195,-0.006423103584856871,-0.0236686998392881
622,622,622,622,2021-07-26,24.15821647644043,23.59322738647461,24.15821647644043,0.023947087895643815,0.0
623,623,623,623,2021-07-27,24.08028793334961,23.262025833129883,24.859582901000977,0.035175874452617606,-0.03134786978344628
624,624,624,624,2021-07-28,24.10951232910156,23.69063949584961,25.16156005859375,0.01768094243827112,-0.04181170511853349
625,625,625,625,2021-07-29,23.94391250610352,23.97313499450684,24.577091217041016,-0.001218968166241785,-0.025762963783869997
626,626,626,626,2021-07-30,23.99261474609375,23.77831077575684,24.35304450988769,0.00901258177495956,-0.014800193201618073
627,627,627,627,2021-08-02,24.09977149963379,24.10951232910156,24.26537132263184,-0.0004040243259508802,-0.006824532820711382
628,628,628,628,2021-08-03,23.44710922241211,24.15821647644043,23.59322738647461,-0.029435420231531007,-0.00619322493141683
629,629,629,629,2021-08-04,23.700380325317383,24.08028793334961,23.262025833129883,-0.015776705373446998,0.018844209671678547
630,630,630,630,2021-08-05,24.206926345825195,24.10951232910156,23.69063949584961,0.004040480595123963,0.021792862538220437
631,631,631,631,2021-08-06,24.08028793334961,23.94391250610352,23.97313499450684,0.005695620012448943,0.004469709066724947
632,632,632,632,2021-08-09,23.77831077575684,23.99261474609375,23.77831077575684,-0.008932080667522935,0.0
633,633,633,633,2021-08-10,23.651674270629883,24.09977149963379,24.10951232910156,-0.01859342230737393,-0.018989934438410017
634,634,634,634,2021-08-11,23.55426406860352,23.44710922241211,24.15821647644043,0.004570066406693218,-0.024999875650004943
635,635,635,635,2021-08-12,23.34969520568848,23.700380325317383,24.08028793334961,-0.014796603042453782,-0.030339866769172108
636,636,636,636,2021-08-13,22.91134452819824,24.206926345825195,24.10951232910156,-0.053521120323910765,-0.04969689077688488
