,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NVR,NVR_6m,NVR_12m,NVR_6m_ret,NVR_12m_ret
988,988,988,988,2023-01-06,4796.81982421875,4564.06982421875,4685.2001953125,0.05099615232986521,0.02382387608920622
989,989,989,989,2023-01-09,4763.169921875,4648.06005859375,4635.5498046875,0.024765141119126532,0.027530740163432155
990,990,990,990,2023-01-10,4828.52978515625,4612.580078125,4704.9599609375,0.04681755186330183,0.02626373555666306
991,991,991,991,2023-01-11,4914.509765625,4589.31982421875,4674.990234375,0.07085798198028348,0.05123423135492855
992,992,992,992,2023-01-12,4934.0,4674.22021484375,4645.0,0.055577138691770944,0.06221743810548985
993,993,993,993,2023-01-13,4992.240234375,4639.52978515625,4653.85009765625,0.07602288713550553,0.0727118685857906
994,994,994,994,2023-01-17,4989.72021484375,4796.81982421875,4564.06982421875,0.0402142247768118,0.09326114783922268
995,995,995,995,2023-01-18,4999.16015625,4763.169921875,4648.06005859375,0.04954478598195866,0.07553691071764557
996,996,996,996,2023-01-19,4928.89990234375,4828.52978515625,4612.580078125,0.020786889934086172,0.0685776330949539
997,997,997,997,2023-01-20,5024.06982421875,4914.509765625,4589.31982421875,0.022293181582439425,0.09473081342157452
998,998,998,998,2023-01-23,5020.2900390625,4934.0,4674.22021484375,0.017488860774726334,0.07403798030733522
999,999,999,999,2023-01-24,5039.18994140625,4992.240234375,4639.52978515625,0.009404536806536079,0.0861423839822466
1000,1000,1000,1000,2023-01-25,5069.06005859375,4989.72021484375,4796.81982421875,0.015900659823365304,0.05675431730841374
1001,1001,1001,1001,2023-01-26,5112.22021484375,4999.16015625,4763.169921875,0.022615810468164632,0.07328109193957699
1002,1002,1002,1002,2023-01-27,5122.009765625,4928.89990234375,4828.52978515625,0.039179100226690355,0.060780401804905404
1003,1003,1003,1003,2023-01-30,5021.419921875,5024.06982421875,4914.509765625,-0.0005274413844680303,0.021753981851413418
1004,1004,1004,1004,2023-01-31,5270.0,5020.2900390625,4934.0,0.04974014628527934,0.06809890555330367
1005,1005,1005,1005,2023-02-01,5357.919921875,5039.18994140625,4992.240234375,0.0632502414425371,0.07324961747274195
1006,1006,1006,1006,2023-02-02,5405.669921875,5069.06005859375,4989.72021484375,0.06640478893332191,0.08336132871615831
1007,1007,1007,1007,2023-02-03,5281.33984375,5112.22021484375,4999.16015625,0.03308144442119243,0.05644541856639984
1008,1008,1008,1008,2023-02-06,5149.43994140625,5122.009765625,4928.89990234375,0.005355354057569484,0.04474427223763078
1009,1009,1009,1009,2023-02-07,5164.89990234375,5021.419921875,5024.06982421875,0.028573587292252345,0.02803107501534363
1010,1010,1010,1010,2023-02-08,5014.9599609375,5270.0,5020.2900390625,-0.04839469431925991,-0.001061707208851903
1011,1011,1011,1011,2023-02-09,5050.4599609375,5357.919921875,5039.18994140625,-0.05738420234356634,0.002236474445752812
1012,1012,1012,1012,2023-02-10,5078.25,5405.669921875,5069.06005859375,-0.060569721534427634,0.0018129478246504682
1013,1013,1013,1013,2023-02-13,5199.990234375,5281.33984375,5112.22021484375,-0.015403214294431367,0.017168669549172177
1014,1014,1014,1014,2023-02-14,5119.91015625,5149.43994140625,5122.009765625,-0.005734562494612905,-0.0004099190495674421
1015,1015,1015,1015,2023-02-15,5160.9599609375,5164.89990234375,5021.419921875,-0.0007628301575529628,0.027788960340603408
1016,1016,1016,1016,2023-02-16,5119.9599609375,5014.9599609375,5270.0,0.020937355595630924,-0.02847059564753318
1017,1017,1017,1017,2023-02-17,5098.14013671875,5050.4599609375,5357.919921875,0.009440759089276884,-0.04848519368414528
1018,1018,1018,1018,2023-02-21,5018.22998046875,5078.25,5405.669921875,-0.011819035992960192,-0.07167288180848885
1019,1019,1019,1019,2023-02-22,5057.72998046875,5199.990234375,5281.33984375,-0.02735779251388315,-0.042339608867600576
1020,1020,1020,1020,2023-02-23,5129.58984375,5119.91015625,5149.43994140625,0.0018905971403002653,-0.003854807101765889
1021,1021,1021,1021,2023-02-24,5132.47021484375,5160.9599609375,5164.89990234375,-0.00552024164290843,-0.006278860793659136
1022,1022,1022,1022,2023-02-27,5166.93017578125,5119.9599609375,5014.9599609375,0.009173941828082066,0.030303375505981167
1023,1023,1023,1023,2023-02-28,5173.6201171875,5098.14013671875,5050.4599609375,0.014805395388234777,0.024385928648593458
1024,1024,1024,1024,2023-03-01,5138.91015625,5018.22998046875,5078.25,0.024048354948048356,0.011945090582385687
1025,1025,1025,1025,2023-03-02,5217.41015625,5057.72998046875,5199.990234375,0.031571510617981025,0.0033499912672612098
1026,1026,1026,1026,2023-03-03,5247.10009765625,5129.58984375,5119.91015625,0.02290831381955938,0.02484222135245595
1027,1027,1027,1027,2023-03-06,5244.97998046875,5132.47021484375,5160.9599609375,0.02192117263527571,0.016279920822324545
1028,1028,1028,1028,2023-03-07,5302.93994140625,5166.93017578125,5119.9599609375,0.026323128240151705,0.035738556915442254
1029,1029,1029,1029,2023-03-08,5336.759765625,5173.6201171875,5098.14013671875,0.031532977826401964,0.04680523141912496
1030,1030,1030,1030,2023-03-09,5308.1201171875,5138.91015625,5018.22998046875,0.032927207480306864,0.05776740760128973
1031,1031,1031,1031,2023-03-10,5235.47021484375,5217.41015625,5057.72998046875,0.003461498723100309,0.035142294084771875
1032,1032,1032,1032,2023-03-13,5266.68017578125,5247.10009765625,5129.58984375,0.003731599885762771,0.026725398366554298
1033,1033,1033,1033,2023-03-14,5371.72021484375,5244.97998046875,5132.47021484375,0.02416410259847601,0.04661498069838932
1034,1034,1034,1034,2023-03-15,5322.89013671875,5302.93994140625,5166.93017578125,0.003762100935129409,0.030184259440649175
1035,1035,1035,1035,2023-03-16,5478.1201171875,5336.759765625,5173.6201171875,0.02648804851082609,0.058856273383584456
1036,1036,1036,1036,2023-03-17,5503.0,5308.1201171875,5138.91015625,0.03671354048328457,0.07084962232842118
1037,1037,1037,1037,2023-03-20,5494.47021484375,5235.47021484375,5217.41015625,0.04947024610428996,0.05310298602111163
1038,1038,1038,1038,2023-03-21,5482.240234375,5266.68017578125,5247.10009765625,0.04092902006561916,0.04481335067798331
1039,1039,1039,1039,2023-03-22,5426.06982421875,5371.72021484375,5244.97998046875,0.010117728995790776,0.034526317435784826
1040,1040,1040,1040,2023-03-23,5354.43017578125,5322.89013671875,5302.93994140625,0.005925359767418037,0.00970975250406969
1041,1041,1041,1041,2023-03-24,5413.0,5478.1201171875,5336.759765625,-0.011887310937777174,0.014285865904265949
1042,1042,1042,1042,2023-03-27,5375.4501953125,5503.0,5308.1201171875,-0.023178230908140973,0.012684354656366414
1043,1043,1043,1043,2023-03-28,5413.56005859375,5494.47021484375,5235.47021484375,-0.014725742990000179,0.03401601698450585
1044,1044,1044,1044,2023-03-29,5433.990234375,5482.240234375,5266.68017578125,-0.008801146600154519,0.03176765115966651
1045,1045,1045,1045,2023-03-30,5417.10986328125,5426.06982421875,5371.72021484375,-0.0016512800660080096,0.008449741725578663
1046,1046,1046,1046,2023-03-31,5572.18994140625,5354.43017578125,5322.89013671875,0.04066908307254691,0.04683542178858091
1047,1047,1047,1047,2023-04-03,5576.7001953125,5413.0,5478.1201171875,0.03024204605810077,0.017995238515436496
1048,1048,1048,1048,2023-04-04,5526.81005859375,5375.4501953125,5503.0,0.02815761615896628,0.004326741521669897
1049,1049,1049,1049,2023-04-05,5542.83984375,5413.56005859375,5494.47021484375,0.023880733520453834,0.008803328986218828
1050,1050,1050,1050,2023-04-06,5468.080078125,5433.990234375,5482.240234375,0.006273445898807628,-0.0025829142183905196
1051,1051,1051,1051,2023-04-10,5479.8701171875,5417.10986328125,5426.06982421875,0.011585560472320733,0.009915149401251266
1052,1052,1052,1052,2023-04-11,5578.009765625,5572.18994140625,5354.43017578125,0.0010444411048344815,0.041756000639438406
1053,1053,1053,1053,2023-04-12,5590.22021484375,5576.7001953125,5413.0,0.002424376254368976,0.03273974041081651
1054,1054,1054,1054,2023-04-13,5579.47021484375,5526.81005859375,5375.4501953125,0.00952812846682094,0.03795403400986941
1055,1055,1055,1055,2023-04-14,5632.5498046875,5542.83984375,5413.56005859375,0.01618483727951392,0.04045207658611183
1056,1056,1056,1056,2023-04-17,5693.0400390625,5468.080078125,5433.990234375,0.04114057543477645,0.04767211450781983
1057,1057,1057,1057,2023-04-18,5829.83984375,5479.8701171875,5417.10986328125,0.0638646024592493,0.07619007014540236
1058,1058,1058,1058,2023-04-19,5861.1298828125,5578.009765625,5572.18994140625,0.05075647571150799,0.05185392896591212
1059,1059,1059,1059,2023-04-20,5892.7099609375,5590.22021484375,5576.7001953125,0.05411052417766071,0.05666608470195733
1060,1060,1060,1060,2023-04-21,5924.2001953125,5579.47021484375,5526.81005859375,0.061785432522181605,0.07190226052745197
1061,1061,1061,1061,2023-04-24,5967.22021484375,5632.5498046875,5542.83984375,0.05941721276529721,0.07656370796501966
1062,1062,1062,1062,2023-04-25,5754.7099609375,5693.0400390625,5468.080078125,0.010832511531950528,0.05241874272455527
1063,1063,1063,1063,2023-04-26,5681.58984375,5829.83984375,5479.8701171875,-0.025429515042155848,0.03681104154819481
1064,1064,1064,1064,2023-04-27,5799.52001953125,5861.1298828125,5578.009765625,-0.010511601775268331,0.03971134207604421
1065,1065,1065,1065,2023-04-28,5840.0,5892.7099609375,5590.22021484375,-0.00894494405577606,0.04468156451028671
1066,1066,1066,1066,2023-05-01,5870.490234375,5924.2001953125,5579.47021484375,-0.009066196139016047,0.052159077533385556
1067,1067,1067,1067,2023-05-02,5886.56005859375,5967.22021484375,5632.5498046875,-0.013517207903498196,0.04509685004380404
1068,1068,1068,1068,2023-05-03,5894.81982421875,5754.7099609375,5693.0400390625,0.024346989549830278,0.03544324012684763
1069,1069,1069,1069,2023-05-04,5801.35009765625,5681.58984375,5829.83984375,0.02107865178581858,-0.004886883148992993
1070,1070,1070,1070,2023-05-05,5852.47021484375,5799.52001953125,5861.1298828125,0.009130099583099627,-0.0014774741631548016
1071,1071,1071,1071,2023-05-08,5853.47021484375,5840.0,5892.7099609375,0.0023065436376283888,-0.0066590323219484215
1072,1072,1072,1072,2023-05-09,5875.4501953125,5870.490234375,5924.2001953125,0.0008448972299548441,-0.008228958913065298
1073,1073,1073,1073,2023-05-10,5836.509765625,5886.56005859375,5967.22021484375,-0.008502468754341796,-0.021904747019994564
1074,1074,1074,1074,2023-05-11,5837.830078125,5894.81982421875,5754.7099609375,-0.009667767258909055,0.014443841262498536
1075,1075,1075,1075,2023-05-12,5822.41015625,5801.35009765625,5681.58984375,0.0036301995637633144,0.024785371062099548
1076,1076,1076,1076,2023-05-15,5898.81982421875,5852.47021484375,5799.52001953125,0.00791966599974181,0.01712207292208401
1077,1077,1077,1077,2023-05-16,5887.47998046875,5853.47021484375,5840.0,0.005810188550845474,0.008130133641909287
1078,1078,1078,1078,2023-05-17,5833.16015625,5875.4501953125,5870.490234375,-0.007197752964741233,-0.006358937096328288
1079,1079,1079,1079,2023-05-18,5883.169921875,5836.509765625,5886.56005859375,0.00799453065679967,-0.0005759113446571762
1080,1080,1080,1080,2023-05-19,5846.52001953125,5837.830078125,5894.81982421875,0.0014885567565270375,-0.008193601522655691
1081,1081,1081,1081,2023-05-22,5705.31982421875,5822.41015625,5801.35009765625,-0.0201102857560731,-0.01655309054288867
1082,1082,1082,1082,2023-05-23,5611.2900390625,5898.81982421875,5852.47021484375,-0.04874361206554245,-0.04120997919298064
1083,1083,1083,1083,2023-05-24,5585.7001953125,5887.47998046875,5853.47021484375,-0.05125788727220826,-0.04574551671113236
1084,1084,1084,1084,2023-05-25,5635.22021484375,5833.16015625,5875.4501953125,-0.03393356878675191,-0.04088707630615407
1085,1085,1085,1085,2023-05-26,5617.56005859375,5883.169921875,5836.509765625,-0.04514740638267989,-0.037513808050281594
1086,1086,1086,1086,2023-05-30,5621.2099609375,5846.52001953125,5837.830078125,-0.03853746465265917,-0.037106273099520304
1087,1087,1087,1087,2023-05-31,5554.22021484375,5705.31982421875,5822.41015625,-0.026483985829083734,-0.04606167106217429
1088,1088,1088,1088,2023-06-01,5570.60986328125,5611.2900390625,5898.81982421875,-0.007249701137894915,-0.055639936583580685
1089,1089,1089,1089,2023-06-02,5711.0,5585.7001953125,5887.47998046875,0.02243224668460564,-0.029975470159424478
1090,1090,1090,1090,2023-06-05,5661.56005859375,5635.22021484375,5833.16015625,0.0046741463058743715,-0.029418032946067374
1091,1091,1091,1091,2023-06-06,5794.60009765625,5617.56005859375,5883.169921875,0.03151546885407375,-0.015054779208301783
1092,1092,1092,1092,2023-06-07,5771.1201171875,5621.2099609375,5846.52001953125,0.026668663382393598,-0.012896543942698235
1093,1093,1093,1093,2023-06-08,5806.16015625,5554.22021484375,5705.31982421875,0.04536009226514581,0.01767479039530584
1094,1094,1094,1094,2023-06-09,5817.9599609375,5570.60986328125,5611.2900390625,0.044402696244564055,0.036831088829179404
1095,1095,1095,1095,2023-06-12,5868.85986328125,5711.0,5585.7001953125,0.027641369861889364,0.05069367457393725
1096,1096,1096,1096,2023-06-13,5929.6298828125,5661.56005859375,5635.22021484375,0.047349108981338706,0.052244571950044616
1097,1097,1097,1097,2023-06-14,5886.56982421875,5794.60009765625,5617.56005859375,0.015871626171355402,0.04788729676569603
1098,1098,1098,1098,2023-06-15,5944.9599609375,5771.1201171875,5621.2099609375,0.030122374897772808,0.05759436175659327
1099,1099,1099,1099,2023-06-16,5990.3798828125,5806.16015625,5554.22021484375,0.03172832329886699,0.07852761523626772
1100,1100,1100,1100,2023-06-20,5982.43017578125,5817.9599609375,5570.60986328125,0.028269396136794134,0.07392732979103767
1101,1101,1101,1101,2023-06-21,6025.39990234375,5868.85986328125,5711.0,0.02667298976448551,0.05505163760177734
1102,1102,1102,1102,2023-06-22,6062.56982421875,5929.6298828125,5661.56005859375,0.022419601903246322,0.07083025905842022
1103,1103,1103,1103,2023-06-23,6160.2099609375,5886.56982421875,5794.60009765625,0.046485499176945,0.06309492581362575
1104,1104,1104,1104,2023-06-26,6149.080078125,5944.9599609375,5771.1201171875,0.034334986026602454,0.0654916122455782
1105,1105,1105,1105,2023-06-27,6330.2001953125,5990.3798828125,5806.16015625,0.05672767322737027,0.0902558704823877
1106,1106,1106,1106,2023-06-28,6312.91015625,5982.43017578125,5817.9599609375,0.055241761417732294,0.0850728087913386
1107,1107,1107,1107,2023-06-29,6295.60986328125,6025.39990234375,5868.85986328125,0.04484514975220044,0.0727142937370131
1108,1108,1108,1108,2023-06-30,6350.6201171875,6062.56982421875,5929.6298828125,0.047512903161633924,0.07099772543903171
1109,1109,1109,1109,2023-07-03,6286.47998046875,6160.2099609375,5886.56982421875,0.020497681139431956,0.06793602525611342
1110,1110,1110,1110,2023-07-05,6231.02978515625,6149.080078125,5944.9599609375,0.013327149100364144,0.048119722605102
1111,1111,1111,1111,2023-07-06,6081.2001953125,6330.2001953125,5990.3798828125,-0.03933524885743489,0.015161027226433532
1112,1112,1112,1112,2023-07-07,6062.77978515625,6312.91015625,5982.43017578125,-0.0396220387907964,0.013430931413170644
1113,1113,1113,1113,2023-07-10,6213.7998046875,6295.60986328125,6025.39990234375,-0.012994778960319975,0.03126761798340838
1114,1114,1114,1114,2023-07-11,6204.759765625,6350.6201171875,6062.56982421875,-0.022967891146211006,0.023453740827566127
1115,1115,1115,1115,2023-07-12,6348.68994140625,6286.47998046875,6160.2099609375,0.009895833778327034,0.03059635656315618
1116,1116,1116,1116,2023-07-13,6325.77978515625,6231.02978515625,6149.080078125,0.015206154242067171,0.028735958027258368
1117,1117,1117,1117,2023-07-14,6396.5498046875,6081.2001953125,6330.2001953125,0.051856475571726346,0.010481439342808097
1118,1118,1118,1118,2023-07-17,6408.97998046875,6062.77978515625,6312.91015625,0.05710255156555677,0.015217993261576357
1119,1119,1119,1119,2023-07-18,6466.0,6213.7998046875,6295.60986328125,0.040587113077291015,0.027064913553894066
1120,1120,1120,1120,2023-07-19,6445.9501953125,6204.759765625,6350.6201171875,0.03887184013532963,0.015011144796237552
1121,1121,1121,1121,2023-07-20,6226.080078125,6348.68994140625,6286.47998046875,-0.019312624244190335,-0.009607904985207028
1122,1122,1122,1122,2023-07-21,6244.68994140625,6325.77978515625,6231.02978515625,-0.012818948256826945,0.002192279080825754
1123,1123,1123,1123,2023-07-24,6230.68994140625,6396.5498046875,6081.2001953125,-0.025929582094351145,0.024582276736914377
1124,1124,1124,1124,2023-07-25,6361.1298828125,6408.97998046875,6062.77978515625,-0.007466101907335099,0.049210116189064346
1125,1125,1125,1125,2023-07-26,6382.97998046875,6466.0,6213.7998046875,-0.012839471006998115,0.02722652500867917
1126,1126,1126,1126,2023-07-27,6301.7099609375,6445.9501953125,6204.759765625,-0.02237687695444679,0.015625132797181696
1127,1127,1127,1127,2023-07-28,6343.330078125,6226.080078125,6348.68994140625,0.018832073877743882,-0.0008442471329861423
1128,1128,1128,1128,2023-07-31,6306.43994140625,6244.68994140625,6325.77978515625,0.009888401278429937,-0.003057305882728012
1129,1129,1129,1129,2023-08-01,6324.0,6230.68994140625,6396.5498046875,0.014975878991129843,-0.011342021386956835
1130,1130,1130,1130,2023-08-02,6303.83984375,6361.1298828125,6408.97998046875,-0.009006267772851961,-0.01640512796719018
1131,1131,1131,1131,2023-08-03,6248.02001953125,6382.97998046875,6466.0,-0.021143723049494634,-0.03371171983741883
1132,1132,1132,1132,2023-08-04,6320.97021484375,6301.7099609375,6445.9501953125,0.0030563535969823086,-0.019388915005833507
1133,1133,1133,1133,2023-08-07,6387.740234375,6343.330078125,6226.080078125,0.007001079197052729,0.025964997915459476
1134,1134,1134,1134,2023-08-08,6348.759765625,6306.43994140625,6244.68994140625,0.006710572781465807,0.016665330896367125
1135,1135,1135,1135,2023-08-09,6261.60986328125,6324.0,6230.68994140625,-0.00986561301688016,0.0049625197475355876
1136,1136,1136,1136,2023-08-10,6119.330078125,6303.83984375,6361.1298828125,-0.029269424699603364,-0.0380120841960534
1137,1137,1137,1137,2023-08-11,6156.72998046875,6248.02001953125,6382.97998046875,-0.014611034980222204,-0.03544582635262861
1138,1138,1138,1138,2023-08-14,6158.7001953125,6320.97021484375,6301.7099609375,-0.0256716950113427,-0.022693803191748962
1139,1139,1139,1139,2023-08-15,6190.990234375,6387.740234375,6343.330078125,-0.030801189901431658,-0.02401575227424224
1140,1140,1140,1140,2023-08-16,6147.93994140625,6348.759765625,6306.43994140625,-0.031631347165800405,-0.0251330388416664
1141,1141,1141,1141,2023-08-17,6022.0,6261.60986328125,6324.0,-0.038266495120743316,-0.04775458570524982
1142,1142,1142,1142,2023-08-18,6078.9599609375,6119.330078125,6303.83984375,-0.00659714652945631,-0.03567347654548347
1143,1143,1143,1143,2023-08-21,6009.22021484375,6156.72998046875,6248.02001953125,-0.02395910915257793,-0.03822007675087691
1144,1144,1144,1144,2023-08-22,6100.43994140625,6158.7001953125,6320.97021484375,-0.009459829518993823,-0.03488867467206558
1145,1145,1145,1145,2023-08-23,6133.9501953125,6190.990234375,6387.740234375,-0.00921339509563257,-0.039730801465086785
1146,1146,1146,1146,2023-08-24,6070.009765625,6147.93994140625,6348.759765625,-0.012675819302721547,-0.04390621322754662
1147,1147,1147,1147,2023-08-25,6081.14013671875,6022.0,6261.60986328125,0.009820680292054185,-0.02882161784316739
1148,1148,1148,1148,2023-08-28,6139.85009765625,6078.9599609375,6119.330078125,0.010016538537845454,0.0033533114359369787
1149,1149,1149,1149,2023-08-29,6294.16015625,6009.22021484375,6156.72998046875,0.04741712422227473,0.022321943014753876
1150,1150,1150,1150,2023-08-30,6368.9599609375,6100.43994140625,6158.7001953125,0.04401650079508057,0.034140282682542766
1151,1151,1151,1151,2023-08-31,6377.330078125,6133.9501953125,6190.990234375,0.03967751205389436,0.030098552363297504
1152,1152,1152,1152,2023-09-01,6509.35009765625,6070.009765625,6147.93994140625,0.07237885094012086,0.05878557040154386
1153,1153,1153,1153,2023-09-05,6181.669921875,6081.14013671875,6022.0,0.016531404127531513,0.026514434054300873
1154,1154,1154,1154,2023-09-06,6318.14990234375,6139.85009765625,6078.9599609375,0.029039765116669836,0.03934718158093653
1155,1155,1155,1155,2023-09-07,6405.81005859375,6294.16015625,6009.22021484375,0.01773864972801542,0.06599688970797879
1156,1156,1156,1156,2023-09-08,6307.18994140625,6368.9599609375,6100.43994140625,-0.009698603839575326,0.03389099835188958
1157,1157,1157,1157,2023-09-11,6353.5,6377.330078125,6133.9501953125,-0.003736685702805276,0.035792563959074375
1158,1158,1158,1158,2023-09-12,6168.97021484375,6509.35009765625,6070.009765625,-0.05229091655940532,0.016303177925540036
1159,1159,1159,1159,2023-09-13,6098.85986328125,6181.669921875,6081.14013671875,-0.01339606605339938,0.002913882292484349
1160,1160,1160,1160,2023-09-14,6201.25,6318.14990234375,6139.85009765625,-0.0185022362797036,0.010000228241270559
1161,1161,1161,1161,2023-09-15,6076.58984375,6405.81005859375,6294.16015625,-0.051394001981386106,-0.03456701245263927
1162,1162,1162,1162,2023-09-18,6126.91015625,6307.18994140625,6368.9599609375,-0.028583218014844647,-0.03800460454643373
1163,1163,1163,1163,2023-09-19,6182.8701171875,6353.5,6377.330078125,-0.02685604514244122,-0.0304923782453288
1164,1164,1164,1164,2023-09-20,6132.1298828125,6168.97021484375,6509.35009765625,-0.005971877112099677,-0.05795051874373314
1165,1165,1165,1165,2023-09-21,5888.47021484375,6098.85986328125,6181.669921875,-0.034496553971369415,-0.047430501909153655
1166,1166,1166,1166,2023-09-22,5962.58984375,6201.25,6318.14990234375,-0.0384858143519452,-0.056275977001092214
1167,1167,1167,1167,2023-09-25,5965.08984375,6076.58984375,6405.81005859375,-0.018349107454517788,-0.06880007537102972
1168,1168,1168,1168,2023-09-26,5890.56005859375,6126.91015625,6307.18994140625,-0.03857574072881609,-0.06605633993632487
1169,1169,1169,1169,2023-09-27,5941.0,6182.8701171875,6353.5,-0.03911939157756772,-0.06492484457385694
1170,1170,1170,1170,2023-09-28,6061.919921875,6132.1298828125,6168.97021484375,-0.011449522805165757,-0.01735302477408074
1171,1171,1171,1171,2023-09-29,5963.2998046875,5888.47021484375,6098.85986328125,0.012707814952535257,-0.02222711484320239
1172,1172,1172,1172,2023-10-02,5960.9501953125,5962.58984375,6201.25,-0.00027498930506153485,-0.038750220469663366
1173,1173,1173,1173,2023-10-03,5856.6298828125,5965.08984375,6076.58984375,-0.018182452197453514,-0.03619792788281362
1174,1174,1174,1174,2023-10-04,5939.5400390625,5890.56005859375,6126.91015625,0.008314995515119605,-0.030581502324848908
1175,1175,1175,1175,2023-10-05,5951.68017578125,5941.0,6182.8701171875,0.0017977067465493324,-0.037392010025178224
1176,1176,1176,1176,2023-10-06,6049.2099609375,6061.919921875,6132.1298828125,-0.002096689019535747,-0.013522205735956971
1177,1177,1177,1177,2023-10-09,6164.97021484375,5963.2998046875,5888.47021484375,0.033818593188577495,0.046956168565308154
1178,1178,1178,1178,2023-10-10,6112.830078125,5960.9501953125,5962.58984375,0.0254791397069436,0.025197143910960396
1179,1179,1179,1179,2023-10-11,6178.66015625,5856.6298828125,5965.08984375,0.054985594084161704,0.035803368950724446
1180,1180,1180,1180,2023-10-12,5896.22021484375,5939.5400390625,5890.56005859375,-0.007293464465909616,0.0009608859248861901
1181,1181,1181,1181,2023-10-13,5932.10009765625,5951.68017578125,5941.0,-0.0032898404394570147,-0.0014980478612607318
1182,1182,1182,1182,2023-10-16,5916.22021484375,6049.2099609375,6061.919921875,-0.02198464707830039,-0.024035241129708562
1183,1183,1183,1183,2023-10-17,5840.0,6164.97021484375,5963.2998046875,-0.0527123738669979,-0.020676439006232616
1184,1184,1184,1184,2023-10-18,5746.58984375,6112.830078125,5960.9501953125,-0.05991336740826558,-0.035960768759830675
1185,1185,1185,1185,2023-10-19,5563.5498046875,6178.66015625,5856.6298828125,-0.09955400297268124,-0.05004244488542886
1186,1186,1186,1186,2023-10-20,5488.10009765625,5896.22021484375,5939.5400390625,-0.06921724466125889,-0.07600587561280348
1187,1187,1187,1187,2023-10-23,5505.68994140625,5932.10009765625,5951.68017578125,-0.07188182081055461,-0.07493518152904732
1188,1188,1188,1188,2023-10-24,5385.52001953125,5916.22021484375,6049.2099609375,-0.08970257631400824,-0.1097151439100309
1189,1189,1189,1189,2023-10-25,5377.2900390625,5840.0,6164.97021484375,-0.0792311576947774,-0.1277670691554531
1190,1190,1190,1190,2023-10-26,5426.81982421875,5746.58984375,6112.830078125,-0.05564517883228304,-0.11222465619667144
1191,1191,1191,1191,2023-10-27,5382.22021484375,5563.5498046875,6178.66015625,-0.032592426815515,-0.12890172323211757
1192,1192,1192,1192,2023-10-30,5401.759765625,5488.10009765625,5896.22021484375,-0.01573228084307765,-0.0838605803721415
1193,1193,1193,1193,2023-10-31,5412.6201171875,5505.68994140625,5932.10009765625,-0.016904298136879548,-0.08757100721783073
1194,1194,1194,1194,2023-11-01,5560.5498046875,5385.52001953125,5916.22021484375,0.032500071399137465,-0.060117845049762586
1195,1195,1195,1195,2023-11-02,5698.91015625,5377.2900390625,5840.0,0.05981081824694967,-0.024159219820205524
1196,1196,1196,1196,2023-11-03,5890.6298828125,5426.81982421875,5746.58984375,0.08546627188982092,0.025065307074100263
1197,1197,1197,1197,2023-11-06,5920.3701171875,5382.22021484375,5563.5498046875,0.0999866004849772,0.06413536771062334
1198,1198,1198,1198,2023-11-07,6002.43994140625,5401.759765625,5488.10009765625,0.11120083118167878,0.09371910763246727
1199,1199,1199,1199,2023-11-08,5901.81982421875,5412.6201171875,5505.68994140625,0.09038131190434395,0.07194918112503101
1200,1200,1200,1200,2023-11-09,5836.52001953125,5560.5498046875,5385.52001953125,0.049630023025980075,0.08374307371700285
1201,1201,1201,1201,2023-11-10,6035.2900390625,5698.91015625,5377.2900390625,0.05902530020474028,0.1223664699542073
1202,1202,1202,1202,2023-11-13,6030.43994140625,5890.6298828125,5426.81982421875,0.023734313880708013,0.11122906909377583
1203,1203,1203,1203,2023-11-14,6290.72021484375,5920.3701171875,5382.22021484375,0.06255522717761886,0.1687965121706516
1204,1204,1204,1204,2023-11-15,6292.169921875,6002.43994140625,5401.759765625,0.04826870127764615,0.16483705216145927
1205,1205,1205,1205,2023-11-16,6290.58984375,5901.81982421875,5412.6201171875,0.06587290549533398,0.1622078970172971
1206,1206,1206,1206,2023-11-17,6298.0,5836.52001953125,5560.5498046875,0.07906765999678922,0.1326218128090202
1207,1207,1207,1207,2023-11-20,6307.1201171875,6035.2900390625,5698.91015625,0.045040101861819615,0.106723907600206
1208,1208,1208,1208,2023-11-21,6244.22021484375,6030.43994140625,5890.6298828125,0.03545019526181514,0.06002589520399937
1209,1209,1209,1209,2023-11-22,6222.89013671875,6290.72021484375,5920.3701171875,-0.010782561584116612,0.05109816000405121
1210,1210,1210,1210,2023-11-24,6195.06005859375,6292.169921875,6002.43994140625,-0.015433445772601195,0.03209030312136241
1211,1211,1211,1211,2023-11-27,6146.89990234375,6290.58984375,5901.81982421875,-0.022842045813718515,0.04152618775640815
1212,1212,1212,1212,2023-11-28,6128.66015625,6298.0,5836.52001953125,-0.026887876111463926,0.05005382243890821
1213,1213,1213,1213,2023-11-29,6107.10986328125,6307.1201171875,6035.2900390625,-0.03171181937080969,0.011899978916324994
1214,1214,1214,1214,2023-11-30,6155.39013671875,6244.22021484375,6030.43994140625,-0.014225968186361126,0.020719913725459005
1215,1215,1215,1215,2023-12-01,6320.35009765625,6222.89013671875,6290.72021484375,0.015661526846252327,0.004710093884414679
1216,1216,1216,1216,2023-12-04,6388.0498046875,6195.06005859375,6292.169921875,0.031152199376345946,0.015237967823972687
1217,1217,1217,1217,2023-12-05,6359.080078125,6146.89990234375,6290.58984375,0.03451824157740835,0.010887728508169658
1218,1218,1218,1218,2023-12-06,6364.66015625,6128.66015625,6298.0,0.03850760100628636,0.01058433728961572
