,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,APA,APA_6m,APA_12m,APA_6m_ret,APA_12m_ret
722,722,722,722,2021-12-15,23.90363502502441,25.608312606811523,25.55117416381836,-0.06656735287328885,-0.06447997764137747
723,723,723,723,2021-12-16,23.608407974243164,25.36070442199707,24.54170036315918,-0.06909494383894244,-0.03802883969348059
724,724,724,724,2021-12-17,23.21794891357422,24.789304733276367,24.046480178833008,-0.06338845871674692,-0.03445540715718165
725,725,725,725,2021-12-20,22.79892349243164,25.3987979888916,24.93215560913086,-0.10236210775002186,-0.08556147932583769
726,726,726,726,2021-12-21,24.132192611694336,24.075056076049805,24.360754013061523,0.002373266980730815,-0.009382361533006756
727,727,727,727,2021-12-22,24.59883499145508,23.760786056518555,24.617883682250977,0.035270252968193194,-0.0007737745064425594
728,728,728,728,2021-12-23,24.8273983001709,23.90363502502441,25.608312606811523,0.03864530537633337,-0.03049456317683774
729,729,729,729,2021-12-27,26.636838912963867,23.608407974243164,25.36070442199707,0.12827764337284964,0.0503193629692682
730,730,730,730,2021-12-28,26.59874153137207,23.21794891357422,24.789304733276367,0.14561116618795267,0.07299264007460327
731,731,731,731,2021-12-29,26.579694747924805,22.79892349243164,25.3987979888916,0.16583113043684872,0.046494198644742024
732,732,732,732,2021-12-30,25.77021026611328,24.132192611694336,24.075056076049805,0.06787686808140148,0.07041122499190511
733,733,733,733,2021-12-31,25.608312606811523,24.59883499145508,23.760786056518555,0.04103761888345958,0.07775527905088464
734,734,734,734,2022-01-03,26.722543716430664,24.8273983001709,23.90363502502441,0.07633282365501515,0.11792803431173438
735,735,735,735,2022-01-04,28.055814743041992,26.636838912963867,23.608407974243164,0.053271179613866515,0.18838232436727465
736,736,736,736,2022-01-05,27.04634094238281,26.59874153137207,23.21794891357422,0.016827841666223753,0.16488932950362156
737,737,737,737,2022-01-06,28.208192825317383,26.579694747924805,22.79892349243164,0.06126850187095245,0.2372598572332334
738,738,738,738,2022-01-07,28.25580596923828,25.77021026611328,24.132192611694336,0.09645228647565407,0.17087603368231297
739,739,739,739,2022-01-10,28.017723083496094,25.608312606811523,24.59883499145508,0.09408704562766435,0.13898577283146274
740,740,740,740,2022-01-11,30.474750518798828,26.722543716430664,24.8273983001709,0.14041353406266777,0.2274645192520659
741,741,741,741,2022-01-12,31.0937728881836,28.055814743041992,26.636838912963867,0.10828265630371825,0.16732218075060667
742,742,742,742,2022-01-13,30.56045913696289,27.04634094238281,26.59874153137207,0.1299295236300635,0.1489437987477018
743,743,743,743,2022-01-14,31.70326805114746,28.208192825317383,26.579694747924805,0.12390284083329095,0.19276268413965436
744,744,744,744,2022-01-18,31.398515701293945,28.25580596923828,25.77021026611328,0.11122350342712184,0.21840355111815457
745,745,745,745,2022-01-19,30.83663558959961,28.017723083496094,25.608312606811523,0.1006117626940215,0.20416507182895804
746,746,746,746,2022-01-20,29.875831604003903,30.474750518798828,26.722543716430664,-0.019652955466377797,0.11800103766447956
747,747,747,747,2022-01-21,28.77639961242676,31.0937728881836,28.055814743041992,-0.07452853290240302,0.02568397588822391
748,748,748,748,2022-01-24,29.19705390930176,30.56045913696289,27.04634094238281,-0.04461337513126851,0.07951955392045984
749,749,749,749,2022-01-25,31.615800857543945,31.70326805114746,28.208192825317383,-0.002758933036884459,0.12080206815546757
750,750,750,750,2022-01-26,31.65404319763184,31.398515701293945,28.25580596923828,0.00813820305293489,0.12026686593520552
751,751,751,751,2022-01-27,31.501075744628903,30.83663558959961,28.017723083496094,0.021547102734300605,0.12432675741536925
752,752,752,752,2022-01-28,31.71139907836914,29.875831604003903,30.474750518798828,0.06143987885241797,0.04057944818309389
753,753,753,753,2022-01-31,31.74964141845703,28.77639961242676,31.0937728881836,0.1033222309279549,0.021093243738288026
754,754,754,754,2022-02-01,33.183685302734375,29.19705390930176,30.56045913696289,0.13654224860551878,0.08583726291594518
755,755,755,755,2022-02-02,33.241050720214844,31.615800857543945,31.70326805114746,0.051406253157844306,0.04850549371082025
756,756,756,756,2022-02-03,33.02115631103516,31.65404319763184,31.398515701293945,0.04318920982282615,0.05167889543499493
757,757,757,757,2022-02-04,32.97336196899414,31.501075744628903,30.83663558959961,0.046737649098103295,0.06929181275908047
758,758,758,758,2022-02-07,32.590946197509766,31.71139907836914,29.875831604003903,0.027735992252091446,0.09087996710832935
759,759,759,759,2022-02-08,31.42459297180176,31.74964141845703,28.77639961242676,-0.010237861976806761,0.09202657021177196
760,760,760,760,2022-02-09,31.9599723815918,33.183685302734375,29.19705390930176,-0.03687694449783552,0.09463004318424795
761,761,761,761,2022-02-10,31.9886531829834,33.241050720214844,31.615800857543945,-0.03767623195105041,0.011793227289084607
762,762,762,762,2022-02-11,32.63874816894531,33.02115631103516,31.65404319763184,-0.01158070112650944,0.031108347365468303
763,763,763,763,2022-02-14,30.726696014404297,32.97336196899414,31.501075744628903,-0.06813578659957242,-0.024582643986583275
764,764,764,764,2022-02-15,30.81273651123047,32.590946197509766,31.71139907836914,-0.054561462422811347,-0.02833878646974186
765,765,765,765,2022-02-16,30.97526359558105,31.42459297180176,31.74964141845703,-0.014298653816261275,-0.024390128148843004
766,766,766,766,2022-02-17,30.9657039642334,31.9599723815918,33.183685302734375,-0.03110980214523207,-0.06683951219601914
767,767,767,767,2022-02-18,30.74581718444824,31.9886531829834,33.241050720214844,-0.03885240155081915,-0.07506482140918558
768,768,768,768,2022-02-22,29.675064086914062,32.63874816894531,33.02115631103516,-0.09080262719300913,-0.10133177023249451
769,769,769,769,2022-02-23,29.474300384521484,30.726696014404297,32.97336196899414,-0.040759202658681715,-0.10611782892393351
770,770,770,770,2022-02-24,30.88922119140625,30.81273651123047,32.590946197509766,0.002482242372335408,-0.052214654824398465
771,771,771,771,2022-02-25,32.189414978027344,30.97526359558105,31.42459297180176,0.03919745117583129,0.02433832657472701
772,772,772,772,2022-02-28,34.063228607177734,30.9657039642334,31.9599723815918,0.1000308162385748,0.06580907519173462
773,773,773,773,2022-03-01,35.650230407714844,30.74581718444824,31.9886531829834,0.1595148111967355,0.11446487614799761
774,774,774,774,2022-03-02,36.20472717285156,29.675064086914062,32.63874816894531,0.22003871893294114,0.10925599797663699
775,775,775,775,2022-03-03,36.5967025756836,29.474300384521484,30.726696014404297,0.24164787961862766,0.19103930206252961
776,776,776,776,2022-03-04,37.743934631347656,30.88922119140625,30.81273651123047,0.22191279597066926,0.2249458796881263
777,777,777,777,2022-03-07,36.25252532958984,32.189414978027344,30.97526359558105,0.12622504492038744,0.1703701961316526
778,778,778,778,2022-03-08,36.93131256103516,34.063228607177734,30.9657039642334,0.08419882879960094,0.19265212260933184
779,779,779,779,2022-03-09,36.99822616577149,35.650230407714844,30.74581718444824,0.03781169834360831,0.20335803546265252
780,780,780,780,2022-03-10,38.2793083190918,36.20472717285156,29.675064086914062,0.05730138874781732,0.2899486318539066
781,781,781,781,2022-03-11,37.33283996582031,36.5967025756836,29.474300384521484,0.020114855665325226,0.26662344750431344
782,782,782,782,2022-03-14,35.927486419677734,37.743934631347656,30.88922119140625,-0.04812556585346828,0.1631075512409872
783,783,783,783,2022-03-15,35.086177825927734,36.25252532958984,32.189414978027344,-0.0321728622505123,0.08999116168708676
784,784,784,784,2022-03-16,35.22957229614258,36.93131256103516,34.063228607177734,-0.046078521094536695,0.03424055019608674
785,785,785,785,2022-03-17,37.69613265991211,36.99822616577149,35.650230407714844,0.018863242010944692,0.05738819157125352
786,786,786,786,2022-03-18,37.39019775390625,38.2793083190918,36.20472717285156,-0.02322692347975641,0.0327435302963317
787,787,787,787,2022-03-21,39.08237075805664,37.33283996582031,36.5967025756836,0.046863051239554476,0.06792055041660028
788,788,788,788,2022-03-22,38.73819351196289,35.927486419677734,37.743934631347656,0.07823277864342093,0.026342216049448863
789,789,789,789,2022-03-23,38.91983795166016,35.086177825927734,36.25252532958984,0.10926411377016554,0.07357591223840143
790,790,790,790,2022-03-24,38.98676681518555,35.22957229614258,36.93131256103516,0.10664888257682192,0.05565613869676045
791,791,791,791,2022-03-25,39.70378875732422,37.69613265991211,36.99822616577149,0.0532589407917472,0.07312681909209329
792,792,792,792,2022-03-28,38.09765625,37.39019775390625,38.2793083190918,0.018920961604698583,-0.004745437602413416
793,793,793,793,2022-03-29,39.15884399414063,39.08237075805664,37.33283996582031,0.00195671947736753,0.04891146856205153
794,794,794,794,2022-03-30,39.38829803466797,38.73819351196289,35.927486419677734,0.016782004109311854,0.09632768556540938
795,795,795,795,2022-03-31,39.51258087158203,38.91983795166016,35.086177825927734,0.015229840387775306,0.12615802917077223
796,796,796,796,2022-04-01,40.36344146728516,38.98676681518555,35.22957229614258,0.03531133162761768,0.14572612826482456
797,797,797,797,2022-04-04,41.09001922607422,39.70378875732422,37.69613265991211,0.034914312012459536,0.09003275208046291
798,798,798,798,2022-04-05,39.85675048828125,38.09765625,37.39019775390625,0.046173292832974555,0.06596789753852828
799,799,799,799,2022-04-06,39.01544570922852,39.15884399414063,39.08237075805664,-0.0036619642023539845,-0.0017124101616665666
800,800,800,800,2022-04-07,39.19709396362305,39.38829803466797,38.73819351196289,-0.00485433696263371,0.011846201643823218
801,801,801,801,2022-04-08,41.12826156616211,39.51258087158203,38.91983795166016,0.040890285041899066,0.05674287794427313
802,802,802,802,2022-04-11,39.26401138305664,40.36344146728516,38.98676681518555,-0.027238264237691823,0.007111248008468074
803,803,803,803,2022-04-12,40.32519912719727,41.09001922607422,39.70378875732422,-0.018613281601767118,0.015651160489272398
804,804,804,804,2022-04-13,41.69232177734375,39.85675048828125,38.09765625,0.04605421331581461,0.09435398082641244
805,805,805,805,2022-04-14,41.75924301147461,39.01544570922852,39.15884399414063,0.07032592483230515,0.06640642961071785
806,806,806,806,2022-04-18,42.04605102539063,39.19709396362305,39.38829803466797,0.07268286430651116,0.06747570022912441
807,807,807,807,2022-04-19,42.43802261352539,41.12826156616211,39.51258087158203,0.031845767301793115,0.07403823484604044
808,808,808,808,2022-04-20,42.38066101074219,39.26401138305664,40.36344146728516,0.07937675030907454,0.049976401172134866
809,809,809,809,2022-04-21,40.44881439208984,40.32519912719727,41.09001922607422,0.003065459503439616,-0.015604880359303852
810,810,810,810,2022-04-22,39.0298957824707,41.69232177734375,39.85675048828125,-0.06385890450264753,-0.020745662796912145
811,811,811,811,2022-04-25,37.46717071533203,41.75924301147461,39.01544570922852,-0.10278137213749783,-0.03968364235629562
812,812,812,812,2022-04-26,37.026153564453125,42.04605102539063,39.19709396362305,-0.11939046208896309,-0.05538523853795563
813,813,813,813,2022-04-27,38.3204460144043,42.43802261352539,41.12826156616211,-0.09702564694446403,-0.06826973581757023
814,814,814,814,2022-04-28,39.739356994628906,42.38066101074219,39.26401138305664,-0.062323332225606265,0.01210639450296691
815,815,815,815,2022-04-29,39.24081802368164,40.44881439208984,40.32519912719727,-0.02986481523780904,-0.026890905116058628
816,816,816,816,2022-05-02,38.934024810791016,39.0298957824707,41.69232177734375,-0.0024563471092522438,-0.0661583919764247
817,817,817,817,2022-05-03,40.76520156860352,37.46717071533203,41.75924301147461,0.0880245503010959,-0.023804105898134753
818,818,818,818,2022-05-04,43.334598541259766,37.026153564453125,42.04605102539063,0.17037808061334925,0.030646100750127747
819,819,819,819,2022-05-05,39.59554672241211,38.3204460144043,42.43802261352539,0.03327468337734163,-0.06697946124868126
820,820,820,820,2022-05-06,42.28958511352539,39.739356994628906,42.38066101074219,0.06417386469643094,-0.0021489966188519283
821,821,821,821,2022-05-09,35.98114013671875,39.24081802368164,40.44881439208984,-0.08306855083896802,-0.11045253915389874
822,822,822,822,2022-05-10,35.83732986450195,38.934024810791016,39.0298957824707,-0.07953698497235195,-0.08179796163848874
823,823,823,823,2022-05-11,36.7193603515625,40.76520156860352,37.46717071533203,-0.0992474233258065,-0.019959082831507158
824,824,824,824,2022-05-12,36.46050262451172,43.334598541259766,37.026153564453125,-0.15862835120540175,-0.015277064601289192
825,825,825,825,2022-05-13,39.45174026489258,39.59554672241211,38.3204460144043,-0.0036318846290391837,0.029521948937208053
826,826,826,826,2022-05-16,40.65974044799805,42.28958511352539,39.739356994628906,-0.03854009589245355,0.023160501904787578
827,827,827,827,2022-05-17,41.359619140625,35.98114013671875,39.24081802368164,0.14948050516102218,0.05399482537965117
828,828,828,828,2022-05-18,38.78062438964844,35.83732986450195,38.934024810791016,0.08212929189409035,-0.003940009333431749
829,829,829,829,2022-05-19,39.13535690307617,36.7193603515625,40.76520156860352,0.06579625920446808,-0.039981273311858745
830,830,830,830,2022-05-20,39.94068908691406,36.46050262451172,43.334598541259766,0.09545086358910138,-0.07831870072857128
831,831,831,831,2022-05-23,42.32793045043945,39.45174026489258,39.59554672241211,0.072904013010203,0.06900734941691677
832,832,832,832,2022-05-24,41.81980514526367,40.65974044799805,42.28958511352539,0.028531040397301366,-0.011108644527975553
833,833,833,833,2022-05-25,43.67015075683594,41.359619140625,35.98114013671875,0.055864431641766465,0.21369558026513324
834,834,834,834,2022-05-26,43.94817733764648,38.78062438964844,35.83732986450195,0.1332508960164498,0.2263239896446243
835,835,835,835,2022-05-27,45.65472030639648,39.13535690307617,36.7193603515625,0.16658499932596404,0.24334192832565926
836,836,836,836,2022-05-31,45.06989669799805,39.94068908691406,36.46050262451172,0.12842060886637263,0.23612933047440743
837,837,837,837,2022-06-01,45.65472030639648,42.32793045043945,39.45174026489258,0.07859561808372062,0.1572295670572439
838,838,838,838,2022-06-02,45.51092147827149,41.81980514526367,40.65974044799805,0.08826239912372857,0.11931165759599183
839,839,839,839,2022-06-03,46.3066635131836,43.67015075683594,41.359619140625,0.06037333763806507,0.1196104914732985
840,840,840,840,2022-06-06,46.54634094238281,43.94817733764648,38.78062438964844,0.059118802237805745,0.20024733162386243
841,841,841,841,2022-06-07,49.269134521484375,45.65472030639648,39.13535690307617,0.07916846693684598,0.25894174527412206
842,842,842,842,2022-06-08,49.05821228027344,45.06989669799805,39.94068908691406,0.08849178441654937,0.2282765621173668
843,843,843,843,2022-06-09,47.974853515625,45.65472030639648,42.32793045043945,0.05081913093887591,0.13340891002921507
844,844,844,844,2022-06-10,46.79561233520508,45.51092147827149,41.81980514526367,0.028228188206361526,0.11898207494409974
845,845,845,845,2022-06-13,43.68932723999024,46.3066635131836,43.67015075683594,-0.05652180646632421,0.0004391210660361633
846,846,846,846,2022-06-14,44.10157775878906,46.54634094238281,43.94817733764648,-0.052523208787130904,0.0034904842574934314
847,847,847,847,2022-06-15,43.74685287475586,49.269134521484375,45.65472030639648,-0.1120839994524454,-0.04178905092039986
848,848,848,848,2022-06-16,40.03656005859375,49.05821228027344,45.06989669799805,-0.1838968809164565,-0.11167845964084211
849,849,849,849,2022-06-17,37.60139083862305,47.974853515625,45.65472030639648,-0.21622708391643974,-0.17639642546764467
850,850,850,850,2022-06-21,38.684757232666016,46.79561233520508,45.51092147827149,-0.17332511955265384,-0.14998958544191476
851,851,851,851,2022-06-22,35.9523811340332,43.68932723999024,46.3066635131836,-0.1770900719861661,-0.22360242767658078
852,852,852,852,2022-06-23,34.71561050415039,44.10157775878906,46.54634094238281,-0.21282611034858334,-0.25417100890652267
853,853,853,853,2022-06-24,34.945709228515625,43.74685287475586,49.269134521484375,-0.2011834696186554,-0.29071802117252243
854,854,854,854,2022-06-27,35.923614501953125,40.03656005859375,49.05821228027344,-0.10272974377971789,-0.26773494523773755
855,855,855,855,2022-06-28,37.169960021972656,37.60139083862305,47.974853515625,-0.011473799426781728,-0.2252199371517264
856,856,856,856,2022-06-29,34.61014938354492,38.684757232666016,46.79561233520508,-0.10532851026089496,-0.26039755318027624
857,857,857,857,2022-06-30,33.45968246459961,35.9523811340332,43.68932723999024,-0.06933334012399972,-0.2341451659165653
858,858,858,858,2022-07-01,33.89110565185547,34.71561050415039,44.10157775878906,-0.02375026221118448,-0.23152169663360256
859,859,859,859,2022-07-05,31.37923622131348,34.945709228515625,43.74685287475586,-0.10205753684609464,-0.28270871710131906
860,860,860,860,2022-07-06,30.688947677612305,35.923614501953125,40.03656005859375,-0.1457165960862935,-0.23347691128561388
861,861,861,861,2022-07-07,33.08576965332031,37.169960021972656,37.60139083862305,-0.10987879368818299,-0.12009186587492982
862,862,862,862,2022-07-08,33.411739349365234,34.61014938354492,38.684757232666016,-0.03462597115369459,-0.13630737945663418
863,863,863,863,2022-07-11,32.798152923583984,33.45968246459961,35.9523811340332,-0.019770944978797167,-0.08773349945000908
864,864,864,864,2022-07-12,31.09161376953125,33.89110565185547,34.71561050415039,-0.0826025539291001,-0.10439098382515488
865,865,865,865,2022-07-13,31.542217254638672,31.37923622131348,34.945709228515625,0.005193913330959088,-0.09739370151628546
866,866,866,866,2022-07-14,30.276695251464844,30.688947677612305,35.923614501953125,-0.01343325390229011,-0.15719240195557893
867,867,867,867,2022-07-15,30.66977310180664,33.08576965332031,37.169960021972656,-0.07302222607571152,-0.17487742565026954
868,868,868,868,2022-07-18,31.44634437561035,33.411739349365234,34.61014938354492,-0.05882348575762553,-0.09141263659031684
869,869,869,869,2022-07-19,32.922786712646484,32.798152923583984,33.45968246459961,0.00380002463409701,-0.016046050422659053
870,870,870,870,2022-07-20,33.555545806884766,31.09161376953125,33.89110565185547,0.07924747990302405,-0.0099011182585107
871,871,871,871,2022-07-21,32.030517578125,31.542217254638672,31.37923622131348,0.015480849667108165,0.0207551691895278
872,872,872,872,2022-07-22,31.18381118774414,30.276695251464844,30.688947677612305,0.029960863586504072,0.016125137796524802
873,873,873,873,2022-07-25,33.12739181518555,30.66977310180664,33.08576965332031,0.08013162357676973,0.0012580079684214596
874,874,874,874,2022-07-26,32.55971145629883,31.44634437561035,33.411739349365234,0.035405294408465515,-0.025500854180540933
875,875,875,875,2022-07-27,33.8586311340332,32.922786712646484,32.798152923583984,0.028425431588002148,0.032333473562368376
876,876,876,876,2022-07-28,34.27236557006836,33.555545806884766,31.09161376953125,0.021362184579233334,0.10230256377538494
877,877,877,877,2022-07-29,35.76372146606445,32.030517578125,31.542217254638672,0.1165514693552443,0.13383663479792163
878,878,878,878,2022-08-01,34.64760971069336,31.18381118774414,30.276695251464844,0.11107681809946834,0.14436563908067357
879,879,879,879,2022-08-02,34.57063674926758,33.12739181518555,30.66977310180664,0.04356651263503486,0.12718919160282782
880,880,880,880,2022-08-03,33.12739181518555,32.55971145629883,31.44634437561035,0.01743505496504949,0.053457642627580126
881,881,881,881,2022-08-04,29.519264221191406,33.8586311340332,32.922786712646484,-0.12816132157451743,-0.1033789308651597
882,882,882,882,2022-08-05,30.54878234863281,34.27236557006836,33.555545806884766,-0.10864681090725548,-0.0896055595565679
883,883,883,883,2022-08-08,30.99137687683105,35.76372146606445,32.030517578125,-0.1334409394101168,-0.03244220761526573
884,884,884,884,2022-08-09,31.44359588623047,34.64760971069336,31.18381118774414,-0.09247431067298217,0.008330755240989474
885,885,885,885,2022-08-10,31.963171005249023,34.57063674926758,33.12739181518555,-0.07542429035744613,-0.03514375102125744
886,886,886,886,2022-08-11,33.521873474121094,33.12739181518555,32.55971145629883,0.01190802044230721,0.02955069239829311
887,887,887,887,2022-08-12,33.387168884277344,29.519264221191406,33.8586311340332,0.13102984661484984,-0.01392443326753301
888,888,888,888,2022-08-15,32.29991912841797,30.54878234863281,34.27236557006836,0.0573226376030509,-0.05755209507256831
889,889,889,889,2022-08-16,31.963171005249023,30.99137687683105,35.76372146606445,0.03135692009684399,-0.10626831618800359
890,890,890,890,2022-08-17,32.35765838623047,31.44359588623047,34.64760971069336,0.029069909920839576,-0.06609262063339794
891,891,891,891,2022-08-18,35.11907196044922,31.963171005249023,34.57063674926758,0.09873554018410524,0.01586419177521403
892,892,892,892,2022-08-19,34.78231430053711,33.521873474121094,33.12739181518555,0.037600548411742984,0.04995631695317915
893,893,893,893,2022-08-22,35.39809799194336,33.387168884277344,29.519264221191406,0.06023059680909326,0.19915244928535958
894,894,894,894,2022-08-23,37.32243347167969,32.29991912841797,30.54878234863281,0.15549618942676657,0.22173227874498336
895,895,895,895,2022-08-24,38.78492736816406,31.963171005249023,30.99137687683105,0.2134255190698935,0.2514748061148395
896,896,896,896,2022-08-25,38.87152099609375,32.35765838623047,31.44359588623047,0.2013082198999665,0.23623014163962264
897,897,897,897,2022-08-26,38.65984344482422,35.11907196044922,31.963171005249023,0.1008218978099018,0.2095121425366544
898,898,898,898,2022-08-29,39.79520034790039,34.78231430053711,33.521873474121094,0.14412169368746897,0.18714129681989022
899,899,899,899,2022-08-30,37.83237838745117,35.39809799194336,33.387168884277344,0.06876867779906859,0.13314125311377212
900,900,900,900,2022-08-31,37.63032531738281,37.32243347167969,32.29991912841797,0.008249511542079757,0.1650284685782717
901,901,901,901,2022-09-01,36.48534393310547,38.78492736816406,31.963171005249023,-0.05929064693688624,0.14148073503451242
902,902,902,902,2022-09-02,37.3320541381836,38.87152099609375,32.35765838623047,-0.0396039778856313,0.1537316357252212
903,903,903,903,2022-09-06,36.38912963867188,38.65984344482422,35.11907196044922,-0.05873572171581931,0.036164329161459285
904,904,904,904,2022-09-07,35.28263854980469,39.79520034790039,34.78231430053711,-0.1133946244432914,0.014384443914355893
905,905,905,905,2022-09-08,35.53280258178711,37.83237838745117,35.39809799194336,-0.060783273578877695,0.003805418863872534
906,906,906,906,2022-09-09,36.6489143371582,37.63032531738281,37.32243347167969,-0.026080321441474763,-0.018045959812147627
907,907,907,907,2022-09-12,38.48665237426758,36.48534393310547,38.78492736816406,0.05485239346602944,-0.007690487365494381
908,908,908,908,2022-09-13,37.63032531738281,37.3320541381836,38.87152099609375,0.007989680345345196,-0.03193072066399627
909,909,909,909,2022-09-14,40.16082382202149,36.38912963867188,38.65984344482422,0.10364892540164816,0.038825309247294104
910,910,910,910,2022-09-15,39.9202880859375,35.28263854980469,39.79520034790039,0.13144282079658942,0.003143287053301913
911,911,911,911,2022-09-16,38.92924880981445,35.53280258178711,37.83237838745117,0.09558621840226711,0.028992901559874218
912,912,912,912,2022-09-19,38.91962432861328,36.6489143371582,37.63032531738281,0.061958451772002876,0.034262233992298
913,913,913,913,2022-09-20,38.10178756713867,38.48665237426758,36.48534393310547,-0.009999955397165916,0.04430391658077526
914,914,914,914,2022-09-21,36.97605514526367,37.63032531738281,37.3320541381836,-0.017386779588028367,-0.009536014053826425
915,915,915,915,2022-09-22,35.705997467041016,40.16082382202149,36.38912963867188,-0.11092467561728026,-0.018772973643889523
916,916,916,916,2022-09-23,31.626405715942383,39.9202880859375,35.28263854980469,-0.20776108509389135,-0.10362696737380328
917,917,917,917,2022-09-26,30.6353759765625,38.92924880981445,35.53280258178711,-0.213049906864912,-0.13782832339081696
918,918,918,918,2022-09-27,31.44359588623047,38.91962432861328,36.6489143371582,-0.19208891584512333,-0.142031995901447
919,919,919,919,2022-09-28,33.35830307006836,38.10178756713867,38.48665237426758,-0.12449506440378633,-0.13325007470974704
920,920,920,920,2022-09-29,33.62771224975586,36.97605514526367,37.63032531738281,-0.09055435693054747,-0.10636668787388881
921,921,921,921,2022-09-30,32.89646911621094,35.705997467041016,40.16082382202149,-0.0786850543364167,-0.18088161582550188
922,922,922,922,2022-10-03,35.88880920410156,31.626405715942383,39.9202880859375,0.13477356631805204,-0.10098822115605133
923,923,923,923,2022-10-04,37.67843246459961,30.6353759765625,38.92924880981445,0.22989946307253994,-0.032130502988269805
924,924,924,924,2022-10-05,38.98698043823242,31.44359588623047,38.91962432861328,0.23990209578114108,0.0017306464484452277
925,925,925,925,2022-10-06,40.60341644287109,33.35830307006836,38.10178756713867,0.2171907053420712,0.06565647008882003
926,926,926,926,2022-10-07,40.91131210327149,33.62771224975586,36.97605514526367,0.21659516411404134,0.1064271713828806
927,927,927,927,2022-10-10,39.61238861083984,32.89646911621094,35.705997467041016,0.20415320169784978,0.10940434159288448
928,928,928,928,2022-10-11,38.948490142822266,35.88880920410156,31.626405715942383,0.08525445693447598,0.23151807045809614
929,929,929,929,2022-10-12,39.208282470703125,37.67843246459961,30.6353759765625,0.040602803939385534,0.2798368298368299
930,930,930,930,2022-10-13,40.27628326416016,38.98698043823242,31.44359588623047,0.03307008676833534,0.2809057656728642
931,931,931,931,2022-10-14,38.4193000793457,40.60341644287109,33.35830307006836,-0.053791443057468635,0.1517162608255831
932,932,932,932,2022-10-17,38.58286666870117,40.91131210327149,33.62771224975586,-0.05691446484758733,0.14735330141232805
933,933,933,933,2022-10-18,38.31346130371094,39.61238861083984,32.89646911621094,-0.03279093618639928,0.16466789090232714
934,934,934,934,2022-10-19,40.32439422607422,38.948490142822266,35.88880920410156,0.0353262495723603,0.12359242672965953
935,935,935,935,2022-10-20,40.179195404052734,39.208282470703125,37.67843246459961,0.024762954971952356,0.06637120431702392
936,936,936,936,2022-10-21,41.80533981323242,40.27628326416016,38.98698043823242,0.037964191954943605,0.07228975784531877
937,937,937,937,2022-10-24,42.3570671081543,38.4193000793457,40.60341644287109,0.10249450199967458,0.043189731774186946
938,938,938,938,2022-10-25,43.75090408325195,38.58286666870117,40.91131210327149,0.13394643427941944,0.06940847980657638
939,939,939,939,2022-10-26,44.60268783569336,38.31346130371094,39.61238861083984,0.16415187555433075,0.12597824569175153
940,940,940,940,2022-10-27,44.26390838623047,40.32439422607422,38.948490142822266,0.09769555713769207,0.1364730243436092
941,941,941,941,2022-10-28,43.98320388793945,40.179195404052734,39.208282470703125,0.09467607416307344,0.12178348849644727
942,942,942,942,2022-10-31,44.002559661865234,41.80533981323242,40.27628326416016,0.05255835399135633,0.09251788138606365
943,943,943,943,2022-11-01,44.32198715209961,42.3570671081543,38.4193000793457,0.046389426324728644,0.15363858947360676
944,944,944,944,2022-11-02,42.821685791015625,43.75090408325195,38.58286666870117,-0.021238836355659152,0.1098627315256755
945,945,945,945,2022-11-03,45.77389526367188,44.60268783569336,38.31346130371094,0.026258673743900784,0.19472095984286208
946,946,946,946,2022-11-04,47.419395446777344,44.26390838623047,40.32439422607422,0.0712880352320735,0.17594811668901444
947,947,947,947,2022-11-07,47.913047790527344,43.98320388793945,40.179195404052734,0.0893487412285916,0.19248400344260053
948,948,948,948,2022-11-08,47.46779251098633,44.002559661865234,41.80533981323242,0.07875071077113338,0.1354480724962699
949,949,949,949,2022-11-09,44.08967590332031,44.32198715209961,42.3570671081543,-0.0052414447931243835,0.040904833914538585
950,950,950,950,2022-11-10,45.49319076538086,42.821685791015625,43.75090408325195,0.062386730578592564,0.03982287266141005
951,951,951,951,2022-11-11,47.1967658996582,45.77389526367188,44.60268783569336,0.031084761910476377,0.058159680275791104
952,952,952,952,2022-11-14,45.69646453857422,47.419395446777344,44.26390838623047,-0.03633388599685783,0.03236397789015366
953,953,953,953,2022-11-15,47.46779251098633,47.913047790527344,43.98320388793945,-0.009292985941692589,0.07922543869075382
954,954,954,954,2022-11-16,45.90940475463867,47.46779251098633,44.002559661865234,-0.03283042403935199,0.04333486750376481
955,955,955,955,2022-11-17,45.43511581420898,44.08967590332031,44.32198715209961,0.03051598550733159,0.025114592860862706
956,956,956,956,2022-11-18,44.85435485839844,45.49319076538086,42.821685791015625,-0.014042451106079823,0.04746821685869462
957,957,957,957,2022-11-21,43.81865310668945,47.1967658996582,45.77389526367188,-0.0715750905507111,-0.04271522328872446
958,958,958,958,2022-11-22,46.24818801879883,45.69646453857422,47.419395446777344,0.012073657903203472,-0.024698911003474433
959,959,959,959,2022-11-23,45.28024291992188,47.46779251098633,47.913047790527344,-0.04608492359441707,-0.05494964298902272
960,960,960,960,2022-11-25,44.94147109985352,45.90940475463867,47.46779251098633,-0.021083559239293947,-0.053221801088561116
961,961,961,961,2022-11-28,43.518592834472656,45.43511581420898,44.08967590332031,-0.042181536139871856,-0.012952761778061705
962,962,962,962,2022-11-29,45.096336364746094,44.85435485839844,45.49319076538086,0.005394827483564901,-0.00872338022367869
