,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FMC,FMC_6m,FMC_12m,FMC_6m_ret,FMC_12m_ret
341,341,341,341,2020-06-12,89.987060546875,92.26124572753906,88.95166778564453,-0.02464940899866086,0.011639947704247255
342,342,342,342,2020-06-15,90.90228271484376,95.41364288330078,90.2736587524414,-0.04728212897158535,0.0069635369950633574
343,343,343,343,2020-06-16,92.83440399169922,96.68939971923828,90.97624969482422,-0.03986988996449459,0.02042460865454543
344,344,344,344,2020-06-17,92.98233032226562,96.3658447265625,91.4107437133789,-0.03511113729037063,0.017192580926969292
345,345,345,345,2020-06-18,91.51242065429688,95.05313110351562,93.2873992919922,-0.03724980343217532,-0.019026992403760712
346,346,346,346,2020-06-19,92.87139892578124,87.72215270996094,94.21186065673828,0.05869949672627661,-0.014228163222898549
347,347,347,347,2020-06-22,92.7789535522461,89.987060546875,92.26124572753906,0.03102549398106813,0.005611324891882541
348,348,348,348,2020-06-23,93.44454956054688,90.90228271484376,95.41364288330078,0.027967029757416384,-0.02063743992211131
349,349,349,349,2020-06-24,89.3306884765625,92.83440399169922,96.68939971923828,-0.03774156308958476,-0.07610670108660955
350,350,350,350,2020-06-25,91.61412048339844,92.98233032226562,96.3658447265625,-0.01471472949887509,-0.049309215901620074
351,351,351,351,2020-06-26,89.26598358154297,91.51242065429688,95.05313110351562,-0.02454789258870327,-0.060883291847275256
352,352,352,352,2020-06-29,90.3711395263672,92.87139892578124,87.72215270996094,-0.026921737244553934,0.03019746705447046
353,353,353,353,2020-06-30,92.51641845703124,92.7789535522461,89.987060546875,-0.0028296837285087806,0.028108017917072292
354,354,354,354,2020-07-01,92.27495574951172,93.44454956054688,90.90228271484376,-0.01251644763162274,0.01510053426242286
355,355,355,355,2020-07-02,93.9280242919922,89.3306884765625,92.83440399169922,0.05146423803322531,0.011780334157052152
356,356,356,356,2020-07-06,94.9310302734375,91.61412048339844,92.98233032226562,0.03620522439704188,0.020957744814718238
357,357,357,357,2020-07-07,94.59671020507812,89.26598358154297,91.51242065429688,0.059717334752331874,0.033703507444444725
358,358,358,358,2020-07-08,91.98706817626952,90.3711395263672,92.87139892578124,0.017881025495211755,-0.00952210001938747
359,359,359,359,2020-07-09,90.9097900390625,92.51641845703124,92.7789535522461,-0.017365873482390826,-0.020146417281275086
360,360,360,360,2020-07-10,93.0457763671875,92.27495574951172,93.44454956054688,0.008353519234062246,-0.0042674847835934004
361,361,361,361,2020-07-13,94.355224609375,93.9280242919922,89.3306884765625,0.004548166754309246,0.05624647272399308
362,362,362,362,2020-07-14,96.06404113769533,94.9310302734375,91.61412048339844,0.011935094994695916,0.04857243218422069
363,363,363,363,2020-07-15,100.17813873291016,94.59671020507812,89.26598358154297,0.05900235341939419,0.12224315146204723
364,364,364,364,2020-07-16,98.60865020751952,91.98706817626952,90.3711395263672,0.07198383601661762,0.09115200631888554
365,365,365,365,2020-07-17,98.8779754638672,90.9097900390625,92.51641845703124,0.08764936561156822,0.0687613843351551
366,366,366,366,2020-07-20,97.65209197998048,93.0457763671875,92.27495574951172,0.04950590765791496,0.05827297544379717
367,367,367,367,2020-07-21,98.62721252441406,94.355224609375,93.9280242919922,0.045275584184393036,0.05002967184547158
368,368,368,368,2020-07-22,100.26171112060548,96.06404113769533,94.9310302734375,0.04369657921108416,0.05615319702960764
369,369,369,369,2020-07-23,100.1131362915039,100.17813873291016,94.59671020507812,-0.0006488685278887019,0.058315200121300315
370,370,370,370,2020-07-24,99.6859130859375,98.60865020751952,91.98706817626952,0.010924628581274742,0.08369486127022907
371,371,371,371,2020-07-27,100.7167739868164,98.8779754638672,90.9097900390625,0.01859664413963613,0.10787599381254753
372,372,372,372,2020-07-28,98.85938262939452,97.65209197998048,93.0457763671875,0.012363182651136118,0.06248114088773593
373,373,373,373,2020-07-29,100.5960464477539,98.62721252441406,94.355224609375,0.019962380289846315,0.06614177290357293
374,374,374,374,2020-07-30,97.81925964355467,100.26171112060548,96.06404113769533,-0.02436075995264797,0.01827133738152309
375,375,375,375,2020-07-31,98.4879150390625,100.1131362915039,100.17813873291016,-0.016233846152908238,-0.016872181048941726
376,376,376,376,2020-08-03,98.20001983642578,99.6859130859375,98.60865020751952,-0.014905749503751453,-0.004143960699530713
377,377,377,377,2020-08-04,99.8716812133789,100.7167739868164,98.8779754638672,-0.008390784771840742,0.010049818929341203
378,378,378,378,2020-08-05,99.37945556640624,98.85938262939452,97.65209197998048,0.005260734218434093,0.017688956287591706
379,379,379,379,2020-08-06,100.53103637695312,100.5960464477539,98.62721252441406,-0.0006462487651991422,0.01930323086103436
380,380,380,380,2020-08-07,101.9426498413086,97.81925964355467,100.26171112060548,0.04215315279198806,0.016765510002927142
381,381,381,381,2020-08-10,102.49059295654295,98.4879150390625,100.1131362915039,0.04064131031602103,0.023747699383990017
382,382,382,382,2020-08-11,101.40402221679688,98.20001983642578,99.6859130859375,0.03262730889166909,0.017235224894596834
383,383,383,383,2020-08-12,101.65475463867188,99.8716812133789,100.7167739868164,0.01785364383206267,0.0093130529774339
384,384,384,384,2020-08-13,102.2677001953125,99.37945556640624,98.85938262939452,0.02906279383847421,0.03447641969093751
385,385,385,385,2020-08-14,101.7940673828125,100.53103637695312,100.5960464477539,0.012563592810517665,0.011909224838978272
386,386,386,386,2020-08-17,101.22755432128906,101.9426498413086,97.81925964355467,-0.007014684443976127,0.03484277728285745
387,387,387,387,2020-08-18,101.32971954345705,102.49059295654295,98.4879150390625,-0.011326633787533402,0.028854347289892557
388,388,388,388,2020-08-19,100.79107666015624,101.40402221679688,98.20001983642578,-0.0060445882050930155,0.026385502040085607
389,389,389,389,2020-08-20,100.19670867919922,101.65475463867188,99.8716812133789,-0.014343116213847873,0.0032544507298908343
390,390,390,390,2020-08-21,99.67664337158205,102.2677001953125,99.37945556640624,-0.02533602318994177,0.0029904350298761706
391,391,391,391,2020-08-24,101.00466918945312,101.7940673828125,100.53103637695312,-0.007754854616337514,0.004711309358475635
392,392,392,392,2020-08-25,100.84678649902344,101.22755432128906,101.9426498413086,-0.0037615037211814473,-0.010749802403518638
393,393,393,393,2020-08-26,100.93966674804688,101.32971954345705,102.49059295654295,-0.0038493424946556276,-0.015132376189429309
394,394,394,394,2020-08-27,101.60832214355467,100.79107666015624,101.40402221679688,0.008108311871238394,0.002014712259845286
395,395,395,395,2020-08-28,101.36686706542967,100.19670867919922,101.65475463867188,0.011678611020816687,-0.0028320128681190715
396,396,396,396,2020-08-31,99.24015045166016,99.67664337158205,102.2677001953125,-0.004379089274652803,-0.029604163757181223
397,397,397,397,2020-09-01,102.29556274414062,101.00466918945312,101.7940673828125,0.012780533464905375,0.004926567669628179
398,398,398,398,2020-09-02,104.25511169433594,100.84678649902344,101.22755432128906,0.033797062986687276,0.029908431487316367
399,399,399,399,2020-09-03,101.62689971923828,100.93966674804688,101.32971954345705,0.006808353874466322,0.002932803693923125
400,400,400,400,2020-09-04,100.74464416503906,101.60832214355467,100.79107666015624,-0.00850007125691321,-0.00046068061435367014
401,401,401,401,2020-09-08,98.1071548461914,101.36686706542967,100.19670867919922,-0.03215757094607852,-0.020854515687715458
402,402,402,402,2020-09-09,100.21529388427734,99.24015045166016,99.67664337158205,0.009826097886582508,0.005403979252062818
403,403,403,403,2020-09-10,100.07598114013672,102.29556274414062,101.00466918945312,-0.021697731010635102,-0.009194506123023638
404,404,404,404,2020-09-11,100.81893157958984,104.25511169433594,100.84678649902344,-0.03295934423647817,-0.0002762102829509949
405,405,405,405,2020-09-14,102.64846801757812,101.62689971923828,100.93966674804688,0.010052144669985053,0.016928937102562047
406,406,406,406,2020-09-15,103.8279037475586,100.74464416503906,101.60832214355467,0.03060469971454327,0.02184448632925995
407,407,407,407,2020-09-16,102.77847290039062,98.1071548461914,101.36686706542967,0.047614448319520886,0.013925712373549004
408,408,408,408,2020-09-17,104.80301666259766,100.21529388427734,99.24015045166016,0.0457786691083093,0.056054592678667525
409,409,409,409,2020-09-18,102.67632293701172,100.07598114013672,102.29556274414062,0.025983675276025853,0.003722157468583953
410,410,410,410,2020-09-21,98.85938262939452,100.81893157958984,104.25511169433594,-0.019436319344927733,-0.05175505524142621
411,411,411,411,2020-09-22,99.8809585571289,102.64846801757812,101.62689971923828,-0.02696104008074718,-0.017179911686107108
412,412,412,412,2020-09-23,97.05773162841795,103.8279037475586,100.74464416503906,-0.06520570939774784,-0.03659661083899646
413,413,413,413,2020-09-24,96.63053131103516,102.77847290039062,98.1071548461914,-0.05981740549223613,-0.015051129935133134
414,414,414,414,2020-09-25,97.90282440185548,104.80301666259766,100.21529388427734,-0.06583963401508397,-0.02307501572656323
415,415,415,415,2020-09-28,98.73866271972656,102.67632293701172,100.07598114013672,-0.038350226270771004,-0.013363030820927047
416,416,416,416,2020-09-29,98.20709991455078,98.85938262939452,100.81893157958984,-0.006598086064213304,-0.02590616290133163
417,417,417,417,2020-09-30,98.7666473388672,99.8809585571289,102.64846801757812,-0.011156392913713953,-0.0378166450379579
418,418,418,418,2020-10-01,96.23011016845705,97.05773162841795,103.8279037475586,-0.00852710491039943,-0.07317679838335567
419,419,419,419,2020-10-02,96.6217803955078,96.63053131103516,102.77847290039062,-9.056056516121291e-05,-0.059902548959349544
420,420,420,420,2020-10-05,98.22576904296876,97.90282440185548,104.80301666259766,0.0032986243562056483,-0.0627581898792442
421,421,421,421,2020-10-06,96.8176040649414,98.73866271972656,102.67632293701172,-0.01945599223110961,-0.05706007679749525
422,422,422,422,2020-10-07,99.11167907714844,98.20709991455078,98.85938262939452,0.009210934478105282,0.002552073875473626
423,423,423,423,2020-10-08,98.90653228759766,98.7666473388672,99.8809585571289,0.0014163176790897847,-0.009755876231142824
424,424,424,424,2020-10-09,100.73433685302734,96.23011016845705,97.05773162841795,0.046806832878870885,0.03788060119398984
425,425,425,425,2020-10-12,101.67619323730467,96.6217803955078,96.63053131103516,0.052311319674584134,0.05221602176674889
426,426,426,426,2020-10-13,101.16329956054688,98.22576904296876,97.90282440185548,0.029905905000276345,0.03330317770311031
427,427,427,427,2020-10-14,102.04922485351562,96.8176040649414,98.73866271972656,0.05403584233570835,0.03352852917591376
428,428,428,428,2020-10-15,101.7135009765625,99.11167907714844,98.20709991455078,0.026251415813355328,0.035704150362474874
429,429,429,429,2020-10-16,101.5643081665039,98.90653228759766,98.7666473388672,0.02687159096001923,0.02832596734845083
430,430,430,430,2020-10-19,100.59445190429688,100.73433685302734,96.23011016845705,-0.001388652103150867,0.045353182368800926
431,431,431,431,2020-10-20,99.93233489990234,101.67619323730467,96.6217803955078,-0.017151097832039164,0.03426302528108316
432,432,432,432,2020-10-21,99.54065704345705,101.16329956054688,98.22576904296876,-0.016039833854160412,0.013386385398653333
433,433,433,433,2020-10-22,100.24007415771484,102.04922485351562,96.8176040649414,-0.017728215950661874,0.03534966730304312
434,434,434,434,2020-10-23,100.5105209350586,101.7135009765625,99.11167907714844,-0.011827142217640363,0.014113794367476062
435,435,435,435,2020-10-26,98.25372314453124,101.5643081665039,98.90653228759766,-0.03259594912560537,-0.006600263177443111
436,436,436,436,2020-10-27,97.39578247070312,100.59445190429688,100.73433685302734,-0.03179767246643872,-0.03314216866484376
437,437,437,437,2020-10-28,95.40013122558594,99.93233489990234,101.67619323730467,-0.04535272470973595,-0.06172597352332887
438,438,438,438,2020-10-29,96.6404266357422,99.54065704345705,101.16329956054688,-0.02913613887889721,-0.04470863390628832
439,439,439,439,2020-10-30,95.8104476928711,100.24007415771484,102.04922485351562,-0.044190175456916614,-0.0611349784341807
440,440,440,440,2020-11-02,99.73649597167967,100.5105209350586,101.7135009765625,-0.007700934749696797,-0.019436996916843752
441,441,441,441,2020-11-03,97.59162139892578,98.25372314453124,101.5643081665039,-0.00673869370457858,-0.03911498871301644
442,442,442,442,2020-11-04,97.79679107666016,97.39578247070312,100.59445190429688,0.004117309762131205,-0.027811283571566592
443,443,443,443,2020-11-05,101.77879333496094,95.40013122558594,99.93233489990234,0.06686219429082163,0.01847708688992511
444,444,444,444,2020-11-06,101.33116912841795,96.6404266357422,99.54065704345705,0.04853809793655128,0.017987746295257123
445,445,445,445,2020-11-09,102.43157958984376,95.8104476928711,100.24007415771484,0.06910657508038476,0.021862567945439393
446,446,446,446,2020-11-10,101.97461700439452,99.73649597167967,100.5105209350586,0.022440341531051677,0.014566595175463215
447,447,447,447,2020-11-11,101.47103881835938,97.59162139892578,98.25372314453124,0.03975154182115359,0.03274497465195769
448,448,448,448,2020-11-12,99.60594177246094,97.79679107666016,97.39578247070312,0.018499080346947583,0.022692556553181698
449,449,449,449,2020-11-13,101.27520751953124,101.77879333496094,95.40013122558594,-0.004947846195939576,0.06158352424120794
450,450,450,450,2020-11-16,104.43656158447266,101.33116912841795,96.6404266357422,0.030645974804842213,0.08067157006783199
451,451,451,451,2020-11-17,107.8870086669922,102.43157958984376,95.8104476928711,0.05325924972545626,0.1260463891457182
452,452,452,452,2020-11-18,107.49530792236328,101.97461700439452,99.73649597167967,0.05413789313600326,0.0777931074787983
453,453,453,453,2020-11-19,107.54195404052734,101.47103881835938,97.59162139892578,0.0598290437632687,0.10195888231969774
454,454,454,454,2020-11-20,106.07785034179688,99.60594177246094,97.79679107666016,0.06497512552133,0.08467618593584958
455,455,455,455,2020-11-23,108.23204803466795,101.27520751953124,101.77879333496094,0.06869243406679826,0.06340470827227151
456,456,456,456,2020-11-24,110.26500701904295,104.43656158447266,101.33116912841795,0.05580847689873436,0.08816475688051195
457,457,457,457,2020-11-25,108.81024169921876,107.8870086669922,102.43157958984376,0.008557406898510367,0.06227241769497671
458,458,458,458,2020-11-27,107.86834716796876,107.49530792236328,101.97461700439452,0.0034702839855569323,0.05779605098512164
459,459,459,459,2020-11-30,108.1854248046875,107.54195404052734,101.47103881835938,0.005983439392571066,0.06617046661311288
460,460,460,460,2020-12-01,110.90848541259766,106.07785034179688,99.60594177246094,0.04553858374048714,0.11347258445641883
461,461,461,461,2020-12-02,110.19042205810548,108.23204803466795,101.27520751953124,0.018094215705963812,0.08802958549213469
462,462,462,462,2020-12-03,110.3955535888672,110.26500701904295,104.43656158447266,0.0011839347164934733,0.057058485208502985
463,463,463,463,2020-12-04,113.48233032226562,108.81024169921876,107.8870086669922,0.042937949131312436,0.05186279353192691
464,464,464,464,2020-12-07,110.81523895263672,107.86834716796876,107.49530792236328,0.027319337526134246,0.030884427371203893
465,465,465,465,2020-12-08,111.70113372802734,108.1854248046875,107.54195404052734,0.03249706630710114,0.03867494992635723
466,466,466,466,2020-12-09,110.90848541259766,110.90848541259766,106.07785034179688,0.0,0.04553858374048714
467,467,467,467,2020-12-10,109.72413635253906,110.19042205810548,108.23204803466795,-0.0042316355347158385,0.013786012045093887
468,468,468,468,2020-12-11,108.57709503173828,110.3955535888672,110.26500701904295,-0.016472208327349747,-0.015307775630152287
469,469,469,469,2020-12-14,106.7959213256836,113.48233032226562,108.81024169921876,-0.05892026518660709,-0.018512231404680612
470,470,470,470,2020-12-15,107.23421478271484,110.81523895263672,107.86834716796876,-0.032315268222743554,-0.005878762416434147
471,471,471,471,2020-12-16,106.6560516357422,111.70113372802734,108.1854248046875,-0.045165898714770725,-0.014136591613023164
472,472,472,472,2020-12-17,107.82172393798828,110.90848541259766,110.90848541259766,-0.02783160786233907,-0.02783160786233907
473,473,473,473,2020-12-18,107.8497085571289,109.72413635253906,110.19042205810548,-0.017083094547107658,-0.021242440651895067
474,474,474,474,2020-12-21,107.54195404052734,108.57709503173828,110.3955535888672,-0.009533695766205108,-0.025848863070764394
475,475,475,475,2020-12-22,106.00325012207033,106.7959213256836,113.48233032226562,-0.0074222984714551465,-0.0659052398638299
476,476,476,476,2020-12-23,106.16177368164062,107.23421478271484,110.81523895263672,-0.01000092277681397,-0.04199300849754983
477,477,477,477,2020-12-24,106.71199035644533,106.6560516357422,111.70113372802734,0.0005244777004700385,-0.044665109520998336
478,478,478,478,2020-12-28,105.05205535888672,107.82172393798828,110.90848541259766,-0.02568748187234038,-0.05280416581223757
479,479,479,479,2020-12-29,105.05205535888672,107.8497085571289,109.72413635253906,-0.025940294467835745,-0.04258024851196951
480,480,480,480,2020-12-30,106.84083557128906,107.54195404052734,108.57709503173828,-0.006519487910495503,-0.01599102886241055
481,481,481,481,2020-12-31,107.63690185546876,106.00325012207033,106.7959213256836,0.015411336270512166,0.007874650261413318
482,482,482,482,2021-01-04,105.94175720214844,106.16177368164062,107.23421478271484,-0.002072464238888627,-0.012052660460891818
483,483,483,483,2021-01-05,108.64837646484376,106.71199035644533,106.6560516357422,0.0181459093952836,0.018679904220586296
484,484,484,484,2021-01-06,112.46946716308594,105.05205535888672,107.82172393798828,0.07060701267442404,0.04310581444394934
485,485,485,485,2021-01-07,114.1458740234375,105.05205535888672,107.8497085571289,0.08656488093910952,0.058379067969140275
486,486,486,486,2021-01-08,113.39664459228516,106.84083557128906,107.54195404052734,0.06136051806354281,0.054440990997350225
487,487,487,487,2021-01-11,111.79515075683594,107.63690185546876,106.00325012207033,0.03863218682149294,0.05463889671397637
488,488,488,488,2021-01-12,114.49239349365234,105.94175720214844,106.16177368164062,0.08071072745365515,0.0784709931184242
489,489,489,489,2021-01-13,114.18334197998048,108.64837646484376,106.71199035644533,0.050943840075950986,0.07001417177750069
490,490,490,490,2021-01-14,113.99603271484376,112.46946716308594,105.05205535888672,0.013573155366195744,0.08513852799359278
491,491,491,491,2021-01-15,112.43199920654295,114.1458740234375,105.05205535888672,-0.015014776763132343,0.07025035181314943
492,492,492,492,2021-01-19,109.1728286743164,113.39664459228516,106.84083557128906,-0.037248156090996964,0.0218267958178906
493,493,493,493,2021-01-20,108.14263153076172,111.79515075683594,107.63690185546876,-0.03267153540513368,0.004698478556843133
494,494,494,494,2021-01-21,107.70246124267578,114.49239349365234,105.94175720214844,-0.0593046580981208,0.016619547259044687
495,495,495,495,2021-01-22,107.1873550415039,114.18334197998048,108.64837646484376,-0.06126976857712896,-0.01344724579306178
496,496,496,496,2021-01-25,105.88556671142578,113.99603271484376,112.46946716308594,-0.07114691459224698,-0.058539447351637186
497,497,497,497,2021-01-26,103.31944274902344,112.43199920654295,114.1458740234375,-0.08104949233162095,-0.09484732906062887
498,498,498,498,2021-01-27,100.71585083007812,109.1728286743164,113.39664459228516,-0.07746412680637849,-0.1118268870106387
499,499,499,499,2021-01-28,102.11131286621094,108.14263153076172,111.79515075683594,-0.05577188736002914,-0.08662126957266847
500,500,500,500,2021-01-29,101.4182586669922,107.70246124267578,114.49239349365234,-0.05834780842681009,-0.11419216969540424
501,501,501,501,2021-02-01,102.78560638427734,107.1873550415039,114.18334197998048,-0.04106593222234256,-0.09981960063580442
502,502,502,502,2021-02-02,104.04993438720705,105.88556671142578,113.99603271484376,-0.017336001319438132,-0.08724951290644001
503,503,503,503,2021-02-03,103.61913299560548,103.31944274902344,112.43199920654295,0.002900618108346187,-0.07838396784840418
504,504,504,504,2021-02-04,106.7378158569336,100.71585083007812,109.1728286743164,0.05979163137901078,-0.022304201942471624
505,505,505,505,2021-02-05,107.87103271484376,102.11131286621094,108.14263153076172,0.05640628532687031,-0.0025114870248066357
506,506,506,506,2021-02-08,109.2477569580078,101.4182586669922,107.70246124267578,0.07720008599954209,0.014347821744297384
507,507,507,507,2021-02-09,108.97615814208984,102.78560638427734,107.1873550415039,0.06022780791571458,0.016688564615604973
508,508,508,508,2021-02-10,101.05300903320312,104.04993438720705,105.88556671142578,-0.028802760632710145,-0.045639437255816206
509,509,509,509,2021-02-11,103.26325225830078,103.61913299560548,103.31944274902344,-0.0034345079621520558,-0.0005438520497942356
510,510,510,510,2021-02-12,100.8469696044922,106.7378158569336,100.71585083007812,-0.05518987066717951,0.0013018683090439964
511,511,511,511,2021-02-16,101.82097625732422,107.87103271484376,102.11131286621094,-0.056086015914140974,-0.0028433344037709363
512,512,512,512,2021-02-17,99.97598266601562,109.2477569580078,101.4182586669922,-0.08486924171409782,-0.014221068473600051
513,513,513,513,2021-02-18,98.16845703125,108.97615814208984,102.78560638427734,-0.09917491399126122,-0.04492019374546985
514,514,514,514,2021-02-19,98.5711669921875,101.05300903320312,104.04993438720705,-0.024559803461173146,-0.05265517395360475
515,515,515,515,2021-02-22,98.3370132446289,103.26325225830078,103.61913299560548,-0.04770563492760693,-0.05097629750676058
516,516,516,516,2021-02-23,98.16845703125,100.8469696044922,106.7378158569336,-0.026560169172628156,-0.08028418753827193
517,517,517,517,2021-02-24,98.3089370727539,101.82097625732422,107.87103271484376,-0.03449229533701004,-0.08864377582596417
518,518,518,518,2021-02-25,95.43373107910156,99.97598266601562,109.2477569580078,-0.04543342776722803,-0.1264467689182489
519,519,519,519,2021-02-26,95.23706817626952,98.16845703125,108.97615814208984,-0.029860801968674466,-0.12607427349298228
520,520,520,520,2021-03-01,99.90106964111328,98.5711669921875,101.05300903320312,0.013491801806822412,-0.011399357655063502
521,521,521,521,2021-03-02,98.82401275634766,98.3370132446289,103.26325225830078,0.004952352076295741,-0.04298953795149596
522,522,522,522,2021-03-03,96.96031188964844,98.16845703125,100.8469696044922,-0.012306856786156617,-0.03854015376056108
523,523,523,523,2021-03-04,94.3754425048828,98.3089370727539,101.82097625732422,-0.040011566445481095,-0.07312377101575718
524,524,524,524,2021-03-05,96.19235229492188,95.43373107910156,99.97598266601562,0.007949193720525383,-0.03784539316541169
525,525,525,525,2021-03-08,96.52013397216795,95.23706817626952,98.16845703125,0.013472336144616293,-0.016790760585728037
526,526,526,526,2021-03-09,98.16845703125,99.90106964111328,98.5711669921875,-0.01734328387160977,-0.004085474213462614
527,527,527,527,2021-03-10,99.60135650634766,98.82401275634766,98.3370132446289,0.007865939950410183,0.012857246930751298
528,528,528,528,2021-03-11,101.81160736083984,96.96031188964844,98.16845703125,0.05003382700246184,0.03711121107292259
529,529,529,529,2021-03-12,103.1227569580078,94.3754425048828,98.3089370727539,0.09268634107514173,0.04896624893514412
530,530,530,530,2021-03-15,105.15505981445312,96.19235229492188,95.43373107910156,0.09317484504435392,0.10186470365801692
531,531,531,531,2021-03-16,101.79286193847656,96.52013397216795,95.23706817626952,0.05462827028222961,0.0688365768470871
532,532,532,532,2021-03-17,102.42971801757812,98.16845703125,99.90106964111328,0.04340763943118353,0.02531152454672214
533,533,533,533,2021-03-18,103.11341094970705,99.60135650634766,98.82401275634766,0.0352611105566174,0.043404412285250604
534,534,534,534,2021-03-19,102.91671752929688,101.81160736083984,96.96031188964844,0.01085446146174962,0.06143137871119353
535,535,535,535,2021-03-22,103.30069732666016,103.1227569580078,94.3754425048828,0.0017255198939727379,0.09457179309453911
536,536,536,536,2021-03-23,101.16541290283205,105.15505981445312,96.19235229492188,-0.03794060807592936,0.05169912669006127
537,537,537,537,2021-03-24,102.5608367919922,101.79286193847656,96.52013397216795,0.007544486311621856,0.0625848988312232
538,538,538,538,2021-03-25,103.81580352783205,102.42971801757812,98.16845703125,0.013532064102881325,0.05752709849340221
539,539,539,539,2021-03-26,106.55052185058594,103.11341094970705,99.60135650634766,0.03333330620354835,0.0697697861554265
540,540,540,540,2021-03-29,105.54842376708984,102.91671752929688,101.81160736083984,0.02557122206160356,0.036703245367750714
541,541,541,541,2021-03-30,104.41975402832033,103.30069732666016,103.1227569580078,0.010833002396116065,0.012577214851234864
542,542,542,542,2021-03-31,104.03412628173828,101.16541290283205,105.15505981445312,0.028356661596010024,-0.010659815463875288
543,543,543,543,2021-04-01,105.2662353515625,102.5608367919922,101.79286193847656,0.02637847588019615,0.03412197424201757
544,544,544,544,2021-04-05,107.06268310546876,103.81580352783205,102.42971801757812,0.03127538840236643,0.04523067306595108
545,545,545,545,2021-04-06,106.12214660644533,106.55052185058594,103.11341094970705,-0.004020395552274403,0.02917889757527048
546,546,546,546,2021-04-07,104.89942932128906,105.54842376708984,102.91671752929688,-0.0061487838722527055,0.0192652062715446
547,547,547,547,2021-04-08,104.86181640625,104.41975402832033,103.30069732666016,0.004233512921413052,0.015112376973150932
548,548,548,548,2021-04-09,105.22863006591795,104.03412628173828,101.16541290283205,0.011481845687296932,0.04016409409595911
549,549,549,549,2021-04-12,105.71770477294922,105.2662353515625,102.5608367919922,0.004288834115506512,0.03078044290297277
550,550,550,550,2021-04-13,104.1657943725586,107.06268310546876,103.81580352783205,-0.027057875338846182,0.003371267502955133
551,551,551,551,2021-04-14,104.57964324951172,106.12214660644533,106.55052185058594,-0.014535169201335463,-0.01849712762400124
552,552,552,552,2021-04-15,105.7835464477539,104.89942932128906,105.54842376708984,0.008428235808194406,0.002227628535532711
553,553,553,553,2021-04-16,106.8839874267578,104.86181640625,104.41975402832033,0.01928415022560359,0.023599302846175396
554,554,554,554,2021-04-19,106.11273956298828,105.22863006591795,104.03412628173828,0.008401796132065042,0.019980109946046376
555,555,555,555,2021-04-20,106.28203582763672,105.71770477294922,105.2662353515625,0.0053380940865062065,0.009649822402042707
556,556,556,556,2021-04-21,108.03146362304688,104.1657943725586,107.06268310546876,0.03711073557085687,0.009048722575201618
557,557,557,557,2021-04-22,106.71469116210938,104.57964324951172,106.12214660644533,0.020415521092415068,0.005583608837667953
558,558,558,558,2021-04-23,109.00963592529295,105.7835464477539,104.89942932128906,0.03049708187967015,0.03918235428540817
559,559,559,559,2021-04-26,110.68380737304688,106.8839874267578,104.86181640625,0.035550881266409595,0.055520600027007205
560,560,560,560,2021-04-27,111.61495208740234,106.11273956298828,105.22863006591795,0.051852515985113756,0.060689966385420346
561,561,561,561,2021-04-28,112.1416473388672,106.28203582763672,105.71770477294922,0.05513266156035379,0.060765058981508746
562,562,562,562,2021-04-29,113.08220672607422,108.03146362304688,104.1657943725586,0.04675251943869663,0.0855982753957143
563,563,563,563,2021-04-30,111.21051788330078,106.71469116210938,104.57964324951172,0.0421294076029497,0.06340502250489388
564,564,564,564,2021-05-03,111.98175048828124,109.00963592529295,105.7835464477539,0.027264695801985317,0.058593271341953024
565,565,565,565,2021-05-04,111.96295928955078,110.68380737304688,106.8839874267578,0.011556811667967626,0.04751854777380338
566,566,566,566,2021-05-05,114.58708953857422,111.61495208740234,106.11273956298828,0.02662848834844711,0.07986175845130816
567,567,567,567,2021-05-06,110.43926239013672,112.1416473388672,106.28203582763672,-0.015180666497490058,0.03911504451459691
568,568,568,568,2021-05-07,113.25152587890624,113.08220672607422,108.03146362304688,0.0014973102995960996,0.048319832767180326
569,569,569,569,2021-05-10,111.32337951660156,111.21051788330078,106.71469116210938,0.0010148467559445429,0.04318700925153007
570,570,570,570,2021-05-11,110.17591094970705,111.98175048828124,109.00963592529295,-0.016126194944266148,0.010698825058120365
571,571,571,571,2021-05-12,108.11609649658205,111.96295928955078,110.68380737304688,-0.03435835223879935,-0.023198613576877247
572,572,572,572,2021-05-13,109.35762786865234,114.58708953857422,111.61495208740234,-0.04563744214972354,-0.02022420989781326
573,573,573,573,2021-05-14,111.16348266601562,110.43926239013672,112.1416473388672,0.006557634125810452,-0.00872258162835593
574,574,574,574,2021-05-17,111.37980651855467,113.25152587890624,113.08220672607422,-0.01652710059158846,-0.015054536489930492
575,575,575,575,2021-05-18,110.67440795898438,111.32337951660156,111.21051788330078,-0.005829607046023977,-0.004820676447878536
576,576,576,576,2021-05-19,109.611572265625,110.17591094970705,111.98175048828124,-0.005122160363526751,-0.02116575435123491
577,577,577,577,2021-05-20,109.4046630859375,108.11609649658205,111.96295928955078,0.011918360272988426,-0.022849487186179074
578,578,578,578,2021-05-21,109.93136596679688,109.35762786865234,114.58708953857422,0.005246438765420525,-0.04063043742995198
579,579,579,579,2021-05-24,109.7996826171875,111.16348266601562,110.43926239013672,-0.012268417794408126,-0.005791235463795896
580,580,580,580,2021-05-25,108.6804428100586,111.37980651855467,113.25152587890624,-0.024235665268877882,-0.04036222058266359
