,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MLM,MLM_6m,MLM_12m,MLM_6m_ret,MLM_12m_ret
487,487,487,487,2021-01-11,303.8846435546875,278.3143310546875,267.85675048828125,0.09187565873126213,0.13450433114241211
488,488,488,488,2021-01-12,308.54010009765625,272.2671203613281,268.3370666503906,0.13322570748972518,0.1498228848854679
489,489,489,489,2021-01-13,298.954833984375,275.27606201171875,269.57196044921875,0.08601827488962055,0.10899825592465984
490,490,490,490,2021-01-14,296.7986145019531,296.6320495605469,273.1394348144531,0.0005615203807309843,0.08661942096926412
491,491,491,491,2021-01-15,297.53375244140625,301.689208984375,268.6212158203125,-0.013773964792966664,0.10763310907070744
492,492,492,492,2021-01-19,300.8856201171875,304.24725341796875,275.3446350097656,-0.011049017741379896,0.0927600608833945
493,493,493,493,2021-01-20,303.82586669921875,303.8846435546875,278.3143310546875,-0.00019341831420371935,0.09166446998203037
494,494,494,494,2021-01-21,303.82586669921875,308.54010009765625,272.2671203613281,-0.015279159489950844,0.11591097116687732
495,495,495,495,2021-01-22,303.4338073730469,298.954833984375,275.27606201171875,0.014982107260075095,0.10228911717041855
496,496,496,496,2021-01-25,301.8656921386719,296.7986145019531,296.6320495605469,0.01707244370133476,0.017643550607152836
497,497,497,497,2021-01-26,287.252685546875,297.53375244140625,301.689208984375,-0.034554287741038414,-0.04785230299121401
498,498,498,498,2021-01-27,279.3139953613281,300.8856201171875,304.24725341796875,-0.07169377103318453,-0.08195064302647237
499,499,499,499,2021-01-28,283.1460876464844,303.82586669921875,303.8846435546875,-0.06806457684923495,-0.06824483022772743
500,500,500,500,2021-01-29,281.6857604980469,303.82586669921875,308.54010009765625,-0.07287103774837622,-0.08703678903037138
501,501,501,501,2021-02-01,289.96746826171875,303.4338073730469,298.954833984375,-0.04437982447609201,-0.03006262050650088
502,502,502,502,2021-02-02,288.7718200683594,301.8656921386719,296.7986145019531,-0.043376483023110146,-0.027044581886149333
503,503,503,503,2021-02-03,289.00701904296875,287.252685546875,297.53375244140625,0.00610728318432896,-0.02865803737717687
504,504,504,504,2021-02-04,289.310791015625,279.3139953613281,300.8856201171875,0.035790529011497485,-0.03846920001379395
505,505,505,505,2021-02-05,291.6727905273437,283.1460876464844,303.82586669921875,0.030114146911700113,-0.0400001366042555
506,506,506,506,2021-02-08,294.9168701171875,281.6857604980469,303.82586669921875,0.04697116956053016,-0.02932270605797682
507,507,507,507,2021-02-09,299.8270874023437,289.96746826171875,303.4338073730469,0.034002501038240096,-0.011886348465677155
508,508,508,508,2021-02-10,309.70635986328125,288.7718200683594,301.8656921386719,0.07249509245731156,0.025974027286968182
509,509,509,509,2021-02-11,312.2153625488281,289.00701904296875,287.252685546875,0.08030373650685907,0.08690145735079513
510,510,510,510,2021-02-12,324.2409362792969,289.310791015625,279.3139953613281,0.12073571518383286,0.16084743931234113
511,511,511,511,2021-02-16,319.1641540527344,291.6727905273437,283.1460876464844,0.09425412454718995,0.1272066540125376
512,512,512,512,2021-02-17,318.82110595703125,294.9168701171875,281.6857604980469,0.08105414868381455,0.1318325264057565
513,513,513,513,2021-02-18,318.6741027832031,299.8270874023437,289.96746826171875,0.062859615334115,0.09899950050801687
514,514,514,514,2021-02-19,329.6412658691406,309.70635986328125,288.7718200683594,0.06436711863023925,0.14152851130386068
515,515,515,515,2021-02-22,321.5653686523437,312.2153625488281,289.00701904296875,0.029947296722317107,0.11265591305425793
516,516,516,516,2021-02-23,329.121826171875,324.2409362792969,289.310791015625,0.015053280898417398,0.1376064647173838
517,517,517,517,2021-02-24,340.6476135253906,319.1641540527344,291.6727905273437,0.0673116300808223,0.16791015339312443
518,518,518,518,2021-02-25,329.61181640625,318.82110595703125,294.9168701171875,0.033845659047030185,0.11764313881154442
519,519,519,519,2021-02-26,330.7212219238281,318.6741027832031,299.8270874023437,0.037803885020493144,0.10303983802513139
520,520,520,520,2021-03-01,341.21612548828125,329.6412658691406,309.70635986328125,0.03511350312474404,0.10174077677613691
521,521,521,521,2021-03-02,330.44635009765625,321.5653686523437,312.2153625488281,0.027617966084258594,0.05839234623176792
522,522,522,522,2021-03-03,331.04522705078125,329.121826171875,324.2409362792969,0.005844039276513335,0.02098529213974154
523,523,523,523,2021-03-04,323.7017517089844,340.6476135253906,319.1641540527344,-0.04974601653900379,0.014217128078550578
524,524,524,524,2021-03-05,323.7704467773437,329.61181640625,318.82110595703125,-0.01772196668370274,0.015523880721308059
525,525,525,525,2021-03-08,328.0018005371094,330.7212219238281,318.6741027832031,-0.008222699985503512,0.029270335030179506
526,526,526,526,2021-03-09,326.7254943847656,341.21612548828125,329.6412658691406,-0.04246760343691114,-0.008845286638149541
527,527,527,527,2021-03-10,334.6383972167969,330.44635009765625,321.5653686523437,0.012686014289162939,0.04065434228580411
528,528,528,528,2021-03-11,334.559814453125,331.04522705078125,329.121826171875,0.010616638196703665,0.01652272152382306
529,529,529,529,2021-03-12,337.5541381835937,323.7017517089844,340.6476135253906,0.04279367164828618,-0.009081159588298027
530,530,530,530,2021-03-15,337.4363098144531,323.7704467773437,329.61181640625,0.04220849423760842,0.02373851002525762
531,531,531,531,2021-03-16,331.51641845703125,328.0018005371094,330.7212219238281,0.0107152397156558,0.002404431528697737
532,532,532,532,2021-03-17,333.7940368652344,326.7254943847656,341.21612548828125,0.021634499302783272,-0.021751869471074547
533,533,533,533,2021-03-18,333.5879211425781,334.6383972167969,330.44635009765625,-0.0031391378961757033,0.009507053244780739
534,534,534,534,2021-03-19,325.9990539550781,334.559814453125,331.04522705078125,-0.025588131413930792,-0.015243153150578559
535,535,535,535,2021-03-22,315.94598388671875,337.5541381835937,323.7017517089844,-0.06401389244744615,-0.0239596102934847
536,536,536,536,2021-03-23,310.6052551269531,337.4363098144531,323.7704467773437,-0.0795144265958031,-0.04066211657497032
537,537,537,537,2021-03-24,316.3680419921875,331.51641845703125,328.0018005371094,-0.04569419679226894,-0.035468581348856554
538,538,538,538,2021-03-25,327.14764404296875,333.7940368652344,326.7254943847656,-0.01991165835280939,0.001292062191222687
539,539,539,539,2021-03-26,335.01141357421875,333.5879211425781,334.6383972167969,0.004267218149760943,0.001114684867379978
540,540,540,540,2021-03-29,334.4812927246094,325.9990539550781,334.559814453125,0.026019212837041117,-0.0002347016142508762
541,541,541,541,2021-03-30,337.3578491210937,315.94598388671875,337.5541381835937,0.06777065171384522,-0.0005815039435044245
542,542,542,542,2021-03-31,329.6904296875,310.6052551269531,337.4363098144531,0.06144511158623578,-0.022955087824461984
543,543,543,543,2021-04-01,327.7857666015625,316.3680419921875,331.51641845703125,0.03609000623917935,-0.01125329440041678
544,544,544,544,2021-04-05,337.7309265136719,327.14764404296875,333.7940368652344,0.03235017174481958,0.011794367824572438
545,545,545,545,2021-04-06,337.77996826171875,335.01141357421875,333.5879211425781,0.008264060791130845,0.012566543491090432
546,546,546,546,2021-04-07,331.0353698730469,334.4812927246094,325.9990539550781,-0.01030228872739869,0.015448866666535555
547,547,547,547,2021-04-08,335.4433898925781,337.3578491210937,315.94598388671875,-0.0056748619707626125,0.06171120064893776
548,548,548,548,2021-04-09,339.72381591796875,329.6904296875,310.6052551269531,0.030432749412771853,0.09374780468255128
549,549,549,549,2021-04-12,342.28619384765625,327.7857666015625,316.3680419921875,0.04423751341137283,0.08192405178557438
550,550,550,550,2021-04-13,337.2204284667969,337.7309265136719,327.14764404296875,-0.0015115525609240565,0.03078972019894821
551,551,551,551,2021-04-14,340.8724975585937,337.77996826171875,335.01141357421875,0.009155454992756606,0.01749517702051806
552,552,552,552,2021-04-15,341.58917236328125,331.0353698730469,334.4812927246094,0.03188119291990388,0.02125045493807054
553,553,553,553,2021-04-16,345.1529235839844,335.4433898925781,337.3578491210937,0.02894537195833724,0.023106248997018852
554,554,554,554,2021-04-19,344.22021484375,339.72381591796875,329.6904296875,0.013235453963189148,0.04407099462978703
555,555,555,555,2021-04-20,338.3199462890625,342.28619384765625,327.7857666015625,-0.011587518368792349,0.03213739204333654
556,556,556,556,2021-04-21,345.50634765625,337.2204284667969,337.7309265136719,0.02457122549522217,0.02302253223547579
557,557,557,557,2021-04-22,342.19781494140625,340.8724975585937,337.77996826171875,0.003888014997703859,0.013079066536783035
558,558,558,558,2021-04-23,344.4165954589844,341.58917236328125,331.0353698730469,0.008277262057639678,0.04042234396605182
559,559,559,559,2021-04-26,350.9451904296875,345.1529235839844,335.4433898925781,0.01678174064283633,0.04621286632618893
560,560,560,560,2021-04-27,351.0727844238281,344.22021484375,339.72381591796875,0.019907516422847715,0.033406455403173
561,561,561,561,2021-04-28,348.6871643066406,338.3199462890625,342.28619384765625,0.03064323617715492,0.018700638746280474
562,562,562,562,2021-04-29,352.5160217285156,345.50634765625,337.2204284667969,0.02028811950870346,0.045357848963248015
563,563,563,563,2021-04-30,346.6745910644531,342.19781494140625,340.8724975585937,0.01308242170924867,0.017021301358764118
564,564,564,564,2021-05-03,348.0883178710937,344.4165954589844,341.58917236328125,0.010660701198837996,0.01902620467401861
565,565,565,565,2021-05-04,366.6138916015625,350.9451904296875,345.1529235839844,0.044647146047765096,0.0621781435160178
566,566,566,566,2021-05-05,367.59564208984375,351.0727844238281,344.22021484375,0.0470639092492815,0.06790835121843264
567,567,567,567,2021-05-06,365.759765625,348.6871643066406,338.3199462890625,0.04896251731063295,0.08110612346956558
568,568,568,568,2021-05-07,371.3753967285156,352.5160217285156,345.50634765625,0.05349934141298185,0.07487286195390874
569,569,569,569,2021-05-10,368.5381164550781,346.6745910644531,342.19781494140625,0.06306642007853469,0.07697390329094311
570,570,570,570,2021-05-11,370.2562255859375,348.0883178710937,344.4165954589844,0.06368472188444185,0.0750243468742211
571,571,571,571,2021-05-12,361.2535095214844,366.6138916015625,350.9451904296875,-0.014621328331725691,0.0293730171346005
572,572,572,572,2021-05-13,367.6349487304688,367.59564208984375,351.0727844238281,0.0001069290168991266,0.04717587076372798
573,573,573,573,2021-05-14,371.071044921875,365.759765625,348.6871643066406,0.014521223480661538,0.06419473644733786
574,574,574,574,2021-05-17,369.18603515625,371.3753967285156,352.5160217285156,-0.005895278986039254,0.04728866888374372
575,575,575,575,2021-05-18,365.7499694824219,368.5381164550781,346.6745910644531,-0.007565423624223966,0.0550238722699532
576,576,576,576,2021-05-19,357.1007385253906,370.2562255859375,348.0883178710937,-0.03553076532265753,0.025891189653869606
577,577,577,577,2021-05-20,355.3532409667969,361.2535095214844,366.6138916015625,-0.016332764662973065,-0.030715286279996534
578,578,578,578,2021-05-21,355.9226989746094,367.6349487304688,367.59564208984375,-0.03185836873318115,-0.031754846300330763
579,579,579,579,2021-05-24,359.7710876464844,371.071044921875,365.759765625,-0.03045227438257736,-0.01637325518371968
580,580,580,580,2021-05-25,355.6576538085937,369.18603515625,371.3753967285156,-0.03664380572231207,-0.042323059250508166
581,581,581,581,2021-05-26,361.4401245117188,365.7499694824219,368.5381164550781,-0.011783582584578234,-0.019259858414738762
582,582,582,582,2021-05-27,364.0221252441406,357.1007385253906,370.2562255859375,0.01938216859290498,-0.01683726001347119
583,583,583,583,2021-05-28,357.5620422363281,355.3532409667969,361.2535095214844,0.0062157904160993205,-0.01021849528893426
584,584,584,584,2021-06-01,357.6014099121094,355.9226989746094,367.6349487304688,0.004716504292466395,-0.027292124573595755
585,585,585,585,2021-06-02,350.9053955078125,359.7710876464844,371.071044921875,-0.024642592034475608,-0.05434444344292122
586,586,586,586,2021-06-03,353.5405578613281,355.6576538085937,369.18603515625,-0.0059526230480194675,-0.04237830200782178
587,587,587,587,2021-06-04,345.88092041015625,361.4401245117188,365.7499694824219,-0.043047805283328744,-0.05432413049926599
588,588,588,588,2021-06-07,347.84747314453125,364.0221252441406,357.1007385253906,-0.044433156607614044,-0.025912198947192766
589,589,589,589,2021-06-08,355.8511962890625,357.5620422363281,355.3532409667969,-0.0047847527007210955,0.0014012966953975692
590,590,590,590,2021-06-09,353.0882873535156,357.6014099121094,355.9226989746094,-0.012620539051294455,-0.007963559585436708
591,591,591,591,2021-06-10,344.1897277832031,350.9053955078125,359.7710876464844,-0.019138114747112356,-0.043309094027565886
592,592,592,592,2021-06-11,346.7757568359375,353.5405578613281,355.6576538085937,-0.019134441225959753,-0.02497316415812667
593,593,593,593,2021-06-14,341.4956359863281,345.88092041015625,361.4401245117188,-0.012678595912801183,-0.055180615468009675
594,594,594,594,2021-06-15,340.4729919433594,347.84747314453125,364.0221252441406,-0.021200329944923157,-0.06469148897196131
595,595,595,595,2021-06-16,337.2479553222656,355.8511962890625,357.5620422363281,-0.05227814648594076,-0.056812761184074634
596,596,596,596,2021-06-17,330.8862609863281,353.0882873535156,357.6014099121094,-0.06287953229374221,-0.0747064977521964
597,597,597,597,2021-06-18,329.7063903808594,344.1897277832031,350.9053955078125,-0.04207951671197596,-0.06041230883975157
598,598,598,598,2021-06-21,336.5006408691406,346.7757568359375,353.5405578613281,-0.029630433397505707,-0.04819791283712116
599,599,599,599,2021-06-22,338.9293518066406,341.4956359863281,345.88092041015625,-0.007514837407146979,-0.020098155733112577
600,600,600,600,2021-06-23,343.9832763671875,340.4729919433594,347.84747314453125,0.010310023135145174,-0.011108882701982958
601,601,601,601,2021-06-24,352.9505615234375,337.2479553222656,355.8511962890625,0.046561012315602834,-0.00815125759270674
602,602,602,602,2021-06-25,353.25543212890625,330.8862609863281,353.0882873535156,0.0676038076525105,0.000473379552302422
603,603,603,603,2021-06-28,352.1541748046875,329.7063903808594,344.1897277832031,0.06808416542335638,0.02313969993462739
604,604,604,604,2021-06-29,346.4217834472656,336.5006408691406,346.7757568359375,0.029483279890641256,-0.0010207558680042084
605,605,605,605,2021-06-30,345.9202575683594,338.9293518066406,341.4956359863281,0.020626439476115532,0.012956597730017227
606,606,606,606,2021-07-01,346.608642578125,343.9832763671875,340.4729919433594,0.007632249563595206,0.018020961368314214
607,607,607,607,2021-07-02,343.7374572753906,352.9505615234375,337.2479553222656,-0.026103101262342276,0.019242524233909153
608,608,608,608,2021-07-06,342.7049865722656,353.25543212890625,330.8862609863281,-0.029866336359098522,0.03571839323490633
609,609,609,609,2021-07-07,350.0795288085937,352.1541748046875,329.7063903808594,-0.0058913003011946685,0.061791760857896394
610,610,610,610,2021-07-08,345.3795471191406,346.4217834472656,336.5006408691406,-0.0030085761863865024,0.026386001010479054
611,611,611,611,2021-07-09,351.9280700683594,345.9202575683594,338.9293518066406,0.017367622648733594,0.038352294342257176
612,612,612,612,2021-07-12,349.302734375,346.608642578125,343.9832763671875,0.007772719620710911,0.015464292520239287
613,613,613,613,2021-07-13,346.1267395019531,343.7374572753906,352.9505615234375,0.006950892828209598,-0.019333648293491268
614,614,614,614,2021-07-14,349.7452087402344,342.7049865722656,353.25543212890625,0.02054309812759092,-0.009936785310044272
615,615,615,615,2021-07-15,350.6596069335937,350.0795288085937,352.1541748046875,0.001656989561698019,-0.004244072562600509
616,616,616,616,2021-07-16,345.60565185546875,345.3795471191406,346.4217834472656,0.0006546558364965982,-0.002355889931849875
617,617,617,617,2021-07-19,334.0523681640625,351.9280700683594,345.9202575683594,-0.05079362354024408,-0.034308165378119204
618,618,618,618,2021-07-20,341.1809387207031,349.302734375,346.608642578125,-0.02325145169226639,-0.015659459086333927
619,619,619,619,2021-07-21,346.608642578125,346.1267395019531,343.7374572753906,0.0013922734685718474,0.008352843840448987
620,620,620,620,2021-07-22,344.8681335449219,349.7452087402344,342.7049865722656,-0.013944651916403594,0.006311979858513395
621,621,621,621,2021-07-23,350.2663269042969,350.6596069335937,350.0795288085937,-0.0011215435753662018,0.0005335876003345064
622,622,622,622,2021-07-26,346.75604248046875,345.60565185546875,345.3795471191406,0.0033286221415183004,0.003985457079927368
623,623,623,623,2021-07-27,347.3755187988281,334.0523681640625,351.9280700683594,0.039883419201573345,-0.01293602771909319
624,624,624,624,2021-07-28,361.3082580566406,341.1809387207031,349.302734375,0.05899309443079437,0.034369967653193
625,625,625,625,2021-07-29,361.2296142578125,346.608642578125,346.1267395019531,0.04218294030678127,0.04363394396396858
626,626,626,626,2021-07-30,357.2179260253906,344.8681335449219,349.7452087402344,0.03581018737082031,0.021366174856469522
627,627,627,627,2021-08-02,356.755859375,350.2663269042969,350.6596069335937,0.01852742319839451,0.017385100310572055
628,628,628,628,2021-08-03,356.4608154296875,346.75604248046875,345.60565185546875,0.027987321806411947,0.03140910316697698
629,629,629,629,2021-08-04,360.0693664550781,347.3755187988281,334.0523681640625,0.036542148105725536,0.07788299311872549
630,630,630,630,2021-08-05,356.510009765625,361.3082580566406,341.1809387207031,-0.013280206538383132,0.04492944741403182
631,631,631,631,2021-08-06,360.4921875,361.2296142578125,346.608642578125,-0.002041434945270537,0.040055391633074144
632,632,632,632,2021-08-09,363.1174926757813,357.2179260253906,344.8681335449219,0.016515315219570947,0.0529169191228922
633,633,633,633,2021-08-10,371.8390502929688,356.755859375,350.2663269042969,0.04227874755692307,0.061589487003602894
634,634,634,634,2021-08-11,383.8839111328125,356.4608154296875,346.75604248046875,0.07693158550980828,0.10707201635696073
635,635,635,635,2021-08-12,382.4286804199219,360.0693664550781,347.3755187988281,0.0620972402761546,0.10090855493300821
636,636,636,636,2021-08-13,378.9872131347656,356.510009765625,361.3082580566406,0.0630478885681709,0.04893039304779334
637,637,637,637,2021-08-16,374.4544372558594,360.4921875,361.2296142578125,0.038731074458747905,0.03661057254460931
638,638,638,638,2021-08-17,371.0621643066406,363.1174926757813,357.2179260253906,0.021879066118009716,0.03875572101122926
639,639,639,639,2021-08-18,368.9777526855469,371.8390502929688,356.755859375,-0.007694989553054032,0.034258423483102485
640,640,640,640,2021-08-19,366.6867980957031,383.8839111328125,356.4608154296875,-0.04479769153742852,0.028687536535225933
641,641,641,641,2021-08-20,368.7220764160156,382.4286804199219,360.0693664550781,-0.03584094160734974,0.024030675106089694
642,642,642,642,2021-08-23,372.1241455078125,378.9872131347656,356.510009765625,-0.018108968822947213,0.04379718749678996
643,643,643,643,2021-08-24,372.930419921875,374.4544372558594,360.4921875,-0.004069967350775583,0.03450347289946465
644,644,644,644,2021-08-25,379.62640380859375,371.0621643066406,363.1174926757813,0.023080336196378504,0.04546437851605467
645,645,645,645,2021-08-26,378.14166259765625,368.9777526855469,371.8390502929688,0.024835941585668264,0.016949839721572157
646,646,646,646,2021-08-27,377.9155883789063,366.6867980957031,383.8839111328125,0.03062229221645585,-0.01554720732185444
647,647,647,647,2021-08-30,376.33245849609375,368.7220764160156,382.4286804199219,0.020639887239872312,-0.01594080736082404
648,648,648,648,2021-08-31,375.4658203125,372.1241455078125,378.9872131347656,0.008979999940953443,-0.009291587420954595
649,649,649,649,2021-09-01,375.40673828125,372.930419921875,374.4544372558594,0.0066401618829960984,0.002543169290152969
650,650,650,650,2021-09-02,373.6734619140625,379.62640380859375,371.0621643066406,-0.015681053358798214,0.007037358854145914
651,651,651,651,2021-09-03,368.798583984375,378.14166259765625,368.9777526855469,-0.024707879446815406,-0.00048558131179410324
652,652,652,652,2021-09-07,364.2880859375,377.9155883789063,366.6867980957031,-0.03605964628202396,-0.006541583091238201
653,653,653,653,2021-09-08,362.4661254882813,376.33245849609375,368.7220764160156,-0.03684596609929769,-0.016966575444959164
654,654,654,654,2021-09-09,362.2100524902344,375.4658203125,372.1241455078125,-0.035304858938245975,-0.026641896628473383
655,655,655,655,2021-09-10,363.88421630859375,375.40673828125,372.930419921875,-0.030693434074760106,-0.024257081562765292
656,656,656,656,2021-09-13,362.43658447265625,373.6734619140625,379.62640380859375,-0.030071382066705343,-0.04528088447874279
657,657,657,657,2021-09-14,356.1927185058594,368.798583984375,378.14166259765625,-0.034180894466367295,-0.058044236493323464
658,658,658,658,2021-09-15,355.8086242675781,364.2880859375,377.9155883789063,-0.02327680206202698,-0.05849709509511758
659,659,659,659,2021-09-16,348.7179260253906,362.4661254882813,376.33245849609375,-0.037929611889580994,-0.07337802479503575
660,660,660,660,2021-09-17,337.5302429199219,362.2100524902344,375.4658203125,-0.06813673281742472,-0.10103603401503858
661,661,661,661,2021-09-20,337.3431091308594,363.88421630859375,375.40673828125,-0.07293833034853614,-0.10139303658922028
662,662,662,662,2021-09-21,338.96807861328125,362.43658447265625,373.6734619140625,-0.06475203349993375,-0.09287623242766652
663,663,663,663,2021-09-22,344.9460144042969,356.1927185058594,368.798583984375,-0.03157477263639652,-0.06467641313147965
664,664,664,664,2021-09-23,350.5890808105469,355.8086242675781,364.2880859375,-0.014669524854198035,-0.03760486728984991
665,665,665,665,2021-09-24,345.6748352050781,348.7179260253906,362.4661254882813,-0.008726511008473214,-0.04632512972235259
666,666,666,666,2021-09-27,350.8155517578125,337.5302429199219,362.2100524902344,0.03936035101021318,-0.03145826752759462
667,667,667,667,2021-09-28,351.9776916503906,337.3431091308594,363.88421630859375,0.04338189256996006,-0.03272064058998847
668,668,668,668,2021-09-29,348.4322814941406,338.96807861328125,362.43658447265625,0.02792063169953174,-0.03863931947954935
669,669,669,669,2021-09-30,336.4961853027344,344.9460144042969,356.1927185058594,-0.02449609141347786,-0.05529740553301343
670,670,670,670,2021-10-01,348.6390991210937,350.5890808105469,355.8086242675781,-0.0055620148948875014,-0.020149947633345544
671,671,671,671,2021-10-04,343.54754638671875,345.6748352050781,348.7179260253906,-0.00615401701745899,-0.014826824928682925
672,672,672,672,2021-10-05,342.8286437988281,350.8155517578125,337.5302429199219,-0.02276668727758735,0.0156975589300401
673,673,673,673,2021-10-06,351.8890380859375,351.9776916503906,337.3431091308594,-0.000251872679877585,0.04311909317654261
674,674,674,674,2021-10-07,355.13897705078125,348.4322814941406,338.96807861328125,0.01924820377687486,0.047706257484938286
675,675,675,675,2021-10-08,352.3716125488281,336.4961853027344,344.9460144042969,0.04717862471995393,0.02152684140257377
676,676,676,676,2021-10-11,345.1724853515625,348.6390991210937,350.5890808105469,-0.00994327308173526,-0.01544998334363823
677,677,677,677,2021-10-12,343.8724975585937,343.54754638671875,345.6748352050781,0.0009458695755293345,-0.005213968339393804
678,678,678,678,2021-10-13,343.67559814453125,342.8286437988281,350.8155517578125,0.0024704888609019537,-0.020352443264004316
679,679,679,679,2021-10-14,357.7488098144531,351.8890380859375,351.9776916503906,0.016652328132723992,0.016396261186333305
680,680,680,680,2021-10-15,360.2207336425781,355.13897705078125,348.4322814941406,0.014309205466541242,0.03383283574612106
681,681,681,681,2021-10-18,368.1978149414063,352.3716125488281,336.4961853027344,0.04491338640505593,0.09421096292711617
682,682,682,682,2021-10-19,364.93798828125,345.1724853515625,348.6390991210937,0.057262683929039326,0.04675003234360453
683,683,683,683,2021-10-20,376.0074768066406,343.8724975585937,343.54754638671875,0.09345027437843112,0.09448453572531967
684,684,684,684,2021-10-21,375.899169921875,343.67559814453125,342.8286437988281,0.09376159364038483,0.09646371947395571
685,685,685,685,2021-10-22,375.544677734375,357.7488098144531,351.8890380859375,0.04974403109587344,0.06722471315705025
686,686,686,686,2021-10-25,387.8155822753906,360.2207336425781,355.13897705078125,0.07660538679651063,0.09201075448256679
687,687,687,687,2021-10-26,384.89068603515625,368.1978149414063,352.3716125488281,0.04533669244182348,0.09228630323284603
688,688,688,688,2021-10-27,377.3862609863281,364.93798828125,345.1724853515625,0.03411065195954466,0.09332660337035703
689,689,689,689,2021-10-28,387.6580200195313,376.0074768066406,343.8724975585937,0.030984871130320446,0.12733069021746024
690,690,690,690,2021-10-29,386.8799743652344,375.899169921875,343.67559814453125,0.029212100802567864,0.1257126675677851
691,691,691,691,2021-11-01,384.4868774414063,375.544677734375,357.7488098144531,0.023811280620401165,0.07473978079988841
692,692,692,692,2021-11-02,401.3077392578125,387.8155822753906,360.2207336425781,0.03479013634073369,0.11406063498832952
693,693,693,693,2021-11-03,401.92822265625,384.89068603515625,368.1978149414063,0.044265910398095576,0.09160947280529474
694,694,694,694,2021-11-04,406.8621520996094,377.3862609863281,364.93798828125,0.07810536355044762,0.11488024038223532
695,695,695,695,2021-11-05,406.0644836425781,387.6580200195313,376.0074768066406,0.047481188760442716,0.07993725840561972
696,696,696,696,2021-11-08,418.5520324707031,386.8799743652344,375.899169921875,0.0818653334472379,0.1134688926227021
697,697,697,697,2021-11-09,415.568115234375,384.4868774414063,375.544677734375,0.08083822782145611,0.10657437016936977
698,698,698,698,2021-11-10,406.9704895019531,401.3077392578125,387.8155822753906,0.014110742679952937,0.049391793682391105
699,699,699,699,2021-11-11,407.7190246582031,401.92822265625,384.89068603515625,0.014407552581610306,0.059311226411339346
700,700,700,700,2021-11-12,413.1847839355469,406.8621520996094,377.3862609863281,0.015539985234088727,0.0948591049808134
701,701,701,701,2021-11-15,412.27874755859375,406.0644836425781,387.6580200195313,0.015303638132226904,0.0635114618235475
702,702,702,702,2021-11-16,415.5484008789063,418.5520324707031,386.8799743652344,-0.007176244191352876,0.07410160363226104
703,703,703,703,2021-11-17,417.1339721679688,415.568115234375,384.4868774414063,0.0037679910373071834,0.08491081657666655
704,704,704,704,2021-11-18,413.8741455078125,406.9704895019531,401.3077392578125,0.016963529749560058,0.031313640432752754
705,705,705,705,2021-11-19,411.0969543457031,407.7190246582031,401.92822265625,0.008284944982225761,0.022811863344303296
706,706,706,706,2021-11-22,410.95904541015625,413.1847839355469,406.8621520996094,-0.005386787248530034,0.010069487391257459
707,707,707,707,2021-11-23,415.0165710449219,412.27874755859375,406.0644836425781,0.006640709720160842,0.02204597487088633
708,708,708,708,2021-11-24,416.54296875,415.5484008789063,418.5520324707031,0.0023933863516021336,-0.004800033364654066
709,709,709,709,2021-11-26,408.62506103515625,417.1339721679688,415.568115234375,-0.020398509113485064,-0.016707379475691897
710,710,710,710,2021-11-29,411.99310302734375,413.8741455078125,406.9704895019531,-0.0045449625227513835,0.01234146861984331
711,711,711,711,2021-11-30,397.9684143066406,411.0969543457031,407.7190246582031,-0.03193538628851611,-0.02391502422467673
712,712,712,712,2021-12-01,395.7394409179688,410.95904541015625,413.1847839355469,-0.03703435819741496,-0.04222164923744964
713,713,713,713,2021-12-02,408.2256164550781,415.0165710449219,412.27874755859375,-0.01636309261759261,-0.009831045445629183
714,714,714,714,2021-12-03,402.76165771484375,416.54296875,415.5484008789063,-0.033084968584423446,-0.030770767345074446
715,715,715,715,2021-12-06,409.6951293945313,408.62506103515625,417.1339721679688,0.00261870467920966,-0.017833222105539948
716,716,716,716,2021-12-07,417.05267333984375,411.99310302734375,413.8741455078125,0.012280716049181573,0.00767993813223411
717,717,717,717,2021-12-08,423.45355224609375,397.9684143066406,411.0969543457031,0.06403809202761623,0.030057624533018634
718,718,718,718,2021-12-09,421.4218444824219,395.7394409179688,410.95904541015625,0.06489725538824076,0.025459468988748624
719,719,719,719,2021-12-10,433.3359375,408.2256164550781,415.0165710449219,0.061510890137108865,0.04414128912721216
720,720,720,720,2021-12-13,428.9569091796875,402.76165771484375,416.54296875,0.06503908940455805,0.02980230459042521
721,721,721,721,2021-12-14,429.8544006347656,409.6951293945313,408.62506103515625,0.049205542838712146,0.0519531023031965
722,722,722,722,2021-12-15,434.6871032714844,417.05267333984375,411.99310302734375,0.0422834597616184,0.05508344697370915
723,723,723,723,2021-12-16,434.32220458984375,423.45355224609375,397.9684143066406,0.025666693043664868,0.09134843112245572
724,724,724,724,2021-12-17,430.357421875,421.4218444824219,395.7394409179688,0.021203403453260883,0.0874767015305078
725,725,725,725,2021-12-20,416.3623352050781,433.3359375,408.2256164550781,-0.03916961605549241,0.01993191613171441
726,726,726,726,2021-12-21,424.2228088378906,428.9569091796875,402.76165771484375,-0.01103630747165285,0.05328499054456026
727,727,727,727,2021-12-22,429.7261962890625,429.8544006347656,409.6951293945313,-0.0002982506297802834,0.04889261662479161
728,728,728,728,2021-12-23,431.05767822265625,434.6871032714844,417.05267333984375,-0.00834951168671172,0.03358090183347229
