,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,VTR,VTR_6m,VTR_12m,VTR_6m_ret,VTR_12m_ret
483,483,483,483,2021-01-05,42.522682189941406,43.68520736694336,45.06174850463867,-0.026611414871791084,-0.05634637800252895
484,484,484,484,2021-01-06,43.35628509521485,43.836181640625,45.72783279418945,-0.010947498788658305,-0.05186223693671199
485,485,485,485,2021-01-07,42.522682189941406,43.54310989379883,45.14168167114258,-0.02343488341430444,-0.05801732200143983
486,486,486,486,2021-01-08,42.25377655029297,43.39214324951172,43.36550521850586,-0.026234396689579498,-0.025636243890419852
487,487,487,487,2021-01-11,41.41121292114258,43.95683670043945,43.729618072509766,-0.057911896541714136,-0.053016816829338675
488,488,488,488,2021-01-12,41.8593864440918,42.02073287963867,43.507598876953125,-0.0038396863759855293,-0.03788332326779864
489,489,489,489,2021-01-13,43.11427307128906,42.522682189941406,43.68520736694336,0.013912360436369564,-0.01306928203083968
490,490,490,490,2021-01-14,43.445919036865234,43.35628509521485,43.836181640625,0.0020673805759312547,-0.008902750859077768
491,491,491,491,2021-01-15,43.90305709838867,42.522682189941406,43.54310989379883,0.03246208464182421,0.008266456058553251
492,492,492,492,2021-01-19,42.8184814453125,42.25377655029297,43.39214324951172,0.0133646017261293,-0.013220407226731679
493,493,493,493,2021-01-20,43.67897033691406,41.41121292114258,43.95683670043945,0.05476191726356494,-0.00632134576514265
494,494,494,494,2021-01-21,43.54451751708984,41.8593864440918,42.02073287963867,0.04025694631833021,0.03626268589402737
495,495,495,495,2021-01-22,44.03750991821289,43.11427307128906,42.522682189941406,0.021413717109349584,0.035623992896426815
496,496,496,496,2021-01-25,42.9439582824707,43.445919036865234,43.35628509521485,-0.011553691705050606,-0.009510197006930676
497,497,497,497,2021-01-26,42.33445358276367,43.90305709838867,42.522682189941406,-0.03572879929772754,-0.004426545962856965
498,498,498,498,2021-01-27,41.32158279418945,42.8184814453125,42.25377655029297,-0.03495917184813935,-0.022061785530435696
499,499,499,499,2021-01-28,42.29859161376953,43.67897033691406,41.41121292114258,-0.03160282196437092,0.021428464177486006
500,500,500,500,2021-01-29,41.29468536376953,43.54451751708984,41.8593864440918,-0.05166740342081677,-0.013490428988406022
501,501,501,501,2021-02-01,42.6302490234375,44.03750991821289,43.11427307128906,-0.03195595975769239,-0.011226538530551888
502,502,502,502,2021-02-02,42.37926864624024,42.9439582824707,43.445919036865234,-0.013149454750214784,-0.024551221708991933
503,503,503,503,2021-02-03,42.72884368896485,42.33445358276367,43.90305709838867,0.009316055194385608,-0.026745595569628744
504,504,504,504,2021-02-04,43.41006851196289,41.32158279418945,42.8184814453125,0.05054224878498892,0.013816161775983549
505,505,505,505,2021-02-05,43.445919036865234,42.29859161376953,43.67897033691406,0.027124482856829113,-0.005335549310141796
506,506,506,506,2021-02-08,43.159088134765625,41.29468536376953,43.54451751708984,0.045148734142719915,-0.008851387138988143
507,507,507,507,2021-02-09,43.23976135253906,42.6302490234375,44.03750991821289,0.01429764880722284,-0.01811520604038286
508,508,508,508,2021-02-10,44.49464797973633,42.37926864624024,42.9439582824707,0.04991542801632942,0.03610961260407608
509,509,509,509,2021-02-11,45.48958587646485,42.72884368896485,42.33445358276367,0.06461073947135598,0.07452871188080668
510,510,510,510,2021-02-12,45.46269989013672,43.41006851196289,41.32158279418945,0.0472846841420711,0.10021680719668802
511,511,511,511,2021-02-16,45.11313247680664,43.445919036865234,42.29859161376953,0.03837445442290499,0.06653982451086837
512,512,512,512,2021-02-17,45.3909912109375,43.159088134765625,41.29468536376953,0.051713397400859895,0.09919692597444807
513,513,513,513,2021-02-18,46.25148391723633,43.23976135253906,42.6302490234375,0.06965169257393256,0.08494519682040624
514,514,514,514,2021-02-19,46.959598541259766,44.49464797973633,42.37926864624024,0.05539881027142912,0.10807949361405211
515,515,515,515,2021-02-22,48.56406021118164,45.48958587646485,42.72884368896485,0.06758633378343082,0.13656387625869204
516,516,516,516,2021-02-23,48.95844650268555,45.46269989013672,43.41006851196289,0.07689263112389955,0.1278131590415168
517,517,517,517,2021-02-24,50.12370300292969,45.11313247680664,43.445919036865234,0.11106678368430867,0.1537033653356059
518,518,518,518,2021-02-25,48.39375305175781,45.3909912109375,43.159088134765625,0.06615325554064477,0.12128766253463885
519,519,519,519,2021-02-26,47.4167366027832,46.25148391723633,43.23976135253906,0.02519384432361149,0.09660033079712793
520,520,520,520,2021-03-01,47.28228759765625,46.959598541259766,44.49464797973633,0.006871631496443875,0.06265112197739975
521,521,521,521,2021-03-02,47.51533126831055,48.56406021118164,45.48958587646485,-0.021594754192929444,0.044532069325646795
522,522,522,522,2021-03-03,47.67667770385742,48.95844650268555,45.46269989013672,-0.026180748990019875,0.04869877545924273
523,523,523,523,2021-03-04,47.882843017578125,50.12370300292969,45.11313247680664,-0.044706592911153975,0.0613947732890292
524,524,524,524,2021-03-05,49.42455291748047,48.39375305175781,45.3909912109375,0.02130026709480881,0.08886260464766038
525,525,525,525,2021-03-08,50.93938446044922,47.4167366027832,46.25148391723633,0.07429123364553192,0.1013567597442182
526,526,526,526,2021-03-09,50.63462066650391,47.28228759765625,46.959598541259766,0.07090039926523861,0.07825923217838393
527,527,527,527,2021-03-10,51.244136810302734,47.51533126831055,48.56406021118164,0.07847584016485731,0.05518641949348413
528,528,528,528,2021-03-11,50.40157699584961,47.67667770385742,48.95844650268555,0.057153715888465184,0.029476639808922567
529,529,529,529,2021-03-12,50.68840408325195,47.882843017578125,50.12370300292969,0.058592198977071686,0.01126614847848062
530,530,530,530,2021-03-15,50.85870361328125,49.42455291748047,48.39375305175781,0.02901696851350888,0.05093530478793684
531,531,531,531,2021-03-16,50.096805572509766,50.93938446044922,47.4167366027832,-0.016540814084505806,0.05652158207718694
532,532,532,532,2021-03-17,51.217247009277344,50.63462066650391,47.28228759765625,0.011506481832080695,0.08322269525335213
533,533,533,533,2021-03-18,49.33491516113281,51.244136810302734,47.51533126831055,-0.0372573677304302,0.03829466919945057
534,534,534,534,2021-03-19,48.83296203613281,50.40157699584961,47.67667770385742,-0.0311223388872528,0.0242526196866657
535,535,535,535,2021-03-22,48.232418060302734,50.68840408325195,47.882843017578125,-0.048452620818667747,0.007300632558435938
536,536,536,536,2021-03-23,48.187599182128906,50.85870361328125,49.42455291748047,-0.052520104552071456,-0.02502711025867621
537,537,537,537,2021-03-24,48.062103271484375,50.096805572509766,50.93938446044922,-0.04061541006003622,-0.056484412197773004
538,538,538,538,2021-03-25,48.02625274658203,51.217247009277344,50.63462066650391,-0.062303119535442875,-0.0515135274163786
539,539,539,539,2021-03-26,49.18253707885742,49.33491516113281,51.244136810302734,-0.0030886458764083358,-0.04023093879163209
540,540,540,540,2021-03-29,48.53717422485352,48.83296203613281,50.40157699584961,-0.006057134340129333,-0.03699096103976296
541,541,541,541,2021-03-30,49.04808807373047,48.232418060302734,50.68840408325195,0.016911240328194577,-0.032360774405668535
542,542,542,542,2021-03-31,48.20757675170898,48.187599182128906,50.85870361328125,0.00041457906015529566,-0.05212729922750048
543,543,543,543,2021-04-01,49.16558837890625,48.062103271484375,50.096805572509766,0.02295956756591999,-0.01858835474560705
544,544,544,544,2021-04-05,48.523902893066406,48.02625274658203,51.217247009277344,0.010362044049330832,-0.05258666315514915
545,545,545,545,2021-04-06,49.310184478759766,49.18253707885742,49.33491516113281,0.002595380545287407,-0.000501281542539922
546,546,546,546,2021-04-07,49.255958557128906,48.53717422485352,48.83296203613281,0.014808944767685572,0.008662110659662714
547,547,547,547,2021-04-08,49.626502990722656,49.04808807373047,48.232418060302734,0.01179281272131738,0.028903484139587654
548,548,548,548,2021-04-09,49.47286987304688,48.20757675170898,48.187599182128906,0.026246768798497078,0.02667222921939305
549,549,549,549,2021-04-12,49.789188385009766,49.16558837890625,48.062103271484375,0.012683668123680159,0.035934447224869714
550,550,550,550,2021-04-13,49.88861083984375,48.523902893066406,48.02625274658203,0.028124447239637584,0.038777918050128646
551,551,551,551,2021-04-14,49.292110443115234,49.310184478759766,49.18253707885742,-0.0003665375791144232,0.002227891661670922
552,552,552,552,2021-04-15,50.2862663269043,49.255958557128906,48.53717422485352,0.020917424002222962,0.03603613374663972
553,553,553,553,2021-04-16,50.07839584350586,49.626502990722656,49.04808807373047,0.009105877415293229,0.021006074043632417
554,554,554,554,2021-04-19,49.5270881652832,49.47286987304688,48.20757675170898,0.0010959196904374302,0.02737145283967113
555,555,555,555,2021-04-20,50.14166641235352,49.789188385009766,49.16558837890625,0.007079408979678847,0.019852869977369014
556,556,556,556,2021-04-21,50.34952545166016,49.88861083984375,48.523902893066406,0.009238874445633982,0.03762315992217147
557,557,557,557,2021-04-22,49.96994400024414,49.292110443115234,49.310184478759766,0.013751360025680892,0.013379782056353262
558,558,558,558,2021-04-23,49.499977111816406,50.2862663269043,49.255958557128906,-0.015636261598272805,0.004954092090289519
559,559,559,559,2021-04-26,50.2591552734375,50.07839584350586,49.626502990722656,0.0036095291569744337,0.012748274502297985
560,560,560,560,2021-04-27,50.29530334472656,49.5270881652832,49.47286987304688,0.015511010396566327,0.01662392890871578
561,561,561,561,2021-04-28,49.94282913208008,50.14166641235352,49.789188385009766,-0.003965510013932416,0.0030858254985448585
562,562,562,562,2021-04-29,50.43087005615234,50.34952545166016,49.88861083984375,0.0016155982357821674,0.010869398990671186
563,563,563,563,2021-04-30,50.12358856201172,49.96994400024414,49.292110443115234,0.003074739522758385,0.01686838139860214
564,564,564,564,2021-05-03,50.557395935058594,49.499977111816406,50.2862663269043,0.021362006306660852,0.005391722789513054
565,565,565,565,2021-05-04,50.03321838378906,50.2591552734375,50.07839584350586,-0.004495437466451979,-0.000902134722086112
566,566,566,566,2021-05-05,48.18045425415039,50.29530334472656,49.5270881652832,-0.04204863973243955,-0.02718984622392473
567,567,567,567,2021-05-06,48.813106536865234,49.94282913208008,50.14166641235352,-0.022620316366683046,-0.026496125289545036
568,568,568,568,2021-05-07,49.499977111816406,50.43087005615234,50.34952545166016,-0.018458792071194163,-0.01687301582731693
569,569,569,569,2021-05-10,49.64458084106445,50.12358856201172,49.96994400024414,-0.009556532855875766,-0.006511177182389805
570,570,570,570,2021-05-11,48.45159530639648,50.557395935058594,49.499977111816406,-0.04165168299742006,-0.021179440205633226
571,571,571,571,2021-05-12,47.1591911315918,50.03321838378906,50.2591552734375,-0.057442382182003704,-0.06167959101143239
572,572,572,572,2021-05-13,48.46967315673828,48.18045425415039,50.29530334472656,0.006002826396411143,-0.03629822402054761
573,573,573,573,2021-05-14,49.38248825073242,48.813106536865234,49.94282913208008,0.011664525252806257,-0.011219646365362324
574,574,574,574,2021-05-17,49.04809188842773,49.499977111816406,50.43087005615234,-0.00912899863302774,-0.02741928041663677
575,575,575,575,2021-05-18,48.8221435546875,49.64458084106445,50.12358856201172,-0.016566506805847703,-0.02596472129512639
576,576,576,576,2021-05-19,48.92155838012695,48.45159530639648,50.557395935058594,0.009699640863392478,-0.03235604850045848
577,577,577,577,2021-05-20,49.138465881347656,47.1591911315918,50.03321838378906,0.041970074173514504,-0.01788316904937115
578,578,578,578,2021-05-21,48.93963623046875,48.46967315673828,48.18045425415039,0.00969602316505691,0.01575705310526332
579,579,579,579,2021-05-24,49.86148452758789,49.38248825073242,48.813106536865234,0.0096997193503785,0.02147738722449244
580,580,580,580,2021-05-25,50.0693588256836,49.04809188842773,49.499977111816406,0.02082174653356561,0.011502666204895595
581,581,581,581,2021-05-26,50.27722930908203,48.8221435546875,49.64458084106445,0.029803807216383982,0.012743555435445808
582,582,582,582,2021-05-27,49.84342193603516,48.92155838012695,48.45159530639648,0.018843707895509043,0.028726125958022708
583,583,583,583,2021-05-28,50.11454772949219,49.138465881347656,47.1591911315918,0.01986390561116469,0.06266766937655577
584,584,584,584,2021-06-01,51.60577774047852,48.93963623046875,48.46967315673828,0.05447816361883562,0.06470240832033047
585,585,585,585,2021-06-02,52.6903190612793,49.86148452758789,49.38248825073242,0.05673386102506117,0.0669838829050462
586,586,586,586,2021-06-03,51.41598892211914,50.0693588256836,49.04809188842773,0.026895293409364918,0.04827704692524626
587,587,587,587,2021-06-04,51.29849243164063,50.27722930908203,48.8221435546875,0.020312637283179003,0.05072183842520728
588,588,588,588,2021-06-07,51.64193344116211,49.84342193603516,48.92155838012695,0.036083226938852686,0.0556068766227249
589,589,589,589,2021-06-08,51.840763092041016,50.11454772949219,49.138465881347656,0.034445394416539044,0.05499352009113334
590,590,590,590,2021-06-09,52.14805221557617,51.60577774047852,48.93963623046875,0.010508018652963802,0.06555863983128529
591,591,591,591,2021-06-10,52.13901519775391,52.6903190612793,49.86148452758789,-0.010463095941480538,0.045677153252544844
592,592,592,592,2021-06-11,52.500526428222656,51.41598892211914,50.0693588256836,0.02109338999092847,0.048555996313097705
593,593,593,593,2021-06-14,53.28681182861328,51.29849243164063,50.27722930908203,0.03875980175484184,0.05985975283223488
594,594,594,594,2021-06-15,52.81684494018555,51.64193344116211,49.84342193603516,0.02275111369255889,0.05965527422989192
595,595,595,595,2021-06-16,52.2113151550293,51.840763092041016,50.11454772949219,0.007147889824275611,0.04183949612505766
596,596,596,596,2021-06-17,52.24747467041016,52.14805221557617,51.60577774047852,0.0019065420588095794,0.012434594691289824
597,597,597,597,2021-06-18,51.12678527832031,52.13901519775391,52.6903190612793,-0.019414059041859444,-0.029674023820971396
598,598,598,598,2021-06-21,52.07575225830078,52.500526428222656,51.41598892211914,-0.00809085544128052,0.012831870980464899
599,599,599,599,2021-06-22,52.9072265625,53.28681182861328,51.29849243164063,-0.007123437358837359,0.03136026137616299
600,600,600,600,2021-06-23,53.53986740112305,52.81684494018555,51.64193344116211,0.013689239896027772,0.036751799041825794
601,601,601,601,2021-06-24,52.38303756713867,52.2113151550293,51.840763092041016,0.003288988442437857,0.010460387593733467
602,602,602,602,2021-06-25,52.69935607910156,52.24747467041016,52.14805221557617,0.008648866027343383,0.010571897512995143
603,603,603,603,2021-06-28,52.42822265625,51.12678527832031,52.13901519775391,0.02545509894363618,0.005546853107968763
604,604,604,604,2021-06-29,52.30169677734375,52.07575225830078,52.500526428222656,0.004338766301872354,-0.0037871934703500587
605,605,605,605,2021-06-30,52.01021194458008,52.9072265625,53.28681182861328,-0.016954481952673683,-0.023957145121369594
606,606,606,606,2021-07-01,52.11041259765625,53.53986740112305,52.81684494018555,-0.02669888576221635,-0.013375133318344279
607,607,607,607,2021-07-02,52.16506576538086,52.38303756713867,52.2113151550293,-0.004161114205689986,-0.0008858116197822952
608,608,608,608,2021-07-06,52.593170166015625,52.69935607910156,52.24747467041016,-0.0020149375815248227,0.006616501520622542
609,609,609,609,2021-07-07,52.420108795166016,52.42822265625,51.12678527832031,-0.00015476132267888687,0.025296398156175792
610,610,610,610,2021-07-08,52.438323974609375,52.30169677734375,52.07575225830078,0.0026122899577669667,0.006962390375278682
611,611,611,611,2021-07-09,53.41294860839844,52.01021194458008,52.9072265625,0.02697040852886845,0.00955865727153582
612,612,612,612,2021-07-12,54.15074920654297,52.11041259765625,53.53986740112305,0.03915410581451595,0.011409849054036192
613,613,613,613,2021-07-13,53.69531631469727,52.16506576538086,52.38303756713867,0.029334776576318555,0.025051597015096183
614,614,614,614,2021-07-14,54.35113143920898,52.593170166015625,52.69935607910156,0.03342565712704082,0.031343368932783555
615,615,615,615,2021-07-15,54.02322006225586,52.420108795166016,52.42822265625,0.030581990460074593,0.030422496228102114
616,616,616,616,2021-07-16,54.30558395385742,52.438323974609375,52.30169677734375,0.03560868917458482,0.03831399935349178
617,617,617,617,2021-07-19,52.420108795166016,53.41294860839844,52.01021194458008,-0.018587998586475973,0.007881084026781338
618,618,618,618,2021-07-20,54.724586486816406,54.15074920654297,52.11041259765625,0.010597033073073359,0.05016605624185244
619,619,619,619,2021-07-21,55.01606369018555,53.69531631469727,52.16506576538086,0.024597068536623246,0.0546533946228962
620,620,620,620,2021-07-22,54.77012634277344,54.35113143920898,52.593170166015625,0.007709037373639704,0.041392374140711174
621,621,621,621,2021-07-23,54.51508712768555,54.02322006225586,52.420108795166016,0.009104734313557517,0.03996516567155095
622,622,622,622,2021-07-26,54.42400360107422,54.30558395385742,52.438323974609375,0.0021806164043354226,0.03786695447067134
623,623,623,623,2021-07-27,54.68814849853516,52.420108795166016,53.41294860839844,0.04326659664579524,0.023874358622025582
624,624,624,624,2021-07-28,54.232723236083984,54.724586486816406,54.15074920654297,-0.008987975648768298,0.0015138115490951343
625,625,625,625,2021-07-29,54.32380676269531,55.01606369018555,53.69531631469727,-0.012582814564643718,0.01170475361974943
626,626,626,626,2021-07-30,54.45132827758789,54.77012634277344,54.35113143920898,-0.005820656012191394,0.0018435097067110995
627,627,627,627,2021-08-02,53.99589157104492,54.51508712768555,54.02322006225586,-0.009523887496035055,-0.0005058656477612278
628,628,628,628,2021-08-03,54.17806243896485,54.42400360107422,54.30558395385742,-0.0045189832764253035,-0.0023482210411533977
629,629,629,629,2021-08-04,53.485816955566406,54.68814849853516,52.420108795166016,-0.02198523036487443,0.020330140186558765
630,630,630,630,2021-08-05,54.63349914550781,54.232723236083984,54.724586486816406,0.007389927805748986,-0.0016644683341835442
631,631,631,631,2021-08-06,53.103248596191406,54.32380676269531,55.01606369018555,-0.022468200209821765,-0.034768301577624006
632,632,632,632,2021-08-09,52.30168914794922,54.45132827758789,54.77012634277344,-0.03947817615540994,-0.04506904328421202
633,633,633,633,2021-08-10,51.764286041259766,53.99589157104492,54.51508712768555,-0.041329172736205844,-0.05045944584079709
634,634,634,634,2021-08-11,51.83715438842773,54.17806243896485,54.42400360107422,-0.04320767382876256,-0.04753140234974251
635,635,635,635,2021-08-12,51.518348693847656,53.485816955566406,54.68814849853516,-0.03678485949561605,-0.057961366250539825
636,636,636,636,2021-08-13,52.0011100769043,54.63349914550781,54.232723236083984,-0.04818269211702064,-0.0411488309275031
637,637,637,637,2021-08-16,51.518348693847656,53.103248596191406,54.32380676269531,-0.029845629867123025,-0.05164325248970203
638,638,638,638,2021-08-17,51.20866394042969,52.30168914794922,54.45132827758789,-0.02089846858344513,-0.05955161131473963
639,639,639,639,2021-08-18,50.38888549804688,51.764286041259766,53.99589157104492,-0.026570453268042638,-0.06680149115145428
640,640,640,640,2021-08-19,49.70573806762695,51.83715438842773,54.17806243896485,-0.04111754099828824,-0.08254862152695597
641,641,641,641,2021-08-20,49.72394943237305,51.518348693847656,53.485816955566406,-0.034830294583741095,-0.0703339265869034
642,642,642,642,2021-08-23,49.39604187011719,52.0011100769043,54.63349914550781,-0.05009639607566996,-0.09586530896440426
643,643,643,643,2021-08-24,49.66930389404297,51.518348693847656,53.103248596191406,-0.03589099508590232,-0.06466543559812876
644,644,644,644,2021-08-25,50.2158203125,51.20866394042969,52.30168914794922,-0.019388196284219616,-0.0398814812567293
645,645,645,645,2021-08-26,49.678409576416016,50.38888549804688,51.764286041259766,-0.01409985385881185,-0.04029566761881276
646,646,646,646,2021-08-27,50.36155700683594,49.70573806762695,51.83715438842773,0.013194028792343993,-0.028466018225745904
647,647,647,647,2021-08-30,50.48907852172852,49.72394943237305,51.518348693847656,0.015387536551095815,-0.019978710463638194
648,648,648,648,2021-08-31,50.95361709594727,49.39604187011719,52.0011100769043,0.031532389374954395,-0.020143665768055485
649,649,649,649,2021-09-01,51.50013732910156,49.66930389404297,51.518348693847656,0.036860460918965554,-0.00035349278864349465
650,650,650,650,2021-09-02,51.62765121459961,50.2158203125,51.20866394042969,0.028115261153030868,0.00818196066699417
651,651,651,651,2021-09-03,51.29064178466797,49.678409576416016,50.38888549804688,0.03245337807708992,0.017895936330166284
652,652,652,652,2021-09-07,50.835205078125,50.36155700683594,49.70573806762695,0.009404952893429686,0.022723070905040332
653,653,653,653,2021-09-08,51.29064178466797,50.48907852172852,49.72394943237305,0.01587597330766255,0.031507801978314154
654,654,654,654,2021-09-09,51.19043731689453,50.95361709594727,49.39604187011719,0.004647760737011453,0.03632670511324698
655,655,655,655,2021-09-10,51.18132781982422,51.50013732910156,49.66930389404297,-0.006190459400914894,0.030441818331232717
656,656,656,656,2021-09-13,52.51118850708008,51.62765121459961,50.2158203125,0.01711364494983303,0.04571006069990857
657,657,657,657,2021-09-14,52.27436447143555,51.29064178466797,49.678409576416016,0.01917937956201654,0.052255193295316804
658,658,658,658,2021-09-15,52.0284309387207,50.835205078125,50.36155700683594,0.023472431334975896,0.03309814133940514
659,659,659,659,2021-09-16,52.53851318359375,51.29064178466797,50.48907852172852,0.024329416741648124,0.040591643220092344
660,660,660,660,2021-09-17,52.01021194458008,51.19043731689453,50.95361709594727,0.016014214190254616,0.02073640516321351
661,661,661,661,2021-09-20,51.46369934082031,51.18132781982422,51.50013732910156,0.005517080799273932,-0.0007075318663404273
662,662,662,662,2021-09-21,51.336181640625,52.51118850708008,51.62765121459961,-0.02237631445528321,-0.005645609806323781
663,663,663,663,2021-09-22,51.19954681396485,52.27436447143555,51.29064178466797,-0.020561085119609857,-0.0017760544133091916
664,664,664,664,2021-09-23,51.44548034667969,52.0284309387207,50.835205078125,-0.011204462281932281,0.012004973081485515
665,665,665,665,2021-09-24,50.44353485107422,52.53851318359375,51.29064178466797,-0.03987509743944817,-0.016515818561018136
666,666,666,666,2021-09-27,50.66214370727539,52.01021194458008,51.19043731689453,-0.025919299054984246,-0.010320162071457584
667,667,667,667,2021-09-28,50.425323486328125,51.46369934082031,51.18132781982422,-0.020176859957452775,-0.014771096524839877
668,668,668,668,2021-09-29,51.381717681884766,51.336181640625,52.51118850708008,0.0008870165213794579,-0.021509146094513265
669,669,669,669,2021-09-30,50.69308090209961,51.19954681396485,52.27436447143555,-0.009891999898075321,-0.030249694765777657
670,670,670,670,2021-10-01,51.49190521240234,51.44548034667969,52.0284309387207,0.0009024090242679694,-0.010312164265539492
671,671,671,671,2021-10-04,51.68472290039063,50.44353485107422,52.53851318359375,0.02460549311186866,-0.016250750762960897
672,672,672,672,2021-10-05,49.765716552734375,50.66214370727539,52.01021194458008,-0.017694220752294876,-0.0431548980080555
673,673,673,673,2021-10-06,50.00444030761719,50.425323486328125,51.46369934082031,-0.008346662938613636,-0.02835511344684194
674,674,674,674,2021-10-07,50.23398971557617,51.381717681884766,51.336181640625,-0.02233728294983095,-0.021470079967470856
675,675,675,675,2021-10-08,50.1146240234375,50.69308090209961,51.19954681396485,-0.011410963160421228,-0.021190085812076598
676,676,676,676,2021-10-11,50.160526275634766,51.49190521240234,51.44548034667969,-0.025856082257505908,-0.024977005995199253
677,677,677,677,2021-10-12,50.40844345092773,51.68472290039063,50.44353485107422,-0.02469355310122512,-0.0006956570400962203
678,678,678,678,2021-10-13,50.59208297729492,49.765716552734375,50.66214370727539,0.01660513465499669,-0.0013829010155053112
679,679,679,679,2021-10-14,51.35417938232422,50.00444030761719,50.425323486328125,0.026992384404339154,0.01842042513119302
680,680,680,680,2021-10-15,51.390907287597656,50.23398971557617,51.381717681884766,0.0230305730954663,0.0001788497179051607
681,681,681,681,2021-10-18,51.17053985595703,50.1146240234375,50.69308090209961,0.021070014054693997,0.009418621740105104
682,682,682,682,2021-10-19,51.32662582397461,50.160526275634766,51.49190521240234,0.023247354741297244,-0.0032098130326689844
683,683,683,683,2021-10-20,52.24482345581055,50.40844345092773,51.68472290039063,0.036430008132874114,0.010836868691341595
684,684,684,684,2021-10-21,51.58372116088867,50.59208297729492,49.765716552734375,0.019600659337129622,0.03653126557974584
685,685,685,685,2021-10-22,50.54616928100586,51.35417938232422,50.00444030761719,-0.015734067042583733,0.010833617375898275
686,686,686,686,2021-10-25,50.059532165527344,51.390907287597656,50.23398971557617,-0.025906822672337126,-0.0034728985500973586
687,687,687,687,2021-10-26,49.976898193359375,51.17053985595703,50.1146240234375,-0.023326735773312346,-0.0027482163692121864
688,688,688,688,2021-10-27,50.42680740356445,51.32662582397461,50.160526275634766,-0.017531220998163732,0.005308579229541088
689,689,689,689,2021-10-28,50.97771453857422,52.24482345581055,50.40844345092773,-0.024253291205167282,0.011293169331853647
690,690,690,690,2021-10-29,49.00361633300781,51.58372116088867,50.59208297729492,-0.050017811236098275,-0.03139753397779632
691,691,691,691,2021-11-01,50.536991119384766,50.54616928100586,51.35417938232422,-0.00018157976661037356,-0.01591278982097266
692,692,692,692,2021-11-02,50.07789993286133,50.059532165527344,51.390907287597656,0.00036691847764869223,-0.02554940988662402
693,693,693,693,2021-11-03,50.3625373840332,49.976898193359375,51.17053985595703,0.007716349045548965,-0.01579038396308352
694,694,694,694,2021-11-04,48.471073150634766,50.42680740356445,51.32662582397461,-0.038783622315765376,-0.055634919060002175
695,695,695,695,2021-11-05,49.56371307373047,50.97771453857422,52.24482345581055,-0.0277376394301434,-0.05131820158886746
696,696,696,696,2021-11-08,48.20479583740234,49.00361633300781,51.58372116088867,-0.01630125601704635,-0.0655037141067728
697,697,697,697,2021-11-09,48.49861526489258,50.536991119384766,50.54616928100586,-0.040334333511800935,-0.04050858937954582
698,698,698,698,2021-11-10,50.27071380615234,50.07789993286133,50.059532165527344,0.0038502787367185043,0.004218609952779673
699,699,699,699,2021-11-11,50.380889892578125,50.3625373840332,49.976898193359375,0.00036440794086645134,0.008083568885282055
700,700,700,700,2021-11-12,50.09626388549805,48.471073150634766,50.42680740356445,0.03352908506507868,-0.006554916622444007
701,701,701,701,2021-11-15,49.92179870605469,49.56371307373047,50.97771453857422,0.007224753960453523,-0.02071328309001641
702,702,702,702,2021-11-16,49.56371307373047,48.20479583740234,49.00361633300781,0.028190498740246595,0.011429702185987267
703,703,703,703,2021-11-17,49.56371307373047,48.49861526489258,50.536991119384766,0.021961406589043442,-0.019258725620508343
704,704,704,704,2021-11-18,48.9301643371582,50.27071380615234,50.07789993286133,-0.02666660899551565,-0.02291900413639303
705,705,705,705,2021-11-19,47.14888381958008,50.380889892578125,50.3625373840332,-0.06415142884314495,-0.06381039819236689
706,706,706,706,2021-11-22,46.1939697265625,50.09626388549805,48.471073150634766,-0.07789591191580236,-0.0469786055075706
707,707,707,707,2021-11-23,46.86424255371094,49.92179870605469,49.56371307373047,-0.0612469148066358,-0.054464654736496976
708,708,708,708,2021-11-24,47.13051986694336,49.56371307373047,48.20479583740234,-0.04909223009921626,-0.022285665809737565
709,709,709,709,2021-11-26,45.450233459472656,49.56371307373047,48.49861526489258,-0.0829937742585718,-0.06285502769038032
710,710,710,710,2021-11-29,45.10132598876953,48.9301643371582,50.27071380615234,-0.07825108295172845,-0.10283100091469466
711,711,711,711,2021-11-30,43.08131790161133,47.14888381958008,50.380889892578125,-0.08627067256848964,-0.14488771449910687
712,712,712,712,2021-12-01,41.95195007324219,46.1939697265625,50.09626388549805,-0.09183059343958189,-0.16257327753763873
713,713,713,713,2021-12-02,43.15476989746094,46.86424255371094,49.92179870605469,-0.0791535817953013,-0.13555258392108016
714,714,714,714,2021-12-03,43.30167770385742,47.13051986694336,49.56371307373047,-0.08123912432740699,-0.1263431446420834
715,715,715,715,2021-12-06,44.65141296386719,45.450233459472656,49.56371307373047,-0.01757571820434689,-0.09911081727383486
716,716,716,716,2021-12-07,45.37677383422852,45.10132598876953,48.9301643371582,0.0061073114685714636,-0.07262167521949625
717,717,717,717,2021-12-08,46.36842346191406,43.08131790161133,47.14888381958008,0.07630002331427721,-0.016553103582526485
718,718,718,718,2021-12-09,45.679779052734375,41.95195007324219,46.1939697265625,0.08885949218055234,-0.011131121158709512
719,719,719,719,2021-12-10,44.41267776489258,43.15476989746094,46.86424255371094,0.029148756219081307,-0.052312054035838274
720,720,720,720,2021-12-13,44.394317626953125,43.30167770385742,47.13051986694336,0.02523320067569501,-0.05805584677858322
721,721,721,721,2021-12-14,43.815860748291016,44.65141296386719,45.450233459472656,-0.01871278331667392,-0.03595961091462796
