,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CRM,CRM_6m,CRM_12m,CRM_6m_ret,CRM_12m_ret
733,733,733,733,2021-12-31,254.1300048828125,252.8000030517578,255.58999633789065,0.0052610831289523485,-0.005712240212829123
734,734,734,734,2022-01-03,255.4600067138672,253.13999938964844,260.0400085449219,0.009164917949800788,-0.017612681435762556
735,735,735,735,2022-01-04,248.22999572753903,258.29998779296875,253.1199951171875,-0.038985646695039566,-0.019318898087780645
736,736,736,736,2022-01-05,227.6699981689453,255.4499969482422,252.92999267578125,-0.10874926252171968,-0.09986951029257929
737,737,737,737,2022-01-06,229.1499938964844,254.5399932861328,247.2100067138672,-0.09974856627385498,-0.07305534697989113
738,738,738,738,2022-01-07,228.3099975585937,255.3300018310547,252.5500030517578,-0.10582385179450804,-0.09598101445358664
739,739,739,739,2022-01-10,229.6300048828125,254.1300048828125,252.8000030517578,-0.09640734871625145,-0.09165347266313728
740,740,740,740,2022-01-11,234.83999633789065,255.4600067138672,253.13999938964844,-0.08071717620782959,-0.07229202455511308
741,741,741,741,2022-01-12,237.8300018310547,248.22999572753903,258.29998779296875,-0.04189660426010533,-0.07924888474373859
742,742,742,742,2022-01-13,228.6300048828125,227.6699981689453,255.4499969482422,0.0042166588553087525,-0.10499116220723148
743,743,743,743,2022-01-14,231.22999572753903,229.1499938964844,254.5399932861328,0.009077032015956554,-0.09157695518751197
744,744,744,744,2022-01-18,226.0599975585937,228.3099975585937,255.3300018310547,-0.009855021786431273,-0.11463597721598029
745,745,745,745,2022-01-19,226.2700042724609,229.6300048828125,254.1300048828125,-0.014632236810979027,-0.1096289303704957
746,746,746,746,2022-01-20,222.94000244140625,234.83999633789065,255.4600067138672,-0.050672773301199237,-0.12729978633753647
747,747,747,747,2022-01-21,218.6300048828125,237.8300018310547,248.22999572753903,-0.0807299196923067,-0.11924421445511335
748,748,748,748,2022-01-24,223.02999877929688,228.6300048828125,227.6699981689453,-0.024493749656288477,-0.02038037258736769
749,749,749,749,2022-01-25,215.38999938964844,231.22999572753903,229.1499938964844,-0.06850320732849491,-0.060047981118654836
750,750,750,750,2022-01-26,211.0,226.0599975585937,228.3099975585937,-0.06661947147323233,-0.0758179569168943
751,751,751,751,2022-01-27,212.7400054931641,226.2700042724609,229.6300048828125,-0.059795812630139,-0.07355310295040896
752,752,752,752,2022-01-28,222.1300048828125,222.94000244140625,234.83999633789065,-0.0036332535647416453,-0.054121919831709
753,753,753,753,2022-01-31,232.6300048828125,218.6300048828125,237.8300018310547,0.06403512641141873,-0.021864343893568394
754,754,754,754,2022-02-01,232.1199951171875,223.02999877929688,228.6300048828125,0.04075683265768104,0.015264795345492077
755,755,755,755,2022-02-02,225.009994506836,215.38999938964844,231.22999572753903,0.04466314659198556,-0.02689962952744307
756,756,756,756,2022-02-03,212.7700042724609,211.0,226.0599975585937,0.008388645841046927,-0.058789672784491986
757,757,757,757,2022-02-04,219.22999572753903,212.7400054931641,226.2700042724609,0.030506675128310512,-0.031113308931769446
758,758,758,758,2022-02-07,216.97000122070312,222.1300048828125,222.94000244140625,-0.0232296562764297,-0.02677851060969727
759,759,759,759,2022-02-08,217.42999267578125,232.6300048828125,218.6300048828125,-0.06533986110127221,-0.005488780955178019
760,760,760,760,2022-02-09,222.0399932861328,232.1199951171875,223.02999877929688,-0.043425823035907474,-0.004438889380722899
761,761,761,761,2022-02-10,217.6699981689453,225.009994506836,215.38999938964844,-0.03262075693116684,0.010585444012060519
762,762,762,762,2022-02-11,207.8999938964844,212.7700042724609,211.0,-0.022888613423818205,-0.014691972054576286
763,763,763,763,2022-02-14,206.3999938964844,219.22999572753903,212.7400054931641,-0.058523021854180346,-0.029801689541102405
764,764,764,764,2022-02-15,214.25,216.97000122070312,222.1300048828125,-0.01253630089597646,-0.0354747432116147
765,765,765,765,2022-02-16,211.7400054931641,217.42999267578125,232.6300048828125,-0.026169283789204467,-0.08979924752257029
766,766,766,766,2022-02-17,200.02999877929688,222.0399932861328,232.1199951171875,-0.09912626181028861,-0.13824744534261146
767,767,767,767,2022-02-18,196.83999633789065,217.6699981689453,225.009994506836,-0.09569532781861556,-0.125194430721563
768,768,768,768,2022-02-22,195.1300048828125,207.8999938964844,212.7700042724609,-0.06142371038274397,-0.08290642024455497
769,769,769,769,2022-02-23,190.5399932861328,206.3999938964844,219.22999572753903,-0.07684109050073828,-0.13086713953624485
770,770,770,770,2022-02-24,204.2899932861328,214.25,216.97000122070312,-0.04648777929459602,-0.05844129540134968
771,771,771,771,2022-02-25,208.08999633789065,211.7400054931641,217.42999267578125,-0.01723816501644171,-0.042956338373325686
772,772,772,772,2022-02-28,210.52999877929688,200.02999877929688,222.0399932861328,0.05249212650141133,-0.051837483583435096
773,773,773,773,2022-03-01,208.88999938964844,196.83999633789065,217.6699981689453,0.06121724891252822,-0.040336283608925494
774,774,774,774,2022-03-02,210.38999938964844,195.1300048828125,207.8999938964844,0.07820424396545511,0.011976938750675625
775,775,775,775,2022-03-03,204.75,190.5399932861328,206.3999938964844,0.07457755439577518,-0.007994156711612743
776,776,776,776,2022-03-04,203.009994506836,204.2899932861328,214.25,-0.006265597050091554,-0.05246210265187401
777,777,777,777,2022-03-07,196.22999572753903,208.08999633789065,211.7400054931641,-0.056994573593502684,-0.07325025674529795
778,778,778,778,2022-03-08,192.0800018310547,210.52999877929688,200.02999877929688,-0.08763595238312671,-0.039744023380282156
779,779,779,779,2022-03-09,203.1600036621093,208.88999938964844,196.83999633789065,-0.02743068478281152,0.03210733307152602
780,780,780,780,2022-03-10,200.1499938964844,210.38999938964844,195.1300048828125,-0.04867154105647031,0.02572638183803
781,781,781,781,2022-03-11,197.8999938964844,204.75,190.5399932861328,-0.03345546326503346,0.03862706449925768
782,782,782,782,2022-03-14,193.1199951171875,203.009994506836,204.2899932861328,-0.048716810291403956,-0.054677167438643814
783,783,783,783,2022-03-15,196.13999938964844,196.22999572753903,208.08999633789065,-0.0004586268147075412,-0.05742706116846741
784,784,784,784,2022-03-16,205.57000732421875,192.0800018310547,210.52999877929688,0.07023118161478004,-0.023559547256150393
785,785,785,785,2022-03-17,210.4100036621093,203.1600036621093,208.88999938964844,0.035686158049386574,0.007276577514012672
786,786,786,786,2022-03-18,218.8000030517578,200.1499938964844,210.38999938964844,0.09318016349737701,0.03997340028759533
787,787,787,787,2022-03-21,213.72000122070312,197.8999938964844,204.75,0.07993940278994494,0.04380952977144381
788,788,788,788,2022-03-22,218.2100067138672,193.1199951171875,203.009994506836,0.12991928454355417,0.07487322111384698
789,789,789,789,2022-03-23,211.1100006103516,196.13999938964844,196.22999572753903,0.07632304102828114,0.07582941042037783
790,790,790,790,2022-03-24,213.97999572753903,205.57000732421875,192.0800018310547,0.04091058084196253,0.11401496088982044
791,791,791,791,2022-03-25,211.02999877929688,210.4100036621093,203.1600036621093,0.0029466047545116947,0.0387379158068768
792,792,792,792,2022-03-28,215.27999877929688,218.8000030517578,200.1499938964844,-0.016087770673514412,0.07559333172219618
793,793,793,793,2022-03-29,221.2899932861328,213.72000122070312,197.8999938964844,0.03542013860280835,0.11819100611939892
794,794,794,794,2022-03-30,214.94000244140625,218.2100067138672,193.1199951171875,-0.014985583483111298,0.11298678477584945
795,795,795,795,2022-03-31,212.32000732421875,211.1100006103516,196.13999938964844,0.0057316408998571156,0.08249213819169743
796,796,796,796,2022-04-01,212.25,213.97999572753903,205.57000732421875,-0.00808484793943931,0.03249497707730176
797,797,797,797,2022-04-04,218.8500061035156,211.02999877929688,210.4100036621093,0.03705637762144498,0.04011217287444113
798,798,798,798,2022-04-05,210.13999938964844,215.27999877929688,218.8000030517578,-0.023875879871766092,-0.039579540865275153
799,799,799,799,2022-04-06,200.82000732421875,221.2899932861328,213.72000122070312,-0.09250298966499548,-0.06035931977729536
800,800,800,800,2022-04-07,200.1600036621093,214.94000244140625,218.2100067138672,-0.06876336936548633,-0.08271849363639117
801,801,801,801,2022-04-08,197.1699981689453,212.32000732421875,211.1100006103516,-0.07135459981469827,-0.06603193785753203
802,802,802,802,2022-04-11,195.4499969482422,212.25,213.97999572753903,-0.07915195784102624,-0.08659687423721196
803,803,803,803,2022-04-12,194.8099975585937,218.8500061035156,211.02999877929688,-0.10984696310015651,-0.07686111602391976
804,804,804,804,2022-04-13,195.72000122070312,210.13999938964844,215.27999877929688,-0.06862091087288569,-0.09085840611995954
805,805,805,805,2022-04-14,189.4100036621093,200.82000732421875,221.2899932861328,-0.05681706625818561,-0.14406430743030485
806,806,806,806,2022-04-18,187.009994506836,200.1600036621093,214.94000244140625,-0.06569748658414232,-0.12994327541325923
807,807,807,807,2022-04-19,191.38999938964844,197.1699981689453,212.32000732421875,-0.029314798564557876,-0.09857765265903362
808,808,808,808,2022-04-20,186.22999572753903,195.4499969482422,212.25,-0.0471731970563537,-0.12259130399274898
809,809,809,809,2022-04-21,177.22999572753906,194.8099975585937,218.8500061035156,-0.09024178456635434,-0.19017596168715822
810,810,810,810,2022-04-22,171.42999267578125,195.72000122070312,210.13999938964844,-0.12410590840703761,-0.18421055880032544
811,811,811,811,2022-04-25,174.57000732421875,189.4100036621093,200.82000732421875,-0.07834853519333529,-0.1307140675362094
812,812,812,812,2022-04-26,170.0800018310547,187.009994506836,200.1600036621093,-0.09052988168053466,-0.15027978257750607
813,813,813,813,2022-04-27,174.67999267578125,191.38999938964844,197.1699981689453,-0.08730867217282079,-0.11406403459969339
814,814,814,814,2022-04-28,185.7400054931641,186.22999572753903,195.4499969482422,-0.002631102645203387,-0.04968018217799941
815,815,815,815,2022-04-29,175.94000244140625,177.22999572753906,194.8099975585937,-0.007278639718052871,-0.09686358684703467
816,816,816,816,2022-05-02,177.57000732421875,171.42999267578125,195.72000122070312,0.03581645517566967,-0.09273448693686437
817,817,817,817,2022-05-03,178.36000061035156,174.57000732421875,189.4100036621093,0.02171044925886889,-0.05833906783228804
818,818,818,818,2022-05-04,185.47999572753903,170.0800018310547,187.009994506836,0.09054558872701324,-0.008181374387672302
819,819,819,819,2022-05-05,172.3000030517578,174.67999267578125,191.38999938964844,-0.013624855300062189,-0.09974395944808767
820,820,820,820,2022-05-06,169.6999969482422,185.7400054931641,186.22999572753903,-0.08635731705904481,-0.08876120473890148
821,821,821,821,2022-05-09,163.60000610351562,175.94000244140625,177.22999572753906,-0.07013752510319671,-0.07690565904530755
822,822,822,822,2022-05-10,167.14999389648438,177.57000732421875,171.42999267578125,-0.0586811567153277,-0.024966452558809027
823,823,823,823,2022-05-11,161.27000427246094,178.36000061035156,174.57000732421875,-0.09581742699825246,-0.07618721712634458
824,824,824,824,2022-05-12,160.4199981689453,185.47999572753903,170.0800018310547,-0.13510889657020275,-0.05679682242539563
825,825,825,825,2022-05-13,166.91000366210938,172.3000030517578,174.67999267578125,-0.03128264245026924,-0.044481276273542925
826,826,826,826,2022-05-16,164.1199951171875,169.6999969482422,185.7400054931641,-0.03288156706777412,-0.1163993202141489
827,827,827,827,2022-05-17,163.72999572753906,163.60000610351562,175.94000244140625,0.000794557574412158,-0.06939869583060576
828,828,828,828,2022-05-18,157.3300018310547,167.14999389648438,177.57000732421875,-0.058749580759848485,-0.11398324411964778
829,829,829,829,2022-05-19,155.60000610351562,161.27000427246094,178.36000061035156,-0.03515841767676786,-0.12760705555590246
830,830,830,830,2022-05-20,159.64999389648438,160.4199981689453,185.47999572753903,-0.0047999269495691,-0.13926031068599798
831,831,831,831,2022-05-23,160.32000732421875,166.91000366210938,172.3000030517578,-0.03948233295369963,-0.06952986369907577
832,832,832,832,2022-05-24,156.92999267578125,164.1199951171875,169.6999969482422,-0.04380942392956044,-0.0752504684861941
833,833,833,833,2022-05-25,159.64999389648438,163.72999572753906,163.60000610351562,-0.02491908591901615,-0.024144327993068204
834,834,834,834,2022-05-26,162.4600067138672,157.3300018310547,167.14999389648438,0.032606653677670794,-0.02805855431572246
835,835,835,835,2022-05-27,165.10000610351562,155.60000610351562,161.27000427246094,0.06105398218095148,0.023749003097836008
836,836,836,836,2022-05-31,160.24000549316406,159.64999389648438,160.4199981689453,0.003695656869628472,-0.0011220089629454533
837,837,837,837,2022-06-01,176.07000732421875,160.32000732421875,166.91000366210938,0.0982410134759315,0.05487989611846622
838,838,838,838,2022-06-02,188.3999938964844,156.92999267578125,164.1199951171875,0.2005352876407791,0.14794052828212756
839,839,839,839,2022-06-03,184.9100036621093,159.64999389648438,163.72999572753906,0.1582211758930807,0.12935936289777716
840,840,840,840,2022-06-06,182.8699951171875,162.4600067138672,157.3300018310547,0.12563084796166124,0.16233390319004992
841,841,841,841,2022-06-07,187.1499938964844,165.10000610351562,155.60000610351562,0.1335553420824449,0.20276340973906892
842,842,842,842,2022-06-08,189.19000244140625,160.24000549316406,159.64999389648438,0.18066647501130562,0.1850298131804211
843,843,843,843,2022-06-09,187.1100006103516,176.07000732421875,160.32000732421875,0.0627022935587409,0.1671032439011486
844,844,844,844,2022-06-10,178.4499969482422,188.3999938964844,156.92999267578125,-0.05281314899462897,0.13713123862129684
845,845,845,845,2022-06-13,166.02999877929688,184.9100036621093,159.64999389648438,-0.10210375052132026,0.03996244990118347
846,846,846,846,2022-06-14,164.4499969482422,182.8699951171875,162.4600067138672,-0.10072728528888153,0.01224910840906146
847,847,847,847,2022-06-15,168.5500030517578,187.1499938964844,165.10000610351562,-0.09938547395846853,0.020896407151427265
848,848,848,848,2022-06-16,159.85000610351562,189.19000244140625,160.24000549316406,-0.1550821711468473,-0.00243384533374269
849,849,849,849,2022-06-17,163.25999450683594,187.1100006103516,176.07000732421875,-0.12746515966926986,-0.07275522397062328
850,850,850,850,2022-06-21,166.8300018310547,178.4499969482422,188.3999938964844,-0.06511625282099487,-0.11449040745341665
851,851,851,851,2022-06-22,167.4499969482422,166.02999877929688,184.9100036621093,0.00855266023842427,-0.09442434897017371
852,852,852,852,2022-06-23,173.0500030517578,164.4499969482422,182.8699951171875,0.05229556864158735,-0.053699307309199584
853,853,853,853,2022-06-24,185.9199981689453,168.5500030517578,187.1499938964844,0.10305544231793085,-0.006572245619304806
854,854,854,854,2022-06-27,181.3099975585937,159.85000610351562,189.19000244140625,0.13425080159947567,-0.04165127533762292
855,855,855,855,2022-06-28,171.4600067138672,163.25999450683594,187.1100006103516,0.050226708826012434,-0.08364060630342696
856,856,856,856,2022-06-29,170.61000061035156,166.8300018310547,178.4499969482422,0.02265778779481642,-0.04393385526459015
857,857,857,857,2022-06-30,165.0399932861328,167.4499969482422,166.02999877929688,-0.014392378059309818,-0.005962810940449814
858,858,858,858,2022-07-01,168.1999969482422,173.0500030517578,164.4499969482422,-0.02802661668873263,0.02280328409601773
859,859,859,859,2022-07-05,172.1999969482422,185.9199981689453,168.5500030517578,-0.07379518801541607,0.021655258560651314
860,860,860,860,2022-07-06,172.72999572753906,181.3099975585937,159.85000610351562,-0.04732227646896214,0.08057547158104339
861,861,861,861,2022-07-07,176.63999938964844,171.4600067138672,163.25999450683594,0.030211084060119298,0.08195519620853764
862,862,862,862,2022-07-08,175.5,170.61000061035156,166.8300018310547,0.028661856703326993,0.051969058765132914
863,863,863,863,2022-07-11,174.36000061035156,165.0399932861328,167.4499969482422,0.05647120518273696,0.04126607218897238
864,864,864,864,2022-07-12,166.3300018310547,168.1999969482422,173.0500030517578,-0.011117688175481533,-0.038832713679255004
865,865,865,865,2022-07-13,163.49000549316406,172.1999969482422,185.9199981689453,-0.05058067136723621,-0.12064324922916114
866,866,866,866,2022-07-14,161.0399932861328,172.72999572753906,181.3099975585937,-0.06767789457857587,-0.11179749900945346
867,867,867,867,2022-07-15,167.3800048828125,176.63999938964844,171.4600067138672,-0.052422976329440596,-0.023795647213891713
868,868,868,868,2022-07-18,167.88999938964844,175.5,170.61000061035156,-0.043361826839610096,-0.015942800603554352
869,869,869,869,2022-07-19,173.80999755859375,174.36000061035156,165.0399932861328,-0.0031544107010352818,0.05313866110777288
870,870,870,870,2022-07-20,182.4499969482422,166.3300018310547,168.1999969482422,0.09691573943202969,0.08472057228624652
871,871,871,871,2022-07-21,185.3500061035156,163.49000549316406,172.1999969482422,0.13370848294005078,0.07636474673821203
872,872,872,872,2022-07-22,182.47000122070312,161.0399932861328,172.72999572753906,0.13307258338302264,0.05638861653495186
873,873,873,873,2022-07-25,177.2899932861328,167.3800048828125,176.63999938964844,0.05920652475938559,0.0036797661839351736
874,874,874,874,2022-07-26,170.4600067138672,167.88999938964844,175.5,0.015307685589146525,-0.028717910462295215
875,875,875,875,2022-07-27,180.3000030517578,173.80999755859375,174.36000061035156,0.037339655855965326,0.03406746054492493
876,876,876,876,2022-07-28,181.2899932861328,182.4499969482422,166.3300018310547,-0.006357926453889995,0.0899416298346063
877,877,877,877,2022-07-29,184.0200042724609,185.3500061035156,163.49000549316406,-0.007175623346415749,0.12557341788183662
878,878,878,878,2022-08-01,182.97999572753903,182.47000122070312,161.0399932861328,0.0027949498735360123,0.13623946445665602
879,879,879,879,2022-08-02,183.7899932861328,177.2899932861328,167.3800048828125,0.03666309575357407,0.09804031499944932
880,880,880,880,2022-08-03,189.6499938964844,170.4600067138672,167.88999938964844,0.11257765121897112,0.1296086400973424
881,881,881,881,2022-08-04,191.2700042724609,180.3000030517578,173.80999755859375,0.06084304511938354,0.10045455934133574
882,882,882,882,2022-08-05,190.1699981689453,181.2899932861328,182.4499969482422,0.04898232231051525,0.04231296985383426
883,883,883,883,2022-08-08,189.75,184.0200042724609,185.3500061035156,0.03113789585101423,0.02373883869217175
884,884,884,884,2022-08-09,182.2400054931641,182.97999572753903,182.47000122070312,-0.004044104555980033,-0.0012604577519613747
885,885,885,885,2022-08-10,188.6100006103516,183.7899932861328,177.2899932861328,0.02622562435548259,0.0638502326859991
886,886,886,886,2022-08-11,186.72999572753903,189.6499938964844,170.4600067138672,-0.015396774389242363,0.09544754413263945
887,887,887,887,2022-08-12,189.88999938964844,191.2700042724609,180.3000030517578,-0.007214957139053957,0.0531891080175837
888,888,888,888,2022-08-15,191.0599975585937,190.1699981689453,181.2899932861328,0.004680019972749472,0.05389158052998955
889,889,889,889,2022-08-16,189.58999633789065,189.75,184.0200042724609,-0.0008432340559122453,0.03026840526089103
890,890,890,890,2022-08-17,187.9600067138672,182.2400054931641,182.97999572753903,0.03138718749060643,0.027216149866696293
891,891,891,891,2022-08-18,187.92999267578125,188.6100006103516,183.7899932861328,-0.003605365210592182,0.02252570619121297
892,892,892,892,2022-08-19,183.7700042724609,186.72999572753903,189.6499938964844,-0.015851719181727453,-0.031004428227047187
893,893,893,893,2022-08-22,176.97999572753906,189.88999938964844,191.2700042724609,-0.06798674866293741,-0.07471118432436463
894,894,894,894,2022-08-23,176.0,191.0599975585937,190.1699981689453,-0.07882339448881825,-0.07451226957659651
895,895,895,895,2022-08-24,180.00999450683594,189.58999633789065,189.75,-0.0505301018835459,-0.05133072723670129
896,896,896,896,2022-08-25,173.91000366210938,187.9600067138672,182.2400054931641,-0.07474996036335657,-0.04570896389359025
897,897,897,897,2022-08-26,165.22999572753906,187.92999267578125,188.6100006103516,-0.1207896441916243,-0.12395951862124832
898,898,898,898,2022-08-29,160.2100067138672,183.7700042724609,186.72999572753903,-0.1282037166613068,-0.14202318652846557
899,899,899,899,2022-08-30,159.6699981689453,176.97999572753906,189.88999938964844,-0.09780765044905138,-0.1591447749635968
900,900,900,900,2022-08-31,156.1199951171875,176.0,191.0599975585937,-0.11295457319779834,-0.18287450480413048
901,901,901,901,2022-09-01,153.52999877929688,180.00999450683594,189.58999633789065,-0.1471029194800263,-0.1901998958548794
902,902,902,902,2022-09-02,153.69000244140625,173.91000366210938,187.9600067138672,-0.11626703924397974,-0.18232604303228395
903,903,903,903,2022-09-06,151.72000122070312,165.22999572753906,187.92999267578125,-0.08176478155403244,-0.1926780868743393
904,904,904,904,2022-09-07,153.27999877929688,160.2100067138672,183.7700042724609,-0.043255774571854366,-0.16591394016598582
905,905,905,905,2022-09-08,156.89999389648438,159.6699981689453,176.97999572753906,-0.017348307786225536,-0.11345916101143927
906,906,906,906,2022-09-09,162.58999633789062,156.1199951171875,176.0,0.04144248925864091,-0.07619320262562146
907,907,907,907,2022-09-12,165.6300048828125,153.52999877929688,180.00999450683594,0.07881199895604563,-0.07988439566047179
908,908,908,908,2022-09-13,158.10000610351562,153.69000244140625,173.91000366210938,0.028694147908486567,-0.09090907495644174
909,909,909,909,2022-09-14,160.27999877929688,151.72000122070312,165.22999572753906,0.05641970399236773,-0.02995822233394374
910,910,910,910,2022-09-15,154.77999877929688,153.27999877929688,160.2100067138672,0.009786012604030558,-0.03389306352298105
911,911,911,911,2022-09-16,151.50999450683594,156.89999389648438,159.6699981689453,-0.03435308858714503,-0.05110542841915333
912,912,912,912,2022-09-19,152.8300018310547,162.58999633789062,156.1199951171875,-0.06002825958955649,-0.02107349083417065
913,913,913,913,2022-09-20,149.8000030517578,165.6300048828125,153.52999877929688,-0.0955744814609818,-0.02429489843806376
914,914,914,914,2022-09-21,147.6300048828125,158.10000610351562,153.69000244140625,-0.06622391408288697,-0.03943000496017368
915,915,915,915,2022-09-22,150.14999389648438,160.27999877929688,151.72000122070312,-0.06320192762642429,-0.010348057682486478
916,916,916,916,2022-09-23,147.00999450683594,154.77999877929688,153.27999877929688,-0.05020031227381194,-0.040905560558419096
917,917,917,917,2022-09-26,146.32000732421875,151.50999450683594,156.89999389648438,-0.03425508131995225,-0.06743140206395315
918,918,918,918,2022-09-27,148.88999938964844,152.8300018310547,162.58999633789062,-0.02578029440686458,-0.08426100779147061
919,919,919,919,2022-09-28,150.1699981689453,149.8000030517578,165.6300048828125,0.0024699273007335876,-0.09334061618126221
920,920,920,920,2022-09-29,146.80999755859375,147.6300048828125,158.10000610351562,-0.005554476035340317,-0.07141055097448745
921,921,921,921,2022-09-30,143.83999633789062,150.14999389648438,160.27999877929688,-0.04202462747313829,-0.10257051763547798
922,922,922,922,2022-10-03,147.89999389648438,147.00999450683594,154.77999877929688,0.006054006005741686,-0.04445021926006609
923,923,923,923,2022-10-04,155.72999572753906,146.32000732421875,151.50999450683594,0.0643110164864158,0.027852956066952483
924,924,924,924,2022-10-05,156.22999572753906,148.88999938964844,152.8300018310547,0.04929811517213922,0.022246900842433304
925,925,925,925,2022-10-06,155.4600067138672,150.1699981689453,149.8000030517578,0.035226800355757204,0.037783735292407084
926,926,926,926,2022-10-07,150.2899932861328,146.80999755859375,147.6300048828125,0.02370407864185231,0.01801793886975611
927,927,927,927,2022-10-10,145.63999938964844,143.83999633789062,150.14999389648438,0.012513925873089304,-0.030036594673091943
928,928,928,928,2022-10-11,142.57000732421875,147.89999389648438,147.00999450683594,-0.0360377741191531,-0.030201941014362355
929,929,929,929,2022-10-12,142.2899932861328,155.72999572753906,146.32000732421875,-0.08630323515143812,-0.027542467443677388
930,930,930,930,2022-10-13,145.44000244140625,156.22999572753906,148.88999938964844,-0.06906479921403996,-0.023171448467895206
931,931,931,931,2022-10-14,142.22000122070312,155.4600067138672,150.1699981689453,-0.08516663399824131,-0.052939981655311885
932,932,932,932,2022-10-17,147.17999267578125,150.2899932861328,146.80999755859375,-0.02069333122153061,0.0025202310696845753
933,933,933,933,2022-10-18,153.52999877929688,145.63999938964844,143.83999633789062,0.05417467332267267,0.06736653704192075
934,934,934,934,2022-10-19,153.6699981689453,142.57000732421875,147.89999389648438,0.07785642333232157,0.03901287701539302
935,935,935,935,2022-10-20,157.5,142.2899932861328,155.72999572753906,0.10689442287962714,0.011365853214031274
936,936,936,936,2022-10-21,160.1699981689453,145.44000244140625,156.22999572753906,0.10127884681158039,0.025219244377869154
937,937,937,937,2022-10-24,160.64999389648438,142.22000122070312,155.4600067138672,0.129587909700414,0.03338470962612039
938,938,938,938,2022-10-25,165.27000427246094,147.17999267578125,150.2899932861328,0.12291080647442132,0.09967404122380996
939,939,939,939,2022-10-26,159.91000366210938,153.52999877929688,145.63999938964844,0.041555428473518896,0.09798135355852788
940,940,940,940,2022-10-27,159.75,153.6699981689453,142.57000732421875,0.039565314658039474,0.1205021518776539
941,941,941,941,2022-10-28,163.02000427246094,157.5,142.2899932861328,0.035047646174355185,0.1456884669650793
942,942,942,942,2022-10-31,162.58999633789062,160.1699981689453,145.44000244140625,0.015108935484863473,0.11791799785890156
943,943,943,943,2022-11-01,159.82000732421875,160.64999389648438,142.22000122070312,-0.005166427661369433,0.12375197547778938
944,944,944,944,2022-11-02,150.00999450683594,165.27000427246094,147.17999267578125,-0.09233381358463355,0.01922816939724159
945,945,945,945,2022-11-03,146.3300018310547,159.91000366210938,153.52999877929688,-0.08492277856330555,-0.04689635254014668
946,946,946,946,2022-11-04,139.77000427246094,159.75,153.6699981689453,-0.1250703957905419,-0.09045353069636064
947,947,947,947,2022-11-07,144.58999633789062,163.02000427246094,157.5,-0.1130536587630534,-0.08196827721974209
948,948,948,948,2022-11-08,147.10000610351562,162.58999633789062,160.1699981689453,-0.09527025391023491,-0.08160075054532767
949,949,949,949,2022-11-09,142.05999755859375,159.82000732421875,160.64999389648438,-0.11112507165386476,-0.11571737967117002
950,950,950,950,2022-11-10,156.3000030517578,150.00999450683594,165.27000427246094,0.041930596461926095,-0.054274828999915536
951,951,951,951,2022-11-11,157.72999572753906,146.3300018310547,159.91000366210938,0.07790605995923006,-0.013632717682732887
952,952,952,952,2022-11-14,158.66000366210938,139.77000427246094,159.75,0.13515059606655777,-0.006823138265356077
953,953,953,953,2022-11-15,162.07000732421875,144.58999633789062,163.02000427246094,0.12089364014837711,-0.005827486954634309
954,954,954,954,2022-11-16,155.1199951171875,147.10000610351562,162.58999633789062,0.05452065724611965,-0.04594379352330602
955,955,955,955,2022-11-17,149.69000244140625,142.05999755859375,159.82000732421875,0.05370973542122903,-0.06338383442982998
956,956,956,956,2022-11-18,148.0399932861328,156.3000030517578,150.00999450683594,-0.05284715037970755,-0.013132466454515823
957,957,957,957,2022-11-21,144.85000610351562,157.72999572753906,146.3300018310547,-0.0816584668287963,-0.010114096282509366
958,958,958,958,2022-11-22,149.25,158.66000366210938,139.77000427246094,-0.05930923638543084,0.06782568103138353
959,959,959,959,2022-11-23,152.24000549316406,162.07000732421875,144.58999633789062,-0.06065281290072322,0.05290828791084712
960,960,960,960,2022-11-25,153.35000610351562,155.1199951171875,147.10000610351562,-0.011410450421524998,0.04248810156813865
961,961,961,961,2022-11-28,153.69000244140625,149.69000244140625,142.05999755859375,0.026721891474119852,0.0818668526163786
962,962,962,962,2022-11-29,151.67999267578125,148.0399932861328,156.3000030517578,0.02458794619514082,-0.029558607074669507
963,963,963,963,2022-11-30,160.25,144.85000610351562,157.72999572753906,0.1063168329138966,0.015976696511258215
964,964,964,964,2022-12-01,147.0,149.25,158.66000366210938,-0.015075376884422065,-0.07349050417861536
965,965,965,965,2022-12-02,144.55999755859375,152.24000549316406,162.07000732421875,-0.05044671346202212,-0.10803979128967689
966,966,966,966,2022-12-05,133.92999267578125,153.35000610351562,155.1199951171875,-0.126638491390899,-0.13660393958495143
967,967,967,967,2022-12-06,133.27000427246094,153.69000244140625,149.69000244140625,-0.13286484380615693,-0.10969335226895105
968,968,968,968,2022-12-07,130.47999572753906,151.67999267578125,148.0399932861328,-0.13976791911875663,-0.11861657899871458
969,969,969,969,2022-12-08,130.1300048828125,160.25,144.85000610351562,-0.1879562877827613,-0.10162237211218084
970,970,970,970,2022-12-09,131.11000061035156,147.0,149.25,-0.10809523394318665,-0.12154103443650544
971,971,971,971,2022-12-12,133.11000061035156,144.55999755859375,152.24000549316406,-0.07920584630337457,-0.12565688513241335
972,972,972,972,2022-12-13,135.6199951171875,133.92999267578125,153.35000610351562,0.012618550988033217,-0.11561793466352954
973,973,973,973,2022-12-14,134.75,133.27000427246094,153.69000244140625,0.01110524259092327,-0.12323509753750606
