,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WM,WM_6m,WM_12m,WM_6m_ret,WM_12m_ret
486,486,486,486,2021-01-08,112.85124969482422,111.26219177246094,110.86256408691406,0.014282101557131055,0.01793829706438199
487,487,487,487,2021-01-11,111.36687469482422,112.2137222290039,112.20420837402344,-0.0075467377550444414,-0.007462587110886543
488,488,488,488,2021-01-12,110.75788116455078,109.26399993896484,110.61515045166016,0.013672217989643576,0.001290336019142302
489,489,489,489,2021-01-13,110.5771026611328,109.62555694580078,111.32880401611328,0.008679962427032173,-0.006752083269229048
490,490,490,490,2021-01-14,109.08319091796876,112.05196380615234,112.365966796875,-0.026494608281203313,-0.02921503701241268
491,491,491,491,2021-01-15,109.1593246459961,112.3279037475586,111.15753173828124,-0.028208299058829045,-0.017976353568104564
492,492,492,492,2021-01-19,109.4352569580078,112.85124969482422,111.26219177246094,-0.030269870701955415,-0.016420086512310972
493,493,493,493,2021-01-20,109.47332763671876,111.36687469482422,112.2137222290039,-0.0170027852832747,-0.024421207476680862
494,494,494,494,2021-01-21,109.0261001586914,110.75788116455078,109.26399993896484,-0.01563573614492053,-0.0021772933482787638
495,495,495,495,2021-01-22,109.76829528808594,110.5771026611328,109.62555694580078,-0.007314420016280243,0.0013020535198351446
496,496,496,496,2021-01-25,108.65501403808594,109.08319091796876,112.05196380615234,-0.0039252324421350515,-0.030315843227371353
497,497,497,497,2021-01-26,108.4266357421875,109.1593246459961,112.3279037475586,-0.006712105504359855,-0.0347310674838075
498,498,498,498,2021-01-27,105.58157348632812,109.4352569580078,112.85124969482422,-0.03521427717904846,-0.0644182162639313
499,499,499,499,2021-01-28,106.67583465576172,109.47332763671876,111.36687469482422,-0.02555410565613181,-0.04212239996782918
500,500,500,500,2021-01-29,105.92413330078124,109.0261001586914,110.75788116455078,-0.028451598776762177,-0.04364247323030801
501,501,501,501,2021-02-01,106.6567840576172,109.76829528808594,110.5771026611328,-0.028346174296527082,-0.03545325848814784
502,502,502,502,2021-02-02,107.52269744873048,108.65501403808594,109.08319091796876,-0.01042120880826125,-0.014305535583495899
503,503,503,503,2021-02-03,106.78050231933594,108.4266357421875,109.1593246459961,-0.015182002204381484,-0.021792204508178092
504,504,504,504,2021-02-04,107.59880828857422,105.58157348632812,109.4352569580078,0.01910593615568068,-0.016781142754919043
505,505,505,505,2021-02-05,108.2173080444336,106.67583465576172,109.47332763671876,0.01445007103667062,-0.011473293261470952
506,506,506,506,2021-02-08,108.83580017089844,105.92413330078124,109.0261001586914,0.02748822935231643,-0.0017454534970615665
507,507,507,507,2021-02-09,108.04602813720705,106.6567840576172,109.76829528808594,0.013025370039653206,-0.015690023666294683
508,508,508,508,2021-02-10,108.17925262451172,107.52269744873048,108.65501403808594,0.0061062007497934,-0.0043786420515067315
509,509,509,509,2021-02-11,107.7320327758789,106.78050231933594,108.4266357421875,0.008911088034567749,-0.006406202327998045
510,510,510,510,2021-02-12,107.76058197021484,107.59880828857422,105.58157348632812,0.0015034895294263606,0.020638151260067072
511,511,511,511,2021-02-16,107.14207458496094,108.2173080444336,106.67583465576172,-0.009935873280373708,0.00437062368158414
512,512,512,512,2021-02-17,106.77098083496094,108.83580017089844,105.92413330078124,-0.01897187628239272,0.007994849783429459
513,513,513,513,2021-02-18,107.93183135986328,108.04602813720705,106.6567840576172,-0.0010569271199747376,0.011954676052835733
514,514,514,514,2021-02-19,106.21908569335938,108.17925262451172,107.52269744873048,-0.018119619830949008,-0.012124061117353424
515,515,515,515,2021-02-22,105.20095825195312,107.7320327758789,106.78050231933594,-0.023494168435411633,-0.01479243900407079
516,516,516,516,2021-02-23,104.59198760986328,107.76058197021484,107.59880828857422,-0.029404020490789162,-0.0279447395982938
517,517,517,517,2021-02-24,106.44747161865234,107.14207458496094,108.2173080444336,-0.006483008369954524,-0.01635446730068879
518,518,518,518,2021-02-25,106.8280792236328,106.77098083496094,108.83580017089844,0.0005347744136594557,-0.01844724754274818
519,519,519,519,2021-02-26,105.51496124267578,107.93183135986328,108.04602813720705,-0.022392560996479682,-0.023425820811451503
520,520,520,520,2021-03-01,107.02789306640624,106.21908569335938,108.17925262451172,0.007614520194438423,-0.010643071847628915
521,521,521,521,2021-03-02,108.78823852539062,105.20095825195312,107.7320327758789,0.034099311765260376,0.009804008355704275
522,522,522,522,2021-03-03,108.4456787109375,104.59198760986328,107.76058197021484,0.03684499347549264,0.006357582041567111
523,523,523,523,2021-03-04,109.92053985595705,106.44747161865234,107.14207458496094,0.03262706182206898,0.025932531937234993
524,524,524,524,2021-03-05,112.92736053466795,106.8280792236328,106.77098083496094,0.057094364659192154,0.05765967167823538
525,525,525,525,2021-03-08,115.8295440673828,105.51496124267578,107.93183135986328,0.09775469472034692,0.07317315575964978
526,526,526,526,2021-03-09,113.8027801513672,107.02789306640624,106.21908569335938,0.06330020045108653,0.0713967213001716
527,527,527,527,2021-03-10,115.7914810180664,108.78823852539062,105.20095825195312,0.0643749966687921,0.10066945151534923
528,528,528,528,2021-03-11,114.7254867553711,108.4456787109375,104.59198760986328,0.057907406907125036,0.09688599841229317
529,529,529,529,2021-03-12,116.43679809570312,109.92053985595705,106.44747161865234,0.05928153417264115,0.09384277827506793
530,530,530,530,2021-03-15,117.23031616210938,112.92736053466795,106.8280792236328,0.03810374746269263,0.09737362137440142
531,531,531,531,2021-03-16,117.50757598876952,115.8295440673828,105.51496124267578,0.01448708043269642,0.11365795527813072
532,532,532,532,2021-03-17,113.7598648071289,113.8027801513672,107.02789306640624,-0.0003771027753558531,0.06289922699445993
533,533,533,533,2021-03-18,116.54197692871094,115.7914810180664,108.78823852539062,0.006481443229208184,0.07127368278428947
534,534,534,534,2021-03-19,116.2264633178711,114.7254867553711,108.4456787109375,0.013083200646605508,0.07174822177722096
535,535,535,535,2021-03-22,117.94735717773438,116.43679809570312,109.92053985595705,0.012973210417463354,0.07302381640679623
536,536,536,536,2021-03-23,118.645263671875,117.23031616210938,112.92736053466795,0.012069808869311638,0.05063346128108326
537,537,537,537,2021-03-24,119.33362579345705,117.50757598876952,115.8295440673828,0.015539847446619515,0.03025205489918692
538,538,538,538,2021-03-25,121.8289031982422,113.7598648071289,113.8027801513672,0.07093044989807029,0.07052659905320047
539,539,539,539,2021-03-26,124.0947265625,116.54197692871094,115.7914810180664,0.06480711785427418,0.07170860473870344
540,540,540,540,2021-03-29,124.61100006103516,116.2264633178711,114.7254867553711,0.07213965308600123,0.08616667128850741
541,541,541,541,2021-03-30,123.59757232666016,117.94735717773438,116.43679809570312,0.04790455067519228,0.061499236908518995
542,542,542,542,2021-03-31,123.34901428222656,118.645263671875,117.23031616210938,0.03964549839393716,0.052193820851392125
543,543,543,543,2021-04-01,123.59757232666016,119.33362579345705,117.50757598876952,0.03573130795994728,0.05182641448133252
544,544,544,544,2021-04-05,125.23241424560548,121.8289031982422,113.7598648071289,0.027936811035924825,0.10084883150949064
545,545,545,545,2021-04-06,125.81561279296876,124.0947265625,116.54197692871094,0.013867521031218466,0.07957335295530932
546,546,546,546,2021-04-07,126.59001159667967,124.61100006103516,116.2264633178711,0.015881515553805015,0.08916685566233751
547,547,547,547,2021-04-08,127.0011215209961,123.59757232666016,117.94735717773438,0.02753734665063301,0.07676106154391094
548,548,548,548,2021-04-09,128.76022338867188,123.34901428222656,118.645263671875,0.043869090790334964,0.08525380115274372
549,549,549,549,2021-04-12,128.55946350097656,123.59757232666016,119.33362579345705,0.04014553911465568,0.07731129969592665
550,550,550,550,2021-04-13,128.54989624023438,125.23241424560548,121.8289031982422,0.026490601611517617,0.05516747557889157
551,551,551,551,2021-04-14,127.9953842163086,125.81561279296876,124.0947265625,0.017325126627381948,0.031432904216474045
552,552,552,552,2021-04-15,128.6072540283203,126.59001159667967,124.61100006103516,0.015935241700329783,0.03206983304305222
553,553,553,553,2021-04-16,129.1139678955078,127.0011215209961,123.59757232666016,0.016636438711782775,0.0446319087422542
554,554,554,554,2021-04-19,128.5211944580078,128.76022338867188,123.34901428222656,-0.0018563879773844105,0.04193126476022857
555,555,555,555,2021-04-20,128.94187927246094,128.55946350097656,123.59757232666016,0.0029746217125545815,0.04323957861952277
556,556,556,556,2021-04-21,129.60154724121094,128.54989624023438,125.23241424560548,0.008180877867153047,0.03488819585508218
557,557,557,557,2021-04-22,128.82716369628906,127.9953842163086,125.81561279296876,0.006498511528937545,0.02393622569144771
558,558,558,558,2021-04-23,129.544189453125,128.6072540283203,126.59001159667967,0.007285245547645092,0.023336579396622925
559,559,559,559,2021-04-26,128.04318237304688,129.1139678955078,127.0011215209961,-0.00829333603415805,0.008205131100976093
560,560,560,560,2021-04-27,129.12353515625,128.5211944580078,128.76022338867188,0.004686703238188317,0.002821614921258986
561,561,561,561,2021-04-28,130.24209594726562,128.94187927246094,128.55946350097656,0.010083742242171567,0.013088359273343508
562,562,562,562,2021-04-29,131.15032958984375,129.60154724121094,128.54989624023438,0.011950338414943973,0.020228980541140862
563,563,563,563,2021-04-30,131.9055938720703,128.82716369628906,127.9953842163086,0.023895815815976995,0.030549614579488127
564,564,564,564,2021-05-03,134.17144775390625,129.544189453125,128.6072540283203,0.03571953570681452,0.043265006842931664
565,565,565,565,2021-05-04,134.68772888183594,128.04318237304688,129.1139678955078,0.05189301285429271,0.043169310626709034
566,566,566,566,2021-05-05,135.414306640625,129.12353515625,128.5211944580078,0.048719015296186274,0.053634050101124764
567,567,567,567,2021-05-06,135.2613525390625,130.24209594726562,128.94187927246094,0.03853789786851358,0.04901024633934625
568,568,568,568,2021-05-07,135.1657257080078,131.15032958984375,129.60154724121094,0.030616744393412665,0.04293296326502172
569,569,569,569,2021-05-10,136.96310424804688,131.9055938720703,128.82716369628906,0.038341894589259296,0.06315392125637698
570,570,570,570,2021-05-11,134.9936065673828,134.17144775390625,129.544189453125,0.006127673415170509,0.04206608677133805
571,571,571,571,2021-05-12,132.10638427734375,134.68772888183594,128.04318237304688,-0.019165403009778648,0.03173305933977
572,572,572,572,2021-05-13,135.2039794921875,135.414306640625,129.12353515625,-0.0015532121653561992,0.04709013216358793
573,573,573,573,2021-05-14,135.7011260986328,135.2613525390625,130.24209594726562,0.003251287609617126,0.041914483267971425
574,574,574,574,2021-05-17,135.29002380371094,135.1657257080078,131.15032958984375,0.0009195977386429188,0.03156449722096433
575,575,575,575,2021-05-18,134.29571533203125,136.96310424804688,131.9055938720703,-0.019475237003863888,0.018119940101092524
576,576,576,576,2021-05-19,133.0337371826172,134.9936065673828,134.17144775390625,-0.014518238564041552,-0.008479528173354844
577,577,577,577,2021-05-20,134.25747680664062,132.10638427734375,134.68772888183594,0.016283032353537674,-0.003194441533517778
578,578,578,578,2021-05-21,134.77374267578125,135.2039794921875,135.414306640625,-0.0031821313102038395,-0.004730400950497371
579,579,579,579,2021-05-24,134.9075927734375,135.7011260986328,135.2613525390625,-0.005847654680614434,-0.0026153794782056705
580,580,580,580,2021-05-25,134.50607299804688,135.29002380371094,135.1657257080078,-0.005794594336101855,-0.00488032529330662
581,581,581,581,2021-05-26,133.62649536132812,134.29571533203125,136.96310424804688,-0.00498318184648372,-0.024361370202854005
582,582,582,582,2021-05-27,134.3722381591797,133.0337371826172,134.9936065673828,0.010061364920727733,-0.0046029469395127975
583,583,583,583,2021-05-28,134.49649047851562,134.25747680664062,132.10638427734375,0.001780263398061921,0.018092283838108125
584,584,584,584,2021-06-01,133.913330078125,134.77374267578125,135.2039794921875,-0.006384126318478067,-0.009545942500435611
585,585,585,585,2021-06-02,134.91712951660156,134.9075927734375,135.7011260986328,7.069092975431346e-05,-0.005777377127006433
586,586,586,586,2021-06-03,134.95077514648438,134.50607299804688,135.29002380371094,0.003306186393858601,-0.0025075659511951676
587,587,587,587,2021-06-04,135.11395263671875,133.62649536132812,134.29571533203125,0.011131454666744922,0.006092802757440952
588,588,588,588,2021-06-07,133.98123168945312,134.3722381591797,133.0337371826172,-0.002909875396012729,0.007122212206481793
589,589,589,589,2021-06-08,133.76040649414062,134.49649047851562,134.25747680664062,-0.005472886182800285,-0.003702365963691445
590,590,590,590,2021-06-09,133.9907989501953,133.913330078125,134.77374267578125,0.0005785000793059325,-0.005809319456753781
591,591,591,591,2021-06-10,134.32681274414062,134.91712951660156,134.9075927734375,-0.004375402697759712,-0.004305021069290205
592,592,592,592,2021-06-11,134.30758666992188,134.95077514648438,134.50607299804688,-0.0047660969406388976,-0.0014756681516371328
593,593,593,593,2021-06-14,134.63394165039062,135.11395263671875,133.62649536132812,-0.0035526381765970116,0.007539270459337777
594,594,594,594,2021-06-15,135.2195281982422,133.98123168945312,134.3722381591797,0.009242313219356202,0.0063055438435042355
595,595,595,595,2021-06-16,134.22120666503906,133.76040649414062,134.49649047851562,0.003444966885014944,-0.0020467732094506808
596,596,596,596,2021-06-17,133.72201538085938,133.9907989501953,133.913330078125,-0.00200598527243534,-0.0014286456557686122
597,597,597,597,2021-06-18,131.58131408691406,134.32681274414062,134.91712951660156,-0.02043894737870433,-0.024724921450963944
598,598,598,598,2021-06-21,133.7796173095703,134.30758666992188,134.95077514648438,-0.0039310464393133016,-0.00867840763154426
599,599,599,599,2021-06-22,134.07720947265625,134.63394165039062,135.11395263671875,-0.004135154708461708,-0.007673102176575353
600,600,600,600,2021-06-23,132.97325134277344,135.2195281982422,133.98123168945312,-0.016612074346062933,-0.007523295121036222
601,601,601,601,2021-06-24,132.99244689941406,134.22120666503906,133.76040649414062,-0.009154736394908713,-0.005741307273615437
602,602,602,602,2021-06-25,133.5396270751953,133.72201538085938,133.9907989501953,-0.001363936260941001,-0.0033671854973243986
603,603,603,603,2021-06-28,133.6068115234375,131.58131408691406,134.32681274414062,0.015393503633696293,-0.005360070755751067
604,604,604,604,2021-06-29,133.87564086914062,133.7796173095703,134.30758666992188,0.0007177742133026577,-0.0032160938297760566
605,605,605,605,2021-06-30,134.49960327148438,134.07720947265625,134.63394165039062,0.003150377312366892,-0.0009978046936715002
606,606,606,606,2021-07-01,135.51715087890625,132.97325134277344,135.2195281982422,0.019130911746868984,0.00220103327255905
607,607,607,607,2021-07-02,136.28512573242188,132.99244689941406,134.22120666503906,0.02475838974147271,0.015376996814918442
608,608,608,608,2021-07-06,137.0530548095703,133.5396270751953,133.72201538085938,0.026310001093507784,0.02491017966804998
609,609,609,609,2021-07-07,138.27223205566406,133.6068115234375,131.58131408691406,0.03491903203908242,0.05085006191935748
610,610,610,610,2021-07-08,136.47711181640625,133.87564086914062,133.7796173095703,0.01943199621959968,0.020163718218701776
611,611,611,611,2021-07-09,137.31224060058594,134.49960327148438,134.07720947265625,0.02091186338612694,0.02412812095846495
612,612,612,612,2021-07-12,137.37945556640625,135.51715087890625,132.97325134277344,0.013742206616814912,0.03313601930567733
613,613,613,613,2021-07-13,136.8130645751953,136.28512573242188,132.99244689941406,0.003873781822749889,0.02872808016436368
614,614,614,614,2021-07-14,138.22422790527344,137.0530548095703,133.5396270751953,0.008545399424554345,0.0350802299862667
615,615,615,615,2021-07-15,139.53936767578125,138.27223205566406,133.6068115234375,0.009164064261341087,0.044403096553973675
616,616,616,616,2021-07-16,139.9617462158203,136.47711181640625,133.87564086914062,0.025532738442631375,0.045460886739124406
617,617,617,617,2021-07-19,137.87864685058594,137.31224060058594,134.49960327148438,0.0041249508967489135,0.0251230746925033
618,618,618,618,2021-07-20,139.35696411132812,137.37945556640625,135.51715087890625,0.014394499794519788,0.02833451860165659
619,619,619,619,2021-07-21,139.04977416992188,136.8130645751953,136.28512573242188,0.01634865501822902,0.02028576796361503
620,620,620,620,2021-07-22,139.17457580566406,138.22422790527344,137.0530548095703,0.006875407551864887,0.015479560080156718
621,621,621,621,2021-07-23,140.5281219482422,139.53936767578125,138.27223205566406,0.007085844582285228,0.016314843978724403
622,622,622,622,2021-07-26,140.81613159179688,139.9617462158203,136.47711181640625,0.006104420665480337,0.0317930216843072
623,623,623,623,2021-07-27,141.07528686523438,137.87864685058594,137.31224060058594,0.023184445798286157,0.027405031395521418
624,624,624,624,2021-07-28,139.83694458007812,139.35696411132812,137.37945556640625,0.0034442517588613164,0.01788832983461619
625,625,625,625,2021-07-29,140.35531616210938,139.04977416992188,136.8130645751953,0.009389026339532869,0.025891179310344015
626,626,626,626,2021-07-30,142.3232421875,139.17457580566406,138.22422790527344,0.02262386189150356,0.0296548177142697
627,627,627,627,2021-08-02,141.3728790283203,140.5281219482422,139.53936767578125,0.006011302708430533,0.013139742447444647
628,628,628,628,2021-08-03,143.4271697998047,140.81613159179688,139.9617462158203,0.018542181059033602,0.02475979099775394
629,629,629,629,2021-08-04,142.89920043945312,141.07528686523438,137.87864685058594,0.012928654016922891,0.03641284349350893
630,630,630,630,2021-08-05,142.3904266357422,139.83694458007812,139.35696411132812,0.018260425121072288,0.021767570381274304
631,631,631,631,2021-08-06,141.92002868652344,140.35531616210938,139.04977416992188,0.011148224144262864,0.020641921453925294
632,632,632,632,2021-08-09,141.33447265625,142.3232421875,139.17457580566406,-0.006947351086531439,0.015519334893478787
633,633,633,633,2021-08-10,141.09449768066406,141.3728790283203,140.5281219482422,-0.001969128375750806,0.004030337305941378
634,634,634,634,2021-08-11,143.1584014892578,143.4271697998047,140.81613159179688,-0.0018739009556001385,0.016633533892628227
635,635,635,635,2021-08-12,144.07037353515625,142.89920043945312,141.07528686523438,0.008195798801543086,0.021230413465563203
636,636,636,636,2021-08-13,144.57913208007812,142.3904266357422,139.83694458007812,0.015371155884903676,0.03391226484703669
637,637,637,637,2021-08-16,145.84628295898438,141.92002868652344,140.35531616210938,0.02766525844730028,0.03912190109374247
638,638,638,638,2021-08-17,145.62547302246094,141.33447265625,142.3232421875,0.03036060690336595,0.023202330021476758
639,639,639,639,2021-08-18,143.57118225097656,141.09449768066406,141.3728790283203,0.017553374589545756,0.015549681365800483
640,640,640,640,2021-08-19,145.54867553710938,143.1584014892578,143.4271697998047,0.01669670814276958,0.014791519209825355
641,641,641,641,2021-08-20,146.81582641601562,144.07037353515625,142.89920043945312,0.01905633207919344,0.02740831274435296
642,642,642,642,2021-08-23,145.6830596923828,144.57913208007812,142.3904266357422,0.007635456074623903,0.023123977745103108
643,643,643,643,2021-08-24,146.28785705566406,145.84628295898438,141.92002868652344,0.0030276678138165813,0.030776687473678566
644,644,644,644,2021-08-25,146.71022033691406,145.62547302246094,141.33447265625,0.0074488844014659605,0.038035643956013665
645,645,645,645,2021-08-26,147.44940185546875,143.57118225097656,141.09449768066406,0.027012521201592365,0.04504005669439781
646,646,646,646,2021-08-27,147.9773712158203,145.54867553710938,143.1584014892578,0.01668648422768859,0.033661801727536744
647,647,647,647,2021-08-30,148.91815185546875,146.81582641601562,144.07037353515625,0.014319474206384353,0.033648682941253893
648,648,648,648,2021-08-31,148.89892578125,145.6830596923828,144.57913208007812,0.022074399697930902,0.029878403881822058
649,649,649,649,2021-09-01,149.6093292236328,146.28785705566406,145.84628295898438,0.022705043568345573,0.025801454711785077
650,650,650,650,2021-09-02,150.12478637695312,146.71022033691406,145.62547302246094,0.02327422065209661,0.03089647203273449
651,651,651,651,2021-09-03,149.72975158691406,147.44940185546875,143.57118225097656,0.0154653033701726,0.04289558140694072
652,652,652,652,2021-09-07,147.66781616210938,147.9773712158203,145.54867553710938,-0.0020919080476126117,0.014559669589433666
653,653,653,653,2021-09-08,148.61212158203125,148.91815185546875,146.81582641601562,-0.002055023310620463,0.012235024042473785
654,654,654,654,2021-09-09,148.18812561035156,148.89892578125,145.6830596923828,-0.004773709193461095,0.01719531373969163
655,655,655,655,2021-09-10,148.8144073486328,149.6093292236328,146.28785705566406,-0.005313317552622432,0.01727108690919832
656,656,656,656,2021-09-13,149.4696044921875,150.12478637695312,146.71022033691406,-0.004364248573320295,0.01880839759450037
657,657,657,657,2021-09-14,148.93966674804688,149.72975158691406,147.44940185546875,-0.005276739128285857,0.010106957870462452
658,658,658,658,2021-09-15,149.95138549804688,147.66781616210938,147.9773712158203,0.015464231782439386,0.013339973983910847
659,659,659,659,2021-09-16,148.2748260498047,148.61212158203125,148.91815185546875,-0.0022696367472311296,-0.0043199959014293965
660,660,660,660,2021-09-17,147.1090087890625,148.18812561035156,148.89892578125,-0.007282073491681196,-0.012021020183967557
661,661,661,661,2021-09-20,147.15716552734375,148.8144073486328,149.6093292236328,-0.01113629957485629,-0.016390446431476358
662,662,662,662,2021-09-21,147.1764373779297,149.4696044921875,150.12478637695312,-0.015342029719344508,-0.019639321861350312
663,663,663,663,2021-09-22,147.8219757080078,148.93966674804688,149.72975158691406,-0.007504320806154374,-0.012741461591211145
664,664,664,664,2021-09-23,147.89907836914062,149.95138549804688,147.66781616210938,-0.013686483269826022,0.001566097563042268
665,665,665,665,2021-09-24,148.56390380859375,148.2748260498047,148.61212158203125,0.001949607809298426,-0.0003244538394594487
666,666,666,666,2021-09-27,146.5019989013672,147.1090087890625,148.18812561035156,-0.00412625911011133,-0.011378284879706935
667,667,667,667,2021-09-28,144.44969177246094,147.15716552734375,148.8144073486328,-0.018398517973490902,-0.029329926140461038
668,668,668,668,2021-09-29,146.0684356689453,147.1764373779297,149.4696044921875,-0.0075283906087437735,-0.022754919535630136
669,669,669,669,2021-09-30,143.91014099121094,147.8219757080078,148.93966674804688,-0.02646314729633914,-0.03376888015564128
670,670,670,670,2021-10-01,144.3726043701172,147.89907836914062,149.95138549804688,-0.02384378616763061,-0.03720393185698412
671,671,671,671,2021-10-04,143.3994903564453,148.56390380859375,148.2748260498047,-0.0347622357770172,-0.03288040069405829
672,672,672,672,2021-10-05,144.3822479248047,146.5019989013672,147.1090087890625,-0.014469092520639437,-0.018535648405922367
673,673,673,673,2021-10-06,145.76007080078125,144.44969177246094,147.15716552734375,0.00907152526420374,-0.009493895329907631
674,674,674,674,2021-10-07,148.3712158203125,146.0684356689453,147.1764373779297,0.015765077108009118,0.008118000840819262
675,675,675,675,2021-10-08,149.0745849609375,143.91014099121094,147.8219757080078,0.03588658821508606,0.008473768848848096
676,676,676,676,2021-10-11,148.45791625976562,144.3726043701172,147.89907836914062,0.02829700210418884,0.0037785082692010086
677,677,677,677,2021-10-12,148.82403564453125,143.3994903564453,148.56390380859375,0.03782820479070215,0.0017509760397294016
678,678,678,678,2021-10-13,149.31544494628906,144.3822479248047,146.5019989013672,0.034167614733728424,0.019204147834297025
679,679,679,679,2021-10-14,152.19635009765625,145.76007080078125,144.44969177246094,0.04415666966622034,0.05362876327488442
680,680,680,680,2021-10-15,152.39866638183594,148.3712158203125,146.0684356689453,0.027144419753228677,0.0433374307316996
681,681,681,681,2021-10-18,151.425537109375,149.0745849609375,143.91014099121094,0.0157703081920606,0.05222283896326019
682,682,682,682,2021-10-19,153.0442352294922,148.45791625976562,144.3726043701172,0.030893057677716662,0.0600642407000167
683,683,683,683,2021-10-20,154.64366149902344,148.82403564453125,143.3994903564453,0.0391040723313838,0.07841151397838808
684,684,684,684,2021-10-21,155.97332763671875,149.31544494628906,144.3822479248047,0.044589377159373056,0.08028050455309987
685,685,685,685,2021-10-22,158.420654296875,152.19635009765625,145.76007080078125,0.04089654052298197,0.08685906521956688
686,686,686,686,2021-10-25,155.26992797851562,152.39866638183594,148.3712158203125,0.018840464059480144,0.046496297277484944
687,687,687,687,2021-10-26,153.46817016601562,151.425537109375,149.0745849609375,0.013489356522243812,0.02947239602397267
688,688,688,688,2021-10-27,149.48887634277344,153.0442352294922,148.45791625976562,-0.023230923277753224,0.0069444601472370415
689,689,689,689,2021-10-28,151.75314331054688,154.64366149902344,148.82403564453125,-0.01869147535991844,0.019681684167010882
690,690,690,690,2021-10-29,154.38352966308594,155.97332763671875,149.31544494628906,-0.010192755375044937,0.033942133170616895
691,691,691,691,2021-11-01,153.46817016601562,158.420654296875,152.19635009765625,-0.03126160634066433,0.008356442631793248
692,692,692,692,2021-11-02,155.34701538085938,155.26992797851562,152.39866638183594,0.0004964734855446018,0.019346291335885724
693,693,693,693,2021-11-03,153.89212036132812,153.46817016601562,151.425537109375,0.0027624633489400363,0.016289083724177367
694,694,694,694,2021-11-04,154.84600830078125,149.48887634277344,153.0442352294922,0.035836325010056846,0.011772890815438197
695,695,695,695,2021-11-05,154.05593872070312,151.75314331054688,154.64366149902344,0.015174614244686913,-0.003800497043482287
696,696,696,696,2021-11-08,154.21009826660156,154.38352966308594,155.97332763671875,-0.0011233801744451322,-0.0113046852101788
697,697,697,697,2021-11-09,153.7572479248047,153.46817016601562,158.420654296875,0.0018836333193805732,-0.029436858424604417
698,698,698,698,2021-11-10,156.166015625,155.34701538085938,155.26992797851562,0.005272069386931699,0.005771160315140689
699,699,699,699,2021-11-11,155.35665893554688,153.89212036132812,153.46817016601562,0.009516657323195732,0.012305410089195501
700,700,700,700,2021-11-12,157.03317260742188,154.84600830078125,149.48887634277344,0.01412477034856563,0.0504672752195261
701,701,701,701,2021-11-15,157.0524444580078,154.05593872070312,151.75314331054688,0.019450764197654458,0.03492053628580516
702,702,702,702,2021-11-16,158.62295532226562,154.21009826660156,154.38352966308594,0.02861587603708693,0.02746034935482733
703,703,703,703,2021-11-17,159.37449645996094,153.7572479248047,153.46817016601562,0.03653322761020905,0.03848567613438081
704,704,704,704,2021-11-18,158.4880828857422,156.166015625,155.34701538085938,0.014869222675938376,0.020219683636547137
705,705,705,705,2021-11-19,157.42820739746094,155.35665893554688,153.89212036132812,0.013334146576706951,0.0229777004035705
706,706,706,706,2021-11-22,157.07171630859375,157.03317260742188,154.84600830078125,0.0002454494202204227,0.014373686685478892
707,707,707,707,2021-11-23,158.8252716064453,157.0524444580078,154.05593872070312,0.011288121968146214,0.03095844876443743
708,708,708,708,2021-11-24,159.6731719970703,158.62295532226562,154.21009826660156,0.006620836641651362,0.03542617371933754
709,709,709,709,2021-11-26,157.50531005859375,159.37449645996094,153.7572479248047,-0.011728265455801967,0.024376490763037495
710,710,710,710,2021-11-29,160.74270629882812,158.4880828857422,156.166015625,0.014225822989551551,0.02930657259526992
711,711,711,711,2021-11-30,154.80746459960938,157.42820739746094,155.35665893554688,-0.01664722505055871,-0.003535055012771293
712,712,712,712,2021-12-01,154.6532745361328,157.07171630859375,157.03317260742188,-0.01539705447484574,-0.015155384252719228
713,713,713,713,2021-12-02,158.33265686035156,158.8252716064453,157.0524444580078,-0.0031016143785631556,0.008151496188179674
714,714,714,714,2021-12-03,157.82981872558594,159.6731719970703,158.62295532226562,-0.011544539689599231,-0.0050001375593357045
715,715,715,715,2021-12-06,158.08120727539062,157.50531005859375,159.37449645996094,0.0036563669922153874,-0.008114781306275187
716,716,716,716,2021-12-07,158.82582092285156,160.74270629882812,158.4880828857422,-0.011925177945013465,0.0021309995739733356
717,717,717,717,2021-12-08,158.12957763671875,154.80746459960938,157.42820739746094,0.02145964373036935,0.004455175161126368
718,718,718,718,2021-12-09,157.4139862060547,154.6532745361328,157.07171630859375,0.01785097456359952,0.0021790676609689807
719,719,719,719,2021-12-10,159.28025817871094,158.33265686035156,158.8252716064453,0.0059848760018923475,0.002864698845867819
720,720,720,720,2021-12-13,158.80645751953125,157.82981872558594,159.6731719970703,0.006187923181001365,-0.005428053233356933
721,721,721,721,2021-12-14,157.21096801757812,158.08120727539062,157.50531005859375,-0.005505013991299212,-0.0018687753505334248
722,722,722,722,2021-12-15,157.16259765625,158.82582092285156,160.74270629882812,-0.010471995403124379,-0.02227229293951627
723,723,723,723,2021-12-16,160.55667114257812,158.12957763671875,154.80746459960938,0.015348763603449944,0.037137786332450906
724,724,724,724,2021-12-17,155.98289489746094,157.4139862060547,154.6532745361328,-0.009091258935025381,0.008597427796573909
725,725,725,725,2021-12-20,155.2866668701172,159.28025817871094,158.33265686035156,-0.025072732517252616,-0.01923791371050454
726,726,726,726,2021-12-21,154.7451629638672,158.80645751953125,157.82981872558594,-0.02557386279562701,-0.019544188713046307
