,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SYK,SYK_6m,SYK_12m,SYK_6m_ret,SYK_12m_ret
725,725,725,725,2021-12-20,241.45545959472656,253.56866455078125,241.09487915039065,-0.04777090646241433,0.0014955956161597506
726,726,726,726,2021-12-21,249.6900787353516,253.4419860839844,240.578353881836,-0.01480381134398756,0.037874250557017985
727,727,727,727,2021-12-22,257.320556640625,248.257568359375,247.9262084960937,0.036506392699901635,0.037891710608236595
728,728,728,728,2021-12-23,261.4135131835937,245.7920379638672,253.9097595214844,0.06355566009840796,0.029552836709588304
729,729,729,729,2021-12-27,263.5282287597656,245.0514068603516,254.6211853027344,0.07539977891228133,0.03498154894865135
730,730,730,730,2021-12-28,263.8887939453125,244.81753540039065,253.8999938964844,0.07789988782352308,0.03934147415891842
731,731,731,731,2021-12-29,264.2006225585937,241.45545959472656,253.56866455078125,0.09420024298495466,0.04192930552616936
732,732,732,732,2021-12-30,264.46929931640625,249.6900787353516,253.4419860839844,0.05919025960466473,0.04351020682408824
733,733,733,733,2021-12-31,261.27447509765625,257.320556640625,248.257568359375,0.01536573101135219,0.05243307112167517
734,734,734,734,2022-01-03,262.2514953613281,261.4135131835937,245.7920379638672,0.0032055809492370635,0.06696497386087241
735,735,735,735,2022-01-04,271.3865966796875,263.5282287597656,245.0514068603516,0.02981983355978768,0.10746802132967814
736,736,736,736,2022-01-05,265.99346923828125,263.8887939453125,244.81753540039065,0.007975614506029016,0.0864968018048955
737,737,737,737,2022-01-06,265.2606506347656,264.2006225585937,241.45545959472656,0.00401220885063136,0.09859040288422194
738,738,738,738,2022-01-07,257.512939453125,264.46929931640625,249.6900787353516,-0.026303090306745935,0.03133028255425763
739,739,739,739,2022-01-10,257.7864685058594,261.27447509765625,257.320556640625,-0.01334997071754973,0.0018106282347472025
740,740,740,740,2022-01-11,262.0072326660156,262.2514953613281,261.4135131835937,-0.0009314063013290408,0.0022711889496123128
741,741,741,741,2022-01-12,261.8704528808594,271.3865966796875,263.5282287597656,-0.035064899723326604,-0.00629069563707918
742,742,742,742,2022-01-13,261.733642578125,265.99346923828125,263.8887939453125,-0.016014779131062862,-0.008166892329782405
743,743,743,743,2022-01-14,260.5807800292969,265.2606506347656,264.2006225585937,-0.017642536102772444,-0.013701112791640102
744,744,744,744,2022-01-18,254.49395751953125,257.512939453125,264.46929931640625,-0.011723612568770747,-0.03771833563539895
745,745,745,745,2022-01-19,252.3640289306641,257.7864685058594,261.27447509765625,-0.02103461677652807,-0.034103775976056294
746,746,746,746,2022-01-20,251.11343383789065,262.0072326660156,262.2514953613281,-0.04157823704817898,-0.042470917117523155
747,747,747,747,2022-01-21,248.82717895507807,261.8704528808594,271.3865966796875,-0.04980811612112446,-0.08312649924725612
748,748,748,748,2022-01-24,246.1306610107422,261.733642578125,265.99346923828125,-0.05961397019386028,-0.07467404475914274
749,749,749,749,2022-01-25,243.5415496826172,260.5807800292969,265.2606506347656,-0.06538943641493433,-0.08187833702501623
750,750,750,750,2022-01-26,242.5547790527344,254.49395751953125,257.512939453125,-0.04691340644455411,-0.05808702441188751
751,751,751,751,2022-01-27,239.692123413086,252.3640289306641,257.7864685058594,-0.05021280398507055,-0.0701912136724977
752,752,752,752,2022-01-28,242.6817626953125,251.11343383789065,262.0072326660156,-0.033577140871011046,-0.07375929959665495
753,753,753,753,2022-01-31,242.34957885742188,248.82717895507807,261.8704528808594,-0.026032526369740405,-0.07454401139451472
754,754,754,754,2022-02-01,242.886962890625,246.1306610107422,261.733642578125,-0.013178764916149999,-0.07200709661110705
755,755,755,755,2022-02-02,248.62203979492188,243.5415496826172,260.5807800292969,0.020860876178728338,-0.04589264117265479
756,756,756,756,2022-02-03,244.99728393554688,242.5547790527344,254.49395751953125,0.010069910361491852,-0.03731590988071121
757,757,757,757,2022-02-04,245.1829376220703,239.692123413086,252.3640289306641,0.02290777907424779,-0.02845528873121117
758,758,758,758,2022-02-07,242.4863739013672,242.6817626953125,251.11343383789065,-0.0008051235155672742,-0.03435523064087753
759,759,759,759,2022-02-08,249.2375640869141,242.34957885742188,248.82717895507807,0.02842169258954863,0.0016492777579981688
760,760,760,760,2022-02-09,254.23989868164065,242.886962890625,246.1306610107422,0.04674164333854347,0.03294688129304024
761,761,761,761,2022-02-10,249.5697479248047,248.62203979492188,243.5415496826172,0.0038118427902229524,0.0247522373494109
762,762,762,762,2022-02-11,245.86685180664065,244.99728393554688,242.5547790527344,0.0035492959641238997,0.013654947417820917
763,763,763,763,2022-02-14,244.6944122314453,245.1829376220703,239.692123413086,-0.0019924934229232916,0.020869642052185222
764,764,764,764,2022-02-15,252.7743530273437,242.4863739013672,242.6817626953125,0.04242704016911558,0.04158775764581235
765,765,765,765,2022-02-16,253.6243591308593,249.2375640869141,242.34957885742188,0.017600858281600962,0.04652279705454143
766,766,766,766,2022-02-17,245.7984771728516,254.23989868164065,242.886962890625,-0.03320258367220097,0.011987116342418336
767,767,767,767,2022-02-18,242.43751525878903,249.5697479248047,248.62203979492188,-0.028578113835193708,-0.024875206322151455
768,768,768,768,2022-02-22,244.45993041992188,245.86685180664065,244.99728393554688,-0.0057222898344394535,-0.0021933039705304136
769,769,769,769,2022-02-23,247.7915802001953,244.6944122314453,245.1829376220703,0.012657289312436593,0.010639576323806077
770,770,770,770,2022-02-24,251.77783203125,252.7743530273437,242.4863739013672,-0.003942334276238468,0.03831744431817907
771,771,771,771,2022-02-25,259.681884765625,253.6243591308593,249.2375640869141,0.023883847969194072,0.04190508247412006
772,772,772,772,2022-02-28,257.2979736328125,245.7984771728516,254.23989868164065,0.04678424615248611,0.012028304632866416
773,773,773,773,2022-03-01,256.5847473144531,242.43751525878903,249.5697479248047,0.05835413731477446,0.028108372300644557
774,774,774,774,2022-03-02,262.3198547363281,244.45993041992188,245.86685180664065,0.0730586983548891,0.06691834547353603
775,775,775,775,2022-03-03,260.3463134765625,247.7915802001953,244.6944122314453,0.05066650475461665,0.06396509467618228
776,776,776,776,2022-03-04,260.9618225097656,251.77783203125,252.7743530273437,0.03647656509082875,0.03239042800175329
777,777,777,777,2022-03-07,247.58642578125,259.681884765625,253.6243591308593,-0.04657798519635559,-0.023806598744302687
778,778,778,778,2022-03-08,240.0633850097656,257.2979736328125,245.7984771728516,-0.06698299399606711,-0.023332496722723528
779,779,779,779,2022-03-09,243.951904296875,256.5847473144531,242.43751525878903,-0.049234582919678194,0.0062465127827655564
780,780,780,780,2022-03-10,242.6622314453125,262.3198547363281,244.45993041992188,-0.07493761122570974,-0.007353757204795808
781,781,781,781,2022-03-11,242.07603454589844,260.3463134765625,247.7915802001953,-0.0701768298029265,-0.023065939729183582
782,782,782,782,2022-03-14,240.2001342773437,260.9618225097656,251.77783203125,-0.07955833551723834,-0.045983785230422125
783,783,783,783,2022-03-15,248.4950256347656,247.58642578125,259.681884765625,0.003669829033027705,-0.043079089405701376
784,784,784,784,2022-03-16,256.1353454589844,240.0633850097656,257.2979736328125,0.066948820406598,-0.004518606024808025
785,785,785,785,2022-03-17,257.9330139160156,243.951904296875,256.5847473144531,0.057310926346065605,0.005254663870998266
786,786,786,786,2022-03-18,261.1962890625,242.6622314453125,262.3198547363281,0.07637800702151876,-0.0042831896005640635
787,787,787,787,2022-03-21,259.681884765625,242.07603454589844,260.3463134765625,0.07272859642117302,-0.002552095714607905
788,788,788,788,2022-03-22,260.8347473144531,240.2001342773437,260.9618225097656,0.08590591799288494,-0.0004869493709477313
789,789,789,789,2022-03-23,249.5990600585937,248.4950256347656,247.58642578125,0.004442883397798081,0.008129017053309262
790,790,790,790,2022-03-24,256.9657897949219,256.1353454589844,240.0633850097656,0.0032422090533790193,0.07040809153161232
791,791,791,791,2022-03-25,259.8870849609375,257.9330139160156,243.951904296875,0.0075758857513219535,0.06532099312768769
792,792,792,792,2022-03-28,263.9123840332031,261.1962890625,242.6622314453125,0.010398673658235547,0.08757091064943756
793,793,793,793,2022-03-29,266.6969299316406,259.681884765625,242.07603454589844,0.02701399511308633,0.10170728148256236
794,794,794,794,2022-03-30,263.6261291503906,260.8347473144531,240.2001342773437,0.01070172538236358,0.09752698491832823
795,795,795,795,2022-03-31,261.872802734375,249.5990600585937,248.4950256347656,0.049173833719165616,0.05383519072640053
796,796,796,796,2022-04-01,263.5379638671875,256.9657897949219,256.1353454589844,0.02557606628302822,0.028901198290059993
797,797,797,797,2022-04-04,259.6884765625,259.8870849609375,257.9330139160156,-0.0007642103433779246,0.0068058858376924825
798,798,798,798,2022-04-05,262.9992370605469,263.9123840332031,261.1962890625,-0.00346003836084241,0.006902655487633913
799,799,799,799,2022-04-06,262.70538330078125,266.6969299316406,259.681884765625,-0.01496660134738892,0.011643086070039388
800,800,800,800,2022-04-07,264.6350402832031,263.6261291503906,260.8347473144531,0.0038270528648431945,0.014569734315990068
801,801,801,801,2022-04-08,263.94940185546875,261.872802734375,249.5990600585937,0.007929800649058238,0.05749357306676672
802,802,802,802,2022-04-11,257.9449462890625,263.5379638671875,256.9657897949219,-0.021222815476193202,0.003810454671503427
803,803,803,803,2022-04-12,257.0438232421875,259.6884765625,259.8870849609375,-0.010183945607906142,-0.010940373274714088
804,804,804,804,2022-04-13,258.23883056640625,262.9992370605469,263.9123840332031,-0.0181004574284932,-0.02149786751228422
805,805,805,805,2022-04-14,256.3385314941406,262.70538330078125,266.6969299316406,-0.024235711223895895,-0.03883958634302631
806,806,806,806,2022-04-18,253.6546936035156,264.6350402832031,263.6261291503906,-0.041492414110908205,-0.037824154908357444
807,807,807,807,2022-04-19,266.10430908203125,263.94940185546875,261.872802734375,0.00816409210028235,0.016158632372176518
808,808,808,808,2022-04-20,270.7080078125,257.9449462890625,263.5379638671875,0.049479789028836985,0.027206873120283692
809,809,809,809,2022-04-21,264.4978942871094,257.0438232421875,259.6884765625,0.028999222587420936,0.018519950474013003
810,810,810,810,2022-04-22,243.222900390625,258.23883056640625,262.9992370605469,-0.05814745266173238,-0.07519541459874668
811,811,811,811,2022-04-25,248.6298065185547,256.3385314941406,262.70538330078125,-0.030072439483262547,-0.05357932374804408
812,812,812,812,2022-04-26,243.80078125,253.6546936035156,264.6350402832031,-0.03884774302232352,-0.07872827049247533
813,813,813,813,2022-04-27,244.045654296875,266.10430908203125,263.94940185546875,-0.08289476732357715,-0.07540743573835595
814,814,814,814,2022-04-28,246.9352264404297,270.7080078125,257.9449462890625,-0.08781706002777723,-0.04268244060224746
815,815,815,815,2022-04-29,236.3172912597656,264.4978942871094,257.0438232421875,-0.10654377080504873,-0.08063423474250653
816,816,816,816,2022-05-02,232.11520385742188,243.222900390625,258.23883056640625,-0.04566879399663337,-0.10116072262132814
817,817,817,817,2022-05-03,232.99676513671875,248.6298065185547,256.3385314941406,-0.06287677893788357,-0.09105836029163417
818,818,818,818,2022-05-04,240.93081665039065,243.80078125,253.6546936035156,-0.011771761291717975,-0.05016219795646071
819,819,819,819,2022-05-05,236.415283203125,244.045654296875,266.10430908203125,-0.03126616253722703,-0.1115691285921796
820,820,820,820,2022-05-06,235.1614990234375,246.9352264404297,270.7080078125,-0.04767941612345239,-0.1313094100034271
821,821,821,821,2022-05-09,224.3182678222656,236.3172912597656,264.4978942871094,-0.050775054899856564,-0.15190905989304115
822,822,822,822,2022-05-10,222.84898376464844,232.11520385742188,243.222900390625,-0.03992078045204339,-0.08376644055002758
823,823,823,823,2022-05-11,222.0751800537109,232.99676513671875,248.6298065185547,-0.04687440650345176,-0.10680387374577338
824,824,824,824,2022-05-12,223.3289794921875,240.93081665039065,243.80078125,-0.07305764120554481,-0.0839693853844552
825,825,825,825,2022-05-13,228.4910125732422,236.415283203125,244.045654296875,-0.03351843638244989,-0.06373660603974951
826,826,826,826,2022-05-16,229.05911254882807,235.1614990234375,246.9352264404297,-0.025949768563098163,-0.07239191487292329
827,827,827,827,2022-05-17,234.2309417724609,224.3182678222656,236.3172912597656,0.04419022153848573,-0.008828594286024227
828,828,828,828,2022-05-18,227.4527130126953,222.84898376464844,232.11520385742188,0.020658515781740716,-0.020086968743290634
829,829,829,829,2022-05-19,225.7777404785156,222.0751800537109,232.99676513671875,0.016672553969827586,-0.030983368605856598
830,830,830,830,2022-05-20,227.49191284179688,223.3289794921875,240.93081665039065,0.018640363463242382,-0.05577909872814102
831,831,831,831,2022-05-23,228.2755126953125,228.4910125732422,236.415283203125,-0.0009431437827805977,-0.034429967460347766
832,832,832,832,2022-05-24,228.50079345703125,229.05911254882807,235.1614990234375,-0.002437445450583442,-0.028323962868353703
833,833,833,833,2022-05-25,230.1953582763672,234.2309417724609,224.3182678222656,-0.017229079410072123,0.02619978529237832
834,834,834,834,2022-05-26,230.12677001953125,227.4527130126953,222.84898376464844,0.011756540387745096,0.032657928844624706
835,835,835,835,2022-05-27,231.6548309326172,225.7777404785156,222.0751800537109,0.02603042461867866,0.04313697224781876
836,836,836,836,2022-05-31,229.69580078125,227.49191284179688,223.3289794921875,0.009687763894208334,0.02850871079758477
837,837,837,837,2022-06-01,223.3289794921875,228.2755126953125,228.4910125732422,-0.021669136320054294,-0.0225918429916363
838,838,838,838,2022-06-02,229.5880584716797,228.50079345703125,229.05911254882807,0.004758254876050971,0.002309211438767278
839,839,839,839,2022-06-03,224.3280639648437,230.1953582763672,234.2309417724609,-0.02548832589612582,-0.04227826491530384
840,840,840,840,2022-06-06,223.4758758544922,230.12677001953125,227.4527130126953,-0.028901001671707283,-0.017484237077361908
841,841,841,841,2022-06-07,225.97364807128903,231.6548309326172,225.7777404785156,-0.02452434442422946,0.0008677010955917552
842,842,842,842,2022-06-08,222.0261993408203,229.69580078125,227.49191284179688,-0.03339025534791473,-0.024025968363884376
843,843,843,843,2022-06-09,214.48394775390625,223.3289794921875,228.2755126953125,-0.0396053918232796,-0.06041631350890597
844,844,844,844,2022-06-10,211.9666290283203,229.5880584716797,228.50079345703125,-0.07675237797933221,-0.07235933048004983
845,845,845,845,2022-06-13,202.85714721679688,224.3280639648437,230.1953582763672,-0.09571212967545473,-0.11876091361820029
846,846,846,846,2022-06-14,196.47071838378903,223.4758758544922,230.12677001953125,-0.12084148844901066,-0.14625005006104141
847,847,847,847,2022-06-15,198.3611755371093,225.97364807128903,231.6548309326172,-0.1221933299296416,-0.14372096304433302
848,848,848,848,2022-06-16,191.6906890869141,222.0261993408203,229.69580078125,-0.13663031815150717,-0.1654584522880762
849,849,849,849,2022-06-17,190.1136779785156,214.48394775390625,223.3289794921875,-0.11362281434390842,-0.14872813008503383
850,850,850,850,2022-06-21,191.6906890869141,211.9666290283203,229.5880584716797,-0.09565628341759969,-0.16506681417596614
851,851,851,851,2022-06-22,192.7191925048828,202.85714721679688,224.3280639648437,-0.04997583201285705,-0.14090466837405846
852,852,852,852,2022-06-23,195.9613647460937,196.47071838378903,223.4758758544922,-0.002592516797848554,-0.12312072165817811
853,853,853,853,2022-06-24,200.2418365478516,198.3611755371093,225.97364807128903,0.00948099347389908,-0.11387085061935942
854,854,854,854,2022-06-27,198.968490600586,191.6906890869141,222.0261993408203,0.03796637984003537,-0.1038512968680767
855,855,855,855,2022-06-28,193.7476959228516,190.1136779785156,214.48394775390625,0.019114973646171096,-0.09667973779952488
856,856,856,856,2022-06-29,196.03306579589844,191.6906890869141,211.9666290283203,0.02265303927733009,-0.07517014968565183
857,857,857,857,2022-06-30,195.5415802001953,192.7191925048828,202.85714721679688,0.014645078461715588,-0.036062653532159206
858,858,858,858,2022-07-01,200.3876037597656,195.9613647460937,196.47071838378903,0.022587304489366966,0.019936229725211474
859,859,859,859,2022-07-05,198.5789489746093,200.2418365478516,198.3611755371093,-0.008304396333505104,0.0010978632129514665
860,860,860,860,2022-07-06,197.34043884277344,198.968490600586,191.6906890869141,-0.008182460212158627,0.029473261235436032
861,861,861,861,2022-07-07,198.264404296875,193.7476959228516,190.1136779785156,0.02331232045113918,0.042872908488365
862,862,862,862,2022-07-08,197.4583740234375,196.03306579589844,191.6906890869141,0.0072707541544192456,0.030088498111185302
863,863,863,863,2022-07-11,194.067123413086,195.5415802001953,192.7191925048828,-0.007540374715187315,0.006994274367193798
864,864,864,864,2022-07-12,192.3862762451172,200.3876037597656,195.9613647460937,-0.03992925392850544,-0.0182438436556549
865,865,865,865,2022-07-13,190.8724975585937,198.5789489746093,200.2418365478516,-0.038807997805451966,-0.046790117144270726
866,866,866,866,2022-07-14,189.1031646728516,197.34043884277344,198.968490600586,-0.04174144041751482,-0.049582352954258946
867,867,867,867,2022-07-15,191.442611694336,198.264404296875,193.7476959228516,-0.034407551001057524,-0.011897350404793783
868,868,868,868,2022-07-18,186.046127319336,197.4583740234375,196.03306579589844,-0.05779570889582486,-0.05094517313196756
869,869,869,869,2022-07-19,193.93934631347656,194.067123413086,195.5415802001953,-0.0006584170330460326,-0.008193827037085377
870,870,870,870,2022-07-20,194.67657470703125,192.3862762451172,200.3876037597656,0.011904687312498385,-0.0284999118986472
871,871,871,871,2022-07-21,196.8292694091797,190.8724975585937,198.5789489746093,0.031208120220449276,-0.008811002246030264
872,872,872,872,2022-07-22,196.02322387695312,189.1031646728516,197.34043884277344,0.036594095165320084,-0.006674835495170783
873,873,873,873,2022-07-25,198.0776214599609,191.442611694336,198.264404296875,0.034657956799182266,-0.0009420896180355465
874,874,874,874,2022-07-26,200.92823791503903,186.046127319336,197.4583740234375,0.07999150968705138,0.017572634783215912
875,875,875,875,2022-07-27,208.1923675537109,193.93934631347656,194.067123413086,0.07349215881751126,0.07278535329530444
876,876,876,876,2022-07-28,215.29920959472656,194.67657470703125,192.3862762451172,0.10593280120492321,0.11909858539190332
877,877,877,877,2022-07-29,211.0921173095703,196.8292694091797,190.8724975585937,0.07246304344472376,0.10593259903653562
878,878,878,878,2022-08-01,209.8535614013672,196.02322387695312,189.1031646728516,0.07055458659885927,0.10973056302052786
879,879,879,879,2022-08-02,209.6176605224609,198.0776214599609,191.442611694336,0.05826018596872484,0.09493732177632341
880,880,880,880,2022-08-03,212.22251892089844,200.92823791503903,186.046127319336,0.05621052134362081,0.14069839549324437
881,881,881,881,2022-08-04,210.5809783935547,208.1923675537109,193.93934631347656,0.011473095137493727,0.08580843648497805
882,882,882,882,2022-08-05,212.1143798828125,215.29920959472656,194.67657470703125,-0.014792575030391886,0.08957320726452789
883,883,883,883,2022-08-08,213.6183319091797,211.0921173095703,196.8292694091797,0.011967356393060458,0.08529759090401323
884,884,884,884,2022-08-09,211.2887115478516,209.8535614013672,196.02322387695312,0.006838817206154202,0.0778759137258187
885,885,885,885,2022-08-10,215.46632385253903,209.6176605224609,198.0776214599609,0.02790157716435071,0.08778731420749142
886,886,886,886,2022-08-11,214.29660034179688,212.22251892089844,200.92823791503903,0.009773144864384076,0.06653301977599857
887,887,887,887,2022-08-12,219.31954956054688,210.5809783935547,208.1923675537109,0.04149743834251107,0.05344663753807066
888,888,888,888,2022-08-15,220.744857788086,212.1143798828125,215.29920959472656,0.040687849216265226,0.025293396123516443
889,889,889,889,2022-08-16,220.34185791015625,213.6183319091797,211.0921173095703,0.031474480401031624,0.04381850311833779
890,890,890,890,2022-08-17,217.6583251953125,211.2887115478516,209.8535614013672,0.030146492923349255,0.037191476484012886
891,891,891,891,2022-08-18,217.078353881836,215.46632385253903,209.6176605224609,0.00748158691564349,0.035591912154632865
892,892,892,892,2022-08-19,214.42437744140625,214.29660034179688,212.22251892089844,0.0005962628404070358,0.010375235067907607
893,893,893,893,2022-08-22,208.7330017089844,219.31954956054688,210.5809783935547,-0.048269968968908006,-0.008775610687479118
894,894,894,894,2022-08-23,205.57765197753903,220.744857788086,212.1143798828125,-0.06870921462237367,-0.030816995570431494
895,895,895,895,2022-08-24,208.8804473876953,220.34185791015625,213.6183319091797,-0.05201649215073012,-0.022179203812426995
896,896,896,896,2022-08-25,212.99908447265625,217.6583251953125,211.2887115478516,-0.021406214159165993,0.00809495648051839
897,897,897,897,2022-08-26,203.47412109375,217.078353881836,215.46632385253903,-0.06266968836280795,-0.05565697016762705
898,898,898,898,2022-08-29,203.2775421142578,214.42437744140625,214.29660034179688,-0.051984925688752126,-0.05141965952779459
899,899,899,899,2022-08-30,201.7736053466797,208.7330017089844,219.31954956054688,-0.03334114062139304,-0.08000173376711839
900,900,900,900,2022-08-31,201.70477294921875,205.57765197753903,220.744857788086,-0.018839007990729573,-0.08625380916979564
901,901,901,901,2022-09-01,203.15956115722656,208.8804473876953,220.34185791015625,-0.027388328117903815,-0.07798017551406744
902,902,902,902,2022-09-02,200.289306640625,212.99908447265625,217.6583251953125,-0.0596705749393156,-0.07979946799233006
903,903,903,903,2022-09-06,199.27685546875,203.47412109375,217.078353881836,-0.020628007151170413,-0.08200494473426878
904,904,904,904,2022-09-07,207.61241149902344,203.2775421142578,214.42437744140625,0.021324880946903102,-0.03176861709319523
905,905,905,905,2022-09-08,216.5279083251953,201.7736053466797,208.7330017089844,0.07312305766240002,0.037343910892818855
906,906,906,906,2022-09-09,226.0823669433593,201.70477294921875,205.57765197753903,0.12085779447706901,0.09974194553044402
907,907,907,907,2022-09-12,227.8811950683593,203.15956115722656,208.8804473876953,0.12168580090602021,0.09096470214561236
908,908,908,908,2022-09-13,222.0030517578125,200.289306640625,212.99908447265625,0.10841190416694602,0.04227232857572272
909,909,909,909,2022-09-14,222.3372497558593,199.27685546875,203.47412109375,0.11572038425067155,0.09270529618564205
910,910,910,910,2022-09-15,222.85821533203125,207.61241149902344,203.2775421142578,0.07343397113365513,0.09632482277244181
911,911,911,911,2022-09-16,217.4813995361328,216.5279083251953,201.7736053466797,0.004403548800302914,0.07784860741554667
912,912,912,912,2022-09-19,217.11770629882807,226.0823669433593,201.70477294921875,-0.03965218856177821,0.07641332985952531
913,913,913,913,2022-09-20,214.24745178222656,227.8811950683593,203.15956115722656,-0.05982829466048267,0.05457725229293553
914,914,914,914,2022-09-21,208.8509521484375,222.0030517578125,200.289306640625,-0.05924287754261548,0.04274639346160636
915,915,915,915,2022-09-22,205.3221130371093,222.3372497558593,199.27685546875,-0.07652850225247332,0.03033597431141355
916,916,916,916,2022-09-23,203.4053192138672,222.85821533203125,207.61241149902344,-0.0872882163629537,-0.02026416559000399
917,917,917,917,2022-09-26,199.79782104492188,217.4813995361328,216.5279083251953,-0.08131076280053529,-0.07726526991221438
918,918,918,918,2022-09-27,199.22769165039065,217.11770629882807,226.0823669433593,-0.0823977691797031,-0.1187827058608979
919,919,919,919,2022-09-28,202.31423950195312,214.24745178222656,227.8811950683593,-0.055698269365663355,-0.11219423155445818
920,920,920,920,2022-09-29,202.66433715820312,208.8509521484375,222.0030517578125,-0.029622153629624504,-0.08711012955221153
921,921,921,921,2022-09-30,199.7646331787109,205.3221130371093,222.3372497558593,-0.027067127725272977,-0.10152422323265475
922,922,922,922,2022-10-03,206.9646148681641,203.4053192138672,222.85821533203125,0.017498537737622,-0.07131709477340853
923,923,923,923,2022-10-04,212.8429412841797,199.79782104492188,217.4813995361328,0.0652916041377889,-0.02132806879966065
924,924,924,924,2022-10-05,213.15855407714844,199.22769165039065,217.11770629882807,0.06992432784496638,-0.018235049960552252
925,925,925,925,2022-10-06,208.52296447753903,202.31423950195312,214.24745178222656,0.030688521929401746,-0.026719044997119634
926,926,926,926,2022-10-07,205.66270446777344,202.66433715820312,208.8509521484375,0.014794745595668068,-0.015265660260902592
927,927,927,927,2022-10-10,205.1498260498047,199.7646331787109,205.3221130371093,0.026957689083413117,-0.000839105855458766
928,928,928,928,2022-10-11,208.5624237060547,206.9646148681641,203.4053192138672,0.007720202986913449,0.025353832987843994
929,929,929,929,2022-10-12,205.7909240722656,212.8429412841797,199.79782104492188,-0.03313249276375352,0.02999583777240611
930,930,930,930,2022-10-13,211.16622924804688,213.15855407714844,199.22769165039065,-0.009346680163632937,0.05992408735330956
931,931,931,931,2022-10-14,206.26434326171875,208.52296447753903,202.31423950195312,-0.010831522664562776,0.019524595844018666
932,932,932,932,2022-10-17,212.6752777099609,205.66270446777344,202.66433715820312,0.03409744737304243,0.04939665602805632
933,933,933,933,2022-10-18,211.97499084472656,205.1498260498047,199.7646331787109,0.033269171738244285,0.06112372080943973
934,934,934,934,2022-10-19,213.7207489013672,208.5624237060547,206.9646148681641,0.0247327639545587,0.03264390889962865
935,935,935,935,2022-10-20,211.5015869140625,205.7909240722656,212.8429412841797,0.027749828460809756,-0.006302085293616866
936,936,936,936,2022-10-21,215.31854248046875,211.16622924804688,213.15855407714844,0.019663718233772887,0.010133247584981131
937,937,937,937,2022-10-24,217.4785614013672,206.26434326171875,208.52296447753903,0.05436818580620728,0.0429477729048533
938,938,938,938,2022-10-25,221.5420837402344,212.6752777099609,205.66270446777344,0.04169175715085105,0.07721078701923423
939,939,939,939,2022-10-26,225.4576873779297,211.97499084472656,205.1498260498047,0.06360512850819888,0.09899039019021538
940,940,940,940,2022-10-27,225.1519317626953,213.7207489013672,208.5624237060547,0.053486537550004876,0.07954217141253439
941,941,941,941,2022-10-28,226.08892822265625,211.5015869140625,205.7909240722656,0.06897036339741924,0.09863410761138725
942,942,942,942,2022-10-31,226.09878540039065,215.31854248046875,211.16622924804688,0.05006648659113866,0.07071469811019448
943,943,943,943,2022-11-01,217.0741424560547,217.4785614013672,206.26434326171875,-0.0018595807453688495,0.05240750302935249
944,944,944,944,2022-11-02,209.0654144287109,221.5420837402344,212.6752777099609,-0.05631737817431026,-0.016973591477675187
945,945,945,945,2022-11-03,202.6939392089844,225.4576873779297,211.97499084472656,-0.100966830777373,-0.043783710515834406
946,946,946,946,2022-11-04,208.0890045166016,225.1519317626953,213.7207489013672,-0.0757840588464399,-0.02635094820561701
947,947,947,947,2022-11-07,210.59420776367188,226.08892822265625,211.5015869140625,-0.06853374280993052,-0.004290176559097469
948,948,948,948,2022-11-08,206.9646148681641,226.09878540039065,215.31854248046875,-0.08462748041013357,-0.038797994432190785
949,949,949,949,2022-11-09,204.32135009765625,217.0741424560547,217.4785614013672,-0.058748555742792585,-0.06049888880508392
950,950,950,950,2022-11-10,215.95965576171875,209.0654144287109,221.5420837402344,0.03297647940405124,-0.025198047631714293
951,951,951,951,2022-11-11,221.21661376953125,202.6939392089844,225.4576873779297,0.09138247859226478,-0.01881095143715028
952,952,952,952,2022-11-14,215.9892425537109,208.0890045166016,225.1519317626953,0.037965667890342614,-0.04069558336564327
953,953,953,953,2022-11-15,218.92840576171875,210.59420776367188,226.08892822265625,0.03957467817633176,-0.03167126544952126
954,954,954,954,2022-11-16,218.2281188964844,206.9646148681641,226.09878540039065,0.05442236604308004,-0.03481074208323742
955,955,955,955,2022-11-17,215.9793701171875,204.32135009765625,217.0741424560547,0.05705727773411473,-0.005043310670172607
956,956,956,956,2022-11-18,220.54592895507807,215.95965576171875,209.0654144287109,0.021236712835010385,0.0549135042624751
957,957,957,957,2022-11-21,221.57167053222656,221.21661376953125,202.6939392089844,0.0016050185229994351,0.0931341676860824
958,958,958,958,2022-11-22,223.41604614257807,215.9892425537109,208.0890045166016,0.034385062427450874,0.07365618217830283
959,959,959,959,2022-11-23,227.13438415527344,218.92840576171875,210.59420776367188,0.037482474533186316,0.07854050957642156
960,960,960,960,2022-11-25,229.5508270263672,218.2281188964844,206.9646148681641,0.05188473505219404,0.1091307911383328
961,961,961,961,2022-11-28,224.15579223632807,215.9793701171875,204.32135009765625,0.0378574218209089,0.09707474098615676
962,962,962,962,2022-11-29,224.0867156982422,220.54592895507807,215.95965576171875,0.01605464566922632,0.03763230640398185
963,963,963,963,2022-11-30,230.6850433349609,221.57167053222656,221.21661376953125,0.04113058668937031,0.042801620565868115
964,964,964,964,2022-12-01,237.4707946777344,223.41604614257807,215.9892425537109,0.06290841135997449,0.09945658343924979
965,965,965,965,2022-12-02,239.7787322998047,227.13438415527344,218.92840576171875,0.055669018108184476,0.09523810519489828
