,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MRNA,MRNA_6m,MRNA_12m,MRNA_6m_ret,MRNA_12m_ret
733,733,733,733,2021-12-31,253.97999572753903,251.3600006103516,277.1600036621094,0.010423277812005027,-0.08363402954356103
734,734,734,734,2022-01-03,235.0500030517578,249.9900054931641,283.2799987792969,-0.05976239894844437,-0.17025556317202262
735,735,735,735,2022-01-04,233.0599975585937,246.8800048828125,282.0199890136719,-0.055978641651351246,-0.17360468534982
736,736,736,736,2022-01-05,215.22999572753903,241.44000244140625,294.79998779296875,-0.10855701809491147,-0.2699117888746654
737,737,737,737,2022-01-06,216.0599975585937,247.8800048828125,276.3800048828125,-0.12836859245368337,-0.21825025782814866
738,738,738,738,2022-01-07,213.8600006103516,251.6000061035156,268.1400146484375,-0.1500000181941039,-0.20243160689482798
739,739,739,739,2022-01-10,233.6999969482422,253.97999572753903,251.3600006103516,-0.07984880352959978,-0.0702578119797399
740,740,740,740,2022-01-11,221.38999938964844,235.0500030517578,249.9900054931641,-0.05811530944375887,-0.1144045980842131
741,741,741,741,2022-01-12,222.88999938964844,233.0599975585937,246.8800048828125,-0.04363682431768845,-0.09717273581775687
742,742,742,742,2022-01-13,210.1699981689453,215.22999572753903,241.44000244140625,-0.02350972289661335,-0.1295145955776309
743,743,743,743,2022-01-14,204.72999572753903,216.0599975585937,247.8800048828125,-0.05243914634397817,-0.17407619939201235
744,744,744,744,2022-01-18,186.6100006103516,213.8600006103516,251.6000061035156,-0.12741980698695,-0.25830685181472224
745,745,745,745,2022-01-19,174.07000732421875,233.6999969482422,253.97999572753903,-0.2551561420740188,-0.31463103294577954
746,746,746,746,2022-01-20,167.52000427246094,221.38999938964844,235.0500030517578,-0.24332623544740972,-0.2873005654223575
747,747,747,747,2022-01-21,160.07000732421875,222.88999938964844,233.0599975585937,-0.2818430267730855,-0.3131811164463112
748,748,748,748,2022-01-24,157.3000030517578,210.1699981689453,215.22999572753903,-0.25155824131800164,-0.2691538996688694
749,749,749,749,2022-01-25,152.5399932861328,204.72999572753903,216.0599975585937,-0.25492113286058127,-0.2939924326123108
750,750,750,750,2022-01-26,154.9600067138672,186.6100006103516,213.8600006103516,-0.1696050254164606,-0.27541379280082834
751,751,751,751,2022-01-27,148.6199951171875,174.07000732421875,233.6999969482422,-0.14620561346693484,-0.3640564952591654
752,752,752,752,2022-01-28,159.47000122070312,167.52000427246094,221.38999938964844,-0.04805398069752298,-0.279687421923542
753,753,753,753,2022-01-31,169.3300018310547,160.07000732421875,222.88999938964844,0.05784965379604179,-0.24029789450069516
754,754,754,754,2022-02-01,172.74000549316406,157.3000030517578,210.1699981689453,0.09815640268186065,-0.17809389066889136
755,755,755,755,2022-02-02,169.61000061035156,152.5399932861328,204.72999572753903,0.11190512701937139,-0.1715429875938953
756,756,756,756,2022-02-03,163.9499969482422,154.9600067138672,186.6100006103516,0.0580149060716999,-0.12142973896358489
757,757,757,757,2022-02-04,163.00999450683594,148.6199951171875,174.07000732421875,0.09682411426740978,-0.06353772822438442
758,758,758,758,2022-02-07,160.27000427246094,159.47000122070312,167.52000427246094,0.0050166366440960175,-0.04327841341388894
759,759,759,759,2022-02-08,153.30999755859375,169.3300018310547,160.07000732421875,-0.09460818578650076,-0.04223158278447958
760,760,760,760,2022-02-09,164.02999877929688,172.74000549316406,157.3000030517578,-0.05042263770341182,0.04278446024775118
761,761,761,761,2022-02-10,160.4199981689453,169.61000061035156,152.5399932861328,-0.05418314019418358,0.05165861563944918
762,762,762,762,2022-02-11,161.32000732421875,163.9499969482422,154.9600067138672,-0.01604141307092377,0.041042851928209334
763,763,763,763,2022-02-14,142.47000122070312,163.00999450683594,148.6199951171875,-0.12600450265809593,-0.04138066275426178
764,764,764,764,2022-02-15,151.1199951171875,160.27000427246094,159.47000122070312,-0.05709121427187536,-0.052360983505351566
765,765,765,765,2022-02-16,151.80999755859375,153.30999755859375,169.3300018310547,-0.009784097735874742,-0.10346662778602655
766,766,766,766,2022-02-17,146.36000061035156,164.02999877929688,172.74000549316406,-0.10772418643202197,-0.15271508651107724
767,767,767,767,2022-02-18,145.74000549316406,160.4199981689453,169.61000061035156,-0.09150974219760999,-0.14073459720116688
768,768,768,768,2022-02-22,144.97000122070312,161.32000732421875,163.9499969482422,-0.1013513845846511,-0.11576697823014237
769,769,769,769,2022-02-23,135.72999572753906,142.47000122070312,163.00999450683594,-0.047308243387483295,-0.16735169436591124
770,770,770,770,2022-02-24,156.22999572753906,151.1199951171875,160.27000427246094,0.03381419253215934,-0.02520751505099994
771,771,771,771,2022-02-25,151.3300018310547,151.80999755859375,153.30999755859375,-0.003161818953022477,-0.012914981143237747
772,772,772,772,2022-02-28,153.60000610351562,146.36000061035156,164.02999877929688,0.04946710483036165,-0.06358588522465858
773,773,773,773,2022-03-01,149.52000427246094,145.74000549316406,160.4199981689453,0.025936590070144927,-0.06794660279826903
774,774,774,774,2022-03-02,147.86000061035156,144.97000122070312,161.32000732421875,0.019935154620359663,-0.08343668548697403
775,775,775,775,2022-03-03,141.52000427246094,135.72999572753906,142.47000122070312,0.04265828282014095,-0.006668048993489717
776,776,776,776,2022-03-04,136.4600067138672,156.22999572753906,151.1199951171875,-0.126544130796433,-0.09700892586683896
777,777,777,777,2022-03-07,126.45999908447266,151.3300018310547,151.80999755859375,-0.1643428430956274,-0.16698503973255663
778,778,778,778,2022-03-08,129.27999877929688,153.60000610351562,146.36000061035156,-0.15833337472544606,-0.11669856354077301
779,779,779,779,2022-03-09,142.49000549316406,149.52000427246094,145.74000549316406,-0.04701711194768665,-0.022299985436410874
780,780,780,780,2022-03-10,139.52000427246094,147.86000061035156,144.97000122070312,-0.05640468215517336,-0.037593963594889424
781,781,781,781,2022-03-11,138.1999969482422,141.52000427246094,135.72999572753906,-0.02345963273027407,0.018197902442002256
782,782,782,782,2022-03-14,150.07000732421875,136.4600067138672,156.22999572753906,0.09973618599396206,-0.03942897376802834
783,783,783,783,2022-03-15,148.1199951171875,126.45999908447266,151.3300018310547,0.1712794258225987,-0.021211965076501138
784,784,784,784,2022-03-16,169.36000061035156,129.27999877929688,153.60000610351562,0.3100247695660805,0.10260412682675812
785,785,785,785,2022-03-17,168.25999450683594,142.49000549316406,149.52000427246094,0.18085471275322673,0.12533433452975484
786,786,786,786,2022-03-18,178.92999267578125,139.52000427246094,147.86000061035156,0.28246837153444115,0.21013115066397825
787,787,787,787,2022-03-21,175.3800048828125,138.1999969482422,141.52000427246094,0.2690304540925188,0.23925946571597545
788,788,788,788,2022-03-22,186.72000122070312,150.07000732421875,136.4600067138672,0.2442193117063285,0.3683130003959503
789,789,789,789,2022-03-23,178.72999572753906,148.1199951171875,126.45999908447266,0.20665677571845698,0.41333225542846264
790,790,790,790,2022-03-24,179.67999267578125,169.36000061035156,129.27999877929688,0.06093523871184314,0.389851441618017
791,791,791,791,2022-03-25,165.9199981689453,168.25999450683594,142.49000549316406,-0.013907027304672526,0.16443253402011626
792,792,792,792,2022-03-28,173.0800018310547,178.92999267578125,139.52000427246094,-0.03269429991721218,0.24053896596115543
793,793,793,793,2022-03-29,180.63999938964844,175.3800048828125,138.1999969482422,0.02999198517727608,0.3070911966611738
794,794,794,794,2022-03-30,174.9199981689453,186.72000122070312,150.07000732421875,-0.06319624557955206,0.165589322528914
795,795,795,795,2022-03-31,172.25999450683594,178.72999572753906,148.1199951171875,-0.0361998622243922,0.16297596668531944
796,796,796,796,2022-04-01,176.58999633789062,179.67999267578125,169.36000061035156,-0.017197219856671997,0.04269010215802482
797,797,797,797,2022-04-04,172.5399932861328,165.9199981689453,168.25999450683594,0.039898717395396854,0.025436817538484924
798,798,798,798,2022-04-05,162.0500030517578,173.0800018310547,178.92999267578125,-0.06372774822398819,-0.09433851402771676
799,799,799,799,2022-04-06,154.6199951171875,180.63999938964844,175.3800048828125,-0.1440434253785322,-0.1183715884800931
800,800,800,800,2022-04-07,159.0,174.9199981689453,186.72000122070312,-0.0910130250148361,-0.1484575891146127
801,801,801,801,2022-04-08,160.83999633789062,172.25999450683594,178.72999572753906,-0.0662951267451255,-0.1000951145151956
802,802,802,802,2022-04-11,160.0,176.58999633789062,179.67999267578125,-0.09394641079298183,-0.10952801356850173
803,803,803,803,2022-04-12,159.5,172.5399932861328,165.9199981689453,-0.07557664190068591,-0.03869333558217769
804,804,804,804,2022-04-13,169.66000366210938,162.0500030517578,173.0800018310547,0.04696081744547076,-0.019759637929075202
805,805,805,805,2022-04-14,165.49000549316406,154.6199951171875,180.63999938964844,0.07030145336467064,-0.08386843416559786
806,806,806,806,2022-04-18,154.75,159.0,174.9199981689453,-0.026729559748427723,-0.11530984667324462
807,807,807,807,2022-04-19,152.72000122070312,160.83999633789062,172.25999450683594,-0.050484924782820295,-0.11343314704075058
808,808,808,808,2022-04-20,150.1199951171875,160.0,176.58999633789062,-0.0617500305175781,-0.1498952475770764
809,809,809,809,2022-04-21,144.5,159.5,172.5399932861328,-0.09404388714733547,-0.16251300786613865
810,810,810,810,2022-04-22,140.33999633789062,169.66000366210938,162.0500030517578,-0.17281626011638984,-0.13397103551385392
811,811,811,811,2022-04-25,150.41000366210938,165.49000549316406,154.6199951171875,-0.09112333875460288,-0.027227988539822112
812,812,812,812,2022-04-26,145.7899932861328,154.75,159.0,-0.0578998818343599,-0.08308180323186909
813,813,813,813,2022-04-27,142.42999267578125,152.72000122070312,160.83999633789062,-0.06737826389911616,-0.11446160209699252
814,814,814,814,2022-04-28,142.52000427246094,150.1199951171875,160.0,-0.050626106394380144,-0.10924997329711916
815,815,815,815,2022-04-29,134.41000366210938,144.5,159.5,-0.06982696427605972,-0.1573040522751763
816,816,816,816,2022-05-02,142.0800018310547,140.33999633789062,169.66000366210938,0.012398500346078922,-0.16256042223117195
817,817,817,817,2022-05-03,146.5399932861328,150.41000366210938,165.49000549316406,-0.02572974058740407,-0.1145084994743929
818,818,818,818,2022-05-04,155.0500030517578,145.7899932861328,154.75,0.0635160860968762,0.0019386303829260765
819,819,819,819,2022-05-05,142.02000427246094,142.42999267578125,152.72000122070312,-0.0028785257628537453,-0.07006283959347992
820,820,820,820,2022-05-06,134.39999389648438,142.52000427246094,150.1199951171875,-0.05697453082062243,-0.10471623855590784
821,821,821,821,2022-05-09,135.8000030517578,134.41000366210938,144.5,0.010341487625747936,-0.060207591337316124
822,822,822,822,2022-05-10,132.32000732421875,142.0800018310547,140.33999633789062,-0.06869365414593254,-0.05714685209455539
823,823,823,823,2022-05-11,123.43000030517578,146.5399932861328,150.41000366210938,-0.15770434038326075,-0.17937638920309573
824,824,824,824,2022-05-12,130.1699981689453,155.0500030517578,145.7899932861328,-0.16046439466697215,-0.10714037887724659
825,825,825,825,2022-05-13,137.91000366210938,142.02000427246094,142.42999267578125,-0.028939589400847066,-0.03173481181004412
826,826,826,826,2022-05-16,136.25999450683594,134.39999389648438,142.52000427246094,0.013839290884076538,-0.043923727041556226
827,827,827,827,2022-05-17,142.27999877929688,135.8000030517578,134.41000366210938,0.0477171986886431,0.05855215313416484
828,828,828,828,2022-05-18,137.7100067138672,132.32000732421875,142.0800018310547,0.04073457596205787,-0.030757285056793537
829,829,829,829,2022-05-19,143.3800048828125,123.43000030517578,146.5399932861328,0.1616301104132798,-0.021563999918780885
830,830,830,830,2022-05-20,136.25,130.1699981689453,155.0500030517578,0.04670816560328728,-0.12125122658322107
831,831,831,831,2022-05-23,137.6199951171875,137.91000366210938,142.02000427246094,-0.0021028825844455756,-0.030981615426740605
832,832,832,832,2022-05-24,132.05999755859375,136.25999450683594,134.39999389648438,-0.03082340464964195,-0.017410687828549376
833,833,833,833,2022-05-25,130.85000610351562,142.27999877929688,135.8000030517578,-0.08033450080015336,-0.03645063944774418
834,834,834,834,2022-05-26,135.8000030517578,137.7100067138672,132.32000732421875,-0.01386975215300057,0.026299845336406058
835,835,835,835,2022-05-27,147.66000366210938,143.3800048828125,123.43000030517578,0.029850736738326944,0.19630562502654025
836,836,836,836,2022-05-31,145.3300018310547,136.25,130.1699981689453,0.06664221527379577,0.11646311650426133
837,837,837,837,2022-06-01,143.39999389648438,137.6199951171875,137.91000366210938,0.041999701964638536,0.039808498938379566
838,838,838,838,2022-06-02,140.17999267578125,132.05999755859375,136.25999450683594,0.06148716694913414,0.028768518471858906
839,839,839,839,2022-06-03,137.14999389648438,130.85000610351562,142.27999877929688,0.048146637364195666,-0.036055699513816486
840,840,840,840,2022-06-06,140.0,135.8000030517578,137.7100067138672,0.030927811884079448,0.016629098645612128
841,841,841,841,2022-06-07,145.33999633789062,147.66000366210938,143.3800048828125,-0.015711819495329515,0.013669907855562435
842,842,842,842,2022-06-08,148.52999877929688,145.3300018310547,136.25,0.022018832367195262,0.09012843140768356
843,843,843,843,2022-06-09,134.0399932861328,143.39999389648438,137.6199951171875,-0.06527197356164627,-0.026013675033240702
844,844,844,844,2022-06-10,127.12000274658205,140.17999267578125,132.05999755859375,-0.09316586254505899,-0.037407200540192975
845,845,845,845,2022-06-13,117.12999725341795,137.14999389648438,130.85000610351562,-0.1459715460007731,-0.10485294772736775
846,846,846,846,2022-06-14,121.55999755859376,140.0,135.8000030517578,-0.13171430315290167,-0.10486012645917775
847,847,847,847,2022-06-15,128.52999877929688,145.33999633789062,147.66000366210938,-0.11565981823415894,-0.12955441154253067
848,848,848,848,2022-06-16,121.08000183105467,148.52999877929688,145.3300018310547,-0.1848111302352503,-0.16686162316429687
849,849,849,849,2022-06-17,128.02999877929688,134.0399932861328,143.39999389648438,-0.04483732324580547,-0.10718267622997657
850,850,850,850,2022-06-21,129.99000549316406,127.12000274658205,140.17999267578125,0.02257711362942194,-0.07269216518069987
851,851,851,851,2022-06-22,136.07000732421875,117.12999725341795,137.14999389648438,0.16170076423568003,-0.007874492310081749
852,852,852,852,2022-06-23,143.25999450683594,121.55999755859376,140.0,0.17851264712129034,0.02328567504882817
853,853,853,853,2022-06-24,144.27000427246094,128.52999877929688,145.33999633789062,0.1224617259990155,-0.007361993204830775
854,854,854,854,2022-06-27,145.36000061035156,121.08000183105467,148.52999877929688,0.20052856303368127,-0.0213424775802743
855,855,855,855,2022-06-28,142.19000244140625,128.02999877929688,134.0399932861328,0.1105991079990476,0.06080281679719102
856,856,856,856,2022-06-29,142.80999755859375,129.99000549316406,127.12000274658205,0.09862290579027522,0.12342663997018799
857,857,857,857,2022-06-30,142.85000610351562,136.07000732421875,117.12999725341795,0.04982728312156204,0.21958515711778648
858,858,858,858,2022-07-01,149.9499969482422,143.25999450683594,121.55999755859376,0.04669832959603393,0.23354721914965504
859,859,859,859,2022-07-05,155.5399932861328,144.27000427246094,128.52999877929688,0.07811734026421702,0.21014545058244094
860,860,860,860,2022-07-06,159.55999755859375,145.36000061035156,121.08000183105467,0.09768847611872511,0.31780636889344427
861,861,861,861,2022-07-07,172.39999389648438,142.19000244140625,128.02999877929688,0.21246213472376207,0.3465593653068313
862,862,862,862,2022-07-08,176.22999572753906,142.80999755859375,129.99000549316406,0.23401721686349974,0.35571958058580644
863,863,863,863,2022-07-11,175.25999450683594,142.85000610351562,136.07000732421875,0.22688125319248886,0.2880134127518479
864,864,864,864,2022-07-12,173.25,149.9499969482422,143.25999450683594,0.15538515189033464,0.20933970852367323
865,865,865,865,2022-07-13,171.24000549316406,155.5399932861328,144.27000427246094,0.1009387481337316,0.18694115493175545
866,866,866,866,2022-07-14,159.9199981689453,159.55999755859375,145.36000061035156,0.002256208422285466,0.10016509010358998
867,867,867,867,2022-07-15,166.91000366210938,172.39999389648438,142.19000244140625,-0.03184449204604611,0.17385189391841926
868,868,868,868,2022-07-18,163.39999389648438,176.22999572753906,142.80999755859375,-0.07280259968280633,0.14417755542249577
869,869,869,869,2022-07-19,167.13999938964844,175.25999450683594,142.85000610351562,-0.04633113871785943,0.17003844766048637
870,870,870,870,2022-07-20,166.88999938964844,173.25,149.9499969482422,-0.0367099602329094,0.1129710089107463
871,871,871,871,2022-07-21,168.88999938964844,171.24000549316406,155.5399932861328,-0.013723464308166178,0.0858300545182411
872,872,872,872,2022-07-22,163.52000427246094,159.9199981689453,159.55999755859375,0.02251129405161989,0.024818292645141238
873,873,873,873,2022-07-25,165.69000244140625,166.91000366210938,172.39999389648438,-0.007309335533734029,-0.038921065502514285
874,874,874,874,2022-07-26,160.89999389648438,163.39999389648438,176.22999572753906,-0.015299878172478909,-0.0869886069494985
875,875,875,875,2022-07-27,158.02000427246094,167.13999938964844,175.25999450683594,-0.054565006285098305,-0.09836808612762205
876,876,876,876,2022-07-28,158.07000732421875,166.88999938964844,173.25,-0.05284913474555841,-0.08761900534361466
877,877,877,877,2022-07-29,164.08999633789062,168.88999938964844,171.24000549316406,-0.02842088382440966,-0.04175431514780503
878,878,878,878,2022-08-01,161.50999450683594,163.52000427246094,159.9199981689453,-0.012292133764110424,0.009942448449823615
879,879,879,879,2022-08-02,160.80999755859375,165.69000244140625,166.91000366210938,-0.029452621225823483,-0.036546677668669925
880,880,880,880,2022-08-03,186.4900054931641,160.89999389648438,163.39999389648438,0.15904296188564904,0.1413097457721295
881,881,881,881,2022-08-04,194.17999267578125,158.02000427246094,167.13999938964844,0.22883171386942003,0.16178050367880692
882,882,882,882,2022-08-05,186.83999633789065,158.07000732421875,166.88999938964844,0.18200789321570365,0.11953979879683341
883,883,883,883,2022-08-08,182.94000244140625,164.08999633789062,168.88999938964844,0.11487602245233819,0.08319026053960044
884,884,884,884,2022-08-09,171.13999938964844,161.50999450683594,163.52000427246094,0.05962482329478935,0.04659977322707798
885,885,885,885,2022-08-10,174.27000427246094,160.80999755859375,165.69000244140625,0.08370130538036236,0.05178346131106415
886,886,886,886,2022-08-11,171.80999755859375,186.4900054931641,160.89999389648438,-0.07871739772729236,0.06780611607187725
887,887,887,887,2022-08-12,171.17999267578125,194.17999267578125,158.02000427246094,-0.11844680640400829,0.08328052175362322
888,888,888,888,2022-08-15,176.77999877929688,186.83999633789065,158.07000732421875,-0.05384284818974616,0.11836522166220886
889,889,889,889,2022-08-16,167.9600067138672,182.94000244140625,164.08999633789062,-0.08188474651593491,0.023584681957134812
890,890,890,890,2022-08-17,158.0,171.13999938964844,161.50999450683594,-0.07677924176995887,-0.021732367198411207
891,891,891,891,2022-08-18,150.0,174.27000427246094,160.80999755859375,-0.13926667629224476,-0.06722217351352766
892,892,892,892,2022-08-19,146.10000610351562,171.80999755859375,186.4900054931641,-0.14964199883833906,-0.2165799678263669
893,893,893,893,2022-08-22,142.47000122070312,171.17999267578125,194.17999267578125,-0.16771814863583678,-0.26629927595793734
894,894,894,894,2022-08-23,143.77999877929688,176.77999877929688,186.83999633789065,-0.1866727018207487,-0.23046456006519056
895,895,895,895,2022-08-24,141.42999267578125,167.9600067138672,182.94000244140625,-0.15795435209336384,-0.2269050465270449
896,896,896,896,2022-08-25,142.0500030517578,158.0,171.13999938964844,-0.1009493477736847,-0.16997777516440826
897,897,897,897,2022-08-26,136.6999969482422,150.0,174.27000427246094,-0.08866668701171876,-0.2155850485059967
898,898,898,898,2022-08-29,137.25999450683594,146.10000610351562,171.80999755859375,-0.06050657924282565,-0.20109425262039804
899,899,899,899,2022-08-30,135.92999267578125,142.47000122070312,171.17999267578125,-0.04590446051018571,-0.20592359801512727
900,900,900,900,2022-08-31,132.27000427246094,143.77999877929688,176.77999877929688,-0.08005282100818378,-0.251781846442962
901,901,901,901,2022-09-01,138.9499969482422,141.42999267578125,167.9600067138672,-0.017535147111435445,-0.1727197464039507
902,902,902,902,2022-09-02,138.57000732421875,142.0500030517578,158.0,-0.02449838544720817,-0.12297463718848889
903,903,903,903,2022-09-06,130.0800018310547,136.6999969482422,150.0,-0.04842717823683629,-0.13279998779296875
904,904,904,904,2022-09-07,134.89999389648438,137.25999450683594,146.10000610351562,-0.017193652227882272,-0.07665990238970799
905,905,905,905,2022-09-08,141.27999877929688,135.92999267578125,142.47000122070312,0.03935854036479203,-0.008352652707307784
906,906,906,906,2022-09-09,142.27999877929688,132.27000427246094,143.77999877929688,0.07567849235278246,-0.010432605457887822
907,907,907,907,2022-09-12,140.32000732421875,138.9499969482422,141.42999267578125,0.009859736639554528,-0.00784830240433565
908,908,908,908,2022-09-13,131.3000030517578,138.57000732421875,142.0500030517578,-0.05246448645593971,-0.07567757669166042
909,909,909,909,2022-09-14,139.39999389648438,130.0800018310547,136.6999969482422,0.07164815447599948,0.019751258292013407
910,910,910,910,2022-09-15,135.86000061035156,134.89999389648438,137.25999450683594,0.007116432596756539,-0.010199577098297552
911,911,911,911,2022-09-16,137.74000549316406,141.27999877929688,135.92999267578125,-0.025056577836349514,0.013315772198267073
912,912,912,912,2022-09-19,127.9000015258789,142.27999877929688,132.27000427246094,-0.1010682975596876,-0.03303850159088473
913,913,913,913,2022-09-20,129.7050018310547,140.32000732421875,138.9499969482422,-0.07564855287270178,-0.06653469104163556
914,914,914,914,2022-09-21,125.76000213623048,131.3000030517578,138.57000732421875,-0.04219345610634517,-0.09244428455586418
915,915,915,915,2022-09-22,124.31999969482422,139.39999389648438,130.0800018310547,-0.10817786844996746,-0.04428045860355567
916,916,916,916,2022-09-23,123.63999938964844,135.86000061035156,134.89999389648438,-0.08994554074639127,-0.08346919952773535
917,917,917,917,2022-09-26,119.69000244140624,137.74000549316406,141.27999877929688,-0.13104401286417577,-0.1528170761922064
918,918,918,918,2022-09-27,122.2300033569336,127.9000015258789,142.27999877929688,-0.0443314941462144,-0.14091928306426682
919,919,919,919,2022-09-28,122.1500015258789,129.7050018310547,140.32000732421875,-0.05824756330535685,-0.1294897723056473
920,920,920,920,2022-09-29,118.06999969482422,125.76000213623048,131.3000030517578,-0.06114823720403573,-0.10076163784793202
921,921,921,921,2022-09-30,118.25,124.31999969482422,139.39999389648438,-0.048825608990706315,-0.1517216271342876
922,922,922,922,2022-10-03,120.98999786376952,123.63999938964844,135.86000061035156,-0.02143320558848849,-0.10945092506829457
923,923,923,923,2022-10-04,125.66999816894533,119.69000244140624,137.74000549316406,0.049962366158915916,-0.0876289156589134
924,924,924,924,2022-10-05,125.62000274658205,122.2300033569336,127.9000015258789,0.02773459295218239,-0.01782641713913924
925,925,925,925,2022-10-06,125.1500015258789,122.1500015258789,129.7050018310547,0.024559966946577694,-0.035118154588277384
926,926,926,926,2022-10-07,119.31999969482422,118.06999969482422,125.76000213623048,0.010586939978240784,-0.05120866994284945
927,927,927,927,2022-10-10,123.41999816894533,118.25,124.31999969482422,0.04372091474795203,-0.007239394530953791
928,928,928,928,2022-10-11,120.72000122070312,120.98999786376952,123.63999938964844,-0.002231561681407701,-0.023616937749595168
929,929,929,929,2022-10-12,130.72000122070312,125.66999816894533,119.69000244140624,0.04018463535718997,0.09215472098178434
930,930,930,930,2022-10-13,134.72000122070312,125.62000274658205,122.2300033569336,0.07244068042633978,0.10218438616332604
931,931,931,931,2022-10-14,134.0,125.1500015258789,122.1500015258789,0.0707151287752168,0.09701185694713677
932,932,932,932,2022-10-17,139.25,119.31999969482422,118.06999969482422,0.1670298387206608,0.17938511357601228
933,933,933,933,2022-10-18,134.08999633789062,123.41999816894533,118.25,0.08645274936999692,0.13395345740288045
934,934,934,934,2022-10-19,123.5199966430664,120.72000122070312,120.98999786376952,0.023194130169401417,0.020910809355874083
935,935,935,935,2022-10-20,118.37999725341795,130.72000122070312,125.66999816894533,-0.09440027426599185,-0.058009079507799544
936,936,936,936,2022-10-21,128.32000732421875,134.72000122070312,125.62000274658205,-0.047505892506634395,0.021493428742264342
937,937,937,937,2022-10-24,133.02000427246094,134.0,125.1500015258789,-0.00731340095178401,0.0628845597333425
938,938,938,938,2022-10-25,136.57000732421875,139.25,119.31999969482422,-0.019245907905071857,0.14456928992217222
939,939,939,939,2022-10-26,142.0,134.08999633789062,123.41999816894533,0.058990259364144704,0.15054287884222095
940,940,940,940,2022-10-27,144.11000061035156,123.5199966430664,120.72000122070312,0.16669368949858154,0.19375413480063086
941,941,941,941,2022-10-28,150.97000122070312,118.37999725341795,130.72000122070312,0.27529992163726136,0.15491125926330596
942,942,942,942,2022-10-31,150.3300018310547,128.32000732421875,134.72000122070312,0.17152426161591894,0.11586995597467897
943,943,943,943,2022-11-01,154.6199951171875,133.02000427246094,134.0,0.16238152271055362,0.15388056057602606
944,944,944,944,2022-11-02,148.6199951171875,136.57000732421875,139.25,0.08823304639914054,0.06728901340888682
945,945,945,945,2022-11-03,147.5,142.0,134.08999633789062,0.03873239436619724,0.10000748771979806
946,946,946,946,2022-11-04,158.41000366210938,144.11000061035156,123.5199966430664,0.09922977580454351,0.2824644427401015
947,947,947,947,2022-11-07,164.0399932861328,150.97000122070312,118.37999725341795,0.08657343816486196,0.3857070205447781
948,948,948,948,2022-11-08,164.61000061035156,150.3300018310547,128.32000732421875,0.09499101047936631,0.2828085350279086
949,949,949,949,2022-11-09,163.2100067138672,154.6199951171875,133.02000427246094,0.05555563231113325,0.2269583631915164
950,950,950,950,2022-11-10,168.55999755859375,148.6199951171875,136.57000732421875,0.13416769678725582,0.23423876780229214
951,951,951,951,2022-11-11,171.1999969482422,147.5,142.0,0.16067794541181146,0.20563378132564925
952,952,952,952,2022-11-14,179.02999877929688,158.41000366210938,144.11000061035156,0.1301685161321644,0.2423148846093126
953,953,953,953,2022-11-15,185.47000122070312,164.0399932861328,150.97000122070312,0.1306389222851907,0.22852222111043385
954,954,954,954,2022-11-16,185.25,164.61000061035156,150.3300018310547,0.12538727485036216,0.23228894926901855
955,955,955,955,2022-11-17,183.8999938964844,163.2100067138672,154.6199951171875,0.12676910931625662,0.18936747965297385
956,956,956,956,2022-11-18,181.58999633789065,168.55999755859375,148.6199951171875,0.07730184485062952,0.22184095211889998
957,957,957,957,2022-11-21,176.75,171.1999969482422,147.5,0.03241824270263116,0.1983050847457628
958,958,958,958,2022-11-22,179.58999633789062,179.02999877929688,158.41000366210938,0.0031279537642410205,0.13370363099642657
959,959,959,959,2022-11-23,176.80999755859375,185.47000122070312,164.0399932861328,-0.046692206853464424,0.0778468958492724
960,960,960,960,2022-11-25,176.39999389648438,185.25,164.61000061035156,-0.047773312299679516,0.07162379711085065
961,961,961,961,2022-11-28,175.3800048828125,183.8999938964844,163.2100067138672,-0.04632946871367338,0.07456649511865554
962,962,962,962,2022-11-29,173.14999389648438,181.58999633789065,168.55999755859375,-0.04647834468646439,0.027230638374297955
963,963,963,963,2022-11-30,175.91000366210938,176.75,171.1999969482422,-0.004752454528376915,0.02751172194991991
964,964,964,964,2022-12-01,181.47999572753903,179.58999633789062,179.02999877929688,0.01052396808390399,0.013684840333727744
965,965,965,965,2022-12-02,182.3500061035156,176.80999755859375,185.47000122070312,0.03133311815744988,-0.01682210113038629
966,966,966,966,2022-12-05,175.92999267578125,176.39999389648438,185.25,-0.0026644061052458756,-0.05031043089996623
967,967,967,967,2022-12-06,173.5399932861328,175.3800048828125,183.8999938964844,-0.010491569993450356,-0.05633496984335484
968,968,968,968,2022-12-07,179.0,173.14999389648438,181.58999633789065,0.033785771352743854,-0.014262880060151306
969,969,969,969,2022-12-08,184.6999969482422,175.91000366210938,176.75,0.04996869480496846,0.04497876632668851
970,970,970,970,2022-12-09,177.35000610351562,181.47999572753903,179.58999633789062,-0.022757271992797867,-0.012472800713022814
971,971,971,971,2022-12-12,165.1300048828125,182.3500061035156,176.80999755859375,-0.09443378472347141,-0.06605957150081732
972,972,972,972,2022-12-13,197.5399932861328,175.92999267578125,176.39999389648438,0.12283295350427426,0.11984127052778626
973,973,973,973,2022-12-14,208.9499969482422,173.5399932861328,175.3800048828125,0.2040452059008977,0.19141288134791012
974,974,974,974,2022-12-15,207.25,179.0,173.14999389648438,0.1578212290502794,0.19693911236232498
975,975,975,975,2022-12-16,193.2899932861328,184.6999969482422,175.91000366210938,0.046507831509589925,0.09880046195330183
