,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HPE,HPE_6m,HPE_12m,HPE_6m_ret,HPE_12m_ret
0,0,0,0,2019-02-05,13.425150871276855,,,,
1,1,1,1,2019-02-06,13.594125747680664,,,,
2,2,2,2,2019-02-07,13.391357421875,,,,
3,3,3,3,2019-02-08,13.450496673583984,,,,
4,4,4,4,2019-02-11,13.382905006408691,,,,
5,5,5,5,2019-02-12,13.518088340759276,,,,
6,6,6,6,2019-02-13,13.560330390930176,13.425150871276855,,0.010069124805333729,
7,7,7,7,2019-02-14,13.509637832641602,13.594125747680664,,-0.006215031154429118,
8,8,8,8,2019-02-15,13.594125747680664,13.391357421875,,0.015141730551858634,
9,9,9,9,2019-02-19,13.594125747680664,13.450496673583984,,0.01067834724488348,
10,10,10,10,2019-02-20,13.560330390930176,13.382905006408691,,0.013257613682269964,
11,11,11,11,2019-02-21,13.712409019470217,13.518088340759276,,0.014374863798236381,
12,12,12,12,2019-02-22,13.78844928741455,13.560330390930176,13.425150871276855,0.01682251758680975,0.027061030421265064
13,13,13,13,2019-02-25,14.160197257995604,13.509637832641602,13.594125747680664,0.04815520840848442,0.04164089113354863
14,14,14,14,2019-02-26,14.193994522094728,13.594125747680664,13.391357421875,0.044127057932828784,0.05993694850595266
