,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PSX,PSX_6m,PSX_12m,PSX_6m_ret,PSX_12m_ret
482,482,482,482,2021-01-04,61.59015655517578,61.13183975219727,60.15351867675781,0.007497186488028662,0.023882856897165405
483,483,483,483,2021-01-05,63.23831558227539,60.57658386230469,59.307403564453125,0.043939944286409904,0.06628029186188011
484,484,484,484,2021-01-06,62.77119064331055,61.10540008544922,59.20164489746094,0.027260938567326365,0.06029470552772942
485,485,485,485,2021-01-07,63.33525848388672,60.2680892944336,58.91960525512695,0.050892092736983585,0.07494370014258589
486,486,486,486,2021-01-08,62.32168960571289,62.22473907470703,58.60230255126953,0.0015580705109821125,0.06346827500829622
487,487,487,487,2021-01-11,63.696624755859375,61.64303970336914,59.501312255859375,0.03331414320858017,0.0705078987495249
488,488,488,488,2021-01-12,64.99223327636719,61.59015655517578,61.13183975219727,0.05523734491799259,0.06314865608197495
489,489,489,489,2021-01-13,63.25593566894531,63.23831558227539,60.57658386230469,0.0002786299177592877,0.044230817187231874
490,490,490,490,2021-01-14,65.34480285644531,62.77119064331055,61.10540008544922,0.04099989480459265,0.06937852898545382
491,491,491,491,2021-01-15,63.22949600219727,63.33525848388672,60.2680892944336,-0.0016698831617835141,0.04913722572647061
492,492,492,492,2021-01-19,65.90885925292969,62.32168960571289,62.22473907470703,0.05755892803791962,0.059206679417321384
493,493,493,493,2021-01-20,66.4465103149414,63.696624755859375,61.64303970336914,0.043171605554014336,0.07792397381256544
494,494,494,494,2021-01-21,64.4810562133789,64.99223327636719,61.59015655517578,-0.007865202305244678,0.046937689720163434
495,495,495,495,2021-01-22,63.94341278076172,63.25593566894531,63.23831558227539,0.01086818342889373,0.01114984154770804
496,496,496,496,2021-01-25,63.52917098999024,65.34480285644531,62.77119064331055,-0.027785405833173904,0.012075290255155746
497,497,497,497,2021-01-26,62.850494384765625,63.22949600219727,63.33525848388672,-0.005994063552530515,-0.0076539373285170464
498,498,498,498,2021-01-27,62.753562927246094,65.90885925292969,62.32168960571289,-0.04787362975855691,0.006929743469175964
499,499,499,499,2021-01-28,62.97390365600586,66.4465103149414,63.696624755859375,-0.05226168601595749,-0.01134630135621173
500,500,500,500,2021-01-29,59.75690841674805,64.4810562133789,64.99223327636719,-0.07326411932518351,-0.08055308451022003
501,501,501,501,2021-02-01,59.38672637939453,63.94341278076172,63.25593566894531,-0.07126123244297855,-0.061167529159644074
502,502,502,502,2021-02-02,60.5148811340332,63.52917098999024,65.34480285644531,-0.04744733496415332,-0.07391439733964567
503,503,503,503,2021-02-03,62.8328857421875,62.850494384765625,63.22949600219727,-0.00028016712916090203,-0.006272551342114019
504,504,504,504,2021-02-04,63.3969612121582,62.753562927246094,65.90885925292969,0.010252776972329736,-0.038111690434997625
505,505,505,505,2021-02-05,63.493919372558594,62.97390365600586,66.4465103149414,0.008257638265420475,-0.0444356058487978
506,506,506,506,2021-02-08,66.79906463623047,59.75690841674805,64.4810562133789,0.11784672945879371,0.0359486732844585
507,507,507,507,2021-02-09,65.68852233886719,59.38672637939453,63.94341278076172,0.10611455359929045,0.027291467286689963
508,508,508,508,2021-02-10,67.61872863769531,60.5148811340332,63.52917098999024,0.11739009266048028,0.06437291064839212
509,509,509,509,2021-02-11,68.07701873779297,62.8328857421875,62.850494384765625,0.08346159711847245,0.08315804679325178
510,510,510,510,2021-02-12,68.06822967529297,63.3969612121582,62.753562927246094,0.07368284494744692,0.08469107569570955
511,511,511,511,2021-02-16,69.97198486328125,63.493919372558594,62.97390365600586,0.10202654923082921,0.11112668583326712
512,512,512,512,2021-02-17,71.07369232177734,66.79906463623047,59.75690841674805,0.06399232846785097,0.1893803445470339
513,513,513,513,2021-02-18,70.55370330810547,65.68852233886719,59.38672637939453,0.07406439962434064,0.18803826392736744
514,514,514,514,2021-02-19,73.37049102783203,67.61872863769531,60.5148811340332,0.08506167604769632,0.21243716674127144
515,515,515,515,2021-02-22,74.84127807617188,68.07701873779297,62.8328857421875,0.09936186195861896,0.19111635876882316
516,516,516,516,2021-02-23,76.24076080322266,68.06822967529297,63.3969612121582,0.12006381195625693,0.20259330014387644
517,517,517,517,2021-02-24,77.77395629882812,69.97198486328125,63.493919372558594,0.11150135944823059,0.22490400761810925
518,518,518,518,2021-02-25,75.44744110107422,71.07369232177734,66.79906463623047,0.061538223728341945,0.1294685264223452
519,519,519,519,2021-02-26,74.03012084960938,70.55370330810547,65.68852233886719,0.04927335318349657,0.12698715412885075
520,520,520,520,2021-03-01,75.50090789794922,73.37049102783203,67.61872863769531,0.029036426501616974,0.11656798965397641
521,521,521,521,2021-03-02,73.3348388671875,74.84127807617188,68.07701873779297,-0.020128453811961267,0.07723340749755314
522,522,522,522,2021-03-03,74.73432159423828,76.24076080322266,68.06822967529297,-0.019758973980761985,0.09793250023902034
523,523,523,523,2021-03-04,75.24242401123047,77.77395629882812,69.97198486328125,-0.03254987155174205,0.07532213296860402
524,524,524,524,2021-03-05,77.86309814453125,75.44744110107422,71.07369232177734,0.032017746502772226,0.09552628547867914
525,525,525,525,2021-03-08,78.86146545410156,74.03012084960938,70.55370330810547,0.06526187650438886,0.11775090117830378
526,526,526,526,2021-03-09,76.12489318847656,75.50090789794922,73.37049102783203,0.008264606451762857,0.037541007591181064
527,527,527,527,2021-03-10,78.83472442626953,73.3348388671875,74.84127807617188,0.07499689975514312,0.05335887431042008
528,528,528,528,2021-03-11,78.20182800292969,74.73432159423828,76.24076080322266,0.04639777728254302,0.02572203082768998
529,529,529,529,2021-03-12,79.03083038330078,75.24242401123047,77.77395629882812,0.050349339775455304,0.016160603681307117
530,530,530,530,2021-03-15,78.29988861083984,77.86309814453125,75.44744110107422,0.005609723690904511,0.03780708090476259
531,531,531,531,2021-03-16,75.70594024658203,78.86146545410156,74.03012084960938,-0.0400135248482808,0.02263699393895413
532,532,532,532,2021-03-17,76.17838287353516,76.12489318847656,75.50090789794922,0.0007026569472636801,0.008973070582166232
533,533,533,533,2021-03-18,72.53258514404297,78.83472442626953,73.3348388671875,-0.07994115953459902,-0.010939598907382164
534,534,534,534,2021-03-19,73.32591247558594,78.20182800292969,74.73432159423828,-0.06235040346065934,-0.018845546311360706
535,535,535,535,2021-03-22,71.82838439941406,79.03083038330078,75.24242401123047,-0.09113463630528418,-0.0453738652984762
536,536,536,536,2021-03-23,70.40216064453125,78.29988861083984,77.86309814453125,-0.1008651239028101,-0.09582122568704932
537,537,537,537,2021-03-24,73.12089538574219,75.70594024658203,78.86146545410156,-0.03414586560077171,-0.07279309400737
538,538,538,538,2021-03-25,73.48636627197266,76.17838287353516,76.12489318847656,-0.035338326963852196,-0.03466050073753424
539,539,539,539,2021-03-26,75.15327453613281,72.53258514404297,78.83472442626953,0.036131200713243494,-0.04669832890174952
540,540,540,540,2021-03-29,73.56660461425781,73.32591247558594,78.20182800292969,0.0032824976948226947,-0.05927257082146753
541,541,541,541,2021-03-30,73.37049102783203,71.82838439941406,79.03083038330078,0.02146932081672359,-0.07162191423291409
542,542,542,542,2021-03-31,72.68411254882812,70.40216064453125,78.29988861083984,0.03241309476024057,-0.07172137996163475
543,543,543,543,2021-04-01,74.12818145751953,73.12089538574219,75.70594024658203,0.013775625509828693,-0.02084062074816817
544,544,544,544,2021-04-05,73.14763641357422,73.48636627197266,76.17838287353516,-0.0046094245175329895,-0.03978486213066934
545,545,545,545,2021-04-06,72.06905364990234,75.15327453613281,72.53258514404297,-0.04103907521351735,-0.006390665563899223
546,546,546,546,2021-04-07,71.31137084960938,73.56660461425781,73.32591247558594,-0.030655672862348715,-0.027473802343029985
547,547,547,547,2021-04-08,69.90296936035156,73.37049102783203,71.82838439941406,-0.0472604397068177,-0.026805768432099253
548,548,548,548,2021-04-09,70.44672393798828,72.68411254882812,70.40216064453125,-0.03078236126686973,0.0006329819006838378
549,549,549,549,2021-04-12,69.18986511230469,74.12818145751953,73.12089538574219,-0.0666186091189197,-0.05376069662029892
550,550,550,550,2021-04-13,69.18986511230469,73.14763641357422,73.48636627197266,-0.054106619096923714,-0.05846664323783057
551,551,551,551,2021-04-14,70.76762390136719,72.06905364990234,75.15327453613281,-0.018058094044876127,-0.05835608177867291
552,552,552,552,2021-04-15,70.43781280517578,71.31137084960938,73.56660461425781,-0.012249912377590766,-0.042530055933499566
553,553,553,553,2021-04-16,70.14366149902344,69.90296936035156,73.37049102783203,0.003443231966743898,-0.04397993639683484
554,554,554,554,2021-04-19,69.47510528564453,70.44672393798828,72.68411254882812,-0.013792247503220056,-0.04415005082476353
555,555,555,555,2021-04-20,67.22879791259766,69.18986511230469,74.12818145751953,-0.028343272479631976,-0.09307369220808004
556,556,556,556,2021-04-21,68.65502166748047,69.18986511230469,73.14763641357422,-0.007730083646732,-0.061418454052194704
557,557,557,557,2021-04-22,66.80984497070312,70.76762390136719,72.06905364990234,-0.05592640691427253,-0.07297457664349871
558,558,558,558,2021-04-23,68.18257141113281,70.43781280517578,71.31137084960938,-0.03201748186419062,-0.04387518289439396
559,559,559,559,2021-04-26,68.1915054321289,70.14366149902344,69.90296936035156,-0.027830826409335763,-0.02448342243374546
560,560,560,560,2021-04-27,69.61772155761719,69.47510528564453,70.44672393798828,0.002052767986263415,-0.011767791801089778
561,561,561,561,2021-04-28,71.40052032470703,67.22879791259766,69.18986511230469,0.06205261051272881,0.03195056398526219
562,562,562,562,2021-04-29,72.30973815917969,68.65502166748047,69.18986511230469,0.05323305423163727,0.04509147462292362
563,563,563,563,2021-04-30,72.12255096435547,66.80984497070312,70.76762390136719,0.07951980723772101,0.019146143226127288
564,564,564,564,2021-05-03,74.8234634399414,68.18257141113281,70.43781280517578,0.09739867375732736,0.06226273162251528
565,565,565,565,2021-05-04,74.01228332519531,68.1915054321289,70.14366149902344,0.08535928127968706,0.05515283553063077
566,566,566,566,2021-05-05,75.75942993164062,69.61772155761719,69.47510528564453,0.08822047370424824,0.09045433785466472
567,567,567,567,2021-05-06,76.31208038330078,71.40052032470703,67.22879791259766,0.06878885526684564,0.13510999382306466
568,568,568,568,2021-05-07,76.69538116455078,72.30973815917969,68.65502166748047,0.06065079361394887,0.11711247483122933
569,569,569,569,2021-05-10,76.29424285888672,72.12255096435547,66.80984497070312,0.05784171301141283,0.1419610821181012
570,570,570,570,2021-05-11,74.54712677001953,74.8234634399414,68.18257141113281,-0.0036931820209537003,0.09334578070558841
571,571,571,571,2021-05-12,76.07139587402344,74.01228332519531,68.1915054321289,0.027821227184422703,0.11555530842089112
572,572,572,572,2021-05-13,75.18892669677734,75.75942993164062,69.61772155761719,-0.007530458391490802,0.08002567470625
573,573,573,573,2021-05-14,78.17508697509766,76.31208038330078,71.40052032470703,0.024412997030605732,0.09488119441681975
574,574,574,574,2021-05-17,79.06648254394531,76.69538116455078,72.30973815917969,0.030915830176361014,0.09344169342574027
575,575,575,575,2021-05-18,77.33717346191406,76.29424285888672,72.12255096435547,0.013669846687597964,0.07230224704802479
576,576,576,576,2021-05-19,76.41905212402344,74.54712677001953,74.8234634399414,0.025110630484510343,0.02132471033451644
577,577,577,577,2021-05-20,75.85746765136719,76.07139587402344,74.01228332519531,-0.0028122031967248162,0.024930785043673076
578,578,578,578,2021-05-21,75.93854522705078,75.18892669677734,75.75942993164062,0.009969799586267536,0.00236426403382084
579,579,579,579,2021-05-24,77.03767395019531,78.17508697509766,76.31208038330078,-0.014549558803364837,0.009508239891377723
580,580,580,580,2021-05-25,74.98357391357422,79.06648254394531,76.69538116455078,-0.0516389309224905,-0.022319561165017987
581,581,581,581,2021-05-26,75.10971069335938,77.33717346191406,76.29424285888672,-0.028801967654683347,-0.015525839449226142
582,582,582,582,2021-05-27,76.04667663574219,76.41905212402344,74.54712677001953,-0.004872809566872194,0.020115461597183026
583,583,583,583,2021-05-28,75.87548828125,75.85746765136719,76.07139587402344,0.0002375590754708501,-0.0025753121856455508
584,584,584,584,2021-06-01,78.24490356445312,75.93854522705078,75.18892669677734,0.03037137899477127,0.0406439751427754
585,585,585,585,2021-06-02,80.74047088623047,77.03767395019531,78.17508697509766,0.04806475515380959,0.03281587536896513
586,586,586,586,2021-06-03,80.37107849121094,74.98357391357422,79.06648254394531,0.07184913036882357,0.016499987166376462
587,587,587,587,2021-06-04,82.41617584228516,75.10971069335938,77.33717346191406,0.09727723727701387,0.06567349378074083
588,588,588,588,2021-06-07,83.2540283203125,76.04667663574219,76.41905212402344,0.09477536696433142,0.08944073508261163
589,589,589,589,2021-06-08,83.38916778564453,75.87548828125,75.85746765136719,0.09902644021931484,0.09928752392437135
590,590,590,590,2021-06-09,83.2900619506836,78.24490356445312,75.93854522705078,0.06447906708805129,0.09680876426658291
591,591,591,591,2021-06-10,82.56031036376953,80.74047088623047,77.03767395019531,0.022539371613318426,0.07168747614504278
592,592,592,592,2021-06-11,81.95670318603516,80.37107849121094,74.98357391357422,0.01972879703235053,0.09299542431117169
593,593,593,593,2021-06-14,82.38013458251953,82.41617584228516,75.10971069335938,-0.00043730808178477076,0.09679738907319413
594,594,594,594,2021-06-15,82.97474670410156,83.2540283203125,76.04667663574219,-0.003354571806861162,0.09110286438346682
595,595,595,595,2021-06-16,81.7494888305664,83.38916778564453,75.87548828125,-0.019662973004994977,0.07741631299350682
596,596,596,596,2021-06-17,78.07373809814453,83.2900619506836,78.24490356445312,-0.06262840644334822,-0.002187560575975356
597,597,597,597,2021-06-18,75.8304443359375,82.56031036376953,80.74047088623047,-0.08151454370967748,-0.0608124586889216
598,598,598,598,2021-06-21,78.69536590576172,81.95670318603516,80.37107849121094,-0.03979341717626761,-0.020849696394611206
599,599,599,599,2021-06-22,79.25393676757812,82.38013458251953,82.41617584228516,-0.037948442677159244,-0.038369155598270144
600,600,600,600,2021-06-23,79.51520538330078,82.97474670410156,83.2540283203125,-0.04169390637777948,-0.04490861298178783
601,601,601,601,2021-06-24,80.80352020263672,81.7494888305664,83.38916778564453,-0.01157155404225585,-0.031006995892492117
602,602,602,602,2021-06-25,81.11885070800781,78.07373809814453,83.2900619506836,0.03900303333798805,-0.026068070929775145
603,603,603,603,2021-06-28,76.95659637451172,75.8304443359375,82.56031036376953,0.014850922323298432,-0.06787418754323049
604,604,604,604,2021-06-29,76.67729949951172,78.69536590576172,81.95670318603516,-0.02564403104328472,-0.06441698459416567
605,605,605,605,2021-06-30,77.31696319580078,79.25393676757812,82.38013458251953,-0.02444009283043891,-0.06146107204579776
606,606,606,606,2021-07-01,78.46112823486328,79.51520538330078,82.97474670410156,-0.01325629662095884,-0.05439749620850809
607,607,607,607,2021-07-02,79.19087982177734,80.80352020263672,81.7494888305664,-0.019957551067270818,-0.03129816522880069
608,608,608,608,2021-07-06,76.08270263671875,81.11885070800781,78.07373809814453,-0.062083572774187634,-0.02550198709485252
609,609,609,609,2021-07-07,74.3619384765625,76.95659637451172,75.8304443359375,-0.033715860890237814,-0.01936565019808345
610,610,610,610,2021-07-08,72.78532409667969,76.67729949951172,78.69536590576172,-0.05075785699595248,-0.07510025197874226
611,611,611,611,2021-07-09,74.50608825683594,77.31696319580078,79.25393676757812,-0.036355216536977375,-0.05990678450038178
612,612,612,612,2021-07-12,74.23580932617188,78.46112823486328,79.51520538330078,-0.05385238529891467,-0.06639479872660492
613,613,613,613,2021-07-13,73.56011962890625,79.19087982177734,80.80352020263672,-0.07110364483313447,-0.08964214127757897
614,614,614,614,2021-07-14,70.75827026367188,76.08270263671875,81.11885070800781,-0.06998216662294565,-0.1277209964627023
615,615,615,615,2021-07-15,69.52400970458984,74.3619384765625,76.95659637451172,-0.06505920731877479,-0.09658154102542371
616,616,616,616,2021-07-16,67.10054016113281,72.78532409667969,76.67729949951172,-0.07810343645644635,-0.12489693039384997
617,617,617,617,2021-07-19,63.55991363525391,74.50608825683594,77.31696319580078,-0.14691651216271862,-0.17793054708716283
618,618,618,618,2021-07-20,64.08245086669922,74.23580932617188,78.46112823486328,-0.13677170831211083,-0.1832586108770109
619,619,619,619,2021-07-21,66.45187377929688,73.56011962890625,79.19087982177734,-0.09663178751569235,-0.16086456004972005
620,620,620,620,2021-07-22,65.14553833007812,70.75827026367188,76.08270263671875,-0.07932262776744825,-0.1437536250370024
621,621,621,621,2021-07-23,65.01940155029297,69.52400970458984,74.3619384765625,-0.06479212251187938,-0.12563600569953037
622,622,622,622,2021-07-26,66.95636749267578,67.10054016113281,72.78532409667969,-0.0021486066745636245,-0.08008422956613326
623,623,623,623,2021-07-27,67.15458679199219,63.55991363525391,74.50608825683594,0.05655566458706551,-0.09866980855982932
624,624,624,624,2021-07-28,67.76719665527344,64.08245086669922,74.23580932617188,0.05750007589814299,-0.08713601602263299
625,625,625,625,2021-07-29,67.37078857421875,66.45187377929688,73.56011962890625,0.013828275151033687,-0.0841397633107619
626,626,626,626,2021-07-30,66.1545639038086,65.14553833007812,70.75827026367188,0.015488790170371525,-0.06506244913432935
627,627,627,627,2021-08-02,66.1996078491211,65.01940155029297,69.52400970458984,0.018151601993986688,-0.04781660133807386
628,628,628,628,2021-08-03,68.53297424316406,66.95636749267578,67.10054016113281,0.023546778439865967,0.021347578999981964
629,629,629,629,2021-08-04,64.54192352294922,67.15458679199219,63.55991363525391,-0.03890520951510812,0.015450145091931544
630,630,630,630,2021-08-05,66.10051727294922,67.76719665527344,64.08245086669922,-0.024594191062712656,0.031491716982670725
631,631,631,631,2021-08-06,66.63204956054688,67.37078857421875,66.45187377929688,-0.010965271882754424,0.002711372471578599
632,632,632,632,2021-08-09,65.77619171142578,66.1545639038086,65.14553833007812,-0.005719517597198243,0.009680684165234377
633,633,633,633,2021-08-10,66.87530517578125,66.1996078491211,65.01940155029297,0.010206968721025778,0.028543843548801684
634,634,634,634,2021-08-11,67.03746032714844,68.53297424316406,66.95636749267578,-0.02182181544769013,0.0012111295386734167
635,635,635,635,2021-08-12,67.06449890136719,64.54192352294922,67.15458679199219,0.039084291894724954,-0.0013415001852969954
636,636,636,636,2021-08-13,66.56897735595703,66.10051727294922,67.76719665527344,0.007087086490918049,-0.017681405731030275
637,637,637,637,2021-08-16,64.7311019897461,66.63204956054688,67.37078857421875,-0.028529027447571464,-0.039181470787812644
638,638,638,638,2021-08-17,63.83700180053711,65.77619171142578,66.1545639038086,-0.02948163857519015,-0.03503253542176343
639,639,639,639,2021-08-18,62.176544189453125,66.87530517578125,66.1996078491211,-0.07026152589475987,-0.060771714370833396
640,640,640,640,2021-08-19,60.46132278442383,67.03746032714844,68.53297424316406,-0.09809645995884253,-0.11777763256123897
641,641,641,641,2021-08-20,60.16937255859375,67.06449890136719,64.54192352294922,-0.10281335812132453,-0.06774745352609013
642,642,642,642,2021-08-23,62.769561767578125,66.56897735595703,66.10051727294922,-0.05707486789323357,-0.05039227592753259
643,643,643,643,2021-08-24,64.7128677368164,64.7311019897461,66.63204956054688,-0.000281692298897962,-0.028802683339142265
644,644,644,644,2021-08-25,65.8532943725586,63.83700180053711,65.77619171142578,0.0315850136308331,0.0011721970993863184
645,645,645,645,2021-08-26,64.48477172851562,62.176544189453125,66.87530517578125,0.0371237669953044,-0.0357461314155072
646,646,646,646,2021-08-27,66.24559783935547,60.46132278442383,67.03746032714844,0.09566901266046735,-0.011812238768124761
647,647,647,647,2021-08-30,65.29676818847656,60.16937255859375,67.06449890136719,0.08521603952059964,-0.026358665789637192
648,648,648,648,2021-08-31,64.85883331298828,62.769561767578125,66.56897735595703,0.03328478782672195,-0.025689804934576066
649,649,649,649,2021-09-01,63.14361572265625,64.7128677368164,64.7311019897461,-0.024249458709544647,-0.024524320122671694
650,650,650,650,2021-09-02,63.791385650634766,65.8532943725586,63.83700180053711,-0.03131063892200714,-0.0007145722483157257
651,651,651,651,2021-09-03,63.5177001953125,64.48477172851562,62.176544189453125,-0.01499689782999536,0.02157012782461587
652,652,652,652,2021-09-07,62.71480941772461,66.24559783935547,60.46132278442383,-0.05329846113236025,0.03727154037525171
653,653,653,653,2021-09-08,61.11820983886719,65.29676818847656,60.16937255859375,-0.06399334094986342,0.015769439499297544
654,654,654,654,2021-09-09,60.8901252746582,64.85883331298828,62.769561767578125,-0.061189938757892026,-0.02994184505985653
655,655,655,655,2021-09-10,60.56167984008789,63.14361572265625,64.7128677368164,-0.040889896041254814,-0.06414779690510952
656,656,656,656,2021-09-13,61.36454772949219,63.791385650634766,65.8532943725586,-0.03804334858680769,-0.06816282595782919
657,657,657,657,2021-09-14,59.521602630615234,63.5177001953125,64.48477172851562,-0.0629131336998906,-0.07696652969162399
658,658,658,658,2021-09-15,60.24235534667969,62.71480941772461,66.24559783935547,-0.039423767591744485,-0.09062100257942496
659,659,659,659,2021-09-16,59.99602890014648,61.11820983886719,65.29676818847656,-0.018360828003294638,-0.08117919822662145
660,660,660,660,2021-09-17,60.23322296142578,60.8901252746582,64.85883331298828,-0.01078832257725404,-0.07131812453734343
661,661,661,661,2021-09-20,58.63661956787109,60.56167984008789,63.14361572265625,-0.03178677139240349,-0.0713769096559358
662,662,662,662,2021-09-21,58.70048141479492,61.36454772949219,63.791385650634766,-0.0434137692408495,-0.07980551267096025
663,663,663,663,2021-09-22,61.13644790649414,59.521602630615234,63.5177001953125,0.02713040651644527,-0.03748958607594688
664,664,664,664,2021-09-23,62.59620666503906,60.24235534667969,62.71480941772461,0.039073029346438304,-0.0018911442733656747
665,665,665,665,2021-09-24,62.07617568969727,59.99602890014648,61.11820983886719,0.034671407886226246,0.015673984126100438
666,666,666,666,2021-09-27,64.89533233642578,60.23322296142578,60.8901252746582,0.07740096155880094,0.06577761244046076
667,667,667,667,2021-09-28,64.69461822509766,58.63661956787109,60.56167984008789,0.10331425484401469,0.06824345685130795
668,668,668,668,2021-09-29,63.82787704467773,58.70048141479492,61.36454772949219,0.0873484425732578,0.04014254820298535
669,669,669,669,2021-09-30,63.89175415039063,61.13644790649414,59.521602630615234,0.04506814409811022,0.07342126768487889
670,670,670,670,2021-10-01,66.20912170410156,62.59620666503906,60.24235534667969,0.0577177952395056,0.09904603369314868
671,671,671,671,2021-10-04,69.07388305664062,62.07617568969727,59.99602890014648,0.1127277460184255,0.1513075835669515
672,672,672,672,2021-10-05,70.57013702392578,64.89533233642578,60.23322296142578,0.08744549851568806,0.17161482574359188
673,673,673,673,2021-10-06,71.51897430419922,64.69461822509766,58.63661956787109,0.1054856843788301,0.21969811410115447
674,674,674,674,2021-10-07,72.3492202758789,63.82787704467773,58.70048141479492,0.13350503926734825,0.23251493909629062
675,675,675,675,2021-10-08,74.93115997314453,63.89175415039063,61.13644790649414,0.17278295093869178,0.22563810196740364
676,676,676,676,2021-10-11,74.84906005859375,66.20912170410156,62.59620666503906,0.1304946830907281,0.19574434372870853
677,677,677,677,2021-10-12,75.38733673095703,69.07388305664062,62.07617568969727,0.0914014587704497,0.21443268521886405
678,678,678,678,2021-10-13,74.6939468383789,70.57013702392578,64.89533233642578,0.0584356214733579,0.15099105203985763
679,679,679,679,2021-10-14,74.95854187011719,71.51897430419922,64.69461822509766,0.04809307738794022,0.15865189294892135
680,680,680,680,2021-10-15,74.1009292602539,72.3492202758789,63.82787704467773,0.02421185712431262,0.16094930132777763
681,681,681,681,2021-10-18,73.78160095214844,74.93115997314453,63.89175415039063,-0.015341535102460724,0.15479066012929832
682,682,682,682,2021-10-19,75.52418518066406,74.84906005859375,66.20912170410156,0.009019820977602233,0.14069154274833773
683,683,683,683,2021-10-20,76.01686096191406,75.38733673095703,69.07388305664062,0.008350530185244232,0.10051523959613196
684,684,684,684,2021-10-21,75.47857666015625,74.6939468383789,70.57013702392578,0.010504597159326723,0.06955406129601727
685,685,685,685,2021-10-22,75.62454986572266,74.95854187011719,71.51897430419922,0.008885018024489932,0.057405403271875155
686,686,686,686,2021-10-25,76.39092254638672,74.1009292602539,72.3492202758789,0.030903705378511503,0.05586379860206048
687,687,687,687,2021-10-26,75.0132827758789,73.78160095214844,74.93115997314453,0.016693617485059598,0.0010959766639646595
688,688,688,688,2021-10-27,70.57013702392578,75.52418518066406,74.84906005859375,-0.06559551943377517,-0.05716735829839836
689,689,689,689,2021-10-28,70.02273559570312,76.01686096191406,75.38733673095703,-0.07885257678838009,-0.07116050742579139
690,690,690,690,2021-10-29,68.22540283203125,75.47857666015625,74.6939468383789,-0.09609579498011145,-0.08660064543575596
691,691,691,691,2021-11-01,71.29088592529297,75.62454986572266,74.95854187011719,-0.05730498823628638,-0.04892912606516908
692,692,692,692,2021-11-02,70.75260925292969,76.39092254638672,74.1009292602539,-0.07380868178458366,-0.045185938162319195
693,693,693,693,2021-11-03,72.02076721191406,75.0132827758789,73.78160095214844,-0.03989314229728802,-0.023865485670016562
694,694,694,694,2021-11-04,70.14132690429688,70.57013702392578,75.52418518066406,-0.006076367961189044,-0.07127330488227923
695,695,695,695,2021-11-05,70.95331573486328,70.02273559570312,76.01686096191406,0.013289685574884302,-0.06661081716578265
696,696,696,696,2021-11-08,71.15404510498047,68.22540283203125,75.47857666015625,0.04292597993388836,-0.05729482121327045
697,697,697,697,2021-11-09,72.23060607910156,71.29088592529297,75.62454986572266,0.013181490755961978,-0.044878862653031426
698,698,698,698,2021-11-10,70.73435974121094,70.75260925292969,76.39092254638672,-0.0002579341159490989,-0.07404757812344731
699,699,699,699,2021-11-11,71.04456329345703,72.02076721191406,75.0132827758789,-0.013554478190778596,-0.05290688976083646
700,700,700,700,2021-11-12,70.67961120605469,70.14132690429688,70.57013702392578,0.007674281704026953,0.0015512819833662927
701,701,701,701,2021-11-15,71.99339294433594,70.95331573486328,70.02273559570312,0.01465861318390238,0.028143107118964616
702,702,702,702,2021-11-16,71.0702896118164,71.15404510498047,68.22540283203125,-0.0011771009369950791,0.04169835078569162
703,703,703,703,2021-11-17,68.93791961669922,72.23060607910156,71.29088592529297,-0.04558575154134026,-0.033005148947923946
704,704,704,704,2021-11-18,68.04248046875,70.73435974121094,70.75260925292969,-0.038056176408600595,-0.038304294538331396
705,705,705,705,2021-11-19,64.2854232788086,71.04456329345703,72.02076721191406,-0.09513944067372337,-0.10740435339080712
706,706,706,706,2021-11-22,66.63935089111328,70.67961120605469,70.14132690429688,-0.057163024046109956,-0.04992742749166701
707,707,707,707,2021-11-23,68.15325164794922,71.99339294433594,70.95331573486328,-0.05334019052770367,-0.039463470563902536
708,708,708,708,2021-11-24,68.19017791748047,71.0702896118164,71.15404510498047,-0.04052483407717922,-0.041654233194010515
709,709,709,709,2021-11-26,63.925411224365234,68.93791961669922,72.23060607910156,-0.07271046791379787,-0.1149816581303651
710,710,710,710,2021-11-29,64.48851776123047,68.04248046875,70.73435974121094,-0.05223152776083417,-0.08829997193487771
711,711,711,711,2021-11-30,63.851558685302734,64.2854232788086,71.04456329345703,-0.006749035339227216,-0.10124637656568924
712,712,712,712,2021-12-01,63.39001083374024,66.63935089111328,70.67961120605469,-0.048760079651471444,-0.10313583009197413
713,713,713,713,2021-12-02,65.8916244506836,68.15325164794922,71.99339294433594,-0.03318443570305685,-0.08475456210780519
714,714,714,714,2021-12-03,64.61774444580078,68.19017791748047,71.0702896118164,-0.05238926749836059,-0.0907910352027439
715,715,715,715,2021-12-06,65.60547637939453,63.925411224365234,68.93791961669922,0.026281647983970036,-0.04833977085228791
716,716,716,716,2021-12-07,66.90707397460938,64.48851776123047,68.04248046875,0.03750367193015114,-0.016686729912235965
717,717,717,717,2021-12-08,66.32549285888672,63.851558685302734,64.2854232788086,0.038745086643490634,0.03173455934528513
718,718,718,718,2021-12-09,66.74090576171875,63.39001083374024,66.63935089111328,0.05286156105521522,0.0015239474761903349
719,719,719,719,2021-12-10,66.94398498535156,65.8916244506836,68.15325164794922,0.015971081961344114,-0.017743345084167306
720,720,720,720,2021-12-13,64.2854232788086,64.61774444580078,68.19017791748047,-0.005142877855647376,-0.05726271375031711
