,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LUV,LUV_6m,LUV_12m,LUV_6m_ret,LUV_12m_ret
722,722,722,722,2021-12-15,39.017276763916016,43.97833633422852,43.32658767700195,-0.11280689502688834,-0.09946111946806624
723,723,723,723,2021-12-16,38.45307540893555,44.03669738769531,43.190406799316406,-0.1267947486979334,-0.10968480598927444
724,724,724,724,2021-12-17,38.579532623291016,42.42192077636719,41.39080047607422,-0.09057553459994971,-0.06792011317607272
725,725,725,725,2021-12-20,38.28770446777344,40.826602935791016,44.104793548583984,-0.06218735543612497,-0.1318924455320868
726,726,726,726,2021-12-21,39.75656509399414,39.37719345092773,43.07366943359375,0.009634298684572107,-0.07701002452817618
727,727,727,727,2021-12-22,39.99975204467773,39.14373779296875,44.31880187988281,0.021868485228376366,-0.09745411996720943
728,728,728,728,2021-12-23,40.72932434082031,39.017276763916016,43.97833633422852,0.04387921759028646,-0.07387755572917143
729,729,729,729,2021-12-27,40.62232208251953,38.45307540893555,44.03669738769531,0.05641282655586766,-0.07753477230855699
730,730,730,730,2021-12-28,41.13788604736328,38.579532623291016,42.42192077636719,0.06631374851150351,-0.03026818931120223
731,731,731,731,2021-12-29,41.01142883300781,38.28770446777344,40.826602935791016,0.0711383563756589,0.0045270946864590655
732,732,732,732,2021-12-30,41.55616760253906,39.75656509399414,39.37719345092773,0.045265543044028744,0.05533594349040638
733,733,733,733,2021-12-31,41.67290115356445,39.99975204467773,39.14373779296875,0.04182898701516713,0.06461220882820262
734,734,734,734,2022-01-03,42.80129623413086,40.72932434082031,39.017276763916016,0.05087174724462451,0.096983177301456
735,735,735,735,2022-01-04,43.44331741333008,40.62232208251953,38.45307540893555,0.06944446270402826,0.12977484768968361
736,736,736,736,2022-01-05,42.79157257080078,41.13788604736328,38.579532623291016,0.04019862667550678,0.10917809680687784
737,737,737,737,2022-01-06,42.69429397583008,41.01142883300781,38.28770446777344,0.04103405296300777,0.11509150442188676
738,738,738,738,2022-01-07,44.11452102661133,41.55616760253906,39.75656509399414,0.06156374785426433,0.10961600737674204
739,739,739,739,2022-01-10,44.00751876831055,41.67290115356445,39.99975204467773,0.05602244024583358,0.10019478918660152
740,740,740,740,2022-01-11,44.58144760131836,42.80129623413086,40.72932434082031,0.041591062042835025,0.09457861928333822
741,741,741,741,2022-01-12,43.97833633422852,43.44331741333008,40.62232208251953,0.0123153330075636,0.08261502739532323
742,742,742,742,2022-01-13,44.54253387451172,42.79157257080078,41.13788604736328,0.04091836776537905,0.08276185663085767
743,743,743,743,2022-01-14,44.57171249389648,42.69429397583008,41.01142883300781,0.04397352299886337,0.08681198783357646
744,744,744,744,2022-01-18,44.19234085083008,44.11452102661133,41.55616760253906,0.0017640410098027637,0.06343638983999922
745,745,745,745,2022-01-19,43.21958541870117,44.00751876831055,41.67290115356445,-0.01790451658403336,0.03711486895134075
746,746,746,746,2022-01-20,43.13203430175781,44.58144760131836,42.80129623413086,-0.032511579985520345,0.007727290917026286
747,747,747,747,2022-01-21,42.18846130371094,43.97833633422852,43.44331741333008,-0.04069901637285256,-0.028884905305000985
748,748,748,748,2022-01-24,42.67483901977539,44.54253387451172,42.79157257080078,-0.04193059290246326,-0.002727956558087441
749,749,749,749,2022-01-25,42.65538024902344,44.57171249389648,42.69429397583008,-0.04299435982262201,-0.0009114502942400016
750,750,750,750,2022-01-26,42.51919937133789,44.19234085083008,44.11452102661133,-0.0378604402319358,-0.036163186591351315
751,751,751,751,2022-01-27,41.6534423828125,43.21958541870117,44.00751876831055,-0.03623688243920542,-0.05349259516065241
752,752,752,752,2022-01-28,41.76045227050781,43.13203430175781,44.58144760131836,-0.031799613754691425,-0.0632773380541175
753,753,753,753,2022-01-31,43.54059600830078,42.18846130371094,43.97833633422852,0.03204987010206284,-0.00995354445882135
754,754,754,754,2022-02-01,43.94915390014648,42.67483901977539,44.54253387451172,0.02986103544012364,-0.013321648383025408
755,755,755,755,2022-02-02,43.08339691162109,42.65538024902344,44.57171249389648,0.010034294855628456,-0.033391483050582704
756,756,756,756,2022-02-03,42.25654983520508,42.51919937133789,44.19234085083008,-0.006177198536571282,-0.043803767312512454
757,757,757,757,2022-02-04,42.47055816650391,41.6534423828125,43.21958541870117,0.019617004908784708,-0.017330736631109733
758,758,758,758,2022-02-07,43.38494873046875,41.76045227050781,43.13203430175781,0.03890035599801678,0.0058637259476683745
759,759,759,759,2022-02-08,44.814903259277344,43.54059600830078,42.18846130371094,0.02926710628245921,0.06225498333913837
760,760,760,760,2022-02-09,45.7390251159668,43.94915390014648,42.67483901977539,0.040725953903161694,0.07180310849612037
761,761,761,761,2022-02-10,45.26237106323242,43.08339691162109,42.65538024902344,0.0505757277236325,0.06111751434377766
762,762,762,762,2022-02-11,44.28961563110352,42.25654983520508,42.51919937133789,0.04811244183037022,0.04163804318853348
763,763,763,763,2022-02-14,44.14370346069336,42.47055816650391,41.6534423828125,0.039395415704921,0.05978524067697277
764,764,764,764,2022-02-15,46.01139068603516,43.38494873046875,41.76045227050781,0.06053809056876669,0.1017933998413485
765,765,765,765,2022-02-16,46.12812423706055,44.814903259277344,43.54059600830078,0.029303220185159073,0.05942794692719566
766,766,766,766,2022-02-17,45.11646270751953,45.7390251159668,43.94915390014648,-0.013611186658850305,0.026560438683875587
767,767,767,767,2022-02-18,44.72735595703125,45.26237106323242,43.08339691162109,-0.01182030666165823,0.03815760045064431
768,768,768,768,2022-02-22,44.37715911865234,44.28961563110352,42.25654983520508,0.001976614298890844,0.050184155869737346
769,769,769,769,2022-02-23,42.81102752685547,44.14370346069336,42.47055816650391,-0.030189490898164806,0.008016597262902936
770,770,770,770,2022-02-24,43.13203430175781,46.01139068603516,43.38494873046875,-0.06257920791668792,-0.005829543104503343
771,771,771,771,2022-02-25,43.91024017333984,46.12812423706055,44.814903259277344,-0.048080950621850915,-0.02018665711947576
772,772,772,772,2022-02-28,42.60674285888672,45.11646270751953,45.7390251159668,-0.05562758465580053,-0.06848161387651974
773,773,773,773,2022-03-01,40.80714416503906,44.72735595703125,45.26237106323242,-0.08764684851387738,-0.09843114254817364
774,774,774,774,2022-03-02,41.16706848144531,44.37715911865234,44.28961563110352,-0.07233655107628956,-0.07050291823858867
775,775,775,775,2022-03-03,40.5347785949707,42.81102752685547,44.14370346069336,-0.0531696869564009,-0.08175401207413713
776,776,776,776,2022-03-04,39.57174301147461,43.13203430175781,46.01139068603516,-0.08254401509038278,-0.1399576839244513
777,777,777,777,2022-03-07,36.17682266235352,43.91024017333984,46.12812423706055,-0.1761187704840127,-0.21573176319864074
778,778,778,778,2022-03-08,38.09315872192383,42.60674285888672,45.11646270751953,-0.10593591140988778,-0.15567053718564539
779,779,779,779,2022-03-09,39.55229187011719,40.80714416503906,44.72735595703125,-0.030750799170037313,-0.1157024370473777
780,780,780,780,2022-03-10,39.912208557128906,41.16706848144531,44.37715911865234,-0.03048212978492726,-0.10061370872311537
781,781,781,781,2022-03-11,39.14373779296875,40.5347785949707,42.81102752685547,-0.034317217219845486,-0.08566226847945235
782,782,782,782,2022-03-14,39.007545471191406,39.57174301147461,43.13203430175781,-0.01425758628119067,-0.09562472295442637
783,783,783,783,2022-03-15,40.91415023803711,36.17682266235352,43.91024017333984,0.13094924393715113,-0.06823214638488373
784,784,784,784,2022-03-16,41.94526672363281,38.09315872192383,42.60674285888672,0.10112335471649847,-0.0155251514401068
785,785,785,785,2022-03-17,41.614532470703125,39.55229187011719,40.80714416503906,0.05213959806319135,0.0197854645843063
786,786,786,786,2022-03-18,42.06200408935547,39.912208557128906,41.16706848144531,0.05386310630115654,0.02173911431933795
787,787,787,787,2022-03-21,41.614532470703125,39.14373779296875,40.5347785949707,0.06312107164631064,0.026637714899629295
788,788,788,788,2022-03-22,41.88690948486328,39.007545471191406,39.57174301147461,0.0738155651397856,0.058505547069719555
789,789,789,789,2022-03-23,41.70208358764648,40.91415023803711,36.17682266235352,0.019258211279598925,0.1527293034233952
790,790,790,790,2022-03-24,42.72347640991211,41.94526672363281,38.09315872192383,0.01855297980119497,0.12155247407517789
791,791,791,791,2022-03-25,43.17094421386719,41.614532470703125,39.55229187011719,0.03740067833898619,0.09149033273806295
792,792,792,792,2022-03-28,43.20985412597656,42.06200408935547,39.912208557128906,0.02728947565557327,0.08262247788486876
793,793,793,793,2022-03-29,44.095062255859375,41.614532470703125,39.14373779296875,0.05960729672747278,0.12649084482116102
794,794,794,794,2022-03-30,44.32852554321289,41.88690948486328,39.007545471191406,0.05829067096086282,0.1364089949200018
795,795,795,795,2022-03-31,44.5522575378418,41.70208358764648,40.91415023803711,0.06834608021934985,0.0889205147519454
796,796,796,796,2022-04-01,44.65925979614258,42.72347640991211,41.94526672363281,0.04530959437049353,0.06470320216084469
797,797,797,797,2022-04-04,44.6787223815918,43.17094421386719,41.614532470703125,0.034925763037637836,0.07363268860573835
798,798,798,798,2022-04-05,43.97833633422852,43.20985412597656,42.06200408935547,0.017784883189179146,0.04555969898158074
799,799,799,799,2022-04-06,42.53865051269531,44.095062255859375,41.614532470703125,-0.03529673536082256,0.022206618388486588
800,800,800,800,2022-04-07,41.23516082763672,44.32852554321289,41.88690948486328,-0.0697827116437848,-0.015559721766106538
801,801,801,801,2022-04-08,40.116493225097656,44.5522575378418,41.70208358764648,-0.09956317721894314,-0.03802184989669255
802,802,802,802,2022-04-11,41.458892822265625,44.65925979614258,42.72347640991211,-0.07166189024372016,-0.02959926705199234
803,803,803,803,2022-04-12,41.6534423828125,44.6787223815918,43.17094421386719,-0.06771187351645824,-0.03515099932809074
804,804,804,804,2022-04-13,44.79544448852539,43.97833633422852,43.20985412597656,0.01857978774110447,0.03669511028493888
805,805,805,805,2022-04-14,45.48610305786133,42.53865051269531,44.095062255859375,0.06928881169576284,0.03154640748504911
806,806,806,806,2022-04-18,44.99972534179688,41.23516082763672,44.32852554321289,0.09129501228080739,0.015141487120515329
807,807,807,807,2022-04-19,46.06002807617188,40.116493225097656,44.5522575378418,0.14815688943010197,0.033842741572622126
808,808,808,808,2022-04-20,46.04058074951172,41.458892822265625,44.65925979614258,0.11051158425498242,0.030930224989722088
809,809,809,809,2022-04-21,47.06196975708008,41.6534423828125,44.6787223815918,0.12984586782914498,0.0533418873336049
810,810,810,810,2022-04-22,45.57365417480469,44.79544448852539,43.97833633422852,0.017372518459519704,0.036275083906130545
811,811,811,811,2022-04-25,45.16510009765625,45.48610305786133,42.53865051269531,-0.0070571655654199095,0.06174266351437496
812,812,812,812,2022-04-26,43.79351425170898,44.99972534179688,41.23516082763672,-0.02680485449469061,0.06204300826583875
813,813,813,813,2022-04-27,44.68844223022461,46.06002807617188,40.116493225097656,-0.02977822427027199,0.11396681607919446
814,814,814,814,2022-04-28,45.62229537963867,46.04058074951172,41.458892822265625,-0.009085145388342708,0.10042242505658705
815,815,815,815,2022-04-29,45.44719696044922,47.06196975708008,41.6534423828125,-0.03431162794430065,0.09107901677778596
816,816,816,816,2022-05-02,45.26237106323242,45.57365417480469,44.79544448852539,-0.006830330312734945,0.01042352810734215
817,817,817,817,2022-05-03,45.96275329589844,45.16510009765625,45.48610305786133,0.017660830962789698,0.01047902998924255
818,818,818,818,2022-05-04,46.76041793823242,43.79351425170898,44.99972534179688,0.0677475589072567,0.039126740953686845
819,819,819,819,2022-05-05,45.71957015991211,44.68844223022461,46.06002807617188,0.02307370492744787,-0.007391613302899835
820,820,820,820,2022-05-06,44.86354064941406,45.62229537963867,46.04058074951172,-0.016631226550763212,-0.025565274827905826
821,821,821,821,2022-05-09,42.635929107666016,45.44719696044922,47.06196975708008,-0.06185789313320533,-0.09404707606290108
822,822,822,822,2022-05-10,43.37522506713867,45.26237106323242,45.57365417480469,-0.04169348515696114,-0.04823903519418493
823,823,823,823,2022-05-11,41.8382682800293,45.96275329589844,45.16510009765625,-0.08973537745479654,-0.07365934782461803
824,824,824,824,2022-05-12,41.17679214477539,46.76041793823242,43.79351425170898,-0.1194092362654382,-0.059751361626144694
825,825,825,825,2022-05-13,41.81881332397461,45.71957015991211,44.68844223022461,-0.08531919312219971,-0.06421411808150146
826,826,826,826,2022-05-16,42.00363540649414,44.86354064941406,45.62229537963867,-0.06374675742310754,-0.07931779720929055
827,827,827,827,2022-05-17,43.88106155395508,42.635929107666016,45.44719696044922,0.029203830486367544,-0.03446055007214377
828,828,828,828,2022-05-18,43.0250358581543,43.37522506713867,45.26237106323242,-0.008073484539672826,-0.04943035798881423
829,829,829,829,2022-05-19,42.38301086425781,41.8382682800293,45.96275329589844,0.013020199129239352,-0.07788355080895615
830,830,830,830,2022-05-20,41.48807907104492,41.17679214477539,46.76041793823242,0.007559766316304062,-0.11275217587130915
831,831,831,831,2022-05-23,42.198184967041016,41.81881332397461,45.71957015991211,0.009071793599865652,-0.07702139763244575
832,832,832,832,2022-05-24,40.5931396484375,42.00363540649414,44.86354064941406,-0.03358032571243974,-0.09518644625816741
833,833,833,833,2022-05-25,41.29352569580078,43.88106155395508,42.635929107666016,-0.05896702965977074,-0.031485262311871764
834,834,834,834,2022-05-26,43.77405548095703,43.0250358581543,43.37522506713867,0.01740892500989699,0.009194889783304294
835,835,835,835,2022-05-27,44.5522575378418,42.38301086425781,41.8382682800293,0.051181986115416356,0.06486858489570824
836,836,836,836,2022-05-31,44.610626220703125,41.48807907104492,41.17679214477539,0.07526371959306899,0.08339246204159267
837,837,837,837,2022-06-01,42.947208404541016,42.198184967041016,41.81881332397461,0.017750133994744788,0.026982953146580613
838,838,838,838,2022-06-02,43.35576629638672,40.5931396484375,42.00363540649414,0.068056491118335,0.03219080626729576
839,839,839,839,2022-06-03,42.64565658569336,41.29352569580078,43.88106155395508,0.03274437982974354,-0.02815348864663847
840,840,840,840,2022-06-06,43.20985412597656,43.77405548095703,43.0250358581543,-0.012888944119557544,0.0042955982287051775
841,841,841,841,2022-06-07,43.65732192993164,44.5522575378418,42.38301086425781,-0.020087323457178674,0.03006655354795651
842,842,842,842,2022-06-08,42.18846130371094,44.610626220703125,41.48807907104492,-0.05429569414715141,0.01688152954651545
843,843,843,843,2022-06-09,40.89469146728516,42.947208404541016,42.198184967041016,-0.04779162635955703,-0.030889800136521206
844,844,844,844,2022-06-10,39.04645919799805,43.35576629638672,40.5931396484375,-0.099394093715922,-0.03810201585377959
845,845,845,845,2022-06-13,36.59510803222656,42.64565658569336,41.29352569580078,-0.14187959660812488,-0.11378097617980854
846,846,846,846,2022-06-14,36.20600509643555,43.20985412597656,43.77405548095703,-0.16208916163247344,-0.17288894760536422
847,847,847,847,2022-06-15,36.21573638916016,43.65732192993164,44.5522575378418,-0.17045446701277145,-0.18711781645634362
848,848,848,848,2022-06-16,34.02702713012695,42.18846130371094,44.610626220703125,-0.193451809366323,-0.23724390323990752
849,849,849,849,2022-06-17,34.65932083129883,40.89469146728516,42.947208404541016,-0.1524738398130352,-0.19297849339064066
850,850,850,850,2022-06-21,34.35776901245117,39.04645919799805,43.35576629638672,-0.12007977885450027,-0.20753865177757091
851,851,851,851,2022-06-22,34.71768569946289,36.59510803222656,42.64565658569336,-0.05130254926725086,-0.18590336088036974
852,852,852,852,2022-06-23,34.96087646484375,36.20600509643555,43.20985412597656,-0.034390113691785906,-0.1909050106275123
853,853,853,853,2022-06-24,36.70211410522461,36.21573638916016,43.65732192993164,0.013430010392113001,-0.15931366188402207
854,854,854,854,2022-06-27,35.982269287109375,34.02702713012695,42.18846130371094,0.057461445265410305,-0.14710638465631032
855,855,855,855,2022-06-28,35.65153503417969,34.65932083129883,40.89469146728516,0.028627629713529945,-0.12821117472667287
856,856,856,856,2022-06-29,35.194339752197266,34.35776901245117,39.04645919799805,0.0243488085458321,-0.09865476985422239
857,857,857,857,2022-06-30,35.1359748840332,34.71768569946289,36.59510803222656,0.012048302648721254,-0.03987235525875232
858,858,858,858,2022-07-01,35.72935485839844,34.96087646484375,36.20600509643555,0.02198109633571277,-0.013164949758128208
859,859,859,859,2022-07-05,35.515350341796875,36.70211410522461,36.21573638916016,-0.032335024626246156,-0.019339273950892855
860,860,860,860,2022-07-06,35.320796966552734,35.982269287109375,34.02702713012695,-0.01838328525859856,0.03802182986712643
861,861,861,861,2022-07-07,35.71963119506836,35.65153503417969,34.65932083129883,0.001910048496464034,0.03059235837108565
862,862,862,862,2022-07-08,35.700172424316406,35.194339752197266,34.35776901245117,0.014372557510119455,0.039071320707079416
863,863,863,863,2022-07-11,35.82663345336914,35.1359748840332,34.71768569946289,0.01965673562824044,0.031941868576896626
864,864,864,864,2022-07-12,37.490047454833984,35.72935485839844,34.96087646484375,0.04927860028297393,0.07234289427879581
865,865,865,865,2022-07-13,37.74296569824219,35.515350341796875,36.70211410522461,0.06272260684484099,0.02835944518164446
866,866,866,866,2022-07-14,37.41222381591797,35.320796966552734,35.982269287109375,0.059212334629530794,0.03974053213260986
867,867,867,867,2022-07-15,38.50171661376953,35.71963119506836,35.65153503417969,0.07788673414649594,0.07994555008241111
868,868,868,868,2022-07-18,38.86163330078125,35.700172424316406,35.194339752197266,0.08855589936342945,0.10420123163001027
869,869,869,869,2022-07-19,40.35968017578125,35.82663345336914,35.1359748840332,0.12652728669893554,0.14867113575157553
870,870,870,870,2022-07-20,40.369407653808594,37.490047454833984,35.72935485839844,0.07680332233357423,0.12986668283822866
871,871,871,871,2022-07-21,39.776023864746094,37.74296569824219,35.515350341796875,0.05386588279146798,0.1199670982249883
872,872,872,872,2022-07-22,39.14373779296875,37.41222381591797,35.320796966552734,0.04628203834047584,0.10823484051155963
873,873,873,873,2022-07-25,39.51337814331055,38.50171661376953,35.71963119506836,0.026275751278560078,0.10620901787938886
874,874,874,874,2022-07-26,38.52116775512695,38.86163330078125,35.700172424316406,-0.008760968511517864,0.07901909540607943
875,875,875,875,2022-07-27,39.659297943115234,40.35968017578125,35.82663345336914,-0.01735351295192611,0.10697808083850724
876,876,876,876,2022-07-28,37.11067199707031,40.369407653808594,37.490047454833984,-0.0807228999910986,-0.01011936456524154
877,877,877,877,2022-07-29,37.081485748291016,39.776023864746094,37.74296569824219,-0.06774277201807688,-0.017525913444103813
878,878,878,878,2022-08-01,37.26631164550781,39.14373779296875,37.41222381591797,-0.0479623626489285,-0.0039001202154701486
879,879,879,879,2022-08-02,36.59510803222656,39.51337814331055,38.50171661376953,-0.07385524215367634,-0.04952009284856407
880,880,880,880,2022-08-03,37.93751525878906,38.52116775512695,38.86163330078125,-0.015151474639815699,-0.02377970155911102
881,881,881,881,2022-08-04,37.73323440551758,39.659297943115234,40.35968017578125,-0.04856524541509233,-0.06507598075169418
882,882,882,882,2022-08-05,37.75269317626953,37.11067199707031,40.369407653808594,0.017300176597446315,-0.06481924381895632
883,883,883,883,2022-08-08,38.01533508300781,37.081485748291016,39.776023864746094,0.025183708685670325,-0.044265077568469535
884,884,884,884,2022-08-09,37.29549407958984,37.26631164550781,39.14373779296875,0.0007830781419857491,-0.04721684278477123
885,885,885,885,2022-08-10,38.20988082885742,36.59510803222656,39.51337814331055,0.04412537312934961,-0.032988759141916124
886,886,886,886,2022-08-11,37.90833282470703,37.93751525878906,38.52116775512695,-0.0007692236532351737,-0.015909043420376467
887,887,887,887,2022-08-12,38.38498306274414,37.73323440551758,39.659297943115234,0.01727253620037561,-0.03213155417422897
888,888,888,888,2022-08-15,38.5600814819336,37.75269317626953,37.11067199707031,0.021386243940116456,0.03905640633448271
889,889,889,889,2022-08-16,38.7838134765625,38.01533508300781,37.081485748291016,0.02021495777629445,0.04590775406969616
890,890,890,890,2022-08-17,37.87914657592773,37.29549407958984,37.26631164550781,0.015649410491582527,0.016444743344859125
891,891,891,891,2022-08-18,37.918060302734375,38.20988082885742,36.59510803222656,-0.007637305319797116,0.036151068862613656
892,892,892,892,2022-08-19,36.848026275634766,37.90833282470703,37.93751525878906,-0.027970276455450027,-0.028717984710448174
893,893,893,893,2022-08-22,36.449195861816406,38.38498306274414,37.73323440551758,-0.05043084681745191,-0.034029379244346236
894,894,894,894,2022-08-23,36.449195861816406,38.5600814819336,37.75269317626953,-0.05474276866106209,-0.034527266925488465
895,895,895,895,2022-08-24,36.770206451416016,38.7838134765625,38.01533508300781,-0.05191874765908022,-0.03275332517451224
896,896,896,896,2022-08-25,37.49977111816406,37.87914657592773,37.29549407958984,-0.010015417242920654,0.005477257872983143
897,897,897,897,2022-08-26,36.50756072998047,37.918060302734375,38.20988082885742,-0.03719862148782416,-0.044551829577843205
898,898,898,898,2022-08-29,36.4102897644043,36.848026275634766,37.90833282470703,-0.011879510396460957,-0.03951751366196654
899,899,899,899,2022-08-30,36.186553955078125,36.449195861816406,38.38498306274414,-0.0072056982473355236,-0.05727315560026325
900,900,900,900,2022-08-31,35.700172424316406,36.449195861816406,38.5600814819336,-0.020549793206402822,-0.07416760929193411
901,901,901,901,2022-09-01,35.632080078125,36.770206451416016,38.7838134765625,-0.03095240639442176,-0.08126414387646863
902,902,902,902,2022-09-02,35.73908615112305,37.49977111816406,37.87914657592773,-0.04695188569266173,-0.05649706021002843
903,903,903,903,2022-09-06,35.73908615112305,36.50756072998047,37.918060302734375,-0.021049737739019636,-0.05746533800027198
904,904,904,904,2022-09-07,36.76048278808594,36.4102897644043,36.848026275634766,0.009617968600293736,-0.002375798554147157
905,905,905,905,2022-09-08,36.63401794433594,36.186553955078125,36.449195861816406,0.012365476685436638,0.005070676544421282
906,906,906,906,2022-09-09,37.32467651367188,35.700172424316406,36.449195861816406,0.04550409645217801,0.024019203473638617
907,907,907,907,2022-09-12,37.71378326416016,35.632080078125,36.770206451416016,0.058422162878813966,0.025661449956526194
908,908,908,908,2022-09-13,36.46865081787109,35.73908615112305,37.49977111816406,0.020413635190980273,-0.027496709167740052
909,909,909,909,2022-09-14,36.99394226074219,35.73908615112305,36.50756072998047,0.03511158915236301,0.013322761670085947
910,910,910,910,2022-09-15,35.89472579956055,36.76048278808594,36.4102897644043,-0.023551295381952442,-0.014159842401138434
911,911,911,911,2022-09-16,33.78384017944336,36.63401794433594,36.186553955078125,-0.0778013967570611,-0.06639797142931836
912,912,912,912,2022-09-19,34.90251541137695,37.32467651367188,35.700172424316406,-0.06489436288637895,-0.022343225782185505
913,913,913,913,2022-09-20,34.134037017822266,37.71378326416016,35.632080078125,-0.09491877866678444,-0.042041976135499426
914,914,914,914,2022-09-21,33.190460205078125,36.46865081787109,35.73908615112305,-0.08989064687818171,-0.07131200655965386
915,915,915,915,2022-09-22,32.10097122192383,36.99394226074219,35.73908615112305,-0.1322641151443532,-0.10179652926253957
916,916,916,916,2022-09-23,31.17685317993164,35.89472579956055,36.76048278808594,-0.13143637441260703,-0.15189217291683532
917,917,917,917,2022-09-26,30.515380859375,33.78384017944336,36.63401794433594,-0.09674623437441954,-0.1670206389661648
918,918,918,918,2022-09-27,30.64183807373047,34.90251541137695,37.32467651367188,-0.12207364676809673,-0.17904611812224325
919,919,919,919,2022-09-28,31.5465030670166,34.134037017822266,37.71378326416016,-0.07580509593560958,-0.16352854747946755
920,920,920,920,2022-09-29,30.77802467346192,33.190460205078125,36.46865081787109,-0.07268460626065987,-0.15604158686398495
921,921,921,921,2022-09-30,29.999818801879883,32.10097122192383,36.99394226074219,-0.06545448128400966,-0.1890613173791007
922,922,922,922,2022-10-03,30.36946487426757,31.17685317993164,35.89472579956055,-0.025897042944147408,-0.1539296039241682
923,923,923,923,2022-10-04,32.28579330444336,30.515380859375,33.78384017944336,0.058017052227760324,-0.04434211347919903
924,924,924,924,2022-10-05,32.09124755859375,30.64183807373047,34.90251541137695,0.047301649508613375,-0.0805462821131463
925,925,925,925,2022-10-06,31.653505325317383,31.5465030670166,34.134037017822266,0.003391889683413307,-0.07267032877505031
926,926,926,926,2022-10-07,31.001758575439453,30.77802467346192,33.190460205078125,0.007269274241970658,-0.06594369635476771
927,927,927,927,2022-10-10,30.7974796295166,29.999818801879883,32.10097122192383,0.026588854849574517,-0.040605986136549865
928,928,928,928,2022-10-11,30.55429077148437,30.36946487426757,31.17685317993164,0.006085912214192746,-0.019968737859920038
929,929,929,929,2022-10-12,30.729389190673828,32.28579330444336,30.515380859375,-0.04820708907763871,0.007013129945355967
930,930,930,930,2022-10-13,31.5465030670166,32.09124755859375,30.64183807373047,-0.016974861777577455,0.029523848768775673
931,931,931,931,2022-10-14,31.867507934570312,31.653505325317383,31.5465030670166,0.006760787061449447,0.01017560858874833
932,932,932,932,2022-10-17,31.828601837158203,31.001758575439453,30.77802467346192,0.026670850290854142,0.03413400225785557
933,933,933,933,2022-10-18,32.40252685546875,30.7974796295166,29.999818801879883,0.05211618759912606,0.08009075219608675
934,934,934,934,2022-10-19,32.21770477294922,30.55429077148437,30.36946487426757,0.05444125716762738,0.06085849409377264
935,935,935,935,2022-10-20,31.916149139404297,30.729389190673828,32.28579330444336,0.0386197051092263,-0.011449127532765058
936,936,936,936,2022-10-21,32.19824981689453,31.5465030670166,32.09124755859375,0.02065987309253825,0.0033343128248726206
937,937,937,937,2022-10-24,32.80135726928711,31.867507934570312,31.653505325317383,0.02930412182321107,0.03626302781233015
938,938,938,938,2022-10-25,33.67683410644531,31.828601837158203,31.001758575439453,0.05806828332400693,0.0862878641060425
939,939,939,939,2022-10-26,33.433650970458984,32.40252685546875,30.7974796295166,0.03182233656003297,0.08559698302116425
940,940,940,940,2022-10-27,34.32858657836914,32.21770477294922,30.55429077148437,0.06551931058702443,0.12352752139176593
941,941,941,941,2022-10-28,35.24297332763672,31.916149139404297,30.729389190673828,0.1042363906028081,0.14688167437876487
942,942,942,942,2022-10-31,35.359703063964844,32.19824981689453,31.5465030670166,0.0981871146739004,0.12087552109492372
943,943,943,943,2022-11-01,35.933631896972656,32.80135726928711,31.867507934570312,0.0954922261896276,0.12759466384226914
944,944,944,944,2022-11-02,35.505619049072266,33.67683410644531,31.828601837158203,0.05430394486745849,0.11552556504764033
945,945,945,945,2022-11-03,35.953094482421875,33.433650970458984,32.40252685546875,0.07535651772488139,0.10957687475394762
946,946,946,946,2022-11-04,36.06982421875,34.32858657836914,32.21770477294922,0.050722672091545906,0.1195652971851402
947,947,947,947,2022-11-07,36.381103515625,35.24297332763672,31.916149139404297,0.032293818611943914,0.13989640030564288
948,948,948,948,2022-11-08,36.42000961303711,35.359703063964844,32.19824981689453,0.029986296750122543,0.13111767938167262
949,949,949,949,2022-11-09,36.186553955078125,35.933631896972656,32.80135726928711,0.0070385887747344,0.10320294547569464
950,950,950,950,2022-11-10,37.76241683959961,35.505619049072266,33.67683410644531,0.06356170800481542,0.12131730435944887
951,951,951,951,2022-11-11,37.31494903564453,35.953094482421875,33.433650970458984,0.03787864640937899,0.11608956702380335
952,952,952,952,2022-11-14,36.72156524658203,36.06982421875,34.32858657836914,0.018068871749401083,0.06970804529775587
953,953,953,953,2022-11-15,37.58732223510742,36.381103515625,35.24297332763672,0.033155088848923375,0.06651961188621724
954,954,954,954,2022-11-16,36.95503234863281,36.42000961303711,35.359703063964844,0.01469035130084606,0.0451171572844391
955,955,955,955,2022-11-17,36.60483932495117,36.186553955078125,35.933631896972656,0.01155913797131114,0.01867908676481611
956,956,956,956,2022-11-18,37.07176208496094,37.76241683959961,35.505619049072266,-0.018289474362096825,0.0441097234137533
957,957,957,957,2022-11-21,36.72156524658203,37.31494903564453,35.953094482421875,-0.015902039380937594,0.02137425930154291
958,958,958,958,2022-11-22,37.130126953125,36.72156524658203,36.06982421875,0.011125933870179905,0.029395838691773424
959,959,959,959,2022-11-23,37.577598571777344,37.58732223510742,36.381103515625,-0.00025869529277067205,0.03288781649073602
960,960,960,960,2022-11-25,38.15152740478516,36.95503234863281,36.42000961303711,0.03237705341087649,0.04754303500041446
961,961,961,961,2022-11-28,37.519229888916016,36.60483932495117,36.186553955078125,0.024980045830758746,0.03682793159835751
