,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IT,IT_6m,IT_12m,IT_6m_ret,IT_12m_ret
734,734,734,734,2022-01-03,321.9599914550781,325.5299987792969,327.489990234375,-0.010966753717340683,-0.01688600856270206
735,735,735,735,2022-01-04,323.4100036621094,335.5799865722656,326.6000061035156,-0.036265520582633104,-0.00976730674155335
736,736,736,736,2022-01-05,303.2099914550781,332.8399963378906,320.07000732421875,-0.0890217678428673,-0.05267602550482675
737,737,737,737,2022-01-06,306.2300109863281,336.29998779296875,308.7099914550781,-0.08941414777913148,-0.00803336638720642
738,738,738,738,2022-01-07,299.3900146484375,332.79998779296875,316.239990234375,-0.10039054798678426,-0.05328224167174267
739,739,739,739,2022-01-10,293.69000244140625,334.32000732421875,324.6600036621094,-0.12153028234236096,-0.0953921051911748
740,740,740,740,2022-01-11,297.67999267578125,321.9599914550781,325.5299987792969,-0.07541309300439769,-0.08555280990369618
741,741,741,741,2022-01-12,301.69000244140625,323.4100036621094,335.5799865722656,-0.06715933636794869,-0.10098928865521406
742,742,742,742,2022-01-13,291.2300109863281,303.2099914550781,332.8399963378906,-0.03951050693039215,-0.12501497959794805
743,743,743,743,2022-01-14,286.010009765625,306.2300109863281,336.29998779296875,-0.06602880349831508,-0.149539042083769
744,744,744,744,2022-01-18,278.04998779296875,299.3900146484375,332.79998779296875,-0.0712783520202821,-0.16451322718815542
745,745,745,745,2022-01-19,280.04998779296875,293.69000244140625,334.32000732421875,-0.046443578382137196,-0.16232955953072747
746,746,746,746,2022-01-20,278.7300109863281,297.67999267578125,321.9599914550781,-0.06365890269989538,-0.13427128095442786
747,747,747,747,2022-01-21,275.0799865722656,301.69000244140625,323.4100036621094,-0.0882031742974605,-0.14943884401404517
748,748,748,748,2022-01-24,287.0299987792969,291.2300109863281,303.2099914550781,-0.014421632553619057,-0.05336233347105379
749,749,749,749,2022-01-25,277.6000061035156,286.010009765625,306.2300109863281,-0.029404578074036847,-0.09349183246475057
750,750,750,750,2022-01-26,278.82000732421875,278.04998779296875,299.3900146484375,0.0027693564648647584,-0.06870639072038975
751,751,751,751,2022-01-27,277.17999267578125,280.04998779296875,293.69000244140625,-0.010248152980849912,-0.05621577046674886
752,752,752,752,2022-01-28,287.6000061035156,278.7300109863281,297.67999267578125,0.03182289228848978,-0.03386182081522782
753,753,753,753,2022-01-31,293.8900146484375,275.0799865722656,301.69000244140625,0.06838021300844566,-0.025854313135496243
754,754,754,754,2022-02-01,295.739990234375,287.0299987792969,291.2300109863281,0.03034523043626325,0.015485970119537562
755,755,755,755,2022-02-02,300.3999938964844,277.6000061035156,286.010009765625,0.08213251906221775,0.050312868918998443
756,756,756,756,2022-02-03,289.92999267578125,278.82000732421875,278.04998779296875,0.03984644236323942,0.0427261478308647
757,757,757,757,2022-02-04,294.6400146484375,277.17999267578125,280.04998779296875,0.06299163876910607,0.05209793783763583
758,758,758,758,2022-02-07,294.8500061035156,287.6000061035156,278.7300109863281,0.025208622552638227,0.05783372612136195
759,759,759,759,2022-02-08,302.6600036621094,293.8900146484375,275.0799865722656,0.029841058139259635,0.1002618090596652
760,760,760,760,2022-02-09,302.8999938964844,295.739990234375,287.0299987792969,0.024210468311826938,0.05529037098798262
761,761,761,761,2022-02-10,291.1199951171875,300.3999938964844,277.6000061035156,-0.03089214037232868,0.048703129381886034
762,762,762,762,2022-02-11,288.75,289.92999267578125,278.82000732421875,-0.004069922759253108,0.03561434766133709
763,763,763,763,2022-02-14,288.5799865722656,294.6400146484375,277.17999267578125,-0.020567566436631712,0.041128487617138276
764,764,764,764,2022-02-15,296.989990234375,294.8500061035156,287.6000061035156,0.0072578737885733435,0.032649457342082355
765,765,765,765,2022-02-16,298.2300109863281,302.6600036621094,293.8900146484375,-0.014636861898432052,0.014767416793940003
766,766,766,766,2022-02-17,286.5,302.8999938964844,295.739990234375,-0.054143262551827775,-0.031243627982310618
767,767,767,767,2022-02-18,288.2300109863281,291.1199951171875,300.3999938964844,-0.009927123451949904,-0.04051259373310756
768,768,768,768,2022-02-22,281.79998779296875,288.75,289.92999267578125,-0.02406930634469695,-0.028041268886258353
769,769,769,769,2022-02-23,273.57000732421875,288.5799865722656,294.6400146484375,-0.05201323704507177,-0.07151101777319468
770,770,770,770,2022-02-24,281.3900146484375,296.989990234375,294.8500061035156,-0.05252694063401431,-0.04565030075106258
771,771,771,771,2022-02-25,286.5400085449219,298.2300109863281,302.6600036621094,-0.03919794122242837,-0.05326106826848487
772,772,772,772,2022-02-28,280.4200134277344,286.5,302.8999938964844,-0.021221593620473378,-0.07421584985713969
773,773,773,773,2022-03-01,274.4599914550781,288.2300109863281,291.1199951171875,-0.04777441281748818,-0.05722727377555448
774,774,774,774,2022-03-02,283.9800109863281,281.79998779296875,288.75,0.0077360656060814215,-0.016519442471590873
775,775,775,775,2022-03-03,279.07000732421875,273.57000732421875,288.5799865722656,0.020104543088605986,-0.03295439632181629
776,776,776,776,2022-03-04,269.8399963378906,281.3900146484375,296.989990234375,-0.04104629769815116,-0.09141720188972857
777,777,777,777,2022-03-07,257.510009765625,286.5400085449219,298.2300109863281,-0.10131220043830547,-0.13653891198283818
778,778,778,778,2022-03-08,270.44000244140625,280.4200134277344,286.5,-0.035589510407394775,-0.05605583790085078
779,779,779,779,2022-03-09,283.20001220703125,274.4599914550781,288.2300109863281,0.03184442550485045,-0.017451336042642263
780,780,780,780,2022-03-10,281.0899963378906,283.9800109863281,281.79998779296875,-0.010176824201111212,-0.002519487174711066
781,781,781,781,2022-03-11,279.8299865722656,279.07000732421875,273.57000732421875,0.0027232566313153406,0.022882549550206743
782,782,782,782,2022-03-14,273.9599914550781,269.8399963378906,281.3900146484375,0.0152682892569731,-0.026404715187361205
783,783,783,783,2022-03-15,279.5899963378906,257.510009765625,286.5400085449219,0.08574418754580426,-0.02425494520756133
784,784,784,784,2022-03-16,288.1199951171875,270.44000244140625,280.4200134277344,0.06537491686205632,0.02745874517061697
785,785,785,785,2022-03-17,290.0400085449219,283.20001220703125,274.4599914550781,0.02415252840063542,0.05676607729689365
786,786,786,786,2022-03-18,298.3500061035156,281.0899963378906,283.9800109863281,0.061403856382271194,0.05060213592948748
787,787,787,787,2022-03-21,296.7200012207031,279.8299865722656,279.07000732421875,0.06035812978919508,0.06324575709771252
788,788,788,788,2022-03-22,300.45001220703125,273.9599914550781,269.8399963378906,0.09669302663960977,0.1134376529964487
789,789,789,789,2022-03-23,289.4800109863281,279.5899963378906,257.510009765625,0.03537327793547096,0.12415051845868397
790,790,790,790,2022-03-24,296.239990234375,288.1199951171875,270.44000244140625,0.028182685182556844,0.09540004274537228
791,791,791,791,2022-03-25,295.4200134277344,290.0400085449219,283.20001220703125,0.018549181920808122,0.04314971996459449
792,792,792,792,2022-03-28,296.6600036621094,298.3500061035156,281.0899963378906,-0.005664496084574866,0.05539153839364119
793,793,793,793,2022-03-29,306.4200134277344,296.7200012207031,279.8299865722656,0.03269079322973001,0.09502207815959673
794,794,794,794,2022-03-30,301.54998779296875,300.45001220703125,273.9599914550781,0.003661093497242085,0.10070812234791093
795,795,795,795,2022-03-31,297.4599914550781,289.4800109863281,279.5899963378906,0.02756660275630174,0.06391500179280807
796,796,796,796,2022-04-01,299.4599914550781,296.239990234375,288.1199951171875,0.010869569696365433,0.03935858853974472
797,797,797,797,2022-04-04,300.2900085449219,295.4200134277344,290.0400085449219,0.01648498712284696,0.03533995206875895
798,798,798,798,2022-04-05,297.5299987792969,296.6600036621094,298.3500061035156,0.0029326336764237126,-0.0027484743001287004
799,799,799,799,2022-04-06,294.6300048828125,306.4200134277344,296.7200012207031,-0.03847662694428544,-0.007043665170168523
800,800,800,800,2022-04-07,294.75,301.54998779296875,300.45001220703125,-0.0225501179513804,-0.018971582544331955
801,801,801,801,2022-04-08,299.67999267578125,297.4599914550781,289.4800109863281,0.007463192645987826,0.0352355302692553
802,802,802,802,2022-04-11,288.7900085449219,299.4599914550781,296.239990234375,-0.03563074605829886,-0.025148467239547778
803,803,803,803,2022-04-12,289.4700012207031,300.2900085449219,295.4200134277344,-0.036031859257149135,-0.020140856870168533
804,804,804,804,2022-04-13,295.3699951171875,297.5299987792969,296.6600036621094,-0.00725978446197495,-0.0043484410739479396
805,805,805,805,2022-04-14,298.1000061035156,294.6300048828125,306.4200134277344,0.01177748757151642,-0.027152297368399303
806,806,806,806,2022-04-18,299.0400085449219,294.75,301.54998779296875,0.014554736369539967,-0.008323592603724839
807,807,807,807,2022-04-19,306.3500061035156,299.67999267578125,297.4599914550781,0.022257119563368954,0.029886421380402872
808,808,808,808,2022-04-20,310.010009765625,288.7900085449219,299.4599914550781,0.07347900063309254,0.03523014296261828
809,809,809,809,2022-04-21,304.760009765625,289.4700012207031,300.2900085449219,0.052820701559551875,0.014885614217944987
810,810,810,810,2022-04-22,293.3299865722656,295.3699951171875,297.5299987792969,-0.006906620776130357,-0.014116264659910005
811,811,811,811,2022-04-25,298.20001220703125,298.1000061035156,294.6300048828125,0.00033547836789016294,0.012116917031714802
812,812,812,812,2022-04-26,287.4800109863281,299.0400085449219,294.75,-0.03865702657929537,-0.024664933040447368
813,813,813,813,2022-04-27,288.7799987792969,306.3500061035156,299.67999267578125,-0.05735272392415702,-0.036372110794453016
814,814,814,814,2022-04-28,298.57000732421875,310.010009765625,288.7900085449219,-0.036902042131011115,0.0338654333249746
815,815,815,815,2022-04-29,290.54998779296875,304.760009765625,289.4700012207031,-0.046626924521968705,0.003730910172768498
816,816,816,816,2022-05-02,290.0400085449219,293.3299865722656,295.3699951171875,-0.011215962151667758,-0.01804511853057711
817,817,817,817,2022-05-03,281.1300048828125,298.20001220703125,298.1000061035156,-0.05724348298271553,-0.05692720856506883
818,818,818,818,2022-05-04,280.0599975585937,287.4800109863281,299.0400085449219,-0.02581053688664048,-0.06346980485548304
819,819,819,819,2022-05-05,259.54998779296875,288.7799987792969,306.3500061035156,-0.10121895944970716,-0.15276650033665462
820,820,820,820,2022-05-06,252.8099975585937,298.57000732421875,310.010009765625,-0.1532639201630659,-0.18451021065505557
821,821,821,821,2022-05-09,239.32000732421875,290.54998779296875,304.760009765625,-0.17632071113785042,-0.21472634316993466
822,822,822,822,2022-05-10,246.009994506836,290.0400085449219,293.3299865722656,-0.15180669128709678,-0.1613199953349186
823,823,823,823,2022-05-11,244.7700042724609,281.1300048828125,298.20001220703125,-0.12933518293612256,-0.17917506957536777
824,824,824,824,2022-05-12,247.6000061035156,280.0599975585937,287.4800109863281,-0.11590370541329054,-0.1387227054360629
825,825,825,825,2022-05-13,255.5200042724609,259.54998779296875,288.7799987792969,-0.015526810672487401,-0.1151741625023528
826,826,826,826,2022-05-16,253.42999267578125,252.8099975585937,298.57000732421875,0.002452415344230463,-0.15118737160836027
827,827,827,827,2022-05-17,254.8500061035156,239.32000732421875,290.54998779296875,0.06489218746453407,-0.12287036031435372
828,828,828,828,2022-05-18,240.0,246.009994506836,290.0400085449219,-0.02442987943999564,-0.17252795156076406
829,829,829,829,2022-05-19,248.6499938964844,244.7700042724609,281.1300048828125,0.015851573135181152,-0.11553377591220548
830,830,830,830,2022-05-20,250.0399932861328,247.6000061035156,280.0599975585937,0.009854552190911914,-0.10719133233649392
831,831,831,831,2022-05-23,250.1999969482422,255.5200042724609,259.54998779296875,-0.020820316355920188,-0.03602385391820795
832,832,832,832,2022-05-24,248.25,253.42999267578125,252.8099975585937,-0.020439540802134393,-0.01803725170139614
833,833,833,833,2022-05-25,249.8300018310547,254.8500061035156,239.32000732421875,-0.019697877780006312,0.04391607130697395
834,834,834,834,2022-05-26,256.4100036621094,240.0,246.009994506836,0.06837501525878897,0.042274742439313284
835,835,835,835,2022-05-27,266.5899963378906,248.6499938964844,244.7700042724609,0.07214961947224019,0.08914487757716105
836,836,836,836,2022-05-31,262.3999938964844,250.0399932861328,247.6000061035156,0.04943209463378695,0.05977377798117356
837,837,837,837,2022-06-01,260.8599853515625,250.1999969482422,255.5200042724609,0.042605869437822186,0.020898485401587452
838,838,838,838,2022-06-02,268.5400085449219,248.25,253.42999267578125,0.08173215929475086,0.05962205068786486
839,839,839,839,2022-06-03,266.7900085449219,249.8300018310547,254.8500061035156,0.0678861889667528,0.04685109733352899
840,840,840,840,2022-06-06,267.1000061035156,256.4100036621094,240.0,0.041691050617093994,0.11291669209798183
841,841,841,841,2022-06-07,267.32000732421875,266.5899963378906,248.6499938964844,0.0027383285057811513,0.07508551733770341
842,842,842,842,2022-06-08,261.29998779296875,262.3999938964844,250.0399932861328,-0.004192096528590539,0.04503277399288108
843,843,843,843,2022-06-09,256.17999267578125,260.8599853515625,250.1999969482422,-0.01794063075436425,0.023900862511905263
844,844,844,844,2022-06-10,247.63999938964844,268.5400085449219,248.25,-0.07782828811438447,-0.0024572028614363584
845,845,845,845,2022-06-13,232.7400054931641,266.7900085449219,249.8300018310547,-0.12762847918281195,-0.0684065012714028
846,846,846,846,2022-06-14,234.6000061035156,267.1000061035156,256.4100036621094,-0.12167727164859943,-0.08505907432275706
847,847,847,847,2022-06-15,235.7400054931641,267.32000732421875,266.5899963378906,-0.11813557147165898,-0.11572073696878549
848,848,848,848,2022-06-16,224.07000732421875,261.29998779296875,262.3999938964844,-0.1424798400612547,-0.14607464734693032
849,849,849,849,2022-06-17,230.3300018310547,256.17999267578125,260.8599853515625,-0.10090558038793473,-0.11703590138350417
850,850,850,850,2022-06-21,233.27999877929688,247.63999938964844,268.5400085449219,-0.0579874036736564,-0.1313026314279223
851,851,851,851,2022-06-22,234.13999938964844,232.7400054931641,266.7900085449219,0.006015269671914902,-0.12238092923099797
852,852,852,852,2022-06-23,241.1100006103516,234.6000061035156,267.1000061035156,0.027749336476843522,-0.09730439872431718
853,853,853,853,2022-06-24,251.2899932861328,235.7400054931641,267.32000732421875,0.06596244774169069,-0.059965635189602406
854,854,854,854,2022-06-27,248.1600036621093,224.07000732421875,261.29998779296875,0.10751102579754668,-0.05028696802416399
855,855,855,855,2022-06-28,239.4100036621093,230.3300018310547,256.17999267578125,0.03942170693731306,-0.06546174366901436
856,856,856,856,2022-06-29,240.13999938964844,233.27999877929688,247.63999938964844,0.029406724306620502,-0.03028589896012379
857,857,857,857,2022-06-30,241.8300018310547,234.13999938964844,232.7400054931641,0.0328436083601793,0.03905644119337959
858,858,858,858,2022-07-01,244.27999877929688,241.1100006103516,234.6000061035156,0.013147518397912394,0.04126168978661515
859,859,859,859,2022-07-05,241.2100067138672,251.2899932861328,235.7400054931641,-0.04011296446965151,0.02320353394944541
860,860,860,860,2022-07-06,241.7700042724609,248.1600036621093,224.07000732421875,-0.025749513601510454,0.0789931555749499
861,861,861,861,2022-07-07,245.0200042724609,239.4100036621093,230.3300018310547,0.023432607345302392,0.0637780676621591
862,862,862,862,2022-07-08,242.6300048828125,240.13999938964844,233.27999877929688,0.010368974346184556,0.040080616222745835
863,863,863,863,2022-07-11,244.3699951171875,241.8300018310547,234.13999938964844,0.010503218239676038,0.04369179018624081
864,864,864,864,2022-07-12,237.75,244.27999877929688,241.1100006103516,-0.026731614589521224,-0.013935550586230416
865,865,865,865,2022-07-13,238.2700042724609,241.2100067138672,251.2899932861328,-0.01218855917903039,-0.05181260440739721
866,866,866,866,2022-07-14,235.8000030517578,241.7700042724609,248.1600036621093,-0.024692894549380284,-0.04980657812683087
867,867,867,867,2022-07-15,240.69000244140625,245.0200042724609,239.4100036621093,-0.01767203393825645,0.005346471574777967
868,868,868,868,2022-07-18,238.7700042724609,242.6300048828125,240.13999938964844,-0.015908999433997928,-0.0057049850948178715
869,869,869,869,2022-07-19,247.57000732421875,244.3699951171875,241.8300018310547,0.013094947297014548,0.023735704625988063
870,870,870,870,2022-07-20,253.47000122070312,237.75,244.27999877929688,0.06611987895143279,0.037620773241076044
871,871,871,871,2022-07-21,256.8299865722656,238.2700042724609,241.2100067138672,0.07789474951526598,0.06475676557203314
872,872,872,872,2022-07-22,253.7400054931641,235.8000030517578,241.7700042724609,0.0760814343054459,0.04950986892159581
873,873,873,873,2022-07-25,251.9600067138672,240.69000244140625,245.0200042724609,0.046823732428207254,0.028324227901363574
874,874,874,874,2022-07-26,250.259994506836,238.7700042724609,242.6300048828125,0.048121581558728144,0.03144701591094923
875,875,875,875,2022-07-27,260.8500061035156,247.57000732421875,244.3699951171875,0.053641387835422716,0.06743876627908074
876,876,876,876,2022-07-28,264.989990234375,253.47000122070312,237.75,0.045449122019142196,0.11457409141692954
877,877,877,877,2022-07-29,265.4800109863281,256.8299865722656,238.2700042724609,0.03367996287936803,0.11419820466680597
878,878,878,878,2022-08-01,269.1000061035156,253.7400054931641,235.8000030517578,0.060534406391684836,0.14122138516023885
879,879,879,879,2022-08-02,289.69000244140625,251.9600067138672,240.69000244140625,0.14974597048009408,0.20358136816226335
880,880,880,880,2022-08-03,288.260009765625,250.259994506836,238.7700042724609,0.1518421485370527,0.20727061443065908
881,881,881,881,2022-08-04,293.2699890136719,260.8500061035156,247.57000732421875,0.1242859196916819,0.18459417674776835
882,882,882,882,2022-08-05,295.44000244140625,264.989990234375,253.47000122070312,0.1149100469044102,0.1655817296665365
883,883,883,883,2022-08-08,295.7200012207031,265.4800109863281,256.8299865722656,0.11390684414252306,0.1514231853043173
884,884,884,884,2022-08-09,293.7300109863281,269.1000061035156,253.7400054931641,0.09152732933546637,0.15760228827709
885,885,885,885,2022-08-10,300.3999938964844,289.69000244140625,251.9600067138672,0.036970524922565584,0.19225268253634797
886,886,886,886,2022-08-11,299.5899963378906,288.260009765625,250.259994506836,0.03930474636935477,0.19711501204283444
887,887,887,887,2022-08-12,307.989990234375,293.2699890136719,260.8500061035156,0.050192661275057615,0.1807168220350832
888,888,888,888,2022-08-15,314.4599914550781,295.44000244140625,264.989990234375,0.06437851630279501,0.18668630153519583
889,889,889,889,2022-08-16,315.7900085449219,295.7200012207031,265.4800109863281,0.06786827824080799,0.18950578377512817
890,890,890,890,2022-08-17,314.04998779296875,293.7300109863281,269.1000061035156,0.06917909660782473,0.1670382039016456
891,891,891,891,2022-08-18,314.989990234375,300.3999938964844,289.69000244140625,0.04856856402906007,0.08733469425851514
892,892,892,892,2022-08-19,307.9800109863281,299.5899963378906,288.260009765625,0.028004989322056195,0.06841046469379086
893,893,893,893,2022-08-22,303.57000732421875,307.989990234375,293.2699890136719,-0.014351060262681625,0.03512128310567331
894,894,894,894,2022-08-23,302.04998779296875,314.4599914550781,295.44000244140625,-0.0394644915071245,0.022373359385797542
895,895,895,895,2022-08-24,301.07000732421875,315.7900085449219,295.7200012207031,-0.04661325824882512,0.018091458411440886
896,896,896,896,2022-08-25,305.0400085449219,314.04998779296875,293.7300109863281,-0.02868963412915826,0.03850473950760236
897,897,897,897,2022-08-26,294.95001220703125,314.989990234375,300.3999938964844,-0.06362099955123202,-0.018142416112468807
898,898,898,898,2022-08-29,290.8999938964844,307.9800109863281,299.5899963378906,-0.055458200144690495,-0.02900631712550672
899,899,899,899,2022-08-30,289.1499938964844,303.57000732421875,307.989990234375,-0.0475014430932682,-0.06117080728355395
900,900,900,900,2022-08-31,285.32000732421875,302.04998779296875,314.4599914550781,-0.055388118340918724,-0.09266674592218238
901,901,901,901,2022-09-01,291.5400085449219,301.07000732421875,315.7900085449219,-0.03165376340205861,-0.0767915366028763
902,902,902,902,2022-09-02,288.9200134277344,305.0400085449219,314.04998779296875,-0.052845510967829634,-0.08001902672195238
903,903,903,903,2022-09-06,290.4200134277344,294.95001220703125,314.989990234375,-0.015358530570655393,-0.07800240505534417
904,904,904,904,2022-09-07,296.75,290.8999938964844,307.9800109863281,0.02011002484103641,-0.03646344108620303
905,905,905,905,2022-09-08,298.5599975585937,289.1499938964844,303.57000732421875,0.032543675810963624,-0.01650363884688477
906,906,906,906,2022-09-09,306.1400146484375,285.32000732421875,302.04998779296875,0.07297072336241839,0.013540893960479528
907,907,907,907,2022-09-12,311.32000732421875,291.5400085449219,301.07000732421875,0.06784660149397337,0.03404523782059066
908,908,908,908,2022-09-13,302.7200012207031,288.9200134277344,305.0400085449219,0.04776404247406152,-0.00760558372419895
909,909,909,909,2022-09-14,302.0799865722656,290.4200134277344,294.95001220703125,0.040148655758645235,0.024173500831150108
910,910,910,910,2022-09-15,302.54998779296875,296.75,290.8999938964844,0.019545030473357095,0.040048106362731595
911,911,911,911,2022-09-16,300.0799865722656,298.5599975585937,289.1499938964844,0.0050910672096105,0.03780042506137549
912,912,912,912,2022-09-19,302.8999938964844,306.1400146484375,285.32000732421875,-0.010583460498209907,0.06161498009597666
913,913,913,913,2022-09-20,291.0400085449219,311.32000732421875,291.5400085449219,-0.06514197064815253,-0.0017150304772765024
914,914,914,914,2022-09-21,287.6000061035156,302.7200012207031,288.9200134277344,-0.049947129546170976,-0.004568763889210126
915,915,915,915,2022-09-22,280.1000061035156,302.0799865722656,290.4200134277344,-0.0727621207818473,-0.03553476636274133
916,916,916,916,2022-09-23,276.0599975585937,302.54998779296875,296.75,-0.08755574715971182,-0.06972199643270871
917,917,917,917,2022-09-26,274.75,300.0799865722656,298.5599975585937,-0.08441078281028791,-0.07974945656918042
918,918,918,918,2022-09-27,274.9599914550781,302.8999938964844,306.1400146484375,-0.09224167383428439,-0.10184889822118037
919,919,919,919,2022-09-28,281.3900146484375,291.0400085449219,311.32000732421875,-0.03315693242564932,-0.0961389951549474
920,920,920,920,2022-09-29,278.6700134277344,287.6000061035156,302.7200012207031,-0.031050043415392303,-0.07944631242068045
921,921,921,921,2022-09-30,276.69000244140625,280.1000061035156,302.0799865722656,-0.0121742363006202,-0.08405053383033512
922,922,922,922,2022-10-03,284.3599853515625,276.0599975585937,302.54998779296875,0.030065883744011535,-0.06012230433092414
923,923,923,923,2022-10-04,294.8500061035156,274.75,300.0799865722656,0.07315743804737251,-0.017428621376889164
924,924,924,924,2022-10-05,299.7799987792969,274.9599914550781,302.8999938964844,0.09026770474086865,-0.010300413271892461
925,925,925,925,2022-10-06,300.760009765625,281.3900146484375,291.0400085449219,0.06883682472310881,0.033397474351719136
926,926,926,926,2022-10-07,294.010009765625,278.6700134277344,287.6000061035156,0.055047172636924824,0.022287912121261355
927,927,927,927,2022-10-10,289.8800048828125,276.69000244140625,280.1000061035156,0.047670686779510474,0.034916096273423625
928,928,928,928,2022-10-11,289.239990234375,284.3599853515625,276.0599975585937,0.01716136282951064,0.04774321811324311
929,929,929,929,2022-10-12,288.260009765625,294.8500061035156,274.75,-0.022350334751483847,0.04917201006596916
930,930,930,930,2022-10-13,289.54998779296875,299.7799987792969,274.9599914550781,-0.03412506180527286,0.053062251932293414
931,931,931,931,2022-10-14,278.3299865722656,300.760009765625,281.3900146484375,-0.07457781109542638,-0.010874686082926632
932,932,932,932,2022-10-17,285.6099853515625,294.010009765625,278.6700134277344,-0.028570538876410145,0.024903906374655005
933,933,933,933,2022-10-18,290.04998779296875,289.8800048828125,276.69000244140625,0.0005863906005691977,0.04828503102272985
934,934,934,934,2022-10-19,286.2699890136719,289.239990234375,284.3599853515625,-0.010268293876986023,0.006716851035661664
935,935,935,935,2022-10-20,280.54998779296875,288.260009765625,294.8500061035156,-0.02674676233767226,-0.04849929799739072
936,936,936,936,2022-10-21,289.75,289.54998779296875,299.7799987792969,0.0006907691779087788,-0.03345786516825333
937,937,937,937,2022-10-24,294.2699890136719,278.3299865722656,300.760009765625,0.05727015848243,-0.021578735673704275
938,938,938,938,2022-10-25,298.92999267578125,285.6099853515625,294.010009765625,0.046637050549275916,0.016734066007066506
939,939,939,939,2022-10-26,292.92999267578125,290.04998779296875,289.8800048828125,0.00992933978286592,0.010521552854953597
940,940,940,940,2022-10-27,292.07000732421875,286.2699890136719,289.239990234375,0.020260657886390865,0.009784321620086356
941,941,941,941,2022-10-28,302.010009765625,280.54998779296875,288.260009765625,0.07649268546214527,0.04769999144584669
942,942,942,942,2022-10-31,301.9200134277344,289.75,289.54998779296875,0.042001771968021906,0.04272155467542382
943,943,943,943,2022-11-01,325.0,294.2699890136719,278.3299865722656,0.10442794757742146,0.16767871116760524
944,944,944,944,2022-11-02,318.510009765625,298.92999267578125,285.6099853515625,0.06550034312241193,0.11519213648488247
945,945,945,945,2022-11-03,319.29998779296875,292.92999267578125,290.04998779296875,0.09002149242660229,0.10084468619553255
946,946,946,946,2022-11-04,319.5,292.07000732421875,286.2699890136719,0.0939158146605994,0.11607926873795038
947,947,947,947,2022-11-07,319.67999267578125,302.010009765625,280.54998779296875,0.058507937945067034,0.1394760527014829
948,948,948,948,2022-11-08,327.2200012207031,301.9200134277344,289.75,0.08379698816827319,0.12931838212494617
949,949,949,949,2022-11-09,323.7300109863281,325.0,294.2699890136719,-0.003907658503605749,0.10011222031645062
950,950,950,950,2022-11-10,340.8999938964844,318.510009765625,298.92999267578125,0.07029601407922792,0.14040077024396713
951,951,951,951,2022-11-11,335.260009765625,319.29998779296875,292.92999267578125,0.04998441147139854,0.14450557521672147
952,952,952,952,2022-11-14,334.3800048828125,319.5,292.07000732421875,0.04657278523571984,0.144862520962745
953,953,953,953,2022-11-15,338.44000244140625,319.67999267578125,302.010009765625,0.05868371557631802,0.12062511671071019
954,954,954,954,2022-11-16,335.95001220703125,327.2200012207031,301.9200134277344,0.02667933180661497,0.11271196762662461
955,955,955,955,2022-11-17,332.6199951171875,323.7300109863281,325.0,0.027461105949904807,0.023446138822115437
956,956,956,956,2022-11-18,337.69000244140625,340.8999938964844,318.510009765625,-0.00941622620284599,0.06021786470665336
957,957,957,957,2022-11-21,338.2699890136719,335.260009765625,319.29998779296875,0.008978044384569062,0.0594112181206945
958,958,958,958,2022-11-22,342.760009765625,334.3800048828125,319.5,0.025061321731092656,0.07280128252151807
959,959,959,959,2022-11-23,343.2699890136719,338.44000244140625,319.67999267578125,0.014271322944756859,0.07379253277766296
960,960,960,960,2022-11-25,342.57000732421875,335.95001220703125,327.2200012207031,0.01970529804031651,0.0469103540316973
961,961,961,961,2022-11-28,345.0299987792969,332.6199951171875,323.7300109863281,0.03730985462174985,0.06579553044239783
962,962,962,962,2022-11-29,340.0799865722656,337.69000244140625,340.8999938964844,0.0070774500683479236,-0.0024054190052809066
963,963,963,963,2022-11-30,350.3699951171875,338.2699890136719,335.260009765625,0.0357702619106024,0.045069453294252604
964,964,964,964,2022-12-01,356.2699890136719,342.760009765625,334.3800048828125,0.039415272678060775,0.065464393238857
965,965,965,965,2022-12-02,351.989990234375,343.2699890136719,338.44000244140625,0.02540274856464597,0.040036602337853555
966,966,966,966,2022-12-05,350.4599914550781,342.57000732421875,335.95001220703125,0.02303174230717775,0.04319088769404478
967,967,967,967,2022-12-06,347.79998779296875,345.0299987792969,332.6199951171875,0.00802825558204212,0.04563764325242414
968,968,968,968,2022-12-07,342.54998779296875,340.0799865722656,337.69000244140625,0.007263000818127363,0.014391854412112215
969,969,969,969,2022-12-08,346.3999938964844,350.3699951171875,338.2699890136719,-0.011330882427233235,0.02403407085126874
970,970,970,970,2022-12-09,343.29998779296875,356.2699890136719,342.760009765625,-0.036404978304825475,0.0015753822265116568
971,971,971,971,2022-12-12,347.9599914550781,351.989990234375,343.2699890136719,-0.011449185747053447,0.01366272203079033
972,972,972,972,2022-12-13,351.92999267578125,350.4599914550781,342.57000732421875,0.004194490830750297,0.027322839569851487
973,973,973,973,2022-12-14,347.25,347.79998779296875,345.0299987792969,-0.001581333560299436,0.006434226671760079
974,974,974,974,2022-12-15,340.8299865722656,342.54998779296875,340.0799865722656,-0.005021168535970455,0.0022053635309722264
975,975,975,975,2022-12-16,338.1700134277344,346.3999938964844,350.3699951171875,-0.02375860454319001,-0.03482028101570922
976,976,976,976,2022-12-19,339.0599975585937,343.29998779296875,356.2699890136719,-0.012350685654355598,-0.04830603751588447
