,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,URI,URI_6m,URI_12m,URI_6m_ret,URI_12m_ret
727,727,727,727,2021-12-22,321.1284484863281,332.8723449707031,340.08038330078125,-0.03528048112680737,-0.055727809497589376
728,728,728,728,2021-12-23,327.1039123535156,336.392578125,351.7749938964844,-0.027612576422636814,-0.07013313046983838
729,729,729,729,2021-12-27,328.8492126464844,332.763916015625,351.9820861816406,-0.011764206335872052,-0.06572173540450721
730,730,730,730,2021-12-28,328.91827392578125,327.695556640625,351.5580444335937,0.003731259885519922,-0.06439838560453959
731,731,731,731,2021-12-29,329.4605712890625,317.4898986816406,342.959716796875,0.03770410541289482,-0.039360732023836054
732,732,732,732,2021-12-30,325.28961181640625,324.3627014160156,333.5428466796875,0.002857635592329766,-0.024744151899642186
733,733,733,733,2021-12-31,327.6561279296875,321.1284484863281,332.8723449707031,0.020327315982524352,-0.01567032263216317
734,734,734,734,2022-01-03,326.02911376953125,327.1039123535156,336.392578125,-0.0032858016776723398,-0.030807648650374775
735,735,735,735,2022-01-04,342.2497253417969,328.8492126464844,332.763916015625,0.04074971804697047,0.028506123619865376
736,736,736,736,2022-01-05,330.3480224609375,328.91827392578125,327.695556640625,0.00434682001121911,0.008094299011876416
737,737,737,737,2022-01-06,330.4959716796875,329.4605712890625,317.4898986816406,0.003142714123798962,0.04096531276130011
738,738,738,738,2022-01-07,321.4341125488281,325.28961181640625,324.3627014160156,-0.01185251273795418,-0.009028747307882945
739,739,739,739,2022-01-10,317.7166748046875,327.6561279296875,321.1284484863281,-0.030335013685850898,-0.010624327111853127
740,740,740,740,2022-01-11,329.3323974609375,326.02911376953125,327.1039123535156,0.010131867222573643,0.006812774238583508
741,741,741,741,2022-01-12,327.3208923339844,342.2497253417969,328.8492126464844,-0.043619707781805905,-0.0046474805282351594
742,742,742,742,2022-01-13,331.5214538574219,330.3480224609375,328.91827392578125,0.0035521066169637017,0.007914366996307542
743,743,743,743,2022-01-14,323.2484130859375,330.4959716796875,329.4605712890625,-0.021929340188068136,-0.018855543711403855
744,744,744,744,2022-01-18,309.8183898925781,321.4341125488281,325.28961181640625,-0.03613718084910944,-0.04756137719073583
745,745,745,745,2022-01-19,303.0145874023437,317.7166748046875,327.6561279296875,-0.04627420770842994,-0.07520549267014376
746,746,746,746,2022-01-20,302.8272399902344,329.3323974609375,326.02911376953125,-0.08048147608632072,-0.07116503649333039
747,747,747,747,2022-01-21,293.02587890625,327.3208923339844,342.2497253417969,-0.10477489897815995,-0.14382435628367018
748,748,748,748,2022-01-24,307.83642578125,331.5214538574219,330.3480224609375,-0.0714434248540613,-0.0681450928992603
749,749,749,749,2022-01-25,304.0992736816406,323.2484130859375,330.4959716796875,-0.059239701199108374,-0.07986995382694173
750,750,750,750,2022-01-26,303.4681701660156,309.8183898925781,321.4341125488281,-0.0204965874645604,-0.05589307942567345
751,751,751,751,2022-01-27,315.3402404785156,303.0145874023437,317.7166748046875,0.04067676471234005,-0.007479728055295731
752,752,752,752,2022-01-28,313.3385925292969,302.8272399902344,329.3323974609375,0.03471072331340297,-0.04856432302120439
753,753,753,753,2022-01-31,315.65582275390625,293.02587890625,327.3208923339844,0.07722848211265476,-0.03563802327709531
754,754,754,754,2022-02-01,325.4079284667969,307.83642578125,331.5214538574219,0.05708064807779856,-0.018440813767830133
755,755,755,755,2022-02-02,321.6707458496094,304.0992736816406,323.2484130859375,0.057782026097057404,-0.004880665062719669
756,756,756,756,2022-02-03,319.9057312011719,303.4681701660156,309.8183898925781,0.054165684085299315,0.03255888493930681
757,757,757,757,2022-02-04,307.93505859375,315.3402404785156,303.0145874023437,-0.023483149101201195,0.0162383970804445
758,758,758,758,2022-02-07,311.3763427734375,313.3385925292969,302.8272399902344,-0.006262394108621949,0.028230956975597188
759,759,759,759,2022-02-08,318.8802490234375,315.65582275390625,293.02587890625,0.0102150064630524,0.08823237801961947
760,760,760,760,2022-02-09,329.52960205078125,325.4079284667969,307.83642578125,0.012666174433438648,0.07046981595656421
761,761,761,761,2022-02-10,321.1383056640625,321.6707458496094,304.0992736816406,-0.0016552334721660067,0.056031149881206055
762,762,762,762,2022-02-11,308.54638671875,319.9057312011719,303.4681701660156,-0.03550841193050891,0.016733934731791633
763,763,763,763,2022-02-14,308.881591796875,307.93505859375,315.3402404785156,0.0030738078588632423,-0.02048152393059599
764,764,764,764,2022-02-15,318.36749267578125,311.3763427734375,313.3385925292969,0.022452411895115043,0.0160494119345167
765,765,765,765,2022-02-16,320.5860900878906,318.8802490234375,315.65582275390625,0.005349472316574122,0.015619123673914048
766,766,766,766,2022-02-17,309.8282470703125,329.52960205078125,325.4079284667969,-0.059786297977056146,-0.04787738722252444
767,767,767,767,2022-02-18,307.4715576171875,321.1383056640625,321.6707458496094,-0.04255720294287024,-0.04414199430824339
768,768,768,768,2022-02-22,307.9646301269531,308.54638671875,319.9057312011719,-0.0018854753023802573,-0.03732693699916745
769,769,769,769,2022-02-23,295.027587890625,308.881591796875,307.93505859375,-0.04485215135565801,-0.04191621039211857
770,770,770,770,2022-02-24,304.0203857421875,318.36749267578125,311.3763427734375,-0.045064610124013305,-0.023624007417295423
771,771,771,771,2022-02-25,311.8989562988281,320.5860900878906,318.8802490234375,-0.027097662867034744,-0.021893148747811786
772,772,772,772,2022-02-28,317.1349182128906,309.8282470703125,329.52960205078125,0.02358297286212241,-0.0376132637576535
773,773,773,773,2022-03-01,308.6745300292969,307.4715576171875,321.1383056640625,0.003912467291062871,-0.03881123931632058
774,774,774,774,2022-03-02,321.7594909667969,307.9646301269531,308.54638671875,0.044793653200229766,0.042823720571037116
775,775,775,775,2022-03-03,324.0570373535156,295.027587890625,308.881591796875,0.09839571163647465,0.049130300929749904
776,776,776,776,2022-03-04,312.09619140625,304.0203857421875,318.36749267578125,0.026563368914711116,-0.019698309073024056
777,777,777,777,2022-03-07,294.0809631347656,311.8989562988281,320.5860900878906,-0.05712745363274385,-0.08267709602078632
778,778,778,778,2022-03-08,306.3474426269531,317.1349182128906,309.8282470703125,-0.03401541415472875,-0.01123462588151114
779,779,779,779,2022-03-09,311.3861999511719,308.6745300292969,307.4715576171875,0.008784883941080679,0.012731721803218798
780,780,780,780,2022-03-10,316.7700500488281,321.7594909667969,307.9646301269531,-0.01550674046312317,0.028592309182535303
781,781,781,781,2022-03-11,318.2491455078125,324.0570373535156,295.027587890625,-0.017922437028785376,0.07870978366198211
782,782,782,782,2022-03-14,315.7938842773437,312.09619140625,304.0203857421875,0.011847926930580455,0.038726016699223154
783,783,783,783,2022-03-15,323.77105712890625,294.0809631347656,311.8989562988281,0.10095891171484928,0.03806393253430307
784,784,784,784,2022-03-16,332.8526306152344,306.3474426269531,317.1349182128906,0.08652002367311185,0.049561595080465315
785,785,785,785,2022-03-17,341.9342041015625,311.3861999511719,308.6745300292969,0.09810326904397448,0.10774997881784709
786,786,786,786,2022-03-18,341.4115600585937,316.7700500488281,321.7594909667969,0.07778989840096062,0.06107689017268103
787,787,787,787,2022-03-21,342.9498291015625,318.2491455078125,324.0570373535156,0.07761429666790298,0.0583008222945538
788,788,788,788,2022-03-22,351.3904113769531,315.7938842773437,312.09619140625,0.1127207614582777,0.12590419573417533
789,789,789,789,2022-03-23,349.48736572265625,323.77105712890625,294.0809631347656,0.07942744735058671,0.1884052677102397
790,790,790,790,2022-03-24,353.973876953125,332.8526306152344,306.3474426269531,0.06345524834474281,0.15546542160682497
791,791,791,791,2022-03-25,358.5985412597656,341.9342041015625,311.3861999511719,0.048735508054799315,0.15161988975746854
792,792,792,792,2022-03-28,358.3322448730469,341.4115600585937,316.7700500488281,0.049560960418414624,0.13120620089497792
793,793,793,793,2022-03-29,360.1072082519531,342.9498291015625,318.2491455078125,0.05002883131721747,0.13152608054092352
794,794,794,794,2022-03-30,354.18096923828125,351.3904113769531,315.7938842773437,0.00794147412956736,0.12155740459883124
795,795,795,795,2022-03-31,350.2564697265625,349.48736572265625,323.77105712890625,0.002200663255210733,0.08180290367063714
796,796,796,796,2022-04-01,349.0633544921875,353.973876953125,332.8526306152344,-0.013872556085792076,0.04870240576735041
797,797,797,797,2022-04-04,345.0205078125,358.5985412597656,341.9342041015625,-0.03786416252438074,0.009026016332723374
798,798,798,798,2022-04-05,337.4476318359375,358.3322448730469,341.4115600585937,-0.05828281807155966,-0.01161041009266317
799,799,799,799,2022-04-06,320.9312438964844,360.1072082519531,342.9498291015625,-0.10878972555322697,-0.06420351706475835
800,800,800,800,2022-04-07,316.4446716308594,354.18096923828125,351.3904113769531,-0.10654524349114347,-0.0994498956563894
801,801,801,801,2022-04-08,312.6286315917969,350.2564697265625,349.48736572265625,-0.10742938785439382,-0.10546514050556399
802,802,802,802,2022-04-11,311.6228332519531,349.0633544921875,353.973876953125,-0.10725995942685629,-0.11964454570973948
803,803,803,803,2022-04-12,314.354248046875,345.0205078125,358.5985412597656,-0.08888242603332575,-0.12338112993281936
804,804,804,804,2022-04-13,320.22125244140625,337.4476318359375,358.3322448730469,-0.051049045153490624,-0.10635658101364254
805,805,805,805,2022-04-14,326.453125,320.9312438964844,360.1072082519531,0.017205807189332623,-0.0934557334059436
806,806,806,806,2022-04-18,334.8148498535156,316.4446716308594,354.18096923828125,0.058051785571177295,-0.05467859954874299
807,807,807,807,2022-04-19,346.5784912109375,312.6286315917969,350.2564697265625,0.10859485084996745,-0.010500815355377502
808,808,808,808,2022-04-20,348.1660461425781,311.6228332519531,349.0633544921875,0.11726744317570303,-0.0025706174482702515
809,809,809,809,2022-04-21,333.0103759765625,314.354248046875,345.0205078125,0.0593474656238957,-0.03480990713301124
810,810,810,810,2022-04-22,310.28179931640625,320.22125244140625,337.4476318359375,-0.031039329992061382,-0.08050384698725321
811,811,811,811,2022-04-25,308.91119384765625,326.453125,320.9312438964844,-0.053734915701431074,-0.03745366111099224
812,812,812,812,2022-04-26,298.044921875,334.8148498535156,316.4446716308594,-0.10982167605350479,-0.058145234871652796
813,813,813,813,2022-04-27,305.3022766113281,346.5784912109375,312.6286315917969,-0.11909629606670402,-0.023434689724883717
814,814,814,814,2022-04-28,314.0583801269531,348.1660461425781,311.6228332519531,-0.09796379168363101,0.007815688117535302
815,815,815,815,2022-04-29,312.10601806640625,333.0103759765625,314.354248046875,-0.06277389360272523,-0.007151899471495304
816,816,816,816,2022-05-02,302.7483825683594,310.28179931640625,320.22125244140625,-0.024279273759028164,-0.05456499136091553
817,817,817,817,2022-05-03,308.0928039550781,308.91119384765625,326.453125,-0.0026492723762601145,-0.05624182964988278
818,818,818,818,2022-05-04,316.0403747558594,298.044921875,334.8148498535156,0.060378324071586276,-0.05607420072876168
819,819,819,819,2022-05-05,298.9717712402344,305.3022766113281,346.5784912109375,-0.020735205257420786,-0.13736201517978308
820,820,820,820,2022-05-06,291.3396911621094,314.0583801269531,348.1660461425781,-0.07233906306101456,-0.16321624584034733
821,821,821,821,2022-05-09,282.8201904296875,312.10601806640625,333.0103759765625,-0.09383294759310812,-0.1507165817271935
822,822,822,822,2022-05-10,289.5943603515625,302.7483825683594,310.28179931640625,-0.04344869526702344,-0.066673066259191
823,823,823,823,2022-05-11,276.9039001464844,308.0928039550781,308.91119384765625,-0.1012321722812497,-0.10361325305989622
824,824,824,824,2022-05-12,279.0731811523437,316.0403747558594,298.044921875,-0.11696984485628703,-0.06365396398403678
825,825,825,825,2022-05-13,284.4176025390625,298.9717712402344,305.3022766113281,-0.048680745479067644,-0.06840654548689573
826,826,826,826,2022-05-16,278.9844665527344,291.3396911621094,314.0583801269531,-0.04240831230407327,-0.11167959778701231
827,827,827,827,2022-05-17,286.4094543457031,282.8201904296875,312.10601806640625,0.012690974822421541,-0.08233280434610435
828,828,828,828,2022-05-18,269.5873718261719,289.5943603515625,302.7483825683594,-0.06908625050951434,-0.1095332383310087
829,829,829,829,2022-05-19,268.8083190917969,276.9039001464844,308.0928039550781,-0.02923606727967676,-0.12750860896124394
830,830,830,830,2022-05-20,266.1559143066406,279.0731811523437,316.0403747558594,-0.04628630666825573,-0.15784204941458635
831,831,831,831,2022-05-23,270.3268737792969,284.4176025390625,298.9717712402344,-0.04954239341719502,-0.09581137825189623
832,832,832,832,2022-05-24,264.0062866210937,278.9844665527344,291.3396911621094,-0.053688221845173856,-0.09381970727018663
833,833,833,833,2022-05-25,271.9736022949219,286.4094543457031,282.8201904296875,-0.0504028475029209,-0.03835153394913726
834,834,834,834,2022-05-26,280.8678283691406,269.5873718261719,289.5943603515625,0.04184341598256425,-0.030133639245695343
835,835,835,835,2022-05-27,293.31182861328125,268.8083190917969,276.9039001464844,0.09115606839949231,0.059254956171137074
836,836,836,836,2022-05-31,294.02178955078125,266.1559143066406,279.0731811523437,0.10469756164064092,0.053565191526867784
837,837,837,837,2022-06-01,289.4070129394531,270.3268737792969,284.4176025390625,0.07058173274971491,0.01754255136056626
838,838,838,838,2022-06-02,295.5205993652344,264.0062866210937,278.9844665527344,0.1193695542158455,0.059272593262371887
839,839,839,839,2022-06-03,297.0489501953125,271.9736022949219,286.4094543457031,0.09219772687056405,0.037147851400070264
840,840,840,840,2022-06-06,302.9850158691406,280.8678283691406,269.5873718261719,0.07874589136257959,0.12388430443434606
841,841,841,841,2022-06-07,308.3195495605469,293.31182861328125,268.8083190917969,0.05116643613801419,0.14698663568986148
842,842,842,842,2022-06-08,300.9340209960937,294.02178955078125,266.1559143066406,0.023509248943329064,0.1306681716243394
843,843,843,843,2022-06-09,294.2387084960937,289.4070129394531,270.3268737792969,0.016695157133774785,0.08845526300252038
844,844,844,844,2022-06-10,276.3122253417969,295.5205993652344,264.0062866210937,-0.06499842672455414,0.04661229426844993
845,845,845,845,2022-06-13,261.3636474609375,297.0489501953125,271.9736022949219,-0.12013273472574659,-0.03901097291964084
846,846,846,846,2022-06-14,256.4925231933594,302.9850158691406,280.8678283691406,-0.15344815829394476,-0.086785678934168
847,847,847,847,2022-06-15,262.2510681152344,308.3195495605469,293.31182861328125,-0.14941797077407093,-0.10589671969553982
848,848,848,848,2022-06-16,242.1158599853516,300.9340209960937,294.02178955078125,-0.19545201574768312,-0.17653769689904175
849,849,849,849,2022-06-17,236.3474578857422,294.2387084960937,289.4070129394531,-0.19674926832789597,-0.18333887114481062
850,850,850,850,2022-06-21,238.70411682128903,276.3122253417969,295.5205993652344,-0.13610729121372311,-0.19225895814364458
851,851,851,851,2022-06-22,237.9842987060547,261.3636474609375,297.0489501953125,-0.08945141752499075,-0.19883810883836572
852,852,852,852,2022-06-23,232.55113220214844,256.4925231933594,302.9850158691406,-0.09334147714380936,-0.23246655767760016
853,853,853,853,2022-06-24,244.8275146484375,262.2510681152344,308.3195495605469,-0.06643844615016359,-0.20592931911909462
854,854,854,854,2022-06-27,248.4759216308593,242.1158599853516,300.9340209960937,0.026268670073462008,-0.17431761019109016
855,855,855,855,2022-06-28,244.5316925048828,236.3474578857422,294.2387084960937,0.0346279781993557,-0.1689343195029378
856,856,856,856,2022-06-29,237.7082061767578,238.70411682128903,276.3122253417969,-0.004172155293311608,-0.1397115857515392
857,857,857,857,2022-06-30,239.5225524902344,237.9842987060547,261.3636474609375,0.006463677614629848,-0.08356592503541405
858,858,858,858,2022-07-01,240.95233154296875,232.55113220214844,256.4925231933594,0.036126245704611204,-0.060587308576926846
859,859,859,859,2022-07-05,241.57354736328125,244.8275146484375,262.2510681152344,-0.013290856176148447,-0.07884627849396342
860,860,860,860,2022-07-06,238.21109008789065,248.4759216308593,242.1158599853516,-0.04131117202663315,-0.01612769150148685
861,861,861,861,2022-07-07,247.5884552001953,244.5316925048828,236.3474578857422,0.012500476580357578,0.04756132101021948
862,862,862,862,2022-07-08,245.3895874023437,237.7082061767578,238.70411682128903,0.03231432919010824,0.02800735349721628
863,863,863,863,2022-07-11,245.8530120849609,239.5225524902344,237.9842987060547,0.0264294928761859,0.03306400221228567
864,864,864,864,2022-07-12,247.47998046875,240.95233154296875,232.55113220214844,0.027091038646443577,0.06419598186958919
865,865,865,865,2022-07-13,247.5490264892578,241.57354736328125,244.8275146484375,0.024735651693645666,0.011116037528413836
866,866,866,866,2022-07-14,245.06414794921875,238.21109008789065,248.4759216308593,0.02876884472003205,-0.013730801999837783
867,867,867,867,2022-07-15,248.32801818847656,247.5884552001953,244.5316925048828,0.002987065724382232,0.015524882049871458
868,868,868,868,2022-07-18,253.46533203125,245.3895874023437,237.7082061767578,0.032909891223971144,0.06628768147270159
869,869,869,869,2022-07-19,266.7376708984375,245.8530120849609,239.5225524902344,0.08494774433050001,0.11362236301031681
870,870,870,870,2022-07-20,271.796142578125,247.47998046875,240.95233154296875,0.09825506719096211,0.12800793765988483
871,871,871,871,2022-07-21,275.8882141113281,247.5490264892578,241.57354736328125,0.11447909137021006,0.14204645799419446
872,872,872,872,2022-07-22,270.4649658203125,245.06414794921875,238.21109008789065,0.1036496692137816,0.13540039517270763
873,873,873,873,2022-07-25,273.9555358886719,248.32801818847656,247.5884552001953,0.1032002666760885,0.10649559837980593
874,874,874,874,2022-07-26,272.358154296875,253.46533203125,245.3895874023437,0.07453809210995255,0.1099010238373046
875,875,875,875,2022-07-27,283.2245178222656,266.7376708984375,245.8530120849609,0.06180921827912944,0.15200751628127307
876,876,876,876,2022-07-28,300.5790405273437,271.796142578125,247.47998046875,0.10589884637875357,0.2145590118361056
877,877,877,877,2022-07-29,318.1702880859375,275.8882141113281,247.5490264892578,0.15325799295488363,0.28528192010379105
878,878,878,878,2022-08-01,315.2219543457031,270.4649658203125,245.06414794921875,0.1654816489434925,0.2862834363312181
879,879,879,879,2022-08-02,309.7197570800781,273.9555358886719,248.32801818847656,0.13054753967789812,0.24722034726265285
880,880,880,880,2022-08-03,313.17095947265625,272.358154296875,253.46533203125,0.14984976411352302,0.23555737174362412
881,881,881,881,2022-08-04,314.75848388671875,283.2245178222656,266.7376708984375,0.11133911112964423,0.1800301128315902
882,882,882,882,2022-08-05,318.9196472167969,300.5790405273437,271.796142578125,0.06101758345251196,0.17337812152770615
883,883,883,883,2022-08-08,317.6476745605469,318.1702880859375,275.8882141113281,-0.0016425591733740807,0.15136369845928876
884,884,884,884,2022-08-09,315.42901611328125,315.2219543457031,270.4649658203125,0.0006568760986458422,0.16624722598209374
885,885,885,885,2022-08-10,323.3766784667969,309.7197570800781,273.9555358886719,0.04409444691378783,0.18039840814973873
886,886,886,886,2022-08-11,327.58709716796875,313.17095947265625,272.358154296875,0.046032804956077644,0.20278057403375294
887,887,887,887,2022-08-12,331.8567199707031,314.75848388671875,283.2245178222656,0.054321764016813656,0.1717090120670841
888,888,888,888,2022-08-15,332.81317138671875,318.9196472167969,300.5790405273437,0.04356434070829529,0.10724011495552932
889,889,889,889,2022-08-16,334.5782165527344,317.6476745605469,318.1702880859375,0.05329975110194107,0.051569643933455867
890,890,890,890,2022-08-17,326.7587890625,315.42901611328125,315.2219543457031,0.03591861360386028,0.03659908378127885
891,891,891,891,2022-08-18,318.7224426269531,323.3766784667969,309.7197570800781,-0.014392614402221393,0.02906719813985692
892,892,892,892,2022-08-19,312.273681640625,327.58709716796875,313.17095947265625,-0.046746088779839434,-0.002865137411023566
893,893,893,893,2022-08-22,303.2611083984375,331.8567199707031,314.75848388671875,-0.08616854760328518,-0.03652761109504876
894,894,894,894,2022-08-23,302.7286682128906,332.81317138671875,318.9196472167969,-0.09039456896635512,-0.050768208058689646
895,895,895,895,2022-08-24,303.704833984375,334.5782165527344,317.6476745605469,-0.09227553092504837,-0.04389404265421193
896,896,896,896,2022-08-25,315.1134948730469,326.7587890625,315.42901611328125,-0.03563880935801145,-0.0010002923767833405
897,897,897,897,2022-08-26,302.1468811035156,318.7224426269531,323.3766784667969,-0.052006257817364565,-0.06565036620431808
898,898,898,898,2022-08-29,297.0292663574219,312.273681640625,327.58709716796875,-0.04881748344308734,-0.09328154580788783
899,899,899,899,2022-08-30,288.8351745605469,303.2611083984375,331.8567199707031,-0.04756935010254337,-0.12963891589706023
900,900,900,900,2022-08-31,287.9674377441406,302.7286682128906,332.81317138671875,-0.04876059659592369,-0.13474747245044805
901,901,901,901,2022-09-01,284.66412353515625,303.704833984375,334.5782165527344,-0.0626947888824132,-0.14918512487710311
902,902,902,902,2022-09-02,285.6698608398437,315.1134948730469,326.7587890625,-0.09343818818380167,-0.12574697176637262
903,903,903,903,2022-09-06,288.0068359375,302.1468811035156,318.7224426269531,-0.04679858059223596,-0.09637101936183401
904,904,904,904,2022-09-07,292.9666748046875,297.0292663574219,312.273681640625,-0.013677411665710348,-0.061827198291262486
905,905,905,905,2022-09-08,300.6776733398437,288.8351745605469,303.2611083984375,0.04100088847320893,-0.008518847247631856
906,906,906,906,2022-09-09,306.8010559082031,287.9674377441406,302.7286682128906,0.06540190207476226,0.013452269715164888
907,907,907,907,2022-09-12,309.0295104980469,284.66412353515625,303.704833984375,0.0855934589167906,0.017532406197873662
908,908,908,908,2022-09-13,290.5607604980469,285.6698608398437,315.1134948730469,0.017120810868267222,-0.07791711486330288
909,909,909,909,2022-09-14,285.9558410644531,288.0068359375,302.1468811035156,-0.007121340944462706,-0.05358665288858444
910,910,910,910,2022-09-15,284.683837890625,292.9666748046875,297.0292663574219,-0.028272283595342174,-0.0415630035995892
911,911,911,911,2022-09-16,282.05108642578125,300.6776733398437,288.8351745605469,-0.06194868646934615,-0.023487749181128614
912,912,912,912,2022-09-19,291.30029296875,306.8010559082031,287.9674377441406,-0.05052382526379262,0.011573722538624764
913,913,913,913,2022-09-20,285.7192077636719,309.0295104980469,284.66412353515625,-0.07543066905424989,0.0037064179897798866
914,914,914,914,2022-09-21,278.9252624511719,290.5607604980469,285.6698608398437,-0.04004497381866268,-0.02360976537336945
915,915,915,915,2022-09-22,269.45916748046875,285.9558410644531,288.0068359375,-0.05768958424691206,-0.06440009799300828
916,916,916,916,2022-09-23,259.6972351074219,284.683837890625,292.9666748046875,-0.08776965692307037,-0.1135604918868175
917,917,917,917,2022-09-26,256.38409423828125,282.05108642578125,300.6776733398437,-0.09100121723606269,-0.14731249783052303
918,918,918,918,2022-09-27,260.7621765136719,291.30029296875,306.8010559082031,-0.10483379932046333,-0.15006102002564936
919,919,919,919,2022-09-28,273.1568603515625,285.7192077636719,309.0295104980469,-0.04396745850737527,-0.11608163274979877
920,920,920,920,2022-09-29,266.3826599121094,278.9252624511719,290.5607604980469,-0.044967610423090276,-0.08321185745967241
921,921,921,921,2022-09-30,266.35308837890625,269.45916748046875,285.9558410644531,-0.01152708638791311,-0.06855167781352822
922,922,922,922,2022-10-03,277.6828308105469,259.6972351074219,284.683837890625,0.06925601535836678,-0.024592218272566302
923,923,923,923,2022-10-04,290.1564636230469,256.38409423828125,282.05108642578125,0.1317256808972629,0.028737266358300095
924,924,924,924,2022-10-05,289.7817687988281,260.7621765136719,291.30029296875,0.11128758270521155,-0.005212916727429406
925,925,925,925,2022-10-06,289.48590087890625,273.1568603515625,285.7192077636719,0.059778987451853505,0.013183198794076034
926,926,926,926,2022-10-07,280.5522766113281,266.3826599121094,278.9252624511719,0.05319271421005367,0.005833154537018936
927,927,927,927,2022-10-10,278.0871276855469,266.35308837890625,269.45916748046875,0.04405445184832302,0.03201954598818202
928,928,928,928,2022-10-11,273.88653564453125,277.6828308105469,259.6972351074219,-0.01367133558432243,0.054637857546847135
929,929,929,929,2022-10-12,272.7229919433594,290.1564636230469,256.38409423828125,-0.06008300301845415,0.06372820339585061
930,930,930,930,2022-10-13,279.3985900878906,289.7817687988281,260.7621765136719,-0.035831028135333454,0.07146900606285445
931,931,931,931,2022-10-14,273.1371154785156,289.48590087890625,273.1568603515625,-0.056475238865707045,-7.228400934711221e-05
932,932,932,932,2022-10-17,283.82598876953125,280.5522766113281,266.3826599121094,0.011668813376761289,0.06548222344193566
933,933,933,933,2022-10-18,291.2509765625,278.0871276855469,266.35308837890625,0.047337138495092246,0.09347700203188447
934,934,934,934,2022-10-19,282.8497619628906,273.88653564453125,277.6828308105469,0.03272605678576501,0.018607312296772704
935,935,935,935,2022-10-20,271.5397644042969,272.7229919433594,290.1564636230469,-0.004338569075643783,-0.06416089783523016
936,936,936,936,2022-10-21,280.7100524902344,279.3985900878906,289.7817687988281,0.004693876235850825,-0.03130533831095328
937,937,937,937,2022-10-24,286.6756591796875,273.1371154785156,289.48590087890625,0.049566840000683676,-0.00970769799388016
938,938,938,938,2022-10-25,290.8269348144531,283.82598876953125,280.5522766113281,0.024666331914399375,0.03662297211495913
939,939,939,939,2022-10-26,292.0989990234375,291.2509765625,278.0871276855469,0.002911655339138397,0.050386623266269526
940,940,940,940,2022-10-27,294.4063720703125,282.8497619628906,273.88653564453125,0.04085776854547274,0.07492093898479668
941,941,941,941,2022-10-28,305.2726745605469,271.5397644042969,272.7229919433594,0.12422825154265404,0.11935070961654604
942,942,942,942,2022-10-31,311.3072814941406,280.7100524902344,279.3985900878906,0.10899940608635905,0.11420491204416039
943,943,943,943,2022-11-01,316.72076416015625,286.6756591796875,273.1371154785156,0.10480521808667609,0.15956692156349872
944,944,944,944,2022-11-02,305.1346130371094,290.8269348144531,283.82598876953125,0.049196537562054,0.07507636760099823
945,945,945,945,2022-11-03,311.9186706542969,292.0989990234375,291.2509765625,0.06785258318967768,0.07096180186493473
946,946,946,946,2022-11-04,319.353515625,294.4063720703125,282.8497619628906,0.08473710463280804,0.12905704218658176
947,947,947,947,2022-11-07,318.4858093261719,305.2726745605469,271.5397644042969,0.043283057629202704,0.1728882877425526
948,948,948,948,2022-11-08,323.2582702636719,311.3072814941406,280.7100524902344,0.03838968594686154,0.1515735450012703
949,949,949,949,2022-11-09,313.2498474121094,316.72076416015625,286.6756591796875,-0.010958917572867821,0.09269774876758974
950,950,950,950,2022-11-10,340.10009765625,305.1346130371094,290.8269348144531,0.1145903582393264,0.16942434466475054
951,951,951,951,2022-11-11,344.4387512207031,311.9186706542969,292.0989990234375,0.10425820454476309,0.17918497623152074
952,952,952,952,2022-11-14,353.1159973144531,319.353515625,294.4063720703125,0.10572134026261559,0.19941696516717755
953,953,953,953,2022-11-15,349.9409484863281,318.4858093261719,305.2726745605469,0.09876464897040993,0.1463225425927268
954,954,954,954,2022-11-16,342.3581848144531,323.2582702636719,311.3072814941406,0.0590856176245762,0.0997435818760215
955,955,955,955,2022-11-17,342.5751037597656,313.2498474121094,316.72076416015625,0.09361618717431064,0.08163133752271334
956,956,956,956,2022-11-18,340.8791198730469,340.10009765625,305.1346130371094,0.0022905674598900916,0.11714340264501688
957,957,957,957,2022-11-21,344.2218017578125,344.4387512207031,311.9186706542969,-0.0006298636901966859,0.10356267239711836
958,958,958,958,2022-11-22,351.2720947265625,353.1159973144531,319.353515625,-0.005221804171756661,0.09994747995523179
959,959,959,959,2022-11-23,353.4414367675781,349.9409484863281,318.4858093261719,0.010003082795515539,0.10975568272684644
960,960,960,960,2022-11-25,354.023193359375,342.3581848144531,323.2582702636719,0.034072527143593545,0.09517134107847913
961,961,961,961,2022-11-28,342.74273681640625,342.5751037597656,313.2498474121094,0.0004893322801360345,0.09415132887677435
962,962,962,962,2022-11-29,337.9505310058594,340.8791198730469,340.10009765625,-0.008591282646699505,-0.006320394099278537
963,963,963,963,2022-11-30,348.1069030761719,344.2218017578125,344.4387512207031,0.01128662187728846,0.01064964915378619
964,964,964,964,2022-12-01,351.4496154785156,351.2720947265625,353.1159973144531,0.0005053653695188398,-0.004719077721232701
965,965,965,965,2022-12-02,351.5975036621094,353.4414367675781,349.9409484863281,-0.005217082417762198,0.004733813470377379
966,966,966,966,2022-12-05,340.8495178222656,354.023193359375,342.3581848144531,-0.03721133469279947,-0.004406691760575732
967,967,967,967,2022-12-06,342.44696044921875,342.74273681640625,342.5751037597656,-0.0008629690301678039,-0.0003740590286348544
