,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MCD,MCD_6m,MCD_12m,MCD_6m_ret,MCD_12m_ret
513,513,513,513,2021-02-18,201.4339599609375,201.9482269287109,194.4212188720703,-0.0025465287593485764,0.036069833990093336
514,514,514,514,2021-02-19,198.45123291015625,200.47088623046875,196.13233947753903,-0.010074546774790138,0.011823105964035907
515,515,515,515,2021-02-22,198.28292846679688,200.3493194580078,195.15057373046875,-0.010313940655256593,0.01605096350192836
516,516,516,516,2021-02-23,197.59100341796875,200.0033721923828,197.31982421875,-0.01206164050120917,0.0013743129981613755
517,517,517,517,2021-02-24,199.4143218994141,201.0599822998047,198.7691345214844,-0.008184922636353953,0.003245913302801773
518,518,518,518,2021-02-25,197.2450256347656,199.58258056640625,197.8341217041016,-0.011712219197721474,-0.0029777273215643163
519,519,519,519,2021-02-26,193.93345642089844,201.4339599609375,201.9482269287109,-0.03723554628769432,-0.039687253657551214
520,520,520,520,2021-03-01,195.9185485839844,198.45123291015625,200.47088623046875,-0.012762250397902353,-0.022708223284107265
521,521,521,521,2021-03-02,196.31365966796875,198.28292846679688,200.3493194580078,-0.009931610421811454,-0.02014311703656635
522,522,522,522,2021-03-03,193.6324005126953,197.59100341796875,200.0033721923828,-0.02003432766065627,-0.03185432130393917
523,523,523,523,2021-03-04,192.7104339599609,199.4143218994141,201.0599822998047,-0.03361788599534321,-0.04152764883562754
524,524,524,524,2021-03-05,195.09063720703125,197.2450256347656,199.58258056640625,-0.010922396753992536,-0.022506690446766786
525,525,525,525,2021-03-08,196.7275848388672,193.93345642089844,201.4339599609375,0.01440766575058916,-0.023364357842058925
526,526,526,526,2021-03-09,196.2007598876953,195.9185485839844,198.45123291015625,0.0014404521968471862,-0.011340181612677469
527,527,527,527,2021-03-10,200.6789093017578,196.31365966796875,198.28292846679688,0.022236097280098344,0.01208364660279937
528,528,528,528,2021-03-11,199.0419464111328,193.6324005126953,197.59100341796875,0.02793719379666948,0.007343163241571471
529,529,529,529,2021-03-12,199.76632690429688,192.7104339599609,199.4143218994141,0.036613964274513355,0.001765194202351994
530,530,530,530,2021-03-15,207.405517578125,195.09063720703125,197.2450256347656,0.06312389229640547,0.05151203134609528
531,531,531,531,2021-03-16,206.84100341796875,196.7275848388672,193.93345642089844,0.051408238389065275,0.06655657685519079
532,532,532,532,2021-03-17,210.83938598632807,196.2007598876953,195.9185485839844,0.07461044547947648,0.07615837045642238
533,533,533,533,2021-03-18,209.70103454589844,200.6789093017578,196.31365966796875,0.044958014150725756,0.06819380220699967
534,534,534,534,2021-03-19,209.26824951171875,199.0419464111328,193.6324005126953,0.05137762810791102,0.08075016865784446
535,535,535,535,2021-03-22,211.7425231933593,199.76632690429688,192.7104339599609,0.05995102615467274,0.09876003515903364
536,536,536,536,2021-03-23,211.083984375,207.405517578125,195.09063720703125,0.01773562651480276,0.08197906058913795
537,537,537,537,2021-03-24,210.78292846679688,206.84100341796875,196.7275848388672,0.0190577544282291,0.07144571840010094
538,538,538,538,2021-03-25,210.924057006836,210.83938598632807,196.2007598876953,0.00040159014935392534,0.0750419984487738
539,539,539,539,2021-03-26,211.874267578125,209.70103454589844,200.6789093017578,0.010363482645341371,0.055787418395487176
540,540,540,540,2021-03-29,213.8875274658203,209.26824951171875,199.0419464111328,0.022073477294714428,0.07458518831012184
541,541,541,541,2021-03-30,211.6578826904297,211.7425231933593,199.76632690429688,-0.00039973313651464615,0.05952732860643617
542,542,542,542,2021-03-31,210.8675842285156,211.083984375,207.405517578125,-0.0010251850566737053,0.016692259158855416
543,543,543,543,2021-04-01,211.874267578125,210.78292846679688,206.84100341796875,0.005177549810444049,0.024333976711500505
544,544,544,544,2021-04-05,215.29869079589844,210.924057006836,210.83938598632807,0.020740326405350062,0.021150245665482625
545,545,545,545,2021-04-06,218.177474975586,211.874267578125,209.70103454589844,0.02974975427413229,0.04042154798159703
546,546,546,546,2021-04-07,218.8360595703125,213.8875274658203,209.26824951171875,0.023136141518504294,0.045720313907714694
547,547,547,547,2021-04-08,216.6157989501953,211.6578826904297,211.7425231933593,0.023424198507253635,0.02301510194239942
548,548,548,548,2021-04-09,217.77294921875,210.8675842285156,211.083984375,0.032747399347787365,0.03168864214665734
549,549,549,549,2021-04-12,217.28379821777344,211.874267578125,210.78292846679688,0.02553179629354352,0.03084153825104763
550,550,550,550,2021-04-13,217.62245178222656,215.29869079589844,210.924057006836,0.010793196083719092,0.031757376898802425
551,551,551,551,2021-04-14,216.67222595214844,218.177474975586,211.874267578125,-0.00689919536196848,0.022645309545456183
552,552,552,552,2021-04-15,217.58482360839844,218.8360595703125,213.8875274658203,-0.005717686401276234,0.01728616991548959
553,553,553,553,2021-04-16,219.2782440185547,216.6157989501953,211.6578826904297,0.012291093637964545,0.03600320116246514
554,554,554,554,2021-04-19,218.0834197998047,217.77294921875,210.8675842285156,0.0014256618288381873,0.0342197478938695
555,555,555,555,2021-04-20,219.2123413085937,217.28379821777344,211.874267578125,0.00887568749551848,0.0346340960341629
556,556,556,556,2021-04-21,218.5067749023437,217.62245178222656,215.29869079589844,0.004063565651774237,0.01490062059637176
557,557,557,557,2021-04-22,219.16531372070312,216.67222595214844,218.177474975586,0.011506263701307473,0.00452768437817741
558,558,558,558,2021-04-23,220.6893920898437,217.58482360839844,218.8360595703125,0.014268313524626874,0.008469045381141571
559,559,559,559,2021-04-26,218.5538024902344,219.2782440185547,216.6157989501953,-0.0033037546956048436,0.008946732184039297
560,560,560,560,2021-04-27,221.06570434570312,218.0834197998047,217.77294921875,0.013674971479427978,0.015120129193114673
561,561,561,561,2021-04-28,218.6478881835937,219.2123413085937,217.28379821777344,-0.0025749149050208198,0.006277918450473097
562,562,562,562,2021-04-29,221.2821044921875,218.5067749023437,217.62245178222656,0.012701343430125522,0.016816521824793762
563,563,563,563,2021-04-30,222.1005706787109,219.16531372070312,216.67222595214844,0.013392890089114928,0.02505325591551033
564,564,564,564,2021-05-03,221.61135864257807,220.6893920898437,217.58482360839844,0.004177665922243445,0.018505587694050085
565,565,565,565,2021-05-04,220.01202392578125,218.5538024902344,219.2782440185547,0.006672139395113019,0.003346341587651791
566,566,566,566,2021-05-05,221.1221466064453,221.06570434570312,218.0834197998047,0.0002553189374590037,0.01393378189607497
567,567,567,567,2021-05-06,220.9528350830078,218.6478881835937,219.2123413085937,0.01054182100070733,0.007939761803665846
568,568,568,568,2021-05-07,220.9339904785156,221.2821044921875,218.5067749023437,-0.001573168397285385,0.011108193680752887
569,569,569,569,2021-05-10,223.0695953369141,222.1005706787109,219.16531372070312,0.004362999407169221,0.01781432266780336
570,570,570,570,2021-05-11,220.01202392578125,221.61135864257807,220.6893920898437,-0.007216844509203457,-0.0030693281523321847
571,571,571,571,2021-05-12,214.44259643554688,220.01202392578125,218.5538024902344,-0.025314195973730746,-0.018810956422829705
572,572,572,572,2021-05-13,216.1642303466797,221.1221466064453,221.06570434570312,-0.02242161780651375,-0.02217202353268921
573,573,573,573,2021-05-14,217.998764038086,220.9528350830078,218.6478881835937,-0.013369690612080265,-0.0029688104966403284
574,574,574,574,2021-05-17,217.96112060546875,220.9339904785156,221.2821044921875,-0.013455918967506864,-0.0150079189383161
575,575,575,575,2021-05-18,218.19630432128903,223.0695953369141,222.1005706787109,-0.021846504936114952,-0.017578821817030632
576,576,576,576,2021-05-19,216.52169799804688,220.01202392578125,221.61135864257807,-0.015864250805273206,-0.022966605483160096
577,577,577,577,2021-05-20,218.4315185546875,214.44259643554688,220.01202392578125,0.01860135152924025,-0.007183722702477913
578,578,578,578,2021-05-21,217.5471954345703,216.1642303466797,221.1221466064453,0.00639775177268076,-0.016167313978901143
579,579,579,579,2021-05-24,218.177474975586,217.998764038086,220.9528350830078,0.0008197795904418825,-0.012560871221132586
580,580,580,580,2021-05-25,218.39385986328125,217.96112060546875,220.9339904785156,0.001985396554258889,-0.011497237748400502
581,581,581,581,2021-05-26,218.59146118164065,218.19630432128903,223.0695953369141,0.001811015367931157,-0.02007505392435871
582,582,582,582,2021-05-27,220.9528350830078,216.52169799804688,220.01202392578125,0.02046509484236969,0.004276180639763316
583,583,583,583,2021-05-28,221.2555389404297,218.4315185546875,214.44259643554688,0.012928630467013535,0.031770471996362515
584,584,584,584,2021-06-01,220.640625,217.5471954345703,216.1642303466797,0.014219579154997941,0.02070830426542436
585,585,585,585,2021-06-02,221.15147399902344,218.177474975586,217.998764038086,0.013631100203035373,0.01446205429121905
586,586,586,586,2021-06-03,219.8933258056641,218.39385986328125,217.96112060546875,0.006865879577940159,0.008864907625855123
587,587,587,587,2021-06-04,220.7730712890625,218.59146118164065,218.19630432128903,0.0099803079938654,0.011809397852950099
588,588,588,588,2021-06-07,219.17437744140625,220.9528350830078,216.52169799804688,-0.0080490374379375,0.012251333089874805
589,589,589,589,2021-06-08,220.0730438232422,221.2555389404297,218.4315185546875,-0.005344476901461337,0.007515056798653941
590,590,590,590,2021-06-09,218.9662475585937,220.640625,217.5471954345703,-0.007588708749380668,0.006522962160871337
591,591,591,591,2021-06-10,221.917709350586,221.15147399902344,218.177474975586,0.0034647535361485016,0.017143082141813926
592,592,592,592,2021-06-11,224.1312866210937,219.8933258056641,218.39385986328125,0.019272803300883323,0.026271007625416676
593,593,593,593,2021-06-14,224.17860412597656,220.7730712890625,218.59146118164065,0.015425490151627752,0.025559749288162736
594,594,594,594,2021-06-15,223.5826568603516,219.17437744140625,220.9528350830078,0.02011311481938094,0.011902186167268791
595,595,595,595,2021-06-16,222.854232788086,220.0730438232422,221.2555389404297,0.01263757212845018,0.007225554014657742
596,596,596,596,2021-06-17,221.24606323242188,218.9662475585937,220.640625,0.010411721894344028,0.002744001619927827
597,597,597,597,2021-06-18,217.2162170410156,221.917709350586,221.15147399902344,-0.021185746389185023,-0.017794396242754473
598,598,598,598,2021-06-21,220.31900024414065,224.1312866210937,219.8933258056641,-0.017009166522110375,0.0019358224580803274
599,599,599,599,2021-06-22,221.24606323242188,224.17860412597656,220.7730712890625,-0.013081270199660766,0.002142434947331351
600,600,600,600,2021-06-23,220.640625,223.5826568603516,219.17437744140625,-0.013158587082133022,0.0066898675644042616
601,601,601,601,2021-06-24,220.7257843017578,222.854232788086,220.0730438232422,-0.00955085510245679,0.002966017405747756
602,602,602,602,2021-06-25,219.8649444580078,221.24606323242188,218.9662475585937,-0.006242455817002224,0.004104271363437606
603,603,603,603,2021-06-28,218.60679626464844,217.2162170410156,221.917709350586,0.006401820465229191,-0.014919553268761265
604,604,604,604,2021-06-29,217.9256896972656,220.31900024414065,224.1312866210937,-0.010862933039016087,-0.027687330124147258
605,605,605,605,2021-06-30,218.5121917724609,221.24606323242188,224.17860412597656,-0.012356701041450813,-0.025276329896011918
606,606,606,606,2021-07-01,219.72303771972656,220.640625,223.5826568603516,-0.004158741302846769,-0.017262605225394245
607,607,607,607,2021-07-02,221.0095977783203,220.7257843017578,222.854232788086,0.0012858193140430352,-0.008277316462370066
608,608,608,608,2021-07-06,220.17710876464844,219.8649444580078,221.24606323242188,0.0014198002660685827,-0.004831518591363548
609,609,609,609,2021-07-07,221.9555511474609,218.60679626464844,217.2162170410156,0.015318622019227623,0.021818509552398613
610,610,610,610,2021-07-08,220.26223754882807,217.9256896972656,220.31900024414065,0.010721764170200876,-0.0002576386750561266
611,611,611,611,2021-07-09,222.9488220214844,218.5121917724609,221.24606323242188,0.020303811027823082,0.007696221863499275
612,612,612,612,2021-07-12,222.88262939453125,219.72303771972656,220.640625,0.014379883455074793,0.010161339936973324
613,613,613,613,2021-07-13,223.4123687744141,221.0095977783203,220.7257843017578,0.010871794800983325,0.012171593278759829
614,614,614,614,2021-07-14,224.320541381836,220.17710876464844,219.8649444580078,0.018818634872785678,0.020265153841653838
615,615,615,615,2021-07-15,224.08401489257807,221.9555511474609,218.60679626464844,0.009589594556718595,0.025055115950278317
616,616,616,616,2021-07-16,222.069091796875,220.26223754882807,217.9256896972656,0.008203195736838031,0.019012912637171198
617,617,617,617,2021-07-19,216.87564086914065,222.9488220214844,218.5121917724609,-0.027240247772013393,-0.007489517587304317
618,618,618,618,2021-07-20,221.6150054931641,222.88262939453125,219.72303771972656,-0.005687405540802826,0.008610693685433546
619,619,619,619,2021-07-21,223.18536376953125,223.4123687744141,221.0095977783203,-0.0010160807395227511,0.009844667440159327
620,620,620,620,2021-07-22,225.7773284912109,224.320541381836,220.17710876464844,0.00649422072718342,0.025435067968617275
621,621,621,621,2021-07-23,229.8355865478516,224.08401489257807,221.9555511474609,0.025667032331738282,0.035502763321992425
622,622,622,622,2021-07-26,230.80050659179688,222.069091796875,220.26223754882807,0.039318460413700684,0.0478441931773832
623,623,623,623,2021-07-27,233.04244995117188,216.87564086914065,222.9488220214844,0.07454414436421652,0.04527329562976923
624,624,624,624,2021-07-28,228.7193145751953,221.6150054931641,222.88262939453125,0.032056985790388515,0.02618725917097997
625,625,625,625,2021-07-29,230.8383178710937,223.18536376953125,223.4123687744141,0.03428967729920296,0.033238755479011894
626,626,626,626,2021-07-30,229.5991058349609,225.7773284912109,224.320541381836,0.01692719711624524,0.023531346797794228
627,627,627,627,2021-08-02,227.13009643554688,229.8355865478516,224.08401489257807,-0.011771415179613332,0.013593479858119428
628,628,628,628,2021-08-03,224.15020751953125,230.80050659179688,222.069091796875,-0.028814057518632752,0.00937147851516329
629,629,629,629,2021-08-04,222.144775390625,233.04244995117188,216.87564086914065,-0.04676261583599983,0.02429564934248951
630,630,630,630,2021-08-05,223.6488647460937,228.7193145751953,221.6150054931641,-0.02216887471230433,0.009177443776442917
631,631,631,631,2021-08-06,223.4974975585937,230.8383178710937,223.18536376953125,-0.03180070094168386,0.001398540584340413
632,632,632,632,2021-08-09,222.0028381347656,229.5991058349609,225.7773284912109,-0.033084918482459647,-0.01671775630294181
633,633,633,633,2021-08-10,220.8392791748047,227.13009643554688,229.8355865478516,-0.027696977897102903,-0.03914236045066888
634,634,634,634,2021-08-11,222.82586669921875,224.15020751953125,230.80050659179688,-0.005908273897971328,-0.034552090072672126
635,635,635,635,2021-08-12,223.88536071777344,222.144775390625,233.04244995117188,0.007835364680928159,-0.03929365330358081
636,636,636,636,2021-08-13,225.9192047119141,223.6488647460937,228.7193145751953,0.01015135922285082,-0.012242559700224365
637,637,637,637,2021-08-16,227.95309448242188,223.4974975585937,230.8383178710937,0.01993577991923634,-0.012498892797698335
638,638,638,638,2021-08-17,227.30035400390625,222.0028381347656,229.5991058349609,0.02386237902924848,-0.010012024318191481
639,639,639,639,2021-08-18,225.2191925048828,220.8392791748047,227.13009643554688,0.019833035800715493,-0.008413257250592165
640,640,640,640,2021-08-19,224.41510009765625,222.82586669921875,224.15020751953125,0.007132176447821159,0.0011817636979074564
641,641,641,641,2021-08-20,225.6070556640625,223.88536071777344,222.144775390625,0.0076900737983462975,0.01558569301190782
642,642,642,642,2021-08-23,226.71383666992188,225.9192047119141,223.6488647460937,0.0035173280599190004,0.013704392943410637
643,643,643,643,2021-08-24,225.55026245117188,227.95309448242188,223.4974975585937,-0.010540905517013255,0.009184733229686382
644,644,644,644,2021-08-25,225.9287109375,227.30035400390625,222.0028381347656,-0.006034495953238461,0.017683885646323283
645,645,645,645,2021-08-26,224.15020751953125,225.2191925048828,220.8392791748047,-0.004746420469154189,0.014992479404471348
646,646,646,646,2021-08-27,224.651611328125,224.41510009765625,222.82586669921875,0.0010539006972607456,0.008193593750813077
647,647,647,647,2021-08-30,223.8096618652344,225.6070556640625,223.88536071777344,-0.00796692192776316,-0.00033811434698693965
648,648,648,648,2021-08-31,225.8642120361328,226.71383666992188,225.9192047119141,-0.0037475640934349075,-0.00024341744585809622
649,649,649,649,2021-09-01,226.5205078125,225.55026245117188,227.95309448242188,0.004301681367088417,-0.006284567766779547
650,650,650,650,2021-09-02,228.1565093994141,225.9287109375,227.30035400390625,0.009860625737515782,0.003766625878167895
651,651,651,651,2021-09-03,227.15777587890625,224.15020751953125,225.2191925048828,0.013417646999559052,0.008607540736038422
652,652,652,652,2021-09-07,224.6562042236328,224.651611328125,224.41510009765625,2.044452510552297e-05,0.00107436676886552
653,653,653,653,2021-09-08,226.96755981445312,223.8096618652344,225.6070556640625,0.014109748090858742,0.00603041490163525
654,654,654,654,2021-09-09,226.95803833007807,225.8642120361328,226.71383666992188,0.004842849090985091,0.0010771361101868937
655,655,655,655,2021-09-10,227.50021362304688,226.5205078125,225.55026245117188,0.0043250203701548084,0.008645306596781976
656,656,656,656,2021-09-13,229.4310760498047,228.1565093994141,225.9287109375,0.005586369872793373,0.015502080712856303
657,657,657,657,2021-09-14,229.35498046875,227.15777587890625,224.15020751953125,0.009672592458446427,0.023220022889183456
658,658,658,658,2021-09-15,229.21229553222656,224.6562042236328,224.651611328125,0.020280282595972254,0.020301141741824624
659,659,659,659,2021-09-16,231.33338928222656,226.96755981445312,223.8096618652344,0.019235477842483473,0.03361663368010692
660,660,660,660,2021-09-17,230.6485748291016,226.95803833007807,225.8642120361328,0.01626087591423464,0.021182473973359706
661,661,661,661,2021-09-20,227.4145965576172,227.50021362304688,226.5205078125,-0.0003763383957587907,0.003947054303168329
662,662,662,662,2021-09-21,228.7557373046875,229.4310760498047,228.1565093994141,-0.0029435364935942454,0.002626389695612019
663,663,663,663,2021-09-22,231.25729370117188,229.35498046875,227.15777587890625,0.00829418758874989,0.01804700634351608
664,664,664,664,2021-09-23,232.8267517089844,229.21229553222656,224.6562042236328,0.015769032670630345,0.03636911570542822
665,665,665,665,2021-09-24,234.3866577148437,231.33338928222656,226.96755981445312,0.013198563519476014,0.0326879220380909
666,666,666,666,2021-09-27,235.994140625,230.6485748291016,226.95803833007807,0.023176235967897085,0.039813977779364684
667,667,667,667,2021-09-28,231.86607360839844,227.4145965576172,227.50021362304688,0.01957428027120245,0.01919057532220836
668,668,668,668,2021-09-29,232.3511505126953,228.7557373046875,229.4310760498047,0.015717259161980968,0.012727458342464137
669,669,669,669,2021-09-30,229.33595275878903,231.25729370117188,229.35498046875,-0.008308239327861289,-8.296183462885853e-05
670,670,670,670,2021-10-01,231.0670623779297,232.8267517089844,229.21229553222656,-0.007557934464739624,0.00809191689039368
671,671,671,671,2021-10-04,231.20977783203125,234.3866577148437,231.33338928222656,-0.013554013329024284,-0.0005343433154152422
672,672,672,672,2021-10-05,233.2452545166016,235.994140625,230.6485748291016,-0.011648111690901852,0.011258164891866373
673,673,673,673,2021-10-06,235.0334625244141,231.86607360839844,227.4145965576172,0.01366042416953639,0.033502097412056786
674,674,674,674,2021-10-07,236.19386291503903,232.3511505126953,228.7557373046875,0.016538383364423037,0.032515580583862835
675,675,675,675,2021-10-08,235.6041412353516,229.33595275878903,231.25729370117188,0.027331905011663382,0.01879658567567888
676,676,676,676,2021-10-11,234.53884887695312,231.0670623779297,232.8267517089844,0.01502501682106927,0.007353524263864264
677,677,677,677,2021-10-12,232.57945251464844,231.20977783203125,234.3866577148437,0.0059239479206292245,-0.007710358677471829
678,678,678,678,2021-10-13,230.8007659912109,233.2452545166016,235.994140625,-0.01048033551832328,-0.022006371090549592
679,679,679,679,2021-10-14,232.6079864501953,235.0334625244141,231.86607360839844,-0.010319705322670125,0.0031997472948539496
680,680,680,680,2021-10-15,230.4202880859375,236.19386291503903,232.3511505126953,-0.02444422034444793,-0.00831010486712569
681,681,681,681,2021-10-18,230.42979431152344,235.6041412353516,229.33595275878903,-0.021962037240505716,0.004769603455437643
682,682,682,682,2021-10-19,230.9148864746093,234.53884887695312,231.0670623779297,-0.015451437660313094,-0.0006585789499997663
683,683,683,683,2021-10-20,228.0138397216797,232.57945251464844,231.20977783203125,-0.0196303359716663,-0.013822677138997763
684,684,684,684,2021-10-21,229.6118011474609,230.8007659912109,233.2452545166016,-0.005151477026706597,-0.015577823337375007
685,685,685,685,2021-10-22,226.7963409423828,232.6079864501953,235.0334625244141,-0.02498472041525046,-0.035046590785665854
686,686,686,686,2021-10-25,225.75003051757807,230.4202880859375,236.19386291503903,-0.020268430384991154,-0.04421720475107227
687,687,687,687,2021-10-26,224.875,230.42979431152344,235.6041412353516,-0.024106232998731825,-0.04553884825239107
688,688,688,688,2021-10-27,230.8768615722656,230.9148864746093,234.53884887695312,-0.0001646706408764409,-0.015613563903047578
689,689,689,689,2021-10-28,233.51158142089844,228.0138397216797,232.57945251464844,0.0241114386123642,0.004007786999977059
690,690,690,690,2021-10-29,233.5591583251953,229.6118011474609,230.8007659912109,0.017191438584636787,0.011951400257005362
691,691,691,691,2021-11-01,238.343505859375,226.7963409423828,232.6079864501953,0.050914246980403144,0.024657448339194143
692,692,692,692,2021-11-02,237.0689697265625,225.75003051757807,230.4202880859375,0.05013925882106607,0.028854584359105262
693,693,693,693,2021-11-03,238.1723022460937,224.875,230.42979431152344,0.059131972189410575,0.033600290091406304
694,694,694,694,2021-11-04,241.0828857421875,230.8768615722656,230.9148864746093,0.0442054872905806,0.04403353730378168
695,695,695,695,2021-11-05,242.2718200683593,233.51158142089844,228.0138397216797,0.03751522127577367,0.06253120584295813
696,696,696,696,2021-11-08,240.740478515625,233.5591583251953,229.6118011474609,0.030747328607987123,0.04846735800402979
697,697,697,697,2021-11-09,240.3124389648437,238.343505859375,226.7963409423828,0.008260905193827162,0.05959574994155048
698,698,698,698,2021-11-10,240.76901245117188,237.0689697265625,225.75003051757807,0.015607452670322264,0.0665292576003631
699,699,699,699,2021-11-11,237.9440155029297,238.1723022460937,224.875,-0.0009584940860508651,0.0581168004577195
700,700,700,700,2021-11-12,238.4291229248047,241.0828857421875,230.8768615722656,-0.01100767816517978,0.032711209348170955
701,701,701,701,2021-11-15,240.5882568359375,242.2718200683593,233.51158142089844,-0.006949067505856665,0.030305457964774574
702,702,702,702,2021-11-16,240.1317138671875,240.740478515625,233.5591583251953,-0.0025287174478968444,0.028140859853763134
703,703,703,703,2021-11-17,240.35047912597656,240.3124389648437,238.343505859375,0.00015829459888450081,0.008420507449385717
704,704,704,704,2021-11-18,241.1018829345703,240.76901245117188,237.0689697265625,0.0013825304178873843,0.01701156086627198
705,705,705,705,2021-11-19,239.6466217041016,237.9440155029297,238.1723022460937,0.007155490746733717,0.006190138165119485
706,706,706,706,2021-11-22,241.1018829345703,238.4291229248047,241.0828857421875,0.011209872254609454,7.879942337818413e-05
707,707,707,707,2021-11-23,243.1659393310547,240.5882568359375,242.2718200683593,0.010714082761217103,0.003690562370989303
708,708,708,708,2021-11-24,244.5546264648437,240.1317138671875,240.740478515625,0.018418694167578575,0.015843401046372607
709,709,709,709,2021-11-26,237.8013458251953,240.35047912597656,240.3124389648437,-0.010605900641642352,-0.010449284899545885
710,710,710,710,2021-11-29,238.0771942138672,241.1018829345703,240.76901245117188,-0.012545272081197156,-0.011180085883562785
711,711,711,711,2021-11-30,233.9453582763672,239.6466217041016,237.9440155029297,-0.02379029333772087,-0.01680503381482723
712,712,712,712,2021-12-01,233.5436553955078,241.1018829345703,238.4291229248047,-0.031348687314539325,-0.020490229840075536
713,713,713,713,2021-12-02,237.96240234375,243.1659393310547,240.5882568359375,-0.02139911947215767,-0.010914308647982485
714,714,714,714,2021-12-03,238.4693145751953,244.5546264648437,240.1317138671875,-0.02488324174281442,-0.0069228643947947255
715,715,715,715,2021-12-06,244.64791870117188,237.8013458251953,240.35047912597656,0.028791144357144915,0.017879887699091546
716,716,716,716,2021-12-07,248.5884704589844,238.0771942138672,241.1018829345703,0.044150706159930664,0.031051551457380366
717,717,717,717,2021-12-08,248.27281188964844,233.9453582763672,239.6466217041016,0.06124273513627809,0.0359954591648608
718,718,718,718,2021-12-09,250.91262817382807,233.5436553955078,241.1018829345703,0.0743714178358037,0.040691284198390854
719,719,719,719,2021-12-10,253.42803955078125,237.96240234375,243.1659393310547,0.06499193593066122,0.04220204625679669
720,720,720,720,2021-12-13,251.62994384765625,238.4693145751953,244.5546264648437,0.05518793600721761,0.02893143951144861
721,721,721,721,2021-12-14,251.08474731445312,244.64791870117188,237.8013458251953,0.026310579903782383,0.055859235965057374
722,722,722,722,2021-12-15,252.9976348876953,248.5884704589844,238.0771942138672,0.017736801793623025,0.06267060027776084
723,723,723,723,2021-12-16,253.9827880859375,248.27281188964844,233.9453582763672,0.022998797785506175,0.08565004220301509
724,724,724,724,2021-12-17,250.300521850586,250.91262817382807,233.5436553955078,-0.0024395197949862446,0.07175046749482572
725,725,725,725,2021-12-20,250.32920837402344,253.42803955078125,237.96240234375,-0.012227657137902748,0.051969579683469824
726,726,726,726,2021-12-21,252.87332153320312,251.62994384765625,238.4693145751953,0.004941294611183755,0.06040193046919606
727,727,727,727,2021-12-22,253.3993530273437,251.08474731445312,244.64791870117188,0.009218424207950049,0.035771546198442694
728,728,728,728,2021-12-23,254.36538696289065,252.9976348876953,248.5884704589844,0.00540618522304559,0.02323887545242931
729,729,729,729,2021-12-27,256.5555725097656,253.9827880859375,248.27281188964844,0.010129758962082125,0.03336152902557332
730,730,730,730,2021-12-28,256.2113037109375,250.300521850586,250.91262817382807,0.02361474045939027,0.021117612037599764
731,731,731,731,2021-12-29,256.7946472167969,250.32920837402344,253.42803955078125,0.025827744531965457,0.013284274589280498
732,732,732,732,2021-12-30,255.5704345703125,252.87332153320312,251.62994384765625,0.010665866295251902,0.01565986409408393
733,733,733,733,2021-12-31,256.3930053710937,253.3993530273437,251.08474731445312,0.011813969956848913,0.021141300351441128
734,734,734,734,2022-01-03,256.8807983398437,254.36538696289065,252.9976348876953,0.00988896880580703,0.015348615625881745
735,735,735,735,2022-01-04,256.8139343261719,256.5555725097656,253.9827880859375,0.0010070403611928125,0.011147000399398754
736,736,736,736,2022-01-05,255.5513458251953,256.2113037109375,250.300521850586,-0.0025758343842892106,0.020978078414649604
737,737,737,737,2022-01-06,257.9424743652344,256.7946472167969,250.32920837402344,0.004469825056238275,0.030413015087858764
738,738,738,738,2022-01-07,255.4270172119141,255.5704345703125,252.87332153320312,-0.0005611656866316705,0.010098715290437044
739,739,739,739,2022-01-10,252.8924102783203,256.3930053710937,253.3993530273437,-0.013653239438832343,-0.002000568442527495
740,740,740,740,2022-01-11,250.70217895507807,256.8807983398437,254.36538696289065,-0.024052476575503134,-0.014401361960253656
741,741,741,741,2022-01-12,249.55447387695312,256.8139343261719,256.5555725097656,-0.028267393154760567,-0.02728881919938031
742,742,742,742,2022-01-13,250.02313232421875,255.5513458251953,256.2113037109375,-0.021632496135465584,-0.024152608792391006
743,743,743,743,2022-01-14,246.4842834472656,257.9424743652344,256.7946472167969,-0.044421497258898546,-0.04015022852414374
744,744,744,744,2022-01-18,245.30789184570312,255.4270172119141,255.5704345703125,-0.039616503675551584,-0.040155437939696226
745,745,745,745,2022-01-19,244.102767944336,252.8924102783203,256.3930053710937,-0.03475644968669045,-0.04793515099590673
746,746,746,746,2022-01-20,242.1038055419922,250.70217895507807,256.8807983398437,-0.03429716266896343,-0.05752470754276506
747,747,747,747,2022-01-21,243.50018310546875,249.55447387695312,256.8139343261719,-0.024260397649571108,-0.05184201260588028
748,748,748,748,2022-01-24,242.56288146972656,250.02313232421875,255.5513458251953,-0.029838242506369683,-0.050825262976127106
749,749,749,749,2022-01-25,239.76052856445312,246.4842834472656,257.9424743652344,-0.027278635330317047,-0.07048837476466352
750,750,750,750,2022-01-26,238.9666748046875,245.30789184570312,255.4270172119141,-0.025850032762110287,-0.06444244851972858
751,751,751,751,2022-01-27,237.905014038086,244.102767944336,252.8924102783203,-0.025389937027110232,-0.05926392264496971
752,752,752,752,2022-01-28,244.9348602294922,242.1038055419922,250.70217895507807,0.011693557154800471,-0.023004661346079813
753,753,753,753,2022-01-31,248.1485137939453,243.50018310546875,249.55447387695312,0.019089639396546954,-0.005633880495771182
754,754,754,754,2022-02-01,247.7085418701172,242.56288146972656,250.02313232421875,0.021213717322338344,-0.009257505225956919
