,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ECL,ECL_6m,ECL_12m,ECL_6m_ret,ECL_12m_ret
726,726,726,726,2021-12-21,219.7289123535156,225.52688598632807,214.7149353027344,-0.02570856954573464,0.023351785210990572
727,727,727,727,2021-12-22,221.03468322753903,223.0323028564453,223.2323608398437,-0.008956638134127393,-0.009844798505183383
728,728,728,728,2021-12-23,222.40866088867188,223.3246307373047,224.3699645996093,-0.004101517354394568,-0.008741382628630223
729,729,729,729,2021-12-27,225.75100708007807,223.9775390625,225.8673248291016,0.007918061895854533,-0.0005149826302300875
730,730,730,730,2021-12-28,228.14816284179688,219.68991088867188,223.9713287353516,0.03850086660288743,0.018648967839007158
731,731,731,731,2021-12-29,229.61959838867188,218.2964782714844,225.5853576660156,0.05187037467047673,0.017883433412504868
732,732,732,732,2021-12-30,228.03121948242188,219.7289123535156,225.52688598632807,0.037784318139931106,0.011104367823558059
733,733,733,733,2021-12-31,228.5963897705078,221.03468322753903,223.0323028564453,0.03421049779407048,0.024947448610813217
734,734,734,734,2022-01-03,223.95802307128903,222.40866088867188,223.3246307373047,0.0069662852895495675,0.002836195595144142
735,735,735,735,2022-01-04,227.5440216064453,225.75100708007807,223.9775390625,0.007942443090547258,0.01592339374239704
736,736,736,736,2022-01-05,227.27114868164065,228.14816284179688,219.68991088867188,-0.003844055324540796,0.03450881181708243
737,737,737,737,2022-01-06,224.5719451904297,229.61959838867188,218.2964782714844,-0.021982675841537458,0.028747449196778962
738,738,738,738,2022-01-07,223.9969940185547,228.03121948242188,219.7289123535156,-0.01769154887222879,0.019424306156725857
739,739,739,739,2022-01-10,220.0699615478516,228.5963897705078,221.03468322753903,-0.03729905022216695,-0.004364571503442938
740,740,740,740,2022-01-11,220.8300323486328,223.95802307128903,222.40866088867188,-0.01396686164558858,-0.0070978734988619285
741,741,741,741,2022-01-12,220.703369140625,227.5440216064453,225.75100708007807,-0.03006298481289804,-0.022359315268359214
742,742,742,742,2022-01-13,217.5753631591797,227.27114868164065,228.14816284179688,-0.04266175261886296,-0.04634181380609492
743,743,743,743,2022-01-14,210.5105743408203,224.5719451904297,229.61959838867188,-0.0626141027441598,-0.08322035306196363
744,744,744,744,2022-01-18,207.94778442382807,223.9969940185547,228.03121948242188,-0.07164921862030516,-0.08807318183965585
745,745,745,745,2022-01-19,209.31202697753903,220.0699615478516,228.5963897705078,-0.04888415708644256,-0.08435987467837402
746,746,746,746,2022-01-20,207.7236785888672,220.8300323486328,223.95802307128903,-0.0593504136207077,-0.07248833625064743
747,747,747,747,2022-01-21,190.1055908203125,220.703369140625,227.5440216064453,-0.13863756787879655,-0.1645326935940573
748,748,748,748,2022-01-24,187.6889495849609,217.5753631591797,227.27114868164065,-0.1373612027587593,-0.17416288572609862
749,749,749,749,2022-01-25,184.0640106201172,210.5105743408203,224.5719451904297,-0.12563057130748057,-0.18037842855198627
750,750,750,750,2022-01-26,180.5170135498047,207.94778442382807,223.9969940185547,-0.1319118207968759,-0.1941096605303032
751,751,751,751,2022-01-27,178.8312225341797,209.31202697753903,220.0699615478516,-0.14562376029462554,-0.18738922260730728
752,752,752,752,2022-01-28,181.33555603027344,207.7236785888672,220.8300323486328,-0.1270347354613428,-0.17884558498822267
753,753,753,753,2022-01-31,184.6096954345703,190.1055908203125,220.703369140625,-0.028909698878540113,-0.1635392964167075
754,754,754,754,2022-02-01,186.76324462890625,187.6889495849609,217.5753631591797,-0.004932122845280329,-0.14161584327785803
755,755,755,755,2022-02-02,187.56228637695312,184.0640106201172,210.5105743408203,0.019005756448803535,-0.10901251889947106
756,756,756,756,2022-02-03,184.4050750732422,180.5170135498047,207.94778442382807,0.021538476883591784,-0.11321452361619
757,757,757,757,2022-02-04,182.6900177001953,178.8312225341797,209.31202697753903,0.02157786046157617,-0.1271881490125768
758,758,758,758,2022-02-07,181.9202117919922,181.33555603027344,207.7236785888672,0.0032241650480346884,-0.12422015136726894
759,759,759,759,2022-02-08,181.81300354003903,184.6096954345703,190.1055908203125,-0.015149214606241967,-0.043620954252269195
760,760,760,760,2022-02-09,186.451416015625,186.76324462890625,187.6889495849609,-0.0016696465833030416,-0.0065935345265263345
761,761,761,761,2022-02-10,182.5633544921875,187.56228637695312,184.0640106201172,-0.026652116378657387,-0.008152903562591796
762,762,762,762,2022-02-11,179.7082061767578,184.4050750732422,180.5170135498047,-0.025470388462025095,-0.004480504951538733
763,763,763,763,2022-02-14,178.23680114746094,182.6900177001953,178.8312225341797,-0.024375806674026168,-0.003323923967500364
764,764,764,764,2022-02-15,178.568115234375,181.9202117919922,181.33555603027344,-0.018426190936112086,-0.015261434968861898
765,765,765,765,2022-02-16,178.1393585205078,181.81300354003903,184.6096954345703,-0.02020562307427154,-0.03504873836030853
766,766,766,766,2022-02-17,173.822509765625,186.451416015625,186.76324462890625,-0.0677329597161207,-0.06928951619465684
767,767,767,767,2022-02-18,174.07589721679688,182.5633544921875,187.56228637695312,-0.046490476136347714,-0.07190352293451996
768,768,768,768,2022-02-22,172.19520568847656,179.7082061767578,184.4050750732422,-0.041806663413531564,-0.06621221991811288
769,769,769,769,2022-02-23,168.63845825195312,178.23680114746094,182.6900177001953,-0.05385163352189426,-0.07691476318811019
770,770,770,770,2022-02-24,171.4448699951172,178.568115234375,181.9202117919922,-0.03989091350327789,-0.05758206685056255
771,771,771,771,2022-02-25,175.69346618652344,178.1393585205078,181.81300354003903,-0.013730218601313737,-0.03365841405379977
772,772,772,772,2022-02-28,171.75668334960938,173.822509765625,186.451416015625,-0.011884688690786405,-0.07881266326657543
773,773,773,773,2022-03-01,166.1536102294922,174.07589721679688,182.5633544921875,-0.045510533703802425,-0.08988520345904105
774,774,774,774,2022-03-02,168.43382263183594,172.19520568847656,179.7082061767578,-0.021843715343883963,-0.0627371659023328
775,775,775,775,2022-03-03,166.74801635742188,168.63845825195312,178.23680114746094,-0.011210028329996069,-0.06445798351449328
776,776,776,776,2022-03-04,163.8148956298828,171.4448699951172,178.568115234375,-0.04450395258517614,-0.08261956276532478
777,777,777,777,2022-03-07,154.47967529296875,175.69346618652344,178.1393585205078,-0.12074319753606122,-0.13281558564058327
778,778,778,778,2022-03-08,152.72564697265625,171.75668334960938,173.822509765625,-0.11080230478260689,-0.12137014257483036
779,779,779,779,2022-03-09,160.8038787841797,166.1536102294922,174.07589721679688,-0.032197503490435264,-0.07624271162645802
780,780,780,780,2022-03-10,158.32876586914062,168.43382263183594,172.19520568847656,-0.05999422565373358,-0.08052744421016067
781,781,781,781,2022-03-11,154.79151916503906,166.74801635742188,168.63845825195312,-0.07170398457247151,-0.08211020920403655
782,782,782,782,2022-03-14,161.33157348632812,163.8148956298828,171.4448699951172,-0.015159318290355106,-0.05898862129311355
783,783,783,783,2022-03-15,164.05906677246094,154.47967529296875,175.69346618652344,0.06201069144743476,-0.06621987525541184
784,784,784,784,2022-03-16,166.93316650390625,152.72564697265625,171.75668334960938,0.09302641575185921,-0.02808343030171867
785,785,785,785,2022-03-17,167.82276916503906,160.8038787841797,166.1536102294922,0.0436487629149771,0.010045878228233551
786,786,786,786,2022-03-18,167.30465698242188,158.32876586914062,168.43382263183594,0.056691473997213304,-0.006703912740151918
787,787,787,787,2022-03-21,166.89405822753906,154.79151916503906,166.74801635742188,0.07818606037192666,0.0008758237327641805
788,788,788,788,2022-03-22,172.39791870117188,161.33157348632812,163.8148956298828,0.06859379708325686,0.05239464359017276
789,789,789,789,2022-03-23,169.8463897705078,164.05906677246094,154.47967529296875,0.03527584980154441,0.09947402108656878
790,790,790,790,2022-03-24,172.3098907470703,166.93316650390625,152.72564697265625,0.032208843549602406,0.12823153257239372
791,791,791,791,2022-03-25,173.610107421875,167.82276916503906,160.8038787841797,0.03448482161049671,0.07963880432811554
792,792,792,792,2022-03-28,174.30421447753906,167.30465698242188,158.32876586914062,0.04183719462066504,0.10090048084883207
793,793,793,793,2022-03-29,178.6055908203125,166.89405822753906,154.79151916503906,0.07017345444860745,0.15384610076655947
794,794,794,794,2022-03-30,176.3571319580078,172.39791870117188,161.33157348632812,0.022965551363173242,0.09313464281654094
795,795,795,795,2022-03-31,172.60317993164062,169.8463897705078,164.05906677246094,0.01623107894643927,0.0520794938510154
796,796,796,796,2022-04-01,176.32781982421875,172.3098907470703,166.93316650390625,0.023318040883945956,0.05627793156426275
797,797,797,797,2022-04-04,176.0345458984375,173.610107421875,167.82276916503906,0.01396484635926809,0.04893124320528197
798,798,798,798,2022-04-05,176.15185546875,174.30421447753906,167.30465698242188,0.010600093616491613,0.05288076641678696
799,799,799,799,2022-04-06,177.20765686035156,178.6055908203125,166.89405822753906,-0.007826932816270782,0.06179727871888163
800,800,800,800,2022-04-07,179.5049591064453,176.3571319580078,172.39791870117188,0.01784916273863546,0.0412246299654726
801,801,801,801,2022-04-08,178.84999084472656,172.60317993164062,169.8463897705078,0.036191748701037696,0.05301025877785337
802,802,802,802,2022-04-11,176.4940185546875,176.32781982421875,172.3098907470703,0.0009425553530602038,0.024282574781264055
803,803,803,803,2022-04-12,175.31112670898438,176.0345458984375,173.610107421875,-0.004109529670786927,0.009797927738019796
804,804,804,804,2022-04-13,176.13229370117188,176.15185546875,174.30421447753906,-0.00011105059056049082,0.010487865879275082
805,805,805,805,2022-04-14,172.64230346679688,177.20765686035156,178.6055908203125,-0.025762732121402676,-0.03338802176419575
806,806,806,806,2022-04-18,171.11724853515625,179.5049591064453,176.3571319580078,-0.04672690165799376,-0.029711774991324047
807,807,807,807,2022-04-19,176.7090606689453,178.84999084472656,172.60317993164062,-0.011970535562621065,0.02378797852351755
808,808,808,808,2022-04-20,178.17543029785156,176.4940185546875,176.32781982421875,0.00952673499608192,0.010478269824209852
809,809,809,809,2022-04-21,175.98565673828125,175.31112670898438,176.0345458984375,0.003847616759754091,-0.0002777248062687532
810,810,810,810,2022-04-22,171.27366638183594,176.13229370117188,176.15185546875,-0.027585102182221877,-0.027693089430894324
811,811,811,811,2022-04-25,171.67446899414062,172.64230346679688,177.20765686035156,-0.005606009959444158,-0.0312243159479918
812,812,812,812,2022-04-26,164.6945037841797,171.11724853515625,179.5049591064453,-0.03753417499380263,-0.08250722094804697
813,813,813,813,2022-04-27,166.71810913085938,176.7090606689453,178.84999084472656,-0.056538988438195825,-0.06783272202904278
814,814,814,814,2022-04-28,171.38121032714844,178.17543029785156,176.4940185546875,-0.03813219341940355,-0.02896873372484765
815,815,815,815,2022-04-29,165.54498291015625,175.98565673828125,175.31112670898438,-0.05932684527610077,-0.05570749548053433
816,816,816,816,2022-05-02,161.90835571289062,171.27366638183594,176.13229370117188,-0.05468038879991266,-0.08075712686972525
817,817,817,817,2022-05-03,162.6513214111328,171.67446899414062,172.64230346679688,-0.052559635896213375,-0.057870996013358655
818,818,818,818,2022-05-04,169.97344970703125,164.6945037841797,171.11724853515625,0.03205295745490844,-0.006684298853075643
819,819,819,819,2022-05-05,162.95440673828125,166.71810913085938,176.7090606689453,-0.02257524639764208,-0.07783785324077208
820,820,820,820,2022-05-06,161.4977569580078,171.38121032714844,178.17543029785156,-0.05766941049298324,-0.09360254279708535
821,821,821,821,2022-05-09,160.13893127441406,165.54498291015625,175.98565673828125,-0.03265608863952185,-0.09004555119758306
822,822,822,822,2022-05-10,156.7662353515625,161.90835571289062,171.27366638183594,-0.03175945020679827,-0.08470321992133167
823,823,823,823,2022-05-11,156.65869140625,162.6513214111328,171.67446899414062,-0.036843414199724034,-0.08746657366042665
824,824,824,824,2022-05-12,156.1503448486328,169.97344970703125,164.6945037841797,-0.0813250827245322,-0.05187883468621013
825,825,825,825,2022-05-13,158.35972595214844,162.95440673828125,166.71810913085938,-0.028196112508404036,-0.05013482471871322
826,826,826,826,2022-05-16,155.7690887451172,161.4977569580078,171.38121032714844,-0.035472122466568834,-0.09109587656797014
827,827,827,827,2022-05-17,159.28843688964844,160.13893127441406,165.54498291015625,-0.005310978273660449,-0.03779363113591505
828,828,828,828,2022-05-18,152.70924377441406,156.7662353515625,161.90835571289062,-0.025879243499407067,-0.05681678316089622
829,829,829,829,2022-05-19,154.11695861816406,156.65869140625,162.6513214111328,-0.01622465223774061,-0.05247029485482313
830,830,830,830,2022-05-20,155.91574096679688,156.1503448486328,169.97344970703125,-0.001502423078625581,-0.08270532112200135
831,831,831,831,2022-05-23,157.4212188720703,158.35972595214844,162.95440673828125,-0.005926425260180834,-0.03395543561517611
832,832,832,832,2022-05-24,154.85015869140625,155.7690887451172,161.4977569580078,-0.005899309427267463,-0.04116217086736418
833,833,833,833,2022-05-25,154.28317260742188,159.28843688964844,160.13893127441406,-0.03142264674047934,-0.036566740020000266
834,834,834,834,2022-05-26,160.5201873779297,152.70924377441406,156.7662353515625,0.05114912110398606,0.023946177044748218
835,835,835,835,2022-05-27,162.3092041015625,154.11695861816406,156.65869140625,0.053156028751484286,0.03606893843291137
836,836,836,836,2022-05-31,160.23667907714844,155.91574096679688,156.1503448486328,0.027713289777917538,0.02616922961314483
837,837,837,837,2022-06-01,159.219970703125,157.4212188720703,158.35972595214844,0.011426361985651168,0.00543221924516657
838,838,838,838,2022-06-02,169.25006103515625,154.85015869140625,155.7690887451172,0.09299249329441706,0.0865445923747925
839,839,839,839,2022-06-03,166.63990783691406,154.28317260742188,159.28843688964844,0.08009126997235305,0.046151943548536245
840,840,840,840,2022-06-06,166.01425170898438,160.5201873779297,152.70924377441406,0.034226625453155135,0.08712640836742547
841,841,841,841,2022-06-07,166.88429260253906,162.3092041015625,154.11695861816406,0.028187486509476,0.08284185010429002
842,842,842,842,2022-06-08,161.29251098632812,160.23667907714844,155.91574096679688,0.006589202392738969,0.034485100645971656
843,843,843,843,2022-06-09,161.01878356933594,159.219970703125,157.4212188720703,0.011297658568000468,0.022853111690039896
844,844,844,844,2022-06-10,155.1825408935547,169.25006103515625,154.85015869140625,-0.08311678031643066,0.002146476341757131
845,845,845,845,2022-06-13,149.3658905029297,166.63990783691406,154.28317260742188,-0.10366074704559958,-0.031871797950411285
846,846,846,846,2022-06-14,146.9121551513672,166.01425170898438,160.5201873779297,-0.11506299224901673,-0.08477458473508803
847,847,847,847,2022-06-15,146.67750549316406,166.88429260253906,162.3092041015625,-0.1210826183474355,-0.09630814650915998
848,848,848,848,2022-06-16,142.36636352539062,161.29251098632812,160.23667907714844,-0.1173405221680861,-0.11152450022478233
849,849,849,849,2022-06-17,145.3584747314453,161.01878356933594,159.219970703125,-0.09725765212446269,-0.08705877730328981
850,850,850,850,2022-06-21,145.77049255371094,155.1825408935547,169.25006103515625,-0.06065146430550983,-0.1387270901873896
851,851,851,851,2022-06-22,148.37022399902344,149.3658905029297,166.63990783691406,-0.006665956334165335,-0.109635705366392
852,852,852,852,2022-06-23,151.3623504638672,146.9121551513672,166.01425170898438,0.030291539239315268,-0.08825688815440569
853,853,853,853,2022-06-24,156.62062072753906,146.67750549316406,166.88429260253906,0.06778895782924543,-0.06150172502719908
854,854,854,854,2022-06-27,153.93263244628906,142.36636352539062,161.29251098632812,0.08124298910560879,-0.045630627826625636
855,855,855,855,2022-06-28,150.39114379882812,145.3584747314453,161.01878356933594,0.034622467500989185,-0.06600248452337532
856,856,856,856,2022-06-29,150.5579071044922,145.77049255371094,155.1825408935547,0.03284213743750142,-0.02980125059451566
857,857,857,857,2022-06-30,150.8424072265625,148.37022399902344,149.3658905029297,0.016662259858523543,0.009885233627712653
858,858,858,858,2022-07-01,154.67819213867188,151.3623504638672,146.9121551513672,0.021906647621703135,0.052861772937053075
859,859,859,859,2022-07-05,155.02157592773438,156.62062072753906,146.67750549316406,-0.010209669661483622,0.05688718530162884
860,860,860,860,2022-07-06,156.36557006835938,153.93263244628906,142.36636352539062,0.01580521026247772,0.09833226189325295
861,861,861,861,2022-07-07,155.8750762939453,150.39114379882812,145.3584747314453,0.03646446430683992,0.07234942153823343
862,862,862,862,2022-07-08,152.6573028564453,150.5579071044922,145.77049255371094,0.013944108232695207,0.04724419998921836
863,863,863,863,2022-07-11,151.34274291992188,150.8424072265625,148.37022399902344,0.0033169431763833135,0.020034470804047633
864,864,864,864,2022-07-12,154.78611755371094,154.67819213867188,151.3623504638672,0.0006977416373104006,0.022619674439193327
865,865,865,865,2022-07-13,152.6573028564453,155.02157592773438,156.62062072753906,-0.015251251686353662,-0.025305211106195435
866,866,866,866,2022-07-14,150.79336547851562,156.36557006835938,153.93263244628906,-0.03563575144712294,-0.020393771729128374
867,867,867,867,2022-07-15,152.23545837402344,155.8750762939453,150.39114379882812,-0.023349582283817893,0.012263452013254073
868,868,868,868,2022-07-18,148.83132934570312,152.6573028564453,150.5579071044922,-0.02506249906917346,-0.011467865036080549
869,869,869,869,2022-07-19,154.80577087402344,151.34274291992188,150.8424072265625,0.022882021874903513,0.026274863417606653
870,870,870,870,2022-07-20,156.37538146972656,154.78611755371094,154.67819213867188,0.010267483551708922,0.010972389239803926
871,871,871,871,2022-07-21,160.24061584472656,152.6573028564453,155.02157592773438,0.04967540265933024,0.03366653890439819
872,872,872,872,2022-07-22,159.89723205566406,150.79336547851562,156.36557006835938,0.06037312416404372,0.02258593107012441
873,873,873,873,2022-07-25,159.6814422607422,152.23545837402344,155.8750762939453,0.04891096966663899,0.024419336672008685
874,874,874,874,2022-07-26,155.3649139404297,148.83132934570312,152.6573028564453,0.04389925577799847,0.017736531651751708
875,875,875,875,2022-07-27,157.59182739257812,154.80577087402344,151.34274291992188,0.01799711020348127,0.04129094234774611
876,876,876,876,2022-07-28,159.8776397705078,156.37538146972656,154.78611755371094,0.022396481261081735,0.03289392031575522
877,877,877,877,2022-07-29,162.03590393066406,160.24061584472656,152.6573028564453,0.011203701860938553,0.06143565292148612
878,878,878,878,2022-08-01,163.88023376464844,159.89723205566406,150.79336547851562,0.024909760211470067,0.08678676442165734
879,879,879,879,2022-08-02,162.2222900390625,159.6814422607422,152.23545837402344,0.01591197914013942,0.06560121913583794
880,880,880,880,2022-08-03,163.860595703125,155.3649139404297,148.83132934570312,0.054682112886521805,0.10098187272460701
881,881,881,881,2022-08-04,163.6545867919922,157.59182739257812,154.80577087402344,0.03847128052085513,0.057160762599539394
882,882,882,882,2022-08-05,163.3406524658203,159.8776397705078,156.37538146972656,0.02166039416320742,0.04454199203627329
883,883,883,883,2022-08-08,161.58465576171875,162.03590393066406,160.24061584472656,-0.002784865316876939,0.008387635743328348
884,884,884,884,2022-08-09,159.94631958007812,163.88023376464844,159.89723205566406,-0.024004811893421407,0.00030699420986213255
885,885,885,885,2022-08-10,167.46096801757812,162.2222900390625,159.6814422607422,0.03229320691536386,0.04871903489030882
886,886,886,886,2022-08-11,167.8828125,163.860595703125,155.3649139404297,0.024546577409997106,0.0805709490134301
887,887,887,887,2022-08-12,170.78663635253906,163.6545867919922,157.59182739257812,0.043579894094944116,0.08372774894659507
888,888,888,888,2022-08-15,173.20977783203125,163.3406524658203,159.8776397705078,0.06042050902347218,0.08338963522766973
889,889,889,889,2022-08-16,173.66104125976562,161.58465576171875,162.03590393066406,0.07473720472478118,0.0717442063585858
890,890,890,890,2022-08-17,171.63031005859375,159.94631958007812,163.88023376464844,0.07304944877250508,0.047291098602381565
891,891,891,891,2022-08-18,172.0521697998047,167.46096801757812,162.2222900390625,0.027416548683419917,0.060595123878322665
892,892,892,892,2022-08-19,168.5204620361328,167.8828125,163.860595703125,0.0037981823549257943,0.028437992142115398
893,893,893,893,2022-08-22,165.92076110839844,170.78663635253906,163.6545867919922,-0.028490960112923847,0.013847300957635866
894,894,894,894,2022-08-23,164.34132385253906,173.20977783203125,163.3406524658203,-0.05120065443471844,0.006126284985473296
895,895,895,895,2022-08-24,165.70492553710938,173.66104125976562,161.58465576171875,-0.045814050548938834,0.025499140100694984
896,896,896,896,2022-08-25,167.6964111328125,171.63031005859375,159.94631958007812,-0.022920770372309107,0.04845432875905753
897,897,897,897,2022-08-26,162.12417602539062,172.0521697998047,167.46096801757812,-0.05770339186053863,-0.031868871029261614
898,898,898,898,2022-08-29,161.80044555664062,168.5204620361328,167.8828125,-0.03987656097246717,-0.03622983706780214
899,899,899,899,2022-08-30,162.25173950195312,165.92076110839844,170.78663635253906,-0.022113095322943255,-0.04997403211904783
900,900,900,900,2022-08-31,160.72132873535156,164.34132385253906,173.20977783203125,-0.022027296801111707,-0.07210013922418546
901,901,901,901,2022-09-01,159.3184356689453,165.70492553710938,173.66104125976562,-0.03854133995995079,-0.08258965561174059
902,902,902,902,2022-09-02,158.5728759765625,167.6964111328125,171.63031005859375,-0.05440507101266656,-0.07607883524520531
903,903,903,903,2022-09-06,159.9365234375,162.12417602539062,172.0521697998047,-0.013493685158640467,-0.07041844561682731
904,904,904,904,2022-09-07,167.6768035888672,161.80044555664062,168.5204620361328,0.03631855284458685,-0.005006267114819218
905,905,905,905,2022-09-08,167.6768035888672,162.25173950195312,165.92076110839844,0.03343609198623576,0.010583621173974045
906,906,906,906,2022-09-09,169.3641357421875,160.72132873535156,164.34132385253906,0.05377510922067752,0.03056329212824971
907,907,907,907,2022-09-12,171.58126831054688,159.3184356689453,165.70492553710938,0.07697058152819825,0.03546269221865406
908,908,908,908,2022-09-13,163.14447021484375,158.5728759765625,167.6964111328125,0.028829610424401686,-0.02714393759067213
909,909,909,909,2022-09-14,161.51596069335938,159.9365234375,162.12417602539062,0.009875400702182846,-0.003751540004348297
910,910,910,910,2022-09-15,158.73963928222656,167.6768035888672,161.80044555664062,-0.053299944389171294,-0.018917168391496042
911,911,911,911,2022-09-16,154.64877319335938,167.6768035888672,162.25173950195312,-0.07769727306736895,-0.046859074250493515
912,912,912,912,2022-09-19,157.27664184570312,169.3641357421875,160.72132873535156,-0.07136985550993169,-0.021432668064364724
913,913,913,913,2022-09-20,154.0484161376953,171.58126831054688,159.3184356689453,-0.10218395251117185,-0.03307852923060828
914,914,914,914,2022-09-21,149.40293884277344,163.14447021484375,158.5728759765625,-0.0842292193782247,-0.05782790453484876
915,915,915,915,2022-09-22,147.1097412109375,161.51596069335938,159.9365234375,-0.08919378258704913,-0.08019920622805676
916,916,916,916,2022-09-23,146.90304565429688,158.73963928222656,167.6768035888672,-0.07456608621168126,-0.12389166235245186
917,917,917,917,2022-09-26,144.02915954589844,154.64877319335938,167.6768035888672,-0.06866923951723236,-0.14103109993050233
918,918,918,918,2022-09-27,141.75563049316406,157.27664184570312,169.3641357421875,-0.09868605515983753,-0.16301270117216637
919,919,919,919,2022-09-28,146.38140869140625,154.0484161376953,171.58126831054688,-0.049770115386554514,-0.14686836079059118
920,920,920,920,2022-09-29,143.6157989501953,149.40293884277344,163.14447021484375,-0.038735114164442974,-0.11970170511407019
921,921,921,921,2022-09-30,142.1394805908203,147.1097412109375,161.51596069335938,-0.03378607411857548,-0.11996634895622249
922,922,922,922,2022-10-03,146.7751007080078,146.90304565429688,158.73963928222656,-0.0008709482211155528,-0.0753720912326552
923,923,923,923,2022-10-04,151.12530517578125,144.02915954589844,154.64877319335938,0.04926881231728264,-0.02278367907369483
924,924,924,924,2022-10-05,148.9305419921875,141.75563049316406,157.27664184570312,0.05061464912583791,-0.05306636608952775
925,925,925,925,2022-10-06,146.3223876953125,146.38140869140625,154.0484161376953,-0.00040320008272476393,-0.050153248154638286
926,926,926,926,2022-10-07,141.2438507080078,143.6157989501953,149.40293884277344,-0.016515928327704876,-0.054611296122842434
927,927,927,927,2022-10-10,139.25576782226562,142.1394805908203,147.1097412109375,-0.020287908444354685,-0.053388533784518244
928,928,928,928,2022-10-11,140.44664001464844,146.7751007080078,146.90304565429688,-0.04311671845450893,-0.043950114246386174
929,929,929,929,2022-10-12,138.31092834472656,151.12530517578125,144.02915954589844,-0.08479305842360196,-0.03970189938760016
930,930,930,930,2022-10-13,141.94264221191406,148.9305419921875,141.75563049316406,-0.046920528769981984,0.0013192542553646103
931,931,931,931,2022-10-14,137.32669067382812,146.3223876953125,146.38140869140625,-0.06147861009633149,-0.061857021998379724
932,932,932,932,2022-10-17,142.4150390625,141.2438507080078,143.6157989501953,0.008291959958762307,-0.008360917785317779
933,933,933,933,2022-10-18,145.74169921875,139.25576782226562,142.1394805908203,0.04657567508989979,0.025342843613587407
934,934,934,934,2022-10-19,143.4287872314453,140.44664001464844,146.7751007080078,0.02123331121688521,-0.022798917939219177
935,935,935,935,2022-10-20,139.74786376953125,138.31092834472656,151.12530517578125,0.010389167667382404,-0.07528482005721238
936,936,936,936,2022-10-21,143.60595703125,141.94264221191406,148.9305419921875,0.011718217960552613,-0.03575213579238046
937,937,937,937,2022-10-24,146.08615112304688,137.32669067382812,146.3223876953125,0.063785564235461,-0.0016144936942769084
938,938,938,938,2022-10-25,150.5741729736328,142.4150390625,141.2438507080078,0.05729123809425851,0.06605825470528615
939,939,939,939,2022-10-26,149.80648803710938,145.74169921875,139.25576782226562,0.02789036247106158,0.0757650500215532
940,940,940,940,2022-10-27,150.741455078125,143.4287872314453,140.44664001464844,0.05098465927122087,0.07330054362569882
941,941,941,941,2022-10-28,155.2786865234375,139.74786376953125,138.31092834472656,0.111134598662054,0.12267836230858387
942,942,942,942,2022-10-31,154.58973693847656,143.60595703125,141.94264221191406,0.07648554512844052,0.08910003737763983
943,943,943,943,2022-11-01,140.7222137451172,146.08615112304688,137.32669067382812,-0.03671763090952884,0.024725878520978517
944,944,944,944,2022-11-02,135.06301879882812,150.5741729736328,142.4150390625,-0.10301337784880849,-0.05162390371177994
945,945,945,945,2022-11-03,129.27586364746094,149.80648803710938,145.74169921875,-0.13704763163904277,-0.11297957729019459
946,946,946,946,2022-11-04,132.62217712402344,150.741455078125,143.4287872314453,-0.12020102860696724,-0.07534477782332272
947,947,947,947,2022-11-07,136.13580322265625,155.2786865234375,139.74786376953125,-0.12328081676484204,-0.025846982196679025
948,948,948,948,2022-11-08,139.25576782226562,154.58973693847656,143.60595703125,-0.09919137854742277,-0.03029254007922344
949,949,949,949,2022-11-09,138.4290008544922,140.7222137451172,146.08615112304688,-0.01629602626049198,-0.052415305692496084
950,950,950,950,2022-11-10,149.2356414794922,135.06301879882812,150.5741729736328,0.1049334066919807,-0.008889515829351491
951,951,951,951,2022-11-11,153.22166442871094,129.27586364746094,149.80648803710938,0.1852302518477147,0.022797252885039088
952,952,952,952,2022-11-14,150.47573852539062,132.62217712402344,150.741455078125,0.13461972792582944,-0.0017627304486125261
953,953,953,953,2022-11-15,150.3576202392578,136.13580322265625,155.2786865234375,0.10446786723211332,-0.03169183353078475
954,954,954,954,2022-11-16,147.43453979492188,139.25576782226562,154.58973693847656,0.05873201591976396,-0.046285072251609494
955,955,955,955,2022-11-17,145.5645294189453,138.4290008544922,140.7222137451172,0.05154648607161105,0.034410456920459964
956,956,956,956,2022-11-18,145.77120971679688,149.2356414794922,135.06301879882812,-0.023214506456699202,0.07928292298810713
957,957,957,957,2022-11-21,145.9779052734375,153.22166442871094,129.27586364746094,-0.0472763377312333,0.12919690617208723
958,958,958,958,2022-11-22,146.56842041015625,150.47573852539062,132.62217712402344,-0.025966432552680718,0.1051577012877023
959,959,959,959,2022-11-23,147.6904296875,150.3576202392578,136.13580322265625,-0.017738978227466062,0.08487573578234686
960,960,960,960,2022-11-25,146.5979461669922,147.43453979492188,139.25576782226562,-0.005674339466812617,0.05272441105705217
961,961,961,961,2022-11-28,143.18275451660156,145.5645294189453,138.4290008544922,-0.016362330245226375,0.034340735198300054
962,962,962,962,2022-11-29,142.62173461914062,145.77120971679688,149.2356414794922,-0.02160560445217563,-0.04431854746481889
963,963,963,963,2022-11-30,147.4640350341797,145.9779052734375,153.22166442871094,0.010180511618922417,-0.03757712341788377
964,964,964,964,2022-12-01,149.54074096679688,146.56842041015625,150.47573852539062,0.020279406357269103,-0.006213610032795969
965,965,965,965,2022-12-02,148.96987915039062,147.6904296875,150.3576202392578,0.008663049228022635,-0.009229602641082857
