,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WYNN,WYNN_6m,WYNN_12m,WYNN_6m_ret,WYNN_12m_ret
484,484,484,484,2021-01-06,109.98658752441406,114.57059478759766,113.91573333740234,-0.04001032962848694,-0.03449168695030658
485,485,485,485,2021-01-07,108.89515686035156,113.41962432861328,115.02700805664062,-0.03989139882136161,-0.05330792567663478
486,486,486,486,2021-01-08,108.18075561523438,112.5167236328125,111.66341400146484,-0.0385362093525593,-0.031188894029200886
487,487,487,487,2021-01-11,107.18853759765624,111.95116424560548,111.73287200927734,-0.0425420019527506,-0.04067141862462631
488,488,488,488,2021-01-12,109.14320373535156,106.06734466552734,114.40192413330078,0.028999114473202248,-0.0459670625104327
489,489,489,489,2021-01-13,107.05955505371094,109.33172607421876,113.49900817871094,-0.020782357528732143,-0.056735765610045674
490,490,490,490,2021-01-14,108.15099334716795,109.98658752441406,114.57059478759766,-0.016689254740617,-0.056031841785677994
491,491,491,491,2021-01-15,105.40257263183594,108.89515686035156,113.41962432861328,-0.032072906906177256,-0.07068487260678413
492,492,492,492,2021-01-19,106.33524322509766,108.18075561523438,112.5167236328125,-0.017059525787568308,-0.05493832568292256
493,493,493,493,2021-01-20,109.21265411376952,107.18853759765624,111.95116424560548,0.018883703066376656,-0.024461649419098896
494,494,494,494,2021-01-21,108.30975341796876,109.14320373535156,106.06734466552734,-0.007636300647759331,0.021141367868806604
495,495,495,495,2021-01-22,106.6130599975586,107.05955505371094,109.33172607421876,-0.004170529719914717,-0.0248662138089234
496,496,496,496,2021-01-25,107.21831512451172,108.15099334716795,109.98658752441406,-0.008623852576761015,-0.025169181644878802
497,497,497,497,2021-01-26,105.0850601196289,105.40257263183594,108.89515686035156,-0.0030123791505173303,-0.034988670300633906
498,498,498,498,2021-01-27,100.0148696899414,106.33524322509766,108.18075561523438,-0.059438181956069425,-0.075483720545792
499,499,499,499,2021-01-28,101.25513458251952,109.21265411376952,107.18853759765624,-0.07286261464683808,-0.055354827560092135
500,500,500,500,2021-01-29,98.75475311279295,108.30975341796876,109.14320373535156,-0.08821920467589783,-0.09518183695384586
501,501,501,501,2021-02-01,100.96739196777344,106.6130599975586,107.05955505371094,-0.05295475085242318,-0.05690443121009714
502,502,502,502,2021-02-02,105.27357482910156,107.21831512451172,108.15099334716795,-0.018138135197813376,-0.026605567170611133
503,503,503,503,2021-02-03,107.57550811767578,105.0850601196289,105.40257263183594,0.02369935360185127,0.020615583012662864
504,504,504,504,2021-02-04,107.8434066772461,100.0148696899414,106.33524322509766,0.07827373081196964,0.01418310060151784
505,505,505,505,2021-02-05,116.07875061035156,101.25513458251952,109.21265411376952,0.1463986600674685,0.06286905626732109
506,506,506,506,2021-02-08,116.49549102783205,98.75475311279295,108.30975341796876,0.17964439539205235,0.07557710503018522
507,507,507,507,2021-02-09,112.4968719482422,100.96739196777344,106.6130599975586,0.1141901336240192,0.05518847269573124
508,508,508,508,2021-02-10,115.53304290771484,105.27357482910156,107.21831512451172,0.09745530248467604,0.07754950983465192
509,509,509,509,2021-02-11,113.6875228881836,107.57550811767578,105.0850601196289,0.05681604370227045,0.08186190081407996
510,510,510,510,2021-02-12,116.93205261230467,107.8434066772461,100.0148696899414,0.08427632448833045,0.16914667763712177
511,511,511,511,2021-02-16,120.47425079345705,116.07875061035156,101.25513458251952,0.037866535950753955,0.18980880614280937
512,512,512,512,2021-02-17,121.2184066772461,116.49549102783205,98.75475311279295,0.040541617600338586,0.22746908737441962
513,513,513,513,2021-02-18,118.9363250732422,112.4968719482422,100.96739196777344,0.05724117491873626,0.1779676859555217
514,514,514,514,2021-02-19,122.6968002319336,115.53304290771484,105.27357482910156,0.06200613386372056,0.16550426287999098
515,515,515,515,2021-02-22,125.76273345947266,113.6875228881836,107.57550811767578,0.1062140353182428,0.16906474029294882
516,516,516,516,2021-02-23,135.41693115234375,116.93205261230467,107.8434066772461,0.1580822206322403,0.2556811336424094
517,517,517,517,2021-02-24,133.1646270751953,120.47425079345705,116.07875061035156,0.10533683503452407,0.14719211203605154
518,518,518,518,2021-02-25,127.65786743164062,121.2184066772461,116.49549102783205,0.05312279653650398,0.09581809823988618
519,519,519,519,2021-02-26,130.7039337158203,118.9363250732422,112.4968719482422,0.09894040895690615,0.16184504913127595
520,520,520,520,2021-03-01,130.7634735107422,122.6968002319336,115.53304290771484,0.06574477299783021,0.1318274860568942
521,521,521,521,2021-03-02,131.9640655517578,125.76273345947266,113.6875228881836,0.04930977501601097,0.16076120051933884
522,522,522,522,2021-03-03,134.5636444091797,135.41693115234375,116.93205261230467,-0.006301182104061387,0.15078493366856072
523,523,523,523,2021-03-04,131.8549041748047,133.1646270751953,120.47425079345705,-0.009835366411915514,0.09446544225337261
524,524,524,524,2021-03-05,132.28155517578125,127.65786743164062,121.2184066772461,0.03621937164676958,0.09126624249394477
525,525,525,525,2021-03-08,132.6982879638672,130.7039337158203,118.9363250732422,0.015258563314422213,0.11570866076575204
526,526,526,526,2021-03-09,132.95626831054688,130.7634735107422,122.6968002319336,0.01676916910305648,0.08361642731692931
527,527,527,527,2021-03-10,133.7897186279297,131.9640655517578,125.76273345947266,0.013834471289881911,0.06382642097266245
528,528,528,528,2021-03-11,136.84573364257812,134.5636444091797,135.41693115234375,0.01695918123664275,0.010551136243273529
529,529,529,529,2021-03-12,135.98251342773438,131.8549041748047,133.1646270751953,0.031304176956949314,0.021160922494438905
530,530,530,530,2021-03-15,138.71107482910156,132.28155517578125,127.65786743164062,0.04860480846915127,0.08658461573768506
531,531,531,531,2021-03-16,136.49847412109375,132.6982879638672,130.7039337158203,0.02863779341494843,0.04433332831337777
532,532,532,532,2021-03-17,138.9095458984375,132.95626831054688,130.7634735107422,0.044776208474695656,0.06229623738945822
533,533,533,533,2021-03-18,134.59341430664062,133.7897186279297,131.9640655517578,0.006007155758702476,0.01992473287246188
534,534,534,534,2021-03-19,134.4247283935547,136.84573364257812,134.5636444091797,-0.017691492343829718,-0.0010323443321925696
535,535,535,535,2021-03-22,131.83505249023438,135.98251342773438,131.8549041748047,-0.030499957920722687,-0.0001505570437030368
536,536,536,536,2021-03-23,124.17520141601562,138.71107482910156,132.28155517578125,-0.10479245028556516,-0.061281058791556875
537,537,537,537,2021-03-24,124.20496368408205,136.49847412109375,132.6982879638672,-0.09006335430611179,-0.0640047766260392
538,538,538,538,2021-03-25,127.10222625732422,138.9095458984375,132.95626831054688,-0.08500005931734955,-0.04402983121900905
539,539,539,539,2021-03-26,126.43743896484376,134.59341430664062,133.7897186279297,-0.06059713533394229,-0.05495399600572204
540,540,540,540,2021-03-29,122.53805541992188,134.4247283935547,136.84573364257812,-0.08842623761033197,-0.10455333784848497
541,541,541,541,2021-03-30,124.47286224365234,131.83505249023438,135.98251342773438,-0.05584395126726549,-0.08464067102420958
542,542,542,542,2021-03-31,124.39348602294922,124.17520141601562,138.71107482910156,0.0017578760045839914,-0.10321878641479976
543,543,543,543,2021-04-01,127.10222625732422,124.20496368408205,136.49847412109375,0.02332646367186597,-0.06883775019663374
544,544,544,544,2021-04-05,130.04908752441406,127.10222625732422,138.9095458984375,0.023184969719757698,-0.06378581339904232
545,545,545,545,2021-04-06,135.3077850341797,126.43743896484376,134.59341430664062,0.07015600871038163,0.005307620222127163
546,546,546,546,2021-04-07,131.6465301513672,122.53805541992188,134.4247283935547,0.07433180410960305,-0.02066731527292942
547,547,547,547,2021-04-08,132.4502410888672,124.47286224365234,131.83505249023438,0.06408930188814432,0.004666350769484406
548,548,548,548,2021-04-09,130.36659240722656,124.39348602294922,124.17520141601562,0.04801783899822021,0.04986012440977117
549,549,549,549,2021-04-12,128.92788696289062,127.10222625732422,124.20496368408205,0.014363719340920733,0.03802523779018552
550,550,550,550,2021-04-13,128.80882263183594,130.04908752441406,127.10222625732422,-0.009536898075853784,0.01342695895079471
551,551,551,551,2021-04-14,128.04483032226562,135.3077850341797,126.43743896484376,-0.05367728627055268,0.012712938276682406
552,552,552,552,2021-04-15,126.92362213134766,131.6465301513672,122.53805541992188,-0.03587567416010984,0.035789426365523846
553,553,553,553,2021-04-16,126.28861236572266,132.4502410888672,124.47286224365234,-0.04652032848328602,0.014587518028757351
554,554,554,554,2021-04-19,125.29639434814452,130.36659240722656,124.39348602294922,-0.03889185078370583,0.007258485585239782
555,555,555,555,2021-04-20,120.69253540039062,128.92788696289062,127.10222625732422,-0.06387564208564422,-0.05042941454036287
556,556,556,556,2021-04-21,125.00865173339844,128.80882263183594,130.04908752441406,-0.029502411564611752,-0.03875794814838196
557,557,557,557,2021-04-22,123.41118621826172,128.04483032226562,135.3077850341797,-0.03618767030532877,-0.0879225006374379
558,558,558,558,2021-04-23,123.1829833984375,126.92362213134766,131.6465301513672,-0.029471572510270216,-0.06428993413801565
559,559,559,559,2021-04-26,124.02635955810548,126.28861236572266,132.4502410888672,-0.017913355489771687,-0.06360034879143572
560,560,560,560,2021-04-27,126.75493621826172,125.29639434814452,130.36659240722656,0.011640732981226476,-0.02770384745259813
561,561,561,561,2021-04-28,129.2553253173828,120.69253540039062,128.92788696289062,0.07094713760536742,0.002539701551041773
562,562,562,562,2021-04-29,128.0249786376953,125.00865173339844,128.80882263183594,0.024128945176768113,-0.006085328459068506
563,563,563,563,2021-04-30,127.3998794555664,123.41118621826172,128.04483032226562,0.03232035409051481,-0.005036914532792869
564,564,564,564,2021-05-03,127.85629272460938,123.1829833984375,126.92362213134766,0.03793794562562236,0.00734828219995598
565,565,565,565,2021-05-04,123.38143157958984,124.02635955810548,126.28861236572266,-0.005199926699561708,-0.02302013405384351
566,566,566,566,2021-05-05,126.81448364257812,126.75493621826172,125.29639434814452,0.0004697838687233169,0.01211598547852466
567,567,567,567,2021-05-06,121.82365417480467,129.2553253173828,120.69253540039062,-0.05749605383244272,0.00937190332990867
568,568,568,568,2021-05-07,125.30632019042967,128.0249786376953,125.00865173339844,-0.02123537512909346,0.0023811828453765838
569,569,569,569,2021-05-10,124.7506866455078,127.3998794555664,123.41118621826172,-0.02079431174801527,0.010853962823735186
570,570,570,570,2021-05-11,124.02635955810548,127.85629272460938,123.1829833984375,-0.029954983715609673,0.006846531366593522
571,571,571,571,2021-05-12,119.96822357177734,123.38143157958984,124.02635955810548,-0.027663871006479046,-0.03271994760458108
572,572,572,572,2021-05-13,121.46646118164062,126.81448364257812,126.75493621826172,-0.04217201621867339,-0.04172204408288105
573,573,573,573,2021-05-14,125.68335723876952,121.82365417480467,129.2553253173828,0.03168270636855586,-0.027634978054810744
574,574,574,574,2021-05-17,123.75846862792967,125.30632019042967,128.0249786376953,-0.012352541836259445,-0.03332560610566215
575,575,575,575,2021-05-18,125.15748596191406,124.7506866455078,127.3998794555664,0.0032608984154309795,-0.017601221470813333
576,576,576,576,2021-05-19,125.31624603271484,124.02635955810548,127.85629272460938,0.010400099456318035,-0.019866419069146324
577,577,577,577,2021-05-20,125.64366912841795,119.96822357177734,123.38143157958984,0.0473079069412492,0.01833531609956074
578,578,578,578,2021-05-21,126.36798095703124,121.46646118164062,126.81448364257812,0.04035286553759798,-0.0035209123809969434
579,579,579,579,2021-05-24,128.45162963867188,125.68335723876952,121.82365417480467,0.02202576745816298,0.05440630974963789
580,580,580,580,2021-05-25,128.0249786376953,123.75846862792967,125.30632019042967,0.03447448935872477,0.021696099950378134
581,581,581,581,2021-05-26,131.4183349609375,125.15748596191406,124.7506866455078,0.050023767662835894,0.05344778850297249
582,582,582,582,2021-05-27,131.63662719726562,125.31624603271484,124.02635955810548,0.050435449230587404,0.06136008237502755
583,583,583,583,2021-05-28,130.8428497314453,125.64366912841795,119.96822357177734,0.04138036272813217,0.0906458880185188
584,584,584,584,2021-06-01,134.55372619628906,126.36798095703124,121.46646118164062,0.06477705172832682,0.10774385692423993
585,585,585,585,2021-06-02,133.6011962890625,128.45162963867188,125.68335723876952,0.04008953926763015,0.06299830959520691
586,586,586,586,2021-06-03,128.0745849609375,128.0249786376953,123.75846862792967,0.0003874737865223743,0.034875321106177415
587,587,587,587,2021-06-04,127.16175842285156,131.4183349609375,125.15748596191406,-0.032389518093888126,0.01601400384110785
588,588,588,588,2021-06-07,128.0944366455078,131.63662719726562,125.31624603271484,-0.026908852248619386,0.022169436930529418
589,589,589,589,2021-06-08,127.0526123046875,130.8428497314453,125.64366912841795,-0.028967860563548276,0.011213801587006245
590,590,590,590,2021-06-09,125.68335723876952,134.55372619628906,126.36798095703124,-0.0659243649973641,-0.005417699270628629
591,591,591,591,2021-06-10,125.187255859375,133.6011962890625,128.45162963867188,-0.06297803210895592,-0.025413253132555824
592,592,592,592,2021-06-11,126.17945861816406,128.0745849609375,128.0249786376953,-0.014797052384370013,-0.014415312067764363
593,593,593,593,2021-06-14,123.97674560546876,127.16175842285156,131.4183349609375,-0.0250469390867627,-0.056625198893903606
594,594,594,594,2021-06-15,124.42325592041016,128.0944366455078,131.63662719726562,-0.028659954493241435,-0.05479760026095004
595,595,595,595,2021-06-16,124.47286224365234,127.0526123046875,130.8428497314453,-0.02030458102544641,-0.04868426131704828
596,596,596,596,2021-06-17,124.32402801513672,125.68335723876952,134.55372619628906,-0.010815506949343967,-0.07602686651894797
597,597,597,597,2021-06-18,123.47073364257812,125.187255859375,133.6011962890625,-0.013711637059327098,-0.07582613724929443
598,598,598,598,2021-06-21,126.61603546142578,126.17945861816406,128.0745849609375,0.003459967636910477,-0.011388282069831224
599,599,599,599,2021-06-22,125.77266693115234,123.97674560546876,127.16175842285156,0.014485953127038265,-0.010923814745311011
600,600,600,600,2021-06-23,124.96896362304688,124.42325592041016,128.0944366455078,0.00438589794648836,-0.024399756182311494
601,601,601,601,2021-06-24,123.1829833984375,124.47286224365234,127.0526123046875,-0.010362731457801089,-0.03045690156271763
602,602,602,602,2021-06-25,123.09368896484376,124.32402801513672,125.68335723876952,-0.009896228990772027,-0.020604703206694053
603,603,603,603,2021-06-28,119.81939697265624,123.47073364257812,125.187255859375,-0.029572487035605888,-0.0428786368857591
604,604,604,604,2021-06-29,120.69253540039062,126.61603546142578,126.17945861816406,-0.04678317433844925,-0.043485074970701865
605,605,605,605,2021-06-30,121.3473892211914,125.77266693115234,123.97674560546876,-0.035184733042063265,-0.021208464308659636
606,606,606,606,2021-07-01,121.44662475585938,124.96896362304688,124.42325592041016,-0.028185709195862385,-0.0239234308934565
607,607,607,607,2021-07-02,120.55363464355467,123.1829833984375,124.47286224365234,-0.021345064734941133,-0.03148660301894468
608,608,608,608,2021-07-06,115.9894561767578,123.09368896484376,124.32402801513672,-0.05771402943423831,-0.06703910717374895
609,609,609,609,2021-07-07,112.03053283691406,119.81939697265624,123.47073364257812,-0.06500503534932378,-0.0926551618198127
610,610,610,610,2021-07-08,110.790283203125,120.69253540039062,126.61603546142578,-0.08204527450198529,-0.12499011045976227
611,611,611,611,2021-07-09,112.98306274414062,121.3473892211914,125.77266693115234,-0.06892877160961686,-0.10168826422367838
612,612,612,612,2021-07-12,113.12196350097656,121.44662475585938,124.96896362304688,-0.06854584284756893,-0.09479953885034442
613,613,613,613,2021-07-13,110.68113708496094,120.55363464355467,123.1829833984375,-0.08189298968698966,-0.10149004325572408
614,614,614,614,2021-07-14,109.84767150878906,115.9894561767578,123.09368896484376,-0.05295123255521772,-0.10760923299518499
615,615,615,615,2021-07-15,107.3869857788086,112.03053283691406,119.81939697265624,-0.04144894200284854,-0.10375958741208502
616,616,616,616,2021-07-16,103.88448333740234,110.790283203125,120.69253540039062,-0.0623321799174521,-0.13926339360780282
617,617,617,617,2021-07-19,103.9241714477539,112.98306274414062,121.3473892211914,-0.08017919745104907,-0.14358131547172015
618,618,618,618,2021-07-20,105.73991394042967,113.12196350097656,121.44662475585938,-0.06525743836194253,-0.12933015509491885
619,619,619,619,2021-07-21,108.73638916015624,110.68113708496094,120.55363464355467,-0.01757072592515807,-0.09802479633516581
620,620,620,620,2021-07-22,106.5634536743164,109.84767150878906,115.9894561767578,-0.029897928552904074,-0.0812660289403977
621,621,621,621,2021-07-23,102.7632827758789,107.3869857788086,112.03053283691406,-0.043056455765072,-0.08272075323006589
622,622,622,622,2021-07-26,103.5074462890625,103.88448333740234,110.790283203125,-0.0036293875295627664,-0.06573533981053203
623,623,623,623,2021-07-27,99.55844116210938,103.9241714477539,112.98306274414062,-0.042008805312817254,-0.11881977046800729
624,624,624,624,2021-07-28,101.36427307128906,105.73991394042967,113.12196350097656,-0.041381165409361875,-0.10393817492025759
625,625,625,625,2021-07-29,98.98296356201172,108.73638916015624,110.68113708496094,-0.08969789850000298,-0.10569256723455489
626,626,626,626,2021-07-30,97.56410217285156,106.5634536743164,109.84767150878906,-0.08445063660351171,-0.11182366605699667
627,627,627,627,2021-08-02,97.60379028320312,102.7632827758789,107.3869857788086,-0.050207548389908374,-0.0911022450686576
628,628,628,628,2021-08-03,94.33941650390624,103.5074462890625,103.88448333740234,-0.0885736255105063,-0.09188154502819312
629,629,629,629,2021-08-04,90.3804931640625,99.55844116210938,103.9241714477539,-0.09218653778540564,-0.13032269677993302
630,630,630,630,2021-08-05,97.911376953125,101.36427307128906,105.73991394042967,-0.03406423203701814,-0.07403577982591336
631,631,631,631,2021-08-06,98.12966918945312,98.98296356201172,108.73638916015624,-0.00862061855749563,-0.09754526568912114
632,632,632,632,2021-08-09,95.3911590576172,97.56410217285156,106.5634536743164,-0.022271953175816872,-0.10484170915522717
633,633,633,633,2021-08-10,96.68103790283205,97.60379028320312,102.7632827758789,-0.009454062979456612,-0.05918694604484276
634,634,634,634,2021-08-11,97.07791137695312,94.33941650390624,103.5074462890625,0.029028109082416265,-0.062116641291234065
635,635,635,635,2021-08-12,96.44290161132812,90.3804931640625,99.55844116210938,0.0670765143564871,-0.031293575054156086
636,636,636,636,2021-08-13,94.77598571777344,97.911376953125,101.36427307128906,-0.03202274682392248,-0.06499614858266789
637,637,637,637,2021-08-16,92.98008728027344,98.12966918945312,98.98296356201172,-0.052477318549170815,-0.060645550160533856
638,638,638,638,2021-08-17,91.24372100830078,95.3911590576172,97.56410217285156,-0.04347822261821277,-0.06478183085570899
639,639,639,639,2021-08-18,91.63067626953124,96.68103790283205,97.60379028320312,-0.052237354323570684,-0.06119756206537219
640,640,640,640,2021-08-19,87.98926544189453,97.07791137695312,94.33941650390624,-0.09362218249388798,-0.06731174833743825
641,641,641,641,2021-08-20,87.61222839355469,96.44290161132812,90.3804931640625,-0.09156374466377726,-0.030629007140763664
642,642,642,642,2021-08-23,92.20616149902344,94.77598571777344,97.911376953125,-0.027114718979578845,-0.05826917802241649
643,643,643,643,2021-08-24,98.66545867919922,92.98008728027344,98.12966918945312,0.06114611811223791,0.0054600152448458505
644,644,644,644,2021-08-25,100.0545425415039,91.24372100830078,95.3911590576172,0.0965635929337163,0.04888695692511691
645,645,645,645,2021-08-26,98.80436706542967,91.63067626953124,96.68103790283205,0.0782891831420851,0.021962209019018353
646,646,646,646,2021-08-27,100.2629165649414,87.98926544189453,97.07791137695312,0.1394903237503673,0.03280875271019079
647,647,647,647,2021-08-30,99.11194610595705,87.61222839355469,96.44290161132812,0.13125699372404442,0.027674867201583853
648,648,648,648,2021-08-31,100.8979263305664,92.20616149902344,94.77598571777344,0.0942644687756038,0.0645937952154152
649,649,649,649,2021-09-01,100.1934585571289,98.66545867919922,92.98008728027344,0.015486674854447546,0.07757974301650128
650,650,650,650,2021-09-02,101.20551300048828,100.0545425415039,91.24372100830078,0.01150343032658352,0.10917783582369722
651,651,651,651,2021-09-03,99.51876068115234,98.80436706542967,91.63067626953124,0.007230385021844032,0.08608562910109208
652,652,652,652,2021-09-07,105.10490417480467,100.2629165649414,87.98926544189453,0.04829290604893832,0.19451962289891833
653,653,653,653,2021-09-08,103.80510711669922,99.11194610595705,87.61222839355469,0.04735212247497267,0.18482441344153488
654,654,654,654,2021-09-09,103.1204833984375,100.8979263305664,92.20616149902344,0.02202777746481588,0.11836868298144765
655,655,655,655,2021-09-10,100.74909973144533,100.1934585571289,98.66545867919922,0.005545683144569713,0.021118242190723002
656,656,656,656,2021-09-13,102.67398834228516,101.20551300048828,100.0545425415039,0.014509835465087662,0.026180178672994048
657,657,657,657,2021-09-14,91.53145599365234,99.51876068115234,98.80436706542967,-0.08025928611682054,-0.07360920663517945
658,658,658,658,2021-09-15,85.7667236328125,105.10490417480467,100.2629165649414,-0.18398932660487444,-0.14458179981967267
659,659,659,659,2021-09-16,83.71283721923828,103.80510711669922,99.11194610595705,-0.19355762404708,-0.15537086589194937
660,660,660,660,2021-09-17,82.64125061035156,103.1204833984375,100.8979263305664,-0.19859519770633893,-0.18094203106217943
661,661,661,661,2021-09-20,81.47044372558594,100.74909973144533,100.1934585571289,-0.1913531342438609,-0.18686863495052797
662,662,662,662,2021-09-21,78.15645599365234,102.67398834228516,101.20551300048828,-0.2387901039443262,-0.22774507359816187
663,663,663,663,2021-09-22,80.16072082519531,91.53145599365234,99.51876068115234,-0.12422762256994568,-0.1945164883833126
664,664,664,664,2021-09-23,83.17704010009766,85.7667236328125,105.10490417480467,-0.030194502285080693,-0.20862836274735386
665,665,665,665,2021-09-24,82.23443603515625,83.71283721923828,103.80510711669922,-0.017660387978610692,-0.2077997092888012
666,666,666,666,2021-09-27,84.7149658203125,82.64125061035156,103.1204833984375,0.02509297953074774,-0.1784855634065412
667,667,667,667,2021-09-28,83.65330505371094,81.47044372558594,100.74909973144533,0.026793291263730534,-0.16968682324015383
668,668,668,668,2021-09-29,82.97859191894531,78.15645599365234,102.67398834228516,0.0616984977630588,-0.19182459687531694
669,669,669,669,2021-09-30,84.08987426757812,80.16072082519531,91.53145599365234,0.049015944491704655,-0.08130081233046582
670,670,670,670,2021-10-01,86.53071594238281,83.17704010009766,85.7667236328125,0.04031973051997584,0.008907794039575867
671,671,671,671,2021-10-04,82.90914154052734,82.23443603515625,83.71283721923828,0.008204658995687009,-0.009600626444019711
672,672,672,672,2021-10-05,84.38754272460938,84.7149658203125,82.64125061035156,-0.0038649970820694435,0.02113099815601127
673,673,673,673,2021-10-06,83.5937728881836,83.65330505371094,81.47044372558594,-0.000711653478474239,0.026062570246328853
674,674,674,674,2021-10-07,84.82410430908203,82.97859191894531,78.15645599365234,0.02224082558474172,0.08531154887538928
675,675,675,675,2021-10-08,85.38966369628906,84.08987426757812,80.16072082519531,0.015457145584198972,0.06523073666585888
676,676,676,676,2021-10-11,88.28693389892578,86.53071594238281,83.17704010009766,0.020295890741414357,0.061433946106746795
677,677,677,677,2021-10-12,90.72776794433594,82.90914154052734,82.23443603515625,0.09430355035079852,0.10328193781919626
678,678,678,678,2021-10-13,91.71997833251952,84.38754272460938,84.7149658203125,0.0868900239439232,0.0826891971728494
679,679,679,679,2021-10-14,90.92620849609376,83.5937728881836,83.65330505371094,0.0877150935359523,0.08694101730604831
680,680,680,680,2021-10-15,90.00345611572266,84.82410430908203,82.97859191894531,0.06105990565804387,0.08465875395474698
681,681,681,681,2021-10-18,90.09275817871094,85.38966369628906,84.08987426757812,0.05507803027717362,0.07138652499385767
682,682,682,682,2021-10-19,90.90636444091795,88.28693389892578,86.53071594238281,0.029669515366690602,0.05056757535033807
683,683,683,683,2021-10-20,90.23165893554688,90.72776794433594,82.90914154052734,-0.005468105520830657,0.08831978306566057
684,684,684,684,2021-10-21,90.37057495117188,91.71997833251952,84.38754272460938,-0.014712207807720423,0.07089947204752178
685,685,685,685,2021-10-22,88.40599060058594,90.92620849609376,83.5937728881836,-0.027717177887342515,0.05756670079766879
686,686,686,686,2021-10-25,89.71571350097656,90.00345611572266,84.82410430908203,-0.00319701739426681,0.05766767868329614
687,687,687,687,2021-10-26,91.44215393066406,90.09275817871094,85.38966369628906,0.014977849265935594,0.07088082997846534
688,688,688,688,2021-10-27,91.07503509521484,90.90636444091795,88.28693389892578,0.0018554328438302736,0.03157999800379274
689,689,689,689,2021-10-28,90.0728988647461,90.23165893554688,90.72776794433594,-0.0017594719267456371,-0.007217956469419917
690,690,690,690,2021-10-29,89.10054016113281,90.37057495117188,91.71997833251952,-0.014053631845601045,-0.028559079701155787
691,691,691,691,2021-11-01,92.9602508544922,88.40599060058594,90.92620849609376,0.05151529011741074,0.02237025376996571
692,692,692,692,2021-11-02,90.83690643310548,89.71571350097656,90.00345611572266,0.012497174557015711,0.009260203478310913
693,693,693,693,2021-11-03,92.75187683105467,91.44215393066406,90.09275817871094,0.014322966422944283,0.029515342921003995
694,694,694,694,2021-11-04,90.39041900634766,91.07503509521484,90.90636444091795,-0.007517055449404508,-0.005675569997143803
695,695,695,695,2021-11-05,96.1650848388672,90.0728988647461,90.23165893554688,0.06763617082280393,0.06575769495226291
696,696,696,696,2021-11-08,94.1112060546875,89.10054016113281,90.37057495117188,0.05623608885527753,0.04139213572046785
697,697,697,697,2021-11-09,93.38690185546876,92.9602508544922,88.40599060058594,0.004589606816405745,0.0563413318604884
698,698,698,698,2021-11-10,91.3032455444336,90.83690643310548,89.71571350097656,0.005133806617154457,0.017695139251606706
699,699,699,699,2021-11-11,93.64486694335938,92.75187683105467,91.44215393066406,0.009627730918386312,0.024088595008003866
700,700,700,700,2021-11-12,93.2182159423828,90.39041900634766,91.07503509521484,0.03128425520227496,0.02353203427182171
701,701,701,701,2021-11-15,97.28628540039062,96.1650848388672,90.0728988647461,0.011659123094438062,0.08008387235850134
702,702,702,702,2021-11-16,96.9191665649414,94.1112060546875,89.10054016113281,0.02983662231065476,0.0877506061093356
703,703,703,703,2021-11-17,94.26004028320312,93.38690185546876,92.9602508544922,0.00934968834372163,0.013982206553481147
704,704,704,704,2021-11-18,89.7752456665039,91.3032455444336,90.83690643310548,-0.01673543879867967,-0.011687548687970839
705,705,705,705,2021-11-19,90.00345611572266,93.64486694335938,92.75187683105467,-0.038885322244509246,-0.029631968745367776
706,706,706,706,2021-11-22,93.60517120361328,93.2182159423828,90.39041900634766,0.004151069158732312,0.03556518746793147
707,707,707,707,2021-11-23,90.97582244873048,97.28628540039062,96.1650848388672,-0.06486487715805833,-0.053962021650911796
708,708,708,708,2021-11-24,90.48963165283205,96.9191665649414,94.1112060546875,-0.06633914776600147,-0.038481861551651786
709,709,709,709,2021-11-26,85.0225601196289,94.26004028320312,93.38690185546876,-0.09799995985382903,-0.08956654059243796
710,710,710,710,2021-11-29,82.35350799560547,89.7752456665039,91.3032455444336,-0.08267020174434969,-0.0980221184412623
711,711,711,711,2021-11-30,80.37901306152344,90.00345611572266,93.64486694335938,-0.10693414974892201,-0.14166130312150182
712,712,712,712,2021-12-01,75.46755981445312,93.60517120361328,93.2182159423828,-0.1937671942259107,-0.19042046609110352
713,713,713,713,2021-12-02,81.64903259277344,90.97582244873048,97.28628540039062,-0.10251943433886701,-0.16073440098222114
714,714,714,714,2021-12-03,79.47608947753906,90.48963165283205,96.9191665649414,-0.12171054267904402,-0.17997551676958012
715,715,715,715,2021-12-06,84.2486343383789,85.0225601196289,94.26004028320312,-0.009102593243029422,-0.1062104993244759
716,716,716,716,2021-12-07,85.7667236328125,82.35350799560547,89.7752456665039,0.04144590461634201,-0.04465063842411776
717,717,717,717,2021-12-08,87.48323822021484,80.37901306152344,90.00345611572266,0.08838408047202218,-0.028001345773515873
718,718,718,718,2021-12-09,86.84822845458984,75.46755981445312,93.60517120361328,0.15080212833325457,-0.07218557118308666
719,719,719,719,2021-12-10,86.89784240722656,81.64903259277344,90.97582244873048,0.06428502148496595,-0.04482487689300163
720,720,720,720,2021-12-13,84.10971069335938,79.47608947753906,90.48963165283205,0.05830207860352554,-0.0705044417016698
721,721,721,721,2021-12-14,82.67101287841797,84.2486343383789,85.0225601196289,-0.01872578080760967,-0.027657920884789244
722,722,722,722,2021-12-15,82.06576538085938,85.7667236328125,82.35350799560547,-0.04315144726523301,-0.003493993416302854
