,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CINF,CINF_6m,CINF_12m,CINF_6m_ret,CINF_12m_ret
484,484,484,484,2021-01-06,81.28771209716797,81.03727722167969,78.18052673339844,0.0030903663606960396,0.03974372511412305
485,485,485,485,2021-01-07,81.32479858398438,79.97992706298828,77.02113342285156,0.01681511312128281,0.05587641949522326
486,486,486,486,2021-01-08,81.41757202148438,80.19324493408203,77.95792388916016,0.015267209705863927,0.04437840260142267
487,487,487,487,2021-01-11,82.24305725097656,81.03727722167969,77.87443542480469,0.014879325547900946,0.05609827926637356
488,488,488,488,2021-01-12,85.76761627197266,78.37530517578125,79.49760437011719,0.09431939154318858,0.07887045089640887
489,489,489,489,2021-01-13,85.15547180175781,77.63329315185547,79.0523910522461,0.09689372103780913,0.07720298738944109
490,490,490,490,2021-01-14,86.71369171142578,81.28771209716797,81.03727722167969,0.06675030548001915,0.07004695473933698
491,491,491,491,2021-01-15,86.90847778320312,81.32479858398438,79.97992706298828,0.06865899819539623,0.08662862013812855
492,492,492,492,2021-01-19,86.97339630126953,81.41757202148438,80.19324493408203,0.06823863868501379,0.08454766199772457
493,493,493,493,2021-01-20,85.77690887451172,82.24305725097656,81.03727722167969,0.04296838835588401,0.058487054542400774
494,494,494,494,2021-01-21,81.88131713867188,85.76761627197266,78.37530517578125,-0.04531196391161396,0.044733630765804167
495,495,495,495,2021-01-22,80.99090576171875,85.15547180175781,77.63329315185547,-0.04890544262069485,0.04324964810259413
496,496,496,496,2021-01-25,82.06684875488281,86.71369171142578,81.28771209716797,-0.05358834187347461,0.009584925416322498
497,497,497,497,2021-01-26,80.49004364013672,86.90847778320312,81.32479858398438,-0.07385279672113765,-0.010264457562542906
498,498,498,498,2021-01-27,78.14341735839844,86.97339630126953,81.41757202148438,-0.1015250561480282,-0.04021434908697541
499,499,499,499,2021-01-28,79.42338562011719,85.77690887451172,82.24305725097656,-0.07407032192882457,-0.03428461593122367
500,500,500,500,2021-01-29,77.99502563476562,81.88131713867188,85.76761627197266,-0.047462493761849744,-0.09062383886897152
501,501,501,501,2021-02-01,81.07438659667969,80.99090576171875,85.15547180175781,0.001030743318349181,-0.04792510826055785
502,502,502,502,2021-02-02,80.79613494873047,82.06684875488281,86.71369171142578,-0.015483886921839884,-0.06824247296941677
503,503,503,503,2021-02-03,79.87788391113281,80.49004364013672,86.90847778320312,-0.007605409331628787,-0.08089652530341662
504,504,504,504,2021-02-04,81.00945281982422,78.14341735839844,86.97339630126953,0.0366766076825249,-0.06857204311979082
505,505,505,505,2021-02-05,80.42510986328125,79.42338562011719,85.77690887451172,0.01261245960925561,-0.062392071263140836
506,506,506,506,2021-02-08,81.30628204345703,77.99502563476562,81.88131713867188,0.04245471274280144,-0.007022787557764643
507,507,507,507,2021-02-09,80.86104583740234,81.07438659667969,80.99090576171875,-0.0026314199617525347,-0.0016033889619466724
508,508,508,508,2021-02-10,82.58623504638672,80.79613494873047,82.06684875488281,0.022155763995297173,0.006328819729087165
509,509,509,509,2021-02-11,84.74735260009766,79.87788391113281,80.49004364013672,0.06096141322900239,0.05289236739633241
510,510,510,510,2021-02-12,85.72125244140625,81.00945281982422,78.14341735839844,0.0581635779229579,0.09697342833437506
511,511,511,511,2021-02-16,84.23723602294922,80.42510986328125,79.42338562011719,0.04739970099075275,0.06060998741424495
512,512,512,512,2021-02-17,87.00122833251953,81.30628204345703,77.99502563476562,0.07004312761489495,0.11547150122019412
513,513,513,513,2021-02-18,87.81743621826172,80.86104583740234,81.07438659667969,0.0860289439595856,0.08317114571740936
514,514,514,514,2021-02-19,89.28292846679688,82.58623504638672,80.79613494873047,0.08108728308838375,0.10503959779080696
515,515,515,515,2021-02-22,89.95073699951172,84.74735260009766,79.87788391113281,0.06139878403007559,0.12610315390409355
516,516,516,516,2021-02-23,91.27709197998048,85.72125244140625,81.00945281982422,0.0648128600590836,0.12674618581849773
517,517,517,517,2021-02-24,93.57733917236328,84.23723602294922,80.42510986328125,0.11087855668566204,0.16353386810960124
518,518,518,518,2021-02-25,91.61097717285156,87.00122833251953,81.30628204345703,0.05298487077347369,0.12673922445361385
519,519,519,519,2021-02-26,90.77622985839844,87.81743621826172,80.86104583740234,0.03369255318252429,0.12262003191170479
520,520,520,520,2021-03-01,93.82777404785156,89.28292846679688,82.58623504638672,0.05090385876785897,0.13611879746244315
521,521,521,521,2021-03-02,92.73328399658205,89.95073699951172,84.74735260009766,0.030934121163292305,0.09423222261783293
522,522,522,522,2021-03-03,93.7628173828125,91.27709197998048,85.72125244140625,0.027232740974890035,0.0938106328638042
523,523,523,523,2021-03-04,92.63125610351562,93.57733917236328,84.23723602294922,-0.010110172796268913,0.0996473825219002
524,524,524,524,2021-03-05,96.70307159423828,91.61097717285156,87.00122833251953,0.05558388938237124,0.11151386535185703
525,525,525,525,2021-03-08,99.26301574707033,90.77622985839844,87.81743621826172,0.09349127962144266,0.1303337927147148
526,526,526,526,2021-03-09,97.81608581542967,93.82777404785156,89.28292846679688,0.04250672903679997,0.0955743443362318
527,527,527,527,2021-03-10,98.54883575439452,92.73328399658205,89.95073699951172,0.06271266914290252,0.09558675161193486
528,528,528,528,2021-03-11,97.14826965332033,93.7628173828125,91.27709197998048,0.03610655444242661,0.06432257586194301
529,529,529,529,2021-03-12,99.81026458740234,92.63125610351562,93.57733917236328,0.07750092987904811,0.06660720928983066
530,530,530,530,2021-03-15,101.03458404541016,96.70307159423828,91.61097717285156,0.04479188075169627,0.10286547707899829
531,531,531,531,2021-03-16,99.27137756347656,99.26301574707033,90.77622985839844,8.423899216958297e-05,0.09358339422478412
532,532,532,532,2021-03-17,99.16876220703124,97.81608581542967,93.82777404785156,0.013828772438859938,0.05692331735862988
533,533,533,533,2021-03-18,100.5587921142578,98.54883575439452,92.73328399658205,0.020395536329546715,0.08438726399427621
534,534,534,534,2021-03-19,99.82177734375,97.14826965332033,93.7628173828125,0.02751986937050188,0.06462007147460302
535,535,535,535,2021-03-22,98.75827026367188,99.81026458740234,92.63125610351562,-0.01053994123830071,0.06614413339390857
536,536,536,536,2021-03-23,97.62012481689452,101.03458404541016,96.70307159423828,-0.033794955071829724,0.009483186082280382
537,537,537,537,2021-03-24,97.60147094726562,99.27137756347656,99.26301574707033,-0.016821632349597992,-0.01673881039478431
538,538,538,538,2021-03-25,98.96353149414062,99.16876220703124,97.81608581542967,-0.0020695096754576037,0.011730643985040201
539,539,539,539,2021-03-26,98.69296264648438,100.5587921142578,98.54883575439452,-0.01855461296366223,0.0014624920831034505
540,540,540,540,2021-03-29,97.06037139892578,99.82177734375,97.14826965332033,-0.027663361826497423,-0.0009047845598095794
541,541,541,541,2021-03-30,98.03059387207033,98.75827026367188,99.81026458740234,-0.007368257763716857,-0.017830537998159368
542,542,542,542,2021-03-31,96.1740951538086,97.62012481689452,101.03458404541016,-0.014812823337382874,-0.04810717971003875
543,543,543,543,2021-04-01,97.1536636352539,97.60147094726562,99.27137756347656,-0.004588120523856376,-0.021332573196826465
544,544,544,544,2021-04-05,98.50637817382812,98.96353149414062,99.16876220703124,-0.004619411953175612,-0.0066793617109012215
545,545,545,545,2021-04-06,98.84223175048828,98.69296264648438,100.5587921142578,0.0015124594500073307,-0.017070216613372935
546,546,546,546,2021-04-07,98.18919372558594,97.06037139892578,99.82177734375,0.011630105164347704,-0.01635498446939121
547,547,547,547,2021-04-08,97.50816345214844,98.03059387207033,98.75827026367188,-0.005329258951584648,-0.012658249361656604
548,548,548,548,2021-04-09,98.0399169921875,96.1740951538086,97.62012481689452,0.019400461583703565,0.004300262636217633
549,549,549,549,2021-04-12,99.32736206054688,97.1536636352539,97.60147094726562,0.022373818381710597,0.017683044082539956
550,550,550,550,2021-04-13,98.37577056884766,98.50637817382812,98.96353149414062,-0.0013258796780650783,-0.005939166846807287
551,551,551,551,2021-04-14,98.88887786865234,98.84223175048828,98.69296264648438,0.0004719249792115576,0.0019850981966134107
552,552,552,552,2021-04-15,99.35533142089844,98.18919372558594,97.06037139892578,0.011876436205103813,0.023644665571494583
553,553,553,553,2021-04-16,99.27137756347656,97.50816345214844,98.03059387207033,0.018082733269747298,0.012657106750015856
554,554,554,554,2021-04-19,100.02704620361328,98.0399169921875,96.1740951538086,0.02026857296894824,0.0400622542238922
555,555,555,555,2021-04-20,99.7938003540039,99.32736206054688,97.1536636352539,0.004695969809131784,0.027174854966477868
556,556,556,556,2021-04-21,102.47126007080078,98.37577056884766,98.50637817382812,0.041631079261401194,0.04025000178136762
557,557,557,557,2021-04-22,101.53836059570312,98.88887786865234,98.84223175048828,0.0267925249447154,0.027277093985704326
558,558,558,558,2021-04-23,102.02347564697266,99.35533142089844,98.18919372558594,0.026854565204671,0.03904993794024403
559,559,559,559,2021-04-26,101.70628356933594,99.27137756347656,97.50816345214844,0.024527774929913093,0.04305403741141833
560,560,560,560,2021-04-27,101.15586853027344,100.02704620361328,98.0399169921875,0.01128517105625959,0.03178247833822878
561,561,561,561,2021-04-28,99.59789276123048,99.7938003540039,99.32736206054688,-0.001963123882229856,0.0027236271564194947
562,562,562,562,2021-04-29,104.01991271972656,102.47126007080078,98.37577056884766,0.015113043870601084,0.05737329545926029
563,563,563,563,2021-04-30,105.12075805664062,101.53836059570312,98.88887786865234,0.035281222189528894,0.06301902015983729
564,564,564,564,2021-05-03,107.19181060791016,102.02347564697266,99.35533142089844,0.05065829141933231,0.07887326301408115
565,565,565,565,2021-05-04,108.49789428710938,101.70628356933594,99.27137756347656,0.06677670719472717,0.0929423661692732
566,566,566,566,2021-05-05,109.78530883789062,101.15586853027344,100.02704620361328,0.08530835069677267,0.09755624108317251
567,567,567,567,2021-05-06,111.68846130371094,99.59789276123048,99.7938003540039,0.12139381875744704,0.11919238377045938
568,568,568,568,2021-05-07,112.27618408203124,104.01991271972656,102.47126007080078,0.07937202739777849,0.09568462420054069
569,569,569,569,2021-05-10,112.60272216796876,105.12075805664062,101.53836059570312,0.07117494441294592,0.10896730563063528
570,570,570,570,2021-05-11,110.22379302978516,107.19181060791016,102.02347564697266,0.028285578951226853,0.08037676947203498
571,571,571,571,2021-05-12,109.11361694335938,108.49789428710938,101.70628356933594,0.005674973328244182,0.07283063655524935
572,572,572,572,2021-05-13,111.98699951171876,109.78530883789062,101.15586853027344,0.020054510909826462,0.10707367885634667
573,573,573,573,2021-05-14,112.84527587890624,111.68846130371094,99.59789276123048,0.01035751197296575,0.13300866866163696
574,574,574,574,2021-05-17,112.1362533569336,112.27618408203124,104.01991271972656,-0.0012463081662572595,0.07802679722560302
575,575,575,575,2021-05-18,111.24066925048828,112.60272216796876,105.12075805664062,-0.012096092272518177,0.05821791344531735
576,576,576,576,2021-05-19,111.60450744628906,110.22379302978516,107.19181060791016,0.01252646437353877,0.041166361621783
577,577,577,577,2021-05-20,113.04118347167967,109.11361694335938,108.49789428710938,0.035995200583984754,0.04187444571548782
578,578,578,578,2021-05-21,112.21086883544922,111.98699951171876,109.78530883789062,0.00199906529067273,0.02209366647718025
579,579,579,579,2021-05-24,112.8172836303711,112.84527587890624,111.68846130371094,-0.0002480586654347583,0.010106884036933605
580,580,580,580,2021-05-25,111.2499771118164,112.1362533569336,112.27618408203124,-0.007903565694282078,-0.00914002358207211
581,581,581,581,2021-05-26,110.91415405273438,111.24066925048828,112.60272216796876,-0.00293521425171106,-0.014995801901800943
582,582,582,582,2021-05-27,112.6959991455078,111.60450744628906,110.22379302978516,0.009779996562809368,0.02242896971486541
583,583,583,583,2021-05-28,113.54495239257812,113.04118347167967,109.11361694335938,0.004456507844547319,0.04061212132230074
584,584,584,584,2021-06-01,113.6755599975586,112.21086883544922,111.98699951171876,0.013053023983418788,0.015078183121274957
585,585,585,585,2021-06-02,113.99275970458984,112.8172836303711,112.84527587890624,0.010419290700793837,0.010168647440013112
586,586,586,586,2021-06-03,115.08426666259766,111.2499771118164,112.1362533569336,0.0344655311427835,0.026289564858926084
587,587,587,587,2021-06-04,115.88658142089844,110.91415405273438,111.24066925048828,0.04483131490864478,0.04176451114249091
588,588,588,588,2021-06-07,114.52452087402344,112.6959991455078,111.60450744628906,0.01622525859285151,0.026163938128929587
589,589,589,589,2021-06-08,115.13091278076172,113.54495239257812,113.04118347167967,0.013967687288292563,0.018486442240810197
590,590,590,590,2021-06-09,113.01319122314452,113.6755599975586,112.21086883544922,-0.005826835376296358,0.0071501307852082086
591,591,591,591,2021-06-10,113.39569091796876,113.99275970458984,112.8172836303711,-0.005237778155107176,0.005126938612462384
592,592,592,592,2021-06-11,113.6289291381836,115.08426666259766,111.2499771118164,-0.012645842621396675,0.021383842838692102
593,593,593,593,2021-06-14,112.39747619628906,115.88658142089844,110.91415405273438,-0.030107931236119545,0.013373605526030952
594,594,594,594,2021-06-15,113.53562927246094,114.52452087402344,112.6959991455078,-0.008634758687620092,0.007450398712637973
595,595,595,595,2021-06-16,112.7947769165039,115.13091278076172,113.54495239257812,-0.0202911260567038,-0.006606858871898713
596,596,596,596,2021-06-17,109.47509002685548,113.01319122314452,113.6755599975586,-0.031306975389298164,-0.03695139017387139
597,597,597,597,2021-06-18,106.73681640625,113.39569091796876,113.99275970458984,-0.05872246518199564,-0.06365266809175851
598,598,598,598,2021-06-21,109.5876235961914,113.6289291381836,115.08426666259766,-0.03556581561265593,-0.04776189852711343
599,599,599,599,2021-06-22,109.97209930419922,112.39747619628906,115.88658142089844,-0.02157857074881475,-0.05103681586065523
600,600,600,600,2021-06-23,109.52197265625,113.53562927246094,114.52452087402344,-0.03535151601246711,-0.043681022890078025
601,601,601,601,2021-06-24,110.42223358154295,112.7947769165039,115.13091278076172,-0.0210341595579131,-0.04089847883153053
602,602,602,602,2021-06-25,111.66947174072266,109.47509002685548,113.01319122314452,0.020044575558959332,-0.01188993486405221
603,603,603,603,2021-06-28,110.07525634765624,106.73681640625,113.39569091796876,0.031277304812051376,-0.029281840812756754
604,604,604,604,2021-06-29,109.11874389648438,109.5876235961914,113.6289291381836,-0.004278582601943803,-0.03969222693469554
605,605,605,605,2021-06-30,109.3625717163086,109.97209930419922,112.39747619628906,-0.00554256572118883,-0.027001535823458878
606,606,606,606,2021-07-01,110.58164978027344,109.52197265625,113.53562927246094,0.009675475142777001,-0.026018083584128382
607,607,607,607,2021-07-02,110.5066375732422,110.42223358154295,112.7947769165039,0.0007643749719743465,-0.02028586257106124
608,608,608,608,2021-07-06,109.13748931884766,111.66947174072266,109.47509002685548,-0.02267389987976154,-0.0030838130201583658
609,609,609,609,2021-07-07,109.90645599365234,110.07525634765624,106.73681640625,-0.001533499531182203,0.029695841548603052
610,610,610,610,2021-07-08,106.6805419921875,109.11874389648438,109.5876235961914,-0.022344482874636862,-0.026527462760903786
611,611,611,611,2021-07-09,111.47254180908205,109.3625717163086,109.97209930419922,0.01929334743742861,0.013643847070086146
612,612,612,612,2021-07-12,112.35403442382812,110.58164978027344,109.52197265625,0.016027836870551537,0.025858388950561917
613,613,613,613,2021-07-13,111.32249450683594,110.5066375732422,110.42223358154295,0.00738287718738162,0.008152895445899144
614,614,614,614,2021-07-14,110.65667724609376,109.13748931884766,111.66947174072266,0.013919945719181426,-0.009069573616148463
615,615,615,615,2021-07-15,111.11617279052734,109.90645599365234,110.07525634765624,0.01100678559724333,0.009456407165508107
616,616,616,616,2021-07-16,111.15370178222656,106.6805419921875,109.11874389648438,0.041930418673413294,0.018649022276801874
617,617,617,617,2021-07-19,107.02751922607422,111.47254180908205,109.3625717163086,-0.039875493201014245,-0.021351477508151584
618,618,618,618,2021-07-20,109.87832641601562,112.35403442382812,110.58164978027344,-0.022034883041880837,-0.006360217682186198
619,619,619,619,2021-07-21,110.31908416748048,111.32249450683594,110.5066375732422,-0.009013545230014963,-0.0016972139400894815
620,620,620,620,2021-07-22,107.86212158203124,110.65667724609376,109.13748931884766,-0.025254288612404308,-0.01168588121988412
621,621,621,621,2021-07-23,108.06844329833984,111.11617279052734,109.90645599365234,-0.027428315929608038,-0.01672342792509529
622,622,622,622,2021-07-26,109.5032196044922,111.15370178222656,106.6805419921875,-0.014848647874705967,0.02645916077658672
623,623,623,623,2021-07-27,108.82804107666016,107.02751922607422,111.47254180908205,0.016822980328850656,-0.02372333750988742
624,624,624,624,2021-07-28,106.624267578125,109.87832641601562,112.35403442382812,-0.029615111041737863,-0.05099742857554168
625,625,625,625,2021-07-29,110.38472747802734,110.31908416748048,111.32249450683594,0.0005950313224791781,-0.008423877249274292
626,626,626,626,2021-07-30,110.5441436767578,107.86212158203124,110.65667724609376,0.024865282226873564,-0.0010169613993170623
627,627,627,627,2021-08-02,111.69760131835938,108.06844329833984,111.11617279052734,0.03358203291594264,0.005232618377957632
628,628,628,628,2021-08-03,111.53819274902344,109.5032196044922,111.15370178222656,0.018583683218458935,0.0034590927754269973
629,629,629,629,2021-08-04,108.68736267089844,108.82804107666016,107.02751922607422,-0.001292666893292882,0.015508566925840128
630,630,630,630,2021-08-05,109.1468734741211,106.624267578125,109.87832641601562,0.023658834459498124,-0.006656935591875857
631,631,631,631,2021-08-06,111.86640167236328,110.38472747802734,110.31908416748048,0.01342281879194629,0.014025837112042527
632,632,632,632,2021-08-09,112.18524169921876,110.5441436767578,107.86212158203124,0.014845635127082923,0.040080058261228624
633,633,633,633,2021-08-10,112.90731811523438,111.69760131835938,108.06844329833984,0.01083028446982559,0.04477602035532291
634,634,634,634,2021-08-11,113.71380615234376,111.53819274902344,109.5032196044922,0.019505546483219005,0.038451714598525255
635,635,635,635,2021-08-12,114.25770568847656,108.68736267089844,108.82804107666016,0.05125106434356064,0.04989214689614485
636,636,636,636,2021-08-13,113.83572387695312,109.1468734741211,106.624267578125,0.04295909038515666,0.06763428685260786
637,637,637,637,2021-08-16,114.46401977539062,111.86640167236328,110.38472747802734,0.023220717428949822,0.03695522370316384
638,638,638,638,2021-08-17,115.08294677734376,112.18524169921876,110.5441436767578,0.025829645987607508,0.04105873861448406
639,639,639,639,2021-08-18,113.59188842773438,112.90731811523438,111.69760131835938,0.006063117288830799,0.01695906704366834
640,640,640,640,2021-08-19,114.11705017089844,113.71380615234376,111.53819274902344,0.0035461306959898575,0.02312084639633527
641,641,641,641,2021-08-20,115.63623809814452,114.25770568847656,108.68736267089844,0.012065115445487162,0.06393452979705683
642,642,642,642,2021-08-23,115.58934783935548,113.83572387695312,109.1468734741211,0.015404865034265303,0.0590257344088001
643,643,643,643,2021-08-24,115.476806640625,114.46401977539062,111.86640167236328,0.008848080534142877,0.032274256740964624
644,644,644,644,2021-08-25,117.08975982666016,115.08294677734376,112.18524169921876,0.017437970659537116,0.04371803325602275
645,645,645,645,2021-08-26,114.95166015625,113.59188842773438,112.90731811523438,0.011970676316211515,0.018106373219574312
646,646,646,646,2021-08-27,116.65839385986328,114.11705017089844,113.71380615234376,0.022269623033183805,0.025894724722999918
647,647,647,647,2021-08-30,115.29862213134766,115.63623809814452,114.25770568847656,-0.0029196381026362905,0.00911025157208356
648,648,648,648,2021-08-31,115.72063446044922,115.58934783935548,113.83572387695312,0.0011358020747396225,0.01655816398667187
649,649,649,649,2021-09-01,114.57655334472656,115.476806640625,114.46401977539062,-0.007795966325083059,0.000983134871173963
650,650,650,650,2021-09-02,114.52029418945312,117.08975982666016,115.08294677734376,-0.021944409494142558,-0.004889104803505129
651,651,651,651,2021-09-03,113.54500579833984,114.95166015625,113.59188842773438,-0.012236920771723891,-0.0004127286731777646
652,652,652,652,2021-09-07,111.99769592285156,116.65839385986328,114.11705017089844,-0.03995167242410702,-0.018571758075353273
653,653,653,653,2021-09-08,112.7572784423828,115.29862213134766,115.63623809814452,-0.02204140554316225,-0.024896690718339
654,654,654,654,2021-09-09,111.82888793945312,115.72063446044922,115.58934783935548,-0.03363053217899703,-0.032532927732480954
655,655,655,655,2021-09-10,110.07525634765624,114.57655334472656,115.476806640625,-0.039286371126274644,-0.04677606222502251
656,656,656,656,2021-09-13,111.11617279052734,114.52029418945312,117.08975982666016,-0.02972504937242193,-0.05101716021090241
657,657,657,657,2021-09-14,110.13153839111328,113.54500579833984,114.95166015625,-0.0300626820459986,-0.0419317281593401
658,658,658,658,2021-09-15,111.5269012451172,111.99769592285156,116.65839385986328,-0.004203610385508871,-0.04398734154449546
659,659,659,659,2021-09-16,111.1497802734375,112.7572784423828,115.29862213134766,-0.014256269671910404,-0.03598344699370137
660,660,660,660,2021-09-17,109.79210662841795,111.82888793945312,115.72063446044922,-0.018213373561739576,-0.05123138029508045
661,661,661,661,2021-09-20,107.73674774169922,110.07525634765624,114.57655334472656,-0.021244634657685335,-0.059696381182355984
662,662,662,662,2021-09-21,107.2464828491211,111.11617279052734,114.52029418945312,-0.03482562298740499,-0.06351547899710097
663,663,663,663,2021-09-22,107.9158935546875,110.13153839111328,113.54500579833984,-0.020118168408374548,-0.049576044354164295
664,664,664,664,2021-09-23,109.47154235839844,111.5269012451172,111.99769592285156,-0.018429265619076318,-0.02255540655223154
665,665,665,665,2021-09-24,109.95240020751952,111.1497802734375,112.7572784423828,-0.010772671461628858,-0.02487536302409543
666,666,666,666,2021-09-27,111.7060546875,109.79210662841795,111.82888793945312,0.017432474135500753,-0.0010984035897739775
667,667,667,667,2021-09-28,109.10385131835938,107.73674774169922,110.07525634765624,0.012689296877030465,-0.008824917256870402
668,668,668,668,2021-09-29,109.69783020019533,107.2464828491211,111.11617279052734,0.02285713513349341,-0.012764501824642838
669,669,669,669,2021-09-30,107.68960571289062,107.9158935546875,110.13153839111328,-0.002096890776169147,-0.022172873582774755
670,670,670,670,2021-10-01,108.22701263427734,109.47154235839844,111.5269012451172,-0.011368522789663715,-0.02958827488255289
671,671,671,671,2021-10-04,106.84107208251952,109.95240020751952,111.1497802734375,-0.028297045986516056,-0.038764882668397616
672,672,672,672,2021-10-05,108.89643096923828,111.7060546875,109.79210662841795,-0.025151937610917274,-0.008157923977276549
673,673,673,673,2021-10-06,109.81096649169922,109.10385131835938,107.73674774169922,0.006481120187742162,0.019252657922930627
674,674,674,674,2021-10-07,112.0737533569336,109.69783020019533,107.2464828491211,0.021658798103866506,0.04501099131244901
675,675,675,675,2021-10-08,113.2239990234375,107.68960571289062,107.9158935546875,0.05139208444408294,0.04918743008007498
676,676,676,676,2021-10-11,111.97003936767578,108.22701263427734,109.47154235839844,0.03458495843405518,0.022823255756254213
677,677,677,677,2021-10-12,111.32892608642578,106.84107208251952,109.95240020751952,0.042004951058896456,0.012519289040605397
678,678,678,678,2021-10-13,110.3012237548828,108.89643096923828,111.7060546875,0.012900264711534604,-0.012576139552571641
679,679,679,679,2021-10-14,111.7437515258789,109.81096649169922,109.10385131835938,0.01760102015244347,0.02419621466722055
680,680,680,680,2021-10-15,112.13975524902344,112.0737533569336,109.69783020019533,0.0005889148004138978,0.022260468091042984
681,681,681,681,2021-10-18,110.27294921875,113.2239990234375,107.68960571289062,-0.02606381889122844,0.023988791571461165
682,682,682,682,2021-10-19,111.0837860107422,111.97003936767578,108.22701263427734,-0.007915093733453005,0.026396121512828996
683,683,683,683,2021-10-20,112.93173217773438,111.32892608642578,106.84107208251952,0.014397031819603834,0.05700672949547614
684,684,684,684,2021-10-21,112.93173217773438,110.3012237548828,108.89643096923828,0.023848406511764786,0.03705632198024933
685,685,685,685,2021-10-22,115.20393371582033,111.7437515258789,109.81096649169922,0.030965330434069793,0.049111371991510167
686,686,686,686,2021-10-25,116.3824691772461,112.13975524902344,112.0737533569336,0.03783416433182918,0.03844536023157952
687,687,687,687,2021-10-26,116.01476287841795,110.27294921875,113.2239990234375,0.05206910398558251,0.024648165398245325
688,688,688,688,2021-10-27,114.26109313964844,111.0837860107422,111.97003936767578,0.028602798329172785,0.020461310765905294
689,689,689,689,2021-10-28,118.96580505371094,112.93173217773438,111.32892608642578,0.05343115490763939,0.06859743676460672
690,690,690,690,2021-10-29,114.49681854248048,112.93173217773438,110.3012237548828,0.013858694403827476,0.03803760869345707
691,691,691,691,2021-11-01,113.6011199951172,115.20393371582033,111.7437515258789,-0.013912838468318922,0.016621676325303536
692,692,692,692,2021-11-02,116.5050277709961,116.3824691772461,112.13975524902344,0.001053067481867398,0.03892707374185811
693,693,693,693,2021-11-03,117.55157470703124,116.01476287841795,110.27294921875,0.013246691976811942,0.06600553934440012
694,694,694,694,2021-11-04,117.08014678955078,114.26109313964844,111.0837860107422,0.02467203465712453,0.053980522217965454
695,695,695,695,2021-11-05,118.88095092773438,118.96580505371094,112.93173217773438,-0.0007132648405838715,0.052679779502868174
696,696,696,696,2021-11-08,117.29701232910156,114.49681854248048,112.93173217773438,0.024456520471633603,0.038654150318858216
697,697,697,697,2021-11-09,117.06131744384766,113.6011199951172,115.20393371582033,0.03045918428338723,0.016122572104256827
698,698,698,698,2021-11-10,116.48619079589844,116.5050277709961,116.3824691772461,-0.00016168379560999036,0.0008912134223100221
699,699,699,699,2021-11-11,115.76019287109376,117.55157470703124,116.01476287841795,-0.015239113898746659,-0.00219428976975089
700,700,700,700,2021-11-12,115.14735412597656,117.08014678955078,114.26109313964844,-0.016508286986079534,0.007756454642394717
701,701,701,701,2021-11-15,114.53453063964844,118.88095092773438,118.96580505371094,-0.03656111642922544,-0.037248303510927894
702,702,702,702,2021-11-16,113.7425537109375,117.29701232910156,114.49681854248048,-0.03030306183921616,-0.0065876488198065575
703,703,703,703,2021-11-17,111.96060180664062,117.06131744384766,113.6011199951172,-0.043573024365232804,-0.01444103886077086
704,704,704,704,2021-11-18,111.91346740722656,116.48619079589844,116.5050277709961,-0.039255497646789594,-0.03941083446454141
705,705,705,705,2021-11-19,112.01718139648438,115.76019287109376,117.55157470703124,-0.03233418485037831,-0.047080554423366894
706,706,706,706,2021-11-22,113.01658630371094,115.14735412597656,117.08014678955078,-0.018504705022874157,-0.03470751102784331
707,707,707,707,2021-11-23,114.02539825439452,114.53453063964844,118.88095092773438,-0.004445230468143824,-0.04084382430866873
708,708,708,708,2021-11-24,112.96942901611328,113.7425537109375,117.29701232910156,-0.006797145567779439,-0.036894233084525
709,709,709,709,2021-11-26,110.56521606445312,111.96060180664062,117.06131744384766,-0.012463185439083091,-0.05549315112151032
710,710,710,710,2021-11-29,111.68719482421876,111.91346740722656,116.48619079589844,-0.002021853028504994,-0.04119798182849199
711,711,711,711,2021-11-30,107.38790893554688,112.01718139648438,115.76019287109376,-0.04132645013225433,-0.07232437790484636
712,712,712,712,2021-12-01,106.39794158935548,113.01658630371094,115.14735412597656,-0.058563481085591174,-0.07598448616586373
713,713,713,713,2021-12-02,110.98950958251952,114.02539825439452,114.53453063964844,-0.026624670629098124,-0.030951548300157228
714,714,714,714,2021-12-03,109.25469207763672,112.96942901611328,113.7425537109375,-0.03288267428479885,-0.03945631152880669
715,715,715,715,2021-12-06,109.6412582397461,110.56521606445312,111.96060180664062,-0.008356677240773602,-0.020715711861750363
716,716,716,716,2021-12-07,111.02721405029295,111.68719482421876,111.91346740722656,-0.005909189276035898,-0.007919094792307235
717,717,717,717,2021-12-08,110.50865173339844,107.38790893554688,112.01718139648438,0.02906046713065802,-0.01346694894729139
718,718,718,718,2021-12-09,108.5570068359375,106.39794158935548,113.01658630371094,0.020292359178478936,-0.03945951310004314
719,719,719,719,2021-12-10,109.72610473632812,110.98950958251952,114.02539825439452,-0.011383101438537935,-0.03770470074109733
720,720,720,720,2021-12-13,107.8310317993164,109.25469207763672,112.96942901611328,-0.013030655720567608,-0.04548484719758972
721,721,721,721,2021-12-14,109.26412963867188,109.6412582397461,110.56521606445312,-0.00343965955087433,-0.011767592666963145
722,722,722,722,2021-12-15,109.78551483154295,111.02721405029295,111.68719482421876,-0.01118373751310675,-0.017026839967364316
723,723,723,723,2021-12-16,111.17903900146484,110.50865173339844,107.38790893554688,0.006066378130136885,0.03530313704304788
