,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HPQ,HPQ_6m,HPQ_12m,HPQ_6m_ret,HPQ_12m_ret
725,725,725,725,2021-12-20,33.77898406982422,34.05945587158203,34.95249557495117,-0.008234770479461084,-0.033574469743097635
726,726,726,726,2021-12-21,34.61106491088867,32.98428726196289,34.86892318725586,0.04931977568609658,-0.007395074260894585
727,727,727,727,2021-12-22,34.854148864746094,33.28346252441406,34.29318618774414,0.04719119410067085,0.01635784653927641
728,728,728,728,2021-12-23,35.200077056884766,33.90052032470703,34.863494873046875,0.03833441846114094,0.009654286957275326
729,729,729,729,2021-12-27,35.620784759521484,34.3118896484375,34.32123947143555,0.03814698416481965,0.03786417122748453
730,730,730,730,2021-12-28,35.48054885864258,34.19034194946289,33.79767608642578,0.037736004836885106,0.049792558752070226
731,731,731,731,2021-12-29,35.50859451293945,33.77898406982422,34.05945587158203,0.05120374371058567,0.04254732215397872
732,732,732,732,2021-12-30,35.29356384277344,34.61106491088867,32.98428726196289,0.019719096584920548,0.07001141369131769
733,733,733,733,2021-12-31,35.21876907348633,34.854148864746094,33.28346252441406,0.010461314380539655,0.05814619039869062
734,734,734,734,2022-01-03,35.54599380493164,35.200077056884766,33.90052032470703,0.009827158829449623,0.0485382957094429
735,735,735,735,2022-01-04,36.64921188354492,35.620784759521484,34.3118896484375,0.028871545951792532,0.06811989252284922
736,736,736,736,2022-01-05,36.34067916870117,35.48054885864258,34.19034194946289,0.024242305649933016,0.06289311825008115
737,737,737,737,2022-01-06,36.16304016113281,35.50859451293945,33.77898406982422,0.01843062664603279,0.07057808743982741
738,738,738,738,2022-01-07,36.1349983215332,35.29356384277344,34.61106491088867,0.023841017657162844,0.044030237571947684
739,739,739,739,2022-01-10,36.42482376098633,35.21876907348633,34.854148864746094,0.03424465758537698,0.04506421609477096
740,740,740,740,2022-01-11,36.63985824584961,35.54599380493164,35.200077056884766,0.030773213063639338,0.04090278514555812
741,741,741,741,2022-01-12,36.45287704467773,36.64921188354492,35.620784759521484,-0.005357136723459721,0.023359740409251373
742,742,742,742,2022-01-13,36.18174362182617,36.34067916870117,35.48054885864258,-0.004373488622410937,0.019762793579580995
743,743,743,743,2022-01-14,35.919960021972656,36.16304016113281,35.50859451293945,-0.006721783845524465,0.011584956112056233
744,744,744,744,2022-01-18,35.181365966796875,36.1349983215332,35.29356384277344,-0.02639082327473219,-0.003178989701249302
745,745,745,745,2022-01-19,34.2183952331543,36.42482376098633,35.21876907348633,-0.060574858022931055,-0.028404565708832208
746,746,746,746,2022-01-20,33.760276794433594,36.63985824584961,35.54599380493164,-0.07859150087574918,-0.05023680081355042
747,747,747,747,2022-01-21,32.59161758422852,36.45287704467773,36.64921188354492,-0.10592468341296435,-0.11071436712499161
748,748,748,748,2022-01-24,33.30216217041016,36.18174362182617,36.34067916870117,-0.07958658602840074,-0.08361200362231991
749,749,749,749,2022-01-25,32.70381164550781,35.919960021972656,36.16304016113281,-0.0895365243863715,-0.09565646306869124
750,750,750,750,2022-01-26,32.93753433227539,35.181365966796875,36.1349983215332,-0.06377897994748538,-0.08848662343378089
751,751,751,751,2022-01-27,32.91884231567383,34.2183952331543,36.42482376098633,-0.03797819589801599,-0.09625253009645762
752,752,752,752,2022-01-28,33.93791580200195,33.760276794433594,36.63985824584961,0.005261775803853785,-0.07374325592959186
753,753,753,753,2022-01-31,34.339935302734375,32.59161758422852,36.45287704467773,0.053643171100285825,-0.05796364822874389
754,754,754,754,2022-02-01,35.022430419921875,33.30216217041016,36.18174362182617,0.05165635314334671,-0.03204138567841042
755,755,755,755,2022-02-02,35.676883697509766,32.70381164550781,35.919960021972656,0.09090903788917615,-0.006767165785101059
756,756,756,756,2022-02-03,35.26551818847656,32.93753433227539,35.181365966796875,0.07067875308201166,0.0023919543589951964
757,757,757,757,2022-02-04,35.1533203125,32.91884231567383,34.2183952331543,0.06787838938559076,0.027322294718246987
758,758,758,758,2022-02-07,35.05048370361328,33.93791580200195,33.760276794433594,0.03278244627932336,0.038216715965800896
759,759,759,759,2022-02-08,35.52729415893555,34.339935302734375,32.59161758422852,0.03457661890547081,0.0900745894897721
760,760,760,760,2022-02-09,35.901268005371094,35.022430419921875,33.30216217041016,0.02509356360800452,0.07804615873471143
761,761,761,761,2022-02-10,35.6301383972168,35.676883697509766,32.70381164550781,-0.0013102405661128413,0.08947968461379463
762,762,762,762,2022-02-11,34.9008903503418,35.26551818847656,32.93753433227539,-0.01033950036367004,0.05960846972514644
763,763,763,763,2022-02-14,34.13425064086914,35.1533203125,32.91884231567383,-0.028989286433591666,0.03692135687944931
764,764,764,764,2022-02-15,34.938289642333984,35.05048370361328,33.93791580200195,-0.0032009276170911205,0.02947658442458101
765,765,765,765,2022-02-16,35.424442291259766,35.52729415893555,34.339935302734375,-0.002895009882139088,0.031581509369909444
766,766,766,766,2022-02-17,34.050106048583984,35.901268005371094,35.022430419921875,-0.05156257869527514,-0.02776290393555325
767,767,767,767,2022-02-18,33.84442138671875,35.6301383972168,35.676883697509766,-0.05011816093977162,-0.051362734658322196
768,768,768,768,2022-02-22,32.900142669677734,34.9008903503418,35.26551818847656,-0.057326551287952165,-0.06707332375373243
769,769,769,769,2022-02-23,32.29243850708008,34.13425064086914,35.1533203125,-0.05395788977959426,-0.08138297549101314
770,770,770,770,2022-02-24,32.28308868408203,34.938289642333984,35.05048370361328,-0.07599687865185889,-0.07895454576126049
771,771,771,771,2022-02-25,32.20829772949219,35.424442291259766,35.52729415893555,-0.09078885520128832,-0.0934210304504316
772,772,772,772,2022-02-28,32.1241569519043,34.050106048583984,35.901268005371094,-0.05656220553121538,-0.10520829105260887
773,773,773,773,2022-03-01,31.853025436401367,33.84442138671875,35.6301383972168,-0.05883971031925661,-0.10600893318759808
774,774,774,774,2022-03-02,33.947265625,32.900142669677734,34.9008903503418,0.03182730743254014,-0.027323793627300863
775,775,775,775,2022-03-03,34.23709487915039,32.29243850708008,34.13425064086914,0.06022017729147189,0.003012933823076658
776,776,776,776,2022-03-04,33.984657287597656,32.28308868408203,34.938289642333984,0.05270773872249168,-0.027294763553074253
777,777,777,777,2022-03-07,33.33955764770508,32.20829772949219,35.424442291259766,0.035123244566167555,-0.05885440980023804
778,778,778,778,2022-03-08,33.54670333862305,32.1241569519043,34.050106048583984,0.044282761687678196,-0.014784174511605408
779,779,779,779,2022-03-09,33.942138671875,31.853025436401367,33.84442138671875,0.06558602226481791,0.00288724939450713
780,780,780,780,2022-03-10,34.03629302978516,33.947265625,32.900142669677734,0.0026225206403545087,0.03453329584356357
781,781,781,781,2022-03-11,34.16810607910156,34.23709487915039,32.29243850708008,-0.002015030781447491,0.058083800999117585
782,782,782,782,2022-03-14,32.10615921020508,33.984657287597656,32.28308868408203,-0.0552748865906062,-0.005480562148447499
783,783,783,783,2022-03-15,32.821720123291016,33.33955764770508,32.20829772949219,-0.015532225408806721,0.019045477005670275
784,784,784,784,2022-03-16,33.7161750793457,33.54670333862305,32.1241569519043,0.005051815047576902,0.04955828505709725
785,785,785,785,2022-03-17,32.47335433959961,33.942138671875,31.853025436401367,-0.04327318164816907,0.019474724761602502
786,786,786,786,2022-03-18,34.921329498291016,34.03629302978516,33.947265625,0.02600272796251213,0.02869344129365392
787,787,787,787,2022-03-21,35.34501647949219,34.16810607910156,34.23709487915039,0.03444470693418,0.03236026900800204
788,788,788,788,2022-03-22,35.99467468261719,32.10615921020508,33.984657287597656,0.12111431476288592,0.05914484815926224
789,789,789,789,2022-03-23,35.5239143371582,32.821720123291016,33.33955764770508,0.08232945146435666,0.06551846645762205
790,790,790,790,2022-03-24,36.27712631225586,33.7161750793457,33.54670333862305,0.07595616130487404,0.08139169283108716
791,791,791,791,2022-03-25,37.51054000854492,32.47335433959961,33.942138671875,0.15511750391620982,0.10513189434426407
792,792,792,792,2022-03-28,36.48426818847656,34.921329498291016,34.03629302978516,0.04475599046886325,0.07192249627623015
793,793,793,793,2022-03-29,37.397552490234375,35.34501647949219,34.16810607910156,0.05807144019675614,0.09451640086975899
794,794,794,794,2022-03-30,36.56900787353516,35.99467468261719,32.10615921020508,0.015956060055609678,0.13900288209844636
795,795,795,795,2022-03-31,34.177520751953125,35.5239143371582,32.821720123291016,-0.03790104807782246,0.04130803088836288
796,796,796,796,2022-04-01,33.51844787597656,36.27712631225586,33.7161750793457,-0.07604456903597967,-0.005864461283162203
797,797,797,797,2022-04-04,34.49763870239258,37.51054000854492,32.47335433959961,-0.08032145912764799,0.06233678053777325
798,798,798,798,2022-04-05,33.89506149291992,36.48426818847656,34.921329498291016,-0.07096775745044093,-0.02938799925762614
799,799,799,799,2022-04-06,32.86879348754883,37.397552490234375,35.34501647949219,-0.1210977377160749,-0.07005861755306042
800,800,800,800,2022-04-07,37.71767044067383,36.56900787353516,35.99467468261719,0.031410821182544124,0.04786807418733874
801,801,801,801,2022-04-08,36.37128829956055,34.177520751953125,35.5239143371582,0.06418743956090078,0.023853620250288365
802,802,802,802,2022-04-11,35.957008361816406,33.51844787597656,36.27712631225586,0.07275278661061191,-0.008824236729338297
803,803,803,803,2022-04-12,35.67454528808594,34.49763870239258,37.51054000854492,0.0341155693537869,-0.048946102083327614
804,804,804,804,2022-04-13,35.72163009643555,33.89506149291992,36.48426818847656,0.05388893021767083,-0.02090320376172139
805,805,805,805,2022-04-14,35.279109954833984,32.86879348754883,37.397552490234375,0.07333145550956166,-0.05664655557214815
806,806,806,806,2022-04-18,36.18297958374024,37.71767044067383,36.56900787353516,-0.04068890891200461,-0.010556159771408224
807,807,807,807,2022-04-19,36.42778015136719,36.37128829956055,34.177520751953125,0.0015531990877355462,0.06584033452120619
808,808,808,808,2022-04-20,37.077430725097656,35.957008361816406,33.51844787597656,0.03116005514160225,0.10617982259470615
809,809,809,809,2022-04-21,36.05117034912109,35.67454528808594,34.49763870239258,0.010557249097185473,0.04503298501473263
810,810,810,810,2022-04-22,34.63887023925781,35.72163009643555,33.89506149291992,-0.030311042756298368,0.021944457793453553
811,811,811,811,2022-04-25,34.83659362792969,35.279109954833984,32.86879348754883,-0.012543296230285494,0.059868341109821754
812,812,812,812,2022-04-26,34.21518325805664,36.18297958374024,37.71767044067383,-0.05438458491593878,-0.09286064440608155
813,813,813,813,2022-04-27,34.318748474121094,36.42778015136719,36.37128829956055,-0.05789624480224986,-0.056432970109124625
814,814,814,814,2022-04-28,35.3826789855957,37.077430725097656,35.957008361816406,-0.04570844598341539,-0.015972668539093404
815,815,815,815,2022-04-29,34.488224029541016,36.05117034912109,35.67454528808594,-0.043353552865120104,-0.033253998024779685
816,816,816,816,2022-05-02,34.89308166503906,34.63887023925781,35.72163009643555,0.007338906379606547,-0.02319458628174864
817,817,817,817,2022-05-03,35.70279693603516,34.83659362792969,35.279109954833984,0.024864753349793878,0.01200957115254897
818,818,818,818,2022-05-04,37.08684539794922,34.21518325805664,36.18297958374024,0.08392946833673287,0.02498041412308538
819,819,819,819,2022-05-05,35.69338607788086,34.318748474121094,36.42778015136719,0.04005500389375638,-0.020160275219481494
820,820,820,820,2022-05-06,34.921329498291016,35.3826789855957,37.077430725097656,-0.013038851226966242,-0.05815131158338804
821,821,821,821,2022-05-09,34.84600067138672,34.488224029541016,36.05117034912109,0.010373878386409574,-0.03342941896375218
822,822,822,822,2022-05-10,35.34501647949219,34.89308166503906,34.63887023925781,0.01295198913043949,0.02038594894570389
823,823,823,823,2022-05-11,33.76325225830078,35.70279693603516,34.83659362792969,-0.05432472646916864,-0.030810744043825555
824,824,824,824,2022-05-12,33.744415283203125,37.08684539794922,34.21518325805664,-0.090124411469381,-0.013759037071434221
825,825,825,825,2022-05-13,34.629451751708984,35.69338607788086,34.318748474121094,-0.029807604239352137,0.009053455950533307
826,826,826,826,2022-05-16,35.31676483154297,34.921329498291016,35.3826789855957,0.011323604769151396,-0.00186289325575284
827,827,827,827,2022-05-17,37.30339813232422,34.84600067138672,34.488224029541016,0.07052164993371401,0.08162711134014478
828,828,828,828,2022-05-18,34.69536209106445,35.34501647949219,34.89308166503906,-0.018380367393651564,-0.005666440581908017
829,829,829,829,2022-05-19,33.640846252441406,33.76325225830078,35.70279693603516,-0.003625421062015133,-0.057753197523654265
830,830,830,830,2022-05-20,32.624000549316406,33.744415283203125,37.08684539794922,-0.03320296779433085,-0.12033498133221099
831,831,831,831,2022-05-23,33.01002502441406,34.629451751708984,35.69338607788086,-0.04676443447346812,-0.07517810295755811
832,832,832,832,2022-05-24,32.73698425292969,35.31676483154297,34.921329498291016,-0.07304691103272187,-0.0625504606137125
833,833,833,833,2022-05-25,33.49020767211914,37.30339813232422,34.84600067138672,-0.10222099463107259,-0.038908137896607076
834,834,834,834,2022-05-26,34.62004089355469,34.69536209106445,35.34501647949219,-0.0021709298583502123,-0.020511394763619517
835,835,835,835,2022-05-27,36.48426818847656,33.640846252441406,33.76325225830078,0.08452290155539122,0.0805910493858546
836,836,836,836,2022-05-31,36.56900787353516,32.624000549316406,33.744415283203125,0.12092346915747654,0.08370548331113126
837,837,837,837,2022-06-01,37.98130416870117,33.01002502441406,34.629451751708984,0.15059907227002634,0.09679195734962143
838,838,838,838,2022-06-02,37.55760955810547,32.73698425292969,35.31676483154297,0.1472531882573873,0.06344988668274354
839,839,839,839,2022-06-03,37.4822883605957,33.49020767211914,37.30339813232422,0.11920143128285221,0.004795547784599119
840,840,840,840,2022-06-06,37.20924758911133,34.62004089355469,34.69536209106445,0.0747892442853435,0.07245595222349066
841,841,841,841,2022-06-07,37.294525146484375,36.48426818847656,33.640846252441406,0.022208392774169194,0.10860841212571493
842,842,842,842,2022-06-08,35.95851516723633,36.56900787353516,32.624000549316406,-0.016694264947249127,0.10221047577777198
843,843,843,843,2022-06-09,34.74568176269531,37.98130416870117,33.01002502441406,-0.08518987109116183,0.05257968562573234
844,844,844,844,2022-06-10,33.42862319946289,37.55760955810547,32.73698425292969,-0.10993741101266341,0.02112714296434648
845,845,845,845,2022-06-13,31.98838996887207,37.4822883605957,33.49020767211914,-0.14657318515000928,-0.04484348732472465
846,846,846,846,2022-06-14,31.97891426086425,37.20924758911133,34.62004089355469,-0.14056541497435837,-0.07628895184760287
847,847,847,847,2022-06-15,32.604278564453125,37.294525146484375,36.48426818847656,-0.1257623354529661,-0.10634692202073326
848,848,848,848,2022-06-16,30.993492126464844,35.95851516723633,36.56900787353516,-0.13807641994337339,-0.1524656005531202
849,849,849,849,2022-06-17,31.78940963745117,34.74568176269531,37.98130416870117,-0.08508315207152284,-0.1630248004056819
850,850,850,850,2022-06-21,32.490577697753906,33.42862319946289,37.55760955810547,-0.028061146763712852,-0.1349135879511273
851,851,851,851,2022-06-22,31.96944236755371,31.98838996887207,37.4822883605957,-0.0005923274455762462,-0.1470786932752357
852,852,852,852,2022-06-23,32.092620849609375,31.97891426086425,37.20924758911133,0.0035556738361275375,-0.13750954590651943
853,853,853,853,2022-06-24,33.38125228881836,32.604278564453125,37.294525146484375,0.02383042221987175,-0.10492888278629564
854,854,854,854,2022-06-27,33.50442886352539,30.993492126464844,35.95851516723633,0.0810149668457818,-0.0682477096814883
855,855,855,855,2022-06-28,32.63270950317383,31.78940963745117,34.74568176269531,0.02652769822844303,-0.060812514025557984
856,856,856,856,2022-06-29,31.84626579284668,32.490577697753906,33.42862319946289,-0.019830730955324616,-0.04733540466726838
857,857,857,857,2022-06-30,31.059814453125,31.96944236755371,31.98838996887207,-0.028453042876716128,-0.029028516804086357
858,858,858,858,2022-07-01,30.19757461547852,32.092620849609375,31.97891426086425,-0.05904928248183017,-0.05570356863446524
859,859,859,859,2022-07-05,29.88489151000977,33.38125228881836,32.604278564453125,-0.10474025205997917,-0.08340583427011239
860,860,860,860,2022-07-06,29.53430557250977,33.50442886352539,30.993492126464844,-0.11849547733486954,-0.04708041765674731
861,861,861,861,2022-07-07,30.11229515075684,32.63270950317383,31.78940963745117,-0.07723582843073007,-0.052757018951321344
862,862,862,862,2022-07-08,30.424978256225582,31.84626579284668,32.490577697753906,-0.04462964499091593,-0.06357533746379396
863,863,863,863,2022-07-11,29.75223731994629,31.059814453125,31.96944236755371,-0.042098678185991334,-0.06935388556722832
864,864,864,864,2022-07-12,29.6859073638916,30.19757461547852,32.092620849609375,-0.01694398500880434,-0.07499273733348166
865,865,865,865,2022-07-13,29.430076599121094,29.88489151000977,33.38125228881836,-0.015218891148938485,-0.11836511271390449
866,866,866,866,2022-07-14,29.543779373168945,29.53430557250977,33.50442886352539,0.00032077275817155027,-0.11821271469779349
867,867,867,867,2022-07-15,29.998594284057617,30.11229515075684,32.63270950317383,-0.003775895066449819,-0.08072008911365514
868,868,868,868,2022-07-18,29.84699058532715,30.424978256225582,31.84626579284668,-0.018997143269286143,-0.06277895250025234
869,869,869,869,2022-07-19,31.107196807861328,29.75223731994629,31.059814453125,0.04554143183735149,0.001525519568310374
870,870,870,870,2022-07-20,31.2114200592041,29.6859073638916,30.19757461547852,0.05138844760959049,0.03357373751486348
871,871,871,871,2022-07-21,31.70413589477539,29.430076599121094,29.88489151000977,0.07726990747017659,0.06087505401036086
872,872,872,872,2022-07-22,30.766088485717773,29.543779373168945,29.53430557250977,0.04137280803209986,0.04170685206001723
873,873,873,873,2022-07-25,30.88926315307617,29.998594284057617,30.11229515075684,0.029690353507393796,0.025802350781614303
874,874,874,874,2022-07-26,30.27337646484375,29.84699058532715,30.424978256225582,0.014285724327805838,-0.004982806893241154
875,875,875,875,2022-07-27,30.9082145690918,31.107196807861328,29.75223731994629,-0.006396662482915927,0.03885345618598324
876,876,876,876,2022-07-28,31.164045333862305,31.2114200592041,29.6859073638916,-0.001517865103604188,0.04979258177463142
877,877,877,877,2022-07-29,31.637805938720703,31.70413589477539,29.430076599121094,-0.0020921546726532236,0.07501609219955419
878,878,878,878,2022-08-01,31.903112411499023,30.766088485717773,29.543779373168945,0.03695705179776354,0.07985887683932469
879,879,879,879,2022-08-02,31.02191734313965,30.88926315307617,29.998594284057617,0.004294508075705528,0.034112367046007286
880,880,880,880,2022-08-03,31.23037338256836,30.27337646484375,29.84699058532715,0.03161183288675984,0.04634915514468263
881,881,881,881,2022-08-04,31.514631271362305,30.9082145690918,31.107196807861328,0.019619920164425153,0.013097755674275735
882,882,882,882,2022-08-05,31.817840576171875,31.164045333862305,31.2114200592041,0.020979151945949903,0.019429443319703754
883,883,883,883,2022-08-08,31.694658279418945,31.637805938720703,31.70413589477539,0.0017969748220960646,-0.00029893939982783557
884,884,884,884,2022-08-09,30.7850399017334,31.903112411499023,30.766088485717773,-0.03504587562944583,0.0006159839273822687
885,885,885,885,2022-08-10,32.19684600830078,31.02191734313965,30.88926315307617,0.03787414724128779,0.04233130614818159
886,886,886,886,2022-08-11,32.424251556396484,31.23037338256836,30.27337646484375,0.03822811079468247,0.07104840433146031
887,887,887,887,2022-08-12,32.831687927246094,31.514631271362305,30.9082145690918,0.041791910701510115,0.062231784817417646
888,888,888,888,2022-08-15,32.594810485839844,31.817840576171875,31.164045333862305,0.024419316194884466,0.0459107646857031
889,889,889,889,2022-08-16,32.6895637512207,31.694658279418945,31.637805938720703,0.031390320193097176,0.03324370263023768
890,890,890,890,2022-08-17,32.50952911376953,30.7850399017334,31.903112411499023,0.056017117974858754,0.01900807339574606
891,891,891,891,2022-08-18,33.38125228881836,32.19684600830078,31.02191734313965,0.03678640697328617,0.07605380800875827
892,892,892,892,2022-08-19,32.43373107910156,32.424251556396484,31.23037338256836,0.00029235902912327916,0.03853164615716298
893,893,893,893,2022-08-22,31.65675926208496,32.831687927246094,31.514631271362305,-0.03578642279266098,0.004509904923171604
894,894,894,894,2022-08-23,31.64728355407715,32.594810485839844,31.817840576171875,-0.02906987086715318,-0.0053604210407181
895,895,895,895,2022-08-24,31.47672843933105,32.6895637512207,31.694658279418945,-0.037101605916792346,-0.006875917013101418
896,896,896,896,2022-08-25,32.6611328125,32.50952911376953,30.7850399017334,0.004663361877679684,0.06094170794499987
897,897,897,897,2022-08-26,29.742759704589844,33.38125228881836,32.19684600830078,-0.10899808529493948,-0.07622132624662181
898,898,898,898,2022-08-29,29.87541580200196,32.43373107910156,32.424251556396484,-0.07887822929962052,-0.07860893103303424
899,899,899,899,2022-08-30,29.467979431152344,31.65675926208496,32.831687927246094,-0.06914099490765313,-0.10245310882424363
900,900,900,900,2022-08-31,27.203399658203125,31.64728355407715,32.594810485839844,-0.14041912596639006,-0.16540703097442178
901,901,901,901,2022-09-01,26.69173622131348,31.47672843933105,32.6895637512207,-0.1520168218002793,-0.1834783595019145
902,902,902,902,2022-09-02,26.18954849243164,32.6611328125,32.50952911376953,-0.19814329029002842,-0.19440394227860536
903,903,903,903,2022-09-06,25.895814895629883,29.742759704589844,33.38125228881836,-0.12934054698247477,-0.22424076030532436
904,904,904,904,2022-09-07,26.02846908569336,29.87541580200196,32.43373107910156,-0.12876629874556644,-0.1974876704066707
905,905,905,905,2022-09-08,26.056894302368164,29.467979431152344,31.65675926208496,-0.11575565052750514,-0.17689318459150394
906,906,906,906,2022-09-09,26.77701187133789,27.203399658203125,31.64728355407715,-0.015674062515074638,-0.15389225032275533
907,907,907,907,2022-09-12,27.013893127441406,26.69173622131348,31.47672843933105,0.01206953730760607,-0.14178205719477532
908,908,908,908,2022-09-13,25.771215438842773,26.18954849243164,32.6611328125,-0.01597328238437401,-0.2109515739460308
909,909,909,909,2022-09-14,25.84769058227539,25.895814895629883,29.742759704589844,-0.001858381887129279,-0.13095856473982048
910,910,910,910,2022-09-15,25.752098083496094,26.02846908569336,29.87541580200196,-0.010618027563871313,-0.1380170822000597
911,911,911,911,2022-09-16,26.02931022644043,26.056894302368164,29.467979431152344,-0.0010586095030222786,-0.11669171999885042
912,912,912,912,2022-09-19,25.76165771484375,26.77701187133789,27.203399658203125,-0.03791887464414856,-0.0529985943475495
913,913,913,913,2022-09-20,25.283706665039062,27.013893127441406,26.69173622131348,-0.06404802352034089,-0.052751516222091954
914,914,914,914,2022-09-21,24.853546142578125,25.771215438842773,26.18954849243164,-0.035608304871858065,-0.05101280574728495
915,915,915,915,2022-09-22,24.57633399963379,25.84769058227539,25.895814895629883,-0.049186467107951715,-0.05095344175551575
916,916,916,916,2022-09-23,24.23221015930176,25.752098083496094,26.02846908569336,-0.05901996486913008,-0.06901131681920236
917,917,917,917,2022-09-26,23.85940361022949,26.02931022644043,26.056894302368164,-0.08336396920755751,-0.08433432882056702
918,918,918,918,2022-09-27,23.878522872924805,25.76165771484375,26.77701187133789,-0.07309835658727393,-0.10824542381129643
919,919,919,919,2022-09-28,24.48074531555176,25.283706665039062,27.013893127441406,-0.031758055103431215,-0.09377203796354727
920,920,920,920,2022-09-29,23.93587684631348,24.853546142578125,25.771215438842773,-0.03692307290880026,-0.07121660974371591
921,921,921,921,2022-09-30,23.821168899536133,24.57633399963379,25.84769058227539,-0.03072732898685826,-0.07840242733828262
922,922,922,922,2022-10-03,24.748395919799805,24.23221015930176,25.752098083496094,0.021301637659324246,-0.03897554911611412
923,923,923,923,2022-10-04,25.4653263092041,23.85940361022949,26.02931022644043,0.06730774688291419,-0.02166726326322077
924,924,924,924,2022-10-05,25.59915351867676,23.878522872924805,25.76165771484375,0.07205766683763049,-0.006307986774987451
925,925,925,925,2022-10-06,25.3123836517334,24.48074531555176,25.283706665039062,0.03397111997457558,0.0011342081710665752
926,926,926,926,2022-10-07,23.93587684631348,23.93587684631348,24.853546142578125,0.0,-0.03692307290880026
927,927,927,927,2022-10-10,23.88808250427246,23.821168899536133,24.57633399963379,0.0028089975357015184,-0.028004644442559457
928,928,928,928,2022-10-11,23.68734359741211,24.748395919799805,24.23221015930176,-0.04287357959789251,-0.022485219396320755
929,929,929,929,2022-10-12,23.60131072998047,25.4653263092041,23.85940361022949,-0.07319818158190694,-0.010817239377197363
930,930,930,930,2022-10-13,24.87266540527344,25.59915351867676,23.878522872924805,-0.028379380313231284,0.04163333459273
931,931,931,931,2022-10-14,24.3182430267334,25.3123836517334,24.48074531555176,-0.03927487188398082,-0.006637963294162108
932,932,932,932,2022-10-17,24.55721664428711,23.93587684631348,23.93587684631348,0.025958514156932733,0.025958514156932733
933,933,933,933,2022-10-18,24.423389434814453,23.88808250427246,23.821168899536133,0.022408953520913544,0.025280897751833065
934,934,934,934,2022-10-19,24.36603736877441,23.68734359741211,24.748395919799805,0.028652168976704084,-0.015449831668463476
935,935,935,935,2022-10-20,24.442506790161133,23.60131072998047,25.4653263092041,0.03564192132397559,-0.040165184086931704
936,936,936,936,2022-10-21,25.60871315002441,24.87266540527344,25.59915351867676,0.029592636444782272,0.00037343544741341717
937,937,937,937,2022-10-24,25.86680603027344,24.3182430267334,25.3123836517334,0.06367906603440399,0.021903206990230517
938,938,938,938,2022-10-25,26.36387825012207,24.55721664428711,23.93587684631348,0.07356947784452017,0.10143774633359803
939,939,939,939,2022-10-26,26.268287658691406,24.423389434814453,23.88808250427246,0.07553817330722867,0.09963985824283883
940,940,940,940,2022-10-27,26.019750595092773,24.36603736877441,23.68734359741211,0.06786960067777081,0.09846638092147586
941,941,941,941,2022-10-28,26.813152313232425,24.442506790161133,23.60131072998047,0.09698864128067064,0.1360874241264911
942,942,942,942,2022-10-31,26.402114868164062,25.60871315002441,24.87266540527344,0.03098170975994141,0.061491176678087456
943,943,943,943,2022-11-01,26.621973037719727,25.86680603027344,24.3182430267334,0.029194443510438317,0.09473258444098143
944,944,944,944,2022-11-02,25.790332794189453,26.36387825012207,24.55721664428711,-0.021754972864432842,0.05021400298592926
945,945,945,945,2022-11-03,25.48444557189941,26.268287658691406,24.423389434814453,-0.029839862307608267,0.04344426230916465
946,946,946,946,2022-11-04,27.04257202148437,26.019750595092773,24.36603736877441,0.03930942468697207,0.10984694032112086
947,947,947,947,2022-11-07,27.482288360595703,26.813152313232425,24.442506790161133,0.0249555158433592,0.12436455869813545
948,948,948,948,2022-11-08,27.57787704467773,26.402114868164062,25.60871315002441,0.044532878611607485,0.07689429309146845
949,949,949,949,2022-11-09,26.574174880981445,26.621973037719727,25.86680603027344,-0.0017954400551213334,0.02734658658205147
950,950,950,950,2022-11-10,28.008033752441406,25.790332794189453,26.36387825012207,0.08598962161324253,0.062363946863990716
951,951,951,951,2022-11-11,29.202917098999023,25.48444557189941,26.268287658691406,0.1459114155184844,0.11171757666269633
952,952,952,952,2022-11-14,29.088211059570312,27.04257202148437,26.019750595092773,0.07564513599005118,0.11792812745316006
953,953,953,953,2022-11-15,29.212474822998047,27.482288360595703,26.813152313232425,0.06295641904707971,0.08948304480340963
954,954,954,954,2022-11-16,27.998476028442383,27.57787704467773,26.402114868164062,0.015251318405809844,0.06046338212865021
955,955,955,955,2022-11-17,28.132305145263672,26.574174880981445,26.621973037719727,0.05863325093857741,0.056732538396158994
956,956,956,956,2022-11-18,28.180099487304688,28.008033752441406,25.790332794189453,0.0061434421417847496,0.09266133602020243
957,957,957,957,2022-11-21,27.874208450317383,29.202917098999023,25.48444557189941,-0.04549917544803028,0.09377339097590798
958,958,958,958,2022-11-22,28.084508895874023,29.088211059570312,27.04257202148437,-0.03450546208018046,0.03852950353841611
959,959,959,959,2022-11-23,28.59113883972168,29.212474822998047,27.482288360595703,-0.02126954279091786,0.040347822007277045
960,960,960,960,2022-11-25,28.820554733276367,27.998476028442383,27.57787704467773,0.029361551821565968,0.0450606726030951
961,961,961,961,2022-11-28,27.9220027923584,28.132305145263672,26.574174880981445,-0.007475475323453162,0.05071946419459916
962,962,962,962,2022-11-29,27.606555938720703,28.180099487304688,28.008033752441406,-0.02035278650603667,-0.014334380530575674
963,963,963,963,2022-11-30,28.71540641784668,27.874208450317383,29.202917098999023,0.03017836251847794,-0.01669390354051492
964,964,964,964,2022-12-01,28.543344497680664,28.084508895874023,29.088211059570312,0.01633767581650858,-0.0187315253170367
