,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BIIB,BIIB_6m,BIIB_12m,BIIB_6m_ret,BIIB_12m_ret
730,730,730,730,2021-12-28,235.9900054931641,237.42999267578125,232.42999267578125,-0.006064891660858995,0.015316494985863294
731,731,731,731,2021-12-29,258.3099975585937,236.9600067138672,232.6199951171875,0.09009955367914446,0.11043763640552173
732,732,732,732,2021-12-30,240.0,234.6499938964844,234.5,0.022799941370873267,0.023454157782516027
733,733,733,733,2021-12-31,239.9199981689453,234.47999572753903,230.759994506836,0.02320028377912231,0.03969493794487833
734,734,734,734,2022-01-03,244.13999938964844,235.4100036621093,235.8800048828125,0.03708421728784961,0.03501778165105418
735,735,735,735,2022-01-04,241.72999572753903,234.19000244140625,235.5200042724609,0.03219605110179402,0.026367150740597367
736,736,736,736,2022-01-05,239.2700042724609,235.9900054931641,237.42999267578125,0.01389888852471688,0.00774970161074906
737,737,737,737,2022-01-06,237.3000030517578,258.3099975585937,236.9600067138672,-0.08133635827266072,0.0014348258282299575
738,738,738,738,2022-01-07,232.6000061035156,240.0,234.6499938964844,-0.030833307902018325,-0.008736364143581254
739,739,739,739,2022-01-10,235.3099975585937,239.9199981689453,234.47999572753903,-0.019214740936707497,0.0035397553999407805
740,740,740,740,2022-01-11,241.5200042724609,244.13999938964844,235.4100036621093,-0.010731527499539317,0.02595471949068684
741,741,741,741,2022-01-12,225.33999633789065,241.72999572753903,234.19000244140625,-0.06780291928736071,-0.037789854439793324
742,742,742,742,2022-01-13,236.6699981689453,239.2700042724609,235.9900054931641,-0.010866410570022467,0.0028814469255178388
743,743,743,743,2022-01-14,239.3000030517578,237.3000030517578,258.3099975585937,0.008428149912681482,-0.07359372338085268
744,744,744,744,2022-01-18,233.8099975585937,232.6000061035156,240.0,0.005202026755491973,-0.025791676839192923
745,745,745,745,2022-01-19,230.8099975585937,235.3099975585937,239.9199981689453,-0.01912370934804619,-0.03797099316388208
746,746,746,746,2022-01-20,225.9100036621093,241.5200042724609,244.13999938964844,-0.06463232996941248,-0.07467025384252579
747,747,747,747,2022-01-21,220.5200042724609,225.33999633789065,241.72999572753903,-0.021389864843178175,-0.08774248885100933
748,748,748,748,2022-01-24,224.69000244140625,236.6699981689453,239.2700042724609,-0.050618987705350005,-0.06093535157232732
749,749,749,749,2022-01-25,222.3099975585937,239.3000030517578,237.3000030517578,-0.0709987683932013,-0.06316900674415338
750,750,750,750,2022-01-26,219.6000061035156,233.8099975585937,232.6000061035156,-0.06077580772189617,-0.05588993834426004
751,751,751,751,2022-01-27,218.94000244140625,230.8099975585937,235.3099975585937,-0.051427560516195236,-0.06956778414445064
752,752,752,752,2022-01-28,225.2100067138672,225.9100036621093,241.5200042724609,-0.0030985655212023566,-0.06753062798141662
753,753,753,753,2022-01-31,226.0,220.5200042724609,225.33999633789065,0.02485033385346913,0.0029289237278573577
754,754,754,754,2022-02-01,229.3699951171875,224.69000244140625,236.6699981689453,0.02082866449299048,-0.030844649124249224
755,755,755,755,2022-02-02,224.9600067138672,222.3099975585937,239.3000030517578,0.01192033279823601,-0.05992476454247708
756,756,756,756,2022-02-03,220.1699981689453,219.6000061035156,233.8099975585937,0.002595592211236175,-0.05833796472381447
757,757,757,757,2022-02-04,221.52999877929688,218.94000244140625,230.8099975585937,0.011829708180366882,-0.040206225369163184
758,758,758,758,2022-02-07,221.3000030517578,225.2100067138672,225.9100036621093,-0.017361589385666565,-0.02040635888460518
759,759,759,759,2022-02-08,222.38999938964844,226.0,220.5200042724609,-0.01597345402810424,0.008479934159973501
760,760,760,760,2022-02-09,226.8099975585937,229.3699951171875,224.69000244140625,-0.011160995828098041,0.009435200027381185
761,761,761,761,2022-02-10,220.0399932861328,224.9600067138672,222.3099975585937,-0.021870613802000283,-0.010210985998785671
762,762,762,762,2022-02-11,214.58999633789065,220.1699981689453,219.6000061035156,-0.025344060850529204,-0.022814251486237724
763,763,763,763,2022-02-14,214.1199951171875,221.52999877929688,218.94000244140625,-0.03344921095536013,-0.022015197179458768
764,764,764,764,2022-02-15,217.3699951171875,221.3000030517578,225.2100067138672,-0.01775873420865326,-0.03481200374297999
765,765,765,765,2022-02-16,214.5500030517578,222.38999938964844,226.0,-0.035253367325003726,-0.05066370331080616
766,766,766,766,2022-02-17,210.6000061035156,226.8099975585937,229.3699951171875,-0.07146947502122536,-0.0818328003367752
767,767,767,767,2022-02-18,209.7899932861328,220.0399932861328,224.9600067138672,-0.04658244097776909,-0.0674342682031901
768,768,768,768,2022-02-22,209.8099975585937,214.58999633789065,220.1699981689453,-0.022275030806983342,-0.04705455192129304
769,769,769,769,2022-02-23,209.0800018310547,214.1199951171875,221.52999877929688,-0.02353817205802955,-0.05620004973071713
770,770,770,770,2022-02-24,203.1199951171875,217.3699951171875,221.3000030517578,-0.06555642600220701,-0.08215096106581776
771,771,771,771,2022-02-25,207.3800048828125,214.5500030517578,222.38999938964844,-0.03341877449060504,-0.06749401748293993
772,772,772,772,2022-02-28,211.009994506836,210.6000061035156,226.8099975585937,0.0019467634921097599,-0.06966184569388723
773,773,773,773,2022-03-01,210.33999633789065,209.7899932861328,220.0399932861328,0.002621683918964113,-0.04408288149522255
774,774,774,774,2022-03-02,207.7899932861328,209.8099975585937,214.58999633789065,-0.009627778923627095,-0.031688350658483855
775,775,775,775,2022-03-03,211.22999572753903,209.0800018310547,214.1199951171875,0.010283115925269648,-0.013497101884701546
776,776,776,776,2022-03-04,209.4499969482422,203.1199951171875,217.3699951171875,0.03116385379687836,-0.03643556308070728
777,777,777,777,2022-03-07,205.77999877929688,207.3800048828125,214.5500030517578,-0.007715334486657843,-0.04087627195393362
778,778,778,778,2022-03-08,202.009994506836,211.009994506836,210.6000061035156,-0.04265200812423331,-0.0407882780044051
779,779,779,779,2022-03-09,202.2700042724609,210.33999633789065,209.7899932861328,-0.038366417257448715,-0.03584531795763668
780,780,780,780,2022-03-10,198.63999938964844,207.7899932861328,209.8099975585937,-0.04403481491952588,-0.053238636380164905
781,781,781,781,2022-03-11,197.6699981689453,211.22999572753903,209.0800018310547,-0.06419541652637473,-0.05457242951111663
782,782,782,782,2022-03-14,193.7700042724609,209.4499969482422,203.1199951171875,-0.07486270185841071,-0.04603185835708712
783,783,783,783,2022-03-15,197.3600006103516,205.77999877929688,207.3800048828125,-0.04091747603699769,-0.048317118509680235
784,784,784,784,2022-03-16,203.8000030517578,202.009994506836,211.009994506836,0.00886099001829943,-0.03416895712418311
785,785,785,785,2022-03-17,205.32000732421875,202.2700042724609,210.33999633789065,0.015078869764838965,-0.023866069701778403
786,786,786,786,2022-03-18,208.57000732421875,198.63999938964844,207.7899932861328,0.049989971632509844,0.0037538575643141225
787,787,787,787,2022-03-21,206.8099975585937,197.6699981689453,211.22999572753903,0.046238677969919095,-0.0209250497483634
788,788,788,788,2022-03-22,210.9199981689453,193.7700042724609,209.4499969482422,0.08850695937628061,0.007018387405688831
789,789,789,789,2022-03-23,209.6199951171875,197.3600006103516,205.77999877929688,0.062119955760644885,0.01866068792239184
790,790,790,790,2022-03-24,213.009994506836,203.8000030517578,202.009994506836,0.04519132147774885,0.0544527513445765
791,791,791,791,2022-03-25,210.97000122070312,205.32000732421875,202.2700042724609,0.02751798994221999,0.04301179989358772
792,792,792,792,2022-03-28,211.67999267578125,208.57000732421875,198.63999938964844,0.014910990278329317,0.06564636189186546
793,793,793,793,2022-03-29,214.9499969482422,206.8099975585937,197.6699981689453,0.03935979636256337,0.08741841928145289
794,794,794,794,2022-03-30,211.02999877929688,210.9199981689453,193.7700042724609,0.0005215276470060815,0.08907464584955371
795,795,795,795,2022-03-31,210.6000061035156,209.6199951171875,197.3600006103516,0.004675178938823299,0.06708555660832105
796,796,796,796,2022-04-01,210.6499938964844,213.009994506836,203.8000030517578,-0.01107929520309836,0.033611338283380476
797,797,797,797,2022-04-04,211.63999938964844,210.97000122070312,205.32000732421875,0.003175798289181353,0.030781179816781634
798,798,798,798,2022-04-05,207.6100006103516,211.67999267578125,208.57000732421875,-0.01922709848003179,-0.004602803280218781
799,799,799,799,2022-04-06,209.7100067138672,214.9499969482422,206.8099975585937,-0.024377717184321468,0.014022577194082952
800,800,800,800,2022-04-07,211.63999938964844,211.02999877929688,210.9199981689453,0.002890587186087812,0.0034136223542273747
801,801,801,801,2022-04-08,214.75,210.6000061035156,209.6199951171875,0.019705573486282768,0.024472879507246414
802,802,802,802,2022-04-11,210.6199951171875,210.6499938964844,213.009994506836,-0.00014241053959695993,-0.01122012793428706
803,803,803,803,2022-04-12,208.0599975585937,211.63999938964844,210.97000122070312,-0.01691552561604215,-0.013793447624172783
804,804,804,804,2022-04-13,213.97999572753903,207.6100006103516,211.67999267578125,0.03068250613390644,0.01086547208682398
805,805,805,805,2022-04-14,212.5500030517578,209.7100067138672,214.9499969482422,0.013542493190444649,-0.011165359062844105
806,806,806,806,2022-04-18,212.5399932861328,211.63999938964844,211.02999877929688,0.0042524754256279,0.007155354762690136
807,807,807,807,2022-04-19,223.0200042724609,214.75,210.6000061035156,0.03850991512205315,0.05897434857072392
808,808,808,808,2022-04-20,220.42999267578125,210.6199951171875,210.6499938964844,0.04657676282413514,0.04642771926261169
809,809,809,809,2022-04-21,218.3999938964844,208.0599975585937,211.63999938964844,0.04969718571191839,0.03194100607792105
810,810,810,810,2022-04-22,209.9900054931641,213.97999572753903,207.6100006103516,-0.018646557220495463,0.011463825807116912
811,811,811,811,2022-04-25,214.5399932861328,212.5500030517578,209.7100067138672,0.009362456860988244,0.023031741059718502
812,812,812,812,2022-04-26,206.9900054931641,212.5399932861328,211.63999938964844,-0.026112675111911843,-0.021971243195494816
813,813,813,813,2022-04-27,206.94000244140625,223.0200042724609,214.75,-0.07210116367592712,-0.03636785824723521
814,814,814,814,2022-04-28,210.4100036621093,220.42999267578125,210.6199951171875,-0.045456559209752445,-0.000997015762731257
815,815,815,815,2022-04-29,207.44000244140625,218.3999938964844,208.0599975585937,-0.05018311246049245,-0.002979886208125282
816,816,816,816,2022-05-02,207.32000732421875,209.9900054931641,213.97999572753903,-0.012714882132960681,-0.0311243505762121
817,817,817,817,2022-05-03,205.6999969482422,214.5399932861328,212.5500030517578,-0.04120442162082427,-0.03222773937974299
818,818,818,818,2022-05-04,210.1000061035156,206.9900054931641,212.5399932861328,0.015024882978971643,-0.011480132020764588
819,819,819,819,2022-05-05,201.17999267578125,206.94000244140625,223.0200042724609,-0.02783420168971884,-0.09792848703382673
820,820,820,820,2022-05-06,193.6100006103516,210.4100036621093,220.42999267578125,-0.07984412698711929,-0.1216712469109309
821,821,821,821,2022-05-09,187.5399932861328,207.44000244140625,218.3999938964844,-0.09593139664995143,-0.14130037304386733
822,822,822,822,2022-05-10,195.0,207.32000732421875,209.9900054931641,-0.059425076639863406,-0.07138437592760605
823,823,823,823,2022-05-11,191.07000732421875,205.6999969482422,214.5399932861328,-0.07112294526530594,-0.10939678706250378
824,824,824,824,2022-05-12,194.32000732421875,210.1000061035156,206.9900054931641,-0.07510708386901277,-0.06121067603606478
825,825,825,825,2022-05-13,199.1100006103516,201.17999267578125,206.94000244140625,-0.010289254104734136,-0.037837062620464934
826,826,826,826,2022-05-16,198.3800048828125,193.6100006103516,210.4100036621093,0.02463717916132202,-0.057174081887358286
827,827,827,827,2022-05-17,202.8999938964844,187.5399932861328,207.44000244140625,0.08190253364740485,-0.021885887444511698
828,828,828,828,2022-05-18,195.7100067138672,195.0,207.32000732421875,0.0036410600711138663,-0.05600038684252595
829,829,829,829,2022-05-19,193.08999633789065,191.07000732421875,205.6999969482422,0.01057198375590307,-0.06130287213141983
830,830,830,830,2022-05-20,199.6499938964844,194.32000732421875,210.1000061035156,0.02742891298564376,-0.049738276551417604
831,831,831,831,2022-05-23,199.3999938964844,199.1100006103516,201.17999267578125,0.001456447618120027,-0.00884779224624721
832,832,832,832,2022-05-24,202.5399932861328,198.3800048828125,193.6100006103516,0.020969796859203083,0.046123612662722024
833,833,833,833,2022-05-25,202.3600006103516,202.8999938964844,187.5399932861328,-0.00266137655188059,0.07902318361293559
834,834,834,834,2022-05-26,204.22000122070312,195.7100067138672,195.0,0.043482674441260194,0.04728205754206738
835,835,835,835,2022-05-27,206.1999969482422,193.08999633789065,191.07000732421875,0.06789580433473197,0.07918558143115573
836,836,836,836,2022-05-31,200.0,199.6499938964844,194.32000732421875,0.0017530984934417404,0.029230097065117366
837,837,837,837,2022-06-01,200.0,199.3999938964844,199.1100006103516,0.0030090577827555087,0.0044698879359159616
838,838,838,838,2022-06-02,198.509994506836,202.5399932861328,198.3800048828125,-0.019897298868789548,0.0006552556750882843
839,839,839,839,2022-06-03,200.6199951171875,202.3600006103516,202.8999938964844,-0.008598564379896922,-0.011237056914156995
840,840,840,840,2022-06-06,197.1100006103516,204.22000122070312,195.7100067138672,-0.03481539794267097,0.007153409884305129
841,841,841,841,2022-06-07,201.0800018310547,206.1999969482422,193.08999633789065,-0.024830238569172547,0.04137969674608222
842,842,842,842,2022-06-08,206.72999572753903,200.0,199.6499938964844,0.033649978637695144,0.03546206885799119
843,843,843,843,2022-06-09,202.22000122070312,200.0,199.3999938964844,0.01110000610351558,0.014142464446025516
844,844,844,844,2022-06-10,197.5,198.509994506836,202.5399932861328,-0.005087877360256621,-0.0248839412126014
845,845,845,845,2022-06-13,192.1600036621093,200.6199951171875,202.3600006103516,-0.04216923368050385,-0.05040520318974795
846,846,846,846,2022-06-14,194.17999267578125,197.1100006103516,204.22000122070312,-0.014864836515131485,-0.04916270925917543
847,847,847,847,2022-06-15,197.259994506836,201.0800018310547,206.1999969482422,-0.01899745021600019,-0.043355977564103476
848,848,848,848,2022-06-16,191.52999877929688,206.72999572753903,200.0,-0.07352584173742782,-0.04235000610351558
849,849,849,849,2022-06-17,201.7400054931641,202.22000122070312,200.0,-0.0023736313156044186,0.008700027465820437
850,850,850,850,2022-06-21,206.88999938964844,197.5,198.509994506836,0.0475443007070806,0.04221452377564727
851,851,851,851,2022-06-22,207.0,192.1600036621093,200.6199951171875,0.07722729004514961,0.031801440724219754
852,852,852,852,2022-06-23,211.3800048828125,194.17999267578125,197.1100006103516,0.08857767461012211,0.07239614544302064
853,853,853,853,2022-06-24,211.92999267578125,197.259994506836,201.0800018310547,0.0743688460786045,0.0539585774116047
854,854,854,854,2022-06-27,213.57000732421875,191.52999877929688,206.72999572753903,0.11507340200173521,0.033086691520540334
855,855,855,855,2022-06-28,202.509994506836,201.7400054931641,202.22000122070312,0.0038167393313468523,0.0014340484837420675
856,856,856,856,2022-06-29,205.22999572753903,206.88999938964844,197.5,-0.008023605138028023,0.03913921887361527
857,857,857,857,2022-06-30,203.94000244140625,207.0,192.1600036621093,-0.014782596901419032,0.06130307324520401
858,858,858,858,2022-07-01,210.6300048828125,211.3800048828125,194.17999267578125,-0.0035481123222406152,0.08471527874912188
859,859,859,859,2022-07-05,212.5800018310547,211.92999267578125,197.259994506836,0.0030670937466970027,0.07766403604805827
860,860,860,860,2022-07-06,215.97999572753903,213.57000732421875,191.52999877929688,0.011284301730915436,0.1276562267220409
861,861,861,861,2022-07-07,217.9600067138672,202.509994506836,201.7400054931641,0.07629259111213726,0.08040051937667214
862,862,862,862,2022-07-08,218.8000030517578,205.22999572753903,206.88999938964844,0.06612097454913046,0.05756684081997876
863,863,863,863,2022-07-11,215.259994506836,203.94000244140625,207.0,0.05550648195506458,0.039903355105487925
864,864,864,864,2022-07-12,215.5800018310547,210.6300048828125,211.3800048828125,0.02350091076053573,0.019869414567241783
865,865,865,865,2022-07-13,214.52999877929688,212.5800018310547,211.92999267578125,0.009173002782227435,0.012268230988396356
866,866,866,866,2022-07-14,214.2700042724609,215.97999572753903,213.57000732421875,-0.00791736035236934,0.0032775994954175047
867,867,867,867,2022-07-15,217.009994506836,217.9600067138672,202.509994506836,-0.004358653779444666,0.07160140434209805
868,868,868,868,2022-07-18,214.33999633789065,218.8000030517578,205.22999572753903,-0.020383942649270126,0.04438922574673709
869,869,869,869,2022-07-19,220.259994506836,215.259994506836,203.94000244140625,0.023227725204839178,0.08002349646984341
870,870,870,870,2022-07-20,207.4900054931641,215.5800018310547,210.6300048828125,-0.03752665492706764,-0.01490765473511435
871,871,871,871,2022-07-21,214.0599975585937,214.52999877929688,212.5800018310547,-0.002190841483137751,0.006962064704069348
872,872,872,872,2022-07-22,206.25,214.2700042724609,215.97999572753903,-0.03742943068346072,-0.045050448745325156
873,873,873,873,2022-07-25,207.57000732421875,217.009994506836,217.9600067138672,-0.043500241562928976,-0.04766929285007859
874,874,874,874,2022-07-26,210.8500061035156,214.33999633789065,218.8000030517578,-0.016282496472909136,-0.03633453764788852
875,875,875,875,2022-07-27,212.9199981689453,220.259994506836,215.259994506836,-0.03332423736014789,-0.010870558383371032
876,876,876,876,2022-07-28,214.1999969482422,207.4900054931641,215.5800018310547,0.03233886586069401,-0.006401358526260559
877,877,877,877,2022-07-29,215.0599975585937,214.0599975585937,214.52999877929688,0.004671587458680904,0.002470511267946618
878,878,878,878,2022-08-01,209.259994506836,206.25,214.2700042724609,0.014593912760416883,-0.023381759769110277
879,879,879,879,2022-08-02,209.1499938964844,207.57000732421875,217.009994506836,0.007611825006094142,-0.03621953278333456
880,880,880,880,2022-08-03,213.6000061035156,210.8500061035156,214.33999633789065,0.013042446859830248,-0.0034524132080721026
881,881,881,881,2022-08-04,217.3000030517578,212.9199981689453,220.259994506836,0.02057112962840213,-0.0134386249382491
882,882,882,882,2022-08-05,218.1999969482422,214.1999969482422,207.4900054931641,0.018674136587250034,0.05161690284610332
883,883,883,883,2022-08-08,217.5599975585937,215.0599975585937,214.0599975585937,0.011624663016742032,0.016350556105383385
884,884,884,884,2022-08-09,217.58999633789065,209.259994506836,206.25,0.03980694853159106,0.05498180042613643
885,885,885,885,2022-08-10,221.0399932861328,209.1499938964844,207.57000732421875,0.05684915006755009,0.06489370085570356
886,886,886,886,2022-08-11,218.22000122070312,213.6000061035156,210.8500061035156,0.02162919000549368,0.034953734426591776
887,887,887,887,2022-08-12,220.9900054931641,217.3000030517578,212.9199981689453,0.016981143072176463,0.03790159399595461
888,888,888,888,2022-08-15,222.3800048828125,218.1999969482422,214.1999969482422,0.01915677357026646,0.03818864636373864
889,889,889,889,2022-08-16,219.63999938964844,217.5599975585937,215.0599975585937,0.009560589512759732,0.021296391160829042
890,890,890,890,2022-08-17,217.5800018310547,217.58999633789065,209.259994506836,-4.593274968600625e-05,0.03975918733930239
891,891,891,891,2022-08-18,216.33999633789065,221.0399932861328,209.1499938964844,-0.021263106636807083,0.03437725389064483
892,892,892,892,2022-08-19,214.08999633789065,218.22000122070312,213.6000061035156,-0.018925876911876083,0.002293961705869929
893,893,893,893,2022-08-22,207.6999969482422,220.9900054931641,217.3000030517578,-0.060138504975660534,-0.04417858246062256
894,894,894,894,2022-08-23,202.8099975585937,222.3800048828125,218.1999969482422,-0.08800254921539197,-0.07053162055405093
895,895,895,895,2022-08-24,201.77999877929688,219.63999938964844,217.5599975585937,-0.08131488189756975,-0.07253171059191121
896,896,896,896,2022-08-25,204.8300018310547,217.5800018310547,217.58999633789065,-0.05859913545685158,-0.05864237658711691
897,897,897,897,2022-08-26,198.58999633789065,216.33999633789065,221.0399932861328,-0.08204677960832152,-0.10156531682111025
898,898,898,898,2022-08-29,197.1100006103516,214.08999633789065,218.22000122070312,-0.07931242009430528,-0.09673723990589356
899,899,899,899,2022-08-30,196.0800018310547,207.6999969482422,220.9900054931641,-0.05594605338431058,-0.1127200463501502
900,900,900,900,2022-08-31,195.3800048828125,202.8099975585937,222.3800048828125,-0.03663523872206842,-0.12141379353880388
901,901,901,901,2022-09-01,199.7899932861328,201.77999877929688,219.63999938964844,-0.009862253470130589,-0.09037518739153283
902,902,902,902,2022-09-02,196.02999877929688,204.8300018310547,217.5800018310547,-0.04296247118630658,-0.09904404297455072
903,903,903,903,2022-09-06,194.69000244140625,198.58999633789065,216.33999633789065,-0.0196384207080037,-0.10007393114064012
904,904,904,904,2022-09-07,200.6699981689453,197.1100006103516,214.08999633789065,0.018060968736087313,-0.06268391049792454
905,905,905,905,2022-09-08,207.97999572753903,196.0800018310547,207.6999969482422,0.0606894827894664,0.0013480923611501883
906,906,906,906,2022-09-09,211.83999633789065,195.3800048828125,202.8099975585937,0.08424603871287006,0.04452442625116704
907,907,907,907,2022-09-12,212.8800048828125,199.7899932861328,201.77999877929688,0.06551885498055254,0.055010437955530955
908,908,908,908,2022-09-13,203.9100036621093,196.02999877929688,204.8300018310547,0.040197954047248796,-0.004491520581561215
909,909,909,909,2022-09-14,204.1100006103516,194.69000244140625,198.58999633789065,0.04838460142184431,0.027795983555329418
910,910,910,910,2022-09-15,206.72000122070312,200.6699981689453,197.1100006103516,0.030149016330105693,0.04875450550755489
911,911,911,911,2022-09-16,208.259994506836,207.97999572753903,196.0800018310547,0.0013462774547978729,0.062117465126687144
912,912,912,912,2022-09-19,209.259994506836,211.83999633789065,195.3800048828125,-0.012179011875262158,0.07104099333168001
913,913,913,913,2022-09-20,204.1999969482422,212.8800048828125,199.7899932861328,-0.04077418139551692,0.022073195907232
914,914,914,914,2022-09-21,199.33999633789065,203.9100036621093,196.02999877929688,-0.022411883880848693,0.016885158288045377
915,915,915,915,2022-09-22,200.6199951171875,204.1100006103516,194.69000244140625,-0.017098650152995498,0.030458639896344675
916,916,916,916,2022-09-23,197.77999877929688,206.72000122070312,200.6699981689453,-0.04324691557959848,-0.014401751213528824
917,917,917,917,2022-09-26,195.75,208.259994506836,207.97999572753903,-0.060069119546746985,-0.05880371179332433
918,918,918,918,2022-09-27,197.7899932861328,209.259994506836,211.83999633789065,-0.05481220262733255,-0.06632365603588708
919,919,919,919,2022-09-28,276.6099853515625,204.1999969482422,212.8800048828125,0.354603278577295,0.2993704387776226
920,920,920,920,2022-09-29,264.2799987792969,199.33999633789065,203.9100036621093,0.32577507592269583,0.2960619588689928
921,921,921,921,2022-09-30,267.0,200.6199951171875,204.1100006103516,0.3308743220935588,0.308118167662476
922,922,922,922,2022-10-03,264.29998779296875,197.77999877929688,206.72000122070312,0.33633324615347826,0.27854095507086796
923,923,923,923,2022-10-04,267.45001220703125,195.75,208.259994506836,0.36628358726452737,0.2842121351263762
924,924,924,924,2022-10-05,261.69000244140625,197.7899932861328,209.259994506836,0.32306997989950137,0.25054960007110916
925,925,925,925,2022-10-06,262.260009765625,276.6099853515625,204.1999969482422,-0.05187800999916592,0.28432915614635923
926,926,926,926,2022-10-07,257.8900146484375,264.2799987792969,199.33999633789065,-0.024178841230416803,0.293719370854717
927,927,927,927,2022-10-10,254.77999877929688,267.0,200.6199951171875,-0.0457677948340941,0.2699631391700168
928,928,928,928,2022-10-11,254.07000732421875,264.29998779296875,197.77999877929688,-0.038705943780683594,0.2846092066556034
929,929,929,929,2022-10-12,253.6699981689453,267.45001220703125,195.75,-0.05152369941721646,0.29588760239563383
930,930,930,930,2022-10-13,269.94000244140625,261.69000244140625,197.7899932861328,0.031525850903865615,0.3647808868211935
931,931,931,931,2022-10-14,264.6300048828125,262.260009765625,276.6099853515625,0.00903681472179274,-0.04331000724187095
932,932,932,932,2022-10-17,269.54998779296875,257.8900146484375,264.2799987792969,0.04521296863869062,0.019940930218002917
933,933,933,933,2022-10-18,270.2799987792969,254.77999877929688,267.0,0.060836800668277125,0.012284639622834659
934,934,934,934,2022-10-19,264.45001220703125,254.07000732421875,264.29998779296875,0.04085490055332097,0.0005676292886551693
935,935,935,935,2022-10-20,262.6499938964844,253.6699981689453,267.45001220703125,0.035400306667556114,-0.017947347509676748
936,936,936,936,2022-10-21,267.6199951171875,269.94000244140625,261.69000244140625,-0.008594529537067519,0.022660371510023536
937,937,937,937,2022-10-24,274.6199951171875,264.6300048828125,262.260009765625,0.03775078430278134,0.047128745867920596
938,938,938,938,2022-10-25,273.5599975585937,269.54998779296875,257.8900146484375,0.01487668316536861,0.06076227081346253
939,939,939,939,2022-10-26,280.42999267578125,270.2799987792969,254.77999877929688,0.037553625656083334,0.10067506876277088
940,940,940,940,2022-10-27,277.8699951171875,264.45001220703125,254.07000732421875,0.05074676608314954,0.09367492071820016
941,941,941,941,2022-10-28,284.2900085449219,262.6499938964844,253.6699981689453,0.08239107234461329,0.1207080482398375
942,942,942,942,2022-10-31,283.44000244140625,267.6199951171875,269.94000244140625,0.05911369708115921,0.05001111312848239
943,943,943,943,2022-11-01,280.0400085449219,274.6199951171875,264.6300048828125,0.019736412220900057,0.05823226156434336
944,944,944,944,2022-11-02,278.3699951171875,273.5599975585937,269.54998779296875,0.017582971200179154,0.03272123065719845
945,945,945,945,2022-11-03,280.25,280.42999267578125,270.2799987792969,-0.0006418453107095434,0.03688767672684623
946,946,946,946,2022-11-04,281.82000732421875,277.8699951171875,264.45001220703125,0.0142153247073884,0.06568347254825979
947,947,947,947,2022-11-07,284.6199951171875,284.2900085449219,262.6499938964844,0.001160739253393439,0.08364744614980624
948,948,948,948,2022-11-08,286.1600036621094,283.44000244140625,267.6199951171875,0.009596391466534238,0.06927736672591833
949,949,949,949,2022-11-09,282.3099975585937,280.0400085449219,274.6199951171875,0.008105945380685542,0.028002339881058713
950,950,950,950,2022-11-10,290.70001220703125,278.3699951171875,273.5599975585937,0.04429362828652961,0.06265541307722211
951,951,951,951,2022-11-11,289.45001220703125,280.25,280.42999267578125,0.03282787585024538,0.03216496012136072
952,952,952,952,2022-11-14,299.0599975585937,281.82000732421875,277.8699951171875,0.06117376263687779,0.07625869224372228
953,953,953,953,2022-11-15,299.7799987792969,284.6199951171875,284.2900085449219,0.05326401490474164,0.05448657979102833
954,954,954,954,2022-11-16,300.010009765625,286.1600036621094,283.44000244140625,0.04839951749465787,0.058460369677862056
955,955,955,955,2022-11-17,302.04998779296875,282.3099975585937,280.0400085449219,0.06992310015616088,0.07859583836756023
956,956,956,956,2022-11-18,302.8900146484375,290.70001220703125,278.3699951171875,0.041933271171398445,0.08808427618403214
957,957,957,957,2022-11-21,301.6300048828125,289.45001220703125,280.25,0.04207977945106944,0.07628904507694023
958,958,958,958,2022-11-22,306.7200012207031,299.0599975585937,281.82000732421875,0.025613601700804622,0.08835424472840314
959,959,959,959,2022-11-23,303.45001220703125,299.7799987792969,284.6199951171875,0.012242355869900079,0.06615844780016533
960,960,960,960,2022-11-25,305.1499938964844,300.010009765625,286.1600036621094,0.017132708788199613,0.06636144112158293
961,961,961,961,2022-11-28,291.8999938964844,302.04998779296875,282.3099975585937,-0.0336036891464514,0.0339697368879055
962,962,962,962,2022-11-29,291.4100036621094,302.8900146484375,290.70001220703125,-0.03790158285558831,0.002442350964101392
963,963,963,963,2022-11-30,305.1700134277344,301.6300048828125,289.45001220703125,0.011736261272472515,0.05430990000946778
964,964,964,964,2022-12-01,301.8500061035156,306.7200012207031,299.0599975585937,-0.015877657465458994,0.009329260241083492
965,965,965,965,2022-12-02,298.8999938964844,303.45001220703125,299.7799987792969,-0.014994292725361902,-0.002935502323023087
966,966,966,966,2022-12-05,292.75,305.1499938964844,300.010009765625,-0.040635733719499245,-0.024199225123510693
967,967,967,967,2022-12-06,291.4700012207031,291.8999938964844,302.04998779296875,-0.0014730821677705341,-0.03502727031896913
968,968,968,968,2022-12-07,292.1499938964844,291.4100036621094,302.8900146484375,0.002539343965806351,-0.03545848404550078
969,969,969,969,2022-12-08,289.1000061035156,305.1700134277344,301.6300048828125,-0.05265919525879037,-0.04154095606027308
970,970,970,970,2022-12-09,285.3699951171875,301.8500061035156,306.7200012207031,-0.054596689259885256,-0.06960747919452781
971,971,971,971,2022-12-12,290.5899963378906,298.8999938964844,303.45001220703125,-0.027801932848053768,-0.04237935525396119
972,972,972,972,2022-12-13,291.239990234375,292.75,305.1499938964844,-0.005158017986763408,-0.0455841518608322
