,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HOLX,HOLX_6m,HOLX_12m,HOLX_6m_ret,HOLX_12m_ret
734,734,734,734,2022-01-03,73.0999984741211,76.12000274658203,77.2300033569336,-0.0396742533301675,-0.053476689153111545
735,735,735,735,2022-01-04,70.43000030517578,76.8499984741211,77.91999816894531,-0.08353934022662624,-0.09612420482261563
736,736,736,736,2022-01-05,70.76000213623047,75.20999908447266,77.70999908447266,-0.05916762401823916,-0.08943504092294963
737,737,737,737,2022-01-06,70.69999694824219,75.08999633789062,77.18000030517578,-0.05846317224326769,-0.08395961818231601
738,738,738,738,2022-01-07,70.30999755859375,76.62000274658203,76.13999938964844,-0.08235454139643406,-0.07656950194101664
739,739,739,739,2022-01-10,73.44999694824219,76.55999755859375,77.22000122070312,-0.04062174385482942,-0.04882160337819541
740,740,740,740,2022-01-11,72.33000183105469,73.0999984741211,76.12000274658203,-0.01053347002926408,-0.0497898158010448
741,741,741,741,2022-01-12,72.13999938964844,70.43000030517578,76.8499984741211,0.024279413276489636,-0.06128821311634414
742,742,742,742,2022-01-13,69.95999908447266,70.76000213623047,75.20999908447266,-0.011305865285555106,-0.06980454811737768
743,743,743,743,2022-01-14,69.58999633789062,70.69999694824219,75.08999633789062,-0.015700150753389264,-0.07324544237891628
744,744,744,744,2022-01-18,69.41000366210938,70.30999755859375,76.62000274658203,-0.012800368763124403,-0.09410074166036608
745,745,745,745,2022-01-19,70.41999816894531,73.44999694824219,76.55999755859375,-0.04125253785145855,-0.08019853168032443
746,746,746,746,2022-01-20,69.8499984741211,72.33000183105469,73.0999984741211,-0.034287339888726676,-0.044459645250889634
747,747,747,747,2022-01-21,70.62999725341797,72.13999938964844,70.43000030517578,-0.020931551829859618,0.002839655649234496
748,748,748,748,2022-01-24,70.88999938964844,69.95999908447266,70.76000213623047,0.013293314999230699,0.001837157285095703
749,749,749,749,2022-01-25,70.02999877929688,69.58999633789062,70.69999694824219,0.00632278293664279,-0.009476636462032673
750,750,750,750,2022-01-26,68.22000122070312,69.41000366210938,70.30999755859375,-0.017144537942963223,-0.02972545029814433
751,751,751,751,2022-01-27,68.08000183105469,70.41999816894531,73.44999694824219,-0.03322914511126107,-0.07311089639624568
752,752,752,752,2022-01-28,70.0199966430664,69.8499984741211,72.33000183105469,0.0024337605248236915,-0.03193702653822539
753,753,753,753,2022-01-31,70.23999786376953,70.62999725341797,72.13999938964844,-0.005521724547845164,-0.02633769811414144
754,754,754,754,2022-02-01,70.52999877929688,70.88999938964844,69.95999908447266,-0.005078298962492789,0.00814750860896929
755,755,755,755,2022-02-02,72.16000366210938,70.02999877929688,69.58999633789062,0.03041560645353325,0.036930700667668015
756,756,756,756,2022-02-03,73.36000061035156,68.22000122070312,69.41000366210938,0.07534446346636203,0.05690817951070759
757,757,757,757,2022-02-04,74.73999786376953,68.08000183105469,70.41999816894531,0.09782602605155755,0.06134620572497118
758,758,758,758,2022-02-07,73.18000030517578,70.0199966430664,69.8499984741211,0.04513001733230282,0.047673613511794555
759,759,759,759,2022-02-08,74.04000091552734,70.23999786376953,70.62999725341797,0.05410027288337793,0.04827982153070742
760,760,760,760,2022-02-09,74.26000213623047,70.52999877929688,70.88999938964844,0.05288534554786484,0.04753847898994512
761,761,761,761,2022-02-10,73.16999816894531,72.16000366210938,70.02999877929688,0.013996597222545315,0.044837918668887866
762,762,762,762,2022-02-11,71.98999786376953,73.36000061035156,68.22000122070312,-0.018675064547214792,0.055262336200637696
763,763,763,763,2022-02-14,70.30999755859375,74.73999786376953,68.08000183105469,-0.05927214920785062,0.03275551803116805
764,764,764,764,2022-02-15,70.62000274658203,73.18000030517578,70.0199966430664,-0.03498220207595015,0.00856906787034295
765,765,765,765,2022-02-16,71.04000091552734,74.04000091552734,70.23999786376953,-0.040518638072718494,0.011389565434062554
766,766,766,766,2022-02-17,69.87999725341797,74.26000213623047,70.52999877929688,-0.05898201934841518,-0.009215958274902292
767,767,767,767,2022-02-18,70.05000305175781,73.16999816894531,72.16000366210938,-0.04264036073888655,-0.029240583471027537
768,768,768,768,2022-02-22,70.52999877929688,71.98999786376953,73.36000061035156,-0.020280582411399517,-0.038576905773026304
769,769,769,769,2022-02-23,70.87000274658203,70.30999755859375,74.73999786376953,0.007964801698671531,-0.05177943842387367
770,770,770,770,2022-02-24,71.11000061035156,70.62000274658203,73.18000030517578,0.006938513802213775,-0.02828641276567223
771,771,771,771,2022-02-25,72.38999938964844,71.04000091552734,74.04000091552734,0.019003356654321513,-0.02228527154884019
772,772,772,772,2022-02-28,71.16999816894531,69.87999725341797,74.26000213623047,0.018460231342728672,-0.04161060972791952
773,773,773,773,2022-03-01,70.87999725341797,70.05000305175781,73.16999816894531,0.011848596224141472,-0.03129699293199195
774,774,774,774,2022-03-02,71.0,70.52999877929688,71.98999786376953,0.0066638484168113354,-0.013751880721582399
775,775,775,775,2022-03-03,70.9000015258789,70.87000274658203,70.30999755859375,0.0004232930454954875,0.00839146618933495
776,776,776,776,2022-03-04,72.22000122070312,71.11000061035156,70.62000274658203,0.015609627349517652,0.02265644876654349
777,777,777,777,2022-03-07,71.6500015258789,72.38999938964844,71.04000091552734,-0.01022237698589279,0.008586720192711006
778,778,778,778,2022-03-08,69.69999694824219,71.16999816894531,69.87999725341797,-0.020654787951709608,-0.002575848772904399
779,779,779,779,2022-03-09,71.16000366210938,70.87999725341797,70.05000305175781,0.003950429169604641,0.01584583243388904
780,780,780,780,2022-03-10,70.27999877929688,71.0,70.52999877929688,-0.010140862263424255,-0.0035445910155521565
781,781,781,781,2022-03-11,69.44000244140625,70.9000015258789,70.87000274658203,-0.02059237028280947,-0.020177793844444958
782,782,782,782,2022-03-14,69.58999633789062,72.22000122070312,71.11000061035156,-0.03641657211795457,-0.021375393888544925
783,783,783,783,2022-03-15,70.95999908447266,71.6500015258789,72.38999938964844,-0.009630180414679113,-0.01975411406593086
784,784,784,784,2022-03-16,72.37999725341797,69.69999694824219,71.16999816894531,0.03845050821402318,0.017001533168517602
785,785,785,785,2022-03-17,73.9000015258789,71.16000366210938,70.87999725341797,0.03850474596347575,0.04260728540470282
786,786,786,786,2022-03-18,74.91000366210938,70.27999877929688,71.0,0.06587941040454903,0.055070474114216506
787,787,787,787,2022-03-21,75.79000091552734,69.44000244140625,70.9000015258789,0.09144582734540152,0.06897037072507772
788,788,788,788,2022-03-22,76.16000366210938,69.58999633789062,72.22000122070312,0.0944102266124347,0.05455555766837583
789,789,789,789,2022-03-23,75.04000091552734,70.95999908447266,71.6500015258789,0.05749720805658054,0.04731331915497616
790,790,790,790,2022-03-24,75.19000244140625,72.37999725341797,69.69999694824219,0.03882295239871114,0.07876622286283363
791,791,791,791,2022-03-25,76.05000305175781,73.9000015258789,71.16000366210938,0.029093389465303376,0.06871836899935713
792,792,792,792,2022-03-28,76.0,74.91000366210938,70.27999877929688,0.014550744688348827,0.0813887495739134
793,793,793,793,2022-03-29,75.91999816894531,75.79000091552734,69.44000244140625,0.0017152296061173633,0.09331790754193747
794,794,794,794,2022-03-30,76.66999816894531,76.16000366210938,69.58999633789062,0.006696356122809277,0.10173878723427587
795,795,795,795,2022-03-31,76.81999969482422,75.04000091552734,70.95999908447266,0.023720665746001623,0.08258174585622058
796,796,796,796,2022-04-01,76.93000030517578,75.19000244140625,72.37999725341797,0.02314134602037643,0.0628627137940787
797,797,797,797,2022-04-04,76.0999984741211,76.05000305175781,73.9000015258789,0.0006574019770815287,0.029769917494139264
798,798,798,798,2022-04-05,77.66000366210938,76.0,74.91000366210938,0.021842153448807577,0.03671071773543377
799,799,799,799,2022-04-06,78.33999633789062,75.91999816894531,75.79000091552734,0.0318756352385583,0.03364553887795063
800,800,800,800,2022-04-07,79.47000122070312,76.66999816894531,76.16000366210938,0.03652019197376144,0.04346110030770012
801,801,801,801,2022-04-08,79.98999786376953,76.81999969482422,75.04000091552734,0.041265271824244554,0.06596477729010708
802,802,802,802,2022-04-11,76.5199966430664,76.93000030517578,75.19000244140625,-0.005329567925164702,0.017688444719716312
803,803,803,803,2022-04-12,76.5,76.0999984741211,76.05000305175781,0.0052562619434866065,0.0059171193975617875
804,804,804,804,2022-04-13,76.88999938964844,77.66000366210938,76.0,-0.009915068711703223,0.011710518284847815
805,805,805,805,2022-04-14,76.33000183105469,78.33999633789062,75.91999816894531,-0.025657321940207534,0.005400469862986368
806,806,806,806,2022-04-18,75.18000030517578,79.47000122070312,76.66999816894531,-0.053982645647798644,-0.019433910256346443
807,807,807,807,2022-04-19,76.27999877929688,79.98999786376953,76.81999969482422,-0.04638078739283291,-0.007029431367776007
808,808,808,808,2022-04-20,78.18000030517578,76.5199966430664,76.93000030517578,0.021693723666149634,0.016248537567156385
809,809,809,809,2022-04-21,77.06999969482422,76.5,76.0999984741211,0.007450976402930909,0.012746402630126052
810,810,810,810,2022-04-22,73.93000030517578,76.88999938964844,77.66000366210938,-0.03849654191662222,-0.048029914770059134
811,811,811,811,2022-04-25,72.7300033569336,76.33000183105469,78.33999633789062,-0.047163610477688245,-0.07161084048000721
812,812,812,812,2022-04-26,70.54000091552734,75.18000030517578,79.47000122070312,-0.06171853379640113,-0.11236944970436702
813,813,813,813,2022-04-27,70.83999633789062,76.27999877929688,79.98999786376953,-0.07131623660805197,-0.11438932079310982
814,814,814,814,2022-04-28,71.4000015258789,78.18000030517578,76.5199966430664,-0.0867229310927492,-0.06691055072924434
815,815,815,815,2022-04-29,71.98999786376953,77.06999969482422,76.5,-0.06591412808057717,-0.058954276290594354
816,816,816,816,2022-05-02,72.91000366210938,73.93000030517578,76.88999938964844,-0.013796789379899366,-0.05176220261584341
817,817,817,817,2022-05-03,73.12999725341797,72.7300033569336,76.33000183105469,0.005499709583696166,-0.04192328705453807
818,818,818,818,2022-05-04,75.69999694824219,70.54000091552734,75.18000030517578,0.07314992863260672,0.00691668849368976
819,819,819,819,2022-05-05,74.7699966430664,70.83999633789062,76.27999877929688,0.05547713873996507,-0.019795518620803865
820,820,820,820,2022-05-06,74.11000061035156,71.4000015258789,78.18000030517578,0.03795516843918301,-0.052059346110731264
821,821,821,821,2022-05-09,72.76000213623047,71.98999786376953,77.06999969482422,0.010695989655647109,-0.055923155257040946
822,822,822,822,2022-05-10,73.31999969482422,72.91000366210938,73.93000030517578,0.005623316583755811,-0.008251056510666044
823,823,823,823,2022-05-11,73.48999786376953,73.12999725341797,72.7300033569336,0.004922748856451387,0.010449532129211514
824,824,824,824,2022-05-12,74.2699966430664,75.69999694824219,70.54000091552734,-0.01889036146399725,0.052877738575674016
825,825,825,825,2022-05-13,76.27999877929688,74.7699966430664,70.83999633789062,0.020195294958201604,0.07679281087845746
826,826,826,826,2022-05-16,77.22000122070312,74.11000061035156,71.4000015258789,0.04196465503627533,0.0815125990258525
827,827,827,827,2022-05-17,79.08000183105469,72.76000213623047,71.98999786376953,0.08686090584482287,0.0984859588508662
828,828,828,828,2022-05-18,77.55000305175781,73.31999969482422,72.91000366210938,0.057692353717129,0.06364009267029846
829,829,829,829,2022-05-19,78.12000274658203,73.48999786376953,73.12999725341797,0.06300183722137631,0.06823472829996358
830,830,830,830,2022-05-20,77.75,74.2699966430664,75.69999694824219,0.0468561130231111,0.02708062264730926
831,831,831,831,2022-05-23,78.80999755859375,76.27999877929688,74.7699966430664,0.03316726297567185,0.0540323805926235
832,832,832,832,2022-05-24,78.38999938964844,77.22000122070312,74.11000061035156,0.015151491199816736,0.057751973337577533
833,833,833,833,2022-05-25,76.0,79.08000183105469,72.76000213623047,-0.03894792311253048,0.04452993084996337
834,834,834,834,2022-05-26,76.19000244140625,77.55000305175781,73.31999969482422,-0.017537080036526653,0.03914351825596962
835,835,835,835,2022-05-27,77.45999908447266,78.12000274658203,73.48999786376953,-0.008448587287565812,0.05402097341276879
836,836,836,836,2022-05-31,75.2699966430664,77.75,74.2699966430664,-0.031897149285319504,0.013464387305763381
837,837,837,837,2022-06-01,74.6500015258789,78.80999755859375,76.27999877929688,-0.05278513084107084,-0.021368606181209948
838,838,838,838,2022-06-02,75.98999786376953,78.38999938964844,77.22000122070312,-0.030616169722739284,-0.015928559149048893
839,839,839,839,2022-06-03,75.30000305175781,76.0,79.08000183105469,-0.009210486161081444,-0.04779967996678103
840,840,840,840,2022-06-06,75.12999725341797,76.19000244140625,77.55000305175781,-0.01391265460062785,-0.031205747299902775
841,841,841,841,2022-06-07,76.62000274658203,77.45999908447266,78.12000274658203,-0.010844259589708805,-0.01920122820356185
842,842,842,842,2022-06-08,75.6500015258789,75.2699966430664,77.75,0.005048557190914904,-0.027009626676798626
843,843,843,843,2022-06-09,73.68000030517578,74.6500015258789,78.80999755859375,-0.012993987955470465,-0.06509322944216456
844,844,844,844,2022-06-10,71.7300033569336,75.98999786376953,78.38999938964844,-0.056059937183746356,-0.08495976635502189
845,845,845,845,2022-06-13,68.55000305175781,75.30000305175781,76.0,-0.089641430629961,-0.09802627563476562
846,846,846,846,2022-06-14,67.87000274658203,75.12999725341797,76.19000244140625,-0.0966324340775302,-0.1092006749996195
847,847,847,847,2022-06-15,68.31999969482422,76.62000274658203,77.45999908447266,-0.10832684356864075,-0.11799637874615732
848,848,848,848,2022-06-16,67.12000274658203,75.6500015258789,75.2699966430664,-0.11275609527091512,-0.10827679367559961
849,849,849,849,2022-06-17,67.87999725341797,73.68000030517578,74.6500015258789,-0.0787188250235441,-0.09068994151478993
850,850,850,850,2022-06-21,68.19999694824219,71.7300033569336,75.98999786376953,-0.04921241103427587,-0.10251350354678002
851,851,851,851,2022-06-22,68.08000183105469,68.55000305175781,75.30000305175781,-0.006856326765562026,-0.09588314645539153
852,852,852,852,2022-06-23,70.55000305175781,67.87000274658203,75.12999725341797,0.03948725794490637,-0.06096092598288749
853,853,853,853,2022-06-24,70.93000030517578,68.31999969482422,76.62000274658203,0.03820258521677489,-0.07426262382456095
854,854,854,854,2022-06-27,71.45999908447266,67.12000274658203,75.6500015258789,0.06466025268617304,-0.055386680196865656
855,855,855,855,2022-06-28,69.77999877929688,67.87999725341797,73.68000030517578,0.027990595208564617,-0.05293161658150736
856,856,856,856,2022-06-29,70.3499984741211,68.19999694824219,71.7300033569336,0.031524950470460666,-0.019238879384202656
857,857,857,857,2022-06-30,69.30000305175781,68.08000183105469,68.55000305175781,0.017920111455499654,0.010940918550123468
858,858,858,858,2022-07-01,70.13999938964844,70.55000305175781,67.87000274658203,-0.005811532875605763,0.0334462435715861
859,859,859,859,2022-07-05,70.19000244140625,70.93000030517578,68.31999969482422,-0.010432790928883384,0.027371234703382097
860,860,860,860,2022-07-06,70.87999725341797,71.45999908447266,67.12000274658203,-0.008116454498817816,0.05601898618854584
861,861,861,861,2022-07-07,71.77999877929688,69.77999877929688,67.87999725341797,0.028661508096692323,0.05745435597645865
862,862,862,862,2022-07-08,71.37999725341797,70.3499984741211,68.19999694824219,0.014641063278427291,0.04662757254357541
863,863,863,863,2022-07-11,71.41999816894531,69.30000305175781,68.08000183105469,0.03059155878541797,0.049059874383949875
864,864,864,864,2022-07-12,70.68000030517578,70.13999938964844,70.55000305175781,0.007698901058260432,0.0018426257660484335
865,865,865,865,2022-07-13,70.3499984741211,70.19000244140625,70.93000030517578,0.0022794703967763397,-0.008177101770185158
866,866,866,866,2022-07-14,69.38999938964844,70.87999725341797,71.45999908447266,-0.021021415371142438,-0.028967250508599607
867,867,867,867,2022-07-15,70.58999633789062,71.77999877929688,69.77999877929688,-0.01657846839849031,0.011607875791967981
868,868,868,868,2022-07-18,68.47000122070312,71.37999725341797,70.3499984741211,-0.0407676680398793,-0.026723486768937765
869,869,869,869,2022-07-19,70.48999786376953,71.41999816894531,69.30000305175781,-0.01302156719432912,0.01717164155278539
870,870,870,870,2022-07-20,70.11000061035156,70.68000030517578,70.13999938964844,-0.00806451177650147,-0.00042769859649161024
871,871,871,871,2022-07-21,71.88999938964844,70.3499984741211,70.19000244140625,0.021890560752376498,0.02421993003435663
872,872,872,872,2022-07-22,70.54000091552734,69.38999938964844,70.87999725341797,0.016573015362361554,-0.004796788248665362
873,873,873,873,2022-07-25,70.26000213623047,70.58999633789062,71.77999877929688,-0.004674801229349601,-0.021175768583389987
874,874,874,874,2022-07-26,70.05999755859375,68.47000122070312,71.37999725341797,0.023221795086077135,-0.018492571387161427
875,875,875,875,2022-07-27,70.94000244140625,70.48999786376953,71.41999816894531,0.0063839493725961205,-0.006720746847453385
876,876,876,876,2022-07-28,70.77999877929688,70.11000061035156,70.68000030517578,0.00955638515350965,0.0014148057963967453
877,877,877,877,2022-07-29,71.37999725341797,71.88999938964844,70.3499984741211,-0.007094201426629976,0.014641063278427291
878,878,878,878,2022-08-01,70.94999694824219,70.54000091552734,69.38999938964844,0.005812248758060301,0.022481590608379065
879,879,879,879,2022-08-02,71.47000122070312,70.26000213623047,70.58999633789062,0.01722173423972473,0.012466424825979816
880,880,880,880,2022-08-03,72.26000213623047,70.05999755859375,68.47000122070312,0.0314017221567382,0.05535272160008908
881,881,881,881,2022-08-04,71.19999694824219,70.94000244140625,70.48999786376953,0.003664991512379645,0.010072338005241654
882,882,882,882,2022-08-05,71.4000015258789,70.77999877929688,70.11000061035156,0.008759575547822473,0.018399670579048344
883,883,883,883,2022-08-08,72.77999877929688,71.37999725341797,71.88999938964844,0.019613359200737035,0.012380016653284143
884,884,884,884,2022-08-09,71.41000366210938,70.94999694824219,70.54000091552734,0.006483533948602682,0.012333466618803524
885,885,885,885,2022-08-10,72.23999786376953,71.47000122070312,70.26000213623047,0.010773704070447865,0.028180980178451387
886,886,886,886,2022-08-11,72.06999969482422,72.26000213623047,70.05999755859375,-0.0026294275642012588,0.028689726038734653
887,887,887,887,2022-08-12,72.98999786376953,71.19999694824219,70.94000244140625,0.025140463374297095,0.028897594471560595
888,888,888,888,2022-08-15,73.47000122070312,71.4000015258789,70.77999877929688,0.028991591744909728,0.038005121330873415
889,889,889,889,2022-08-16,72.8499984741211,72.77999877929688,71.37999725341797,0.0009617985160523812,0.020594021816563446
890,890,890,890,2022-08-17,71.88999938964844,71.41000366210938,70.94999694824219,0.006721687479673832,0.013248801717242964
891,891,891,891,2022-08-18,71.58000183105469,72.23999786376953,71.47000122070312,-0.009136157976630477,0.0015391158314363995
892,892,892,892,2022-08-19,71.45999908447266,72.06999969482422,72.26000213623047,-0.00846400184452023,-0.011071173928968059
893,893,893,893,2022-08-22,69.93000030517578,72.98999786376953,71.19999694824219,-0.04192351894988422,-0.017837032268268382
894,894,894,894,2022-08-23,69.44000244140625,73.47000122070312,71.4000015258789,-0.05485230314874778,-0.02745096698299443
895,895,895,895,2022-08-24,69.66999816894531,72.8499984741211,72.77999877929688,-0.04365134346990318,-0.04273152875122388
896,896,896,896,2022-08-25,71.18000030517578,71.88999938964844,71.41000366210938,-0.009876187098353029,-0.0032208842618451916
897,897,897,897,2022-08-26,67.70999908447266,71.58000183105469,72.23999786376953,-0.05406541837923018,-0.06270762615247527
898,898,898,898,2022-08-29,67.44000244140625,71.45999908447266,72.06999969482422,-0.05625520143534257,-0.06424305915115014
899,899,899,899,2022-08-30,67.0,69.93000030517578,72.98999786376953,-0.04189904608021178,-0.0820660095777701
900,900,900,900,2022-08-31,67.55999755859375,69.44000244140625,73.47000122070312,-0.027073802084019993,-0.08044104483346592
901,901,901,901,2022-09-01,68.41999816894531,69.66999816894531,72.8499984741211,-0.017941725747843806,-0.06080988878468507
902,902,902,902,2022-09-02,67.5199966430664,71.18000030517578,71.88999938964844,-0.05141898913202503,-0.06078735267330204
903,903,903,903,2022-09-06,67.51000213623047,67.70999908447266,71.58000183105469,-0.002953728414509027,-0.05685945223123012
904,904,904,904,2022-09-07,67.69999694824219,67.44000244140625,71.45999908447266,0.0038551971741376256,-0.05261687915480917
905,905,905,905,2022-09-08,68.87000274658203,67.0,69.93000030517578,0.02791048875495572,-0.015157980179721142
906,906,906,906,2022-09-09,69.16000366210938,67.55999755859375,69.44000244140625,0.023682743655044858,-0.004032240343498583
907,907,907,907,2022-09-12,69.91000366210938,68.41999816894531,69.66999816894531,0.021777338980408567,0.0034448901890604677
908,908,908,908,2022-09-13,68.0199966430664,67.5199966430664,71.18000030517578,0.007405213638311814,-0.04439454409330201
909,909,909,909,2022-09-14,67.98999786376953,67.51000213623047,67.70999908447266,0.007109994257894714,0.004135264851319098
910,910,910,910,2022-09-15,67.66000366210938,67.69999694824219,67.44000244140625,-0.0005907428055482722,0.003262176938594763
911,911,911,911,2022-09-16,66.81999969482422,68.87000274658203,67.0,-0.029766269348080576,-0.0026865717190415195
912,912,912,912,2022-09-19,66.62000274658203,69.16000366210938,67.55999755859375,-0.03672644275637782,-0.01391348203049414
913,913,913,913,2022-09-20,64.6500015258789,69.91000366210938,68.41999816894531,-0.07523962037898368,-0.055100800116325455
914,914,914,914,2022-09-21,62.88999938964844,68.0199966430664,67.5199966430664,-0.0754189577564599,-0.06857223761271347
915,915,915,915,2022-09-22,62.709999084472656,67.98999786376953,67.51000213623047,-0.07765846367397045,-0.0711006206468745
916,916,916,916,2022-09-23,62.97999954223633,67.66000366210938,67.69999694824219,-0.06916943344024562,-0.0697193149006251
917,917,917,917,2022-09-26,63.65999984741211,66.81999969482422,68.87000274658203,-0.04729122810302677,-0.07564981401759119
918,918,918,918,2022-09-27,63.709999084472656,66.62000274658203,69.16000366210938,-0.04368062957275509,-0.07880283818756662
919,919,919,919,2022-09-28,65.2300033569336,64.6500015258789,69.91000366210938,0.008971412488250508,-0.06694321356061239
920,920,920,920,2022-09-29,65.0,62.88999938964844,68.0199966430664,0.03355065401223167,-0.044398659101878235
921,921,921,921,2022-09-30,64.5199966430664,62.709999084472656,67.98999786376953,0.0288629817416457,-0.05103693675143084
922,922,922,922,2022-10-03,66.12000274658203,62.97999954223633,67.66000366210938,0.049857148732430856,-0.022760875438583072
923,923,923,923,2022-10-04,66.55000305175781,63.65999984741211,66.81999969482422,0.04539747425813401,-0.0040406561553354425
924,924,924,924,2022-10-05,66.23999786376953,63.709999084472656,66.62000274658203,0.03971117274609237,-0.0057040658532845345
925,925,925,925,2022-10-06,65.79000091552734,65.2300033569336,64.6500015258789,0.00858496902919792,0.01763340081580833
926,926,926,926,2022-10-07,63.7599983215332,65.0,62.88999938964844,-0.019076948899489188,0.0138336610006069
927,927,927,927,2022-10-10,61.970001220703125,64.5199966430664,62.709999084472656,-0.03952255974950236,-0.011800316928289645
928,928,928,928,2022-10-11,61.95000076293945,66.12000274658203,62.97999954223633,-0.06306717801608286,-0.01635437895813463
929,929,929,929,2022-10-12,60.970001220703125,66.55000305175781,63.65999984741211,-0.08384675544965736,-0.04225571211367729
930,930,930,930,2022-10-13,63.400001525878906,66.23999786376953,63.709999084472656,-0.042874342232489426,-0.004865759897166644
931,931,931,931,2022-10-14,62.54999923706055,65.79000091552734,65.2300033569336,-0.04924763084631778,-0.0410854512026968
932,932,932,932,2022-10-17,64.33999633789062,63.7599983215332,65.0,0.009096581424493877,-0.010153902493990397
933,933,933,933,2022-10-18,63.83000183105469,61.970001220703125,64.5199966430664,0.03001453241427665,-0.010694278485922193
934,934,934,934,2022-10-19,62.16999816894531,61.95000076293945,66.12000274658203,0.003551209092760299,-0.05973993365934804
935,935,935,935,2022-10-20,61.59999847412109,60.970001220703125,66.55000305175781,0.010332905376489343,-0.07438023066335497
936,936,936,936,2022-10-21,62.5099983215332,63.400001525878906,66.23999786376953,-0.014037905093463143,-0.05631038137874822
937,937,937,937,2022-10-24,63.59999847412109,62.54999923706055,65.79000091552734,0.016786558750881975,-0.03328777034397923
938,938,938,938,2022-10-25,65.30000305175781,64.33999633789062,63.7599983215332,0.014920838801817382,0.024153148851393746
939,939,939,939,2022-10-26,66.19000244140625,63.83000183105469,61.970001220703125,0.036973218590812706,0.06809748487294365
940,940,940,940,2022-10-27,66.18000030517578,62.16999816894531,61.95000076293945,0.06450059923330542,0.0682808634405514
941,941,941,941,2022-10-28,66.93000030517578,61.59999847412109,60.970001220703125,0.086526005894203,0.0977529763022027
942,942,942,942,2022-10-31,67.80000305175781,62.5099983215332,63.400001525878906,0.08462653771024553,0.0694006533120175
943,943,943,943,2022-11-01,74.12999725341797,63.59999847412109,62.54999923706055,0.16556602251463182,0.18513186502960544
944,944,944,944,2022-11-02,74.25,65.30000305175781,64.33999633789062,0.13705967120933016,0.1540255552714922
945,945,945,945,2022-11-03,73.2699966430664,66.19000244140625,63.83000183105469,0.1069647067610795,0.1478927548364719
946,946,946,946,2022-11-04,75.2300033569336,66.18000030517578,62.16999816894531,0.13674830779730351,0.21006925482767524
947,947,947,947,2022-11-07,74.3499984741211,66.93000030517578,61.59999847412109,0.11086206686258615,0.20698052460758487
948,948,948,948,2022-11-08,73.70999908447266,67.80000305175781,62.5099983215332,0.08716807915485214,0.17917134960282532
949,949,949,949,2022-11-09,72.11000061035156,74.12999725341797,63.59999847412109,-0.027249382408054412,0.1338050682452958
950,950,950,950,2022-11-10,75.0,74.25,65.30000305175781,0.010101010101010166,0.1485451224336669
951,951,951,951,2022-11-11,75.93000030517578,73.2699966430664,66.19000244140625,0.03630413244138042,0.1471521000832674
952,952,952,952,2022-11-14,75.4800033569336,75.2300033569336,66.18000030517578,0.003323142215132746,0.14052588408692523
953,953,953,953,2022-11-15,74.61000061035156,74.3499984741211,66.93000030517578,0.0034970025765497237,0.11474675437259596
954,954,954,954,2022-11-16,74.30000305175781,73.70999908447266,67.80000305175781,0.008004395259983754,0.09587020217444486
955,955,955,955,2022-11-17,73.04000091552734,72.11000061035156,74.12999725341797,0.012896967096160061,-0.014703849700201777
956,956,956,956,2022-11-18,73.4800033569336,75.0,74.25,-0.02026662190755213,-0.01037032515914349
957,957,957,957,2022-11-21,73.55999755859375,75.93000030517578,73.2699966430664,-0.03121299535172639,0.003957976372512828
958,958,958,958,2022-11-22,74.26000213623047,75.4800033569336,75.2300033569336,-0.016163237499260852,-0.012893808020995157
959,959,959,959,2022-11-23,74.37999725341797,74.61000061035156,74.3499984741211,-0.003082741657311816,0.0004034805637194161
960,960,960,960,2022-11-25,74.93000030517578,74.30000305175781,73.70999908447266,0.008479101312810267,0.0165513666511512
961,961,961,961,2022-11-28,73.8499984741211,73.04000091552734,72.11000061035156,0.011089780236045454,0.02412977186301335
962,962,962,962,2022-11-29,74.37000274658203,73.4800033569336,75.0,0.012112130497942575,-0.00839996337890625
963,963,963,963,2022-11-30,76.16000366210938,73.55999755859375,75.93000030517578,0.03534538050310032,0.0030291499540255895
964,964,964,964,2022-12-01,76.98999786376953,74.26000213623047,75.4800033569336,0.03676266696748631,0.020005225750923783
965,965,965,965,2022-12-02,76.5,74.37999725341797,74.61000061035156,0.028502323539473018,0.025331716582055908
966,966,966,966,2022-12-05,75.11000061035156,74.93000030517578,74.30000305175781,0.002402246155647658,0.010901716356989999
967,967,967,967,2022-12-06,74.22000122070312,73.8499984741211,73.04000091552734,0.005010193015937414,0.016155535191469728
968,968,968,968,2022-12-07,73.80000305175781,74.37000274658203,73.4800033569336,-0.00766437641217399,0.00435492215847888
969,969,969,969,2022-12-08,74.80000305175781,76.16000366210938,73.55999755859375,-0.01785715001256205,0.01685706272864329
970,970,970,970,2022-12-09,74.0,76.98999786376953,74.26000213623047,-0.03883618582585502,-0.0035012406241720084
971,971,971,971,2022-12-12,75.1500015258789,76.5,74.37999725341797,-0.017647038877399934,0.010352303050475742
972,972,972,972,2022-12-13,75.77999877929688,75.11000061035156,74.93000030517578,0.008920225848766394,0.011343900582666544
973,973,973,973,2022-12-14,75.88999938964844,74.22000122070312,73.8499984741211,0.02250064863215706,0.027623574240725368
974,974,974,974,2022-12-15,75.01000213623047,73.80000305175781,74.37000274658203,0.01639565087313155,0.008605612021143072
