,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KR,KR_6m,KR_12m,KR_6m_ret,KR_12m_ret
483,483,483,483,2021-01-05,29.943618774414062,29.596309661865234,29.07065391540528,0.011734878993928666,0.030029075422557838
484,484,484,484,2021-01-06,30.23460578918457,29.46489715576172,29.098812103271484,0.02612290242704396,0.03903230420135917
485,485,485,485,2021-01-07,29.868520736694336,29.53059959411621,28.976789474487305,0.011443084367492862,0.030773984225966666
486,486,486,486,2021-01-08,29.69017601013184,29.615079879760746,28.91107749938965,0.002535739585237895,0.026948096651141284
487,487,487,487,2021-01-11,29.81220054626465,29.81220054626465,28.99555778503418,0.0,0.02816440943419174
488,488,488,488,2021-01-12,29.586923599243164,30.15950965881348,29.46489715576172,-0.0189852575870042,0.0041414175938361275
489,489,489,489,2021-01-13,30.02809715270996,29.943618774414062,29.596309661865234,0.0028212481240939002,0.014589234123370654
490,490,490,490,2021-01-14,31.10757064819336,30.23460578918457,29.46489715576172,0.028873035921012757,0.055750185848194134
491,491,491,491,2021-01-15,31.633224487304688,29.868520736694336,29.53059959411621,0.05908239534749926,0.07120156454958715
492,492,492,492,2021-01-19,31.558130264282227,29.69017601013184,29.615079879760746,0.06291489324660593,0.06561016861715041
493,493,493,493,2021-01-20,31.04186248779297,29.81220054626465,29.81220054626465,0.041246936455430205,0.041246936455430205
494,494,494,494,2021-01-21,31.173274993896484,29.586923599243164,30.15950965881348,0.05361663876043865,0.033613455475618226
495,495,495,495,2021-01-22,31.501813888549805,30.02809715270996,29.943618774414062,0.0490779261950951,0.05203763532640138
496,496,496,496,2021-01-25,32.44987106323242,31.10757064819336,30.23460578918457,0.04315028101099938,0.07326919654564468
497,497,497,497,2021-01-26,34.796539306640625,31.633224487304688,29.868520736694336,0.09999975881704581,0.16499037944962835
498,498,498,498,2021-01-27,36.37351608276367,31.558130264282227,29.69017601013184,0.15258780473225753,0.22510274342432757
499,499,499,499,2021-01-28,33.21019744873047,31.04186248779297,29.81220054626465,0.06985196077684397,0.11398007661972387
500,500,500,500,2021-01-29,32.384159088134766,31.173274993896484,29.586923599243164,0.03884365997718775,0.09454296522275651
501,501,501,501,2021-02-01,31.633224487304688,31.501813888549805,30.02809715270996,0.004171524827738526,0.05345418081045028
502,502,502,502,2021-02-02,31.07002067565918,32.44987106323242,31.10757064819336,-0.04252252296733139,-0.0012071007716689675
503,503,503,503,2021-02-03,31.877281188964844,34.796539306640625,31.633224487304688,-0.08389507048244493,0.007715201520417381
504,504,504,504,2021-02-04,31.3985538482666,36.37351608276367,31.558130264282227,-0.13677430092755194,-0.005056586517618755
505,505,505,505,2021-02-05,31.1169548034668,33.21019744873047,31.04186248779297,-0.0630301174359229,0.0024190660500271743
506,506,506,506,2021-02-08,31.238985061645508,32.384159088134766,31.173274993896484,-0.03536216652631374,0.0021078974782691162
507,507,507,507,2021-02-09,31.529972076416016,31.633224487304688,31.501813888549805,-0.0032640495100367817,0.000893859254131657
508,508,508,508,2021-02-10,31.548742294311523,31.07002067565918,32.44987106323242,0.015407830707605097,-0.027769872094867254
509,509,509,509,2021-02-11,31.52043533325196,31.877281188964844,34.796539306640625,-0.011194362957039572,-0.09415028157019767
510,510,510,510,2021-02-12,32.03947448730469,31.3985538482666,36.37351608276367,0.02041242543001598,-0.11915377071596212
511,511,511,511,2021-02-16,31.765798568725582,31.1169548034668,33.21019744873047,0.020851775803797157,-0.04349263150978655
512,512,512,512,2021-02-17,32.43584442138672,31.238985061645508,32.384159088134766,0.03831300400379156,0.0015960066497724412
513,513,513,513,2021-02-18,31.935670852661133,31.529972076416016,31.633224487304688,0.012867083271176583,0.009561034964292947
514,514,514,514,2021-02-19,32.10554122924805,31.548742294311523,31.07002067565918,0.017648847289767122,0.03332860844859731
515,515,515,515,2021-02-22,31.69974136352539,31.52043533325196,31.877281188964844,0.005688564525765827,-0.005569478287279828
516,516,516,516,2021-02-23,31.17125129699707,32.03947448730469,31.3985538482666,-0.027098546533640633,-0.007239268164004331
517,517,517,517,2021-02-24,30.90701103210449,31.765798568725582,31.1169548034668,-0.027034973944165097,-0.006746925355913036
518,518,518,518,2021-02-25,30.58614921569824,32.43584442138672,31.238985061645508,-0.05702626950784351,-0.02089811319602719
519,519,519,519,2021-02-26,30.39739990234375,31.935670852661133,31.529972076416016,-0.048167798240856485,-0.03592049404063424
520,520,520,520,2021-03-01,31.03913116455078,32.10554122924805,31.548742294311523,-0.03321576350582656,-0.016153136153786662
521,521,521,521,2021-03-02,30.72769927978516,31.69974136352539,31.52043533325196,-0.030664038314794917,-0.025149908149603384
522,522,522,522,2021-03-03,31.378875732421875,31.17125129699707,32.03947448730469,0.006660766789455375,-0.02061827684297901
523,523,523,523,2021-03-04,32.17161178588867,30.90701103210449,31.765798568725582,0.04091630706284044,0.012775161823340042
524,524,524,524,2021-03-05,32.50190353393555,30.58614921569824,32.43584442138672,0.06263470124098047,0.002036608379625493
525,525,525,525,2021-03-08,32.785030364990234,30.39739990234375,31.935670852661133,0.07854719384937892,0.026595950222800147
526,526,526,526,2021-03-09,32.52078628540039,31.03913116455078,32.10554122924805,0.04773507070783545,0.012933750382443598
527,527,527,527,2021-03-10,33.25688934326172,30.72769927978516,31.69974136352539,0.0823097766105918,0.04912178815212753
528,528,528,528,2021-03-11,32.97377395629883,31.378875732421875,31.17125129699707,0.05082713088503166,0.05782644533988934
529,529,529,529,2021-03-12,33.46450424194336,32.17161178588867,30.90701103210449,0.04018736968042691,0.08274799550115963
530,530,530,530,2021-03-15,33.85143280029297,32.50190353393555,30.58614921569824,0.04152154549804643,0.10675693633636074
531,531,531,531,2021-03-16,33.80425262451172,32.785030364990234,30.39739990234375,0.031088037685939485,0.11207710965783257
532,532,532,532,2021-03-17,33.29463577270508,32.52078628540039,31.03913116455078,0.023795534354964065,0.07266648657776442
533,533,533,533,2021-03-18,32.73783874511719,33.25688934326172,30.72769927978516,-0.015607310496996263,0.06541783187309558
534,534,534,534,2021-03-19,33.40787506103516,32.97377395629883,31.378875732421875,0.013165041566417734,0.0646613137422527
535,535,535,535,2021-03-22,34.15342330932617,33.46450424194336,32.17161178588867,0.02058656128302494,0.06160125071218148
536,536,536,536,2021-03-23,34.57810592651367,33.85143280029297,32.50190353393555,0.021466539703288934,0.06387940910631107
537,537,537,537,2021-03-24,33.700435638427734,33.80425262451172,32.785030364990234,-0.003071122063757925,0.027921440463725355
538,538,538,538,2021-03-25,34.43653869628906,33.29463577270508,32.52078628540039,0.03429690390306406,0.058908551413122234
539,539,539,539,2021-03-26,35.13489532470703,32.73783874511719,33.25688934326172,0.073219756449175,0.05646968247876205
540,540,540,540,2021-03-29,35.81438064575195,33.40787506103516,32.97377395629883,0.07203408119553179,0.08614745443508731
541,541,541,541,2021-03-30,35.93707275390625,34.15342330932617,33.46450424194336,0.05222461679538348,0.07388630335254898
542,542,542,542,2021-03-31,33.96467971801758,34.57810592651367,33.85143280029297,-0.017740306823044727,0.0033454098794787335
543,543,543,543,2021-04-01,33.92692565917969,33.700435638427734,33.80425262451172,0.006720685251133451,0.003628923142617202
544,544,544,544,2021-04-05,34.66303634643555,34.43653869628906,33.29463577270508,0.006577247851303092,0.04109973099186992
545,545,545,545,2021-04-06,34.81403350830078,35.13489532470703,32.73783874511719,-0.00913228325973181,0.06341880963334079
546,546,546,546,2021-04-07,35.059410095214844,35.81438064575195,33.40787506103516,-0.02108009511611253,0.049435500796215726
547,547,547,547,2021-04-08,35.13489532470703,35.93707275390625,34.15342330932617,-0.022321724273216548,0.028737149025785946
548,548,548,548,2021-04-09,35.65394973754883,33.96467971801758,34.57810592651367,0.04973607976156269,0.03111343962337232
549,549,549,549,2021-04-12,35.833255767822266,33.92692565917969,33.700435638427734,0.05618929719105803,0.06328761302309482
550,550,550,550,2021-04-13,35.465206146240234,34.66303634643555,34.43653869628906,0.02314193689749211,0.0298713950035292
551,551,551,551,2021-04-14,35.14433670043945,34.81403350830078,35.13489532470703,0.009487645034291114,0.0002687179126383832
552,552,552,552,2021-04-15,35.09715270996094,35.059410095214844,35.81438064575195,0.0010765330803796935,-0.020026255455462882
553,553,553,553,2021-04-16,35.02165222167969,35.13489532470703,35.93707275390625,-0.0032230949311441437,-0.02547287416800137
554,554,554,554,2021-04-19,35.32364273071289,35.65394973754883,33.96467971801758,-0.009264247278838678,0.04001106514113273
555,555,555,555,2021-04-20,35.63507080078125,35.833255767822266,33.92692565917969,-0.005530755238238316,0.050347772703047244
556,556,556,556,2021-04-21,35.77663803100586,35.465206146240234,34.66303634643555,0.008781335810694069,0.03212648982739297
557,557,557,557,2021-04-22,35.32364273071289,35.14433670043945,34.81403350830078,0.005101989313435862,0.01463804021130155
558,558,558,558,2021-04-23,35.24814987182617,35.09715270996094,35.059410095214844,0.0043022624402913046,0.005383427048508471
559,559,559,559,2021-04-26,34.48373031616211,35.02165222167969,35.13489532470703,-0.015359695256884076,-0.018533284432101893
560,560,560,560,2021-04-27,34.70078659057617,35.32364273071289,35.65394973754883,-0.01763283999006038,-0.026733732279002886
561,561,561,561,2021-04-28,34.58753204345703,35.63507080078125,35.833255767822266,-0.029396286685678508,-0.03476445825734531
562,562,562,562,2021-04-29,34.97446823120117,35.77663803100586,35.465206146240234,-0.02242160929457615,-0.013837165164513943
563,563,563,563,2021-04-30,34.48373031616211,35.32364273071289,35.14433670043945,-0.023777627379876654,-0.018796951267231687
564,564,564,564,2021-05-03,35.276458740234375,35.24814987182617,35.09715270996094,0.000803130618518777,0.005108848337504801
565,565,565,565,2021-05-04,33.87030792236328,34.48373031616211,35.02165222167969,-0.017788748148030997,-0.03287521365435986
566,566,566,566,2021-05-05,34.417667388916016,34.70078659057617,35.32364273071289,-0.00815886985504366,-0.025647845798450364
567,567,567,567,2021-05-06,35.56901168823242,34.58753204345703,35.63507080078125,0.02837668913590674,-0.0018537668388013406
568,568,568,568,2021-05-07,35.60676574707031,34.97446823120117,35.77663803100586,0.018078831440389465,-0.004748134349245592
569,569,569,569,2021-05-10,36.67317581176758,34.48373031616211,35.32364273071289,0.06349213021711009,0.03820481062337633
570,570,570,570,2021-05-11,36.257938385009766,35.276458740234375,35.24814987182617,0.02782251053039997,0.028647986259009883
571,571,571,571,2021-05-12,34.56867218017578,33.87030792236328,34.48373031616211,0.020618774987616773,0.0024632446442101052
572,572,572,572,2021-05-13,34.91007995605469,34.417667388916016,34.70078659057617,0.014306970939502062,0.0060313723705431865
573,573,573,573,2021-05-14,35.27995681762695,35.56901168823242,34.58753204345703,-0.00812659269644811,0.02001949064477726
574,574,574,574,2021-05-17,35.460147857666016,35.60676574707031,34.97446823120117,-0.004117697474850246,0.013886690806968804
575,575,575,575,2021-05-18,35.27995681762695,36.67317581176758,34.48373031616211,-0.03799013756789438,0.023089917887789024
576,576,576,576,2021-05-19,34.521244049072266,36.257938385009766,35.276458740234375,-0.04789832001743122,-0.02140846100010463
577,577,577,577,2021-05-20,34.48331069946289,34.56867218017578,33.87030792236328,-0.0024693306201631904,0.018098529795026463
578,578,578,578,2021-05-21,34.70144271850586,34.91007995605469,34.417667388916016,-0.005976418209624912,0.008245048288229695
579,579,579,579,2021-05-24,34.71092987060547,35.27995681762695,35.56901168823242,-0.01612890145991286,-0.024124421143555064
580,580,580,580,2021-05-25,34.578147888183594,35.460147857666016,35.60676574707031,-0.024872991873093553,-0.028888269892116014
581,581,581,581,2021-05-26,34.511756896972656,35.27995681762695,36.67317581176758,-0.021774400819858153,-0.05893732590514755
582,582,582,582,2021-05-27,34.41691970825195,34.521244049072266,36.257938385009766,-0.0030220330609179724,-0.05077560277169402
583,583,583,583,2021-05-28,35.07130813598633,34.48331069946289,34.56867218017578,0.01705165265737074,0.01454021586917631
584,584,584,584,2021-06-01,35.35582733154297,34.70144271850586,34.91007995605469,0.018857562158017593,0.012768443270522178
585,585,585,585,2021-06-02,35.991241455078125,34.71092987060547,35.27995681762695,0.03688496935245955,0.020161153856508962
586,586,586,586,2021-06-03,36.50337219238281,34.578147888183594,35.460147857666016,0.055677484821479606,0.029419627320907082
587,587,587,587,2021-06-04,36.61717987060547,34.511756896972656,35.27995681762695,0.061005963269795016,0.03790319415329879
588,588,588,588,2021-06-07,36.95859909057617,34.41691970825195,34.521244049072266,0.07384970543179703,0.07060449611952513
589,589,589,589,2021-06-08,36.88273239135742,35.07130813598633,34.48331069946289,0.051649748801710915,0.06958211503548895
590,590,590,590,2021-06-09,36.30421447753906,35.35582733154297,34.70144271850586,0.026824068833201542,0.0461874675365721
591,591,591,591,2021-06-10,36.78788757324219,35.991241455078125,34.71092987060547,0.02213444399128006,0.05983584163199174
592,592,592,592,2021-06-11,36.71201705932617,36.50337219238281,34.578147888183594,0.005715769651191138,0.06171149415066801
593,593,593,593,2021-06-14,36.41801834106445,36.61717987060547,34.511756896972656,-0.005439018795133754,0.05523513189382179
594,594,594,594,2021-06-15,35.915374755859375,36.95859909057617,34.41691970825195,-0.028226836524840038,0.043538325344326
595,595,595,595,2021-06-16,35.61188507080078,36.88273239135742,35.07130813598633,-0.03445643091384498,0.015413651886562185
596,596,596,596,2021-06-17,37.15776062011719,36.30421447753906,35.35582733154297,0.023510938188903818,0.0509656660464175
597,597,597,597,2021-06-18,36.74995803833008,36.78788757324219,35.991241455078125,-0.001031033239856316,0.02108058940392299
598,598,598,598,2021-06-21,37.53711318969727,36.71201705932617,36.50337219238281,0.022474824225477974,0.02831905479489305
599,599,599,599,2021-06-22,37.77421188354492,36.41801834106445,36.61717987060547,0.03723963038788525,0.03159806454314795
600,600,600,600,2021-06-23,37.167240142822266,35.915374755859375,36.95859909057617,0.034855974508762655,0.005645264089549684
601,601,601,601,2021-06-24,37.12932205200195,35.61188507080078,36.88273239135742,0.04261040880549638,0.006685775284434037
602,602,602,602,2021-06-25,37.18620681762695,37.15776062011719,36.30421447753906,0.0007655519879301576,0.024294489022302468
603,603,603,603,2021-06-28,37.32846450805664,36.74995803833008,36.78788757324219,0.015741690619705873,0.014694427173568947
604,604,604,604,2021-06-29,36.84479522705078,37.53711318969727,36.71201705932617,-0.018443559022447986,0.0036167494559080637
605,605,605,605,2021-06-30,36.33266067504883,37.77421188354492,36.41801834106445,-0.038162310650988296,-0.0023438306064934578
606,606,606,606,2021-07-01,36.16195297241211,37.167240142822266,35.915374755859375,-0.027047667961009436,0.006865533722782757
607,607,607,607,2021-07-02,36.38956832885742,37.12932205200195,35.61188507080078,-0.019923706716445277,0.021837744800942582
608,608,608,608,2021-07-06,35.4791145324707,37.18620681762695,37.15776062011719,-0.045906599012057736,-0.04517619091226033
609,609,609,609,2021-07-07,35.697235107421875,37.32846450805664,36.74995803833008,-0.043699343708142546,-0.028645554637374504
610,610,610,610,2021-07-08,35.92485809326172,36.84479522705078,37.53711318969727,-0.024967899213988898,-0.042950961313617086
611,611,611,611,2021-07-09,36.29473114013672,36.33266067504883,37.77421188354492,-0.0010439514807721872,-0.03916642253104663
612,612,612,612,2021-07-12,36.33266067504883,36.16195297241211,37.167240142822266,0.004720643897937471,-0.02245470647178549
613,613,613,613,2021-07-13,36.10504913330078,36.38956832885742,37.12932205200195,-0.007818702134232636,-0.027586631322452204
614,614,614,614,2021-07-14,36.3421516418457,35.4791145324707,37.18620681762695,0.02432521557394396,-0.022698071355348626
615,615,615,615,2021-07-15,36.83530807495117,35.697235107421875,37.32846450805664,0.03188126374786604,-0.013211270262644459
616,616,616,616,2021-07-16,37.32846450805664,35.92485809326172,36.84479522705078,0.03907061820957303,0.013127207737899438
617,617,617,617,2021-07-19,38.9502067565918,36.29473114013672,36.33266067504883,0.07316421786407745,0.0720438864897266
618,618,618,618,2021-07-20,38.47602081298828,36.33266067504883,36.16195297241211,0.0589926555918705,0.06399178280945095
619,619,619,619,2021-07-21,38.03975677490234,36.10504913330078,36.38956832885742,0.05358551471453654,0.045347843402041565
620,620,620,620,2021-07-22,37.67937088012695,36.3421516418457,35.4791145324707,0.036795268795849934,0.06201553721535413
621,621,621,621,2021-07-23,37.83111190795898,36.83530807495117,35.697235107421875,0.027033948812958952,0.0597770890130771
622,622,622,622,2021-07-26,37.736270904541016,37.32846450805664,35.92485809326172,0.010924810378855954,0.05042226768375335
623,623,623,623,2021-07-27,37.9638900756836,38.9502067565918,36.29473114013672,-0.025322501805238207,0.045989015019897383
624,624,624,624,2021-07-28,37.9638900756836,38.47602081298828,36.33266067504883,-0.013310387261559087,0.04489705323879578
625,625,625,625,2021-07-29,38.6182746887207,38.03975677490234,36.10504913330078,0.01520824429140566,0.06960870060420166
626,626,626,626,2021-07-30,38.599308013916016,37.67937088012695,36.3421516418457,0.0244148750974571,0.062108495785135
627,627,627,627,2021-08-02,38.89330673217773,37.83111190795898,36.83530807495117,0.02807728270855514,0.05587027134506428
628,628,628,628,2021-08-03,40.42020797729492,37.736270904541016,37.32846450805664,0.07112353734006427,0.08282535887783404
629,629,629,629,2021-08-04,39.75634002685547,37.9638900756836,38.9502067565918,0.04721460175968528,0.020696508116153867
630,630,630,630,2021-08-05,39.70891189575195,37.9638900756836,38.47602081298828,0.045965305889083874,0.03204310260554499
631,631,631,631,2021-08-06,39.5951042175293,38.6182746887207,38.03975677490234,0.02529448911641552,0.040887418177530055
632,632,632,632,2021-08-09,40.09775161743164,38.599308013916016,37.67937088012695,0.03882047841312075,0.06418315064225766
633,633,633,633,2021-08-10,40.57195281982422,38.89330673217773,37.83111190795898,0.04316028203016464,0.07244938817906155
634,634,634,634,2021-08-11,40.78059005737305,40.42020797729492,37.736270904541016,0.008915888811867667,0.08067355570276269
635,635,635,635,2021-08-12,40.63763046264648,39.75634002685547,37.9638900756836,0.02216729294486597,0.07042851461303345
636,636,636,636,2021-08-13,40.799652099609375,39.70891189575195,37.9638900756836,0.02746839819537117,0.07469629740978845
637,637,637,637,2021-08-16,41.40960311889648,39.5951042175293,38.6182746887207,0.04582634487836201,0.07227998797654833
638,638,638,638,2021-08-17,43.30615234375,40.09775161743164,38.599308013916016,0.08001447953813878,0.121941158326907
639,639,639,639,2021-08-18,44.08763885498047,40.57195281982422,38.89330673217773,0.08665311356268801,0.13355336841301013
640,640,640,640,2021-08-19,43.77314376831055,40.78059005737305,40.42020797729492,0.07338181489594353,0.0829519678102364
641,641,641,641,2021-08-20,44.7357063293457,40.63763046264648,39.75634002685547,0.1008443607573557,0.12524710018896767
642,642,642,642,2021-08-23,44.54510116577149,40.799652099609375,39.70891189575195,0.09180100499430432,0.1217910297495941
643,643,643,643,2021-08-24,43.60158920288086,41.40960311889648,39.5951042175293,0.05293424517232603,0.10118637302583067
644,644,644,644,2021-08-25,43.64923858642578,43.30615234375,40.09775161743164,0.007922344149913663,0.08857072593192994
645,645,645,645,2021-08-26,43.048828125,44.08763885498047,40.57195281982422,-0.023562403362027973,0.061048954586320425
646,646,646,646,2021-08-27,43.35380554199219,43.77314376831055,40.78059005737305,-0.009579806023024107,0.06309902532059875
647,647,647,647,2021-08-30,44.030460357666016,44.7357063293457,40.63763046264648,-0.01576472195359213,0.0834898554958361
648,648,648,648,2021-08-31,43.86844253540039,44.54510116577149,40.799652099609375,-0.015190416289615372,0.07521609322302036
649,649,649,649,2021-09-01,43.592063903808594,43.60158920288086,41.40960311889648,-0.00021846219934651412,0.05270421884135845
650,650,650,650,2021-09-02,45.08833694458008,43.64923858642578,43.30615234375,0.03296960966008311,0.04115315040421241
651,651,651,651,2021-09-03,44.45932388305664,43.048828125,44.08763885498047,0.032765021011977646,0.008430595008700026
652,652,652,652,2021-09-07,43.830322265625,43.35380554199219,43.77314376831055,0.010991347072663915,0.0013062460767518935
653,653,653,653,2021-09-08,44.11622619628906,44.030460357666016,44.7357063293457,0.0019478751284078832,-0.013847554534983986
654,654,654,654,2021-09-09,43.96375274658203,43.86844253540039,44.54510116577149,0.0021726372233235036,-0.013050782330160438
655,655,655,655,2021-09-10,40.66622543334961,43.592063903808594,43.60158920288086,-0.06711860390265567,-0.0673224032241766
656,656,656,656,2021-09-13,40.86636352539063,45.08833694458008,43.64923858642578,-0.09363781645747649,-0.06375540905541888
657,657,657,657,2021-09-14,39.82755279541016,44.45932388305664,43.048828125,-0.10417997133356394,-0.07482840927135781
658,658,658,658,2021-09-15,39.169952392578125,43.830322265625,43.35380554199219,-0.10632752925711164,-0.09650486496189159
659,659,659,659,2021-09-16,38.95075607299805,44.11622619628906,44.030460357666016,-0.11708776041513547,-0.11536795762308116
660,660,660,660,2021-09-17,39.01746368408203,43.96375274658203,43.86844253540039,-0.11250834502258344,-0.1105801476175905
661,661,661,661,2021-09-20,38.51235580444336,40.66622543334961,43.592063903808594,-0.05296458193387921,-0.11652827704084512
662,662,662,662,2021-09-21,38.55047607421875,40.86636352539063,45.08833694458008,-0.0566697707206808,-0.145001153588727
663,663,663,663,2021-09-22,38.2169075012207,39.82755279541016,44.45932388305664,-0.04044047854165611,-0.14040736198003478
664,664,664,664,2021-09-23,38.29315185546875,39.169952392578125,43.830322265625,-0.022384518835297573,-0.12633195751104276
665,665,665,665,2021-09-24,38.10254669189453,38.95075607299805,44.11622619628906,-0.021776454852734495,-0.136314458939382
666,666,666,666,2021-09-27,38.30268478393555,39.01746368408203,43.96375274658203,-0.01831946089407377,-0.128766713689759
667,667,667,667,2021-09-28,38.60765838623047,38.51235580444336,40.66622543334961,0.0024745975621702776,-0.0506210503970439
668,668,668,668,2021-09-29,39.39867782592773,38.55047607421875,40.86636352539063,0.022002367754836216,-0.0359142721018233
669,669,669,669,2021-09-30,38.53141403198242,38.2169075012207,39.82755279541016,0.008229512834121211,-0.03254377114471141
670,670,670,670,2021-10-01,37.30199813842773,38.29315185546875,39.169952392578125,-0.025883315136397522,-0.047688448416504436
671,671,671,671,2021-10-04,37.76898956298828,38.10254669189453,38.95075607299805,-0.008754195135655007,-0.030340014653245873
672,672,672,672,2021-10-05,38.00724792480469,38.30268478393555,39.01746368408203,-0.007713215425952824,-0.025891374371663223
673,673,673,673,2021-10-06,37.6927375793457,38.60765838623047,38.51235580444336,-0.023697909822240737,-0.021281955049945123
674,674,674,674,2021-10-07,37.64509201049805,39.39867782592773,38.55047607421875,-0.04450874781071135,-0.023485677893513524
675,675,675,675,2021-10-08,37.61649703979492,38.53141403198242,38.2169075012207,-0.023744703255065724,-0.01571059776112449
676,676,676,676,2021-10-11,37.72133255004883,37.30199813842773,38.29315185546875,0.0112416072207433,-0.014932677977988362
677,677,677,677,2021-10-12,37.9595947265625,37.76898956298828,38.10254669189453,0.005046604788204512,-0.0037517693105389993
678,678,678,678,2021-10-13,37.61649703979492,38.00724792480469,38.30268478393555,-0.01028095708962784,-0.0179148732787634
679,679,679,679,2021-10-14,37.28292846679688,37.6927375793457,38.60765838623047,-0.010872362658354118,-0.034312620210762534
680,680,680,680,2021-10-15,36.77782440185547,37.64509201049805,39.39867782592773,-0.023037999439627477,-0.06652135474321708
681,681,681,681,2021-10-18,37.36870956420898,37.61649703979492,38.53141403198242,-0.006587202293818262,-0.030175494385136226
682,682,682,682,2021-10-19,37.23528289794922,37.72133255004883,37.30199813842773,-0.012885272582953355,-0.001788516535519813
683,683,683,683,2021-10-20,37.47353363037109,37.9595947265625,37.76898956298828,-0.01280469667004347,-0.00782271212536556
684,684,684,684,2021-10-21,37.4544792175293,37.61649703979492,38.00724792480469,-0.004307094892281538,-0.014543770924140942
685,685,685,685,2021-10-22,38.34081268310547,37.28292846679688,37.6927375793457,0.028374493630528796,0.01719363318717626
686,686,686,686,2021-10-25,38.43611526489258,36.77782440185547,37.64509201049805,0.04508942249866865,0.02101265296878374
687,687,687,687,2021-10-26,38.08348846435547,37.36870956420898,37.61649703979492,0.019127738380109616,0.012414537804158465
688,688,688,688,2021-10-27,37.62602615356445,37.23528289794922,37.72133255004883,0.010493897862576818,-0.002526591454793392
689,689,689,689,2021-10-28,37.826168060302734,37.47353363037109,37.9595947265625,0.009410226252211551,-0.003514965510588053
690,690,690,690,2021-10-29,38.14067077636719,37.4544792175293,37.61649703979492,0.01832068081503957,0.013934677011996577
691,691,691,691,2021-11-01,38.55047607421875,38.34081268310547,37.28292846679688,0.005468412807161593,0.033998069882056337
692,692,692,692,2021-11-02,38.78873825073242,38.43611526489258,36.77782440185547,0.009174261847474607,0.05467734651469769
693,693,693,693,2021-11-03,40.93307495117188,38.08348846435547,37.36870956420898,0.07482472330452361,0.09538368941636621
694,694,694,694,2021-11-04,41.38100814819336,37.62602615356445,37.23528289794922,0.09979746410911328,0.11133862636699532
695,695,695,695,2021-11-05,40.33265686035156,37.826168060302734,37.47353363037109,0.06626335493600521,0.07629713435039531
696,696,696,696,2021-11-08,39.74177551269531,38.14067077636719,37.4544792175293,0.04197893492004878,0.061068698402714006
697,697,697,697,2021-11-09,39.960975646972656,38.55047607421875,38.34081268310547,0.036588382722910096,0.042256875910747116
698,698,698,698,2021-11-10,40.475616455078125,38.78873825073242,38.43611526489258,0.043488865078354255,0.05306210516150722
699,699,699,699,2021-11-11,40.28501129150391,40.93307495117188,38.08348846435547,-0.015832274033676375,0.05780780374699601
700,700,700,700,2021-11-12,40.6393928527832,41.38100814819336,37.62602615356445,-0.017921634309978396,0.08008729614230825
701,701,701,701,2021-11-15,40.85969161987305,40.33265686035156,37.826168060302734,0.013067196672569725,0.08019642789970827
702,702,702,702,2021-11-16,39.93062210083008,39.74177551269531,38.14067077636719,0.004751840744368296,0.0469302528777753
703,703,703,703,2021-11-17,38.93451690673828,39.960975646972656,38.55047607421875,-0.02568652850977471,0.00996202567719684
704,704,704,704,2021-11-18,39.65286636352539,40.475616455078125,38.78873825073242,-0.0203270552399335,0.02227780927565104
705,705,705,705,2021-11-19,39.16438293457031,40.28501129150391,40.93307495117188,-0.027817501373518017,-0.04320936110251672
706,706,706,706,2021-11-22,41.05125045776367,40.6393928527832,41.38100814819336,0.010134442866123194,-0.007968817222837155
707,707,707,707,2021-11-23,41.2428092956543,40.85969161987305,40.33265686035156,0.009376421127831325,0.02256614133936341
708,708,708,708,2021-11-24,40.74475860595703,39.93062210083008,39.74177551269531,0.020388775889119692,0.025237500849485617
709,709,709,709,2021-11-26,41.319435119628906,38.93451690673828,39.960975646972656,0.061254598807616745,0.03399465229921539
710,710,710,710,2021-11-29,40.562767028808594,39.65286636352539,40.475616455078125,0.02294665553157027,0.002153162357074745
711,711,711,711,2021-11-30,39.77737808227539,39.16438293457031,40.28501129150391,0.015651852570463642,-0.012601044233431336
712,712,712,712,2021-12-01,38.51308441162109,41.05125045776367,40.6393928527832,-0.0618292017378137,-0.05232136338416027
713,713,713,713,2021-12-02,42.765716552734375,41.2428092956543,40.85969161987305,0.036925400647732864,0.04664804988235116
714,714,714,714,2021-12-03,41.5971908569336,40.74475860595703,39.93062210083008,0.020921273806539187,0.0417366088586153
715,715,715,715,2021-12-06,43.206298828125,41.319435119628906,38.93451690673828,0.04566528325068342,0.10971709066325697
716,716,716,716,2021-12-07,43.16798782348633,40.562767028808594,39.65286636352539,0.06422690032037126,0.08864734840945365
717,717,717,717,2021-12-08,41.00335693359375,39.77737808227539,39.16438293457031,0.030821007075492624,0.046955265504775134
718,718,718,718,2021-12-09,41.83664321899414,38.51308441162109,41.05125045776367,0.08629687437784628,0.019132005784781914
719,719,719,719,2021-12-10,42.717811584472656,42.765716552734375,41.2428092956543,-0.0011201722342860654,0.035763865604901524
720,720,720,720,2021-12-13,43.70435333251953,41.5971908569336,40.74475860595703,0.050656364821200395,0.07263743430620773
721,721,721,721,2021-12-14,43.65645980834961,43.206298828125,41.319435119628906,0.010418873924270988,0.0565599380038595
722,722,722,722,2021-12-15,44.26945495605469,43.16798782348633,40.562767028808594,0.025515832173421016,0.091381535303386
723,723,723,723,2021-12-16,43.972537994384766,41.00335693359375,39.77737808227539,0.07241312133539934,0.10546597373592892
