,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AXON,AXON_6m,AXON_12m,AXON_6m_ret,AXON_12m_ret
22,22,22,22,2019-03-08,46.86000061035156,53.83000183105469,56.0,-0.1294817199259709,-0.16321427481515072
23,23,23,23,2019-03-11,47.970001220703125,54.45000076293945,55.4900016784668,-0.11900825438825047,-0.13551991764818871
24,24,24,24,2019-03-12,48.33000183105469,51.20000076293945,55.7400016784668,-0.056054665803094705,-0.13293863696230757
25,25,25,25,2019-03-13,47.630001068115234,51.400001525878906,58.04999923706055,-0.07334631023046856,-0.17950040147964252
26,26,26,26,2019-03-14,47.04999923706055,49.97999954223633,60.220001220703125,-0.05862345602263841,-0.21869813544797545
27,27,27,27,2019-03-15,47.959999084472656,48.470001220703125,55.4900016784668,-0.010522016162290315,-0.13570016879124014
28,28,28,28,2019-03-18,50.02000045776367,46.86000061035156,53.83000183105469,0.06743490837074484,-0.07077839947412035
29,29,29,29,2019-03-19,52.040000915527344,47.970001220703125,54.45000076293945,0.0848446860799259,-0.0442607862928156
30,30,30,30,2019-03-20,52.650001525878906,48.33000183105469,51.20000076293945,0.08938546515941526,0.02832032697915543
31,31,31,31,2019-03-21,54.540000915527344,47.630001068115234,51.400001525878906,0.14507662591756354,0.061089480475355895
32,32,32,32,2019-03-22,52.04999923706055,47.04999923706055,49.97999954223633,0.10626992733427243,0.041416560900024324
33,33,33,33,2019-03-25,52.88999938964844,47.959999084472656,48.470001220703125,0.10279400332123645,0.09119038699461357
34,34,34,34,2019-03-26,53.36000061035156,50.02000045776367,46.86000061035156,0.06677329312318081,0.1387110523973003
35,35,35,35,2019-03-27,52.52000045776367,52.040000915527344,47.970001220703125,0.009223665138197834,0.09485093019128032
36,36,36,36,2019-03-28,53.84999847412109,52.650001525878906,48.33000183105469,0.02279196416836471,0.11421469964686604
37,37,37,37,2019-03-29,54.40999984741211,54.540000915527344,47.630001068115234,-0.002383591234561666,0.1423472313091252
38,38,38,38,2019-04-01,55.2599983215332,52.04999923706055,47.04999923706055,0.061671453055220704,0.17449520122427065
39,39,39,39,2019-04-02,54.380001068115234,52.88999938964844,47.959999084472656,0.028171709125759836,0.13386159520843477
40,40,40,40,2019-04-03,55.380001068115234,53.36000061035156,50.02000045776367,0.037856080109785584,0.1071571483666316
41,41,41,41,2019-04-04,55.119998931884766,52.52000045776367,52.040000915527344,0.04950492101027293,0.059185202962562355
42,42,42,42,2019-04-05,57.72999954223633,53.84999847412109,52.650001525878906,0.07205201816263496,0.09648618934722086
43,43,43,43,2019-04-08,60.31999969482422,54.40999984741211,54.540000915527344,0.108619736518768,0.10597724023233979
44,44,44,44,2019-04-09,58.65999984741211,55.2599983215332,52.04999923706055,0.06152735485252503,0.12699328928414522
45,45,45,45,2019-04-10,60.119998931884766,54.380001068115234,52.88999938964844,0.10555347096407242,0.13669880177104665
46,46,46,46,2019-04-11,60.91999816894531,55.380001068115234,53.36000061035156,0.10003605984073749,0.14167911304572112
47,47,47,47,2019-04-12,61.869998931884766,55.119998931884766,52.52000045776367,0.12246008945575992,0.1780273875214513
48,48,48,48,2019-04-15,60.75,57.72999954223633,53.84999847412109,0.052312497517935874,0.128133736701866
49,49,49,49,2019-04-16,61.54999923706055,60.31999969482422,54.40999984741211,0.020391239198594757,0.13122586674640546
50,50,50,50,2019-04-17,61.5,58.65999984741211,55.2599983215332,0.048414595294500096,0.11292077213175111
51,51,51,51,2019-04-18,59.81999969482422,60.119998931884766,54.380001068115234,-0.004990007358457227,0.10003675100879383
52,52,52,52,2019-04-22,60.7400016784668,60.91999816894531,55.380001068115234,-0.002954637161664775,0.09678585241916071
53,53,53,53,2019-04-23,62.869998931884766,61.869998931884766,55.119998931884766,0.016162922535378543,0.14060232493068736
54,54,54,54,2019-04-24,62.58000183105469,60.75,57.72999954223633,0.030123486930941468,0.08401181928418366
55,55,55,55,2019-04-25,62.93999862670898,61.54999923706055,60.31999969482422,0.022583256001268648,0.043434995774868534
56,56,56,56,2019-04-26,62.86000061035156,61.5,58.65999984741211,0.022113831062626987,0.07159905853843518
57,57,57,57,2019-04-29,63.369998931884766,59.81999969482422,60.119998931884766,0.05934468831780526,0.05405855052795672
