,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GEN,GEN_6m,GEN_12m,GEN_6m_ret,GEN_12m_ret
363,363,363,363,2020-07-15,18.703689575195312,18.29709243774414,17.668704986572266,0.022221953506253556,0.05857727487156561
364,364,364,364,2020-07-16,18.639005661010746,18.58356094360352,17.95517349243164,0.0029835356945575597,0.03808552275294641
365,365,365,365,2020-07-17,18.768373489379883,18.555837631225582,18.324817657470703,0.011453854165906607,0.024205197574140636
366,366,366,366,2020-07-20,18.8792724609375,18.75914001464844,18.269363403320312,0.006403942088776482,0.03338425341664286
367,367,367,367,2020-07-21,18.426464080810547,18.62976455688477,18.491146087646484,-0.010912670176451145,-0.0034979988005799934
368,368,368,368,2020-07-22,19.12877655029297,18.639005661010746,18.417224884033203,0.026276664012540696,0.038635118523021594
369,369,369,369,2020-07-23,19.51689720153809,18.703689575195312,18.29709243774414,0.04347846039004222,0.06666659022160681
370,370,370,370,2020-07-24,18.842304229736328,18.639005661010746,18.58356094360352,0.010907157410807722,0.01392323499882675
371,371,371,371,2020-07-27,19.239669799804688,18.768373489379883,18.555837631225582,0.025111196273427172,0.036852670419381006
372,372,372,372,2020-07-28,19.00864601135254,18.8792724609375,18.75914001464844,0.006852676695181081,0.01330050292866658
373,373,373,373,2020-07-29,19.57234001159668,18.426464080810547,18.62976455688477,0.062186425228454745,0.05059513510403302
374,374,374,374,2020-07-30,19.52613639831543,19.12877655029297,18.639005661010746,0.020772883565121525,0.04759538965967436
375,375,375,375,2020-07-31,19.82184791564941,19.51689720153809,18.703689575195312,0.015624958770971364,0.05978276831203355
376,376,376,376,2020-08-03,20.29313087463379,18.842304229736328,18.639005661010746,0.0769983663997853,0.08874535711329057
377,377,377,377,2020-08-04,20.422510147094727,19.239669799804688,18.768373489379883,0.06147924364596147,0.08813425727332413
378,378,378,378,2020-08-05,20.237688064575195,19.00864601135254,18.8792724609375,0.06465700147651954,0.07195275169889892
379,379,379,379,2020-08-06,20.47795486450196,19.57234001159668,18.426464080810547,0.04627013695698623,0.11133393659762714
380,380,380,380,2020-08-07,21.58687210083008,19.52613639831543,19.12877655029297,0.10553729936519529,0.12850249696180738
381,381,381,381,2020-08-10,21.25419044494629,19.82184791564941,19.51689720153809,0.07226079704536725,0.08901482779093017
382,382,382,382,2020-08-11,20.681251525878903,20.29313087463379,18.842304229736328,0.019125715674078725,0.09759673093699472
383,383,383,383,2020-08-12,20.81063270568848,20.422510147094727,19.239669799804688,0.01900464515861522,0.08165228001468816
384,384,384,384,2020-08-13,21.22647285461425,20.237688064575195,19.00864601135254,0.04885858438394752,0.11667463542312051
385,385,385,385,2020-08-14,21.18026733398437,20.47795486450196,19.57234001159668,0.034296025854605894,0.0821530446249652
386,386,386,386,2020-08-17,21.069379806518555,21.58687210083008,19.52613639831543,-0.02397254645760505,0.07903475509554792
387,387,387,387,2020-08-18,21.11557960510254,21.25419044494629,19.82184791564941,-0.006521577013379409,0.06526796567900828
388,388,388,388,2020-08-19,20.967729568481445,20.681251525878903,20.29313087463379,0.013852065105637745,0.0332427114384255
389,389,389,389,2020-08-20,20.93076133728028,20.81063270568848,20.422510147094727,0.005772464167269842,0.02488681295907491
390,390,390,390,2020-08-21,20.99115943908692,21.22647285461425,20.237688064575195,-0.011085846298584445,0.03723109932851609
391,391,391,391,2020-08-24,21.79958724975586,21.18026733398437,20.47795486450196,0.02924042015172157,0.0645392762118504
392,392,392,392,2020-08-25,21.82746124267578,21.069379806518555,21.58687210083008,0.0359802444646562,0.01114515992506604
393,393,393,393,2020-08-26,22.49650001525879,21.11557960510254,21.25419044494629,0.06539817689032579,0.05845010062982148
394,394,394,394,2020-08-27,22.459333419799805,20.967729568481445,20.681251525878903,0.07113807179011555,0.08597554609767921
395,395,395,395,2020-08-28,22.34782791137696,20.93076133728028,20.81063270568848,0.0677025814427834,0.07386585633546328
396,396,396,396,2020-08-31,21.855337142944336,20.99115943908692,21.22647285461425,0.04116865037232098,0.029626414743388674
397,397,397,397,2020-09-01,22.134105682373047,21.79958724975586,21.18026733398437,0.015345172767935455,0.04503429221869237
398,398,398,398,2020-09-02,22.40358161926269,21.82746124267578,21.069379806518555,0.026394291584424634,0.06332420911275971
399,399,399,399,2020-09-03,21.28851318359375,22.49650001525879,21.11557960510254,-0.05369665640636068,0.008189857049882843
400,400,400,400,2020-09-04,21.734539031982425,22.459333419799805,20.967729568481445,-0.032271411366929126,0.03657093444459725
401,401,401,401,2020-09-08,20.99115943908692,22.34782791137696,20.93076133728028,-0.060706950029777995,0.002885614184471308
402,402,402,402,2020-09-09,21.418603897094727,21.855337142944336,20.99115943908692,-0.019982910489697137,0.02036307042725216
403,403,403,403,2020-09-10,20.87965583801269,22.134105682373047,21.79958724975586,-0.05667497310990799,-0.04219948759596215
404,404,404,404,2020-09-11,19.634492874145508,22.40358161926269,21.82746124267578,-0.12360027035749988,-0.10046832034880493
405,405,405,405,2020-09-14,19.755294799804688,21.28851318359375,22.49650001525879,-0.07202092370502677,-0.12185029731712993
406,406,406,406,2020-09-15,19.727415084838867,21.734539031982425,22.459333419799805,-0.09234720571667387,-0.12163844241933375
407,407,407,407,2020-09-16,19.61591529846192,20.99115943908692,22.34782791137696,-0.06551539683244956,-0.12224510694053903
408,408,408,408,2020-09-17,19.402189254760746,21.418603897094727,21.855337142944336,-0.09414314079581498,-0.11224479732977044
409,409,409,409,2020-09-18,19.39289665222168,20.87965583801269,22.134105682373047,-0.07120611552822032,-0.12384548395530548
410,410,410,410,2020-09-21,19.132715225219727,19.634492874145508,22.40358161926269,-0.025555926101178628,-0.14599747708333655
411,411,411,411,2020-09-22,19.522987365722656,19.755294799804688,21.28851318359375,-0.011759249175280706,-0.0829332608926262
412,412,412,412,2020-09-23,18.891117095947266,19.727415084838867,21.734539031982425,-0.042392679694478685,-0.13082503989852545
413,413,413,413,2020-09-24,19.01191520690918,19.61591529846192,20.99115943908692,-0.03079132848825572,-0.09428941921579892
414,414,414,414,2020-09-25,19.4207706451416,19.402189254760746,21.418603897094727,0.0009576955536756415,-0.09327560570948867
415,415,415,415,2020-09-28,19.5787410736084,19.39289665222168,20.87965583801269,0.009583118227231235,-0.062305373924597895
416,416,416,416,2020-09-29,19.383604049682617,19.132715225219727,19.634492874145508,0.013113079952822515,-0.012777963050589314
417,417,417,417,2020-09-30,19.36501884460449,19.522987365722656,19.755294799804688,-0.008091411327526665,-0.019755511580827334
418,418,418,418,2020-10-01,19.24422264099121,18.891117095947266,19.727415084838867,0.018691618036696056,-0.024493449434183856
419,419,419,419,2020-10-02,19.104835510253903,19.01191520690918,19.61591529846192,0.004887477265360207,-0.0260543431408522
420,420,420,420,2020-10-05,19.99689102172852,19.4207706451416,19.402189254760746,0.029665165564943363,0.030651271315779605
421,421,421,421,2020-10-06,19.699541091918945,19.5787410736084,19.39289665222168,0.006169958418489996,0.015812204086702808
422,422,422,422,2020-10-07,19.476524353027344,19.383604049682617,19.132715225219727,0.004793757812353139,0.0179696986946436
423,423,423,423,2020-10-08,19.43006706237793,19.36501884460449,19.522987365722656,0.0033590578091053924,-0.0047595330368276345
424,424,424,424,2020-10-09,19.504404067993164,19.24422264099121,18.891117095947266,0.013519975935414097,0.032464304198160265
425,425,425,425,2020-10-12,19.76458549499512,19.104835510253903,19.01191520690918,0.034533141328912276,0.03958939853741872
426,426,426,426,2020-10-13,19.792461395263672,19.99689102172852,19.4207706451416,-0.010223070488443176,0.019138825997878417
427,427,427,427,2020-10-14,20.04335021972656,19.699541091918945,19.5787410736084,0.0174526465466065,0.023730287068581823
428,428,428,428,2020-10-15,19.60661697387696,19.476524353027344,19.383604049682617,0.006679457714918069,0.011505235229874344
429,429,429,429,2020-10-16,19.60661697387696,19.43006706237793,19.36501884460449,0.00908642831402684,0.012476007961117253
430,430,430,430,2020-10-19,19.234926223754883,19.504404067993164,19.24422264099121,-0.013816256231098945,-0.0004830757474467706
431,431,431,431,2020-10-20,19.22563743591309,19.76458549499512,19.104835510253903,-0.02726837146260952,0.006323107340775014
432,432,432,432,2020-10-21,19.337142944335938,19.792461395263672,19.99689102172852,-0.023004640091741746,-0.032992532522965856
433,433,433,433,2020-10-22,19.18846702575684,20.04335021972656,19.699541091918945,-0.042651711644909884,-0.025943450346249786
434,434,434,434,2020-10-23,19.36501884460449,19.60661697387696,19.476524353027344,-0.012322275158145213,-0.0057251235590976
435,435,435,435,2020-10-26,19.16059112548828,19.60661697387696,19.43006706237793,-0.022748740845141446,-0.013869017334038447
436,436,436,436,2020-10-27,19.327852249145508,19.234926223754883,19.504404067993164,0.004831109010226431,-0.009051895060838033
437,437,437,437,2020-10-28,18.974748611450195,19.22563743591309,19.76458549499512,-0.013049701228331712,-0.03996222859037102
438,438,438,438,2020-10-29,19.15130043029785,19.337142944335938,19.792461395263672,-0.009610650062062076,-0.032394200608078516
439,439,439,439,2020-10-30,19.1141300201416,19.18846702575684,20.04335021972656,-0.0038740460879680416,-0.046360523036234946
440,440,440,440,2020-11-02,19.45794486999512,19.36501884460449,19.60661697387696,0.00479865401300783,-0.00758275148027443
441,441,441,441,2020-11-03,20.04335021972656,19.16059112548828,19.60661697387696,0.04607160021613277,0.022274788477353535
442,442,442,442,2020-11-04,20.424335479736328,19.327852249145508,19.234926223754883,0.05673073326806377,0.061835914634938316
443,443,443,443,2020-11-05,20.461502075195312,18.974748611450195,19.22563743591309,0.07835431679173577,0.06428211513932203
444,444,444,444,2020-11-06,18.94686889648437,19.15130043029785,19.337142944335938,-0.010674551034146162,-0.02018261172164948
445,445,445,445,2020-11-09,18.08268928527832,19.1141300201416,19.18846702575684,-0.05396221192261408,-0.057627205914585256
446,446,446,446,2020-11-10,17.980478286743164,19.45794486999512,19.36501884460449,-0.07593127604808181,-0.07149698995759501
447,447,447,447,2020-11-11,18.66810417175293,20.04335021972656,19.16059112548828,-0.06861358170652132,-0.025703118996168284
448,448,448,448,2020-11-12,18.16632080078125,20.424335479736328,19.327852249145508,-0.11055511114157568,-0.0600962503951058
449,449,449,449,2020-11-13,18.39862632751465,20.461502075195312,18.974748611450195,-0.10081741507049025,-0.030362577957311565
450,450,450,450,2020-11-16,17.785335540771484,18.94686889648437,19.15130043029785,-0.06130476555566455,-0.07132491574125044
451,451,451,451,2020-11-17,17.55303382873535,18.08268928527832,19.1141300201416,-0.029290745872306623,-0.08167236435878789
452,452,452,452,2020-11-18,17.50657081604004,17.980478286743164,19.45794486999512,-0.026356777786747387,-0.10028675006496568
453,453,453,453,2020-11-19,17.348602294921875,18.66810417175293,20.04335021972656,-0.07068215736805339,-0.13444598309480849
454,454,454,454,2020-11-20,17.091344833374023,18.16632080078125,20.424335479736328,-0.05917411561734598,-0.16318722583014156
455,455,455,455,2020-11-23,17.110055923461914,18.39862632751465,20.461502075195312,-0.07003622885289607,-0.16379277236915202
456,456,456,456,2020-11-24,17.04456901550293,17.785335540771484,18.94686889648437,-0.0416504104502502,-0.100401807357965
457,457,457,457,2020-11-25,17.007150650024414,17.55303382873535,18.08268928527832,-0.031099078600150265,-0.05947890926431698
458,458,458,458,2020-11-27,16.94166374206543,17.50657081604004,17.980478286743164,-0.03226828828504924,-0.05777457796790886
459,459,459,459,2020-11-30,17.053926467895508,17.348602294921875,18.66810417175293,-0.016985565869627517,-0.08646714679789846
460,460,460,460,2020-12-01,17.053926467895508,17.091344833374023,18.16632080078125,-0.002189316630336169,-0.06123388137227559
461,461,461,461,2020-12-02,17.39069938659668,17.110055923461914,18.39862632751465,0.01640225282665142,-0.054782727958915145
462,462,462,462,2020-12-03,17.867801666259766,17.04456901550293,17.785335540771484,0.048298824687679875,0.004636748364923227
463,463,463,463,2020-12-04,18.026832580566406,17.007150650024414,17.55303382873535,0.05995607092129385,0.026992413759006073
464,464,464,464,2020-12-07,18.438446044921875,16.94166374206543,17.50657081604004,0.08834919200644964,0.05323002652398512
465,465,465,465,2020-12-08,18.04554557800293,17.053926467895508,17.348602294921875,0.05814608805627097,0.04017287797790248
466,466,466,466,2020-12-09,18.232641220092773,17.053926467895508,17.091344833374023,0.06911691301215761,0.06677627757472648
467,467,467,467,2020-12-10,18.260704040527344,17.39069938659668,17.110055923461914,0.05002700780402147,0.06724981626083526
468,468,468,468,2020-12-11,18.32618904113769,17.867801666259766,17.04456901550293,0.025654380065316618,0.07519228115824239
469,469,469,469,2020-12-14,18.588123321533203,18.026832580566406,17.007150650024414,0.03113640393886441,0.09295929130295089
470,470,470,470,2020-12-15,18.67231750488281,18.438446044921875,16.94166374206543,0.012683902937977942,0.10215370752048636
471,471,471,471,2020-12-16,19.065221786499023,18.04554557800293,17.053926467895508,0.05650570131495791,0.11793737485556988
472,472,472,472,2020-12-17,19.23360824584961,18.232641220092773,17.053926467895508,0.05489972701562018,0.12781113968430757
473,473,473,473,2020-12-18,19.869741439819336,18.260704040527344,17.39069938659668,0.08811475152989368,0.14254987669635066
474,474,474,474,2020-12-21,19.62651252746582,18.32618904113769,17.867801666259766,0.07095438573776724,0.09842905658210177
475,475,475,475,2020-12-22,19.96328926086425,18.588123321533203,18.026832580566406,0.07398089175242362,0.10742079462064891
476,476,476,476,2020-12-23,19.607805252075195,18.67231750488281,18.438446044921875,0.05010024850679384,0.06341961813400077
477,477,477,477,2020-12-24,19.68264579772949,19.065221786499023,18.04554557800293,0.03238483234785616,0.09072046132659706
478,478,478,478,2020-12-28,19.6639347076416,19.23360824584961,18.232641220092773,0.022373673015038786,0.07850170857152117
479,479,479,479,2020-12-29,19.486194610595703,19.869741439819336,18.260704040527344,-0.019303060907224334,0.06711080620706289
480,480,480,480,2020-12-30,19.411354064941406,19.62651252746582,18.32618904113769,-0.010962643629290558,0.0592138944636984
481,481,481,481,2020-12-31,19.43941879272461,19.96328926086425,18.588123321533203,-0.026241691000622347,0.04579781705048358
482,482,482,482,2021-01-04,19.430063247680664,19.607805252075195,18.67231750488281,-0.009064859738736941,0.04058123704246697
483,483,483,483,2021-01-05,19.617158889770508,19.68264579772949,19.065221786499023,-0.0033271394827688594,0.028949944010739914
484,484,484,484,2021-01-06,19.57038688659668,19.6639347076416,19.23360824584961,-0.0047573297224470235,0.017509904352956962
485,485,485,485,2021-01-07,19.75748062133789,19.486194610595703,19.869741439819336,0.013921959426325126,-0.005649837911653521
486,486,486,486,2021-01-08,19.68264579772949,19.411354064941406,19.62651252746582,0.013975930369435563,0.002860073596117285
487,487,487,487,2021-01-11,19.67328643798828,19.43941879272461,19.96328926086425,0.012030588350264937,-0.01452680563240083
488,488,488,488,2021-01-12,19.96328926086425,19.430063247680664,19.607805252075195,0.02744334932863568,0.018129719477473438
489,489,489,489,2021-01-13,19.523611068725582,19.617158889770508,19.68264579772949,-0.0047686732605151105,-0.008079946702198582
490,490,490,490,2021-01-14,19.027803421020508,19.57038688659668,19.6639347076416,-0.027724718408493776,-0.03235015250400963
491,491,491,491,2021-01-15,19.130704879760746,19.75748062133789,19.486194610595703,-0.031723464827809744,-0.018243158191679876
492,492,492,492,2021-01-19,19.43941879272461,19.68264579772949,19.411354064941406,-0.012357434437647474,0.0014457892885426649
493,493,493,493,2021-01-20,19.5610294342041,19.67328643798828,19.43941879272461,-0.0057060625909159945,0.0062558784692166025
494,494,494,494,2021-01-21,19.28973960876465,19.96328926086425,19.430063247680664,-0.03373941254360424,-0.0072219856995455745
495,495,495,495,2021-01-22,19.33651351928711,19.523611068725582,19.617158889770508,-0.009583142625606778,-0.014306117010131514
496,496,496,496,2021-01-25,19.327157974243164,19.027803421020508,19.57038688659668,0.015732480864919518,-0.012428416145421117
497,497,497,497,2021-01-26,19.59844970703125,19.130704879760746,19.75748062133789,0.02444995258723326,-0.008049149451519022
498,498,498,498,2021-01-27,19.46748161315918,19.43941879272461,19.68264579772949,0.0014436038820806463,-0.01093166979589344
499,499,499,499,2021-01-28,19.925870895385746,19.5610294342041,19.67328643798828,0.01865144482343495,0.012838955920945416
500,500,500,500,2021-01-29,19.71070671081543,19.28973960876465,19.96328926086425,0.021823368826581202,-0.012652351360954328
501,501,501,501,2021-02-01,20.05683708190918,19.33651351928711,19.523611068725582,0.037251987640046336,0.027311853903797534
502,502,502,502,2021-02-02,20.44974708557129,19.327157974243164,19.027803421020508,0.058083506784814,0.07472978530879315
503,503,503,503,2021-02-03,20.234580993652344,19.59844970703125,19.130704879760746,0.03245824522502261,0.057701800369072576
504,504,504,504,2021-02-04,20.05683708190918,19.46748161315918,19.43941879272461,0.03027384232132113,0.03176114963970256
505,505,505,505,2021-02-05,19.71070671081543,19.925870895385746,19.5610294342041,-0.010798232393453011,0.007651809794304798
506,506,506,506,2021-02-08,19.23360824584961,19.71070671081543,19.28973960876465,-0.024205041045232134,-0.0029099077568436327
507,507,507,507,2021-02-09,20.618133544921875,20.05683708190918,19.33651351928711,0.02798529303102204,0.06627978846116278
508,508,508,508,2021-02-10,20.2532901763916,20.44974708557129,19.327157974243164,-0.0096068136372357,0.047918695722499516
509,509,509,509,2021-02-11,19.916513442993164,20.234580993652344,19.59844970703125,-0.015719008501285936,0.0162290252911077
510,510,510,510,2021-02-12,20.08489990234375,20.05683708190918,19.46748161315918,0.001399164799512853,0.031715365215355895
511,511,511,511,2021-02-16,20.01006507873535,19.71070671081543,19.925870895385746,0.015187601962321384,0.004225370313380106
512,512,512,512,2021-02-17,19.785545349121094,19.23360824584961,19.71070671081543,0.028696492941753915,0.003796852107012416
513,513,513,513,2021-02-18,19.495546340942383,20.618133544921875,20.05683708190918,-0.05444659680439301,-0.02798500773948398
514,514,514,514,2021-02-19,19.255556106567383,20.2532901763916,20.44974708557129,-0.049262814146969314,-0.05839636910944934
515,515,515,515,2021-02-22,19.302614212036133,19.916513442993164,20.234580993652344,-0.030823629482850445,-0.04605812109025498
516,516,516,516,2021-02-23,18.662647247314453,20.08489990234375,20.05683708190918,-0.07081203600438812,-0.06951194891303447
517,517,517,517,2021-02-24,19.34025955200196,20.01006507873535,19.71070671081543,-0.03347343070089226,-0.018794209880369284
518,518,518,518,2021-02-25,19.039098739624023,19.785545349121094,19.23360824584961,-0.03772686556401783,-0.010113001353636242
519,519,519,519,2021-02-26,18.36148452758789,19.495546340942383,20.618133544921875,-0.05817030174593574,-0.1094497235851779
520,520,520,520,2021-03-01,18.502655029296875,19.255556106567383,20.2532901763916,-0.03910045875090151,-0.08643707426536396
521,521,521,521,2021-03-02,18.76617431640625,19.302614212036133,19.916513442993164,-0.027791048908566318,-0.057758057396919305
522,522,522,522,2021-03-03,18.8132266998291,18.662647247314453,20.08489990234375,0.008068493741492988,-0.06331488873221891
523,523,523,523,2021-03-04,18.916748046875,19.34025955200196,20.01006507873535,-0.021897922516925128,-0.05463835462595357
524,524,524,524,2021-03-05,19.001453399658203,19.039098739624023,19.785545349121094,-0.0019772648107272417,-0.03962953437104633
525,525,525,525,2021-03-08,19.73553276062012,18.36148452758789,19.495546340942383,0.07483317762067343,0.012309807351935875
526,526,526,526,2021-03-09,20.2625732421875,18.502655029296875,19.255556106567383,0.09511706347570081,0.05229748390786071
527,527,527,527,2021-03-10,19.77318000793457,18.76617431640625,19.302614212036133,0.053660680890507795,0.02437834537484651
528,528,528,528,2021-03-11,20.140220642089844,18.8132266998291,18.662647247314453,0.07053515930219434,0.07917276553507224
529,529,529,529,2021-03-12,20.21551322937012,18.916748046875,19.34025955200196,0.06865689489952653,0.045255529017838914
530,530,530,530,2021-03-15,20.30021095275879,19.001453399658203,19.039098739624023,0.06835043224240667,0.0662380205272084
531,531,531,531,2021-03-16,20.027286529541016,19.73553276062012,18.36148452758789,0.014783171676168605,0.09072262100868156
532,532,532,532,2021-03-17,20.140220642089844,20.2625732421875,18.502655029296875,-0.0060383544890988405,0.08850435843937365
533,533,533,533,2021-03-18,19.93317222595215,19.77318000793457,18.76617431640625,0.008091375183626237,0.062186244775828126
534,534,534,534,2021-03-19,19.8767032623291,20.140220642089844,18.8132266998291,-0.013084135692636556,0.05652813201414619
535,535,535,535,2021-03-22,20.05552101135254,20.21551322937012,18.916748046875,-0.00791432877326792,0.06019919288747211
536,536,536,536,2021-03-23,20.121397018432617,20.30021095275879,19.001453399658203,-0.008808476657818698,0.05893989239762898
537,537,537,537,2021-03-24,19.82023811340332,20.027286529541016,19.73553276062012,-0.010338315968680623,0.004292022607680357
538,538,538,538,2021-03-25,19.81082534790039,20.140220642089844,20.2625732421875,-0.016355098588198613,-0.022294695194317815
539,539,539,539,2021-03-26,20.33785820007324,19.93317222595215,19.77318000793457,0.02030213603403297,0.028557783417339833
540,540,540,540,2021-03-29,20.441383361816406,19.8767032623291,20.140220642089844,0.02840914270514383,0.014953297934441778
541,541,541,541,2021-03-30,19.857885360717773,20.05552101135254,20.21551322937012,-0.009854426146440831,-0.017690763751313843
542,542,542,542,2021-03-31,20.00846290588379,20.121397018432617,20.30021095275879,-0.00561263775300358,-0.014371675622186109
543,543,543,543,2021-04-01,20.159048080444336,19.82023811340332,20.027286529541016,0.017094142113857735,0.0065791015027905075
544,544,544,544,2021-04-05,20.799013137817383,19.81082534790039,20.140220642089844,0.04988120245185668,0.032710291879859854
545,545,545,545,2021-04-06,20.657848358154297,20.33785820007324,19.93317222595215,0.01573371959491321,0.0363552837444836
546,546,546,546,2021-04-07,20.469621658325195,20.441383361816406,19.8767032623291,0.001381427861752993,0.02982981574815824
547,547,547,547,2021-04-08,20.78960609436035,19.857885360717773,20.05552101135254,0.046919433601207094,0.03660264336151031
548,548,548,548,2021-04-09,20.639020919799805,20.00846290588379,20.121397018432617,0.03151456545572984,0.02572504786287988
549,549,549,549,2021-04-12,20.893129348754883,20.159048080444336,19.82023811340332,0.03641448075232567,0.05413109717516584
550,550,550,550,2021-04-13,20.271982192993164,20.799013137817383,19.81082534790039,-0.025339228420696358,0.02327802284833358
551,551,551,551,2021-04-14,19.8861141204834,20.657848358154297,20.33785820007324,-0.03735791958053902,-0.022211979016955374
552,552,552,552,2021-04-15,20.19668960571289,20.469621658325195,20.441383361816406,-0.013333517207500534,-0.011970508637913047
553,553,553,553,2021-04-16,20.34727096557617,20.78960609436035,19.857885360717773,-0.021276744098781997,0.024644396720432393
554,554,554,554,2021-04-19,20.516674041748047,20.639020919799805,20.00846290588379,-0.005927940018432998,0.025399808983568084
555,555,555,555,2021-04-20,20.53549575805664,20.893129348754883,20.159048080444336,-0.01711728218059183,0.018673881629236444
556,556,556,556,2021-04-21,20.71431350708008,20.271982192993164,20.799013137817383,0.021819835370603613,-0.004072290842650483
557,557,557,557,2021-04-22,20.70490074157715,19.8861141204834,20.657848358154297,0.04117378670025684,0.0022777001073432945
558,558,558,558,2021-04-23,20.94018173217773,20.19668960571289,20.469621658325195,0.03681257379202063,0.02298821549841179
559,559,559,559,2021-04-26,21.27899169921875,20.34727096557617,20.78960609436035,0.04579094342523282,0.023539917141150335
560,560,560,560,2021-04-27,21.15664291381836,20.516674041748047,20.639020919799805,0.03119262268182843,0.02507977466712008
561,561,561,561,2021-04-28,20.836658477783203,20.53549575805664,20.893129348754883,0.014665471107918604,-0.0027028440799389264
562,562,562,562,2021-04-29,20.70490074157715,20.71431350708008,20.271982192993164,-0.00045440875941726855,0.021355511486864875
563,563,563,563,2021-04-30,20.33785820007324,20.70490074157715,19.8861141204834,-0.017727326785337283,0.022716558743094417
564,564,564,564,2021-05-03,20.34727096557617,20.94018173217773,20.19668960571289,-0.02831449956761678,0.007455744619686788
565,565,565,565,2021-05-04,20.19668960571289,21.27899169921875,20.34727096557617,-0.05086247077889483,-0.007400567875565867
566,566,566,566,2021-05-05,19.98963928222656,21.15664291381836,20.516674041748047,-0.05516015165286825,-0.025688118768620094
567,567,567,567,2021-05-06,19.594369888305664,20.836658477783203,20.53549575805664,-0.05962033647583709,-0.045829225689949404
568,568,568,568,2021-05-07,19.857885360717773,20.70490074157715,20.71431350708008,-0.040908932210358184,-0.04134475159264073
569,569,569,569,2021-05-10,19.83905982971192,20.33785820007324,20.70490074157715,-0.024525609602269793,-0.041818162891578026
570,570,570,570,2021-05-11,21.97543334960937,20.34727096557617,20.94018173217773,0.08001871045939057,0.049438521149070214
571,571,571,571,2021-05-12,23.55653190612793,20.19668960571289,21.27899169921875,0.16635608933974333,0.10703233682791469
572,572,572,572,2021-05-13,23.876514434814453,19.98963928222656,21.15664291381836,0.19444448685193838,0.1285587478162531
573,573,573,573,2021-05-14,24.554128646850582,19.594369888305664,20.836658477783203,0.2531216255902675,0.17841009262742769
574,574,574,574,2021-05-17,24.57295608520508,19.857885360717773,20.70490074157715,0.23744072638340974,0.1868183475934544
575,575,575,575,2021-05-18,24.930583953857425,19.83905982971192,20.33785820007324,0.25664140175232464,0.22582150532289824
576,576,576,576,2021-05-19,24.827056884765625,21.97543334960937,20.34727096557617,0.12976415480821202,0.2201664255992084
577,577,577,577,2021-05-20,25.109399795532227,23.55653190612793,20.19668960571289,0.06592090446897814,0.24324333768191964
578,578,578,578,2021-05-21,25.14704132080078,23.876514434814453,19.98963928222656,0.0532124104401841,0.258003757134319
579,579,579,579,2021-05-24,25.8811264038086,24.554128646850582,19.594369888305664,0.05404377308775832,0.32084504637503075
580,580,580,580,2021-05-25,25.62701988220215,24.57295608520508,19.857885360717773,0.042895278587654184,0.2905210910773355
581,581,581,581,2021-05-26,26.003475189208984,24.930583953857425,19.83905982971192,0.04303514259181851,0.3107211436635189
582,582,582,582,2021-05-27,26.022293090820312,24.827056884765625,21.97543334960937,0.04814248469330695,0.18415380833811312
583,583,583,583,2021-05-28,26.031707763671875,25.109399795532227,23.55653190612793,0.036731581624812826,0.10507386517707462
584,584,584,584,2021-06-01,26.248167037963867,25.14704132080078,23.876514434814453,0.04378748589609516,0.09932993400792611
585,585,585,585,2021-06-02,26.81284713745117,25.8811264038086,24.554128646850582,0.03600000707486428,0.09198935637613426
586,586,586,586,2021-06-03,26.40816116333008,25.62701988220215,24.57295608520508,0.03048115952297792,0.0746839359400453
587,587,587,587,2021-06-04,26.775203704833984,26.003475189208984,24.930583953857425,0.029677899204228364,0.07399023442012664
588,588,588,588,2021-06-07,26.75638008117676,26.022293090820312,24.827056884765625,0.028209927072699426,0.0777105077483029
589,589,589,589,2021-06-08,26.71384048461914,26.031707763671875,25.109399795532227,0.02620391743561301,0.0638980103926019
590,590,590,590,2021-06-09,27.03523826599121,26.248167037963867,25.14704132080078,0.02998575964900585,0.07508624657281548
591,591,591,591,2021-06-10,27.101408004760746,26.81284713745117,25.8811264038086,0.01076203753485494,0.047149478037114
592,592,592,592,2021-06-11,27.025785446166992,26.40816116333008,25.62701988220215,0.023387629264188803,0.05458167084563281
593,593,593,593,2021-06-14,26.89344787597656,26.775203704833984,26.003475189208984,0.0044161819437895655,0.034225144150613396
594,594,594,594,2021-06-15,26.468063354492188,26.75638008117676,26.022293090820312,-0.010775625320385007,0.017130322147863586
595,595,595,595,2021-06-16,26.24119758605957,26.71384048461914,26.031707763671875,-0.01769280979392318,0.008047486714646057
596,596,596,596,2021-06-17,26.01432991027832,27.03523826599121,26.248167037963867,-0.037762136426115256,-0.008908703123815753
597,597,597,597,2021-06-18,25.352628707885746,27.101408004760746,26.81284713745117,-0.06452724878972349,-0.05445965592836444
598,598,598,598,2021-06-21,25.872533798217773,27.025785446166992,26.40816116333008,-0.04267227127390605,-0.02028264527013235
599,599,599,599,2021-06-22,25.636211395263672,26.89344787597656,26.775203704833984,-0.046748802403873024,-0.04253907167715332
600,600,600,600,2021-06-23,25.74019432067871,26.468063354492188,26.75638008117676,-0.027499897671581675,-0.03797919439830888
601,601,601,601,2021-06-24,25.863082885742188,26.24119758605957,26.71384048461914,-0.014409201374187774,-0.031847071908915114
602,602,602,602,2021-06-25,25.503868103027344,26.01432991027832,27.03523826599121,-0.019622331576924168,-0.05664348684103304
