,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TJX,TJX_6m,TJX_12m,TJX_6m_ret,TJX_12m_ret
726,726,726,726,2021-12-21,71.69332885742188,70.73573303222656,68.3756103515625,0.013537653236152192,0.048521958177789815
727,727,727,727,2021-12-22,71.57725524902344,70.55196380615234,70.26177978515625,0.014532429539285019,0.018722489921114915
728,728,728,728,2021-12-23,71.33544158935547,70.66803741455078,71.69332885742188,0.009444215507069753,-0.004991918687136776
729,729,729,729,2021-12-27,71.8577651977539,71.06462097167969,71.9061279296875,0.011160887305517342,-0.0006725815076690234
730,730,730,730,2021-12-28,72.32205200195312,71.59660339355469,71.59660339355469,0.010132444473807789,0.010132444473807789
731,731,731,731,2021-12-29,72.98945617675781,70.10702514648438,72.28336334228516,0.04111472458360299,0.009768400387362597
732,732,732,732,2021-12-30,73.05715942382812,71.69332885742188,70.73573303222656,0.019023116768905002,0.03281829836334538
733,733,733,733,2021-12-31,73.43439483642578,71.57725524902344,70.55196380615234,0.025945945830713857,0.040855432999613805
734,734,734,734,2022-01-03,73.0765151977539,71.33544158935547,70.66803741455078,0.02440685260520259,0.03408157168812509
735,735,735,735,2022-01-04,74.20820617675781,71.8577651977539,71.06462097167969,0.03270963092903667,0.04423558673915795
736,736,736,736,2022-01-05,72.679931640625,72.32205200195312,71.59660339355469,0.004948416544682699,0.015131000574363007
737,737,737,737,2022-01-06,72.99913024902344,72.98945617675781,70.10702514648438,0.0001325406815224639,0.04125271463874247
738,738,738,738,2022-01-07,71.94481658935547,73.05715942382812,71.69332885742188,-0.015225651301600696,0.003507826124711455
739,739,739,739,2022-01-10,70.11668395996094,73.43439483642578,71.57725524902344,-0.04517924991218358,-0.02040552245236349
740,740,740,740,2022-01-11,71.78038024902344,73.0765151977539,71.33544158935547,-0.017736682506315105,0.00623727350325054
741,741,741,741,2022-01-12,71.0065689086914,74.20820617675781,71.8577651977539,-0.04314397871901621,-0.01184557141068876
742,742,742,742,2022-01-13,70.23275756835938,72.679931640625,72.32205200195312,-0.033670561006661104,-0.028888760423132487
743,743,743,743,2022-01-14,68.84957885742188,72.99913024902344,72.98945617675781,-0.056843847008123394,-0.05671884044882369
744,744,744,744,2022-01-18,66.6539077758789,71.94481658935547,73.05715942382812,-0.07354120928093899,-0.08764714777373006
745,745,745,745,2022-01-19,66.26700592041016,70.11668395996094,73.43439483642578,-0.05490388053361284,-0.09760261430601957
746,746,746,746,2022-01-20,65.12562561035156,71.78038024902344,73.0765151977539,-0.0927099385038771,-0.10880225426576884
747,747,747,747,2022-01-21,65.2513656616211,71.0065689086914,74.20820617675781,-0.08105170177242371,-0.1206987875950305
748,748,748,748,2022-01-24,66.79898834228516,70.23275756835938,72.679931640625,-0.0488912773036434,-0.08091564157515863
749,749,749,749,2022-01-25,66.43144226074219,68.84957885742188,72.99913024902344,-0.03512202451793234,-0.08996940053774283
750,750,750,750,2022-01-26,66.83768463134766,66.6539077758789,71.94481658935547,0.0027571805105064406,-0.070986795159381
751,751,751,751,2022-01-27,67.34066772460938,66.26700592041016,70.11668395996094,0.016202056955594735,-0.0395913793775069
752,752,752,752,2022-01-28,69.04302978515625,65.12562561035156,71.78038024902344,0.0601515016261438,-0.038135078894409036
753,753,753,753,2022-01-31,69.61371612548828,65.2513656616211,71.0065689086914,0.06685454656212642,-0.01961582998038136
754,754,754,754,2022-02-01,70.41654205322266,66.79898834228516,70.23275756835938,0.054155815839616706,0.0026167915261536834
755,755,755,755,2022-02-02,69.6717529296875,66.43144226074219,68.84957885742188,0.04877676230823269,0.011941599148605375
756,756,756,756,2022-02-03,67.52442932128906,66.83768463134766,66.6539077758789,0.010274812685825863,0.013060322709618877
757,757,757,757,2022-02-04,66.91506958007812,67.34066772460938,66.26700592041016,-0.006320076098320526,0.009779582624365402
758,758,758,758,2022-02-07,67.07949829101562,69.04302978515625,65.12562561035156,-0.02843924289317279,0.03000159556783588
759,759,759,759,2022-02-08,68.13379669189453,69.61371612548828,65.2513656616211,-0.021259020721232424,0.044174263650221146
760,760,760,760,2022-02-09,69.3862075805664,70.41654205322266,66.79898834228516,-0.014631994736087672,0.03873141349123532
761,761,761,761,2022-02-10,68.58040618896484,69.6717529296875,66.43144226074219,-0.015664120606008525,0.0323485966146575
762,762,762,762,2022-02-11,66.69696044921875,67.52442932128906,66.83768463134766,-0.012254363056266926,-0.0021054616554282424
763,763,763,763,2022-02-14,66.00765991210938,66.91506958007812,67.34066772460938,-0.013560617565865907,-0.019794989529229978
764,764,764,764,2022-02-15,66.88142395019531,67.07949829101562,69.04302978515625,-0.0029528297895281552,-0.03130809643909438
765,765,765,765,2022-02-16,65.14360046386719,68.13379669189453,69.61371612548828,-0.04388712171067177,-0.0642131452020619
766,766,766,766,2022-02-17,63.26987838745117,69.3862075805664,70.41654205322266,-0.08814906314073123,-0.10149126124895269
767,767,767,767,2022-02-18,64.22129821777344,68.58040618896484,69.6717529296875,-0.06356200281433766,-0.07823048054230308
768,768,768,768,2022-02-22,63.3475456237793,66.69696044921875,67.52442932128906,-0.05021840280097334,-0.06185737131721125
769,769,769,769,2022-02-23,60.677730560302734,66.00765991210938,66.91506958007812,-0.08074713387663734,-0.09321277044046239
770,770,770,770,2022-02-24,62.80387496948242,66.88142395019531,67.07949829101562,-0.060966838620979846,-0.06373964371325458
771,771,771,771,2022-02-25,64.83294677734375,65.14360046386719,68.13379669189453,-0.00476875217690409,-0.04844658708038008
772,772,772,772,2022-02-28,64.17276000976562,63.26987838745117,69.3862075805664,0.014270323340680457,-0.07513665543324721
773,773,773,773,2022-03-01,62.03691101074219,64.22129821777344,68.58040618896484,-0.034013438962632425,-0.095413479473902
774,774,774,774,2022-03-02,64.19218444824219,63.3475456237793,66.69696044921875,0.013333410413075786,-0.03755457496273207
775,775,775,775,2022-03-03,63.79413986206055,60.677730560302734,66.00765991210938,0.051360017472319,-0.033534290611062056
776,776,776,776,2022-03-04,60.7165641784668,62.80387496948242,66.88142395019531,-0.033235382244007794,-0.09217596467921063
777,777,777,777,2022-03-07,56.62931442260742,64.83294677734375,65.14360046386719,-0.12653492957693446,-0.13070026803296408
778,778,778,778,2022-03-08,58.25061798095703,64.17276000976562,63.26987838745117,-0.09228435909422283,-0.07933096339710444
779,779,779,779,2022-03-09,59.40592575073242,62.03691101074219,64.22129821777344,-0.0424099978084691,-0.07498092689923774
780,780,780,780,2022-03-10,60.240848541259766,64.19218444824219,63.3475456237793,-0.061554781800086,-0.04904210655563812
781,781,781,781,2022-03-11,59.6389274597168,63.79413986206055,60.677730560302734,-0.06513470377260977,-0.017120005824106332
782,782,782,782,2022-03-14,59.46417617797852,60.7165641784668,62.80387496948242,-0.02062679299189385,-0.053176635886348134
783,783,783,783,2022-03-15,59.92047500610352,56.62931442260742,64.83294677734375,0.05811761306052854,-0.07577122459219943
784,784,784,784,2022-03-16,60.7165641784668,58.25061798095703,64.17276000976562,0.042333391180775504,-0.053857677786850244
785,785,785,785,2022-03-17,60.435020446777344,59.40592575073242,62.03691101074219,0.017323098378485113,-0.02582157199425139
786,786,786,786,2022-03-18,60.619476318359375,60.240848541259766,64.19218444824219,0.006285233131141599,-0.05565643482289451
787,787,787,787,2022-03-21,59.21175765991211,59.6389274597168,63.79413986206055,-0.007162600301509836,-0.0718307702252391
788,788,788,788,2022-03-22,59.34767532348633,59.46417617797852,60.7165641784668,-0.0019591771379040557,-0.022545558588539905
789,789,789,789,2022-03-23,57.74578094482422,59.92047500610352,56.62931442260742,-0.036293004370505866,0.01971534590521351
790,790,790,790,2022-03-24,58.31857681274414,60.7165641784668,58.25061798095703,-0.03949478034814602,0.0011666628465525353
791,791,791,791,2022-03-25,59.50300979614258,60.435020446777344,59.40592575073242,-0.015421698276011142,0.0016342485060754086
792,792,792,792,2022-03-28,60.19230270385742,60.619476318359375,60.240848541259766,-0.007046804763844117,-0.0008058624434729156
793,793,793,793,2022-03-29,62.43495559692383,59.21175765991211,59.6389274597168,0.05443509979089689,0.04688260262721222
794,794,794,794,2022-03-30,60.19230270385742,59.34767532348633,59.46417617797852,0.014231852819293733,0.012244792960716122
795,795,795,795,2022-03-31,58.8137092590332,57.74578094482422,59.92047500610352,0.01849361627353141,-0.018470576993216192
796,796,796,796,2022-04-01,59.11467361450195,58.31857681274414,60.7165641784668,0.013650826979437536,-0.026383089781831792
797,797,797,797,2022-04-04,60.2602653503418,59.50300979614258,60.435020446777344,0.012726340344691334,-0.0028916197122733633
798,798,798,798,2022-04-05,59.91075897216797,60.19230270385742,60.619476318359375,-0.004677404236794747,-0.011691248246180619
799,799,799,799,2022-04-06,58.765167236328125,62.43495559692383,59.21175765991211,-0.0587777844239632,-0.007542259193672574
800,800,800,800,2022-04-07,59.54184341430664,60.19230270385742,59.34767532348633,-0.010806353309841032,0.003271705079633813
801,801,801,801,2022-04-08,59.76513671875,58.8137092590332,57.74578094482422,0.016176967440132417,0.03496975434197114
802,802,802,802,2022-04-11,60.05638885498047,59.11467361450195,58.31857681274414,0.015930312778509537,0.029798601701414906
803,803,803,803,2022-04-12,60.99811172485352,60.2602653503418,59.50300979614258,0.012244326675663109,0.025126492488920515
804,804,804,804,2022-04-13,61.84274291992188,59.91075897216797,60.19230270385742,0.032247696088300914,0.027419456341195803
805,805,805,805,2022-04-14,60.88160705566406,58.765167236328125,62.43495559692383,0.0360152096704589,-0.024879468983498354
806,806,806,806,2022-04-18,60.619476318359375,59.54184341430664,60.19230270385742,0.018098749421550542,0.007096814630993986
807,807,807,807,2022-04-19,63.52229690551758,59.76513671875,58.8137092590332,0.06286541607774576,0.08005935530687824
808,808,808,808,2022-04-20,64.83294677734375,60.05638885498047,59.11467361450195,0.07953455100168183,0.09673187405434636
809,809,809,809,2022-04-21,64.0174331665039,60.99811172485352,60.2602653503418,0.049498605059608236,0.062349008825610897
810,810,810,810,2022-04-22,60.88160705566406,61.84274291992188,59.91075897216797,-0.015541611171780656,0.016204903762729872
811,811,811,811,2022-04-25,61.54177474975586,60.88160705566406,58.765167236328125,0.010843466951984349,0.04724920635827368
812,812,812,812,2022-04-26,59.62921142578125,60.619476318359375,59.54184341430664,-0.01633575465709214,0.0014673380343077636
813,813,813,813,2022-04-27,59.67776107788086,63.52229690551758,59.76513671875,-0.06052261985039742,-0.0014619834516621522
814,814,814,814,2022-04-28,61.49323272705078,64.83294677734375,60.05638885498047,-0.0515126061100164,0.02392491289377885
815,815,815,815,2022-04-29,59.493289947509766,64.0174331665039,60.99811172485352,-0.07067048763462958,-0.024669973131817846
816,816,816,816,2022-05-02,60.48356246948242,60.88160705566406,61.84274291992188,-0.006538010499915203,-0.021978010454669183
817,817,817,817,2022-05-03,60.21172332763672,61.54177474975586,60.88160705566406,-0.021612172016934217,-0.011003055937976014
818,818,818,818,2022-05-04,62.20195388793945,59.62921142578125,60.619476318359375,0.04314567307938355,0.026105101292351662
819,819,819,819,2022-05-05,59.91075897216797,59.67776107788086,63.52229690551758,0.003904266682911217,-0.05685464961573061
820,820,820,820,2022-05-06,58.6486701965332,61.49323272705078,64.83294677734375,-0.04625813938167311,-0.09538786817833922
821,821,821,821,2022-05-09,57.41569519042969,59.493289947509766,64.0174331665039,-0.034921497179146055,-0.10312406557919407
822,822,822,822,2022-05-10,54.5614128112793,60.48356246948242,60.88160705566406,-0.09791337375656739,-0.10381122559078004
823,823,823,823,2022-05-11,53.66840744018555,60.21172332763672,61.54177474975586,-0.10867179223298928,-0.12793533078279562
824,824,824,824,2022-05-12,54.65412902832031,62.20195388793945,59.62921142578125,-0.12134385478014087,-0.08343364398929343
825,825,825,825,2022-05-13,55.815528869628906,59.91075897216797,59.67776107788086,-0.06835550363235321,-0.06471811506486735
826,826,826,826,2022-05-16,54.771240234375,58.6486701965332,61.49323272705078,-0.06611283681564872,-0.10931271937698583
827,827,827,827,2022-05-17,54.83955764770508,57.41569519042969,59.493289947509766,-0.04486817644862395,-0.0782228097304859
828,828,828,828,2022-05-18,58.74342727661133,54.5614128112793,60.48356246948242,0.07664784047651163,-0.02877038193226622
829,829,829,829,2022-05-19,59.93410873413086,53.66840744018555,60.21172332763672,0.11674841108204226,-0.004610640223586482
830,830,830,830,2022-05-20,56.47918701171875,54.65412902832031,62.20195388793945,0.033392865568358854,-0.0920030082420017
831,831,831,831,2022-05-23,58.86054611206055,55.815528869628906,59.91075897216797,0.05455501907979832,-0.01752962035742711
832,832,832,832,2022-05-24,58.24568939208984,54.771240234375,58.6486701965332,0.06343564876104879,-0.006871098749434035
833,833,833,833,2022-05-25,59.74867630004883,54.83955764770508,57.41569519042969,0.0895178382706956,0.040633159659242635
834,834,834,834,2022-05-26,62.5692138671875,58.74342727661133,54.5614128112793,0.06512705791851903,0.14676674674107382
835,835,835,835,2022-05-27,63.03767776489258,59.93410873413086,53.66840744018555,0.05178301798945939,0.1745770141428038
836,836,836,836,2022-05-31,62.04220199584961,56.47918701171875,54.65412902832031,0.0984967255809932,0.13517867906560177
837,837,837,837,2022-06-01,60.9979133605957,58.86054611206055,55.815528869628906,0.036312392420994044,0.09284843476215277
838,838,838,838,2022-06-02,62.23739242553711,58.24568939208984,54.771240234375,0.06853216220991931,0.13631519314175167
839,839,839,839,2022-06-03,60.53920364379883,59.74867630004883,54.83955764770508,0.013230876275485803,0.10393311398879002
840,840,840,840,2022-06-06,60.24641799926758,62.5692138671875,58.74342727661133,-0.037123622375221155,0.025585683238721568
841,841,841,841,2022-06-07,59.58275985717773,63.03767776489258,59.93410873413086,-0.054807188814924745,-0.005862252469820195
842,842,842,842,2022-06-08,59.95362854003906,62.04220199584961,56.47918701171875,-0.033663754486829234,0.061517201506448904
843,843,843,843,2022-06-09,59.192378997802734,60.9979133605957,58.86054611206055,-0.029599936511259917,0.005637611399500697
844,844,844,844,2022-06-10,57.55275344848633,62.23739242553711,58.24568939208984,-0.07527048924255042,-0.011896776411021603
845,845,845,845,2022-06-13,55.95216751098633,60.53920364379883,59.74867630004883,-0.07576968074773083,-0.0635413037436513
846,846,846,846,2022-06-14,55.95216751098633,60.24641799926758,62.5692138671875,-0.07127810467227202,-0.10575562560601837
847,847,847,847,2022-06-15,56.24496078491211,59.58275985717773,63.03767776489258,-0.05601954458414571,-0.10775645964172109
848,848,848,848,2022-06-16,55.376346588134766,59.95362854003906,62.04220199584961,-0.07634703792527642,-0.1074406644715925
849,849,849,849,2022-06-17,55.25922393798828,59.192378997802734,60.9979133605957,-0.06644698399367344,-0.09408009399735606
850,850,850,850,2022-06-21,56.10832595825195,57.55275344848633,62.23739242553711,-0.02509745240125194,-0.09847884412281849
851,851,851,851,2022-06-22,55.69841384887695,55.95216751098633,60.53920364379883,-0.004535189133817785,-0.0799612400487486
852,852,852,852,2022-06-23,55.922882080078125,55.95216751098633,60.24641799926758,-0.0005234011873168631,-0.07176419881497376
853,853,853,853,2022-06-24,58.79222869873047,56.24496078491211,59.58275985717773,0.045288820158652765,-0.013267783505534037
854,854,854,854,2022-06-27,58.37256622314453,55.376346588134766,59.95362854003906,0.05410648805155649,-0.026371419968995613
855,855,855,855,2022-06-28,56.09856033325195,55.25922393798828,59.192378997802734,0.01518907316189555,-0.05226717893304522
856,856,856,856,2022-06-29,55.71793365478516,56.10832595825195,57.55275344848633,-0.0069578319580816395,-0.0318806605029498
857,857,857,857,2022-06-30,54.50773239135742,55.69841384887695,55.95216751098633,-0.02137729560396695,-0.025815534659051176
858,858,858,858,2022-07-01,54.693172454833984,55.922882080078125,55.95216751098633,-0.021989382154576242,-0.022501274073165045
859,859,859,859,2022-07-05,56.19615936279297,58.79222869873047,56.24496078491211,-0.04415667501296061,-0.0008676585677739324
860,860,860,860,2022-07-06,56.576786041259766,58.37256622314453,55.376346588134766,-0.03076411228898046,0.021677837688595547
861,861,861,861,2022-07-07,58.06025695800781,56.09856033325195,55.25922393798828,0.034968751659622876,0.05068896774885667
862,862,862,862,2022-07-08,57.52347183227539,55.71793365478516,56.10832595825195,0.03240497375004803,0.025221673430007474
863,863,863,863,2022-07-11,56.9964485168457,54.50773239135742,55.69841384887695,0.045658038159057224,0.023304697176667055
864,864,864,864,2022-07-12,57.56250381469727,54.693172454833984,55.922882080078125,0.052462331787990646,0.02931933537100817
865,865,865,865,2022-07-13,57.66010665893555,56.19615936279297,58.79222869873047,0.026050664542599522,-0.01925632119844045
866,866,866,866,2022-07-14,57.338035583496094,56.576786041259766,58.37256622314453,0.013455157061788015,-0.01772289118990711
867,867,867,867,2022-07-15,59.10453796386719,58.06025695800781,56.09856033325195,0.01798615887309385,0.05358386405566029
868,868,868,868,2022-07-18,59.036224365234375,57.52347183227539,55.71793365478516,0.026298004706145184,0.05955516460837429
869,869,869,869,2022-07-19,61.14430618286133,56.9964485168457,54.50773239135742,0.07277396704445005,0.12175472176780877
870,870,870,870,2022-07-20,61.524932861328125,57.56250381469727,54.693172454833984,0.06883698213313538,0.12491066251707839
871,871,871,871,2022-07-21,62.20811080932617,57.66010665893555,56.19615936279297,0.07887609673170504,0.1069815360106916
872,872,872,872,2022-07-22,62.22762298583984,57.338035583496094,56.576786041259766,0.08527650716640767,0.09987907302580035
873,873,873,873,2022-07-25,61.768924713134766,59.10453796386719,58.06025695800781,0.04507922472715076,0.06387618569806275
874,874,874,874,2022-07-26,59.20213317871094,59.036224365234375,57.52347183227539,0.002810288348559453,0.029182198030920592
875,875,875,875,2022-07-27,59.33876800537109,61.14430618286133,56.9964485168457,-0.02952913018737191,0.04109588490997118
876,876,876,876,2022-07-28,59.71939468383789,61.524932861328125,57.56250381469727,-0.029346446936557635,0.03747041435313503
877,877,877,877,2022-07-29,59.69011306762695,62.20811080932617,57.66010665893555,-0.04047700065056026,0.03520642826242182
878,878,878,878,2022-08-01,61.14430618286133,62.22762298583984,57.338035583496094,-0.01740893755856654,0.0663829962193685
879,879,879,879,2022-08-02,60.15857696533203,61.768924713134766,59.10453796386719,-0.026070516125729193,0.017833469946236802
880,880,880,880,2022-08-03,61.70061111450195,59.20213317871094,59.036224365234375,0.042202498485130135,0.045131388023462504
881,881,881,881,2022-08-04,61.75916290283203,59.33876800537109,61.14430618286133,0.04078943629638321,0.010055829534345806
882,882,882,882,2022-08-05,61.31022644042969,59.71939468383789,61.524932861328125,0.02663844409364602,-0.003489746528978266
883,883,883,883,2022-08-08,62.14955520629883,59.69011306762695,62.20811080932617,0.041203509463709764,-0.0009412856662184277
884,884,884,884,2022-08-09,61.19310760498047,61.14430618286133,62.22762298583984,0.0007981351848722618,-0.01662469705929115
885,885,885,885,2022-08-10,61.805965423583984,60.15857696533203,61.768924713134766,0.027384099514210725,0.00059966578050763
886,886,886,886,2022-08-11,63.15917205810547,61.70061111450195,59.20213317871094,0.023639327346316907,0.06683946450796951
887,887,887,887,2022-08-12,64.19857788085938,61.75916290283203,59.33876800537109,0.039498834883260336,0.08189940638889559
888,888,888,888,2022-08-15,64.10052490234375,61.31022644042969,59.71939468383789,0.04551114265782674,0.07336193278080128
889,889,889,889,2022-08-16,65.35567474365234,62.14955520629883,59.69011306762695,0.051587167868074824,0.0949162496912428
890,890,890,890,2022-08-17,67.20895385742188,61.19310760498047,61.14430618286133,0.0983092130452905,0.09918581227209122
891,891,891,891,2022-08-18,66.68925476074219,61.805965423583984,60.15857696533203,0.07901000014627768,0.10855771736711173
892,892,892,892,2022-08-19,65.11052703857422,63.15917205810547,61.70061111450195,0.030895829012348885,0.05526551297432469
893,893,893,893,2022-08-22,63.13955307006836,64.19857788085938,61.75916290283203,-0.016496078974776784,0.022351180008837623
894,894,894,894,2022-08-23,62.64926528930664,64.10052490234375,61.31022644042969,-0.022640370188045766,0.021840383352326853
895,895,895,895,2022-08-24,63.11994552612305,65.35567474365234,62.14955520629883,-0.0342086471648958,0.015613793479343663
896,896,896,896,2022-08-25,63.825958251953125,67.20895385742188,61.19310760498047,-0.05033548971236024,0.04302528095105873
897,897,897,897,2022-08-26,61.6686897277832,66.68925476074219,61.805965423583984,-0.07528296801292833,-0.002221075180364407
898,898,898,898,2022-08-29,61.89421844482422,65.11052703857422,63.15917205810547,-0.04939767407879414,-0.02002802715839136
899,899,899,899,2022-08-30,61.345096588134766,63.13955307006836,64.19857788085938,-0.028420481214718407,-0.044447733686876045
900,900,900,900,2022-08-31,61.13917541503906,62.64926528930664,64.10052490234375,-0.024103872045333152,-0.04619852164730731
901,901,901,901,2022-09-01,62.60023498535156,63.11994552612305,65.35567474365234,-0.008233697549000496,-0.04216068105958015
902,902,902,902,2022-09-02,62.28644943237305,63.825958251953125,67.20895385742188,-0.024120418427606927,-0.07324179506634643
903,903,903,903,2022-09-06,61.6686897277832,61.6686897277832,66.68925476074219,0.0,-0.07528296801292833
904,904,904,904,2022-09-07,64.56139373779297,61.89421844482422,65.11052703857422,0.04309247874817923,-0.00843386355106479
905,905,905,905,2022-09-08,65.17916870117188,61.345096588134766,63.13955307006836,0.06250005829771066,0.03230329535022336
906,906,906,906,2022-09-09,65.32625579833984,61.13917541503906,62.64926528930664,0.06848441044350162,0.04272979893173834
907,907,907,907,2022-09-12,65.67926788330078,62.60023498535156,63.11994552612305,0.04918564440963702,0.04054696714081474
908,908,908,908,2022-09-13,63.30625534057617,62.28644943237305,63.825958251953125,0.016372837390745243,-0.008142500725573543
909,909,909,909,2022-09-14,63.11014175415039,61.6686897277832,61.6686897277832,0.023374130903867307,0.023374130903867307
910,910,910,910,2022-09-15,63.62003326416016,64.56139373779297,61.89421844482422,-0.014580857368972078,0.02788329609290452
911,911,911,911,2022-09-16,63.40431594848633,65.17916870117188,61.345096588134766,-0.027230368046311626,0.03356779066103632
912,912,912,912,2022-09-19,64.26722717285156,65.32625579833984,61.13917541503906,-0.016211377991070974,0.0511628057882354
913,913,913,913,2022-09-20,62.482566833496094,65.67926788330078,62.60023498535156,-0.0486713867682661,-0.0018796758811369108
914,914,914,914,2022-09-21,61.7373275756836,63.30625534057617,62.28644943237305,-0.024783139619489747,-0.008816072543766484
915,915,915,915,2022-09-22,60.80577850341797,63.11014175415039,61.6686897277832,-0.036513358814962205,-0.01399269593977559
916,916,916,916,2022-09-23,60.08015441894531,63.62003326416016,64.56139373779297,-0.0556409461547549,-0.06941051082396987
917,917,917,917,2022-09-26,59.1387939453125,63.40431594848633,65.17916870117188,-0.06727494712882653,-0.09267339360452409
918,918,918,918,2022-09-27,59.393741607666016,64.26722717285156,65.32625579833984,-0.07583158290115644,-0.0908136264381556
919,919,919,919,2022-09-28,61.09995651245117,62.482566833496094,65.67926788330078,-0.022127937296963274,-0.06972232667066491
920,920,920,920,2022-09-29,60.14878845214844,61.7373275756836,63.30625534057617,-0.025730610408877475,-0.04987606471810935
921,921,921,921,2022-09-30,60.91363906860352,60.80577850341797,63.11014175415039,0.001773853864554864,-0.03480427431304911
922,922,922,922,2022-10-03,61.67849349975586,60.08015441894531,63.62003326416016,0.026603444952307598,-0.030517742050569674
923,923,923,923,2022-10-04,64.14955139160156,59.1387939453125,63.40431594848633,0.08472877297637593,0.01175370212527338
924,924,924,924,2022-10-05,64.52217864990234,59.393741607666016,64.26722717285156,0.08634642141444737,0.003967052699583196
925,925,925,925,2022-10-06,63.825958251953125,61.09995651245117,62.482566833496094,0.04461544483990654,0.021500259777049724
926,926,926,926,2022-10-07,63.33567810058594,60.14878845214844,61.7373275756836,0.0529834387432897,0.025889532113986036
927,927,927,927,2022-10-10,63.08072662353516,60.91363906860352,60.80577850341797,0.035576392874689056,0.037413354061231585
928,928,928,928,2022-10-11,63.11014175415039,61.67849349975586,60.08015441894531,0.02321146599341306,0.05043241590353875
929,929,929,929,2022-10-12,62.639461517333984,64.14955139160156,59.1387939453125,-0.02354014707054175,0.05919409812886389
930,930,930,930,2022-10-13,63.91421127319336,64.52217864990234,59.393741607666016,-0.009422610789505681,0.07611020190288675
931,931,931,931,2022-10-14,62.31586837768555,63.825958251953125,61.09995651245117,-0.023659493968057554,0.019900372023776924
932,932,932,932,2022-10-17,64.61043548583984,63.33567810058594,60.14878845214844,0.020127003033415303,0.07417683960901189
933,933,933,933,2022-10-18,65.53217315673828,63.08072662353516,60.91363906860352,0.03886205287128841,0.07582101740684322
934,934,934,934,2022-10-19,64.81634521484375,63.11014175415039,61.67849349975586,0.02703532923979135,0.05087432485847465
935,935,935,935,2022-10-20,64.09071350097656,62.639461517333984,64.14955139160156,0.0231683342814335,-0.0009171987854728059
936,936,936,936,2022-10-21,66.29702758789062,63.91421127319336,64.52217864990234,0.0372814788328093,0.027507579178605024
937,937,937,937,2022-10-24,67.83654022216797,62.31586837768555,63.825958251953125,0.0885917501947111,0.06283622024730229
938,938,938,938,2022-10-25,69.0916748046875,64.61043548583984,63.33567810058594,0.0693578256383951,0.09088079383882541
939,939,939,939,2022-10-26,69.53294372558594,65.53217315673828,63.08072662353516,0.06105047911777173,0.10228507893635252
940,940,940,940,2022-10-27,70.5135269165039,64.81634521484375,63.11014175415039,0.08789729940458657,0.11730896107306932
941,941,941,941,2022-10-28,71.0920639038086,64.09071350097656,62.639461517333984,0.10924126164901171,0.13494053399765504
942,942,942,942,2022-10-31,70.69983673095703,66.29702758789062,63.91421127319336,0.06641035508310766,0.10616771016322746
943,943,943,943,2022-11-01,70.3664321899414,67.83654022216797,62.31586837768555,0.037293941576146405,0.12918962732674766
944,944,944,944,2022-11-02,68.92497253417969,69.0916748046875,64.61043548583984,-0.002412769280511151,0.0667777119268207
945,945,945,945,2022-11-03,69.81731414794922,69.53294372558594,65.53217315673828,0.004089722182416988,0.06538988079888397
946,946,946,946,2022-11-04,69.8074951171875,70.5135269165039,64.81634521484375,-0.01001271430022821,0.07700449455765845
947,947,947,947,2022-11-07,70.71945190429688,71.0920639038086,64.09071350097656,-0.005241260121746971,0.10342743965893453
948,948,948,948,2022-11-08,70.10167694091797,70.69983673095703,66.29702758789062,-0.008460554050716107,0.057387932633683914
949,949,949,949,2022-11-09,69.00379943847656,70.3664321899414,67.83654022216797,-0.019364812298379164,0.017206939099278395
950,950,950,950,2022-11-10,72.86360168457031,68.92497253417969,69.0916748046875,0.057143717372356795,0.054593073485995625
951,951,951,951,2022-11-11,72.76513671875,69.81731414794922,69.53294372558594,0.04222194174576921,0.04648433993992862
952,952,952,952,2022-11-14,71.93803405761719,69.8074951171875,70.5135269165039,0.03052020326546745,0.020201898889557146
953,953,953,953,2022-11-15,73.96640014648438,70.71945190429688,71.0920639038086,0.04591308550554829,0.04043118295967485
954,954,954,954,2022-11-16,77.80651092529297,70.10167694091797,70.69983673095703,0.10990941045345703,0.10051896189491716
955,955,955,955,2022-11-17,76.79232025146484,69.00379943847656,70.3664321899414,0.11287089807181538,0.09132036201832605
956,956,956,956,2022-11-18,76.95973205566406,72.86360168457031,68.92497253417969,0.056216413633052076,0.11657254585774357
957,957,957,957,2022-11-21,77.78681945800781,72.76513671875,69.81731414794922,0.06901220784711093,0.11414797901234763
958,958,958,958,2022-11-22,78.87977600097656,71.93803405761719,69.8074951171875,0.09649613079222519,0.12996141558380248
959,959,959,959,2022-11-23,79.30317687988281,73.96640014648438,70.71945190429688,0.0721513649823351,0.1213771422776595
960,960,960,960,2022-11-25,79.78564453125,77.80651092529297,70.10167694091797,0.025436606556709984,0.1381417394407516
961,961,961,961,2022-11-28,78.8010025024414,76.79232025146484,69.00379943847656,0.026157332457189986,0.14198063213461132
962,962,962,962,2022-11-29,78.92900085449219,76.95973205566406,72.86360168457031,0.025588301131347135,0.0832431972849661
963,963,963,963,2022-11-30,78.82069396972656,77.78681945800781,72.76513671875,0.013291127197672337,0.08322058507747121
964,964,964,964,2022-12-01,78.51545715332031,78.87977600097656,71.93803405761719,-0.0046186597645984095,0.09143178823089726
965,965,965,965,2022-12-02,78.95854949951172,79.30317687988281,73.96640014648438,-0.004345694509730547,0.06749212268193139
