,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,RVTY,RVTY_6m,RVTY_12m,RVTY_6m_ret,RVTY_12m_ret
460,460,460,460,2020-12-01,136.28819274902344,129.32479858398438,129.77183532714844,0.053844229732296744,0.05021395748505508
461,461,461,461,2020-12-02,137.65907287597656,126.9705581665039,131.24197387695312,0.08418104845578589,0.04889517285864531
462,462,462,462,2020-12-03,137.102783203125,126.2255401611328,132.4340057373047,0.08617307581418854,0.035253615110617975
463,463,463,463,2020-12-04,140.83778381347656,126.6526870727539,132.11611938476562,0.11199996674823187,0.06601514235602535
464,464,464,464,2020-12-07,142.9337615966797,128.4010009765625,127.8148956298828,0.11318261158080767,0.118287198782973
465,465,465,465,2020-12-08,146.9270477294922,132.11611938476562,129.94068908691406,0.11210538436715867,0.13072393845176844
466,466,466,466,2020-12-09,142.9536590576172,136.28819274902344,129.32479858398438,0.04890714429582532,0.10538474154113708
467,467,467,467,2020-12-10,144.94033813476562,137.65907287597656,126.9705581665039,0.05289346431490993,0.1415271400531839
468,468,468,468,2020-12-11,145.09925842285156,137.102783203125,126.2255401611328,0.05832467461932822,0.14952376704132608
469,469,469,469,2020-12-14,144.35426330566406,140.83778381347656,126.6526870727539,0.02496829612744178,0.13976471121170708
470,470,470,470,2020-12-15,144.2350311279297,142.9337615966797,128.4010009765625,0.009104003957594253,0.12331703048216447
471,471,471,471,2020-12-16,139.86428833007812,146.9270477294922,132.11611938476562,-0.04806983811733101,0.05864665857121709
472,472,472,472,2020-12-17,142.4668731689453,142.9536590576172,136.28819274902344,-0.003405200621522275,0.04533540503615008
473,473,473,473,2020-12-18,141.75164794921875,144.94033813476562,137.65907287597656,-0.02200001894974213,0.029729788147922376
474,474,474,474,2020-12-21,139.6855010986328,145.09925842285156,137.102783203125,-0.03731071669878461,0.018837822509273128
475,475,475,475,2020-12-22,138.93051147460938,144.35426330566406,140.83778381347656,-0.03757250881860086,-0.013542334217592877
476,476,476,476,2020-12-23,138.3941192626953,144.2350311279297,142.9337615966797,-0.0404957923159025,-0.03176046221181816
477,477,477,477,2020-12-24,138.7815399169922,139.86428833007812,146.9270477294922,-0.00774142153092483,-0.055439130768466294
478,478,478,478,2020-12-28,139.77491760253906,142.4668731689453,142.9536590576172,-0.01889530882883894,-0.022236167132993367
479,479,479,479,2020-12-29,138.90072631835938,141.75164794921875,144.94033813476562,-0.020112088092836045,-0.041669640723416945
480,480,480,480,2020-12-30,139.64573669433594,139.6855010986328,145.09925842285156,-0.00028467094998496645,-0.03758476637160235
481,481,481,481,2020-12-31,142.5463409423828,138.93051147460938,144.35426330566406,0.026026172576455675,-0.012524204840788422
482,482,482,482,2021-01-04,144.54298400878906,138.3941192626953,144.2350311279297,0.04443010135728498,0.0021350768842434142
483,483,483,483,2021-01-05,150.89053344726562,138.7815399169922,139.86428833007812,0.08725219173613463,0.07883531420948353
484,484,484,484,2021-01-06,155.330810546875,139.77491760253906,142.4668731689453,0.11129244939761174,0.09029423536708703
485,485,485,485,2021-01-07,159.46316528320312,138.90072631835938,141.75164794921875,0.14803694343336127,0.12494752329319914
486,486,486,486,2021-01-08,158.69827270507812,139.64573669433594,139.6855010986328,0.13643478463252623,0.13611127466278883
487,487,487,487,2021-01-11,158.19168090820312,142.5463409423828,138.93051147460938,0.10975616674821675,0.13863887226179172
488,488,488,488,2021-01-12,150.97000122070312,144.54298400878906,138.3941192626953,0.044464401063722736,0.09087006026706002
489,489,489,489,2021-01-13,150.5130615234375,150.89053344726562,138.7815399169922,-0.0025016276051542663,0.08453229163952325
490,490,490,490,2021-01-14,147.14559936523438,155.330810546875,139.77491760253906,-0.05269534841685852,0.05273250658358042
491,491,491,491,2021-01-15,147.5330047607422,159.46316528320312,138.90072631835938,-0.07481452222068485,0.06214710801869883
492,492,492,492,2021-01-19,148.2978515625,158.69827270507812,139.64573669433594,-0.06553581816171417,0.06195760123420224
493,493,493,493,2021-01-20,150.25482177734375,158.19168090820312,142.5463409423828,-0.05017241795075844,0.05407701652669372
494,494,494,494,2021-01-21,149.6584930419922,150.97000122070312,144.54298400878906,-0.008687210492855701,0.03539091895938773
495,495,495,495,2021-01-22,150.97030639648438,150.5130615234375,150.89053344726562,0.0030379082613749553,0.0005286809410520732
496,496,496,496,2021-01-25,150.11563110351562,147.14559936523438,155.330810546875,0.020184305552415793,-0.03357466187807967
497,497,497,497,2021-01-26,145.3354034423828,147.5330047607422,159.46316528320312,-0.014895658920004218,-0.0885957695354267
498,498,498,498,2021-01-27,140.8533172607422,148.2978515625,158.69827270507812,-0.05019987965651895,-0.11244580763332357
499,499,499,499,2021-01-28,143.84466552734375,150.25482177734375,158.19168090820312,-0.04266190045800289,-0.0906938677084087
500,500,500,500,2021-01-29,146.16026306152344,149.6584930419922,150.97000122070312,-0.02337475080339868,-0.03185889991580726
501,501,501,501,2021-02-01,150.99017333984375,150.97030639648438,150.5130615234375,0.00013159503900861402,0.003169903074039526
502,502,502,502,2021-02-02,150.19512939453125,150.11563110351562,147.14559936523438,0.000529580367022664,0.02072457513138093
503,503,503,503,2021-02-03,138.85569763183594,145.3354034423828,147.5330047607422,-0.04458449666818942,-0.05881604013270414
504,504,504,504,2021-02-04,141.4893341064453,140.8533172607422,148.2978515625,0.004515455213069286,-0.045911099751740125
505,505,505,505,2021-02-05,144.13287353515625,143.84466552734375,150.25482177734375,0.0020036058115600053,-0.04074377227813264
506,506,506,506,2021-02-08,143.65586853027344,146.16026306152344,149.6584930419922,-0.0171345787069076,-0.04010881300291114
507,507,507,507,2021-02-09,144.71923828125,150.99017333984375,150.97030639648438,-0.04153207404086712,-0.04140594441676204
508,508,508,508,2021-02-10,146.30934143066406,150.19512939453125,150.11563110351562,-0.025871597697818993,-0.025355718421000706
509,509,509,509,2021-02-11,147.78018188476562,138.85569763183594,145.3354034423828,0.0642716460695203,0.01682163041128537
510,510,510,510,2021-02-12,149.63864135742188,141.4893341064453,140.8533172607422,0.05759661887196166,0.06237214903797139
511,511,511,511,2021-02-16,145.5838623046875,144.13287353515625,143.84466552734375,0.010067021727540482,0.0120907978823388
512,512,512,512,2021-02-17,143.5266571044922,143.65586853027344,146.16026306152344,-0.0008994510777958764,-0.018018618069417958
513,513,513,513,2021-02-18,141.7179412841797,144.71923828125,150.99017333984375,-0.020738756178618978,-0.061409506662360225
514,514,514,514,2021-02-19,135.94384765625,146.30934143066406,150.19512939453125,-0.07084642493129034,-0.09488511242495823
515,515,515,515,2021-02-22,128.9176025390625,147.78018188476562,138.85569763183594,-0.12763943788086263,-0.0715713885873337
516,516,516,516,2021-02-23,130.20953369140625,149.63864135742188,141.4893341064453,-0.12984017690729965,-0.07972191321893596
517,517,517,517,2021-02-24,127.98339080810548,145.5838623046875,144.13287353515625,-0.12089575876031222,-0.11204579726297936
518,518,518,518,2021-02-25,125.19078826904295,143.5266571044922,143.65586853027344,-0.12775235768293625,-0.12853690176492327
519,519,519,519,2021-02-26,125.3100357055664,141.7179412841797,144.71923828125,-0.11577860523468486,-0.13411625714864117
520,520,520,520,2021-03-01,128.9176025390625,135.94384765625,146.30934143066406,-0.05168490695477579,-0.11886964100541386
521,521,521,521,2021-03-02,126.74113464355467,128.9176025390625,147.78018188476562,-0.016882627761002245,-0.1423671765244987
522,522,522,522,2021-03-03,125.5982437133789,130.20953369140625,149.63864135742188,-0.03541438055492929,-0.16065634802591444
523,523,523,523,2021-03-04,123.4516143798828,127.98339080810548,145.5838623046875,-0.035409098005674045,-0.15202404699557204
524,524,524,524,2021-03-05,123.2826690673828,125.19078826904295,143.5266571044922,-0.015241690127867025,-0.14104688596189552
525,525,525,525,2021-03-08,120.8080596923828,125.3100357055664,141.7179412841797,-0.03592669962812589,-0.14754576168918077
526,526,526,526,2021-03-09,125.18084716796876,128.9176025390625,135.94384765625,-0.0289856101688013,-0.07917239855897518
527,527,527,527,2021-03-10,119.60553741455078,126.74113464355467,128.9176025390625,-0.05630056294723862,-0.07223268926126769
528,528,528,528,2021-03-11,125.45909118652344,125.5982437133789,130.20953369140625,-0.0011079177760878745,-0.036483062109271214
529,529,529,529,2021-03-12,122.33853149414062,123.4516143798828,127.98339080810548,-0.009016349371641419,-0.04410618657876153
530,530,530,530,2021-03-15,125.84669494628906,123.2826690673828,125.19078826904295,0.020797942632997612,0.00523925670822134
531,531,531,531,2021-03-16,125.18084716796876,120.8080596923828,125.3100357055664,0.03619615683523536,-0.0010309512472025384
532,532,532,532,2021-03-17,125.60818481445312,125.18084716796876,128.9176025390625,0.0034137622180407945,-0.025670797931621525
533,533,533,533,2021-03-18,125.77713775634766,119.60553741455078,126.74113464355467,0.051599620512603916,-0.007606030117358165
534,534,534,534,2021-03-19,127.6057357788086,125.45909118652344,125.5982437133789,0.01711031517910233,0.015983440580673136
535,535,535,535,2021-03-22,127.33741760253906,122.33853149414062,123.4516143798828,0.040861092963486056,0.03147632570197856
536,536,536,536,2021-03-23,126.46285247802734,125.84669494628906,123.2826690673828,0.0048960962542659026,0.025795867616285495
537,537,537,537,2021-03-24,124.425537109375,125.18084716796876,120.8080596923828,-0.006033750974542285,0.029944007264113726
538,538,538,538,2021-03-25,125.07152557373048,125.60818481445312,125.18084716796876,-0.004272486235792572,-0.0008733092698405276
539,539,539,539,2021-03-26,128.74864196777344,125.77713775634766,119.60553741455078,0.0236251536998886,0.07644382317795873
540,540,540,540,2021-03-29,127.85419464111328,127.6057357788086,125.45909118652344,0.001947082243507925,0.01909071261347628
541,541,541,541,2021-03-30,126.9398956298828,127.33741760253906,122.33853149414062,-0.0031218001757901126,0.03761173262049944
542,542,542,542,2021-03-31,127.49642181396484,126.46285247802734,125.84669494628906,0.00817290861059039,0.01310902021209115
543,543,543,543,2021-04-01,129.07659912109375,124.425537109375,125.18084716796876,0.03738028478535149,0.031120990481056765
544,544,544,544,2021-04-05,130.1797332763672,125.07152557373048,125.60818481445312,0.040842291474452175,0.036395307110496766
545,545,545,545,2021-04-06,132.1475067138672,128.74864196777344,125.77713775634766,0.026399227938610048,0.05064806745610673
546,546,546,546,2021-04-07,129.374755859375,127.85419464111328,127.6057357788086,0.011892931808220597,0.013863170568075622
547,547,547,547,2021-04-08,130.74620056152344,126.9398956298828,127.33741760253906,0.02998509580265174,0.02676968814951386
548,548,548,548,2021-04-09,132.5648956298828,127.49642181396484,126.46285247802734,0.03975385147132671,0.04825166467691133
549,549,549,549,2021-04-12,131.7996368408203,129.07659912109375,124.425537109375,0.021096292730581778,0.05926516294611761
550,550,550,550,2021-04-13,134.5127410888672,130.1797332763672,125.07152557373048,0.0332848109567192,0.07548653038193764
551,551,551,551,2021-04-14,132.02821350097656,132.1475067138672,128.74864196777344,-0.0009027276855773092,0.025472668939094723
552,552,552,552,2021-04-15,133.8677520751953,129.374755859375,127.85419464111328,0.03472853870119774,0.04703449465199072
553,553,553,553,2021-04-16,132.40609741210938,130.74620056152344,126.9398956298828,0.012695564715892838,0.043061338242819325
554,554,554,554,2021-04-19,133.82797241210938,132.5648956298828,127.49642181396484,0.009527988357890926,0.04966061406321787
555,555,555,555,2021-04-20,133.59927368164062,131.7996368408203,129.07659912109375,0.013654338387850018,0.03503868703810453
556,556,556,556,2021-04-21,133.18167114257812,134.5127410888672,130.1797332763672,-0.009895493434407654,0.023059947894023658
557,557,557,557,2021-04-22,132.63478088378906,132.02821350097656,132.1475067138672,0.004594225482025482,0.0036873504619119313
558,558,558,558,2021-04-23,134.20579528808594,133.8677520751953,129.374755859375,0.002525202729188658,0.03734143803109524
559,559,559,559,2021-04-26,134.21575927734375,132.40609741210938,130.74620056152344,0.013667511546706645,0.026536593039946155
560,560,560,560,2021-04-27,134.24559020996094,133.82797241210938,132.5648956298828,0.0031205568635945813,0.012678277850952213
561,561,561,561,2021-04-28,133.13194274902344,133.59927368164062,131.7996368408203,-0.0034980050395394535,0.010108570403818407
562,562,562,562,2021-04-29,129.7611541748047,133.18167114257812,134.5127410888672,-0.0256830909120489,-0.03532443748896108
563,563,563,563,2021-04-30,128.89605712890625,132.63478088378906,132.02821350097656,-0.028188109709764486,-0.023723386759657572
564,564,564,564,2021-05-03,129.82078552246094,134.20579528808594,133.8677520751953,-0.032673773559570574,-0.03023107873254749
565,565,565,565,2021-05-04,127.0863800048828,134.21575927734375,132.40609741210938,-0.053118794028716,-0.04017728421274391
566,566,566,566,2021-05-05,135.7967529296875,134.24559020996094,133.82797241210938,0.011554664233667022,0.0147112780840426
567,567,567,567,2021-05-06,136.72149658203125,133.13194274902344,133.59927368164062,0.02696237851628691,0.02337005894081967
568,568,568,568,2021-05-07,140.17185974121094,129.7611541748047,133.18167114257812,0.08022975467975346,0.05248611568441297
569,569,569,569,2021-05-10,139.20733642578125,128.89605712890625,132.63478088378906,0.07999685581198901,0.049553785954159935
570,570,570,570,2021-05-11,138.65048217773438,129.82078552246094,134.20579528808594,0.06801450645779505,0.033118442315456464
571,571,571,571,2021-05-12,137.07945251464844,127.0863800048828,134.21575927734375,0.07863212807998532,0.021336490235749128
572,572,572,572,2021-05-13,140.47018432617188,135.7967529296875,134.24559020996094,0.034414897968172875,0.04636721479249806
573,573,573,573,2021-05-14,142.74720764160156,136.72149658203125,133.13194274902344,0.04407288692861089,0.07222357530457257
574,574,574,574,2021-05-17,142.41903686523438,140.17185974121094,129.7611541748047,0.01603158528517956,0.09754755011949046
575,575,575,575,2021-05-18,141.08665466308594,139.20733642578125,128.89605712890625,0.013500137891846231,0.09457696228821133
576,576,576,576,2021-05-19,141.8224639892578,138.65048217773438,129.82078552246094,0.022877538986538104,0.09244804996747158
577,577,577,577,2021-05-20,146.84384155273438,137.07945251464844,127.0863800048828,0.07123160224937797,0.1554648228007791
578,578,578,578,2021-05-21,143.95034790039062,140.47018432617188,135.7967529296875,0.02477510505815106,0.06004263573905089
579,579,579,579,2021-05-24,143.79124450683594,142.74720764160156,136.72149658203125,0.007313886432410266,0.05170911745076556
580,580,580,580,2021-05-25,142.28981018066406,142.41903686523438,140.17185974121094,-0.0009073694599731619,0.015109669254323554
581,581,581,581,2021-05-26,142.89634704589844,141.08665466308594,139.20733642578125,0.012826814748241322,0.026500116407901952
582,582,582,582,2021-05-27,144.07958984375,141.8224639892578,138.65048217773438,0.015915150470542816,0.03915678893244756
583,583,583,583,2021-05-28,144.2486572265625,146.84384155273438,137.07945251464844,-0.01767308930854883,0.05229963047268482
584,584,584,584,2021-06-01,140.95736694335938,143.95034790039062,140.47018432617188,-0.020791759107816166,0.0034682279340949584
585,585,585,585,2021-06-02,138.3820343017578,143.79124450683594,142.74720764160156,-0.03761849494821623,-0.030579745915615297
586,586,586,586,2021-06-03,137.8251953125,142.28981018066406,142.41903686523438,-0.03137691210983684,-0.032255811118013344
587,587,587,587,2021-06-04,138.17324829101562,142.89634704589844,141.08665466308594,-0.03305262067592074,-0.020649765770033413
588,588,588,588,2021-06-07,136.7413787841797,144.07958984375,141.8224639892578,-0.05093164873337286,-0.03582708311613447
589,589,589,589,2021-06-08,138.92889404296875,144.2486572265625,146.84384155273438,-0.03687911753132178,-0.05390043890211915
590,590,590,590,2021-06-09,140.5994415283203,140.95736694335938,143.95034790039062,-0.002539245892574593,-0.023278209611476863
591,591,591,591,2021-06-10,145.28277587890625,138.3820343017578,143.79124450683594,0.04986732282097095,0.010372894241132968
592,592,592,592,2021-06-11,145.97879028320312,137.8251953125,142.28981018066406,0.05915895821671757,0.025925820674405298
593,593,593,593,2021-06-14,146.3168487548828,138.17324829101562,142.89634704589844,0.05893760597359221,0.023936942963879382
594,594,594,594,2021-06-15,147.27142333984375,136.7413787841797,144.07958984375,0.07700700877298994,0.02215326611878332
595,595,595,595,2021-06-16,148.00721740722656,138.92889404296875,144.2486572265625,0.0653451064070949,0.026056119016489188
596,596,596,596,2021-06-17,148.8424835205078,140.5994415283203,140.95736694335938,0.058627843059583906,0.0559397266573296
597,597,597,597,2021-06-18,149.8367919921875,145.28277587890625,138.3820343017578,0.0313458776219766,0.08277633544142926
598,598,598,598,2021-06-21,151.5669403076172,145.97879028320312,137.8251953125,0.03828056126217305,0.09970415760311191
599,599,599,599,2021-06-22,152.33261108398438,146.3168487548828,138.17324829101562,0.04111462473593508,0.10247542826196576
600,600,600,600,2021-06-23,153.77439880371094,147.27142333984375,136.7413787841797,0.04415639719092623,0.12456375802978137
601,601,601,601,2021-06-24,150.69195556640625,148.00721740722656,138.92889404296875,0.01813923811426643,0.0846696549660817
602,602,602,602,2021-06-25,151.5669403076172,148.8424835205078,140.5994415283203,0.018304295404571125,0.07800527982245042
603,603,603,603,2021-06-28,153.9732666015625,149.8367919921875,145.28277587890625,0.027606534779459846,0.059817763462200135
604,604,604,604,2021-06-29,154.95767211914062,151.5669403076172,145.97879028320312,0.022371183350681,0.06150812606761713
605,605,605,605,2021-06-30,153.53575134277344,152.33261108398438,146.3168487548828,0.007898113543959084,0.04933746625437574
606,606,606,606,2021-07-01,153.7246856689453,153.77439880371094,147.27142333984375,-0.0003232861591550007,0.04381883587972135
607,607,607,607,2021-07-02,154.68919372558594,150.69195556640625,148.00721740722656,0.02652588948199175,0.04514628702176471
608,608,608,608,2021-07-06,155.12669372558594,151.5669403076172,148.8424835205078,0.023486344784317437,0.04222054118179419
609,609,609,609,2021-07-07,154.17213439941406,153.9732666015625,149.8367919921875,0.0012915735454659405,0.02893376419492899
610,610,610,610,2021-07-08,153.0584716796875,154.95767211914062,151.5669403076172,-0.012256253036589948,0.009840743430217236
611,611,611,611,2021-07-09,153.08831787109375,153.53575134277344,152.33261108398438,-0.0029141972978057318,0.004960899585005674
612,612,612,612,2021-07-12,153.6948699951172,153.7246856689453,153.77439880371094,-0.00019395501573726825,-0.0005171784719202321
613,613,613,613,2021-07-13,152.28292846679688,154.68919372558594,150.69195556640625,-0.015555483875995257,0.010557782559862838
614,614,614,614,2021-07-14,151.1195068359375,155.12669372558594,151.5669403076172,-0.025831704353455942,-0.002952051883950313
615,615,615,615,2021-07-15,152.37294006347656,154.17213439941406,153.9732666015625,-0.01167003585275872,-0.010393535016874789
616,616,616,616,2021-07-16,153.29812622070312,153.0584716796875,154.95767211914062,0.0015657711617371728,-0.010709672362408384
617,617,617,617,2021-07-19,154.10389709472656,153.08831787109375,153.53575134277344,0.006633943319489299,0.003700413401988234
618,618,618,618,2021-07-20,154.5714569091797,153.6948699951172,153.7246856689453,0.005703423374445515,0.005508362151137813
619,619,619,619,2021-07-21,155.81497192382812,152.28292846679688,154.68919372558594,0.023193955439340996,0.007277678363488471
620,620,620,620,2021-07-22,159.2270965576172,151.1195068359375,155.12669372558594,0.053650186474481165,0.026432606365508704
621,621,621,621,2021-07-23,163.4848175048828,152.37294006347656,154.17213439941406,0.07292553019438475,0.060404450789676156
622,622,622,622,2021-07-26,171.21437072753906,153.29812622070312,153.0584716796875,0.11687190801694425,0.11862067384187158
623,623,623,623,2021-07-27,169.27455139160156,154.10389709472656,153.08831787109375,0.09844432608702758,0.10573134348590374
624,624,624,624,2021-07-28,173.55218505859375,154.5714569091797,153.6948699951172,0.12279581579260412,0.1291995956931251
625,625,625,625,2021-07-29,178.3669891357422,155.81497192382812,152.28292846679688,0.14473588085578104,0.17128683386616483
626,626,626,626,2021-07-30,181.28175354003903,159.2270965576172,151.1195068359375,0.1385107023818728,0.19959201386785286
627,627,627,627,2021-08-02,182.88336181640625,163.4848175048828,152.37294006347656,0.11865654932112624,0.20023517128579038
628,628,628,628,2021-08-03,184.10696411132807,171.21437072753906,153.29812622070312,0.07530088350063524,0.20097334944766065
629,629,629,629,2021-08-04,185.8777313232422,169.27455139160156,154.10389709472656,0.09808432392906274,0.2061844951849885
630,630,630,630,2021-08-05,186.07667541503903,173.55218505859375,154.5714569091797,0.0721655584584937,0.20382300287413746
631,631,631,631,2021-08-06,184.465087890625,178.3669891357422,155.81497192382812,0.03418849409540692,0.18387267675921937
632,632,632,632,2021-08-09,185.7085876464844,181.28175354003903,159.2270965576172,0.024419634188212136,0.16631271725340246
633,633,633,633,2021-08-10,182.5451202392578,182.88336181640625,163.4848175048828,-0.0018494934355373083,0.1165876013765359
634,634,634,634,2021-08-11,178.29737854003906,184.10696411132807,171.21437072753906,-0.03155549057761875,0.04136923660322589
635,635,635,635,2021-08-12,181.3414306640625,185.8777313232422,169.27455139160156,-0.024404755894567254,0.07128584405192306
636,636,636,636,2021-08-13,182.1571502685547,186.07667541503903,173.55218505859375,-0.021064032543261835,0.04958142824335954
637,637,637,637,2021-08-16,183.6493682861328,184.465087890625,178.3669891357422,-0.00442208123943677,0.029615228557626105
638,638,638,638,2021-08-17,181.8985137939453,185.7085876464844,181.28175354003903,-0.0205164117654697,0.0034022191525748813
639,639,639,639,2021-08-18,180.12779235839844,182.5451202392578,182.88336181640625,-0.01324235826019915,-0.015067360041063127
640,640,640,640,2021-08-19,180.8241424560547,178.29737854003906,184.10696411132807,0.014171626844464269,-0.01783105637051452
641,641,641,641,2021-08-20,180.1576232910156,181.3414306640625,185.8777313232422,-0.006528057977219337,-0.030773498210386996
642,642,642,642,2021-08-23,180.5654754638672,182.1571502685547,186.07667541503903,-0.008737921088142198,-0.029617897777242996
643,643,643,643,2021-08-24,181.2518768310547,183.6493682861328,184.465087890625,-0.013054722036085264,-0.017419074234120258
644,644,644,644,2021-08-25,184.05723571777344,181.8985137939453,185.7085876464844,0.011867727112237603,-0.008892167829386954
645,645,645,645,2021-08-26,182.7241973876953,180.12779235839844,182.5451202392578,0.014414238887305197,0.0009810021117122592
646,646,646,646,2021-08-27,181.95822143554688,180.8241424560547,178.29737854003906,0.0062717232560236535,0.020532230622144043
647,647,647,647,2021-08-30,186.97198486328125,180.1576232910156,181.3414306640625,0.037824441995763625,0.031049463868239924
648,648,648,648,2021-08-31,183.8383636474609,180.5654754638672,182.1571502685547,0.018125769476062814,0.009229466844576706
649,649,649,649,2021-09-01,187.0316772460937,181.2518768310547,183.6493682861328,0.03188822381368417,0.018417209879486807
650,650,650,650,2021-09-02,187.847396850586,184.05723571777344,181.8985137939453,0.02059229629322612,0.032704407158486104
651,651,651,651,2021-09-03,189.5087127685547,182.7241973876953,180.12779235839844,0.03712981355427347,0.05207925044399109
652,652,652,652,2021-09-07,188.8322296142578,181.95822143554688,180.8241424560547,0.037777947731511885,0.044286603820888004
653,653,653,653,2021-09-08,189.1207427978516,186.97198486328125,180.1576232910156,0.011492405860383581,0.049751541695005175
654,654,654,654,2021-09-09,185.8777313232422,183.8383636474609,180.5654754638672,0.011093264949268544,0.029420108388538813
655,655,655,655,2021-09-10,186.07667541503903,187.0316772460937,181.2518768310547,-0.005106096705736585,0.02661930275338098
656,656,656,656,2021-09-13,181.908447265625,187.847396850586,184.05723571777344,-0.03161582052523648,-0.011674566575819445
657,657,657,657,2021-09-14,182.4257354736328,189.5087127685547,182.7241973876953,-0.03737547045434397,-0.0016334011495436895
658,658,658,658,2021-09-15,185.86773681640625,188.8322296142578,181.95822143554688,-0.01569908274613585,0.021485785857959794
659,659,659,659,2021-09-16,184.9027862548828,189.1207427978516,186.97198486328125,-0.022302982108510894,-0.01106689117041515
660,660,660,660,2021-09-17,186.58399963378903,185.8777313232422,183.8383636474609,0.0037996391795778184,0.014935054532977166
661,661,661,661,2021-09-20,182.9828338623047,186.07667541503903,187.0316772460937,-0.016626702652729697,-0.021647901806823855
662,662,662,662,2021-09-21,183.8383636474609,181.908447265625,187.847396850586,0.010609273020828036,-0.02134196837613822
663,663,663,663,2021-09-22,184.08706665039065,182.4257354736328,189.5087127685547,0.009106890387173383,-0.028608954379767404
664,664,664,664,2021-09-23,185.11170959472656,185.86773681640625,188.8322296142578,-0.004067554889455982,-0.019702780754807803
665,665,665,665,2021-09-24,181.9283599853516,184.9027862548828,189.1207427978516,-0.016086432929307337,-0.038030639612006145
666,666,666,666,2021-09-27,175.63131713867188,186.58399963378903,185.8777313232422,-0.058701081103493036,-0.05512448485155952
667,667,667,667,2021-09-28,172.90553283691406,182.9828338623047,186.07667541503903,-0.055072384729672685,-0.07078341521712539
668,668,668,668,2021-09-29,174.13909912109375,183.8383636474609,181.908447265625,-0.05275974140504769,-0.04271021088529414
669,669,669,669,2021-09-30,172.38824462890625,184.08706665039065,182.4257354736328,-0.06355048311841616,-0.05502234001505424
670,670,670,670,2021-10-01,172.69667053222656,185.11170959472656,185.86773681640625,-0.0670678213154684,-0.07086257416040753
671,671,671,671,2021-10-04,170.19970703125,181.9283599853516,184.9027862548828,-0.06446852461620578,-0.07951788894822309
672,672,672,672,2021-10-05,169.17506408691406,175.63131713867188,186.58399963378903,-0.03676026096564655,-0.09330347500880953
673,673,673,673,2021-10-06,169.36407470703125,172.90553283691406,182.9828338623047,-0.02048204052106961,-0.07442643043511721
674,674,674,674,2021-10-07,170.11016845703125,174.13909912109375,183.8383636474609,-0.02313627832231313,-0.07467535566600036
675,675,675,675,2021-10-08,169.08554077148438,172.38824462890625,184.08706665039065,-0.019158521304810994,-0.081491471138472
676,676,676,676,2021-10-11,167.64308166503906,172.69667053222656,185.11170959472656,-0.029262804266075637,-0.09436803305383734
677,677,677,677,2021-10-12,165.79275512695312,170.19970703125,181.9283599853516,-0.025892828966431303,-0.08869208110103155
678,678,678,678,2021-10-13,167.12579345703125,169.17506408691406,175.63131713867188,-0.012113313749536947,-0.0484282861405918
679,679,679,679,2021-10-14,168.7970428466797,169.36407470703125,172.90553283691406,-0.003348005539736909,-0.023761472075676915
680,680,680,680,2021-10-15,168.9363250732422,170.11016845703125,174.13909912109375,-0.006900489220816763,-0.02987711590395692
681,681,681,681,2021-10-18,169.5033416748047,169.08554077148438,172.38824462890625,0.0024709440051113862,-0.016734916933064614
682,682,682,682,2021-10-19,170.72694396972656,167.64308166503906,172.69667053222656,0.018395404534791604,-0.011405700853580947
683,683,683,683,2021-10-20,175.66114807128906,165.79275512695312,170.19970703125,0.05952246186378507,0.03208842797265388
684,684,684,684,2021-10-21,175.6511993408203,167.12579345703125,169.17506408691406,0.051011909696518476,0.03828067267986457
685,685,685,685,2021-10-22,175.5317840576172,168.7970428466797,169.36407470703125,0.03989845495726341,0.036416869169302535
686,686,686,686,2021-10-25,176.33790588378906,168.9363250732422,170.11016845703125,0.043812843728771256,0.036610024452070844
687,687,687,687,2021-10-26,176.12887573242188,169.5033416748047,169.08554077148438,0.03908792589073795,0.0416554539720011
688,688,688,688,2021-10-27,172.95420837402344,170.72694396972656,167.64308166503906,0.01304576976843097,0.031681156515580566
689,689,689,689,2021-10-28,176.47720336914062,175.66114807128906,165.79275512695312,0.004645622021782314,0.06444460274519259
690,690,690,690,2021-10-29,176.03933715820312,175.6511993408203,167.12579345703125,0.0022097077551386235,0.05333433886411787
691,691,691,691,2021-11-01,175.51187133789062,175.5317840576172,168.7970428466797,-0.00011344224542275683,0.03978048654152122
692,692,692,692,2021-11-02,175.4621124267578,176.33790588378906,168.9363250732422,-0.004966563783560085,0.03862868066229308
693,693,693,693,2021-11-03,173.25277709960938,176.12887573242188,169.5033416748047,-0.01632951224410195,0.022120126882206437
694,694,694,694,2021-11-04,171.1628875732422,172.95420837402344,170.72694396972656,-0.01035719695763293,0.002553455203842425
695,695,695,695,2021-11-05,168.02801513671875,176.47720336914062,175.66114807128906,-0.04787693861370046,-0.04345373475227732
696,696,696,696,2021-11-08,172.3571014404297,176.03933715820312,175.6511993408203,-0.0209171187372984,-0.018753631701648676
697,697,697,697,2021-11-09,173.7105712890625,175.51187133789062,175.5317840576172,-0.01026312371406668,-0.010375401687690244
698,698,698,698,2021-11-10,175.0341796875,175.4621124267578,176.33790588378906,-0.002438889702963354,-0.007393340585252539
699,699,699,699,2021-11-11,178.1591033935547,173.25277709960938,176.12887573242188,0.02831888975219421,0.011526943851144278
