,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HRL,HRL_6m,HRL_12m,HRL_6m_ret,HRL_12m_ret
722,722,722,722,2021-12-15,45.83374786376953,40.02317810058594,40.07977294921875,0.14518011909450368,0.14356306164311583
723,723,723,723,2021-12-16,46.39971923828125,40.362754821777344,39.051605224609375,0.1495677003009397,0.18816419892110536
724,724,724,724,2021-12-17,45.43757629394531,42.25874710083008,39.674163818359375,0.07522298722038534,0.14526865649828502
725,725,725,725,2021-12-20,45.72056579589844,43.39067459106445,39.579833984375,0.05369566679458315,0.15514799314084105
726,726,726,726,2021-12-21,44.81501388549805,44.59806442260742,40.30615615844727,0.004864548847564931,0.11186523739267096
727,727,727,727,2021-12-22,44.99424743652344,45.182899475097656,40.589141845703125,-0.004175297308624315,0.10852916298565818
728,728,728,728,2021-12-23,45.06027221679688,45.83374786376953,40.02317810058594,-0.01687567966886827,0.12585442624150844
729,729,729,729,2021-12-27,45.25835800170898,46.39971923828125,40.362754821777344,-0.024598451355080875,0.12129011514571486
730,730,730,730,2021-12-28,45.68283081054688,45.43757629394531,42.25874710083008,0.005397614410922014,0.08102662631116075
731,731,731,731,2021-12-29,45.77715301513672,45.72056579589844,43.39067459106445,0.0012376753929705941,0.05499979999305471
732,732,732,732,2021-12-30,45.81489562988281,44.81501388549805,44.59806442260742,0.02231131171663714,0.027284395029900876
733,733,733,733,2021-12-31,46.0412712097168,44.99424743652344,45.182899475097656,0.02327016969603668,0.01899771251050919
734,734,734,734,2022-01-03,46.34312438964844,45.06027221679688,45.83374786376953,0.028469694250390143,0.011113569141081747
735,735,735,735,2022-01-04,46.22993469238281,45.25835800170898,46.39971923828125,0.021467342907958598,-0.003659171837366637
736,736,736,736,2022-01-05,46.82419204711914,45.68283081054688,45.43757629394531,0.024984468263484993,0.030516939200355253
737,737,737,737,2022-01-06,46.53178024291992,45.77715301513672,45.72056579589844,0.016484800344260808,0.017742878568975495
738,738,738,738,2022-01-07,47.02228164672852,45.81489562988281,44.81501388549805,0.026353569079358374,0.0492528634905709
739,739,739,739,2022-01-10,47.02228164672852,46.0412712097168,44.99424743652344,0.021307197026408042,0.045073188812996046
740,740,740,740,2022-01-11,46.87135696411133,46.34312438964844,45.06027221679688,0.011398294383899499,0.04019249459037533
741,741,741,741,2022-01-12,46.2487907409668,46.22993469238281,45.25835800170898,0.00040787530221386703,0.021883974209148782
742,742,742,742,2022-01-13,46.70156478881836,46.82419204711914,45.68283081054688,-0.0026188867963249374,0.02230014997311147
743,743,743,743,2022-01-14,46.54036712646485,46.53178024291992,45.77715301513672,0.00018453804045548416,0.016672380457468883
744,744,744,744,2022-01-18,46.68260192871094,47.02228164672852,45.81489562988281,-0.007223803399621254,0.018939392677829403
745,745,745,745,2022-01-19,46.606746673583984,47.02228164672852,46.0412712097168,-0.008836980227084457,0.012281925520506665
746,746,746,746,2022-01-20,46.38863754272461,46.87135696411133,46.34312438964844,-0.01029881472721883,0.000982090734614749
747,747,747,747,2022-01-21,46.5877799987793,46.2487907409668,46.22993469238281,0.007329689109303095,0.007740554010677636
748,748,748,748,2022-01-24,46.4739875793457,46.70156478881836,46.82419204711914,-0.0048730103691759785,-0.007479135302986717
749,749,749,749,2022-01-25,45.71538162231445,46.54036712646485,46.53178024291992,-0.017726235418570102,-0.01754496854286358
750,750,750,750,2022-01-26,44.15076446533203,46.68260192871094,47.02228164672852,-0.05423514026157494,-0.06106715967059573
751,751,751,751,2022-01-27,44.34041213989258,46.606746673583984,47.02228164672852,-0.048626748173691614,-0.05703401478865777
752,752,752,752,2022-01-28,44.78609848022461,46.38863754272461,46.87135696411133,-0.03454593942372286,-0.04448897192123902
753,753,753,753,2022-01-31,45.013671875,46.5877799987793,46.2487907409668,-0.03378800457588971,-0.026705971035751563
754,754,754,754,2022-02-01,44.67230224609375,46.4739875793457,46.70156478881836,-0.03876760801245882,-0.04345170342580196
755,755,755,755,2022-02-02,45.11798477172852,45.71538162231445,46.54036712646485,-0.013067742833723361,-0.030562336366433573
756,756,756,756,2022-02-03,45.32659530639648,44.15076446533203,46.68260192871094,0.02663217399072959,-0.029047365962703187
757,757,757,757,2022-02-04,44.54902648925781,44.34041213989258,46.606746673583984,0.00470483559573287,-0.04415069343367095
758,758,758,758,2022-02-07,45.004188537597656,44.78609848022461,46.38863754272461,0.004869592681071344,-0.02984457139642993
759,759,759,759,2022-02-08,45.11798477172852,45.013671875,46.5877799987793,0.0023173603126220854,-0.03154894324411439
760,760,760,760,2022-02-09,45.52573013305664,44.67230224609375,46.4739875793457,0.019104184115281697,-0.020404047418356108
761,761,761,761,2022-02-10,44.69126510620117,45.11798477172852,45.71538162231445,-0.00945786181910191,-0.02240201174681633
762,762,762,762,2022-02-11,45.44038391113281,45.32659530639648,44.15076446533203,0.0025104158820479228,0.029209447705337288
763,763,763,763,2022-02-14,45.004188537597656,44.54902648925781,44.34041213989258,0.010217104260394905,0.0149700096519374
764,764,764,764,2022-02-15,44.82402420043945,45.004188537597656,44.78609848022461,-0.00400327931716149,0.0008468190242467699
765,765,765,765,2022-02-16,44.67230224609375,45.11798477172852,45.013671875,-0.009878156745911304,-0.007583687681693929
766,766,766,766,2022-02-17,44.86195373535156,45.52573013305664,44.67230224609375,-0.01458024716495665,0.004245393224039606
767,767,767,767,2022-02-18,44.99471282958984,44.69126510620117,45.11798477172852,0.006789866491082153,-0.0027322129470624956
768,768,768,768,2022-02-22,45.136940002441406,45.44038391113281,45.32659530639648,-0.00667784650069958,-0.004184194790564977
769,769,769,769,2022-02-23,45.23177719116211,45.004188537597656,44.54902648925781,0.005057054931105309,0.015325827648982049
770,770,770,770,2022-02-24,44.596439361572266,44.82402420043945,45.004188537597656,-0.0050772960020166735,-0.009060249485106198
771,771,771,771,2022-02-25,45.95244598388672,44.67230224609375,45.11798477172852,0.0286563188693707,0.018495090513906964
772,772,772,772,2022-02-28,45.17488098144531,44.86195373535156,45.52573013305664,0.006975337006938309,-0.007706612295638404
773,773,773,773,2022-03-01,46.97656631469727,44.99471282958984,44.69126510620117,0.04404636368307058,0.05113529910297854
774,774,774,774,2022-03-02,47.86791610717773,45.136940002441406,45.44038391113281,0.06050423676457917,0.05342235225812364
775,775,775,775,2022-03-03,48.81617736816406,45.23177719116211,45.004188537597656,0.07924517672284415,0.08470297886566214
776,776,776,776,2022-03-04,49.05324172973633,44.596439361572266,44.82402420043945,0.09993628262628484,0.09435158053603354
777,777,777,777,2022-03-07,49.49892425537109,45.95244598388672,44.67230224609375,0.07717713813815141,0.10804506968743444
778,778,778,778,2022-03-08,47.67826843261719,45.17488098144531,44.86195373535156,0.055415474192396674,0.06277735280722618
779,779,779,779,2022-03-09,47.327415466308594,46.97656631469727,44.99471282958984,0.007468599328034564,0.05184392765331092
780,780,780,780,2022-03-10,47.86791610717773,47.86791610717773,45.136940002441406,0.0,0.06050423676457917
781,781,781,781,2022-03-11,47.86791610717773,48.81617736816406,45.23177719116211,-0.01942514371485282,0.05828068406144116
782,782,782,782,2022-03-14,47.45068740844727,49.05324172973633,44.596439361572266,-0.032669692456178234,0.06400170255149229
783,783,783,783,2022-03-15,46.64466857910156,49.49892425537109,45.95244598388672,-0.05766298397807723,0.015063890080140085
784,784,784,784,2022-03-16,46.81535339355469,47.67826843261719,45.17488098144531,-0.01809870759635579,0.036313818132319264
785,785,785,785,2022-03-17,47.1282844543457,47.327415466308594,46.97656631469727,-0.004207519257092063,0.003229655795446318
786,786,786,786,2022-03-18,46.7110481262207,47.86791610717773,47.86791610717773,-0.02416792029063397,-0.02416792029063397
787,787,787,787,2022-03-21,47.17569732666016,47.86791610717773,48.81617736816406,-0.0144610176671921,-0.033605254035596666
788,788,788,788,2022-03-22,47.1567268371582,47.45068740844727,49.05324172973633,-0.006195075084133306,-0.03866237634256997
789,789,789,789,2022-03-23,47.34638595581055,46.64466857910156,49.49892425537109,0.01504389243368709,-0.0434865672727619
790,790,790,790,2022-03-24,47.659297943115234,46.81535339355469,47.67826843261719,0.018027089157394593,-0.0003978854544343102
791,791,791,791,2022-03-25,48.0765380859375,47.1282844543457,47.327415466308594,0.020120690633464333,0.015828513183065995
792,792,792,792,2022-03-28,47.79206085205078,46.7110481262207,47.86791610717773,0.023142549122618927,-0.0015846784505325617
793,793,793,793,2022-03-29,48.09550094604492,47.17569732666016,47.86791610717773,0.01949740378008058,0.0047544338123604035
794,794,794,794,2022-03-30,48.83514404296875,47.1567268371582,47.45068740844727,0.03559231775365723,0.0291767455886216
795,795,795,795,2022-03-31,48.87307357788086,47.34638595581055,46.64466857910156,0.03224507195745008,0.047774055785181346
796,796,796,796,2022-04-01,49.7075309753418,47.659297943115234,46.81535339355469,0.042976567440655034,0.06177839901098103
797,797,797,797,2022-04-04,49.0247917175293,48.0765380859375,47.1282844543457,0.01972383348186968,0.040241381266928666
798,798,798,798,2022-04-05,49.56529998779297,47.79206085205078,46.7110481262207,0.037103215557738434,0.061104427669009365
799,799,799,799,2022-04-06,50.02046203613281,48.09550094604492,47.17569732666016,0.04002372471902049,0.06030148722073059
800,800,800,800,2022-04-07,50.16270065307617,48.83514404296875,47.1567268371582,0.027184451610080984,0.06374432700340305
801,801,801,801,2022-04-08,50.22940444946289,48.87307357788086,47.34638595581055,0.02775210913266335,0.060892049846067
802,802,802,802,2022-04-11,50.61058044433594,49.7075309753418,47.659297943115234,0.01816725657611351,0.061924590344223374
803,803,803,803,2022-04-12,50.820220947265625,49.0247917175293,48.0765380859375,0.0366228833787039,0.05706906051396121
804,804,804,804,2022-04-13,50.963165283203125,49.56529998779297,47.79206085205078,0.02820249843649547,0.06635211737298974
805,805,805,805,2022-04-14,50.91551971435547,50.02046203613281,48.09550094604492,0.01789383068025452,0.05863373315259013
806,806,806,806,2022-04-18,50.52481460571289,50.16270065307617,48.83514404296875,0.007218789018978322,0.034599479449828996
807,807,807,807,2022-04-19,51.20140075683594,50.22940444946289,48.87307357788086,0.019351141388725734,0.04764028550905053
808,808,808,808,2022-04-20,52.106693267822266,50.61058044433594,49.7075309753418,0.029561265852934282,0.04826556953051253
809,809,809,809,2022-04-21,52.23057556152344,50.820220947265625,49.0247917175293,0.027751839483761476,0.06539107524342391
810,810,810,810,2022-04-22,51.05846405029297,50.963165283203125,49.56529998779297,0.0018699538492217282,0.030125189656226015
811,811,811,811,2022-04-25,51.03940963745117,50.91551971435547,50.02046203613281,0.0024332447904047427,0.020370615540942216
812,812,812,812,2022-04-26,49.895877838134766,50.52481460571289,50.16270065307617,-0.012448076702235134,-0.0053191477226623984
813,813,813,813,2022-04-27,50.36281204223633,51.20140075683594,50.22940444946289,-0.016378237747482927,0.002655966046893221
814,814,814,814,2022-04-28,51.01081466674805,52.106693267822266,50.61058044433594,-0.02103143631551385,0.007908113657228322
815,815,815,815,2022-04-29,49.92446517944336,52.23057556152344,50.820220947265625,-0.04415249798202325,-0.017625971535065954
816,816,816,816,2022-05-02,49.381290435791016,51.05846405029297,50.963165283203125,-0.03284810159682683,-0.031039572181625785
817,817,817,817,2022-05-03,49.228816986083984,51.03940963745117,50.91551971435547,-0.035474404273646454,-0.03312747739263322
818,818,818,818,2022-05-04,49.791053771972656,49.895877838134766,50.52481460571289,-0.0021008562371056527,-0.014522781319761036
819,819,819,819,2022-05-05,49.14305114746094,50.36281204223633,51.20140075683594,-0.024219475547800018,-0.04020104096664168
820,820,820,820,2022-05-06,49.56234359741211,51.01081466674805,52.106693267822266,-0.028395372212711156,-0.048829613065878075
821,821,821,821,2022-05-09,50.07693099975586,49.92446517944336,52.23057556152344,0.003053929967291369,-0.04123340665144992
822,822,822,822,2022-05-10,49.66716766357422,49.381290435791016,51.05846405029297,0.00578918098859571,-0.027249084213506913
823,823,823,823,2022-05-11,49.743408203125,49.228816986083984,51.03940963745117,0.010453048611476445,-0.025392171334505553
824,824,824,824,2022-05-12,49.857757568359375,49.791053771972656,49.895877838134766,0.0013396743256770538,-0.000763996374591458
825,825,825,825,2022-05-13,50.70587539672852,49.14305114746094,50.36281204223633,0.03180153069002789,0.00681183874729796
826,826,826,826,2022-05-16,50.85834503173828,49.56234359741211,51.01081466674805,0.026148913474580704,-0.002988966869199139
827,827,827,827,2022-05-17,50.372344970703125,50.07693099975586,49.92446517944336,0.005899202787581048,0.00897114850704872
828,828,828,828,2022-05-18,45.960243225097656,49.66716766357422,49.381290435791016,-0.07463530965940735,-0.06927820598656975
829,829,829,829,2022-05-19,45.56000900268555,49.743408203125,49.228816986083984,-0.08409956920033967,-0.0745256174739185
830,830,830,830,2022-05-20,45.98883056640625,49.857757568359375,49.791053771972656,-0.07759929829672918,-0.07636358175867075
831,831,831,831,2022-05-23,46.18894577026367,50.70587539672852,49.14305114746094,-0.08908099093298127,-0.06011237211000675
832,832,832,832,2022-05-24,46.81788635253906,50.85834503173828,49.56234359741211,-0.0794453432701705,-0.055373839202719766
833,833,833,833,2022-05-25,46.64635467529297,50.372344970703125,50.07693099975586,-0.07396896645524875,-0.06850612160077496
834,834,834,834,2022-05-26,46.14129257202149,45.960243225097656,49.66716766357422,0.003939259982526977,-0.07099005756550514
835,835,835,835,2022-05-27,46.3414192199707,45.56000900268555,49.743408203125,0.017151230528490435,-0.06839074977055104
836,836,836,836,2022-05-31,46.3795280456543,45.98883056640625,49.857757568359375,0.008495486282998455,-0.06976305578798081
837,837,837,837,2022-06-01,46.00788116455078,46.18894577026367,50.70587539672852,-0.0039200852648483275,-0.09265187111789519
838,838,838,838,2022-06-02,43.606475830078125,46.81788635253906,50.85834503173828,-0.06859366734924743,-0.14258956317069715
839,839,839,839,2022-06-03,42.99660110473633,46.64635467529297,50.372344970703125,-0.07824306092003785,-0.14642446902673634
840,840,840,840,2022-06-06,43.454010009765625,46.14129257202149,45.960243225097656,-0.0582402965426535,-0.054530460229667455
841,841,841,841,2022-06-07,43.48259735107422,46.3414192199707,45.56000900268555,-0.06169042547718273,-0.04559726165745215
842,842,842,842,2022-06-08,43.46353912353516,46.3795280456543,45.98883056640625,-0.06287232848184099,-0.05491097320304017
843,843,843,843,2022-06-09,43.16812896728516,46.00788116455078,46.18894577026367,-0.06172316840910408,-0.06540129359097224
844,844,844,844,2022-06-10,43.68272018432617,43.606475830078125,46.81788635253906,0.0017484640250486905,-0.06696513688390515
845,845,845,845,2022-06-13,43.10142135620117,42.99660110473633,46.64635467529297,0.0024378729660401444,-0.07599593459699505
846,846,846,846,2022-06-14,42.99660110473633,43.454010009765625,46.14129257202149,-0.01052627605430434,-0.06815351915806533
847,847,847,847,2022-06-15,42.77742385864258,43.48259735107422,46.3414192199707,-0.01621737282016844,-0.07690734166795288
848,848,848,848,2022-06-16,42.78695297241211,43.46353912353516,46.3795280456543,-0.015566752380656634,-0.0774603628934255
849,849,849,849,2022-06-17,42.58683013916016,43.16812896728516,46.00788116455078,-0.013465925951192781,-0.07435793474502683
850,850,850,850,2022-06-21,43.17765808105469,43.68272018432617,43.606475830078125,-0.011562057059182562,-0.00983380887495744
851,851,851,851,2022-06-22,43.56836318969727,43.10142135620117,42.99660110473633,0.010833559980242269,0.013297843789284114
852,852,852,852,2022-06-23,44.13059997558594,42.99660110473633,43.454010009765625,0.02637415148437605,0.01557025383084909
853,853,853,853,2022-06-24,45.14071273803711,42.77742385864258,43.48259735107422,0.05524617113933705,0.03813285056491522
854,854,854,854,2022-06-27,45.29317855834961,42.78695297241211,43.46353912353516,0.058574528257561376,0.04209596069970534
855,855,855,855,2022-06-28,44.8738899230957,42.58683013916016,43.16812896728516,0.053703451899616894,0.03951435924182034
856,856,856,856,2022-06-29,45.70294570922852,43.17765808105469,43.68272018432617,0.05848597956455337,0.04624770427248315
857,857,857,857,2022-06-30,45.13117980957031,43.56836318969727,43.10142135620117,0.035870446017641555,0.047092610626334075
858,858,858,858,2022-07-01,45.4742431640625,44.13059997558594,42.99660110473633,0.030446973057694615,0.057624137621735017
859,859,859,859,2022-07-05,45.35988235473633,45.14071273803711,42.77742385864258,0.004855253792094949,0.0603696591133549
860,860,860,860,2022-07-06,45.7601203918457,45.29317855834961,42.78695297241211,0.010309319159275798,0.06948771092324835
861,861,861,861,2022-07-07,46.074588775634766,44.8738899230957,42.58683013916016,0.026757182285663372,0.08189758723712748
862,862,862,862,2022-07-08,45.557220458984375,45.70294570922852,43.17765808105469,-0.0031885308043660965,0.05511096441272212
863,863,863,863,2022-07-11,45.79674911499024,45.13117980957031,43.56836318969727,0.014747438649471922,0.05114688186908811
864,864,864,864,2022-07-12,46.06501388549805,45.4742431640625,44.13059997558594,0.01299132608549769,0.04383384569850102
865,865,865,865,2022-07-13,46.17040252685547,45.35988235473633,45.14071273803711,0.017868656840431818,0.022810667496410808
866,866,866,866,2022-07-14,46.07459259033203,45.7601203918457,45.29317855834961,0.0068721890544318764,0.017252355803992758
867,867,867,867,2022-07-15,45.78717041015625,46.074588775634766,44.8738899230957,-0.006238110271111319,0.020352157760909817
868,868,868,868,2022-07-18,45.384765625,45.557220458984375,45.70294570922852,-0.0037854555709700977,-0.006961916333639628
869,869,869,869,2022-07-19,45.72010040283203,45.79674911499024,45.13117980957031,-0.0016736714644473016,0.013049084817783552
870,870,870,870,2022-07-20,45.24105453491211,46.06501388549805,45.4742431640625,-0.017886879457672977,-0.005127927655862008
871,871,871,871,2022-07-21,45.29853820800781,46.17040252685547,45.35988235473633,-0.018883619616279712,-0.0013523876946763824
872,872,872,872,2022-07-22,45.59554672241211,46.07459259033203,45.7601203918457,-0.010397180766834158,-0.0035964431042651013
873,873,873,873,2022-07-25,45.76800155639648,45.78717041015625,46.074588775634766,-0.00041865119831729913,-0.0066541498770883445
874,874,874,874,2022-07-26,46.132080078125,45.384765625,45.557220458984375,0.016466196152687518,0.012618408527758529
875,875,875,875,2022-07-27,46.23746871948242,45.72010040283203,45.79674911499024,0.011315992574205902,0.009623381855895063
876,876,876,876,2022-07-28,47.185977935791016,45.24105453491211,46.06501388549805,0.042990231347901586,0.02433439080425126
877,877,877,877,2022-07-29,47.2722053527832,45.29853820800781,46.17040252685547,0.04357021711633258,0.023863834093429404
878,878,878,878,2022-08-01,47.26263046264648,45.59554672241211,46.07459259033203,0.03656242462413384,0.025785097719208894
879,879,879,879,2022-08-02,47.32011032104492,45.76800155639648,45.78717041015625,0.03391253084834611,0.03347968212835095
880,880,880,880,2022-08-03,47.28178787231445,46.132080078125,45.384765625,0.024922088755642724,0.04179865691031548
881,881,881,881,2022-08-04,46.87938690185547,46.23746871948242,45.72010040283203,0.013883073622985131,0.02535616695521581
882,882,882,882,2022-08-05,46.8602294921875,47.185977935791016,45.24105453491211,-0.006903500952057939,0.03578994729280427
883,883,883,883,2022-08-08,46.96562194824219,47.2722053527832,45.29853820800781,-0.006485489776773545,0.0368021531418794
884,884,884,884,2022-08-09,47.77041244506836,47.26263046264648,45.59554672241211,0.010743836672891138,0.04769908201555162
885,885,885,885,2022-08-10,47.760833740234375,47.32011032104492,45.76800155639648,0.009313660010497715,0.04354204064126077
886,886,886,886,2022-08-11,47.53089141845703,47.28178787231445,46.132080078125,0.005268488298608487,0.030321878787237244
887,887,887,887,2022-08-12,47.77041244506836,46.87938690185547,46.23746871948242,0.019006766131099306,0.033153712087617526
888,888,888,888,2022-08-15,48.30693817138672,46.8602294921875,47.185977935791016,0.03087284665220036,0.023756214973886136
889,889,889,889,2022-08-16,48.51771926879883,46.96562194824219,47.2722053527832,0.033047519785154966,0.026347700656667028
890,890,890,890,2022-08-17,48.69018173217773,47.77041244506836,47.26263046264648,0.019253953232390764,0.030204651234118307
891,891,891,891,2022-08-18,48.824310302734375,47.760833740234375,47.32011032104492,0.022266708497680865,0.031787753060678714
892,892,892,892,2022-08-19,48.92970275878906,47.53089141845703,47.28178787231445,0.029429520435815926,0.03485305781847425
893,893,893,893,2022-08-22,48.59437561035156,47.77041244506836,46.87938690185547,0.017248399649692825,0.03658300207906984
894,894,894,894,2022-08-23,49.12131881713867,48.30693817138672,46.8602294921875,0.016858461260008673,0.04825177660148117
895,895,895,895,2022-08-24,49.29377746582031,48.51771926879883,46.96562194824219,0.015995356103240432,0.04957148273568768
896,896,896,896,2022-08-25,49.28419494628906,48.69018173217773,47.77041244506836,0.012199856171799306,0.031688704864363704
897,897,897,897,2022-08-26,48.93928146362305,48.824310302734375,47.760833740234375,0.002354793343229966,0.02467393533785689
898,898,898,898,2022-08-29,49.13090133666992,48.92970275878906,47.53089141845703,0.004111992645300155,0.033662527052702895
899,899,899,899,2022-08-30,48.536888122558594,48.59437561035156,47.77041244506836,-0.0011830070264494674,0.016044987645262854
900,900,900,900,2022-08-31,48.17280960083008,49.12131881713867,48.30693817138672,-0.01930952260951213,-0.002776590188365291
901,901,901,901,2022-09-01,45.01111602783203,49.29377746582031,48.51771926879883,-0.08688036620763795,-0.07227469250026874
902,902,902,902,2022-09-02,44.445838928222656,49.28419494628906,48.69018173217773,-0.09817256877867941,-0.08717040382599606
903,903,903,903,2022-09-06,44.59912872314453,48.93928146362305,48.824310302734375,-0.08868443938443571,-0.0865384795687163
904,904,904,904,2022-09-07,45.212310791015625,49.13090133666992,48.92970275878906,-0.07975816520853385,-0.07597413755197391
905,905,905,905,2022-09-08,44.8769760131836,48.536888122558594,48.59437561035156,-0.07540475401170121,-0.07649855668432715
906,906,906,906,2022-09-09,44.89613723754883,48.17280960083008,49.12131881713867,-0.0680191251129515,-0.08601523088821583
907,907,907,907,2022-09-12,45.1069221496582,45.01111602783203,49.29377746582031,0.002128499141565987,-0.08493679185096381
908,908,908,908,2022-09-13,44.23505783081055,44.445838928222656,49.28419494628906,-0.004742425893962898,-0.10244941854038947
909,909,909,909,2022-09-14,44.0242805480957,44.59912872314453,48.93928146362305,-0.012889224330306592,-0.10043059008090882
910,910,910,910,2022-09-15,44.0242805480957,45.212310791015625,49.13090133666992,-0.02627669814116207,-0.10393908211821834
911,911,911,911,2022-09-16,43.87098693847656,44.8769760131836,48.536888122558594,-0.02241659675133878,-0.09613103279922575
912,912,912,912,2022-09-19,44.321285247802734,44.89613723754883,48.17280960083008,-0.012804041174065972,-0.07995224660844724
913,913,913,913,2022-09-20,44.08176040649414,45.1069221496582,45.01111602783203,-0.022727370751715825,-0.020647246799284757
914,914,914,914,2022-09-21,44.61829376220703,44.23505783081055,44.445838928222656,0.008663624513892909,0.0038801120226998886
915,915,915,915,2022-09-22,45.07817077636719,44.0242805480957,44.59912872314453,0.02393884045691852,0.010741063041755261
916,916,916,916,2022-09-23,44.905723571777344,44.0242805480957,45.212310791015625,0.020021747379123767,-0.006781056174178235
917,917,917,917,2022-09-26,44.89613723754883,43.87098693847656,44.8769760131836,0.023367386298145165,0.0004269722710281698
918,918,918,918,2022-09-27,44.45542144775391,44.321285247802734,44.89613723754883,0.0030264510426811775,-0.009816340935146717
919,919,919,919,2022-09-28,44.96320343017578,44.08176040649414,45.1069221496582,0.019995640272836956,-0.0031861788087775844
920,920,920,920,2022-09-29,43.976375579833984,44.61829376220703,44.23505783081055,-0.014386883232114345,-0.005847901272469591
921,921,921,921,2022-09-30,43.53565216064453,45.07817077636719,44.0242805480957,-0.03421874910086953,-0.01109906581931197
922,922,922,922,2022-10-03,44.26380157470703,44.905723571777344,44.0242805480957,-0.01429488149866387,0.005440657374279123
923,923,923,923,2022-10-04,44.93446350097656,44.89613723754883,43.87098693847656,0.0008536650541881574,0.024240999273423824
924,924,924,924,2022-10-05,44.36919021606445,44.45542144775391,44.321285247802734,-0.001939723635075663,0.001080856928987517
925,925,925,925,2022-10-06,43.02786636352539,44.96320343017578,44.08176040649414,-0.043042686441499,-0.023907712243122936
926,926,926,926,2022-10-07,42.673370361328125,43.976375579833984,44.61829376220703,-0.029629663684775598,-0.043590268405250265
927,927,927,927,2022-10-10,43.38235855102539,43.53565216064453,45.07817077636719,-0.0035211051634990165,-0.037619366450220904
928,928,928,928,2022-10-11,44.07218170166016,44.26380157470703,44.905723571777344,-0.004329042382938075,-0.01856204073373513
929,929,929,929,2022-10-12,43.68894577026367,44.93446350097656,44.89613723754883,-0.027718540150942772,-0.026888537445834526
930,930,930,930,2022-10-13,44.05302429199219,44.36919021606445,44.45542144775391,-0.007125798837721242,-0.009051700392372686
931,931,931,931,2022-10-14,43.25327682495117,43.02786636352539,44.96320343017578,0.005238708782847379,-0.03802946575815014
932,932,932,932,2022-10-17,43.68687438964844,42.673370361328125,43.976375579833984,0.02375026907269495,-0.006583107097127394
933,933,933,933,2022-10-18,44.1011962890625,43.38235855102539,43.53565216064453,0.016569816903606815,0.012990367672250258
934,934,934,934,2022-10-19,44.43843460083008,44.07218170166016,44.26380157470703,0.008310296541460316,0.0039452785325795325
935,935,935,935,2022-10-20,43.25327682495117,43.68894577026367,44.93446350097656,-0.009972063587971314,-0.03741419269396318
936,936,936,936,2022-10-21,43.33036804199219,44.05302429199219,44.36919021606445,-0.016404236976106157,-0.023413142521049313
937,937,937,937,2022-10-24,43.50380325317383,43.25327682495117,43.02786636352539,0.005792079736214095,0.011061131538046443
938,938,938,938,2022-10-25,43.51343536376953,43.68687438964844,42.673370361328125,-0.00397004886025909,0.019685930483773095
939,939,939,939,2022-10-26,44.09156036376953,44.1011962890625,43.38235855102539,-0.0002184957802461307,0.016347700688287725
940,940,940,940,2022-10-27,44.35171890258789,44.43843460083008,44.07218170166016,-0.001951367077196009,0.006342713025191626
941,941,941,941,2022-10-28,45.24781036376953,43.25327682495117,43.68894577026367,0.04611288866946128,0.03568098442345291
942,942,942,942,2022-10-31,44.75640106201172,43.33036804199219,44.05302429199219,0.03291070638120441,0.015966594378570065
943,943,943,943,2022-11-01,44.75640106201172,43.50380325317383,43.25327682495117,0.028792834537897827,0.034751684667586824
944,944,944,944,2022-11-02,44.62150955200195,43.51343536376953,43.68687438964844,0.025465104719243348,0.021393958149017234
945,945,945,945,2022-11-03,44.14937210083008,44.09156036376953,44.1011962890625,0.0013111746688840853,0.001092392402505471
946,946,946,946,2022-11-04,44.3806266784668,44.35171890258789,44.43843460083008,0.0006517847919806918,-0.0013008541565998621
947,947,947,947,2022-11-07,45.29598617553711,45.24781036376953,43.25327682495117,0.0010647103446612682,0.04722669588371109
948,948,948,948,2022-11-08,45.72957611083984,44.75640106201172,43.33036804199219,0.021743818218979305,0.05537012901719507
949,949,949,949,2022-11-09,45.42124557495117,44.75640106201172,43.50380325317383,0.014854735795630347,0.04407528028339591
950,950,950,950,2022-11-10,45.84520721435547,44.62150955200195,43.51343536376953,0.027423941382516803,0.05358739964088044
951,951,951,951,2022-11-11,45.6717643737793,44.14937210083008,44.09156036376953,0.034482761600149514,0.03583914919255693
952,952,952,952,2022-11-14,45.28635025024414,44.3806266784668,44.35171890258789,0.020408084327858234,0.021073170798837193
953,953,953,953,2022-11-15,45.42124557495117,45.29598617553711,45.24781036376953,0.002765353180050889,0.0038330078248496324
954,954,954,954,2022-11-16,46.2402572631836,45.72957611083984,44.75640106201172,0.011167414959324606,0.03315405541915539
955,955,955,955,2022-11-17,46.31733703613281,45.42124557495117,44.75640106201172,0.01972846516731841,0.034876262100662636
956,956,956,956,2022-11-18,46.88582611083984,45.84520721435547,44.62150955200195,0.022698531857840987,0.050744956447496437
957,957,957,957,2022-11-21,47.51213073730469,45.6717643737793,44.14937210083008,0.040295495231227996,0.07616775678699583
958,958,958,958,2022-11-22,47.49285888671875,45.28635025024414,44.3806266784668,0.0487234812318027,0.07012591847338623
959,959,959,959,2022-11-23,47.35796356201172,45.42124557495117,45.29598617553711,0.04263903295792937,0.045522298123364724
960,960,960,960,2022-11-25,47.60847854614258,46.2402572631836,45.72957611083984,0.02958939599257704,0.04108724801534658
961,961,961,961,2022-11-28,47.31941986083984,46.31733703613281,45.42124557495117,0.021635156268273503,0.041790449862419976
